   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_195.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
10.0114, 9.15806, 6.65247, 6.65152, 3.34037, 2.5056, 6.65152, 0, 6.65188, 6.65152, 6.65152, 6.65152, 6.65152, 6.65152, 6.65152, 6.65152, 6.65152, 6.65152, 6.65152, 6.65152, 6.65152, 6.65152, 6.65152, 6.65152, 6.65152, 6.65152, 6.65152, 6.65152, 6.6521, 6.65152
10.0193, 4.82744, 6.63718, 6.63633, 2.61294, -1.80975, 6.63633, 0, 6.63674, 6.63633, 6.63633, 6.63633, 6.63633, 6.63633, 6.63633, 6.63633, 6.63633, 6.63633, 6.63633, 6.63633, 6.63633, 6.63633, 6.63633, 6.63633, 6.63633, 6.63633, 6.63633, 6.63633, 6.63678, 6.63633
10.0271, 4.99257, 6.62118, 6.62038, 2.64435, -1.62861, 6.62038, 0, 6.62084, 6.62038, 6.62038, 6.62038, 6.62038, 6.62038, 6.62038, 6.62038, 6.62038, 6.62038, 6.62038, 6.62038, 6.62038, 6.62038, 6.62038, 6.62038, 6.62038, 6.62038, 6.62038, 6.62038, 6.62072, 6.62038
10.035, 8.40359, 6.60483, 6.60406, 3.22546, 1.79877, 6.60406, 0, 6.60457, 6.60406, 6.60406, 6.60406, 6.60406, 6.60406, 6.60406, 6.60406, 6.60406, 6.60406, 6.60406, 6.60406, 6.60406, 6.60406, 6.60406, 6.60406, 6.60406, 6.60406, 6.60406, 6.60406, 6.60431, 6.60406
10.0429, 5.58228, 6.58852, 6.58776, 2.75359, -1.00624, 6.58776, 0, 6.58833, 6.58776, 6.58776, 6.58776, 6.58776, 6.58776, 6.58776, 6.58776, 6.58776, 6.58776, 6.58776, 6.58776, 6.58776, 6.58776, 6.58776, 6.58776, 6.58776, 6.58776, 6.58776, 6.58776, 6.58795, 6.58776
10.0507, 8.61388, 6.57353, 6.57276, 3.25789, 2.04034, 6.57276, 0, 6.57339, 6.57276, 6.57276, 6.57276, 6.57276, 6.57276, 6.57276, 6.57276, 6.57276, 6.57276, 6.57276, 6.57276, 6.57276, 6.57276, 6.57276, 6.57276, 6.57276, 6.57276, 6.57276, 6.57276, 6.5729, 6.57276
10.0586, 12.984, 6.55788, 6.55708, 3.87092, 6.42615, 6.55708, 0, 6.55778, 6.55708, 6.55708, 6.55708, 6.55708, 6.55708, 6.55708, 6.55708, 6.55708, 6.55708, 6.55708, 6.55708, 6.55708, 6.55708, 6.55708, 6.55708, 6.55708, 6.55708, 6.55708, 6.55708, 6.55718, 6.55708
10.0665, 7.98213, 6.54165, 6.54081, 3.15945, 1.44048, 6.54081, 0, 6.54158, 6.54081, 6.54081, 6.54081, 6.54081, 6.54081, 6.54081, 6.54081, 6.54081, 6.54081, 6.54081, 6.54081, 6.54081, 6.54081, 6.54081, 6.54081, 6.54081, 6.54081, 6.54081, 6.54081, 6.54089, 6.54081
10.0743, 11.1866, 6.52515, 6.52426, 3.63134, 4.66147, 6.52426, 0, 6.52509, 6.52426, 6.52426, 6.52426, 6.52426, 6.52426, 6.52426, 6.52426, 6.52426, 6.52426, 6.52426, 6.52426, 6.52426, 6.52426, 6.52426, 6.52426, 6.52426, 6.52426, 6.52426, 6.52426, 6.52432, 6.52426
10.0822, 10.9888, 6.50867, 6.50773, 3.604, 4.48018, 6.50773, 0, 6.50863, 6.50773, 6.50773, 6.50773, 6.50773, 6.50773, 6.50773, 6.50773, 6.50773, 6.50773, 6.50773, 6.50773, 6.50773, 6.50773, 6.50773, 6.50773, 6.50773, 6.50773, 6.50773, 6.50773, 6.50777, 6.50773
10.0901, 11.3809, 6.49339, 6.4924, 3.65799, 4.88752, 6.4924, 0, 6.49336, 6.4924, 6.4924, 6.4924, 6.4924, 6.4924, 6.4924, 6.4924, 6.4924, 6.4924, 6.4924, 6.4924, 6.4924, 6.4924, 6.4924, 6.4924, 6.4924, 6.4924, 6.4924, 6.4924, 6.49243, 6.4924
10.0979, 13.376, 6.47771, 6.47666, 3.92122, 6.89825, 6.47666, 0, 6.47768, 6.47666, 6.47666, 6.47666, 6.47666, 6.47666, 6.47666, 6.47666, 6.47666, 6.47666, 6.47666, 6.47666, 6.47666, 6.47666, 6.47666, 6.47666, 6.47666, 6.47666, 6.47666, 6.47666, 6.47668, 6.47666
10.1058, 13.1502, 6.46158, 6.46047, 3.89232, 6.68861, 6.46047, 0, 6.46156, 6.46047, 6.46047, 6.46047, 6.46047, 6.46047, 6.46047, 6.46047, 6.46047, 6.46047, 6.46047, 6.46047, 6.46047, 6.46047, 6.46047, 6.46047, 6.46047, 6.46047, 6.46047, 6.46047, 6.46049, 6.46047
10.1137, 10.8862, 6.44492, 6.44376, 3.58974, 4.44133, 6.44376, 0, 6.44491, 6.44376, 6.44376, 6.44376, 6.44376, 6.44376, 6.44376, 6.44376, 6.44376, 6.44376, 6.44376, 6.44376, 6.44376, 6.44376, 6.44376, 6.44376, 6.44376, 6.44376, 6.44376, 6.44376, 6.44377, 6.44376
10.1215, 7.14635, 6.42782, 6.42661, 3.02429, 0.718539, 6.42661, 0, 6.42781, 6.42661, 6.42661, 6.42661, 6.42661, 6.42661, 6.42661, 6.42661, 6.42661, 6.42661, 6.42661, 6.42661, 6.42661, 6.42661, 6.42661, 6.42661, 6.42661, 6.42661, 6.42661, 6.42661, 6.42661, 6.42661
10.1294, 9.36913, 6.41039, 6.40914, 3.37181, 2.95874, 6.40914, 0, 6.41038, 6.40914, 6.40914, 6.40914, 6.40914, 6.40914, 6.40914, 6.40914, 6.40914, 6.40914, 6.40914, 6.40914, 6.40914, 6.40914, 6.40914, 6.40914, 6.40914, 6.40914, 6.40914, 6.40914, 6.40914, 6.40914
10.1373, 8.46989, 6.39264, 6.39135, 3.23572, 2.07724, 6.39135, 0, 6.39264, 6.39135, 6.39135, 6.39135, 6.39135, 6.39135, 6.39135, 6.39135, 6.39135, 6.39135, 6.39135, 6.39135, 6.39135, 6.39135, 6.39135, 6.39135, 6.39135, 6.39136, 6.39135, 6.39135, 6.39136, 6.39135
10.1451, 7.7482, 6.37448, 6.37316, 3.12221, 1.37372, 6.37316, 0, 6.37448, 6.37316, 6.37316, 6.37316, 6.37316, 6.37316, 6.37316, 6.37316, 6.37316, 6.37316, 6.37316, 6.37316, 6.37316, 6.37316, 6.37316, 6.37316, 6.37316, 6.37316, 6.37316, 6.37316, 6.37316, 6.37316
10.153, 7.99058, 6.35599, 6.35465, 3.16079, 1.63459, 6.35465, 0, 6.35599, 6.35465, 6.35465, 6.35465, 6.35465, 6.35465, 6.35465, 6.35465, 6.35465, 6.35465, 6.35465, 6.35465, 6.35465, 6.35465, 6.35465, 6.35465, 6.35465, 6.35465, 6.35465, 6.35465, 6.35465, 6.35465
10.1609, 9.24684, 6.33704, 6.33568, 3.35363, 2.9098, 6.33568, 0, 6.33704, 6.33568, 6.33568, 6.33568, 6.33568, 6.33568, 6.33568, 6.33568, 6.33568, 6.33568, 6.33568, 6.33568, 6.33568, 6.33568, 6.33568, 6.33568, 6.33568, 6.33569, 6.33568, 6.33568, 6.33568, 6.33568
10.1687, 4.10287, 6.31772, 6.31636, 2.4704, -2.21485, 6.31636, 0, 6.31771, 6.31636, 6.31636, 6.31636, 6.31636, 6.31636, 6.31636, 6.31636, 6.31636, 6.31636, 6.31636, 6.31636, 6.31636, 6.31636, 6.31636, 6.31636, 6.31636, 6.31636, 6.31636, 6.31636, 6.31636, 6.31636
10.1766, 9.08821, 6.29815, 6.29679, 3.3299, 2.79006, 6.29679, 0, 6.29814, 6.29679, 6.29679, 6.29679, 6.29679, 6.29679, 6.29679, 6.29679, 6.29679, 6.29679, 6.29679, 6.29679, 6.29679, 6.29679, 6.29679, 6.29679, 6.29679, 6.29679, 6.29679, 6.29679, 6.29679, 6.29679
10.1845, 9.34449, 6.27838, 6.27704, 3.36816, 3.06611, 6.27704, 0, 6.27838, 6.27704, 6.27704, 6.27704, 6.27704, 6.27704, 6.27704, 6.27704, 6.27704, 6.27704, 6.27704, 6.27704, 6.27704, 6.27704, 6.27704, 6.27704, 6.27704, 6.27704, 6.27704, 6.27704, 6.27704, 6.27704
10.1923, 9.16902, 6.25823, 6.25691, 3.34201, 2.9108, 6.25691, 0, 6.25822, 6.25691, 6.25691, 6.25691, 6.25691, 6.25691, 6.25691, 6.25691, 6.25691, 6.25691, 6.25691, 6.25691, 6.25691, 6.25691, 6.25691, 6.25691, 6.25691, 6.25691, 6.25691, 6.25691, 6.25691, 6.25691
10.2002, 6.35019, 6.23775, 6.23646, 2.88967, 0.112435, 6.23646, 0, 6.23775, 6.23646, 6.23646, 6.23646, 6.23646, 6.23646, 6.23646, 6.23646, 6.23646, 6.23646, 6.23646, 6.23646, 6.23646, 6.23646, 6.23646, 6.23646, 6.23646, 6.23647, 6.23646, 6.23646, 6.23646, 6.23646
10.2081, 8.63048, 6.21703, 6.21578, 3.26044, 2.41345, 6.21578, 0, 6.21703, 6.21578, 6.21578, 6.21578, 6.21578, 6.21578, 6.21578, 6.21578, 6.21578, 6.21578, 6.21578, 6.21578, 6.21578, 6.21578, 6.21578, 6.21578, 6.21578, 6.21579, 6.21578, 6.21578, 6.21578, 6.21578
10.2159, 6.70012, 6.19581, 6.19461, 2.9496, 0.504313, 6.19461, 0, 6.19581, 6.19461, 6.19461, 6.19461, 6.19461, 6.19461, 6.19461, 6.19461, 6.19461, 6.19461, 6.19461, 6.19461, 6.19461, 6.19461, 6.19461, 6.19461, 6.19461, 6.19461, 6.19461, 6.19461, 6.19461, 6.19461
10.2238, 7.87138, 6.17417, 6.17302, 3.14187, 1.69721, 6.17302, 0, 6.17416, 6.17302, 6.17302, 6.17302, 6.17302, 6.17302, 6.17302, 6.17302, 6.17302, 6.17302, 6.17302, 6.17302, 6.17302, 6.17302, 6.17302, 6.17302, 6.17302, 6.17302, 6.17302, 6.17302, 6.17302, 6.17302
10.2317, 8.04968, 6.15213, 6.15104, 3.17012, 1.89756, 6.15104, 0, 6.15212, 6.15104, 6.15104, 6.15104, 6.15104, 6.15104, 6.15104, 6.15104, 6.15104, 6.15104, 6.15104, 6.15104, 6.15104, 6.15104, 6.15104, 6.15104, 6.15104, 6.15104, 6.15104, 6.15104, 6.15104, 6.15104
10.2395, 7.34065, 6.12981, 6.12878, 3.05625, 1.21084, 6.12878, 0, 6.12981, 6.12878, 6.12878, 6.12878, 6.12878, 6.12878, 6.12878, 6.12878, 6.12878, 6.12878, 6.12878, 6.12878, 6.12878, 6.12878, 6.12878, 6.12878, 6.12878, 6.12878, 6.12878, 6.12878, 6.12878, 6.12878
10.2474, 7.33519, 6.10737, 6.10641, 3.05535, 1.22782, 6.10641, 0, 6.10737, 6.10641, 6.10641, 6.10641, 6.10641, 6.10641, 6.10641, 6.10641, 6.10641, 6.10641, 6.10641, 6.10641, 6.10641, 6.10641, 6.10641, 6.10641, 6.10641, 6.10641, 6.10641, 6.10641, 6.10641, 6.10641
10.2553, 6.33024, 6.08497, 6.08408, 2.88621, 0.245265, 6.08408, 0, 6.08497, 6.08408, 6.08408, 6.08408, 6.08408, 6.08408, 6.08408, 6.08408, 6.08408, 6.08408, 6.08408, 6.08408, 6.08408, 6.08408, 6.08408, 6.08408, 6.08408, 6.08408, 6.08408, 6.08408, 6.08408, 6.08408
10.2631, 7.62503, 6.06336, 6.06253, 3.10242, 1.56167, 6.06253, 0, 6.06336, 6.06253, 6.06253, 6.06253, 6.06253, 6.06253, 6.06253, 6.06253, 6.06253, 6.06253, 6.06253, 6.06253, 6.06253, 6.06253, 6.06253, 6.06253, 6.06253, 6.06254, 6.06253, 6.06253, 6.06253, 6.06253
10.271, 9.36047, 6.04101, 6.04025, 3.37053, 3.31946, 6.04025, 0, 6.041, 6.04025, 6.04025, 6.04025, 6.04025, 6.04025, 6.04025, 6.04025, 6.04025, 6.04025, 6.04025, 6.04025, 6.04025, 6.04025, 6.04025, 6.04025, 6.04025, 6.04025, 6.04025, 6.04025, 6.04025, 6.04025
10.2789, 10.9711, 6.01797, 6.01728, 3.60155, 4.95315, 6.01728, 0, 6.01797, 6.01728, 6.01728, 6.01728, 6.01728, 6.01728, 6.01728, 6.01728, 6.01728, 6.01728, 6.01728, 6.01728, 6.01728, 6.01728, 6.01728, 6.01728, 6.01728, 6.01728, 6.01728, 6.01728, 6.01728, 6.01728
10.2867, 10.9869, 5.99462, 5.99399, 3.60373, 4.99224, 5.99399, 0, 5.99462, 5.99399, 5.99399, 5.99399, 5.99399, 5.99399, 5.99399, 5.99399, 5.99399, 5.99399, 5.99399, 5.99399, 5.99399, 5.99399, 5.99399, 5.99399, 5.99399, 5.994, 5.99399, 5.99399, 5.99399, 5.99399
10.2946, 8.30682, 5.97132, 5.97076, 3.21042, 2.33549, 5.97076, 0, 5.97132, 5.97076, 5.97076, 5.97076, 5.97076, 5.97076, 5.97076, 5.97076, 5.97076, 5.97076, 5.97076, 5.97076, 5.97076, 5.97076, 5.97076, 5.97076, 5.97076, 5.97076, 5.97076, 5.97076, 5.97076, 5.97076
10.3025, 9.02206, 5.95018, 5.94967, 3.31995, 3.07188, 5.94967, 0, 5.95018, 5.94967, 5.94967, 5.94967, 5.94967, 5.94967, 5.94967, 5.94967, 5.94967, 5.94967, 5.94967, 5.94967, 5.94967, 5.94967, 5.94967, 5.94967, 5.94967, 5.94968, 5.94967, 5.94967, 5.94967, 5.94967
10.3103, 4.95316, 5.92804, 5.92758, 2.63688, -0.974876, 5.92758, 0, 5.92803, 5.92758, 5.92758, 5.92758, 5.92758, 5.92758, 5.92758, 5.92758, 5.92758, 5.92758, 5.92758, 5.92758, 5.92758, 5.92758, 5.92758, 5.92758, 5.92758, 5.92759, 5.92758, 5.92758, 5.92758, 5.92758
10.3182, 9.68897, 5.90496, 5.90456, 3.41891, 3.78401, 5.90456, 0, 5.90496, 5.90456, 5.90456, 5.90456, 5.90456, 5.90456, 5.90456, 5.90456, 5.90456, 5.90456, 5.90456, 5.90456, 5.90456, 5.90456, 5.90456, 5.90456, 5.90456, 5.90456, 5.90456, 5.90456, 5.90456, 5.90456
10.3261, 7.31351, 5.88144, 5.88109, 3.0518, 1.43207, 5.88109, 0, 5.88144, 5.88109, 5.88109, 5.88109, 5.88109, 5.88109, 5.88109, 5.88109, 5.88109, 5.88109, 5.88109, 5.88109, 5.88109, 5.88109, 5.88109, 5.88109, 5.88109, 5.88109, 5.88109, 5.88109, 5.88109, 5.88109
10.3339, 6.35366, 5.85797, 5.85766, 2.89027, 0.495681, 5.85766, 0, 5.85797, 5.85766, 5.85766, 5.85766, 5.85766, 5.85766, 5.85766, 5.85766, 5.85766, 5.85766, 5.85766, 5.85766, 5.85766, 5.85766, 5.85766, 5.85766, 5.85766, 5.85766, 5.85766, 5.85766, 5.85766, 5.85766
10.3418, 3.99497, 5.83735, 5.83707, 2.44846, -1.84238, 5.83707, 0, 5.83734, 5.83707, 5.83707, 5.83707, 5.83707, 5.83707, 5.83707, 5.83707, 5.83707, 5.83707, 5.83707, 5.83707, 5.83707, 5.83707, 5.83707, 5.83707, 5.83707, 5.83708, 5.83707, 5.83707, 5.83707, 5.83707
10.3497, 5.56303, 5.81553, 5.8153, 2.7501, -0.252506, 5.8153, 0, 5.81553, 5.8153, 5.8153, 5.8153, 5.8153, 5.8153, 5.8153, 5.8153, 5.8153, 5.8153, 5.8153, 5.8153, 5.8153, 5.8153, 5.8153, 5.8153, 5.8153, 5.8153, 5.8153, 5.8153, 5.8153, 5.8153
10.3575, 11.673, 5.79262, 5.79241, 3.6977, 5.88036, 5.79241, 0, 5.79262, 5.79241, 5.79241, 5.79241, 5.79241, 5.79241, 5.79241, 5.79241, 5.79241, 5.79241, 5.79241, 5.79241, 5.79241, 5.79241, 5.79241, 5.79241, 5.79241, 5.79242, 5.79241, 5.79241, 5.79241, 5.79241
10.3654, 8.36729, 5.76919, 5.76901, 3.21983, 2.5981, 5.76901, 0, 5.76919, 5.76901, 5.76901, 5.76901, 5.76901, 5.76901, 5.76901, 5.76901, 5.76901, 5.76901, 5.76901, 5.76901, 5.76901, 5.76901, 5.76901, 5.76901, 5.76901, 5.76901, 5.76901, 5.76901, 5.76901, 5.76901
10.3733, 6.29715, 5.74581, 5.74565, 2.88048, 0.551343, 5.74565, 0, 5.7458, 5.74565, 5.74565, 5.74565, 5.74565, 5.74565, 5.74565, 5.74565, 5.74565, 5.74565, 5.74565, 5.74565, 5.74565, 5.74565, 5.74565, 5.74565, 5.74565, 5.74565, 5.74565, 5.74565, 5.74565, 5.74565
10.3811, 6.77138, 5.72556, 5.72542, 2.96165, 1.04582, 5.72542, 0, 5.72556, 5.72542, 5.72542, 5.72542, 5.72542, 5.72542, 5.72542, 5.72542, 5.72542, 5.72542, 5.72542, 5.72542, 5.72542, 5.72542, 5.72542, 5.72542, 5.72542, 5.72542, 5.72542, 5.72542, 5.72542, 5.72542
10.389, 2.99748, 5.70397, 5.70385, 2.23551, -2.70649, 5.70385, 0, 5.70397, 5.70385, 5.70385, 5.70385, 5.70385, 5.70385, 5.70385, 5.70385, 5.70385, 5.70385, 5.70385, 5.70385, 5.70385, 5.70385, 5.70385, 5.70385, 5.70385, 5.70386, 5.70385, 5.70385, 5.70385, 5.70385
10.3969, 5.59607, 5.68116, 5.68105, 2.7561, -0.0850835, 5.68105, 0, 5.68115, 5.68105, 5.68105, 5.68105, 5.68105, 5.68105, 5.68105, 5.68105, 5.68105, 5.68105, 5.68105, 5.68105, 5.68105, 5.68105, 5.68105, 5.68105, 5.68105, 5.68105, 5.68105, 5.68105, 5.68105, 5.68105
10.4047, 6.58674, 5.65775, 5.65765, 2.93031, 0.928993, 5.65765, 0, 5.65775, 5.65765, 5.65765, 5.65765, 5.65765, 5.65765, 5.65765, 5.65765, 5.65765, 5.65765, 5.65765, 5.65765, 5.65765, 5.65765, 5.65765, 5.65765, 5.65765, 5.65766, 5.65765, 5.65765, 5.65765, 5.65765
10.4126, 9.10434, 5.63439, 5.63431, 3.33232, 3.46995, 5.63431, 0, 5.63439, 5.63431, 5.63431, 5.63431, 5.63431, 5.63431, 5.63431, 5.63431, 5.63431, 5.63431, 5.63431, 5.63431, 5.63431, 5.63431, 5.63431, 5.63431, 5.63431, 5.63431, 5.63431, 5.63431, 5.63431, 5.63431
10.4205, 3.28736, 5.61441, 5.61433, 2.29943, -2.32704, 5.61433, 0, 5.6144, 5.61433, 5.61433, 5.61433, 5.61433, 5.61433, 5.61433, 5.61433, 5.61433, 5.61433, 5.61433, 5.61433, 5.61433, 5.61433, 5.61433, 5.61433, 5.61433, 5.61433, 5.61433, 5.61433, 5.61433, 5.61433
10.4283, 5.57237, 5.59305, 5.59298, 2.75179, -0.0206847, 5.59298, 0, 5.59305, 5.59298, 5.59298, 5.59298, 5.59298, 5.59298, 5.59298, 5.59298, 5.59298, 5.59298, 5.59298, 5.59298, 5.59298, 5.59298, 5.59298, 5.59298, 5.59298, 5.59298, 5.59298, 5.59298, 5.59298, 5.59298
10.4362, 5.41314, 5.57045, 5.57039, 2.72271, -0.157316, 5.57039, 0, 5.57045, 5.57039, 5.57039, 5.57039, 5.57039, 5.57039, 5.57039, 5.57039, 5.57039, 5.57039, 5.57039, 5.57039, 5.57039, 5.57039, 5.57039, 5.57039, 5.57039, 5.57039, 5.57039, 5.57039, 5.57039, 5.57039
10.4441, 8.99294, 5.54726, 5.5472, 3.31556, 3.44568, 5.5472, 0, 5.54725, 5.5472, 5.5472, 5.5472, 5.5472, 5.5472, 5.5472, 5.5472, 5.5472, 5.5472, 5.5472, 5.5472, 5.5472, 5.5472, 5.5472, 5.5472, 5.5472, 5.5472, 5.5472, 5.5472, 5.5472, 5.5472
10.4519, 4.27532, 5.52411, 5.52405, 2.50506, -1.24878, 5.52405, 0, 5.52411, 5.52405, 5.52405, 5.52405, 5.52405, 5.52405, 5.52405, 5.52405, 5.52405, 5.52405, 5.52405, 5.52405, 5.52405, 5.52405, 5.52405, 5.52405, 5.52405, 5.52405, 5.52405, 5.52405, 5.52405, 5.52405
10.4598, 9.10943, 5.50449, 5.50444, 3.33308, 3.60494, 5.50444, 0, 5.50449, 5.50444, 5.50444, 5.50444, 5.50444, 5.50444, 5.50444, 5.50444, 5.50444, 5.50444, 5.50444, 5.50444, 5.50444, 5.50444, 5.50444, 5.50444, 5.50444, 5.50444, 5.50444, 5.50444, 5.50444, 5.50444
10.4677, 14.5933, 5.48341, 5.48336, 4.07349, 9.1099, 5.48336, 0, 5.48341, 5.48336, 5.48336, 5.48336, 5.48336, 5.48336, 5.48336, 5.48336, 5.48336, 5.48336, 5.48336, 5.48336, 5.48336, 5.48336, 5.48336, 5.48336, 5.48336, 5.48336, 5.48336, 5.48336, 5.48336, 5.48336
10.4755, 13.5434, 5.461, 5.46095, 3.94251, 8.08237, 5.46095, 0, 5.46099, 5.46095, 5.46095, 5.46095, 5.46095, 5.46095, 5.46095, 5.46095, 5.46095, 5.46095, 5.46095, 5.46095, 5.46095, 5.46095, 5.46095, 5.46095, 5.46095, 5.46095, 5.46095, 5.46095, 5.46095, 5.46095
10.4834, 5.98761, 5.43794, 5.43789, 2.82624, 0.549667, 5.43789, 0, 5.43794, 5.43789, 5.43789, 5.43789, 5.43789, 5.43789, 5.43789, 5.43789, 5.43789, 5.43789, 5.43789, 5.43789, 5.43789, 5.43789, 5.43789, 5.43789, 5.43789, 5.4379, 5.43789, 5.43789, 5.43789, 5.43789
10.4913, 4.17732, 5.41494, 5.41489, 2.48542, -1.23761, 5.41489, 0, 5.41493, 5.41489, 5.41489, 5.41489, 5.41489, 5.41489, 5.41489, 5.41489, 5.41489, 5.41489, 5.41489, 5.41489, 5.41489, 5.41489, 5.41489, 5.41489, 5.41489, 5.41489, 5.41489, 5.41489, 5.41489, 5.41489
10.4991, 2.72698, 5.39644, 5.3964, 2.17416, -2.66946, 5.3964, 0, 5.39644, 5.3964, 5.3964, 5.3964, 5.3964, 5.3964, 5.3964, 5.3964, 5.3964, 5.3964, 5.3964, 5.3964, 5.3964, 5.3964, 5.3964, 5.3964, 5.3964, 5.3964, 5.3964, 5.3964, 5.3964, 5.3964
10.507, 4.52829, 5.37592, 5.37588, 2.55505, -0.847635, 5.37588, 0, 5.37592, 5.37588, 5.37588, 5.37588, 5.37588, 5.37588, 5.37588, 5.37588, 5.37588, 5.37588, 5.37588, 5.37588, 5.37588, 5.37588, 5.37588, 5.37588, 5.37588, 5.37588, 5.37588, 5.37588, 5.37588, 5.37588
10.5149, 4.73011, 5.3535, 5.35345, 2.59425, -0.623386, 5.35345, 0, 5.3535, 5.35345, 5.35345, 5.35345, 5.35345, 5.35345, 5.35345, 5.35345, 5.35345, 5.35345, 5.35345, 5.35345, 5.35345, 5.35345, 5.35345, 5.35345, 5.35345, 5.35345, 5.35345, 5.35345, 5.35345, 5.35345
10.5227, 6.25576, 5.33015, 5.33011, 2.87328, 0.925609, 5.33011, 0, 5.33015, 5.33011, 5.33011, 5.33011, 5.33011, 5.33011, 5.33011, 5.33011, 5.33011, 5.33011, 5.33011, 5.33011, 5.33011, 5.33011, 5.33011, 5.33011, 5.33011, 5.33011, 5.33011, 5.33011, 5.33011, 5.33011
10.5306, 4.50905, 5.30686, 5.30682, 2.55128, -0.797814, 5.30682, 0, 5.30686, 5.30682, 5.30682, 5.30682, 5.30682, 5.30682, 5.30682, 5.30682, 5.30682, 5.30682, 5.30682, 5.30682, 5.30682, 5.30682, 5.30682, 5.30682, 5.30682, 5.30682, 5.30682, 5.30682, 5.30682, 5.30682
10.5385, 7.47683, 5.29135, 5.29131, 3.07845, 2.18548, 5.29131, 0, 5.29135, 5.29131, 5.29131, 5.29131, 5.29131, 5.29131, 5.29131, 5.29131, 5.29131, 5.29131, 5.29131, 5.29131, 5.29131, 5.29131, 5.29131, 5.29131, 5.29131, 5.29131, 5.29131, 5.29131, 5.29131, 5.29131
10.5463, 8.2461, 5.27489, 5.27484, 3.20095, 2.97121, 5.27484, 0, 5.27488, 5.27484, 5.27484, 5.27484, 5.27484, 5.27484, 5.27484, 5.27484, 5.27484, 5.27484, 5.27484, 5.27484, 5.27484, 5.27484, 5.27484, 5.27484, 5.27484, 5.27484, 5.27484, 5.27484, 5.27484, 5.27484
10.5542, 5.99009, 5.25747, 5.25742, 2.82667, 0.73262, 5.25742, 0, 5.25746, 5.25742, 5.25742, 5.25742, 5.25742, 5.25742, 5.25742, 5.25742, 5.25742, 5.25742, 5.25742, 5.25742, 5.25742, 5.25742, 5.25742, 5.25742, 5.25742, 5.25742, 5.25742, 5.25742, 5.25742, 5.25742
10.5621, 5.24458, 5.23804, 5.238, 2.69158, 0.00653601, 5.238, 0, 5.23804, 5.238, 5.238, 5.238, 5.238, 5.238, 5.238, 5.238, 5.238, 5.238, 5.238, 5.238, 5.238, 5.238, 5.238, 5.238, 5.238, 5.238, 5.238, 5.238, 5.238, 5.238
10.5699, 4.48987, 5.21687, 5.21682, 2.54752, -0.727, 5.21682, 0, 5.21687, 5.21682, 5.21682, 5.21682, 5.21682, 5.21682, 5.21682, 5.21682, 5.21682, 5.21682, 5.21682, 5.21682, 5.21682, 5.21682, 5.21682, 5.21682, 5.21682, 5.21683, 5.21682, 5.21682, 5.21682, 5.21682
10.5778, 6.48005, 5.19485, 5.1948, 2.91205, 1.2852, 5.1948, 0, 5.19485, 5.1948, 5.1948, 5.1948, 5.1948, 5.1948, 5.1948, 5.1948, 5.1948, 5.1948, 5.1948, 5.1948, 5.1948, 5.1948, 5.1948, 5.1948, 5.1948, 5.19481, 5.1948, 5.1948, 5.1948, 5.1948
10.5857, 4.26431, 5.17288, 5.17283, 2.50286, -0.908564, 5.17283, 0, 5.17287, 5.17283, 5.17283, 5.17283, 5.17283, 5.17283, 5.17283, 5.17283, 5.17283, 5.17283, 5.17283, 5.17283, 5.17283, 5.17283, 5.17283, 5.17283, 5.17283, 5.17283, 5.17283, 5.17283, 5.17283, 5.17283
10.5935, 4.47311, 5.15628, 5.15624, 2.54423, -0.683172, 5.15624, 0, 5.15628, 5.15624, 5.15624, 5.15624, 5.15624, 5.15624, 5.15624, 5.15624, 5.15624, 5.15624, 5.15624, 5.15624, 5.15624, 5.15624, 5.15624, 5.15624, 5.15624, 5.15624, 5.15624, 5.15624, 5.15624, 5.15624
10.6014, 7.22664, 5.13879, 5.13875, 3.03754, 2.08785, 5.13875, 0, 5.13879, 5.13875, 5.13875, 5.13875, 5.13875, 5.13875, 5.13875, 5.13875, 5.13875, 5.13875, 5.13875, 5.13875, 5.13875, 5.13875, 5.13875, 5.13875, 5.13875, 5.13875, 5.13875, 5.13875, 5.13875, 5.13875
10.6093, 7.75441, 5.12041, 5.12037, 3.1232, 2.63399, 5.12037, 0, 5.12041, 5.12037, 5.12037, 5.12037, 5.12037, 5.12037, 5.12037, 5.12037, 5.12037, 5.12037, 5.12037, 5.12037, 5.12037, 5.12037, 5.12037, 5.12037, 5.12037, 5.12037, 5.12037, 5.12037, 5.12037, 5.12037
10.6171, 10.2945, 5.10103, 5.10099, 3.50636, 5.19351, 5.10099, 0, 5.10103, 5.10099, 5.10099, 5.10099, 5.10099, 5.10099, 5.10099, 5.10099, 5.10099, 5.10099, 5.10099, 5.10099, 5.10099, 5.10099, 5.10099, 5.10099, 5.10099, 5.10099, 5.10099, 5.10099, 5.10099, 5.10099
