   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_187.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
7.21149, 171.712, 197.633, 15.2846, 13.18, -25.9205, 15.2846, 0, 15.2846, 15.2846, 197.63, 15.2846, 15.2846, 15.2846, 15.2846, 15.2846, 15.2846, 15.2846, 15.2846, 15.2846, 15.2846, 15.2846, 15.2846, 15.2846, 15.2846, 15.288, 15.2846
7.21936, 147.668, 165.008, 15.037, 12.2339, -17.3409, 15.037, 0, 15.037, 15.037, 165.005, 15.037, 15.037, 15.037, 15.037, 15.037, 15.037, 15.037, 15.037, 15.037, 15.037, 15.037, 15.037, 15.037, 15.037, 15.0402, 15.037
7.22723, 138.787, 136.965, 14.8129, 11.8654, 1.82127, 14.8129, 0, 14.8129, 14.8129, 136.963, 14.8129, 14.8129, 14.8129, 14.8129, 14.8129, 14.8129, 14.8129, 14.8129, 14.8129, 14.8129, 14.8129, 14.8129, 14.8129, 14.8129, 14.8158, 14.8129
7.2351, 88.6954, 113.147, 14.6074, 9.52341, -24.4516, 14.6074, 0, 14.6074, 14.6074, 113.144, 14.6074, 14.6074, 14.6074, 14.6074, 14.6074, 14.6074, 14.6074, 14.6074, 14.6074, 14.6074, 14.6074, 14.6074, 14.6074, 14.6074, 14.61, 14.6074
7.24297, 85.8335, 93.1429, 14.4155, 9.37195, -7.30943, 14.4155, 0, 14.4155, 14.4155, 93.1405, 14.4155, 14.4155, 14.4155, 14.4155, 14.4155, 14.4155, 14.4155, 14.4155, 14.4155, 14.4155, 14.4155, 14.4155, 14.4155, 14.4155, 14.4178, 14.4155
7.25084, 66.4068, 76.5285, 14.2327, 8.27084, -10.1217, 14.2327, 0, 14.2327, 14.2327, 76.5264, 14.2327, 14.2327, 14.2327, 14.2327, 14.2327, 14.2327, 14.2327, 14.2327, 14.2327, 14.2327, 14.2327, 14.2327, 14.2327, 14.2327, 14.2348, 14.2327
7.2587, 47.0636, 62.8795, 14.0552, 7.00454, -15.816, 14.0552, 0, 14.0552, 14.0552, 62.8777, 14.0552, 14.0552, 14.0552, 14.0552, 14.0552, 14.0552, 14.0552, 14.0552, 14.0552, 14.0552, 14.0552, 14.0552, 14.0552, 14.0552, 14.057, 14.0552
7.26657, 39.5155, 51.7801, 13.8795, 6.44325, -12.2646, 13.8795, 0, 13.8795, 13.8795, 51.7785, 13.8795, 13.8795, 13.8795, 13.8795, 13.8795, 13.8795, 13.8795, 13.8795, 13.8795, 13.8795, 13.8795, 13.8795, 13.8795, 13.8795, 13.8811, 13.8795
7.27444, 26.6686, 42.8454, 13.7032, 5.35431, -16.1768, 13.7032, 0, 13.7032, 13.7033, 42.844, 13.7032, 13.7032, 13.7032, 13.7032, 13.7032, 13.7032, 13.7032, 13.7032, 13.7032, 13.7032, 13.7032, 13.7032, 13.7032, 13.7032, 13.7046, 13.7032
7.28231, 39.6915, 35.7191, 13.524, 6.4569, 3.97238, 13.524, 0, 13.524, 13.524, 35.7179, 13.524, 13.524, 13.524, 13.524, 13.524, 13.524, 13.524, 13.524, 13.524, 13.524, 13.524, 13.524, 13.524, 13.524, 13.5252, 13.524
7.29018, 30.9732, 30.0842, 13.3402, 5.74223, 0.889069, 13.3402, 0, 13.3402, 13.3402, 30.0831, 13.3402, 13.3402, 13.3402, 13.3402, 13.3402, 13.3402, 13.3402, 13.3402, 13.3402, 13.3402, 13.3402, 13.3402, 13.3402, 13.3402, 13.3412, 13.3402
7.29805, 20.2227, 25.6185, 13.1054, 4.7141, -5.39576, 13.1054, 0, 13.1054, 13.1054, 25.6176, 13.1054, 13.1054, 13.1054, 13.1054, 13.1054, 13.1054, 13.1054, 13.1054, 13.1054, 13.1054, 13.1054, 13.1054, 13.1054, 13.1054, 13.1063, 13.1054
7.30592, 18.9841, 22.049, 12.7859, 4.58084, -3.06489, 12.7859, 0, 12.7859, 12.7859, 22.0483, 12.7859, 12.7859, 12.7859, 12.7859, 12.7859, 12.7859, 12.7859, 12.7859, 12.7859, 12.7859, 12.7859, 12.7859, 12.7859, 12.7859, 12.7866, 12.7859
7.31379, 13.9805, 19.3312, 12.5383, 3.99757, -5.35063, 12.5383, 0, 12.5383, 12.5384, 19.3306, 12.5383, 12.5383, 12.5383, 12.5383, 12.5383, 12.5383, 12.5383, 12.5383, 12.5383, 12.5383, 12.5383, 12.5383, 12.5383, 12.5383, 12.5389, 12.5383
7.32165, 13.497, 17.2269, 12.292, 3.93663, -3.72992, 12.292, 0, 12.292, 12.292, 17.2264, 12.292, 12.292, 12.292, 12.292, 12.292, 12.292, 12.292, 12.292, 12.292, 12.292, 12.292, 12.292, 12.292, 12.292, 12.2925, 12.292
7.32952, 10.5068, 15.5987, 12.047, 3.5365, -5.09185, 12.047, 0, 12.047, 12.047, 15.5982, 12.047, 12.047, 12.047, 12.047, 12.047, 12.047, 12.047, 12.047, 12.047, 12.047, 12.047, 12.047, 12.047, 12.047, 12.0474, 12.047
7.33739, 8.75304, 14.3361, 11.8037, 3.27918, -5.5831, 11.8037, 0, 11.8037, 11.8037, 14.3357, 11.8037, 11.8037, 11.8037, 11.8037, 11.8037, 11.8037, 11.8037, 11.8037, 11.8037, 11.8037, 11.8037, 11.8037, 11.8037, 11.8037, 11.8041, 11.8037
7.34526, 10.2276, 13.3515, 11.5625, 3.49679, -3.12396, 11.5625, 0, 11.5625, 11.5626, 13.3511, 11.5625, 11.5625, 11.5625, 11.5625, 11.5625, 11.5625, 11.5625, 11.5625, 11.5625, 11.5625, 11.5625, 11.5625, 11.5625, 11.5625, 11.5629, 11.5625
7.35313, 12.8486, 12.5757, 11.3235, 3.85339, 0.272971, 11.3235, 0, 11.3235, 11.3236, 12.5753, 11.3235, 11.3235, 11.3235, 11.3235, 11.3235, 11.3235, 11.3235, 11.3235, 11.3235, 11.3235, 11.3235, 11.3235, 11.3235, 11.3235, 11.3239, 11.3235
7.361, 20.6722, 11.955, 11.0866, 4.76153, 8.71724, 11.0866, 0, 11.0866, 11.0866, 11.9545, 11.0866, 11.0866, 11.0866, 11.0866, 11.0866, 11.0866, 11.0866, 11.0866, 11.0866, 11.0866, 11.0866, 11.0866, 11.0866, 11.0866, 11.087, 11.0866
7.36887, 9.67735, 11.4488, 10.8519, 3.41721, -1.77141, 10.8519, 0, 10.8519, 10.8519, 11.4482, 10.8519, 10.8519, 10.8519, 10.8519, 10.8519, 10.8519, 10.8519, 10.8519, 10.8519, 10.8519, 10.8519, 10.8519, 10.8519, 10.8519, 10.8524, 10.8519
7.37673, 9.98823, 11.0264, 10.6198, 3.4624, -1.03812, 10.6198, 0, 10.6198, 10.6198, 11.0257, 10.6198, 10.6198, 10.6198, 10.6198, 10.6198, 10.6198, 10.6198, 10.6198, 10.6198, 10.6198, 10.6198, 10.6198, 10.6198, 10.6198, 10.6204, 10.6198
7.3846, 7.54269, 10.6649, 10.3902, 3.08912, -3.1222, 10.3902, 0, 10.3902, 10.3902, 10.664, 10.3902, 10.3902, 10.3902, 10.3902, 10.3902, 10.3902, 10.3902, 10.3902, 10.3902, 10.3902, 10.3902, 10.3902, 10.3902, 10.3902, 10.3911, 10.3902
7.39247, 11.7726, 10.3471, 10.163, 3.71114, 1.42541, 10.163, 0, 10.163, 10.163, 10.346, 10.163, 10.163, 10.163, 10.163, 10.163, 10.163, 10.163, 10.163, 10.163, 10.163, 10.163, 10.163, 10.163, 10.163, 10.1641, 10.163
7.40034, 8.43093, 10.061, 9.93828, 3.22969, -1.63011, 9.93828, 0, 9.93828, 9.9383, 10.0595, 9.93828, 9.93828, 9.93828, 9.93828, 9.93828, 9.93828, 9.93828, 9.93828, 9.93828, 9.93828, 9.93828, 9.93828, 9.93828, 9.93828, 9.9398, 9.93828
7.40821, 9.77478, 9.79794, 9.7163, 3.43144, -0.0231619, 9.7163, 0, 9.7163, 9.71632, 9.79585, 9.7163, 9.7163, 9.7163, 9.7163, 9.7163, 9.7163, 9.7163, 9.7163, 9.7163, 9.7163, 9.7163, 9.7163, 9.7163, 9.7163, 9.71836, 9.7163
7.41608, 12.0574, 9.55113, 9.49659, 3.74932, 2.50626, 9.49659, 0, 9.49659, 9.49661, 9.54833, 9.49659, 9.49659, 9.49659, 9.49659, 9.49659, 9.49659, 9.49659, 9.49659, 9.49659, 9.49659, 9.49659, 9.49659, 9.49659, 9.49659, 9.49937, 9.49659
7.42395, 9.71758, 9.31649, 9.27939, 3.42309, 0.401088, 9.27939, 0, 9.2794, 9.27942, 9.31274, 9.27939, 9.27939, 9.27939, 9.27939, 9.27939, 9.27939, 9.27939, 9.27939, 9.27939, 9.27939, 9.27939, 9.27939, 9.27939, 9.27939, 9.28311, 9.27939
7.43181, 9.03575, 9.12495, 9.09867, 3.32201, -0.0891991, 9.09867, 0, 9.09868, 9.0987, 9.11998, 9.09867, 9.09867, 9.09867, 9.09867, 9.09867, 9.09867, 9.09867, 9.09867, 9.09867, 9.09867, 9.09867, 9.09867, 9.09867, 9.09867, 9.10362, 9.09867
7.43968, 12.1603, 8.93885, 8.91883, 3.76302, 3.22144, 8.91883, 0, 8.91883, 8.91885, 8.93231, 8.91883, 8.91883, 8.91883, 8.91883, 8.91883, 8.91883, 8.91883, 8.91883, 8.91883, 8.91883, 8.91883, 8.91883, 8.91883, 8.91883, 8.92533, 8.91883
7.44755, 11.1963, 8.75668, 8.73971, 3.63267, 2.4396, 8.73971, 0, 8.73972, 8.73974, 8.74817, 8.73971, 8.73971, 8.73971, 8.73971, 8.73971, 8.73971, 8.73971, 8.73971, 8.73971, 8.73971, 8.73971, 8.73971, 8.73971, 8.73971, 8.74819, 8.73971
7.45542, 8.3876, 8.57698, 8.56075, 3.22298, -0.189382, 8.56075, 0, 8.56075, 8.56077, 8.56601, 8.56075, 8.56075, 8.56075, 8.56075, 8.56075, 8.56075, 8.56075, 8.56075, 8.56075, 8.56075, 8.56075, 8.56075, 8.56075, 8.56075, 8.57168, 8.56075
7.46329, 1.99747, 8.39907, 8.38182, 1.99937, -6.40159, 8.38182, 0, 8.38182, 8.38184, 8.38506, 8.38182, 8.38182, 8.38182, 8.38182, 8.38182, 8.38182, 8.38182, 8.38182, 8.38182, 8.38182, 8.38182, 8.38182, 8.38182, 8.38182, 8.39579, 8.38182
7.47116, 8.3898, 8.22267, 8.20298, 3.22332, 0.167131, 8.20298, 0, 8.20298, 8.20301, 8.20496, 8.20298, 8.20298, 8.20298, 8.20298, 8.20298, 8.20298, 8.20298, 8.20298, 8.20298, 8.20298, 8.20298, 8.20298, 8.20298, 8.20298, 8.22066, 8.20298
7.47903, 10.5738, 8.04786, 8.0245, 3.54596, 2.52596, 8.0245, 0, 8.0245, 8.02452, 8.0257, 8.0245, 8.0245, 8.0245, 8.0245, 8.0245, 8.0245, 8.0245, 8.0245, 8.0245, 8.0245, 8.0245, 8.0245, 8.0245, 8.0245, 8.04663, 8.0245
7.4869, 11.9851, 7.87472, 7.84653, 3.73967, 4.11041, 7.84653, 0, 7.84653, 7.84655, 7.84725, 7.84653, 7.84653, 7.84653, 7.84653, 7.84653, 7.84653, 7.84653, 7.84653, 7.84653, 7.84653, 7.84653, 7.84653, 7.84653, 7.84653, 7.87397, 7.84653
7.49476, 9.04164, 7.70281, 7.66867, 3.3229, 1.33883, 7.66867, 0, 7.66867, 7.66869, 7.66909, 7.66867, 7.66867, 7.66867, 7.66867, 7.66867, 7.66867, 7.66867, 7.66867, 7.66867, 7.66867, 7.66867, 7.66867, 7.66867, 7.66867, 7.70235, 7.66867
7.50263, 10.1841, 7.53214, 7.49092, 3.49058, 2.652, 7.49092, 0, 7.49092, 7.49095, 7.49117, 7.49092, 7.49092, 7.49092, 7.49092, 7.49092, 7.49092, 7.49092, 7.49092, 7.49092, 7.49092, 7.49092, 7.49092, 7.49092, 7.49092, 7.53185, 7.49092
7.5105, 4.36328, 7.36263, 7.31321, 2.52255, -2.99936, 7.31321, 0, 7.31321, 7.31323, 7.31335, 7.31321, 7.31321, 7.31321, 7.31321, 7.31321, 7.31321, 7.31321, 7.31321, 7.31321, 7.31321, 7.31321, 7.31321, 7.31321, 7.31321, 7.36245, 7.31321
7.51837, 13.1717, 7.19455, 7.13577, 3.89509, 5.97718, 7.13577, 0, 7.13577, 7.1358, 7.13585, 7.13577, 7.13577, 7.13577, 7.13577, 7.13577, 7.13577, 7.13577, 7.13577, 7.13577, 7.13577, 7.13577, 7.13577, 7.13577, 7.13577, 7.19443, 7.13577
7.52624, 9.80894, 7.02828, 6.95902, 3.43641, 2.78066, 6.95902, 0, 6.95903, 6.95905, 6.95907, 6.95902, 6.95902, 6.95902, 6.95902, 6.95902, 6.95902, 6.95902, 6.95902, 6.95902, 6.95902, 6.95902, 6.95902, 6.95902, 6.95902, 7.02821, 6.95902
7.53411, 9.81337, 6.86382, 6.78299, 3.43706, 2.94955, 6.78299, 0, 6.78299, 6.78301, 6.783, 6.78299, 6.78299, 6.78299, 6.78299, 6.78299, 6.78299, 6.78299, 6.78299, 6.78299, 6.78299, 6.78299, 6.78299, 6.78299, 6.78299, 6.86377, 6.78299
7.54198, 6.8184, 6.70129, 6.60784, 2.96958, 0.117116, 6.60784, 0, 6.60784, 6.60787, 6.60784, 6.60784, 6.60784, 6.60784, 6.60784, 6.60784, 6.60784, 6.60784, 6.60784, 6.60784, 6.60784, 6.60784, 6.60784, 6.60784, 6.60784, 6.70125, 6.60784
7.54984, 5.16729, 6.54026, 6.43329, 2.67718, -1.37297, 6.43329, 0, 6.43329, 6.43331, 6.43329, 6.43329, 6.43329, 6.43329, 6.43329, 6.43329, 6.43329, 6.43329, 6.43329, 6.43329, 6.43329, 6.43329, 6.43329, 6.43329, 6.43329, 6.54022, 6.43329
7.55771, 8.16233, 6.38063, 6.25937, 3.18784, 1.7817, 6.25937, 0, 6.25938, 6.2594, 6.25937, 6.25937, 6.25937, 6.25937, 6.25937, 6.25937, 6.25937, 6.25937, 6.25937, 6.25937, 6.25937, 6.25937, 6.25938, 6.25937, 6.25937, 6.38059, 6.25937
7.56558, 9.65599, 6.22268, 6.08659, 3.41409, 3.4333, 6.08659, 0, 6.08659, 6.08662, 6.08659, 6.08659, 6.08659, 6.08659, 6.08659, 6.08659, 6.08659, 6.08659, 6.08659, 6.08659, 6.08659, 6.08659, 6.08659, 6.08659, 6.08659, 6.22265, 6.08659
7.57345, 3.65417, 6.06686, 5.9156, 2.37785, -2.41269, 5.9156, 0, 5.9156, 5.91563, 5.9156, 5.9156, 5.9156, 5.9156, 5.9156, 5.9156, 5.9156, 5.9156, 5.9156, 5.9156, 5.9156, 5.9156, 5.9156, 5.9156, 5.9156, 6.06682, 5.9156
7.58132, 11.1739, 5.9126, 5.74613, 3.62959, 5.26131, 5.74613, 0, 5.74613, 5.74616, 5.74613, 5.74613, 5.74613, 5.74613, 5.74613, 5.74613, 5.74613, 5.74613, 5.74613, 5.74613, 5.74613, 5.74613, 5.74613, 5.74613, 5.74613, 5.91257, 5.74613
7.58919, 3.31717, 5.75974, 5.57832, 2.3059, -2.44257, 5.57832, 0, 5.57832, 5.57835, 5.57832, 5.57832, 5.57832, 5.57832, 5.57832, 5.57832, 5.57832, 5.57832, 5.57832, 5.57832, 5.57832, 5.57832, 5.57832, 5.57832, 5.57832, 5.7597, 5.57832
7.59706, 3.83544, 5.60839, 5.4126, 2.41567, -1.77295, 5.4126, 0, 5.4126, 5.41263, 5.4126, 5.4126, 5.4126, 5.4126, 5.4126, 5.4126, 5.4126, 5.4126, 5.4126, 5.4126, 5.4126, 5.4126, 5.4126, 5.4126, 5.4126, 5.60835, 5.4126
7.60493, 2.84015, 5.45862, 5.24938, 2.20003, -2.61847, 5.24938, 0, 5.24938, 5.24941, 5.24938, 5.24938, 5.24938, 5.24938, 5.24938, 5.24938, 5.24938, 5.24938, 5.24938, 5.24938, 5.24938, 5.24938, 5.24938, 5.24938, 5.24938, 5.45858, 5.24938
7.61279, 5.99752, 5.31013, 5.08868, 2.82799, 0.687395, 5.08868, 0, 5.08869, 5.08872, 5.08868, 5.08868, 5.08868, 5.08868, 5.08868, 5.08868, 5.08868, 5.08868, 5.08868, 5.08868, 5.08868, 5.08868, 5.08868, 5.08868, 5.08868, 5.31009, 5.08868
7.62066, 3.59884, 5.1623, 4.93021, 2.36619, -1.56346, 4.93021, 0, 4.93021, 4.93024, 4.93021, 4.93021, 4.93021, 4.93021, 4.93021, 4.93021, 4.93021, 4.93021, 4.93021, 4.93021, 4.93021, 4.93021, 4.93021, 4.93021, 4.93021, 5.16226, 4.93021
7.62853, 7.54428, 5.01513, 4.77424, 3.08938, 2.52915, 4.77424, 0, 4.77425, 4.77428, 4.77424, 4.77424, 4.77424, 4.77424, 4.77424, 4.77424, 4.77424, 4.77424, 4.77424, 4.77424, 4.77424, 4.77424, 4.77424, 4.77424, 4.77424, 5.01509, 4.77424
7.6364, 6.84968, 4.96435, 4.71674, 2.97484, 1.88533, 4.71674, 0, 4.71674, 4.71678, 4.71674, 4.71674, 4.71674, 4.71674, 4.71674, 4.71674, 4.71674, 4.71674, 4.71674, 4.71674, 4.71674, 4.71674, 4.71674, 4.71674, 4.71674, 4.96431, 4.71674
7.64427, 5.28353, 4.90879, 4.65673, 2.6988, 0.374734, 4.65673, 0, 4.65673, 4.65677, 4.65673, 4.65673, 4.65673, 4.65673, 4.65673, 4.65673, 4.65673, 4.65673, 4.65673, 4.65673, 4.65673, 4.65673, 4.65673, 4.65673, 4.65673, 4.90875, 4.65673
7.65214, 5.71165, 4.8463, 4.59216, 2.77699, 0.86535, 4.59216, 0, 4.59217, 4.59221, 4.59216, 4.59216, 4.59216, 4.59216, 4.59216, 4.59216, 4.59216, 4.59216, 4.59216, 4.59216, 4.59216, 4.59216, 4.59217, 4.59216, 4.59216, 4.84625, 4.59216
7.66001, 1.5505, 4.77639, 4.52264, 1.88428, -3.2259, 4.52264, 0, 4.52264, 4.52268, 4.52264, 4.52264, 4.52264, 4.52264, 4.52264, 4.52264, 4.52264, 4.52264, 4.52264, 4.52264, 4.52264, 4.52264, 4.52264, 4.52264, 4.52264, 4.77634, 4.52264
7.66787, 5.98792, 4.69952, 4.44858, 2.82629, 1.28839, 4.44858, 0, 4.44858, 4.44863, 4.44858, 4.44858, 4.44858, 4.44858, 4.44858, 4.44858, 4.44858, 4.44858, 4.44858, 4.44858, 4.44858, 4.44858, 4.44858, 4.44858, 4.44858, 4.69947, 4.44858
7.67574, 9.45439, 4.61537, 4.36958, 3.38443, 4.83902, 4.36958, 0, 4.36958, 4.36963, 4.36958, 4.36958, 4.36958, 4.36958, 4.36958, 4.36958, 4.36958, 4.36958, 4.36958, 4.36958, 4.36958, 4.36958, 4.36958, 4.36958, 4.36958, 4.61531, 4.36958
7.68361, 3.12851, 4.52454, 4.2861, 2.26462, -1.39603, 4.2861, 0, 4.2861, 4.28616, 4.2861, 4.2861, 4.2861, 4.2861, 4.2861, 4.2861, 4.2861, 4.2861, 4.2861, 4.2861, 4.2861, 4.2861, 4.2861, 4.2861, 4.2861, 4.52448, 4.2861
7.69148, 9.12371, 4.42668, 4.19757, 3.33522, 4.69703, 4.19757, 0, 4.19757, 4.19763, 4.19757, 4.19757, 4.19757, 4.19757, 4.19757, 4.19757, 4.19757, 4.19757, 4.19757, 4.19757, 4.19757, 4.19757, 4.19757, 4.19757, 4.19757, 4.42661, 4.19757
7.69935, 2.86663, 4.32245, 4.10441, 2.20604, -1.45583, 4.10441, 0, 4.10441, 4.10448, 4.10441, 4.10441, 4.10441, 4.10441, 4.10441, 4.10441, 4.10441, 4.10441, 4.10441, 4.10441, 4.10441, 4.10441, 4.10441, 4.10441, 4.10441, 4.32238, 4.10441
7.70722, 4.8715, 4.21326, 4.00772, 2.62135, 0.658237, 4.00772, 0, 4.00773, 4.00779, 4.00772, 4.00772, 4.00772, 4.00772, 4.00772, 4.00772, 4.00772, 4.00772, 4.00772, 4.00772, 4.00772, 4.00772, 4.00772, 4.00772, 4.00772, 4.21319, 4.00772
7.71509, 2.99752, 4.10069, 3.90878, 2.23551, -1.10317, 3.90878, 0, 3.90878, 3.90885, 3.90878, 3.90878, 3.90878, 3.90878, 3.90878, 3.90878, 3.90878, 3.90878, 3.90878, 3.90878, 3.90878, 3.90878, 3.90878, 3.90878, 3.90878, 4.10061, 3.90878
7.72296, 3.1166, 3.98632, 3.80882, 2.26199, -0.869713, 3.80882, 0, 3.80882, 3.8089, 3.80882, 3.80882, 3.80882, 3.80882, 3.80882, 3.80882, 3.80882, 3.80882, 3.80882, 3.80882, 3.80882, 3.80882, 3.80882, 3.80882, 3.80882, 3.98623, 3.80882
7.73082, 4.11187, 3.87166, 3.70904, 2.47222, 0.240217, 3.70904, 0, 3.70904, 3.70913, 3.70904, 3.70904, 3.70904, 3.70904, 3.70904, 3.70904, 3.70904, 3.70904, 3.70904, 3.70904, 3.70904, 3.70904, 3.70904, 3.70904, 3.70904, 3.87156, 3.70904
7.73869, 6.65021, 3.75817, 3.61059, 2.94112, 2.89204, 3.61059, 0, 3.61059, 3.61068, 3.61059, 3.61059, 3.61059, 3.61059, 3.61059, 3.61059, 3.61059, 3.61059, 3.61059, 3.61059, 3.61059, 3.61059, 3.61059, 3.61059, 3.61059, 3.75807, 3.61059
7.74656, 4, 3.76781, 3.63513, 2.44949, 0.232192, 3.63513, 0, 3.63514, 3.63523, 3.63513, 3.63513, 3.63513, 3.63513, 3.63513, 3.63513, 3.63513, 3.63513, 3.63513, 3.63513, 3.63513, 3.63513, 3.63514, 3.63513, 3.63513, 3.7677, 3.63513
7.75443, 4.10929, 3.77769, 3.65954, 2.4717, 0.331599, 3.65954, 0, 3.65954, 3.65964, 3.65954, 3.65954, 3.65954, 3.65954, 3.65954, 3.65954, 3.65954, 3.65954, 3.65954, 3.65954, 3.65954, 3.65954, 3.65954, 3.65954, 3.65954, 3.77758, 3.65954
7.7623, 2.21134, 3.78827, 3.68402, 2.05215, -1.57693, 3.68402, 0, 3.68403, 3.68413, 3.68402, 3.68402, 3.68402, 3.68402, 3.68402, 3.68402, 3.68402, 3.68402, 3.68402, 3.68402, 3.68402, 3.68402, 3.68402, 3.68402, 3.68402, 3.78815, 3.68402
7.77017, 2.88829, 3.79994, 3.70881, 2.21095, -0.911646, 3.70881, 0, 3.70881, 3.70893, 3.70881, 3.70881, 3.70881, 3.70881, 3.70881, 3.70881, 3.70881, 3.70881, 3.70881, 3.70881, 3.70881, 3.70881, 3.70881, 3.70881, 3.70881, 3.79981, 3.70881
7.77804, 1.89318, 3.81239, 3.73346, 1.97312, -1.91921, 3.73346, 0, 3.73346, 3.73358, 3.73346, 3.73346, 3.73346, 3.73346, 3.73346, 3.73346, 3.73346, 3.73346, 3.73346, 3.73346, 3.73346, 3.73346, 3.73346, 3.73346, 3.73346, 3.81226, 3.73346
7.7859, 7.99758, 3.82591, 3.75816, 3.16189, 4.17166, 3.75816, 0, 3.75817, 3.75829, 3.75816, 3.75816, 3.75816, 3.75816, 3.75816, 3.75816, 3.75816, 3.75816, 3.75816, 3.75816, 3.75816, 3.75816, 3.75816, 3.75816, 3.75816, 3.82578, 3.75816
7.79377, 3.99753, 3.84016, 3.78251, 2.44899, 0.157366, 3.78251, 0, 3.78252, 3.78265, 3.78251, 3.78251, 3.78251, 3.78251, 3.78251, 3.78251, 3.78251, 3.78251, 3.78251, 3.78251, 3.78251, 3.78251, 3.78251, 3.78251, 3.78251, 3.84002, 3.78251
7.80164, 5.90279, 3.85537, 3.80672, 2.81119, 2.04741, 3.80672, 0, 3.80673, 3.80686, 3.80672, 3.80672, 3.80672, 3.80672, 3.80672, 3.80672, 3.80672, 3.80672, 3.80672, 3.80672, 3.80672, 3.80672, 3.80672, 3.80672, 3.80672, 3.85523, 3.80672
7.80951, 1.09238, 3.87177, 3.83101, 1.75852, -2.77939, 3.83101, 0, 3.83101, 3.83115, 3.83101, 3.83101, 3.83101, 3.83101, 3.83101, 3.83101, 3.83101, 3.83101, 3.83101, 3.83101, 3.83101, 3.83101, 3.83101, 3.83101, 3.83101, 3.87162, 3.83101
7.81738, 5.17751, 3.88951, 3.85557, 2.67909, 1.288, 3.85557, 0, 3.85558, 3.85571, 3.85557, 3.85557, 3.85557, 3.85557, 3.85557, 3.85557, 3.85557, 3.85557, 3.85557, 3.85557, 3.85557, 3.85557, 3.85557, 3.85557, 3.85557, 3.88937, 3.85557
7.82525, 6.08055, 3.90819, 3.88001, 2.84263, 2.17236, 3.88001, 0, 3.88001, 3.88015, 3.88001, 3.88001, 3.88001, 3.88001, 3.88001, 3.88001, 3.88001, 3.88001, 3.88001, 3.88001, 3.88001, 3.88001, 3.88001, 3.88001, 3.88001, 3.90804, 3.88001
7.83312, 7.82006, 3.92773, 3.90431, 3.1337, 3.89233, 3.90431, 0, 3.90432, 3.90445, 3.90431, 3.90431, 3.90431, 3.90431, 3.90431, 3.90431, 3.90431, 3.90431, 3.90431, 3.90431, 3.90431, 3.90431, 3.90431, 3.90431, 3.90431, 3.92759, 3.90431
7.84099, 4.91222, 3.94784, 3.9282, 2.62911, 0.964372, 3.9282, 0, 3.92821, 3.92834, 3.9282, 3.9282, 3.9282, 3.9282, 3.9282, 3.9282, 3.9282, 3.9282, 3.9282, 3.9282, 3.9282, 3.9282, 3.9282, 3.9282, 3.9282, 3.9477, 3.9282
7.84885, 4.23872, 3.96873, 3.95192, 2.49774, 0.26999, 3.95192, 0, 3.95192, 3.95206, 3.95192, 3.95192, 3.95192, 3.95192, 3.95192, 3.95192, 3.95192, 3.95192, 3.95192, 3.95192, 3.95192, 3.95192, 3.95192, 3.95192, 3.95192, 3.96859, 3.95192
7.85672, 9.75656, 3.99064, 3.97571, 3.42878, 5.76592, 3.97571, 0, 3.97571, 3.97584, 3.97571, 3.97571, 3.97571, 3.97571, 3.97571, 3.97571, 3.97571, 3.97571, 3.97571, 3.97571, 3.97571, 3.97571, 3.97571, 3.97571, 3.97571, 3.9905, 3.97571
7.86459, 1.22386, 4.01373, 3.99971, 1.79551, -2.78988, 3.99971, 0, 3.99971, 3.99984, 3.99971, 3.99971, 3.99971, 3.99971, 3.99971, 3.99971, 3.99971, 3.99971, 3.99971, 3.99971, 3.99971, 3.99971, 3.99971, 3.99971, 3.99971, 4.01359, 3.99971
7.87246, 5.77125, 4.03774, 4.02359, 2.7877, 1.73351, 4.02359, 0, 4.02359, 4.02372, 4.02359, 4.02359, 4.02359, 4.02359, 4.02359, 4.02359, 4.02359, 4.02359, 4.02359, 4.02359, 4.02359, 4.02359, 4.02359, 4.02359, 4.02359, 4.0376, 4.02359
7.88033, 3.13916, 4.06258, 4.04717, 2.26697, -0.923427, 4.04717, 0, 4.04718, 4.0473, 4.04717, 4.04717, 4.04717, 4.04717, 4.04717, 4.04717, 4.04717, 4.04717, 4.04717, 4.04717, 4.04717, 4.04717, 4.04718, 4.04717, 4.04717, 4.06245, 4.04717
7.8882, 3.9244, 4.08825, 4.07029, 2.43401, -0.163848, 4.07029, 0, 4.0703, 4.07041, 4.07029, 4.07029, 4.07029, 4.07029, 4.07029, 4.07029, 4.07029, 4.07029, 4.07029, 4.07029, 4.07029, 4.07029, 4.0703, 4.07029, 4.07029, 4.08813, 4.07029
7.89607, 4.06091, 4.11522, 4.09321, 2.46189, -0.0543027, 4.09321, 0, 4.09322, 4.09333, 4.09321, 4.09321, 4.09321, 4.09321, 4.09321, 4.09321, 4.09321, 4.09321, 4.09321, 4.09321, 4.09321, 4.09321, 4.09321, 4.09321, 4.09321, 4.1151, 4.09321
