   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_186.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
19.6815, 0, 0.0288891, 6.49762e-05, 1.41421, -0.0288891, 6.49762e-05, 0, 6.49762e-05, 6.49762e-05, 6.49762e-05, 6.49762e-05, 6.49762e-05, 6.49762e-05, 6.49762e-05, 6.49762e-05, 6.49762e-05, 6.49762e-05, 6.49762e-05, 6.49762e-05, 6.49762e-05, 6.49762e-05, 6.49762e-05, 6.49762e-05, 6.49762e-05, 0.000812076, 6.49762e-05, 0.028142, 6.49762e-05, 6.49762e-05
19.6894, 0, 0.0282892, 5.14793e-05, 1.41421, -0.0282892, 5.14793e-05, 0, 5.14793e-05, 5.14793e-05, 5.14793e-05, 5.14793e-05, 5.14793e-05, 5.14793e-05, 5.14793e-05, 5.14793e-05, 5.14793e-05, 5.14793e-05, 5.14793e-05, 5.14793e-05, 5.14793e-05, 5.14793e-05, 5.14793e-05, 5.14793e-05, 5.14793e-05, 0.000962351, 5.14793e-05, 0.0273783, 5.14793e-05, 5.14793e-05
19.6973, 0, 0.0277406, 2.95843e-05, 1.41421, -0.0277406, 2.95843e-05, 0, 2.95843e-05, 2.95843e-05, 2.95843e-05, 2.95843e-05, 2.95843e-05, 2.95843e-05, 2.95843e-05, 2.95843e-05, 2.95843e-05, 2.95843e-05, 2.95843e-05, 2.95843e-05, 2.95843e-05, 2.95843e-05, 2.95843e-05, 2.95843e-05, 2.95843e-05, 0.00114085, 2.95843e-05, 0.0266293, 2.95843e-05, 2.95843e-05
19.7051, 0, 0.0272655, 1.37151e-05, 1.41421, -0.0272655, 1.37151e-05, 0, 1.37151e-05, 1.37151e-05, 1.37151e-05, 1.37151e-05, 1.37151e-05, 1.37151e-05, 1.37151e-05, 1.37151e-05, 1.37151e-05, 1.37151e-05, 1.37151e-05, 1.37151e-05, 1.37151e-05, 1.37151e-05, 1.37151e-05, 1.37151e-05, 1.37151e-05, 0.00136966, 1.37151e-05, 0.0259096, 1.37151e-05, 1.37151e-05
19.713, 0, 0.0269025, 3.34886e-05, 1.41421, -0.0269025, 3.34886e-05, 0, 3.34886e-05, 3.34886e-05, 3.34886e-05, 3.34886e-05, 3.34886e-05, 3.34886e-05, 3.34886e-05, 3.34886e-05, 3.34886e-05, 3.34886e-05, 3.34886e-05, 3.34886e-05, 3.34886e-05, 3.34886e-05, 3.34886e-05, 3.34886e-05, 3.34886e-05, 0.00168743, 3.34886e-05, 0.0252485, 3.34886e-05, 3.34886e-05
19.7209, 1, 0.0266138, 4.07814e-05, 1.73205, 0.973386, 4.07814e-05, 0, 4.07814e-05, 4.07814e-05, 4.07814e-05, 4.07814e-05, 4.07814e-05, 4.07814e-05, 4.07814e-05, 4.07814e-05, 4.07814e-05, 4.07814e-05, 4.07814e-05, 4.07814e-05, 4.07814e-05, 4.07814e-05, 4.07814e-05, 4.07814e-05, 4.07814e-05, 0.00205658, 4.07814e-05, 0.024598, 4.07814e-05, 4.07814e-05
19.7288, 0, 0.0264076, 3.17384e-05, 1.41421, -0.0264076, 3.17384e-05, 0, 3.17384e-05, 3.17384e-05, 3.17384e-05, 3.17384e-05, 3.17384e-05, 3.17384e-05, 3.17384e-05, 3.17384e-05, 3.17384e-05, 3.17384e-05, 3.17384e-05, 3.17384e-05, 3.17384e-05, 3.17384e-05, 3.17384e-05, 3.17384e-05, 3.17384e-05, 0.00248559, 3.17384e-05, 0.0239538, 3.17384e-05, 3.17384e-05
19.7366, 0, 0.0263092, 1.76872e-05, 1.41421, -0.0263092, 1.76872e-05, 0, 1.76872e-05, 1.76872e-05, 1.76872e-05, 1.76872e-05, 1.76872e-05, 1.76872e-05, 1.76872e-05, 1.76872e-05, 1.76872e-05, 1.76872e-05, 1.76872e-05, 1.76872e-05, 1.76872e-05, 1.76872e-05, 1.76872e-05, 1.76872e-05, 1.76872e-05, 0.00299967, 1.76872e-05, 0.0233273, 1.76872e-05, 1.76872e-05
19.7445, 0, 0.0263434, 7.71472e-06, 1.41421, -0.0263434, 7.71472e-06, 0, 7.71472e-06, 7.71472e-06, 7.71472e-06, 7.71472e-06, 7.71472e-06, 7.71472e-06, 7.71472e-06, 7.71472e-06, 7.71472e-06, 7.71472e-06, 7.71472e-06, 7.71472e-06, 7.71472e-06, 7.71472e-06, 7.71472e-06, 7.71472e-06, 7.71472e-06, 0.00362406, 7.71472e-06, 0.0227271, 7.71472e-06, 7.71472e-06
19.7524, 1, 0.0265441, 1.79327e-05, 1.73205, 0.973456, 1.79327e-05, 0, 1.79327e-05, 1.79327e-05, 1.79327e-05, 1.79327e-05, 1.79327e-05, 1.79327e-05, 1.79327e-05, 1.79327e-05, 1.79327e-05, 1.79327e-05, 1.79327e-05, 1.79327e-05, 1.79327e-05, 1.79327e-05, 1.79327e-05, 1.79327e-05, 1.79327e-05, 0.00439311, 1.79327e-05, 0.0221689, 1.79327e-05, 1.79327e-05
19.7602, 0, 0.0269044, 2.13789e-05, 1.41421, -0.0269044, 2.13789e-05, 0, 2.13789e-05, 2.13789e-05, 2.13789e-05, 2.13789e-05, 2.13789e-05, 2.13789e-05, 2.13789e-05, 2.13789e-05, 2.13789e-05, 2.13789e-05, 2.13789e-05, 2.13789e-05, 2.13789e-05, 2.13789e-05, 2.13789e-05, 2.13789e-05, 2.13789e-05, 0.00530036, 2.13789e-05, 0.0216254, 2.13789e-05, 2.13789e-05
19.7681, 0, 0.0274447, 1.62246e-05, 1.41421, -0.0274447, 1.62246e-05, 0, 1.62246e-05, 1.62246e-05, 1.62246e-05, 1.62246e-05, 1.62246e-05, 1.62246e-05, 1.62246e-05, 1.62246e-05, 1.62246e-05, 1.62246e-05, 1.62246e-05, 1.62246e-05, 1.62246e-05, 1.62246e-05, 1.62246e-05, 1.62246e-05, 1.62246e-05, 0.00636685, 1.62246e-05, 0.0210941, 1.62246e-05, 1.62246e-05
19.776, 0, 0.0281963, 8.64263e-06, 1.41421, -0.0281963, 8.64263e-06, 0, 8.64263e-06, 8.64263e-06, 8.64263e-06, 8.64263e-06, 8.64263e-06, 8.64263e-06, 8.64263e-06, 8.64263e-06, 8.64263e-06, 8.64263e-06, 8.64263e-06, 8.64263e-06, 8.64263e-06, 8.64263e-06, 8.64263e-06, 8.64263e-06, 8.64263e-06, 0.0076244, 8.64263e-06, 0.0205806, 8.64263e-06, 8.64263e-06
19.7838, 1, 0.0291907, 3.42877e-06, 1.73205, 0.970809, 3.42877e-06, 0, 3.42877e-06, 3.42877e-06, 3.42877e-06, 3.42877e-06, 3.42877e-06, 3.42877e-06, 3.42877e-06, 3.42877e-06, 3.42877e-06, 3.42877e-06, 3.42877e-06, 3.42877e-06, 3.42877e-06, 3.42877e-06, 3.42877e-06, 3.42877e-06, 3.42877e-06, 0.00910494, 3.42877e-06, 0.0200891, 3.42877e-06, 3.42877e-06
19.7917, 0, 0.0304639, 6.77035e-06, 1.41421, -0.0304639, 6.77035e-06, 0, 6.77035e-06, 6.77035e-06, 6.77035e-06, 6.77035e-06, 6.77035e-06, 6.77035e-06, 6.77035e-06, 6.77035e-06, 6.77035e-06, 6.77035e-06, 6.77035e-06, 6.77035e-06, 6.77035e-06, 6.77035e-06, 6.77035e-06, 6.77035e-06, 6.77035e-06, 0.0108456, 6.77035e-06, 0.0196251, 6.77035e-06, 6.77035e-06
19.7996, 0, 0.0320355, 7.51753e-06, 1.41421, -0.0320355, 7.51753e-06, 0, 7.51753e-06, 7.51753e-06, 7.51753e-06, 7.51753e-06, 7.51753e-06, 7.51753e-06, 7.51753e-06, 7.51753e-06, 7.51753e-06, 7.51753e-06, 7.51753e-06, 7.51753e-06, 7.51753e-06, 7.51753e-06, 7.51753e-06, 7.51753e-06, 7.51753e-06, 0.0128663, 7.51753e-06, 0.0191768, 7.51753e-06, 7.51753e-06
19.8074, 0, 0.0339402, 5.39529e-06, 1.41421, -0.0339402, 5.39529e-06, 0, 5.39529e-06, 5.39529e-06, 5.39529e-06, 5.39529e-06, 5.39529e-06, 5.39529e-06, 5.39529e-06, 5.39529e-06, 5.39529e-06, 5.39529e-06, 5.39529e-06, 5.39529e-06, 5.39529e-06, 5.39529e-06, 5.39529e-06, 5.39529e-06, 5.39529e-06, 0.0152027, 5.39529e-06, 0.0187429, 5.39529e-06, 5.39529e-06
19.8153, 1, 0.0362163, 2.63839e-06, 1.73205, 0.963784, 2.63839e-06, 0, 2.63839e-06, 2.63839e-06, 2.63839e-06, 2.63839e-06, 2.63839e-06, 2.63839e-06, 2.63839e-06, 2.63839e-06, 2.63839e-06, 2.63839e-06, 2.63839e-06, 2.63839e-06, 2.63839e-06, 2.63839e-06, 2.63839e-06, 2.63839e-06, 2.63839e-06, 0.0178941, 2.63839e-06, 0.0183248, 2.63839e-06, 2.63839e-06
19.8232, 0, 0.0389015, 8.57191e-07, 1.41421, -0.0389015, 8.57191e-07, 0, 8.57191e-07, 8.57191e-07, 8.57191e-07, 8.57191e-07, 8.57191e-07, 8.57191e-07, 8.57191e-07, 8.57191e-07, 8.57191e-07, 8.57191e-07, 8.57191e-07, 8.57191e-07, 8.57191e-07, 8.57191e-07, 8.57191e-07, 8.57191e-07, 8.57191e-07, 0.0209789, 8.57191e-07, 0.0179235, 8.57191e-07, 8.57191e-07
19.831, 0, 0.0420356, 5.98998e-07, 1.41421, -0.0420356, 5.98998e-07, 0, 5.98998e-07, 5.98998e-07, 5.98998e-07, 5.98998e-07, 5.98998e-07, 5.98998e-07, 5.98998e-07, 5.98998e-07, 5.98998e-07, 5.98998e-07, 5.98998e-07, 5.98998e-07, 5.98998e-07, 5.98998e-07, 5.98998e-07, 5.98998e-07, 5.98998e-07, 0.0244976, 5.98998e-07, 0.0175386, 5.98998e-07, 5.98998e-07
19.8389, 0, 0.0456574, 3.60424e-07, 1.41421, -0.0456574, 3.60424e-07, 0, 3.60424e-07, 3.60424e-07, 3.60424e-07, 3.60424e-07, 3.60424e-07, 3.60424e-07, 3.60424e-07, 3.60424e-07, 3.60424e-07, 3.60424e-07, 3.60424e-07, 3.60424e-07, 3.60424e-07, 3.60424e-07, 3.60424e-07, 3.60424e-07, 3.60424e-07, 0.0284901, 3.60424e-07, 0.0171676, 3.60424e-07, 3.60424e-07
19.8468, 0, 0.0498035, 1.6554e-07, 1.41421, -0.0498035, 1.6554e-07, 0, 1.6554e-07, 1.6554e-07, 1.6554e-07, 1.6554e-07, 1.6554e-07, 1.6554e-07, 1.6554e-07, 1.6554e-07, 1.6554e-07, 1.6554e-07, 1.6554e-07, 1.6554e-07, 1.6554e-07, 1.6554e-07, 1.6554e-07, 1.6554e-07, 1.6554e-07, 0.0329937, 1.6554e-07, 0.01681, 1.6554e-07, 1.6554e-07
19.8546, 0, 0.0545162, 4.1385e-08, 1.41421, -0.0545162, 4.1385e-08, 0, 4.1385e-08, 4.1385e-08, 4.1385e-08, 4.1385e-08, 4.1385e-08, 4.1385e-08, 4.1385e-08, 4.1385e-08, 4.1385e-08, 4.1385e-08, 4.1385e-08, 4.1385e-08, 4.1385e-08, 4.1385e-08, 4.1385e-08, 4.1385e-08, 4.1385e-08, 0.0380516, 4.1385e-08, 0.0164646, 4.1385e-08, 4.1385e-08
19.8625, 0, 0.0598341, 0, 1.41421, -0.0598341, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0437033, 0, 0.0161308, 0, 0
19.8704, 0, 0.0657911, 0, 1.41421, -0.0657911, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0499833, 0, 0.0158078, 0, 0
19.8782, 0, 0.0724223, 0, 1.41421, -0.0724223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0569277, 0, 0.0154947, 0, 0
19.8861, 0, 0.0797606, 0, 1.41421, -0.0797606, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0645699, 0, 0.0151907, 0, 0
19.894, 0, 0.0878269, 2.39009e-09, 1.41421, -0.0878269, 2.39009e-09, 0, 2.39009e-09, 2.39009e-09, 2.39009e-09, 2.39009e-09, 2.39009e-09, 2.39009e-09, 2.39009e-09, 2.39009e-09, 2.39009e-09, 2.39009e-09, 2.39009e-09, 2.39009e-09, 2.39009e-09, 2.39009e-09, 2.39009e-09, 2.39009e-09, 2.39009e-09, 0.0729314, 2.39009e-09, 0.0148955, 2.39009e-09, 2.39009e-09
19.9018, 0, 0.0966491, 9.56035e-09, 1.41421, -0.0966491, 9.56035e-09, 0, 9.56035e-09, 9.56035e-09, 9.56035e-09, 9.56035e-09, 9.56035e-09, 9.56035e-09, 9.56035e-09, 9.56035e-09, 9.56035e-09, 9.56035e-09, 9.56035e-09, 9.56035e-09, 9.56035e-09, 9.56035e-09, 9.56035e-09, 9.56035e-09, 9.56035e-09, 0.0820409, 9.56035e-09, 0.0146082, 9.56035e-09, 9.56035e-09
19.9097, 0, 0.106244, 2.15108e-08, 1.41421, -0.106244, 2.15108e-08, 0, 2.15108e-08, 2.15108e-08, 2.15108e-08, 2.15108e-08, 2.15108e-08, 2.15108e-08, 2.15108e-08, 2.15108e-08, 2.15108e-08, 2.15108e-08, 2.15108e-08, 2.15108e-08, 2.15108e-08, 2.15108e-08, 2.15108e-08, 2.15108e-08, 2.15108e-08, 0.0919161, 2.15108e-08, 0.0143282, 2.15108e-08, 2.15108e-08
19.9176, 0, 0.116618, 3.82414e-08, 1.41421, -0.116618, 3.82414e-08, 0, 3.82414e-08, 3.82414e-08, 3.82414e-08, 3.82414e-08, 3.82414e-08, 3.82414e-08, 3.82414e-08, 3.82414e-08, 3.82414e-08, 3.82414e-08, 3.82414e-08, 3.82414e-08, 3.82414e-08, 3.82414e-08, 3.82414e-08, 3.82414e-08, 3.82414e-08, 0.102563, 3.82414e-08, 0.0140552, 3.82414e-08, 3.82414e-08
19.9254, 0, 0.127777, 6.54602e-08, 1.41421, -0.127777, 6.54602e-08, 0, 6.54602e-08, 6.54602e-08, 6.54602e-08, 6.54602e-08, 6.54602e-08, 6.54602e-08, 6.54602e-08, 6.54602e-08, 6.54602e-08, 6.54602e-08, 6.54602e-08, 6.54602e-08, 6.54602e-08, 6.54602e-08, 6.54602e-08, 6.54602e-08, 6.54602e-08, 0.113988, 6.54602e-08, 0.0137887, 6.54602e-08, 6.54602e-08
19.9333, 0.377293, 0.139717, 9.17519e-08, 1.54185, 0.237576, 9.17519e-08, 0, 9.17519e-08, 9.17519e-08, 9.17519e-08, 9.17519e-08, 9.17519e-08, 9.17519e-08, 9.17519e-08, 9.17519e-08, 9.17519e-08, 9.17519e-08, 9.17519e-08, 9.17519e-08, 9.17519e-08, 9.17519e-08, 9.17519e-08, 9.17519e-08, 9.17519e-08, 0.126189, 9.17519e-08, 0.0135282, 9.17519e-08, 9.17519e-08
19.9412, 0.622707, 0.152428, 1.1338e-07, 1.61948, 0.470279, 1.1338e-07, 0, 1.1338e-07, 1.1338e-07, 1.1338e-07, 1.1338e-07, 1.1338e-07, 1.1338e-07, 1.1338e-07, 1.1338e-07, 1.1338e-07, 1.1338e-07, 1.1338e-07, 1.1338e-07, 1.1338e-07, 1.1338e-07, 1.1338e-07, 1.1338e-07, 1.1338e-07, 0.139155, 1.1338e-07, 0.0132735, 1.1338e-07, 1.1338e-07
19.949, 0.372398, 0.165891, 1.32433e-07, 1.54026, 0.206507, 1.32433e-07, 0, 1.32433e-07, 1.32433e-07, 1.32433e-07, 1.32433e-07, 1.32433e-07, 1.32433e-07, 1.32433e-07, 1.32433e-07, 1.32433e-07, 1.32433e-07, 1.32433e-07, 1.32433e-07, 1.32433e-07, 1.32433e-07, 1.32433e-07, 1.32433e-07, 1.32433e-07, 0.152867, 1.32433e-07, 0.0130243, 1.32433e-07, 1.32433e-07
19.9569, 0.627602, 0.180083, 1.52966e-07, 1.62099, 0.447519, 1.52966e-07, 0, 1.52966e-07, 1.52966e-07, 1.52966e-07, 1.52966e-07, 1.52966e-07, 1.52966e-07, 1.52966e-07, 1.52966e-07, 1.52966e-07, 1.52966e-07, 1.52966e-07, 1.52966e-07, 1.52966e-07, 1.52966e-07, 1.52966e-07, 1.52966e-07, 1.52966e-07, 0.167303, 1.52966e-07, 0.0127802, 1.52966e-07, 1.52966e-07
19.9648, 0, 0.194961, 1.98928e-07, 1.41421, -0.194961, 1.98928e-07, 0, 1.98928e-07, 1.98928e-07, 1.98928e-07, 1.98928e-07, 1.98928e-07, 1.98928e-07, 1.98928e-07, 1.98928e-07, 1.98928e-07, 1.98928e-07, 1.98928e-07, 1.98928e-07, 1.98928e-07, 1.98928e-07, 1.98928e-07, 1.98928e-07, 1.98928e-07, 0.18242, 1.98928e-07, 0.0125414, 1.98928e-07, 1.98928e-07
19.9726, 0.365146, 0.210488, 2.36732e-07, 1.5379, 0.154658, 2.36732e-07, 0, 2.36732e-07, 2.36732e-07, 2.36732e-07, 2.36732e-07, 2.36732e-07, 2.36732e-07, 2.36732e-07, 2.36732e-07, 2.36732e-07, 2.36732e-07, 2.36732e-07, 2.36732e-07, 2.36732e-07, 2.36732e-07, 2.36732e-07, 2.36732e-07, 2.36732e-07, 0.19818, 2.36732e-07, 0.0123076, 2.36732e-07, 2.36732e-07
19.9805, 0.634854, 0.226611, 2.60381e-07, 1.62322, 0.408242, 2.60381e-07, 0, 2.60381e-07, 2.60381e-07, 2.60381e-07, 2.60381e-07, 2.60381e-07, 2.60381e-07, 2.60381e-07, 2.60381e-07, 2.60381e-07, 2.60381e-07, 2.60381e-07, 2.60381e-07, 2.60381e-07, 2.60381e-07, 2.60381e-07, 2.60381e-07, 2.60381e-07, 0.214533, 2.60381e-07, 0.0120788, 2.60381e-07, 2.60381e-07
19.9884, 1, 0.243274, 2.76248e-07, 1.73205, 0.756726, 2.76248e-07, 0, 2.76248e-07, 2.76248e-07, 2.76248e-07, 2.76248e-07, 2.76248e-07, 2.76248e-07, 2.76248e-07, 2.76248e-07, 2.76248e-07, 2.76248e-07, 2.76248e-07, 2.76248e-07, 2.76248e-07, 2.76248e-07, 2.76248e-07, 2.76248e-07, 2.76248e-07, 0.231419, 2.76248e-07, 0.011855, 2.76248e-07, 2.76248e-07
19.9962, 0, 0.260411, 2.92585e-07, 1.41421, -0.260411, 2.92585e-07, 0, 2.92585e-07, 2.92585e-07, 2.92585e-07, 2.92585e-07, 2.92585e-07, 2.92585e-07, 2.92585e-07, 2.92585e-07, 2.92585e-07, 2.92585e-07, 2.92585e-07, 2.92585e-07, 2.92585e-07, 2.92585e-07, 2.92585e-07, 2.92585e-07, 2.92585e-07, 0.248775, 2.92585e-07, 0.0116362, 2.92585e-07, 2.92585e-07
20.0041, 0, 0.277954, 3.63252e-07, 1.41421, -0.277954, 3.63252e-07, 0, 3.63252e-07, 3.63252e-07, 3.63252e-07, 3.63252e-07, 3.63252e-07, 3.63252e-07, 3.63252e-07, 3.63252e-07, 3.63252e-07, 3.63252e-07, 3.63252e-07, 3.63252e-07, 3.63252e-07, 3.63252e-07, 3.63252e-07, 3.63252e-07, 3.63252e-07, 0.266531, 3.63252e-07, 0.0114226, 3.63252e-07, 3.63252e-07
20.012, 0, 0.295815, 4.15448e-07, 1.41421, -0.295815, 4.15448e-07, 0, 4.15448e-07, 4.15448e-07, 4.15448e-07, 4.15448e-07, 4.15448e-07, 4.15448e-07, 4.15448e-07, 4.15448e-07, 4.15448e-07, 4.15448e-07, 4.15448e-07, 4.15448e-07, 4.15448e-07, 4.15448e-07, 4.15448e-07, 4.15448e-07, 4.15448e-07, 0.284601, 4.15448e-07, 0.0112144, 4.15448e-07, 4.15448e-07
20.0198, 0.350768, 0.313915, 4.44296e-07, 1.53322, 0.0368537, 4.44296e-07, 0, 4.44296e-07, 4.44296e-07, 4.44296e-07, 4.44296e-07, 4.44296e-07, 4.44296e-07, 4.44296e-07, 4.44296e-07, 4.44296e-07, 4.44296e-07, 4.44296e-07, 4.44296e-07, 4.44296e-07, 4.44296e-07, 4.44296e-07, 4.44296e-07, 4.44296e-07, 0.302904, 4.44296e-07, 0.0110116, 4.44296e-07, 4.44296e-07
20.0277, 0.649232, 0.332163, 4.60545e-07, 1.62765, 0.317069, 4.60545e-07, 0, 4.60545e-07, 4.60545e-07, 4.60545e-07, 4.60545e-07, 4.60545e-07, 4.60545e-07, 4.60545e-07, 4.60545e-07, 4.60545e-07, 4.60545e-07, 4.60545e-07, 4.60545e-07, 4.60545e-07, 4.60545e-07, 4.60545e-07, 4.60545e-07, 4.60545e-07, 0.321349, 4.60545e-07, 0.0108144, 4.60545e-07, 4.60545e-07
20.0356, 0.346058, 0.350463, 4.77086e-07, 1.53168, -0.00440463, 4.77086e-07, 0, 4.77086e-07, 4.77086e-07, 4.77086e-07, 4.77086e-07, 4.77086e-07, 4.77086e-07, 4.77086e-07, 4.77086e-07, 4.77086e-07, 4.77086e-07, 4.77086e-07, 4.77086e-07, 4.77086e-07, 4.77086e-07, 4.77086e-07, 4.77086e-07, 4.77086e-07, 0.33984, 4.77086e-07, 0.0106232, 4.77086e-07, 4.77086e-07
20.0435, 0.653942, 0.368721, 5.47559e-07, 1.62909, 0.28522, 5.47559e-07, 0, 5.47559e-07, 5.47559e-07, 5.47559e-07, 5.47559e-07, 5.47559e-07, 5.47559e-07, 5.47559e-07, 5.47559e-07, 5.47559e-07, 5.47559e-07, 5.47559e-07, 5.47559e-07, 5.47559e-07, 5.47559e-07, 5.47559e-07, 5.47559e-07, 5.47559e-07, 0.358283, 5.47559e-07, 0.0104383, 5.47559e-07, 5.47559e-07
20.0513, 1, 0.386823, 5.94641e-07, 1.73205, 0.613177, 5.94641e-07, 0, 5.94641e-07, 5.94641e-07, 5.94641e-07, 5.94641e-07, 5.94641e-07, 5.94641e-07, 5.94641e-07, 5.94641e-07, 5.94641e-07, 5.94641e-07, 5.94641e-07, 5.94641e-07, 5.94641e-07, 5.94641e-07, 5.94641e-07, 5.94641e-07, 5.94641e-07, 0.376564, 5.94641e-07, 0.0102598, 5.94641e-07, 5.94641e-07
20.0592, 0.338786, 0.404666, 6.11188e-07, 1.52931, -0.0658804, 6.11188e-07, 0, 6.11188e-07, 6.11188e-07, 6.11188e-07, 6.11188e-07, 6.11188e-07, 6.11188e-07, 6.11188e-07, 6.11188e-07, 6.11188e-07, 6.11188e-07, 6.11188e-07, 6.11188e-07, 6.11188e-07, 6.11188e-07, 6.11188e-07, 6.11188e-07, 6.11188e-07, 0.394579, 6.11188e-07, 0.0100881, 6.11188e-07, 6.11188e-07
20.0671, 0.661214, 0.422143, 6.11821e-07, 1.63132, 0.239072, 6.11821e-07, 0, 6.11821e-07, 6.11821e-07, 6.11821e-07, 6.11821e-07, 6.11821e-07, 6.11821e-07, 6.11821e-07, 6.11821e-07, 6.11821e-07, 6.11821e-07, 6.11821e-07, 6.11821e-07, 6.11821e-07, 6.11821e-07, 6.11821e-07, 6.11821e-07, 6.11821e-07, 0.41222, 6.11821e-07, 0.0099235, 6.11821e-07, 6.11821e-07
20.0749, 1.33366, 0.439127, 6.12455e-07, 1.82583, 0.894537, 6.12455e-07, 0, 6.12455e-07, 6.12455e-07, 6.12455e-07, 6.12455e-07, 6.12455e-07, 6.12455e-07, 6.12455e-07, 6.12455e-07, 6.12455e-07, 6.12455e-07, 6.12455e-07, 6.12455e-07, 6.12455e-07, 6.12455e-07, 6.12455e-07, 6.12455e-07, 6.12455e-07, 0.429361, 6.12455e-07, 0.00976643, 6.12455e-07, 6.12455e-07
20.0828, 0.666336, 0.455516, 6.99861e-07, 1.63289, 0.210821, 6.99861e-07, 0, 6.99861e-07, 6.99861e-07, 6.99861e-07, 6.99861e-07, 6.99861e-07, 6.99861e-07, 6.99861e-07, 6.99861e-07, 6.99861e-07, 6.99861e-07, 6.99861e-07, 6.99861e-07, 6.99861e-07, 6.99861e-07, 6.99861e-07, 6.99861e-07, 6.99861e-07, 0.445899, 6.99861e-07, 0.00961722, 6.99861e-07, 6.99861e-07
20.0907, 1, 0.47119, 7.53955e-07, 1.73205, 0.52881, 7.53955e-07, 0, 7.53955e-07, 7.53955e-07, 7.53955e-07, 7.53955e-07, 7.53955e-07, 7.53955e-07, 7.53955e-07, 7.53955e-07, 7.53955e-07, 7.53955e-07, 7.53955e-07, 7.53955e-07, 7.53955e-07, 7.53955e-07, 7.53955e-07, 7.53955e-07, 7.53955e-07, 0.461715, 7.53955e-07, 0.00947607, 7.53955e-07, 7.53955e-07
20.0985, 1, 0.486026, 7.70498e-07, 1.73205, 0.513974, 7.70498e-07, 0, 7.70498e-07, 7.70498e-07, 7.70498e-07, 7.70498e-07, 7.70498e-07, 7.70498e-07, 7.70498e-07, 7.70498e-07, 7.70498e-07, 7.70498e-07, 7.70498e-07, 7.70498e-07, 7.70498e-07, 7.70498e-07, 7.70498e-07, 7.70498e-07, 7.70498e-07, 0.476683, 7.70498e-07, 0.0093434, 7.70498e-07, 7.70498e-07
20.1064, 1, 0.499908, 7.676e-07, 1.73205, 0.500092, 7.676e-07, 0, 7.676e-07, 7.676e-07, 7.676e-07, 7.676e-07, 7.676e-07, 7.676e-07, 7.676e-07, 7.676e-07, 7.676e-07, 7.676e-07, 7.676e-07, 7.676e-07, 7.676e-07, 7.676e-07, 7.676e-07, 7.676e-07, 7.676e-07, 0.49069, 7.676e-07, 0.00921952, 7.676e-07, 7.676e-07
20.1143, 0, 0.512724, 7.64707e-07, 1.41421, -0.512724, 7.64707e-07, 0, 7.64707e-07, 7.64707e-07, 7.64707e-07, 7.64707e-07, 7.64707e-07, 7.64707e-07, 7.64707e-07, 7.64707e-07, 7.64707e-07, 7.64707e-07, 7.64707e-07, 7.64707e-07, 7.64707e-07, 7.64707e-07, 7.64707e-07, 7.64707e-07, 7.64707e-07, 0.50362, 7.64707e-07, 0.00910474, 7.64707e-07, 7.64707e-07
20.1221, 0, 0.52435, 8.33539e-07, 1.41421, -0.52435, 8.33539e-07, 0, 8.33539e-07, 8.33539e-07, 8.33539e-07, 8.33539e-07, 8.33539e-07, 8.33539e-07, 8.33539e-07, 8.33539e-07, 8.33539e-07, 8.33539e-07, 8.33539e-07, 8.33539e-07, 8.33539e-07, 8.33539e-07, 8.33539e-07, 8.33539e-07, 8.33539e-07, 0.515352, 8.33539e-07, 0.00899952, 8.33539e-07, 8.33539e-07
20.13, 1, 0.534686, 8.68948e-07, 1.73205, 0.465314, 8.68948e-07, 0, 8.68948e-07, 8.68948e-07, 8.68948e-07, 8.68948e-07, 8.68948e-07, 8.68948e-07, 8.68948e-07, 8.68948e-07, 8.68948e-07, 8.68948e-07, 8.68948e-07, 8.68948e-07, 8.68948e-07, 8.68948e-07, 8.68948e-07, 8.68948e-07, 8.68948e-07, 0.525783, 8.68948e-07, 0.00890395, 8.68948e-07, 8.68948e-07
20.1379, 0.314824, 0.543624, 8.6498e-07, 1.52145, -0.2288, 8.6498e-07, 0, 8.6498e-07, 8.6498e-07, 8.6498e-07, 8.6498e-07, 8.6498e-07, 8.6498e-07, 8.6498e-07, 8.6498e-07, 8.6498e-07, 8.6498e-07, 8.6498e-07, 8.6498e-07, 8.6498e-07, 8.6498e-07, 8.6498e-07, 8.6498e-07, 8.6498e-07, 0.534807, 8.6498e-07, 0.00881831, 8.6498e-07, 8.6498e-07
