   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_217.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
7.38293, 6.32007, 12.2683, 11.9497, 2.88445, -5.94826, 0, 11.9497, 11.9497, 12.0815, 12.1284, 11.9497, 11.9497, 11.9497, 11.9497, 11.9497, 11.9497, 11.9497, 11.9497, 11.9497, 11.9497, 11.9497, 11.9497, 11.9497, 11.9497, 11.9497, 11.9497, 11.9578, 11.9497
7.39079, 9.53656, 12.161, 11.8874, 3.39655, -2.62443, 0, 11.8874, 11.8874, 12.0343, 12.0062, 11.8874, 11.8874, 11.8874, 11.8874, 11.8874, 11.8874, 11.8874, 11.8874, 11.8874, 11.8874, 11.8874, 11.8874, 11.8874, 11.8874, 11.8874, 11.8874, 11.8951, 11.8874
7.39866, 12.6717, 12.1252, 11.8772, 3.83037, 0.546514, 0, 11.8772, 11.8772, 12.0394, 11.9555, 11.8772, 11.8772, 11.8772, 11.8772, 11.8772, 11.8772, 11.8772, 11.8772, 11.8772, 11.8772, 11.8772, 11.8772, 11.8772, 11.8772, 11.8772, 11.8772, 11.8845, 11.8772
7.40653, 9.85407, 12.1013, 11.8657, 3.44297, -2.24725, 0, 11.8657, 11.8658, 12.0431, 11.9169, 11.8657, 11.8657, 11.8657, 11.8657, 11.8657, 11.8657, 11.8657, 11.8657, 11.8657, 11.8657, 11.8657, 11.8657, 11.8657, 11.8657, 11.8657, 11.8657, 11.8727, 11.8657
7.41439, 14.4089, 12.0848, 11.8531, 4.05079, 2.32404, 0, 11.8531, 11.8531, 12.0451, 11.8862, 11.8531, 11.8531, 11.8531, 11.8531, 11.8531, 11.8531, 11.8531, 11.8531, 11.8531, 11.8531, 11.8531, 11.8531, 11.8531, 11.8531, 11.8531, 11.8531, 11.8597, 11.8531
7.42226, 15.5046, 12.0724, 11.8392, 4.18386, 3.43221, 0, 11.8393, 11.8393, 12.045, 11.8604, 11.8392, 11.8392, 11.8392, 11.8392, 11.8392, 11.8392, 11.8392, 11.8392, 11.8392, 11.8392, 11.8392, 11.8392, 11.8392, 11.8392, 11.8392, 11.8392, 11.8454, 11.8392
7.43013, 9.45198, 12.0619, 11.8243, 3.38408, -2.60992, 0, 11.8244, 11.8244, 12.0426, 11.8378, 11.8243, 11.8243, 11.8243, 11.8243, 11.8243, 11.8243, 11.8243, 11.8243, 11.8243, 11.8243, 11.8243, 11.8243, 11.8243, 11.8243, 11.8243, 11.8243, 11.8301, 11.8243
7.438, 23.1555, 12.051, 11.8078, 5.01552, 11.1045, 0, 11.8079, 11.8079, 12.0371, 11.8163, 11.8078, 11.8078, 11.8078, 11.8078, 11.8078, 11.8078, 11.8078, 11.8078, 11.8078, 11.8078, 11.8078, 11.8078, 11.8078, 11.8078, 11.8078, 11.8078, 11.8131, 11.8078
7.44586, 13.1916, 12.0383, 11.7896, 3.89764, 1.15331, 0, 11.7896, 11.7896, 12.028, 11.7949, 11.7896, 11.7896, 11.7896, 11.7896, 11.7896, 11.7896, 11.7896, 11.7896, 11.7896, 11.7896, 11.7896, 11.7896, 11.7896, 11.7896, 11.7896, 11.7896, 11.7945, 11.7896
7.45373, 12.3878, 12.0231, 11.7698, 3.79312, 0.364664, 0, 11.7698, 11.7698, 12.0153, 11.773, 11.7698, 11.7698, 11.7698, 11.7698, 11.7698, 11.7698, 11.7698, 11.7698, 11.7698, 11.7698, 11.7698, 11.7698, 11.7698, 11.7698, 11.7698, 11.7698, 11.7742, 11.7698
7.4616, 13.9798, 12.0052, 11.7487, 3.99747, 1.97459, 0, 11.7488, 11.7488, 11.9991, 11.7507, 11.7487, 11.7487, 11.7487, 11.7487, 11.7487, 11.7487, 11.7487, 11.7487, 11.7487, 11.7487, 11.7487, 11.7487, 11.7487, 11.7487, 11.7487, 11.7487, 11.7528, 11.7487
7.46946, 12.1967, 11.9845, 11.7269, 3.76785, 0.21219, 0, 11.7269, 11.7269, 11.9796, 11.7281, 11.7269, 11.7269, 11.7269, 11.7269, 11.7269, 11.7269, 11.7269, 11.7269, 11.7269, 11.7269, 11.7269, 11.7269, 11.7269, 11.7269, 11.7269, 11.7269, 11.7305, 11.7269
7.47733, 13.7967, 11.9607, 11.704, 3.97451, 1.83598, 0, 11.704, 11.7041, 11.9567, 11.7048, 11.704, 11.704, 11.704, 11.704, 11.704, 11.704, 11.704, 11.704, 11.704, 11.704, 11.704, 11.704, 11.704, 11.704, 11.704, 11.704, 11.7072, 11.704
7.4852, 7.56617, 11.9336, 11.68, 3.09292, -4.36738, 0, 11.6801, 11.6801, 11.9302, 11.6805, 11.68, 11.68, 11.68, 11.68, 11.68, 11.68, 11.68, 11.68, 11.68, 11.68, 11.68, 11.68, 11.68, 11.68, 11.68, 11.68, 11.6829, 11.68
7.49307, 15.1747, 11.9033, 11.6552, 4.14424, 3.27142, 0, 11.6553, 11.6553, 11.9004, 11.6555, 11.6552, 11.6552, 11.6552, 11.6552, 11.6552, 11.6552, 11.6552, 11.6552, 11.6552, 11.6552, 11.6552, 11.6552, 11.6552, 11.6552, 11.6552, 11.6552, 11.6578, 11.6552
7.50093, 12.6105, 11.8705, 11.63, 3.82237, 0.74002, 0, 11.63, 11.63, 11.868, 11.6302, 11.63, 11.63, 11.63, 11.63, 11.63, 11.63, 11.63, 11.63, 11.63, 11.63, 11.63, 11.63, 11.63, 11.63, 11.63, 11.63, 11.6323, 11.63
7.5088, 12.6197, 11.8356, 11.6046, 3.82358, 0.784139, 0, 11.6046, 11.6046, 11.8333, 11.6047, 11.6046, 11.6046, 11.6046, 11.6046, 11.6046, 11.6046, 11.6046, 11.6046, 11.6046, 11.6046, 11.6046, 11.6046, 11.6046, 11.6046, 11.6046, 11.6046, 11.6067, 11.6046
7.51667, 8.53739, 11.7987, 11.5789, 3.24614, -3.26133, 0, 11.579, 11.579, 11.7967, 11.579, 11.5789, 11.5789, 11.5789, 11.5789, 11.5789, 11.5789, 11.5789, 11.5789, 11.5789, 11.5789, 11.5789, 11.5789, 11.5789, 11.5789, 11.5789, 11.5789, 11.5809, 11.5789
7.52454, 12.7027, 11.7603, 11.5532, 3.83442, 0.942391, 0, 11.5532, 11.5532, 11.7584, 11.5532, 11.5532, 11.5532, 11.5532, 11.5532, 11.5532, 11.5532, 11.5532, 11.5532, 11.5532, 11.5532, 11.5532, 11.5532, 11.5532, 11.5532, 11.5532, 11.5532, 11.555, 11.5532
7.5324, 14.6218, 11.7209, 11.5274, 4.07698, 2.90089, 0, 11.5275, 11.5275, 11.719, 11.5274, 11.5274, 11.5274, 11.5274, 11.5274, 11.5274, 11.5274, 11.5274, 11.5274, 11.5274, 11.5274, 11.5274, 11.5274, 11.5274, 11.5274, 11.5274, 11.5274, 11.5293, 11.5274
7.54027, 17.632, 11.6808, 11.5018, 4.4308, 5.95119, 0, 11.5018, 11.5018, 11.6789, 11.5018, 11.5018, 11.5018, 11.5018, 11.5018, 11.5018, 11.5018, 11.5018, 11.5018, 11.5018, 11.5018, 11.5018, 11.5018, 11.5018, 11.5018, 11.5018, 11.5018, 11.5036, 11.5018
7.54814, 8.46989, 11.6402, 11.476, 3.23572, -3.17029, 0, 11.4761, 11.4761, 11.6382, 11.476, 11.476, 11.476, 11.476, 11.476, 11.476, 11.476, 11.476, 11.476, 11.476, 11.476, 11.476, 11.476, 11.476, 11.476, 11.476, 11.476, 11.478, 11.476
7.556, 8.16233, 11.5995, 11.4503, 3.18784, -3.43719, 0, 11.4504, 11.4504, 11.5973, 11.4503, 11.4503, 11.4503, 11.4503, 11.4503, 11.4503, 11.4503, 11.4503, 11.4503, 11.4503, 11.4503, 11.4503, 11.4503, 11.4503, 11.4503, 11.4503, 11.4503, 11.4524, 11.4503
7.56387, 10.3246, 11.5592, 11.4248, 3.51064, -1.23458, 0, 11.4248, 11.4248, 11.5568, 11.4248, 11.4248, 11.4248, 11.4248, 11.4248, 11.4248, 11.4248, 11.4248, 11.4248, 11.4248, 11.4248, 11.4248, 11.4248, 11.4248, 11.4248, 11.4248, 11.4248, 11.4271, 11.4248
7.57174, 12.3266, 11.5192, 11.3991, 3.78505, 0.807376, 0, 11.3991, 11.3991, 11.5165, 11.3991, 11.3991, 11.3991, 11.3991, 11.3991, 11.3991, 11.3991, 11.3991, 11.3991, 11.3991, 11.3991, 11.3991, 11.3991, 11.3991, 11.3991, 11.3991, 11.3991, 11.4017, 11.3991
7.57961, 12.6448, 11.4799, 11.3735, 3.82685, 1.16485, 0, 11.3735, 11.3735, 11.4769, 11.3735, 11.3735, 11.3735, 11.3735, 11.3735, 11.3735, 11.3735, 11.3735, 11.3735, 11.3735, 11.3735, 11.3735, 11.3735, 11.3735, 11.3735, 11.3735, 11.3735, 11.3765, 11.3735
7.58747, 11.9439, 11.4417, 11.348, 3.73416, 0.502211, 0, 11.348, 11.348, 11.4382, 11.348, 11.348, 11.348, 11.348, 11.348, 11.348, 11.348, 11.348, 11.348, 11.348, 11.348, 11.348, 11.348, 11.348, 11.348, 11.348, 11.348, 11.3514, 11.348
7.59534, 22.8693, 11.4038, 11.3219, 4.98691, 11.4654, 0, 11.3219, 11.3219, 11.3998, 11.3219, 11.3219, 11.3219, 11.3219, 11.3219, 11.3219, 11.3219, 11.3219, 11.3219, 11.3219, 11.3219, 11.3219, 11.3219, 11.3219, 11.3219, 11.3219, 11.3219, 11.3258, 11.3219
7.60321, 14.2985, 11.3659, 11.2946, 4.03714, 2.93258, 0, 11.2947, 11.2947, 11.3614, 11.2946, 11.2946, 11.2946, 11.2946, 11.2946, 11.2946, 11.2946, 11.2946, 11.2946, 11.2946, 11.2946, 11.2946, 11.2946, 11.2946, 11.2946, 11.2946, 11.2946, 11.2991, 11.2946
7.61107, 11.9827, 11.3276, 11.2659, 3.73934, 0.655026, 0, 11.2659, 11.266, 11.3225, 11.2659, 11.2659, 11.2659, 11.2659, 11.2659, 11.2659, 11.2659, 11.2659, 11.2659, 11.2659, 11.2659, 11.2659, 11.2659, 11.2659, 11.2659, 11.2659, 11.2659, 11.271, 11.2659
7.61894, 11.6829, 11.2883, 11.235, 3.69903, 0.394513, 0, 11.2351, 11.2351, 11.2825, 11.235, 11.235, 11.235, 11.235, 11.235, 11.235, 11.235, 11.235, 11.235, 11.235, 11.235, 11.235, 11.235, 11.235, 11.235, 11.235, 11.235, 11.2408, 11.235
7.62681, 11.988, 11.248, 11.202, 3.74005, 0.739951, 0, 11.2021, 11.2021, 11.2415, 11.202, 11.202, 11.202, 11.202, 11.202, 11.202, 11.202, 11.202, 11.202, 11.202, 11.202, 11.202, 11.202, 11.202, 11.202, 11.202, 11.202, 11.2084, 11.202
7.63468, 7.69694, 11.2067, 11.1669, 3.11399, -3.50972, 0, 11.167, 11.167, 11.1995, 11.1669, 11.1669, 11.1669, 11.1669, 11.1669, 11.1669, 11.1669, 11.1669, 11.1669, 11.1669, 11.1669, 11.1669, 11.1669, 11.1669, 11.1669, 11.1669, 11.1669, 11.174, 11.1669
7.64254, 8.70659, 11.1645, 11.1301, 3.27209, -2.45793, 0, 11.1301, 11.1302, 11.1567, 11.1301, 11.1301, 11.1301, 11.1301, 11.1301, 11.1301, 11.1301, 11.1301, 11.1301, 11.1301, 11.1301, 11.1301, 11.1301, 11.1301, 11.1301, 11.1301, 11.1301, 11.1379, 11.1301
7.65041, 12.9822, 11.122, 11.092, 3.87068, 1.86011, 0, 11.0921, 11.0921, 11.1135, 11.092, 11.092, 11.092, 11.092, 11.092, 11.092, 11.092, 11.092, 11.092, 11.092, 11.092, 11.092, 11.092, 11.092, 11.092, 11.092, 11.092, 11.1005, 11.092
7.65828, 12.7042, 11.0795, 11.0531, 3.83461, 1.62469, 0, 11.0532, 11.0532, 11.0703, 11.0531, 11.0531, 11.0531, 11.0531, 11.0531, 11.0531, 11.0531, 11.0531, 11.0531, 11.0531, 11.0531, 11.0531, 11.0531, 11.0531, 11.0531, 11.0531, 11.0531, 11.0622, 11.0531
7.66615, 12.7139, 11.0366, 11.0132, 3.83587, 1.67725, 0, 11.0132, 11.0133, 11.0268, 11.0132, 11.0132, 11.0132, 11.0132, 11.0132, 11.0132, 11.0132, 11.0132, 11.0132, 11.0132, 11.0132, 11.0132, 11.0132, 11.0132, 11.0132, 11.0132, 11.0132, 11.0229, 11.0132
7.67401, 13.5919, 10.9935, 10.9724, 3.94866, 2.59847, 0, 10.9724, 10.9725, 10.9831, 10.9724, 10.9724, 10.9724, 10.9724, 10.9724, 10.9724, 10.9724, 10.9724, 10.9724, 10.9724, 10.9724, 10.9724, 10.9724, 10.9724, 10.9724, 10.9724, 10.9724, 10.9826, 10.9724
7.68188, 22.6507, 10.9504, 10.9312, 4.96495, 11.7003, 0, 10.9312, 10.9313, 10.9396, 10.9312, 10.9312, 10.9312, 10.9312, 10.9312, 10.9312, 10.9312, 10.9312, 10.9312, 10.9312, 10.9312, 10.9312, 10.9312, 10.9312, 10.9312, 10.9312, 10.9312, 10.9419, 10.9312
7.68975, 16.8569, 10.9078, 10.8901, 4.34245, 5.94911, 0, 10.8902, 10.8902, 10.8966, 10.8901, 10.8901, 10.8901, 10.8901, 10.8901, 10.8901, 10.8901, 10.8901, 10.8901, 10.8901, 10.8901, 10.8901, 10.8901, 10.8901, 10.8901, 10.8901, 10.8901, 10.9012, 10.8901
7.69761, 9.98796, 10.8653, 10.8489, 3.46236, -0.877335, 0, 10.8489, 10.849, 10.8538, 10.8489, 10.8489, 10.8489, 10.8489, 10.8489, 10.8489, 10.8489, 10.8489, 10.8489, 10.8489, 10.8489, 10.8489, 10.8489, 10.8489, 10.8489, 10.8489, 10.8489, 10.8602, 10.8489
7.70548, 7.11202, 10.8229, 10.8075, 3.01861, -3.71087, 0, 10.8075, 10.8076, 10.8112, 10.8075, 10.8075, 10.8075, 10.8075, 10.8075, 10.8075, 10.8075, 10.8075, 10.8075, 10.8075, 10.8075, 10.8075, 10.8075, 10.8075, 10.8075, 10.8075, 10.8075, 10.819, 10.8075
7.71335, 7.98513, 10.7807, 10.7662, 3.15993, -2.79558, 0, 10.7662, 10.7663, 10.769, 10.7662, 10.7662, 10.7662, 10.7662, 10.7662, 10.7662, 10.7662, 10.7662, 10.7662, 10.7662, 10.7662, 10.7662, 10.7662, 10.7662, 10.7662, 10.7662, 10.7662, 10.7778, 10.7662
7.72122, 12.2238, 10.739, 10.7252, 3.77144, 1.48481, 0, 10.7252, 10.7253, 10.7273, 10.7252, 10.7252, 10.7252, 10.7252, 10.7252, 10.7252, 10.7252, 10.7252, 10.7252, 10.7252, 10.7252, 10.7252, 10.7252, 10.7252, 10.7252, 10.7252, 10.7252, 10.7367, 10.7252
7.72908, 11.6313, 10.6971, 10.684, 3.69206, 0.934213, 0, 10.684, 10.6842, 10.6855, 10.684, 10.684, 10.684, 10.684, 10.684, 10.684, 10.684, 10.684, 10.684, 10.684, 10.684, 10.684, 10.684, 10.684, 10.684, 10.684, 10.684, 10.6954, 10.684
7.73695, 9.44359, 10.6553, 10.6429, 3.38284, -1.21174, 0, 10.6429, 10.6431, 10.644, 10.6429, 10.6429, 10.6429, 10.6429, 10.6429, 10.6429, 10.6429, 10.6429, 10.6429, 10.6429, 10.6429, 10.6429, 10.6429, 10.6429, 10.6429, 10.6429, 10.6429, 10.654, 10.6429
7.74482, 12.3085, 10.6588, 10.647, 3.78266, 1.64976, 0, 10.647, 10.6472, 10.6478, 10.647, 10.647, 10.647, 10.647, 10.647, 10.647, 10.647, 10.647, 10.647, 10.647, 10.647, 10.647, 10.647, 10.647, 10.647, 10.647, 10.647, 10.6578, 10.647
7.75269, 10.5392, 10.662, 10.6509, 3.54108, -0.122727, 0, 10.6509, 10.651, 10.6514, 10.6509, 10.6509, 10.6509, 10.6509, 10.6509, 10.6509, 10.6509, 10.6509, 10.6509, 10.6509, 10.6509, 10.6509, 10.6509, 10.6509, 10.6509, 10.6509, 10.6509, 10.6612, 10.6509
7.76055, 13.4463, 10.6652, 10.6547, 3.93018, 2.78112, 0, 10.6547, 10.6549, 10.6551, 10.6547, 10.6547, 10.6547, 10.6547, 10.6547, 10.6547, 10.6547, 10.6547, 10.6547, 10.6547, 10.6547, 10.6547, 10.6547, 10.6547, 10.6547, 10.6547, 10.6547, 10.6645, 10.6547
7.76842, 8.30613, 10.6685, 10.6588, 3.21032, -2.36241, 0, 10.6588, 10.659, 10.6591, 10.6588, 10.6588, 10.6588, 10.6588, 10.6588, 10.6588, 10.6588, 10.6588, 10.6588, 10.6588, 10.6588, 10.6588, 10.6588, 10.6588, 10.6588, 10.6588, 10.6588, 10.668, 10.6588
7.77629, 14.088, 10.6718, 10.6627, 4.01098, 3.41623, 0, 10.6627, 10.6629, 10.6629, 10.6627, 10.6627, 10.6627, 10.6627, 10.6627, 10.6627, 10.6627, 10.6627, 10.6627, 10.6627, 10.6627, 10.6627, 10.6627, 10.6627, 10.6627, 10.6627, 10.6627, 10.6713, 10.6627
7.78415, 12.1824, 10.6749, 10.6664, 3.76595, 1.50752, 0, 10.6665, 10.6667, 10.6666, 10.6664, 10.6664, 10.6664, 10.6664, 10.6664, 10.6664, 10.6664, 10.6664, 10.6664, 10.6664, 10.6664, 10.6664, 10.6664, 10.6664, 10.6664, 10.6664, 10.6664, 10.6745, 10.6664
7.79202, 13.4917, 10.6777, 10.6699, 3.93595, 2.81396, 0, 10.6699, 10.6701, 10.67, 10.6699, 10.6699, 10.6699, 10.6699, 10.6699, 10.6699, 10.6699, 10.6699, 10.6699, 10.6699, 10.6699, 10.6699, 10.6699, 10.6699, 10.6699, 10.6699, 10.6699, 10.6774, 10.6699
7.79989, 7.18026, 10.6805, 10.6732, 3.02989, -3.50019, 0, 10.6732, 10.6734, 10.6733, 10.6732, 10.6732, 10.6732, 10.6732, 10.6732, 10.6732, 10.6732, 10.6732, 10.6732, 10.6732, 10.6732, 10.6732, 10.6732, 10.6732, 10.6732, 10.6732, 10.6732, 10.6801, 10.6732
7.80776, 13.8928, 10.6833, 10.6765, 3.98658, 3.20952, 0, 10.6765, 10.6767, 10.6765, 10.6765, 10.6765, 10.6765, 10.6765, 10.6765, 10.6765, 10.6765, 10.6765, 10.6765, 10.6765, 10.6765, 10.6765, 10.6765, 10.6765, 10.6765, 10.6765, 10.6765, 10.683, 10.6765
7.81562, 13.3478, 10.6863, 10.6798, 3.91762, 2.66148, 0, 10.6799, 10.6801, 10.6799, 10.6798, 10.6798, 10.6798, 10.6798, 10.6798, 10.6798, 10.6798, 10.6798, 10.6798, 10.6798, 10.6798, 10.6798, 10.6798, 10.6798, 10.6798, 10.6798, 10.6798, 10.686, 10.6798
7.82349, 20.716, 10.6893, 10.6831, 4.76613, 10.0266, 0, 10.6831, 10.6833, 10.6831, 10.6831, 10.6831, 10.6831, 10.6831, 10.6831, 10.6831, 10.6831, 10.6831, 10.6831, 10.6831, 10.6831, 10.6831, 10.6831, 10.6831, 10.6831, 10.6831, 10.6831, 10.6891, 10.6831
7.83136, 13.8153, 10.6923, 10.686, 3.97685, 3.12303, 0, 10.6861, 10.6863, 10.6861, 10.686, 10.686, 10.686, 10.686, 10.686, 10.686, 10.686, 10.686, 10.686, 10.686, 10.686, 10.686, 10.686, 10.686, 10.686, 10.686, 10.686, 10.692, 10.686
7.83922, 8.238, 10.6953, 10.6887, 3.19969, -2.45727, 0, 10.6887, 10.6889, 10.6887, 10.6887, 10.6887, 10.6887, 10.6887, 10.6887, 10.6887, 10.6887, 10.6887, 10.6887, 10.6887, 10.6887, 10.6887, 10.6887, 10.6887, 10.6887, 10.6887, 10.6887, 10.695, 10.6887
7.84709, 9.8228, 10.6985, 10.6912, 3.43843, -0.87567, 0, 10.6912, 10.6915, 10.6912, 10.6912, 10.6912, 10.6912, 10.6912, 10.6912, 10.6912, 10.6912, 10.6912, 10.6912, 10.6912, 10.6912, 10.6912, 10.6912, 10.6912, 10.6912, 10.6912, 10.6912, 10.6982, 10.6912
7.85496, 10.9882, 10.702, 10.6936, 3.60391, 0.286175, 0, 10.6936, 10.6939, 10.6936, 10.6936, 10.6936, 10.6936, 10.6936, 10.6936, 10.6936, 10.6936, 10.6936, 10.6936, 10.6936, 10.6936, 10.6936, 10.6936, 10.6936, 10.6936, 10.6936, 10.6936, 10.7018, 10.6936
7.86283, 9.98732, 10.706, 10.6958, 3.46227, -0.718649, 0, 10.6958, 10.696, 10.6958, 10.6958, 10.6958, 10.6958, 10.6958, 10.6958, 10.6958, 10.6958, 10.6958, 10.6958, 10.6958, 10.6958, 10.6958, 10.6958, 10.6958, 10.6958, 10.6958, 10.6958, 10.7057, 10.6958
7.87069, 10.2076, 10.7103, 10.6975, 3.49393, -0.502705, 0, 10.6975, 10.6977, 10.6975, 10.6975, 10.6975, 10.6975, 10.6975, 10.6975, 10.6975, 10.6975, 10.6975, 10.6975, 10.6975, 10.6975, 10.6975, 10.6975, 10.6975, 10.6975, 10.6975, 10.6975, 10.71, 10.6975
7.87856, 13.8397, 10.7151, 10.6986, 3.97991, 3.12458, 0, 10.6987, 10.6989, 10.6986, 10.6986, 10.6986, 10.6986, 10.6986, 10.6986, 10.6986, 10.6986, 10.6986, 10.6986, 10.6986, 10.6986, 10.6986, 10.6986, 10.6986, 10.6986, 10.6986, 10.6986, 10.7148, 10.6986
7.88643, 14.1221, 10.7205, 10.6991, 4.01524, 3.40161, 0, 10.6992, 10.6994, 10.6991, 10.6991, 10.6991, 10.6991, 10.6991, 10.6991, 10.6991, 10.6991, 10.6991, 10.6991, 10.6991, 10.6991, 10.6991, 10.6991, 10.6991, 10.6991, 10.6991, 10.6991, 10.7203, 10.6991
7.8943, 13.7826, 10.727, 10.699, 3.97273, 3.05563, 0, 10.699, 10.6992, 10.699, 10.699, 10.699, 10.699, 10.699, 10.699, 10.699, 10.699, 10.699, 10.699, 10.699, 10.699, 10.699, 10.699, 10.699, 10.699, 10.699, 10.699, 10.7268, 10.699
7.90216, 8.11524, 10.735, 10.6983, 3.18045, -2.61973, 0, 10.6983, 10.6985, 10.6983, 10.6983, 10.6983, 10.6983, 10.6983, 10.6983, 10.6983, 10.6983, 10.6983, 10.6983, 10.6983, 10.6983, 10.6983, 10.6983, 10.6983, 10.6983, 10.6983, 10.6983, 10.7347, 10.6983
7.91003, 10.7387, 10.745, 10.6971, 3.56913, -0.00633717, 0, 10.6971, 10.6973, 10.6971, 10.6971, 10.6971, 10.6971, 10.6971, 10.6971, 10.6971, 10.6971, 10.6971, 10.6971, 10.6971, 10.6971, 10.6971, 10.6971, 10.6971, 10.6971, 10.6971, 10.6971, 10.7448, 10.6971
7.9179, 11.8167, 10.7579, 10.6955, 3.71709, 1.05883, 0, 10.6955, 10.6957, 10.6955, 10.6955, 10.6955, 10.6955, 10.6955, 10.6955, 10.6955, 10.6955, 10.6955, 10.6955, 10.6955, 10.6955, 10.6955, 10.6955, 10.6955, 10.6955, 10.6955, 10.6955, 10.7577, 10.6955
7.92576, 4.45006, 10.774, 10.6934, 2.5397, -6.32395, 0, 10.6934, 10.6935, 10.6934, 10.6934, 10.6934, 10.6934, 10.6934, 10.6934, 10.6934, 10.6934, 10.6934, 10.6934, 10.6934, 10.6934, 10.6934, 10.6934, 10.6934, 10.6934, 10.6934, 10.6934, 10.7738, 10.6934
7.93363, 16.7115, 10.794, 10.6906, 4.32567, 5.91742, 0, 10.6906, 10.6907, 10.6906, 10.6906, 10.6906, 10.6906, 10.6906, 10.6906, 10.6906, 10.6906, 10.6906, 10.6906, 10.6906, 10.6906, 10.6906, 10.6906, 10.6906, 10.6906, 10.6906, 10.6906, 10.7939, 10.6906
7.9415, 8.09558, 10.819, 10.6873, 3.17736, -2.72339, 0, 10.6873, 10.6874, 10.6873, 10.6873, 10.6873, 10.6873, 10.6873, 10.6873, 10.6873, 10.6873, 10.6873, 10.6873, 10.6873, 10.6873, 10.6873, 10.6873, 10.6873, 10.6873, 10.6873, 10.6873, 10.8188, 10.6873
7.94937, 16.9879, 10.8499, 10.6838, 4.35751, 6.13799, 0, 10.6838, 10.6839, 10.6838, 10.6838, 10.6838, 10.6838, 10.6838, 10.6838, 10.6838, 10.6838, 10.6838, 10.6838, 10.6838, 10.6838, 10.6838, 10.6838, 10.6838, 10.6838, 10.6838, 10.6838, 10.8498, 10.6838
7.95723, 10.0349, 10.888, 10.68, 3.46913, -0.85307, 0, 10.6801, 10.6802, 10.6801, 10.68, 10.68, 10.68, 10.68, 10.68, 10.68, 10.68, 10.68, 10.68, 10.68, 10.68, 10.68, 10.68, 10.68, 10.68, 10.68, 10.68, 10.8878, 10.68
7.9651, 11.9851, 10.9339, 10.6761, 3.73967, 1.05123, 0, 10.6761, 10.6762, 10.6761, 10.6761, 10.6761, 10.6761, 10.6761, 10.6761, 10.6761, 10.6761, 10.6761, 10.6761, 10.6761, 10.6761, 10.6761, 10.6761, 10.6761, 10.6761, 10.6761, 10.6761, 10.9337, 10.6761
7.97297, 12.9438, 10.9888, 10.672, 3.86572, 1.95498, 0, 10.672, 10.6721, 10.672, 10.672, 10.672, 10.672, 10.672, 10.672, 10.672, 10.672, 10.672, 10.672, 10.672, 10.672, 10.672, 10.672, 10.672, 10.672, 10.672, 10.672, 10.9886, 10.672
7.98083, 15.9488, 11.0535, 10.6679, 4.23661, 4.89528, 0, 10.6679, 10.668, 10.6679, 10.6679, 10.6679, 10.6679, 10.6679, 10.6679, 10.6679, 10.6679, 10.6679, 10.6679, 10.6679, 10.6679, 10.6679, 10.6679, 10.6679, 10.6679, 10.6679, 10.6679, 11.0533, 10.6679
7.9887, 10.027, 11.1287, 10.6635, 3.468, -1.10172, 0, 10.6635, 10.6636, 10.6636, 10.6635, 10.6635, 10.6635, 10.6635, 10.6635, 10.6635, 10.6635, 10.6635, 10.6635, 10.6635, 10.6635, 10.6635, 10.6635, 10.6635, 10.6635, 10.6635, 10.6635, 11.1285, 10.6635
7.99657, 9.98822, 11.215, 10.659, 3.4624, -1.22678, 0, 10.659, 10.6591, 10.6592, 10.659, 10.659, 10.659, 10.659, 10.659, 10.659, 10.659, 10.659, 10.659, 10.659, 10.659, 10.659, 10.659, 10.659, 10.659, 10.659, 10.659, 11.2147, 10.659
8.00444, 12.1487, 11.3128, 10.6545, 3.76148, 0.835936, 0, 10.6545, 10.6546, 10.6547, 10.6545, 10.6545, 10.6545, 10.6545, 10.6545, 10.6545, 10.6545, 10.6545, 10.6545, 10.6545, 10.6545, 10.6545, 10.6545, 10.6545, 10.6545, 10.6545, 10.6545, 11.3124, 10.6545
8.0123, 14.8866, 11.4222, 10.6501, 4.10933, 3.46446, 0, 10.6502, 10.6502, 10.6504, 10.6501, 10.6501, 10.6501, 10.6501, 10.6501, 10.6501, 10.6501, 10.6501, 10.6501, 10.6501, 10.6501, 10.6501, 10.6501, 10.6501, 10.6501, 10.6501, 10.6501, 11.4217, 10.6501
8.02017, 8.98307, 11.5426, 10.6456, 3.31407, -2.55949, 0, 10.6456, 10.6457, 10.646, 10.6456, 10.6456, 10.6456, 10.6456, 10.6456, 10.6456, 10.6456, 10.6456, 10.6456, 10.6456, 10.6456, 10.6456, 10.6456, 10.6456, 10.6456, 10.6456, 10.6456, 11.542, 10.6456
8.02804, 13.9831, 11.6734, 10.6411, 3.99789, 2.30974, 0, 10.6411, 10.6412, 10.6417, 10.6411, 10.6411, 10.6411, 10.6411, 10.6411, 10.6411, 10.6411, 10.6411, 10.6411, 10.6411, 10.6411, 10.6411, 10.6411, 10.6411, 10.6411, 10.6411, 10.6411, 11.6727, 10.6411
