   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_728.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
10.0143, 0.997522, 1.52338, 1.4381, 1.73134, -0.525855, 1.4381, 0, 1.43814, 1.4381, 1.4381, 1.4381, 1.4381, 1.4381, 1.4381, 1.4381, 1.4381, 1.4381, 1.4381, 1.4381, 1.4381, 1.4381, 1.4381, 1.4381, 1.4381, 1.4381, 1.4381, 1.52334, 1.4381
10.0221, 2.99777, 1.51662, 1.43919, 2.23557, 1.48115, 1.43919, 0, 1.43924, 1.43919, 1.43919, 1.43919, 1.43919, 1.43919, 1.43919, 1.43919, 1.43919, 1.43919, 1.43919, 1.43919, 1.43919, 1.43919, 1.43919, 1.43919, 1.4392, 1.43919, 1.43919, 1.51658, 1.43919
10.03, 4.88761, 1.51099, 1.44121, 2.62443, 3.37662, 1.44121, 0, 1.44126, 1.44121, 1.44121, 1.44121, 1.44121, 1.44121, 1.44121, 1.44121, 1.44121, 1.44121, 1.44121, 1.44121, 1.44121, 1.44121, 1.44121, 1.44121, 1.44121, 1.44121, 1.44121, 1.51095, 1.44121
10.0378, 2, 1.50524, 1.44282, 2, 0.494765, 1.44282, 0, 1.44287, 1.44282, 1.44282, 1.44282, 1.44282, 1.44282, 1.44282, 1.44282, 1.44282, 1.44282, 1.44282, 1.44282, 1.44282, 1.44282, 1.44282, 1.44282, 1.44282, 1.44282, 1.44282, 1.50518, 1.44282
10.0457, 3, 1.49946, 1.44405, 2.23607, 1.50054, 1.44405, 0, 1.44411, 1.44405, 1.44405, 1.44405, 1.44405, 1.44405, 1.44405, 1.44405, 1.44405, 1.44405, 1.44405, 1.44405, 1.44405, 1.44405, 1.44405, 1.44405, 1.44405, 1.44405, 1.44405, 1.4994, 1.44405
10.0535, 3, 1.49391, 1.4451, 2.23607, 1.50609, 1.4451, 0, 1.44516, 1.4451, 1.4451, 1.4451, 1.4451, 1.4451, 1.4451, 1.4451, 1.4451, 1.4451, 1.4451, 1.4451, 1.4451, 1.4451, 1.4451, 1.4451, 1.4451, 1.4451, 1.4451, 1.49385, 1.4451
10.0614, 1.10012, 1.48882, 1.44614, 1.76072, -0.388694, 1.44614, 0, 1.44621, 1.44614, 1.44614, 1.44614, 1.44614, 1.44614, 1.44614, 1.44614, 1.44614, 1.44614, 1.44614, 1.44614, 1.44614, 1.44614, 1.44614, 1.44614, 1.44614, 1.44614, 1.44614, 1.48875, 1.44614
10.0693, 2.89988, 1.48469, 1.44766, 2.21357, 1.41519, 1.44766, 0, 1.44773, 1.44766, 1.44766, 1.44766, 1.44766, 1.44766, 1.44766, 1.44766, 1.44766, 1.44766, 1.44766, 1.44766, 1.44766, 1.44766, 1.44766, 1.44766, 1.44766, 1.44766, 1.44766, 1.48462, 1.44766
10.0771, 1.09542, 1.48067, 1.44878, 1.75938, -0.385253, 1.44878, 0, 1.44886, 1.44878, 1.44878, 1.44878, 1.44878, 1.44878, 1.44878, 1.44878, 1.44878, 1.44878, 1.44878, 1.44878, 1.44878, 1.44878, 1.44878, 1.44878, 1.44878, 1.44878, 1.44878, 1.48059, 1.44878
10.085, 1.90458, 1.47678, 1.44952, 1.976, 0.427803, 1.44952, 0, 1.44961, 1.44952, 1.44952, 1.44952, 1.44952, 1.44952, 1.44952, 1.44952, 1.44952, 1.44952, 1.44952, 1.44952, 1.44952, 1.44952, 1.44952, 1.44952, 1.44952, 1.44952, 1.44952, 1.4767, 1.44952
10.0928, 2.0907, 1.47321, 1.45009, 2.02255, 0.617486, 1.45009, 0, 1.45018, 1.45009, 1.45009, 1.45009, 1.45009, 1.45009, 1.45009, 1.45009, 1.45009, 1.45009, 1.45009, 1.45009, 1.45009, 1.45009, 1.45009, 1.45009, 1.45009, 1.45009, 1.45009, 1.47312, 1.45009
10.1007, 2.9093, 1.47012, 1.45065, 2.2157, 1.43919, 1.45065, 0, 1.45074, 1.45065, 1.45065, 1.45065, 1.45065, 1.45065, 1.45065, 1.45065, 1.45065, 1.45065, 1.45065, 1.45065, 1.45065, 1.45065, 1.45065, 1.45065, 1.45065, 1.45065, 1.45065, 1.47002, 1.45065
10.1085, 1.17125, 1.46842, 1.45214, 1.7808, -0.297165, 1.45214, 0, 1.45224, 1.45214, 1.45214, 1.45214, 1.45214, 1.45214, 1.45214, 1.45214, 1.45214, 1.45214, 1.45214, 1.45214, 1.45214, 1.45214, 1.45214, 1.45214, 1.45214, 1.45214, 1.45214, 1.46831, 1.45214
10.1164, 1.82875, 1.46676, 1.45326, 1.95672, 0.361988, 1.45326, 0, 1.45336, 1.45326, 1.45326, 1.45326, 1.45326, 1.45326, 1.45326, 1.45326, 1.45326, 1.45326, 1.45326, 1.45326, 1.45326, 1.45326, 1.45326, 1.45326, 1.45326, 1.45326, 1.45326, 1.46665, 1.45326
10.1243, 1.08092, 1.46514, 1.45401, 1.75525, -0.384223, 1.45401, 0, 1.45412, 1.45401, 1.45401, 1.45401, 1.45401, 1.45401, 1.45401, 1.45401, 1.45401, 1.45401, 1.45401, 1.45401, 1.45401, 1.45401, 1.45401, 1.45401, 1.45401, 1.45401, 1.45401, 1.46503, 1.45401
10.1321, 1.99765, 1.4637, 1.45459, 1.99941, 0.53395, 1.45459, 0, 1.4547, 1.45459, 1.45459, 1.45459, 1.45459, 1.45459, 1.45459, 1.45459, 1.45459, 1.45459, 1.45459, 1.45459, 1.45459, 1.45459, 1.45459, 1.45459, 1.45459, 1.45459, 1.45459, 1.46358, 1.45459
10.14, 0.997636, 1.46257, 1.45516, 1.73137, -0.464936, 1.45516, 0, 1.45528, 1.45516, 1.45516, 1.45516, 1.45516, 1.45516, 1.45516, 1.45516, 1.45516, 1.45516, 1.45516, 1.45516, 1.45516, 1.45516, 1.45516, 1.45516, 1.45516, 1.45516, 1.45516, 1.46245, 1.45516
10.1478, 3.9238, 1.46186, 1.45587, 2.43389, 2.46194, 1.45587, 0, 1.45599, 1.45587, 1.45587, 1.45587, 1.45587, 1.45587, 1.45587, 1.45587, 1.45587, 1.45587, 1.45587, 1.45587, 1.45587, 1.45587, 1.45587, 1.45587, 1.45587, 1.45587, 1.45587, 1.46174, 1.45587
10.1557, 1.07125, 1.46117, 1.45635, 1.7525, -0.389922, 1.45635, 0, 1.45647, 1.45635, 1.45635, 1.45635, 1.45635, 1.45635, 1.45635, 1.45635, 1.45635, 1.45635, 1.45635, 1.45635, 1.45635, 1.45635, 1.45635, 1.45635, 1.45635, 1.45635, 1.45635, 1.46105, 1.45635
10.1635, 2.06654, 1.46049, 1.45662, 2.01657, 0.606054, 1.45662, 0, 1.45674, 1.45662, 1.45662, 1.45662, 1.45662, 1.45662, 1.45662, 1.45662, 1.45662, 1.45662, 1.45662, 1.45662, 1.45662, 1.45662, 1.45662, 1.45662, 1.45662, 1.45662, 1.45662, 1.46037, 1.45662
10.1714, 1.86221, 1.45983, 1.45672, 1.96525, 0.402378, 1.45672, 0, 1.45684, 1.45672, 1.45672, 1.45672, 1.45672, 1.45672, 1.45672, 1.45672, 1.45672, 1.45672, 1.45672, 1.45672, 1.45672, 1.45672, 1.45672, 1.45672, 1.45672, 1.45672, 1.45672, 1.45971, 1.45672
10.1792, 1.06406, 1.45922, 1.45671, 1.75045, -0.395153, 1.45671, 0, 1.45683, 1.45671, 1.45671, 1.45671, 1.45671, 1.45671, 1.45671, 1.45671, 1.45671, 1.45671, 1.45671, 1.45671, 1.45671, 1.45671, 1.45671, 1.45671, 1.45671, 1.45671, 1.45671, 1.4591, 1.45671
10.1871, 2.05936, 1.45868, 1.45664, 2.01478, 0.600679, 1.45664, 0, 1.45676, 1.45664, 1.45664, 1.45664, 1.45664, 1.45664, 1.45664, 1.45664, 1.45664, 1.45664, 1.45664, 1.45664, 1.45664, 1.45664, 1.45664, 1.45664, 1.45664, 1.45664, 1.45664, 1.45856, 1.45664
10.195, 3.93581, 1.45807, 1.45638, 2.43635, 2.47775, 1.45638, 0, 1.45649, 1.45638, 1.45638, 1.45638, 1.45638, 1.45638, 1.45638, 1.45638, 1.45638, 1.45638, 1.45638, 1.45638, 1.45638, 1.45638, 1.45638, 1.45638, 1.45638, 1.45638, 1.45638, 1.45795, 1.45638
10.2028, 0.940768, 1.45739, 1.45594, 1.71487, -0.516619, 1.45594, 0, 1.45606, 1.45594, 1.45594, 1.45594, 1.45594, 1.45594, 1.45594, 1.45594, 1.45594, 1.45594, 1.45594, 1.45594, 1.45594, 1.45594, 1.45594, 1.45594, 1.45594, 1.45594, 1.45594, 1.45727, 1.45594
10.2107, 0, 1.45663, 1.45534, 1.41421, -1.45663, 1.45534, 0, 1.45545, 1.45534, 1.45534, 1.45534, 1.45534, 1.45534, 1.45534, 1.45534, 1.45534, 1.45534, 1.45534, 1.45534, 1.45534, 1.45534, 1.45534, 1.45534, 1.45534, 1.45534, 1.45534, 1.45652, 1.45534
10.2185, 2, 1.45582, 1.45462, 2, 0.544181, 1.45462, 0, 1.45472, 1.45462, 1.45462, 1.45462, 1.45462, 1.45462, 1.45462, 1.45462, 1.45462, 1.45462, 1.45462, 1.45462, 1.45462, 1.45462, 1.45462, 1.45462, 1.45462, 1.45462, 1.45462, 1.45572, 1.45462
10.2264, 1, 1.45502, 1.45382, 1.73205, -0.455019, 1.45382, 0, 1.45392, 1.45382, 1.45382, 1.45382, 1.45382, 1.45382, 1.45382, 1.45382, 1.45382, 1.45382, 1.45382, 1.45382, 1.45382, 1.45382, 1.45382, 1.45382, 1.45382, 1.45382, 1.45382, 1.45492, 1.45382
10.2342, 0.0472119, 1.45429, 1.45303, 1.43081, -1.40707, 1.45303, 0, 1.45313, 1.45303, 1.45303, 1.45303, 1.45303, 1.45303, 1.45303, 1.45303, 1.45303, 1.45303, 1.45303, 1.45303, 1.45303, 1.45303, 1.45303, 1.45303, 1.45303, 1.45303, 1.45303, 1.45419, 1.45303
10.2421, 2.04226, 1.45355, 1.45217, 2.01054, 0.588707, 1.45217, 0, 1.45226, 1.45217, 1.45217, 1.45217, 1.45217, 1.45217, 1.45217, 1.45217, 1.45217, 1.45217, 1.45217, 1.45217, 1.45217, 1.45217, 1.45217, 1.45217, 1.45217, 1.45217, 1.45217, 1.45346, 1.45217
10.25, 3.95303, 1.45267, 1.45111, 2.43988, 2.50036, 1.45111, 0, 1.45119, 1.45111, 1.45111, 1.45111, 1.45111, 1.45111, 1.45111, 1.45111, 1.45111, 1.45111, 1.45111, 1.45111, 1.45111, 1.45111, 1.45111, 1.45111, 1.45111, 1.45111, 1.45111, 1.45259, 1.45111
10.2578, 1.9974, 1.45169, 1.44987, 1.99935, 0.545717, 1.44987, 0, 1.44995, 1.44987, 1.44987, 1.44987, 1.44987, 1.44987, 1.44987, 1.44987, 1.44987, 1.44987, 1.44987, 1.44987, 1.44987, 1.44987, 1.44987, 1.44987, 1.44987, 1.44987, 1.44987, 1.45161, 1.44987
10.2657, 0.997522, 1.45069, 1.44856, 1.73134, -0.453163, 1.44856, 0, 1.44863, 1.44856, 1.44856, 1.44856, 1.44856, 1.44856, 1.44856, 1.44856, 1.44856, 1.44856, 1.44856, 1.44856, 1.44856, 1.44856, 1.44856, 1.44856, 1.44856, 1.44856, 1.44856, 1.45061, 1.44856
10.2735, 2.99777, 1.44975, 1.44724, 2.23557, 1.54802, 1.44724, 0, 1.4473, 1.44724, 1.44724, 1.44724, 1.44724, 1.44724, 1.44724, 1.44724, 1.44724, 1.44724, 1.44724, 1.44724, 1.44724, 1.44724, 1.44724, 1.44724, 1.44724, 1.44724, 1.44724, 1.44969, 1.44724
10.2814, 2.96481, 1.44949, 1.44652, 2.22818, 1.51532, 1.44652, 0, 1.44658, 1.44652, 1.44652, 1.44652, 1.44652, 1.44652, 1.44652, 1.44652, 1.44652, 1.44652, 1.44652, 1.44652, 1.44652, 1.44652, 1.44652, 1.44652, 1.44652, 1.44652, 1.44652, 1.44943, 1.44652
10.2892, 1.03024, 1.44892, 1.44541, 1.74076, -0.418682, 1.44541, 0, 1.44547, 1.44541, 1.44541, 1.44541, 1.44541, 1.44541, 1.44541, 1.44541, 1.44541, 1.44541, 1.44541, 1.44541, 1.44541, 1.44541, 1.44541, 1.44541, 1.44542, 1.44541, 1.44541, 1.44886, 1.44541
10.2971, 2.99777, 1.44808, 1.44397, 2.23557, 1.54969, 1.44397, 0, 1.44402, 1.44397, 1.44397, 1.44397, 1.44397, 1.44397, 1.44397, 1.44397, 1.44397, 1.44397, 1.44397, 1.44397, 1.44397, 1.44397, 1.44397, 1.44397, 1.44397, 1.44397, 1.44397, 1.44803, 1.44397
10.3049, 2.99752, 1.44715, 1.44235, 2.23551, 1.55038, 1.44235, 0, 1.44239, 1.44235, 1.44235, 1.44235, 1.44235, 1.44235, 1.44235, 1.44235, 1.44235, 1.44235, 1.44235, 1.44235, 1.44235, 1.44235, 1.44235, 1.44235, 1.44235, 1.44235, 1.44235, 1.4471, 1.44235
10.3128, 3.99752, 1.44629, 1.44073, 2.44898, 2.55122, 1.44073, 0, 1.44077, 1.44073, 1.44073, 1.44073, 1.44073, 1.44073, 1.44073, 1.44073, 1.44073, 1.44073, 1.44073, 1.44073, 1.44073, 1.44073, 1.44073, 1.44073, 1.44073, 1.44073, 1.44073, 1.44626, 1.44073
10.3207, 0.997648, 1.44662, 1.44021, 1.73137, -0.448967, 1.44021, 0, 1.44025, 1.44021, 1.44021, 1.44021, 1.44021, 1.44021, 1.44021, 1.44021, 1.44021, 1.44021, 1.44021, 1.44021, 1.44021, 1.44021, 1.44021, 1.44021, 1.44021, 1.44021, 1.44021, 1.44658, 1.44021
10.3285, 3.99752, 1.4465, 1.43918, 2.44898, 2.55103, 1.43918, 0, 1.43921, 1.43918, 1.43918, 1.43918, 1.43918, 1.43918, 1.43918, 1.43918, 1.43918, 1.43918, 1.43918, 1.43918, 1.43918, 1.43918, 1.43918, 1.43918, 1.43918, 1.43918, 1.43918, 1.44646, 1.43918
10.3364, 3.99752, 1.44599, 1.43768, 2.44898, 2.55154, 1.43768, 0, 1.43771, 1.43768, 1.43768, 1.43768, 1.43768, 1.43768, 1.43768, 1.43768, 1.43768, 1.43768, 1.43768, 1.43768, 1.43768, 1.43768, 1.43768, 1.43768, 1.43768, 1.43768, 1.43768, 1.44596, 1.43768
10.3442, 2.02478, 1.44531, 1.43596, 2.00619, 0.579473, 1.43596, 0, 1.43599, 1.43596, 1.43596, 1.43596, 1.43596, 1.43596, 1.43596, 1.43596, 1.43596, 1.43596, 1.43596, 1.43596, 1.43596, 1.43596, 1.43596, 1.43596, 1.43596, 1.43596, 1.43596, 1.44529, 1.43596
10.3521, 7.95948, 1.44468, 1.43424, 3.15586, 6.5148, 1.43424, 0, 1.43426, 1.43424, 1.43424, 1.43424, 1.43424, 1.43424, 1.43424, 1.43424, 1.43424, 1.43424, 1.43424, 1.43424, 1.43424, 1.43424, 1.43424, 1.43424, 1.43424, 1.43424, 1.43424, 1.44466, 1.43424
10.3599, 2.02565, 1.44518, 1.43361, 2.0064, 0.580463, 1.43361, 0, 1.43363, 1.43361, 1.43361, 1.43361, 1.43361, 1.43361, 1.43361, 1.43361, 1.43361, 1.43361, 1.43361, 1.43361, 1.43361, 1.43361, 1.43361, 1.43361, 1.43361, 1.43361, 1.43361, 1.44517, 1.43361
10.3678, 3.98055, 1.44514, 1.43241, 2.44552, 2.53541, 1.43241, 0, 1.43242, 1.43241, 1.43241, 1.43241, 1.43241, 1.43241, 1.43241, 1.43241, 1.43241, 1.43241, 1.43241, 1.43241, 1.43241, 1.43241, 1.43241, 1.43241, 1.43241, 1.43241, 1.43241, 1.44512, 1.43241
10.3757, 2.00124, 1.44459, 1.4307, 2.00031, 0.556648, 1.4307, 0, 1.43071, 1.4307, 1.4307, 1.4307, 1.4307, 1.4307, 1.4307, 1.4307, 1.4307, 1.4307, 1.4307, 1.4307, 1.4307, 1.4307, 1.4307, 1.4307, 1.4307, 1.4307, 1.4307, 1.44458, 1.4307
10.3835, 3.99393, 1.44378, 1.42874, 2.44825, 2.55015, 1.42874, 0, 1.42875, 1.42874, 1.42874, 1.42874, 1.42874, 1.42874, 1.42874, 1.42874, 1.42874, 1.42874, 1.42874, 1.42874, 1.42874, 1.42874, 1.42874, 1.42874, 1.42874, 1.42874, 1.42874, 1.44377, 1.42874
10.3914, 3.99765, 1.44294, 1.42678, 2.44901, 2.5547, 1.42678, 0, 1.42679, 1.42678, 1.42678, 1.42678, 1.42678, 1.42678, 1.42678, 1.42678, 1.42678, 1.42678, 1.42678, 1.42678, 1.42678, 1.42678, 1.42678, 1.42678, 1.42678, 1.42678, 1.42678, 1.44293, 1.42678
10.3992, 5.99405, 1.44347, 1.42624, 2.82738, 4.55058, 1.42624, 0, 1.42625, 1.42624, 1.42624, 1.42624, 1.42624, 1.42624, 1.42624, 1.42624, 1.42624, 1.42624, 1.42624, 1.42624, 1.42624, 1.42624, 1.42624, 1.42624, 1.42624, 1.42624, 1.42624, 1.44346, 1.42624
10.4071, 5.00694, 1.4433, 1.42508, 2.64706, 3.56364, 1.42508, 0, 1.42508, 1.42508, 1.42508, 1.42508, 1.42508, 1.42508, 1.42508, 1.42508, 1.42508, 1.42508, 1.42508, 1.42508, 1.42508, 1.42508, 1.42508, 1.42508, 1.42508, 1.42508, 1.42508, 1.44329, 1.42508
10.4149, 3.98364, 1.44248, 1.42335, 2.44615, 2.54117, 1.42335, 0, 1.42336, 1.42335, 1.42335, 1.42335, 1.42335, 1.42335, 1.42335, 1.42335, 1.42335, 1.42335, 1.42335, 1.42335, 1.42335, 1.42335, 1.42335, 1.42335, 1.42335, 1.42335, 1.42335, 1.44247, 1.42335
10.4228, 1.0057, 1.44127, 1.42134, 1.7337, -0.435568, 1.42134, 0, 1.42135, 1.42134, 1.42134, 1.42134, 1.42134, 1.42134, 1.42134, 1.42134, 1.42134, 1.42134, 1.42134, 1.42134, 1.42134, 1.42134, 1.42134, 1.42134, 1.42135, 1.42134, 1.42134, 1.44126, 1.42134
10.4307, 4.97126, 1.43994, 1.41934, 2.64031, 3.53132, 1.41934, 0, 1.41935, 1.41934, 1.41934, 1.41934, 1.41934, 1.41934, 1.41934, 1.41934, 1.41934, 1.41934, 1.41934, 1.41934, 1.41934, 1.41934, 1.41934, 1.41934, 1.41934, 1.41934, 1.41934, 1.43993, 1.41934
10.4385, 3.02391, 1.43968, 1.41855, 2.24141, 1.58423, 1.41855, 0, 1.41855, 1.41855, 1.41855, 1.41855, 1.41855, 1.41855, 1.41855, 1.41855, 1.41855, 1.41855, 1.41855, 1.41855, 1.41855, 1.41855, 1.41855, 1.41855, 1.41855, 1.41855, 1.41855, 1.43968, 1.41855
10.4464, 4.97955, 1.43867, 1.41714, 2.64188, 3.54088, 1.41714, 0, 1.41715, 1.41714, 1.41714, 1.41714, 1.41714, 1.41714, 1.41714, 1.41714, 1.41714, 1.41714, 1.41714, 1.41714, 1.41714, 1.41714, 1.41714, 1.41714, 1.41714, 1.41714, 1.41714, 1.43867, 1.41714
10.4542, 4.97497, 1.43698, 1.4152, 2.64102, 3.53799, 1.4152, 0, 1.4152, 1.4152, 1.4152, 1.4152, 1.4152, 1.4152, 1.4152, 1.4152, 1.4152, 1.4152, 1.4152, 1.4152, 1.4152, 1.4152, 1.4152, 1.4152, 1.4152, 1.4152, 1.4152, 1.43697, 1.4152
10.4621, 3.06097, 1.43486, 1.41298, 2.24966, 1.6261, 1.41298, 0, 1.41298, 1.41298, 1.41298, 1.41298, 1.41298, 1.41298, 1.41298, 1.41298, 1.41298, 1.41298, 1.41298, 1.41298, 1.41298, 1.41298, 1.41298, 1.41298, 1.41298, 1.41298, 1.41298, 1.43486, 1.41298
10.4699, 3.94969, 1.43262, 1.41076, 2.4392, 2.51707, 1.41076, 0, 1.41077, 1.41076, 1.41076, 1.41076, 1.41076, 1.41076, 1.41076, 1.41076, 1.41076, 1.41076, 1.41076, 1.41076, 1.41076, 1.41076, 1.41076, 1.41076, 1.41076, 1.41076, 1.41076, 1.43262, 1.41076
10.4778, 3.99505, 1.43166, 1.40995, 2.44848, 2.56339, 1.40995, 0, 1.40995, 1.40995, 1.40995, 1.40995, 1.40995, 1.40995, 1.40995, 1.40995, 1.40995, 1.40995, 1.40995, 1.40995, 1.40995, 1.40995, 1.40995, 1.40995, 1.40995, 1.40995, 1.40995, 1.43166, 1.40995
10.4856, 5.05526, 1.43001, 1.40854, 2.65617, 3.62525, 1.40854, 0, 1.40855, 1.40854, 1.40854, 1.40854, 1.40854, 1.40854, 1.40854, 1.40854, 1.40854, 1.40854, 1.40854, 1.40854, 1.40854, 1.40854, 1.40854, 1.40854, 1.40855, 1.40854, 1.40854, 1.43001, 1.40854
10.4935, 6.83767, 1.42777, 1.40661, 2.97282, 5.40991, 1.40661, 0, 1.40661, 1.40661, 1.40661, 1.40661, 1.40661, 1.40661, 1.40661, 1.40661, 1.40661, 1.40661, 1.40661, 1.40661, 1.40661, 1.40661, 1.40661, 1.40661, 1.40661, 1.40661, 1.40661, 1.42776, 1.40661
10.5014, 3.09294, 1.42523, 1.40441, 2.25675, 1.66771, 1.40441, 0, 1.40441, 1.40441, 1.40441, 1.40441, 1.40441, 1.40441, 1.40441, 1.40441, 1.40441, 1.40441, 1.40441, 1.40441, 1.40441, 1.40441, 1.40441, 1.40441, 1.40441, 1.40441, 1.40441, 1.42522, 1.40441
10.5092, 8.99504, 1.42271, 1.40221, 3.31588, 7.57233, 1.40221, 0, 1.40221, 1.40221, 1.40221, 1.40221, 1.40221, 1.40221, 1.40221, 1.40221, 1.40221, 1.40221, 1.40221, 1.40221, 1.40221, 1.40221, 1.40221, 1.40221, 1.40221, 1.40221, 1.40221, 1.42271, 1.40221
10.5171, 1.07435, 1.42131, 1.40105, 1.75338, -0.346961, 1.40105, 0, 1.40105, 1.40105, 1.40105, 1.40105, 1.40105, 1.40105, 1.40105, 1.40105, 1.40105, 1.40105, 1.40105, 1.40105, 1.40105, 1.40105, 1.40105, 1.40105, 1.40105, 1.40105, 1.40105, 1.42131, 1.40105
10.5249, 0.958116, 1.41954, 1.39936, 1.71992, -0.46142, 1.39936, 0, 1.39937, 1.39936, 1.39936, 1.39936, 1.39936, 1.39936, 1.39936, 1.39936, 1.39936, 1.39936, 1.39936, 1.39936, 1.39936, 1.39936, 1.39936, 1.39936, 1.39936, 1.39936, 1.39936, 1.41953, 1.39936
10.5328, 2.95316, 1.41752, 1.39721, 2.22557, 1.53564, 1.39721, 0, 1.39722, 1.39721, 1.39721, 1.39721, 1.39721, 1.39721, 1.39721, 1.39721, 1.39721, 1.39721, 1.39721, 1.39721, 1.39721, 1.39721, 1.39721, 1.39721, 1.39721, 1.39721, 1.39721, 1.41752, 1.39721
10.5406, 4.08872, 1.41559, 1.39483, 2.46753, 2.67313, 1.39483, 0, 1.39483, 1.39483, 1.39483, 1.39483, 1.39483, 1.39483, 1.39483, 1.39483, 1.39483, 1.39483, 1.39483, 1.39483, 1.39483, 1.39483, 1.39483, 1.39483, 1.39483, 1.39483, 1.39483, 1.41559, 1.39483
10.5485, 3.90161, 1.41409, 1.39244, 2.42932, 2.48752, 1.39244, 0, 1.39245, 1.39244, 1.39244, 1.39244, 1.39244, 1.39244, 1.39244, 1.39244, 1.39244, 1.39244, 1.39244, 1.39244, 1.39244, 1.39244, 1.39244, 1.39244, 1.39245, 1.39244, 1.39244, 1.41409, 1.39244
10.5564, 3.04672, 1.41428, 1.3912, 2.24649, 1.63244, 1.3912, 0, 1.39121, 1.3912, 1.3912, 1.3912, 1.3912, 1.3912, 1.3912, 1.3912, 1.3912, 1.3912, 1.3912, 1.3912, 1.3912, 1.3912, 1.3912, 1.3912, 1.3912, 1.3912, 1.3912, 1.41427, 1.3912
10.5642, 3.94337, 1.41468, 1.3895, 2.4379, 2.52869, 1.3895, 0, 1.3895, 1.3895, 1.3895, 1.3895, 1.3895, 1.3895, 1.3895, 1.3895, 1.3895, 1.3895, 1.3895, 1.3895, 1.3895, 1.3895, 1.3895, 1.3895, 1.3895, 1.3895, 1.3895, 1.41467, 1.3895
10.5721, 6.88278, 1.41549, 1.38738, 2.9804, 5.46729, 1.38738, 0, 1.38738, 1.38738, 1.38738, 1.38738, 1.38738, 1.38738, 1.38738, 1.38738, 1.38738, 1.38738, 1.38738, 1.38738, 1.38738, 1.38738, 1.38738, 1.38738, 1.38738, 1.38738, 1.38738, 1.41548, 1.38738
10.5799, 5.10781, 1.41708, 1.38504, 2.66605, 3.69073, 1.38504, 0, 1.38505, 1.38504, 1.38504, 1.38504, 1.38504, 1.38504, 1.38504, 1.38504, 1.38504, 1.38504, 1.38504, 1.38504, 1.38504, 1.38504, 1.38504, 1.38504, 1.38504, 1.38504, 1.38504, 1.41708, 1.38504
10.5878, 2.05627, 1.41984, 1.38271, 2.01402, 0.636421, 1.38271, 0, 1.38272, 1.38271, 1.38271, 1.38271, 1.38271, 1.38271, 1.38271, 1.38271, 1.38271, 1.38271, 1.38271, 1.38271, 1.38271, 1.38271, 1.38271, 1.38271, 1.38271, 1.38271, 1.38271, 1.41984, 1.38271
10.5956, 3.99776, 1.42463, 1.38104, 2.44903, 2.57313, 1.38104, 0, 1.38105, 1.38104, 1.38104, 1.38104, 1.38104, 1.38104, 1.38104, 1.38104, 1.38104, 1.38104, 1.38104, 1.38104, 1.38104, 1.38104, 1.38104, 1.38104, 1.38105, 1.38104, 1.38104, 1.42463, 1.38104
10.6035, 2.99752, 1.43065, 1.37904, 2.23551, 1.56687, 1.37904, 0, 1.37904, 1.37904, 1.37904, 1.37904, 1.37904, 1.37904, 1.37904, 1.37904, 1.37904, 1.37904, 1.37904, 1.37904, 1.37904, 1.37904, 1.37904, 1.37904, 1.37904, 1.37904, 1.37904, 1.43064, 1.37904
10.6114, 2.06617, 1.43813, 1.37672, 2.01647, 0.62804, 1.37672, 0, 1.37673, 1.37672, 1.37672, 1.37672, 1.37672, 1.37672, 1.37672, 1.37672, 1.37672, 1.37672, 1.37672, 1.37672, 1.37672, 1.37672, 1.37672, 1.37672, 1.37672, 1.37672, 1.37672, 1.43813, 1.37672
10.6192, 4, 1.44745, 1.37425, 2.44949, 2.55255, 1.37425, 0, 1.37426, 1.37425, 1.37425, 1.37425, 1.37425, 1.37425, 1.37425, 1.37425, 1.37425, 1.37425, 1.37425, 1.37425, 1.37425, 1.37425, 1.37425, 1.37425, 1.37425, 1.37425, 1.37425, 1.44744, 1.37425
10.6271, 1, 1.45897, 1.37179, 1.73205, -0.458974, 1.37179, 0, 1.37179, 1.37179, 1.37179, 1.37179, 1.37179, 1.37179, 1.37179, 1.37179, 1.37179, 1.37179, 1.37179, 1.37179, 1.37179, 1.37179, 1.37179, 1.37179, 1.37179, 1.37179, 1.37179, 1.45897, 1.37179
10.6349, 3, 1.47353, 1.36994, 2.23607, 1.52647, 1.36994, 0, 1.36994, 1.36994, 1.36994, 1.36994, 1.36994, 1.36994, 1.36994, 1.36994, 1.36994, 1.36994, 1.36994, 1.36994, 1.36994, 1.36994, 1.36994, 1.36994, 1.36994, 1.36994, 1.36994, 1.47352, 1.36994
10.6428, 3, 1.49045, 1.36787, 2.23607, 1.50955, 1.36787, 0, 1.36788, 1.36787, 1.36787, 1.36787, 1.36787, 1.36787, 1.36787, 1.36787, 1.36787, 1.36787, 1.36787, 1.36787, 1.36787, 1.36787, 1.36787, 1.36787, 1.36788, 1.36787, 1.36787, 1.49045, 1.36787
