   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_117.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
15.1428, 0.997646, 0.83718, 0.837178, 1.73137, 0.160466, 0.837178, 0, 0.837178, 0.837178, 0.837178, 0.837178, 0.837178, 0.837178, 0.837178, 0.837178, 0.837178, 0.837178, 0.837178, 0.837178, 0.837178, 0.837178, 0.83718, 0.837178, 0.837178, 0.837178, 0.837178
15.1507, 1.44511, 0.833775, 0.833773, 1.8561, 0.61133, 0.833773, 0, 0.833773, 0.833773, 0.833773, 0.833773, 0.833773, 0.833773, 0.833773, 0.833773, 0.833773, 0.833773, 0.833773, 0.833773, 0.833773, 0.833773, 0.833775, 0.833773, 0.833773, 0.833773, 0.833773
15.1586, 2.10012, 0.830082, 0.83008, 2.02488, 1.27004, 0.83008, 0, 0.83008, 0.83008, 0.83008, 0.83008, 0.83008, 0.83008, 0.83008, 0.83008, 0.83008, 0.83008, 0.83008, 0.83008, 0.83008, 0.83008, 0.830082, 0.83008, 0.83008, 0.83008, 0.83008
15.1664, 1.89988, 0.826396, 0.826394, 1.97481, 1.07348, 0.826394, 0, 0.826394, 0.826394, 0.826394, 0.826394, 0.826394, 0.826394, 0.826394, 0.826394, 0.826394, 0.826394, 0.826394, 0.826394, 0.826394, 0.826394, 0.826396, 0.826394, 0.826394, 0.826394, 0.826394
15.1743, 0.545162, 0.823961, 0.823959, 1.59536, -0.2788, 0.823959, 0, 0.823959, 0.823959, 0.823959, 0.823959, 0.823959, 0.823959, 0.823959, 0.823959, 0.823959, 0.823959, 0.823959, 0.823959, 0.823959, 0.823959, 0.823961, 0.823959, 0.823959, 0.823959, 0.823959
15.1822, 1.45484, 0.820915, 0.820913, 1.85872, 0.633923, 0.820913, 0, 0.820913, 0.820913, 0.820913, 0.820913, 0.820913, 0.820913, 0.820913, 0.820913, 0.820913, 0.820913, 0.820913, 0.820913, 0.820913, 0.820913, 0.820915, 0.820913, 0.820913, 0.820913, 0.820913
15.1901, 1, 0.817345, 0.817343, 1.73205, 0.182655, 0.817343, 0, 0.817343, 0.817343, 0.817343, 0.817343, 0.817343, 0.817343, 0.817343, 0.817343, 0.817343, 0.817343, 0.817343, 0.817343, 0.817343, 0.817343, 0.817345, 0.817343, 0.817343, 0.817343, 0.817343
15.198, 0.537918, 0.813519, 0.813517, 1.59308, -0.275601, 0.813517, 0, 0.813517, 0.813517, 0.813517, 0.813517, 0.813517, 0.813517, 0.813517, 0.813517, 0.813517, 0.813517, 0.813517, 0.813517, 0.813517, 0.813517, 0.813519, 0.813517, 0.813517, 0.813517, 0.813517
15.2058, 1.46208, 0.809702, 0.8097, 1.86067, 0.65238, 0.8097, 0, 0.8097, 0.8097, 0.8097, 0.8097, 0.8097, 0.8097, 0.8097, 0.8097, 0.8097, 0.8097, 0.8097, 0.8097, 0.8097, 0.8097, 0.809702, 0.8097, 0.8097, 0.8097, 0.8097
15.2137, 0, 0.807237, 0.807235, 1.41421, -0.807237, 0.807235, 0, 0.807235, 0.807235, 0.807235, 0.807235, 0.807235, 0.807235, 0.807235, 0.807235, 0.807235, 0.807235, 0.807235, 0.807235, 0.807235, 0.807235, 0.807237, 0.807235, 0.807235, 0.807235, 0.807235
15.2216, 0, 0.804207, 0.804205, 1.41421, -0.804207, 0.804205, 0, 0.804205, 0.804205, 0.804205, 0.804205, 0.804205, 0.804205, 0.804205, 0.804205, 0.804205, 0.804205, 0.804205, 0.804205, 0.804205, 0.804205, 0.804207, 0.804205, 0.804205, 0.804205, 0.804205
15.2295, 2, 0.800687, 0.800686, 2, 1.19931, 0.800686, 0, 0.800686, 0.800686, 0.800686, 0.800686, 0.800686, 0.800686, 0.800686, 0.800686, 0.800686, 0.800686, 0.800686, 0.800686, 0.800686, 0.800686, 0.800687, 0.800686, 0.800686, 0.800686, 0.800686
15.2374, 1.5259, 0.796928, 0.796926, 1.87774, 0.72897, 0.796926, 0, 0.796926, 0.796926, 0.796926, 0.796926, 0.796926, 0.796926, 0.796926, 0.796926, 0.796926, 0.796926, 0.796926, 0.796926, 0.796926, 0.796926, 0.796928, 0.796926, 0.796926, 0.796926, 0.796926
15.2452, 0.474102, 0.793178, 0.793176, 1.57293, -0.319077, 0.793176, 0, 0.793176, 0.793176, 0.793176, 0.793176, 0.793176, 0.793176, 0.793176, 0.793176, 0.793176, 0.793176, 0.793176, 0.793176, 0.793176, 0.793176, 0.793178, 0.793176, 0.793176, 0.793176, 0.793176
15.2531, 1.52119, 0.790413, 0.790411, 1.87648, 0.730777, 0.790411, 0, 0.790411, 0.790411, 0.790411, 0.790411, 0.790411, 0.790411, 0.790411, 0.790411, 0.790411, 0.790411, 0.790411, 0.790411, 0.790411, 0.790411, 0.790413, 0.790411, 0.790411, 0.790411, 0.790411
15.261, 0.997522, 0.787142, 0.78714, 1.73134, 0.21038, 0.78714, 0, 0.78714, 0.78714, 0.78714, 0.78714, 0.78714, 0.78714, 0.78714, 0.78714, 0.78714, 0.78714, 0.78714, 0.78714, 0.78714, 0.78714, 0.787142, 0.78714, 0.78714, 0.78714, 0.78714
15.2689, 1.99752, 0.78344, 0.783438, 1.99938, 1.21408, 0.783438, 0, 0.783438, 0.783438, 0.783438, 0.783438, 0.783438, 0.783438, 0.783438, 0.783438, 0.783438, 0.783438, 0.783438, 0.783438, 0.783438, 0.783438, 0.78344, 0.783438, 0.783438, 0.783438, 0.783438
15.2768, 0.99777, 0.779528, 0.779526, 1.73141, 0.218242, 0.779526, 0, 0.779526, 0.779526, 0.779526, 0.779526, 0.779526, 0.779526, 0.779526, 0.779526, 0.779526, 0.779526, 0.779526, 0.779526, 0.779526, 0.779526, 0.779528, 0.779526, 0.779526, 0.779526, 0.779526
15.2847, 0.997458, 0.775626, 0.775624, 1.73132, 0.221832, 0.775624, 0, 0.775624, 0.775624, 0.775624, 0.775624, 0.775624, 0.775624, 0.775624, 0.775624, 0.775624, 0.775624, 0.775624, 0.775624, 0.775624, 0.775624, 0.775626, 0.775624, 0.775624, 0.775624, 0.775624
15.2925, 0.488539, 0.772853, 0.772851, 1.57751, -0.284314, 0.772851, 0, 0.772851, 0.772851, 0.772851, 0.772851, 0.772851, 0.772851, 0.772851, 0.772851, 0.772851, 0.772851, 0.772851, 0.772851, 0.772851, 0.772851, 0.772853, 0.772851, 0.772851, 0.772851, 0.772851
15.3004, 1, 0.769609, 0.769607, 1.73205, 0.230391, 0.769607, 0, 0.769607, 0.769607, 0.769607, 0.769607, 0.769607, 0.769607, 0.769607, 0.769607, 0.769607, 0.769607, 0.769607, 0.769607, 0.769607, 0.769607, 0.769609, 0.769607, 0.769607, 0.769607, 0.769607
15.3083, 0, 0.765958, 0.765956, 1.41421, -0.765958, 0.765956, 0, 0.765956, 0.765956, 0.765956, 0.765956, 0.765956, 0.765956, 0.765956, 0.765956, 0.765956, 0.765956, 0.765956, 0.765956, 0.765956, 0.765956, 0.765958, 0.765956, 0.765956, 0.765956, 0.765956
15.3162, 0, 0.762109, 0.762107, 1.41421, -0.762109, 0.762107, 0, 0.762107, 0.762107, 0.762107, 0.762107, 0.762107, 0.762107, 0.762107, 0.762107, 0.762107, 0.762107, 0.762107, 0.762107, 0.762107, 0.762107, 0.762109, 0.762107, 0.762107, 0.762107, 0.762107
15.3241, 2.4995, 0.75827, 0.758268, 2.1212, 1.74123, 0.758268, 0, 0.758268, 0.758268, 0.758268, 0.758268, 0.758268, 0.758268, 0.758268, 0.758268, 0.758268, 0.758268, 0.758268, 0.758268, 0.758268, 0.758268, 0.75827, 0.758268, 0.758268, 0.758268, 0.758268
15.3319, 3.99746, 0.755201, 0.755199, 2.44897, 3.24226, 0.755199, 0, 0.755199, 0.755199, 0.755199, 0.755199, 0.755199, 0.755199, 0.755199, 0.755199, 0.755199, 0.755199, 0.755199, 0.755199, 0.755199, 0.755199, 0.755201, 0.755199, 0.755199, 0.755199, 0.755199
15.3398, 1.50304, 0.75171, 0.751709, 1.87164, 0.751325, 0.751709, 0, 0.751709, 0.751709, 0.751709, 0.751709, 0.751709, 0.751709, 0.751709, 0.751709, 0.751709, 0.751709, 0.751709, 0.751709, 0.751709, 0.751709, 0.75171, 0.751709, 0.751709, 0.751709, 0.751709
15.3477, 0.492193, 0.747864, 0.747862, 1.57867, -0.25567, 0.747862, 0, 0.747862, 0.747862, 0.747862, 0.747862, 0.747862, 0.747862, 0.747862, 0.747862, 0.747862, 0.747862, 0.747862, 0.747862, 0.747862, 0.747862, 0.747864, 0.747862, 0.747862, 0.747862, 0.747862
15.3556, 1.99752, 0.743845, 0.743843, 1.99938, 1.25368, 0.743843, 0, 0.743843, 0.743843, 0.743843, 0.743843, 0.743843, 0.743843, 0.743843, 0.743843, 0.743843, 0.743843, 0.743843, 0.743843, 0.743843, 0.743843, 0.743845, 0.743843, 0.743843, 0.743843, 0.743843
15.3635, 0.997646, 0.739837, 0.739835, 1.73137, 0.257809, 0.739835, 0, 0.739835, 0.739835, 0.739835, 0.739835, 0.739835, 0.739835, 0.739835, 0.739835, 0.739835, 0.739835, 0.739835, 0.739835, 0.739835, 0.739835, 0.739837, 0.739835, 0.739835, 0.739835, 0.739835
15.3713, 0.997646, 0.736784, 0.736782, 1.73137, 0.260861, 0.736782, 0, 0.736782, 0.736782, 0.736782, 0.736782, 0.736782, 0.736782, 0.736782, 0.736782, 0.736782, 0.736782, 0.736782, 0.736782, 0.736782, 0.736782, 0.736784, 0.736782, 0.736782, 0.736782, 0.736782
15.3792, 0.514994, 0.733333, 0.733331, 1.58587, -0.218339, 0.733331, 0, 0.733331, 0.733331, 0.733331, 0.733331, 0.733331, 0.733331, 0.733331, 0.733331, 0.733331, 0.733331, 0.733331, 0.733331, 0.733331, 0.733331, 0.733333, 0.733331, 0.733331, 0.733331, 0.733331
15.3871, 0, 0.729538, 0.729536, 1.41421, -0.729538, 0.729536, 0, 0.729536, 0.729536, 0.729536, 0.729536, 0.729536, 0.729536, 0.729536, 0.729536, 0.729536, 0.729536, 0.729536, 0.729536, 0.729536, 0.729536, 0.729538, 0.729536, 0.729536, 0.729536, 0.729536
15.395, 1, 0.725579, 0.725577, 1.73205, 0.274421, 0.725577, 0, 0.725577, 0.725577, 0.725577, 0.725577, 0.725577, 0.725577, 0.725577, 0.725577, 0.725577, 0.725577, 0.725577, 0.725577, 0.725577, 0.725577, 0.725579, 0.725577, 0.725577, 0.725577, 0.725577
15.4029, 0, 0.72163, 0.721628, 1.41421, -0.72163, 0.721628, 0, 0.721628, 0.721628, 0.721628, 0.721628, 0.721628, 0.721628, 0.721628, 0.721628, 0.721628, 0.721628, 0.721628, 0.721628, 0.721628, 0.721628, 0.72163, 0.721628, 0.721628, 0.721628, 0.721628
15.4107, 1.47286, 0.718224, 0.718222, 1.86356, 0.754639, 0.718222, 0, 0.718222, 0.718222, 0.718222, 0.718222, 0.718222, 0.718222, 0.718222, 0.718222, 0.718222, 0.718222, 0.718222, 0.718222, 0.718222, 0.718222, 0.718224, 0.718222, 0.718222, 0.718222, 0.718222
15.4186, 3.52714, 0.71451, 0.714508, 2.35099, 2.81263, 0.714508, 0, 0.714508, 0.714508, 0.714508, 0.714508, 0.714508, 0.714508, 0.714508, 0.714508, 0.714508, 0.714508, 0.714508, 0.714508, 0.714508, 0.714508, 0.71451, 0.714508, 0.714508, 0.714508, 0.714508
15.4265, 1, 0.710528, 0.710526, 1.73205, 0.289472, 0.710526, 0, 0.710526, 0.710526, 0.710526, 0.710526, 0.710526, 0.710526, 0.710526, 0.710526, 0.710526, 0.710526, 0.710526, 0.710526, 0.710526, 0.710526, 0.710528, 0.710526, 0.710526, 0.710526, 0.710526
15.4344, 0, 0.706419, 0.706417, 1.41421, -0.706419, 0.706417, 0, 0.706417, 0.706417, 0.706417, 0.706417, 0.706417, 0.706417, 0.706417, 0.706417, 0.706417, 0.706417, 0.706417, 0.706417, 0.706417, 0.706417, 0.706419, 0.706417, 0.706417, 0.706417, 0.706417
15.4423, 0, 0.702322, 0.70232, 1.41421, -0.702322, 0.70232, 0, 0.70232, 0.70232, 0.70232, 0.70232, 0.70232, 0.70232, 0.70232, 0.70232, 0.70232, 0.70232, 0.70232, 0.70232, 0.70232, 0.70232, 0.702322, 0.70232, 0.70232, 0.70232, 0.70232
15.4501, 2, 0.698764, 0.698762, 2, 1.30124, 0.698762, 0, 0.698762, 0.698762, 0.698762, 0.698762, 0.698762, 0.698762, 0.698762, 0.698762, 0.698762, 0.698762, 0.698762, 0.698762, 0.698762, 0.698762, 0.698764, 0.698762, 0.698762, 0.698762, 0.698762
15.458, 1.91698, 0.695031, 0.695029, 1.97914, 1.22195, 0.695029, 0, 0.695029, 0.695029, 0.695029, 0.695029, 0.695029, 0.695029, 0.695029, 0.695029, 0.695029, 0.695029, 0.695029, 0.695029, 0.695029, 0.695029, 0.695031, 0.695029, 0.695029, 0.695029, 0.695029
15.4659, 1.08302, 0.691153, 0.691151, 1.75585, 0.39187, 0.691151, 0, 0.691151, 0.691151, 0.691151, 0.691151, 0.691151, 0.691151, 0.691151, 0.691151, 0.691151, 0.691151, 0.691151, 0.691151, 0.691151, 0.691151, 0.691153, 0.691151, 0.691151, 0.691151, 0.691151
15.4738, 0.453532, 0.687179, 0.687177, 1.56638, -0.233648, 0.687177, 0, 0.687177, 0.687177, 0.687177, 0.687177, 0.687177, 0.687177, 0.687177, 0.687177, 0.687177, 0.687177, 0.687177, 0.687177, 0.687177, 0.687177, 0.687178, 0.687177, 0.687177, 0.687177, 0.687177
15.4817, 0.546468, 0.683148, 0.683146, 1.59577, -0.13668, 0.683146, 0, 0.683146, 0.683146, 0.683146, 0.683146, 0.683146, 0.683146, 0.683146, 0.683146, 0.683146, 0.683146, 0.683146, 0.683146, 0.683146, 0.683146, 0.683147, 0.683146, 0.683146, 0.683146, 0.683146
15.4896, 2.44882, 0.679088, 0.679085, 2.10922, 1.76973, 0.679085, 0, 0.679085, 0.679085, 0.679085, 0.679085, 0.679085, 0.679085, 0.679085, 0.679085, 0.679085, 0.679085, 0.679085, 0.679085, 0.679085, 0.679085, 0.679087, 0.679085, 0.679086, 0.679085, 0.679085
15.4974, 1.55118, 0.675015, 0.675012, 1.88446, 0.876162, 0.675012, 0, 0.675012, 0.675012, 0.675012, 0.675012, 0.675012, 0.675012, 0.675012, 0.675012, 0.675012, 0.675012, 0.675012, 0.675012, 0.675012, 0.675012, 0.675014, 0.675012, 0.675013, 0.675012, 0.675012
15.5053, 1.33218, 0.670941, 0.670938, 1.82543, 0.661236, 0.670938, 0, 0.670938, 0.670938, 0.670938, 0.670938, 0.670938, 0.670938, 0.670938, 0.670938, 0.670938, 0.670938, 0.670938, 0.670938, 0.670938, 0.670938, 0.67094, 0.670938, 0.670939, 0.670938, 0.670938
15.5132, 2.10933, 0.666747, 0.666743, 2.02715, 1.44259, 0.666743, 0, 0.666743, 0.666743, 0.666743, 0.666743, 0.666743, 0.666743, 0.666743, 0.666743, 0.666743, 0.666743, 0.666743, 0.666743, 0.666743, 0.666743, 0.666744, 0.666743, 0.666745, 0.666743, 0.666743
15.5211, 0.997522, 0.662436, 0.662432, 1.73134, 0.335086, 0.662432, 0, 0.662432, 0.662432, 0.662432, 0.662432, 0.662432, 0.662432, 0.662432, 0.662432, 0.662432, 0.662432, 0.662432, 0.662432, 0.662432, 0.662432, 0.662434, 0.662432, 0.662434, 0.662432, 0.662432
15.529, 1.43457, 0.658005, 0.658, 1.85326, 0.776567, 0.658, 0, 0.658, 0.658, 0.658, 0.658, 0.658, 0.658, 0.658, 0.658, 0.658, 0.658, 0.658, 0.658, 0.658, 0.658, 0.658002, 0.658, 0.658003, 0.658, 0.658
15.5368, 1.99504, 0.653487, 0.653481, 1.99876, 1.34156, 0.653481, 0, 0.653481, 0.653481, 0.653481, 0.653481, 0.653481, 0.653481, 0.653481, 0.653481, 0.653481, 0.653481, 0.653481, 0.653481, 0.653481, 0.653481, 0.653483, 0.653481, 0.653485, 0.653481, 0.653481
15.5447, 1.99504, 0.648915, 0.648909, 1.99876, 1.34613, 0.648909, 0, 0.648909, 0.648909, 0.648909, 0.648909, 0.648909, 0.648909, 0.648909, 0.648909, 0.648909, 0.648909, 0.648909, 0.648909, 0.648909, 0.648909, 0.64891, 0.648909, 0.648914, 0.648909, 0.648909
15.5526, 1.13631, 0.644318, 0.64431, 1.77096, 0.49199, 0.64431, 0, 0.64431, 0.64431, 0.64431, 0.64431, 0.64431, 0.64431, 0.64431, 0.64431, 0.64431, 0.64431, 0.64431, 0.64431, 0.64431, 0.64431, 0.644312, 0.64431, 0.644316, 0.64431, 0.64431
15.5605, 1, 0.639711, 0.639701, 1.73205, 0.360289, 0.639701, 0, 0.639701, 0.639701, 0.639701, 0.639701, 0.639701, 0.639701, 0.639701, 0.639701, 0.639701, 0.639701, 0.639701, 0.639701, 0.639701, 0.639701, 0.639703, 0.639701, 0.639709, 0.639701, 0.639701
15.5684, 0, 0.635106, 0.635095, 1.41421, -0.635106, 0.635095, 0, 0.635095, 0.635095, 0.635095, 0.635095, 0.635095, 0.635095, 0.635095, 0.635095, 0.635095, 0.635095, 0.635095, 0.635095, 0.635095, 0.635095, 0.635097, 0.635095, 0.635104, 0.635095, 0.635095
15.5762, 0.422305, 0.63051, 0.630497, 1.55638, -0.208205, 0.630497, 0, 0.630497, 0.630497, 0.630497, 0.630497, 0.630497, 0.630497, 0.630497, 0.630497, 0.630497, 0.630497, 0.630497, 0.630497, 0.630497, 0.630497, 0.630499, 0.630497, 0.630508, 0.630497, 0.630497
15.5841, 0.997522, 0.625798, 0.625783, 1.73134, 0.371723, 0.625783, 0, 0.625783, 0.625783, 0.625783, 0.625783, 0.625783, 0.625783, 0.625783, 0.625783, 0.625783, 0.625783, 0.625783, 0.625783, 0.625783, 0.625783, 0.625785, 0.625783, 0.625796, 0.625783, 0.625783
15.592, 1.99765, 0.620957, 0.620939, 1.99941, 1.37669, 0.620939, 0, 0.620939, 0.620939, 0.620939, 0.620939, 0.620939, 0.620939, 0.620939, 0.620939, 0.620939, 0.620939, 0.620939, 0.620939, 0.620939, 0.620939, 0.620941, 0.620939, 0.620956, 0.620939, 0.620939
15.5999, 0.997646, 0.615987, 0.615966, 1.73137, 0.381658, 0.615966, 0, 0.615966, 0.615966, 0.615966, 0.615966, 0.615966, 0.615966, 0.615966, 0.615966, 0.615966, 0.615966, 0.615966, 0.615966, 0.615966, 0.615966, 0.615968, 0.615966, 0.615985, 0.615966, 0.615966
15.6078, 2.99752, 0.610926, 0.610902, 2.23551, 2.3866, 0.610902, 0, 0.610902, 0.610902, 0.610902, 0.610902, 0.610902, 0.610902, 0.610902, 0.610902, 0.610902, 0.610902, 0.610902, 0.610902, 0.610902, 0.610902, 0.610904, 0.610902, 0.610924, 0.610902, 0.610902
15.6156, 1.58736, 0.605832, 0.605803, 1.89403, 0.981529, 0.605803, 0, 0.605803, 0.605803, 0.605803, 0.605803, 0.605803, 0.605803, 0.605803, 0.605803, 0.605803, 0.605803, 0.605803, 0.605803, 0.605803, 0.605803, 0.605805, 0.605803, 0.60583, 0.605803, 0.605803
15.6235, 0, 0.600759, 0.600725, 1.41421, -0.600759, 0.600725, 0, 0.600725, 0.600725, 0.600725, 0.600725, 0.600725, 0.600725, 0.600725, 0.600725, 0.600725, 0.600725, 0.600725, 0.600725, 0.600725, 0.600725, 0.600727, 0.600725, 0.600757, 0.600725, 0.600725
15.6314, 0, 0.596254, 0.596214, 1.41421, -0.596254, 0.596214, 0, 0.596214, 0.596214, 0.596214, 0.596214, 0.596214, 0.596214, 0.596214, 0.596214, 0.596214, 0.596214, 0.596214, 0.596214, 0.596214, 0.596214, 0.596216, 0.596214, 0.596252, 0.596214, 0.596214
15.6393, 0.402974, 0.591451, 0.591405, 1.55015, -0.188477, 0.591405, 0, 0.591405, 0.591405, 0.591405, 0.591405, 0.591405, 0.591405, 0.591405, 0.591405, 0.591405, 0.591405, 0.591405, 0.591405, 0.591405, 0.591405, 0.591407, 0.591405, 0.591449, 0.591405, 0.591405
15.6472, 0.597026, 0.586405, 0.586352, 1.61153, 0.0106207, 0.586352, 0, 0.586352, 0.586352, 0.586352, 0.586352, 0.586352, 0.586352, 0.586352, 0.586352, 0.586352, 0.586352, 0.586352, 0.586352, 0.586352, 0.586352, 0.586354, 0.586352, 0.586403, 0.586352, 0.586352
15.655, 2.79618, 0.581252, 0.58119, 2.19002, 2.21493, 0.58119, 0, 0.58119, 0.58119, 0.58119, 0.58119, 0.58119, 0.58119, 0.58119, 0.58119, 0.58119, 0.58119, 0.58119, 0.58119, 0.58119, 0.58119, 0.581192, 0.58119, 0.58125, 0.58119, 0.58119
15.6629, 2.20382, 0.576122, 0.576051, 2.05032, 1.62769, 0.576051, 0, 0.576051, 0.576051, 0.576051, 0.576051, 0.576051, 0.576051, 0.576051, 0.576051, 0.576051, 0.576051, 0.576051, 0.576051, 0.576051, 0.576051, 0.576052, 0.576051, 0.57612, 0.576051, 0.576051
15.6708, 0.393309, 0.571833, 0.571751, 1.54703, -0.178525, 0.571751, 0, 0.571751, 0.571751, 0.571751, 0.571751, 0.571751, 0.571751, 0.571751, 0.571751, 0.571751, 0.571751, 0.571751, 0.571751, 0.571751, 0.571751, 0.571753, 0.571751, 0.571831, 0.571751, 0.571751
15.6787, 1.38835, 0.567086, 0.566992, 1.84075, 0.821266, 0.566992, 0, 0.566992, 0.566992, 0.566992, 0.566992, 0.566992, 0.566992, 0.566992, 0.566992, 0.566992, 0.566992, 0.566992, 0.566992, 0.566992, 0.566992, 0.566994, 0.566992, 0.567084, 0.566992, 0.566992
15.6866, 3.21834, 0.561955, 0.561848, 2.28437, 2.65638, 0.561848, 0, 0.561848, 0.561848, 0.561848, 0.561848, 0.561848, 0.561848, 0.561848, 0.561848, 0.561848, 0.561848, 0.561848, 0.561848, 0.561848, 0.561848, 0.561849, 0.561848, 0.561953, 0.561848, 0.561848
15.6945, 1.38612, 0.556647, 0.556525, 1.84014, 0.829475, 0.556525, 0, 0.556525, 0.556525, 0.556525, 0.556525, 0.556525, 0.556525, 0.556525, 0.556525, 0.556525, 0.556525, 0.556525, 0.556525, 0.556525, 0.556525, 0.556527, 0.556525, 0.556645, 0.556525, 0.556525
15.7023, 3.61388, 0.551366, 0.551228, 2.36936, 3.06251, 0.551228, 0, 0.551228, 0.551228, 0.551228, 0.551228, 0.551228, 0.551228, 0.551228, 0.551228, 0.551228, 0.551228, 0.551228, 0.551228, 0.551228, 0.551228, 0.55123, 0.551228, 0.551364, 0.551228, 0.551228
15.7102, 2, 0.547427, 0.547271, 2, 1.45257, 0.547271, 0, 0.547271, 0.547271, 0.547271, 0.547271, 0.547271, 0.547271, 0.547271, 0.547271, 0.547271, 0.547271, 0.547271, 0.547271, 0.547271, 0.547271, 0.547273, 0.547271, 0.547425, 0.547271, 0.547271
15.7181, 1, 0.54287, 0.542694, 1.73205, 0.45713, 0.542694, 0, 0.542694, 0.542694, 0.542694, 0.542694, 0.542694, 0.542694, 0.542694, 0.542694, 0.542694, 0.542694, 0.542694, 0.542694, 0.542694, 0.542694, 0.542696, 0.542694, 0.542868, 0.542694, 0.542694
15.726, 0.376332, 0.537796, 0.5376, 1.54154, -0.161464, 0.5376, 0, 0.5376, 0.5376, 0.5376, 0.5376, 0.5376, 0.5376, 0.5376, 0.5376, 0.5376, 0.5376, 0.5376, 0.5376, 0.5376, 0.5376, 0.537602, 0.5376, 0.537794, 0.5376, 0.5376
15.7339, 0.623668, 0.532482, 0.532263, 1.61977, 0.0911861, 0.532263, 0, 0.532263, 0.532263, 0.532263, 0.532263, 0.532263, 0.532263, 0.532263, 0.532263, 0.532263, 0.532263, 0.532263, 0.532263, 0.532263, 0.532263, 0.532265, 0.532263, 0.53248, 0.532263, 0.532263
15.7417, 0, 0.527196, 0.526952, 1.41421, -0.527196, 0.526952, 0, 0.526952, 0.526952, 0.526952, 0.526952, 0.526952, 0.526952, 0.526952, 0.526952, 0.526952, 0.526952, 0.526952, 0.526952, 0.526952, 0.526952, 0.526954, 0.526952, 0.527194, 0.526952, 0.526952
15.7496, 1, 0.523469, 0.523199, 1.73205, 0.476531, 0.523199, 0, 0.523199, 0.523199, 0.523199, 0.523199, 0.523199, 0.523199, 0.523199, 0.523199, 0.523199, 0.523199, 0.523199, 0.523199, 0.523199, 0.523199, 0.523201, 0.523199, 0.523467, 0.523199, 0.523199
15.7575, 2, 0.519004, 0.518706, 2, 1.481, 0.518706, 0, 0.518706, 0.518706, 0.518706, 0.518706, 0.518706, 0.518706, 0.518706, 0.518706, 0.518706, 0.518706, 0.518706, 0.518706, 0.518706, 0.518706, 0.518708, 0.518706, 0.519002, 0.518706, 0.518706
15.7654, 0, 0.513917, 0.513589, 1.41421, -0.513917, 0.513589, 0, 0.513589, 0.513589, 0.513589, 0.513589, 0.513589, 0.513589, 0.513589, 0.513589, 0.513589, 0.513589, 0.513589, 0.513589, 0.513589, 0.513589, 0.513591, 0.513589, 0.513915, 0.513589, 0.513589
15.7733, 1, 0.508537, 0.508177, 1.73205, 0.491463, 0.508177, 0, 0.508177, 0.508177, 0.508177, 0.508177, 0.508177, 0.508177, 0.508177, 0.508177, 0.508177, 0.508177, 0.508177, 0.508177, 0.508177, 0.508177, 0.508179, 0.508177, 0.508535, 0.508177, 0.508177
15.7811, 1.3596, 0.503187, 0.502794, 1.83292, 0.856417, 0.502794, 0, 0.502794, 0.502794, 0.502794, 0.502794, 0.502794, 0.502794, 0.502794, 0.502794, 0.502794, 0.502794, 0.502794, 0.502794, 0.502794, 0.502794, 0.502796, 0.502794, 0.503185, 0.502794, 0.502794
15.789, 1.35465, 0.499724, 0.499296, 1.83157, 0.854923, 0.499296, 0, 0.499296, 0.499296, 0.499296, 0.499296, 0.499296, 0.499296, 0.499296, 0.499296, 0.499296, 0.499296, 0.499296, 0.499296, 0.499296, 0.499296, 0.499298, 0.499296, 0.499722, 0.499296, 0.499296
15.7969, 4.28575, 0.495431, 0.494966, 2.50714, 3.79032, 0.494966, 0, 0.494966, 0.494966, 0.494966, 0.494966, 0.494966, 0.494966, 0.494966, 0.494966, 0.494966, 0.494966, 0.494966, 0.494966, 0.494966, 0.494966, 0.494968, 0.494966, 0.495429, 0.494966, 0.494966
15.8048, 3.35242, 0.49043, 0.489926, 2.31353, 2.86199, 0.489926, 0, 0.489926, 0.489926, 0.489926, 0.489926, 0.489926, 0.489926, 0.489926, 0.489926, 0.489926, 0.489926, 0.489926, 0.489926, 0.489926, 0.489926, 0.489928, 0.489926, 0.490428, 0.489926, 0.489926
15.8127, 0.997522, 0.485092, 0.484549, 1.73134, 0.512429, 0.484549, 0, 0.484549, 0.484549, 0.484549, 0.484549, 0.484549, 0.484549, 0.484549, 0.484549, 0.484549, 0.484549, 0.484549, 0.484549, 0.484549, 0.484549, 0.484551, 0.484549, 0.48509, 0.484549, 0.484549
15.8205, 3.65006, 0.479786, 0.479202, 2.37699, 3.17028, 0.479202, 0, 0.479202, 0.479202, 0.479202, 0.479202, 0.479202, 0.479202, 0.479202, 0.479202, 0.479202, 0.479202, 0.479202, 0.479202, 0.479202, 0.479202, 0.479204, 0.479202, 0.479784, 0.479202, 0.479202
15.8284, 0.345186, 0.476453, 0.475827, 1.5314, -0.131266, 0.475827, 0, 0.475827, 0.475827, 0.475827, 0.475827, 0.475827, 0.475827, 0.475827, 0.475827, 0.475827, 0.475827, 0.475827, 0.475827, 0.475827, 0.475827, 0.475829, 0.475827, 0.476451, 0.475827, 0.475827
