   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_438.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
20.4365, 0, 0.00962245, 0, 1.41421, -0.00962245, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00344921, 0, 0.00617323, 0
20.4444, 0, 0.00929682, 0, 1.41421, -0.00929682, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00301479, 0, 0.00628203, 0
20.4522, 0, 0.00901672, 0, 1.41421, -0.00901672, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00262335, 0, 0.00639337, 0
20.4601, 0.915716, 0.00877989, 0, 1.70755, 0.906937, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00227271, 0, 0.00650719, 0
20.468, 0.0842836, 0.00858372, 0, 1.4437, 0.0756999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00196021, 0, 0.00662351, 0
20.4758, 0, 0.00842549, 0, 1.41421, -0.00842549, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00168311, 0, 0.00674238, 0
20.4837, 0, 0.00830257, 0, 1.41421, -0.00830257, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00143882, 0, 0.00686375, 0
20.4916, 0, 0.00821217, 0, 1.41421, -0.00821217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00122452, 0, 0.00698765, 0
20.4994, 0, 0.00815161, 0, 1.41421, -0.00815161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00103746, 0, 0.00711415, 0
20.5073, 0, 0.00811832, 0, 1.41421, -0.00811832, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000875101, 0, 0.00724322, 0
20.5152, 0, 0.00810979, 0, 1.41421, -0.00810979, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000734866, 0, 0.00737493, 0
20.523, 0, 0.00812369, 0, 1.41421, -0.00812369, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000614302, 0, 0.00750939, 0
20.5309, 0, 0.00815781, 0, 1.41421, -0.00815781, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000511277, 0, 0.00764653, 0
20.5387, 0, 0.00821012, 0, 1.41421, -0.00821012, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000423616, 0, 0.0077865, 0
20.5466, 0, 0.00827875, 0, 1.41421, -0.00827875, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00034944, 0, 0.00792931, 0
20.5545, 0, 0.00836201, 0, 1.41421, -0.00836201, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000286969, 0, 0.00807504, 0
20.5623, 0, 0.00845841, 0, 1.41421, -0.00845841, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000234607, 0, 0.0082238, 0
20.5702, 0, 0.00856654, 0, 1.41421, -0.00856654, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000190956, 0, 0.00837558, 0
20.5781, 0, 0.00868524, 0, 1.41421, -0.00868524, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000154737, 0, 0.00853051, 0
20.5859, 0, 0.00881349, 0, 1.41421, -0.00881349, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000124824, 0, 0.00868866, 0
20.5938, 0, 0.0089503, 0, 1.41421, -0.0089503, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000100253, 0, 0.00885005, 0
20.6017, 0, 0.00909491, 0, 1.41421, -0.00909491, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.01624e-05, 0, 0.00901474, 0
20.6095, 0, 0.00924665, 0, 1.41421, -0.00924665, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.38111e-05, 0, 0.00918284, 0
20.6174, 0, 0.00940487, 0, 1.41421, -0.00940487, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.05739e-05, 0, 0.0093543, 0
20.6252, 0, 0.0095691, 0, 1.41421, -0.0095691, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.99044e-05, 0, 0.0095292, 0
20.6331, 0, 0.00973887, 0, 1.41421, -0.00973887, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.13479e-05, 0, 0.00970752, 0
20.641, 0, 0.00991372, 0, 1.41421, -0.00991372, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.45204e-05, 0, 0.0098892, 0
20.6488, 0, 0.0100933, 0, 1.41421, -0.0100933, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.90971e-05, 0, 0.0100742, 0
20.6567, 0, 0.0102774, 0, 1.41421, -0.0102774, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48089e-05, 0, 0.0102626, 0
20.6646, 0, 0.0104654, 0, 1.41421, -0.0104654, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1436e-05, 0, 0.010454, 0
20.6724, 0, 0.0106573, 0, 1.41421, -0.0106573, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.79501e-06, 0, 0.0106485, 0
20.6803, 0, 0.0108526, 0, 1.41421, -0.0108526, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.7366e-06, 0, 0.0108459, 0
20.6882, 0, 0.0110509, 0, 1.41421, -0.0110509, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.14083e-06, 0, 0.0110458, 0
20.696, 0, 0.011252, 0, 1.41421, -0.011252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.9094e-06, 0, 0.0112481, 0
20.7039, 0, 0.0114554, 0, 1.41421, -0.0114554, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.96365e-06, 0, 0.0114525, 0
20.7118, 0, 0.0116607, 0, 1.41421, -0.0116607, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.24138e-06, 0, 0.0116585, 0
20.7196, 0, 0.0118675, 0, 1.41421, -0.0118675, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.69254e-06, 0, 0.0118658, 0
20.7275, 0, 0.0120752, 0, 1.41421, -0.0120752, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27774e-06, 0, 0.0120739, 0
20.7353, 0, 0.0122832, 0, 1.41421, -0.0122832, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.66214e-07, 0, 0.0122823, 0
20.7432, 0, 0.0124911, 0, 1.41421, -0.0124911, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.33839e-07, 0, 0.0124903, 0
20.7511, 0, 0.0126981, 0, 1.41421, -0.0126981, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.61547e-07, 0, 0.0126976, 0
20.7589, 0, 0.0129036, 0, 1.41421, -0.0129036, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.3544e-07, 0, 0.0129031, 0
20.7668, 0, 0.0131068, 0, 1.41421, -0.0131068, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.4399e-07, 0, 0.0131065, 0
20.7747, 0, 0.0133071, 0, 1.41421, -0.0133071, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.78624e-07, 0, 0.0133068, 0
20.7825, 0, 0.0135036, 0, 1.41421, -0.0135036, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.32862e-07, 0, 0.0135034, 0
20.7904, 0, 0.0136956, 0, 1.41421, -0.0136956, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.01744e-07, 0, 0.0136954, 0
20.7983, 0, 0.0138821, 0, 1.41421, -0.0138821, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.81555e-07, 0, 0.0138819, 0
20.8061, 0, 0.0140624, 0, 1.41421, -0.0140624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.69479e-07, 0, 0.0140622, 0
20.814, 0, 0.0142357, 0, 1.41421, -0.0142357, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63406e-07, 0, 0.0142355, 0
20.8219, 0, 0.0144011, 0, 1.41421, -0.0144011, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.61756e-07, 0, 0.0144009, 0
20.8297, 0, 0.0145577, 0, 1.41421, -0.0145577, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63344e-07, 0, 0.0145576, 0
20.8376, 0, 0.0147049, 0, 1.41421, -0.0147049, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.67277e-07, 0, 0.0147048, 0
20.8454, 0, 0.0148419, 0, 1.41421, -0.0148419, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.72881e-07, 0, 0.0148418, 0
20.8533, 0, 0.0149679, 0, 1.41421, -0.0149679, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.79641e-07, 0, 0.0149678, 0
20.8612, 0, 0.0150824, 0, 1.41421, -0.0150824, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.87165e-07, 0, 0.0150822, 0
20.869, 0, 0.0151846, 0, 1.41421, -0.0151846, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.95136e-07, 0, 0.0151844, 0
20.8769, 0, 0.0152742, 0, 1.41421, -0.0152742, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.03303e-07, 0, 0.015274, 0
20.8848, 0, 0.0153506, 0, 1.41421, -0.0153506, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11424e-07, 0, 0.0153504, 0
20.8926, 0, 0.0154135, 0, 1.41421, -0.0154135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.18934e-07, 0, 0.0154133, 0
20.9005, 0, 0.0154627, 0, 1.41421, -0.0154627, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.26778e-07, 0, 0.0154625, 0
20.9084, 1, 0.0154979, 0, 1.73205, 0.984502, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.34198e-07, 0, 0.0154977, 0
20.9162, 0, 0.0155191, 0, 1.41421, -0.0155191, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.41043e-07, 0, 0.0155189, 0
20.9241, 0, 0.0155263, 0, 1.41421, -0.0155263, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.47231e-07, 0, 0.0155261, 0
20.9319, 0, 0.0155197, 0, 1.41421, -0.0155197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.52676e-07, 0, 0.0155194, 0
20.9398, 0, 0.0154993, 0, 1.41421, -0.0154993, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.57319e-07, 0, 0.0154991, 0
20.9477, 0, 0.0154656, 0, 1.41421, -0.0154656, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.61108e-07, 0, 0.0154654, 0
20.9555, 0, 0.0154189, 0, 1.41421, -0.0154189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.64e-07, 0, 0.0154186, 0
20.9634, 0, 0.0153596, 0, 1.41421, -0.0153596, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.65959e-07, 0, 0.0153594, 0
20.9713, 0, 0.0152884, 0, 1.41421, -0.0152884, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.66965e-07, 0, 0.0152881, 0
20.9791, 0, 0.0152058, 0, 1.41421, -0.0152058, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.67007e-07, 0, 0.0152055, 0
20.987, 0, 0.0151124, 0, 1.41421, -0.0151124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.66085e-07, 0, 0.0151122, 0
20.9949, 0, 0.0150091, 0, 1.41421, -0.0150091, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.64212e-07, 0, 0.0150089, 0
21.0027, 0, 0.0148965, 0, 1.41421, -0.0148965, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.61412e-07, 0, 0.0148963, 0
21.0106, 0, 0.0147755, 0, 1.41421, -0.0147755, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.57718e-07, 0, 0.0147752, 0
21.0185, 0, 0.0146468, 0, 1.41421, -0.0146468, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.53177e-07, 0, 0.0146465, 0
21.0263, 0, 0.0145112, 0, 1.41421, -0.0145112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.4784e-07, 0, 0.0145109, 0
21.0342, 0, 0.0143696, 0, 1.41421, -0.0143696, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.41772e-07, 0, 0.0143694, 0
21.042, 0, 0.0142228, 0, 1.41421, -0.0142228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3504e-07, 0, 0.0142226, 0
21.0499, 0, 0.0140716, 0, 1.41421, -0.0140716, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.27722e-07, 0, 0.0140713, 0
21.0578, 0, 0.0139167, 0, 1.41421, -0.0139167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.19895e-07, 0, 0.0139164, 0
21.0656, 0, 0.0137587, 0, 1.41421, -0.0137587, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1164e-07, 0, 0.0137585, 0
21.0735, 0, 0.0135987, 0, 1.41421, -0.0135987, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0305e-07, 0, 0.0135985, 0
21.0814, 0, 0.013437, 0, 1.41421, -0.013437, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.94205e-07, 0, 0.0134368, 0
21.0892, 0, 0.0132743, 0, 1.41421, -0.0132743, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.85189e-07, 0, 0.0132741, 0
21.0971, 1, 0.0131112, 0, 1.73205, 0.986889, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.76088e-07, 0, 0.013111, 0
21.105, 0, 0.0129481, 0, 1.41421, -0.0129481, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66979e-07, 0, 0.012948, 0
21.1128, 0, 0.0127855, 0, 1.41421, -0.0127855, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57937e-07, 0, 0.0127854, 0
21.1207, 0, 0.0126239, 0, 1.41421, -0.0126239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.49036e-07, 0, 0.0126237, 0
21.1286, 0, 0.0124634, 0, 1.41421, -0.0124634, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.40337e-07, 0, 0.0124633, 0
21.1364, 0, 0.0123044, 0, 1.41421, -0.0123044, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.31899e-07, 0, 0.0123042, 0
21.1443, 0, 0.0121471, 0, 1.41421, -0.0121471, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.23776e-07, 0, 0.012147, 0
21.1521, 0, 0.0119917, 0, 1.41421, -0.0119917, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1601e-07, 0, 0.0119916, 0
21.16, 0, 0.0118382, 0, 1.41421, -0.0118382, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08638e-07, 0, 0.0118381, 0
21.1679, 0, 0.0116868, 0, 1.41421, -0.0116868, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01694e-07, 0, 0.0116867, 0
21.1757, 0, 0.0115375, 0, 1.41421, -0.0115375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.51974e-08, 0, 0.0115374, 0
21.1836, 0, 0.0113903, 0, 1.41421, -0.0113903, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.91664e-08, 0, 0.0113902, 0
21.1915, 0, 0.0112452, 0, 1.41421, -0.0112452, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.36128e-08, 0, 0.0112451, 0
21.1993, 0, 0.0111021, 0, 1.41421, -0.0111021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.8539e-08, 0, 0.011102, 0
21.2072, 0, 0.0109609, 0, 1.41421, -0.0109609, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.39424e-08, 0, 0.0109608, 0
21.2151, 0, 0.0108215, 0, 1.41421, -0.0108215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.98188e-08, 0, 0.0108214, 0
21.2229, 0, 0.0106838, 0, 1.41421, -0.0106838, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.61559e-08, 0, 0.0106837, 0
21.2308, 0, 0.0105476, 0, 1.41421, -0.0105476, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.29376e-08, 0, 0.0105475, 0
21.2386, 0, 0.0104129, 0, 1.41421, -0.0104129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.01473e-08, 0, 0.0104128, 0
21.2465, 0, 0.0102794, 0, 1.41421, -0.0102794, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.77623e-08, 0, 0.0102794, 0
21.2544, 0, 0.0101471, 0, 1.41421, -0.0101471, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.57585e-08, 0, 0.0101471, 0
21.2622, 0, 0.0100158, 0, 1.41421, -0.0100158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.4111e-08, 0, 0.0100158, 0
21.2701, 0, 0.00988542, 0, 1.41421, -0.00988542, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.27918e-08, 0, 0.00988537, 0
21.278, 0, 0.00975581, 0, 1.41421, -0.00975581, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.1773e-08, 0, 0.00975575, 0
21.2858, 0, 0.00962682, 0, 1.41421, -0.00962682, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.10254e-08, 0, 0.00962677, 0
21.2937, 0, 0.0094984, 0, 1.41421, -0.0094984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.052e-08, 0, 0.00949835, 0
21.3016, 0, 0.00937051, 0, 1.41421, -0.00937051, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.02276e-08, 0, 0.00937046, 0
21.3094, 0, 0.00924303, 0, 1.41421, -0.00924303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.01192e-08, 0, 0.00924298, 0
21.3173, 0, 0.00911589, 0, 1.41421, -0.00911589, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.01665e-08, 0, 0.00911584, 0
21.3252, 0, 0.00898911, 0, 1.41421, -0.00898911, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.03421e-08, 0, 0.00898906, 0
21.333, 0, 0.00886265, 0, 1.41421, -0.00886265, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.06195e-08, 0, 0.0088626, 0
21.3409, 0, 0.00873647, 0, 1.41421, -0.00873647, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.09733e-08, 0, 0.00873642, 0
21.3487, 0, 0.00861063, 0, 1.41421, -0.00861063, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.13795e-08, 0, 0.00861058, 0
21.3566, 0, 0.00848514, 0, 1.41421, -0.00848514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.18156e-08, 0, 0.00848509, 0
21.3645, 0, 0.00836, 0, 1.41421, -0.00836, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.22607e-08, 0, 0.00835994, 0
21.3723, 0, 0.0082353, 0, 1.41421, -0.0082353, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.26953e-08, 0, 0.00823525, 0
21.3802, 0, 0.00811108, 0, 1.41421, -0.00811108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.31019e-08, 0, 0.00811103, 0
21.3881, 0, 0.00798737, 0, 1.41421, -0.00798737, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.3465e-08, 0, 0.00798732, 0
21.3959, 0, 0.00786427, 0, 1.41421, -0.00786427, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.37706e-08, 0, 0.00786422, 0
21.4038, 0, 0.00774188, 0, 1.41421, -0.00774188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.40066e-08, 0, 0.00774183, 0
21.4117, 0, 0.00762023, 0, 1.41421, -0.00762023, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.41632e-08, 0, 0.00762017, 0
21.4195, 0, 0.00749944, 0, 1.41421, -0.00749944, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.42323e-08, 0, 0.00749939, 0
21.4274, 0, 0.00737959, 0, 1.41421, -0.00737959, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.42076e-08, 0, 0.00737954, 0
21.4353, 0, 0.00726072, 0, 1.41421, -0.00726072, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.4085e-08, 0, 0.00726066, 0
21.4431, 0.614279, 0.00714295, 0, 1.61687, 0.607136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.38618e-08, 0, 0.0071429, 0
21.451, 0.385721, 0.00702635, 0, 1.54458, 0.378695, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.35375e-08, 0, 0.0070263, 0
21.4588, 0, 0.00691095, 0, 1.41421, -0.00691095, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.31127e-08, 0, 0.0069109, 0
21.4667, 0, 0.00679689, 0, 1.41421, -0.00679689, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.25902e-08, 0, 0.00679684, 0
21.4746, 0, 0.00668419, 0, 1.41421, -0.00668419, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.19737e-08, 0, 0.00668413, 0
21.4824, 0, 0.00657288, 0, 1.41421, -0.00657288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.12683e-08, 0, 0.00657283, 0
21.4903, 0, 0.00646306, 0, 1.41421, -0.00646306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.04805e-08, 0, 0.00646301, 0
21.4982, 0, 0.00635476, 0, 1.41421, -0.00635476, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.96175e-08, 0, 0.00635471, 0
21.506, 0, 0.00624796, 0, 1.41421, -0.00624796, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.86868e-08, 0, 0.00624791, 0
21.5139, 0, 0.00614279, 0, 1.41421, -0.00614279, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.76981e-08, 0, 0.00614274, 0
21.5218, 0, 0.00603919, 0, 1.41421, -0.00603919, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.66597e-08, 0, 0.00603914, 0
21.5296, 0, 0.00593724, 0, 1.41421, -0.00593724, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.55816e-08, 0, 0.00593719, 0
21.5375, 0, 0.00583691, 0, 1.41421, -0.00583691, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.44731e-08, 0, 0.00583686, 0
