   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_106.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
10.8691, 12.828, 5.78324, 5.7832, 3.85071, 7.04477, 5.7832, 0, 5.78323, 5.7832, 5.7832, 5.7832, 5.7832, 5.7832, 5.7832, 5.7832, 5.7832, 5.7832, 5.7832, 5.7832, 5.7832, 5.7832, 5.7832, 5.7832, 5.7832, 5.7832, 5.7832
10.8773, 5.11822, 5.77473, 5.77469, 2.668, -0.656511, 5.77469, 0, 5.77472, 5.77469, 5.77469, 5.77469, 5.77469, 5.77469, 5.77469, 5.77469, 5.77469, 5.77469, 5.77469, 5.77469, 5.77469, 5.77469, 5.77469, 5.77469, 5.77469, 5.77469, 5.77469
10.8855, 9.99221, 5.76613, 5.76609, 3.46298, 4.22608, 5.76609, 0, 5.76613, 5.76609, 5.76609, 5.76609, 5.76609, 5.76609, 5.76609, 5.76609, 5.76609, 5.76609, 5.76609, 5.76609, 5.76609, 5.76609, 5.76609, 5.76609, 5.76609, 5.76609, 5.76609
10.8936, 5.99329, 5.75706, 5.75702, 2.82724, 0.236228, 5.75702, 0, 5.75706, 5.75702, 5.75702, 5.75702, 5.75702, 5.75702, 5.75702, 5.75702, 5.75702, 5.75702, 5.75702, 5.75702, 5.75702, 5.75702, 5.75702, 5.75703, 5.75702, 5.75702, 5.75702
10.9018, 8.88922, 5.74754, 5.74751, 3.29988, 3.14167, 5.74751, 0, 5.74754, 5.74751, 5.74751, 5.74751, 5.74751, 5.74751, 5.74751, 5.74751, 5.74751, 5.74751, 5.74751, 5.74751, 5.74751, 5.74751, 5.74751, 5.74751, 5.74751, 5.74751, 5.74751
10.9099, 7.09591, 5.73762, 5.73758, 3.01594, 1.35829, 5.73758, 0, 5.73762, 5.73758, 5.73758, 5.73758, 5.73758, 5.73758, 5.73758, 5.73758, 5.73758, 5.73758, 5.73758, 5.73758, 5.73758, 5.73758, 5.73758, 5.73758, 5.73758, 5.73758, 5.73758
10.9181, 6.04969, 5.72733, 5.72729, 2.8372, 0.322362, 5.72729, 0, 5.72733, 5.72729, 5.72729, 5.72729, 5.72729, 5.72729, 5.72729, 5.72729, 5.72729, 5.72729, 5.72729, 5.72729, 5.72729, 5.72729, 5.72729, 5.72729, 5.72729, 5.72729, 5.72729
10.9263, 2.99504, 5.71678, 5.71674, 2.23496, -2.72174, 5.71674, 0, 5.71678, 5.71674, 5.71674, 5.71674, 5.71674, 5.71674, 5.71674, 5.71674, 5.71674, 5.71674, 5.71674, 5.71674, 5.71674, 5.71674, 5.71674, 5.71674, 5.71674, 5.71674, 5.71674
10.9344, 8.74899, 5.70582, 5.70578, 3.27857, 3.04317, 5.70578, 0, 5.70582, 5.70578, 5.70578, 5.70578, 5.70578, 5.70578, 5.70578, 5.70578, 5.70578, 5.70578, 5.70578, 5.70578, 5.70578, 5.70578, 5.70578, 5.70578, 5.70578, 5.70578, 5.70578
10.9426, 8.17765, 5.69452, 5.69448, 3.19024, 2.48313, 5.69448, 0, 5.69451, 5.69448, 5.69448, 5.69448, 5.69448, 5.69448, 5.69448, 5.69448, 5.69448, 5.69448, 5.69448, 5.69448, 5.69448, 5.69448, 5.69448, 5.69448, 5.69448, 5.69448, 5.69448
10.9508, 11.9926, 5.68304, 5.683, 3.74066, 6.30952, 5.683, 0, 5.68304, 5.683, 5.683, 5.683, 5.683, 5.683, 5.683, 5.683, 5.683, 5.683, 5.683, 5.683, 5.683, 5.683, 5.683, 5.683, 5.683, 5.683, 5.683
10.9589, 8.85527, 5.67151, 5.67147, 3.29473, 3.18376, 5.67147, 0, 5.67151, 5.67147, 5.67147, 5.67147, 5.67147, 5.67147, 5.67147, 5.67147, 5.67147, 5.67147, 5.67147, 5.67147, 5.67147, 5.67147, 5.67147, 5.67147, 5.67147, 5.67147, 5.67147
10.9671, 7.98885, 5.65951, 5.65947, 3.16051, 2.32934, 5.65947, 0, 5.65951, 5.65947, 5.65947, 5.65947, 5.65947, 5.65947, 5.65947, 5.65947, 5.65947, 5.65947, 5.65947, 5.65947, 5.65947, 5.65947, 5.65947, 5.65947, 5.65947, 5.65947, 5.65947
10.9752, 6.3544, 5.64694, 5.6469, 2.8904, 0.707455, 5.6469, 0, 5.64694, 5.6469, 5.6469, 5.6469, 5.6469, 5.6469, 5.6469, 5.6469, 5.6469, 5.6469, 5.6469, 5.6469, 5.6469, 5.6469, 5.6469, 5.64691, 5.6469, 5.6469, 5.6469
10.9834, 6.69715, 5.63394, 5.6339, 2.94909, 1.06321, 5.6339, 0, 5.63394, 5.6339, 5.6339, 5.6339, 5.6339, 5.6339, 5.6339, 5.6339, 5.6339, 5.6339, 5.6339, 5.6339, 5.6339, 5.6339, 5.6339, 5.6339, 5.6339, 5.6339, 5.6339
10.9916, 8.91252, 5.62072, 5.62068, 3.30341, 3.29179, 5.62068, 0, 5.62072, 5.62068, 5.62068, 5.62068, 5.62068, 5.62068, 5.62068, 5.62068, 5.62068, 5.62068, 5.62068, 5.62068, 5.62068, 5.62068, 5.62068, 5.62069, 5.62068, 5.62068, 5.62068
10.9997, 5.22902, 5.60752, 5.60748, 2.68868, -0.378508, 5.60748, 0, 5.60752, 5.60748, 5.60748, 5.60748, 5.60748, 5.60748, 5.60748, 5.60748, 5.60748, 5.60748, 5.60748, 5.60748, 5.60748, 5.60748, 5.60748, 5.60748, 5.60748, 5.60748, 5.60748
11.0079, 5.82922, 5.59643, 5.59639, 2.79807, 0.23279, 5.59639, 0, 5.59643, 5.59639, 5.59639, 5.59639, 5.59639, 5.59639, 5.59639, 5.59639, 5.59639, 5.59639, 5.59639, 5.59639, 5.59639, 5.59639, 5.59639, 5.5964, 5.59639, 5.59639, 5.59639
11.016, 11.6491, 5.58422, 5.58418, 3.69446, 6.06485, 5.58418, 0, 5.58422, 5.58418, 5.58418, 5.58418, 5.58418, 5.58418, 5.58418, 5.58418, 5.58418, 5.58418, 5.58418, 5.58418, 5.58418, 5.58418, 5.58418, 5.58418, 5.58418, 5.58418, 5.58418
11.0242, 9.3316, 5.57106, 5.57102, 3.36624, 3.76054, 5.57102, 0, 5.57106, 5.57102, 5.57102, 5.57102, 5.57102, 5.57102, 5.57102, 5.57102, 5.57102, 5.57102, 5.57102, 5.57102, 5.57102, 5.57102, 5.57102, 5.57102, 5.57102, 5.57102, 5.57102
11.0324, 7.90037, 5.55744, 5.55739, 3.14649, 2.34294, 5.55739, 0, 5.55743, 5.55739, 5.55739, 5.55739, 5.55739, 5.55739, 5.55739, 5.55739, 5.55739, 5.55739, 5.55739, 5.55739, 5.55739, 5.55739, 5.55739, 5.55739, 5.55739, 5.55739, 5.55739
11.0405, 8.89566, 5.54383, 5.54379, 3.30086, 3.35183, 5.54379, 0, 5.54383, 5.54379, 5.54379, 5.54379, 5.54379, 5.54379, 5.54379, 5.54379, 5.54379, 5.54379, 5.54379, 5.54379, 5.54379, 5.54379, 5.54379, 5.54379, 5.54379, 5.54379, 5.54379
11.0487, 3.36508, 5.53273, 5.53269, 2.31626, -2.16765, 5.53269, 0, 5.53273, 5.53269, 5.53269, 5.53269, 5.53269, 5.53269, 5.53269, 5.53269, 5.53269, 5.53269, 5.53269, 5.53269, 5.53269, 5.53269, 5.53269, 5.53269, 5.53269, 5.53269, 5.53269
11.0569, 9.7027, 5.52011, 5.52007, 3.42092, 4.18259, 5.52007, 0, 5.52011, 5.52007, 5.52007, 5.52007, 5.52007, 5.52007, 5.52007, 5.52007, 5.52007, 5.52007, 5.52007, 5.52007, 5.52007, 5.52007, 5.52007, 5.52007, 5.52007, 5.52007, 5.52007
11.065, 4.28786, 5.5062, 5.50616, 2.50756, -1.21835, 5.50616, 0, 5.5062, 5.50616, 5.50616, 5.50616, 5.50616, 5.50616, 5.50616, 5.50616, 5.50616, 5.50616, 5.50616, 5.50616, 5.50616, 5.50616, 5.50616, 5.50616, 5.50616, 5.50616, 5.50616
11.0732, 8.99504, 5.49166, 5.49162, 3.31588, 3.50338, 5.49162, 0, 5.49166, 5.49162, 5.49162, 5.49162, 5.49162, 5.49162, 5.49162, 5.49162, 5.49162, 5.49162, 5.49162, 5.49162, 5.49162, 5.49162, 5.49162, 5.49162, 5.49162, 5.49162, 5.49162
11.0813, 7.68116, 5.47714, 5.4771, 3.11146, 2.20402, 5.4771, 0, 5.47714, 5.4771, 5.4771, 5.4771, 5.4771, 5.4771, 5.4771, 5.4771, 5.4771, 5.4771, 5.4771, 5.4771, 5.4771, 5.4771, 5.4771, 5.4771, 5.4771, 5.4771, 5.4771
11.0895, 7.20235, 5.4668, 5.46676, 3.03354, 1.73555, 5.46676, 0, 5.4668, 5.46676, 5.46676, 5.46676, 5.46676, 5.46676, 5.46676, 5.46676, 5.46676, 5.46676, 5.46676, 5.46676, 5.46676, 5.46676, 5.46676, 5.46676, 5.46676, 5.46676, 5.46676
11.0977, 5.99257, 5.45448, 5.45444, 2.82711, 0.538082, 5.45444, 0, 5.45448, 5.45444, 5.45444, 5.45444, 5.45444, 5.45444, 5.45444, 5.45444, 5.45444, 5.45444, 5.45444, 5.45444, 5.45444, 5.45444, 5.45444, 5.45444, 5.45444, 5.45444, 5.45444
11.1058, 5.99331, 5.44049, 5.44044, 2.82724, 0.552824, 5.44044, 0, 5.44048, 5.44044, 5.44044, 5.44044, 5.44044, 5.44044, 5.44044, 5.44044, 5.44044, 5.44044, 5.44044, 5.44044, 5.44044, 5.44044, 5.44044, 5.44044, 5.44044, 5.44044, 5.44044
11.114, 6.76352, 5.42566, 5.42562, 2.96032, 1.33786, 5.42562, 0, 5.42566, 5.42562, 5.42562, 5.42562, 5.42562, 5.42562, 5.42562, 5.42562, 5.42562, 5.42562, 5.42562, 5.42562, 5.42562, 5.42562, 5.42562, 5.42562, 5.42562, 5.42562, 5.42562
11.1221, 9.10439, 5.41086, 5.41081, 3.33232, 3.69353, 5.41081, 0, 5.41085, 5.41081, 5.41081, 5.41081, 5.41081, 5.41081, 5.41081, 5.41081, 5.41081, 5.41081, 5.41081, 5.41081, 5.41081, 5.41081, 5.41081, 5.41081, 5.41081, 5.41081, 5.41081
11.1303, 5.22924, 5.40062, 5.40057, 2.68873, -0.171372, 5.40057, 0, 5.40061, 5.40057, 5.40057, 5.40057, 5.40057, 5.40057, 5.40057, 5.40057, 5.40057, 5.40057, 5.40057, 5.40057, 5.40057, 5.40057, 5.40057, 5.40057, 5.40057, 5.40057, 5.40057
11.1385, 6.1166, 5.38802, 5.38797, 2.84897, 0.728588, 5.38797, 0, 5.38802, 5.38797, 5.38797, 5.38797, 5.38797, 5.38797, 5.38797, 5.38797, 5.38797, 5.38797, 5.38797, 5.38797, 5.38797, 5.38797, 5.38797, 5.38798, 5.38797, 5.38797, 5.38797
11.1466, 5.87348, 5.3734, 5.37336, 2.80597, 0.500078, 5.37336, 0, 5.3734, 5.37336, 5.37336, 5.37336, 5.37336, 5.37336, 5.37336, 5.37336, 5.37336, 5.37336, 5.37336, 5.37336, 5.37336, 5.37336, 5.37336, 5.37336, 5.37336, 5.37336, 5.37336
11.1548, 5.86927, 5.3578, 5.35775, 2.80522, 0.511471, 5.35775, 0, 5.3578, 5.35775, 5.35775, 5.35775, 5.35775, 5.35775, 5.35775, 5.35775, 5.35775, 5.35775, 5.35775, 5.35775, 5.35775, 5.35775, 5.35775, 5.35776, 5.35775, 5.35775, 5.35775
11.163, 6.99224, 5.34222, 5.34217, 2.99871, 1.65003, 5.34217, 0, 5.34221, 5.34217, 5.34217, 5.34217, 5.34217, 5.34217, 5.34217, 5.34217, 5.34217, 5.34217, 5.34217, 5.34217, 5.34217, 5.34217, 5.34217, 5.34217, 5.34217, 5.34217, 5.34217
11.1711, 6.86117, 5.33263, 5.33258, 2.97677, 1.52854, 5.33258, 0, 5.33263, 5.33258, 5.33258, 5.33258, 5.33258, 5.33258, 5.33258, 5.33258, 5.33258, 5.33258, 5.33258, 5.33258, 5.33258, 5.33258, 5.33258, 5.33259, 5.33258, 5.33258, 5.33258
11.1793, 5.39182, 5.3203, 5.32025, 2.71879, 0.0715227, 5.32025, 0, 5.3203, 5.32025, 5.32025, 5.32025, 5.32025, 5.32025, 5.32025, 5.32025, 5.32025, 5.32025, 5.32025, 5.32025, 5.32025, 5.32025, 5.32025, 5.32026, 5.32025, 5.32025, 5.32025
11.1874, 4.7254, 5.30563, 5.30559, 2.59334, -0.580229, 5.30559, 0, 5.30563, 5.30559, 5.30559, 5.30559, 5.30559, 5.30559, 5.30559, 5.30559, 5.30559, 5.30559, 5.30559, 5.30559, 5.30559, 5.30559, 5.30559, 5.30559, 5.30559, 5.30559, 5.30559
11.1956, 10.854, 5.28981, 5.28976, 3.58525, 5.56422, 5.28976, 0, 5.28981, 5.28976, 5.28976, 5.28976, 5.28976, 5.28976, 5.28976, 5.28976, 5.28976, 5.28976, 5.28976, 5.28976, 5.28976, 5.28976, 5.28976, 5.28977, 5.28976, 5.28976, 5.28976
11.2038, 6.85031, 5.27401, 5.27397, 2.97495, 1.5763, 5.27397, 0, 5.27401, 5.27397, 5.27397, 5.27397, 5.27397, 5.27397, 5.27397, 5.27397, 5.27397, 5.27397, 5.27397, 5.27397, 5.27397, 5.27397, 5.27397, 5.27397, 5.27397, 5.27397, 5.27397
11.2119, 8.2741, 5.26441, 5.26437, 3.20532, 3.00969, 5.26437, 0, 5.26441, 5.26437, 5.26437, 5.26437, 5.26437, 5.26437, 5.26437, 5.26437, 5.26437, 5.26437, 5.26437, 5.26437, 5.26437, 5.26437, 5.26437, 5.26437, 5.26437, 5.26437, 5.26437
11.2201, 6.84684, 5.25186, 5.25182, 2.97436, 1.59498, 5.25182, 0, 5.25186, 5.25182, 5.25182, 5.25182, 5.25182, 5.25182, 5.25182, 5.25182, 5.25182, 5.25182, 5.25182, 5.25182, 5.25182, 5.25182, 5.25182, 5.25182, 5.25182, 5.25182, 5.25182
11.2283, 5.99066, 5.23678, 5.23674, 2.82677, 0.753872, 5.23674, 0, 5.23678, 5.23674, 5.23674, 5.23674, 5.23674, 5.23674, 5.23674, 5.23674, 5.23674, 5.23674, 5.23674, 5.23674, 5.23674, 5.23674, 5.23674, 5.23674, 5.23674, 5.23674, 5.23674
11.2364, 6.99001, 5.22046, 5.22041, 2.99834, 1.76956, 5.22041, 0, 5.22045, 5.22041, 5.22041, 5.22041, 5.22041, 5.22041, 5.22041, 5.22041, 5.22041, 5.22041, 5.22041, 5.22041, 5.22041, 5.22041, 5.22041, 5.22041, 5.22041, 5.22041, 5.22041
11.2446, 6.14349, 5.20415, 5.20411, 2.85368, 0.93934, 5.20411, 0, 5.20415, 5.20411, 5.20411, 5.20411, 5.20411, 5.20411, 5.20411, 5.20411, 5.20411, 5.20411, 5.20411, 5.20411, 5.20411, 5.20411, 5.20411, 5.20411, 5.20411, 5.20411, 5.20411
11.2527, 5.1482, 5.1949, 5.19486, 2.67361, -0.046699, 5.19486, 0, 5.1949, 5.19486, 5.19486, 5.19486, 5.19486, 5.19486, 5.19486, 5.19486, 5.19486, 5.19486, 5.19486, 5.19486, 5.19486, 5.19486, 5.19486, 5.19486, 5.19486, 5.19486, 5.19486
11.2609, 2.15279, 5.18252, 5.18248, 2.03784, -3.02973, 5.18248, 0, 5.18252, 5.18248, 5.18248, 5.18248, 5.18248, 5.18248, 5.18248, 5.18248, 5.18248, 5.18248, 5.18248, 5.18248, 5.18248, 5.18248, 5.18248, 5.18248, 5.18248, 5.18248, 5.18248
11.2691, 7.99754, 5.16747, 5.16743, 3.16189, 2.83007, 5.16743, 0, 5.16747, 5.16743, 5.16743, 5.16743, 5.16743, 5.16743, 5.16743, 5.16743, 5.16743, 5.16743, 5.16743, 5.16743, 5.16743, 5.16743, 5.16743, 5.16743, 5.16743, 5.16743, 5.16743
11.2772, 6.67247, 5.15111, 5.15106, 2.94491, 1.52137, 5.15106, 0, 5.1511, 5.15106, 5.15106, 5.15106, 5.15106, 5.15106, 5.15106, 5.15106, 5.15106, 5.15106, 5.15106, 5.15106, 5.15106, 5.15106, 5.15106, 5.15106, 5.15106, 5.15106, 5.15106
11.2854, 10.4974, 5.13476, 5.13472, 3.53517, 5.36263, 5.13472, 0, 5.13476, 5.13472, 5.13472, 5.13472, 5.13472, 5.13472, 5.13472, 5.13472, 5.13472, 5.13472, 5.13472, 5.13472, 5.13472, 5.13472, 5.13472, 5.13472, 5.13472, 5.13472, 5.13472
11.2935, 6.15328, 5.12549, 5.12544, 2.8554, 1.02779, 5.12544, 0, 5.12549, 5.12544, 5.12544, 5.12544, 5.12544, 5.12544, 5.12544, 5.12544, 5.12544, 5.12544, 5.12544, 5.12544, 5.12544, 5.12544, 5.12544, 5.12544, 5.12544, 5.12544, 5.12544
11.3017, 6.32776, 5.11298, 5.11293, 2.88579, 1.21477, 5.11293, 0, 5.11298, 5.11293, 5.11293, 5.11293, 5.11293, 5.11293, 5.11293, 5.11293, 5.11293, 5.11293, 5.11293, 5.11293, 5.11293, 5.11293, 5.11293, 5.11293, 5.11293, 5.11293, 5.11293
11.3099, 5.99257, 5.09771, 5.09766, 2.82711, 0.894858, 5.09766, 0, 5.09771, 5.09766, 5.09766, 5.09766, 5.09766, 5.09766, 5.09766, 5.09766, 5.09766, 5.09766, 5.09766, 5.09766, 5.09766, 5.09766, 5.09766, 5.09766, 5.09766, 5.09766, 5.09766
11.318, 10.6437, 5.08107, 5.08101, 3.5558, 5.56268, 5.08101, 0, 5.08106, 5.08101, 5.08101, 5.08101, 5.08101, 5.08101, 5.08101, 5.08101, 5.08101, 5.08101, 5.08101, 5.08101, 5.08101, 5.08101, 5.08101, 5.08102, 5.08101, 5.08101, 5.08101
11.3262, 8.51908, 5.06445, 5.0644, 3.24331, 3.45463, 5.0644, 0, 5.06445, 5.0644, 5.0644, 5.0644, 5.0644, 5.0644, 5.0644, 5.0644, 5.0644, 5.0644, 5.0644, 5.0644, 5.0644, 5.0644, 5.0644, 5.0644, 5.0644, 5.0644, 5.0644
11.3344, 6.63578, 5.05545, 5.0554, 2.93867, 1.58033, 5.0554, 0, 5.05545, 5.0554, 5.0554, 5.0554, 5.0554, 5.0554, 5.0554, 5.0554, 5.0554, 5.0554, 5.0554, 5.0554, 5.0554, 5.0554, 5.0554, 5.0554, 5.0554, 5.0554, 5.0554
11.3425, 6.62668, 5.0431, 5.04304, 2.93712, 1.58358, 5.04304, 0, 5.0431, 5.04304, 5.04304, 5.04304, 5.04304, 5.04304, 5.04304, 5.04304, 5.04304, 5.04304, 5.04304, 5.04304, 5.04304, 5.04304, 5.04304, 5.04304, 5.04304, 5.04304, 5.04304
11.3507, 7.17014, 5.02787, 5.02782, 3.02822, 2.14226, 5.02782, 0, 5.02787, 5.02782, 5.02782, 5.02782, 5.02782, 5.02782, 5.02782, 5.02782, 5.02782, 5.02782, 5.02782, 5.02782, 5.02782, 5.02782, 5.02782, 5.02782, 5.02782, 5.02782, 5.02782
11.3588, 6.36109, 5.01124, 5.01118, 2.89156, 1.34985, 5.01118, 0, 5.01124, 5.01118, 5.01118, 5.01118, 5.01118, 5.01118, 5.01118, 5.01118, 5.01118, 5.01118, 5.01118, 5.01118, 5.01118, 5.01118, 5.01118, 5.01118, 5.01118, 5.01118, 5.01118
11.367, 7.61537, 4.99463, 4.99456, 3.10087, 2.62074, 4.99456, 0, 4.99463, 4.99456, 4.99456, 4.99456, 4.99456, 4.99456, 4.99456, 4.99456, 4.99456, 4.99456, 4.99456, 4.99456, 4.99456, 4.99456, 4.99456, 4.99456, 4.99456, 4.99456, 4.99456
11.3752, 8.37051, 4.98571, 4.98564, 3.22033, 3.3848, 4.98564, 0, 4.98571, 4.98564, 4.98564, 4.98564, 4.98564, 4.98564, 4.98564, 4.98564, 4.98564, 4.98564, 4.98564, 4.98564, 4.98564, 4.98564, 4.98564, 4.98565, 4.98564, 4.98564, 4.98564
11.3833, 4.18629, 4.97336, 4.97329, 2.48723, -0.78707, 4.97329, 0, 4.97336, 4.97329, 4.97329, 4.97329, 4.97329, 4.97329, 4.97329, 4.97329, 4.97329, 4.97329, 4.97329, 4.97329, 4.97329, 4.97329, 4.97329, 4.97329, 4.97329, 4.97329, 4.97329
11.3915, 3.99549, 4.95807, 4.95799, 2.44857, -0.962581, 4.95799, 0, 4.95807, 4.95799, 4.95799, 4.95799, 4.95799, 4.95799, 4.95799, 4.95799, 4.95799, 4.95799, 4.95799, 4.95799, 4.95799, 4.95799, 4.95799, 4.958, 4.95799, 4.95799, 4.95799
11.3996, 5.79628, 4.94133, 4.94125, 2.79218, 0.854954, 4.94125, 0, 4.94133, 4.94125, 4.94125, 4.94125, 4.94125, 4.94125, 4.94125, 4.94125, 4.94125, 4.94125, 4.94125, 4.94125, 4.94125, 4.94125, 4.94125, 4.94125, 4.94125, 4.94125, 4.94125
11.4078, 7.1938, 4.92461, 4.92453, 3.03213, 2.26919, 4.92453, 0, 4.92461, 4.92453, 4.92453, 4.92453, 4.92453, 4.92453, 4.92453, 4.92453, 4.92453, 4.92453, 4.92453, 4.92453, 4.92453, 4.92453, 4.92453, 4.92453, 4.92453, 4.92453, 4.92453
11.416, 4.19901, 4.91592, 4.91582, 2.48978, -0.716908, 4.91582, 0, 4.91592, 4.91582, 4.91582, 4.91582, 4.91582, 4.91582, 4.91582, 4.91582, 4.91582, 4.91582, 4.91582, 4.91582, 4.91582, 4.91582, 4.91582, 4.91582, 4.91582, 4.91582, 4.91582
11.4241, 3.79157, 4.90371, 4.90361, 2.40657, -1.11214, 4.90361, 0, 4.90371, 4.90361, 4.90361, 4.90361, 4.90361, 4.90361, 4.90361, 4.90361, 4.90361, 4.90361, 4.90361, 4.90361, 4.90361, 4.90361, 4.90361, 4.90361, 4.90361, 4.90361, 4.90361
11.4323, 8.16134, 4.88849, 4.88838, 3.18769, 3.27284, 4.88838, 0, 4.88849, 4.88838, 4.88838, 4.88838, 4.88838, 4.88838, 4.88838, 4.88838, 4.88838, 4.88838, 4.88838, 4.88838, 4.88838, 4.88838, 4.88838, 4.88839, 4.88838, 4.88838, 4.88838
11.4405, 5.82924, 4.87179, 4.87167, 2.79808, 0.957457, 4.87167, 0, 4.87179, 4.87167, 4.87167, 4.87167, 4.87167, 4.87167, 4.87167, 4.87167, 4.87167, 4.87167, 4.87167, 4.87167, 4.87167, 4.87167, 4.87167, 4.87167, 4.87167, 4.87167, 4.87167
11.4486, 7.14192, 4.85511, 4.85498, 3.02356, 2.28681, 4.85498, 0, 4.85511, 4.85498, 4.85498, 4.85498, 4.85498, 4.85498, 4.85498, 4.85498, 4.85498, 4.85498, 4.85498, 4.85498, 4.85498, 4.85498, 4.85498, 4.85498, 4.85498, 4.85498, 4.85498
11.4568, 5.84792, 4.84658, 4.84644, 2.80141, 1.00134, 4.84644, 0, 4.84658, 4.84644, 4.84644, 4.84644, 4.84644, 4.84644, 4.84644, 4.84644, 4.84644, 4.84644, 4.84644, 4.84644, 4.84644, 4.84644, 4.84644, 4.84645, 4.84644, 4.84644, 4.84644
11.4649, 8.5596, 4.83451, 4.83435, 3.24955, 3.7251, 4.83435, 0, 4.83451, 4.83435, 4.83435, 4.83435, 4.83435, 4.83435, 4.83435, 4.83435, 4.83435, 4.83435, 4.83435, 4.83435, 4.83435, 4.83435, 4.83435, 4.83436, 4.83435, 4.83435, 4.83435
11.4731, 4.21053, 4.81938, 4.81921, 2.49209, -0.608844, 4.81921, 0, 4.81937, 4.81921, 4.81921, 4.81921, 4.81921, 4.81921, 4.81921, 4.81921, 4.81921, 4.81921, 4.81921, 4.81921, 4.81921, 4.81921, 4.81921, 4.81921, 4.81921, 4.81921, 4.81921
11.4813, 5.77014, 4.80274, 4.80256, 2.7875, 0.967397, 4.80256, 0, 4.80274, 4.80256, 4.80256, 4.80256, 4.80256, 4.80256, 4.80256, 4.80256, 4.80256, 4.80256, 4.80256, 4.80256, 4.80256, 4.80256, 4.80256, 4.80256, 4.80256, 4.80256, 4.80256
11.4894, 6.99058, 4.78613, 4.78593, 2.99843, 2.20445, 4.78593, 0, 4.78613, 4.78593, 4.78593, 4.78593, 4.78593, 4.78593, 4.78593, 4.78593, 4.78593, 4.78593, 4.78593, 4.78593, 4.78593, 4.78593, 4.78593, 4.78594, 4.78593, 4.78593, 4.78593
11.4976, 6.9897, 4.77792, 4.77769, 2.99828, 2.21179, 4.77769, 0, 4.77791, 4.77769, 4.77769, 4.77769, 4.77769, 4.77769, 4.77769, 4.77769, 4.77769, 4.77769, 4.77769, 4.77769, 4.77769, 4.77769, 4.77769, 4.77769, 4.77769, 4.77769, 4.77769
11.5057, 3.6808, 4.76602, 4.76577, 2.38344, -1.08522, 4.76577, 0, 4.76602, 4.76577, 4.76577, 4.76577, 4.76577, 4.76577, 4.76577, 4.76577, 4.76577, 4.76577, 4.76577, 4.76577, 4.76577, 4.76577, 4.76577, 4.76577, 4.76577, 4.76577, 4.76577
11.5139, 4.76518, 4.75096, 4.75068, 2.601, 0.0142188, 4.75068, 0, 4.75096, 4.75068, 4.75068, 4.75068, 4.75068, 4.75068, 4.75068, 4.75068, 4.75068, 4.75068, 4.75068, 4.75068, 4.75068, 4.75068, 4.75068, 4.75068, 4.75068, 4.75068, 4.75068
11.5221, 2.99504, 4.73434, 4.73402, 2.23496, -1.7393, 4.73402, 0, 4.73434, 4.73402, 4.73402, 4.73402, 4.73402, 4.73402, 4.73402, 4.73402, 4.73402, 4.73402, 4.73402, 4.73402, 4.73402, 4.73402, 4.73402, 4.73402, 4.73402, 4.73402, 4.73402
11.5302, 2.46989, 4.71777, 4.71738, 2.11421, -2.24788, 4.71738, 0, 4.71776, 4.71738, 4.71738, 4.71738, 4.71738, 4.71738, 4.71738, 4.71738, 4.71738, 4.71738, 4.71738, 4.71738, 4.71738, 4.71738, 4.71738, 4.71738, 4.71738, 4.71738, 4.71738
11.5384, 6.28104, 4.7111, 4.71064, 2.87768, 1.56994, 4.71064, 0, 4.7111, 4.71064, 4.71064, 4.71064, 4.71064, 4.71064, 4.71064, 4.71064, 4.71064, 4.71064, 4.71064, 4.71064, 4.71064, 4.71064, 4.71064, 4.71064, 4.71064, 4.71064, 4.71064
11.5466, 5.75043, 4.70082, 4.70026, 2.78396, 1.04961, 4.70026, 0, 4.70082, 4.70026, 4.70026, 4.70026, 4.70026, 4.70026, 4.70026, 4.70026, 4.70026, 4.70026, 4.70026, 4.70026, 4.70026, 4.70026, 4.70026, 4.70026, 4.70026, 4.70026, 4.70026
11.5547, 5.23507, 4.6874, 4.68669, 2.68981, 0.547669, 4.68669, 0, 4.6874, 4.68669, 4.68669, 4.68669, 4.68669, 4.68669, 4.68669, 4.68669, 4.68669, 4.68669, 4.68669, 4.68669, 4.68669, 4.68669, 4.68669, 4.6867, 4.68669, 4.68669, 4.68669
11.5629, 4.48652, 4.67246, 4.67156, 2.54687, -0.185933, 4.67156, 0, 4.67245, 4.67156, 4.67156, 4.67156, 4.67156, 4.67156, 4.67156, 4.67156, 4.67156, 4.67156, 4.67156, 4.67156, 4.67156, 4.67156, 4.67156, 4.67156, 4.67156, 4.67156, 4.67156
11.571, 2.24693, 4.65761, 4.65644, 2.06081, -2.41068, 4.65644, 0, 4.65761, 4.65644, 4.65644, 4.65644, 4.65644, 4.65644, 4.65644, 4.65644, 4.65644, 4.65644, 4.65644, 4.65644, 4.65644, 4.65644, 4.65644, 4.65645, 4.65644, 4.65644, 4.65644
