   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_852.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
2.793, 54.6553, 54.116, 8.25383, 7.52697, 0.539295, 0, 8.25383, 8.25456, 8.25441, 8.26113, 15.494, 8.25383, 8.25383, 8.25383, 8.25383, 8.25383, 8.25383, 8.25383, 8.25383, 8.25383, 16.3369, 8.25383, 38.7842
2.80089, 58.335, 55.2895, 8.33844, 7.76756, 3.04551, 0, 8.33844, 8.33917, 8.33902, 8.34573, 15.0881, 8.33844, 8.33844, 8.33844, 8.33844, 8.33844, 8.33844, 8.33844, 8.33844, 8.33844, 14.8708, 8.33844, 41.9989
2.80877, 56.6654, 56.2569, 8.42285, 7.65933, 0.408485, 0, 8.42285, 8.42358, 8.42343, 8.43015, 14.5927, 8.42285, 8.42285, 8.42285, 8.42285, 8.42285, 8.42285, 8.42285, 8.42285, 8.42285, 13.7625, 8.42285, 44.7388
2.81666, 54.9902, 56.8679, 8.50697, 7.54919, -1.87764, 0, 8.50698, 8.5077, 8.50755, 8.51427, 14.0375, 8.50697, 8.50697, 8.50697, 8.50697, 8.50697, 8.50697, 8.50697, 8.50697, 8.50697, 12.9856, 8.50697, 46.8501
2.82454, 63.9904, 56.996, 8.59069, 8.12345, 6.99438, 0, 8.59069, 8.59142, 8.59126, 8.59798, 13.4527, 8.59069, 8.59069, 8.59069, 8.59069, 8.59069, 8.59069, 8.59069, 8.59069, 8.59069, 12.5051, 8.59069, 48.2109
2.83243, 52.6626, 56.5527, 8.67381, 7.39342, -3.89012, 0, 8.67381, 8.67454, 8.67438, 8.6811, 12.8667, 8.67381, 8.67381, 8.67381, 8.67381, 8.67381, 8.67381, 8.67381, 8.67381, 8.67381, 12.2816, 8.67381, 48.7435
2.84032, 47.6673, 55.4962, 8.75607, 7.0475, -7.8289, 0, 8.75607, 8.7568, 8.75664, 8.76336, 12.3037, 8.75607, 8.75607, 8.75607, 8.75607, 8.75607, 8.75607, 8.75607, 8.75607, 8.75607, 12.2743, 8.75607, 48.4217
2.8482, 48.9953, 53.8345, 8.83708, 7.1411, -4.83929, 0, 8.83708, 8.83781, 8.83766, 8.84438, 11.7832, 8.83708, 8.83708, 8.83708, 8.83708, 8.83708, 8.83708, 8.83708, 8.83708, 8.83708, 12.4431, 8.83708, 47.2738
2.85609, 41.3157, 51.6229, 8.91633, 6.58147, -10.3071, 0, 8.91633, 8.91706, 8.9169, 8.92362, 11.3186, 8.91633, 8.91633, 8.91633, 8.91633, 8.91633, 8.91633, 8.91633, 8.91633, 8.91633, 12.7497, 8.91633, 45.3786
2.86397, 35.3564, 48.9554, 8.99307, 6.11199, -13.5989, 0, 8.99308, 8.9938, 8.99365, 9.00037, 10.9177, 8.99307, 8.99307, 8.99307, 8.99307, 8.99307, 8.99307, 8.99307, 8.99307, 8.99307, 13.158, 8.99307, 42.8573
2.87186, 31.6819, 45.9532, 9.0664, 5.80361, -14.2713, 0, 9.0664, 9.06713, 9.06697, 9.07369, 10.5825, 9.0664, 9.0664, 9.0664, 9.0664, 9.0664, 9.0664, 9.0664, 9.0664, 9.0664, 13.6342, 9.0664, 39.8607
2.87974, 35.5666, 42.7512, 9.1351, 6.12916, -7.18459, 0, 9.13511, 9.13583, 9.13568, 9.1424, 10.311, 9.1351, 9.1351, 9.1351, 9.1351, 9.1351, 9.1351, 9.1351, 9.1351, 9.1351, 14.1468, 9.1351, 36.5551
2.88763, 52.6771, 39.4841, 9.19773, 7.3944, 13.193, 0, 9.19773, 9.19846, 9.19831, 9.20503, 10.0971, 9.19773, 9.19773, 9.19773, 9.19773, 9.19773, 9.19773, 9.19773, 9.19773, 9.19773, 14.6669, 9.19773, 33.107
2.89551, 39.3733, 36.275, 9.25255, 6.43221, 3.09834, 0, 9.25255, 9.25328, 9.25313, 9.25985, 9.93253, 9.25255, 9.25255, 9.25255, 9.25255, 9.25255, 9.25255, 9.25255, 9.25255, 9.25255, 15.1688, 9.25255, 29.6701
2.9034, 40.6073, 33.2255, 9.2976, 6.52742, 7.38173, 0, 9.29761, 9.29834, 9.29818, 9.3049, 9.80755, 9.2976, 9.2976, 9.2976, 9.2976, 9.2976, 9.2976, 9.2976, 9.2976, 9.2976, 15.6299, 9.2976, 26.3747
2.91128, 41.598, 30.4118, 9.33074, 6.60288, 11.1862, 0, 9.33074, 9.33147, 9.33132, 9.33804, 9.71186, 9.33074, 9.33074, 9.33074, 9.33074, 9.33074, 9.33074, 9.33074, 9.33074, 9.33074, 16.0316, 9.33074, 23.3211
2.91917, 44.479, 27.8817, 9.34976, 6.81755, 16.5973, 0, 9.34976, 9.35049, 9.35034, 9.35706, 9.63541, 9.34976, 9.34976, 9.34976, 9.34976, 9.34976, 9.34976, 9.34976, 9.34976, 9.34976, 16.3598, 9.34976, 20.5774
2.92706, 36.1929, 25.6568, 9.35252, 6.18004, 10.5362, 0, 9.35252, 9.35325, 9.35309, 9.35981, 9.56891, 9.35252, 9.35252, 9.35252, 9.35252, 9.35252, 9.35252, 9.35252, 9.35252, 9.35252, 16.6044, 9.35252, 18.1799
2.93494, 28.6917, 23.7353, 9.33709, 5.54, 4.95632, 0, 9.33709, 9.33782, 9.33766, 9.34438, 9.5043, 9.33709, 9.33709, 9.33709, 9.33709, 9.33709, 9.33709, 9.33709, 9.33709, 9.33709, 16.7599, 9.33709, 16.1367
2.94283, 25.6963, 22.098, 9.30199, 5.26272, 3.59823, 0, 9.302, 9.30273, 9.30257, 9.30929, 9.43501, 9.30199, 9.30199, 9.30199, 9.30199, 9.30199, 9.30199, 9.30199, 9.30199, 9.302, 16.8243, 9.30199, 14.434
2.95071, 24.4095, 20.713, 9.24634, 5.13902, 3.6965, 0, 9.24635, 9.24708, 9.24692, 9.25364, 9.3561, 9.24634, 9.24634, 9.24634, 9.24634, 9.24634, 9.24634, 9.24634, 9.24634, 9.24634, 16.799, 9.24634, 13.0419
2.9586, 30.2868, 19.5414, 9.17004, 5.68215, 10.7454, 0, 9.17004, 9.17077, 9.17061, 9.17733, 9.26436, 9.17004, 9.17004, 9.17004, 9.17004, 9.17004, 9.17004, 9.17004, 9.17004, 9.17004, 16.6874, 9.17004, 11.9211
2.96648, 15.9952, 18.5417, 9.07383, 4.24207, -2.54657, 0, 9.07383, 9.07456, 9.07441, 9.08113, 9.15826, 9.07383, 9.07383, 9.07383, 9.07383, 9.07383, 9.07383, 9.07383, 9.07383, 9.07383, 16.4945, 9.07383, 11.028
2.97437, 20.5641, 17.6739, 8.95945, 4.75017, 2.89022, 0, 8.95945, 8.96018, 8.96003, 8.96675, 9.03786, 8.95945, 8.95945, 8.95945, 8.95945, 8.95945, 8.95945, 8.95945, 8.95945, 8.95945, 16.2263, 8.95945, 10.3201
2.98225, 18.8623, 16.9017, 8.82953, 4.56752, 1.96056, 0, 8.82954, 8.83027, 8.83011, 8.83683, 8.9047, 8.82953, 8.82953, 8.82953, 8.82953, 8.82953, 8.82953, 8.82953, 8.82953, 8.82953, 15.8893, 8.82953, 9.75813
2.99014, 15.8387, 16.1948, 8.68751, 4.22358, -0.35611, 0, 8.68751, 8.68824, 8.68809, 8.69481, 8.76148, 8.68751, 8.68751, 8.68751, 8.68751, 8.68751, 8.68751, 8.68751, 8.68751, 8.68751, 15.4909, 8.68751, 9.3088
2.99802, 20.4385, 15.5293, 8.53741, 4.73693, 4.90919, 0, 8.53741, 8.53814, 8.53798, 8.5447, 8.61182, 8.53741, 8.53741, 8.53741, 8.53741, 8.53741, 8.53741, 8.53741, 8.53741, 8.53741, 15.0388, 8.53741, 8.94494
3.00591, 11.2723, 14.8888, 8.38362, 3.64312, -3.61653, 0, 8.38362, 8.38435, 8.38419, 8.39091, 8.45994, 8.38362, 8.38362, 8.38362, 8.38362, 8.38362, 8.38362, 8.38362, 8.38362, 8.38362, 14.5418, 8.38362, 8.64571
3.0138, 11.5399, 14.2634, 8.23057, 3.67965, -2.72356, 0, 8.23058, 8.23131, 8.23115, 8.23787, 8.31029, 8.23057, 8.23057, 8.23057, 8.23057, 8.23057, 8.23057, 8.23057, 8.23057, 8.23058, 14.0098, 8.23057, 8.39586
3.02168, 11.4506, 13.6495, 8.08247, 3.6675, -2.19889, 0, 8.08247, 8.0832, 8.08305, 8.08977, 8.16721, 8.08247, 8.08247, 8.08247, 8.08247, 8.08247, 8.08247, 8.08247, 8.08247, 8.08247, 13.4539, 8.08247, 8.18469
3.02957, 5.99513, 13.0483, 7.94291, 2.82757, -7.05314, 0, 7.94291, 7.94364, 7.94349, 7.95021, 8.03462, 7.94291, 7.94291, 7.94291, 7.94291, 7.94291, 7.94291, 7.94291, 7.94291, 7.94291, 12.886, 7.94291, 8.00491
3.03745, 10.9952, 12.4651, 7.81477, 3.60489, -1.46992, 0, 7.81477, 7.8155, 7.81535, 7.82207, 7.91585, 7.81477, 7.81477, 7.81477, 7.81477, 7.81477, 7.81477, 7.81477, 7.81477, 7.81477, 12.3185, 7.81477, 7.85165
3.04534, 10.4698, 11.9076, 7.7, 3.53126, -1.43784, 0, 7.7, 7.70073, 7.70058, 7.7073, 7.81341, 7.7, 7.7, 7.7, 7.7, 7.7, 7.7, 7.7, 7.7, 7.7, 11.7641, 7.7, 7.72152
3.05322, 5.78092, 11.3844, 7.59954, 2.78943, -5.60347, 0, 7.59955, 7.60028, 7.60012, 7.60684, 7.72895, 7.59954, 7.59954, 7.59954, 7.59954, 7.59954, 7.59954, 7.59954, 7.59954, 7.59954, 11.2341, 7.59954, 7.61186
3.06111, 8.47697, 10.9039, 7.51343, 3.23681, -2.42694, 0, 7.51343, 7.51416, 7.514, 7.52072, 7.66328, 7.51343, 7.51343, 7.51343, 7.51343, 7.51343, 7.51343, 7.51343, 7.51343, 7.51343, 10.7385, 7.51343, 7.52034
3.06899, 11.9976, 10.4732, 7.44082, 3.74133, 1.52433, 0, 7.44082, 7.44155, 7.4414, 7.44812, 7.61644, 7.44082, 7.44082, 7.44082, 7.44082, 7.44082, 7.44082, 7.44082, 7.44082, 7.44082, 10.2852, 7.44082, 7.44463
3.07688, 4.74455, 10.0975, 7.38026, 2.59703, -5.35292, 0, 7.38026, 7.38099, 7.38084, 7.38756, 7.58781, 7.38026, 7.38026, 7.38026, 7.38026, 7.38026, 7.38026, 7.38026, 7.38026, 7.38026, 9.87925, 7.38026, 7.38232
3.08476, 9.25067, 9.77925, 7.32986, 3.3542, -0.528582, 0, 7.32987, 7.3306, 7.33044, 7.33716, 7.57627, 7.32986, 7.32986, 7.32986, 7.32986, 7.32986, 7.32986, 7.32986, 7.32986, 7.32986, 9.52314, 7.32986, 7.33096
3.09265, 7.74933, 9.51859, 7.28756, 3.12239, -1.76926, 0, 7.28756, 7.28829, 7.28814, 7.29486, 7.58033, 7.28756, 7.28756, 7.28756, 7.28756, 7.28756, 7.28756, 7.28756, 7.28756, 7.28756, 9.21664, 7.28756, 7.28813
3.10054, 3.24585, 9.3131, 7.25132, 2.29038, -6.06725, 0, 7.25132, 7.25205, 7.2519, 7.25862, 7.59825, 7.25132, 7.25132, 7.25132, 7.25132, 7.25132, 7.25132, 7.25132, 7.25132, 7.25132, 8.95727, 7.25132, 7.25161
3.10842, 4.99758, 9.15831, 7.21938, 2.64529, -4.16073, 0, 7.21938, 7.22011, 7.21996, 7.22668, 7.6281, 7.21938, 7.21938, 7.21938, 7.21938, 7.21938, 7.21938, 7.21938, 7.21938, 7.21938, 8.74083, 7.21938, 7.21952
3.11631, 5.75658, 9.04814, 7.19034, 2.78506, -3.29156, 0, 7.19035, 7.19108, 7.19092, 7.19764, 7.66782, 7.19034, 7.19034, 7.19034, 7.19034, 7.19034, 7.19034, 7.19034, 7.19034, 7.19034, 8.56198, 7.19034, 7.19042
3.12419, 8.2386, 8.97544, 7.16331, 3.19978, -0.736845, 0, 7.16331, 7.16404, 7.16389, 7.17061, 7.71523, 7.16331, 7.16331, 7.16331, 7.16331, 7.16331, 7.16331, 7.16331, 7.16331, 7.16331, 8.41488, 7.16331, 7.16335
3.13208, 5.7614, 8.93248, 7.13786, 2.78593, -3.17108, 0, 7.13786, 7.13859, 7.13843, 7.14515, 7.76801, 7.13786, 7.13786, 7.13786, 7.13786, 7.13786, 7.13786, 7.13786, 7.13786, 7.13786, 8.29369, 7.13786, 7.13787
3.13996, 5, 8.91141, 7.11404, 2.64575, -3.91141, 0, 7.11404, 7.11477, 7.11462, 7.12134, 7.82375, 7.11404, 7.11404, 7.11404, 7.11404, 7.11404, 7.11404, 7.11404, 7.11404, 7.11404, 8.19309, 7.11404, 7.11405
3.14785, 8, 8.90468, 7.09232, 3.16228, -0.904684, 0, 7.09232, 7.09305, 7.0929, 7.09962, 7.87991, 7.09232, 7.09232, 7.09232, 7.09232, 7.09232, 7.09232, 7.09232, 7.09232, 7.09232, 8.10848, 7.09232, 7.09232
3.15573, 3, 8.90534, 7.07341, 2.23607, -5.90534, 0, 7.07341, 7.07414, 7.07399, 7.08071, 7.93393, 7.07341, 7.07341, 7.07341, 7.07341, 7.07341, 7.07341, 7.07341, 7.07341, 7.07341, 8.0362, 7.07341, 7.07341
3.16362, 6, 8.90727, 7.05819, 2.82843, -2.90727, 0, 7.0582, 7.05893, 7.05877, 7.06549, 7.98334, 7.05819, 7.05819, 7.05819, 7.05819, 7.05819, 7.05819, 7.05819, 7.05819, 7.05819, 7.97351, 7.05819, 7.05819
3.1715, 3, 8.90542, 7.0476, 2.23607, -5.90542, 0, 7.0476, 7.04833, 7.04818, 7.0549, 8.02584, 7.0476, 7.0476, 7.0476, 7.0476, 7.0476, 7.0476, 7.0476, 7.0476, 7.0476, 7.91857, 7.0476, 7.0476
3.17939, 5.22172, 8.89588, 7.04246, 2.68733, -3.67416, 0, 7.04246, 7.04319, 7.04304, 7.04976, 8.05947, 7.04246, 7.04246, 7.04246, 7.04246, 7.04246, 7.04246, 7.04246, 7.04246, 7.04246, 7.87026, 7.04246, 7.04246
3.18728, 5.77828, 8.87599, 7.04345, 2.78896, -3.09771, 0, 7.04345, 7.04418, 7.04403, 7.05075, 8.0828, 7.04345, 7.04345, 7.04345, 7.04345, 7.04345, 7.04345, 7.04345, 7.04345, 7.04345, 7.82803, 7.04345, 7.04345
3.19516, 2, 8.84436, 7.05103, 2, -6.84436, 0, 7.05103, 7.05176, 7.0516, 7.05832, 8.09504, 7.05103, 7.05103, 7.05103, 7.05103, 7.05103, 7.05103, 7.05103, 7.05103, 7.05103, 7.79174, 7.05103, 7.05103
3.20305, 5, 8.80079, 7.06538, 2.64575, -3.80079, 0, 7.06539, 7.06611, 7.06596, 7.07268, 8.09608, 7.06538, 7.06538, 7.06538, 7.06538, 7.06538, 7.06538, 7.06538, 7.06538, 7.06538, 7.76149, 7.06538, 7.06538
3.21093, 8, 8.74623, 7.08648, 3.16228, -0.746229, 0, 7.08648, 7.08721, 7.08706, 7.09378, 8.0866, 7.08648, 7.08648, 7.08648, 7.08648, 7.08648, 7.08648, 7.08648, 7.08648, 7.08648, 7.7375, 7.08648, 7.08648
3.21882, 5.20966, 8.68254, 7.11405, 2.68508, -3.47288, 0, 7.11405, 7.11478, 7.11463, 7.12135, 8.06795, 7.11405, 7.11405, 7.11405, 7.11405, 7.11405, 7.11405, 7.11405, 7.11405, 7.11405, 7.72002, 7.11405, 7.11405
3.2267, 6.79034, 8.61231, 7.14763, 2.96485, -1.82197, 0, 7.14763, 7.14836, 7.1482, 7.15492, 8.04211, 7.14763, 7.14763, 7.14763, 7.14763, 7.14763, 7.14763, 7.14763, 7.14763, 7.14763, 7.70922, 7.14763, 7.14763
3.23459, 4, 8.53862, 7.18662, 2.44949, -4.53862, 0, 7.18662, 7.18735, 7.18719, 7.19391, 8.01144, 7.18662, 7.18662, 7.18662, 7.18662, 7.18662, 7.18662, 7.18662, 7.18662, 7.18662, 7.70518, 7.18662, 7.18662
3.24247, 8, 8.46472, 7.23034, 3.16228, -0.464717, 0, 7.23034, 7.23107, 7.23091, 7.23763, 7.97857, 7.23034, 7.23034, 7.23034, 7.23034, 7.23034, 7.23034, 7.23034, 7.23034, 7.23034, 7.70787, 7.23034, 7.23034
3.25036, 5.20002, 8.3938, 7.27805, 2.68329, -3.19378, 0, 7.27805, 7.27878, 7.27863, 7.28535, 7.94611, 7.27805, 7.27805, 7.27805, 7.27805, 7.27805, 7.27805, 7.27805, 7.27805, 7.27805, 7.71713, 7.27805, 7.27805
3.25824, 4.79998, 8.32874, 7.32901, 2.60768, -3.52877, 0, 7.32902, 7.32975, 7.32959, 7.33631, 7.9165, 7.32901, 7.32901, 7.32901, 7.32901, 7.32901, 7.32901, 7.32901, 7.32901, 7.32901, 7.73265, 7.32901, 7.32901
3.26613, 5.19523, 8.27194, 7.38251, 2.68239, -3.07671, 0, 7.38251, 7.38324, 7.38308, 7.3898, 7.8918, 7.38251, 7.38251, 7.38251, 7.38251, 7.38251, 7.38251, 7.38251, 7.38251, 7.38251, 7.75403, 7.38251, 7.38251
3.27402, 4.80477, 8.22515, 7.43784, 2.6086, -3.42038, 0, 7.43784, 7.43857, 7.43842, 7.44514, 7.87362, 7.43784, 7.43784, 7.43784, 7.43784, 7.43784, 7.43784, 7.43784, 7.43784, 7.43784, 7.78076, 7.43784, 7.43784
3.2819, 3, 8.18944, 7.49434, 2.23607, -5.18944, 0, 7.49434, 7.49507, 7.49492, 7.50164, 7.86297, 7.49434, 7.49434, 7.49434, 7.49434, 7.49434, 7.49434, 7.49434, 7.49434, 7.49434, 7.81219, 7.49434, 7.49434
3.28979, 6, 8.16517, 7.5514, 2.82843, -2.16517, 0, 7.5514, 7.55213, 7.55197, 7.55869, 7.86033, 7.5514, 7.5514, 7.5514, 7.5514, 7.5514, 7.5514, 7.5514, 7.5514, 7.5514, 7.84763, 7.5514, 7.5514
3.29767, 3.18556, 8.15209, 7.60842, 2.27718, -4.96653, 0, 7.60843, 7.60916, 7.609, 7.61572, 7.86562, 7.60842, 7.60842, 7.60842, 7.60842, 7.60842, 7.60842, 7.60842, 7.60842, 7.60842, 7.88628, 7.60842, 7.60842
3.30556, 5.81444, 8.14937, 7.66487, 2.79543, -2.33493, 0, 7.66487, 7.6656, 7.66545, 7.67217, 7.87831, 7.66487, 7.66487, 7.66487, 7.66487, 7.66487, 7.66487, 7.66487, 7.66487, 7.66487, 7.92732, 7.66487, 7.66487
3.31344, 4, 8.15579, 7.7202, 2.44949, -4.15579, 0, 7.7202, 7.72093, 7.72078, 7.7275, 7.89752, 7.7202, 7.7202, 7.7202, 7.7202, 7.7202, 7.7202, 7.7202, 7.7202, 7.7202, 7.96985, 7.7202, 7.7202
3.32133, 3, 8.16979, 7.77392, 2.23607, -5.16979, 0, 7.77392, 7.77465, 7.77449, 7.78122, 7.92209, 7.77392, 7.77392, 7.77392, 7.77392, 7.77392, 7.77392, 7.77392, 7.77392, 7.77392, 8.013, 7.77392, 7.77392
3.32921, 0, 8.1897, 7.82555, 1.41421, -8.1897, 0, 7.82555, 7.82628, 7.82613, 7.83285, 7.95076, 7.82555, 7.82555, 7.82555, 7.82555, 7.82555, 7.82555, 7.82555, 7.82555, 7.82555, 8.05588, 7.82555, 7.82555
3.3371, 8, 8.21382, 7.87469, 3.16228, -0.213823, 0, 7.87469, 7.87542, 7.87526, 7.88199, 7.98221, 7.87469, 7.87469, 7.87469, 7.87469, 7.87469, 7.87469, 7.87469, 7.87469, 7.87469, 8.09768, 7.87469, 7.87469
3.34498, 3, 8.24053, 7.92098, 2.23607, -5.24053, 0, 7.92098, 7.92171, 7.92156, 7.92829, 8.01522, 7.92098, 7.92098, 7.92098, 7.92098, 7.92098, 7.92098, 7.92098, 7.92098, 7.92098, 8.13766, 7.92098, 7.92098
3.35287, 5, 8.26836, 7.96417, 2.64575, -3.26836, 0, 7.96418, 7.96491, 7.96475, 7.9715, 8.0487, 7.96417, 7.96417, 7.96417, 7.96417, 7.96417, 7.96417, 7.96417, 7.96417, 7.96418, 8.17521, 7.96417, 7.96417
3.36075, 5, 8.29615, 8.00413, 2.64575, -3.29615, 0, 8.00414, 8.00487, 8.00471, 8.01147, 8.08176, 8.00413, 8.00413, 8.00413, 8.00413, 8.00413, 8.00413, 8.00413, 8.00413, 8.00413, 8.20988, 8.00413, 8.00413
3.36864, 4.16385, 8.32297, 8.04085, 2.48271, -4.15913, 0, 8.04085, 8.04158, 8.04143, 8.04821, 8.11377, 8.04085, 8.04085, 8.04085, 8.04085, 8.04085, 8.04085, 8.04085, 8.04085, 8.04085, 8.24138, 8.04085, 8.04085
3.37653, 2.99761, 8.34824, 8.07446, 2.23553, -5.35063, 0, 8.07446, 8.07519, 8.07504, 8.08185, 8.14435, 8.07446, 8.07446, 8.07446, 8.07446, 8.07446, 8.07446, 8.07446, 8.07446, 8.07446, 8.26965, 8.07446, 8.07446
3.38441, 4.83854, 8.37168, 8.10526, 2.61506, -3.53314, 0, 8.10527, 8.106, 8.10584, 8.11271, 8.17338, 8.10526, 8.10526, 8.10526, 8.10526, 8.10526, 8.10526, 8.10526, 8.10526, 8.10527, 8.29481, 8.10526, 8.10526
3.3923, 5, 8.3933, 8.13371, 2.64575, -3.3933, 0, 8.13371, 8.13444, 8.13428, 8.14122, 8.20099, 8.13371, 8.13371, 8.13371, 8.13371, 8.13371, 8.13371, 8.13371, 8.13371, 8.13371, 8.31718, 8.13371, 8.13371
3.40018, 1, 8.41339, 8.16036, 1.73205, -7.41339, 0, 8.16036, 8.16109, 8.16094, 8.16799, 8.22752, 8.16036, 8.16036, 8.16036, 8.16036, 8.16036, 8.16036, 8.16036, 8.16036, 8.16036, 8.33728, 8.16036, 8.16036
3.40807, 3, 8.43243, 8.18589, 2.23607, -5.43243, 0, 8.18589, 8.18662, 8.18647, 8.19369, 8.25346, 8.18589, 8.18589, 8.18589, 8.18589, 8.18589, 8.18589, 8.18589, 8.18589, 8.18589, 8.35574, 8.18589, 8.18589
3.41595, 4.14941, 8.45107, 8.21104, 2.4798, -4.30166, 0, 8.21105, 8.21177, 8.21162, 8.21908, 8.27944, 8.21104, 8.21104, 8.21104, 8.21104, 8.21104, 8.21104, 8.21104, 8.21104, 8.21104, 8.37331, 8.21104, 8.21104
3.42384, 5.85059, 8.47003, 8.23657, 2.80189, -2.61944, 0, 8.23657, 8.2373, 8.23715, 8.24495, 8.30611, 8.23657, 8.23657, 8.23657, 8.23657, 8.23657, 8.23657, 8.23657, 8.23657, 8.23657, 8.39079, 8.23657, 8.23657
3.43172, 3, 8.49012, 8.26321, 2.23607, -5.49012, 0, 8.26321, 8.26394, 8.26379, 8.27206, 8.33418, 8.26321, 8.26321, 8.26321, 8.26321, 8.26321, 8.26321, 8.26321, 8.26321, 8.26321, 8.40899, 8.26321, 8.26321
3.43961, 2, 8.51206, 8.29163, 2, -6.51206, 0, 8.29163, 8.29236, 8.29221, 8.30113, 8.36424, 8.29163, 8.29163, 8.29163, 8.29163, 8.29163, 8.29163, 8.29163, 8.29163, 8.29163, 8.42864, 8.29163, 8.29163
3.44749, 7, 8.53657, 8.3224, 3, -1.53657, 0, 8.32241, 8.32314, 8.32298, 8.33278, 8.39687, 8.3224, 8.3224, 8.3224, 8.3224, 8.3224, 8.3224, 8.3224, 8.3224, 8.3224, 8.45042, 8.3224, 8.3224
3.45538, 1, 8.56424, 8.35596, 1.73205, -7.56424, 0, 8.35597, 8.3567, 8.35654, 8.36753, 8.43246, 8.35596, 8.35596, 8.35596, 8.35596, 8.35596, 8.35596, 8.35596, 8.35596, 8.35596, 8.47486, 8.35596, 8.35596
3.46327, 2, 8.59555, 8.39261, 2, -6.59555, 0, 8.39262, 8.39335, 8.39319, 8.40577, 8.47131, 8.39261, 8.39261, 8.39261, 8.39261, 8.39261, 8.39261, 8.39261, 8.39261, 8.39261, 8.50238, 8.39261, 8.39261
3.47115, 4, 8.63087, 8.43251, 2.44949, -4.63087, 0, 8.43251, 8.43324, 8.43309, 8.44779, 8.51357, 8.43251, 8.43251, 8.43251, 8.43251, 8.43251, 8.43251, 8.43251, 8.43251, 8.43251, 8.53323, 8.43251, 8.43251
3.47904, 1, 8.67048, 8.47568, 1.73205, -7.67048, 0, 8.47568, 8.47641, 8.47626, 8.49376, 8.55924, 8.47568, 8.47568, 8.47568, 8.47568, 8.47568, 8.47568, 8.47568, 8.47568, 8.47568, 8.56752, 8.47568, 8.47568
3.48692, 3, 8.71457, 8.52202, 2.23607, -5.71457, 0, 8.52202, 8.52275, 8.5226, 8.54381, 8.60823, 8.52202, 8.52202, 8.52202, 8.52202, 8.52202, 8.52202, 8.52202, 8.52202, 8.52202, 8.60525, 8.52202, 8.52202
3.49481, 4, 8.76329, 8.57135, 2.44949, -4.76329, 0, 8.57135, 8.57208, 8.57192, 8.59802, 8.66033, 8.57135, 8.57135, 8.57135, 8.57135, 8.57135, 8.57135, 8.57135, 8.57135, 8.57135, 8.64631, 8.57135, 8.57135
3.50269, 4, 8.81678, 8.6234, 2.44949, -4.81678, 0, 8.6234, 8.62413, 8.62398, 8.65648, 8.7153, 8.6234, 8.6234, 8.6234, 8.6234, 8.6234, 8.6234, 8.6234, 8.6234, 8.6234, 8.6905, 8.6234, 8.6234
3.51058, 1, 8.87521, 8.67788, 1.73205, -7.87521, 0, 8.67788, 8.67861, 8.67846, 8.71929, 8.7728, 8.67788, 8.67788, 8.67788, 8.67788, 8.67788, 8.67788, 8.67788, 8.67788, 8.67788, 8.73756, 8.67788, 8.67788
3.51846, 5, 8.9388, 8.73446, 2.64575, -3.9388, 0, 8.73446, 8.73519, 8.73504, 8.78666, 8.83253, 8.73446, 8.73446, 8.73446, 8.73446, 8.73446, 8.73446, 8.73446, 8.73446, 8.73446, 8.78722, 8.73446, 8.73446
3.52635, 2, 9.00785, 8.79283, 2, -7.00785, 0, 8.79283, 8.79356, 8.79341, 8.85888, 8.89415, 8.79283, 8.79283, 8.79283, 8.79283, 8.79283, 8.79283, 8.79283, 8.79283, 8.79283, 8.83917, 8.79283, 8.79283
3.53423, 1, 9.08276, 8.85269, 1.73205, -8.08276, 0, 8.85269, 8.85342, 8.85326, 8.93632, 8.95736, 8.85269, 8.85269, 8.85269, 8.85269, 8.85269, 8.85269, 8.85269, 8.85269, 8.85269, 8.89314, 8.85269, 8.85269
3.54212, 1, 9.16398, 8.91376, 1.73205, -8.16398, 0, 8.91376, 8.91449, 8.91434, 9.01943, 9.02189, 8.91376, 8.91376, 8.91376, 8.91376, 8.91376, 8.91376, 8.91376, 8.91376, 8.91376, 8.94886, 8.91376, 8.91376
3.55001, 6, 9.25198, 8.97581, 2.82843, -3.25198, 0, 8.97581, 8.97654, 8.97639, 9.10871, 9.0875, 8.97581, 8.97581, 8.97581, 8.97581, 8.97581, 8.97581, 8.97581, 8.97581, 8.97581, 9.00608, 8.97581, 8.97581
3.55789, 2, 9.34722, 9.03864, 2, -7.34722, 0, 9.03865, 9.03938, 9.03922, 9.20463, 9.15399, 9.03864, 9.03864, 9.03864, 9.03864, 9.03864, 9.03864, 9.03864, 9.03864, 9.03864, 9.06458, 9.03864, 9.03864
3.56578, 4, 9.45003, 9.10209, 2.44949, -5.45003, 0, 9.10209, 9.10282, 9.10267, 9.30754, 9.22118, 9.10209, 9.10209, 9.10209, 9.10209, 9.10209, 9.10209, 9.10209, 9.10209, 9.10209, 9.12418, 9.10209, 9.10209
