   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_638.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
18.9199, 0, 0.0922142, 0, 1.41421, -0.0922142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.89121e-06, 0, 0.0922123, 0, 0
18.9278, 0, 0.0904985, 0, 1.41421, -0.0904985, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.89105e-06, 0, 0.0904966, 0, 0
18.9356, 0, 0.0887846, 0, 1.41421, -0.0887846, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.89136e-06, 0, 0.0887827, 0, 0
18.9435, 0, 0.0870761, 0, 1.41421, -0.0870761, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.89203e-06, 0, 0.0870742, 0, 0
18.9513, 0, 0.0853791, 0, 1.41421, -0.0853791, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.89298e-06, 0, 0.0853772, 0, 0
18.9592, 0, 0.0836961, 0, 1.41421, -0.0836961, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.89415e-06, 0, 0.0836942, 0, 0
18.9671, 0, 0.0820296, 0, 1.41421, -0.0820296, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.89549e-06, 0, 0.0820277, 0, 0
18.9749, 0, 0.0803841, 0, 1.41421, -0.0803841, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.89696e-06, 0, 0.0803822, 0, 0
18.9828, 0, 0.0787611, 0, 1.41421, -0.0787611, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.89852e-06, 0, 0.0787592, 0, 0
18.9906, 0.366204, 0.0771618, 0, 1.53825, 0.289042, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.90016e-06, 0, 0.0771599, 0, 0
18.9985, 0.633796, 0.0755894, 0, 1.6229, 0.558206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.90186e-06, 0, 0.0755875, 0, 0
19.0063, 0.361497, 0.0740444, 0, 1.53672, 0.287452, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9036e-06, 0, 0.0740425, 0, 0
19.0142, 0.638503, 0.0725269, 0, 1.62435, 0.565977, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.90537e-06, 0, 0.072525, 0, 0
19.0221, 0, 0.0710393, 0, 1.41421, -0.0710393, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.90717e-06, 0, 0.0710374, 0, 0
19.0299, 0, 0.0695808, 0, 1.41421, -0.0695808, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.90899e-06, 0, 0.0695789, 0, 0
19.0378, 0, 0.0681518, 0, 1.41421, -0.0681518, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.91082e-06, 0, 0.0681499, 0, 0
19.0456, 0, 0.0667529, 0, 1.41421, -0.0667529, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.91266e-06, 0, 0.066751, 0, 0
19.0535, 0, 0.065383, 0, 1.41421, -0.065383, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.91451e-06, 0, 0.0653811, 0, 0
19.0614, 0, 0.0640422, 0, 1.41421, -0.0640422, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.91636e-06, 0, 0.0640403, 0, 0
19.0692, 0, 0.0627304, 0, 1.41421, -0.0627304, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.91822e-06, 0, 0.0627284, 0, 0
19.0771, 0, 0.061446, 0, 1.41421, -0.061446, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.92009e-06, 0, 0.0614441, 0, 0
19.0849, 0, 0.0601898, 0, 1.41421, -0.0601898, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.92196e-06, 0, 0.0601879, 0, 0
19.0928, 0.334985, 0.0589603, 0, 1.52807, 0.276025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.92383e-06, 0, 0.0589584, 0, 0
19.1007, 0.665015, 0.0577564, 0, 1.63249, 0.607258, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9257e-06, 0, 0.0577545, 0, 0
19.1085, 0, 0.0565784, 0, 1.41421, -0.0565784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.92758e-06, 0, 0.0565765, 0, 0
19.1164, 0, 0.055425, 0, 1.41421, -0.055425, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.92946e-06, 0, 0.0554231, 0, 0
19.1242, 0, 0.0542949, 0, 1.41421, -0.0542949, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93134e-06, 0, 0.054293, 0, 0
19.1321, 0, 0.0531885, 0, 1.41421, -0.0531885, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93322e-06, 0, 0.0531866, 0, 0
19.1399, 0, 0.0521044, 0, 1.41421, -0.0521044, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9351e-06, 0, 0.0521025, 0, 0
19.1478, 0, 0.0510415, 0, 1.41421, -0.0510415, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93699e-06, 0, 0.0510396, 0, 0
19.1557, 0, 0.05, 0, 1.41421, -0.05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93888e-06, 0, 0.0499981, 0, 0
19.1635, 0, 0.0489786, 0, 1.41421, -0.0489786, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.94077e-06, 0, 0.0489767, 0, 0
19.1714, 0, 0.0479769, 0, 1.41421, -0.0479769, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.94267e-06, 0, 0.0479749, 0, 0
19.1792, 0, 0.0469944, 0, 1.41421, -0.0469944, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.94456e-06, 0, 0.0469925, 0, 0
19.1871, 0, 0.0460301, 0, 1.41421, -0.0460301, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.94646e-06, 0, 0.0460282, 0, 0
19.195, 0, 0.0450838, 0, 1.41421, -0.0450838, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.94837e-06, 0, 0.0450818, 0, 0
19.2028, 0, 0.044155, 0, 1.41421, -0.044155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.95027e-06, 0, 0.044153, 0, 0
19.2107, 0, 0.0432429, 0, 1.41421, -0.0432429, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.95218e-06, 0, 0.0432409, 0, 0
19.2185, 0, 0.0423471, 0, 1.41421, -0.0423471, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9541e-06, 0, 0.0423452, 0, 0
19.2264, 0, 0.0414675, 0, 1.41421, -0.0414675, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.95602e-06, 0, 0.0414656, 0, 0
19.2342, 0, 0.0406032, 0, 1.41421, -0.0406032, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.95796e-06, 0, 0.0406012, 0, 0
19.2421, 0, 0.0397539, 0, 1.41421, -0.0397539, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.95991e-06, 0, 0.039752, 0, 0
19.25, 0, 0.0389195, 0, 1.41421, -0.0389195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.96187e-06, 0, 0.0389176, 0, 0
19.2578, 0, 0.0380992, 0, 1.41421, -0.0380992, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.96387e-06, 0, 0.0380973, 0, 0
19.2657, 0, 0.0372929, 0, 1.41421, -0.0372929, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.9659e-06, 0, 0.0372909, 0, 0
19.2735, 0, 0.0365001, 0, 1.41421, -0.0365001, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.96798e-06, 0, 0.0364982, 0, 0
19.2814, 0, 0.0357208, 0, 1.41421, -0.0357208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.97013e-06, 0, 0.0357189, 0, 0
19.2893, 0, 0.0349543, 0, 1.41421, -0.0349543, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.97238e-06, 0, 0.0349523, 0, 0
19.2971, 0, 0.0342004, 0, 1.41421, -0.0342004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.97477e-06, 0, 0.0341985, 0, 0
19.305, 0, 0.033459, 0, 1.41421, -0.033459, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.97733e-06, 0, 0.033457, 0, 0
19.3128, 0, 0.0327298, 0, 1.41421, -0.0327298, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.98015e-06, 0, 0.0327278, 0, 0
19.3207, 0, 0.0320123, 0, 1.41421, -0.0320123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.98331e-06, 0, 0.0320103, 0, 0
19.3286, 0, 0.0313064, 0, 1.41421, -0.0313064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.98692e-06, 0, 0.0313044, 0, 0
19.3364, 0, 0.030612, 0, 1.41421, -0.030612, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.99114e-06, 0, 0.03061, 0, 0
19.3443, 0, 0.0299287, 0, 1.41421, -0.0299287, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.99617e-06, 0, 0.0299267, 0, 0
19.3521, 0, 0.0292564, 4.37904e-13, 1.41421, -0.0292564, 4.37904e-13, 0, 4.37904e-13, 4.37904e-13, 4.37904e-13, 4.37904e-13, 4.37904e-13, 4.37904e-13, 4.37904e-13, 4.37904e-13, 4.37904e-13, 4.37904e-13, 4.37904e-13, 4.37904e-13, 2.00229e-06, 4.37904e-13, 0.0292544, 4.37904e-13, 4.37904e-13
19.36, 0, 0.028595, 1.75162e-12, 1.41421, -0.028595, 1.75162e-12, 0, 1.75162e-12, 1.75162e-12, 1.75162e-12, 1.75162e-12, 1.75162e-12, 1.75162e-12, 1.75162e-12, 1.75162e-12, 1.75162e-12, 1.75162e-12, 1.75162e-12, 1.75162e-12, 2.00981e-06, 1.75162e-12, 0.028593, 1.75162e-12, 1.75162e-12
19.3678, 0, 0.0279441, 3.81237e-12, 1.41421, -0.0279441, 3.81237e-12, 0, 3.81237e-12, 3.81237e-12, 3.81237e-12, 3.81237e-12, 3.81237e-12, 3.81237e-12, 3.81237e-12, 3.81237e-12, 3.81237e-12, 3.81237e-12, 3.81237e-12, 3.81237e-12, 2.0192e-06, 3.81237e-12, 0.027942, 3.81237e-12, 3.81237e-12
19.3757, 0, 0.0273035, 6.49674e-12, 1.41421, -0.0273035, 6.49674e-12, 0, 6.49674e-12, 6.49674e-12, 6.49674e-12, 6.49674e-12, 6.49674e-12, 6.49674e-12, 6.49674e-12, 6.49674e-12, 6.49674e-12, 6.49674e-12, 6.49674e-12, 6.49674e-12, 2.03101e-06, 6.49674e-12, 0.0273015, 6.49674e-12, 6.49674e-12
19.3836, 0, 0.0266734, 9.73867e-12, 1.41421, -0.0266734, 9.73867e-12, 0, 9.73867e-12, 9.73867e-12, 9.73867e-12, 9.73867e-12, 9.73867e-12, 9.73867e-12, 9.73867e-12, 9.73867e-12, 9.73867e-12, 9.73867e-12, 9.73867e-12, 9.73867e-12, 2.04593e-06, 9.73867e-12, 0.0266714, 9.73867e-12, 9.73867e-12
19.3914, 0.243183, 0.0260533, 1.35141e-11, 1.49773, 0.21713, 1.35141e-11, 0, 1.35141e-11, 1.35141e-11, 1.35141e-11, 1.35141e-11, 1.35141e-11, 1.35141e-11, 1.35141e-11, 1.35141e-11, 1.35141e-11, 1.35141e-11, 1.35141e-11, 1.35141e-11, 2.06487e-06, 1.35141e-11, 0.0260512, 1.35141e-11, 1.35141e-11
19.3993, 0.756817, 0.0254431, 1.76687e-11, 1.66037, 0.731374, 1.76687e-11, 0, 1.76687e-11, 1.76687e-11, 1.76687e-11, 1.76687e-11, 1.76687e-11, 1.76687e-11, 1.76687e-11, 1.76687e-11, 1.76687e-11, 1.76687e-11, 1.76687e-11, 1.76687e-11, 2.08894e-06, 1.76687e-11, 0.0254411, 1.76687e-11, 1.76687e-11
19.4071, 0, 0.0248428, 2.21517e-11, 1.41421, -0.0248428, 2.21517e-11, 0, 2.21517e-11, 2.21517e-11, 2.21517e-11, 2.21517e-11, 2.21517e-11, 2.21517e-11, 2.21517e-11, 2.21517e-11, 2.21517e-11, 2.21517e-11, 2.21517e-11, 2.21517e-11, 2.11951e-06, 2.21517e-11, 0.0248407, 2.21517e-11, 2.21517e-11
19.415, 0, 0.0242524, 2.68748e-11, 1.41421, -0.0242524, 2.68748e-11, 0, 2.68748e-11, 2.68748e-11, 2.68748e-11, 2.68748e-11, 2.68748e-11, 2.68748e-11, 2.68748e-11, 2.68748e-11, 2.68748e-11, 2.68748e-11, 2.68748e-11, 2.68748e-11, 2.15829e-06, 2.68748e-11, 0.0242503, 2.68748e-11, 2.68748e-11
19.4229, 0, 0.0236714, 3.18061e-11, 1.41421, -0.0236714, 3.18061e-11, 0, 3.18061e-11, 3.18061e-11, 3.18061e-11, 3.18061e-11, 3.18061e-11, 3.18061e-11, 3.18061e-11, 3.18061e-11, 3.18061e-11, 3.18061e-11, 3.18061e-11, 3.18061e-11, 2.20738e-06, 3.18061e-11, 0.0236692, 3.18061e-11, 3.18061e-11
19.4307, 0, 0.0231, 3.69632e-11, 1.41421, -0.0231, 3.69632e-11, 0, 3.69632e-11, 3.69632e-11, 3.69632e-11, 3.69632e-11, 3.69632e-11, 3.69632e-11, 3.69632e-11, 3.69632e-11, 3.69632e-11, 3.69632e-11, 3.69632e-11, 3.69632e-11, 2.26929e-06, 3.69632e-11, 0.0230977, 3.69632e-11, 3.69632e-11
19.4386, 0, 0.0225381, 4.18482e-11, 1.41421, -0.0225381, 4.18482e-11, 0, 4.18482e-11, 4.18482e-11, 4.18482e-11, 4.18482e-11, 4.18482e-11, 4.18482e-11, 4.18482e-11, 4.18482e-11, 4.18482e-11, 4.18482e-11, 4.18482e-11, 4.18482e-11, 2.3471e-06, 4.18482e-11, 0.0225358, 4.18482e-11, 4.18482e-11
19.4464, 0, 0.0219854, 4.63951e-11, 1.41421, -0.0219854, 4.63951e-11, 0, 4.63951e-11, 4.63951e-11, 4.63951e-11, 4.63951e-11, 4.63951e-11, 4.63951e-11, 4.63951e-11, 4.63951e-11, 4.63951e-11, 4.63951e-11, 4.63951e-11, 4.63951e-11, 2.44456e-06, 4.63951e-11, 0.021983, 4.63951e-11, 4.63951e-11
19.4543, 0, 0.021442, 5.06884e-11, 1.41421, -0.021442, 5.06884e-11, 0, 5.06884e-11, 5.06884e-11, 5.06884e-11, 5.06884e-11, 5.06884e-11, 5.06884e-11, 5.06884e-11, 5.06884e-11, 5.06884e-11, 5.06884e-11, 5.06884e-11, 5.06884e-11, 2.56653e-06, 5.06884e-11, 0.0214395, 5.06884e-11, 5.06884e-11
19.4622, 0, 0.020908, 5.48027e-11, 1.41421, -0.020908, 5.48027e-11, 0, 5.48027e-11, 5.48027e-11, 5.48027e-11, 5.48027e-11, 5.48027e-11, 5.48027e-11, 5.48027e-11, 5.48027e-11, 5.48027e-11, 5.48027e-11, 5.48027e-11, 5.48027e-11, 2.72091e-06, 5.48027e-11, 0.0209052, 5.48027e-11, 5.48027e-11
19.47, 0, 0.0203829, 5.88267e-11, 1.41421, -0.0203829, 5.88267e-11, 0, 5.88267e-11, 5.88267e-11, 5.88267e-11, 5.88267e-11, 5.88267e-11, 5.88267e-11, 5.88267e-11, 5.88267e-11, 5.88267e-11, 5.88267e-11, 5.88267e-11, 5.88267e-11, 2.90914e-06, 5.88267e-11, 0.02038, 5.88267e-11, 5.88267e-11
19.4779, 0, 0.019867, 6.25688e-11, 1.41421, -0.019867, 6.25688e-11, 0, 6.25688e-11, 6.25688e-11, 6.25688e-11, 6.25688e-11, 6.25688e-11, 6.25688e-11, 6.25688e-11, 6.25688e-11, 6.25688e-11, 6.25688e-11, 6.25688e-11, 6.25688e-11, 3.14052e-06, 6.25688e-11, 0.0198638, 6.25688e-11, 6.25688e-11
19.4857, 0.214374, 0.0193602, 6.60567e-11, 1.48808, 0.195014, 6.60567e-11, 0, 6.60567e-11, 6.60567e-11, 6.60567e-11, 6.60567e-11, 6.60567e-11, 6.60567e-11, 6.60567e-11, 6.60567e-11, 6.60567e-11, 6.60567e-11, 6.60567e-11, 6.60567e-11, 3.42379e-06, 6.60567e-11, 0.0193568, 6.60567e-11, 6.60567e-11
19.4936, 0.785626, 0.0188624, 6.9136e-11, 1.66902, 0.766763, 6.9136e-11, 0, 6.9136e-11, 6.9136e-11, 6.9136e-11, 6.9136e-11, 6.9136e-11, 6.9136e-11, 6.9136e-11, 6.9136e-11, 6.9136e-11, 6.9136e-11, 6.9136e-11, 6.9136e-11, 3.76922e-06, 6.9136e-11, 0.0188587, 6.9136e-11, 6.9136e-11
19.5014, 0, 0.0183737, 7.18691e-11, 1.41421, -0.0183737, 7.18691e-11, 0, 7.18691e-11, 7.18691e-11, 7.18691e-11, 7.18691e-11, 7.18691e-11, 7.18691e-11, 7.18691e-11, 7.18691e-11, 7.18691e-11, 7.18691e-11, 7.18691e-11, 7.18691e-11, 4.18848e-06, 7.18691e-11, 0.0183695, 7.18691e-11, 7.18691e-11
19.5093, 0, 0.0178941, 7.43622e-11, 1.41421, -0.0178941, 7.43622e-11, 0, 7.43622e-11, 7.43622e-11, 7.43622e-11, 7.43622e-11, 7.43622e-11, 7.43622e-11, 7.43622e-11, 7.43622e-11, 7.43622e-11, 7.43622e-11, 7.43622e-11, 7.43622e-11, 4.69507e-06, 7.43622e-11, 0.0178894, 7.43622e-11, 7.43622e-11
19.5172, 1, 0.0174233, 7.64996e-11, 1.73205, 0.982577, 7.64996e-11, 0, 7.64996e-11, 7.64996e-11, 7.64996e-11, 7.64996e-11, 7.64996e-11, 7.64996e-11, 7.64996e-11, 7.64996e-11, 7.64996e-11, 7.64996e-11, 7.64996e-11, 7.64996e-11, 5.3052e-06, 7.64996e-11, 0.017418, 7.64996e-11, 7.64996e-11
19.525, 0, 0.0169617, 7.8309e-11, 1.41421, -0.0169617, 7.8309e-11, 0, 7.8309e-11, 7.8309e-11, 7.8309e-11, 7.8309e-11, 7.8309e-11, 7.8309e-11, 7.8309e-11, 7.8309e-11, 7.8309e-11, 7.8309e-11, 7.8309e-11, 7.8309e-11, 6.03657e-06, 7.8309e-11, 0.0169557, 7.8309e-11, 7.8309e-11
19.5329, 0, 0.0165093, 7.96698e-11, 1.41421, -0.0165093, 7.96698e-11, 0, 7.96698e-11, 7.96698e-11, 7.96698e-11, 7.96698e-11, 7.96698e-11, 7.96698e-11, 7.96698e-11, 7.96698e-11, 7.96698e-11, 7.96698e-11, 7.96698e-11, 7.96698e-11, 6.91071e-06, 7.96698e-11, 0.0165024, 7.96698e-11, 7.96698e-11
19.5407, 0.394646, 0.0160657, 8.06606e-11, 1.54746, 0.37858, 8.06606e-11, 0, 8.06606e-11, 8.06606e-11, 8.06606e-11, 8.06606e-11, 8.06606e-11, 8.06606e-11, 8.06606e-11, 8.06606e-11, 8.06606e-11, 8.06606e-11, 8.06606e-11, 8.06606e-11, 7.95298e-06, 8.06606e-11, 0.0160577, 8.06606e-11, 8.06606e-11
19.5486, 2.60535, 0.0156315, 8.12502e-11, 2.14601, 2.58972, 8.12502e-11, 0, 8.12502e-11, 8.12502e-11, 8.12502e-11, 8.12502e-11, 8.12502e-11, 8.12502e-11, 8.12502e-11, 8.12502e-11, 8.12502e-11, 8.12502e-11, 8.12502e-11, 8.12502e-11, 9.19145e-06, 8.12502e-11, 0.0156223, 8.12502e-11, 8.12502e-11
19.5565, 0, 0.0152063, 8.153e-11, 1.41421, -0.0152063, 8.153e-11, 0, 8.153e-11, 8.153e-11, 8.153e-11, 8.153e-11, 8.153e-11, 8.153e-11, 8.153e-11, 8.153e-11, 8.153e-11, 8.153e-11, 8.153e-11, 8.153e-11, 1.06614e-05, 8.153e-11, 0.0151956, 8.153e-11, 8.153e-11
19.5643, 0.190287, 0.0147903, 8.14274e-11, 1.47996, 0.175497, 8.14274e-11, 0, 8.14274e-11, 8.14274e-11, 8.14274e-11, 8.14274e-11, 8.14274e-11, 8.14274e-11, 8.14274e-11, 8.14274e-11, 8.14274e-11, 8.14274e-11, 8.14274e-11, 8.14274e-11, 1.24035e-05, 8.14274e-11, 0.0147779, 8.14274e-11, 8.14274e-11
19.5722, 0.809713, 0.0143838, 8.09922e-11, 1.67622, 0.795329, 8.09922e-11, 0, 8.09922e-11, 8.09922e-11, 8.09922e-11, 8.09922e-11, 8.09922e-11, 8.09922e-11, 8.09922e-11, 8.09922e-11, 8.09922e-11, 8.09922e-11, 8.09922e-11, 8.09922e-11, 1.44665e-05, 8.09922e-11, 0.0143693, 8.09922e-11, 8.09922e-11
19.58, 0, 0.0139865, 8.03221e-11, 1.41421, -0.0139865, 8.03221e-11, 0, 8.03221e-11, 8.03221e-11, 8.03221e-11, 8.03221e-11, 8.03221e-11, 8.03221e-11, 8.03221e-11, 8.03221e-11, 8.03221e-11, 8.03221e-11, 8.03221e-11, 8.03221e-11, 1.69114e-05, 8.03221e-11, 0.0139696, 8.03221e-11, 8.03221e-11
19.5879, 0.182945, 0.0135987, 7.92453e-11, 1.47748, 0.169346, 7.92453e-11, 0, 7.92453e-11, 7.92453e-11, 7.92453e-11, 7.92453e-11, 7.92453e-11, 7.92453e-11, 7.92453e-11, 7.92453e-11, 7.92453e-11, 7.92453e-11, 7.92453e-11, 7.92453e-11, 1.98116e-05, 7.92453e-11, 0.0135789, 7.92453e-11, 7.92453e-11
19.5958, 0.817055, 0.0132206, 7.78282e-11, 1.67841, 0.803834, 7.78282e-11, 0, 7.78282e-11, 7.78282e-11, 7.78282e-11, 7.78282e-11, 7.78282e-11, 7.78282e-11, 7.78282e-11, 7.78282e-11, 7.78282e-11, 7.78282e-11, 7.78282e-11, 7.78282e-11, 2.32608e-05, 7.78282e-11, 0.0131973, 7.78282e-11, 7.78282e-11
19.6036, 0, 0.012852, 7.61282e-11, 1.41421, -0.012852, 7.61282e-11, 0, 7.61282e-11, 7.61282e-11, 7.61282e-11, 7.61282e-11, 7.61282e-11, 7.61282e-11, 7.61282e-11, 7.61282e-11, 7.61282e-11, 7.61282e-11, 7.61282e-11, 7.61282e-11, 2.7367e-05, 7.61282e-11, 0.0128247, 7.61282e-11, 7.61282e-11
19.6115, 0, 0.0124934, 7.42397e-11, 1.41421, -0.0124934, 7.42397e-11, 0, 7.42397e-11, 7.42397e-11, 7.42397e-11, 7.42397e-11, 7.42397e-11, 7.42397e-11, 7.42397e-11, 7.42397e-11, 7.42397e-11, 7.42397e-11, 7.42397e-11, 7.42397e-11, 3.22735e-05, 7.42397e-11, 0.0124611, 7.42397e-11, 7.42397e-11
19.6193, 0, 0.0121449, 7.22426e-11, 1.41421, -0.0121449, 7.22426e-11, 0, 7.22426e-11, 7.22426e-11, 7.22426e-11, 7.22426e-11, 7.22426e-11, 7.22426e-11, 7.22426e-11, 7.22426e-11, 7.22426e-11, 7.22426e-11, 7.22426e-11, 7.22426e-11, 3.81565e-05, 7.22426e-11, 0.0121068, 7.22426e-11, 7.22426e-11
19.6272, 0, 0.0118067, 6.98002e-11, 1.41421, -0.0118067, 6.98002e-11, 0, 6.98002e-11, 6.98002e-11, 6.98002e-11, 6.98002e-11, 6.98002e-11, 6.98002e-11, 6.98002e-11, 6.98002e-11, 6.98002e-11, 6.98002e-11, 6.98002e-11, 6.98002e-11, 4.52425e-05, 6.98002e-11, 0.0117615, 6.98002e-11, 6.98002e-11
19.635, 0, 0.0114791, 6.6969e-11, 1.41421, -0.0114791, 6.6969e-11, 0, 6.6969e-11, 6.6969e-11, 6.6969e-11, 6.6969e-11, 6.6969e-11, 6.6969e-11, 6.6969e-11, 6.6969e-11, 6.6969e-11, 6.6969e-11, 6.6969e-11, 6.6969e-11, 5.38117e-05, 6.6969e-11, 0.0114253, 6.6969e-11, 6.6969e-11
19.6429, 0, 0.0111627, 6.38671e-11, 1.41421, -0.0111627, 6.38671e-11, 0, 6.38671e-11, 6.38671e-11, 6.38671e-11, 6.38671e-11, 6.38671e-11, 6.38671e-11, 6.38671e-11, 6.38671e-11, 6.38671e-11, 6.38671e-11, 6.38671e-11, 6.38671e-11, 6.42153e-05, 6.38671e-11, 0.0110985, 6.38671e-11, 6.38671e-11
19.6508, 0, 0.0108575, 6.06207e-11, 1.41421, -0.0108575, 6.06207e-11, 0, 6.06207e-11, 6.06207e-11, 6.06207e-11, 6.06207e-11, 6.06207e-11, 6.06207e-11, 6.06207e-11, 6.06207e-11, 6.06207e-11, 6.06207e-11, 6.06207e-11, 6.06207e-11, 7.69055e-05, 6.06207e-11, 0.0107806, 6.06207e-11, 6.06207e-11
19.6586, 0, 0.0105646, 5.73528e-11, 1.41421, -0.0105646, 5.73528e-11, 0, 5.73528e-11, 5.73528e-11, 5.73528e-11, 5.73528e-11, 5.73528e-11, 5.73528e-11, 5.73528e-11, 5.73528e-11, 5.73528e-11, 5.73528e-11, 5.73528e-11, 5.73528e-11, 9.24246e-05, 5.73528e-11, 0.0104722, 5.73528e-11, 5.73528e-11
19.6665, 0, 0.0102844, 5.41755e-11, 1.41421, -0.0102844, 5.41755e-11, 0, 5.41755e-11, 5.41755e-11, 5.41755e-11, 5.41755e-11, 5.41755e-11, 5.41755e-11, 5.41755e-11, 5.41755e-11, 5.41755e-11, 5.41755e-11, 5.41755e-11, 5.41755e-11, 0.000111469, 5.41755e-11, 0.0101729, 5.41755e-11, 5.41755e-11
19.6743, 0.156668, 0.0100177, 5.10811e-11, 1.46856, 0.146651, 5.10811e-11, 0, 5.10811e-11, 5.10811e-11, 5.10811e-11, 5.10811e-11, 5.10811e-11, 5.10811e-11, 5.10811e-11, 5.10811e-11, 5.10811e-11, 5.10811e-11, 5.10811e-11, 5.10811e-11, 0.000134905, 5.10811e-11, 0.00988278, 5.10811e-11, 5.10811e-11
