   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_90.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.286363, 0, 1.15644e-10, 7.9874e-44, 1.41421, -1.15644e-10, 7.9874e-44, 0, 7.9874e-44, 7.9874e-44, 7.9874e-44, 7.9874e-44, 7.9874e-44, 7.9874e-44, 7.9874e-44, 7.9874e-44, 7.9874e-44, 8.02071e-13, 7.9874e-44, 7.9874e-44, 3.83338e-15, 4.94156e-14, 7.9874e-44, 1.14789e-10, 7.9874e-44, 7.9874e-44
0.294225, 0, 1.74786e-10, 1.33684e-42, 1.41421, -1.74786e-10, 1.33684e-42, 0, 1.33684e-42, 1.33684e-42, 1.33684e-42, 1.33684e-42, 1.33684e-42, 1.33684e-42, 1.33684e-42, 1.33684e-42, 1.33684e-42, 1.21272e-12, 1.33684e-42, 1.33684e-42, 6.03262e-15, 7.8458e-14, 1.33684e-42, 1.73489e-10, 1.33684e-42, 1.33684e-42
0.302087, 0, 2.62574e-10, 1.88489e-41, 1.41421, -2.62574e-10, 1.88489e-41, 0, 1.88489e-41, 1.88489e-41, 1.88489e-41, 1.88489e-41, 1.88489e-41, 1.88489e-41, 1.88489e-41, 1.88489e-41, 1.88489e-41, 1.82264e-12, 1.88489e-41, 1.88489e-41, 9.46472e-15, 1.24123e-13, 1.88489e-41, 2.60618e-10, 1.88489e-41, 1.88489e-41
0.309949, 0, 3.92072e-10, 2.35404e-40, 1.41421, -3.92072e-10, 2.35404e-40, 0, 2.35404e-40, 2.35404e-40, 2.35404e-40, 2.35404e-40, 2.35404e-40, 2.35404e-40, 2.35404e-40, 2.35404e-40, 2.35404e-40, 2.72304e-12, 2.35404e-40, 2.35404e-40, 1.48098e-14, 1.95704e-13, 2.35404e-40, 3.89139e-10, 2.35404e-40, 2.35404e-40
0.31781, 0, 5.81919e-10, 2.63914e-39, 1.41421, -5.81919e-10, 2.63914e-39, 0, 2.63914e-39, 2.63914e-39, 2.63914e-39, 2.63914e-39, 2.63914e-39, 2.63914e-39, 2.63914e-39, 2.63914e-39, 2.63914e-39, 4.04425e-12, 2.63914e-39, 2.63914e-39, 2.31205e-14, 3.07599e-13, 2.63914e-39, 5.77544e-10, 2.63914e-39, 2.63914e-39
0.325672, 0, 8.58522e-10, 2.67273e-38, 1.41421, -8.58522e-10, 2.67273e-38, 0, 2.67273e-38, 2.67273e-38, 2.67273e-38, 2.67273e-38, 2.67273e-38, 2.67273e-38, 2.67273e-38, 2.67273e-38, 2.67273e-38, 5.97133e-12, 2.67273e-38, 2.67273e-38, 3.60262e-14, 4.82069e-13, 2.67273e-38, 8.52032e-10, 2.67273e-38, 2.67273e-38
0.333534, 0, 1.25905e-09, 2.45827e-37, 1.41421, -1.25905e-09, 2.45827e-37, 0, 2.45827e-37, 2.45827e-37, 2.45827e-37, 2.45827e-37, 2.45827e-37, 2.45827e-37, 2.45827e-37, 2.45827e-37, 2.45827e-37, 8.76545e-12, 2.45827e-37, 2.45827e-37, 5.60503e-14, 7.53479e-13, 2.45827e-37, 1.24948e-09, 2.45827e-37, 2.45827e-37
0.341396, 0, 1.83549e-09, 2.0642e-36, 1.41421, -1.83549e-09, 2.0642e-36, 0, 2.0642e-36, 2.0642e-36, 2.0642e-36, 2.0642e-36, 2.0642e-36, 2.0642e-36, 2.0642e-36, 2.0642e-36, 2.0642e-36, 1.27929e-11, 2.0642e-36, 2.0642e-36, 8.71026e-14, 1.17482e-12, 2.0642e-36, 1.82143e-09, 2.0642e-36, 2.0642e-36
0.349257, 0, 2.66004e-09, 1.59042e-35, 1.41421, -2.66004e-09, 1.59042e-35, 0, 1.59042e-35, 1.59042e-35, 1.59042e-35, 1.59042e-35, 1.59042e-35, 1.59042e-35, 1.59042e-35, 1.59042e-35, 1.59042e-35, 1.85644e-11, 1.59042e-35, 1.59042e-35, 1.35246e-13, 1.82769e-12, 1.59042e-35, 2.63951e-09, 1.59042e-35, 1.59042e-35
0.357119, 0, 3.83237e-09, 1.12974e-34, 1.41421, -3.83237e-09, 1.12974e-34, 0, 1.12974e-34, 1.12974e-34, 1.12974e-34, 1.12974e-34, 1.12974e-34, 1.12974e-34, 1.12974e-34, 1.12974e-34, 1.12974e-34, 2.67877e-11, 1.12974e-34, 1.12974e-34, 2.09882e-13, 2.83759e-12, 1.12974e-34, 3.80253e-09, 1.12974e-34, 1.12974e-34
0.364981, 0, 5.4891e-09, 7.63567e-34, 1.41421, -5.4891e-09, 7.63567e-34, 0, 7.63567e-34, 7.63567e-34, 7.63567e-34, 7.63567e-34, 7.63567e-34, 7.63567e-34, 7.63567e-34, 7.63567e-34, 7.63567e-34, 3.84379e-11, 7.63567e-34, 7.63567e-34, 3.25598e-13, 4.39725e-12, 7.63567e-34, 5.44594e-09, 7.63567e-34, 7.63567e-34
0.372843, 0, 7.81636e-09, 5.07296e-33, 1.41421, -7.81636e-09, 5.07296e-33, 0, 5.07296e-33, 5.07296e-33, 5.07296e-33, 5.07296e-33, 5.07296e-33, 5.07296e-33, 5.07296e-33, 5.07296e-33, 5.07296e-33, 5.48508e-11, 5.07296e-33, 5.07296e-33, 5.05021e-13, 6.80231e-12, 5.07296e-33, 7.7542e-09, 5.07296e-33, 5.07296e-33
0.380704, 0, 1.10661e-08, 3.18052e-32, 1.41421, -1.10661e-08, 3.18052e-32, 0, 3.18052e-32, 3.18052e-32, 3.18052e-32, 3.18052e-32, 3.18052e-32, 3.18052e-32, 3.18052e-32, 3.18052e-32, 3.18052e-32, 7.78466e-11, 3.18052e-32, 3.18052e-32, 7.83232e-13, 1.05054e-11, 3.18052e-32, 1.09769e-08, 3.18052e-32, 3.18052e-32
0.388566, 0, 1.55771e-08, 1.86463e-31, 1.41421, -1.55771e-08, 1.86463e-31, 0, 1.86463e-31, 1.86463e-31, 1.86463e-31, 1.86463e-31, 1.86463e-31, 1.86463e-31, 1.86463e-31, 1.86463e-31, 1.86463e-31, 1.09891e-10, 1.86463e-31, 1.86463e-31, 1.21456e-12, 1.61981e-11, 1.86463e-31, 1.54498e-08, 1.86463e-31, 1.86463e-31
0.396428, 0, 2.1802e-08, 1.02225e-30, 1.41421, -2.1802e-08, 1.02225e-30, 0, 1.02225e-30, 1.02225e-30, 1.02225e-30, 1.02225e-30, 1.02225e-30, 1.02225e-30, 1.02225e-30, 1.02225e-30, 1.02225e-30, 1.54308e-10, 1.02225e-30, 1.02225e-30, 1.88303e-12, 2.49348e-11, 1.02225e-30, 2.16209e-08, 1.02225e-30, 1.02225e-30
0.40429, 0, 3.03421e-08, 5.25416e-30, 1.41421, -3.03421e-08, 5.25416e-30, 0, 5.25416e-30, 5.25416e-30, 5.25416e-30, 5.25416e-30, 5.25416e-30, 5.25416e-30, 5.25416e-30, 5.25416e-30, 5.25416e-30, 2.15554e-10, 5.25416e-30, 5.25416e-30, 2.91826e-12, 3.83181e-11, 5.25416e-30, 3.00853e-08, 5.25416e-30, 5.25416e-30
0.412151, 0, 4.19906e-08, 2.53936e-29, 1.41421, -4.19906e-08, 2.53936e-29, 0, 2.53936e-29, 2.53936e-29, 2.53936e-29, 2.53936e-29, 2.53936e-29, 2.53936e-29, 2.53936e-29, 2.53936e-29, 2.53936e-29, 2.99573e-10, 2.53936e-29, 2.53936e-29, 4.51975e-12, 5.87762e-11, 2.53936e-29, 4.16277e-08, 2.53936e-29, 2.53936e-29
0.420013, 0, 5.77878e-08, 1.15774e-28, 1.41421, -5.77878e-08, 1.15774e-28, 0, 1.15774e-28, 1.15774e-28, 1.15774e-28, 1.15774e-28, 1.15774e-28, 1.15774e-28, 1.15774e-28, 1.15774e-28, 1.15774e-28, 4.14258e-10, 1.15774e-28, 1.15774e-28, 6.99348e-12, 8.99743e-11, 1.15774e-28, 5.72766e-08, 1.15774e-28, 1.15774e-28
0.427875, 0, 7.90895e-08, 4.99444e-28, 1.41421, -7.90895e-08, 4.99444e-28, 0, 4.99444e-28, 4.99444e-28, 4.99444e-28, 4.99444e-28, 4.99444e-28, 4.99444e-28, 4.99444e-28, 4.99444e-28, 4.99444e-28, 5.70037e-10, 4.99444e-28, 4.99444e-28, 1.0807e-11, 1.3742e-10, 4.99444e-28, 7.83712e-08, 4.99444e-28, 4.99444e-28
0.435737, 0, 1.07652e-07, 2.04461e-27, 1.41421, -1.07652e-07, 2.04461e-27, 0, 2.04461e-27, 2.04461e-27, 2.04461e-27, 2.04461e-27, 2.04461e-27, 2.04461e-27, 2.04461e-27, 2.04461e-27, 2.04461e-27, 7.80621e-10, 2.04461e-27, 2.04461e-27, 1.66717e-11, 2.09352e-10, 2.04461e-27, 1.06645e-07, 2.04461e-27, 2.04461e-27
0.443598, 0, 1.45737e-07, 7.96472e-27, 1.41421, -1.45737e-07, 7.96472e-27, 0, 7.96472e-27, 7.96472e-27, 7.96472e-27, 7.96472e-27, 7.96472e-27, 7.96472e-27, 7.96472e-27, 7.96472e-27, 7.96472e-27, 1.06396e-09, 7.96472e-27, 7.96472e-27, 2.56646e-11, 3.18024e-10, 7.96472e-27, 1.44329e-07, 7.96472e-27, 7.96472e-27
0.45146, 0, 1.96239e-07, 2.95993e-26, 1.41421, -1.96239e-07, 2.95993e-26, 0, 2.95993e-26, 2.95993e-26, 2.95993e-26, 2.95993e-26, 2.95993e-26, 1.28424e-13, 2.95993e-26, 2.95993e-26, 2.95993e-26, 1.44344e-09, 2.95993e-26, 2.95993e-26, 3.94087e-11, 4.81558e-10, 2.95993e-26, 1.94274e-07, 2.95993e-26, 2.95993e-26
0.459322, 0, 2.62841e-07, 1.68852e-25, 1.41421, -2.62841e-07, 1.68852e-25, 0, 1.68852e-25, 1.68852e-25, 1.68852e-25, 1.68852e-25, 1.68852e-25, 4.68611e-13, 1.68852e-25, 1.68852e-25, 1.68852e-25, 1.94942e-09, 1.68852e-25, 1.68852e-25, 6.03533e-11, 7.26672e-10, 1.68852e-25, 2.60104e-07, 1.68852e-25, 1.68852e-25
0.467184, 0, 3.51588e-07, 3.73504e-10, 1.41421, -3.51588e-07, 3.76131e-10, 3.73504e-10, 3.73517e-10, 3.73536e-10, 3.73543e-10, 3.73512e-10, 4.0371e-10, 3.77218e-10, 3.78897e-10, 3.74098e-10, 1.30369e-09, 2.9946e-09, 3.73608e-10, 3.7351e-10, 4.6559e-10, 1.46556e-09, 3.73506e-10, 3.46801e-07, 3.73504e-10, 3.82145e-10
0.475045, 0, 4.68627e-07, 1.19709e-09, 1.41421, -4.68627e-07, 1.20551e-09, 1.19709e-09, 1.19713e-09, 1.19719e-09, 1.19722e-09, 1.19712e-09, 1.2939e-09, 1.20788e-09, 1.21438e-09, 1.19899e-09, 4.17823e-09, 4.70594e-09, 1.19742e-09, 1.19711e-09, 1.33708e-09, 2.8312e-09, 1.1971e-09, 4.60199e-07, 1.19709e-09, 1.22478e-09
0.482907, 0, 6.23224e-07, 2.97284e-09, 1.41421, -6.23224e-07, 2.99375e-09, 2.97284e-09, 2.97295e-09, 2.9731e-09, 2.97315e-09, 2.9729e-09, 3.21337e-09, 2.99877e-09, 3.01579e-09, 2.97757e-09, 1.03798e-08, 7.65001e-09, 2.97367e-09, 2.97289e-09, 3.18479e-09, 5.4066e-09, 2.97285e-09, 6.08089e-07, 2.97284e-09, 3.04164e-09
0.490769, 0, 8.28323e-07, 6.72828e-09, 1.41421, -8.28323e-07, 6.77562e-09, 6.72828e-09, 6.72852e-09, 6.72886e-09, 6.72898e-09, 6.72842e-09, 7.27282e-09, 6.78592e-09, 6.82551e-09, 6.73898e-09, 2.34973e-08, 1.29365e-08, 6.73015e-09, 6.72838e-09, 7.04775e-09, 1.03347e-08, 6.72831e-09, 8.00503e-07, 6.72828e-09, 6.88404e-09
0.498631, 0, 1.10293e-06, 1.4519e-08, 1.41421, -1.10293e-06, 1.46212e-08, 1.4519e-08, 1.45195e-08, 1.45203e-08, 1.45205e-08, 1.45193e-08, 1.56944e-08, 1.46419e-08, 1.47289e-08, 1.45421e-08, 5.07136e-08, 2.27253e-08, 1.45231e-08, 1.45192e-08, 1.49983e-08, 1.98344e-08, 1.45191e-08, 1.05076e-06, 1.4519e-08, 1.48552e-08
0.506492, 0, 1.47612e-06, 3.03781e-08, 1.41421, -1.47612e-06, 3.05919e-08, 3.03781e-08, 3.03791e-08, 3.03807e-08, 3.03812e-08, 3.03787e-08, 3.28377e-08, 3.06578e-08, 3.08172e-08, 3.04264e-08, 1.06122e-07, 4.11809e-08, 3.03865e-08, 3.03786e-08, 3.10935e-08, 3.81755e-08, 3.03782e-08, 1.3769e-06, 3.03781e-08, 3.10816e-08
0.514354, 0, 1.99413e-06, 6.20623e-08, 1.41421, -1.99413e-06, 6.24992e-08, 6.20623e-08, 6.20644e-08, 6.20676e-08, 6.20687e-08, 6.20635e-08, 6.70881e-08, 6.26835e-08, 6.29596e-08, 6.2161e-08, 2.16832e-07, 7.62254e-08, 6.20796e-08, 6.20632e-08, 6.31247e-08, 7.34262e-08, 6.20625e-08, 1.80422e-06, 6.20623e-08, 6.34999e-08
0.522216, 0, 2.73326e-06, 1.2419e-07, 1.41421, -2.73326e-06, 1.25065e-07, 1.2419e-07, 1.24194e-07, 1.24201e-07, 1.24203e-07, 1.24193e-07, 1.34248e-07, 1.25997e-07, 1.25986e-07, 1.24388e-07, 4.33936e-07, 1.42684e-07, 1.24225e-07, 1.24192e-07, 1.25759e-07, 1.40651e-07, 1.24191e-07, 2.36932e-06, 1.2419e-07, 1.27067e-07
0.530078, 0, 3.82069e-06, 2.43767e-07, 1.41421, -3.82069e-06, 2.45484e-07, 2.43767e-07, 2.43775e-07, 2.43788e-07, 2.43792e-07, 2.43772e-07, 2.63513e-07, 2.48024e-07, 2.47292e-07, 2.44155e-07, 8.51834e-07, 2.6782e-07, 2.43835e-07, 2.43771e-07, 2.46072e-07, 2.67463e-07, 2.43768e-07, 3.12716e-06, 2.43767e-07, 2.49415e-07
0.53794, 0, 5.47218e-06, 4.69683e-07, 1.41421, -5.47218e-06, 4.72991e-07, 4.69683e-07, 4.69699e-07, 4.69723e-07, 4.69732e-07, 4.69692e-07, 5.07733e-07, 4.78926e-07, 4.76477e-07, 4.7043e-07, 1.64143e-06, 5.00841e-07, 4.69814e-07, 4.6969e-07, 4.73051e-07, 5.03578e-07, 4.69685e-07, 4.16273e-06, 4.69683e-07, 4.80567e-07
0.545801, 0, 8.05352e-06, 8.88667e-07, 1.41421, -8.05352e-06, 8.94927e-07, 8.88667e-07, 8.88698e-07, 8.88743e-07, 8.88759e-07, 8.88685e-07, 9.60669e-07, 9.0784e-07, 9.01522e-07, 8.90081e-07, 3.10595e-06, 9.28871e-07, 8.88914e-07, 8.8868e-07, 8.93558e-07, 9.36838e-07, 8.8867e-07, 5.61019e-06, 8.88667e-07, 9.09262e-07
0.553663, 0, 1.2182e-05, 1.65148e-06, 1.41421, -1.2182e-05, 1.66311e-06, 1.65148e-06, 1.65154e-06, 1.65162e-06, 1.65165e-06, 1.65151e-06, 1.7853e-06, 1.69001e-06, 1.67537e-06, 1.65411e-06, 5.77254e-06, 1.70315e-06, 1.65194e-06, 1.6515e-06, 1.65854e-06, 1.7195e-06, 1.65149e-06, 7.68448e-06, 1.65148e-06, 1.68976e-06
0.561525, 0, 1.88882e-05, 3.01485e-06, 1.41421, -1.88882e-05, 3.0361e-06, 3.01485e-06, 3.01496e-06, 3.01511e-06, 3.01517e-06, 3.01491e-06, 3.25918e-06, 3.09058e-06, 3.05848e-06, 3.01965e-06, 1.0539e-05, 3.08102e-06, 3.01569e-06, 3.0149e-06, 3.02499e-06, 3.11031e-06, 3.01487e-06, 1.07311e-05, 3.01485e-06, 3.08474e-06
0.569387, 0, 2.98707e-05, 5.40713e-06, 1.41421, -2.98707e-05, 5.44524e-06, 5.40713e-06, 5.40732e-06, 5.4076e-06, 5.4077e-06, 5.40724e-06, 5.8454e-06, 5.55376e-06, 5.48538e-06, 5.41574e-06, 1.89035e-05, 5.49153e-06, 5.40864e-06, 5.40722e-06, 5.42161e-06, 5.54025e-06, 5.40715e-06, 1.53042e-05, 5.40713e-06, 5.5325e-06
0.577248, 0, 4.78826e-05, 9.52825e-06, 1.41421, -4.78826e-05, 9.5954e-06, 9.52825e-06, 9.52858e-06, 9.52907e-06, 9.52924e-06, 9.52844e-06, 1.03007e-05, 9.80792e-06, 9.66616e-06, 9.54342e-06, 3.33144e-05, 9.63552e-06, 9.5309e-06, 9.52839e-06, 9.5488e-06, 9.71278e-06, 9.52828e-06, 2.22857e-05, 9.52825e-06, 9.74919e-06
0.58511, 0, 7.73125e-05, 1.64985e-05, 1.41421, -7.73125e-05, 1.66148e-05, 1.64985e-05, 1.64991e-05, 1.64999e-05, 1.65002e-05, 1.64988e-05, 1.78361e-05, 1.70239e-05, 1.67373e-05, 1.65248e-05, 5.76913e-05, 1.66343e-05, 1.65031e-05, 1.64987e-05, 1.65275e-05, 1.67529e-05, 1.64985e-05, 3.30644e-05, 1.64985e-05, 1.68811e-05
0.592972, 0, 0.000125017, 2.80733e-05, 1.41421, -0.000125017, 2.82712e-05, 2.80733e-05, 2.80743e-05, 2.80757e-05, 2.80762e-05, 2.80739e-05, 3.03498e-05, 2.90456e-05, 2.84798e-05, 2.8118e-05, 9.81772e-05, 2.82448e-05, 2.80811e-05, 2.80737e-05, 2.81141e-05, 2.84221e-05, 2.80734e-05, 4.97881e-05, 2.80733e-05, 2.87245e-05
0.600834, 0, 0.000201513, 4.69462e-05, 1.41421, -0.000201513, 4.72772e-05, 4.69462e-05, 4.69478e-05, 4.69502e-05, 4.6951e-05, 4.69471e-05, 5.07537e-05, 4.87178e-05, 4.7626e-05, 4.70209e-05, 0.0001642, 4.7162e-05, 4.69592e-05, 4.69469e-05, 4.70031e-05, 4.74222e-05, 4.69463e-05, 7.57316e-05, 4.69462e-05, 4.80353e-05
0.608695, 0, 0.000322601, 7.71612e-05, 1.41421, -0.000322601, 7.77053e-05, 7.71612e-05, 7.71638e-05, 7.71678e-05, 7.71692e-05, 7.71627e-05, 8.34205e-05, 8.03394e-05, 7.82787e-05, 7.72841e-05, 0.000269917, 7.74319e-05, 7.71827e-05, 7.71623e-05, 7.72404e-05, 7.7808e-05, 7.71615e-05, 0.000115794, 7.71612e-05, 7.89516e-05
0.616557, 0, 0.00051154, 0.000124661, 1.41421, -0.00051154, 0.000125541, 0.000124661, 0.000124665, 0.000124672, 0.000124674, 0.000124664, 0.000134776, 0.000130274, 0.000126467, 0.00012486, 0.000436142, 0.000125, 0.000124696, 0.000124663, 0.000124771, 0.000125537, 0.000124662, 0.000177163, 0.000124661, 0.000127554
