   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_820.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
3.92149, 12.0197, 20.7491, 15.9256, 3.74429, -8.72941, 0, 15.9256, 15.9285, 15.9332, 15.9517, 16.3768, 20.256, 15.9256, 15.9256, 15.9256, 15.9256, 15.9256, 15.9256, 15.9256, 15.9256, 15.9256, 15.9256, 15.9256, 15.9256, 15.9307, 15.9256
3.92935, 11.9901, 21.3511, 16.0108, 3.74033, -9.36102, 0, 16.0108, 16.0137, 16.0184, 16.0354, 16.4705, 20.8499, 16.0108, 16.0108, 16.0108, 16.0108, 16.0108, 16.0108, 16.0108, 16.0108, 16.0108, 16.0108, 16.0108, 16.0108, 16.017, 16.0108
3.93722, 20.7722, 22.0033, 16.0943, 4.77203, -1.2311, 0, 16.0943, 16.0972, 16.1019, 16.1179, 16.5625, 21.4933, 16.0943, 16.0943, 16.0943, 16.0943, 16.0943, 16.0943, 16.0943, 16.0943, 16.0943, 16.0943, 16.0943, 16.0943, 16.1018, 16.0943
3.94509, 23.0154, 22.6852, 16.1757, 5.00154, 0.3302, 0, 16.1757, 16.1786, 16.1834, 16.1989, 16.6526, 22.1657, 16.1757, 16.1757, 16.1757, 16.1757, 16.1757, 16.1757, 16.1757, 16.1757, 16.1757, 16.1757, 16.1757, 16.1757, 16.1847, 16.1757
3.95295, 11.1835, 23.3756, 16.255, 3.63091, -12.192, 0, 16.255, 16.2579, 16.2627, 16.278, 16.7405, 22.846, 16.255, 16.255, 16.255, 16.255, 16.255, 16.255, 16.255, 16.255, 16.255, 16.255, 16.255, 16.255, 16.2655, 16.255
3.96082, 19.7001, 24.0533, 16.332, 4.65833, -4.35324, 0, 16.332, 16.3349, 16.3396, 16.3551, 16.8262, 23.5132, 16.332, 16.332, 16.332, 16.332, 16.332, 16.332, 16.332, 16.332, 16.332, 16.332, 16.332, 16.332, 16.3441, 16.332
3.96869, 22.9666, 24.6976, 16.4065, 4.99666, -1.73096, 0, 16.4065, 16.4095, 16.4142, 16.4301, 16.9096, 24.1465, 16.4065, 16.4065, 16.4065, 16.4065, 16.4065, 16.4065, 16.4065, 16.4065, 16.4065, 16.4065, 16.4065, 16.4065, 16.4205, 16.4065
3.97655, 16.1353, 25.2883, 16.4786, 4.25856, -9.15295, 0, 16.4786, 16.4816, 16.4863, 16.5029, 16.9905, 24.7258, 16.4786, 16.4786, 16.4786, 16.4786, 16.4786, 16.4786, 16.4786, 16.4786, 16.4786, 16.4786, 16.4786, 16.4786, 16.4944, 16.4786
3.98442, 12.0145, 25.807, 16.5483, 3.7436, -13.7925, 0, 16.5483, 16.5512, 16.5559, 16.5737, 17.0691, 25.2327, 16.5483, 16.5483, 16.5483, 16.5483, 16.5483, 16.5483, 16.5483, 16.5483, 16.5483, 16.5483, 16.5483, 16.5483, 16.5659, 16.5483
3.99229, 17.058, 26.2377, 16.6156, 4.36554, -9.17968, 0, 16.6156, 16.6185, 16.6232, 16.6424, 17.1454, 25.6511, 16.6156, 16.6156, 16.6156, 16.6156, 16.6156, 16.6156, 16.6156, 16.6156, 16.6156, 16.6156, 16.6156, 16.6156, 16.635, 16.6156
4.00015, 14.0677, 26.5671, 16.6807, 4.00845, -12.4994, 0, 16.6807, 16.6836, 16.6883, 16.7094, 17.2195, 25.9678, 16.6807, 16.6807, 16.6807, 16.6807, 16.6807, 16.6807, 16.6807, 16.6807, 16.6807, 16.6807, 16.6807, 16.6807, 16.7018, 16.6807
4.00802, 14.947, 26.786, 16.7438, 4.11667, -11.839, 0, 16.7438, 16.7467, 16.7515, 16.775, 17.2917, 26.1736, 16.7438, 16.7438, 16.7438, 16.7438, 16.7438, 16.7438, 16.7438, 16.7438, 16.7438, 16.7438, 16.7438, 16.7438, 16.7666, 16.7438
4.01589, 16.8041, 26.8891, 16.8052, 4.33637, -10.085, 0, 16.8052, 16.8082, 16.8129, 16.8395, 17.3624, 26.263, 16.8052, 16.8052, 16.8052, 16.8052, 16.8052, 16.8052, 16.8052, 16.8052, 16.8052, 16.8052, 16.8052, 16.8052, 16.8294, 16.8052
4.02375, 10.2201, 26.8756, 16.8653, 3.49573, -16.6555, 0, 16.8653, 16.8682, 16.8729, 16.9033, 17.4317, 26.2352, 16.8653, 16.8653, 16.8653, 16.8653, 16.8653, 16.8653, 16.8653, 16.8653, 16.8653, 16.8653, 16.8653, 16.8653, 16.8907, 16.8653
4.03162, 13.7876, 26.7491, 16.9244, 3.97336, -12.9614, 0, 16.9244, 16.9273, 16.932, 16.9671, 17.5001, 26.0937, 16.9244, 16.9244, 16.9244, 16.9244, 16.9244, 16.9244, 16.9244, 16.9244, 16.9244, 16.9244, 16.9244, 16.9244, 16.9507, 16.9244
4.03949, 12.0334, 26.5172, 16.9829, 3.74611, -14.4839, 0, 16.9829, 16.9858, 16.9905, 17.0312, 17.568, 25.8462, 16.9829, 16.9829, 16.9829, 16.9829, 16.9829, 16.9829, 16.9829, 16.9829, 16.9829, 16.9829, 16.9829, 16.9829, 17.0098, 16.9829
4.04735, 15.817, 26.1916, 17.0412, 4.22101, -10.3746, 0, 17.0412, 17.0441, 17.0488, 17.0963, 17.6358, 25.504, 17.0412, 17.0412, 17.0412, 17.0412, 17.0412, 17.0412, 17.0412, 17.0412, 17.0412, 17.0412, 17.0412, 17.0412, 17.0684, 17.0412
4.05522, 20.1496, 25.7864, 17.0998, 4.70634, -5.63681, 0, 17.0998, 17.1027, 17.1074, 17.1629, 17.704, 25.0813, 17.0998, 17.0998, 17.0998, 17.0998, 17.0998, 17.0998, 17.0998, 17.0998, 17.0998, 17.0998, 17.0998, 17.0998, 17.127, 17.0998
4.06309, 10.2848, 25.3185, 17.1591, 3.50497, -15.0336, 0, 17.1591, 17.162, 17.1667, 17.2316, 17.7729, 24.5947, 17.1591, 17.1591, 17.1591, 17.1591, 17.1591, 17.1591, 17.1591, 17.1591, 17.1591, 17.1591, 17.1591, 17.1591, 17.1859, 17.1591
4.07095, 17.6814, 24.8055, 17.2194, 4.43637, -7.12416, 0, 17.2194, 17.2223, 17.227, 17.3027, 17.8429, 24.062, 17.2194, 17.2194, 17.2194, 17.2194, 17.2194, 17.2194, 17.2194, 17.2194, 17.2194, 17.2194, 17.2194, 17.2194, 17.2455, 17.2194
4.07882, 12.0483, 24.2656, 17.2811, 3.7481, -12.2174, 0, 17.2811, 17.284, 17.2887, 17.3766, 17.9143, 23.501, 17.2811, 17.2811, 17.2811, 17.2811, 17.2811, 17.2811, 17.2811, 17.2811, 17.2811, 17.2811, 17.2811, 17.2811, 17.3062, 17.2811
4.08669, 12.9859, 23.7165, 17.3444, 3.87116, -10.7306, 0, 17.3444, 17.3473, 17.352, 17.4538, 17.9875, 22.9295, 17.3444, 17.3444, 17.3444, 17.3444, 17.3444, 17.3444, 17.3444, 17.3444, 17.3444, 17.3444, 17.3444, 17.3444, 17.3683, 17.3444
4.09455, 12.0552, 23.1742, 17.4096, 3.74902, -11.119, 0, 17.4096, 17.4125, 17.4172, 17.5342, 18.0626, 22.3634, 17.4096, 17.4096, 17.4096, 17.4096, 17.4096, 17.4096, 17.4096, 17.4096, 17.4096, 17.4096, 17.4096, 17.4096, 17.4321, 17.4096
4.10242, 10.1328, 22.6531, 17.4768, 3.48321, -12.5203, 0, 17.4768, 17.4797, 17.4844, 17.618, 18.1399, 21.8173, 17.4768, 17.4768, 17.4768, 17.4768, 17.4768, 17.4768, 17.4768, 17.4768, 17.4768, 17.4768, 17.4768, 17.4768, 17.4977, 17.4768
4.11029, 5.99294, 22.1649, 17.5461, 2.82718, -16.1719, 0, 17.5461, 17.5491, 17.5538, 17.7052, 18.2194, 21.303, 17.5461, 17.5461, 17.5461, 17.5461, 17.5461, 17.5461, 17.5461, 17.5461, 17.5461, 17.5461, 17.5461, 17.5461, 17.5653, 17.5461
4.11815, 9.83807, 21.7189, 17.6177, 3.44065, -11.8808, 0, 17.6177, 17.6206, 17.6253, 17.7954, 18.3011, 20.8298, 17.6177, 17.6177, 17.6177, 17.6177, 17.6177, 17.6177, 17.6177, 17.6177, 17.6177, 17.6177, 17.6177, 17.6177, 17.635, 17.6177
4.12602, 3.30661, 21.3213, 17.6913, 2.30361, -18.0147, 0, 17.6913, 17.6942, 17.699, 17.8884, 18.3852, 20.4043, 17.6913, 17.6913, 17.6913, 17.6913, 17.6913, 17.6913, 17.6913, 17.6913, 17.6913, 17.6913, 17.6913, 17.6913, 17.7068, 17.6913
4.13388, 3.91561, 20.9762, 17.7671, 2.4322, -17.0606, 0, 17.7671, 17.77, 17.7747, 17.9838, 18.4717, 20.0307, 17.7671, 17.7671, 17.7671, 17.7671, 17.7671, 17.7671, 17.7671, 17.7671, 17.7671, 17.7671, 17.7671, 17.7671, 17.7807, 17.7671
4.14175, 8.99529, 20.6849, 17.8448, 3.31591, -11.6896, 0, 17.8448, 17.8477, 17.8524, 18.0809, 18.5605, 19.7106, 17.8448, 17.8448, 17.8448, 17.8448, 17.8448, 17.8448, 17.8448, 17.8448, 17.8448, 17.8448, 17.8448, 17.8448, 17.8567, 17.8448
4.14962, 8.08185, 20.4467, 17.9244, 3.17519, -12.3649, 0, 17.9244, 17.9273, 17.9321, 18.1793, 18.6518, 19.4437, 17.9244, 17.9244, 17.9244, 17.9244, 17.9244, 17.9244, 17.9244, 17.9244, 17.9244, 17.9244, 17.9244, 17.9244, 17.9347, 17.9244
4.15748, 6.81908, 20.2597, 18.0057, 2.96969, -13.4406, 0, 18.0057, 18.0087, 18.0134, 18.2782, 18.7458, 19.2278, 18.0057, 18.0057, 18.0057, 18.0057, 18.0057, 18.0057, 18.0057, 18.0057, 18.0057, 18.0057, 18.0057, 18.0057, 18.0145, 18.0057
4.16535, 5.17621, 20.1205, 18.0887, 2.67884, -14.9443, 0, 18.0887, 18.0916, 18.0963, 18.377, 18.8431, 19.0598, 18.0887, 18.0887, 18.0887, 18.0887, 18.0887, 18.0887, 18.0887, 18.0887, 18.0887, 18.0887, 18.0887, 18.0887, 18.096, 18.0887
4.17322, 13.0558, 20.0255, 18.173, 3.88018, -6.96975, 0, 18.173, 18.1759, 18.1806, 18.4751, 18.9443, 18.9354, 18.173, 18.173, 18.173, 18.173, 18.173, 18.173, 18.173, 18.173, 18.173, 18.173, 18.173, 18.173, 18.1791, 18.173
4.18108, 9.64975, 19.9711, 18.2585, 3.41317, -10.3214, 0, 18.2585, 18.2615, 18.2662, 18.5718, 19.051, 18.8498, 18.2585, 18.2585, 18.2585, 18.2585, 18.2585, 18.2585, 18.2585, 18.2585, 18.2585, 18.2585, 18.2585, 18.2585, 18.2635, 18.2585
4.18895, 6.8917, 19.9545, 18.3452, 2.98189, -13.0628, 0, 18.3452, 18.3481, 18.3529, 18.6668, 19.1652, 18.7983, 18.3452, 18.3452, 18.3452, 18.3452, 18.3452, 18.3452, 18.3452, 18.3452, 18.3452, 18.3452, 18.3452, 18.3452, 18.3493, 18.3452
4.19682, 9.19052, 19.9741, 18.4329, 3.34522, -10.7836, 0, 18.4329, 18.4358, 18.4405, 18.7595, 19.2907, 18.7758, 18.4329, 18.4329, 18.4329, 18.4329, 18.4329, 18.4329, 18.4329, 18.4329, 18.4329, 18.4329, 18.4329, 18.4329, 18.4361, 18.4329
4.20468, 19.1624, 20.0308, 18.5214, 4.60026, -0.86845, 0, 18.5214, 18.5243, 18.529, 18.8497, 19.4329, 18.7778, 18.5214, 18.5214, 18.5214, 18.5214, 18.5214, 18.5214, 18.5214, 18.5214, 18.5214, 18.5214, 18.5214, 18.5214, 18.5239, 18.5214
4.21255, 7.8231, 20.1287, 18.6106, 3.13418, -12.3056, 0, 18.6106, 18.6135, 18.6182, 18.9373, 19.5999, 18.8001, 18.6106, 18.6106, 18.6106, 18.6106, 18.6106, 18.6106, 18.6106, 18.6106, 18.6106, 18.6106, 18.6106, 18.6106, 18.6126, 18.6106
4.22042, 4.99275, 20.2761, 18.7005, 2.64438, -15.2834, 0, 18.7005, 18.7034, 18.7081, 19.0221, 19.8041, 18.8388, 18.7005, 18.7005, 18.7005, 18.7005, 18.7005, 18.7005, 18.7005, 18.7005, 18.7005, 18.7005, 18.7005, 18.7005, 18.702, 18.7005
4.22828, 6.88156, 20.4879, 18.7909, 2.9802, -13.6064, 0, 18.7909, 18.7938, 18.7986, 19.1044, 20.0629, 18.8907, 18.7909, 18.7909, 18.7909, 18.7909, 18.7909, 18.7909, 18.7909, 18.7909, 18.7909, 18.7909, 18.7909, 18.7909, 18.7921, 18.7909
4.23615, 12.6504, 20.7868, 18.8818, 3.82758, -8.13641, 0, 18.8819, 18.8848, 18.8895, 19.1843, 20.4018, 18.9529, 18.8818, 18.8818, 18.8818, 18.8818, 18.8818, 18.8818, 18.8818, 18.8818, 18.8818, 18.8818, 18.8818, 18.8818, 18.8827, 18.8818
4.24402, 11.4463, 21.2065, 18.9732, 3.66692, -9.76018, 0, 18.9732, 18.9762, 18.9809, 19.2623, 20.8562, 19.0233, 18.9732, 18.9732, 18.9732, 18.9732, 18.9732, 18.9732, 18.9732, 18.9732, 18.9732, 18.9732, 18.9732, 18.9732, 18.9739, 18.9732
4.25188, 9.51989, 21.7945, 19.065, 3.3941, -12.2747, 0, 19.065, 19.0679, 19.0727, 19.3385, 21.4752, 19.0998, 19.065, 19.065, 19.065, 19.065, 19.065, 19.065, 19.065, 19.065, 19.065, 19.065, 19.065, 19.065, 19.0655, 19.065
4.25975, 17.2594, 22.6168, 19.1572, 4.38855, -5.35741, 0, 19.1572, 19.1601, 19.1648, 19.4137, 22.3255, 19.1811, 19.1572, 19.1572, 19.1572, 19.1572, 19.1572, 19.1572, 19.1572, 19.1572, 19.1572, 19.1572, 19.1572, 19.1572, 19.1575, 19.1572
4.26762, 13.4612, 23.7618, 19.2496, 3.93208, -10.3005, 0, 19.2496, 19.2526, 19.2573, 19.4881, 23.4963, 19.2659, 19.2496, 19.2496, 19.2496, 19.2496, 19.2496, 19.2496, 19.2496, 19.2496, 19.2496, 19.2496, 19.2496, 19.2496, 19.2499, 19.2496
4.27548, 15.9777, 25.3462, 19.3424, 4.24001, -9.36847, 0, 19.3424, 19.3453, 19.3501, 19.5623, 25.1047, 19.3533, 19.3424, 19.3424, 19.3424, 19.3424, 19.3424, 19.3424, 19.3424, 19.3424, 19.3424, 19.3424, 19.3424, 19.3424, 19.3426, 19.3424
4.28335, 29.8275, 27.521, 19.4355, 5.64158, 2.30644, 0, 19.4355, 19.4384, 19.4432, 19.6367, 27.3019, 19.4427, 19.4355, 19.4355, 19.4355, 19.4355, 19.4355, 19.4355, 19.4355, 19.4355, 19.4355, 19.4355, 19.4355, 19.4355, 19.4356, 19.4355
4.29122, 22.4784, 30.4776, 19.5289, 4.94757, -7.99915, 0, 19.5289, 19.5318, 19.5365, 19.7119, 30.2792, 19.5336, 19.5289, 19.5289, 19.5289, 19.5289, 19.5289, 19.5289, 19.5289, 19.5289, 19.5289, 19.5289, 19.5289, 19.5289, 19.529, 19.5289
4.29908, 34.0363, 34.4533, 19.6225, 6.00303, -0.417, 0, 19.6225, 19.6254, 19.6302, 19.788, 34.2741, 19.6256, 19.6225, 19.6225, 19.6225, 19.6225, 19.6225, 19.6225, 19.6225, 19.6225, 19.6225, 19.6225, 19.6225, 19.6225, 19.6226, 19.6225
4.30695, 38.87, 39.7368, 19.7164, 6.39297, -0.866821, 0, 19.7164, 19.7193, 19.7241, 19.8655, 39.5752, 19.7184, 19.7164, 19.7164, 19.7164, 19.7164, 19.7164, 19.7164, 19.7164, 19.7164, 19.7164, 19.7164, 19.7164, 19.7164, 19.7165, 19.7164
4.31482, 53.5554, 46.673, 19.8106, 7.45355, 6.88236, 0, 19.8106, 19.8135, 19.8183, 19.9445, 46.5273, 19.8118, 19.8106, 19.8106, 19.8106, 19.8106, 19.8106, 19.8106, 19.8106, 19.8106, 19.8106, 19.8106, 19.8106, 19.8106, 19.8106, 19.8106
4.32268, 75.9468, 55.6598, 19.905, 8.82875, 20.287, 0, 19.905, 19.9079, 19.9128, 20.0251, 55.5282, 19.9058, 19.905, 19.905, 19.905, 19.905, 19.905, 19.905, 19.905, 19.905, 19.905, 19.905, 19.905, 19.905, 19.905, 19.905
4.33055, 89.7372, 67.1513, 19.9997, 9.57795, 22.5859, 0, 19.9997, 20.0026, 20.0075, 20.1076, 67.0321, 20.0002, 19.9997, 19.9997, 19.9997, 19.9997, 19.9997, 19.9997, 19.9997, 19.9997, 19.9997, 19.9997, 19.9997, 19.9997, 19.9997, 19.9997
4.33842, 81.2835, 81.6451, 20.0946, 9.12598, -0.361542, 0, 20.0946, 20.0975, 20.1026, 20.1919, 81.5366, 20.0949, 20.0946, 20.0946, 20.0946, 20.0946, 20.0946, 20.0946, 20.0946, 20.0946, 20.0946, 20.0946, 20.0946, 20.0946, 20.0946, 20.0946
4.34628, 115.622, 99.6707, 20.1898, 10.8454, 15.9513, 0, 20.1898, 20.1927, 20.1978, 20.2779, 99.5714, 20.19, 20.1898, 20.1898, 20.1898, 20.1898, 20.1898, 20.1898, 20.1898, 20.1898, 20.1898, 20.1898, 20.1898, 20.1898, 20.1898, 20.1898
4.35415, 118.555, 121.775, 20.2852, 10.9797, -3.22096, 0, 20.2852, 20.2881, 20.2934, 20.3657, 121.684, 20.2853, 20.2852, 20.2852, 20.2852, 20.2852, 20.2852, 20.2852, 20.2852, 20.2852, 20.2852, 20.2852, 20.2852, 20.2852, 20.2852, 20.2852
4.36202, 174.987, 148.484, 20.3808, 13.3036, 26.5032, 0, 20.3808, 20.3838, 20.3893, 20.455, 148.398, 20.3809, 20.3808, 20.3808, 20.3808, 20.3808, 20.3808, 20.3808, 20.3808, 20.3808, 20.3808, 20.3808, 20.3808, 20.3808, 20.3808, 20.3808
4.36988, 185.77, 180.282, 20.4767, 13.7029, 5.48857, 0, 20.4767, 20.4796, 20.4855, 20.5458, 180.201, 20.4768, 20.4767, 20.4767, 20.4767, 20.4767, 20.4767, 20.4767, 20.4767, 20.4767, 20.4767, 20.4767, 20.4767, 20.4767, 20.4767, 20.4767
4.37775, 235.82, 217.573, 20.5728, 15.4214, 18.2467, 0, 20.5729, 20.5758, 20.582, 20.638, 217.496, 20.5729, 20.5728, 20.5728, 20.5728, 20.5728, 20.5728, 20.5728, 20.5728, 20.5728, 20.5728, 20.5728, 20.5728, 20.5728, 20.5729, 20.5728
4.38562, 282.512, 260.619, 20.6692, 16.8675, 21.8939, 0, 20.6692, 20.6721, 20.679, 20.7313, 260.544, 20.6692, 20.6692, 20.6692, 20.6692, 20.6692, 20.6692, 20.6692, 20.6692, 20.6692, 20.6692, 20.6692, 20.6692, 20.6692, 20.6692, 20.6692
4.39348, 310.136, 309.528, 20.7658, 17.6674, 0.607758, 0, 20.7658, 20.7687, 20.7763, 20.8257, 309.455, 20.7658, 20.7658, 20.7658, 20.7658, 20.7658, 20.7658, 20.7658, 20.7658, 20.7658, 20.7658, 20.7658, 20.7658, 20.7658, 20.7658, 20.7658
4.40135, 400.828, 364.174, 20.8626, 20.0706, 36.6533, 0, 20.8626, 20.8656, 20.8741, 20.921, 364.101, 20.8626, 20.8626, 20.8626, 20.8626, 20.8626, 20.8626, 20.8626, 20.8626, 20.8626, 20.8626, 20.8626, 20.8626, 20.8626, 20.8627, 20.8626
4.40922, 429.221, 424.198, 20.9597, 20.7659, 5.02277, 0, 20.9597, 20.9626, 20.9725, 21.0172, 424.125, 20.9597, 20.9597, 20.9597, 20.9597, 20.9597, 20.9597, 20.9597, 20.9597, 20.9597, 20.9597, 20.9597, 20.9597, 20.9597, 20.9598, 20.9597
4.41708, 465.193, 488.951, 21.057, 21.6147, -23.7573, 0, 21.057, 21.0599, 21.0714, 21.114, 488.876, 21.057, 21.057, 21.057, 21.057, 21.057, 21.057, 21.057, 21.057, 21.057, 21.057, 21.057, 21.057, 21.057, 21.0571, 21.057
4.42495, 563.276, 557.486, 21.1545, 23.7755, 5.78979, 0, 21.1545, 21.1574, 21.1711, 21.2114, 557.41, 21.1545, 21.1545, 21.1545, 21.1545, 21.1545, 21.1545, 21.1545, 21.1545, 21.1545, 21.1545, 21.1545, 21.1545, 21.1545, 21.1546, 21.1545
4.43282, 626.996, 628.582, 21.2522, 25.0798, -1.586, 0, 21.2523, 21.2552, 21.2716, 21.3094, 628.502, 21.2522, 21.2522, 21.2522, 21.2522, 21.2522, 21.2522, 21.2522, 21.2522, 21.2522, 21.2522, 21.2522, 21.2522, 21.2522, 21.2524, 21.2522
4.44068, 725.006, 700.732, 21.3502, 26.963, 24.2733, 0, 21.3502, 21.3531, 21.3732, 21.4078, 700.649, 21.3502, 21.3502, 21.3502, 21.3502, 21.3502, 21.3502, 21.3502, 21.3502, 21.3502, 21.3502, 21.3502, 21.3502, 21.3502, 21.3504, 21.3502
4.44855, 728.146, 772.211, 21.4484, 27.0212, -44.0651, 0, 21.4484, 21.4513, 21.4759, 21.5066, 772.122, 21.4484, 21.4484, 21.4484, 21.4484, 21.4484, 21.4484, 21.4484, 21.4484, 21.4484, 21.4484, 21.4484, 21.4484, 21.4484, 21.4486, 21.4484
4.45642, 823.638, 841.123, 21.5468, 28.7339, -17.4846, 0, 21.5468, 21.5497, 21.5801, 21.6058, 841.027, 21.5468, 21.5468, 21.5468, 21.5468, 21.5468, 21.5468, 21.5468, 21.5468, 21.5468, 21.5468, 21.5468, 21.5468, 21.5468, 21.5471, 21.5468
4.46428, 874.368, 905.486, 21.6454, 29.6035, -31.1181, 0, 21.6454, 21.6483, 21.6858, 21.7053, 905.383, 21.6454, 21.6454, 21.6454, 21.6454, 21.6454, 21.6454, 21.6454, 21.6454, 21.6454, 21.6454, 21.6454, 21.6454, 21.6454, 21.6458, 21.6454
4.47215, 907.218, 963.337, 21.7442, 30.1532, -56.1196, 0, 21.7442, 21.7471, 21.7936, 21.8051, 963.224, 21.7442, 21.7442, 21.7442, 21.7442, 21.7442, 21.7442, 21.7442, 21.7442, 21.7442, 21.7442, 21.7442, 21.7442, 21.7442, 21.7447, 21.7442
4.48002, 1011.29, 1012.81, 21.8433, 31.8323, -1.51111, 0, 21.8433, 21.8462, 21.9035, 21.9052, 1012.68, 21.8433, 21.8433, 21.8433, 21.8433, 21.8433, 21.8433, 21.8433, 21.8433, 21.8433, 21.8433, 21.8433, 21.8433, 21.8433, 21.8439, 21.8433
4.48788, 1026.98, 1052.23, 21.9425, 32.0777, -25.2493, 0, 21.9425, 21.9454, 22.0161, 22.0056, 1052.09, 21.9425, 21.9425, 21.9425, 21.9425, 21.9425, 21.9425, 21.9425, 21.9425, 21.9425, 21.9425, 21.9425, 21.9425, 21.9425, 21.9433, 21.9425
4.49575, 1074.69, 1080.24, 22.0419, 32.8129, -5.5564, 0, 22.0419, 22.0449, 22.1315, 22.1061, 1080.09, 22.0419, 22.0419, 22.0419, 22.0419, 22.0419, 22.0419, 22.0419, 22.0419, 22.0419, 22.0419, 22.0419, 22.0419, 22.0419, 22.0429, 22.0419
4.50362, 1084.52, 1095.87, 22.1416, 32.9623, -11.3541, 0, 22.1416, 22.1445, 22.2502, 22.207, 1095.69, 22.1416, 22.1416, 22.1416, 22.1416, 22.1416, 22.1416, 22.1416, 22.1416, 22.1416, 22.1416, 22.1416, 22.1416, 22.1416, 22.1427, 22.1416
4.51148, 1066.33, 1098.55, 22.2414, 32.6854, -32.2198, 0, 22.2414, 22.2443, 22.3725, 22.308, 1098.35, 22.2414, 22.2414, 22.2414, 22.2414, 22.2414, 22.2414, 22.2414, 22.2414, 22.2414, 22.2414, 22.2414, 22.2414, 22.2414, 22.2427, 22.2414
4.51935, 1045.04, 1088.21, 22.3414, 32.358, -43.165, 0, 22.3414, 22.3443, 22.4987, 22.4092, 1087.98, 22.3414, 22.3414, 22.3414, 22.3414, 22.3414, 22.3414, 22.3414, 22.3414, 22.3414, 22.3414, 22.3414, 22.3414, 22.3414, 22.343, 22.3414
4.52722, 1043.41, 1065.22, 22.4416, 32.3329, -21.8116, 0, 22.4416, 22.4446, 22.629, 22.5107, 1064.96, 22.4416, 22.4416, 22.4416, 22.4416, 22.4416, 22.4416, 22.4416, 22.4416, 22.4416, 22.4416, 22.4416, 22.4416, 22.4416, 22.4434, 22.4416
4.53508, 1002.99, 1030.44, 22.542, 31.7015, -27.4552, 0, 22.542, 22.5449, 22.7635, 22.6123, 1030.14, 22.542, 22.542, 22.542, 22.542, 22.542, 22.542, 22.542, 22.542, 22.542, 22.542, 22.542, 22.542, 22.542, 22.5441, 22.542
4.54295, 964.456, 985.082, 22.6426, 31.0879, -20.6256, 0, 22.6426, 22.6455, 22.9022, 22.7142, 984.745, 22.6426, 22.6426, 22.6426, 22.6426, 22.6426, 22.6426, 22.6426, 22.6426, 22.6426, 22.6426, 22.6426, 22.6426, 22.6426, 22.6449, 22.6426
4.55081, 869.587, 930.716, 22.7433, 29.5226, -61.1295, 0, 22.7433, 22.7462, 23.045, 22.8162, 930.336, 22.7433, 22.7433, 22.7433, 22.7433, 22.7433, 22.7433, 22.7433, 22.7433, 22.7433, 22.7433, 22.7433, 22.7433, 22.7433, 22.7459, 22.7433
4.55868, 840.861, 869.133, 22.8442, 29.0321, -28.2727, 0, 22.8442, 22.8471, 23.1916, 22.9184, 868.706, 22.8442, 22.8442, 22.8442, 22.8442, 22.8442, 22.8442, 22.8442, 22.8442, 22.8442, 22.8442, 22.8442, 22.8442, 22.8442, 22.847, 22.8442
4.56655, 782.864, 802.26, 22.9453, 28.0154, -19.3955, 0, 22.9453, 22.9482, 23.3414, 23.0208, 801.782, 22.9453, 22.9453, 22.9453, 22.9453, 22.9453, 22.9453, 22.9453, 22.9453, 22.9453, 22.9453, 22.9453, 22.9453, 22.9453, 22.9484, 22.9453
4.57441, 710.592, 732.086, 23.0466, 26.6944, -21.494, 0, 23.0466, 23.0495, 23.4938, 23.1234, 731.556, 23.0466, 23.0466, 23.0466, 23.0466, 23.0466, 23.0466, 23.0466, 23.0466, 23.0466, 23.0466, 23.0466, 23.0466, 23.0466, 23.0499, 23.0466
4.58228, 659.358, 660.513, 23.148, 25.7169, -1.15527, 0, 23.148, 23.1509, 23.648, 23.2262, 659.928, 23.148, 23.148, 23.148, 23.148, 23.148, 23.148, 23.148, 23.148, 23.148, 23.148, 23.148, 23.148, 23.148, 23.1515, 23.148
4.59015, 547.635, 589.341, 23.2495, 23.4443, -41.7057, 0, 23.2495, 23.2525, 23.8027, 23.3291, 588.701, 23.2495, 23.2495, 23.2495, 23.2495, 23.2495, 23.2495, 23.2495, 23.2495, 23.2495, 23.2495, 23.2495, 23.2495, 23.2495, 23.2532, 23.2495
4.59801, 496.324, 520.137, 23.3513, 22.3232, -23.8124, 0, 23.3513, 23.3542, 23.9569, 23.4322, 519.444, 23.3513, 23.3513, 23.3513, 23.3513, 23.3513, 23.3513, 23.3513, 23.3513, 23.3513, 23.3513, 23.3513, 23.3513, 23.3513, 23.3551, 23.3513
4.60588, 433.646, 454.217, 23.4532, 20.8721, -20.5714, 0, 23.4532, 23.4561, 24.1091, 23.5354, 453.472, 23.4532, 23.4532, 23.4532, 23.4532, 23.4532, 23.4532, 23.4532, 23.4532, 23.4532, 23.4532, 23.4532, 23.4532, 23.4532, 23.4571, 23.4532
4.61375, 370.076, 392.64, 23.5552, 19.2893, -22.5642, 0, 23.5552, 23.5581, 24.2581, 23.6389, 391.847, 23.5552, 23.5552, 23.5552, 23.5552, 23.5552, 23.5552, 23.5552, 23.5552, 23.5552, 23.5552, 23.5552, 23.5552, 23.5552, 23.5591, 23.5552
