   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_229.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
11.4737, 111.449, 94.4646, 94.3744, 10.6512, 16.9844, 0, 94.4646, 94.3744, 94.3744, 94.3744, 94.3744, 94.3744, 94.3744, 94.3744, 94.3744, 94.3744, 94.3744, 94.3744, 94.3744, 94.3744, 94.3744
11.4816, 108.229, 94.2916, 94.1846, 10.499, 13.9379, 0, 94.2916, 94.1846, 94.1846, 94.1846, 94.1846, 94.1846, 94.1846, 94.1846, 94.1846, 94.1846, 94.1846, 94.1846, 94.1846, 94.1846, 94.1846
11.4895, 99.8866, 94.1216, 93.9951, 10.0939, 5.765, 0, 94.1216, 93.9951, 93.9951, 93.9951, 93.9951, 93.9951, 93.9951, 93.9951, 93.9951, 93.9951, 93.9951, 93.9951, 93.9951, 93.9951, 93.9951
11.4973, 115.874, 93.9613, 93.812, 10.857, 21.9129, 0, 93.9613, 93.812, 93.812, 93.812, 93.812, 93.812, 93.812, 93.812, 93.812, 93.812, 93.812, 93.8121, 93.812, 93.812, 93.812
11.5052, 88.4833, 93.8005, 93.625, 9.51227, -5.31715, 0, 93.8005, 93.625, 93.625, 93.625, 93.625, 93.625, 93.625, 93.625, 93.625, 93.625, 93.625, 93.625, 93.625, 93.625, 93.625
11.5131, 104.557, 93.64, 93.4343, 10.3226, 10.9167, 0, 93.6399, 93.4343, 93.4343, 93.4343, 93.4343, 93.4343, 93.4343, 93.4343, 93.4343, 93.4343, 93.4343, 93.4343, 93.4343, 93.4343, 93.4343
11.521, 116.222, 93.4821, 93.2419, 10.873, 22.7402, 0, 93.4821, 93.2419, 93.2419, 93.2419, 93.2419, 93.2419, 93.2419, 93.2419, 93.2419, 93.2419, 93.2419, 93.2419, 93.2419, 93.2419, 93.2419
11.5289, 94.319, 93.3295, 93.0497, 9.81422, 0.98951, 0, 93.3294, 93.0497, 93.0497, 93.0497, 93.0497, 93.0497, 93.0497, 93.0497, 93.0497, 93.0497, 93.0497, 93.0497, 93.0497, 93.0497, 93.0497
11.5368, 94.3772, 93.191, 92.8662, 9.81719, 1.1862, 0, 93.191, 92.8662, 92.8662, 92.8662, 92.8662, 92.8662, 92.8662, 92.8662, 92.8662, 92.8662, 92.8662, 92.8662, 92.8662, 92.8662, 92.8662
11.5446, 104.303, 93.0555, 92.6797, 10.3103, 11.2476, 0, 93.0555, 92.6797, 92.6797, 92.6797, 92.6797, 92.6797, 92.6797, 92.6797, 92.6797, 92.6797, 92.6797, 92.6797, 92.6797, 92.6797, 92.6797
11.5525, 108.19, 92.9238, 92.4903, 10.4971, 15.2658, 0, 92.9237, 92.4903, 92.4903, 92.4903, 92.4903, 92.4903, 92.4903, 92.4903, 92.4903, 92.4903, 92.4903, 92.4903, 92.4903, 92.4903, 92.4903
11.5604, 100.524, 92.798, 92.2996, 10.1254, 7.72581, 0, 92.7979, 92.2996, 92.2996, 92.2996, 92.2996, 92.2996, 92.2996, 92.2996, 92.2996, 92.2996, 92.2996, 92.2996, 92.2996, 92.2996, 92.2996
11.5683, 99.2863, 92.6802, 92.1091, 10.0641, 6.60609, 0, 92.6802, 92.1091, 92.1091, 92.1091, 92.1091, 92.1091, 92.1091, 92.1091, 92.1091, 92.1091, 92.1091, 92.1091, 92.1091, 92.1091, 92.1091
11.5762, 98.4139, 92.5722, 91.9198, 10.0207, 5.84172, 0, 92.5722, 91.9198, 91.9198, 91.9198, 91.9198, 91.9198, 91.9198, 91.9198, 91.9198, 91.9198, 91.9198, 91.9198, 91.9198, 91.9198, 91.9198
11.5841, 84.4862, 92.4714, 91.7287, 9.2998, -7.98519, 0, 92.4714, 91.7287, 91.7287, 91.7287, 91.7287, 91.7287, 91.7287, 91.7287, 91.7287, 91.7287, 91.7287, 91.7287, 91.7287, 91.7287, 91.7287
11.5919, 80.8353, 92.3789, 91.536, 9.10139, -11.5436, 0, 92.3789, 91.536, 91.536, 91.536, 91.536, 91.536, 91.536, 91.536, 91.536, 91.536, 91.536, 91.536, 91.536, 91.536, 91.536
11.5998, 89.1705, 92.2961, 91.3426, 9.54832, -3.12555, 0, 92.296, 91.3426, 91.3426, 91.3426, 91.3426, 91.3426, 91.3426, 91.3426, 91.3426, 91.3426, 91.3426, 91.3426, 91.3426, 91.3426, 91.3426
11.6077, 100.245, 92.2244, 91.1494, 10.1116, 8.02072, 0, 92.2244, 91.1494, 91.1494, 91.1494, 91.1494, 91.1494, 91.1494, 91.1494, 91.1494, 91.1494, 91.1494, 91.1494, 91.1494, 91.1494, 91.1494
11.6156, 85.0567, 92.1672, 90.959, 9.33042, -7.11045, 0, 92.1672, 90.959, 90.959, 90.959, 90.959, 90.959, 90.959, 90.959, 90.959, 90.959, 90.959, 90.959, 90.959, 90.959, 90.959
11.6235, 102.2, 92.1211, 90.7677, 10.2078, 10.0784, 0, 92.1211, 90.7677, 90.7677, 90.7677, 90.7677, 90.7677, 90.7677, 90.7677, 90.7677, 90.7677, 90.7677, 90.7677, 90.7677, 90.7677, 90.7677
11.6314, 84.5284, 92.0865, 90.5754, 9.30206, -7.55814, 0, 92.0865, 90.5754, 90.5754, 90.5754, 90.5754, 90.5754, 90.5754, 90.5754, 90.5754, 90.5754, 90.5754, 90.5754, 90.5754, 90.5754, 90.5754
11.6392, 99.8116, 92.0636, 90.3819, 10.0902, 7.74801, 0, 92.0636, 90.3819, 90.3819, 90.3819, 90.3819, 90.3819, 90.3819, 90.3819, 90.3819, 90.3819, 90.3819, 90.3819, 90.3819, 90.3819, 90.3819
11.6471, 98.1192, 92.053, 90.1875, 10.006, 6.06616, 0, 92.053, 90.1875, 90.1875, 90.1875, 90.1875, 90.1875, 90.1875, 90.1875, 90.1875, 90.1875, 90.1875, 90.1875, 90.1875, 90.1875, 90.1875
11.655, 91.2642, 92.0549, 89.9922, 9.65734, -0.790733, 0, 92.0549, 89.9922, 89.9922, 89.9922, 89.9922, 89.9922, 89.9922, 89.9922, 89.9922, 89.9922, 89.9922, 89.9922, 89.9922, 89.9922, 89.9922
11.6629, 105.097, 92.0695, 89.7962, 10.3488, 13.0279, 0, 92.0695, 89.7962, 89.7962, 89.7962, 89.7962, 89.7962, 89.7962, 89.7962, 89.7962, 89.7962, 89.7962, 89.7962, 89.7962, 89.7962, 89.7962
11.6708, 88.6426, 92.0964, 89.5991, 9.52064, -3.45385, 0, 92.0964, 89.5991, 89.5991, 89.5991, 89.5991, 89.5991, 89.5991, 89.5991, 89.5991, 89.5991, 89.5991, 89.5991, 89.5991, 89.5991, 89.5991
11.6787, 88.4613, 92.1357, 89.4011, 9.51111, -3.67439, 0, 92.1356, 89.4011, 89.4011, 89.4011, 89.4011, 89.4011, 89.4011, 89.4011, 89.4011, 89.4011, 89.4011, 89.4011, 89.4011, 89.4011, 89.4011
11.6865, 91.9398, 92.1872, 89.2027, 9.69225, -0.247398, 0, 92.1872, 89.2027, 89.2027, 89.2027, 89.2027, 89.2027, 89.2027, 89.2027, 89.2027, 89.2027, 89.2027, 89.2027, 89.2027, 89.2027, 89.2027
11.6944, 102.3, 92.25, 89.0032, 10.2128, 10.0504, 0, 92.25, 89.0032, 89.0032, 89.0032, 89.0032, 89.0032, 89.0032, 89.0032, 89.0032, 89.0032, 89.0032, 89.0032, 89.0032, 89.0032, 89.0032
11.7023, 100.109, 92.3237, 88.8029, 10.1049, 7.78484, 0, 92.3237, 88.8029, 88.8029, 88.8029, 88.8029, 88.8029, 88.8029, 88.8029, 88.8029, 88.8029, 88.8029, 88.8029, 88.8029, 88.8029, 88.8029
11.7102, 92.4627, 92.4074, 88.6018, 9.71919, 0.0553207, 0, 92.4074, 88.6018, 88.6018, 88.6018, 88.6018, 88.6018, 88.6018, 88.6018, 88.6018, 88.6018, 88.6018, 88.6018, 88.6018, 88.6018, 88.6018
11.7181, 81.7158, 92.5004, 88.4002, 9.14963, -10.7846, 0, 92.5004, 88.4002, 88.4002, 88.4002, 88.4002, 88.4002, 88.4002, 88.4002, 88.4002, 88.4002, 88.4002, 88.4002, 88.4002, 88.4002, 88.4002
11.726, 97.4761, 92.6018, 88.1985, 9.97377, 4.87438, 0, 92.6017, 88.1985, 88.1985, 88.1985, 88.1985, 88.1985, 88.1985, 88.1985, 88.1985, 88.1985, 88.1985, 88.1985, 88.1985, 88.1985, 88.1985
11.7338, 104.073, 92.7095, 87.9959, 10.2992, 11.3633, 0, 92.7095, 87.9959, 87.9959, 87.9959, 87.9959, 87.9959, 87.9959, 87.9959, 87.9959, 87.9959, 87.9959, 87.9959, 87.9959, 87.9959, 87.9959
11.7417, 100.056, 92.8221, 87.7926, 10.1023, 7.23415, 0, 92.8221, 87.7926, 87.7926, 87.7926, 87.7926, 87.7926, 87.7926, 87.7926, 87.7926, 87.7926, 87.7926, 87.7926, 87.7926, 87.7926, 87.7926
11.7496, 88.5204, 92.9381, 87.5886, 9.51422, -4.41769, 0, 92.9381, 87.5886, 87.5886, 87.5886, 87.5886, 87.5886, 87.5886, 87.5886, 87.5886, 87.5886, 87.5886, 87.5886, 87.5886, 87.5886, 87.5886
11.7575, 110.07, 93.0559, 87.3843, 10.5863, 17.0143, 0, 93.0559, 87.3843, 87.3843, 87.3843, 87.3843, 87.3843, 87.3843, 87.3843, 87.3843, 87.3843, 87.3843, 87.3843, 87.3843, 87.3843, 87.3843
11.7654, 94.0543, 93.1737, 87.1799, 9.80073, 0.880577, 0, 93.1737, 87.1799, 87.1799, 87.1799, 87.1799, 87.1799, 87.1799, 87.1799, 87.1799, 87.1799, 87.1799, 87.1799, 87.1799, 87.1799, 87.1799
11.7733, 93.1234, 93.2889, 86.9749, 9.75312, -0.165474, 0, 93.2889, 86.9749, 86.9749, 86.9749, 86.9749, 86.9749, 86.9749, 86.9749, 86.9749, 86.9749, 86.9749, 86.9749, 86.9749, 86.9749, 86.9749
11.7811, 95.2123, 93.3995, 86.7693, 9.85963, 1.81281, 0, 93.3995, 86.7693, 86.7693, 86.7693, 86.7693, 86.7693, 86.7693, 86.7693, 86.7693, 86.7693, 86.7693, 86.7693, 86.7693, 86.7693, 86.7693
11.789, 99.0295, 93.503, 86.563, 10.0513, 5.52652, 0, 93.503, 86.563, 86.563, 86.563, 86.563, 86.563, 86.563, 86.563, 86.563, 86.563, 86.563, 86.5631, 86.563, 86.563, 86.563
11.7969, 101.661, 93.5975, 86.3564, 10.1814, 8.06387, 0, 93.5975, 86.3564, 86.3564, 86.3564, 86.3564, 86.3564, 86.3564, 86.3564, 86.3564, 86.3564, 86.3564, 86.3564, 86.3564, 86.3564, 86.3564
11.8048, 85.9611, 93.6808, 86.1496, 9.37876, -7.71974, 0, 93.6808, 86.1496, 86.1496, 86.1496, 86.1496, 86.1496, 86.1496, 86.1496, 86.1496, 86.1496, 86.1496, 86.1496, 86.1496, 86.1496, 86.1496
11.8127, 89.1093, 93.751, 85.9429, 9.54512, -4.64169, 0, 93.751, 85.9429, 85.9429, 85.9429, 85.9429, 85.9429, 85.9429, 85.9429, 85.9429, 85.9429, 85.9429, 85.9429, 85.9429, 85.9429, 85.9429
11.8206, 88.7437, 93.8058, 85.7363, 9.52595, -5.06201, 0, 93.8057, 85.7363, 85.7363, 85.7363, 85.7363, 85.7363, 85.7363, 85.7363, 85.7363, 85.7363, 85.7363, 85.7363, 85.7363, 85.7363, 85.7363
11.8284, 95.5871, 93.8423, 85.5291, 9.87862, 1.74479, 0, 93.8423, 85.5291, 85.5291, 85.5291, 85.5291, 85.5291, 85.5291, 85.5291, 85.5291, 85.5291, 85.5291, 85.5291, 85.5291, 85.5291, 85.5291
11.8363, 96.6017, 93.8585, 85.3213, 9.92984, 2.74321, 0, 93.8585, 85.3213, 85.3213, 85.3213, 85.3213, 85.3213, 85.3213, 85.3213, 85.3213, 85.3213, 85.3213, 85.3213, 85.3213, 85.3213, 85.3213
11.8442, 86.7204, 93.8528, 85.1132, 9.41915, -7.13232, 0, 93.8528, 85.1132, 85.1132, 85.1132, 85.1132, 85.1132, 85.1132, 85.1132, 85.1132, 85.1132, 85.1132, 85.1132, 85.1132, 85.1132, 85.1132
11.8521, 91.8711, 93.8233, 84.9048, 9.68871, -1.95221, 0, 93.8233, 84.9048, 84.9048, 84.9048, 84.9048, 84.9048, 84.9048, 84.9048, 84.9048, 84.9048, 84.9048, 84.9048, 84.9048, 84.9048, 84.9048
11.86, 84.9095, 93.7689, 84.6965, 9.32253, -8.8594, 0, 93.7689, 84.6965, 84.6965, 84.6965, 84.6965, 84.6965, 84.6965, 84.6965, 84.6965, 84.6965, 84.6965, 84.6965, 84.6965, 84.6965, 84.6965
11.8679, 86.4984, 93.6881, 84.4882, 9.40736, -7.18967, 0, 93.688, 84.4882, 84.4882, 84.4882, 84.4882, 84.4882, 84.4882, 84.4882, 84.4882, 84.4882, 84.4882, 84.4882, 84.4882, 84.4882, 84.4882
11.8757, 74.3306, 93.5795, 84.2796, 8.73674, -19.2489, 0, 93.5795, 84.2796, 84.2796, 84.2796, 84.2796, 84.2796, 84.2796, 84.2796, 84.2796, 84.2796, 84.2796, 84.2796, 84.2796, 84.2796, 84.2796
11.8836, 87.2269, 93.442, 84.0705, 9.446, -6.21516, 0, 93.442, 84.0705, 84.0705, 84.0705, 84.0705, 84.0705, 84.0705, 84.0705, 84.0705, 84.0705, 84.0705, 84.0705, 84.0705, 84.0705, 84.0705
11.8915, 100.657, 93.275, 83.861, 10.132, 7.38178, 0, 93.275, 83.861, 83.861, 83.861, 83.861, 83.861, 83.861, 83.861, 83.861, 83.861, 83.861, 83.861, 83.861, 83.861, 83.861
11.8994, 95.2393, 93.0785, 83.6513, 9.861, 2.16082, 0, 93.0785, 83.6513, 83.6513, 83.6513, 83.6513, 83.6513, 83.6513, 83.6513, 83.6513, 83.6513, 83.6513, 83.6513, 83.6513, 83.6513, 83.6513
11.9073, 87.4421, 92.8527, 83.4419, 9.45739, -5.41052, 0, 92.8526, 83.4419, 83.4419, 83.4419, 83.4419, 83.4419, 83.4419, 83.4419, 83.4419, 83.4419, 83.4419, 83.4419, 83.4419, 83.4419, 83.4419
11.9152, 86.7206, 92.5976, 83.2325, 9.41916, -5.87704, 0, 92.5976, 83.2325, 83.2325, 83.2325, 83.2325, 83.2325, 83.2325, 83.2325, 83.2325, 83.2325, 83.2325, 83.2325, 83.2325, 83.2325, 83.2325
11.923, 105.175, 92.3128, 83.0222, 10.3526, 12.8625, 0, 92.3128, 83.0222, 83.0222, 83.0222, 83.0222, 83.0222, 83.0222, 83.0222, 83.0222, 83.0222, 83.0222, 83.0222, 83.0222, 83.0222, 83.0222
11.9309, 96.4699, 91.9991, 82.8111, 9.9232, 4.4708, 0, 91.9991, 82.8111, 82.8111, 82.8111, 82.8111, 82.8111, 82.8111, 82.8111, 82.8111, 82.8111, 82.8111, 82.8111, 82.8111, 82.8111, 82.8111
11.9388, 83.6632, 91.658, 82.5997, 9.25544, -7.9948, 0, 91.658, 82.5997, 82.5997, 82.5997, 82.5997, 82.5997, 82.5997, 82.5997, 82.5997, 82.5997, 82.5997, 82.5997, 82.5997, 82.5997, 82.5997
11.9467, 90.4245, 91.2913, 82.3885, 9.61377, -0.866737, 0, 91.2913, 82.3885, 82.3885, 82.3885, 82.3885, 82.3885, 82.3885, 82.3885, 82.3885, 82.3885, 82.3885, 82.3885, 82.3885, 82.3885, 82.3885
11.9546, 86.0814, 90.9038, 82.1812, 9.38517, -4.82242, 0, 90.9038, 82.1812, 82.1812, 82.1812, 82.1812, 82.1812, 82.1812, 82.1812, 82.1812, 82.1812, 82.1812, 82.1812, 82.1812, 82.1812, 82.1812
11.9625, 98.6489, 90.4922, 81.9724, 10.0324, 8.1567, 0, 90.4922, 81.9724, 81.9724, 81.9724, 81.9724, 81.9724, 81.9724, 81.9724, 81.9724, 81.9724, 81.9724, 81.9725, 81.9724, 81.9724, 81.9724
11.9703, 97.5254, 90.0584, 81.7625, 9.97624, 7.46705, 0, 90.0583, 81.7625, 81.7625, 81.7625, 81.7625, 81.7625, 81.7625, 81.7625, 81.7625, 81.7625, 81.7625, 81.7625, 81.7625, 81.7625, 81.7625
11.9782, 77.2187, 89.6049, 81.552, 8.90049, -12.3862, 0, 89.6049, 81.552, 81.552, 81.552, 81.552, 81.552, 81.552, 81.552, 81.552, 81.552, 81.552, 81.552, 81.552, 81.552, 81.552
11.9861, 79.8601, 89.1348, 81.3418, 9.04766, -9.2747, 0, 89.1348, 81.3418, 81.3418, 81.3418, 81.3418, 81.3418, 81.3418, 81.3418, 81.3418, 81.3418, 81.3418, 81.3418, 81.3418, 81.3418, 81.3418
11.994, 105.901, 88.6508, 81.1326, 10.3875, 17.25, 0, 88.6508, 81.1326, 81.1326, 81.1326, 81.1326, 81.1326, 81.1326, 81.1326, 81.1326, 81.1326, 81.1326, 81.1326, 81.1326, 81.1326, 81.1326
12.0019, 84.4226, 88.1534, 80.9227, 9.29638, -3.73084, 0, 88.1534, 80.9227, 80.9227, 80.9227, 80.9227, 80.9227, 80.9227, 80.9227, 80.9227, 80.9227, 80.9227, 80.9227, 80.9227, 80.9227, 80.9227
12.0098, 94.1646, 87.645, 80.712, 9.80635, 6.51958, 0, 87.645, 80.712, 80.712, 80.712, 80.712, 80.712, 80.712, 80.712, 80.712, 80.712, 80.712, 80.712, 80.712, 80.712, 80.712
12.0176, 99.8087, 87.1281, 80.501, 10.09, 12.6805, 0, 87.1281, 80.501, 80.501, 80.501, 80.501, 80.501, 80.501, 80.501, 80.501, 80.501, 80.501, 80.501, 80.501, 80.501, 80.501
12.0255, 76.0993, 86.6056, 80.2904, 8.83738, -10.5063, 0, 86.6056, 80.2904, 80.2904, 80.2904, 80.2904, 80.2904, 80.2904, 80.2904, 80.2904, 80.2904, 80.2904, 80.2904, 80.2904, 80.2904, 80.2904
12.0334, 77.053, 86.0801, 80.0805, 8.89118, -9.0271, 0, 86.0801, 80.0805, 80.0805, 80.0805, 80.0805, 80.0805, 80.0805, 80.0805, 80.0805, 80.0805, 80.0805, 80.0805, 80.0805, 80.0805, 80.0805
12.0413, 100.4, 85.5533, 79.8708, 10.1193, 14.8472, 0, 85.5533, 79.8708, 79.8708, 79.8708, 79.8708, 79.8708, 79.8708, 79.8708, 79.8708, 79.8708, 79.8708, 79.8708, 79.8708, 79.8708, 79.8708
12.0492, 93.9037, 85.0271, 79.6615, 9.79305, 8.87663, 0, 85.0271, 79.6615, 79.6615, 79.6615, 79.6615, 79.6615, 79.6615, 79.6615, 79.6615, 79.6615, 79.6615, 79.6615, 79.6615, 79.6615, 79.6615
12.0571, 90.8962, 84.5023, 79.4514, 9.63827, 6.39382, 0, 84.5023, 79.4514, 79.4514, 79.4514, 79.4514, 79.4514, 79.4514, 79.4514, 79.4514, 79.4514, 79.4514, 79.4514, 79.4514, 79.4514, 79.4514
12.0649, 75.9061, 83.9807, 79.2403, 8.82644, -8.07459, 0, 83.9807, 79.2403, 79.2403, 79.2403, 79.2403, 79.2403, 79.2403, 79.2403, 79.2403, 79.2403, 79.2403, 79.2404, 79.2403, 79.2403, 79.2403
12.0728, 76.4201, 83.4637, 79.0285, 8.85551, -7.04364, 0, 83.4637, 79.0285, 79.0285, 79.0285, 79.0285, 79.0285, 79.0285, 79.0285, 79.0285, 79.0285, 79.0285, 79.0285, 79.0285, 79.0285, 79.0285
12.0807, 80.3864, 82.9533, 78.8161, 9.07669, -2.56693, 0, 82.9533, 78.8161, 78.8161, 78.8161, 78.8161, 78.8161, 78.8161, 78.8161, 78.8161, 78.8161, 78.8161, 78.8161, 78.8161, 78.8161, 78.8161
12.0886, 74.3323, 82.4511, 78.6036, 8.73684, -8.11876, 0, 82.4511, 78.6036, 78.6036, 78.6036, 78.6036, 78.6036, 78.6036, 78.6036, 78.6036, 78.6036, 78.6036, 78.6036, 78.6036, 78.6036, 78.6036
12.0965, 89.3831, 81.9587, 78.3914, 9.55945, 7.42448, 0, 81.9587, 78.3914, 78.3914, 78.3914, 78.3914, 78.3914, 78.3914, 78.3914, 78.3914, 78.3914, 78.3914, 78.3914, 78.3914, 78.3914, 78.3914
12.1044, 79.5383, 81.4803, 78.183, 9.02986, -1.94203, 0, 81.4803, 78.183, 78.183, 78.183, 78.183, 78.183, 78.183, 78.183, 78.183, 78.183, 78.183, 78.183, 78.183, 78.183, 78.183
12.1122, 84.252, 81.0116, 77.9728, 9.2872, 3.24046, 0, 81.0116, 77.9728, 77.9728, 77.9728, 77.9728, 77.9728, 77.9728, 77.9728, 77.9728, 77.9728, 77.9728, 77.9728, 77.9728, 77.9728, 77.9728
12.1201, 75.726, 80.5533, 77.7613, 8.81624, -4.82725, 0, 80.5533, 77.7613, 77.7613, 77.7613, 77.7613, 77.7613, 77.7613, 77.7613, 77.7613, 77.7613, 77.7613, 77.7613, 77.7613, 77.7613, 77.7613
12.128, 68.1446, 80.1068, 77.5493, 8.37524, -11.9622, 0, 80.1068, 77.5493, 77.5493, 77.5493, 77.5493, 77.5493, 77.5493, 77.5493, 77.5493, 77.5493, 77.5493, 77.5493, 77.5493, 77.5493, 77.5493
12.1359, 94.1353, 79.6732, 77.3375, 9.80486, 14.4621, 0, 79.6732, 77.3375, 77.3375, 77.3375, 77.3375, 77.3375, 77.3375, 77.3375, 77.3375, 77.3375, 77.3375, 77.3376, 77.3375, 77.3375, 77.3375
12.1438, 87.3525, 79.2565, 77.1298, 9.45265, 8.09607, 0, 79.2565, 77.1298, 77.1298, 77.1298, 77.1298, 77.1298, 77.1298, 77.1298, 77.1298, 77.1298, 77.1298, 77.1298, 77.1298, 77.1298, 77.1298
12.1517, 69.6207, 78.8501, 76.9195, 8.4629, -9.22944, 0, 78.8501, 76.9195, 76.9195, 76.9195, 76.9195, 76.9195, 76.9195, 76.9195, 76.9195, 76.9195, 76.9195, 76.9195, 76.9195, 76.9195, 76.9195
12.1595, 80.2058, 78.4545, 76.7072, 9.06674, 1.75134, 0, 78.4545, 76.7072, 76.7072, 76.7072, 76.7072, 76.7072, 76.7072, 76.7072, 76.7072, 76.7072, 76.7072, 76.7072, 76.7072, 76.7072, 76.7072
12.1674, 76.7146, 78.0707, 76.494, 8.87213, -1.35605, 0, 78.0707, 76.494, 76.494, 76.494, 76.494, 76.494, 76.494, 76.494, 76.494, 76.494, 76.494, 76.494, 76.494, 76.494, 76.494
12.1753, 79.7252, 77.6995, 76.281, 9.0402, 2.02562, 0, 77.6995, 76.281, 76.281, 76.281, 76.281, 76.281, 76.281, 76.281, 76.281, 76.281, 76.281, 76.281, 76.281, 76.281, 76.281
12.1832, 76.2314, 77.3483, 76.0759, 8.84485, -1.11694, 0, 77.3483, 76.0759, 76.0759, 76.0759, 76.0759, 76.0759, 76.0759, 76.0759, 76.0759, 76.0759, 76.0759, 76.0759, 76.0759, 76.0759, 76.0759
12.1911, 71.8309, 77.0054, 75.8675, 8.59249, -5.17456, 0, 77.0054, 75.8675, 75.8675, 75.8675, 75.8675, 75.8675, 75.8675, 75.8675, 75.8675, 75.8675, 75.8675, 75.8675, 75.8675, 75.8675, 75.8675
12.199, 74.9033, 76.6709, 75.6563, 8.76945, -1.76757, 0, 76.6709, 75.6563, 75.6563, 75.6563, 75.6563, 75.6563, 75.6563, 75.6563, 75.6563, 75.6563, 75.6563, 75.6563, 75.6563, 75.6563, 75.6563
12.2068, 86.358, 76.3459, 75.4439, 9.39989, 10.0121, 0, 76.3459, 75.4439, 75.4439, 75.4439, 75.4439, 75.4439, 75.4439, 75.4439, 75.4439, 75.4439, 75.4439, 75.4439, 75.4439, 75.4439, 75.4439
12.2147, 84.6492, 76.0312, 75.2317, 9.30856, 8.61799, 0, 76.0312, 75.2317, 75.2317, 75.2317, 75.2317, 75.2317, 75.2317, 75.2317, 75.2317, 75.2317, 75.2317, 75.2317, 75.2317, 75.2317, 75.2317
12.2226, 89.0552, 75.7342, 75.0277, 9.54229, 13.321, 0, 75.7342, 75.0277, 75.0277, 75.0277, 75.0277, 75.0277, 75.0277, 75.0277, 75.0277, 75.0277, 75.0277, 75.0277, 75.0277, 75.0277, 75.0277
12.2305, 84.7948, 75.4423, 74.8197, 9.31637, 9.35252, 0, 75.4423, 74.8197, 74.8197, 74.8197, 74.8197, 74.8197, 74.8197, 74.8197, 74.8197, 74.8197, 74.8197, 74.8197, 74.8197, 74.8197, 74.8197
12.2384, 95.8968, 75.1554, 74.6084, 9.89428, 20.7414, 0, 75.1554, 74.6084, 74.6084, 74.6084, 74.6084, 74.6084, 74.6084, 74.6084, 74.6084, 74.6084, 74.6084, 74.6085, 74.6084, 74.6084, 74.6084
12.2463, 80.9125, 74.8747, 74.3957, 9.10563, 6.03779, 0, 74.8747, 74.3957, 74.3957, 74.3957, 74.3957, 74.3957, 74.3957, 74.3957, 74.3957, 74.3957, 74.3957, 74.3957, 74.3957, 74.3957, 74.3957
12.2541, 69.5606, 74.6016, 74.1832, 8.45935, -5.04099, 0, 74.6016, 74.1832, 74.1832, 74.1832, 74.1832, 74.1832, 74.1832, 74.1832, 74.1832, 74.1832, 74.1832, 74.1832, 74.1832, 74.1832, 74.1832
12.262, 70.0217, 74.3459, 73.9816, 8.48656, -4.32426, 0, 74.3459, 73.9816, 73.9816, 73.9816, 73.9816, 73.9816, 73.9816, 73.9816, 73.9816, 73.9816, 73.9816, 73.9816, 73.9816, 73.9816, 73.9816
12.2699, 69.7271, 74.0917, 73.7754, 8.46919, -4.3646, 0, 74.0917, 73.7754, 73.7754, 73.7754, 73.7754, 73.7754, 73.7754, 73.7754, 73.7754, 73.7754, 73.7754, 73.7754, 73.7754, 73.7754, 73.7754
12.2778, 77.654, 73.8392, 73.5654, 8.92491, 3.81482, 0, 73.8392, 73.5654, 73.5654, 73.5654, 73.5654, 73.5654, 73.5654, 73.5654, 73.5654, 73.5654, 73.5654, 73.5654, 73.5654, 73.5654, 73.5654
12.2857, 77.4957, 73.5899, 73.3535, 8.91603, 3.90578, 0, 73.5899, 73.3535, 73.3535, 73.3535, 73.3535, 73.3535, 73.3535, 73.3535, 73.3535, 73.3535, 73.3535, 73.3535, 73.3535, 73.3535, 73.3535
12.2936, 93.171, 73.3454, 73.142, 9.75556, 19.8256, 0, 73.3454, 73.142, 73.142, 73.142, 73.142, 73.142, 73.142, 73.142, 73.142, 73.142, 73.142, 73.142, 73.142, 73.142, 73.142
12.3014, 74.0372, 73.1166, 72.942, 8.71993, 0.920609, 0, 73.1166, 72.942, 72.942, 72.942, 72.942, 72.942, 72.942, 72.942, 72.942, 72.942, 72.942, 72.942, 72.942, 72.942, 72.942
12.3093, 78.2377, 72.8862, 72.7369, 8.95755, 5.35143, 0, 72.8862, 72.7369, 72.7369, 72.7369, 72.7369, 72.7369, 72.7369, 72.7369, 72.7369, 72.7369, 72.7369, 72.7369, 72.7369, 72.7369, 72.7369
12.3172, 76.2783, 72.6549, 72.5275, 8.8475, 3.62343, 0, 72.6549, 72.5275, 72.5275, 72.5275, 72.5275, 72.5275, 72.5275, 72.5275, 72.5275, 72.5275, 72.5275, 72.5275, 72.5275, 72.5275, 72.5275
12.3251, 82.0681, 72.4244, 72.3161, 9.16886, 9.64362, 0, 72.4244, 72.3161, 72.3161, 72.3161, 72.3161, 72.3161, 72.3161, 72.3161, 72.3161, 72.3161, 72.3161, 72.3161, 72.3161, 72.3161, 72.3161
12.333, 72.9754, 72.1969, 72.105, 8.65884, 0.778534, 0, 72.1969, 72.105, 72.105, 72.105, 72.105, 72.105, 72.105, 72.105, 72.105, 72.105, 72.105, 72.105, 72.105, 72.105, 72.105
