   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_273.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
6.57324, 350.354, 322.909, 37.6126, 18.7711, 27.4445, 37.6126, 0, 37.6126, 37.8173, 315.692, 44.6253, 37.6126, 37.6126, 37.6126, 37.6126, 37.6126, 37.6126, 37.6126, 37.6126, 37.6126, 37.6126, 37.6126, 37.6126, 37.6126, 37.6126, 37.6126, 37.6126
6.5811, 275.914, 265.39, 37.5688, 16.6707, 10.5234, 37.5688, 0, 37.5688, 37.7646, 258.912, 43.8507, 37.5688, 37.5688, 37.5688, 37.5688, 37.5688, 37.5688, 37.5688, 37.5688, 37.5688, 37.5688, 37.5688, 37.5688, 37.5688, 37.5688, 37.5688, 37.5688
6.58896, 237.838, 217.73, 37.5267, 15.4867, 20.1075, 37.5267, 0, 37.5267, 37.7129, 211.973, 43.0974, 37.5267, 37.5267, 37.5267, 37.5267, 37.5267, 37.5267, 37.5267, 37.5267, 37.5267, 37.5267, 37.5267, 37.5267, 37.5267, 37.5267, 37.5267, 37.5267
6.59683, 176.227, 178.686, 37.4866, 13.3502, -2.45885, 37.4866, 0, 37.4866, 37.6628, 173.619, 42.3769, 37.4866, 37.4866, 37.4866, 37.4866, 37.4866, 37.4866, 37.4866, 37.4866, 37.4866, 37.4866, 37.4866, 37.4866, 37.4866, 37.4866, 37.4866, 37.4866
6.60469, 133.418, 147.054, 37.4487, 11.6369, -13.6354, 37.4487, 0, 37.4487, 37.6146, 142.638, 41.6987, 37.4487, 37.4487, 37.4487, 37.4487, 37.4487, 37.4487, 37.4487, 37.4487, 37.4487, 37.4487, 37.4487, 37.4487, 37.4487, 37.4487, 37.4487, 37.4487
6.61255, 111.757, 121.711, 37.413, 10.6657, -9.95461, 37.413, 0, 37.413, 37.5687, 117.899, 41.0696, 37.413, 37.413, 37.413, 37.413, 37.413, 37.413, 37.413, 37.413, 37.413, 37.413, 37.413, 37.413, 37.413, 37.413, 37.413, 37.413
6.62042, 104.492, 101.624, 37.3797, 10.3195, 2.86833, 37.3797, 0, 37.3797, 37.5252, 98.3638, 40.4943, 37.3797, 37.3797, 37.3797, 37.3797, 37.3797, 37.3797, 37.3797, 37.3797, 37.3797, 37.3797, 37.3797, 37.3797, 37.3797, 37.3797, 37.3797, 37.3797
6.62828, 66.9078, 85.8722, 37.3486, 8.30107, -18.9644, 37.3486, 0, 37.3486, 37.4843, 83.1099, 39.9752, 37.3486, 37.3486, 37.3486, 37.3486, 37.3486, 37.3486, 37.3486, 37.3486, 37.3486, 37.3486, 37.3486, 37.3486, 37.3486, 37.3486, 37.3486, 37.3486
6.63614, 61.279, 73.6479, 37.3198, 7.95481, -12.3689, 37.3198, 0, 37.3198, 37.4462, 71.3285, 39.5128, 37.3198, 37.3198, 37.3198, 37.3198, 37.3198, 37.3198, 37.3198, 37.3198, 37.3198, 37.3198, 37.3198, 37.3198, 37.3198, 37.3198, 37.3198, 37.3198
6.64401, 54.2098, 64.2574, 37.293, 7.49732, -10.0476, 37.293, 0, 37.293, 37.4108, 62.3268, 39.1059, 37.293, 37.293, 37.293, 37.293, 37.293, 37.293, 37.293, 37.293, 37.293, 37.293, 37.293, 37.293, 37.293, 37.293, 37.293, 37.293
6.65187, 34.8289, 57.1168, 37.2683, 6.06868, -22.2879, 37.2683, 0, 37.2683, 37.378, 55.5232, 38.7521, 37.2683, 37.2683, 37.2683, 37.2683, 37.2683, 37.2683, 37.2683, 37.2683, 37.2683, 37.2683, 37.2683, 37.2683, 37.2683, 37.2683, 37.2683, 37.2683
6.65973, 25.1276, 51.74, 37.2454, 5.20842, -26.6124, 37.2454, 0, 37.2454, 37.3479, 50.4349, 38.4479, 37.2454, 37.2454, 37.2454, 37.2454, 37.2454, 37.2454, 37.2454, 37.2454, 37.2454, 37.2454, 37.2454, 37.2454, 37.2454, 37.2454, 37.2454, 37.2454
6.6676, 29.4112, 47.73, 37.2241, 5.60457, -18.3188, 37.2241, 0, 37.2241, 37.3201, 46.6689, 38.189, 37.2241, 37.2241, 37.2241, 37.2241, 37.2241, 37.2241, 37.2241, 37.2241, 37.2241, 37.2241, 37.2241, 37.2241, 37.2241, 37.2241, 37.2241, 37.2241
6.67546, 30.1208, 44.7677, 37.2042, 5.66752, -14.647, 37.2042, 0, 37.2042, 37.2946, 43.9106, 37.971, 37.2042, 37.2042, 37.2042, 37.2042, 37.2042, 37.2042, 37.2042, 37.2042, 37.2042, 37.2042, 37.2042, 37.2042, 37.2042, 37.2042, 37.2042, 37.2042
6.68333, 22.846, 42.5995, 37.1857, 4.98457, -19.7535, 37.1857, 0, 37.1857, 37.2711, 41.9108, 37.789, 37.1857, 37.1857, 37.1857, 37.1857, 37.1857, 37.1857, 37.1857, 37.1857, 37.1857, 37.1857, 37.1857, 37.1857, 37.1857, 37.1857, 37.1857, 37.1857
6.69119, 12.125, 41.0269, 37.1682, 3.75833, -28.9018, 37.1682, 0, 37.1682, 37.2494, 40.4756, 37.6382, 37.1682, 37.1682, 37.1682, 37.1682, 37.1682, 37.1682, 37.1682, 37.1682, 37.1682, 37.1682, 37.1682, 37.1682, 37.1682, 37.1682, 37.1682, 37.1682
6.69905, 9.38834, 39.8967, 37.1516, 3.37466, -30.5083, 37.1516, 0, 37.1516, 37.2293, 39.4563, 37.5143, 37.1516, 37.1516, 37.1516, 37.1516, 37.1516, 37.1516, 37.1516, 37.1516, 37.1516, 37.1516, 37.1516, 37.1516, 37.1516, 37.1516, 37.1516, 37.1516
6.70692, 14.1864, 39.0923, 37.1358, 4.02324, -24.9059, 37.1358, 0, 37.1358, 37.2105, 38.7405, 37.4128, 37.1358, 37.1358, 37.1358, 37.1358, 37.1358, 37.1358, 37.1358, 37.1358, 37.1358, 37.1358, 37.1358, 37.1358, 37.1358, 37.1358, 37.1358, 37.1358
6.71478, 8.25217, 38.5266, 37.1205, 3.2019, -30.2744, 37.1205, 0, 37.1205, 37.1929, 38.2445, 37.3301, 37.1205, 37.1205, 37.1205, 37.1205, 37.1205, 37.1205, 37.1205, 37.1205, 37.1205, 37.1205, 37.1205, 37.1205, 37.1205, 37.1205, 37.1205, 37.1205
6.72264, 16.1151, 38.1351, 37.1056, 4.25619, -22.02, 37.1056, 0, 37.1056, 37.1762, 37.9074, 37.2627, 37.1056, 37.1056, 37.1056, 37.1056, 37.1056, 37.1056, 37.1056, 37.1056, 37.1056, 37.1056, 37.1056, 37.1056, 37.1056, 37.1056, 37.1056, 37.1056
6.73051, 10.8607, 37.8717, 37.0911, 3.58618, -27.011, 37.0911, 0, 37.0911, 37.1602, 37.686, 37.2077, 37.0911, 37.0911, 37.0911, 37.0911, 37.0911, 37.0911, 37.0911, 37.0911, 37.0911, 37.0911, 37.0911, 37.0911, 37.0911, 37.0911, 37.0911, 37.0911
6.73837, 8.74322, 37.7045, 37.0767, 3.27769, -28.9613, 37.0767, 0, 37.0767, 37.1448, 37.5507, 37.1624, 37.0767, 37.0767, 37.0767, 37.0767, 37.0767, 37.0767, 37.0767, 37.0767, 37.0767, 37.0767, 37.0767, 37.0767, 37.0767, 37.0767, 37.0767, 37.0767
6.74623, 12.4729, 37.6129, 37.0625, 3.80433, -25.1399, 37.0625, 0, 37.0625, 37.1298, 37.4832, 37.1249, 37.0625, 37.0625, 37.0625, 37.0625, 37.0625, 37.0625, 37.0625, 37.0625, 37.0625, 37.0625, 37.0625, 37.0625, 37.0625, 37.0625, 37.0625, 37.0625
6.7541, 16.3347, 37.5857, 37.0483, 4.2819, -21.251, 37.0483, 0, 37.0483, 37.1151, 37.4739, 37.0933, 37.0483, 37.0483, 37.0483, 37.0483, 37.0483, 37.0483, 37.0483, 37.0483, 37.0483, 37.0483, 37.0483, 37.0483, 37.0483, 37.0483, 37.0483, 37.0483
6.76196, 15.516, 37.6197, 37.034, 4.18521, -22.1037, 37.034, 0, 37.034, 37.1006, 37.521, 37.0661, 37.034, 37.034, 37.034, 37.034, 37.034, 37.034, 37.034, 37.034, 37.034, 37.034, 37.034, 37.034, 37.034, 37.034, 37.034, 37.034
6.76982, 17.9859, 37.7191, 37.0197, 4.47056, -19.7332, 37.0197, 0, 37.0197, 37.0861, 37.6299, 37.0424, 37.0197, 37.0197, 37.0197, 37.0197, 37.0197, 37.0197, 37.0197, 37.0197, 37.0197, 37.0197, 37.0197, 37.0197, 37.0197, 37.0197, 37.0197, 37.0197
6.77769, 16.4263, 37.8954, 37.0051, 4.29258, -21.4692, 37.0051, 0, 37.0052, 37.0717, 37.813, 37.0211, 37.0051, 37.0051, 37.0051, 37.0051, 37.0051, 37.0051, 37.0051, 37.0051, 37.0051, 37.0051, 37.0051, 37.0051, 37.0051, 37.0051, 37.0051, 37.0051
6.78555, 18.4081, 38.1678, 36.9904, 4.51753, -19.7597, 36.9904, 0, 36.9904, 37.0571, 38.09, 37.0015, 36.9904, 36.9904, 36.9904, 36.9904, 36.9904, 36.9904, 36.9904, 36.9904, 36.9904, 36.9904, 36.9904, 36.9904, 36.9904, 36.9904, 36.9904, 36.9904
6.79341, 22.7552, 38.564, 36.9755, 4.97546, -15.8088, 36.9755, 0, 36.9755, 37.0425, 38.4895, 36.9831, 36.9755, 36.9755, 36.9755, 36.9755, 36.9755, 36.9755, 36.9755, 36.9755, 36.9755, 36.9755, 36.9755, 36.9755, 36.9755, 36.9755, 36.9755, 36.9755
6.80128, 21.2802, 39.1215, 36.9603, 4.82496, -17.8413, 36.9603, 0, 36.9603, 37.0276, 39.049, 36.9654, 36.9603, 36.9603, 36.9603, 36.9603, 36.9603, 36.9603, 36.9603, 36.9603, 36.9603, 36.9603, 36.9603, 36.9603, 36.9603, 36.9603, 36.9603, 36.9603
6.80914, 25.1642, 39.8888, 36.9447, 5.21193, -14.7246, 36.9447, 0, 36.9447, 37.0124, 39.8176, 36.9482, 36.9447, 36.9447, 36.9447, 36.9447, 36.9447, 36.9447, 36.9447, 36.9447, 36.9447, 36.9447, 36.9447, 36.9447, 36.9447, 36.9447, 36.9447, 36.9447
6.817, 24.96, 40.9271, 36.9287, 5.1923, -15.9671, 36.9287, 0, 36.9287, 36.9968, 40.8566, 36.931, 36.9287, 36.9287, 36.9287, 36.9287, 36.9287, 36.9287, 36.9287, 36.9287, 36.9287, 36.9287, 36.9287, 36.9287, 36.9287, 36.9287, 36.9287, 36.9287
6.82487, 26.4382, 42.3119, 36.9121, 5.33275, -15.8737, 36.9121, 0, 36.9122, 36.9807, 42.2417, 36.9137, 36.9121, 36.9121, 36.9121, 36.9121, 36.9121, 36.9121, 36.9121, 36.9121, 36.9121, 36.9121, 36.9121, 36.9121, 36.9121, 36.9121, 36.9121, 36.9121
6.83273, 36.76, 44.1347, 36.895, 6.22575, -7.37476, 36.895, 0, 36.895, 36.9641, 44.0647, 36.896, 36.895, 36.895, 36.895, 36.895, 36.895, 36.895, 36.895, 36.895, 36.895, 36.895, 36.895, 36.895, 36.895, 36.895, 36.895, 36.895
6.84059, 38.4082, 46.5036, 36.8771, 6.35674, -8.09545, 36.8771, 0, 36.8771, 36.9467, 46.4334, 36.8777, 36.8771, 36.8771, 36.8771, 36.8771, 36.8771, 36.8771, 36.8771, 36.8771, 36.8771, 36.8771, 36.8771, 36.8771, 36.8771, 36.8771, 36.8771, 36.8771
6.84846, 43.204, 49.5444, 36.8582, 6.72339, -6.3404, 36.8582, 0, 36.8582, 36.9282, 49.4739, 36.8586, 36.8582, 36.8582, 36.8582, 36.8582, 36.8582, 36.8582, 36.8582, 36.8582, 36.8582, 36.8582, 36.8582, 36.8582, 36.8582, 36.8582, 36.8582, 36.8582
6.85632, 55.9322, 53.4005, 36.838, 7.61132, 2.53172, 36.838, 0, 36.838, 36.9086, 53.3296, 36.8382, 36.838, 36.838, 36.838, 36.838, 36.838, 36.838, 36.838, 36.838, 36.838, 36.838, 36.838, 36.838, 36.838, 36.838, 36.838, 36.838
6.86418, 48.5241, 58.2306, 36.8161, 7.10803, -9.70658, 36.8161, 0, 36.8161, 36.8873, 58.1593, 36.8163, 36.8161, 36.8161, 36.8161, 36.8161, 36.8161, 36.8161, 36.8161, 36.8161, 36.8161, 36.8161, 36.8161, 36.8161, 36.8161, 36.8161, 36.8161, 36.8161
6.87205, 64.8893, 64.2083, 36.7922, 8.17859, 0.681061, 36.7922, 0, 36.7922, 36.8639, 64.1365, 36.7923, 36.7922, 36.7922, 36.7922, 36.7922, 36.7922, 36.7922, 36.7922, 36.7922, 36.7922, 36.7922, 36.7922, 36.7922, 36.7922, 36.7922, 36.7922, 36.7922
6.87991, 70.1993, 71.515, 36.7655, 8.49701, -1.31578, 36.7655, 0, 36.7655, 36.8378, 71.4427, 36.7656, 36.7655, 36.7655, 36.7655, 36.7655, 36.7655, 36.7655, 36.7655, 36.7655, 36.7655, 36.7655, 36.7655, 36.7655, 36.7655, 36.7655, 36.7655, 36.7655
6.88777, 80.9563, 80.3373, 36.7354, 9.10803, 0.618996, 36.7354, 0, 36.7354, 36.8082, 80.2644, 36.7354, 36.7354, 36.7354, 36.7354, 36.7354, 36.7354, 36.7354, 36.7354, 36.7354, 36.7354, 36.7354, 36.7354, 36.7354, 36.7354, 36.7354, 36.7354, 36.7354
6.89564, 91.6162, 90.8581, 36.7008, 9.67555, 0.758179, 36.7008, 0, 36.7008, 36.7741, 90.7847, 36.7008, 36.7008, 36.7008, 36.7008, 36.7008, 36.7008, 36.7008, 36.7008, 36.7008, 36.7008, 36.7008, 36.7008, 36.7008, 36.7008, 36.7008, 36.7008, 36.7008
6.9035, 106.85, 103.245, 36.6606, 10.4331, 3.60445, 36.6606, 0, 36.6606, 36.7345, 103.172, 36.6606, 36.6606, 36.6606, 36.6606, 36.6606, 36.6606, 36.6606, 36.6606, 36.6606, 36.6606, 36.6606, 36.6606, 36.6606, 36.6606, 36.6606, 36.6606, 36.6606
6.91137, 116.306, 117.646, 36.6133, 10.8769, -1.33996, 36.6133, 0, 36.6133, 36.6878, 117.572, 36.6133, 36.6133, 36.6133, 36.6133, 36.6133, 36.6133, 36.6133, 36.6133, 36.6133, 36.6133, 36.6133, 36.6133, 36.6133, 36.6133, 36.6133, 36.6133, 36.6133
6.91923, 141.134, 134.171, 36.5573, 11.9639, 6.96338, 36.5573, 0, 36.5573, 36.6323, 134.096, 36.5573, 36.5573, 36.5573, 36.5573, 36.5573, 36.5573, 36.5573, 36.5573, 36.5573, 36.5573, 36.5573, 36.5573, 36.5573, 36.5573, 36.5573, 36.5573, 36.5573
6.92709, 153.174, 152.881, 36.4906, 12.4569, 0.292892, 36.4906, 0, 36.4906, 36.5661, 152.805, 36.4906, 36.4906, 36.4906, 36.4906, 36.4906, 36.4906, 36.4906, 36.4906, 36.4906, 36.4906, 36.4906, 36.4906, 36.4906, 36.4906, 36.4906, 36.4906, 36.4906
6.93496, 202.443, 173.78, 36.4108, 14.2984, 28.6625, 36.4108, 0, 36.4108, 36.4869, 173.704, 36.4108, 36.4108, 36.4108, 36.4108, 36.4108, 36.4108, 36.4108, 36.4108, 36.4108, 36.4108, 36.4108, 36.4108, 36.4108, 36.4108, 36.4108, 36.4108, 36.4108
6.94282, 211.349, 196.797, 36.3152, 14.6065, 14.5518, 36.3152, 0, 36.3152, 36.3919, 196.721, 36.3152, 36.3152, 36.3152, 36.3152, 36.3152, 36.3152, 36.3152, 36.3152, 36.3152, 36.3152, 36.3152, 36.3152, 36.3152, 36.3152, 36.3152, 36.3152, 36.3152
6.95068, 265.221, 221.783, 36.201, 16.3469, 43.4388, 36.201, 0, 36.201, 36.2782, 221.705, 36.201, 36.201, 36.201, 36.201, 36.201, 36.201, 36.201, 36.201, 36.201, 36.201, 36.201, 36.201, 36.201, 36.201, 36.201, 36.201, 36.201
6.95855, 266.752, 248.499, 36.0648, 16.3937, 18.2528, 36.0648, 0, 36.0648, 36.1426, 248.422, 36.0648, 36.0648, 36.0648, 36.0648, 36.0648, 36.0648, 36.0648, 36.0648, 36.0648, 36.0648, 36.0648, 36.0648, 36.0648, 36.0648, 36.0648, 36.0648, 36.0648
6.96641, 287.09, 276.615, 35.9032, 17.0026, 10.475, 35.9032, 0, 35.9032, 35.9816, 276.536, 35.9032, 35.9032, 35.9032, 35.9032, 35.9032, 35.9032, 35.9032, 35.9032, 35.9032, 35.9032, 35.9032, 35.9032, 35.9032, 35.9032, 35.9032, 35.9032, 35.9032
6.97427, 295.932, 305.711, 35.7124, 17.2607, -9.77859, 35.7124, 0, 35.7124, 35.7914, 305.632, 35.7124, 35.7124, 35.7124, 35.7124, 35.7124, 35.7124, 35.7124, 35.7124, 35.7124, 35.7124, 35.7124, 35.7124, 35.7124, 35.7124, 35.7124, 35.7124, 35.7124
6.98214, 340.905, 335.287, 35.4887, 18.5177, 5.61871, 35.4887, 0, 35.4887, 35.5682, 335.207, 35.4887, 35.4887, 35.4887, 35.4887, 35.4887, 35.4887, 35.4887, 35.4887, 35.4887, 35.4887, 35.4887, 35.4887, 35.4887, 35.4887, 35.4887, 35.4887, 35.4887
6.99, 340.924, 365.408, 35.8724, 18.5182, -24.4843, 35.8724, 0, 35.8724, 35.9526, 365.328, 35.8724, 35.8724, 35.8724, 35.8724, 35.8724, 35.8724, 35.8724, 35.8724, 35.8724, 35.8724, 35.8724, 35.8724, 35.8724, 35.8724, 35.8724, 35.8724, 35.8724
6.99786, 388.967, 394.824, 36.2379, 19.7729, -5.85641, 36.2379, 0, 36.2379, 36.3186, 394.743, 36.2379, 36.2379, 36.2379, 36.2379, 36.2379, 36.2379, 36.2379, 36.2379, 36.2379, 36.2379, 36.2379, 36.2379, 36.2379, 36.2379, 36.2379, 36.2379, 36.2379
7.00573, 427.873, 422.204, 35.9175, 20.7334, 5.66855, 35.9175, 0, 35.9175, 35.9988, 422.123, 35.9175, 35.9175, 35.9175, 35.9175, 35.9175, 35.9175, 35.9175, 35.9175, 35.9175, 35.9175, 35.9175, 35.9175, 35.9175, 35.9175, 35.9175, 35.9175, 35.9175
7.01359, 408.368, 447.306, 35.3397, 20.2576, -38.9371, 35.3397, 0, 35.3397, 35.4216, 447.224, 35.3397, 35.3397, 35.3397, 35.3397, 35.3397, 35.3397, 35.3397, 35.3397, 35.3397, 35.3397, 35.3397, 35.3397, 35.3397, 35.3397, 35.3397, 35.3397, 35.3397
7.02145, 448.52, 469.723, 34.7543, 21.2255, -21.2028, 34.7543, 0, 34.7543, 34.837, 469.64, 34.7543, 34.7543, 34.7543, 34.7543, 34.7543, 34.7543, 34.7543, 34.7543, 34.7543, 34.7543, 34.7543, 34.7543, 34.7543, 34.7543, 34.7543, 34.7543, 34.7543
7.02932, 449.096, 488.843, 34.1636, 21.239, -39.7469, 34.1636, 0, 34.1636, 34.2469, 488.759, 34.1636, 34.1636, 34.1636, 34.1636, 34.1636, 34.1636, 34.1636, 34.1636, 34.1636, 34.1636, 34.1636, 34.1636, 34.1636, 34.1636, 34.1636, 34.1636, 34.1636
7.03718, 466.889, 504.13, 33.5705, 21.6538, -37.2407, 33.5705, 0, 33.5705, 33.6546, 504.046, 33.5705, 33.5705, 33.5705, 33.5705, 33.5705, 33.5705, 33.5705, 33.5705, 33.5705, 33.5705, 33.5705, 33.5705, 33.5705, 33.5705, 33.5705, 33.5705, 33.5705
7.04504, 411.567, 515.143, 32.9789, 20.3363, -103.576, 32.9789, 0, 32.9789, 33.0638, 515.058, 32.9789, 32.9789, 32.9789, 32.9789, 32.9789, 32.9789, 32.9789, 32.9789, 32.9789, 32.9789, 32.9789, 32.9789, 32.9789, 32.9789, 32.9789, 32.9789, 32.9789
7.05291, 449.271, 521.559, 32.3938, 21.2431, -72.2877, 32.3938, 0, 32.3938, 32.4798, 521.473, 32.3938, 32.3938, 32.3938, 32.3938, 32.3938, 32.3938, 32.3938, 32.3938, 32.3938, 32.3938, 32.3938, 32.3938, 32.3938, 32.3938, 32.3938, 32.3938, 32.3938
7.06077, 466.734, 523.187, 31.821, 21.6503, -56.4524, 31.821, 0, 31.821, 31.9081, 523.1, 31.821, 31.821, 31.821, 31.821, 31.821, 31.821, 31.821, 31.821, 31.821, 31.821, 31.821, 31.821, 31.821, 31.821, 31.821, 31.821, 31.821
7.06863, 491.219, 519.979, 31.2668, 22.2085, -28.7601, 31.2668, 0, 31.2668, 31.3554, 519.89, 31.2668, 31.2668, 31.2668, 31.2668, 31.2668, 31.2668, 31.2668, 31.2668, 31.2668, 31.2668, 31.2668, 31.2668, 31.2668, 31.2668, 31.2668, 31.2668, 31.2668
7.0765, 428.97, 512.031, 30.7372, 20.7598, -83.0603, 30.7372, 0, 30.7372, 30.8278, 511.94, 30.7372, 30.7372, 30.7372, 30.7372, 30.7372, 30.7372, 30.7372, 30.7372, 30.7372, 30.7372, 30.7372, 30.7372, 30.7372, 30.7372, 30.7372, 30.7372, 30.7372
7.08436, 471.801, 499.576, 30.2396, 21.767, -27.7751, 30.2396, 0, 30.2396, 30.3328, 499.483, 30.2396, 30.2396, 30.2396, 30.2396, 30.2396, 30.2396, 30.2396, 30.2396, 30.2396, 30.2396, 30.2396, 30.2396, 30.2396, 30.2396, 30.2396, 30.2396, 30.2396
7.09222, 449.571, 482.978, 29.7811, 21.2502, -33.4063, 29.7811, 0, 29.7811, 29.878, 482.881, 29.7811, 29.7811, 29.7811, 29.7811, 29.7811, 29.7811, 29.7811, 29.7811, 29.7811, 29.7811, 29.7811, 29.7811, 29.7811, 29.7811, 29.7811, 29.7811, 29.7811
7.10009, 399.56, 462.707, 29.3689, 20.039, -63.1466, 29.3689, 0, 29.3689, 29.4711, 462.604, 29.3689, 29.3689, 29.3689, 29.3689, 29.3689, 29.3689, 29.3689, 29.3689, 29.3689, 29.3689, 29.3689, 29.3689, 29.3689, 29.3689, 29.3689, 29.3689, 29.3689
7.10795, 396.37, 439.323, 29.0088, 19.9592, -42.9526, 29.0088, 0, 29.0088, 29.1188, 439.213, 29.0088, 29.0088, 29.0088, 29.0088, 29.0088, 29.0088, 29.0088, 29.0088, 29.0088, 29.0088, 29.0088, 29.0088, 29.0088, 29.0088, 29.0088, 29.0088, 29.0088
7.11582, 363.465, 413.447, 28.707, 19.1171, -49.9819, 28.707, 0, 28.707, 28.8282, 413.326, 28.707, 28.707, 28.707, 28.707, 28.707, 28.707, 28.707, 28.707, 28.707, 28.707, 28.707, 28.707, 28.707, 28.707, 28.707, 28.707, 28.707
7.12368, 340.553, 385.733, 28.4685, 18.5082, -45.1802, 28.4685, 0, 28.4685, 28.6063, 385.596, 28.4685, 28.4685, 28.4685, 28.4685, 28.4685, 28.4685, 28.4685, 28.4685, 28.4685, 28.4685, 28.4685, 28.4685, 28.4685, 28.4685, 28.4685, 28.4685, 28.4685
7.13154, 295.711, 356.85, 28.2982, 17.2543, -61.1396, 28.2982, 0, 28.2982, 28.4601, 356.688, 28.2982, 28.2982, 28.2982, 28.2982, 28.2982, 28.2982, 28.2982, 28.2982, 28.2982, 28.2982, 28.2982, 28.2982, 28.2982, 28.2982, 28.2982, 28.2982, 28.2982
7.13941, 276.751, 327.442, 28.1973, 16.6958, -50.6909, 28.1973, 0, 28.1973, 28.3944, 327.245, 28.1973, 28.1973, 28.1973, 28.1973, 28.1973, 28.1973, 28.1973, 28.1973, 28.1973, 28.1973, 28.1973, 28.1973, 28.1973, 28.1973, 28.1973, 28.1973, 28.1973
7.14727, 254.766, 298.115, 28.1667, 16.0239, -43.3482, 28.1667, 0, 28.1667, 28.4151, 297.866, 28.1667, 28.1667, 28.1667, 28.1667, 28.1667, 28.1667, 28.1667, 28.1667, 28.1667, 28.1667, 28.1667, 28.1667, 28.1667, 28.1667, 28.1667, 28.1667, 28.1667
7.15513, 258.807, 269.421, 28.2049, 16.1495, -10.6138, 28.2049, 0, 28.2049, 28.5272, 269.098, 28.2049, 28.2049, 28.2049, 28.2049, 28.2049, 28.2049, 28.2049, 28.2049, 28.2049, 28.2049, 28.2049, 28.2049, 28.2049, 28.2049, 28.2049, 28.2049, 28.2049
7.163, 184.022, 241.836, 28.3106, 13.639, -57.814, 28.3106, 0, 28.3106, 28.7388, 241.408, 28.3106, 28.3106, 28.3106, 28.3106, 28.3106, 28.3106, 28.3106, 28.3106, 28.3106, 28.3106, 28.3106, 28.3106, 28.3106, 28.3106, 28.3106, 28.3106, 28.3106
7.17086, 164.886, 215.763, 28.4795, 12.9184, -50.8775, 28.4795, 0, 28.4795, 29.0581, 215.185, 28.4795, 28.4795, 28.4795, 28.4795, 28.4795, 28.4795, 28.4795, 28.4795, 28.4795, 28.4795, 28.4795, 28.4795, 28.4795, 28.4795, 28.4795, 28.4795, 28.4795
7.17872, 151.85, 191.518, 28.7083, 12.4036, -39.6681, 28.7083, 0, 28.7083, 29.4988, 190.727, 28.7083, 28.7083, 28.7083, 28.7083, 28.7083, 28.7083, 28.7083, 28.7083, 28.7083, 28.7083, 28.7083, 28.7083, 28.7083, 28.7083, 28.7083, 28.7083, 28.7083
7.18659, 134.95, 169.333, 28.9912, 11.7026, -34.3826, 28.9912, 0, 28.9912, 30.0773, 168.247, 28.9912, 28.9912, 28.9912, 28.9912, 28.9912, 28.9912, 28.9912, 28.9912, 28.9912, 28.9912, 28.9912, 28.9912, 28.9912, 28.9912, 28.9912, 28.9912, 28.9912
7.19445, 124.119, 149.372, 29.3237, 11.2303, -25.253, 29.3237, 0, 29.3237, 30.8185, 147.877, 29.3237, 29.3237, 29.3237, 29.3237, 29.3237, 29.3237, 29.3237, 29.3237, 29.3237, 29.3237, 29.3237, 29.3237, 29.3237, 29.3237, 29.3237, 29.3237, 29.3237
7.20231, 112.829, 131.726, 29.7003, 10.7158, -18.8975, 29.7003, 0, 29.7003, 31.7544, 129.672, 29.7003, 29.7003, 29.7003, 29.7003, 29.7003, 29.7003, 29.7003, 29.7003, 29.7003, 29.7003, 29.7003, 29.7003, 29.7003, 29.7003, 29.7003, 29.7003, 29.7003
7.21018, 93.0993, 116.432, 30.1167, 9.75188, -23.3331, 30.1167, 0, 30.1167, 32.9285, 113.621, 30.1167, 30.1167, 30.1167, 30.1167, 30.1167, 30.1167, 30.1167, 30.1167, 30.1167, 30.1167, 30.1167, 30.1167, 30.1167, 30.1167, 30.1167, 30.1167, 30.1167
7.21804, 83.1442, 103.484, 30.5652, 9.22736, -20.3398, 30.5652, 0, 30.5652, 34.3929, 99.6563, 30.5652, 30.5652, 30.5652, 30.5652, 30.5652, 30.5652, 30.5652, 30.5652, 30.5652, 30.5652, 30.5652, 30.5652, 30.5652, 30.5652, 30.5652, 30.5652, 30.5652
7.2259, 54.0233, 92.8431, 31.0403, 7.48487, -38.8199, 31.0403, 0, 31.0403, 36.2161, 87.6673, 31.0403, 31.0403, 31.0403, 31.0403, 31.0403, 31.0403, 31.0403, 31.0403, 31.0403, 31.0403, 31.0403, 31.0403, 31.0403, 31.0403, 31.0403, 31.0403, 31.0403
7.23377, 83.741, 84.4558, 31.5342, 9.25965, -0.714806, 31.5342, 0, 31.5342, 38.4798, 77.5103, 31.5342, 31.5342, 31.5342, 31.5342, 31.5342, 31.5342, 31.5342, 31.5342, 31.5342, 31.5342, 31.5342, 31.5342, 31.5342, 31.5342, 31.5342, 31.5342, 31.5342
7.24163, 53.0936, 78.2649, 32.0419, 7.42251, -25.1713, 32.0419, 0, 32.0419, 41.2861, 69.0207, 32.0419, 32.0419, 32.0419, 32.0419, 32.0419, 32.0419, 32.0419, 32.0419, 32.0419, 32.0419, 32.0419, 32.0419, 32.0419, 32.0419, 32.0419, 32.0419, 32.0419
