   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_135.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
20.0387, 0, 0.184863, 0.000205657, 1.41421, -0.184863, 0.000205657, 0, 0.000205657, 0.000205657, 0.000205657, 0.000205657, 0.000205657, 0.000205657, 0.000205657, 0.000205657, 0.000205657, 0.000205657, 0.000205657, 0.000205657, 0.000205657, 0.171565, 0.000205657, 0.0135037, 0.000205657
20.0466, 0.0555005, 0.19622, 0.000211116, 1.4337, -0.14072, 0.000211116, 0, 0.000211116, 0.000211116, 0.000211116, 0.000211116, 0.000211116, 0.000211116, 0.000211116, 0.000211116, 0.000211116, 0.000211116, 0.000211116, 0.000211116, 0.000211116, 0.183235, 0.000211116, 0.0131961, 0.000211116
20.0545, 0.997301, 0.207364, 0.000216543, 1.73127, 0.789936, 0.000216543, 0, 0.000216543, 0.000216543, 0.000216543, 0.000216543, 0.000216543, 0.000216543, 0.000216543, 0.000216543, 0.000216543, 0.000216543, 0.000216543, 0.000216543, 0.000216543, 0.194689, 0.000216543, 0.012892, 0.000216543
20.0623, 0.997744, 0.218263, 0.000221636, 1.7314, 0.779481, 0.000221636, 0, 0.000221636, 0.000221636, 0.000221636, 0.000221636, 0.000221636, 0.000221636, 0.000221636, 0.000221636, 0.000221636, 0.000221636, 0.000221636, 0.000221636, 0.000221636, 0.205893, 0.000221636, 0.0125917, 0.000221636
20.0702, 0.949455, 0.228889, 0.000225657, 1.7174, 0.720566, 0.000225657, 0, 0.000225657, 0.000225657, 0.000225657, 0.000225657, 0.000225657, 0.000225657, 0.000225657, 0.000225657, 0.000225657, 0.000225657, 0.000225657, 0.000225657, 0.000225657, 0.216819, 0.000225657, 0.0122955, 0.000225657
20.0781, 0, 0.239242, 0.000228676, 1.41421, -0.239242, 0.000228676, 0, 0.000228676, 0.000228676, 0.000228676, 0.000228676, 0.000228676, 0.000228676, 0.000228676, 0.000228676, 0.000228676, 0.000228676, 0.000228676, 0.000228676, 0.000228676, 0.227466, 0.000228676, 0.0120044, 0.000228676
20.086, 0, 0.249334, 0.000231196, 1.41421, -0.249334, 0.000231196, 0, 0.000231196, 0.000231196, 0.000231196, 0.000231196, 0.000231196, 0.000231196, 0.000231196, 0.000231196, 0.000231196, 0.000231196, 0.000231196, 0.000231196, 0.000231196, 0.237845, 0.000231196, 0.0117203, 0.000231196
20.0939, 0, 0.259167, 0.000233728, 1.41421, -0.259167, 0.000233728, 0, 0.000233728, 0.000233728, 0.000233728, 0.000233728, 0.000233728, 0.000233728, 0.000233728, 0.000233728, 0.000233728, 0.000233728, 0.000233728, 0.000233728, 0.000233728, 0.247955, 0.000233728, 0.0114452, 0.000233728
20.1018, 1.03865, 0.268763, 0.000239408, 1.74317, 0.76989, 0.000239408, 0, 0.000239408, 0.000239408, 0.000239408, 0.000239408, 0.000239408, 0.000239408, 0.000239408, 0.000239408, 0.000239408, 0.000239408, 0.000239408, 0.000239408, 0.000239408, 0.257818, 0.000239408, 0.0111835, 0.000239408
20.1096, 0.961348, 0.278113, 0.000243718, 1.72086, 0.683235, 0.000243718, 0, 0.000243718, 0.000243718, 0.000243718, 0.000243718, 0.000243718, 0.000243718, 0.000243718, 0.000243718, 0.000243718, 0.000243718, 0.000243718, 0.000243718, 0.000243718, 0.267424, 0.000243718, 0.0109327, 0.000243718
20.1175, 1, 0.287204, 0.00024673, 1.73205, 0.712796, 0.00024673, 0, 0.00024673, 0.00024673, 0.00024673, 0.00024673, 0.00024673, 0.00024673, 0.00024673, 0.00024673, 0.00024673, 0.00024673, 0.00024673, 0.00024673, 0.00024673, 0.276757, 0.00024673, 0.0106943, 0.00024673
20.1254, 0, 0.296004, 0.000249088, 1.41421, -0.296004, 0.000249088, 0, 0.000249088, 0.000249088, 0.000249088, 0.000249088, 0.000249088, 0.000249088, 0.000249088, 0.000249088, 0.000249088, 0.000249088, 0.000249088, 0.000249088, 0.000249088, 0.285782, 0.000249088, 0.0104704, 0.000249088
20.1333, 0, 0.304435, 0.0002513, 1.41421, -0.304435, 0.0002513, 0, 0.0002513, 0.0002513, 0.0002513, 0.0002513, 0.0002513, 0.0002513, 0.0002513, 0.0002513, 0.0002513, 0.0002513, 0.0002513, 0.0002513, 0.0002513, 0.294423, 0.0002513, 0.0102636, 0.0002513
20.1412, 0, 0.312405, 0.000253213, 1.41421, -0.312405, 0.000253213, 0, 0.000253213, 0.000253213, 0.000253213, 0.000253213, 0.000253213, 0.000253213, 0.000253213, 0.000253213, 0.000253213, 0.000253213, 0.000253213, 0.000253213, 0.000253213, 0.302583, 0.000253213, 0.0100749, 0.000253213
20.149, 0, 0.319785, 0.000253914, 1.41421, -0.319785, 0.000253914, 0, 0.000253914, 0.000253914, 0.000253914, 0.000253914, 0.000253914, 0.000253914, 0.000253914, 0.000253914, 0.000253914, 0.000253914, 0.000253914, 0.000253914, 0.000253914, 0.310134, 0.000253914, 0.00990486, 0.000253914
20.1569, 1.02132, 0.326411, 0.000253474, 1.73819, 0.694907, 0.000253474, 0, 0.000253474, 0.000253474, 0.000253474, 0.000253474, 0.000253474, 0.000253474, 0.000253474, 0.000253474, 0.000253474, 0.000253474, 0.000253474, 0.000253474, 0.000253474, 0.31691, 0.000253474, 0.00975467, 0.000253474
20.1648, 0.978681, 0.332108, 0.000252465, 1.72589, 0.646574, 0.000252465, 0, 0.000252465, 0.000252465, 0.000252465, 0.000252465, 0.000252465, 0.000252465, 0.000252465, 0.000252465, 0.000252465, 0.000252465, 0.000252465, 0.000252465, 0.000252465, 0.322734, 0.000252465, 0.00962579, 0.000252465
20.1727, 0.0168567, 0.336674, 0.000251458, 1.42016, -0.319817, 0.000251458, 0, 0.000251458, 0.000251458, 0.000251458, 0.000251458, 0.000251458, 0.000251458, 0.000251458, 0.000251458, 0.000251458, 0.000251458, 0.000251458, 0.000251458, 0.000251458, 0.327406, 0.000251458, 0.00951948, 0.000251458
20.1806, 0.983143, 0.33991, 0.000253503, 1.72718, 0.643233, 0.000253503, 0, 0.000253503, 0.000253503, 0.000253503, 0.000253503, 0.000253503, 0.000253503, 0.000253503, 0.000253503, 0.000253503, 0.000253503, 0.000253503, 0.000253503, 0.000253503, 0.330725, 0.000253503, 0.0094392, 0.000253503
20.1885, 1, 0.341617, 0.00025421, 1.73205, 0.658383, 0.00025421, 0, 0.00025421, 0.00025421, 0.00025421, 0.00025421, 0.00025421, 0.00025421, 0.00025421, 0.00025421, 0.00025421, 0.00025421, 0.00025421, 0.00025421, 0.00025421, 0.33249, 0.00025421, 0.00938066, 0.00025421
20.1963, 0, 0.341615, 0.000253697, 1.41421, -0.341615, 0.000253697, 0, 0.000253697, 0.000253697, 0.000253697, 0.000253697, 0.000253697, 0.000253697, 0.000253697, 0.000253697, 0.000253697, 0.000253697, 0.000253697, 0.000253697, 0.000253697, 0.332525, 0.000253697, 0.0093438, 0.000253697
20.2042, 0, 0.339757, 0.000252577, 1.41421, -0.339757, 0.000252577, 0, 0.000252577, 0.000252577, 0.000252577, 0.000252577, 0.000252577, 0.000252577, 0.000252577, 0.000252577, 0.000252577, 0.000252577, 0.000252577, 0.000252577, 0.000252577, 0.330681, 0.000252577, 0.00932886, 0.000252577
20.2121, 0, 0.335938, 0.000251198, 1.41421, -0.335938, 0.000251198, 0, 0.000251198, 0.000251198, 0.000251198, 0.000251198, 0.000251198, 0.000251198, 0.000251198, 0.000251198, 0.000251198, 0.000251198, 0.000251198, 0.000251198, 0.000251198, 0.326853, 0.000251198, 0.00933559, 0.000251198
20.22, 0, 0.330098, 0.00024962, 1.41421, -0.330098, 0.00024962, 0, 0.00024962, 0.00024962, 0.00024962, 0.00024962, 0.00024962, 0.00024962, 0.00024962, 0.00024962, 0.00024962, 0.00024962, 0.00024962, 0.00024962, 0.00024962, 0.320984, 0.00024962, 0.00936323, 0.00024962
20.2279, 0, 0.322238, 0.000246945, 1.41421, -0.322238, 0.000246945, 0, 0.000246945, 0.000246945, 0.000246945, 0.000246945, 0.000246945, 0.000246945, 0.000246945, 0.000246945, 0.000246945, 0.000246945, 0.000246945, 0.000246945, 0.000246945, 0.313075, 0.000246945, 0.00940992, 0.000246945
20.2357, 0, 0.312415, 0.000243243, 1.41421, -0.312415, 0.000243243, 0, 0.000243243, 0.000243243, 0.000243243, 0.000243243, 0.000243243, 0.000243243, 0.000243243, 0.000243243, 0.000243243, 0.000243243, 0.000243243, 0.000243243, 0.000243243, 0.303184, 0.000243243, 0.00947468, 0.000243243
20.2436, 0, 0.300739, 0.000239051, 1.41421, -0.300739, 0.000239051, 0, 0.000239051, 0.000239051, 0.000239051, 0.000239051, 0.000239051, 0.000239051, 0.000239051, 0.000239051, 0.000239051, 0.000239051, 0.000239051, 0.000239051, 0.000239051, 0.291422, 0.000239051, 0.00955696, 0.000239051
20.2515, 0, 0.287394, 0.000234896, 1.41421, -0.287394, 0.000234896, 0, 0.000234896, 0.000234896, 0.000234896, 0.000234896, 0.000234896, 0.000234896, 0.000234896, 0.000234896, 0.000234896, 0.000234896, 0.000234896, 0.000234896, 0.000234896, 0.277973, 0.000234896, 0.00965605, 0.000234896
20.2594, 1, 0.272596, 0.00023314, 1.73205, 0.727404, 0.00023314, 0, 0.00023314, 0.00023314, 0.00023314, 0.00023314, 0.00023314, 0.00023314, 0.00023314, 0.00023314, 0.00023314, 0.00023314, 0.00023314, 0.00023314, 0.00023314, 0.263056, 0.00023314, 0.00977319, 0.00023314
20.2673, 0, 0.256596, 0.000230418, 1.41421, -0.256596, 0.000230418, 0, 0.000230418, 0.000230418, 0.000230418, 0.000230418, 0.000230418, 0.000230418, 0.000230418, 0.000230418, 0.000230418, 0.000230418, 0.000230418, 0.000230418, 0.000230418, 0.246923, 0.000230418, 0.00990392, 0.000230418
20.2752, 0, 0.23969, 0.000226837, 1.41421, -0.23969, 0.000226837, 0, 0.000226837, 0.000226837, 0.000226837, 0.000226837, 0.000226837, 0.000226837, 0.000226837, 0.000226837, 0.000226837, 0.000226837, 0.000226837, 0.000226837, 0.000226837, 0.22987, 0.000226837, 0.0100472, 0.000226837
20.283, 0, 0.222175, 0.000222709, 1.41421, -0.222175, 0.000222709, 0, 0.000222709, 0.000222709, 0.000222709, 0.000222709, 0.000222709, 0.000222709, 0.000222709, 0.000222709, 0.000222709, 0.000222709, 0.000222709, 0.000222709, 0.000222709, 0.212195, 0.000222709, 0.0102025, 0.000222709
20.2909, 0, 0.204362, 0.000218264, 1.41421, -0.204362, 0.000218264, 0, 0.000218264, 0.000218264, 0.000218264, 0.000218264, 0.000218264, 0.000218264, 0.000218264, 0.000218264, 0.000218264, 0.000218264, 0.000218264, 0.000218264, 0.000218264, 0.194211, 0.000218264, 0.0103691, 0.000218264
20.2988, 0, 0.186556, 0.000213655, 1.41421, -0.186556, 0.000213655, 0, 0.000213655, 0.000213655, 0.000213655, 0.000213655, 0.000213655, 0.000213655, 0.000213655, 0.000213655, 0.000213655, 0.000213655, 0.000213655, 0.000213655, 0.000213655, 0.176223, 0.000213655, 0.0105462, 0.000213655
20.3067, 0, 0.169035, 0.000208398, 1.41421, -0.169035, 0.000208398, 0, 0.000208398, 0.000208398, 0.000208398, 0.000208398, 0.000208398, 0.000208398, 0.000208398, 0.000208398, 0.000208398, 0.000208398, 0.000208398, 0.000208398, 0.000208398, 0.158511, 0.000208398, 0.0107329, 0.000208398
20.3146, 0, 0.152049, 0.000202573, 1.41421, -0.152049, 0.000202573, 0, 0.000202573, 0.000202573, 0.000202573, 0.000202573, 0.000202573, 0.000202573, 0.000202573, 0.000202573, 0.000202573, 0.000202573, 0.000202573, 0.000202573, 0.000202573, 0.141323, 0.000202573, 0.0109286, 0.000202573
20.3224, 1, 0.135824, 0.000196517, 1.73205, 0.864177, 0.000196517, 0, 0.000196517, 0.000196517, 0.000196517, 0.000196517, 0.000196517, 0.000196517, 0.000196517, 0.000196517, 0.000196517, 0.000196517, 0.000196517, 0.000196517, 0.000196517, 0.124887, 0.000196517, 0.0111333, 0.000196517
20.3303, 0, 0.120538, 0.000190554, 1.41421, -0.120538, 0.000190554, 0, 0.000190554, 0.000190554, 0.000190554, 0.000190554, 0.000190554, 0.000190554, 0.000190554, 0.000190554, 0.000190554, 0.000190554, 0.000190554, 0.000190554, 0.000190554, 0.109382, 0.000190554, 0.0113468, 0.000190554
20.3382, 0, 0.106338, 0.000185795, 1.41421, -0.106338, 0.000185795, 0, 0.000185795, 0.000185795, 0.000185795, 0.000185795, 0.000185795, 0.000185795, 0.000185795, 0.000185795, 0.000185795, 0.000185795, 0.000185795, 0.000185795, 0.000185795, 0.0949534, 0.000185795, 0.01157, 0.000185795
20.3461, 1, 0.0933119, 0.000180677, 1.73205, 0.906688, 0.000180677, 0, 0.000180677, 0.000180677, 0.000180677, 0.000180677, 0.000180677, 0.000180677, 0.000180677, 0.000180677, 0.000180677, 0.000180677, 0.000180677, 0.000180677, 0.000180677, 0.0816915, 0.000180677, 0.0118011, 0.000180677
20.354, 0.961329, 0.081515, 0.000175223, 1.72085, 0.879814, 0.000175223, 0, 0.000175223, 0.000175223, 0.000175223, 0.000175223, 0.000175223, 0.000175223, 0.000175223, 0.000175223, 0.000175223, 0.000175223, 0.000175223, 0.000175223, 0.000175223, 0.0696499, 0.000175223, 0.0120403, 0.000175223
20.3619, 0.997541, 0.0709687, 0.000169321, 1.73134, 0.926573, 0.000169321, 0, 0.000169321, 0.000169321, 0.000169321, 0.000169321, 0.000169321, 0.000169321, 0.000169321, 0.000169321, 0.000169321, 0.000169321, 0.000169321, 0.000169321, 0.000169321, 0.0588508, 0.000169321, 0.0122872, 0.000169321
20.3697, 1.04113, 0.0616614, 0.000163094, 1.74388, 0.979468, 0.000163094, 0, 0.000163094, 0.000163094, 0.000163094, 0.000163094, 0.000163094, 0.000163094, 0.000163094, 0.000163094, 0.000163094, 0.000163094, 0.000163094, 0.000163094, 0.000163094, 0.0492824, 0.000163094, 0.0125421, 0.000163094
20.3776, 0, 0.0535467, 0.000156696, 1.41421, -0.0535467, 0.000156696, 0, 0.000156696, 0.000156696, 0.000156696, 0.000156696, 0.000156696, 0.000156696, 0.000156696, 0.000156696, 0.000156696, 0.000156696, 0.000156696, 0.000156696, 0.000156696, 0.0408982, 0.000156696, 0.0128053, 0.000156696
20.3855, 1, 0.0465651, 0.000150246, 1.73205, 0.953435, 0.000150246, 0, 0.000150246, 0.000150246, 0.000150246, 0.000150246, 0.000150246, 0.000150246, 0.000150246, 0.000150246, 0.000150246, 0.000150246, 0.000150246, 0.000150246, 0.000150246, 0.0336385, 0.000150246, 0.0130768, 0.000150246
20.3934, 0, 0.0406343, 0.000143828, 1.41421, -0.0406343, 0.000143828, 0, 0.000143828, 0.000143828, 0.000143828, 0.000143828, 0.000143828, 0.000143828, 0.000143828, 0.000143828, 0.000143828, 0.000143828, 0.000143828, 0.000143828, 0.000143828, 0.0274209, 0.000143828, 0.0133572, 0.000143828
20.4013, 1, 0.035661, 0.000137441, 1.73205, 0.964339, 0.000137441, 0, 0.000137441, 0.000137441, 0.000137441, 0.000137441, 0.000137441, 0.000137441, 0.000137441, 0.000137441, 0.000137441, 0.000137441, 0.000137441, 0.000137441, 0.000137441, 0.0221518, 0.000137441, 0.0136466, 0.000137441
20.4091, 1.9445, 0.0315533, 0.000131118, 1.98608, 1.91295, 0.000131118, 0, 0.000131118, 0.000131118, 0.000131118, 0.000131118, 0.000131118, 0.000131118, 0.000131118, 0.000131118, 0.000131118, 0.000131118, 0.000131118, 0.000131118, 0.000131118, 0.0177392, 0.000131118, 0.0139452, 0.000131118
20.417, 0.997275, 0.0282098, 0.00012489, 1.73126, 0.969065, 0.00012489, 0, 0.00012489, 0.00012489, 0.00012489, 0.00012489, 0.00012489, 0.00012489, 0.00012489, 0.00012489, 0.00012489, 0.00012489, 0.00012489, 0.00012489, 0.00012489, 0.0140812, 0.00012489, 0.0142535, 0.00012489
20.4249, 0.058226, 0.0255329, 0.000118781, 1.43465, 0.0326931, 0.000118781, 0, 0.000118781, 0.000118781, 0.000118781, 0.000118781, 0.000118781, 0.000118781, 0.000118781, 0.000118781, 0.000118781, 0.000118781, 0.000118781, 0.000118781, 0.000118781, 0.01108, 0.000118781, 0.0145717, 0.000118781
20.4328, 0, 0.0234318, 0.000112809, 1.41421, -0.0234318, 0.000112809, 0, 0.000112809, 0.000112809, 0.000112809, 0.000112809, 0.000112809, 0.000112809, 0.000112809, 0.000112809, 0.000112809, 0.000112809, 0.000112809, 0.000112809, 0.000112809, 0.00864449, 0.000112809, 0.0149001, 0.000112809
20.4407, 0, 0.0218194, 0.000106789, 1.41421, -0.0218194, 0.000106789, 0, 0.000106789, 0.000106789, 0.000106789, 0.000106789, 0.000106789, 0.000106789, 0.000106789, 0.000106789, 0.000106789, 0.000106789, 0.000106789, 0.000106789, 0.000106789, 0.0066871, 0.000106789, 0.0152391, 0.000106789
20.4486, 0, 0.0206183, 0.000100578, 1.41421, -0.0206183, 0.000100578, 0, 0.000100578, 0.000100578, 0.000100578, 0.000100578, 0.000100578, 0.000100578, 0.000100578, 0.000100578, 0.000100578, 0.000100578, 0.000100578, 0.000100578, 0.000100578, 0.00513011, 0.000100578, 0.0155887, 0.000100578
20.4564, 1.93009, 0.0197593, 9.42561e-05, 1.98245, 1.91033, 9.42561e-05, 0, 9.42561e-05, 9.42561e-05, 9.42561e-05, 9.42561e-05, 9.42561e-05, 9.42561e-05, 9.42561e-05, 9.42561e-05, 9.42561e-05, 9.42561e-05, 9.42561e-05, 9.42561e-05, 9.42561e-05, 0.00390416, 9.42561e-05, 0.0159494, 9.42561e-05
20.4643, 0.0699058, 0.019182, 8.79358e-05, 1.43872, 0.0507238, 8.79358e-05, 0, 8.79358e-05, 8.79358e-05, 8.79358e-05, 8.79358e-05, 8.79358e-05, 8.79358e-05, 8.79358e-05, 8.79358e-05, 8.79358e-05, 8.79358e-05, 8.79358e-05, 8.79358e-05, 8.79358e-05, 0.00294805, 8.79358e-05, 0.0163219, 8.79358e-05
20.4722, 1, 0.0188343, 8.17367e-05, 1.73205, 0.981166, 8.17367e-05, 0, 8.17367e-05, 8.17367e-05, 8.17367e-05, 8.17367e-05, 8.17367e-05, 8.17367e-05, 8.17367e-05, 8.17367e-05, 8.17367e-05, 8.17367e-05, 8.17367e-05, 8.17367e-05, 8.17367e-05, 0.00220944, 8.17367e-05, 0.0167066, 8.17367e-05
20.4801, 0, 0.0186728, 7.57641e-05, 1.41421, -0.0186728, 7.57641e-05, 0, 7.57641e-05, 7.57641e-05, 7.57641e-05, 7.57641e-05, 7.57641e-05, 7.57641e-05, 7.57641e-05, 7.57641e-05, 7.57641e-05, 7.57641e-05, 7.57641e-05, 7.57641e-05, 7.57641e-05, 0.00164446, 7.57641e-05, 0.0171041, 7.57641e-05
20.488, 0, 0.0186616, 7.0631e-05, 1.41421, -0.0186616, 7.0631e-05, 0, 7.0631e-05, 7.0631e-05, 7.0631e-05, 7.0631e-05, 7.0631e-05, 7.0631e-05, 7.0631e-05, 7.0631e-05, 7.0631e-05, 7.0631e-05, 7.0631e-05, 7.0631e-05, 7.0631e-05, 0.00121695, 7.0631e-05, 0.0175153, 7.0631e-05
20.4958, 0, 0.0187701, 6.5356e-05, 1.41421, -0.0187701, 6.5356e-05, 0, 6.5356e-05, 6.5356e-05, 6.5356e-05, 6.5356e-05, 6.5356e-05, 6.5356e-05, 6.5356e-05, 6.5356e-05, 6.5356e-05, 6.5356e-05, 6.5356e-05, 6.5356e-05, 6.5356e-05, 0.000895509, 6.5356e-05, 0.01794, 6.5356e-05
20.5037, 0, 0.0189743, 6.00541e-05, 1.41421, -0.0189743, 6.00541e-05, 0, 6.00541e-05, 6.00541e-05, 6.00541e-05, 6.00541e-05, 6.00541e-05, 6.00541e-05, 6.00541e-05, 6.00541e-05, 6.00541e-05, 6.00541e-05, 6.00541e-05, 6.00541e-05, 6.00541e-05, 0.000655957, 6.00541e-05, 0.0183784, 6.00541e-05
20.5116, 0, 0.0192554, 5.4866e-05, 1.41421, -0.0192554, 5.4866e-05, 0, 5.4866e-05, 5.4866e-05, 5.4866e-05, 5.4866e-05, 5.4866e-05, 5.4866e-05, 5.4866e-05, 5.4866e-05, 5.4866e-05, 5.4866e-05, 5.4866e-05, 5.4866e-05, 5.4866e-05, 0.000478839, 5.4866e-05, 0.0188314, 5.4866e-05
20.5195, 0, 0.0195987, 4.99121e-05, 1.41421, -0.0195987, 4.99121e-05, 0, 4.99121e-05, 4.99121e-05, 4.99121e-05, 4.99121e-05, 4.99121e-05, 4.99121e-05, 4.99121e-05, 4.99121e-05, 4.99121e-05, 4.99121e-05, 4.99121e-05, 4.99121e-05, 4.99121e-05, 0.000348855, 4.99121e-05, 0.0192998, 4.99121e-05
20.5274, 1, 0.0199928, 4.54871e-05, 1.73205, 0.980007, 4.54871e-05, 0, 4.54871e-05, 4.54871e-05, 4.54871e-05, 4.54871e-05, 4.54871e-05, 4.54871e-05, 4.54871e-05, 4.54871e-05, 4.54871e-05, 4.54871e-05, 4.54871e-05, 4.54871e-05, 4.54871e-05, 0.000254463, 4.54871e-05, 0.0197839, 4.54871e-05
20.5353, 0, 0.0204285, 4.09721e-05, 1.41421, -0.0204285, 4.09721e-05, 0, 4.09721e-05, 4.09721e-05, 4.09721e-05, 4.09721e-05, 4.09721e-05, 4.09721e-05, 4.09721e-05, 4.09721e-05, 4.09721e-05, 4.09721e-05, 4.09721e-05, 4.09721e-05, 4.09721e-05, 0.000185789, 4.09721e-05, 0.0202837, 4.09721e-05
20.5431, 0, 0.0208996, 3.64756e-05, 1.41421, -0.0208996, 3.64756e-05, 0, 3.64756e-05, 3.64756e-05, 3.64756e-05, 3.64756e-05, 3.64756e-05, 3.64756e-05, 3.64756e-05, 3.64756e-05, 3.64756e-05, 3.64756e-05, 3.64756e-05, 3.64756e-05, 3.64756e-05, 0.000135959, 3.64756e-05, 0.0208001, 3.64756e-05
20.551, 0, 0.0214012, 3.21384e-05, 1.41421, -0.0214012, 3.21384e-05, 0, 3.21384e-05, 3.21384e-05, 3.21384e-05, 3.21384e-05, 3.21384e-05, 3.21384e-05, 3.21384e-05, 3.21384e-05, 3.21384e-05, 3.21384e-05, 3.21384e-05, 3.21384e-05, 3.21384e-05, 9.99068e-05, 3.21384e-05, 0.0213334, 3.21384e-05
20.5589, 0, 0.0219303, 2.80756e-05, 1.41421, -0.0219303, 2.80756e-05, 0, 2.80756e-05, 2.80756e-05, 2.80756e-05, 2.80756e-05, 2.80756e-05, 2.80756e-05, 2.80756e-05, 2.80756e-05, 2.80756e-05, 2.80756e-05, 2.80756e-05, 2.80756e-05, 2.80756e-05, 7.38527e-05, 2.80756e-05, 0.0218845, 2.80756e-05
20.5668, 0, 0.0224849, 2.48416e-05, 1.41421, -0.0224849, 2.48416e-05, 0, 2.48416e-05, 2.48416e-05, 2.48416e-05, 2.48416e-05, 2.48416e-05, 2.48416e-05, 2.48416e-05, 2.48416e-05, 2.48416e-05, 2.48416e-05, 2.48416e-05, 2.48416e-05, 2.48416e-05, 5.55169e-05, 2.48416e-05, 0.0224542, 2.48416e-05
20.5747, 0.893902, 0.0230623, 2.15568e-05, 1.70115, 0.87084, 2.15568e-05, 0, 2.15568e-05, 2.15568e-05, 2.15568e-05, 2.15568e-05, 2.15568e-05, 2.15568e-05, 2.15568e-05, 2.15568e-05, 2.15568e-05, 2.15568e-05, 2.15568e-05, 2.15568e-05, 2.15568e-05, 4.19588e-05, 2.15568e-05, 0.0230419, 2.15568e-05
20.5825, 0.106098, 0.0236618, 1.82538e-05, 1.45124, 0.0824363, 1.82538e-05, 0, 1.82538e-05, 1.82538e-05, 1.82538e-05, 1.82538e-05, 1.82538e-05, 1.82538e-05, 1.82538e-05, 1.82538e-05, 1.82538e-05, 1.82538e-05, 1.82538e-05, 1.82538e-05, 1.82538e-05, 3.17277e-05, 1.82538e-05, 0.0236484, 1.82538e-05
20.5904, 0, 0.0242826, 1.50493e-05, 1.41421, -0.0242826, 1.50493e-05, 0, 1.50493e-05, 1.50493e-05, 1.50493e-05, 1.50493e-05, 1.50493e-05, 1.50493e-05, 1.50493e-05, 1.50493e-05, 1.50493e-05, 1.50493e-05, 1.50493e-05, 1.50493e-05, 1.50493e-05, 2.38963e-05, 1.50493e-05, 0.0242738, 1.50493e-05
20.5983, 0, 0.0249246, 1.20656e-05, 1.41421, -0.0249246, 1.20656e-05, 0, 1.20656e-05, 1.20656e-05, 1.20656e-05, 1.20656e-05, 1.20656e-05, 1.20656e-05, 1.20656e-05, 1.20656e-05, 1.20656e-05, 1.20656e-05, 1.20656e-05, 1.20656e-05, 1.20656e-05, 1.78493e-05, 1.20656e-05, 0.0249188, 1.20656e-05
20.6062, 0.884482, 0.0255875, 9.3371e-06, 1.69838, 0.858894, 9.3371e-06, 0, 9.3371e-06, 9.3371e-06, 9.3371e-06, 9.3371e-06, 9.3371e-06, 9.3371e-06, 9.3371e-06, 9.3371e-06, 9.3371e-06, 9.3371e-06, 9.3371e-06, 9.3371e-06, 9.3371e-06, 1.31118e-05, 9.3371e-06, 0.0255837, 9.3371e-06
20.6141, 0.115518, 0.0262709, 6.91075e-06, 1.45448, 0.0892472, 6.91075e-06, 0, 6.91075e-06, 6.91075e-06, 6.91075e-06, 6.91075e-06, 6.91075e-06, 6.91075e-06, 6.91075e-06, 6.91075e-06, 6.91075e-06, 6.91075e-06, 6.91075e-06, 6.91075e-06, 6.91075e-06, 9.38018e-06, 6.91075e-06, 0.0262684, 6.91075e-06
20.622, 0, 0.0269749, 4.82276e-06, 1.41421, -0.0269749, 4.82276e-06, 0, 4.82276e-06, 4.82276e-06, 4.82276e-06, 4.82276e-06, 4.82276e-06, 4.82276e-06, 4.82276e-06, 4.82276e-06, 4.82276e-06, 4.82276e-06, 4.82276e-06, 4.82276e-06, 4.82276e-06, 6.4518e-06, 4.82276e-06, 0.0269732, 4.82276e-06
20.6298, 0, 0.0276995, 3.09636e-06, 1.41421, -0.0276995, 3.09636e-06, 0, 3.09636e-06, 3.09636e-06, 3.09636e-06, 3.09636e-06, 3.09636e-06, 3.09636e-06, 3.09636e-06, 3.09636e-06, 3.09636e-06, 3.09636e-06, 3.09636e-06, 3.09636e-06, 3.09636e-06, 4.18939e-06, 3.09636e-06, 0.0276984, 3.09636e-06
20.6377, 0, 0.0284444, 1.74508e-06, 1.41421, -0.0284444, 1.74508e-06, 0, 1.74508e-06, 1.74508e-06, 1.74508e-06, 1.74508e-06, 1.74508e-06, 1.74508e-06, 1.74508e-06, 1.74508e-06, 1.74508e-06, 1.74508e-06, 1.74508e-06, 1.74508e-06, 1.74508e-06, 2.49984e-06, 1.74508e-06, 0.0284436, 1.74508e-06
20.6456, 0, 0.0292091, 7.76345e-07, 1.41421, -0.0292091, 7.76345e-07, 0, 7.76345e-07, 7.76345e-07, 7.76345e-07, 7.76345e-07, 7.76345e-07, 7.76345e-07, 7.76345e-07, 7.76345e-07, 7.76345e-07, 7.76345e-07, 7.76345e-07, 7.76345e-07, 7.76345e-07, 1.32013e-06, 7.76345e-07, 0.0292085, 7.76345e-07
20.6535, 0, 0.0299934, 1.94086e-07, 1.41421, -0.0299934, 1.94086e-07, 0, 1.94086e-07, 1.94086e-07, 1.94086e-07, 1.94086e-07, 1.94086e-07, 1.94086e-07, 1.94086e-07, 1.94086e-07, 1.94086e-07, 1.94086e-07, 1.94086e-07, 1.94086e-07, 1.94086e-07, 6.08161e-07, 1.94086e-07, 0.029993, 1.94086e-07
