   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_113.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
5.58231, 8.5237, 11.1709, 11.1234, 3.24403, -2.64722, 11.1234, 0, 11.1234, 11.1234, 11.1237, 11.124, 11.1512, 11.1234, 11.1234, 11.1234, 11.1234, 11.1234, 11.1234, 11.1234, 11.1234, 11.1234, 11.1234, 11.1234, 11.1234, 11.1234, 11.1424, 11.1234
5.59026, 6.45672, 11.1885, 11.1512, 2.90804, -4.73177, 11.1512, 0, 11.1512, 11.1512, 11.1515, 11.1518, 11.1691, 11.1512, 11.1512, 11.1512, 11.1512, 11.1512, 11.1512, 11.1512, 11.1512, 11.1512, 11.1512, 11.1512, 11.1512, 11.1512, 11.1697, 11.1512
5.5982, 6.95861, 11.2092, 11.1787, 2.99309, -4.25059, 11.1787, 0, 11.1787, 11.1788, 11.1791, 11.1793, 11.1901, 11.1787, 11.1787, 11.1787, 11.1787, 11.1787, 11.1787, 11.1787, 11.1787, 11.1787, 11.1787, 11.1787, 11.1787, 11.1787, 11.1969, 11.1787
5.60615, 11.4671, 11.2321, 11.2061, 3.66975, 0.235009, 11.2061, 0, 11.2061, 11.2061, 11.2066, 11.2067, 11.2132, 11.2061, 11.2061, 11.2061, 11.2061, 11.2061, 11.2061, 11.2061, 11.2061, 11.2061, 11.2061, 11.2061, 11.2061, 11.2061, 11.2239, 11.2061
5.61409, 10.5455, 11.2564, 11.2332, 3.54197, -0.710879, 11.2332, 0, 11.2332, 11.2332, 11.2338, 11.2338, 11.2376, 11.2332, 11.2332, 11.2332, 11.2332, 11.2332, 11.2332, 11.2332, 11.2332, 11.2332, 11.2332, 11.2332, 11.2332, 11.2332, 11.2509, 11.2332
5.62204, 10.8513, 11.2817, 11.2601, 3.58486, -0.430401, 11.2601, 0, 11.2601, 11.2602, 11.2609, 11.2607, 11.2628, 11.2601, 11.2601, 11.2601, 11.2601, 11.2601, 11.2601, 11.2601, 11.2601, 11.2601, 11.2601, 11.2601, 11.2601, 11.2601, 11.2776, 11.2601
5.62998, 18.9755, 11.3074, 11.2868, 4.5799, 7.66812, 11.2868, 0, 11.2868, 11.2868, 11.2878, 11.2874, 11.2884, 11.2868, 11.2868, 11.2868, 11.2868, 11.2868, 11.2868, 11.2868, 11.2868, 11.2868, 11.2868, 11.2868, 11.2868, 11.2868, 11.3042, 11.2868
5.63792, 13.0879, 11.3334, 11.3133, 3.88432, 1.75457, 11.3133, 0, 11.3133, 11.3133, 11.3145, 11.3139, 11.3142, 11.3133, 11.3133, 11.3133, 11.3133, 11.3133, 11.3133, 11.3133, 11.3133, 11.3133, 11.3133, 11.3133, 11.3133, 11.3133, 11.3306, 11.3133
5.64587, 8.51616, 11.3593, 11.3395, 3.24286, -2.84318, 11.3395, 0, 11.3396, 11.3396, 11.3409, 11.3402, 11.3401, 11.3395, 11.3395, 11.3395, 11.3395, 11.3395, 11.3395, 11.3395, 11.3395, 11.3395, 11.3395, 11.3396, 11.3395, 11.3395, 11.3567, 11.3395
5.65381, 6.11952, 11.3852, 11.3656, 2.84948, -5.26567, 11.3656, 0, 11.3656, 11.3656, 11.3672, 11.3662, 11.3659, 11.3656, 11.3656, 11.3656, 11.3656, 11.3656, 11.3656, 11.3656, 11.3656, 11.3656, 11.3656, 11.3656, 11.3656, 11.3656, 11.3825, 11.3656
5.66176, 6.46227, 11.4108, 11.3914, 2.909, -4.94855, 11.3914, 0, 11.3914, 11.3914, 11.3933, 11.392, 11.3916, 11.3914, 11.3914, 11.3914, 11.3914, 11.3914, 11.3914, 11.3914, 11.3914, 11.3914, 11.3914, 11.3914, 11.3914, 11.3914, 11.408, 11.3914
5.6697, 4.84461, 11.4362, 11.4169, 2.61622, -6.59154, 11.4169, 0, 11.4169, 11.4169, 11.4192, 11.4175, 11.4171, 11.4169, 11.4169, 11.4169, 11.4169, 11.4169, 11.4169, 11.4169, 11.4169, 11.4169, 11.4169, 11.4169, 11.4169, 11.4169, 11.4331, 11.4169
5.67764, 12.3655, 11.4612, 11.4422, 3.79019, 0.904386, 11.4422, 0, 11.4422, 11.4423, 11.4448, 11.4429, 11.4424, 11.4422, 11.4422, 11.4422, 11.4422, 11.4422, 11.4422, 11.4422, 11.4422, 11.4422, 11.4422, 11.4422, 11.4422, 11.4422, 11.4578, 11.4422
5.68559, 10.1477, 11.4858, 11.4673, 3.48535, -1.33817, 11.4673, 0, 11.4673, 11.4673, 11.4702, 11.468, 11.4674, 11.4673, 11.4673, 11.4673, 11.4673, 11.4673, 11.4673, 11.4673, 11.4673, 11.4673, 11.4673, 11.4673, 11.4673, 11.4673, 11.4822, 11.4673
5.69353, 8.62293, 11.5101, 11.4921, 3.25928, -2.88721, 11.4921, 0, 11.4921, 11.4922, 11.4953, 11.4928, 11.4923, 11.4921, 11.4921, 11.4921, 11.4921, 11.4921, 11.4921, 11.4921, 11.4921, 11.4921, 11.4921, 11.4921, 11.4921, 11.4921, 11.5062, 11.4921
5.70148, 5.90055, 11.5341, 11.5167, 2.81079, -5.63359, 11.5167, 0, 11.5167, 11.5168, 11.5201, 11.5174, 11.5169, 11.5167, 11.5167, 11.5167, 11.5167, 11.5167, 11.5167, 11.5167, 11.5167, 11.5167, 11.5167, 11.5167, 11.5167, 11.5167, 11.5299, 11.5167
5.70942, 7.99009, 11.5578, 11.5411, 3.16071, -3.56776, 11.5411, 0, 11.5411, 11.5411, 11.5447, 11.5417, 11.5412, 11.5411, 11.5411, 11.5411, 11.5411, 11.5411, 11.5411, 11.5411, 11.5411, 11.5411, 11.5411, 11.5411, 11.5411, 11.5411, 11.5533, 11.5411
5.71736, 12.4384, 11.5813, 11.5651, 3.79979, 0.857134, 11.5651, 0, 11.5651, 11.5652, 11.5689, 11.5658, 11.5653, 11.5651, 11.5651, 11.5651, 11.5651, 11.5651, 11.5651, 11.5651, 11.5651, 11.5651, 11.5651, 11.5651, 11.5651, 11.5651, 11.5766, 11.5651
5.72531, 7.6518, 11.6045, 11.5889, 3.10673, -3.95268, 11.5889, 0, 11.5889, 11.589, 11.5929, 11.5896, 11.5892, 11.5889, 11.5889, 11.5889, 11.5889, 11.5889, 11.5889, 11.5889, 11.5889, 11.5889, 11.5889, 11.5889, 11.5889, 11.5889, 11.5996, 11.5889
5.73325, 5.32421, 11.6275, 11.6125, 2.70633, -6.30326, 11.6125, 0, 11.6125, 11.6125, 11.6164, 11.6132, 11.6129, 11.6125, 11.6125, 11.6125, 11.6125, 11.6125, 11.6125, 11.6125, 11.6125, 11.6125, 11.6125, 11.6125, 11.6125, 11.6125, 11.6224, 11.6125
5.7412, 7.666, 11.6503, 11.6358, 3.10902, -3.98432, 11.6358, 0, 11.6358, 11.6358, 11.6397, 11.6365, 11.6364, 11.6358, 11.6358, 11.6358, 11.6358, 11.6358, 11.6358, 11.6358, 11.6358, 11.6358, 11.6358, 11.6358, 11.6358, 11.6358, 11.645, 11.6358
5.74914, 6.74804, 11.673, 11.6588, 2.95771, -4.925, 11.6588, 0, 11.6588, 11.6588, 11.6626, 11.6595, 11.6597, 11.6588, 11.6588, 11.6588, 11.6588, 11.6588, 11.6588, 11.6588, 11.6588, 11.6588, 11.6588, 11.6588, 11.6588, 11.6588, 11.6675, 11.6588
5.75708, 12.2423, 11.6957, 11.6815, 3.7739, 0.546576, 11.6815, 0, 11.6815, 11.6815, 11.6852, 11.6822, 11.683, 11.6815, 11.6815, 11.6815, 11.6815, 11.6815, 11.6815, 11.6815, 11.6815, 11.6815, 11.6815, 11.6815, 11.6815, 11.6815, 11.6898, 11.6815
5.76503, 8.4285, 11.7184, 11.7039, 3.22932, -3.28994, 11.7039, 0, 11.7039, 11.7039, 11.7074, 11.7046, 11.7063, 11.7039, 11.7039, 11.7039, 11.7039, 11.7039, 11.7039, 11.7039, 11.7039, 11.7039, 11.7039, 11.7039, 11.7039, 11.7039, 11.7119, 11.7039
5.77297, 8.99294, 11.7413, 11.7261, 3.31556, -2.74841, 11.7261, 0, 11.7261, 11.7261, 11.7293, 11.7268, 11.7297, 11.7261, 11.7261, 11.7261, 11.7261, 11.7261, 11.7261, 11.7261, 11.7261, 11.7261, 11.7261, 11.7261, 11.7261, 11.7261, 11.7337, 11.7261
5.78092, 13.1356, 11.7646, 11.7479, 3.89045, 1.37098, 11.7479, 0, 11.7479, 11.7479, 11.7508, 11.7486, 11.7535, 11.7479, 11.7479, 11.7479, 11.7479, 11.7479, 11.7479, 11.7479, 11.7479, 11.7479, 11.7479, 11.7479, 11.7479, 11.7479, 11.7554, 11.7479
5.78886, 12.1282, 11.7884, 11.7695, 3.75875, 0.339817, 11.7695, 0, 11.7695, 11.7695, 11.7721, 11.7702, 11.7778, 11.7695, 11.7695, 11.7695, 11.7695, 11.7695, 11.7695, 11.7695, 11.7695, 11.7695, 11.7695, 11.7695, 11.7695, 11.7695, 11.7767, 11.7695
5.79681, 15.2907, 11.8131, 11.7907, 4.15821, 3.47767, 11.7907, 0, 11.7907, 11.7907, 11.793, 11.7915, 11.803, 11.7907, 11.7907, 11.7907, 11.7907, 11.7907, 11.7907, 11.7907, 11.7907, 11.7907, 11.7907, 11.7907, 11.7907, 11.7907, 11.7977, 11.7907
5.80475, 4.41659, 11.839, 11.8116, 2.5331, -7.42237, 11.8116, 0, 11.8116, 11.8117, 11.8136, 11.8124, 11.8294, 11.8116, 11.8116, 11.8116, 11.8116, 11.8116, 11.8116, 11.8116, 11.8116, 11.8116, 11.8116, 11.8116, 11.8116, 11.8116, 11.8185, 11.8116
5.81269, 4.83013, 11.8665, 11.8323, 2.61345, -7.03634, 11.8323, 0, 11.8323, 11.8323, 11.8339, 11.833, 11.8574, 11.8323, 11.8323, 11.8323, 11.8323, 11.8323, 11.8323, 11.8323, 11.8323, 11.8323, 11.8323, 11.8323, 11.8323, 11.8323, 11.8388, 11.8323
5.82064, 6.98823, 11.8961, 11.8526, 2.99804, -4.90786, 11.8526, 0, 11.8526, 11.8526, 11.854, 11.8534, 11.8876, 11.8526, 11.8526, 11.8526, 11.8526, 11.8526, 11.8526, 11.8526, 11.8526, 11.8526, 11.8526, 11.8526, 11.8526, 11.8526, 11.8589, 11.8526
5.82858, 11.5741, 11.9283, 11.8726, 3.6843, -0.354169, 11.8726, 0, 11.8726, 11.8726, 11.8737, 11.8734, 11.9203, 11.8726, 11.8726, 11.8726, 11.8726, 11.8726, 11.8726, 11.8726, 11.8726, 11.8726, 11.8726, 11.8726, 11.8726, 11.8726, 11.8786, 11.8726
5.83653, 8.99009, 11.9635, 11.8923, 3.31513, -2.97341, 11.8923, 0, 11.8923, 11.8923, 11.8932, 11.8931, 11.9561, 11.8923, 11.8923, 11.8923, 11.8923, 11.8923, 11.8923, 11.8923, 11.8923, 11.8923, 11.8923, 11.8923, 11.8923, 11.8923, 11.8979, 11.8923
5.84447, 9.80902, 12.0021, 11.9116, 3.43642, -2.19313, 11.9116, 0, 11.9116, 11.9117, 11.9124, 11.9124, 11.9953, 11.9116, 11.9116, 11.9116, 11.9116, 11.9116, 11.9116, 11.9116, 11.9116, 11.9116, 11.9116, 11.9116, 11.9116, 11.9116, 11.917, 11.9116
5.85241, 10.9857, 12.0445, 11.9307, 3.60356, -1.05885, 11.9307, 0, 11.9307, 11.9307, 11.9313, 11.9315, 12.0381, 11.9307, 11.9307, 11.9307, 11.9307, 11.9307, 11.9307, 11.9307, 11.9307, 11.9307, 11.9307, 11.9307, 11.9307, 11.9307, 11.9357, 11.9307
5.86036, 11.772, 12.0906, 11.9494, 3.71107, -0.318562, 11.9494, 0, 11.9494, 11.9495, 11.9499, 11.9503, 12.0847, 11.9494, 11.9494, 11.9494, 11.9494, 11.9494, 11.9494, 11.9494, 11.9494, 11.9494, 11.9494, 11.9494, 11.9494, 11.9494, 11.9541, 11.9494
5.8683, 12.4045, 12.1403, 11.9679, 3.79533, 0.264258, 11.9679, 0, 11.9679, 11.9679, 11.9682, 11.9687, 12.1348, 11.9679, 11.9679, 11.9679, 11.9679, 11.9679, 11.9679, 11.9679, 11.9679, 11.9679, 11.9679, 11.9679, 11.9679, 11.9679, 11.9722, 11.9679
5.87625, 16.3784, 12.193, 11.9861, 4.28701, 4.18542, 11.9861, 0, 11.9861, 11.9861, 11.9863, 11.9869, 12.188, 11.9861, 11.9861, 11.9861, 11.9861, 11.9861, 11.9861, 11.9861, 11.9861, 11.9861, 11.9861, 11.9861, 11.9861, 11.9861, 11.99, 11.9861
5.88419, 10.387, 12.248, 12.004, 3.51952, -1.86104, 12.004, 0, 12.004, 12.004, 12.0042, 12.0048, 12.2434, 12.004, 12.004, 12.004, 12.004, 12.004, 12.004, 12.004, 12.004, 12.004, 12.004, 12.004, 12.004, 12.004, 12.0076, 12.004
5.89213, 9.16989, 12.3042, 12.0217, 3.34214, -3.13428, 12.0217, 0, 12.0217, 12.0217, 12.0218, 12.0225, 12.2998, 12.0217, 12.0217, 12.0217, 12.0217, 12.0217, 12.0217, 12.0217, 12.0217, 12.0217, 12.0217, 12.0217, 12.0217, 12.0217, 12.025, 12.0217
5.90008, 15.0165, 12.36, 12.0392, 4.12511, 2.6565, 12.0392, 0, 12.0392, 12.0392, 12.0393, 12.04, 12.3559, 12.0392, 12.0392, 12.0392, 12.0392, 12.0392, 12.0392, 12.0392, 12.0392, 12.0392, 12.0392, 12.0392, 12.0392, 12.0392, 12.0422, 12.0392
5.90802, 11.55, 12.414, 12.0565, 3.68104, -0.863915, 12.0565, 0, 12.0565, 12.0565, 12.0566, 12.0574, 12.4101, 12.0565, 12.0565, 12.0565, 12.0565, 12.0565, 12.0565, 12.0565, 12.0565, 12.0565, 12.0565, 12.0565, 12.0565, 12.0565, 12.0593, 12.0565
5.91597, 12.593, 12.4643, 12.0737, 3.82007, 0.128673, 12.0737, 0, 12.0737, 12.0738, 12.0738, 12.0746, 12.4607, 12.0737, 12.0737, 12.0737, 12.0737, 12.0737, 12.0737, 12.0737, 12.0737, 12.0737, 12.0737, 12.0737, 12.0737, 12.0737, 12.0764, 12.0737
5.92391, 8.75351, 12.5094, 12.0909, 3.27926, -3.75584, 12.0909, 0, 12.0909, 12.091, 12.091, 12.0918, 12.5059, 12.0909, 12.0909, 12.0909, 12.0909, 12.0909, 12.0909, 12.0909, 12.0909, 12.0909, 12.0909, 12.0909, 12.0909, 12.0909, 12.0934, 12.0909
5.93186, 14.2133, 12.5477, 12.1082, 4.02657, 1.66555, 12.1082, 0, 12.1082, 12.1082, 12.1082, 12.1091, 12.5445, 12.1082, 12.1082, 12.1082, 12.1082, 12.1082, 12.1082, 12.1082, 12.1082, 12.1082, 12.1082, 12.1082, 12.1082, 12.1082, 12.1105, 12.1082
5.9398, 10.9827, 12.5782, 12.1256, 3.60314, -1.59556, 12.1256, 0, 12.1256, 12.1256, 12.1256, 12.1264, 12.5751, 12.1256, 12.1256, 12.1256, 12.1256, 12.1256, 12.1256, 12.1256, 12.1256, 12.1256, 12.1256, 12.1256, 12.1256, 12.1256, 12.1277, 12.1256
5.94774, 9.22752, 12.6002, 12.1431, 3.35075, -3.37268, 12.1431, 0, 12.1431, 12.1432, 12.1432, 12.144, 12.5972, 12.1431, 12.1431, 12.1431, 12.1431, 12.1431, 12.1431, 12.1431, 12.1431, 12.1431, 12.1431, 12.1431, 12.1431, 12.1431, 12.1451, 12.1431
5.95569, 10.6125, 12.6135, 12.161, 3.55141, -2.00097, 12.161, 0, 12.161, 12.1611, 12.1611, 12.162, 12.6107, 12.161, 12.161, 12.161, 12.161, 12.161, 12.161, 12.161, 12.161, 12.161, 12.161, 12.161, 12.161, 12.161, 12.1629, 12.161
5.96363, 6.36313, 12.6184, 12.1794, 2.89191, -6.25529, 12.1794, 0, 12.1794, 12.1794, 12.1794, 12.1803, 12.6157, 12.1794, 12.1794, 12.1794, 12.1794, 12.1794, 12.1794, 12.1794, 12.1794, 12.1794, 12.1794, 12.1794, 12.1794, 12.1794, 12.1811, 12.1794
5.97158, 7.24677, 12.6159, 12.1982, 3.04085, -5.36912, 12.1982, 0, 12.1982, 12.1982, 12.1982, 12.1991, 12.6133, 12.1982, 12.1982, 12.1982, 12.1982, 12.1982, 12.1982, 12.1982, 12.1982, 12.1982, 12.1982, 12.1982, 12.1982, 12.1982, 12.1997, 12.1982
5.97952, 12.4659, 12.6072, 12.2175, 3.80341, -0.141256, 12.2175, 0, 12.2175, 12.2175, 12.2176, 12.2185, 12.6047, 12.2175, 12.2175, 12.2175, 12.2175, 12.2175, 12.2175, 12.2175, 12.2175, 12.2175, 12.2175, 12.2175, 12.2175, 12.2175, 12.219, 12.2175
5.98746, 9.25136, 12.5939, 12.2375, 3.35431, -3.34254, 12.2375, 0, 12.2376, 12.2376, 12.2376, 12.2385, 12.5915, 12.2375, 12.2375, 12.2375, 12.2375, 12.2375, 12.2375, 12.2375, 12.2375, 12.2375, 12.2375, 12.2375, 12.2375, 12.2375, 12.2389, 12.2375
5.99541, 7.89758, 12.5778, 12.2583, 3.14604, -4.68021, 12.2583, 0, 12.2583, 12.2583, 12.2583, 12.2592, 12.5755, 12.2583, 12.2583, 12.2583, 12.2583, 12.2583, 12.2583, 12.2583, 12.2583, 12.2583, 12.2583, 12.2583, 12.2583, 12.2583, 12.2595, 12.2583
6.00335, 6.71738, 12.5606, 12.2797, 2.95252, -5.84326, 12.2797, 0, 12.2797, 12.2797, 12.2798, 12.2807, 12.5585, 12.2797, 12.2797, 12.2797, 12.2797, 12.2797, 12.2797, 12.2797, 12.2797, 12.2797, 12.2797, 12.2797, 12.2797, 12.2797, 12.2808, 12.2797
6.0113, 12.7074, 12.5441, 12.3019, 3.83502, 0.163301, 12.3019, 0, 12.3019, 12.3019, 12.302, 12.3029, 12.542, 12.3019, 12.3019, 12.3019, 12.3019, 12.3019, 12.3019, 12.3019, 12.3019, 12.3019, 12.3019, 12.3019, 12.3019, 12.3019, 12.3029, 12.3019
6.01924, 9.62931, 12.5296, 12.3248, 3.41018, -2.90029, 12.3248, 0, 12.3248, 12.3249, 12.3249, 12.3258, 12.5276, 12.3248, 12.3248, 12.3248, 12.3248, 12.3248, 12.3248, 12.3248, 12.3248, 12.3248, 12.3248, 12.3248, 12.3248, 12.3248, 12.3258, 12.3248
6.02718, 12.3419, 12.5183, 12.3485, 3.78708, -0.176322, 12.3485, 0, 12.3485, 12.3485, 12.3485, 12.3494, 12.5163, 12.3485, 12.3485, 12.3485, 12.3485, 12.3485, 12.3485, 12.3485, 12.3485, 12.3485, 12.3485, 12.3485, 12.3485, 12.3485, 12.3493, 12.3485
6.03513, 9.28254, 12.5109, 12.3728, 3.35895, -3.22834, 12.3728, 0, 12.3728, 12.3728, 12.3728, 12.3737, 12.509, 12.3728, 12.3728, 12.3728, 12.3728, 12.3728, 12.3728, 12.3728, 12.3728, 12.3728, 12.3728, 12.3728, 12.3728, 12.3728, 12.3735, 12.3728
6.04307, 12.3393, 12.5079, 12.3976, 3.78672, -0.168583, 12.3976, 0, 12.3976, 12.3976, 12.3977, 12.3986, 12.5061, 12.3976, 12.3976, 12.3976, 12.3976, 12.3976, 12.3976, 12.3976, 12.3976, 12.3976, 12.3976, 12.3976, 12.3976, 12.3976, 12.3983, 12.3976
6.05102, 11.9485, 12.5094, 12.423, 3.73476, -0.560923, 12.423, 0, 12.423, 12.423, 12.4231, 12.424, 12.5076, 12.423, 12.423, 12.423, 12.423, 12.423, 12.423, 12.423, 12.423, 12.423, 12.423, 12.423, 12.423, 12.423, 12.4237, 12.423
6.05896, 7.40476, 12.5153, 12.4488, 3.06672, -5.1105, 12.4488, 0, 12.4488, 12.4488, 12.4489, 12.4498, 12.5135, 12.4488, 12.4488, 12.4488, 12.4488, 12.4488, 12.4488, 12.4488, 12.4488, 12.4488, 12.4488, 12.4488, 12.4488, 12.4488, 12.4494, 12.4488
6.0669, 8.92714, 12.5252, 12.4749, 3.30562, -3.59805, 12.4749, 0, 12.4749, 12.475, 12.475, 12.476, 12.5235, 12.4749, 12.4749, 12.4749, 12.4749, 12.4749, 12.4749, 12.4749, 12.4749, 12.4749, 12.4749, 12.4749, 12.4749, 12.4749, 12.4755, 12.4749
6.07485, 5.35031, 12.5387, 12.5013, 2.71115, -7.1884, 12.5013, 0, 12.5013, 12.5013, 12.5014, 12.5024, 12.537, 12.5013, 12.5013, 12.5013, 12.5013, 12.5013, 12.5013, 12.5013, 12.5013, 12.5013, 12.5013, 12.5013, 12.5013, 12.5013, 12.5019, 12.5013
6.08279, 10.9616, 12.5553, 12.5279, 3.60022, -1.59369, 12.5279, 0, 12.5279, 12.5279, 12.5279, 12.5289, 12.5536, 12.5279, 12.5279, 12.5279, 12.5279, 12.5279, 12.5279, 12.5279, 12.5279, 12.5279, 12.5279, 12.5279, 12.5279, 12.5279, 12.5284, 12.5279
6.09074, 9.33558, 12.5743, 12.5545, 3.36684, -3.23872, 12.5545, 0, 12.5545, 12.5545, 12.5545, 12.5555, 12.5727, 12.5545, 12.5545, 12.5545, 12.5545, 12.5545, 12.5545, 12.5545, 12.5545, 12.5545, 12.5545, 12.5545, 12.5545, 12.5545, 12.5549, 12.5545
6.09868, 13.9879, 12.5953, 12.581, 3.99849, 1.39262, 12.581, 0, 12.581, 12.5811, 12.5811, 12.5821, 12.5937, 12.581, 12.581, 12.581, 12.581, 12.581, 12.581, 12.581, 12.581, 12.581, 12.581, 12.581, 12.581, 12.581, 12.5815, 12.581
6.10663, 8.98823, 12.6178, 12.6076, 3.31485, -3.62955, 12.6076, 0, 12.6076, 12.6076, 12.6076, 12.6087, 12.6162, 12.6076, 12.6076, 12.6076, 12.6076, 12.6076, 12.6076, 12.6076, 12.6076, 12.6076, 12.6076, 12.6076, 12.6076, 12.6076, 12.608, 12.6076
6.11457, 7.33321, 12.6413, 12.634, 3.05503, -5.30811, 12.634, 0, 12.634, 12.634, 12.634, 12.6351, 12.6397, 12.634, 12.634, 12.634, 12.634, 12.634, 12.634, 12.634, 12.634, 12.634, 12.634, 12.634, 12.634, 12.634, 12.6344, 12.634
6.12251, 8.64232, 12.6656, 12.6602, 3.26226, -4.02328, 12.6602, 0, 12.6602, 12.6602, 12.6603, 12.6614, 12.664, 12.6602, 12.6602, 12.6602, 12.6602, 12.6602, 12.6602, 12.6602, 12.6602, 12.6602, 12.6602, 12.6602, 12.6602, 12.6602, 12.6606, 12.6602
6.13046, 6.63321, 12.6903, 12.6862, 2.93823, -6.0571, 12.6862, 0, 12.6862, 12.6863, 12.6863, 12.6875, 12.6886, 12.6862, 12.6862, 12.6862, 12.6862, 12.6862, 12.6862, 12.6862, 12.6862, 12.6862, 12.6862, 12.6862, 12.6862, 12.6862, 12.6866, 12.6862
6.1384, 11.9829, 12.7153, 12.712, 3.73938, -0.732331, 12.712, 0, 12.712, 12.712, 12.7121, 12.7134, 12.7135, 12.712, 12.712, 12.712, 12.712, 12.712, 12.712, 12.712, 12.712, 12.712, 12.712, 12.712, 12.712, 12.712, 12.7123, 12.712
6.14635, 10.9828, 12.7404, 12.7375, 3.60316, -1.75757, 12.7375, 0, 12.7376, 12.7376, 12.7376, 12.7391, 12.7385, 12.7375, 12.7375, 12.7375, 12.7375, 12.7375, 12.7375, 12.7375, 12.7375, 12.7375, 12.7375, 12.7375, 12.7375, 12.7375, 12.7378, 12.7375
6.15429, 14.353, 12.7655, 12.7628, 4.04389, 1.58756, 12.7628, 0, 12.7628, 12.7628, 12.7629, 12.7646, 12.7634, 12.7628, 12.7628, 12.7628, 12.7628, 12.7628, 12.7628, 12.7628, 12.7628, 12.7628, 12.7628, 12.7628, 12.7628, 12.7628, 12.763, 12.7628
6.16223, 14.6753, 12.7906, 12.7878, 4.08355, 1.88472, 12.7878, 0, 12.7878, 12.7878, 12.7878, 12.79, 12.7881, 12.7878, 12.7878, 12.7878, 12.7878, 12.7878, 12.7878, 12.7878, 12.7878, 12.7878, 12.7878, 12.7878, 12.7878, 12.7878, 12.7879, 12.7878
6.17018, 9.23157, 12.8158, 12.8124, 3.35135, -3.58426, 12.8124, 0, 12.8124, 12.8124, 12.8125, 12.8154, 12.8126, 12.8124, 12.8124, 12.8124, 12.8124, 12.8124, 12.8124, 12.8124, 12.8124, 12.8124, 12.8124, 12.8124, 12.8124, 12.8124, 12.8126, 12.8124
6.17812, 15.3648, 12.8412, 12.8368, 4.16711, 2.52359, 12.8368, 0, 12.8368, 12.8368, 12.8368, 12.8409, 12.8369, 12.8368, 12.8368, 12.8368, 12.8368, 12.8368, 12.8368, 12.8368, 12.8368, 12.8368, 12.8368, 12.8368, 12.8368, 12.8368, 12.8369, 12.8368
6.18607, 13.2915, 12.8671, 12.8608, 3.91044, 0.424383, 12.8608, 0, 12.8608, 12.8608, 12.8609, 12.8669, 12.8609, 12.8608, 12.8608, 12.8608, 12.8608, 12.8608, 12.8608, 12.8608, 12.8608, 12.8608, 12.8608, 12.8608, 12.8608, 12.8608, 12.8609, 12.8608
6.19401, 9.76996, 12.8939, 12.8845, 3.43074, -3.12391, 12.8845, 0, 12.8845, 12.8846, 12.8846, 12.8936, 12.8846, 12.8845, 12.8845, 12.8845, 12.8845, 12.8845, 12.8845, 12.8845, 12.8845, 12.8845, 12.8845, 12.8845, 12.8845, 12.8845, 12.8846, 12.8845
6.20195, 9.19578, 12.9221, 12.9079, 3.34601, -3.72629, 12.9079, 0, 12.9079, 12.908, 12.908, 12.9219, 12.908, 12.9079, 12.9079, 12.9079, 12.9079, 12.9079, 12.9079, 12.9079, 12.9079, 12.9079, 12.9079, 12.9079, 12.9079, 12.9079, 12.908, 12.9079
6.2099, 9.5803, 12.9526, 12.931, 3.40298, -3.37235, 12.931, 0, 12.931, 12.9311, 12.9311, 12.9525, 12.931, 12.931, 12.931, 12.931, 12.931, 12.931, 12.931, 12.931, 12.931, 12.931, 12.931, 12.931, 12.931, 12.931, 12.9311, 12.931
6.21784, 12.4984, 12.9869, 12.9538, 3.80768, -0.488461, 12.9538, 0, 12.9538, 12.9538, 12.9539, 12.9867, 12.9538, 12.9538, 12.9538, 12.9538, 12.9538, 12.9538, 12.9538, 12.9538, 12.9538, 12.9538, 12.9538, 12.9538, 12.9538, 12.9538, 12.9538, 12.9538
6.22579, 10.1644, 13.0264, 12.9763, 3.48775, -2.86202, 12.9763, 0, 12.9763, 12.9763, 12.9763, 13.0263, 12.9763, 12.9763, 12.9763, 12.9763, 12.9763, 12.9763, 12.9763, 12.9763, 12.9763, 12.9763, 12.9763, 12.9763, 12.9763, 12.9763, 12.9763, 12.9763
6.23373, 15.1074, 13.0737, 12.9984, 4.13611, 2.0337, 12.9984, 0, 12.9984, 12.9984, 12.9985, 13.0736, 12.9984, 12.9984, 12.9984, 12.9984, 12.9984, 12.9984, 12.9984, 12.9984, 12.9984, 12.9984, 12.9984, 12.9984, 12.9984, 12.9984, 12.9984, 12.9984
6.24167, 7.69919, 13.1316, 13.0202, 3.11435, -5.43243, 13.0202, 0, 13.0202, 13.0202, 13.0203, 13.1315, 13.0202, 13.0202, 13.0202, 13.0202, 13.0202, 13.0202, 13.0202, 13.0202, 13.0202, 13.0202, 13.0202, 13.0202, 13.0202, 13.0202, 13.0202, 13.0202
6.24962, 12.1354, 13.2039, 13.0417, 3.75971, -1.06849, 13.0417, 0, 13.0417, 13.0417, 13.0417, 13.2038, 13.0417, 13.0417, 13.0417, 13.0417, 13.0417, 13.0417, 13.0417, 13.0417, 13.0417, 13.0417, 13.0417, 13.0417, 13.0417, 13.0417, 13.0417, 13.0417
