   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_146.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
6.20847, 14.9805, 16.6449, 16.6252, 4.12074, -1.66437, 16.6252, 0, 16.6252, 16.6252, 16.6346, 16.6355, 16.6252, 16.6252, 16.6252, 16.6252, 16.6252, 16.6252, 16.6252, 16.6252, 16.6252, 16.6252, 16.6252, 16.6252, 16.6252, 16.6252
6.21634, 11.6969, 16.6699, 16.6531, 3.70094, -4.97296, 16.6531, 0, 16.6531, 16.6531, 16.6626, 16.6603, 16.6531, 16.6531, 16.6531, 16.6531, 16.6531, 16.6531, 16.6531, 16.6531, 16.6531, 16.6531, 16.6531, 16.6531, 16.6531, 16.6531
6.22421, 12.4201, 16.6953, 16.6806, 3.79739, -4.27521, 16.6806, 0, 16.6806, 16.6806, 16.6902, 16.6857, 16.6806, 16.6806, 16.6806, 16.6806, 16.6806, 16.6806, 16.6806, 16.6806, 16.6806, 16.6806, 16.6806, 16.6806, 16.6806, 16.6806
6.23209, 8.82509, 16.7211, 16.7078, 3.29015, -7.89598, 16.7078, 0, 16.7078, 16.7078, 16.7175, 16.7113, 16.7078, 16.7078, 16.7078, 16.7078, 16.7078, 16.7078, 16.7078, 16.7078, 16.7078, 16.7078, 16.7078, 16.7078, 16.7078, 16.7078
6.23996, 15.151, 16.7469, 16.7345, 4.14137, -1.59594, 16.7345, 0, 16.7346, 16.7346, 16.7445, 16.7369, 16.7345, 16.7345, 16.7345, 16.7345, 16.7345, 16.7345, 16.7345, 16.7345, 16.7345, 16.7345, 16.7345, 16.7345, 16.7345, 16.7345
6.24783, 11.988, 16.7727, 16.7609, 3.74005, -4.7847, 16.7609, 0, 16.761, 16.761, 16.771, 16.7626, 16.7609, 16.7609, 16.7609, 16.7609, 16.7609, 16.7609, 16.7609, 16.7609, 16.7609, 16.7609, 16.7609, 16.7609, 16.7609, 16.7609
6.25571, 7.80304, 16.7984, 16.7869, 3.13098, -8.99533, 16.7869, 0, 16.787, 16.787, 16.7972, 16.788, 16.7869, 16.7869, 16.7869, 16.7869, 16.7869, 16.7869, 16.7869, 16.7869, 16.7869, 16.7869, 16.7869, 16.7869, 16.7869, 16.7869
6.26358, 13.7893, 16.8238, 16.8126, 3.97358, -3.03448, 16.8126, 0, 16.8126, 16.8126, 16.8231, 16.8133, 16.8126, 16.8126, 16.8126, 16.8126, 16.8126, 16.8126, 16.8126, 16.8126, 16.8126, 16.8126, 16.8126, 16.8126, 16.8126, 16.8126
6.27145, 15.6384, 16.849, 16.8378, 4.19981, -1.21063, 16.8378, 0, 16.8378, 16.8378, 16.8485, 16.8383, 16.8378, 16.8378, 16.8378, 16.8378, 16.8378, 16.8378, 16.8378, 16.8378, 16.8378, 16.8378, 16.8378, 16.8378, 16.8378, 16.8378
6.27933, 17.456, 16.874, 16.8626, 4.4109, 0.582033, 16.8626, 0, 16.8626, 16.8626, 16.8736, 16.8629, 16.8626, 16.8626, 16.8626, 16.8626, 16.8626, 16.8626, 16.8626, 16.8626, 16.8626, 16.8626, 16.8626, 16.8626, 16.8626, 16.8626
6.2872, 11.2528, 16.8986, 16.887, 3.64044, -5.64583, 16.887, 0, 16.8871, 16.8871, 16.8984, 16.8872, 16.887, 16.887, 16.887, 16.887, 16.887, 16.887, 16.887, 16.887, 16.887, 16.887, 16.887, 16.887, 16.887, 16.887
6.29507, 12.7677, 16.9229, 16.9111, 3.84287, -4.15529, 16.9111, 0, 16.9111, 16.9111, 16.9228, 16.9112, 16.9111, 16.9111, 16.9111, 16.9111, 16.9111, 16.9111, 16.9111, 16.9111, 16.9111, 16.9111, 16.9111, 16.9111, 16.9111, 16.9111
6.30294, 12.2082, 16.947, 16.9347, 3.76937, -4.73879, 16.9347, 0, 16.9347, 16.9347, 16.9469, 16.9348, 16.9347, 16.9347, 16.9347, 16.9347, 16.9347, 16.9347, 16.9347, 16.9347, 16.9347, 16.9347, 16.9347, 16.9347, 16.9347, 16.9347
6.31082, 14.0077, 16.9707, 16.958, 4.00097, -2.96295, 16.958, 0, 16.958, 16.958, 16.9706, 16.958, 16.958, 16.958, 16.958, 16.958, 16.958, 16.958, 16.958, 16.958, 16.958, 16.958, 16.958, 16.958, 16.958, 16.958
6.31869, 18.4735, 16.9941, 16.9808, 4.52476, 1.47937, 16.9808, 0, 16.9808, 16.9808, 16.9941, 16.9808, 16.9808, 16.9808, 16.9808, 16.9808, 16.9808, 16.9808, 16.9808, 16.9808, 16.9808, 16.9808, 16.9808, 16.9808, 16.9808, 16.9808
6.32656, 18.2324, 17.0173, 17.0033, 4.49804, 1.21511, 17.0033, 0, 17.0033, 17.0033, 17.0172, 17.0033, 17.0033, 17.0033, 17.0033, 17.0033, 17.0033, 17.0033, 17.0033, 17.0033, 17.0033, 17.0033, 17.0033, 17.0033, 17.0033, 17.0033
6.33444, 14.4766, 17.0402, 17.0253, 4.05914, -2.56359, 17.0253, 0, 17.0253, 17.0253, 17.0401, 17.0253, 17.0253, 17.0253, 17.0253, 17.0253, 17.0253, 17.0253, 17.0253, 17.0253, 17.0253, 17.0253, 17.0253, 17.0253, 17.0253, 17.0253
6.34231, 23.9765, 17.0628, 17.047, 5.09671, 6.91364, 17.047, 0, 17.047, 17.047, 17.0628, 17.047, 17.047, 17.047, 17.047, 17.047, 17.047, 17.047, 17.047, 17.047, 17.047, 17.047, 17.047, 17.047, 17.047, 17.047
6.35018, 17.9757, 17.0852, 17.0683, 4.46942, 0.890463, 17.0683, 0, 17.0683, 17.0683, 17.0852, 17.0683, 17.0683, 17.0683, 17.0683, 17.0683, 17.0683, 17.0683, 17.0683, 17.0683, 17.0683, 17.0683, 17.0683, 17.0683, 17.0683, 17.0683
6.35805, 14.7349, 17.1074, 17.0892, 4.09083, -2.37252, 17.0892, 0, 17.0892, 17.0892, 17.1074, 17.0892, 17.0892, 17.0892, 17.0892, 17.0892, 17.0892, 17.0892, 17.0892, 17.0892, 17.0892, 17.0892, 17.0892, 17.0892, 17.0892, 17.0892
6.36593, 16.7406, 17.1294, 17.1097, 4.32904, -0.388853, 17.1097, 0, 17.1097, 17.1097, 17.1294, 17.1097, 17.1097, 17.1097, 17.1097, 17.1097, 17.1097, 17.1097, 17.1097, 17.1097, 17.1097, 17.1097, 17.1097, 17.1097, 17.1097, 17.1097
6.3738, 17.6879, 17.1513, 17.1298, 4.4371, 0.536573, 17.1298, 0, 17.1298, 17.1298, 17.1512, 17.1298, 17.1298, 17.1298, 17.1298, 17.1298, 17.1298, 17.1298, 17.1298, 17.1298, 17.1298, 17.1298, 17.1298, 17.1298, 17.1298, 17.1298
6.38167, 17.0399, 17.173, 17.1495, 4.36347, -0.133051, 17.1495, 0, 17.1495, 17.1495, 17.1729, 17.1495, 17.1495, 17.1495, 17.1495, 17.1495, 17.1495, 17.1495, 17.1495, 17.1495, 17.1495, 17.1495, 17.1495, 17.1495, 17.1495, 17.1495
6.38955, 20.3686, 17.1945, 17.1689, 4.72955, 3.17417, 17.1689, 0, 17.1689, 17.1689, 17.1944, 17.1689, 17.1689, 17.1689, 17.1689, 17.1689, 17.1689, 17.1689, 17.1689, 17.1689, 17.1689, 17.1689, 17.1689, 17.1689, 17.1689, 17.1689
6.39742, 30.6549, 17.2158, 17.1879, 5.71445, 13.439, 17.1879, 0, 17.1879, 17.1879, 17.2158, 17.1879, 17.1879, 17.1879, 17.1879, 17.1879, 17.1879, 17.1879, 17.1879, 17.1879, 17.1879, 17.1879, 17.1879, 17.1879, 17.1879, 17.1879
6.40529, 23.3781, 17.2371, 17.2065, 5.03766, 6.14101, 17.2065, 0, 17.2065, 17.2065, 17.237, 17.2065, 17.2065, 17.2065, 17.2065, 17.2065, 17.2065, 17.2065, 17.2065, 17.2065, 17.2065, 17.2065, 17.2065, 17.2065, 17.2065, 17.2065
6.41316, 17.202, 17.2581, 17.2247, 4.38201, -0.0561314, 17.2247, 0, 17.2247, 17.2248, 17.2581, 17.2247, 17.2247, 17.2247, 17.2247, 17.2247, 17.2247, 17.2247, 17.2247, 17.2247, 17.2247, 17.2247, 17.2247, 17.2247, 17.2247, 17.2247
6.42104, 23.3126, 17.279, 17.2426, 5.03116, 6.03363, 17.2426, 0, 17.2426, 17.2426, 17.2789, 17.2426, 17.2426, 17.2426, 17.2426, 17.2426, 17.2426, 17.2426, 17.2426, 17.2426, 17.2426, 17.2426, 17.2426, 17.2426, 17.2426, 17.2426
6.42891, 16.4203, 17.2996, 17.2601, 4.29189, -0.879332, 17.2601, 0, 17.2601, 17.2601, 17.2996, 17.2601, 17.2601, 17.2601, 17.2601, 17.2601, 17.2601, 17.2601, 17.2601, 17.2601, 17.2601, 17.2601, 17.2601, 17.2601, 17.2601, 17.2601
6.43678, 15.3292, 17.32, 17.2773, 4.16283, -1.99084, 17.2773, 0, 17.2773, 17.2773, 17.32, 17.2773, 17.2773, 17.2773, 17.2773, 17.2773, 17.2773, 17.2773, 17.2773, 17.2773, 17.2773, 17.2773, 17.2773, 17.2773, 17.2773, 17.2773
6.44466, 11.4839, 17.3401, 17.294, 3.67204, -5.85622, 17.294, 0, 17.294, 17.2941, 17.3401, 17.294, 17.294, 17.294, 17.294, 17.294, 17.294, 17.294, 17.294, 17.294, 17.294, 17.294, 17.294, 17.294, 17.294, 17.294
6.45253, 17.757, 17.3598, 17.3105, 4.44488, 0.397167, 17.3105, 0, 17.3105, 17.3105, 17.3598, 17.3105, 17.3105, 17.3105, 17.3105, 17.3105, 17.3105, 17.3105, 17.3105, 17.3105, 17.3105, 17.3105, 17.3105, 17.3105, 17.3105, 17.3105
6.4604, 21.0884, 17.3792, 17.3265, 4.80504, 3.70928, 17.3265, 0, 17.3265, 17.3266, 17.3791, 17.3265, 17.3265, 17.3265, 17.3265, 17.3265, 17.3265, 17.3265, 17.3265, 17.3265, 17.3265, 17.3265, 17.3265, 17.3265, 17.3265, 17.3265
6.46828, 16.6468, 17.398, 17.3422, 4.3182, -0.75116, 17.3422, 0, 17.3422, 17.3423, 17.3979, 17.3422, 17.3422, 17.3422, 17.3422, 17.3422, 17.3422, 17.3422, 17.3422, 17.3422, 17.3422, 17.3422, 17.3422, 17.3422, 17.3422, 17.3422
6.47615, 17.3603, 17.4163, 17.3576, 4.40003, -0.0559502, 17.3576, 0, 17.3576, 17.3576, 17.4162, 17.3576, 17.3576, 17.3576, 17.3576, 17.3576, 17.3576, 17.3576, 17.3576, 17.3576, 17.3576, 17.3576, 17.3576, 17.3576, 17.3576, 17.3576
6.48402, 16.7691, 17.4339, 17.3726, 4.33233, -0.664795, 17.3726, 0, 17.3726, 17.3726, 17.4339, 17.3726, 17.3726, 17.3726, 17.3726, 17.3726, 17.3726, 17.3726, 17.3726, 17.3726, 17.3726, 17.3726, 17.3726, 17.3726, 17.3726, 17.3726
6.49189, 9.99281, 17.4509, 17.3872, 3.46306, -7.45808, 17.3872, 0, 17.3872, 17.3873, 17.4509, 17.3872, 17.3872, 17.3872, 17.3872, 17.3872, 17.3872, 17.3872, 17.3872, 17.3872, 17.3872, 17.3872, 17.3872, 17.3872, 17.3872, 17.3872
6.49977, 14.9835, 17.4671, 17.4016, 4.12111, -2.48361, 17.4016, 0, 17.4016, 17.4016, 17.4671, 17.4016, 17.4016, 17.4016, 17.4016, 17.4016, 17.4016, 17.4016, 17.4016, 17.4016, 17.4016, 17.4016, 17.4016, 17.4016, 17.4016, 17.4016
6.50764, 11.5933, 17.4826, 17.4155, 3.68691, -5.88927, 17.4155, 0, 17.4155, 17.4155, 17.4825, 17.4155, 17.4155, 17.4155, 17.4155, 17.4155, 17.4155, 17.4155, 17.4155, 17.4155, 17.4155, 17.4155, 17.4155, 17.4155, 17.4155, 17.4155
6.51551, 8.75739, 17.4972, 17.4291, 3.27985, -8.73981, 17.4291, 0, 17.4291, 17.4291, 17.4972, 17.4291, 17.4291, 17.4291, 17.4291, 17.4291, 17.4291, 17.4291, 17.4291, 17.4291, 17.4291, 17.4291, 17.4291, 17.4291, 17.4291, 17.4291
6.52339, 16.7885, 17.511, 17.4424, 4.33457, -0.722523, 17.4424, 0, 17.4424, 17.4424, 17.5109, 17.4424, 17.4424, 17.4424, 17.4424, 17.4424, 17.4424, 17.4424, 17.4424, 17.4424, 17.4424, 17.4424, 17.4424, 17.4424, 17.4424, 17.4424
6.53126, 16.3549, 17.5239, 17.4553, 4.28426, -1.16899, 17.4553, 0, 17.4553, 17.4553, 17.5239, 17.4553, 17.4553, 17.4553, 17.4553, 17.4553, 17.4553, 17.4553, 17.4553, 17.4553, 17.4553, 17.4553, 17.4553, 17.4553, 17.4553, 17.4553
6.53913, 16.976, 17.536, 17.4679, 4.35614, -0.560007, 17.4679, 0, 17.4679, 17.4679, 17.5359, 17.4679, 17.4679, 17.4679, 17.4679, 17.4679, 17.4679, 17.4679, 17.4679, 17.4679, 17.4679, 17.4679, 17.4679, 17.4679, 17.4679, 17.4679
6.547, 13.6112, 17.5472, 17.4801, 3.9511, -3.93604, 17.4801, 0, 17.4801, 17.4801, 17.5471, 17.4801, 17.4801, 17.4801, 17.4801, 17.4801, 17.4801, 17.4801, 17.4801, 17.4801, 17.4801, 17.4801, 17.4801, 17.4801, 17.4801, 17.4801
6.55488, 12.6202, 17.5576, 17.492, 3.82364, -4.93741, 17.492, 0, 17.492, 17.492, 17.5576, 17.492, 17.492, 17.492, 17.492, 17.492, 17.492, 17.492, 17.492, 17.492, 17.492, 17.492, 17.492, 17.492, 17.492, 17.492
6.56275, 11.1633, 17.5673, 17.5035, 3.62813, -6.40396, 17.5035, 0, 17.5035, 17.5036, 17.5672, 17.5035, 17.5035, 17.5035, 17.5035, 17.5035, 17.5035, 17.5035, 17.5035, 17.5035, 17.5035, 17.5035, 17.5035, 17.5035, 17.5035, 17.5035
6.57062, 11.808, 17.5762, 17.5147, 3.71591, -5.76826, 17.5147, 0, 17.5148, 17.5148, 17.5762, 17.5147, 17.5147, 17.5147, 17.5147, 17.5147, 17.5147, 17.5147, 17.5147, 17.5147, 17.5147, 17.5147, 17.5148, 17.5147, 17.5147, 17.5147
6.5785, 15.8501, 17.5846, 17.5256, 4.22494, -1.73445, 17.5256, 0, 17.5256, 17.5257, 17.5845, 17.5256, 17.5256, 17.5256, 17.5256, 17.5256, 17.5256, 17.5256, 17.5256, 17.5256, 17.5256, 17.5256, 17.5256, 17.5256, 17.5256, 17.5256
6.58637, 18.1205, 17.5923, 17.5362, 4.48559, 0.528173, 17.5362, 0, 17.5362, 17.5362, 17.5923, 17.5362, 17.5362, 17.5362, 17.5362, 17.5362, 17.5362, 17.5362, 17.5362, 17.5362, 17.5362, 17.5362, 17.5362, 17.5362, 17.5362, 17.5362
6.59424, 11.1537, 17.5996, 17.5464, 3.62681, -6.44587, 17.5464, 0, 17.5464, 17.5464, 17.5995, 17.5464, 17.5464, 17.5464, 17.5464, 17.5464, 17.5464, 17.5464, 17.5464, 17.5464, 17.5464, 17.5464, 17.5464, 17.5464, 17.5464, 17.5464
6.60212, 9.14882, 17.6064, 17.5562, 3.33899, -8.4576, 17.5562, 0, 17.5562, 17.5563, 17.6064, 17.5562, 17.5562, 17.5562, 17.5562, 17.5562, 17.5562, 17.5562, 17.5562, 17.5562, 17.5562, 17.5562, 17.5562, 17.5562, 17.5562, 17.5562
6.60999, 14.654, 17.6129, 17.5657, 4.08093, -2.95887, 17.5657, 0, 17.5658, 17.5658, 17.6128, 17.5657, 17.5657, 17.5657, 17.5657, 17.5657, 17.5657, 17.5657, 17.5657, 17.5657, 17.5657, 17.5657, 17.5658, 17.5657, 17.5657, 17.5657
6.61786, 7.98587, 17.6191, 17.5749, 3.16004, -9.63319, 17.5749, 0, 17.575, 17.575, 17.619, 17.5749, 17.5749, 17.5749, 17.5749, 17.5749, 17.5749, 17.5749, 17.5749, 17.5749, 17.5749, 17.5749, 17.5749, 17.5749, 17.5749, 17.5749
6.62573, 17.51, 17.625, 17.5838, 4.41701, -0.114983, 17.5838, 0, 17.5838, 17.5839, 17.6249, 17.5838, 17.5838, 17.5838, 17.5838, 17.5838, 17.5838, 17.5838, 17.5838, 17.5838, 17.5838, 17.5838, 17.5838, 17.5838, 17.5838, 17.5838
6.63361, 8.83634, 17.6307, 17.5923, 3.29186, -8.79438, 17.5923, 0, 17.5923, 17.5924, 17.6306, 17.5923, 17.5923, 17.5923, 17.5923, 17.5923, 17.5923, 17.5923, 17.5923, 17.5923, 17.5923, 17.5923, 17.5923, 17.5923, 17.5923, 17.5923
6.64148, 11.7638, 17.6363, 17.6005, 3.70996, -5.87248, 17.6005, 0, 17.6006, 17.6006, 17.6362, 17.6005, 17.6005, 17.6005, 17.6005, 17.6005, 17.6005, 17.6005, 17.6005, 17.6005, 17.6005, 17.6005, 17.6005, 17.6005, 17.6005, 17.6005
6.64935, 17.2266, 17.6417, 17.6084, 4.38482, -0.415087, 17.6084, 0, 17.6084, 17.6085, 17.6416, 17.6084, 17.6084, 17.6084, 17.6084, 17.6084, 17.6084, 17.6084, 17.6084, 17.6084, 17.6084, 17.6084, 17.6084, 17.6084, 17.6084, 17.6084
6.65723, 9.14387, 17.6471, 17.616, 3.33824, -8.50321, 17.616, 0, 17.616, 17.6161, 17.647, 17.616, 17.616, 17.616, 17.616, 17.616, 17.616, 17.616, 17.616, 17.616, 17.616, 17.616, 17.616, 17.616, 17.616, 17.616
6.6651, 14.8465, 17.6523, 17.6232, 4.10444, -2.80585, 17.6232, 0, 17.6232, 17.6233, 17.6522, 17.6232, 17.6232, 17.6232, 17.6232, 17.6232, 17.6232, 17.6232, 17.6232, 17.6232, 17.6232, 17.6232, 17.6232, 17.6232, 17.6232, 17.6232
6.67297, 11.1394, 17.6575, 17.6301, 3.62483, -6.51807, 17.6301, 0, 17.6301, 17.6303, 17.6573, 17.6301, 17.6301, 17.6301, 17.6301, 17.6301, 17.6301, 17.6301, 17.6301, 17.6301, 17.6301, 17.6301, 17.6301, 17.6301, 17.6301, 17.6301
6.68084, 7.41779, 17.6626, 17.6367, 3.06884, -10.2448, 17.6367, 0, 17.6367, 17.6369, 17.6624, 17.6367, 17.6367, 17.6367, 17.6367, 17.6367, 17.6367, 17.6367, 17.6367, 17.6367, 17.6367, 17.6367, 17.6367, 17.6367, 17.6367, 17.6367
6.68872, 9.56752, 17.6675, 17.643, 3.40111, -8.10002, 17.643, 0, 17.643, 17.6432, 17.6673, 17.643, 17.643, 17.643, 17.643, 17.643, 17.643, 17.643, 17.643, 17.643, 17.643, 17.643, 17.643, 17.643, 17.643, 17.643
6.69659, 9.95091, 17.6724, 17.6489, 3.45701, -7.7215, 17.6489, 0, 17.649, 17.6492, 17.6722, 17.6489, 17.6489, 17.6489, 17.6489, 17.6489, 17.6489, 17.6489, 17.6489, 17.6489, 17.6489, 17.6489, 17.6489, 17.6489, 17.6489, 17.6489
6.70446, 22.0346, 17.6772, 17.6546, 4.90251, 4.35743, 17.6546, 0, 17.6546, 17.6549, 17.6769, 17.6546, 17.6546, 17.6546, 17.6546, 17.6546, 17.6546, 17.6546, 17.6546, 17.6546, 17.6546, 17.6546, 17.6546, 17.6546, 17.6546, 17.6546
6.71234, 7.12472, 17.6818, 17.6599, 3.02072, -10.5571, 17.6599, 0, 17.6599, 17.6603, 17.6814, 17.6599, 17.6599, 17.6599, 17.6599, 17.6599, 17.6599, 17.6599, 17.6599, 17.6599, 17.6599, 17.6599, 17.6599, 17.6599, 17.6599, 17.6599
6.72021, 9.89789, 17.6863, 17.6649, 3.44933, -7.78838, 17.6649, 0, 17.6649, 17.6654, 17.6858, 17.6649, 17.6649, 17.6649, 17.6649, 17.6649, 17.6649, 17.6649, 17.6649, 17.6649, 17.6649, 17.6649, 17.6649, 17.6649, 17.6649, 17.6649
6.72808, 17.5918, 17.6906, 17.6697, 4.42626, -0.098774, 17.6697, 0, 17.6697, 17.6702, 17.6901, 17.6697, 17.6697, 17.6697, 17.6697, 17.6697, 17.6697, 17.6697, 17.6697, 17.6697, 17.6697, 17.6697, 17.6697, 17.6697, 17.6697, 17.6697
6.73596, 15.6063, 17.6947, 17.6741, 4.19598, -2.08845, 17.6741, 0, 17.6741, 17.6747, 17.6941, 17.6741, 17.6741, 17.6741, 17.6741, 17.6741, 17.6741, 17.6741, 17.6741, 17.6741, 17.6741, 17.6741, 17.6741, 17.6741, 17.6741, 17.6741
6.74383, 9.23269, 17.6987, 17.6782, 3.35152, -8.466, 17.6782, 0, 17.6782, 17.6789, 17.698, 17.6782, 17.6782, 17.6782, 17.6782, 17.6782, 17.6782, 17.6782, 17.6782, 17.6782, 17.6782, 17.6782, 17.6782, 17.6782, 17.6782, 17.6782
6.7517, 15.3435, 17.7024, 17.682, 4.16455, -2.35894, 17.682, 0, 17.682, 17.6828, 17.7016, 17.682, 17.682, 17.682, 17.682, 17.682, 17.682, 17.682, 17.682, 17.682, 17.682, 17.682, 17.682, 17.682, 17.682, 17.682
6.75957, 17.2698, 17.706, 17.6855, 4.38974, -0.436117, 17.6855, 0, 17.6855, 17.6864, 17.705, 17.6855, 17.6855, 17.6855, 17.6855, 17.6855, 17.6855, 17.6855, 17.6855, 17.6855, 17.6855, 17.6855, 17.6855, 17.6855, 17.6855, 17.6855
6.76745, 12.2208, 17.7093, 17.6887, 3.77105, -5.48844, 17.6887, 0, 17.6887, 17.6898, 17.7082, 17.6887, 17.6887, 17.6887, 17.6887, 17.6887, 17.6887, 17.6887, 17.6887, 17.6887, 17.6887, 17.6887, 17.6887, 17.6887, 17.6887, 17.6887
6.77532, 11.8731, 17.7123, 17.6916, 3.72466, -5.8392, 17.6916, 0, 17.6916, 17.6928, 17.7111, 17.6916, 17.6916, 17.6916, 17.6916, 17.6916, 17.6916, 17.6916, 17.6916, 17.6916, 17.6916, 17.6916, 17.6916, 17.6916, 17.6916, 17.6916
6.78319, 7.87732, 17.7151, 17.6942, 3.14282, -9.8378, 17.6942, 0, 17.6942, 17.6956, 17.7138, 17.6942, 17.6942, 17.6942, 17.6942, 17.6942, 17.6942, 17.6942, 17.6942, 17.6942, 17.6942, 17.6942, 17.6942, 17.6942, 17.6942, 17.6942
6.79107, 8.88263, 17.7177, 17.6966, 3.29888, -8.83506, 17.6966, 0, 17.6966, 17.6981, 17.7162, 17.6966, 17.6966, 17.6966, 17.6966, 17.6966, 17.6966, 17.6966, 17.6966, 17.6966, 17.6966, 17.6966, 17.6966, 17.6966, 17.6966, 17.6966
6.79894, 9.09829, 17.72, 17.6986, 3.33141, -8.62171, 17.6986, 0, 17.6986, 17.7003, 17.7183, 17.6986, 17.6986, 17.6986, 17.6986, 17.6986, 17.6986, 17.6986, 17.6986, 17.6986, 17.6986, 17.6986, 17.6986, 17.6986, 17.6986, 17.6986
6.80681, 10.7841, 17.722, 17.7004, 3.57549, -6.9379, 17.7004, 0, 17.7004, 17.7022, 17.7202, 17.7004, 17.7004, 17.7004, 17.7004, 17.7004, 17.7004, 17.7004, 17.7004, 17.7004, 17.7004, 17.7004, 17.7004, 17.7004, 17.7004, 17.7004
6.81468, 8.49815, 17.7238, 17.7019, 3.24009, -9.22565, 17.7019, 0, 17.7019, 17.7039, 17.7218, 17.7019, 17.7019, 17.7019, 17.7019, 17.7019, 17.7019, 17.7019, 17.7019, 17.7019, 17.7019, 17.7019, 17.7019, 17.7019, 17.7019, 17.7019
6.82256, 10.6887, 17.7253, 17.7031, 3.56212, -7.03657, 17.7031, 0, 17.7031, 17.7052, 17.7231, 17.7031, 17.7031, 17.7031, 17.7031, 17.7031, 17.7031, 17.7031, 17.7031, 17.7031, 17.7031, 17.7031, 17.7031, 17.7031, 17.7031, 17.7031
6.83043, 9.18203, 17.7265, 17.704, 3.34395, -8.54448, 17.704, 0, 17.704, 17.7063, 17.7242, 17.704, 17.704, 17.704, 17.704, 17.704, 17.704, 17.704, 17.704, 17.704, 17.704, 17.704, 17.704, 17.704, 17.704, 17.704
6.8383, 13.8921, 17.7275, 17.7047, 3.98649, -3.83539, 17.7047, 0, 17.7047, 17.7071, 17.725, 17.7047, 17.7047, 17.7047, 17.7047, 17.7047, 17.7047, 17.7047, 17.7047, 17.7047, 17.7047, 17.7047, 17.7047, 17.7047, 17.7047, 17.7047
6.84618, 9.9882, 17.7281, 17.705, 3.4624, -7.73991, 17.705, 0, 17.705, 17.7076, 17.7255, 17.705, 17.705, 17.705, 17.705, 17.705, 17.705, 17.705, 17.705, 17.705, 17.705, 17.705, 17.705, 17.705, 17.705, 17.705
6.85405, 10.1648, 17.7285, 17.7051, 3.48781, -7.56364, 17.7051, 0, 17.7051, 17.7078, 17.7258, 17.7051, 17.7051, 17.7051, 17.7051, 17.7051, 17.7051, 17.7051, 17.7051, 17.7051, 17.7051, 17.7051, 17.7051, 17.7051, 17.7051, 17.7051
6.86192, 14.1554, 17.7286, 17.705, 4.01938, -3.57316, 17.705, 0, 17.705, 17.7078, 17.7258, 17.705, 17.705, 17.705, 17.705, 17.705, 17.705, 17.705, 17.705, 17.705, 17.705, 17.705, 17.705, 17.705, 17.705, 17.705
6.86979, 13.1458, 17.7284, 17.7045, 3.89177, -4.58252, 17.7045, 0, 17.7045, 17.7074, 17.7255, 17.7045, 17.7045, 17.7045, 17.7045, 17.7045, 17.7045, 17.7045, 17.7045, 17.7045, 17.7045, 17.7045, 17.7045, 17.7045, 17.7045, 17.7045
6.87767, 20.8927, 17.7279, 17.7038, 4.78463, 3.16483, 17.7038, 0, 17.7038, 17.7067, 17.7249, 17.7038, 17.7038, 17.7038, 17.7038, 17.7038, 17.7038, 17.7038, 17.7038, 17.7038, 17.7038, 17.7038, 17.7038, 17.7038, 17.7038, 17.7038
6.88554, 16.5016, 17.7271, 17.7029, 4.30135, -1.22548, 17.7029, 0, 17.7029, 17.7058, 17.7241, 17.7029, 17.7029, 17.7029, 17.7029, 17.7029, 17.7029, 17.7029, 17.7029, 17.7029, 17.7029, 17.7029, 17.7029, 17.7029, 17.7029, 17.7029
6.89341, 9.29686, 17.726, 17.7017, 3.36108, -8.42916, 17.7017, 0, 17.7017, 17.7046, 17.7231, 17.7017, 17.7017, 17.7017, 17.7017, 17.7017, 17.7017, 17.7017, 17.7017, 17.7017, 17.7017, 17.7017, 17.7017, 17.7017, 17.7017, 17.7017
6.90129, 19.9807, 17.7247, 17.7002, 4.68836, 2.25603, 17.7002, 0, 17.7002, 17.7031, 17.7218, 17.7002, 17.7002, 17.7002, 17.7002, 17.7002, 17.7002, 17.7002, 17.7002, 17.7002, 17.7002, 17.7002, 17.7002, 17.7002, 17.7002, 17.7002
6.90916, 18.8368, 17.723, 17.6985, 4.56473, 1.11376, 17.6985, 0, 17.6985, 17.7013, 17.7202, 17.6985, 17.6985, 17.6985, 17.6985, 17.6985, 17.6985, 17.6985, 17.6985, 17.6985, 17.6985, 17.6985, 17.6985, 17.6985, 17.6985, 17.6985
6.91703, 12.1938, 17.7211, 17.6965, 3.76747, -5.52731, 17.6965, 0, 17.6965, 17.6992, 17.7184, 17.6965, 17.6965, 17.6965, 17.6965, 17.6965, 17.6965, 17.6965, 17.6965, 17.6965, 17.6965, 17.6965, 17.6965, 17.6965, 17.6965, 17.6965
6.92491, 11.9783, 17.719, 17.6942, 3.73876, -5.74068, 17.6942, 0, 17.6942, 17.6969, 17.7163, 17.6942, 17.6942, 17.6942, 17.6942, 17.6942, 17.6942, 17.6942, 17.6942, 17.6942, 17.6942, 17.6942, 17.6942, 17.6942, 17.6942, 17.6942
