   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_529.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
7.66232, 58.8008, 47.0989, 17.324, 7.79749, 11.7019, 17.324, 0, 17.3272, 47.0735, 17.324, 17.324, 17.324, 17.324, 17.324, 17.324, 17.324, 17.324, 17.324, 17.324, 17.324, 17.324, 17.324, 17.324, 17.324, 17.3462, 17.324
7.67018, 52.4557, 40.283, 16.9185, 7.37941, 12.1726, 16.9185, 0, 16.9219, 40.2567, 16.9185, 16.9185, 16.9185, 16.9185, 16.9185, 16.9185, 16.9185, 16.9185, 16.9185, 16.9185, 16.9185, 16.9185, 16.9185, 16.9185, 16.9185, 16.9414, 16.9185
7.67805, 39.4688, 34.6722, 16.5154, 6.43963, 4.79658, 16.5154, 0, 16.5191, 34.6451, 16.5154, 16.5154, 16.5154, 16.5154, 16.5154, 16.5154, 16.5154, 16.5154, 16.5154, 16.5154, 16.5154, 16.5154, 16.5154, 16.5154, 16.5154, 16.5388, 16.5154
7.68591, 23.3145, 30.0889, 16.1157, 5.03135, -6.77439, 16.1157, 0, 16.1196, 30.0613, 16.1157, 16.1157, 16.1157, 16.1157, 16.1157, 16.1157, 16.1157, 16.1157, 16.1157, 16.1157, 16.1157, 16.1157, 16.1157, 16.1157, 16.1157, 16.1393, 16.1157
7.69377, 26.3247, 26.3706, 15.7196, 5.32209, -0.0459042, 15.7196, 0, 15.7239, 26.3426, 15.7196, 15.7196, 15.7196, 15.7196, 15.7196, 15.7196, 15.7196, 15.7196, 15.7196, 15.7196, 15.7196, 15.7196, 15.7196, 15.7196, 15.7196, 15.7433, 15.7196
7.70164, 23.1597, 23.3684, 15.327, 5.01594, -0.208694, 15.327, 0, 15.3317, 23.3403, 15.327, 15.327, 15.327, 15.327, 15.327, 15.327, 15.327, 15.327, 15.327, 15.327, 15.327, 15.327, 15.327, 15.327, 15.327, 15.3504, 15.327
7.7095, 22.8113, 20.9524, 14.9383, 4.9811, 1.85896, 14.9383, 0, 14.9433, 20.9244, 14.9383, 14.9383, 14.9383, 14.9383, 14.9383, 14.9383, 14.9383, 14.9383, 14.9383, 14.9383, 14.9383, 14.9383, 14.9383, 14.9383, 14.9383, 14.9612, 14.9383
7.71736, 15.8066, 19.0104, 14.5539, 4.21978, -3.20377, 14.5539, 0, 14.5593, 18.9827, 14.5539, 14.5539, 14.5539, 14.5539, 14.5539, 14.5539, 14.5539, 14.5539, 14.5539, 14.5539, 14.5539, 14.5539, 14.5539, 14.5539, 14.5539, 14.5761, 14.5539
7.72523, 20.6207, 17.447, 14.1745, 4.75613, 3.17377, 14.1745, 0, 14.1804, 17.4198, 14.1745, 14.1745, 14.1745, 14.1745, 14.1745, 14.1745, 14.1745, 14.1745, 14.1745, 14.1745, 14.1745, 14.1745, 14.1745, 14.1745, 14.1745, 14.1959, 14.1745
7.73309, 12.0805, 16.1818, 13.7998, 3.7524, -4.10132, 13.7998, 0, 13.8061, 16.1553, 13.7998, 13.7998, 13.7998, 13.7998, 13.7998, 13.7998, 13.7998, 13.7998, 13.7998, 13.7998, 13.7998, 13.7998, 13.7998, 13.7998, 13.7998, 13.8201, 13.7998
7.74095, 14.6204, 15.1494, 13.4299, 4.07681, -0.529016, 13.4299, 0, 13.4366, 15.1236, 13.4299, 13.4299, 13.4299, 13.4299, 13.4299, 13.4299, 13.4299, 13.4299, 13.4299, 13.4299, 13.4299, 13.4299, 13.4299, 13.4299, 13.4299, 13.449, 13.4299
7.74882, 9.55403, 14.2967, 13.0651, 3.39912, -4.74266, 13.0651, 0, 13.0722, 14.2717, 13.0651, 13.0651, 13.0651, 13.0651, 13.0651, 13.0651, 13.0651, 13.0651, 13.0651, 13.0651, 13.0651, 13.0651, 13.0651, 13.0651, 13.0651, 13.0828, 13.0651
7.75668, 9.61289, 13.5815, 12.7054, 3.40777, -3.96858, 12.7054, 0, 12.713, 13.5574, 12.7054, 12.7054, 12.7054, 12.7054, 12.7054, 12.7054, 12.7054, 12.7054, 12.7054, 12.7054, 12.7054, 12.7054, 12.7054, 12.7054, 12.7054, 12.7218, 12.7054
7.76455, 14.9906, 12.9702, 12.3506, 4.12196, 2.02041, 12.3506, 0, 12.3586, 12.9471, 12.3506, 12.3506, 12.3506, 12.3506, 12.3506, 12.3506, 12.3506, 12.3506, 12.3506, 12.3506, 12.3506, 12.3506, 12.3506, 12.3506, 12.3506, 12.3655, 12.3506
7.77241, 13.5987, 12.4372, 12.0008, 3.94952, 1.16152, 12.0008, 0, 12.0093, 12.4151, 12.0008, 12.0008, 12.0008, 12.0008, 12.0008, 12.0008, 12.0008, 12.0008, 12.0008, 12.0008, 12.0008, 12.0008, 12.0008, 12.0008, 12.0008, 12.0143, 12.0008
7.78027, 12.9854, 12.0728, 11.7659, 3.8711, 0.912621, 11.7659, 0, 11.7748, 12.0518, 11.7659, 11.7659, 11.7659, 11.7659, 11.7659, 11.7659, 11.7659, 11.7659, 11.7659, 11.7659, 11.7659, 11.7659, 11.7659, 11.7659, 11.7659, 11.778, 11.7659
7.78814, 14.7845, 11.7495, 11.5334, 4.09689, 3.03495, 11.5334, 0, 11.5426, 11.7295, 11.5334, 11.5334, 11.5334, 11.5334, 11.5334, 11.5334, 11.5334, 11.5334, 11.5334, 11.5334, 11.5334, 11.5334, 11.5334, 11.5334, 11.5334, 11.5441, 11.5334
7.796, 8.59273, 11.4585, 11.3053, 3.25465, -2.86573, 11.3053, 0, 11.3149, 11.4395, 11.3053, 11.3053, 11.3053, 11.3053, 11.3053, 11.3053, 11.3053, 11.3053, 11.3053, 11.3053, 11.3053, 11.3053, 11.3053, 11.3053, 11.3053, 11.3148, 11.3053
7.80386, 14.1683, 11.1827, 11.073, 4.02098, 2.98555, 11.073, 0, 11.0828, 11.1647, 11.073, 11.073, 11.073, 11.073, 11.073, 11.073, 11.073, 11.073, 11.073, 11.073, 11.073, 11.073, 11.073, 11.073, 11.073, 11.0812, 11.073
7.81173, 7.02032, 10.9178, 10.8377, 3.00339, -3.89751, 10.8377, 0, 10.8477, 10.9008, 10.8377, 10.8377, 10.8377, 10.8377, 10.8377, 10.8377, 10.8377, 10.8377, 10.8377, 10.8377, 10.8377, 10.8377, 10.8377, 10.8377, 10.8377, 10.8448, 10.8377
7.81959, 13.5721, 10.6624, 10.6024, 3.94615, 2.90977, 10.6024, 0, 10.6125, 10.6462, 10.6024, 10.6024, 10.6024, 10.6024, 10.6024, 10.6024, 10.6024, 10.6024, 10.6024, 10.6024, 10.6024, 10.6024, 10.6024, 10.6024, 10.6024, 10.6084, 10.6024
7.82746, 7.98785, 10.416, 10.3696, 3.16036, -2.42814, 10.3696, 0, 10.3798, 10.4007, 10.3696, 10.3696, 10.3696, 10.3696, 10.3696, 10.3696, 10.3696, 10.3696, 10.3696, 10.3696, 10.3696, 10.3696, 10.3696, 10.3696, 10.3696, 10.3747, 10.3696
7.83532, 11.4183, 10.2894, 10.2522, 3.6631, 1.12888, 10.2522, 0, 10.2623, 10.2749, 10.2522, 10.2522, 10.2522, 10.2522, 10.2522, 10.2522, 10.2522, 10.2522, 10.2522, 10.2522, 10.2522, 10.2522, 10.2522, 10.2522, 10.2522, 10.2565, 10.2522
7.84318, 10.9928, 10.165, 10.1339, 3.60455, 0.82778, 10.1339, 0, 10.144, 10.1513, 10.1339, 10.1339, 10.1339, 10.1339, 10.1339, 10.1339, 10.1339, 10.1339, 10.1339, 10.1339, 10.1339, 10.1339, 10.1339, 10.1339, 10.1339, 10.1376, 10.1339
7.85105, 9.553, 10.0433, 10.0164, 3.39897, -0.490324, 10.0164, 0, 10.0263, 10.0303, 10.0164, 10.0164, 10.0164, 10.0164, 10.0164, 10.0164, 10.0164, 10.0164, 10.0164, 10.0164, 10.0164, 10.0164, 10.0164, 10.0164, 10.0164, 10.0195, 10.0164
7.85891, 9.43247, 10.0239, 9.99976, 3.38119, -0.591459, 9.99976, 0, 10.0095, 10.0115, 9.99976, 9.99976, 9.99976, 9.99976, 9.99976, 9.99976, 9.99976, 9.99976, 9.99976, 9.99976, 9.99976, 9.99976, 9.99976, 9.99976, 9.99976, 10.0024, 9.99976
7.86677, 6.54337, 10.0055, 9.98316, 2.9229, -3.46211, 9.98316, 0, 9.99264, 9.99364, 9.98316, 9.98316, 9.98316, 9.98316, 9.98316, 9.98316, 9.98316, 9.98316, 9.98316, 9.98316, 9.98316, 9.98316, 9.98316, 9.98316, 9.98316, 9.98552, 9.98316
7.87464, 14.7608, 10.0052, 9.98404, 4.094, 4.75563, 9.98404, 0, 9.99321, 9.99381, 9.98404, 9.98404, 9.98404, 9.98404, 9.98404, 9.98404, 9.98404, 9.98404, 9.98404, 9.98404, 9.98404, 9.98404, 9.98405, 9.98404, 9.98404, 9.98624, 9.98404
7.8825, 11.2147, 10.0054, 9.98492, 3.63521, 1.20933, 9.98492, 0, 9.99374, 9.9944, 9.98492, 9.98492, 9.98492, 9.98492, 9.98492, 9.98492, 9.98492, 9.98492, 9.98492, 9.98492, 9.98492, 9.98492, 9.98493, 9.98492, 9.98492, 9.9871, 9.98492
7.89037, 7.68432, 10.0061, 9.9858, 3.11196, -2.32176, 9.9858, 0, 9.99423, 9.99533, 9.9858, 9.9858, 9.9858, 9.9858, 9.9858, 9.9858, 9.9858, 9.9858, 9.9858, 9.9858, 9.9858, 9.9858, 9.9858, 9.9858, 9.9858, 9.98813, 9.9858
7.89823, 12.3542, 10.0073, 9.98668, 3.78869, 2.34689, 9.98668, 0, 9.9947, 9.99658, 9.98668, 9.98668, 9.98668, 9.98668, 9.98668, 9.98668, 9.98668, 9.98668, 9.98668, 9.98668, 9.98668, 9.98668, 9.98668, 9.98668, 9.98668, 9.98936, 9.98668
7.90609, 7.87304, 10.0091, 9.98756, 3.14214, -2.13601, 9.98756, 0, 9.99516, 9.99822, 9.98756, 9.98756, 9.98756, 9.98756, 9.98756, 9.98756, 9.98756, 9.98756, 9.98756, 9.98756, 9.98756, 9.98756, 9.98757, 9.98756, 9.98756, 9.9908, 9.98756
7.91396, 14.3226, 10.0116, 9.98844, 4.04013, 4.31101, 9.98844, 0, 9.99561, 10.0004, 9.98844, 9.98844, 9.98844, 9.98844, 9.98844, 9.98844, 9.98844, 9.98844, 9.98844, 9.98844, 9.98844, 9.98844, 9.98845, 9.98844, 9.98844, 9.99252, 9.98844
7.92182, 9.67262, 10.0152, 9.98932, 3.41652, -0.342587, 9.98932, 0, 9.99607, 10.0032, 9.98932, 9.98932, 9.98932, 9.98932, 9.98932, 9.98932, 9.98932, 9.98932, 9.98932, 9.98932, 9.98932, 9.98932, 9.98933, 9.98932, 9.98932, 9.99457, 9.98932
7.92968, 10.7534, 10.0202, 9.9902, 3.5712, 0.733194, 9.9902, 0, 9.99653, 10.0071, 9.9902, 9.9902, 9.9902, 9.9902, 9.9902, 9.9902, 9.9902, 9.9902, 9.9902, 9.9902, 9.9902, 9.9902, 9.99021, 9.9902, 9.9902, 9.997, 9.9902
7.93755, 12.5021, 10.0933, 10.0571, 3.80816, 2.40875, 10.0571, 0, 10.0631, 10.0786, 10.0571, 10.0571, 10.0571, 10.0571, 10.0571, 10.0571, 10.0571, 10.0571, 10.0571, 10.0571, 10.0571, 10.0571, 10.0571, 10.0571, 10.0571, 10.0659, 10.0571
7.94541, 6.73724, 10.1694, 10.1243, 2.95588, -3.43217, 10.1243, 0, 10.1298, 10.1525, 10.1243, 10.1243, 10.1243, 10.1243, 10.1243, 10.1243, 10.1243, 10.1243, 10.1243, 10.1243, 10.1243, 10.1243, 10.1243, 10.1243, 10.1243, 10.1356, 10.1243
7.95327, 9.99215, 10.2496, 10.1916, 3.46297, -0.25741, 10.1916, 0, 10.1968, 10.2297, 10.1916, 10.1916, 10.1916, 10.1916, 10.1916, 10.1916, 10.1916, 10.1916, 10.1916, 10.1916, 10.1916, 10.1916, 10.1916, 10.1916, 10.1916, 10.2062, 10.1916
7.96114, 9.48028, 10.3352, 10.2592, 3.38826, -0.854937, 10.2592, 0, 10.2641, 10.3117, 10.2592, 10.2592, 10.2592, 10.2592, 10.2592, 10.2592, 10.2592, 10.2592, 10.2592, 10.2592, 10.2592, 10.2592, 10.2592, 10.2592, 10.2592, 10.2778, 10.2592
7.969, 8.52032, 10.4453, 10.344, 3.2435, -1.92497, 10.344, 0, 10.3486, 10.4172, 10.344, 10.344, 10.344, 10.344, 10.344, 10.344, 10.344, 10.344, 10.344, 10.344, 10.344, 10.344, 10.344, 10.344, 10.344, 10.3675, 10.344
7.97687, 14.2222, 10.5654, 10.429, 4.02768, 3.65681, 10.429, 0, 10.4334, 10.5317, 10.429, 10.429, 10.429, 10.429, 10.429, 10.429, 10.429, 10.429, 10.429, 10.429, 10.429, 10.429, 10.429, 10.429, 10.429, 10.4583, 10.429
7.98473, 12.4679, 10.6984, 10.5139, 3.80367, 1.76946, 10.5139, 0, 10.518, 10.658, 10.5139, 10.5139, 10.5139, 10.5139, 10.5139, 10.5139, 10.5139, 10.5139, 10.5139, 10.5139, 10.5139, 10.5139, 10.5139, 10.5139, 10.5139, 10.5502, 10.5139
7.99259, 11.9858, 10.8483, 10.5981, 3.73976, 1.13745, 10.5981, 0, 10.602, 10.7999, 10.5981, 10.5981, 10.5981, 10.5981, 10.5981, 10.5981, 10.5981, 10.5981, 10.5981, 10.5981, 10.5981, 10.5981, 10.5981, 10.5981, 10.5981, 10.6426, 10.5981
8.00046, 6.51735, 11.0205, 10.6815, 2.91845, -4.50311, 10.6815, 0, 10.6852, 10.9628, 10.6815, 10.6815, 10.6815, 10.6815, 10.6815, 10.6815, 10.6815, 10.6815, 10.6815, 10.6815, 10.6815, 10.6815, 10.6815, 10.6815, 10.6815, 10.7354, 10.6815
8.00832, 12.1121, 11.2219, 10.7641, 3.7566, 0.890172, 10.7641, 0, 10.7677, 11.1535, 10.7641, 10.7641, 10.7641, 10.7641, 10.7641, 10.7641, 10.7641, 10.7641, 10.7641, 10.7641, 10.7641, 10.7641, 10.7641, 10.7641, 10.7641, 10.8288, 10.7641
8.01618, 13.8683, 11.4614, 10.8457, 3.98351, 2.40692, 10.8457, 0, 10.8492, 11.3809, 10.8457, 10.8457, 10.8457, 10.8457, 10.8457, 10.8457, 10.8457, 10.8457, 10.8457, 10.8457, 10.8457, 10.8457, 10.8457, 10.8457, 10.8457, 10.9227, 10.8457
8.02405, 15.1716, 11.7499, 10.9266, 4.14387, 3.42171, 10.9266, 0, 10.93, 11.6559, 10.9266, 10.9266, 10.9266, 10.9266, 10.9266, 10.9266, 10.9266, 10.9266, 10.9266, 10.9266, 10.9266, 10.9266, 10.9266, 10.9266, 10.9266, 11.0172, 10.9266
8.03191, 15.8815, 12.0999, 11.006, 4.22865, 3.78158, 11.006, 0, 11.0093, 11.991, 11.006, 11.006, 11.006, 11.006, 11.006, 11.006, 11.006, 11.006, 11.006, 11.006, 11.006, 11.006, 11.006, 11.006, 11.006, 11.1115, 11.006
8.03978, 11.8065, 12.5268, 11.0837, 3.71571, -0.720304, 11.0837, 0, 11.0869, 12.4018, 11.0837, 11.0837, 11.0837, 11.0837, 11.0837, 11.0837, 11.0837, 11.0837, 11.0837, 11.0837, 11.0837, 11.0837, 11.0837, 11.0837, 11.0837, 11.2054, 11.0837
8.04764, 11.3822, 13.0492, 11.1599, 3.65817, -1.66705, 11.1599, 0, 11.1631, 12.907, 11.1599, 11.1599, 11.1599, 11.1599, 11.1599, 11.1599, 11.1599, 11.1599, 11.1599, 11.1599, 11.1599, 11.1599, 11.1599, 11.1599, 11.1599, 11.2989, 11.1599
8.0555, 13.8836, 13.6886, 11.235, 3.98542, 0.194948, 11.235, 0, 11.2382, 13.5283, 11.235, 11.235, 11.235, 11.235, 11.235, 11.235, 11.235, 11.235, 11.235, 11.235, 11.235, 11.235, 11.235, 11.235, 11.235, 11.3922, 11.235
8.06337, 23.2507, 14.4686, 11.3086, 5.025, 8.78211, 11.3086, 0, 11.3118, 14.2895, 11.3086, 11.3086, 11.3086, 11.3086, 11.3086, 11.3086, 11.3086, 11.3086, 11.3086, 11.3086, 11.3086, 11.3086, 11.3086, 11.3086, 11.3086, 11.4845, 11.3086
8.07123, 18.2566, 15.4151, 11.3806, 4.50074, 2.84158, 11.3806, 0, 11.3837, 15.2171, 11.3806, 11.3806, 11.3806, 11.3806, 11.3806, 11.3806, 11.3806, 11.3806, 11.3806, 11.3806, 11.3806, 11.3806, 11.3806, 11.3806, 11.3806, 11.5755, 11.3806
8.07909, 13.7108, 16.556, 11.4503, 3.96368, -2.84518, 11.4503, 0, 11.4534, 16.3391, 11.4503, 11.4503, 11.4503, 11.4503, 11.4503, 11.4503, 11.4503, 11.4503, 11.4503, 11.4503, 11.4503, 11.4503, 11.4503, 11.4503, 11.4503, 11.664, 11.4503
8.08696, 15.5235, 17.9207, 11.5176, 4.18611, -2.39719, 11.5176, 0, 11.5207, 17.6855, 11.5176, 11.5176, 11.5176, 11.5176, 11.5176, 11.5176, 11.5176, 11.5176, 11.5176, 11.5176, 11.5176, 11.5176, 11.5176, 11.5176, 11.5176, 11.7496, 11.5176
8.09482, 20.9736, 19.5397, 11.5827, 4.79308, 1.43395, 11.5827, 0, 11.5858, 19.287, 11.5827, 11.5827, 11.5827, 11.5827, 11.5827, 11.5827, 11.5827, 11.5827, 11.5827, 11.5827, 11.5827, 11.5827, 11.5827, 11.5827, 11.5827, 11.8322, 11.5827
8.10268, 26.6768, 21.4428, 11.6462, 5.35507, 5.23403, 11.6462, 0, 11.6494, 21.1741, 11.6462, 11.6462, 11.6462, 11.6462, 11.6462, 11.6462, 11.6462, 11.6462, 11.6462, 11.6462, 11.6462, 11.6462, 11.6462, 11.6462, 11.6462, 11.9118, 11.6462
8.11055, 17.4681, 23.6559, 11.7075, 4.41227, -6.18778, 11.7075, 0, 11.7107, 23.3728, 11.7075, 11.7075, 11.7075, 11.7075, 11.7075, 11.7075, 11.7075, 11.7075, 11.7075, 11.7075, 11.7075, 11.7075, 11.7075, 11.7075, 11.7075, 11.9874, 11.7075
8.11841, 24.6616, 26.2019, 11.7665, 5.16349, -1.54031, 11.7665, 0, 11.7697, 25.9067, 11.7665, 11.7665, 11.7665, 11.7665, 11.7665, 11.7665, 11.7665, 11.7665, 11.7665, 11.7665, 11.7665, 11.7665, 11.7665, 11.7665, 11.7665, 12.0586, 11.7665
8.12628, 28.6529, 29.0968, 11.8224, 5.53651, -0.443865, 11.8224, 0, 11.8256, 28.7919, 11.8224, 11.8224, 11.8224, 11.8224, 11.8224, 11.8224, 11.8224, 11.8224, 11.8224, 11.8224, 11.8224, 11.8224, 11.8224, 11.8224, 11.8224, 12.1242, 11.8224
8.13414, 24.1811, 32.3493, 11.8752, 5.11675, -8.16817, 11.8752, 0, 11.8784, 32.0374, 11.8752, 11.8752, 11.8752, 11.8752, 11.8752, 11.8752, 11.8752, 11.8752, 11.8752, 11.8752, 11.8752, 11.8752, 11.8752, 11.8752, 11.8752, 12.1839, 11.8752
8.142, 39.5629, 35.9586, 11.9253, 6.44693, 3.60428, 11.9253, 0, 11.9285, 35.6428, 11.9253, 11.9253, 11.9253, 11.9253, 11.9253, 11.9253, 11.9253, 11.9253, 11.9253, 11.9253, 11.9253, 11.9253, 11.9253, 11.9253, 11.9253, 12.2379, 11.9253
8.14987, 43.2492, 39.9123, 11.9733, 6.72676, 3.33696, 11.9733, 0, 11.9765, 39.5956, 11.9733, 11.9733, 11.9733, 11.9733, 11.9733, 11.9733, 11.9733, 11.9733, 11.9733, 11.9733, 11.9733, 11.9733, 11.9733, 11.9733, 11.9733, 12.2868, 11.9733
8.15773, 50.3691, 44.184, 12.0186, 7.23665, 6.18514, 12.0186, 0, 12.0218, 43.8694, 12.0186, 12.0186, 12.0186, 12.0186, 12.0186, 12.0186, 12.0186, 12.0186, 12.0186, 12.0186, 12.0186, 12.0186, 12.0186, 12.0186, 12.0186, 12.3298, 12.0186
8.16559, 42.1448, 48.7329, 12.0609, 6.64416, -6.58803, 12.0609, 0, 12.0641, 48.4236, 12.0609, 12.0609, 12.0609, 12.0609, 12.0609, 12.0609, 12.0609, 12.0609, 12.0609, 12.0609, 12.0609, 12.0609, 12.0609, 12.0609, 12.0609, 12.3669, 12.0609
8.17346, 45.9449, 53.5035, 12.0994, 6.92422, -7.55859, 12.0994, 0, 12.1027, 53.2023, 12.0994, 12.0994, 12.0994, 12.0994, 12.0994, 12.0994, 12.0994, 12.0994, 12.0994, 12.0994, 12.0994, 12.0994, 12.0994, 12.0994, 12.0994, 12.3973, 12.0994
8.18132, 52.3747, 58.425, 12.1343, 7.37392, -6.05032, 12.1343, 0, 12.1376, 58.1345, 12.1343, 12.1343, 12.1343, 12.1343, 12.1343, 12.1343, 12.1343, 12.1343, 12.1343, 12.1343, 12.1343, 12.1343, 12.1343, 12.1343, 12.1343, 12.4215, 12.1343
8.18919, 53.5983, 63.417, 12.166, 7.45642, -9.81875, 12.166, 0, 12.1693, 63.1395, 12.166, 12.166, 12.166, 12.166, 12.166, 12.166, 12.166, 12.166, 12.166, 12.166, 12.166, 12.166, 12.166, 12.166, 12.166, 12.4401, 12.166
8.19705, 67.6425, 68.3847, 12.1952, 8.34521, -0.742241, 12.1952, 0, 12.1986, 68.1223, 12.1952, 12.1952, 12.1952, 12.1952, 12.1952, 12.1952, 12.1952, 12.1952, 12.1952, 12.1952, 12.1952, 12.1952, 12.1952, 12.1952, 12.1952, 12.4543, 12.1952
8.20491, 71.8338, 73.223, 12.2211, 8.59266, -1.38916, 12.2211, 0, 12.2246, 72.9771, 12.2211, 12.2211, 12.2211, 12.2211, 12.2211, 12.2211, 12.2211, 12.2211, 12.2211, 12.2211, 12.2211, 12.2211, 12.2211, 12.2211, 12.2211, 12.4636, 12.2211
8.21278, 66.9703, 77.8253, 12.2437, 8.30483, -10.855, 12.2437, 0, 12.2472, 77.597, 12.2437, 12.2437, 12.2437, 12.2437, 12.2437, 12.2437, 12.2437, 12.2437, 12.2437, 12.2437, 12.2437, 12.2437, 12.2437, 12.2437, 12.2437, 12.4684, 12.2437
8.22064, 73.5828, 82.0793, 12.262, 8.69384, -8.49649, 12.262, 0, 12.2656, 81.8694, 12.262, 12.262, 12.262, 12.262, 12.262, 12.262, 12.262, 12.262, 12.262, 12.262, 12.262, 12.262, 12.262, 12.262, 12.262, 12.4683, 12.262
8.2285, 75.8988, 85.8773, 12.2762, 8.82603, -9.97853, 12.2762, 0, 12.2799, 85.6861, 12.2762, 12.2762, 12.2762, 12.2762, 12.2762, 12.2762, 12.2762, 12.2762, 12.2762, 12.2762, 12.2762, 12.2762, 12.2762, 12.2762, 12.2762, 12.4636, 12.2762
8.23637, 75.2315, 89.1206, 12.2868, 8.78814, -13.8891, 12.2868, 0, 12.2907, 88.948, 12.2868, 12.2868, 12.2868, 12.2868, 12.2868, 12.2868, 12.2868, 12.2868, 12.2868, 12.2868, 12.2868, 12.2868, 12.2868, 12.2868, 12.2868, 12.4555, 12.2868
8.24423, 81.5572, 91.722, 12.2946, 9.14096, -10.1648, 12.2946, 0, 12.2987, 91.5675, 12.2946, 12.2946, 12.2946, 12.2946, 12.2946, 12.2946, 12.2946, 12.2946, 12.2946, 12.2946, 12.2946, 12.2946, 12.2946, 12.2946, 12.2946, 12.4449, 12.2946
8.25209, 81.5827, 93.6078, 12.2988, 9.14236, -12.0251, 12.2988, 0, 12.3033, 93.4706, 12.2988, 12.2988, 12.2988, 12.2988, 12.2988, 12.2988, 12.2988, 12.2988, 12.2988, 12.2988, 12.2988, 12.2988, 12.2988, 12.2988, 12.2988, 12.4315, 12.2988
8.25996, 84.2798, 94.7249, 12.2994, 9.28869, -10.4451, 12.2994, 0, 12.3043, 94.604, 12.2994, 12.2994, 12.2994, 12.2994, 12.2994, 12.2994, 12.2994, 12.2994, 12.2994, 12.2994, 12.2994, 12.2994, 12.2994, 12.2994, 12.2994, 12.4154, 12.2994
8.26782, 79.8266, 95.041, 12.2954, 9.04581, -15.2143, 12.2954, 0, 12.301, 94.935, 12.2954, 12.2954, 12.2954, 12.2954, 12.2954, 12.2954, 12.2954, 12.2954, 12.2954, 12.2954, 12.2954, 12.2954, 12.2954, 12.2954, 12.2954, 12.3958, 12.2954
8.27569, 82.1497, 94.5476, 12.2869, 9.17331, -12.3979, 12.2869, 0, 12.2935, 94.4549, 12.2869, 12.2869, 12.2869, 12.2869, 12.2869, 12.2869, 12.2869, 12.2869, 12.2869, 12.2869, 12.2869, 12.2869, 12.2869, 12.2869, 12.2869, 12.3729, 12.2869
8.28355, 85.995, 93.2603, 12.2745, 9.38057, -7.26526, 12.2745, 0, 12.2826, 93.1792, 12.2745, 12.2745, 12.2745, 12.2745, 12.2745, 12.2745, 12.2745, 12.2745, 12.2745, 12.2745, 12.2745, 12.2745, 12.2745, 12.2745, 12.2745, 12.3476, 12.2745
8.29141, 85.0321, 91.2183, 12.2592, 9.3291, -6.18627, 12.2592, 0, 12.2693, 91.1468, 12.2592, 12.2592, 12.2592, 12.2592, 12.2592, 12.2592, 12.2592, 12.2592, 12.2592, 12.2592, 12.2592, 12.2592, 12.2592, 12.2592, 12.2592, 12.3207, 12.2592
8.29928, 84.8371, 88.4793, 12.2402, 9.31864, -3.6422, 12.2402, 0, 12.2533, 88.4151, 12.2402, 12.2402, 12.2402, 12.2402, 12.2402, 12.2402, 12.2402, 12.2402, 12.2402, 12.2402, 12.2402, 12.2402, 12.2402, 12.2402, 12.2402, 12.2914, 12.2402
8.30714, 79.0625, 85.1208, 12.2174, 9.00347, -6.0583, 12.2174, 0, 12.2347, 85.0612, 12.2174, 12.2174, 12.2174, 12.2174, 12.2174, 12.2174, 12.2174, 12.2174, 12.2174, 12.2174, 12.2174, 12.2174, 12.2174, 12.2174, 12.2174, 12.2596, 12.2174
8.315, 71.9435, 81.2331, 12.1899, 8.59904, -9.2896, 12.1899, 0, 12.2133, 81.1752, 12.1899, 12.1899, 12.1899, 12.1899, 12.1899, 12.1899, 12.1899, 12.1899, 12.1899, 12.1899, 12.1899, 12.1899, 12.1899, 12.1899, 12.1899, 12.2243, 12.1899
8.32287, 77.9846, 76.918, 12.1577, 8.94341, 1.06665, 12.1577, 0, 12.1897, 76.8581, 12.1577, 12.1577, 12.1577, 12.1577, 12.1577, 12.1577, 12.1577, 12.1577, 12.1577, 12.1577, 12.1577, 12.1577, 12.1577, 12.1577, 12.1577, 12.1856, 12.1577
8.33073, 65.404, 72.2856, 12.1216, 8.20999, -6.88159, 12.1216, 0, 12.1656, 72.2192, 12.1216, 12.1216, 12.1216, 12.1216, 12.1216, 12.1216, 12.1216, 12.1216, 12.1216, 12.1216, 12.1216, 12.1216, 12.1216, 12.1216, 12.1216, 12.1439, 12.1216
8.3386, 70.942, 67.4458, 12.0824, 8.54061, 3.49621, 12.0824, 0, 12.1432, 67.3673, 12.0824, 12.0824, 12.0824, 12.0824, 12.0824, 12.0824, 12.0824, 12.0824, 12.0824, 12.0824, 12.0824, 12.0824, 12.0824, 12.0824, 12.0824, 12.1001, 12.0824
8.34646, 64.5638, 62.5073, 12.0396, 8.15866, 2.05654, 12.0396, 0, 12.1236, 62.4094, 12.0396, 12.0396, 12.0396, 12.0396, 12.0396, 12.0396, 12.0396, 12.0396, 12.0396, 12.0396, 12.0396, 12.0396, 12.0396, 12.0396, 12.0396, 12.0535, 12.0396
