   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_15.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
4.05647, 135.379, 167.68, 49.2813, 11.7209, -32.3008, 49.2813, 0, 49.2814, 49.2814, 49.282, 49.285, 49.351, 162.519, 49.2813, 49.2813, 49.2813, 49.2813, 49.2813, 49.2813, 49.2813, 49.2813, 49.2813, 49.2813, 49.2813, 49.2813, 49.2813, 49.2813, 54.3684, 49.2813
4.06434, 140.377, 155.35, 49.3887, 11.9322, -14.9731, 49.3887, 0, 49.3887, 49.3888, 49.3893, 49.3924, 49.4595, 149.546, 49.3887, 49.3887, 49.3887, 49.3887, 49.3887, 49.3887, 49.3887, 49.3887, 49.3887, 49.3887, 49.3887, 49.3887, 49.3887, 49.3887, 55.1177, 49.3887
4.0722, 125.601, 142.71, 49.5058, 11.2961, -17.1089, 49.5058, 0, 49.5059, 49.5059, 49.5064, 49.5095, 49.5778, 136.313, 49.5058, 49.5058, 49.5058, 49.5058, 49.5058, 49.5058, 49.5058, 49.5058, 49.5058, 49.5058, 49.5058, 49.5058, 49.5058, 49.5058, 55.8265, 49.5058
4.08007, 108.969, 130.269, 49.635, 10.5342, -21.3003, 49.635, 0, 49.6351, 49.6351, 49.6356, 49.6387, 49.7081, 123.36, 49.635, 49.635, 49.635, 49.635, 49.635, 49.635, 49.635, 49.635, 49.635, 49.635, 49.635, 49.635, 49.635, 49.635, 56.4664, 49.635
4.08793, 92.1688, 118.446, 49.7778, 9.70406, -26.2773, 49.7778, 0, 49.7779, 49.7779, 49.7784, 49.7815, 49.852, 111.134, 49.7778, 49.7778, 49.7778, 49.7778, 49.7778, 49.7778, 49.7778, 49.7778, 49.7778, 49.7778, 49.7778, 49.7778, 49.7778, 49.7778, 57.011, 49.7778
4.0958, 80.3927, 107.556, 49.935, 9.07704, -27.1637, 49.935, 0, 49.9351, 49.9351, 49.9357, 49.9387, 50.0104, 99.9738, 49.935, 49.935, 49.935, 49.935, 49.935, 49.935, 49.935, 49.935, 49.935, 49.935, 49.935, 49.935, 49.935, 49.935, 57.4379, 49.935
4.10366, 93.3031, 97.8023, 50.1069, 9.76233, -4.49916, 50.1069, 0, 50.1069, 50.107, 50.1075, 50.1106, 50.1834, 90.097, 50.1069, 50.1069, 50.1069, 50.1069, 50.1069, 50.1069, 50.1069, 50.1069, 50.1069, 50.1069, 50.1069, 50.1069, 50.1069, 50.1069, 57.7313, 50.1069
4.11153, 61.9993, 89.2837, 50.293, 7.99996, -27.2844, 50.293, 0, 50.2931, 50.2931, 50.2936, 50.2967, 50.3707, 81.6111, 50.293, 50.293, 50.293, 50.293, 50.293, 50.293, 50.293, 50.293, 50.293, 50.293, 50.293, 50.293, 50.293, 50.293, 57.8834, 50.293
4.11939, 89.754, 82.0143, 50.4925, 9.57883, 7.73977, 50.4925, 0, 50.4926, 50.4927, 50.4932, 50.4962, 50.5714, 74.5277, 50.4925, 50.4925, 50.4925, 50.4925, 50.4925, 50.4925, 50.4925, 50.4925, 50.4925, 50.4925, 50.4925, 50.4926, 50.4925, 50.4925, 57.8958, 50.4925
4.12726, 55.3764, 75.9397, 50.7043, 7.57472, -20.5633, 50.7043, 0, 50.7043, 50.7044, 50.7049, 50.708, 50.7843, 68.781, 50.7043, 50.7043, 50.7043, 50.7043, 50.7043, 50.7043, 50.7043, 50.7043, 50.7043, 50.7043, 50.7043, 50.7043, 50.7043, 50.7043, 57.7785, 50.7043
4.13512, 48.558, 70.9583, 50.9269, 7.11042, -22.4003, 50.9269, 0, 50.927, 50.927, 50.9275, 50.9306, 51.0081, 64.2499, 50.9269, 50.9269, 50.9269, 50.9269, 50.9269, 50.9269, 50.9269, 50.9269, 50.9269, 50.9269, 50.9269, 50.9269, 50.9269, 50.9269, 57.5497, 50.9269
4.14299, 56.438, 66.9436, 51.1589, 7.64448, -10.5056, 51.1589, 0, 51.1589, 51.159, 51.1595, 51.1626, 51.2413, 60.782, 51.1589, 51.1589, 51.1589, 51.1589, 51.1589, 51.1589, 51.1589, 51.1589, 51.1589, 51.1589, 51.1589, 51.1589, 51.1589, 51.1589, 57.2337, 51.1589
4.15085, 48.8756, 63.7582, 51.3989, 7.13271, -14.8826, 51.3989, 0, 51.3989, 51.399, 51.3995, 51.4026, 51.4825, 58.2104, 51.3989, 51.3989, 51.3989, 51.3989, 51.3989, 51.3989, 51.3989, 51.3989, 51.3989, 51.3989, 51.3989, 51.3989, 51.3989, 51.3989, 56.8586, 51.3989
4.15872, 34.6497, 61.2684, 51.6454, 6.0539, -26.6186, 51.6454, 0, 51.6454, 51.6455, 51.646, 51.6491, 51.7302, 56.3706, 51.6454, 51.6454, 51.6454, 51.6454, 51.6454, 51.6454, 51.6454, 51.6454, 51.6454, 51.6454, 51.6454, 51.6454, 51.6454, 51.6454, 56.4539, 51.6454
4.16658, 41.7086, 59.3511, 51.8973, 6.61124, -17.6426, 51.8973, 0, 51.8974, 51.8974, 51.898, 51.901, 51.9833, 55.1097, 51.8973, 51.8973, 51.8973, 51.8973, 51.8973, 51.8973, 51.8973, 51.8973, 51.8973, 51.8973, 51.8973, 51.8973, 51.8973, 51.8973, 56.0483, 51.8973
4.17445, 47.6029, 57.8991, 52.1537, 7.04293, -10.2962, 52.1537, 0, 52.1537, 52.1538, 52.1543, 52.1574, 52.2409, 54.2939, 52.1537, 52.1537, 52.1537, 52.1537, 52.1537, 52.1537, 52.1537, 52.1537, 52.1537, 52.1537, 52.1537, 52.1537, 52.1537, 52.1537, 55.6671, 52.1537
4.18231, 46.1453, 56.8223, 52.4135, 6.93868, -10.677, 52.4135, 0, 52.4135, 52.4136, 52.4141, 52.4172, 52.5019, 53.811, 52.4135, 52.4135, 52.4135, 52.4135, 52.4135, 52.4135, 52.4135, 52.4135, 52.4135, 52.4135, 52.4135, 52.4135, 52.4135, 52.4135, 55.3319, 52.4135
4.19018, 40.7715, 56.0471, 52.6761, 6.54, -15.2756, 52.6761, 0, 52.6761, 52.6762, 52.6767, 52.6798, 52.7658, 53.5705, 52.6761, 52.6761, 52.6761, 52.6761, 52.6761, 52.6761, 52.6761, 52.6761, 52.6761, 52.6761, 52.6761, 52.6761, 52.6761, 52.6761, 55.0586, 52.6761
4.19804, 44.96, 55.5147, 52.941, 6.85274, -10.5547, 52.941, 0, 52.941, 52.9411, 52.9416, 52.9447, 53.032, 53.5019, 52.941, 52.941, 52.941, 52.941, 52.941, 52.941, 52.941, 52.941, 52.941, 52.941, 52.941, 52.941, 52.941, 52.941, 54.8584, 52.941
4.20591, 31.4654, 55.1792, 53.2078, 5.78493, -23.7137, 53.2078, 0, 53.2078, 53.2079, 53.2084, 53.2114, 53.3, 53.5526, 53.2078, 53.2078, 53.2078, 53.2078, 53.2078, 53.2078, 53.2078, 53.2078, 53.2078, 53.2078, 53.2078, 53.2078, 53.2078, 53.2078, 54.7377, 53.2078
4.21377, 38.8666, 55.0049, 53.4761, 6.3927, -16.1383, 53.4761, 0, 53.4761, 53.4762, 53.4767, 53.4798, 53.5697, 53.6838, 53.4761, 53.4761, 53.4761, 53.4761, 53.4761, 53.4761, 53.4761, 53.4761, 53.4761, 53.4761, 53.4761, 53.4761, 53.4761, 53.4761, 54.6991, 53.4761
4.22164, 33.8632, 54.965, 53.7458, 5.98859, -21.1018, 53.7458, 0, 53.7458, 53.7459, 53.7464, 53.7495, 53.8408, 53.8685, 53.7458, 53.7458, 53.7458, 53.7458, 53.7458, 53.7458, 53.7458, 53.7458, 53.7458, 53.7458, 53.7458, 53.7458, 53.7458, 53.7458, 54.7429, 53.7458
4.2295, 34.2918, 55.0396, 54.0167, 6.02427, -20.7478, 54.0167, 0, 54.0167, 54.0168, 54.0173, 54.0204, 54.1132, 54.0877, 54.0167, 54.0167, 54.0167, 54.0167, 54.0167, 54.0167, 54.0167, 54.0167, 54.0167, 54.0167, 54.0167, 54.0167, 54.0167, 54.0167, 54.8676, 54.0167
4.23737, 30.0838, 55.2144, 54.2887, 5.66426, -25.1305, 54.2887, 0, 54.2887, 54.2888, 54.2893, 54.2923, 54.387, 54.3289, 54.2887, 54.2887, 54.2887, 54.2887, 54.2887, 54.2887, 54.2887, 54.2887, 54.2887, 54.2887, 54.2887, 54.2887, 54.2887, 54.2887, 55.0713, 54.2887
4.24523, 29.6362, 55.4798, 54.5617, 5.62461, -25.8436, 54.5617, 0, 54.5617, 54.5618, 54.5623, 54.5653, 54.6623, 54.584, 54.5617, 54.5617, 54.5617, 54.5617, 54.5617, 54.5617, 54.5617, 54.5617, 54.5617, 54.5617, 54.5617, 54.5617, 54.5617, 54.5617, 55.3523, 54.5617
4.2531, 33.0844, 55.8298, 54.8356, 5.92321, -22.7454, 54.8356, 0, 54.8357, 54.8357, 54.8362, 54.8393, 54.9393, 54.8478, 54.8356, 54.8356, 54.8356, 54.8356, 54.8356, 54.8356, 54.8356, 54.8356, 54.8356, 54.8356, 54.8356, 54.8356, 54.8356, 54.8356, 55.7095, 54.8356
4.26096, 27.971, 56.261, 55.1105, 5.47458, -28.29, 55.1105, 0, 55.1106, 55.1106, 55.1111, 55.1142, 55.2187, 55.117, 55.1105, 55.1105, 55.1105, 55.1105, 55.1105, 55.1105, 55.1105, 55.1105, 55.1105, 55.1105, 55.1105, 55.1105, 55.1105, 55.1105, 56.1419, 55.1105
4.26883, 28.333, 56.7716, 55.3863, 5.50754, -28.4387, 55.3863, 0, 55.3863, 55.3864, 55.3869, 55.39, 55.5014, 55.3897, 55.3863, 55.3863, 55.3863, 55.3863, 55.3863, 55.3863, 55.3863, 55.3863, 55.3863, 55.3863, 55.3863, 55.3863, 55.3863, 55.3863, 56.6486, 55.3863
4.27669, 38.4868, 57.3607, 55.663, 6.36292, -18.874, 55.663, 0, 55.6631, 55.6631, 55.6636, 55.6667, 55.7895, 55.6648, 55.663, 55.663, 55.663, 55.663, 55.663, 55.663, 55.663, 55.663, 55.663, 55.663, 55.663, 55.663, 55.663, 55.663, 57.228, 55.663
4.28456, 27.8423, 58.027, 55.9406, 5.46281, -30.1847, 55.9406, 0, 55.9406, 55.9407, 55.9412, 55.9443, 56.0858, 55.9415, 55.9406, 55.9406, 55.9406, 55.9406, 55.9406, 55.9406, 55.9406, 55.9406, 55.9406, 55.9406, 55.9406, 55.9406, 55.9406, 55.9406, 57.8765, 55.9406
4.29242, 39.3269, 58.7688, 56.219, 6.4286, -19.4418, 56.219, 0, 56.2191, 56.2191, 56.2197, 56.2227, 56.3953, 56.2195, 56.219, 56.219, 56.219, 56.219, 56.219, 56.219, 56.219, 56.219, 56.219, 56.219, 56.219, 56.219, 56.219, 56.219, 58.5876, 56.219
4.30029, 36.2156, 59.5836, 56.4983, 6.18188, -23.368, 56.4983, 0, 56.4984, 56.4984, 56.4989, 56.502, 56.7257, 56.4985, 56.4983, 56.4983, 56.4983, 56.4983, 56.4983, 56.4983, 56.4983, 56.4983, 56.4983, 56.4983, 56.4983, 56.4983, 56.4983, 56.4983, 59.3516, 56.4983
4.30815, 26.6214, 60.4692, 56.7785, 5.3499, -33.8478, 56.7785, 0, 56.7785, 56.7786, 56.7791, 56.7822, 57.089, 56.7786, 56.7785, 56.7785, 56.7785, 56.7785, 56.7785, 56.7785, 56.7785, 56.7785, 56.7785, 56.7785, 56.7785, 56.7785, 56.7785, 56.7785, 60.1541, 56.7785
4.31602, 31.5665, 61.4255, 57.0594, 5.79366, -29.859, 57.0594, 0, 57.0595, 57.0595, 57.0601, 57.0631, 57.5034, 57.0595, 57.0594, 57.0594, 57.0594, 57.0594, 57.0594, 57.0594, 57.0594, 57.0594, 57.0594, 57.0594, 57.0594, 57.0594, 57.0594, 57.0594, 60.9771, 57.0594
4.32388, 32.9639, 62.457, 57.3412, 5.91303, -29.4931, 57.3412, 0, 57.3413, 57.3413, 57.3419, 57.3449, 57.9952, 57.3413, 57.3412, 57.3412, 57.3412, 57.3412, 57.3412, 57.3412, 57.3412, 57.3412, 57.3412, 57.3412, 57.3412, 57.3412, 57.3412, 57.3412, 61.7985, 57.3412
4.33175, 31.6838, 63.5765, 57.6239, 5.80378, -31.8927, 57.6239, 0, 57.6239, 57.624, 57.6245, 57.6276, 58.6021, 57.6239, 57.6239, 57.6239, 57.6239, 57.6239, 57.6239, 57.6239, 57.6239, 57.6239, 57.6239, 57.6239, 57.6239, 57.6239, 57.6239, 57.6239, 62.5938, 57.6239
4.33961, 29.2436, 64.8108, 57.9074, 5.58959, -35.5672, 57.9074, 0, 57.9074, 57.9075, 57.908, 57.9111, 59.3762, 57.9074, 57.9074, 57.9074, 57.9074, 57.9074, 57.9074, 57.9074, 57.9074, 57.9074, 57.9074, 57.9074, 57.9074, 57.9074, 57.9074, 57.9074, 63.3375, 57.9074
4.34748, 41.2403, 66.2046, 58.1917, 6.57573, -24.9643, 58.1917, 0, 58.1917, 58.1918, 58.1923, 58.1954, 60.387, 58.1917, 58.1917, 58.1917, 58.1917, 58.1917, 58.1917, 58.1917, 58.1917, 58.1917, 58.1917, 58.1917, 58.1917, 58.1917, 58.1917, 58.1917, 64.0047, 58.1917
4.35534, 36.5401, 67.8263, 58.4768, 6.20807, -31.2862, 58.4768, 0, 58.4768, 58.4769, 58.4774, 58.4805, 61.7246, 58.4768, 58.4768, 58.4768, 58.4768, 58.4768, 58.4768, 58.4768, 58.4768, 58.4768, 58.4768, 58.4768, 58.4768, 58.4768, 58.4768, 58.4768, 64.5739, 58.4768
4.36321, 44.9144, 69.7722, 58.7627, 6.84941, -24.8579, 58.7627, 0, 58.7628, 58.7628, 58.7633, 58.7664, 63.502, 58.7627, 58.7627, 58.7627, 58.7627, 58.7627, 58.7627, 58.7627, 58.7627, 58.7627, 58.7627, 58.7627, 58.7627, 58.7627, 58.7627, 58.7627, 65.0285, 58.7627
4.37107, 46.4901, 72.1673, 59.0495, 6.96348, -25.6772, 59.0495, 0, 59.0495, 59.0496, 59.0501, 59.0532, 65.8541, 59.0495, 59.0495, 59.0495, 59.0495, 59.0495, 59.0495, 59.0495, 59.0495, 59.0495, 59.0495, 59.0495, 59.0495, 59.0495, 59.0495, 59.0495, 65.3582, 59.0495
4.37894, 44.0165, 75.1644, 59.3371, 6.78355, -31.1479, 59.3371, 0, 59.3371, 59.3372, 59.3377, 59.3409, 68.9364, 59.3371, 59.3371, 59.3371, 59.3371, 59.3371, 59.3371, 59.3371, 59.3371, 59.3371, 59.3371, 59.3371, 59.3371, 59.3371, 59.3371, 59.3371, 65.5605, 59.3371
4.3868, 55.8562, 78.9382, 59.6255, 7.60633, -23.082, 59.6255, 0, 59.6256, 59.6256, 59.6262, 59.6294, 72.9184, 59.6255, 59.6255, 59.6255, 59.6255, 59.6255, 59.6255, 59.6255, 59.6255, 59.6255, 59.6255, 59.6255, 59.6255, 59.6255, 59.6255, 59.6255, 65.6407, 59.6255
4.39467, 52.5755, 83.6733, 59.9148, 7.38752, -31.0979, 59.9148, 0, 59.9149, 59.9149, 59.9155, 59.9188, 77.9723, 59.9148, 59.9148, 59.9148, 59.9148, 59.9148, 59.9148, 59.9148, 59.9148, 59.9148, 59.9148, 59.9148, 59.9148, 59.9148, 59.9148, 59.9148, 65.6111, 59.9148
4.40253, 66.2003, 89.5497, 60.205, 8.25835, -23.3494, 60.205, 0, 60.205, 60.2051, 60.2056, 60.2091, 84.2596, 60.205, 60.205, 60.205, 60.205, 60.205, 60.205, 60.205, 60.205, 60.205, 60.205, 60.205, 60.205, 60.205, 60.205, 60.205, 65.4902, 60.205
4.4104, 68.2155, 96.7194, 60.496, 8.37947, -28.504, 60.496, 0, 60.496, 60.4961, 60.4966, 60.5002, 91.9097, 60.496, 60.496, 60.496, 60.496, 60.496, 60.496, 60.496, 60.496, 60.496, 60.496, 60.496, 60.496, 60.496, 60.496, 60.496, 65.3008, 60.496
4.41826, 77.5957, 105.283, 60.7878, 8.92164, -27.6875, 60.7878, 0, 60.7879, 60.7879, 60.7884, 60.7923, 100.998, 60.7878, 60.7878, 60.7878, 60.7878, 60.7878, 60.7878, 60.7878, 60.7878, 60.7878, 60.7878, 60.7878, 60.7878, 60.7878, 60.7878, 60.7878, 65.0676, 60.7878
4.42613, 88.8955, 115.266, 61.0805, 9.53392, -26.3706, 61.0805, 0, 61.0806, 61.0806, 61.0811, 61.0854, 111.525, 61.0805, 61.0805, 61.0805, 61.0805, 61.0805, 61.0805, 61.0805, 61.0805, 61.0805, 61.0805, 61.0805, 61.0805, 61.0805, 61.0805, 61.0805, 64.8157, 61.0805
4.43399, 95.0018, 126.591, 61.374, 9.84895, -31.5895, 61.374, 0, 61.3741, 61.3741, 61.3746, 61.3793, 123.391, 61.374, 61.374, 61.374, 61.374, 61.374, 61.374, 61.374, 61.374, 61.374, 61.374, 61.374, 61.374, 61.374, 61.374, 61.374, 64.5682, 61.374
4.44186, 110.478, 139.066, 61.6683, 10.6056, -28.588, 61.6683, 0, 61.6684, 61.6684, 61.6689, 61.6742, 136.383, 61.6683, 61.6683, 61.6683, 61.6683, 61.6683, 61.6683, 61.6683, 61.6683, 61.6683, 61.6683, 61.6683, 61.6683, 61.6683, 61.6683, 61.6683, 64.3447, 61.6683
4.44972, 117.553, 152.373, 61.9635, 10.934, -34.8195, 61.9635, 0, 61.9635, 61.9636, 61.9641, 61.9702, 150.168, 61.9635, 61.9635, 61.9635, 61.9635, 61.9635, 61.9635, 61.9635, 61.9635, 61.9635, 61.9635, 61.9635, 61.9635, 61.9635, 61.9635, 61.9635, 64.1608, 61.9635
4.45759, 103.101, 166.07, 62.2594, 10.2519, -62.9688, 62.2594, 0, 62.2595, 62.2595, 62.26, 62.2672, 164.294, 62.2594, 62.2594, 62.2594, 62.2594, 62.2594, 62.2594, 62.2594, 62.2594, 62.2594, 62.2594, 62.2594, 62.2594, 62.2594, 62.2594, 62.2594, 64.0271, 62.2594
4.46545, 131.529, 179.619, 62.5562, 11.5555, -48.0893, 62.5562, 0, 62.5562, 62.5563, 62.5568, 62.5653, 178.215, 62.5562, 62.5562, 62.5562, 62.5562, 62.5562, 62.5562, 62.5562, 62.5562, 62.5562, 62.5562, 62.5562, 62.5562, 62.5562, 62.5562, 62.5562, 63.9495, 62.5562
4.47332, 130.018, 192.403, 62.8537, 11.4899, -62.385, 62.8537, 0, 62.8537, 62.8538, 62.8543, 62.8646, 191.315, 62.8537, 62.8537, 62.8537, 62.8537, 62.8537, 62.8537, 62.8537, 62.8537, 62.8537, 62.8537, 62.8537, 62.8537, 62.8537, 62.8537, 62.8537, 63.9298, 62.8537
4.48118, 167.53, 203.788, 63.1519, 13.0204, -36.2587, 63.1519, 0, 63.152, 63.152, 63.1525, 63.1653, 202.96, 63.1519, 63.1519, 63.1519, 63.1519, 63.1519, 63.1519, 63.1519, 63.1519, 63.1519, 63.1519, 63.1519, 63.1519, 63.1519, 63.1519, 63.1519, 63.9664, 63.1519
4.48905, 151.331, 213.165, 63.4509, 12.3827, -61.8344, 63.4509, 0, 63.451, 63.451, 63.4515, 63.4674, 212.544, 63.4509, 63.4509, 63.4509, 63.4509, 63.4509, 63.4509, 63.4509, 63.4509, 63.4509, 63.4509, 63.4509, 63.4509, 63.4509, 63.4509, 63.4509, 64.055, 63.4509
4.49691, 154.049, 220.004, 63.7506, 12.4919, -65.955, 63.7506, 0, 63.7507, 63.7507, 63.7512, 63.7711, 219.544, 63.7506, 63.7506, 63.7506, 63.7506, 63.7506, 63.7506, 63.7506, 63.7506, 63.7506, 63.7506, 63.7506, 63.7506, 63.7506, 63.7506, 63.7506, 64.1896, 63.7506
4.50478, 188.74, 223.907, 64.0511, 13.8109, -35.1668, 64.0511, 0, 64.0511, 64.0512, 64.0517, 64.0768, 223.568, 64.0511, 64.0511, 64.0511, 64.0511, 64.0511, 64.0511, 64.0511, 64.0511, 64.0511, 64.0511, 64.0511, 64.0511, 64.0511, 64.0511, 64.0511, 64.3636, 64.0511
4.51264, 212.55, 224.646, 64.3522, 14.6475, -12.0967, 64.3522, 0, 64.3523, 64.3523, 64.3529, 64.3846, 224.395, 64.3522, 64.3522, 64.3522, 64.3522, 64.3522, 64.3522, 64.3522, 64.3522, 64.3522, 64.3522, 64.3522, 64.3522, 64.3522, 64.3522, 64.3522, 64.5703, 64.3522
4.52051, 214.739, 222.184, 64.6541, 14.7221, -7.44507, 64.6541, 0, 64.6541, 64.6542, 64.6547, 64.695, 221.994, 64.6541, 64.6541, 64.6541, 64.6541, 64.6541, 64.6541, 64.6541, 64.6541, 64.6541, 64.6541, 64.6541, 64.6541, 64.6541, 64.6541, 64.6541, 64.8032, 64.6541
4.52837, 186.162, 216.679, 64.9566, 13.7172, -30.5169, 64.9566, 0, 64.9567, 64.9567, 64.9572, 65.0084, 216.527, 64.9566, 64.9566, 64.9566, 64.9566, 64.9566, 64.9566, 64.9566, 64.9566, 64.9566, 64.9566, 64.9566, 64.9566, 64.9566, 64.9566, 64.9566, 65.0566, 64.9566
4.53624, 211.97, 208.469, 65.2598, 14.6277, 3.50159, 65.2598, 0, 65.2599, 65.2599, 65.2604, 65.325, 208.337, 65.2598, 65.2598, 65.2598, 65.2598, 65.2598, 65.2598, 65.2598, 65.2598, 65.2598, 65.2598, 65.2598, 65.2598, 65.2598, 65.2598, 65.2598, 65.3255, 65.2598
4.5441, 219.626, 198.034, 65.5637, 14.8871, 21.5923, 65.5637, 0, 65.5637, 65.5638, 65.5643, 65.6455, 197.909, 65.5637, 65.5637, 65.5637, 65.5637, 65.5637, 65.5637, 65.5637, 65.5637, 65.5637, 65.5637, 65.5637, 65.5637, 65.5637, 65.5637, 65.5637, 65.6061, 65.5637
4.55197, 223.331, 185.956, 65.8682, 15.011, 37.3748, 65.8682, 0, 65.8682, 65.8683, 65.8688, 65.9701, 185.827, 65.8682, 65.8682, 65.8682, 65.8682, 65.8682, 65.8682, 65.8682, 65.8682, 65.8682, 65.8682, 65.8682, 65.8682, 65.8682, 65.8682, 65.8682, 65.8952, 65.8682
4.55983, 239.178, 172.865, 66.1733, 15.5299, 66.3132, 66.1733, 0, 66.1734, 66.1734, 66.174, 66.2991, 172.721, 66.1733, 66.1733, 66.1733, 66.1733, 66.1733, 66.1733, 66.1733, 66.1733, 66.1733, 66.1733, 66.1733, 66.1733, 66.1733, 66.1733, 66.1733, 66.1905, 66.1733
4.5677, 233.145, 159.381, 66.4791, 15.3344, 73.764, 66.4791, 0, 66.4791, 66.4792, 66.4797, 66.6327, 159.215, 66.4791, 66.4791, 66.4791, 66.4791, 66.4791, 66.4791, 66.4791, 66.4791, 66.4791, 66.4791, 66.4791, 66.4791, 66.4791, 66.4791, 66.4791, 66.4904, 66.4791
4.57556, 225.022, 146.075, 66.7855, 15.0672, 78.9468, 66.7855, 0, 66.7855, 66.7856, 66.7861, 66.9708, 145.881, 66.7855, 66.7855, 66.7855, 66.7855, 66.7855, 66.7855, 66.7855, 66.7855, 66.7855, 66.7855, 66.7855, 66.7855, 66.7855, 66.7855, 66.7855, 66.7938, 66.7855
4.58343, 234.581, 133.429, 67.0925, 15.3812, 101.152, 67.0925, 0, 67.0925, 67.0926, 67.0931, 67.313, 133.2, 67.0925, 67.0925, 67.0925, 67.0925, 67.0925, 67.0925, 67.0925, 67.0925, 67.0925, 67.0925, 67.0925, 67.0925, 67.0925, 67.0925, 67.0925, 67.1002, 67.0925
4.59129, 203.503, 121.813, 67.4001, 14.3354, 81.6893, 67.4001, 0, 67.4001, 67.4002, 67.4007, 67.6588, 121.545, 67.4001, 67.4001, 67.4001, 67.4001, 67.4001, 67.4001, 67.4001, 67.4001, 67.4001, 67.4001, 67.4001, 67.4001, 67.4001, 67.4001, 67.4001, 67.4094, 67.4001
4.59916, 239.94, 111.48, 67.7082, 15.5544, 128.46, 67.7082, 0, 67.7083, 67.7084, 67.7089, 68.0071, 111.167, 67.7082, 67.7082, 67.7082, 67.7082, 67.7082, 67.7082, 67.7082, 67.7082, 67.7082, 67.7082, 67.7082, 67.7082, 67.7082, 67.7082, 67.7082, 67.7218, 67.7082
4.60702, 218.621, 102.562, 68.017, 14.8533, 116.059, 68.017, 0, 68.0171, 68.0171, 68.0176, 68.3568, 102.2, 68.017, 68.017, 68.017, 68.017, 68.017, 68.017, 68.017, 68.017, 68.017, 68.017, 68.017, 68.017, 68.017, 68.017, 68.017, 68.0384, 68.017
4.61489, 182.715, 95.0904, 68.3264, 13.591, 87.6246, 68.3264, 0, 68.3265, 68.3265, 68.327, 68.7062, 94.6758, 68.3264, 68.3264, 68.3264, 68.3264, 68.3264, 68.3264, 68.3264, 68.3264, 68.3264, 68.3264, 68.3264, 68.3264, 68.3264, 68.3264, 68.3264, 68.3605, 68.3264
4.62275, 180.102, 89.0138, 68.6363, 13.4945, 91.0881, 68.6363, 0, 68.6364, 68.6364, 68.6369, 69.0538, 88.5416, 68.6363, 68.6363, 68.6363, 68.6363, 68.6363, 68.6363, 68.6363, 68.6363, 68.6363, 68.6363, 68.6363, 68.6363, 68.6363, 68.6363, 68.6363, 68.6902, 68.6363
4.63062, 182.398, 84.2197, 68.9468, 13.5793, 98.1787, 68.9468, 0, 68.9469, 68.9469, 68.9474, 69.3978, 83.6839, 68.9468, 68.9468, 68.9468, 68.9468, 68.9468, 68.9468, 68.9468, 68.9468, 68.9468, 68.9468, 68.9468, 68.9468, 68.9468, 68.9468, 68.9468, 69.0308, 68.9468
4.63848, 184.859, 80.5589, 69.258, 13.6696, 104.3, 69.258, 0, 69.258, 69.2581, 69.2586, 69.7367, 79.951, 69.258, 69.258, 69.258, 69.258, 69.258, 69.258, 69.258, 69.258, 69.258, 69.258, 69.258, 69.258, 69.258, 69.258, 69.258, 69.3864, 69.258
4.64635, 165.917, 77.8669, 69.5696, 12.9583, 88.0503, 69.5696, 0, 69.5697, 69.5697, 69.5703, 70.0687, 77.1746, 69.5696, 69.5696, 69.5696, 69.5696, 69.5696, 69.5696, 69.5696, 69.5696, 69.5696, 69.5696, 69.5696, 69.5696, 69.5696, 69.5696, 69.5696, 69.762, 69.5696
4.65421, 148.569, 75.9779, 69.8819, 12.2707, 72.5912, 69.8819, 0, 69.8819, 69.882, 69.8825, 70.3929, 75.1836, 69.8819, 69.8819, 69.8819, 69.8819, 69.8819, 69.8819, 69.8819, 69.8819, 69.8819, 69.8819, 69.8819, 69.8819, 69.8819, 69.8819, 69.8819, 70.1644, 69.8819
4.66208, 152.934, 74.7394, 70.1946, 12.4472, 78.1943, 70.1946, 0, 70.1947, 70.1947, 70.1953, 70.7085, 73.8183, 70.1946, 70.1946, 70.1946, 70.1946, 70.1946, 70.1946, 70.1946, 70.1946, 70.1946, 70.1946, 70.1946, 70.1946, 70.1946, 70.1946, 70.1946, 70.6011, 70.1946
4.66994, 122.298, 74.0178, 70.5079, 11.1489, 48.2805, 70.5079, 0, 70.508, 70.5081, 70.5086, 71.0153, 72.9367, 70.5079, 70.5079, 70.5079, 70.5079, 70.5079, 70.5079, 70.5079, 70.5079, 70.5079, 70.5079, 70.5079, 70.5079, 70.5079, 70.5079, 70.5079, 71.081, 70.5079
4.67781, 107.789, 73.7031, 70.8218, 10.478, 34.0856, 70.8218, 0, 70.8219, 70.8219, 70.8224, 71.3136, 72.4189, 70.8218, 70.8218, 70.8218, 70.8218, 70.8218, 70.8218, 70.8218, 70.8218, 70.8218, 70.8218, 70.8218, 70.8218, 70.8218, 70.8218, 70.8218, 71.6134, 70.8218
