   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_145.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
20.859, 1, 0.0825093, 0.000410795, 1.73205, 0.917491, 0.000410795, 0, 0.000410795, 0.000410795, 0.000410795, 0.000410795, 0.000410795, 0.000410795, 0.000410795, 0.000410795, 0.000410795, 0.000410795, 0.000410795, 0.000410795, 0.000413647, 0.000410795, 0.0825065, 0.000410795
20.8669, 0, 0.0831253, 0.000410392, 1.41421, -0.0831253, 0.000410392, 0, 0.000410392, 0.000410392, 0.000410392, 0.000410392, 0.000410392, 0.000410392, 0.000410392, 0.000410392, 0.000410392, 0.000410392, 0.000410392, 0.000410392, 0.000413402, 0.000410392, 0.0831223, 0.000410392
20.8747, 0, 0.0836634, 0.000409019, 1.41421, -0.0836634, 0.000409019, 0, 0.000409019, 0.000409019, 0.000409019, 0.000409019, 0.000409019, 0.000409019, 0.000409019, 0.000409019, 0.000409019, 0.000409019, 0.000409019, 0.000409019, 0.000412188, 0.000409019, 0.0836602, 0.000409019
20.8826, 0, 0.0841215, 0.000406879, 1.41421, -0.0841215, 0.000406879, 0, 0.000406879, 0.000406879, 0.000406879, 0.000406879, 0.000406879, 0.000406879, 0.000406879, 0.000406879, 0.000406879, 0.000406879, 0.000406879, 0.000406879, 0.000410204, 0.000406879, 0.0841182, 0.000406879
20.8905, 0, 0.0844987, 0.00040436, 1.41421, -0.0844987, 0.00040436, 0, 0.00040436, 0.00040436, 0.00040436, 0.00040436, 0.00040436, 0.00040436, 0.00040436, 0.00040436, 0.00040436, 0.00040436, 0.00040436, 0.00040436, 0.000407837, 0.00040436, 0.0844952, 0.00040436
20.8984, 0, 0.0847938, 0.000401849, 1.41421, -0.0847938, 0.000401849, 0, 0.000401849, 0.000401849, 0.000401849, 0.000401849, 0.000401849, 0.000401849, 0.000401849, 0.000401849, 0.000401849, 0.000401849, 0.000401849, 0.000401849, 0.000405471, 0.000401849, 0.0847902, 0.000401849
20.9062, 0, 0.0850077, 0.00040095, 1.41421, -0.0850077, 0.00040095, 0, 0.00040095, 0.00040095, 0.00040095, 0.00040095, 0.00040095, 0.00040095, 0.00040095, 0.00040095, 0.00040095, 0.00040095, 0.00040095, 0.00040095, 0.00040471, 0.00040095, 0.0850039, 0.00040095
20.9141, 0, 0.0851372, 0.000399052, 1.41421, -0.0851372, 0.000399052, 0, 0.000399052, 0.000399052, 0.000399052, 0.000399052, 0.000399052, 0.000399052, 0.000399052, 0.000399052, 0.000399052, 0.000399052, 0.000399052, 0.000399052, 0.000402939, 0.000399052, 0.0851333, 0.000399052
20.922, 0, 0.0851828, 0.000396329, 1.41421, -0.0851828, 0.000396329, 0, 0.000396329, 0.000396329, 0.000396329, 0.000396329, 0.000396329, 0.000396329, 0.000396329, 0.000396329, 0.000396329, 0.000396329, 0.000396329, 0.000396329, 0.000400333, 0.000396329, 0.0851788, 0.000396329
20.9299, 0, 0.0851454, 0.000393204, 1.41421, -0.0851454, 0.000393204, 0, 0.000393204, 0.000393204, 0.000393204, 0.000393204, 0.000393204, 0.000393204, 0.000393204, 0.000393204, 0.000393204, 0.000393204, 0.000393204, 0.000393204, 0.000397311, 0.000393204, 0.0851413, 0.000393204
20.9378, 0, 0.0850256, 0.000389236, 1.41421, -0.0850256, 0.000389236, 0, 0.000389236, 0.000389236, 0.000389236, 0.000389236, 0.000389236, 0.000389236, 0.000389236, 0.000389236, 0.000389236, 0.000389236, 0.000389236, 0.000389236, 0.000393433, 0.000389236, 0.0850214, 0.000389236
20.9456, 0.777998, 0.0848247, 0.000384396, 1.66673, 0.693173, 0.000384396, 0, 0.000384396, 0.000384396, 0.000384396, 0.000384396, 0.000384396, 0.000384396, 0.000384396, 0.000384396, 0.000384396, 0.000384396, 0.000384396, 0.000384396, 0.000388668, 0.000384396, 0.0848204, 0.000384396
20.9535, 0.222002, 0.0845442, 0.000378467, 1.49064, 0.137458, 0.000378467, 0, 0.000378467, 0.000378467, 0.000378467, 0.000378467, 0.000378467, 0.000378467, 0.000378467, 0.000378467, 0.000378467, 0.000378467, 0.000378467, 0.000378467, 0.000382798, 0.000378467, 0.0845399, 0.000378467
20.9614, 0, 0.0841868, 0.000371694, 1.41421, -0.0841868, 0.000371694, 0, 0.000371694, 0.000371694, 0.000371694, 0.000371694, 0.000371694, 0.000371694, 0.000371694, 0.000371694, 0.000371694, 0.000371694, 0.000371694, 0.000371694, 0.000376067, 0.000371694, 0.0841825, 0.000371694
20.9693, 0, 0.0837555, 0.000364542, 1.41421, -0.0837555, 0.000364542, 0, 0.000364542, 0.000364542, 0.000364542, 0.000364542, 0.000364542, 0.000364542, 0.000364542, 0.000364542, 0.000364542, 0.000364542, 0.000364542, 0.000364542, 0.00036894, 0.000364542, 0.0837511, 0.000364542
20.9772, 1, 0.0832536, 0.00035746, 1.73205, 0.916746, 0.00035746, 0, 0.00035746, 0.00035746, 0.00035746, 0.00035746, 0.00035746, 0.00035746, 0.00035746, 0.00035746, 0.00035746, 0.00035746, 0.00035746, 0.00035746, 0.000361865, 0.00035746, 0.0832492, 0.00035746
20.985, 0.765857, 0.0826871, 0.000352929, 1.66309, 0.68317, 0.000352929, 0, 0.000352929, 0.000352929, 0.000352929, 0.000352929, 0.000352929, 0.000352929, 0.000352929, 0.000352929, 0.000352929, 0.000352929, 0.000352929, 0.000352929, 0.000357325, 0.000352929, 0.0826828, 0.000352929
20.9929, 0.234143, 0.0820555, 0.000347195, 1.4947, 0.152087, 0.000347195, 0, 0.000347195, 0.000347195, 0.000347195, 0.000347195, 0.000347195, 0.000347195, 0.000347195, 0.000347195, 0.000347195, 0.000347195, 0.000347195, 0.000347195, 0.000351564, 0.000347195, 0.0820511, 0.000347195
21.0008, 0, 0.0813627, 0.000340483, 1.41421, -0.0813627, 0.000340483, 0, 0.000340483, 0.000340483, 0.000340483, 0.000340483, 0.000340483, 0.000340483, 0.000340483, 0.000340483, 0.000340483, 0.000340483, 0.000340483, 0.000340483, 0.000344808, 0.000340483, 0.0813584, 0.000340483
21.0087, 0, 0.0806135, 0.00033333, 1.41421, -0.0806135, 0.00033333, 0, 0.00033333, 0.00033333, 0.00033333, 0.00033333, 0.00033333, 0.00033333, 0.00033333, 0.00033333, 0.00033333, 0.00033333, 0.00033333, 0.00033333, 0.000337594, 0.00033333, 0.0806092, 0.00033333
21.0165, 0, 0.0798121, 0.000326167, 1.41421, -0.0798121, 0.000326167, 0, 0.000326167, 0.000326167, 0.000326167, 0.000326167, 0.000326167, 0.000326167, 0.000326167, 0.000326167, 0.000326167, 0.000326167, 0.000326167, 0.000326167, 0.000330354, 0.000326167, 0.0798079, 0.000326167
21.0244, 0, 0.0789623, 0.00031843, 1.41421, -0.0789623, 0.00031843, 0, 0.00031843, 0.00031843, 0.00031843, 0.00031843, 0.00031843, 0.00031843, 0.00031843, 0.00031843, 0.00031843, 0.00031843, 0.00031843, 0.00031843, 0.000322527, 0.00031843, 0.0789582, 0.00031843
21.0323, 0, 0.0780682, 0.000309679, 1.41421, -0.0780682, 0.000309679, 0, 0.000309679, 0.000309679, 0.000309679, 0.000309679, 0.000309679, 0.000309679, 0.000309679, 0.000309679, 0.000309679, 0.000309679, 0.000309679, 0.000309679, 0.000313671, 0.000309679, 0.0780642, 0.000309679
21.0402, 0, 0.0771338, 0.000300118, 1.41421, -0.0771338, 0.000300118, 0, 0.000300118, 0.000300118, 0.000300118, 0.000300118, 0.000300118, 0.000300118, 0.000300118, 0.000300118, 0.000300118, 0.000300118, 0.000300118, 0.000300118, 0.000303993, 0.000300118, 0.0771299, 0.000300118
21.0481, 0, 0.0761641, 0.000290248, 1.41421, -0.0761641, 0.000290248, 0, 0.000290248, 0.000290248, 0.000290248, 0.000290248, 0.000290248, 0.000290248, 0.000290248, 0.000290248, 0.000290248, 0.000290248, 0.000290248, 0.000290248, 0.000293996, 0.000290248, 0.0761604, 0.000290248
21.0559, 0.744238, 0.0751642, 0.000280543, 1.65657, 0.669074, 0.000280543, 0, 0.000280543, 0.000280543, 0.000280543, 0.000280543, 0.000280543, 0.000280543, 0.000280543, 0.000280543, 0.000280543, 0.000280543, 0.000280543, 0.000280543, 0.000284155, 0.000280543, 0.0751606, 0.000280543
21.0638, 0.255762, 0.0741405, 0.000273695, 1.50192, 0.181622, 0.000273695, 0, 0.000273695, 0.000273695, 0.000273695, 0.000273695, 0.000273695, 0.000273695, 0.000273695, 0.000273695, 0.000273695, 0.000273695, 0.000273695, 0.000273695, 0.000277162, 0.000273695, 0.074137, 0.000273695
21.0717, 0.739346, 0.0730931, 0.000265673, 1.6551, 0.666253, 0.000265673, 0, 0.000265673, 0.000265673, 0.000265673, 0.000265673, 0.000265673, 0.000265673, 0.000265673, 0.000265673, 0.000265673, 0.000265673, 0.000265673, 0.000265673, 0.000268989, 0.000265673, 0.0730898, 0.000265673
21.0796, 0.260654, 0.0720263, 0.000256725, 1.50355, 0.188628, 0.000256725, 0, 0.000256725, 0.000256725, 0.000256725, 0.000256725, 0.000256725, 0.000256725, 0.000256725, 0.000256725, 0.000256725, 0.000256725, 0.000256725, 0.000256725, 0.000259886, 0.000256725, 0.0720232, 0.000256725
21.0875, 1, 0.0709445, 0.000247417, 1.73205, 0.929055, 0.000247417, 0, 0.000247417, 0.000247417, 0.000247417, 0.000247417, 0.000247417, 0.000247417, 0.000247417, 0.000247417, 0.000247417, 0.000247417, 0.000247417, 0.000247417, 0.000250421, 0.000247417, 0.0709415, 0.000247417
21.0953, 0, 0.069852, 0.000238282, 1.41421, -0.069852, 0.000238282, 0, 0.000238282, 0.000238282, 0.000238282, 0.000238282, 0.000238282, 0.000238282, 0.000238282, 0.000238282, 0.000238282, 0.000238282, 0.000238282, 0.000238282, 0.000241126, 0.000238282, 0.0698492, 0.000238282
21.1032, 0, 0.068752, 0.000229646, 1.41421, -0.068752, 0.000229646, 0, 0.000229646, 0.000229646, 0.000229646, 0.000229646, 0.000229646, 0.000229646, 0.000229646, 0.000229646, 0.000229646, 0.000229646, 0.000229646, 0.000229646, 0.000232331, 0.000229646, 0.0687493, 0.000229646
21.1111, 1, 0.0676464, 0.000220095, 1.73205, 0.932354, 0.000220095, 0, 0.000220095, 0.000220095, 0.000220095, 0.000220095, 0.000220095, 0.000220095, 0.000220095, 0.000220095, 0.000220095, 0.000220095, 0.000220095, 0.000220095, 0.000222623, 0.000220095, 0.0676439, 0.000220095
21.119, 1, 0.0665388, 0.00020985, 1.73205, 0.933461, 0.00020985, 0, 0.00020985, 0.00020985, 0.00020985, 0.00020985, 0.00020985, 0.00020985, 0.00020985, 0.00020985, 0.00020985, 0.00020985, 0.00020985, 0.00020985, 0.000212223, 0.00020985, 0.0665364, 0.00020985
21.1268, 0, 0.0654316, 0.000199412, 1.41421, -0.0654316, 0.000199412, 0, 0.000199412, 0.000199412, 0.000199412, 0.000199412, 0.000199412, 0.000199412, 0.000199412, 0.000199412, 0.000199412, 0.000199412, 0.000199412, 0.000199412, 0.000201635, 0.000199412, 0.0654294, 0.000199412
21.1347, 0, 0.0643282, 0.00018924, 1.41421, -0.0643282, 0.00018924, 0, 0.00018924, 0.00018924, 0.00018924, 0.00018924, 0.00018924, 0.00018924, 0.00018924, 0.00018924, 0.00018924, 0.00018924, 0.00018924, 0.00018924, 0.000191318, 0.00018924, 0.0643261, 0.00018924
21.1426, 0, 0.0632332, 0.000181756, 1.41421, -0.0632332, 0.000181756, 0, 0.000181756, 0.000181756, 0.000181756, 0.000181756, 0.000181756, 0.000181756, 0.000181756, 0.000181756, 0.000181756, 0.000181756, 0.000181756, 0.000181756, 0.000183694, 0.000181756, 0.0632313, 0.000181756
21.1505, 0, 0.0621446, 0.000173333, 1.41421, -0.0621446, 0.000173333, 0, 0.000173333, 0.000173333, 0.000173333, 0.000173333, 0.000173333, 0.000173333, 0.000173333, 0.000173333, 0.000173333, 0.000173333, 0.000173333, 0.000173333, 0.000175139, 0.000173333, 0.0621428, 0.000173333
21.1584, 0, 0.0610644, 0.000164207, 1.41421, -0.0610644, 0.000164207, 0, 0.000164207, 0.000164207, 0.000164207, 0.000164207, 0.000164207, 0.000164207, 0.000164207, 0.000164207, 0.000164207, 0.000164207, 0.000164207, 0.000164207, 0.000165887, 0.000164207, 0.0610627, 0.000164207
21.1662, 0, 0.0599949, 0.000154889, 1.41421, -0.0599949, 0.000154889, 0, 0.000154889, 0.000154889, 0.000154889, 0.000154889, 0.000154889, 0.000154889, 0.000154889, 0.000154889, 0.000154889, 0.000154889, 0.000154889, 0.000154889, 0.000156452, 0.000154889, 0.0599934, 0.000154889
21.1741, 0.708127, 0.0589373, 0.000145843, 1.64564, 0.64919, 0.000145843, 0, 0.000145843, 0.000145843, 0.000145843, 0.000145843, 0.000145843, 0.000145843, 0.000145843, 0.000145843, 0.000145843, 0.000145843, 0.000145843, 0.000145843, 0.000147298, 0.000145843, 0.0589358, 0.000145843
21.182, 0.291873, 0.0578936, 0.000138016, 1.51389, 0.233979, 0.000138016, 0, 0.000138016, 0.000138016, 0.000138016, 0.000138016, 0.000138016, 0.000138016, 0.000138016, 0.000138016, 0.000138016, 0.000138016, 0.000138016, 0.000138016, 0.00013937, 0.000138016, 0.0578923, 0.000138016
21.1899, 0, 0.0568632, 0.000129522, 1.41421, -0.0568632, 0.000129522, 0, 0.000129522, 0.000129522, 0.000129522, 0.000129522, 0.000129522, 0.000129522, 0.000129522, 0.000129522, 0.000129522, 0.000129522, 0.000129522, 0.000129522, 0.000130785, 0.000129522, 0.0568619, 0.000129522
21.1977, 0, 0.0558462, 0.000120572, 1.41421, -0.0558462, 0.000120572, 0, 0.000120572, 0.000120572, 0.000120572, 0.000120572, 0.000120572, 0.000120572, 0.000120572, 0.000120572, 0.000120572, 0.000120572, 0.000120572, 0.000120572, 0.000121752, 0.000120572, 0.055845, 0.000120572
21.2056, 0, 0.0548438, 0.000111593, 1.41421, -0.0548438, 0.000111593, 0, 0.000111593, 0.000111593, 0.000111593, 0.000111593, 0.000111593, 0.000111593, 0.000111593, 0.000111593, 0.000111593, 0.000111593, 0.000111593, 0.000111593, 0.000112699, 0.000111593, 0.0548427, 0.000111593
21.2135, 0, 0.0538568, 0.000102962, 1.41421, -0.0538568, 0.000102962, 0, 0.000102962, 0.000102962, 0.000102962, 0.000102962, 0.000102962, 0.000102962, 0.000102962, 0.000102962, 0.000102962, 0.000102962, 0.000102962, 0.000102962, 0.000104002, 0.000102962, 0.0538557, 0.000102962
21.2214, 1, 0.0528857, 9.54771e-05, 1.73205, 0.947114, 9.54771e-05, 0, 9.54771e-05, 9.54771e-05, 9.54771e-05, 9.54771e-05, 9.54771e-05, 9.54771e-05, 9.54771e-05, 9.54771e-05, 9.54771e-05, 9.54771e-05, 9.54771e-05, 9.54771e-05, 9.64591e-05, 9.54771e-05, 0.0528847, 9.54771e-05
21.2293, 0, 0.0519294, 8.78531e-05, 1.41421, -0.0519294, 8.78531e-05, 0, 8.78531e-05, 8.78531e-05, 8.78531e-05, 8.78531e-05, 8.78531e-05, 8.78531e-05, 8.78531e-05, 8.78531e-05, 8.78531e-05, 8.78531e-05, 8.78531e-05, 8.78531e-05, 8.87853e-05, 8.78531e-05, 0.0519284, 8.78531e-05
21.2371, 0, 0.0509878, 7.99323e-05, 1.41421, -0.0509878, 7.99323e-05, 0, 7.99323e-05, 7.99323e-05, 7.99323e-05, 7.99323e-05, 7.99323e-05, 7.99323e-05, 7.99323e-05, 7.99323e-05, 7.99323e-05, 7.99323e-05, 7.99323e-05, 7.99323e-05, 8.08221e-05, 7.99323e-05, 0.0509869, 7.99323e-05
21.245, 1, 0.0500604, 7.1899e-05, 1.73205, 0.94994, 7.1899e-05, 0, 7.1899e-05, 7.1899e-05, 7.1899e-05, 7.1899e-05, 7.1899e-05, 7.1899e-05, 7.1899e-05, 7.1899e-05, 7.1899e-05, 7.1899e-05, 7.1899e-05, 7.1899e-05, 7.27533e-05, 7.1899e-05, 0.0500595, 7.1899e-05
21.2529, 0, 0.0491477, 6.38852e-05, 1.41421, -0.0491477, 6.38852e-05, 0, 6.38852e-05, 6.38852e-05, 6.38852e-05, 6.38852e-05, 6.38852e-05, 6.38852e-05, 6.38852e-05, 6.38852e-05, 6.38852e-05, 6.38852e-05, 6.38852e-05, 6.38852e-05, 6.47107e-05, 6.38852e-05, 0.0491469, 6.38852e-05
21.2608, 0, 0.0482493, 5.60724e-05, 1.41421, -0.0482493, 5.60724e-05, 0, 5.60724e-05, 5.60724e-05, 5.60724e-05, 5.60724e-05, 5.60724e-05, 5.60724e-05, 5.60724e-05, 5.60724e-05, 5.60724e-05, 5.60724e-05, 5.60724e-05, 5.60724e-05, 5.68751e-05, 5.60724e-05, 0.0482485, 5.60724e-05
21.2687, 0, 0.0473642, 4.84152e-05, 1.41421, -0.0473642, 4.84152e-05, 0, 4.84152e-05, 4.84152e-05, 4.84152e-05, 4.84152e-05, 4.84152e-05, 4.84152e-05, 4.84152e-05, 4.84152e-05, 4.84152e-05, 4.84152e-05, 4.84152e-05, 4.84152e-05, 4.92007e-05, 4.84152e-05, 0.0473634, 4.84152e-05
21.2765, 0, 0.046493, 4.10527e-05, 1.41421, -0.046493, 4.10527e-05, 0, 4.10527e-05, 4.10527e-05, 4.10527e-05, 4.10527e-05, 4.10527e-05, 4.10527e-05, 4.10527e-05, 4.10527e-05, 4.10527e-05, 4.10527e-05, 4.10527e-05, 4.10527e-05, 4.1826e-05, 4.10527e-05, 0.0464923, 4.10527e-05
21.2844, 0, 0.0456351, 3.41276e-05, 1.41421, -0.0456351, 3.41276e-05, 0, 3.41276e-05, 3.41276e-05, 3.41276e-05, 3.41276e-05, 3.41276e-05, 3.41276e-05, 3.41276e-05, 3.41276e-05, 3.41276e-05, 3.41276e-05, 3.41276e-05, 3.41276e-05, 3.48932e-05, 3.41276e-05, 0.0456343, 3.41276e-05
21.2923, 0, 0.0447897, 2.7744e-05, 1.41421, -0.0447897, 2.7744e-05, 0, 2.7744e-05, 2.7744e-05, 2.7744e-05, 2.7744e-05, 2.7744e-05, 2.7744e-05, 2.7744e-05, 2.7744e-05, 2.7744e-05, 2.7744e-05, 2.7744e-05, 2.7744e-05, 2.85059e-05, 2.7744e-05, 0.0447889, 2.7744e-05
21.3002, 0, 0.0439572, 2.19773e-05, 1.41421, -0.0439572, 2.19773e-05, 0, 2.19773e-05, 2.19773e-05, 2.19773e-05, 2.19773e-05, 2.19773e-05, 2.19773e-05, 2.19773e-05, 2.19773e-05, 2.19773e-05, 2.19773e-05, 2.19773e-05, 2.19773e-05, 2.2739e-05, 2.19773e-05, 0.0439565, 2.19773e-05
21.308, 0.666997, 0.0431368, 1.68817e-05, 1.63309, 0.62386, 1.68817e-05, 0, 1.68817e-05, 1.68817e-05, 1.68817e-05, 1.68817e-05, 1.68817e-05, 1.68817e-05, 1.68817e-05, 1.68817e-05, 1.68817e-05, 1.68817e-05, 1.68817e-05, 1.68817e-05, 1.76462e-05, 1.68817e-05, 0.0431361, 1.68817e-05
21.3159, 0.333003, 0.0423286, 1.27674e-05, 1.52742, 0.290674, 1.27674e-05, 0, 1.27674e-05, 1.27674e-05, 1.27674e-05, 1.27674e-05, 1.27674e-05, 1.27674e-05, 1.27674e-05, 1.27674e-05, 1.27674e-05, 1.27674e-05, 1.27674e-05, 1.27674e-05, 1.35371e-05, 1.27674e-05, 0.0423278, 1.27674e-05
21.3238, 0, 0.0415318, 9.13932e-06, 1.41421, -0.0415318, 9.13932e-06, 0, 9.13932e-06, 9.13932e-06, 9.13932e-06, 9.13932e-06, 9.13932e-06, 9.13932e-06, 9.13932e-06, 9.13932e-06, 9.13932e-06, 9.13932e-06, 9.13932e-06, 9.13932e-06, 9.91636e-06, 9.13932e-06, 0.041531, 9.13932e-06
21.3317, 0, 0.0407459, 6.04513e-06, 1.41421, -0.0407459, 6.04513e-06, 0, 6.04513e-06, 6.04513e-06, 6.04513e-06, 6.04513e-06, 6.04513e-06, 6.04513e-06, 6.04513e-06, 6.04513e-06, 6.04513e-06, 6.04513e-06, 6.04513e-06, 6.04513e-06, 6.83101e-06, 6.04513e-06, 0.0407451, 6.04513e-06
21.3396, 0, 0.0399707, 3.4869e-06, 1.41421, -0.0399707, 3.4869e-06, 0, 3.4869e-06, 3.4869e-06, 3.4869e-06, 3.4869e-06, 3.4869e-06, 3.4869e-06, 3.4869e-06, 3.4869e-06, 3.4869e-06, 3.4869e-06, 3.4869e-06, 3.4869e-06, 4.28272e-06, 3.4869e-06, 0.0399699, 3.4869e-06
21.3474, 0, 0.0392064, 1.56914e-06, 1.41421, -0.0392064, 1.56914e-06, 0, 1.56914e-06, 1.56914e-06, 1.56914e-06, 1.56914e-06, 1.56914e-06, 1.56914e-06, 1.56914e-06, 1.56914e-06, 1.56914e-06, 1.56914e-06, 1.56914e-06, 1.56914e-06, 2.37563e-06, 1.56914e-06, 0.0392056, 1.56914e-06
21.3553, 0, 0.0384525, 3.92284e-07, 1.41421, -0.0384525, 3.92284e-07, 0, 3.92284e-07, 3.92284e-07, 3.92284e-07, 3.92284e-07, 3.92284e-07, 3.92284e-07, 3.92284e-07, 3.92284e-07, 3.92284e-07, 3.92284e-07, 3.92284e-07, 3.92284e-07, 1.20976e-06, 3.92284e-07, 0.0384516, 3.92284e-07
21.3632, 0, 0.0377089, 0, 1.41421, -0.0377089, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.28428e-07, 0, 0.0377081, 0
21.3711, 0, 0.0369756, 0, 1.41421, -0.0369756, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.39009e-07, 0, 0.0369747, 0
21.3789, 0, 0.0362515, 0, 1.41421, -0.0362515, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.48922e-07, 0, 0.0362507, 0
21.3868, 0, 0.0355369, 0, 1.41421, -0.0355369, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.57893e-07, 0, 0.0355361, 0
21.3947, 0, 0.034832, 0, 1.41421, -0.034832, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.6568e-07, 0, 0.0348311, 0
21.4026, 0, 0.0341364, 0, 1.41421, -0.0341364, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.72081e-07, 0, 0.0341355, 0
21.4105, 0, 0.0334503, 0, 1.41421, -0.0334503, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.76918e-07, 0, 0.0334495, 0
21.4183, 0, 0.0327741, 0, 1.41421, -0.0327741, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.80051e-07, 0, 0.0327732, 0
21.4262, 0, 0.0321074, 0, 1.41421, -0.0321074, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.81373e-07, 0, 0.0321065, 0
21.4341, 0, 0.0314508, 0, 1.41421, -0.0314508, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.8081e-07, 0, 0.0314499, 0
21.442, 0, 0.0308043, 0, 1.41421, -0.0308043, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.78323e-07, 0, 0.0308034, 0
21.4499, 0, 0.0301676, 4.16665e-34, 1.41421, -0.0301676, 4.16665e-34, 0, 4.16665e-34, 4.16665e-34, 4.16665e-34, 4.16665e-34, 4.16665e-34, 4.16665e-34, 4.16665e-34, 4.16665e-34, 4.16665e-34, 4.16665e-34, 4.16665e-34, 4.16665e-34, 8.73896e-07, 4.16665e-34, 0.0301668, 4.16665e-34
21.4577, 0, 0.0295416, 1.46484e-33, 1.41421, -0.0295416, 1.46484e-33, 0, 1.46484e-33, 1.46484e-33, 1.46484e-33, 1.46484e-33, 1.46484e-33, 1.46484e-33, 1.46484e-33, 1.46484e-33, 1.46484e-33, 1.46484e-33, 1.46484e-33, 1.46484e-33, 8.67557e-07, 1.46484e-33, 0.0295407, 1.46484e-33
21.4656, 0, 0.028926, 2.87109e-33, 1.41421, -0.028926, 2.87109e-33, 0, 2.87109e-33, 2.87109e-33, 2.87109e-33, 2.87109e-33, 2.87109e-33, 2.87109e-33, 2.87109e-33, 2.87109e-33, 2.87109e-33, 2.87109e-33, 2.87109e-33, 2.87109e-33, 8.59354e-07, 2.87109e-33, 0.0289251, 2.87109e-33
21.4735, 0, 0.0283206, 4.57193e-33, 1.41421, -0.0283206, 4.57193e-33, 0, 4.57193e-33, 4.57193e-33, 4.57193e-33, 4.57193e-33, 4.57193e-33, 4.57193e-33, 4.57193e-33, 4.57193e-33, 4.57193e-33, 4.57193e-33, 4.57193e-33, 4.57193e-33, 8.49354e-07, 4.57193e-33, 0.0283198, 4.57193e-33
21.4814, 0, 0.0277263, 6.66665e-33, 1.41421, -0.0277263, 6.66665e-33, 0, 6.66665e-33, 6.66665e-33, 6.66665e-33, 6.66665e-33, 6.66665e-33, 6.66665e-33, 6.66665e-33, 6.66665e-33, 6.66665e-33, 6.66665e-33, 6.66665e-33, 6.66665e-33, 8.37671e-07, 6.66665e-33, 0.0277255, 6.66665e-33
21.4892, 0.611744, 0.0271428, 2.32329e-24, 1.61609, 0.584602, 2.32329e-24, 0, 2.32329e-24, 2.32329e-24, 2.32329e-24, 2.32329e-24, 2.32329e-24, 2.32329e-24, 2.32329e-24, 2.32329e-24, 2.32329e-24, 2.32329e-24, 2.32329e-24, 2.32329e-24, 8.24418e-07, 2.32329e-24, 0.027142, 2.32329e-24
21.4971, 0.388256, 0.0265699, 4.30195e-24, 1.5454, 0.361686, 4.30195e-24, 0, 4.30195e-24, 4.30195e-24, 4.30195e-24, 4.30195e-24, 4.30195e-24, 4.30195e-24, 4.30195e-24, 4.30195e-24, 4.30195e-24, 4.30195e-24, 4.30195e-24, 4.30195e-24, 8.0973e-07, 4.30195e-24, 0.0265691, 4.30195e-24
21.505, 0, 0.0260083, 2.86657e-24, 1.41421, -0.0260083, 2.86657e-24, 0, 2.86657e-24, 2.86657e-24, 2.86657e-24, 2.86657e-24, 2.86657e-24, 2.86657e-24, 2.86657e-24, 2.86657e-24, 2.86657e-24, 2.86657e-24, 2.86657e-24, 2.86657e-24, 7.93774e-07, 2.86657e-24, 0.0260075, 2.86657e-24
21.5129, 0, 0.0254578, 7.16782e-25, 1.41421, -0.0254578, 7.16782e-25, 0, 7.16782e-25, 7.16782e-25, 7.16782e-25, 7.16782e-25, 7.16782e-25, 7.16782e-25, 7.16782e-25, 7.16782e-25, 7.16782e-25, 7.16782e-25, 7.16782e-25, 7.16782e-25, 7.76712e-07, 7.16782e-25, 0.0254571, 7.16782e-25
21.5208, 0, 0.0249182, 2.66666e-32, 1.41421, -0.0249182, 2.66666e-32, 0, 2.66666e-32, 2.66666e-32, 2.66666e-32, 2.66666e-32, 2.66666e-32, 2.66666e-32, 2.66666e-32, 2.66666e-32, 2.66666e-32, 2.66666e-32, 2.66666e-32, 2.66666e-32, 7.58709e-07, 2.66666e-32, 0.0249174, 2.66666e-32
21.5286, 0, 0.02439, 6.96253e-24, 1.41421, -0.02439, 6.96253e-24, 0, 6.96253e-24, 6.96253e-24, 6.96253e-24, 6.96253e-24, 6.96253e-24, 6.96253e-24, 6.96253e-24, 6.96253e-24, 6.96253e-24, 6.96253e-24, 6.96253e-24, 6.96253e-24, 7.39966e-07, 6.96253e-24, 0.0243893, 6.96253e-24
