   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_86.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
18.9662, 1.6167, 0.500002, 0.169672, 1.90176, 1.1167, 0.169672, 0, 0.169672, 0.169672, 0.169672, 0.169672, 0.169672, 0.169672, 0.169672, 0.169672, 0.169672, 0.169672, 0.169672, 0.169672, 0.169672, 0.169672, 0.169672, 0.169672, 0.169676, 0.169672, 0.499998, 0.169672
18.9741, 0, 0.489204, 0.16752, 1.41421, -0.489204, 0.16752, 0, 0.16752, 0.16752, 0.16752, 0.16752, 0.16752, 0.16752, 0.16752, 0.16752, 0.16752, 0.16752, 0.16752, 0.16752, 0.16752, 0.16752, 0.16752, 0.16752, 0.167524, 0.16752, 0.4892, 0.16752
18.982, 1.37587, 0.479324, 0.166153, 1.83735, 0.896543, 0.166153, 0, 0.166153, 0.166153, 0.166153, 0.166153, 0.166153, 0.166153, 0.166153, 0.166153, 0.166153, 0.166153, 0.166153, 0.166153, 0.166153, 0.166153, 0.166153, 0.166153, 0.166157, 0.166153, 0.47932, 0.166153
18.9898, 0.624133, 0.469228, 0.16442, 1.61992, 0.154905, 0.16442, 0, 0.16442, 0.16442, 0.16442, 0.16442, 0.16442, 0.16442, 0.16442, 0.16442, 0.16442, 0.16442, 0.16442, 0.16442, 0.16442, 0.16442, 0.16442, 0.16442, 0.164424, 0.16442, 0.469224, 0.16442
18.9977, 0, 0.458994, 0.162385, 1.41421, -0.458994, 0.162385, 0, 0.162385, 0.162385, 0.162385, 0.162385, 0.162385, 0.162385, 0.162385, 0.162385, 0.162385, 0.162385, 0.162385, 0.162385, 0.162385, 0.162385, 0.162385, 0.162385, 0.162389, 0.162385, 0.45899, 0.162385
19.0056, 1, 0.448789, 0.160208, 1.73205, 0.551211, 0.160208, 0, 0.160208, 0.160208, 0.160208, 0.160208, 0.160208, 0.160208, 0.160208, 0.160208, 0.160208, 0.160208, 0.160208, 0.160208, 0.160208, 0.160208, 0.160208, 0.160208, 0.160212, 0.160208, 0.448785, 0.160208
19.0134, 0, 0.438774, 0.158046, 1.41421, -0.438774, 0.158046, 0, 0.158046, 0.158046, 0.158046, 0.158046, 0.158046, 0.158046, 0.158046, 0.158046, 0.158046, 0.158046, 0.158046, 0.158046, 0.158046, 0.158046, 0.158046, 0.158046, 0.15805, 0.158046, 0.438771, 0.158046
19.0213, 0, 0.429654, 0.156588, 1.41421, -0.429654, 0.156588, 0, 0.156588, 0.156588, 0.156588, 0.156588, 0.156588, 0.156588, 0.156588, 0.156588, 0.156588, 0.156588, 0.156588, 0.156588, 0.156588, 0.156588, 0.156588, 0.156588, 0.156592, 0.156588, 0.42965, 0.156588
19.0292, 0, 0.420312, 0.154718, 1.41421, -0.420312, 0.154718, 0, 0.154718, 0.154718, 0.154718, 0.154718, 0.154718, 0.154718, 0.154718, 0.154718, 0.154718, 0.154718, 0.154718, 0.154718, 0.154718, 0.154718, 0.154718, 0.154718, 0.154722, 0.154718, 0.420308, 0.154718
19.0371, 0.358949, 0.41082, 0.152504, 1.53589, -0.0518706, 0.152504, 0, 0.152504, 0.152504, 0.152504, 0.152504, 0.152504, 0.152504, 0.152504, 0.152504, 0.152504, 0.152504, 0.152504, 0.152504, 0.152504, 0.152504, 0.152504, 0.152504, 0.152508, 0.152504, 0.410816, 0.152504
19.0449, 0.641051, 0.401364, 0.150131, 1.62513, 0.239687, 0.150131, 0, 0.150131, 0.150131, 0.150131, 0.150131, 0.150131, 0.150131, 0.150131, 0.150131, 0.150131, 0.150131, 0.150131, 0.150131, 0.150131, 0.150131, 0.150131, 0.150131, 0.150135, 0.150131, 0.40136, 0.150131
19.0528, 0, 0.392126, 0.147776, 1.41421, -0.392126, 0.147776, 0, 0.147776, 0.147776, 0.147776, 0.147776, 0.147776, 0.147776, 0.147776, 0.147776, 0.147776, 0.147776, 0.147776, 0.147776, 0.147776, 0.147776, 0.147776, 0.147776, 0.14778, 0.147776, 0.392122, 0.147776
19.0607, 0.351833, 0.384126, 0.146463, 1.53357, -0.0322925, 0.146463, 0, 0.146463, 0.146463, 0.146463, 0.146463, 0.146463, 0.146463, 0.146463, 0.146463, 0.146463, 0.146463, 0.146463, 0.146463, 0.146463, 0.146463, 0.146463, 0.146463, 0.146467, 0.146463, 0.384122, 0.146463
19.0686, 1.64817, 0.375855, 0.144681, 1.91002, 1.27231, 0.144681, 0, 0.144681, 0.144681, 0.144681, 0.144681, 0.144681, 0.144681, 0.144681, 0.144681, 0.144681, 0.144681, 0.144681, 0.144681, 0.144681, 0.144681, 0.144681, 0.144681, 0.144685, 0.144681, 0.375851, 0.144681
19.0764, 1, 0.367397, 0.142517, 1.73205, 0.632603, 0.142517, 0, 0.142517, 0.142517, 0.142517, 0.142517, 0.142517, 0.142517, 0.142517, 0.142517, 0.142517, 0.142517, 0.142517, 0.142517, 0.142517, 0.142517, 0.142517, 0.142517, 0.142521, 0.142517, 0.367393, 0.142517
19.0843, 0, 0.35895, 0.140174, 1.41421, -0.35895, 0.140174, 0, 0.140174, 0.140174, 0.140174, 0.140174, 0.140174, 0.140174, 0.140174, 0.140174, 0.140174, 0.140174, 0.140174, 0.140174, 0.140174, 0.140174, 0.140174, 0.140174, 0.140178, 0.140174, 0.358946, 0.140174
19.0922, 0, 0.350716, 0.137851, 1.41421, -0.350716, 0.137851, 0, 0.137851, 0.137851, 0.137851, 0.137851, 0.137851, 0.137851, 0.137851, 0.137851, 0.137851, 0.137851, 0.137851, 0.137851, 0.137851, 0.137851, 0.137851, 0.137851, 0.137855, 0.137851, 0.350712, 0.137851
19.1001, 0, 0.343557, 0.136419, 1.41421, -0.343557, 0.136419, 0, 0.136419, 0.136419, 0.136419, 0.136419, 0.136419, 0.136419, 0.136419, 0.136419, 0.136419, 0.136419, 0.136419, 0.136419, 0.136419, 0.136419, 0.136419, 0.136419, 0.136423, 0.136419, 0.343553, 0.136419
19.1079, 0, 0.336106, 0.134511, 1.41421, -0.336106, 0.134511, 0, 0.134511, 0.134511, 0.134511, 0.134511, 0.134511, 0.134511, 0.134511, 0.134511, 0.134511, 0.134511, 0.134511, 0.134511, 0.134511, 0.134511, 0.134511, 0.134511, 0.134515, 0.134511, 0.336102, 0.134511
19.1158, 1.33499, 0.328449, 0.132221, 1.82619, 1.00654, 0.132221, 0, 0.132221, 0.132221, 0.132221, 0.132221, 0.132221, 0.132221, 0.132221, 0.132221, 0.132221, 0.132221, 0.132221, 0.132221, 0.132221, 0.132221, 0.132221, 0.132221, 0.132225, 0.132221, 0.328445, 0.132221
19.1237, 1.99769, 0.320789, 0.129754, 1.99942, 1.6769, 0.129754, 0, 0.129754, 0.129754, 0.129754, 0.129754, 0.129754, 0.129754, 0.129754, 0.129754, 0.129754, 0.129754, 0.129754, 0.129754, 0.129754, 0.129754, 0.129754, 0.129754, 0.129758, 0.129754, 0.320785, 0.129754
19.1316, 1.66733, 0.313323, 0.12731, 1.91503, 1.354, 0.12731, 0, 0.12731, 0.12731, 0.12731, 0.12731, 0.12731, 0.12731, 0.12731, 0.12731, 0.12731, 0.12731, 0.12731, 0.12731, 0.12731, 0.12731, 0.12731, 0.12731, 0.127314, 0.12731, 0.313319, 0.12731
19.1394, 0, 0.307143, 0.125989, 1.41421, -0.307143, 0.125989, 0, 0.125989, 0.125989, 0.125989, 0.125989, 0.125989, 0.125989, 0.125989, 0.125989, 0.125989, 0.125989, 0.125989, 0.125989, 0.125989, 0.125989, 0.125989, 0.125989, 0.125993, 0.125989, 0.307139, 0.125989
19.1473, 0.32557, 0.30062, 0.124168, 1.52498, 0.0249502, 0.124168, 0, 0.124168, 0.124168, 0.124168, 0.124168, 0.124168, 0.124168, 0.124168, 0.124168, 0.124168, 0.124168, 0.124168, 0.124168, 0.124168, 0.124168, 0.124168, 0.124168, 0.124172, 0.124168, 0.300616, 0.124168
19.1552, 0.997187, 0.29386, 0.121954, 1.73124, 0.703326, 0.121954, 0, 0.121954, 0.121954, 0.121954, 0.121954, 0.121954, 0.121954, 0.121954, 0.121954, 0.121954, 0.121954, 0.121954, 0.121954, 0.121954, 0.121954, 0.121954, 0.121954, 0.121958, 0.121954, 0.293857, 0.121954
19.1631, 0.677243, 0.28707, 0.11956, 1.63623, 0.390174, 0.11956, 0, 0.11956, 0.11956, 0.11956, 0.11956, 0.11956, 0.11956, 0.11956, 0.11956, 0.11956, 0.11956, 0.11956, 0.11956, 0.11956, 0.11956, 0.11956, 0.11956, 0.119564, 0.11956, 0.287066, 0.11956
19.1709, 0, 0.280446, 0.117189, 1.41421, -0.280446, 0.117189, 0, 0.117189, 0.117189, 0.117189, 0.117189, 0.117189, 0.117189, 0.117189, 0.117189, 0.117189, 0.117189, 0.117189, 0.117189, 0.117189, 0.117189, 0.117189, 0.117189, 0.117193, 0.117189, 0.280442, 0.117189
19.1788, 0, 0.274909, 0.115766, 1.41421, -0.274909, 0.115766, 0, 0.115766, 0.115766, 0.115766, 0.115766, 0.115766, 0.115766, 0.115766, 0.115766, 0.115766, 0.115766, 0.115766, 0.115766, 0.115766, 0.115766, 0.115766, 0.115766, 0.11577, 0.115766, 0.274905, 0.115766
19.1867, 0.313181, 0.26902, 0.113855, 1.52091, 0.0441616, 0.113855, 0, 0.113855, 0.113855, 0.113855, 0.113855, 0.113855, 0.113855, 0.113855, 0.113855, 0.113855, 0.113855, 0.113855, 0.113855, 0.113855, 0.113855, 0.113855, 0.113855, 0.113859, 0.113855, 0.269016, 0.113855
19.1946, 0.686819, 0.262877, 0.111562, 1.63915, 0.423941, 0.111562, 0, 0.111562, 0.111562, 0.111562, 0.111562, 0.111562, 0.111562, 0.111562, 0.111562, 0.111562, 0.111562, 0.111562, 0.111562, 0.111562, 0.111562, 0.111562, 0.111562, 0.111566, 0.111562, 0.262873, 0.111562
19.2024, 0, 0.256687, 0.109096, 1.41421, -0.256687, 0.109096, 0, 0.109096, 0.109096, 0.109096, 0.109096, 0.109096, 0.109096, 0.109096, 0.109096, 0.109096, 0.109096, 0.109096, 0.109096, 0.109096, 0.109096, 0.109096, 0.109096, 0.1091, 0.109096, 0.256683, 0.109096
19.2103, 0.3059, 0.250646, 0.106657, 1.51852, 0.0552541, 0.106657, 0, 0.106657, 0.106657, 0.106657, 0.106657, 0.106657, 0.106657, 0.106657, 0.106657, 0.106657, 0.106657, 0.106657, 0.106657, 0.106657, 0.106657, 0.106657, 0.106657, 0.106661, 0.106657, 0.250642, 0.106657
19.2182, 1.6941, 0.245831, 0.10533, 1.922, 1.44827, 0.10533, 0, 0.10533, 0.10533, 0.10533, 0.10533, 0.10533, 0.10533, 0.10533, 0.10533, 0.10533, 0.10533, 0.10533, 0.10533, 0.10533, 0.10533, 0.10533, 0.10533, 0.105334, 0.10533, 0.245827, 0.10533
19.2261, 0, 0.24064, 0.103513, 1.41421, -0.24064, 0.103513, 0, 0.103513, 0.103513, 0.103513, 0.103513, 0.103513, 0.103513, 0.103513, 0.103513, 0.103513, 0.103513, 0.103513, 0.103513, 0.103513, 0.103513, 0.103513, 0.103513, 0.103517, 0.103513, 0.240636, 0.103513
19.2339, 0, 0.23518, 0.10132, 1.41421, -0.23518, 0.10132, 0, 0.10132, 0.10132, 0.10132, 0.10132, 0.10132, 0.10132, 0.10132, 0.10132, 0.10132, 0.10132, 0.10132, 0.10132, 0.10132, 0.10132, 0.10132, 0.10132, 0.101324, 0.10132, 0.235176, 0.10132
19.2418, 1, 0.229652, 0.0989559, 1.73205, 0.770348, 0.0989559, 0, 0.0989559, 0.0989559, 0.0989559, 0.0989559, 0.0989559, 0.0989559, 0.0989559, 0.0989559, 0.0989559, 0.0989559, 0.0989559, 0.0989559, 0.0989559, 0.0989559, 0.0989559, 0.0989559, 0.0989599, 0.0989559, 0.229648, 0.0989559
19.2497, 0, 0.224252, 0.0966199, 1.41421, -0.224252, 0.0966199, 0, 0.0966199, 0.0966199, 0.0966199, 0.0966199, 0.0966199, 0.0966199, 0.0966199, 0.0966199, 0.0966199, 0.0966199, 0.0966199, 0.0966199, 0.0966199, 0.0966199, 0.0966199, 0.0966199, 0.0966239, 0.0966199, 0.224248, 0.0966199
19.2575, 0.291522, 0.219887, 0.0952219, 1.51378, 0.0716351, 0.0952219, 0, 0.0952219, 0.0952219, 0.0952219, 0.0952219, 0.0952219, 0.0952219, 0.0952219, 0.0952219, 0.0952219, 0.0952219, 0.0952219, 0.0952219, 0.0952219, 0.0952219, 0.0952219, 0.0952219, 0.0952259, 0.0952219, 0.219883, 0.0952219
19.2654, 0.708478, 0.215144, 0.0933549, 1.64575, 0.493333, 0.0933549, 0, 0.0933549, 0.0933549, 0.0933549, 0.0933549, 0.0933549, 0.0933549, 0.0933549, 0.0933549, 0.0933549, 0.0933549, 0.0933549, 0.0933549, 0.0933549, 0.0933549, 0.0933549, 0.0933549, 0.0933589, 0.0933549, 0.21514, 0.0933549
19.2733, 0, 0.210133, 0.0911293, 1.41421, -0.210133, 0.0911293, 0, 0.0911293, 0.0911293, 0.0911293, 0.0911293, 0.0911293, 0.0911293, 0.0911293, 0.0911293, 0.0911293, 0.0911293, 0.0911293, 0.0911293, 0.0911293, 0.0911293, 0.0911293, 0.0911293, 0.0911333, 0.0911293, 0.210129, 0.0911293
19.2812, 0, 0.205047, 0.0887446, 1.41421, -0.205047, 0.0887446, 0, 0.0887446, 0.0887446, 0.0887446, 0.0887446, 0.0887446, 0.0887446, 0.0887446, 0.0887446, 0.0887446, 0.0887446, 0.0887446, 0.0887446, 0.0887446, 0.0887446, 0.0887446, 0.0887446, 0.0887486, 0.0887446, 0.205043, 0.0887446
19.289, 0, 0.200074, 0.0863916, 1.41421, -0.200074, 0.0863916, 0, 0.0863916, 0.0863916, 0.0863916, 0.0863916, 0.0863916, 0.0863916, 0.0863916, 0.0863916, 0.0863916, 0.0863916, 0.0863916, 0.0863916, 0.0863916, 0.0863916, 0.0863916, 0.0863916, 0.0863956, 0.0863916, 0.20007, 0.0863916
19.2969, 0, 0.196238, 0.0850952, 1.41421, -0.196238, 0.0850952, 0, 0.0850952, 0.0850952, 0.0850952, 0.0850952, 0.0850952, 0.0850952, 0.0850952, 0.0850952, 0.0850952, 0.0850952, 0.0850952, 0.0850952, 0.0850952, 0.0850952, 0.0850952, 0.0850952, 0.0850992, 0.0850952, 0.196234, 0.0850952
19.3048, 1, 0.192013, 0.0833352, 1.73205, 0.807987, 0.0833352, 0, 0.0833352, 0.0833352, 0.0833352, 0.0833352, 0.0833352, 0.0833352, 0.0833352, 0.0833352, 0.0833352, 0.0833352, 0.0833352, 0.0833352, 0.0833352, 0.0833352, 0.0833352, 0.0833352, 0.0833392, 0.0833352, 0.192009, 0.0833352
19.3127, 0, 0.187512, 0.081227, 1.41421, -0.187512, 0.081227, 0, 0.081227, 0.081227, 0.081227, 0.081227, 0.081227, 0.081227, 0.081227, 0.081227, 0.081227, 0.081227, 0.081227, 0.081227, 0.081227, 0.081227, 0.081227, 0.081227, 0.081231, 0.081227, 0.187507, 0.081227
19.3205, 0, 0.182927, 0.0789652, 1.41421, -0.182927, 0.0789652, 0, 0.0789652, 0.0789652, 0.0789652, 0.0789652, 0.0789652, 0.0789652, 0.0789652, 0.0789652, 0.0789652, 0.0789652, 0.0789652, 0.0789652, 0.0789652, 0.0789652, 0.0789652, 0.0789652, 0.0789692, 0.0789652, 0.182922, 0.0789652
19.3284, 0, 0.178439, 0.0767353, 1.41421, -0.178439, 0.0767353, 0, 0.0767353, 0.0767353, 0.0767353, 0.0767353, 0.0767353, 0.0767353, 0.0767353, 0.0767353, 0.0767353, 0.0767353, 0.0767353, 0.0767353, 0.0767353, 0.0767353, 0.0767353, 0.0767353, 0.0767394, 0.0767353, 0.178435, 0.0767353
19.3363, 0.267592, 0.174917, 0.0754066, 1.50585, 0.0926751, 0.0754066, 0, 0.0754066, 0.0754066, 0.0754066, 0.0754066, 0.0754066, 0.0754066, 0.0754066, 0.0754066, 0.0754066, 0.0754066, 0.0754066, 0.0754066, 0.0754066, 0.0754066, 0.0754066, 0.0754066, 0.0754106, 0.0754066, 0.174913, 0.0754066
19.3442, 0.732408, 0.171015, 0.0736386, 1.653, 0.561393, 0.0736386, 0, 0.0736386, 0.0736386, 0.0736386, 0.0736386, 0.0736386, 0.0736386, 0.0736386, 0.0736386, 0.0736386, 0.0736386, 0.0736386, 0.0736386, 0.0736386, 0.0736386, 0.0736386, 0.0736386, 0.0736427, 0.0736386, 0.171011, 0.0736386
19.352, 0, 0.166844, 0.0715443, 1.41421, -0.166844, 0.0715443, 0, 0.0715443, 0.0715443, 0.0715443, 0.0715443, 0.0715443, 0.0715443, 0.0715443, 0.0715443, 0.0715443, 0.0715443, 0.0715443, 0.0715443, 0.0715443, 0.0715443, 0.0715443, 0.0715443, 0.0715483, 0.0715443, 0.16684, 0.0715443
19.3599, 0, 0.162587, 0.0693092, 1.41421, -0.162587, 0.0693092, 0, 0.0693092, 0.0693092, 0.0693092, 0.0693092, 0.0693092, 0.0693092, 0.0693092, 0.0693092, 0.0693092, 0.0693092, 0.0693092, 0.0693092, 0.0693092, 0.0693092, 0.0693092, 0.0693092, 0.0693133, 0.0693092, 0.162583, 0.0693092
19.3678, 0, 0.158419, 0.0671097, 1.41421, -0.158419, 0.0671097, 0, 0.0671097, 0.0671097, 0.0671097, 0.0671097, 0.0671097, 0.0671097, 0.0671097, 0.0671097, 0.0671097, 0.0671097, 0.0671097, 0.0671097, 0.0671097, 0.0671097, 0.0671097, 0.0671097, 0.0671138, 0.0671097, 0.158414, 0.0671097
19.3757, 0, 0.155276, 0.0658874, 1.41421, -0.155276, 0.0658874, 0, 0.0658874, 0.0658874, 0.0658874, 0.0658874, 0.0658874, 0.0658874, 0.0658874, 0.0658874, 0.0658874, 0.0658874, 0.0658874, 0.0658874, 0.0658874, 0.0658874, 0.0658874, 0.0658874, 0.0658915, 0.0658874, 0.155271, 0.0658874
19.3835, 1, 0.151753, 0.0642389, 1.73205, 0.848247, 0.0642389, 0, 0.0642389, 0.0642389, 0.0642389, 0.0642389, 0.0642389, 0.0642389, 0.0642389, 0.0642389, 0.0642389, 0.0642389, 0.0642389, 0.0642389, 0.0642389, 0.0642389, 0.0642389, 0.0642389, 0.064243, 0.0642389, 0.151749, 0.0642389
19.3914, 0, 0.147963, 0.062279, 1.41421, -0.147963, 0.062279, 0, 0.062279, 0.062279, 0.062279, 0.062279, 0.062279, 0.062279, 0.062279, 0.062279, 0.062279, 0.062279, 0.062279, 0.062279, 0.062279, 0.062279, 0.062279, 0.062279, 0.0622831, 0.062279, 0.147959, 0.062279
19.3993, 0, 0.144082, 0.0601861, 1.41421, -0.144082, 0.0601861, 0, 0.0601861, 0.0601861, 0.0601861, 0.0601861, 0.0601861, 0.0601861, 0.0601861, 0.0601861, 0.0601861, 0.0601861, 0.0601861, 0.0601861, 0.0601861, 0.0601861, 0.0601861, 0.0601861, 0.0601902, 0.0601861, 0.144077, 0.0601861
19.4072, 2, 0.140275, 0.058129, 2, 1.85972, 0.058129, 0, 0.058129, 0.058129, 0.058129, 0.058129, 0.058129, 0.058129, 0.058129, 0.058129, 0.058129, 0.058129, 0.058129, 0.058129, 0.058129, 0.058129, 0.058129, 0.058129, 0.0581331, 0.058129, 0.140271, 0.058129
19.415, 0, 0.137345, 0.0569119, 1.41421, -0.137345, 0.0569119, 0, 0.0569119, 0.0569119, 0.0569119, 0.0569119, 0.0569119, 0.0569119, 0.0569119, 0.0569119, 0.0569119, 0.0569119, 0.0569119, 0.0569119, 0.0569119, 0.0569119, 0.0569119, 0.0569119, 0.056916, 0.0569119, 0.137341, 0.0569119
19.4229, 1, 0.134051, 0.0552968, 1.73205, 0.865949, 0.0552968, 0, 0.0552968, 0.0552968, 0.0552968, 0.0552968, 0.0552968, 0.0552968, 0.0552968, 0.0552968, 0.0552968, 0.0552968, 0.0552968, 0.0552968, 0.0552968, 0.0552968, 0.0552968, 0.0552968, 0.0553009, 0.0552968, 0.134047, 0.0552968
19.4308, 0, 0.130504, 0.053395, 1.41421, -0.130504, 0.053395, 0, 0.053395, 0.053395, 0.053395, 0.053395, 0.053395, 0.053395, 0.053395, 0.053395, 0.053395, 0.053395, 0.053395, 0.053395, 0.053395, 0.053395, 0.053395, 0.053395, 0.0533992, 0.053395, 0.1305, 0.053395
19.4387, 0, 0.126868, 0.0513746, 1.41421, -0.126868, 0.0513746, 0, 0.0513746, 0.0513746, 0.0513746, 0.0513746, 0.0513746, 0.0513746, 0.0513746, 0.0513746, 0.0513746, 0.0513746, 0.0513746, 0.0513746, 0.0513746, 0.0513746, 0.0513746, 0.0513746, 0.0513788, 0.0513746, 0.126864, 0.0513746
19.4465, 0, 0.123298, 0.0493932, 1.41421, -0.123298, 0.0493932, 0, 0.0493932, 0.0493932, 0.0493932, 0.0493932, 0.0493932, 0.0493932, 0.0493932, 0.0493932, 0.0493932, 0.0493932, 0.0493932, 0.0493932, 0.0493932, 0.0493932, 0.0493932, 0.0493932, 0.0493974, 0.0493932, 0.123294, 0.0493932
19.4544, 0, 0.120633, 0.0482877, 1.41421, -0.120633, 0.0482877, 0, 0.0482877, 0.0482877, 0.0482877, 0.0482877, 0.0482877, 0.0482877, 0.0482877, 0.0482877, 0.0482877, 0.0482877, 0.0482877, 0.0482877, 0.0482877, 0.0482877, 0.0482877, 0.0482877, 0.0482921, 0.0482877, 0.120628, 0.0482877
19.4623, 0.228805, 0.117613, 0.0468034, 1.49292, 0.111192, 0.0468034, 0, 0.0468034, 0.0468034, 0.0468034, 0.0468034, 0.0468034, 0.0468034, 0.0468034, 0.0468034, 0.0468034, 0.0468034, 0.0468034, 0.0468034, 0.0468034, 0.0468034, 0.0468034, 0.0468034, 0.0468078, 0.0468034, 0.117609, 0.0468034
19.4701, 0.997657, 0.114349, 0.0450512, 1.73137, 0.883308, 0.0450512, 0, 0.0450512, 0.0450512, 0.0450512, 0.0450512, 0.0450512, 0.0450512, 0.0450512, 0.0450512, 0.0450512, 0.0450512, 0.0450512, 0.0450512, 0.0450512, 0.0450512, 0.0450512, 0.0450512, 0.0450557, 0.0450512, 0.114344, 0.0450512
19.478, 0.773538, 0.110998, 0.0431901, 1.66539, 0.66254, 0.0431901, 0, 0.0431901, 0.0431901, 0.0431901, 0.0431901, 0.0431901, 0.0431901, 0.0431901, 0.0431901, 0.0431901, 0.0431901, 0.0431901, 0.0431901, 0.0431901, 0.0431901, 0.0431901, 0.0431901, 0.0431948, 0.0431901, 0.110993, 0.0431901
19.4859, 1, 0.107708, 0.0413683, 1.73205, 0.892292, 0.0413683, 0, 0.0413683, 0.0413683, 0.0413683, 0.0413683, 0.0413683, 0.0413683, 0.0413683, 0.0413683, 0.0413683, 0.0413683, 0.0413683, 0.0413683, 0.0413683, 0.0413683, 0.0413683, 0.0413683, 0.0413731, 0.0413683, 0.107703, 0.0413683
19.4938, 0, 0.105195, 0.0403036, 1.41421, -0.105195, 0.0403036, 0, 0.0403036, 0.0403036, 0.0403036, 0.0403036, 0.0403036, 0.0403036, 0.0403036, 0.0403036, 0.0403036, 0.0403036, 0.0403036, 0.0403036, 0.0403036, 0.0403036, 0.0403036, 0.0403036, 0.0403087, 0.0403036, 0.10519, 0.0403036
19.5016, 0.217047, 0.102354, 0.0388912, 1.48897, 0.114693, 0.0388912, 0, 0.0388912, 0.0388912, 0.0388912, 0.0388912, 0.0388912, 0.0388912, 0.0388912, 0.0388912, 0.0388912, 0.0388912, 0.0388912, 0.0388912, 0.0388912, 0.0388912, 0.0388912, 0.0388912, 0.0388965, 0.0388912, 0.102348, 0.0388912
19.5095, 0.782953, 0.0992892, 0.0372373, 1.66822, 0.683664, 0.0372373, 0, 0.0372373, 0.0372373, 0.0372373, 0.0372373, 0.0372373, 0.0372373, 0.0372373, 0.0372373, 0.0372373, 0.0372373, 0.0372373, 0.0372373, 0.0372373, 0.0372373, 0.0372373, 0.0372373, 0.037243, 0.0372373, 0.0992834, 0.0372373
19.5174, 0, 0.0961477, 0.0354893, 1.41421, -0.0961477, 0.0354893, 0, 0.0354893, 0.0354893, 0.0354893, 0.0354893, 0.0354893, 0.0354893, 0.0354893, 0.0354893, 0.0354893, 0.0354893, 0.0354893, 0.0354893, 0.0354893, 0.0354893, 0.0354893, 0.0354893, 0.0354956, 0.0354893, 0.0961414, 0.0354893
19.5253, 1, 0.093066, 0.0337834, 1.73205, 0.906934, 0.0337834, 0, 0.0337834, 0.0337834, 0.0337834, 0.0337834, 0.0337834, 0.0337834, 0.0337834, 0.0337834, 0.0337834, 0.0337834, 0.0337834, 0.0337834, 0.0337834, 0.0337834, 0.0337834, 0.0337834, 0.0337903, 0.0337834, 0.093059, 0.0337834
19.5331, 0, 0.090753, 0.0328296, 1.41421, -0.090753, 0.0328296, 0, 0.0328296, 0.0328296, 0.0328296, 0.0328296, 0.0328296, 0.0328296, 0.0328296, 0.0328296, 0.0328296, 0.0328296, 0.0328296, 0.0328296, 0.0328296, 0.0328296, 0.0328296, 0.0328296, 0.0328373, 0.0328296, 0.0907453, 0.0328296
19.541, 0, 0.0881377, 0.0315575, 1.41421, -0.0881377, 0.0315575, 0, 0.0315575, 0.0315575, 0.0315575, 0.0315575, 0.0315575, 0.0315575, 0.0315575, 0.0315575, 0.0315575, 0.0315575, 0.0315575, 0.0315575, 0.0315575, 0.0315575, 0.0315575, 0.0315575, 0.0315662, 0.0315575, 0.088129, 0.0315575
19.5489, 0, 0.0853206, 0.0300677, 1.41421, -0.0853206, 0.0300677, 0, 0.0300677, 0.0300677, 0.0300677, 0.0300677, 0.0300677, 0.0300677, 0.0300677, 0.0300677, 0.0300677, 0.0300677, 0.0300677, 0.0300677, 0.0300677, 0.0300677, 0.0300677, 0.0300677, 0.0300776, 0.0300677, 0.0853106, 0.0300677
19.5568, 0, 0.0824376, 0.0284957, 1.41421, -0.0824376, 0.0284957, 0, 0.0284957, 0.0284957, 0.0284957, 0.0284957, 0.0284957, 0.0284957, 0.0284957, 0.0284957, 0.0284957, 0.0284957, 0.0284957, 0.0284957, 0.0284957, 0.0284957, 0.0284957, 0.0284957, 0.0285072, 0.0284957, 0.0824261, 0.0284957
19.5646, 0, 0.0796122, 0.0269659, 1.41421, -0.0796122, 0.0269659, 0, 0.0269659, 0.0269659, 0.0269659, 0.0269659, 0.0269659, 0.0269659, 0.0269659, 0.0269659, 0.0269659, 0.0269659, 0.0269659, 0.0269659, 0.0269659, 0.0269659, 0.0269659, 0.0269659, 0.0269793, 0.0269659, 0.0795988, 0.0269659
19.5725, 0, 0.0774409, 0.0260742, 1.41421, -0.0774409, 0.0260742, 0, 0.0260742, 0.0260742, 0.0260742, 0.0260742, 0.0260742, 0.0260742, 0.0260742, 0.0260742, 0.0260742, 0.0260742, 0.0260742, 0.0260742, 0.0260742, 0.0260742, 0.0260742, 0.0260742, 0.0260898, 0.0260742, 0.0774253, 0.0260742
19.5804, 1, 0.0750073, 0.0249047, 1.73205, 0.924993, 0.0249047, 0, 0.0249047, 0.0249047, 0.0249047, 0.0249047, 0.0249047, 0.0249047, 0.0249047, 0.0249047, 0.0249047, 0.0249047, 0.0249047, 0.0249047, 0.0249047, 0.0249047, 0.0249047, 0.0249047, 0.024923, 0.0249047, 0.074989, 0.0249047
