   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_131.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, S_K, Si_K, Br_L, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
23.2029, 0, 0.00191148, 0, 1.41421, -0.00191148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00189659, 0, 1.48824e-05, 0
23.2109, 0, 0.00187427, 0, 1.41421, -0.00187427, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00186051, 0, 1.37542e-05, 0
23.2188, 0.110064, 0.00183452, 0, 1.45261, 0.10823, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00182183, 0, 1.26874e-05, 0
23.2267, 0.889936, 0.0017922, 0, 1.69998, 0.888143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00178052, 0, 1.16801e-05, 0
23.2346, 0, 0.00174737, 0, 1.41421, -0.00174737, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00173664, 0, 1.07314e-05, 0
23.2425, 0, 0.00170011, 0, 1.41421, -0.00170011, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00169027, 0, 9.83988e-06, 0
23.2504, 0, 0.00165059, 0, 1.41421, -0.00165059, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00164158, 0, 9.00433e-06, 0
23.2583, 0, 0.00159892, 0, 1.41421, -0.00159892, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0015907, 0, 8.22248e-06, 0
23.2662, 0, 0.00154537, 0, 1.41421, -0.00154537, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00153788, 0, 7.49333e-06, 0
23.2742, 0, 0.00149014, 0, 1.41421, -0.00149014, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00148332, 0, 6.81444e-06, 0
23.2821, 0, 0.00143348, 0, 1.41421, -0.00143348, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00142729, 0, 6.18402e-06, 0
23.29, 0, 0.00137566, 0, 1.41421, -0.00137566, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00137006, 0, 5.60004e-06, 0
23.2979, 0, 0.00131698, 0, 1.41421, -0.00131698, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00131192, 0, 5.06051e-06, 0
23.3058, 0, 0.00125767, 0, 1.41421, -0.00125767, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0012531, 0, 4.56292e-06, 0
23.3137, 0, 0.00119808, 0, 1.41421, -0.00119808, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00119397, 0, 4.10557e-06, 0
23.3216, 0, 0.00113844, 0, 1.41421, -0.00113844, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00113475, 0, 3.68594e-06, 0
23.3295, 0, 0.00107905, 0, 1.41421, -0.00107905, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00107575, 0, 3.30196e-06, 0
23.3374, 0, 0.00102016, 0, 1.41421, -0.00102016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00101721, 0, 2.95149e-06, 0
23.3454, 0, 0.000962054, 0, 1.41421, -0.000962054, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000959422, 0, 2.63246e-06, 0
23.3533, 0, 0.00090491, 0, 1.41421, -0.00090491, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000902567, 0, 2.34257e-06, 0
23.3612, 0, 0.000849005, 0, 1.41421, -0.000849005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000846925, 0, 2.08008e-06, 0
23.3691, 0, 0.000794482, 0, 1.41421, -0.000794482, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000792639, 0, 1.84276e-06, 0
23.377, 0, 0.00074157, 0, 1.41421, -0.00074157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000739941, 0, 1.62894e-06, 0
23.3849, 0, 0.000690385, 0, 1.41421, -0.000690385, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000688949, 0, 1.43664e-06, 0
23.3928, 0, 0.000641073, 0, 1.41421, -0.000641073, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000639809, 0, 1.26417e-06, 0
23.4007, 0, 0.000593743, 0, 1.41421, -0.000593743, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000592633, 0, 1.10988e-06, 0
23.4087, 0, 0.000548495, 0, 1.41421, -0.000548495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000547523, 0, 9.72232e-07, 0
23.4166, 0, 0.000505363, 0, 1.41421, -0.000505363, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000504514, 0, 8.49652e-07, 0
23.4245, 0, 0.000464435, 0, 1.41421, -0.000464435, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000463695, 0, 7.40873e-07, 0
23.4324, 0, 0.000425717, 0, 1.41421, -0.000425717, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000425072, 0, 6.44537e-07, 0
23.4403, 0, 0.000389197, 0, 1.41421, -0.000389197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000388638, 0, 5.59395e-07, 0
23.4482, 0, 0.000354905, 0, 1.41421, -0.000354905, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00035442, 0, 4.84413e-07, 0
23.4561, 0, 0.000322788, 0, 1.41421, -0.000322788, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000322369, 0, 4.18494e-07, 0
23.464, 1, 0.000292816, 0, 1.73205, 0.999707, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000292456, 0, 3.60707e-07, 0
23.4719, 0, 0.00026494, 0, 1.41421, -0.00026494, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00026463, 0, 3.10176e-07, 0
23.4799, 0, 0.000239103, 0, 1.41421, -0.000239103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000238837, 0, 2.66111e-07, 0
23.4878, 0, 0.000215217, 0, 1.41421, -0.000215217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000214989, 0, 2.27757e-07, 0
23.4957, 0, 0.000193226, 0, 1.41421, -0.000193226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000193031, 0, 1.94489e-07, 0
23.5036, 0, 0.000173029, 0, 1.41421, -0.000173029, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000172863, 0, 1.65685e-07, 0
23.5115, 0, 0.000154543, 0, 1.41421, -0.000154543, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000154402, 0, 1.40816e-07, 0
23.5194, 0, 0.000137676, 0, 1.41421, -0.000137676, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000137557, 0, 1.19398e-07, 0
23.5273, 0, 0.000122337, 0, 1.41421, -0.000122337, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000122236, 0, 1.01004e-07, 0
23.5352, 0, 0.000108421, 0, 1.41421, -0.000108421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000108336, 0, 8.52354e-08, 0
23.5432, 0, 9.58458e-05, 0, 1.41421, -9.58458e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.5774e-05, 0, 7.17647e-08, 0
23.5511, 0, 8.45087e-05, 0, 1.41421, -8.45087e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.44485e-05, 0, 6.02776e-08, 0
23.559, 0, 7.43212e-05, 0, 1.41421, -7.43212e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.42707e-05, 0, 5.05094e-08, 0
23.5669, 0, 6.51939e-05, 0, 1.41421, -6.51939e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.51516e-05, 0, 4.2224e-08, 0
23.5748, 1, 5.70426e-05, 0, 1.73205, 0.999943, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.70074e-05, 0, 3.52157e-08, 0
23.5827, 0, 4.97793e-05, 0, 1.41421, -4.97793e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.975e-05, 0, 2.92982e-08, 0
23.5906, 0, 4.33323e-05, 0, 1.41421, -4.33323e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.3308e-05, 0, 2.43195e-08, 0
23.5985, 0, 3.76226e-05, 0, 1.41421, -3.76226e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.76025e-05, 0, 2.01379e-08, 0
23.6064, 0, 3.25817e-05, 0, 1.41421, -3.25817e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.25651e-05, 0, 1.66357e-08, 0
23.6144, 0, 2.81441e-05, 0, 1.41421, -2.81441e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.81304e-05, 0, 1.37099e-08, 0
23.6223, 0, 2.42488e-05, 0, 1.41421, -2.42488e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.42376e-05, 0, 1.12717e-08, 0
23.6302, 0, 2.08395e-05, 0, 1.41421, -2.08395e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.08303e-05, 0, 9.24508e-09, 0
23.6381, 0, 1.78646e-05, 0, 1.41421, -1.78646e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.78571e-05, 0, 7.56513e-09, 0
23.646, 0, 1.52743e-05, 0, 1.41421, -1.52743e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.52681e-05, 0, 6.17507e-09, 0
23.6539, 0, 1.30273e-05, 0, 1.41421, -1.30273e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30223e-05, 0, 5.02891e-09, 0
23.6618, 0, 1.10823e-05, 0, 1.41421, -1.10823e-05, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10782e-05, 0, 4.08549e-09, 0
23.6697, 0, 9.40373e-06, 0, 1.41421, -9.40373e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.40042e-06, 0, 3.31114e-09, 0
23.6777, 0, 7.95951e-06, 0, 1.41421, -7.95951e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.95684e-06, 0, 2.67727e-09, 0
23.6856, 0, 6.71978e-06, 0, 1.41421, -6.71978e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.71762e-06, 0, 2.15946e-09, 0
23.6935, 0, 5.65878e-06, 0, 1.41421, -5.65878e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.65704e-06, 0, 1.73762e-09, 0
23.7014, 0, 4.75327e-06, 0, 1.41421, -4.75327e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.75187e-06, 0, 1.39484e-09, 0
23.7093, 0, 3.98276e-06, 0, 1.41421, -3.98276e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.98164e-06, 0, 1.11706e-09, 0
23.7172, 0, 3.32844e-06, 0, 1.41421, -3.32844e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.32754e-06, 0, 8.92344e-10, 0
23.7251, 0, 2.77485e-06, 0, 1.41421, -2.77485e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.77414e-06, 0, 7.112e-10, 0
23.733, 0, 2.30742e-06, 0, 1.41421, -2.30742e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.30685e-06, 0, 5.6543e-10, 0
23.7409, 0, 1.9139e-06, 0, 1.41421, -1.9139e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.91345e-06, 0, 4.48449e-10, 0
23.7489, 0, 1.58351e-06, 0, 1.41421, -1.58351e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58316e-06, 0, 3.54808e-10, 0
23.7568, 0, 1.30693e-06, 0, 1.41421, -1.30693e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30665e-06, 0, 2.80053e-10, 0
23.7647, 0, 1.07585e-06, 0, 1.41421, -1.07585e-06, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.07563e-06, 0, 2.2048e-10, 0
23.7726, 0, 8.835e-07, 0, 1.41421, -8.835e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.83327e-07, 0, 1.73172e-10, 0
23.7805, 0, 7.2369e-07, 0, 1.41421, -7.2369e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.23554e-07, 0, 1.35668e-10, 0
23.7884, 0, 5.91306e-07, 0, 1.41421, -5.91306e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.912e-07, 0, 1.06019e-10, 0
23.7963, 0, 4.81932e-07, 0, 1.41421, -4.81932e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.8185e-07, 0, 8.26374e-11, 0
23.8042, 0, 3.91828e-07, 0, 1.41421, -3.91828e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.91764e-07, 0, 6.42485e-11, 0
23.8122, 0, 3.17747e-07, 0, 1.41421, -3.17747e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.17697e-07, 0, 4.98121e-11, 0
23.8201, 0, 2.57058e-07, 0, 1.41421, -2.57058e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.57019e-07, 0, 3.85178e-11, 0
23.828, 0, 2.07433e-07, 0, 1.41421, -2.07433e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.07403e-07, 0, 2.9697e-11, 0
23.8359, 0, 1.66972e-07, 0, 1.41421, -1.66972e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6695e-07, 0, 2.28272e-11, 0
23.8438, 0, 1.34071e-07, 0, 1.41421, -1.34071e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34053e-07, 0, 1.74901e-11, 0
23.8517, 0, 1.07392e-07, 0, 1.41421, -1.07392e-07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.07378e-07, 0, 1.3355e-11, 0
23.8596, 0, 8.57991e-08, 0, 1.41421, -8.57991e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.57889e-08, 0, 1.01571e-11, 0
23.8675, 0, 6.83863e-08, 0, 1.41421, -6.83863e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.83786e-08, 0, 7.69258e-12, 0
23.8754, 0, 5.43667e-08, 0, 1.41421, -5.43667e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.43609e-08, 0, 5.79627e-12, 0
23.8834, 0, 4.31195e-08, 0, 1.41421, -4.31195e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.31152e-08, 0, 4.34235e-12, 0
23.8913, 0, 3.4113e-08, 0, 1.41421, -3.4113e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.41097e-08, 0, 3.22967e-12, 0
23.8992, 0, 2.69212e-08, 0, 1.41421, -2.69212e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.69188e-08, 0, 2.38062e-12, 0
23.9071, 0, 2.11947e-08, 0, 1.41421, -2.11947e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.11929e-08, 0, 1.73479e-12, 0
23.915, 0, 1.66443e-08, 0, 1.41421, -1.66443e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6643e-08, 0, 1.24504e-12, 0
23.9229, 0, 1.30388e-08, 0, 1.41421, -1.30388e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30379e-08, 0, 8.74446e-13, 0
23.9308, 0, 1.01893e-08, 0, 1.41421, -1.01893e-08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01887e-08, 0, 5.94884e-13, 0
23.9387, 0, 7.9435e-09, 0, 1.41421, -7.9435e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.94312e-09, 0, 3.84706e-13, 0
23.9467, 0, 6.17681e-09, 0, 1.41421, -6.17681e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.17658e-09, 0, 2.27186e-13, 0
23.9546, 0, 4.79189e-09, 0, 1.41421, -4.79189e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.79178e-09, 0, 1.09662e-13, 0
23.9625, 0, 3.70817e-09, 0, 1.41421, -3.70817e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.70815e-09, 0, 2.23451e-14, 0
23.9704, 0, 2.86261e-09, 0, 1.41421, -2.86261e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.86259e-09, 0, 1.57796e-14, 0
23.9783, 0, 2.20447e-09, 0, 1.41421, -2.20447e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.20446e-09, 0, 1.08287e-14, 0
23.9862, 0, 1.69351e-09, 0, 1.41421, -1.69351e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6935e-09, 0, 7.10401e-15, 0
23.9941, 0, 1.29758e-09, 0, 1.41421, -1.29758e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.29758e-09, 0, 4.32218e-15, 0
24.002, 0, 9.92073e-10, 0, 1.41421, -9.92073e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.9207e-10, 0, 3.24369e-15, 0
24.0099, 0, 7.5645e-10, 0, 1.41421, -7.5645e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.56448e-10, 0, 1.69895e-15, 0
24.0179, 0, 5.75307e-10, 0, 1.41421, -5.75307e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.75307e-10, 0, 5.53827e-16, 0
24.0258, 0, 4.36362e-10, 0, 1.41421, -4.36362e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.36361e-10, 0, 3.78384e-16, 0
24.0337, 0, 3.3e-10, 0, 1.41421, -3.3e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.3e-10, 0, 2.4945e-16, 0
24.0416, 0, 2.48583e-10, 0, 1.41421, -2.48583e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.48582e-10, 0, 1.54037e-16, 0
24.0495, 0, 1.86113e-10, 0, 1.41421, -1.86113e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.86113e-10, 0, 8.3918e-17, 0
24.0574, 0, 1.37025e-10, 0, 1.41421, -1.37025e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37025e-10, 0, 3.30798e-17, 0
24.0653, 0, 9.06336e-11, 0, 1.41421, -9.06336e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.06335e-11, 0, 7.73263e-18, 0
24.0732, 0, 2.9674e-11, 0, 1.41421, -2.9674e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.9674e-11, 0, 5.34352e-18, 0
24.0812, 0, 1.65818e-11, 0, 1.41421, -1.65818e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65818e-11, 0, 3.58318e-18, 0
24.0891, 0, 1.05651e-11, 0, 1.41421, -1.05651e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05651e-11, 0, 2.27717e-18, 0
24.097, 0, 7.00397e-12, 0, 1.41421, -7.00397e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.00397e-12, 0, 1.31549e-18, 0
24.1049, 0, 4.69002e-12, 0, 1.41421, -4.69002e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.69002e-12, 0, 6.12101e-19, 0
24.1128, 0, 3.08855e-12, 0, 1.41421, -3.08855e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.08855e-12, 0, 2.54306e-19, 0
24.1207, 0, 1.44088e-12, 0, 1.41421, -1.44088e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.44088e-12, 0, 0, 0
24.1286, 0, 7.71928e-13, 0, 1.41421, -7.71928e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.71928e-13, 0, 0, 0
24.1365, 0, 4.00511e-13, 0, 1.41421, -4.00511e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.00511e-13, 0, 0, 0
24.1444, 0, 1.67955e-13, 0, 1.41421, -1.67955e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.67955e-13, 0, 0, 0
24.1524, 0, 2.1034e-14, 0, 1.41421, -2.1034e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.1034e-14, 0, 0, 0
24.1603, 0, 1.15654e-14, 0, 1.41421, -1.15654e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.15654e-14, 0, 0, 0
24.1682, 0, 5.75667e-15, 0, 1.41421, -5.75667e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.75667e-15, 0, 0, 0
24.1761, 0, 2.17767e-15, 0, 1.41421, -2.17767e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.17767e-15, 0, 0, 0
24.184, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1919, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.1998, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.2077, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.2157, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.2236, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.2315, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.2394, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.2473, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.2552, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.2631, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.271, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.2789, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.2869, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.2948, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.3027, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.3106, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.3185, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.3264, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.3343, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.3422, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.3502, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.3581, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.366, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.3739, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.3818, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
24.3897, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
