   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_500.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
7.59375, 239.086, 233.941, 22.4032, 15.5269, 5.14444, 22.4032, 0, 233.941, 22.4032, 22.4032, 22.4032, 22.4032, 22.4032, 22.4032, 22.4032, 22.4032, 22.4032, 22.4032, 22.4032, 22.4032, 22.4032, 22.4032, 22.4032, 22.4032
7.60161, 203.696, 204.908, 21.8979, 14.3421, -1.21153, 21.8979, 0, 204.908, 21.8979, 21.8979, 21.8979, 21.8979, 21.8979, 21.8979, 21.8979, 21.8979, 21.8979, 21.8979, 21.8979, 21.8979, 21.8979, 21.8979, 21.8979, 21.8979
7.60947, 189.698, 178.289, 21.3901, 13.8455, 11.4083, 21.3901, 0, 178.289, 21.3901, 21.3901, 21.3901, 21.3901, 21.3901, 21.3901, 21.3901, 21.3901, 21.3901, 21.3901, 21.3901, 21.3901, 21.3901, 21.3901, 21.3901, 21.3901
7.61734, 154.623, 154.179, 20.8808, 12.5149, 0.44339, 20.8808, 0, 154.179, 20.8808, 20.8808, 20.8808, 20.8808, 20.8808, 20.8808, 20.8808, 20.8808, 20.8808, 20.8808, 20.8808, 20.8808, 20.8808, 20.8808, 20.8808, 20.8808
7.6252, 147.628, 132.599, 20.3714, 12.2322, 15.0281, 20.3714, 0, 132.599, 20.3714, 20.3714, 20.3714, 20.3714, 20.3714, 20.3714, 20.3714, 20.3714, 20.3714, 20.3714, 20.3714, 20.3714, 20.3714, 20.3714, 20.3714, 20.3714
7.63307, 116.801, 113.501, 19.8629, 10.8996, 3.29939, 19.8629, 0, 113.501, 19.8629, 19.8629, 19.8629, 19.8629, 19.8629, 19.8629, 19.8629, 19.8629, 19.8629, 19.8629, 19.8629, 19.8629, 19.8629, 19.8629, 19.8629, 19.8629
7.64093, 119.906, 96.7838, 19.3555, 11.0411, 23.122, 19.3555, 0, 96.7838, 19.3555, 19.3555, 19.3555, 19.3555, 19.3555, 19.3555, 19.3555, 19.3555, 19.3555, 19.3555, 19.3555, 19.3555, 19.3555, 19.3555, 19.3555, 19.3555
7.6488, 92.7928, 82.3003, 18.85, 9.73616, 10.4925, 18.85, 0, 82.3003, 18.85, 18.85, 18.85, 18.85, 18.85, 18.85, 18.85, 18.85, 18.85, 18.85, 18.85, 18.85, 18.85, 18.85, 18.85, 18.85
7.65666, 69.6887, 69.8766, 18.3455, 8.46692, -0.187988, 18.3455, 0, 69.8766, 18.3455, 18.3455, 18.3455, 18.3455, 18.3455, 18.3455, 18.3455, 18.3455, 18.3455, 18.3455, 18.3455, 18.3455, 18.3455, 18.3455, 18.3455, 18.3455
7.66452, 63.958, 59.32, 17.842, 8.12146, 4.63805, 17.842, 0, 59.32, 17.842, 17.842, 17.842, 17.842, 17.842, 17.842, 17.842, 17.842, 17.842, 17.842, 17.842, 17.842, 17.842, 17.842, 17.842, 17.842
7.67239, 62.9728, 50.4298, 17.3408, 8.06057, 12.543, 17.3408, 0, 50.4298, 17.3408, 17.3408, 17.3408, 17.3408, 17.3408, 17.3408, 17.3408, 17.3408, 17.3408, 17.3408, 17.3408, 17.3408, 17.3408, 17.3408, 17.3408, 17.3408
7.68025, 48.945, 43.0059, 16.8429, 7.13758, 5.93917, 16.8429, 0, 43.0059, 16.8429, 16.8429, 16.8429, 16.8429, 16.8429, 16.8429, 16.8429, 16.8429, 16.8429, 16.8429, 16.8429, 16.8429, 16.8429, 16.8429, 16.8429, 16.8429
7.68812, 37.3139, 36.8529, 16.3497, 6.27008, 0.461014, 16.3497, 0, 36.8529, 16.3497, 16.3497, 16.3497, 16.3497, 16.3497, 16.3497, 16.3497, 16.3497, 16.3497, 16.3497, 16.3497, 16.3497, 16.3497, 16.3497, 16.3497, 16.3497
7.69598, 26.1201, 31.7869, 15.8609, 5.30284, -5.66685, 15.8609, 0, 31.7869, 15.8609, 15.8609, 15.8609, 15.8609, 15.8609, 15.8609, 15.8609, 15.8609, 15.8609, 15.8609, 15.8609, 15.8609, 15.8609, 15.8609, 15.8609, 15.8609
7.70384, 28.792, 27.6386, 15.3765, 5.54905, 1.15345, 15.3765, 0, 27.6386, 15.3765, 15.3765, 15.3765, 15.3765, 15.3765, 15.3765, 15.3765, 15.3765, 15.3765, 15.3765, 15.3765, 15.3765, 15.3765, 15.3765, 15.3765, 15.3765
7.71171, 28.0232, 24.2548, 14.8968, 5.47935, 3.76847, 14.8968, 0, 24.2548, 14.8968, 14.8968, 14.8968, 14.8968, 14.8968, 14.8968, 14.8968, 14.8968, 14.8968, 14.8968, 14.8968, 14.8968, 14.8968, 14.8968, 14.8968, 14.8968
7.71957, 18.6943, 21.5016, 14.422, 4.5491, -2.80729, 14.422, 0, 21.5016, 14.422, 14.422, 14.422, 14.422, 14.422, 14.422, 14.422, 14.422, 14.422, 14.422, 14.422, 14.422, 14.422, 14.422, 14.422, 14.422
7.72744, 24.0814, 19.2619, 13.9525, 5.107, 4.8195, 13.9525, 0, 19.2619, 13.9525, 13.9525, 13.9525, 13.9525, 13.9525, 13.9525, 13.9525, 13.9525, 13.9525, 13.9525, 13.9525, 13.9525, 13.9525, 13.9525, 13.9525, 13.9525
7.7353, 14.2619, 17.4367, 13.4892, 4.0326, -3.17487, 13.4892, 0, 17.4367, 13.4892, 13.4892, 13.4892, 13.4892, 13.4892, 13.4892, 13.4892, 13.4892, 13.4892, 13.4892, 13.4892, 13.4892, 13.4892, 13.4892, 13.4892, 13.4892
7.74316, 9.9929, 15.9429, 13.0328, 3.46308, -5.95003, 13.0328, 0, 15.9429, 13.0328, 13.0328, 13.0328, 13.0328, 13.0328, 13.0328, 13.0328, 13.0328, 13.0328, 13.0328, 13.0328, 13.0328, 13.0328, 13.0328, 13.0328, 13.0328
7.75103, 18.6157, 14.7104, 12.5832, 4.54046, 3.90536, 12.5832, 0, 14.7104, 12.5832, 12.5832, 12.5832, 12.5832, 12.5832, 12.5832, 12.5832, 12.5832, 12.5832, 12.5832, 12.5832, 12.5832, 12.5832, 12.5832, 12.5832, 12.5832
7.75889, 14.1787, 13.6826, 12.1404, 4.02227, 0.496092, 12.1404, 0, 13.6826, 12.1404, 12.1404, 12.1404, 12.1404, 12.1404, 12.1404, 12.1404, 12.1404, 12.1404, 12.1404, 12.1404, 12.1404, 12.1404, 12.1404, 12.1404, 12.1404
7.76676, 18.2169, 12.8142, 11.7051, 4.49632, 5.40266, 11.7051, 0, 12.8142, 11.7051, 11.7051, 11.7051, 11.7051, 11.7051, 11.7051, 11.7051, 11.7051, 11.7051, 11.7051, 11.7051, 11.7051, 11.7051, 11.7051, 11.7051, 11.7051
7.77462, 14.7641, 12.0693, 11.2777, 4.0944, 2.69486, 11.2777, 0, 12.0693, 11.2777, 11.2777, 11.2777, 11.2777, 11.2777, 11.2777, 11.2777, 11.2777, 11.2777, 11.2777, 11.2777, 11.2777, 11.2777, 11.2777, 11.2777, 11.2777
7.78249, 8.99029, 11.4191, 10.8582, 3.31516, -2.42884, 10.8582, 0, 11.4191, 10.8582, 10.8582, 10.8582, 10.8582, 10.8582, 10.8582, 10.8582, 10.8582, 10.8582, 10.8582, 10.8582, 10.8582, 10.8582, 10.8582, 10.8582, 10.8582
7.79035, 7.78941, 10.8414, 10.4465, 3.1288, -3.05199, 10.4465, 0, 10.8414, 10.4465, 10.4465, 10.4465, 10.4465, 10.4465, 10.4465, 10.4465, 10.4465, 10.4465, 10.4465, 10.4465, 10.4465, 10.4465, 10.4465, 10.4465, 10.4465
7.79821, 9.98817, 10.3193, 10.0427, 3.46239, -0.331125, 10.0427, 0, 10.3193, 10.0427, 10.0427, 10.0427, 10.0427, 10.0427, 10.0427, 10.0427, 10.0427, 10.0427, 10.0427, 10.0427, 10.0427, 10.0427, 10.0427, 10.0427, 10.0427
7.80608, 10.1934, 9.84012, 9.64703, 3.49191, 0.353312, 9.64703, 0, 9.84012, 9.64703, 9.64703, 9.64703, 9.64703, 9.64703, 9.64703, 9.64703, 9.64703, 9.64703, 9.64703, 9.64703, 9.64703, 9.64703, 9.64703, 9.64703, 9.64703
7.81394, 5.7824, 9.39377, 9.25914, 2.7897, -3.61137, 9.25914, 0, 9.39377, 9.25914, 9.25914, 9.25914, 9.25914, 9.25914, 9.25914, 9.25914, 9.25914, 9.25914, 9.25914, 9.25914, 9.25914, 9.25914, 9.25914, 9.25914, 9.25914
7.82181, 6.98798, 8.97333, 8.8792, 2.998, -1.98535, 8.8792, 0, 8.97333, 8.8792, 8.8792, 8.8792, 8.8792, 8.8792, 8.8792, 8.8792, 8.8792, 8.8792, 8.8792, 8.8792, 8.8792, 8.8792, 8.8792, 8.8792, 8.8792
7.82967, 11.3496, 8.73392, 8.66759, 3.65371, 2.61564, 8.66759, 0, 8.73392, 8.66759, 8.66759, 8.66759, 8.66759, 8.66759, 8.66759, 8.66759, 8.66759, 8.66759, 8.66759, 8.66759, 8.66759, 8.66759, 8.66759, 8.66759, 8.66759
7.83753, 9.62621, 8.52466, 8.47721, 3.40972, 1.10155, 8.47721, 0, 8.52465, 8.47721, 8.47721, 8.47721, 8.47721, 8.47721, 8.47721, 8.47721, 8.47721, 8.47721, 8.47721, 8.47721, 8.47721, 8.47721, 8.47721, 8.47721, 8.47721
7.8454, 6.20557, 8.32349, 8.28872, 2.86454, -2.11793, 8.28872, 0, 8.32349, 8.28872, 8.28872, 8.28872, 8.28872, 8.28872, 8.28872, 8.28872, 8.28872, 8.28872, 8.28872, 8.28872, 8.28873, 8.28872, 8.28872, 8.28872, 8.28872
7.85326, 13.3307, 8.12875, 8.10236, 3.91544, 5.20193, 8.10236, 0, 8.12875, 8.10236, 8.10236, 8.10236, 8.10236, 8.10236, 8.10236, 8.10236, 8.10236, 8.10236, 8.10236, 8.10236, 8.10236, 8.10236, 8.10236, 8.10236, 8.10236
7.86113, 7.42751, 8.14602, 8.12506, 3.07043, -0.718515, 8.12506, 0, 8.14602, 8.12506, 8.12506, 8.12506, 8.12506, 8.12506, 8.12506, 8.12506, 8.12506, 8.12506, 8.12506, 8.12506, 8.12506, 8.12506, 8.12506, 8.12506, 8.12506
7.86899, 6.66258, 8.16506, 8.14744, 2.94323, -1.50248, 8.14744, 0, 8.16506, 8.14744, 8.14744, 8.14744, 8.14744, 8.14744, 8.14744, 8.14744, 8.14744, 8.14744, 8.14744, 8.14744, 8.14744, 8.14744, 8.14744, 8.14744, 8.14744
7.87686, 11.5408, 8.1856, 8.16985, 3.67979, 3.35522, 8.16985, 0, 8.1856, 8.16985, 8.16985, 8.16985, 8.16985, 8.16985, 8.16985, 8.16985, 8.16985, 8.16985, 8.16985, 8.16985, 8.16985, 8.16985, 8.16985, 8.16985, 8.16985
7.88472, 4.44939, 8.20759, 8.19258, 2.53956, -3.75821, 8.19258, 0, 8.20759, 8.19258, 8.19258, 8.19258, 8.19258, 8.19258, 8.19258, 8.19258, 8.19258, 8.19258, 8.19258, 8.19258, 8.19258, 8.19258, 8.19258, 8.19258, 8.19258
7.89258, 5.76326, 8.22927, 8.214, 2.78626, -2.46601, 8.214, 0, 8.22927, 8.214, 8.214, 8.214, 8.214, 8.214, 8.214, 8.214, 8.214, 8.214, 8.214, 8.214, 8.214, 8.214, 8.214, 8.214, 8.214
7.90045, 9.52393, 8.25006, 8.23356, 3.39469, 1.27387, 8.23356, 0, 8.25006, 8.23356, 8.23356, 8.23356, 8.23356, 8.23356, 8.23356, 8.23356, 8.23356, 8.23356, 8.23356, 8.23356, 8.23356, 8.23356, 8.23356, 8.23356, 8.23356
7.90831, 9.98785, 8.27046, 8.25158, 3.46235, 1.71739, 8.25158, 0, 8.27046, 8.25158, 8.25158, 8.25158, 8.25158, 8.25158, 8.25158, 8.25158, 8.25158, 8.25158, 8.25158, 8.25158, 8.25158, 8.25158, 8.25158, 8.25158, 8.25158
7.91618, 12.7486, 8.29157, 8.26883, 3.8404, 4.45707, 8.26883, 0, 8.29157, 8.26883, 8.26883, 8.26883, 8.26883, 8.26883, 8.26883, 8.26883, 8.26883, 8.26883, 8.26883, 8.26883, 8.26883, 8.26883, 8.26883, 8.26883, 8.26883
7.92404, 10.2275, 8.31415, 8.28553, 3.49679, 1.91336, 8.28553, 0, 8.31415, 8.28553, 8.28553, 8.28553, 8.28553, 8.28553, 8.28553, 8.28553, 8.28553, 8.28553, 8.28553, 8.28553, 8.28553, 8.28553, 8.28553, 8.28553, 8.28553
7.9319, 12.2318, 8.33838, 8.3011, 3.7725, 3.8934, 8.3011, 0, 8.33838, 8.3011, 8.3011, 8.3011, 8.3011, 8.3011, 8.3011, 8.3011, 8.3011, 8.3011, 8.3011, 8.3011, 8.3011, 8.3011, 8.3011, 8.3011, 8.3011
7.93977, 10.7437, 8.36465, 8.3148, 3.56984, 2.3791, 8.3148, 0, 8.36465, 8.3148, 8.3148, 8.3148, 8.3148, 8.3148, 8.3148, 8.3148, 8.3148, 8.3148, 8.3148, 8.3148, 8.3148, 8.3148, 8.3148, 8.3148, 8.3148
7.94763, 8.23711, 8.39431, 8.32649, 3.19955, -0.157201, 8.32649, 0, 8.39431, 8.32649, 8.32649, 8.32649, 8.32649, 8.32649, 8.32649, 8.32649, 8.32649, 8.32649, 8.32649, 8.32649, 8.32649, 8.32649, 8.32649, 8.32649, 8.32649
7.9555, 13.7334, 8.4299, 8.33663, 3.96654, 5.30351, 8.33663, 0, 8.4299, 8.33663, 8.33663, 8.33663, 8.33663, 8.33663, 8.33663, 8.33663, 8.33663, 8.33663, 8.33663, 8.33663, 8.33663, 8.33663, 8.33663, 8.33663, 8.33663
7.96336, 8.50079, 8.47462, 8.34573, 3.24049, 0.0261688, 8.34573, 0, 8.47462, 8.34573, 8.34573, 8.34573, 8.34573, 8.34573, 8.34573, 8.34573, 8.34573, 8.34573, 8.34573, 8.34573, 8.34573, 8.34573, 8.34573, 8.34573, 8.34573
7.97123, 8.48067, 8.53132, 8.35307, 3.23739, -0.0506544, 8.35307, 0, 8.53132, 8.35307, 8.35307, 8.35307, 8.35307, 8.35307, 8.35307, 8.35307, 8.35307, 8.35307, 8.35307, 8.35307, 8.35307, 8.35307, 8.35307, 8.35307, 8.35307
7.97909, 8.24672, 8.60435, 8.35837, 3.20105, -0.357636, 8.35837, 0, 8.60435, 8.35837, 8.35837, 8.35837, 8.35837, 8.35837, 8.35837, 8.35837, 8.35837, 8.35837, 8.35837, 8.35837, 8.35837, 8.35837, 8.35837, 8.35837, 8.35837
7.98695, 8.51193, 8.69949, 8.36156, 3.24221, -0.187566, 8.36156, 0, 8.69949, 8.36156, 8.36156, 8.36156, 8.36156, 8.36156, 8.36156, 8.36156, 8.36156, 8.36156, 8.36156, 8.36156, 8.36156, 8.36156, 8.36156, 8.36156, 8.36156
7.99482, 5.73188, 8.82442, 8.3629, 2.78063, -3.09255, 8.3629, 0, 8.82442, 8.3629, 8.3629, 8.3629, 8.3629, 8.3629, 8.3629, 8.3629, 8.3629, 8.3629, 8.3629, 8.3629, 8.3629, 8.3629, 8.3629, 8.3629, 8.3629
8.00268, 10.1328, 8.98829, 8.36232, 3.48321, 1.14449, 8.36232, 0, 8.98829, 8.36232, 8.36232, 8.36232, 8.36232, 8.36232, 8.36232, 8.36232, 8.36232, 8.36232, 8.36232, 8.36232, 8.36232, 8.36232, 8.36232, 8.36232, 8.36232
8.01055, 11.5843, 9.20247, 8.35999, 3.68569, 2.38186, 8.35999, 0, 9.20247, 8.35999, 8.35999, 8.35999, 8.35999, 8.35999, 8.35999, 8.35999, 8.35999, 8.35999, 8.35999, 8.35999, 8.35999, 8.35999, 8.35999, 8.35999, 8.35999
8.01841, 7.71988, 9.48002, 8.35535, 3.11767, -1.76014, 8.35535, 0, 9.48002, 8.35535, 8.35535, 8.35535, 8.35535, 8.35535, 8.35535, 8.35535, 8.35535, 8.35535, 8.35535, 8.35535, 8.35535, 8.35535, 8.35535, 8.35535, 8.35535
8.02627, 12.9882, 9.83698, 8.34833, 3.87146, 3.15125, 8.34833, 0, 9.83698, 8.34833, 8.34833, 8.34833, 8.34833, 8.34833, 8.34833, 8.34833, 8.34833, 8.34833, 8.34833, 8.34833, 8.34833, 8.34833, 8.34833, 8.34833, 8.34833
8.03414, 13.8863, 10.2921, 8.33884, 3.98576, 3.59425, 8.33884, 0, 10.2921, 8.33884, 8.33884, 8.33884, 8.33884, 8.33884, 8.33884, 8.33884, 8.33884, 8.33884, 8.33884, 8.33884, 8.33884, 8.33884, 8.33884, 8.33884, 8.33884
8.042, 13.9778, 10.8673, 8.32715, 3.99723, 3.11059, 8.32715, 0, 10.8673, 8.32715, 8.32715, 8.32715, 8.32715, 8.32715, 8.32715, 8.32715, 8.32715, 8.32715, 8.32715, 8.32715, 8.32715, 8.32715, 8.32715, 8.32715, 8.32715
8.04987, 16.2972, 11.5866, 8.31301, 4.27753, 4.71064, 8.31301, 0, 11.5866, 8.31301, 8.31301, 8.31301, 8.31301, 8.31301, 8.31301, 8.31301, 8.31301, 8.31301, 8.31301, 8.31301, 8.31302, 8.31301, 8.31301, 8.31301, 8.31301
8.05773, 15.9423, 12.4772, 8.29647, 4.23584, 3.4651, 8.29647, 0, 12.4772, 8.29647, 8.29647, 8.29647, 8.29647, 8.29647, 8.29647, 8.29647, 8.29647, 8.29647, 8.29647, 8.29647, 8.29648, 8.29647, 8.29647, 8.29647, 8.29647
8.0656, 15.8399, 13.5684, 8.27767, 4.22373, 2.27148, 8.27767, 0, 13.5684, 8.27767, 8.27767, 8.27767, 8.27767, 8.27767, 8.27767, 8.27767, 8.27767, 8.27767, 8.27767, 8.27767, 8.27767, 8.27767, 8.27767, 8.27767, 8.27767
8.07346, 19.5465, 14.8901, 8.25592, 4.64182, 4.65638, 8.25592, 0, 14.8901, 8.25592, 8.25592, 8.25592, 8.25592, 8.25592, 8.25592, 8.25592, 8.25592, 8.25592, 8.25592, 8.25592, 8.25592, 8.25592, 8.25592, 8.25592, 8.25592
8.08132, 17.6866, 16.4742, 8.23116, 4.43696, 1.2124, 8.23116, 0, 16.4742, 8.23116, 8.23116, 8.23116, 8.23116, 8.23116, 8.23116, 8.23116, 8.23116, 8.23116, 8.23116, 8.23116, 8.23116, 8.23116, 8.23116, 8.23116, 8.23116
8.08919, 19.8035, 18.3518, 8.20372, 4.66942, 1.45163, 8.20372, 0, 18.3518, 8.20372, 8.20372, 8.20372, 8.20372, 8.20372, 8.20372, 8.20372, 8.20372, 8.20372, 8.20372, 8.20372, 8.20372, 8.20372, 8.20372, 8.20372, 8.20372
8.09705, 25.5535, 20.5527, 8.17334, 5.24914, 5.00076, 8.17334, 0, 20.5527, 8.17334, 8.17334, 8.17334, 8.17334, 8.17334, 8.17334, 8.17334, 8.17334, 8.17334, 8.17334, 8.17334, 8.17334, 8.17334, 8.17334, 8.17334, 8.17334
8.10492, 19.9692, 23.1031, 8.14, 4.68713, -3.13397, 8.14, 0, 23.1031, 8.14, 8.14, 8.14, 8.14, 8.14, 8.14, 8.14, 8.14, 8.14, 8.14, 8.14, 8.14, 8.14, 8.14, 8.14, 8.14
8.11278, 25.8708, 26.0251, 8.10412, 5.27928, -0.154287, 8.10412, 0, 26.0251, 8.10412, 8.10412, 8.10412, 8.10412, 8.10412, 8.10412, 8.10412, 8.10412, 8.10412, 8.10412, 8.10412, 8.10413, 8.10412, 8.10412, 8.10412, 8.10412
8.12064, 40.2344, 29.3324, 8.06485, 6.4988, 10.902, 8.06485, 0, 29.3324, 8.06485, 8.06485, 8.06485, 8.06485, 8.06485, 8.06485, 8.06485, 8.06485, 8.06485, 8.06485, 8.06485, 8.06485, 8.06485, 8.06485, 8.06485, 8.06485
8.12851, 36.9746, 33.0314, 8.02204, 6.24296, 3.9432, 8.02204, 0, 33.0314, 8.02204, 8.02204, 8.02204, 8.02204, 8.02204, 8.02204, 8.02204, 8.02204, 8.02204, 8.02204, 8.02204, 8.02204, 8.02204, 8.02204, 8.02204, 8.02204
8.13637, 31.7271, 37.1181, 7.9762, 5.8075, -5.39104, 7.9762, 0, 37.1181, 7.9762, 7.9762, 7.9762, 7.9762, 7.9762, 7.9762, 7.9762, 7.9762, 7.9762, 7.9762, 7.9762, 7.9762, 7.9762, 7.9762, 7.9762, 7.9762
8.14424, 45.4711, 41.577, 7.92804, 6.88993, 3.89402, 7.92804, 0, 41.577, 7.92804, 7.92804, 7.92804, 7.92804, 7.92804, 7.92804, 7.92804, 7.92804, 7.92804, 7.92804, 7.92804, 7.92805, 7.92804, 7.92804, 7.92804, 7.92804
8.1521, 43.2373, 46.3788, 7.87788, 6.72586, -3.14153, 7.87788, 0, 46.3788, 7.87788, 7.87788, 7.87788, 7.87788, 7.87788, 7.87788, 7.87788, 7.87788, 7.87788, 7.87788, 7.87788, 7.87788, 7.87788, 7.87788, 7.87788, 7.87788
8.15996, 54.2989, 51.4793, 7.82587, 7.50326, 2.81966, 7.82587, 0, 51.4793, 7.82587, 7.82587, 7.82587, 7.82587, 7.82587, 7.82587, 7.82587, 7.82587, 7.82587, 7.82587, 7.82587, 7.82587, 7.82587, 7.82587, 7.82587, 7.82587
8.16783, 58.3444, 56.8198, 7.77113, 7.76817, 1.5246, 7.77113, 0, 56.8198, 7.77113, 7.77113, 7.77113, 7.77113, 7.77113, 7.77113, 7.77113, 7.77113, 7.77113, 7.77113, 7.77113, 7.77113, 7.77113, 7.77113, 7.77113, 7.77113
8.17569, 79.4494, 62.3278, 7.71348, 9.02493, 17.1216, 7.71348, 0, 62.3278, 7.71348, 7.71348, 7.71348, 7.71348, 7.71348, 7.71348, 7.71348, 7.71348, 7.71348, 7.71348, 7.71348, 7.71348, 7.71348, 7.71348, 7.71348, 7.71348
8.18356, 76.4814, 67.9162, 7.6532, 8.85897, 8.56518, 7.6532, 0, 67.9162, 7.6532, 7.6532, 7.6532, 7.6532, 7.6532, 7.6532, 7.6532, 7.6532, 7.6532, 7.6532, 7.6532, 7.6532, 7.6532, 7.6532, 7.6532, 7.6532
8.19142, 69.2078, 73.4908, 7.59088, 8.43847, -4.28294, 7.59088, 0, 73.4908, 7.59088, 7.59088, 7.59088, 7.59088, 7.59088, 7.59088, 7.59088, 7.59088, 7.59088, 7.59088, 7.59088, 7.59088, 7.59088, 7.59088, 7.59088, 7.59088
8.19929, 79.916, 78.9448, 7.52717, 9.05075, 0.971222, 7.52717, 0, 78.9448, 7.52717, 7.52717, 7.52717, 7.52717, 7.52717, 7.52717, 7.52717, 7.52717, 7.52717, 7.52717, 7.52717, 7.52717, 7.52717, 7.52717, 7.52717, 7.52717
8.20715, 95.5883, 84.1662, 7.46201, 9.87868, 11.4221, 7.46201, 0, 84.1662, 7.46201, 7.46201, 7.46201, 7.46201, 7.46201, 7.46201, 7.46201, 7.46201, 7.46201, 7.46201, 7.46201, 7.46201, 7.46201, 7.46201, 7.46201, 7.46201
8.21501, 96.1648, 89.042, 7.39464, 9.90782, 7.12282, 7.39464, 0, 89.042, 7.39464, 7.39464, 7.39464, 7.39464, 7.39464, 7.39464, 7.39464, 7.39464, 7.39464, 7.39464, 7.39464, 7.39464, 7.39464, 7.39464, 7.39464, 7.39464
8.22288, 97.9033, 93.46, 7.32489, 9.99517, 4.44332, 7.32489, 0, 93.46, 7.32489, 7.32489, 7.32489, 7.32489, 7.32489, 7.32489, 7.32489, 7.32489, 7.32489, 7.32489, 7.32489, 7.32489, 7.32489, 7.32489, 7.32489, 7.32489
8.23074, 97.5366, 97.3133, 7.25283, 9.9768, 0.223274, 7.25283, 0, 97.3133, 7.25283, 7.25283, 7.25283, 7.25283, 7.25283, 7.25283, 7.25283, 7.25283, 7.25283, 7.25283, 7.25283, 7.25284, 7.25283, 7.25283, 7.25283, 7.25283
8.23861, 96.5398, 100.508, 7.17888, 9.92672, -3.96861, 7.17888, 0, 100.508, 7.17888, 7.17888, 7.17888, 7.17888, 7.17888, 7.17888, 7.17888, 7.17888, 7.17888, 7.17888, 7.17888, 7.17888, 7.17888, 7.17888, 7.17888, 7.17888
8.24647, 103.488, 102.964, 7.10372, 10.2707, 0.523071, 7.10372, 0, 102.964, 7.10372, 7.10372, 7.10372, 7.10372, 7.10372, 7.10372, 7.10372, 7.10372, 7.10372, 7.10372, 7.10372, 7.10372, 7.10372, 7.10372, 7.10372, 7.10372
8.25433, 93.8848, 104.618, 7.02751, 9.79208, -10.7329, 7.02751, 0, 104.618, 7.02751, 7.02751, 7.02751, 7.02751, 7.02751, 7.02751, 7.02751, 7.02751, 7.02751, 7.02751, 7.02751, 7.02751, 7.02751, 7.02751, 7.02751, 7.02751
8.2622, 106.204, 105.425, 6.94961, 10.4021, 0.779366, 6.94961, 0, 105.425, 6.94961, 6.94961, 6.94961, 6.94961, 6.94961, 6.94961, 6.94961, 6.94961, 6.94961, 6.94961, 6.94961, 6.94961, 6.94961, 6.94961, 6.94961, 6.94961
8.27006, 102.302, 105.363, 6.86992, 10.2128, -3.06113, 6.86992, 0, 105.363, 6.86992, 6.86992, 6.86992, 6.86992, 6.86992, 6.86992, 6.86992, 6.86992, 6.86992, 6.86992, 6.86992, 6.86992, 6.86992, 6.86992, 6.86992, 6.86992
8.27793, 90.9348, 104.435, 6.78833, 9.64027, -13.5001, 6.78833, 0, 104.435, 6.78833, 6.78833, 6.78833, 6.78833, 6.78833, 6.78833, 6.78833, 6.78833, 6.78833, 6.78833, 6.78833, 6.78833, 6.78833, 6.78833, 6.78833, 6.78833
8.28579, 103.476, 102.664, 6.70512, 10.2701, 0.811974, 6.70512, 0, 102.664, 6.70512, 6.70512, 6.70512, 6.70512, 6.70512, 6.70512, 6.70512, 6.70512, 6.70512, 6.70512, 6.70512, 6.70512, 6.70512, 6.70512, 6.70512, 6.70512
8.29366, 113.755, 100.096, 6.62091, 10.759, 13.659, 6.62091, 0, 100.096, 6.62091, 6.62091, 6.62091, 6.62091, 6.62091, 6.62091, 6.62091, 6.62091, 6.62091, 6.62091, 6.62091, 6.62091, 6.62091, 6.62091, 6.62091, 6.62091
8.30152, 96.6456, 96.7977, 6.53611, 9.93205, -0.15213, 6.53611, 0, 96.7977, 6.53611, 6.53611, 6.53611, 6.53611, 6.53611, 6.53611, 6.53611, 6.53611, 6.53611, 6.53611, 6.53611, 6.53611, 6.53611, 6.53611, 6.53611, 6.53611
8.30938, 106.192, 92.8506, 6.45027, 10.4015, 13.3413, 6.45027, 0, 92.8506, 6.45027, 6.45027, 6.45027, 6.45027, 6.45027, 6.45027, 6.45027, 6.45027, 6.45027, 6.45027, 6.45027, 6.45027, 6.45027, 6.45027, 6.45027, 6.45027
8.31725, 81.9993, 88.3486, 6.36329, 9.16511, -6.34935, 6.36329, 0, 88.3486, 6.36329, 6.36329, 6.36329, 6.36329, 6.36329, 6.36329, 6.36329, 6.36329, 6.36329, 6.36329, 6.36329, 6.36329, 6.36329, 6.36329, 6.36329, 6.36329
8.32511, 85.8171, 83.3966, 6.27487, 9.37108, 2.42051, 6.27487, 0, 83.3966, 6.27487, 6.27487, 6.27487, 6.27487, 6.27487, 6.27487, 6.27487, 6.27487, 6.27487, 6.27487, 6.27487, 6.27487, 6.27487, 6.27487, 6.27487, 6.27487
8.33298, 74.9782, 78.1051, 6.18512, 8.77372, -3.12689, 6.18512, 0, 78.1051, 6.18512, 6.18512, 6.18512, 6.18512, 6.18512, 6.18512, 6.18512, 6.18512, 6.18512, 6.18512, 6.18512, 6.18512, 6.18512, 6.18512, 6.18512, 6.18512
