   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_474.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
7.6095, 186.738, 160.46, 20.7539, 13.7382, 26.2779, 20.7539, 0, 20.7544, 160.44, 20.7539, 20.7539, 20.7539, 20.7539, 20.7539, 20.7539, 20.7539, 20.7539, 20.7539, 20.7539, 20.7539, 20.7539, 20.7539, 20.7539, 20.7539, 20.7736, 20.7539
7.61736, 143.956, 138.866, 20.2846, 12.0812, 5.09029, 20.2846, 0, 20.285, 138.844, 20.2846, 20.2846, 20.2846, 20.2846, 20.2846, 20.2846, 20.2846, 20.2846, 20.2846, 20.2846, 20.2846, 20.2846, 20.2846, 20.2846, 20.2846, 20.3062, 20.2846
7.62523, 122.921, 119.551, 19.8151, 11.1768, 3.36977, 19.8151, 0, 19.8156, 119.527, 19.8151, 19.8151, 19.8151, 19.8151, 19.8151, 19.8151, 19.8151, 19.8151, 19.8151, 19.8151, 19.8151, 19.8151, 19.8151, 19.8151, 19.8151, 19.8388, 19.8151
7.6331, 105.528, 102.472, 19.3455, 10.3696, 3.05567, 19.3455, 0, 19.3459, 102.446, 19.3455, 19.3455, 19.3455, 19.3455, 19.3455, 19.3455, 19.3455, 19.3455, 19.3455, 19.3455, 19.3455, 19.3455, 19.3455, 19.3455, 19.3455, 19.371, 19.3455
7.64097, 98.9317, 87.533, 18.8761, 10.0465, 11.3988, 18.8761, 0, 18.8766, 87.5051, 18.8761, 18.8761, 18.8761, 18.8761, 18.8761, 18.8761, 18.8761, 18.8761, 18.8761, 18.8761, 18.8761, 18.8761, 18.8761, 18.8761, 18.8761, 18.9035, 18.8761
7.64884, 90.7745, 74.6015, 18.4081, 9.63195, 16.1729, 18.4081, 0, 18.4087, 74.572, 18.4081, 18.4081, 18.4081, 18.4081, 18.4081, 18.4081, 18.4081, 18.4081, 18.4081, 18.4081, 18.4081, 18.4081, 18.4081, 18.4081, 18.4081, 18.4371, 18.4081
7.65671, 59.1628, 63.5217, 17.9423, 7.82067, -4.35888, 17.9423, 0, 17.9429, 63.4906, 17.9423, 17.9423, 17.9423, 17.9423, 17.9423, 17.9423, 17.9423, 17.9423, 17.9423, 17.9423, 17.9423, 17.9423, 17.9423, 17.9423, 17.9423, 17.9728, 17.9423
7.66458, 56.1226, 54.1171, 17.4789, 7.62382, 2.00557, 17.4789, 0, 17.4795, 54.0847, 17.4789, 17.4789, 17.4789, 17.4789, 17.4789, 17.4789, 17.4789, 17.4789, 17.4789, 17.4789, 17.4789, 17.4789, 17.4789, 17.4789, 17.4789, 17.5106, 17.4789
7.67245, 44.9515, 46.2066, 17.0184, 6.85212, -1.25508, 17.0184, 0, 17.0191, 46.1732, 17.0184, 17.0184, 17.0184, 17.0184, 17.0184, 17.0184, 17.0184, 17.0184, 17.0184, 17.0184, 17.0184, 17.0184, 17.0184, 17.0184, 17.0184, 17.0511, 17.0184
7.68031, 45.3099, 39.6071, 16.561, 6.87822, 5.70281, 16.561, 0, 16.5617, 39.573, 16.561, 16.561, 16.561, 16.561, 16.561, 16.561, 16.561, 16.561, 16.561, 16.561, 16.561, 16.561, 16.561, 16.561, 16.561, 16.5944, 16.561
7.68818, 36.8154, 34.1421, 16.1069, 6.2302, 2.67336, 16.1069, 0, 16.1077, 34.1075, 16.1069, 16.1069, 16.1069, 16.1069, 16.1069, 16.1069, 16.1069, 16.1069, 16.1069, 16.1069, 16.1069, 16.1069, 16.1069, 16.1069, 16.1069, 16.1408, 16.1069
7.69605, 34.9812, 29.6464, 15.6567, 6.08121, 5.33481, 15.6567, 0, 15.6575, 29.6116, 15.6567, 15.6567, 15.6567, 15.6567, 15.6567, 15.6567, 15.6567, 15.6567, 15.6567, 15.6567, 15.6567, 15.6567, 15.6567, 15.6567, 15.6567, 15.6906, 15.6567
7.70392, 19.1548, 25.9678, 15.2108, 4.59944, -6.81294, 15.2108, 0, 15.2117, 25.9332, 15.2108, 15.2108, 15.2108, 15.2108, 15.2108, 15.2108, 15.2108, 15.2108, 15.2108, 15.2108, 15.2108, 15.2108, 15.2108, 15.2108, 15.2108, 15.2445, 15.2108
7.71179, 21.8065, 22.9691, 14.7697, 4.87919, -1.16261, 14.7697, 0, 14.7707, 22.935, 14.7697, 14.7697, 14.7697, 14.7697, 14.7697, 14.7697, 14.7697, 14.7697, 14.7697, 14.7697, 14.7697, 14.7697, 14.7698, 14.7697, 14.7697, 14.8029, 14.7697
7.71966, 13.3387, 20.5302, 14.3337, 3.91647, -7.19152, 14.3337, 0, 14.3348, 20.4969, 14.3337, 14.3337, 14.3337, 14.3337, 14.3337, 14.3337, 14.3337, 14.3337, 14.3337, 14.3337, 14.3337, 14.3337, 14.3337, 14.3337, 14.3337, 14.366, 14.3337
7.72753, 15.1672, 18.5465, 13.9031, 4.14333, -3.3793, 13.9031, 0, 13.9042, 18.5142, 13.9031, 13.9031, 13.9031, 13.9031, 13.9031, 13.9031, 13.9031, 13.9031, 13.9031, 13.9031, 13.9031, 13.9031, 13.9031, 13.9031, 13.9031, 13.9343, 13.9031
7.7354, 15.4357, 16.9287, 13.4779, 4.17561, -1.49299, 13.4779, 0, 13.4791, 16.8977, 13.4779, 13.4779, 13.4779, 13.4779, 13.4779, 13.4779, 13.4779, 13.4779, 13.4779, 13.4779, 13.4779, 13.4779, 13.4779, 13.4779, 13.4779, 13.5077, 13.4779
7.74326, 19.3536, 15.6022, 13.0582, 4.62099, 3.75139, 13.0582, 0, 13.0595, 15.5727, 13.0582, 13.0582, 13.0582, 13.0582, 13.0582, 13.0582, 13.0582, 13.0582, 13.0582, 13.0582, 13.0582, 13.0582, 13.0582, 13.0582, 13.0582, 13.0865, 13.0582
7.75113, 24.2315, 14.5052, 12.6443, 5.12167, 9.72628, 12.6443, 0, 12.6456, 14.4773, 12.6443, 12.6443, 12.6443, 12.6443, 12.6443, 12.6443, 12.6443, 12.6443, 12.6443, 12.6443, 12.6443, 12.6443, 12.6443, 12.6443, 12.6443, 12.6709, 12.6443
7.759, 13.1217, 13.5877, 12.2364, 3.88866, -0.465978, 12.2364, 0, 12.2378, 13.5616, 12.2364, 12.2364, 12.2364, 12.2364, 12.2364, 12.2364, 12.2364, 12.2364, 12.2364, 12.2364, 12.2364, 12.2364, 12.2364, 12.2364, 12.2364, 12.2611, 12.2364
7.76687, 11.2169, 12.8092, 11.8347, 3.6355, -1.59236, 11.8347, 0, 11.8362, 12.785, 11.8347, 11.8347, 11.8347, 11.8347, 11.8347, 11.8347, 11.8347, 11.8347, 11.8347, 11.8347, 11.8347, 11.8347, 11.8347, 11.8347, 11.8347, 11.8575, 11.8347
7.77474, 9.95995, 12.1376, 11.439, 3.45832, -2.17763, 11.439, 0, 11.4406, 12.1152, 11.439, 11.439, 11.439, 11.439, 11.439, 11.439, 11.439, 11.439, 11.439, 11.439, 11.439, 11.439, 11.439, 11.439, 11.439, 11.4598, 11.439
7.78261, 8.19965, 11.5476, 11.0494, 3.19369, -3.34797, 11.0494, 0, 11.051, 11.5272, 11.0494, 11.0494, 11.0494, 11.0494, 11.0494, 11.0494, 11.0494, 11.0494, 11.0494, 11.0494, 11.0494, 11.0494, 11.0494, 11.0494, 11.0494, 11.0683, 11.0494
7.79048, 11.1835, 11.0201, 10.6661, 3.6309, 0.163419, 10.6661, 0, 10.6678, 11.0015, 10.6661, 10.6661, 10.6661, 10.6661, 10.6661, 10.6661, 10.6661, 10.6661, 10.6661, 10.6661, 10.6661, 10.6661, 10.6661, 10.6661, 10.6661, 10.683, 10.6661
7.79835, 13.5951, 10.5403, 10.2893, 3.94906, 3.0548, 10.2893, 0, 10.291, 10.5235, 10.2893, 10.2893, 10.2893, 10.2893, 10.2893, 10.2893, 10.2893, 10.2893, 10.2893, 10.2893, 10.2893, 10.2893, 10.2893, 10.2893, 10.2893, 10.3043, 10.2893
7.80621, 6.78724, 10.0974, 9.91923, 2.96433, -3.31012, 9.91923, 0, 9.92098, 10.0823, 9.91923, 9.91923, 9.91923, 9.91923, 9.91923, 9.91923, 9.91923, 9.91923, 9.91923, 9.91923, 9.91923, 9.91923, 9.91924, 9.91923, 9.91923, 9.93252, 9.91923
7.81408, 11.5745, 9.93612, 9.80921, 3.68436, 1.63835, 9.80921, 0, 9.81099, 9.92269, 9.80921, 9.80921, 9.80921, 9.80921, 9.80921, 9.80921, 9.80921, 9.80921, 9.80921, 9.80921, 9.80921, 9.80921, 9.80921, 9.80921, 9.80921, 9.82087, 9.80921
7.82195, 9.19591, 9.791, 9.6998, 3.34603, -0.595088, 9.6998, 0, 9.7016, 9.77903, 9.6998, 9.6998, 9.6998, 9.6998, 9.6998, 9.6998, 9.6998, 9.6998, 9.6998, 9.6998, 9.6998, 9.6998, 9.6998, 9.6998, 9.6998, 9.70998, 9.6998
7.82982, 8.41338, 9.75013, 9.68364, 3.22698, -1.33675, 9.68364, 0, 9.68545, 9.73946, 9.68364, 9.68364, 9.68364, 9.68364, 9.68364, 9.68364, 9.68364, 9.68364, 9.68364, 9.68364, 9.68364, 9.68364, 9.68365, 9.68364, 9.68364, 9.69251, 9.68364
7.83769, 10.2079, 9.71572, 9.66621, 3.49398, 0.492208, 9.66621, 0, 9.66801, 9.70618, 9.66621, 9.66621, 9.66621, 9.66621, 9.66621, 9.66621, 9.66621, 9.66621, 9.66621, 9.66621, 9.66621, 9.66621, 9.66621, 9.66621, 9.66621, 9.67395, 9.66621
7.84556, 8.77761, 9.68509, 9.64709, 3.28293, -0.90748, 9.64709, 0, 9.64888, 9.67648, 9.64709, 9.64709, 9.64709, 9.64709, 9.64709, 9.64709, 9.64709, 9.64709, 9.64709, 9.64709, 9.64709, 9.64709, 9.6471, 9.64709, 9.64709, 9.65392, 9.64709
7.85343, 12.8931, 9.65585, 9.62555, 3.85916, 3.23729, 9.62555, 0, 9.62731, 9.64796, 9.62555, 9.62555, 9.62555, 9.62555, 9.62555, 9.62555, 9.62555, 9.62555, 9.62555, 9.62555, 9.62555, 9.62555, 9.62555, 9.62555, 9.62555, 9.63167, 9.62555
7.8613, 5.86989, 9.62679, 9.60144, 2.80533, -3.7569, 9.60144, 0, 9.60317, 9.61938, 9.60144, 9.60144, 9.60144, 9.60144, 9.60144, 9.60144, 9.60144, 9.60144, 9.60144, 9.60144, 9.60144, 9.60144, 9.60145, 9.60144, 9.60144, 9.60712, 9.60144
7.86916, 9.7658, 9.59649, 9.57412, 3.43013, 0.169307, 9.57412, 0, 9.57581, 9.58931, 9.57412, 9.57412, 9.57412, 9.57412, 9.57412, 9.57412, 9.57412, 9.57412, 9.57412, 9.57412, 9.57412, 9.57412, 9.57413, 9.57412, 9.57412, 9.57963, 9.57412
7.87703, 10.988, 9.56454, 9.54361, 3.60389, 1.42345, 9.54361, 0, 9.54523, 9.55727, 9.54361, 9.54361, 9.54361, 9.54361, 9.54361, 9.54361, 9.54361, 9.54361, 9.54361, 9.54361, 9.54361, 9.54361, 9.54361, 9.54361, 9.54361, 9.54924, 9.54361
7.8849, 12.7579, 9.53118, 9.51039, 3.8416, 3.22668, 9.51039, 0, 9.51196, 9.52349, 9.51039, 9.51039, 9.51039, 9.51039, 9.51039, 9.51039, 9.51039, 9.51039, 9.51039, 9.51039, 9.51039, 9.51039, 9.51039, 9.51039, 9.51039, 9.51651, 9.51039
7.89277, 9.98587, 9.49702, 9.47514, 3.46206, 0.488858, 9.47514, 0, 9.47665, 9.4885, 9.47514, 9.47514, 9.47514, 9.47514, 9.47514, 9.47514, 9.47514, 9.47514, 9.47514, 9.47514, 9.47514, 9.47514, 9.47515, 9.47514, 9.47514, 9.48215, 9.47514
7.90064, 7.22002, 9.46281, 9.43856, 3.03645, -2.24279, 9.43856, 0, 9.44, 9.453, 9.43856, 9.43856, 9.43856, 9.43856, 9.43856, 9.43856, 9.43856, 9.43856, 9.43856, 9.43856, 9.43856, 9.43856, 9.43856, 9.43856, 9.43856, 9.44694, 9.43856
7.90851, 10.9878, 9.42873, 9.40056, 3.60387, 1.55912, 9.40056, 0, 9.40193, 9.41706, 9.40056, 9.40056, 9.40056, 9.40056, 9.40056, 9.40056, 9.40056, 9.40056, 9.40056, 9.40056, 9.40056, 9.40056, 9.40056, 9.40056, 9.40056, 9.41086, 9.40056
7.91638, 10.7486, 9.39501, 9.36101, 3.57052, 1.35362, 9.36101, 0, 9.36231, 9.38084, 9.36101, 9.36101, 9.36101, 9.36101, 9.36101, 9.36101, 9.36101, 9.36101, 9.36101, 9.36101, 9.36101, 9.36101, 9.36101, 9.36101, 9.36101, 9.37389, 9.36101
7.92425, 8.46914, 9.36263, 9.3203, 3.23561, -0.893484, 9.3203, 0, 9.32152, 9.34518, 9.3203, 9.3203, 9.3203, 9.3203, 9.3203, 9.3203, 9.3203, 9.3203, 9.3203, 9.3203, 9.3203, 9.3203, 9.3203, 9.3203, 9.3203, 9.33652, 9.3203
7.93212, 12.5256, 9.33302, 9.27904, 3.81124, 3.19254, 9.27904, 0, 9.2802, 9.31141, 9.27904, 9.27904, 9.27904, 9.27904, 9.27904, 9.27904, 9.27904, 9.27904, 9.27904, 9.27904, 9.27904, 9.27904, 9.27905, 9.27904, 9.27904, 9.2995, 9.27904
7.93998, 11.2083, 9.30791, 9.23788, 3.63433, 1.90042, 9.23788, 0, 9.23897, 9.28111, 9.23788, 9.23788, 9.23788, 9.23788, 9.23788, 9.23788, 9.23788, 9.23788, 9.23788, 9.23788, 9.23788, 9.23788, 9.23788, 9.23788, 9.23788, 9.2636, 9.23788
7.94785, 9.98823, 9.37498, 9.28301, 3.4624, 0.613247, 9.28301, 0, 9.28403, 9.34181, 9.28301, 9.28301, 9.28301, 9.28301, 9.28301, 9.28301, 9.28301, 9.28301, 9.28301, 9.28301, 9.28301, 9.28301, 9.28301, 9.28301, 9.28301, 9.31515, 9.28301
7.95572, 7.23903, 9.44967, 9.32791, 3.03958, -2.21064, 9.32791, 0, 9.32887, 9.40881, 9.32791, 9.32791, 9.32791, 9.32791, 9.32791, 9.32791, 9.32791, 9.32791, 9.32791, 9.32791, 9.32791, 9.32791, 9.32791, 9.32791, 9.32791, 9.36781, 9.32791
7.96359, 12.4827, 9.53425, 9.3723, 3.80562, 2.94847, 9.3723, 0, 9.3732, 9.48422, 9.3723, 9.3723, 9.3723, 9.3723, 9.3723, 9.3723, 9.3723, 9.3723, 9.3723, 9.3723, 9.3723, 9.3723, 9.3723, 9.3723, 9.3723, 9.42142, 9.3723
7.97146, 5.01041, 9.6319, 9.41608, 2.64772, -4.62149, 9.41608, 0, 9.41694, 9.57108, 9.41608, 9.41608, 9.41608, 9.41608, 9.41608, 9.41608, 9.41608, 9.41608, 9.41608, 9.41608, 9.41608, 9.41608, 9.41608, 9.41608, 9.41608, 9.47605, 9.41608
7.97933, 5.7368, 9.74658, 9.459, 2.78151, -4.00978, 9.459, 0, 9.4598, 9.67323, 9.459, 9.459, 9.459, 9.459, 9.459, 9.459, 9.459, 9.459, 9.459, 9.459, 9.459, 9.459, 9.459, 9.459, 9.459, 9.53155, 9.459
7.9872, 8.25344, 9.88359, 9.501, 3.2021, -1.63015, 9.501, 0, 9.50177, 9.79585, 9.501, 9.501, 9.501, 9.501, 9.501, 9.501, 9.501, 9.501, 9.501, 9.501, 9.501, 9.501, 9.501, 9.501, 9.501, 9.58797, 9.501
7.99507, 12.9417, 10.0494, 9.54192, 3.86545, 2.89233, 9.54192, 0, 9.54265, 9.94537, 9.54192, 9.54192, 9.54192, 9.54192, 9.54192, 9.54192, 9.54192, 9.54192, 9.54192, 9.54192, 9.54192, 9.54192, 9.54192, 9.54192, 9.54192, 9.64522, 9.54192
8.00293, 14.9859, 10.2523, 9.58176, 4.12139, 4.73358, 9.58176, 0, 9.58246, 10.13, 9.58176, 9.58176, 9.58176, 9.58176, 9.58176, 9.58176, 9.58176, 9.58176, 9.58176, 9.58176, 9.58176, 9.58176, 9.58176, 9.58176, 9.58176, 9.70332, 9.58176
8.0108, 15.4483, 10.5023, 9.62057, 4.17712, 4.94601, 9.62057, 0, 9.62124, 10.3599, 9.62057, 9.62057, 9.62057, 9.62057, 9.62057, 9.62057, 9.62057, 9.62057, 9.62057, 9.62057, 9.62057, 9.62057, 9.62057, 9.62057, 9.62057, 9.76229, 9.62057
8.01867, 12.2517, 10.8111, 9.65787, 3.77514, 1.44052, 9.65787, 0, 9.65852, 10.6468, 9.65787, 9.65787, 9.65787, 9.65787, 9.65787, 9.65787, 9.65787, 9.65787, 9.65787, 9.65787, 9.65787, 9.65787, 9.65787, 9.65787, 9.65787, 9.82155, 9.65787
8.02654, 6.62144, 11.193, 9.69356, 2.93623, -4.57159, 9.69356, 0, 9.69419, 11.0051, 9.69356, 9.69356, 9.69356, 9.69356, 9.69356, 9.69356, 9.69356, 9.69356, 9.69356, 9.69356, 9.69356, 9.69356, 9.69356, 9.69356, 9.69356, 9.88086, 9.69356
8.03441, 6.17138, 11.6648, 9.72776, 2.85856, -5.49342, 9.72776, 0, 9.72837, 11.4519, 9.72776, 9.72776, 9.72776, 9.72776, 9.72776, 9.72776, 9.72776, 9.72776, 9.72776, 9.72776, 9.72776, 9.72776, 9.72776, 9.72776, 9.72776, 9.94009, 9.72776
8.04228, 11.4344, 12.2458, 9.76045, 3.6653, -0.811359, 9.76045, 0, 9.76105, 12.0067, 9.76045, 9.76045, 9.76045, 9.76045, 9.76045, 9.76045, 9.76045, 9.76045, 9.76045, 9.76045, 9.76045, 9.76045, 9.76045, 9.76045, 9.76045, 9.99892, 9.76045
8.05015, 20.0241, 12.9575, 9.7915, 4.69299, 7.06663, 9.7915, 0, 9.79209, 12.6915, 9.7915, 9.7915, 9.7915, 9.7915, 9.7915, 9.7915, 9.7915, 9.7915, 9.7915, 9.7915, 9.7915, 9.7915, 9.7915, 9.7915, 9.7915, 10.0569, 9.7915
8.05802, 12.0992, 13.8242, 9.82103, 3.75489, -1.72504, 9.82103, 0, 9.82161, 13.5311, 9.82103, 9.82103, 9.82103, 9.82103, 9.82103, 9.82103, 9.82103, 9.82103, 9.82103, 9.82103, 9.82103, 9.82103, 9.82103, 9.82103, 9.82103, 10.1136, 9.82103
8.06588, 23.4076, 14.8716, 9.84852, 5.0406, 8.53601, 9.84852, 0, 9.8491, 14.5515, 9.84852, 9.84852, 9.84852, 9.84852, 9.84852, 9.84852, 9.84852, 9.84852, 9.84852, 9.84852, 9.84852, 9.84852, 9.84853, 9.84852, 9.84852, 10.168, 9.84852
8.07375, 18.5489, 16.127, 9.87392, 4.53309, 2.42184, 9.87392, 0, 9.87449, 15.7807, 9.87392, 9.87392, 9.87392, 9.87392, 9.87392, 9.87392, 9.87392, 9.87392, 9.87392, 9.87392, 9.87392, 9.87392, 9.87392, 9.87392, 9.87392, 10.2197, 9.87392
8.08162, 20.1093, 17.6192, 9.89748, 4.70205, 2.49005, 9.89748, 0, 9.89805, 17.2479, 9.89748, 9.89748, 9.89748, 9.89748, 9.89748, 9.89748, 9.89748, 9.89748, 9.89748, 9.89748, 9.89748, 9.89748, 9.89748, 9.89748, 9.89748, 10.2682, 9.89748
8.08949, 19.6779, 19.3766, 9.91957, 4.65596, 0.301382, 9.91957, 0, 9.92014, 18.9821, 9.91957, 9.91957, 9.91957, 9.91957, 9.91957, 9.91957, 9.91957, 9.91957, 9.91957, 9.91957, 9.91957, 9.91957, 9.91957, 9.91957, 9.91957, 10.3135, 9.91957
8.09736, 27.6111, 21.4255, 9.9399, 5.44161, 6.18558, 9.9399, 0, 9.94047, 21.0103, 9.9399, 9.9399, 9.9399, 9.9399, 9.9399, 9.9399, 9.9399, 9.9399, 9.9399, 9.9399, 9.9399, 9.9399, 9.9399, 9.9399, 9.9399, 10.3545, 9.9399
8.10523, 29.3269, 23.7902, 9.95849, 5.59704, 5.53665, 9.95849, 0, 9.95907, 23.3572, 9.95849, 9.95849, 9.95849, 9.95849, 9.95849, 9.95849, 9.95849, 9.95849, 9.95849, 9.95849, 9.95849, 9.95849, 9.95849, 9.95849, 9.95849, 10.3909, 9.95849
8.1131, 30.9721, 26.4894, 9.9748, 5.74214, 4.48269, 9.9748, 0, 9.97537, 26.0419, 9.9748, 9.9748, 9.9748, 9.9748, 9.9748, 9.9748, 9.9748, 9.9748, 9.9748, 9.9748, 9.9748, 9.9748, 9.9748, 9.9748, 9.9748, 10.4217, 9.9748
8.12097, 30.5488, 29.5365, 9.98876, 5.70515, 1.0123, 9.98876, 0, 9.98934, 29.0782, 9.98876, 9.98876, 9.98876, 9.98876, 9.98876, 9.98876, 9.98876, 9.98876, 9.98876, 9.98876, 9.98876, 9.98876, 9.98876, 9.98876, 9.98876, 10.4464, 9.98876
8.12883, 36.3415, 32.938, 10.0007, 6.19205, 3.40345, 10.0007, 0, 10.0013, 32.4731, 10.0007, 10.0007, 10.0007, 10.0007, 10.0007, 10.0007, 10.0007, 10.0007, 10.0007, 10.0007, 10.0007, 10.0007, 10.0007, 10.0007, 10.0007, 10.4651, 10.0007
8.1367, 46.2512, 36.6901, 10.011, 6.94631, 9.56104, 10.011, 0, 10.0116, 36.2226, 10.011, 10.011, 10.011, 10.011, 10.011, 10.011, 10.011, 10.011, 10.011, 10.011, 10.011, 10.011, 10.011, 10.011, 10.011, 10.4779, 10.011
8.14457, 42.1643, 40.7782, 10.0193, 6.64562, 1.38614, 10.0193, 0, 10.0199, 40.3124, 10.0193, 10.0193, 10.0193, 10.0193, 10.0193, 10.0193, 10.0193, 10.0193, 10.0193, 10.0193, 10.0193, 10.0193, 10.0193, 10.0193, 10.0193, 10.4846, 10.0193
8.15244, 53.8604, 45.1747, 10.0256, 7.47398, 8.68566, 10.0256, 0, 10.0262, 44.7148, 10.0256, 10.0256, 10.0256, 10.0256, 10.0256, 10.0256, 10.0256, 10.0256, 10.0256, 10.0256, 10.0256, 10.0256, 10.0256, 10.0256, 10.0256, 10.485, 10.0256
8.16031, 52.6178, 49.8396, 10.0293, 7.39039, 2.77818, 10.0293, 0, 10.0299, 49.3896, 10.0293, 10.0293, 10.0293, 10.0293, 10.0293, 10.0293, 10.0293, 10.0293, 10.0293, 10.0293, 10.0293, 10.0293, 10.0293, 10.0293, 10.0293, 10.4787, 10.0293
8.16818, 40.1982, 54.7199, 10.0304, 6.49601, -14.5217, 10.0304, 0, 10.031, 54.2835, 10.0304, 10.0304, 10.0304, 10.0304, 10.0304, 10.0304, 10.0304, 10.0304, 10.0304, 10.0304, 10.0304, 10.0304, 10.0304, 10.0304, 10.0304, 10.4661, 10.0304
8.17605, 61.7091, 59.7494, 10.0292, 7.9818, 1.9597, 10.0292, 0, 10.0298, 59.3301, 10.0292, 10.0292, 10.0292, 10.0292, 10.0292, 10.0292, 10.0292, 10.0292, 10.0292, 10.0292, 10.0292, 10.0292, 10.0292, 10.0292, 10.0292, 10.4479, 10.0292
8.18392, 51.922, 64.8497, 10.0262, 7.34316, -12.9277, 10.0262, 0, 10.0268, 64.4504, 10.0262, 10.0262, 10.0262, 10.0262, 10.0262, 10.0262, 10.0262, 10.0262, 10.0262, 10.0262, 10.0262, 10.0262, 10.0262, 10.0262, 10.0262, 10.4248, 10.0262
8.19178, 67.7117, 69.9326, 10.0209, 8.34936, -2.22086, 10.0209, 0, 10.0215, 69.5558, 10.0209, 10.0209, 10.0209, 10.0209, 10.0209, 10.0209, 10.0209, 10.0209, 10.0209, 10.0209, 10.0209, 10.0209, 10.0209, 10.0209, 10.0209, 10.3971, 10.0209
8.19965, 74.1762, 74.9013, 10.0134, 8.7279, -0.725098, 10.0134, 0, 10.014, 74.5489, 10.0134, 10.0134, 10.0134, 10.0134, 10.0134, 10.0134, 10.0134, 10.0134, 10.0134, 10.0134, 10.0134, 10.0134, 10.0134, 10.0134, 10.0134, 10.3652, 10.0134
8.20752, 74.597, 79.6523, 10.003, 8.75197, -5.05524, 10.003, 0, 10.0037, 79.3256, 10.003, 10.003, 10.003, 10.003, 10.003, 10.003, 10.003, 10.003, 10.003, 10.003, 10.003, 10.003, 10.003, 10.003, 10.003, 10.329, 10.003
8.21539, 73.8885, 84.0827, 9.98985, 8.7114, -10.1943, 9.98985, 0, 9.99052, 83.7826, 9.98985, 9.98985, 9.98985, 9.98985, 9.98985, 9.98985, 9.98985, 9.98985, 9.98985, 9.98985, 9.98985, 9.98985, 9.98985, 9.98985, 9.98985, 10.2893, 9.98985
8.22326, 90.5753, 88.0905, 9.97428, 9.62161, 2.48479, 9.97428, 0, 9.97498, 87.8173, 9.97428, 9.97428, 9.97428, 9.97428, 9.97428, 9.97428, 9.97428, 9.97428, 9.97428, 9.97428, 9.97428, 9.97428, 9.97428, 9.97428, 9.97428, 10.2469, 9.97428
8.23113, 67.9054, 91.5792, 9.95649, 8.36095, -23.6737, 9.95649, 0, 9.95724, 91.3325, 9.95649, 9.95649, 9.95649, 9.95649, 9.95649, 9.95649, 9.95649, 9.95649, 9.95649, 9.95649, 9.95649, 9.95649, 9.95649, 9.95649, 9.95649, 10.2024, 9.95649
8.239, 96.8726, 94.4627, 9.93628, 9.94347, 2.40993, 9.93628, 0, 9.93709, 94.242, 9.93628, 9.93628, 9.93628, 9.93628, 9.93628, 9.93628, 9.93628, 9.93628, 9.93628, 9.93628, 9.93628, 9.93628, 9.93628, 9.93628, 9.93628, 10.1562, 9.93628
8.24687, 95.9094, 96.6671, 9.91372, 9.89492, -0.757744, 9.91372, 0, 9.91462, 96.4713, 9.91372, 9.91372, 9.91372, 9.91372, 9.91372, 9.91372, 9.91372, 9.91372, 9.91372, 9.91372, 9.91372, 9.91372, 9.91373, 9.91372, 9.91372, 10.1086, 9.91372
8.25473, 111.411, 98.1347, 9.88835, 10.6495, 13.2763, 9.88835, 0, 9.88937, 97.9624, 9.88835, 9.88835, 9.88835, 9.88835, 9.88835, 9.88835, 9.88835, 9.88835, 9.88835, 9.88835, 9.88835, 9.88835, 9.88835, 9.88835, 9.88835, 10.0595, 9.88835
8.2626, 105.998, 98.8272, 9.86021, 10.3922, 7.17081, 9.86021, 0, 9.86141, 98.677, 9.86021, 9.86021, 9.86021, 9.86021, 9.86021, 9.86021, 9.86021, 9.86021, 9.86021, 9.86021, 9.86021, 9.86021, 9.86021, 9.86021, 9.86021, 10.0092, 9.86021
8.27047, 109.237, 98.7267, 9.82964, 10.5469, 10.5103, 9.82964, 0, 9.83111, 98.5967, 9.82964, 9.82964, 9.82964, 9.82964, 9.82964, 9.82964, 9.82964, 9.82964, 9.82964, 9.82964, 9.82964, 9.82964, 9.82964, 9.82964, 9.82964, 9.95825, 9.82964
8.27834, 89.9921, 97.8361, 9.79641, 9.59125, -7.84406, 9.79641, 0, 9.79824, 97.7243, 9.79641, 9.79641, 9.79641, 9.79641, 9.79641, 9.79641, 9.79641, 9.79641, 9.79641, 9.79641, 9.79641, 9.79641, 9.79641, 9.79641, 9.79641, 9.90641, 9.79641
8.28621, 88.7856, 96.1792, 9.7606, 9.52815, -7.39352, 9.7606, 0, 9.76296, 96.0835, 9.7606, 9.7606, 9.7606, 9.7606, 9.7606, 9.7606, 9.7606, 9.7606, 9.7606, 9.7606, 9.7606, 9.7606, 9.7606, 9.7606, 9.7606, 9.85385, 9.7606
8.29408, 103.733, 93.7999, 9.72209, 10.2826, 9.93268, 9.72209, 0, 9.72519, 93.7184, 9.72209, 9.72209, 9.72209, 9.72209, 9.72209, 9.72209, 9.72209, 9.72209, 9.72209, 9.72209, 9.72209, 9.72209, 9.72209, 9.72209, 9.72209, 9.80045, 9.72209
