   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_101.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
9.84288, 6.81029, 7.28479, 7.28371, 2.96821, -0.474504, 7.28371, 0, 7.28372, 7.28478, 7.28371, 7.28371, 7.28371, 7.28371, 7.28371, 7.28371, 7.28371, 7.28371, 7.28371, 7.28371, 7.28371, 7.28371, 7.28371, 7.28371, 7.28371, 7.28371
9.85077, 6.63792, 7.26731, 7.26654, 2.93903, -0.629392, 7.26654, 0, 7.26655, 7.2673, 7.26654, 7.26654, 7.26654, 7.26654, 7.26654, 7.26654, 7.26654, 7.26654, 7.26654, 7.26654, 7.26654, 7.26654, 7.26654, 7.26654, 7.26654, 7.26654
9.85866, 4.69803, 7.2491, 7.24855, 2.58806, -2.55106, 7.24855, 0, 7.24856, 7.24908, 7.24855, 7.24855, 7.24855, 7.24855, 7.24855, 7.24855, 7.24855, 7.24855, 7.24855, 7.24855, 7.24855, 7.24855, 7.24855, 7.24855, 7.24855, 7.24855
9.86656, 7.64212, 7.2303, 7.22992, 3.10518, 0.411811, 7.22992, 0, 7.22993, 7.23029, 7.22992, 7.22992, 7.22992, 7.22992, 7.22992, 7.22992, 7.22992, 7.22992, 7.22992, 7.22992, 7.22992, 7.22992, 7.22992, 7.22992, 7.22992, 7.22992
9.87445, 8.99257, 7.21095, 7.21067, 3.3155, 1.78162, 7.21067, 0, 7.21068, 7.21093, 7.21067, 7.21067, 7.21067, 7.21067, 7.21067, 7.21067, 7.21067, 7.21067, 7.21067, 7.21067, 7.21067, 7.21067, 7.21067, 7.21067, 7.21067, 7.21067
9.88234, 10.4967, 7.19108, 7.19089, 3.53506, 3.30557, 7.19089, 0, 7.1909, 7.19107, 7.19089, 7.19089, 7.19089, 7.19089, 7.19089, 7.19089, 7.19089, 7.19089, 7.19089, 7.19089, 7.19089, 7.19089, 7.19089, 7.19089, 7.19089, 7.19089
9.89023, 13.8198, 7.17074, 7.1706, 3.97741, 6.64909, 7.1706, 0, 7.17061, 7.17072, 7.1706, 7.1706, 7.1706, 7.1706, 7.1706, 7.1706, 7.1706, 7.1706, 7.1706, 7.1706, 7.1706, 7.1706, 7.1706, 7.1706, 7.1706, 7.1706
9.89813, 7.66196, 7.14999, 7.14989, 3.10837, 0.511972, 7.14989, 0, 7.1499, 7.14997, 7.14989, 7.14989, 7.14989, 7.14989, 7.14989, 7.14989, 7.14989, 7.14989, 7.14989, 7.14989, 7.14989, 7.14989, 7.14989, 7.14989, 7.14989, 7.14989
9.90602, 6.67212, 7.12896, 7.12889, 2.94485, -0.456841, 7.12889, 0, 7.1289, 7.12894, 7.12889, 7.12889, 7.12889, 7.12889, 7.12889, 7.12889, 7.12889, 7.12889, 7.12889, 7.12889, 7.12889, 7.12889, 7.12889, 7.12889, 7.12889, 7.12889
9.91391, 5.94622, 7.10781, 7.10776, 2.8189, -1.16159, 7.10776, 0, 7.10778, 7.1078, 7.10776, 7.10776, 7.10776, 7.10776, 7.10776, 7.10776, 7.10776, 7.10776, 7.10776, 7.10776, 7.10776, 7.10776, 7.10776, 7.10776, 7.10776, 7.10776
9.92181, 13.8932, 7.08641, 7.08636, 3.98663, 6.80678, 7.08636, 0, 7.08638, 7.08639, 7.08636, 7.08636, 7.08636, 7.08636, 7.08636, 7.08636, 7.08636, 7.08636, 7.08636, 7.08636, 7.08636, 7.08636, 7.08636, 7.08636, 7.08636, 7.08636
9.9297, 6.30657, 7.06474, 7.06471, 2.88211, -0.758177, 7.06471, 0, 7.06473, 7.06472, 7.06471, 7.06471, 7.06471, 7.06471, 7.06471, 7.06471, 7.06471, 7.06471, 7.06471, 7.06471, 7.06471, 7.06471, 7.06471, 7.06471, 7.06471, 7.06471
9.93759, 4.44746, 7.04297, 7.04294, 2.53918, -2.59551, 7.04294, 0, 7.04296, 7.04295, 7.04294, 7.04294, 7.04294, 7.04294, 7.04294, 7.04294, 7.04294, 7.04294, 7.04294, 7.04294, 7.04294, 7.04294, 7.04294, 7.04294, 7.04294, 7.04294
9.94549, 5.54287, 7.02124, 7.0212, 2.74643, -1.47836, 7.0212, 0, 7.02123, 7.02121, 7.0212, 7.0212, 7.0212, 7.0212, 7.0212, 7.0212, 7.0212, 7.0212, 7.0212, 7.0212, 7.0212, 7.0212, 7.0212, 7.0212, 7.0212, 7.0212
9.95338, 7.14139, 6.99954, 6.9995, 3.02347, 0.141852, 6.9995, 0, 6.99953, 6.9995, 6.9995, 6.9995, 6.9995, 6.9995, 6.9995, 6.9995, 6.9995, 6.9995, 6.9995, 6.9995, 6.9995, 6.9995, 6.9995, 6.9995, 6.9995, 6.9995
9.96127, 5.13611, 6.9778, 6.97775, 2.67135, -1.84169, 6.97775, 0, 6.97779, 6.97776, 6.97775, 6.97775, 6.97775, 6.97775, 6.97775, 6.97775, 6.97775, 6.97775, 6.97775, 6.97775, 6.97775, 6.97775, 6.97776, 6.97775, 6.97775, 6.97775
9.96917, 9.1313, 6.95609, 6.95604, 3.33636, 2.17521, 6.95604, 0, 6.95609, 6.95605, 6.95604, 6.95604, 6.95604, 6.95604, 6.95604, 6.95604, 6.95604, 6.95604, 6.95604, 6.95604, 6.95604, 6.95604, 6.95604, 6.95604, 6.95604, 6.95604
9.97706, 8.84944, 6.93442, 6.93437, 3.29385, 1.91502, 6.93437, 0, 6.93442, 6.93437, 6.93437, 6.93437, 6.93437, 6.93437, 6.93437, 6.93437, 6.93437, 6.93437, 6.93437, 6.93437, 6.93437, 6.93437, 6.93437, 6.93437, 6.93437, 6.93437
9.98495, 7.85378, 6.91279, 6.91272, 3.13907, 0.940992, 6.91272, 0, 6.91279, 6.91272, 6.91272, 6.91272, 6.91272, 6.91272, 6.91272, 6.91272, 6.91272, 6.91272, 6.91272, 6.91272, 6.91272, 6.91272, 6.91272, 6.91272, 6.91272, 6.91272
9.99284, 7.85898, 6.89119, 6.89111, 3.1399, 0.967796, 6.89111, 0, 6.89119, 6.89111, 6.89111, 6.89111, 6.89111, 6.89111, 6.89111, 6.89111, 6.89111, 6.89111, 6.89111, 6.89111, 6.89111, 6.89111, 6.89111, 6.89111, 6.89111, 6.89111
10.0007, 6.39009, 6.86962, 6.86954, 2.89656, -0.479537, 6.86954, 0, 6.86962, 6.86954, 6.86954, 6.86954, 6.86954, 6.86954, 6.86954, 6.86954, 6.86954, 6.86954, 6.86954, 6.86954, 6.86954, 6.86954, 6.86954, 6.86954, 6.86954, 6.86954
10.0086, 7.85849, 6.8479, 6.8478, 3.13982, 1.01059, 6.8478, 0, 6.84789, 6.8478, 6.8478, 6.8478, 6.8478, 6.8478, 6.8478, 6.8478, 6.8478, 6.8478, 6.8478, 6.8478, 6.8478, 6.8478, 6.8478, 6.8478, 6.8478, 6.8478
10.0165, 8.11735, 6.8259, 6.82579, 3.18078, 1.29144, 6.82579, 0, 6.8259, 6.82579, 6.82579, 6.82579, 6.82579, 6.82579, 6.82579, 6.82579, 6.82579, 6.82579, 6.82579, 6.82579, 6.82579, 6.82579, 6.82579, 6.82579, 6.82579, 6.82579
10.0244, 12.615, 6.8037, 6.80357, 3.82295, 5.81126, 6.80357, 0, 6.8037, 6.80357, 6.80357, 6.80357, 6.80357, 6.80357, 6.80357, 6.80357, 6.80357, 6.80357, 6.80357, 6.80357, 6.80357, 6.80357, 6.80357, 6.80357, 6.80357, 6.80357
10.0323, 4.11664, 6.78068, 6.78053, 2.47318, -2.66405, 6.78053, 0, 6.78068, 6.78053, 6.78053, 6.78053, 6.78053, 6.78053, 6.78053, 6.78053, 6.78053, 6.78053, 6.78053, 6.78053, 6.78053, 6.78053, 6.78053, 6.78053, 6.78053, 6.78053
10.0402, 5.99294, 6.75692, 6.75675, 2.82718, -0.76398, 6.75675, 0, 6.75692, 6.75675, 6.75675, 6.75675, 6.75675, 6.75675, 6.75675, 6.75675, 6.75675, 6.75675, 6.75675, 6.75675, 6.75675, 6.75675, 6.75675, 6.75675, 6.75675, 6.75675
10.0481, 3.11004, 6.73262, 6.73243, 2.26054, -3.62259, 6.73243, 0, 6.73262, 6.73243, 6.73243, 6.73243, 6.73243, 6.73243, 6.73243, 6.73243, 6.73243, 6.73243, 6.73243, 6.73243, 6.73243, 6.73243, 6.73243, 6.73243, 6.73243, 6.73243
10.056, 6.10471, 6.708, 6.70778, 2.84688, -0.603288, 6.70778, 0, 6.70799, 6.70778, 6.70778, 6.70778, 6.70778, 6.70778, 6.70778, 6.70778, 6.70778, 6.70778, 6.70778, 6.70778, 6.70778, 6.70778, 6.70778, 6.70778, 6.70778, 6.70778
10.0639, 7.21363, 6.68323, 6.68299, 3.0354, 0.530402, 6.68299, 0, 6.68323, 6.68299, 6.68299, 6.68299, 6.68299, 6.68299, 6.68299, 6.68299, 6.68299, 6.68299, 6.68299, 6.68299, 6.68299, 6.68299, 6.68299, 6.68299, 6.68299, 6.68299
10.0718, 10.3232, 6.65851, 6.65824, 3.51044, 3.66465, 6.65824, 0, 6.65851, 6.65824, 6.65824, 6.65824, 6.65824, 6.65824, 6.65824, 6.65824, 6.65824, 6.65824, 6.65824, 6.65824, 6.65824, 6.65824, 6.65824, 6.65824, 6.65824, 6.65824
10.0797, 6.42666, 6.64372, 6.64344, 2.90287, -0.217069, 6.64344, 0, 6.64372, 6.64344, 6.64344, 6.64344, 6.64344, 6.64344, 6.64344, 6.64344, 6.64344, 6.64344, 6.64344, 6.64344, 6.64344, 6.64344, 6.64344, 6.64344, 6.64344, 6.64344
10.0876, 8.67361, 6.62807, 6.62776, 3.26705, 2.04553, 6.62776, 0, 6.62807, 6.62776, 6.62776, 6.62776, 6.62776, 6.62776, 6.62776, 6.62776, 6.62776, 6.62776, 6.62776, 6.62776, 6.62776, 6.62776, 6.62776, 6.62776, 6.62776, 6.62776
10.0955, 6.09765, 6.61173, 6.61139, 2.84564, -0.514087, 6.61139, 0, 6.61173, 6.61139, 6.61139, 6.61139, 6.61139, 6.61139, 6.61139, 6.61139, 6.61139, 6.61139, 6.61139, 6.61139, 6.61139, 6.61139, 6.61139, 6.61139, 6.61139, 6.61139
10.1033, 7.39306, 6.59377, 6.59341, 3.06481, 0.799288, 6.59341, 0, 6.59377, 6.59341, 6.59341, 6.59341, 6.59341, 6.59341, 6.59341, 6.59341, 6.59341, 6.59341, 6.59341, 6.59341, 6.59341, 6.59341, 6.59341, 6.59341, 6.59341, 6.59341
10.1112, 7.7886, 6.57438, 6.57399, 3.12867, 1.21422, 6.57399, 0, 6.57438, 6.57399, 6.57399, 6.57399, 6.57399, 6.57399, 6.57399, 6.57399, 6.57399, 6.57399, 6.57399, 6.57399, 6.57399, 6.57399, 6.57399, 6.57399, 6.57399, 6.57399
10.1191, 9.89219, 6.55428, 6.55387, 3.44851, 3.33791, 6.55387, 0, 6.55428, 6.55387, 6.55387, 6.55387, 6.55387, 6.55387, 6.55387, 6.55387, 6.55387, 6.55387, 6.55387, 6.55387, 6.55387, 6.55387, 6.55387, 6.55387, 6.55387, 6.55387
10.127, 9.17596, 6.53421, 6.53378, 3.34305, 2.64175, 6.53378, 0, 6.53421, 6.53378, 6.53378, 6.53378, 6.53378, 6.53378, 6.53378, 6.53378, 6.53378, 6.53378, 6.53378, 6.53378, 6.53378, 6.53378, 6.53378, 6.53378, 6.53378, 6.53378
10.1349, 11.8959, 6.51631, 6.51587, 3.72771, 5.37954, 6.51587, 0, 6.51631, 6.51587, 6.51587, 6.51587, 6.51587, 6.51587, 6.51587, 6.51587, 6.51587, 6.51587, 6.51587, 6.51587, 6.51587, 6.51587, 6.51587, 6.51587, 6.51587, 6.51587
10.1428, 10.8108, 6.49781, 6.49735, 3.57922, 4.31303, 6.49735, 0, 6.4978, 6.49735, 6.49735, 6.49735, 6.49735, 6.49735, 6.49735, 6.49735, 6.49735, 6.49735, 6.49735, 6.49735, 6.49735, 6.49735, 6.49735, 6.49735, 6.49735, 6.49735
10.1507, 8.07819, 6.4787, 6.47823, 3.17462, 1.59949, 6.47823, 0, 6.4787, 6.47823, 6.47823, 6.47823, 6.47823, 6.47823, 6.47823, 6.47823, 6.47823, 6.47823, 6.47823, 6.47823, 6.47823, 6.47823, 6.47823, 6.47823, 6.47823, 6.47823
10.1586, 4.90768, 6.45882, 6.45834, 2.62825, -1.55113, 6.45834, 0, 6.45881, 6.45834, 6.45834, 6.45834, 6.45834, 6.45834, 6.45834, 6.45834, 6.45834, 6.45834, 6.45834, 6.45834, 6.45834, 6.45834, 6.45834, 6.45834, 6.45834, 6.45834
10.1665, 8.07348, 6.43832, 6.43784, 3.17388, 1.63516, 6.43784, 0, 6.43832, 6.43784, 6.43784, 6.43784, 6.43784, 6.43784, 6.43784, 6.43784, 6.43784, 6.43784, 6.43784, 6.43784, 6.43784, 6.43784, 6.43784, 6.43784, 6.43784, 6.43784
10.1744, 6.91202, 6.41753, 6.41706, 2.9853, 0.494487, 6.41706, 0, 6.41753, 6.41706, 6.41706, 6.41706, 6.41706, 6.41706, 6.41706, 6.41706, 6.41706, 6.41706, 6.41706, 6.41706, 6.41706, 6.41706, 6.41706, 6.41706, 6.41706, 6.41706
10.1823, 3.91671, 6.39677, 6.3963, 2.43243, -2.48007, 6.3963, 0, 6.39677, 6.3963, 6.3963, 6.3963, 6.3963, 6.3963, 6.3963, 6.3963, 6.3963, 6.3963, 6.3963, 6.3963, 6.3963, 6.3963, 6.3963, 6.3963, 6.3963, 6.3963
10.1902, 4.14203, 6.37713, 6.37667, 2.47831, -2.2351, 6.37667, 0, 6.37713, 6.37667, 6.37667, 6.37667, 6.37667, 6.37667, 6.37667, 6.37667, 6.37667, 6.37667, 6.37667, 6.37667, 6.37667, 6.37667, 6.37667, 6.37667, 6.37667, 6.37667
10.1981, 8.91933, 6.35646, 6.35601, 3.30444, 2.56287, 6.35601, 0, 6.35645, 6.35601, 6.35601, 6.35601, 6.35601, 6.35601, 6.35601, 6.35601, 6.35601, 6.35601, 6.35601, 6.35601, 6.35601, 6.35601, 6.35601, 6.35601, 6.35601, 6.35601
10.206, 7.13073, 6.33486, 6.33442, 3.02171, 0.795871, 6.33442, 0, 6.33486, 6.33442, 6.33442, 6.33442, 6.33442, 6.33442, 6.33442, 6.33442, 6.33442, 6.33442, 6.33442, 6.33442, 6.33442, 6.33442, 6.33443, 6.33442, 6.33442, 6.33442
10.2139, 9.92119, 6.31282, 6.3124, 3.45271, 3.60837, 6.3124, 0, 6.31282, 6.3124, 6.3124, 6.3124, 6.3124, 6.3124, 6.3124, 6.3124, 6.3124, 6.3124, 6.3124, 6.3124, 6.3124, 6.3124, 6.31241, 6.3124, 6.3124, 6.3124
10.2217, 6.99058, 6.29082, 6.29042, 2.99843, 0.699763, 6.29042, 0, 6.29082, 6.29042, 6.29042, 6.29042, 6.29042, 6.29042, 6.29042, 6.29042, 6.29042, 6.29042, 6.29042, 6.29042, 6.29042, 6.29042, 6.29042, 6.29042, 6.29042, 6.29042
10.2296, 9.99058, 6.27183, 6.27146, 3.46274, 3.71875, 6.27146, 0, 6.27183, 6.27146, 6.27146, 6.27146, 6.27146, 6.27146, 6.27146, 6.27146, 6.27146, 6.27146, 6.27146, 6.27146, 6.27146, 6.27146, 6.27146, 6.27146, 6.27146, 6.27146
10.2375, 5.87162, 6.25149, 6.25114, 2.80564, -0.379867, 6.25114, 0, 6.25149, 6.25114, 6.25114, 6.25114, 6.25114, 6.25114, 6.25114, 6.25114, 6.25114, 6.25114, 6.25114, 6.25114, 6.25114, 6.25114, 6.25114, 6.25114, 6.25114, 6.25114
10.2454, 6.10902, 6.22994, 6.22961, 2.84763, -0.120918, 6.22961, 0, 6.22993, 6.22961, 6.22961, 6.22961, 6.22961, 6.22961, 6.22961, 6.22961, 6.22961, 6.22961, 6.22961, 6.22961, 6.22961, 6.22961, 6.22961, 6.22961, 6.22961, 6.22961
10.2533, 9.99012, 6.2078, 6.2075, 3.46267, 3.78232, 6.2075, 0, 6.2078, 6.2075, 6.2075, 6.2075, 6.2075, 6.2075, 6.2075, 6.2075, 6.2075, 6.2075, 6.2075, 6.2075, 6.2075, 6.2075, 6.2075, 6.2075, 6.2075, 6.2075
10.2612, 5.93817, 6.1857, 6.18543, 2.81748, -0.247532, 6.18543, 0, 6.1857, 6.18543, 6.18543, 6.18543, 6.18543, 6.18543, 6.18543, 6.18543, 6.18543, 6.18543, 6.18543, 6.18543, 6.18543, 6.18543, 6.18543, 6.18543, 6.18543, 6.18543
10.2691, 4.94337, 6.16743, 6.16718, 2.63503, -1.22406, 6.16718, 0, 6.16743, 6.16718, 6.16718, 6.16718, 6.16718, 6.16718, 6.16718, 6.16718, 6.16718, 6.16718, 6.16718, 6.16718, 6.16718, 6.16718, 6.16718, 6.16718, 6.16718, 6.16718
10.277, 5.0425, 6.14745, 6.14722, 2.65377, -1.10494, 6.14722, 0, 6.14744, 6.14722, 6.14722, 6.14722, 6.14722, 6.14722, 6.14722, 6.14722, 6.14722, 6.14722, 6.14722, 6.14722, 6.14722, 6.14722, 6.14722, 6.14722, 6.14722, 6.14722
10.2849, 10.0373, 6.12593, 6.12573, 3.46948, 3.91136, 6.12573, 0, 6.12593, 6.12573, 6.12573, 6.12573, 6.12573, 6.12573, 6.12573, 6.12573, 6.12573, 6.12573, 6.12573, 6.12573, 6.12573, 6.12573, 6.12574, 6.12573, 6.12573, 6.12573
10.2928, 6.90606, 6.10368, 6.1035, 2.9843, 0.802382, 6.1035, 0, 6.10368, 6.1035, 6.1035, 6.1035, 6.1035, 6.1035, 6.1035, 6.1035, 6.1035, 6.1035, 6.1035, 6.1035, 6.1035, 6.1035, 6.1035, 6.1035, 6.1035, 6.1035
10.3007, 6.07461, 6.08147, 6.08131, 2.84159, -0.00686026, 6.08131, 0, 6.08147, 6.08131, 6.08131, 6.08131, 6.08131, 6.08131, 6.08131, 6.08131, 6.08131, 6.08131, 6.08131, 6.08131, 6.08131, 6.08131, 6.08131, 6.08131, 6.08131, 6.08131
10.3086, 5.95266, 6.06581, 6.06567, 2.82005, -0.113142, 6.06567, 0, 6.0658, 6.06567, 6.06567, 6.06567, 6.06567, 6.06567, 6.06567, 6.06567, 6.06567, 6.06567, 6.06567, 6.06567, 6.06567, 6.06567, 6.06567, 6.06567, 6.06567, 6.06567
10.3165, 5.06369, 6.04864, 6.04852, 2.65776, -0.984949, 6.04852, 0, 6.04864, 6.04852, 6.04852, 6.04852, 6.04852, 6.04852, 6.04852, 6.04852, 6.04852, 6.04852, 6.04852, 6.04852, 6.04852, 6.04852, 6.04852, 6.04852, 6.04852, 6.04852
10.3244, 6.85675, 6.03009, 6.02999, 2.97603, 0.826661, 6.02999, 0, 6.03009, 6.02999, 6.02999, 6.02999, 6.02999, 6.02999, 6.02999, 6.02999, 6.02999, 6.02999, 6.02999, 6.02999, 6.02999, 6.02999, 6.02999, 6.02999, 6.02999, 6.02999
10.3322, 3.08823, 6.01087, 6.01078, 2.25571, -2.92264, 6.01078, 0, 6.01087, 6.01078, 6.01078, 6.01078, 6.01078, 6.01078, 6.01078, 6.01078, 6.01078, 6.01078, 6.01078, 6.01078, 6.01078, 6.01078, 6.01078, 6.01078, 6.01078, 6.01078
10.3401, 6.99108, 5.99168, 5.9916, 2.99851, 0.999399, 5.9916, 0, 5.99168, 5.9916, 5.9916, 5.9916, 5.9916, 5.9916, 5.9916, 5.9916, 5.9916, 5.9916, 5.9916, 5.9916, 5.9916, 5.9916, 5.9916, 5.9916, 5.9916, 5.9916
10.348, 9.01561, 5.97237, 5.97231, 3.31898, 3.04324, 5.97231, 0, 5.97237, 5.97231, 5.97231, 5.97231, 5.97231, 5.97231, 5.97231, 5.97231, 5.97231, 5.97231, 5.97231, 5.97231, 5.97231, 5.97231, 5.97231, 5.97231, 5.97231, 5.97231
10.3559, 7.96455, 5.95213, 5.95208, 3.15667, 2.01242, 5.95208, 0, 5.95213, 5.95208, 5.95208, 5.95208, 5.95208, 5.95208, 5.95208, 5.95208, 5.95208, 5.95208, 5.95208, 5.95208, 5.95208, 5.95208, 5.95208, 5.95208, 5.95208, 5.95208
10.3638, 4.94921, 5.93109, 5.93104, 2.63613, -0.981882, 5.93104, 0, 5.93109, 5.93104, 5.93104, 5.93104, 5.93104, 5.93104, 5.93104, 5.93104, 5.93104, 5.93104, 5.93104, 5.93104, 5.93104, 5.93104, 5.93104, 5.93104, 5.93104, 5.93104
10.3717, 6.99504, 5.90966, 5.90962, 2.99917, 1.08538, 5.90962, 0, 5.90966, 5.90962, 5.90962, 5.90962, 5.90962, 5.90962, 5.90962, 5.90962, 5.90962, 5.90962, 5.90962, 5.90962, 5.90962, 5.90962, 5.90962, 5.90962, 5.90962, 5.90962
10.3796, 3.04226, 5.88827, 5.88823, 2.2455, -2.84601, 5.88823, 0, 5.88827, 5.88823, 5.88823, 5.88823, 5.88823, 5.88823, 5.88823, 5.88823, 5.88823, 5.88823, 5.88823, 5.88823, 5.88823, 5.88823, 5.88823, 5.88823, 5.88823, 5.88823
10.3875, 9.97534, 5.87016, 5.87013, 3.46054, 4.10518, 5.87013, 0, 5.87016, 5.87013, 5.87013, 5.87013, 5.87013, 5.87013, 5.87013, 5.87013, 5.87013, 5.87013, 5.87013, 5.87013, 5.87013, 5.87013, 5.87013, 5.87013, 5.87013, 5.87013
10.3954, 7.02317, 5.85045, 5.85042, 3.00386, 1.17272, 5.85042, 0, 5.85045, 5.85042, 5.85042, 5.85042, 5.85042, 5.85042, 5.85042, 5.85042, 5.85042, 5.85042, 5.85042, 5.85042, 5.85042, 5.85042, 5.85042, 5.85042, 5.85042, 5.85042
10.4033, 7.94845, 5.82933, 5.82931, 3.15412, 2.11911, 5.82931, 0, 5.82933, 5.82931, 5.82931, 5.82931, 5.82931, 5.82931, 5.82931, 5.82931, 5.82931, 5.82931, 5.82931, 5.82931, 5.82931, 5.82931, 5.82931, 5.82931, 5.82931, 5.82931
10.4112, 5.00533, 5.80754, 5.80751, 2.64676, -0.802206, 5.80751, 0, 5.80754, 5.80751, 5.80751, 5.80751, 5.80751, 5.80751, 5.80751, 5.80751, 5.80751, 5.80751, 5.80751, 5.80751, 5.80751, 5.80751, 5.80752, 5.80751, 5.80751, 5.80751
10.4191, 7.98389, 5.78578, 5.78576, 3.15973, 2.19811, 5.78576, 0, 5.78578, 5.78576, 5.78576, 5.78576, 5.78576, 5.78576, 5.78576, 5.78576, 5.78576, 5.78576, 5.78576, 5.78576, 5.78576, 5.78576, 5.78576, 5.78576, 5.78576, 5.78576
10.427, 8.98786, 5.76858, 5.76856, 3.31479, 3.21927, 5.76856, 0, 5.76858, 5.76856, 5.76856, 5.76856, 5.76856, 5.76856, 5.76856, 5.76856, 5.76856, 5.76856, 5.76856, 5.76856, 5.76856, 5.76856, 5.76857, 5.76856, 5.76856, 5.76856
10.4349, 6.99529, 5.74929, 5.74927, 2.99922, 1.246, 5.74927, 0, 5.74929, 5.74927, 5.74927, 5.74927, 5.74927, 5.74927, 5.74927, 5.74927, 5.74927, 5.74927, 5.74927, 5.74927, 5.74927, 5.74927, 5.74927, 5.74927, 5.74927, 5.74927
10.4427, 8.99157, 5.72808, 5.72806, 3.31535, 3.2635, 5.72806, 0, 5.72808, 5.72806, 5.72806, 5.72806, 5.72806, 5.72806, 5.72806, 5.72806, 5.72806, 5.72806, 5.72806, 5.72806, 5.72806, 5.72806, 5.72806, 5.72806, 5.72806, 5.72806
10.4506, 4.00458, 5.70594, 5.70592, 2.45043, -1.70135, 5.70592, 0, 5.70594, 5.70592, 5.70592, 5.70592, 5.70592, 5.70592, 5.70592, 5.70592, 5.70592, 5.70592, 5.70592, 5.70592, 5.70592, 5.70592, 5.70592, 5.70592, 5.70592, 5.70592
10.4585, 8.96493, 5.68384, 5.68382, 3.31133, 3.28109, 5.68382, 0, 5.68384, 5.68382, 5.68382, 5.68382, 5.68382, 5.68382, 5.68382, 5.68382, 5.68382, 5.68382, 5.68382, 5.68382, 5.68382, 5.68382, 5.68383, 5.68382, 5.68382, 5.68382
10.4664, 11.9983, 5.66715, 5.66714, 3.74143, 6.33111, 5.66714, 0, 5.66715, 5.66714, 5.66714, 5.66714, 5.66714, 5.66714, 5.66714, 5.66714, 5.66714, 5.66714, 5.66714, 5.66714, 5.66714, 5.66714, 5.66714, 5.66714, 5.66714, 5.66714
10.4743, 5.01636, 5.64816, 5.64814, 2.64884, -0.631796, 5.64814, 0, 5.64815, 5.64814, 5.64814, 5.64814, 5.64814, 5.64814, 5.64814, 5.64814, 5.64814, 5.64814, 5.64814, 5.64814, 5.64814, 5.64814, 5.64814, 5.64814, 5.64814, 5.64814
10.4822, 3.9798, 5.62705, 5.62703, 2.44536, -1.64725, 5.62703, 0, 5.62704, 5.62703, 5.62703, 5.62703, 5.62703, 5.62703, 5.62703, 5.62703, 5.62703, 5.62703, 5.62703, 5.62703, 5.62703, 5.62703, 5.62703, 5.62703, 5.62703, 5.62703
10.4901, 7.0285, 5.6049, 5.60489, 3.00475, 1.4236, 5.60489, 0, 5.6049, 5.60489, 5.60489, 5.60489, 5.60489, 5.60489, 5.60489, 5.60489, 5.60489, 5.60489, 5.60489, 5.60489, 5.60489, 5.60489, 5.60489, 5.60489, 5.60489, 5.60489
10.498, 5.97732, 5.58281, 5.58279, 2.82442, 0.394516, 5.58279, 0, 5.58281, 5.58279, 5.58279, 5.58279, 5.58279, 5.58279, 5.58279, 5.58279, 5.58279, 5.58279, 5.58279, 5.58279, 5.58279, 5.58279, 5.58279, 5.58279, 5.58279, 5.58279
10.5059, 10.8819, 5.56649, 5.56647, 3.58914, 5.31542, 5.56647, 0, 5.56649, 5.56647, 5.56647, 5.56647, 5.56647, 5.56647, 5.56647, 5.56647, 5.56647, 5.56647, 5.56647, 5.56647, 5.56647, 5.56647, 5.56647, 5.56647, 5.56647, 5.56647
10.5138, 3.10843, 5.5477, 5.54769, 2.26018, -2.43928, 5.54769, 0, 5.5477, 5.54769, 5.54769, 5.54769, 5.54769, 5.54769, 5.54769, 5.54769, 5.54769, 5.54769, 5.54769, 5.54769, 5.54769, 5.54769, 5.54769, 5.54769, 5.54769, 5.54769
10.5217, 6.93979, 5.52666, 5.52665, 2.98995, 1.41313, 5.52665, 0, 5.52666, 5.52665, 5.52665, 5.52665, 5.52665, 5.52665, 5.52665, 5.52665, 5.52665, 5.52665, 5.52665, 5.52665, 5.52665, 5.52665, 5.52665, 5.52665, 5.52665, 5.52665
10.5296, 5.08053, 5.50452, 5.50451, 2.66093, -0.423992, 5.50451, 0, 5.50452, 5.50451, 5.50451, 5.50451, 5.50451, 5.50451, 5.50451, 5.50451, 5.50451, 5.50451, 5.50451, 5.50451, 5.50451, 5.50451, 5.50451, 5.50451, 5.50451, 5.50451
10.5375, 2.99752, 5.48243, 5.48241, 2.23551, -2.48491, 5.48241, 0, 5.48243, 5.48241, 5.48241, 5.48241, 5.48241, 5.48241, 5.48241, 5.48241, 5.48241, 5.48241, 5.48241, 5.48241, 5.48241, 5.48241, 5.48242, 5.48241, 5.48241, 5.48241
10.5454, 2.92838, 5.46685, 5.46684, 2.21999, -2.53848, 5.46684, 0, 5.46685, 5.46684, 5.46684, 5.46684, 5.46684, 5.46684, 5.46684, 5.46684, 5.46684, 5.46684, 5.46684, 5.46684, 5.46684, 5.46684, 5.46684, 5.46684, 5.46684, 5.46684
