   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_46.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
15.788, 0.640397, 0.825657, 0.825317, 1.62493, -0.18526, 0, 0.825317, 0.825317, 0.825317, 0.825317, 0.825317, 0.825317, 0.825317, 0.825317, 0.825317, 0.825317, 0.825317, 0.825317, 0.825317, 0.825317, 0.825318, 0.825317, 0.825655, 0.825317, 0.825317
15.7959, 0.354647, 0.821341, 0.820958, 1.53449, -0.466694, 0, 0.820958, 0.820958, 0.820958, 0.820958, 0.820958, 0.820958, 0.820958, 0.820958, 0.820958, 0.820958, 0.820958, 0.820958, 0.820958, 0.820958, 0.820959, 0.820958, 0.821339, 0.820958, 0.820958
15.8037, 2.99777, 0.818566, 0.818138, 2.23557, 2.1792, 0, 0.818138, 0.818138, 0.818138, 0.818138, 0.818138, 0.818138, 0.818138, 0.818138, 0.818138, 0.818138, 0.818138, 0.818138, 0.818138, 0.818138, 0.818139, 0.818138, 0.818565, 0.818138, 0.818138
15.8116, 0.647584, 0.815145, 0.814667, 1.62714, -0.167561, 0, 0.814667, 0.814667, 0.814667, 0.814667, 0.814667, 0.814667, 0.814667, 0.814667, 0.814667, 0.814667, 0.814667, 0.814667, 0.814667, 0.814667, 0.814669, 0.814667, 0.815143, 0.814667, 0.814667
15.8195, 0.34746, 0.811151, 0.810622, 1.53214, -0.463691, 0, 0.810622, 0.810622, 0.810622, 0.810622, 0.810622, 0.810622, 0.810622, 0.810622, 0.810622, 0.810622, 0.810622, 0.810622, 0.810622, 0.810622, 0.810624, 0.810622, 0.81115, 0.810622, 0.810622
15.8274, 0.997727, 0.806879, 0.806297, 1.73139, 0.190847, 0, 0.806297, 0.806297, 0.806297, 0.806297, 0.806297, 0.806297, 0.806297, 0.806297, 0.806297, 0.806297, 0.806297, 0.806297, 0.806297, 0.806297, 0.806299, 0.806297, 0.806878, 0.806297, 0.806297
15.8353, 1.99744, 0.802621, 0.801984, 1.99936, 1.19482, 0, 0.801984, 0.801984, 0.801984, 0.801984, 0.801984, 0.801984, 0.801984, 0.801984, 0.801984, 0.801984, 0.801984, 0.801984, 0.801984, 0.801984, 0.801985, 0.801984, 0.80262, 0.801984, 0.801984
15.8431, 0.657373, 0.799684, 0.798989, 1.63015, -0.142311, 0, 0.798989, 0.798989, 0.798989, 0.798989, 0.798989, 0.798989, 0.798989, 0.798989, 0.798989, 0.798989, 0.798989, 0.798989, 0.798989, 0.798989, 0.798991, 0.798989, 0.799682, 0.798989, 0.798989
15.851, 1, 0.796127, 0.795374, 1.73205, 0.203873, 0, 0.795374, 0.795374, 0.795374, 0.795374, 0.795374, 0.795374, 0.795374, 0.795374, 0.795374, 0.795374, 0.795374, 0.795374, 0.795374, 0.795374, 0.795375, 0.795374, 0.796125, 0.795374, 0.795374
15.8589, 1, 0.792024, 0.791212, 1.73205, 0.207976, 0, 0.791212, 0.791212, 0.791212, 0.791212, 0.791212, 0.791212, 0.791212, 0.791212, 0.791212, 0.791212, 0.791212, 0.791212, 0.791212, 0.791212, 0.791214, 0.791212, 0.792023, 0.791212, 0.791212
15.8668, 0.333086, 0.787657, 0.786785, 1.52744, -0.454571, 0, 0.786785, 0.786785, 0.786785, 0.786785, 0.786785, 0.786785, 0.786785, 0.786785, 0.786785, 0.786785, 0.786785, 0.786785, 0.786785, 0.786785, 0.786787, 0.786785, 0.787655, 0.786785, 0.786785
15.8747, 0.666915, 0.783302, 0.782371, 1.63307, -0.116387, 0, 0.782371, 0.782371, 0.782371, 0.782371, 0.782371, 0.782371, 0.782371, 0.782371, 0.782371, 0.782371, 0.782371, 0.782371, 0.782371, 0.782371, 0.782372, 0.782371, 0.7833, 0.782371, 0.782371
15.8825, 1.32813, 0.780389, 0.779399, 1.82432, 0.54774, 0, 0.779399, 0.779399, 0.779399, 0.779399, 0.779399, 0.779399, 0.779399, 0.779399, 0.779399, 0.779399, 0.779399, 0.779399, 0.779399, 0.779399, 0.7794, 0.779399, 0.780388, 0.779399, 0.779399
15.8904, 0.997646, 0.776872, 0.775823, 1.73137, 0.220774, 0, 0.775823, 0.775823, 0.775823, 0.775823, 0.775823, 0.775823, 0.775823, 0.775823, 0.775823, 0.775823, 0.775823, 0.775823, 0.775823, 0.775823, 0.775825, 0.775823, 0.77687, 0.775823, 0.775823
15.8983, 2.32107, 0.772823, 0.771717, 2.07872, 1.54824, 0, 0.771717, 0.771717, 0.771717, 0.771717, 0.771717, 0.771717, 0.771717, 0.771717, 0.771717, 0.771717, 0.771717, 0.771717, 0.771717, 0.771717, 0.771718, 0.771717, 0.772821, 0.771717, 0.771717
15.9062, 1.35316, 0.768515, 0.767352, 1.83116, 0.584645, 0, 0.767352, 0.767352, 0.767352, 0.767352, 0.767352, 0.767352, 0.767352, 0.767352, 0.767352, 0.767352, 0.767352, 0.767352, 0.767352, 0.767352, 0.767354, 0.767352, 0.768513, 0.767352, 0.767352
15.9141, 1.31859, 0.764217, 0.763, 1.8217, 0.55437, 0, 0.763, 0.763, 0.763, 0.763, 0.763, 0.763, 0.763, 0.763, 0.763, 0.763, 0.763, 0.763, 0.763, 0.763, 0.763002, 0.763, 0.764216, 0.763, 0.763
15.922, 3.99765, 0.7611, 0.759831, 2.44901, 3.23655, 0, 0.759831, 0.759831, 0.759831, 0.759831, 0.759831, 0.759831, 0.759831, 0.759831, 0.759831, 0.759831, 0.759831, 0.759831, 0.759831, 0.759831, 0.759833, 0.759831, 0.761099, 0.759831, 0.759831
15.9298, 0.997522, 0.757421, 0.756102, 1.73134, 0.2401, 0, 0.756102, 0.756102, 0.756102, 0.756102, 0.756102, 0.756102, 0.756102, 0.756102, 0.756102, 0.756102, 0.756102, 0.756102, 0.756102, 0.756102, 0.756103, 0.756102, 0.75742, 0.756102, 0.756102
15.9377, 0.686245, 0.753251, 0.751884, 1.63898, -0.0670061, 0, 0.751884, 0.751884, 0.751884, 0.751884, 0.751884, 0.751884, 0.751884, 0.751884, 0.751884, 0.751884, 0.751884, 0.751884, 0.751884, 0.751884, 0.751886, 0.751884, 0.75325, 0.751884, 0.751884
15.9456, 0, 0.748843, 0.74743, 1.41421, -0.748843, 0, 0.74743, 0.74743, 0.74743, 0.74743, 0.74743, 0.74743, 0.74743, 0.74743, 0.74743, 0.74743, 0.74743, 0.74743, 0.74743, 0.74743, 0.747431, 0.74743, 0.748842, 0.74743, 0.74743
15.9535, 1, 0.744445, 0.742989, 1.73205, 0.255555, 0, 0.742989, 0.742989, 0.742989, 0.742989, 0.742989, 0.742989, 0.742989, 0.742989, 0.742989, 0.742989, 0.742989, 0.742989, 0.742989, 0.742989, 0.74299, 0.742989, 0.744444, 0.742989, 0.742989
15.9614, 0, 0.741326, 0.739828, 1.41421, -0.741326, 0, 0.739828, 0.739828, 0.739828, 0.739828, 0.739828, 0.739828, 0.739828, 0.739828, 0.739828, 0.739828, 0.739828, 0.739828, 0.739828, 0.739828, 0.739829, 0.739828, 0.741324, 0.739828, 0.739828
15.9692, 0, 0.737676, 0.736139, 1.41421, -0.737676, 0, 0.736139, 0.736139, 0.736139, 0.736139, 0.736139, 0.736139, 0.736139, 0.736139, 0.736139, 0.736139, 0.736139, 0.736139, 0.736139, 0.736139, 0.736141, 0.736139, 0.737675, 0.736139, 0.736139
15.9771, 1.29926, 0.73356, 0.731986, 1.81639, 0.565697, 0, 0.731986, 0.731986, 0.731986, 0.731986, 0.731986, 0.731986, 0.731986, 0.731986, 0.731986, 0.731986, 0.731986, 0.731986, 0.731986, 0.731986, 0.731987, 0.731986, 0.733558, 0.731986, 0.731986
15.985, 1.99773, 0.729217, 0.727608, 1.99943, 1.26852, 0, 0.727608, 0.727608, 0.727608, 0.727608, 0.727608, 0.727608, 0.727608, 0.727608, 0.727608, 0.727608, 0.727608, 0.727608, 0.727608, 0.727608, 0.727609, 0.727608, 0.729216, 0.727608, 0.727608
15.9929, 3.70301, 0.724886, 0.723243, 2.3881, 2.97813, 0, 0.723243, 0.723243, 0.723243, 0.723243, 0.723243, 0.723243, 0.723243, 0.723243, 0.723243, 0.723243, 0.723243, 0.723243, 0.723243, 0.723243, 0.723245, 0.723243, 0.724884, 0.723243, 0.723243
16.0008, 1.58389, 0.72155, 0.719876, 1.89312, 0.862341, 0, 0.719876, 0.719876, 0.719876, 0.719876, 0.719876, 0.719876, 0.719876, 0.719876, 0.719876, 0.719876, 0.719876, 0.719876, 0.719876, 0.719876, 0.719877, 0.719876, 0.721548, 0.719876, 0.719876
16.0086, 1.41611, 0.717736, 0.716031, 1.84827, 0.698373, 0, 0.716031, 0.716031, 0.716031, 0.716031, 0.716031, 0.716031, 0.716031, 0.716031, 0.716031, 0.716031, 0.716031, 0.716031, 0.716031, 0.716031, 0.716032, 0.716031, 0.717734, 0.716031, 0.716031
16.0165, 2, 0.713504, 0.71177, 2, 1.2865, 0, 0.71177, 0.71177, 0.71177, 0.71177, 0.71177, 0.71177, 0.71177, 0.71177, 0.71177, 0.71177, 0.71177, 0.71177, 0.71177, 0.71177, 0.711772, 0.71177, 0.713503, 0.71177, 0.71177
16.0244, 1, 0.709072, 0.70731, 1.73205, 0.290928, 0, 0.70731, 0.70731, 0.70731, 0.70731, 0.70731, 0.70731, 0.70731, 0.70731, 0.70731, 0.70731, 0.70731, 0.70731, 0.70731, 0.70731, 0.707312, 0.70731, 0.709071, 0.70731, 0.70731
16.0323, 2, 0.704654, 0.702864, 2, 1.29535, 0, 0.702864, 0.702864, 0.702864, 0.702864, 0.702864, 0.702864, 0.702864, 0.702864, 0.702864, 0.702864, 0.702864, 0.702864, 0.702864, 0.702864, 0.702865, 0.702864, 0.704652, 0.702864, 0.702864
16.0402, 0, 0.701326, 0.69951, 1.41421, -0.701326, 0, 0.69951, 0.69951, 0.69951, 0.69951, 0.69951, 0.69951, 0.69951, 0.69951, 0.69951, 0.69951, 0.69951, 0.69951, 0.69951, 0.69951, 0.699511, 0.69951, 0.701325, 0.69951, 0.69951
16.048, 1.55507, 0.697553, 0.69571, 1.88549, 0.857521, 0, 0.69571, 0.69571, 0.69571, 0.69571, 0.69571, 0.69571, 0.69571, 0.69571, 0.69571, 0.69571, 0.69571, 0.69571, 0.69571, 0.69571, 0.695712, 0.69571, 0.697552, 0.69571, 0.69571
16.0559, 2.72014, 0.693388, 0.69152, 2.17259, 2.02675, 0, 0.69152, 0.69152, 0.69152, 0.69152, 0.69152, 0.69152, 0.69152, 0.69152, 0.69152, 0.69152, 0.69152, 0.69152, 0.69152, 0.69152, 0.691521, 0.69152, 0.693387, 0.69152, 0.69152
16.0638, 1.72478, 0.689035, 0.687141, 1.92997, 1.03575, 0, 0.687141, 0.687141, 0.687141, 0.687141, 0.687141, 0.687141, 0.687141, 0.687141, 0.687141, 0.687141, 0.687141, 0.687141, 0.687141, 0.687141, 0.687142, 0.687141, 0.689034, 0.687141, 0.687141
16.0717, 2, 0.684696, 0.682776, 2, 1.3153, 0, 0.682776, 0.682776, 0.682776, 0.682776, 0.682776, 0.682776, 0.682776, 0.682776, 0.682776, 0.682776, 0.682776, 0.682776, 0.682776, 0.682776, 0.682778, 0.682776, 0.684694, 0.682776, 0.682776
16.0796, 1.53606, 0.681166, 0.679221, 1.88044, 0.854894, 0, 0.679221, 0.679221, 0.679221, 0.679221, 0.679221, 0.679221, 0.679221, 0.679221, 0.679221, 0.679221, 0.679221, 0.679221, 0.679221, 0.679221, 0.679222, 0.679221, 0.681164, 0.679221, 0.679221
16.0875, 1.46394, 0.677242, 0.675271, 1.86117, 0.786699, 0, 0.675271, 0.675271, 0.675271, 0.675271, 0.675271, 0.675271, 0.675271, 0.675271, 0.675271, 0.675271, 0.675271, 0.675271, 0.675271, 0.675271, 0.675272, 0.675271, 0.67724, 0.675271, 0.675271
16.0953, 0.263164, 0.672973, 0.670977, 1.50438, -0.409809, 0, 0.670977, 0.670977, 0.670977, 0.670977, 0.670977, 0.670977, 0.670977, 0.670977, 0.670977, 0.670977, 0.670977, 0.670977, 0.670977, 0.670977, 0.670978, 0.670977, 0.672972, 0.670977, 0.670977
16.1032, 1.99755, 0.668542, 0.66652, 1.99939, 1.32901, 0, 0.66652, 0.66652, 0.66652, 0.66652, 0.66652, 0.66652, 0.66652, 0.66652, 0.66652, 0.66652, 0.66652, 0.66652, 0.66652, 0.66652, 0.666521, 0.66652, 0.668541, 0.66652, 0.66652
16.1111, 1.99752, 0.664126, 0.662078, 1.99938, 1.3334, 0, 0.662078, 0.662078, 0.662078, 0.662078, 0.662078, 0.662078, 0.662078, 0.662078, 0.662078, 0.662078, 0.662078, 0.662078, 0.662078, 0.662078, 0.662079, 0.662078, 0.664124, 0.662078, 0.662078
16.119, 1.99765, 0.660618, 0.658543, 1.99941, 1.33703, 0, 0.658543, 0.658543, 0.658543, 0.658543, 0.658543, 0.658543, 0.658543, 0.658543, 0.658543, 0.658543, 0.658543, 0.658543, 0.658543, 0.658543, 0.658545, 0.658543, 0.660617, 0.658543, 0.658543
16.1269, 0.744114, 0.656747, 0.654645, 1.65654, 0.0873673, 0, 0.654645, 0.654645, 0.654645, 0.654645, 0.654645, 0.654645, 0.654645, 0.654645, 0.654645, 0.654645, 0.654645, 0.654645, 0.654645, 0.654645, 0.654647, 0.654645, 0.656745, 0.654645, 0.654645
16.1347, 1.25105, 0.652554, 0.650426, 1.80307, 0.598499, 0, 0.650426, 0.650426, 0.650426, 0.650426, 0.650426, 0.650426, 0.650426, 0.650426, 0.650426, 0.650426, 0.650426, 0.650426, 0.650426, 0.650426, 0.650427, 0.650426, 0.652553, 0.650426, 0.650426
16.1426, 0.748947, 0.64821, 0.646054, 1.65799, 0.100737, 0, 0.646054, 0.646054, 0.646054, 0.646054, 0.646054, 0.646054, 0.646054, 0.646054, 0.646054, 0.646054, 0.646054, 0.646054, 0.646054, 0.646054, 0.646056, 0.646054, 0.648208, 0.646054, 0.646054
16.1505, 1.24634, 0.643881, 0.641697, 1.80176, 0.602464, 0, 0.641697, 0.641697, 0.641697, 0.641697, 0.641697, 0.641697, 0.641697, 0.641697, 0.641697, 0.641697, 0.641697, 0.641697, 0.641697, 0.641697, 0.641699, 0.641697, 0.643879, 0.641697, 0.641697
16.1584, 1.75366, 0.640186, 0.637974, 1.93744, 1.11347, 0, 0.637974, 0.637974, 0.637974, 0.637974, 0.637974, 0.637974, 0.637974, 0.637974, 0.637974, 0.637974, 0.637974, 0.637974, 0.637974, 0.637974, 0.637976, 0.637974, 0.640184, 0.637974, 0.637974
16.1663, 0, 0.636175, 0.633935, 1.41421, -0.636175, 0, 0.633935, 0.633935, 0.633935, 0.633935, 0.633935, 0.633935, 0.633935, 0.633935, 0.633935, 0.633935, 0.633935, 0.633935, 0.633935, 0.633935, 0.633936, 0.633935, 0.636173, 0.633935, 0.633935
16.1741, 0.239033, 0.631888, 0.62962, 1.49634, -0.392855, 0, 0.62962, 0.62962, 0.62962, 0.62962, 0.62962, 0.62962, 0.62962, 0.62962, 0.62962, 0.62962, 0.62962, 0.62962, 0.62962, 0.62962, 0.629621, 0.62962, 0.631887, 0.62962, 0.62962
16.182, 0.760967, 0.627473, 0.625175, 1.66162, 0.133493, 0, 0.625175, 0.625175, 0.625175, 0.625175, 0.625175, 0.625175, 0.625175, 0.625175, 0.625175, 0.625175, 0.625175, 0.625175, 0.625175, 0.625175, 0.625177, 0.625175, 0.627472, 0.625175, 0.625175
16.1899, 0, 0.623075, 0.620747, 1.41421, -0.623075, 0, 0.620747, 0.620747, 0.620747, 0.620747, 0.620747, 0.620747, 0.620747, 0.620747, 0.620747, 0.620747, 0.620747, 0.620747, 0.620747, 0.620747, 0.620748, 0.620747, 0.623073, 0.620747, 0.620747
16.1978, 1, 0.619414, 0.617056, 1.73205, 0.380586, 0, 0.617056, 0.617056, 0.617056, 0.617056, 0.617056, 0.617056, 0.617056, 0.617056, 0.617056, 0.617056, 0.617056, 0.617056, 0.617056, 0.617056, 0.617057, 0.617056, 0.619412, 0.617056, 0.617056
16.2057, 1, 0.615464, 0.613076, 1.73205, 0.384536, 0, 0.613076, 0.613076, 0.613076, 0.613076, 0.613076, 0.613076, 0.613076, 0.613076, 0.613076, 0.613076, 0.613076, 0.613076, 0.613076, 0.613076, 0.613077, 0.613076, 0.615463, 0.613076, 0.613076
16.2135, 0, 0.611259, 0.608839, 1.41421, -0.611259, 0, 0.608839, 0.608839, 0.608839, 0.608839, 0.608839, 0.608839, 0.608839, 0.608839, 0.608839, 0.608839, 0.608839, 0.608839, 0.608839, 0.608839, 0.608841, 0.608839, 0.611258, 0.608839, 0.608839
16.2214, 1.22454, 0.606935, 0.604484, 1.7957, 0.6176, 0, 0.604484, 0.604484, 0.604484, 0.604484, 0.604484, 0.604484, 0.604484, 0.604484, 0.604484, 0.604484, 0.604484, 0.604484, 0.604484, 0.604484, 0.604486, 0.604484, 0.606934, 0.604484, 0.604484
16.2293, 1.77546, 0.602627, 0.600144, 1.94306, 1.17284, 0, 0.600144, 0.600144, 0.600144, 0.600144, 0.600144, 0.600144, 0.600144, 0.600144, 0.600144, 0.600144, 0.600144, 0.600144, 0.600144, 0.600144, 0.600146, 0.600144, 0.602626, 0.600144, 0.600144
16.2372, 1.21983, 0.598798, 0.596282, 1.79439, 0.621029, 0, 0.596282, 0.596282, 0.596282, 0.596282, 0.596282, 0.596282, 0.596282, 0.596282, 0.596282, 0.596282, 0.596282, 0.596282, 0.596282, 0.596282, 0.596284, 0.596282, 0.598796, 0.596282, 0.596282
16.2451, 0.780173, 0.594724, 0.592175, 1.66739, 0.18545, 0, 0.592175, 0.592175, 0.592175, 0.592175, 0.592175, 0.592175, 0.592175, 0.592175, 0.592175, 0.592175, 0.592175, 0.592175, 0.592175, 0.592175, 0.592177, 0.592175, 0.594722, 0.592175, 0.592175
16.253, 0, 0.590435, 0.587854, 1.41421, -0.590435, 0, 0.587854, 0.587854, 0.587854, 0.587854, 0.587854, 0.587854, 0.587854, 0.587854, 0.587854, 0.587854, 0.587854, 0.587854, 0.587854, 0.587854, 0.587855, 0.587854, 0.590434, 0.587854, 0.587854
16.2608, 0, 0.586049, 0.583434, 1.41421, -0.586049, 0, 0.583434, 0.583434, 0.583434, 0.583434, 0.583434, 0.583434, 0.583434, 0.583434, 0.583434, 0.583434, 0.583434, 0.583434, 0.583434, 0.583434, 0.583435, 0.583434, 0.586048, 0.583434, 0.583434
16.2687, 0.210135, 0.581681, 0.579031, 1.48665, -0.371546, 0, 0.579031, 0.579031, 0.579031, 0.579031, 0.579031, 0.579031, 0.579031, 0.579031, 0.579031, 0.579031, 0.579031, 0.579031, 0.579031, 0.579031, 0.579032, 0.579031, 0.581679, 0.579031, 0.579031
16.2766, 0.997424, 0.577899, 0.575214, 1.73131, 0.419525, 0, 0.575214, 0.575214, 0.575214, 0.575214, 0.575214, 0.575214, 0.575214, 0.575214, 0.575214, 0.575214, 0.575214, 0.575214, 0.575214, 0.575214, 0.575215, 0.575214, 0.577897, 0.575214, 0.575214
16.2845, 0.997769, 0.573895, 0.571174, 1.73141, 0.423875, 0, 0.571174, 0.571174, 0.571174, 0.571174, 0.571174, 0.571174, 0.571174, 0.571174, 0.571174, 0.571174, 0.571174, 0.571174, 0.571174, 0.571174, 0.571175, 0.571174, 0.573893, 0.571174, 0.571174
16.2924, 2.79467, 0.569692, 0.566936, 2.18967, 2.22498, 0, 0.566936, 0.566936, 0.566936, 0.566936, 0.566936, 0.566936, 0.566936, 0.566936, 0.566936, 0.566936, 0.566936, 0.566936, 0.566936, 0.566936, 0.566937, 0.566936, 0.569691, 0.566936, 0.566936
16.3002, 1, 0.5654, 0.562607, 1.73205, 0.4346, 0, 0.562607, 0.562607, 0.562607, 0.562607, 0.562607, 0.562607, 0.562607, 0.562607, 0.562607, 0.562607, 0.562607, 0.562607, 0.562607, 0.562607, 0.562609, 0.562607, 0.565399, 0.562607, 0.562607
16.3081, 1.19814, 0.561126, 0.558295, 1.78833, 0.637016, 0, 0.558295, 0.558295, 0.558295, 0.558295, 0.558295, 0.558295, 0.558295, 0.558295, 0.558295, 0.558295, 0.558295, 0.558295, 0.558295, 0.558295, 0.558297, 0.558295, 0.561124, 0.558295, 0.558295
16.316, 1.19314, 0.5572, 0.554332, 1.78693, 0.635936, 0, 0.554332, 0.554332, 0.554332, 0.554332, 0.554332, 0.554332, 0.554332, 0.554332, 0.554332, 0.554332, 0.554332, 0.554332, 0.554332, 0.554332, 0.554334, 0.554332, 0.557199, 0.554332, 0.554332
16.3239, 1.60872, 0.553091, 0.550184, 1.89966, 1.05563, 0, 0.550184, 0.550184, 0.550184, 0.550184, 0.550184, 0.550184, 0.550184, 0.550184, 0.550184, 0.550184, 0.550184, 0.550184, 0.550184, 0.550184, 0.550186, 0.550184, 0.553089, 0.550184, 0.550184
16.3318, 2, 0.548819, 0.545874, 2, 1.45118, 0, 0.545874, 0.545874, 0.545874, 0.545874, 0.545874, 0.545874, 0.545874, 0.545874, 0.545874, 0.545874, 0.545874, 0.545874, 0.545874, 0.545874, 0.545875, 0.545874, 0.548818, 0.545874, 0.545874
16.3396, 0, 0.544477, 0.541492, 1.41421, -0.544477, 0, 0.541492, 0.541492, 0.541492, 0.541492, 0.541492, 0.541492, 0.541492, 0.541492, 0.541492, 0.541492, 0.541492, 0.541492, 0.541492, 0.541492, 0.541493, 0.541492, 0.544475, 0.541492, 0.541492
16.3475, 0.185998, 0.540152, 0.537127, 1.47851, -0.354155, 0, 0.537127, 0.537127, 0.537127, 0.537127, 0.537127, 0.537127, 0.537127, 0.537127, 0.537127, 0.537127, 0.537127, 0.537127, 0.537127, 0.537127, 0.537129, 0.537127, 0.540151, 0.537127, 0.537127
16.3554, 1.814, 0.536289, 0.533223, 1.95295, 1.27771, 0, 0.533223, 0.533223, 0.533223, 0.533223, 0.533223, 0.533223, 0.533223, 0.533223, 0.533223, 0.533223, 0.533223, 0.533223, 0.533223, 0.533223, 0.533225, 0.533223, 0.536288, 0.533223, 0.533223
16.3633, 2.18116, 0.532259, 0.529152, 2.04479, 1.64891, 0, 0.529152, 0.529152, 0.529152, 0.529152, 0.529152, 0.529152, 0.529152, 0.529152, 0.529152, 0.529152, 0.529152, 0.529152, 0.529152, 0.529152, 0.529153, 0.529152, 0.532257, 0.529152, 0.529152
16.3712, 1.81884, 0.528078, 0.524929, 1.95418, 1.29076, 0, 0.524929, 0.524929, 0.524929, 0.524929, 0.524929, 0.524929, 0.524929, 0.524929, 0.524929, 0.524929, 0.524929, 0.524929, 0.524929, 0.524929, 0.52493, 0.524929, 0.528076, 0.524929, 0.524929
16.379, 1.35266, 0.523832, 0.52064, 1.83103, 0.828833, 0, 0.52064, 0.52064, 0.52064, 0.52064, 0.52064, 0.52064, 0.52064, 0.52064, 0.52064, 0.52064, 0.52064, 0.52064, 0.52064, 0.52064, 0.520641, 0.52064, 0.52383, 0.52064, 0.52064
16.3869, 1.64734, 0.519604, 0.516369, 1.9098, 1.12773, 0, 0.516369, 0.516369, 0.516369, 0.516369, 0.516369, 0.516369, 0.516369, 0.516369, 0.516369, 0.516369, 0.516369, 0.516369, 0.516369, 0.516369, 0.51637, 0.516369, 0.519602, 0.516369, 0.516369
16.3948, 0, 0.515628, 0.512349, 1.41421, -0.515628, 0, 0.512349, 0.512349, 0.512349, 0.512349, 0.512349, 0.512349, 0.512349, 0.512349, 0.512349, 0.512349, 0.512349, 0.512349, 0.512349, 0.512349, 0.51235, 0.512349, 0.515626, 0.512349, 0.512349
16.4027, 0.169227, 0.511515, 0.508192, 1.47283, -0.342288, 0, 0.508192, 0.508192, 0.508192, 0.508192, 0.508192, 0.508192, 0.508192, 0.508192, 0.508192, 0.508192, 0.508192, 0.508192, 0.508192, 0.508192, 0.508193, 0.508192, 0.511514, 0.508192, 0.508192
16.4106, 1.83077, 0.507283, 0.503913, 1.95724, 1.32349, 0, 0.503913, 0.503913, 0.503913, 0.503913, 0.503913, 0.503913, 0.503913, 0.503913, 0.503913, 0.503913, 0.503913, 0.503913, 0.503913, 0.503913, 0.503915, 0.503913, 0.507281, 0.503913, 0.503913
16.4184, 0.164519, 0.503, 0.499584, 1.47123, -0.33848, 0, 0.499584, 0.499584, 0.499584, 0.499584, 0.499584, 0.499584, 0.499584, 0.499584, 0.499584, 0.499584, 0.499584, 0.499584, 0.499584, 0.499584, 0.499586, 0.499584, 0.502998, 0.499584, 0.499584
16.4263, 1.83548, 0.498736, 0.495274, 1.95844, 1.33674, 0, 0.495274, 0.495274, 0.495274, 0.495274, 0.495274, 0.495274, 0.495274, 0.495274, 0.495274, 0.495274, 0.495274, 0.495274, 0.495274, 0.495274, 0.495276, 0.495274, 0.498735, 0.495274, 0.495274
16.4342, 1, 0.494838, 0.491329, 1.73205, 0.505162, 0, 0.491329, 0.491329, 0.491329, 0.491329, 0.491329, 0.491329, 0.491329, 0.491329, 0.491329, 0.491329, 0.491329, 0.491329, 0.491329, 0.491329, 0.49133, 0.491329, 0.494837, 0.491329, 0.491329
16.4421, 1, 0.490814, 0.487256, 1.73205, 0.509186, 0, 0.487256, 0.487256, 0.487256, 0.487256, 0.487256, 0.487256, 0.487256, 0.487256, 0.487256, 0.487256, 0.487256, 0.487256, 0.487256, 0.487256, 0.487258, 0.487256, 0.490813, 0.487256, 0.487256
16.45, 1, 0.486677, 0.483069, 1.73205, 0.513323, 0, 0.483069, 0.483069, 0.483069, 0.483069, 0.483069, 0.483069, 0.483069, 0.483069, 0.483069, 0.483069, 0.483069, 0.483069, 0.483069, 0.483069, 0.483071, 0.483069, 0.486675, 0.483069, 0.483069
16.4579, 0.152131, 0.482492, 0.478835, 1.46701, -0.330361, 0, 0.478835, 0.478835, 0.478835, 0.478835, 0.478835, 0.478835, 0.478835, 0.478835, 0.478835, 0.478835, 0.478835, 0.478835, 0.478835, 0.478835, 0.478837, 0.478835, 0.482491, 0.478835, 0.478835
16.4657, 0.847869, 0.478327, 0.47462, 1.68756, 0.369542, 0, 0.47462, 0.47462, 0.47462, 0.47462, 0.47462, 0.47462, 0.47462, 0.47462, 0.47462, 0.47462, 0.47462, 0.47462, 0.47462, 0.47462, 0.474621, 0.47462, 0.478326, 0.47462, 0.47462
16.4736, 0.147423, 0.47435, 0.470591, 1.46541, -0.326927, 0, 0.470591, 0.470591, 0.470591, 0.470591, 0.470591, 0.470591, 0.470591, 0.470591, 0.470591, 0.470591, 0.470591, 0.470591, 0.470591, 0.470591, 0.470592, 0.470591, 0.474348, 0.470591, 0.470591
16.4815, 0.997346, 0.470271, 0.466459, 1.73128, 0.527075, 0, 0.466459, 0.466459, 0.466459, 0.466459, 0.466459, 0.466459, 0.466459, 0.466459, 0.466459, 0.466459, 0.466459, 0.466459, 0.466459, 0.466459, 0.466461, 0.466459, 0.470269, 0.466459, 0.466459
16.4894, 1.99795, 0.466101, 0.462237, 1.99949, 1.53184, 0, 0.462237, 0.462237, 0.462237, 0.462237, 0.462237, 0.462237, 0.462237, 0.462237, 0.462237, 0.462237, 0.462237, 0.462237, 0.462237, 0.462237, 0.462238, 0.462237, 0.4661, 0.462237, 0.462237
16.4973, 1.85728, 0.461897, 0.457979, 1.964, 1.39539, 0, 0.457979, 0.457979, 0.457979, 0.457979, 0.457979, 0.457979, 0.457979, 0.457979, 0.457979, 0.457979, 0.457979, 0.457979, 0.457979, 0.457979, 0.45798, 0.457979, 0.461896, 0.457979, 0.457979
