   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_855.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
5.95937, 48.3538, 63.8184, 12.7651, 7.09604, -15.4646, 0, 12.7651, 12.7666, 12.7715, 63.8106, 12.7651, 12.7651, 12.7651, 12.7651, 12.7651, 12.7651, 12.7651, 12.7651, 12.7651, 12.7651, 12.7651, 12.7651, 12.7651
5.96722, 31.6462, 62.2038, 12.6532, 5.80053, -30.5576, 0, 12.6532, 12.6546, 12.6596, 62.1959, 12.6532, 12.6532, 12.6532, 12.6532, 12.6532, 12.6532, 12.6532, 12.6532, 12.6532, 12.6532, 12.6532, 12.6532, 12.6532
5.97506, 42, 59.9799, 12.5365, 6.63325, -17.9799, 0, 12.5365, 12.538, 12.543, 59.9719, 12.5365, 12.5365, 12.5365, 12.5365, 12.5365, 12.5365, 12.5365, 12.5365, 12.5365, 12.5365, 12.5365, 12.5365, 12.5365
5.98291, 50, 57.2304, 12.417, 7.2111, -7.23045, 0, 12.417, 12.4185, 12.4236, 57.2224, 12.417, 12.417, 12.417, 12.417, 12.417, 12.417, 12.417, 12.417, 12.417, 12.417, 12.417, 12.417, 12.417
5.99075, 42, 54.0551, 12.2963, 6.63325, -12.0551, 0, 12.2963, 12.2978, 12.3029, 54.047, 12.2963, 12.2963, 12.2963, 12.2963, 12.2963, 12.2963, 12.2963, 12.2963, 12.2963, 12.2963, 12.2963, 12.2963, 12.2963
5.9986, 38, 50.5648, 12.1764, 6.32456, -12.5648, 0, 12.1764, 12.1778, 12.183, 50.5566, 12.1764, 12.1764, 12.1764, 12.1764, 12.1764, 12.1764, 12.1764, 12.1764, 12.1764, 12.1764, 12.1764, 12.1764, 12.1764
6.00645, 32.3393, 46.8742, 12.059, 5.85998, -14.5348, 0, 12.059, 12.0604, 12.0657, 46.866, 12.059, 12.059, 12.059, 12.059, 12.059, 12.059, 12.059, 12.059, 12.059, 12.059, 12.059, 12.059, 12.059
6.01429, 39.6607, 43.0955, 11.9459, 6.45451, -3.43489, 0, 11.9459, 11.9473, 11.9527, 43.0873, 11.9459, 11.9459, 11.9459, 11.9459, 11.9459, 11.9459, 11.9459, 11.9459, 11.9459, 11.9459, 11.9459, 11.9459, 11.9459
6.02214, 32, 39.3342, 11.8385, 5.83095, -7.33424, 0, 11.8385, 11.84, 11.8454, 39.3259, 11.8385, 11.8385, 11.8385, 11.8385, 11.8385, 11.8385, 11.8385, 11.8385, 11.8385, 11.8385, 11.8385, 11.8385, 11.8385
6.02999, 32, 35.6825, 11.7383, 5.83095, -3.68253, 0, 11.7383, 11.7398, 11.7453, 35.6741, 11.7383, 11.7383, 11.7383, 11.7383, 11.7383, 11.7383, 11.7383, 11.7383, 11.7383, 11.7383, 11.7383, 11.7383, 11.7383
6.03783, 35.3297, 32.2181, 11.6463, 6.10981, 3.11167, 0, 11.6463, 11.6477, 11.6533, 32.2096, 11.6463, 11.6463, 11.6463, 11.6463, 11.6463, 11.6463, 11.6463, 11.6463, 11.6463, 11.6463, 11.6463, 11.6463, 11.6463
6.04568, 29.6703, 29.0005, 11.563, 5.62763, 0.669718, 0, 11.563, 11.5645, 11.5702, 28.992, 11.563, 11.563, 11.563, 11.563, 11.563, 11.563, 11.563, 11.563, 11.563, 11.563, 11.563, 11.563, 11.563
6.05353, 27, 26.0718, 11.4891, 5.38516, 0.928223, 0, 11.4891, 11.4906, 11.4963, 26.0631, 11.4891, 11.4891, 11.4891, 11.4891, 11.4891, 11.4891, 11.4891, 11.4891, 11.4891, 11.4891, 11.4891, 11.4891, 11.4891
6.06137, 23, 23.4568, 11.4246, 5, -0.456779, 0, 11.4246, 11.4261, 11.432, 23.4479, 11.4246, 11.4246, 11.4246, 11.4246, 11.4246, 11.4246, 11.4246, 11.4246, 11.4246, 11.4246, 11.4246, 11.4246, 11.4246
6.06922, 14, 21.1648, 11.3694, 4, -7.16479, 0, 11.3695, 11.3709, 11.377, 21.1558, 11.3694, 11.3694, 11.3694, 11.3694, 11.3694, 11.3694, 11.3694, 11.3694, 11.3694, 11.3694, 11.3694, 11.3694, 11.3694
6.07706, 12, 19.1914, 11.3232, 3.74166, -7.19135, 0, 11.3232, 11.3247, 11.3311, 19.1821, 11.3232, 11.3232, 11.3232, 11.3232, 11.3232, 11.3232, 11.3232, 11.3232, 11.3232, 11.3232, 11.3232, 11.3232, 11.3232
6.08491, 17, 17.5218, 11.2855, 4.3589, -0.521778, 0, 11.2855, 11.2869, 11.2937, 17.5121, 11.2855, 11.2855, 11.2855, 11.2855, 11.2855, 11.2855, 11.2855, 11.2855, 11.2855, 11.2855, 11.2855, 11.2855, 11.2855
6.09276, 4, 16.1331, 11.2554, 2.44949, -12.1331, 0, 11.2555, 11.2569, 11.2642, 16.1229, 11.2554, 11.2554, 11.2554, 11.2554, 11.2554, 11.2554, 11.2554, 11.2554, 11.2554, 11.2554, 11.2554, 11.2554, 11.2554
6.1006, 12, 14.9977, 11.2324, 3.74166, -2.99771, 0, 11.2324, 11.2339, 11.242, 14.9866, 11.2324, 11.2324, 11.2324, 11.2324, 11.2324, 11.2324, 11.2324, 11.2324, 11.2324, 11.2324, 11.2324, 11.2324, 11.2324
6.10845, 11.308, 14.0849, 11.2155, 3.64801, -2.7769, 0, 11.2155, 11.217, 11.2264, 14.0725, 11.2155, 11.2155, 11.2155, 11.2155, 11.2155, 11.2155, 11.2155, 11.2155, 11.2155, 11.2155, 11.2155, 11.2155, 11.2155
6.1163, 14.692, 13.3636, 11.204, 4.08559, 1.32846, 0, 11.204, 11.2055, 11.2169, 13.3492, 11.204, 11.204, 11.204, 11.204, 11.204, 11.204, 11.204, 11.204, 11.204, 11.204, 11.204, 11.204, 11.204
6.12414, 5, 12.8038, 11.197, 2.64575, -7.80375, 0, 11.197, 11.1985, 11.213, 12.7863, 11.197, 11.197, 11.197, 11.197, 11.197, 11.197, 11.197, 11.197, 11.197, 11.197, 11.197, 11.197, 11.197
6.13199, 4, 12.3777, 11.1938, 2.44949, -8.37774, 0, 11.1938, 11.1952, 11.2145, 12.3555, 11.1938, 11.1938, 11.1938, 11.1938, 11.1938, 11.1938, 11.1938, 11.1938, 11.1938, 11.1938, 11.1938, 11.1938, 11.1938
6.13984, 7.59678, 12.0609, 11.1936, 3.09787, -4.46414, 0, 11.1936, 11.1951, 11.2215, 12.0316, 11.1936, 11.1936, 11.1936, 11.1936, 11.1936, 11.1936, 11.1936, 11.1936, 11.1936, 11.1936, 11.1936, 11.1936, 11.1936
6.14768, 9.40322, 11.8324, 11.1959, 3.37687, -2.42914, 0, 11.1959, 11.1974, 11.2345, 11.7923, 11.1959, 11.1959, 11.1959, 11.1959, 11.1959, 11.1959, 11.1959, 11.1959, 11.1959, 11.1959, 11.1959, 11.1959, 11.1959
6.15553, 1, 11.6749, 11.2001, 1.73205, -10.6749, 0, 11.2001, 11.2016, 11.2546, 11.619, 11.2001, 11.2001, 11.2001, 11.2001, 11.2001, 11.2001, 11.2001, 11.2001, 11.2001, 11.2001, 11.2001, 11.2001, 11.2001
6.16338, 0, 11.5753, 11.2058, 1.41421, -11.5753, 0, 11.2058, 11.2073, 11.2836, 11.4961, 11.2058, 11.2058, 11.2058, 11.2058, 11.2058, 11.2058, 11.2058, 11.2058, 11.2058, 11.2058, 11.2058, 11.2058, 11.2058
6.17122, 8, 11.5241, 11.2126, 3.16228, -3.52409, 0, 11.2126, 11.214, 11.3241, 11.4111, 11.2126, 11.2126, 11.2126, 11.2126, 11.2126, 11.2126, 11.2126, 11.2126, 11.2126, 11.2126, 11.2126, 11.2126, 11.2126
6.17907, 11, 11.5153, 11.2201, 3.60555, -0.515332, 0, 11.2201, 11.2216, 11.3799, 11.3541, 11.2201, 11.2201, 11.2201, 11.2201, 11.2201, 11.2201, 11.2201, 11.2201, 11.2201, 11.2201, 11.2201, 11.2201, 11.2201
6.18691, 3, 11.5467, 11.2282, 2.23607, -8.54666, 0, 11.2282, 11.2297, 11.456, 11.3174, 11.2282, 11.2282, 11.2282, 11.2282, 11.2282, 11.2282, 11.2282, 11.2282, 11.2282, 11.2282, 11.2282, 11.2282, 11.2282
6.19476, 5, 11.619, 11.2366, 2.64575, -6.61901, 0, 11.2366, 11.2381, 11.5589, 11.2953, 11.2366, 11.2366, 11.2366, 11.2366, 11.2366, 11.2366, 11.2366, 11.2366, 11.2366, 11.2366, 11.2366, 11.2366, 11.2366
6.20261, 12, 11.7365, 11.2452, 3.74166, 0.263466, 0, 11.2453, 11.2467, 11.697, 11.2833, 11.2452, 11.2452, 11.2452, 11.2452, 11.2452, 11.2452, 11.2452, 11.2452, 11.2452, 11.2452, 11.2452, 11.2452, 11.2452
6.21045, 5, 11.9064, 11.2539, 2.64575, -6.90644, 0, 11.2539, 11.2554, 11.8806, 11.2783, 11.2539, 11.2539, 11.2539, 11.2539, 11.2539, 11.2539, 11.2539, 11.2539, 11.2539, 11.2539, 11.2539, 11.2539, 11.2539
6.2183, 11, 12.1389, 11.2626, 3.60555, -1.1389, 0, 11.2626, 11.2641, 12.1221, 11.278, 11.2626, 11.2626, 11.2626, 11.2626, 11.2626, 11.2626, 11.2626, 11.2626, 11.2626, 11.2626, 11.2626, 11.2626, 11.2626
6.22615, 10, 12.4468, 11.2712, 3.4641, -2.44681, 0, 11.2712, 11.2727, 12.4358, 11.2808, 11.2712, 11.2712, 11.2712, 11.2712, 11.2712, 11.2712, 11.2712, 11.2712, 11.2712, 11.2712, 11.2712, 11.2712, 11.2712
6.23399, 5, 12.8455, 11.2797, 2.64575, -7.84549, 0, 11.2798, 11.2812, 12.8381, 11.2856, 11.2797, 11.2797, 11.2797, 11.2797, 11.2797, 11.2797, 11.2797, 11.2797, 11.2797, 11.2797, 11.2797, 11.2797, 11.2797
6.24184, 11, 13.3523, 11.2881, 3.60555, -2.35225, 0, 11.2881, 11.2896, 13.3472, 11.2917, 11.2881, 11.2881, 11.2881, 11.2881, 11.2881, 11.2881, 11.2881, 11.2881, 11.2881, 11.2881, 11.2881, 11.2881, 11.2881
6.24969, 11, 13.9856, 11.2963, 3.60555, -2.98562, 0, 11.2963, 11.2978, 13.982, 11.2985, 11.2963, 11.2963, 11.2963, 11.2963, 11.2963, 11.2963, 11.2963, 11.2963, 11.2963, 11.2963, 11.2963, 11.2963, 11.2963
6.25753, 15, 14.7644, 11.3043, 4.12311, 0.235589, 0, 11.3043, 11.3058, 14.7617, 11.3056, 11.3043, 11.3043, 11.3043, 11.3043, 11.3043, 11.3043, 11.3043, 11.3043, 11.3043, 11.3043, 11.3043, 11.3043, 11.3043
6.26538, 15, 15.7068, 11.3122, 4.12311, -0.706766, 0, 11.3122, 11.3137, 15.7045, 11.3129, 11.3122, 11.3122, 11.3122, 11.3122, 11.3122, 11.3122, 11.3122, 11.3122, 11.3122, 11.3122, 11.3122, 11.3122, 11.3122
6.27323, 20, 16.8283, 11.3198, 4.69042, 3.17168, 0, 11.3198, 11.3213, 16.8264, 11.3203, 11.3198, 11.3198, 11.3198, 11.3198, 11.3198, 11.3198, 11.3198, 11.3198, 11.3198, 11.3198, 11.3198, 11.3198, 11.3198
6.28107, 18, 18.1411, 11.3273, 4.47214, -0.141077, 0, 11.3273, 11.3288, 18.1394, 11.3275, 11.3273, 11.3273, 11.3273, 11.3273, 11.3273, 11.3273, 11.3273, 11.3273, 11.3273, 11.3273, 11.3273, 11.3273, 11.3273
6.28892, 18, 19.6511, 11.3345, 4.47214, -1.6511, 0, 11.3345, 11.336, 19.6495, 11.3347, 11.3345, 11.3345, 11.3345, 11.3345, 11.3345, 11.3345, 11.3345, 11.3345, 11.3345, 11.3345, 11.3345, 11.3345, 11.3345
6.29676, 43, 21.3573, 11.3416, 6.7082, 21.6427, 0, 11.3416, 11.3431, 21.3558, 11.3417, 11.3416, 11.3416, 11.3416, 11.3416, 11.3416, 11.3416, 11.3416, 11.3416, 11.3416, 11.3416, 11.3416, 11.3416, 11.3416
6.30461, 41, 23.2499, 11.3485, 6.55744, 17.7501, 0, 11.3485, 11.3499, 23.2484, 11.3485, 11.3485, 11.3485, 11.3485, 11.3485, 11.3485, 11.3485, 11.3485, 11.3485, 11.3485, 11.3485, 11.3485, 11.3485, 11.3485
6.31246, 28, 25.3083, 11.3551, 5.47723, 2.69174, 0, 11.3551, 11.3566, 25.3068, 11.3551, 11.3551, 11.3551, 11.3551, 11.3551, 11.3551, 11.3551, 11.3551, 11.3551, 11.3551, 11.3551, 11.3551, 11.3551, 11.3551
6.3203, 32, 27.5015, 11.3616, 5.83095, 4.49849, 0, 11.3616, 11.3631, 27.5, 11.3616, 11.3616, 11.3616, 11.3616, 11.3616, 11.3616, 11.3616, 11.3616, 11.3616, 11.3616, 11.3616, 11.3616, 11.3616, 11.3616
6.32815, 32, 29.7877, 11.3679, 5.83095, 2.21227, 0, 11.3679, 11.3693, 29.7862, 11.3679, 11.3679, 11.3679, 11.3679, 11.3679, 11.3679, 11.3679, 11.3679, 11.3679, 11.3679, 11.3679, 11.3679, 11.3679, 11.3679
6.336, 29, 32.1143, 11.374, 5.56776, -3.11434, 0, 11.374, 11.3754, 32.1129, 11.374, 11.374, 11.374, 11.374, 11.374, 11.374, 11.374, 11.374, 11.374, 11.374, 11.374, 11.374, 11.374, 11.374
6.34384, 54, 34.4208, 11.3798, 7.48331, 19.5792, 0, 11.3798, 11.3813, 34.4193, 11.3798, 11.3798, 11.3798, 11.3798, 11.3798, 11.3798, 11.3798, 11.3798, 11.3798, 11.3798, 11.3798, 11.3798, 11.3798, 11.3798
6.35169, 52, 36.6391, 11.3855, 7.34847, 15.3609, 0, 11.3856, 11.387, 36.6376, 11.3855, 11.3855, 11.3855, 11.3855, 11.3855, 11.3855, 11.3855, 11.3855, 11.3855, 11.3855, 11.3855, 11.3855, 11.3855, 11.3855
6.35954, 47, 38.6991, 11.3911, 7, 8.30086, 0, 11.3911, 11.3925, 38.6977, 11.3911, 11.3911, 11.3911, 11.3911, 11.3911, 11.3911, 11.3911, 11.3911, 11.3911, 11.3911, 11.3911, 11.3911, 11.3911, 11.3911
6.36738, 48, 40.5308, 11.3964, 7.07107, 7.46922, 0, 11.3964, 11.3979, 40.5293, 11.3964, 11.3964, 11.3964, 11.3964, 11.3964, 11.3964, 11.3964, 11.3964, 11.3964, 11.3964, 11.3964, 11.3964, 11.3964, 11.3964
6.37523, 42, 42.068, 11.4015, 6.63325, -0.0680161, 0, 11.4015, 11.403, 42.0665, 11.4015, 11.4015, 11.4015, 11.4015, 11.4015, 11.4015, 11.4015, 11.4015, 11.4015, 11.4015, 11.4015, 11.4015, 11.4015, 11.4015
6.38307, 45, 43.2534, 11.4065, 6.85565, 1.7466, 0, 11.4065, 11.408, 43.2519, 11.4065, 11.4065, 11.4065, 11.4065, 11.4065, 11.4065, 11.4065, 11.4065, 11.4065, 11.4065, 11.4065, 11.4065, 11.4065, 11.4065
6.39092, 54.2212, 44.0413, 11.4113, 7.49808, 10.18, 0, 11.4113, 11.4128, 44.0398, 11.4113, 11.4113, 11.4113, 11.4113, 11.4113, 11.4113, 11.4113, 11.4113, 11.4113, 11.4113, 11.4113, 11.4113, 11.4113, 11.4113
6.39877, 45.7788, 44.4006, 11.4159, 6.91222, 1.37819, 0, 11.4159, 11.4174, 44.3991, 11.4159, 11.4159, 11.4159, 11.4159, 11.4159, 11.4159, 11.4159, 11.4159, 11.4159, 11.4159, 11.4159, 11.4159, 11.4159, 11.4159
6.40661, 66, 44.3172, 11.4203, 8.24621, 21.6828, 0, 11.4203, 11.4218, 44.3157, 11.4203, 11.4203, 11.4203, 11.4203, 11.4203, 11.4203, 11.4203, 11.4203, 11.4203, 11.4203, 11.4203, 11.4203, 11.4203, 11.4203
6.41446, 61, 43.7947, 11.4246, 7.93725, 17.2053, 0, 11.4246, 11.4261, 43.7932, 11.4246, 11.4246, 11.4246, 11.4246, 11.4246, 11.4246, 11.4246, 11.4246, 11.4246, 11.4246, 11.4246, 11.4246, 11.4246, 11.4246
6.42231, 46, 42.8542, 11.4286, 6.9282, 3.14579, 0, 11.4287, 11.4301, 42.8527, 11.4286, 11.4286, 11.4286, 11.4286, 11.4286, 11.4286, 11.4286, 11.4286, 11.4286, 11.4286, 11.4286, 11.4286, 11.4286, 11.4286
6.43015, 48, 41.5328, 11.4326, 7.07107, 6.46719, 0, 11.4326, 11.434, 41.5313, 11.4326, 11.4326, 11.4326, 11.4326, 11.4326, 11.4326, 11.4326, 11.4326, 11.4326, 11.4326, 11.4326, 11.4326, 11.4326, 11.4326
6.438, 44, 39.8814, 11.4363, 6.78233, 4.1186, 0, 11.4363, 11.4378, 39.8799, 11.4363, 11.4363, 11.4363, 11.4363, 11.4363, 11.4363, 11.4363, 11.4363, 11.4363, 11.4363, 11.4363, 11.4363, 11.4363, 11.4363
6.44585, 38, 37.9614, 11.4398, 6.32456, 0.0386391, 0, 11.4399, 11.4413, 37.9599, 11.4398, 11.4398, 11.4398, 11.4398, 11.4398, 11.4398, 11.4398, 11.4398, 11.4398, 11.4398, 11.4398, 11.4398, 11.4398, 11.4398
6.45369, 43, 35.8404, 11.4432, 6.7082, 7.15958, 0, 11.4432, 11.4447, 35.8389, 11.4432, 11.4432, 11.4432, 11.4432, 11.4432, 11.4432, 11.4432, 11.4432, 11.4432, 11.4432, 11.4432, 11.4432, 11.4432, 11.4432
6.46154, 29, 33.5895, 11.4465, 5.56776, -4.58949, 0, 11.4465, 11.448, 33.588, 11.4465, 11.4465, 11.4465, 11.4465, 11.4465, 11.4465, 11.4465, 11.4465, 11.4465, 11.4465, 11.4465, 11.4465, 11.4465, 11.4465
6.46939, 34, 31.2779, 11.4495, 6, 2.72212, 0, 11.4495, 11.451, 31.2764, 11.4495, 11.4495, 11.4495, 11.4495, 11.4495, 11.4495, 11.4495, 11.4495, 11.4495, 11.4495, 11.4495, 11.4495, 11.4495, 11.4495
6.47723, 21, 28.9709, 11.4524, 4.79583, -7.97088, 0, 11.4524, 11.4539, 28.9694, 11.4524, 11.4524, 11.4524, 11.4524, 11.4524, 11.4524, 11.4524, 11.4524, 11.4524, 11.4524, 11.4524, 11.4524, 11.4524, 11.4524
6.48508, 29, 26.726, 11.4552, 5.56776, 2.27401, 0, 11.4552, 11.4567, 26.7245, 11.4552, 11.4552, 11.4552, 11.4552, 11.4552, 11.4552, 11.4552, 11.4552, 11.4552, 11.4552, 11.4552, 11.4552, 11.4552, 11.4552
6.49292, 21, 24.5914, 11.4577, 4.79583, -3.59137, 0, 11.4577, 11.4592, 24.5899, 11.4577, 11.4577, 11.4577, 11.4577, 11.4577, 11.4577, 11.4577, 11.4577, 11.4577, 11.4577, 11.4577, 11.4577, 11.4577, 11.4577
6.50077, 18, 22.605, 11.4602, 4.47214, -4.60497, 0, 11.4602, 11.4617, 22.6035, 11.4602, 11.4602, 11.4602, 11.4602, 11.4602, 11.4602, 11.4602, 11.4602, 11.4602, 11.4602, 11.4602, 11.4602, 11.4602, 11.4602
6.50862, 16, 20.7933, 11.4624, 4.24264, -4.79332, 0, 11.4624, 11.4639, 20.7918, 11.4624, 11.4624, 11.4624, 11.4624, 11.4624, 11.4624, 11.4624, 11.4624, 11.4624, 11.4624, 11.4624, 11.4624, 11.4624, 11.4624
6.51646, 16, 19.1724, 11.4645, 4.24264, -3.17238, 0, 11.4645, 11.466, 19.1709, 11.4645, 11.4645, 11.4645, 11.4645, 11.4645, 11.4645, 11.4645, 11.4645, 11.4645, 11.4645, 11.4645, 11.4645, 11.4645, 11.4645
6.52431, 16, 17.7488, 11.4664, 4.24264, -1.74875, 0, 11.4664, 11.468, 17.7472, 11.4664, 11.4664, 11.4664, 11.4664, 11.4664, 11.4664, 11.4664, 11.4664, 11.4664, 11.4664, 11.4664, 11.4664, 11.4664, 11.4664
6.53216, 10, 16.5203, 11.4682, 3.4641, -6.5203, 0, 11.4682, 11.4698, 16.5188, 11.4682, 11.4682, 11.4682, 11.4682, 11.4682, 11.4682, 11.4682, 11.4682, 11.4682, 11.4682, 11.4682, 11.4682, 11.4682, 11.4682
6.54, 12.1755, 15.4785, 11.4698, 3.76503, -3.30303, 0, 11.4698, 11.4714, 15.4769, 11.4698, 11.4698, 11.4698, 11.4698, 11.4698, 11.4698, 11.4698, 11.4698, 11.4698, 11.4698, 11.4698, 11.4698, 11.4698, 11.4698
6.54785, 11.8245, 14.6097, 11.4713, 3.71814, -2.7852, 0, 11.4713, 11.4729, 14.6082, 11.4713, 11.4713, 11.4713, 11.4713, 11.4713, 11.4713, 11.4713, 11.4713, 11.4713, 11.4713, 11.4713, 11.4713, 11.4713, 11.4713
6.5557, 8, 13.8971, 11.4726, 3.16228, -5.89706, 0, 11.4726, 11.4742, 13.8955, 11.4726, 11.4726, 11.4726, 11.4726, 11.4726, 11.4726, 11.4726, 11.4726, 11.4726, 11.4726, 11.4726, 11.4726, 11.4726, 11.4726
6.56354, 12, 13.3219, 11.4738, 3.74166, -1.32187, 0, 11.4738, 11.4754, 13.3203, 11.4738, 11.4738, 11.4738, 11.4738, 11.4738, 11.4738, 11.4738, 11.4738, 11.4738, 11.4738, 11.4738, 11.4738, 11.4738, 11.4738
6.57139, 9, 12.8649, 11.4748, 3.31662, -3.86491, 0, 11.4748, 11.4764, 12.8633, 11.4748, 11.4748, 11.4748, 11.4748, 11.4748, 11.4748, 11.4748, 11.4748, 11.4748, 11.4748, 11.4748, 11.4748, 11.4748, 11.4748
6.57924, 10, 12.5075, 11.4756, 3.4641, -2.50751, 0, 11.4756, 11.4773, 12.5058, 11.4756, 11.4756, 11.4756, 11.4756, 11.4756, 11.4756, 11.4756, 11.4756, 11.4756, 11.4756, 11.4756, 11.4756, 11.4756, 11.4756
6.58708, 8, 12.2323, 11.4763, 3.16228, -4.23229, 0, 11.4763, 11.478, 12.2306, 11.4763, 11.4763, 11.4763, 11.4763, 11.4763, 11.4763, 11.4763, 11.4763, 11.4763, 11.4763, 11.4763, 11.4763, 11.4763, 11.4763
6.59493, 9, 12.0235, 11.4768, 3.31662, -3.02354, 0, 11.4768, 11.4786, 12.0218, 11.4768, 11.4768, 11.4768, 11.4768, 11.4768, 11.4768, 11.4768, 11.4768, 11.4768, 11.4768, 11.4768, 11.4768, 11.4768, 11.4768
6.60277, 7, 11.8676, 11.4772, 3, -4.86758, 0, 11.4772, 11.4791, 11.8657, 11.4772, 11.4772, 11.4772, 11.4772, 11.4772, 11.4772, 11.4772, 11.4772, 11.4772, 11.4772, 11.4772, 11.4772, 11.4772, 11.4772
6.61062, 4, 11.7528, 11.4774, 2.44949, -7.75277, 0, 11.4775, 11.4794, 11.7508, 11.4774, 11.4774, 11.4774, 11.4774, 11.4774, 11.4774, 11.4774, 11.4774, 11.4774, 11.4774, 11.4774, 11.4774, 11.4774, 11.4774
6.61847, 6, 11.6695, 11.4775, 2.82843, -5.66948, 0, 11.4775, 11.4796, 11.6674, 11.4775, 11.4775, 11.4775, 11.4775, 11.4775, 11.4775, 11.4775, 11.4775, 11.4775, 11.4775, 11.4775, 11.4775, 11.4775, 11.4775
6.62631, 7, 11.6099, 11.4775, 3, -4.60991, 0, 11.4775, 11.4797, 11.6077, 11.4775, 11.4775, 11.4775, 11.4775, 11.4775, 11.4775, 11.4775, 11.4775, 11.4775, 11.4775, 11.4775, 11.4775, 11.4775, 11.4775
6.63416, 3, 11.5679, 11.4773, 2.23607, -8.5679, 0, 11.4773, 11.4797, 11.5654, 11.4773, 11.4773, 11.4773, 11.4773, 11.4773, 11.4773, 11.4773, 11.4773, 11.4773, 11.4773, 11.4773, 11.4773, 11.4773, 11.4773
6.64201, 3, 11.5387, 11.4769, 2.23607, -8.53866, 0, 11.4769, 11.4796, 11.5359, 11.4769, 11.4769, 11.4769, 11.4769, 11.4769, 11.4769, 11.4769, 11.4769, 11.4769, 11.4769, 11.4769, 11.4769, 11.4769, 11.4769
6.64985, 1, 11.5186, 11.4764, 1.73205, -10.5186, 0, 11.4764, 11.4795, 11.5155, 11.4764, 11.4764, 11.4764, 11.4764, 11.4764, 11.4764, 11.4764, 11.4764, 11.4764, 11.4764, 11.4764, 11.4764, 11.4764, 11.4764
6.6577, 2, 11.505, 11.4758, 2, -9.50495, 0, 11.4758, 11.4793, 11.5014, 11.4758, 11.4758, 11.4758, 11.4758, 11.4758, 11.4758, 11.4758, 11.4758, 11.4758, 11.4758, 11.4758, 11.4758, 11.4758, 11.4758
6.66555, 5, 11.4958, 11.475, 2.64575, -6.49584, 0, 11.475, 11.4792, 11.4917, 11.475, 11.475, 11.475, 11.475, 11.475, 11.475, 11.475, 11.475, 11.475, 11.475, 11.475, 11.475, 11.475, 11.475
6.67339, 2, 11.4898, 11.4741, 2, -9.48983, 0, 11.4741, 11.479, 11.4849, 11.4741, 11.4741, 11.4741, 11.4741, 11.4741, 11.4741, 11.4741, 11.4741, 11.4741, 11.4741, 11.4741, 11.4741, 11.4741, 11.4741
6.68124, 0, 11.486, 11.4731, 1.41421, -11.486, 0, 11.4731, 11.4789, 11.4801, 11.4731, 11.4731, 11.4731, 11.4731, 11.4731, 11.4731, 11.4731, 11.4731, 11.4731, 11.4731, 11.4731, 11.4731, 11.4731, 11.4731
6.68909, 5, 11.4836, 11.4719, 2.64575, -6.48359, 0, 11.4719, 11.479, 11.4765, 11.4719, 11.4719, 11.4719, 11.4719, 11.4719, 11.4719, 11.4719, 11.4719, 11.4719, 11.4719, 11.4719, 11.4719, 11.4719, 11.4719
6.69693, 3, 11.4823, 11.4705, 2.23607, -8.48229, 0, 11.4705, 11.4792, 11.4737, 11.4705, 11.4705, 11.4705, 11.4705, 11.4705, 11.4705, 11.4705, 11.4705, 11.4705, 11.4705, 11.4705, 11.4705, 11.4705, 11.4705
6.70478, 5, 11.4818, 11.4691, 2.64575, -6.48181, 0, 11.4691, 11.4796, 11.4713, 11.4691, 11.4691, 11.4691, 11.4691, 11.4691, 11.4691, 11.4691, 11.4691, 11.4691, 11.4691, 11.4691, 11.4691, 11.4691, 11.4691
6.71262, 6, 11.482, 11.4675, 2.82843, -5.48201, 0, 11.4675, 11.4804, 11.4691, 11.4675, 11.4675, 11.4675, 11.4675, 11.4675, 11.4675, 11.4675, 11.4675, 11.4675, 11.4675, 11.4675, 11.4675, 11.4675, 11.4675
6.72047, 7, 11.4828, 11.4657, 3, -4.48282, 0, 11.4657, 11.4815, 11.467, 11.4657, 11.4657, 11.4657, 11.4657, 11.4657, 11.4657, 11.4657, 11.4657, 11.4657, 11.4657, 11.4657, 11.4657, 11.4657, 11.4657
6.72832, 2, 11.4843, 11.4639, 2, -9.48426, 0, 11.4639, 11.4831, 11.465, 11.4639, 11.4639, 11.4639, 11.4639, 11.4639, 11.4639, 11.4639, 11.4639, 11.4639, 11.4639, 11.4639, 11.4639, 11.4639, 11.4639
6.73616, 5, 11.4863, 11.4619, 2.64575, -6.48635, 0, 11.4619, 11.4853, 11.4629, 11.4619, 11.4619, 11.4619, 11.4619, 11.4619, 11.4619, 11.4619, 11.4619, 11.4619, 11.4619, 11.4619, 11.4619, 11.4619, 11.4619
6.74401, 7, 11.4891, 11.4597, 3, -4.48913, 0, 11.4597, 11.4881, 11.4608, 11.4597, 11.4597, 11.4597, 11.4597, 11.4597, 11.4597, 11.4597, 11.4597, 11.4597, 11.4597, 11.4597, 11.4597, 11.4597, 11.4597
