   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_859.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
5.28463, 109, 82.538, 12.3602, 10.5357, 26.462, 0, 12.3602, 12.362, 12.3602, 12.3773, 82.5181, 12.361, 12.3602, 12.3602, 12.3602, 12.3602, 12.3602, 12.3602, 12.3602, 12.3602, 12.3602, 12.3602, 12.3602, 12.3602, 12.3602
5.29248, 100.559, 96.679, 12.3894, 10.1271, 3.8797, 0, 12.3894, 12.3912, 12.3894, 12.4072, 96.6589, 12.3899, 12.3894, 12.3894, 12.3894, 12.3894, 12.3894, 12.3894, 12.3894, 12.3894, 12.3894, 12.3894, 12.3894, 12.3894, 12.3894
5.30033, 113.441, 112.481, 12.4187, 10.7444, 0.959999, 0, 12.4187, 12.4206, 12.4187, 12.437, 112.461, 12.419, 12.4187, 12.4187, 12.4187, 12.4187, 12.4187, 12.4187, 12.4187, 12.4187, 12.4187, 12.4187, 12.4187, 12.4187, 12.4187
5.30818, 129, 129.85, 12.4482, 11.4455, -0.850388, 0, 12.4482, 12.4501, 12.4482, 12.4668, 129.83, 12.4484, 12.4482, 12.4482, 12.4482, 12.4482, 12.4482, 12.4482, 12.4482, 12.4482, 12.4482, 12.4482, 12.4482, 12.4482, 12.4482
5.31603, 153, 148.619, 12.4778, 12.4499, 4.38098, 0, 12.4778, 12.4797, 12.4778, 12.4966, 148.598, 12.4779, 12.4778, 12.4778, 12.4778, 12.4778, 12.4778, 12.4778, 12.4778, 12.4778, 12.4778, 12.4778, 12.4778, 12.4778, 12.4778
5.32389, 170, 168.54, 12.5075, 13.1149, 1.46021, 0, 12.5075, 12.5094, 12.5075, 12.5263, 168.519, 12.5076, 12.5075, 12.5075, 12.5075, 12.5075, 12.5075, 12.5075, 12.5075, 12.5075, 12.5075, 12.5075, 12.5075, 12.5075, 12.5075
5.33174, 201.093, 189.281, 12.5373, 14.2511, 11.8125, 0, 12.5373, 12.5392, 12.5373, 12.556, 189.26, 12.5374, 12.5373, 12.5373, 12.5373, 12.5373, 12.5373, 12.5373, 12.5373, 12.5373, 12.5373, 12.5373, 12.5373, 12.5373, 12.5373
5.33959, 236.451, 210.438, 12.5672, 15.4419, 26.0124, 0, 12.5672, 12.5691, 12.5673, 12.5855, 210.418, 12.5673, 12.5672, 12.5672, 12.5672, 12.5672, 12.5672, 12.5672, 12.5672, 12.5672, 12.5672, 12.5672, 12.5672, 12.5672, 12.5672
5.34744, 252.456, 231.543, 12.5972, 15.9517, 20.9128, 0, 12.5972, 12.5991, 12.5973, 12.6151, 231.523, 12.5973, 12.5972, 12.5972, 12.5972, 12.5972, 12.5972, 12.5972, 12.5972, 12.5972, 12.5972, 12.5972, 12.5972, 12.5972, 12.5972
5.3553, 250, 252.071, 12.6273, 15.8745, -2.07066, 0, 12.6273, 12.6292, 12.6274, 12.6445, 252.052, 12.6273, 12.6273, 12.6273, 12.6273, 12.6273, 12.6273, 12.6273, 12.6273, 12.6273, 12.6273, 12.6273, 12.6273, 12.6273, 12.6273
5.36315, 282, 271.473, 12.6575, 16.8523, 10.5272, 0, 12.6575, 12.6594, 12.6575, 12.674, 271.454, 12.6575, 12.6575, 12.6575, 12.6575, 12.6575, 12.6575, 12.6575, 12.6575, 12.6575, 12.6575, 12.6575, 12.6575, 12.6575, 12.6575
5.371, 300, 289.189, 12.6877, 17.3781, 10.8105, 0, 12.6877, 12.6896, 12.6878, 12.7034, 289.172, 12.6877, 12.6877, 12.6877, 12.6877, 12.6877, 12.6877, 12.6877, 12.6877, 12.6877, 12.6877, 12.6877, 12.6877, 12.6877, 12.6877
5.37885, 300, 304.685, 12.718, 17.3781, -4.68454, 0, 12.718, 12.7199, 12.7181, 12.7328, 304.668, 12.718, 12.718, 12.718, 12.718, 12.718, 12.718, 12.718, 12.718, 12.718, 12.718, 12.718, 12.718, 12.718, 12.718
5.3867, 302, 317.469, 12.7484, 17.4356, -15.4685, 0, 12.7484, 12.7503, 12.7484, 12.7622, 317.453, 12.7484, 12.7484, 12.7484, 12.7484, 12.7484, 12.7484, 12.7484, 12.7484, 12.7484, 12.7484, 12.7484, 12.7484, 12.7484, 12.7484
5.39456, 347.527, 327.122, 12.7788, 18.6957, 20.4055, 0, 12.7788, 12.7807, 12.7788, 12.7917, 327.107, 12.7788, 12.7788, 12.7788, 12.7788, 12.7788, 12.7788, 12.7788, 12.7788, 12.7788, 12.7788, 12.7788, 12.7788, 12.7788, 12.7788
5.40241, 352.473, 333.325, 12.8092, 18.8274, 19.1478, 0, 12.8092, 12.8111, 12.8093, 12.8211, 333.311, 12.8092, 12.8092, 12.8092, 12.8092, 12.8092, 12.8092, 12.8092, 12.8092, 12.8092, 12.8092, 12.8092, 12.8092, 12.8092, 12.8092
5.41026, 373, 335.868, 12.8397, 19.3649, 37.1317, 0, 12.8397, 12.8416, 12.8397, 12.8507, 335.855, 12.8397, 12.8397, 12.8397, 12.8397, 12.8397, 12.8397, 12.8397, 12.8397, 12.8397, 12.8397, 12.8397, 12.8397, 12.8397, 12.8397
5.41811, 385, 334.669, 12.8702, 19.6723, 50.3311, 0, 12.8702, 12.8721, 12.8702, 12.8803, 334.657, 12.8702, 12.8702, 12.8702, 12.8702, 12.8702, 12.8702, 12.8702, 12.8702, 12.8702, 12.8702, 12.8702, 12.8702, 12.8702, 12.8702
5.42597, 339, 329.773, 12.9008, 18.4662, 9.22729, 0, 12.9008, 12.9026, 12.9008, 12.91, 329.762, 12.9008, 12.9008, 12.9008, 12.9008, 12.9008, 12.9008, 12.9008, 12.9008, 12.9008, 12.9008, 12.9008, 12.9008, 12.9008, 12.9008
5.43382, 349, 321.354, 12.9313, 18.735, 27.6464, 0, 12.9313, 12.9332, 12.9313, 12.9398, 321.343, 12.9313, 12.9313, 12.9313, 12.9313, 12.9313, 12.9313, 12.9313, 12.9313, 12.9313, 12.9313, 12.9313, 12.9313, 12.9313, 12.9313
5.44167, 293, 309.701, 12.9619, 17.1756, -16.7012, 0, 12.9619, 12.9637, 12.9619, 12.9697, 309.691, 12.9619, 12.9619, 12.9619, 12.9619, 12.9619, 12.9619, 12.9619, 12.9619, 12.9619, 12.9619, 12.9619, 12.9619, 12.9619, 12.9619
5.44952, 335, 295.205, 12.9924, 18.3576, 39.7953, 0, 12.9924, 12.9943, 12.9924, 12.9996, 295.196, 12.9924, 12.9924, 12.9924, 12.9924, 12.9924, 12.9924, 12.9924, 12.9924, 12.9924, 12.9924, 12.9924, 12.9924, 12.9924, 12.9924
5.45737, 344, 278.335, 13.023, 18.6011, 65.6654, 0, 13.023, 13.0249, 13.023, 13.0296, 278.326, 13.023, 13.023, 13.023, 13.023, 13.023, 13.023, 13.023, 13.023, 13.023, 13.023, 13.023, 13.023, 13.023, 13.023
5.46523, 275, 259.612, 13.0535, 16.6433, 15.3878, 0, 13.0535, 13.0554, 13.0536, 13.0597, 259.604, 13.0535, 13.0535, 13.0535, 13.0535, 13.0535, 13.0535, 13.0535, 13.0535, 13.0535, 13.0535, 13.0535, 13.0535, 13.0535, 13.0535
5.47308, 262, 239.586, 13.0841, 16.2481, 22.4144, 0, 13.0841, 13.0859, 13.0841, 13.0898, 239.578, 13.0841, 13.0841, 13.0841, 13.0841, 13.0841, 13.0841, 13.0841, 13.0841, 13.0841, 13.0841, 13.0841, 13.0841, 13.0841, 13.0841
5.48093, 231, 218.807, 13.1146, 15.2643, 12.1927, 0, 13.1146, 13.1164, 13.1146, 13.12, 218.8, 13.1146, 13.1146, 13.1146, 13.1146, 13.1146, 13.1146, 13.1146, 13.1146, 13.1146, 13.1146, 13.1146, 13.1146, 13.1146, 13.1146
5.48878, 210, 197.801, 13.145, 14.5602, 12.1987, 0, 13.145, 13.1469, 13.1451, 13.1502, 197.794, 13.145, 13.145, 13.145, 13.145, 13.145, 13.145, 13.145, 13.145, 13.145, 13.145, 13.145, 13.145, 13.145, 13.145
5.49664, 172, 177.053, 13.1755, 13.1909, -5.05255, 0, 13.1755, 13.1773, 13.1755, 13.1804, 177.046, 13.1755, 13.1755, 13.1755, 13.1755, 13.1755, 13.1755, 13.1755, 13.1755, 13.1755, 13.1755, 13.1755, 13.1755, 13.1755, 13.1755
5.50449, 169, 156.981, 13.2058, 13.0767, 12.019, 0, 13.2058, 13.2077, 13.2059, 13.2107, 156.974, 13.2058, 13.2058, 13.2058, 13.2058, 13.2058, 13.2058, 13.2058, 13.2058, 13.2058, 13.2058, 13.2058, 13.2058, 13.2058, 13.2058
5.51234, 146, 137.936, 13.2362, 12.1655, 8.06351, 0, 13.2362, 13.238, 13.2362, 13.2409, 137.93, 13.2362, 13.2362, 13.2362, 13.2362, 13.2362, 13.2362, 13.2362, 13.2362, 13.2362, 13.2362, 13.2362, 13.2362, 13.2362, 13.2362
5.52019, 139.489, 120.19, 13.2664, 11.8949, 19.2984, 0, 13.2664, 13.2683, 13.2665, 13.271, 120.184, 13.2664, 13.2664, 13.2664, 13.2664, 13.2664, 13.2664, 13.2664, 13.2664, 13.2664, 13.2664, 13.2664, 13.2664, 13.2664, 13.2664
5.52804, 91.5112, 103.935, 13.2966, 9.67012, -12.4237, 0, 13.2966, 13.2985, 13.2967, 13.3012, 103.928, 13.2966, 13.2966, 13.2966, 13.2966, 13.2966, 13.2966, 13.2966, 13.2966, 13.2966, 13.2966, 13.2966, 13.2966, 13.2966, 13.2966
5.5359, 127, 89.2859, 13.3268, 11.3578, 37.7141, 0, 13.3268, 13.3286, 13.3269, 13.3313, 89.2794, 13.3268, 13.3268, 13.3268, 13.3268, 13.3268, 13.3268, 13.3268, 13.3268, 13.3268, 13.3268, 13.3268, 13.3268, 13.3268, 13.3268
5.54375, 67, 76.2924, 13.3568, 8.30662, -9.29242, 0, 13.3568, 13.3587, 13.357, 13.3613, 76.2859, 13.3568, 13.3568, 13.3568, 13.3568, 13.3568, 13.3568, 13.3568, 13.3568, 13.3568, 13.3568, 13.3568, 13.3568, 13.3568, 13.3568
5.5516, 74, 64.9402, 13.3868, 8.7178, 9.05978, 0, 13.3868, 13.3886, 13.3869, 13.3913, 64.9336, 13.3868, 13.3868, 13.3868, 13.3868, 13.3868, 13.3868, 13.3868, 13.3868, 13.3868, 13.3868, 13.3868, 13.3868, 13.3868, 13.3868
5.55945, 52, 55.1691, 13.4166, 7.34847, -3.16914, 0, 13.4166, 13.4185, 13.4168, 13.4211, 55.1625, 13.4166, 13.4166, 13.4166, 13.4166, 13.4166, 13.4166, 13.4166, 13.4166, 13.4166, 13.4166, 13.4166, 13.4166, 13.4166, 13.4166
5.5673, 55, 46.8794, 13.4464, 7.54983, 8.12062, 0, 13.4464, 13.4482, 13.4466, 13.4509, 46.8727, 13.4464, 13.4464, 13.4464, 13.4464, 13.4464, 13.4464, 13.4464, 13.4464, 13.4464, 13.4464, 13.4464, 13.4464, 13.4464, 13.4464
5.57516, 39.4719, 39.9452, 13.476, 6.43987, -0.473301, 0, 13.476, 13.4779, 13.4763, 13.4806, 39.9384, 13.476, 13.476, 13.476, 13.476, 13.476, 13.476, 13.476, 13.476, 13.476, 13.476, 13.476, 13.476, 13.476, 13.476
5.58301, 38.5281, 34.2262, 13.5055, 6.36617, 4.30189, 0, 13.5055, 13.5074, 13.5059, 13.5102, 34.2193, 13.5055, 13.5055, 13.5055, 13.5055, 13.5055, 13.5055, 13.5055, 13.5055, 13.5055, 13.5055, 13.5055, 13.5055, 13.5055, 13.5055
5.59086, 23.4671, 29.5739, 13.5349, 5.04649, -6.10681, 0, 13.5349, 13.5368, 13.5354, 13.5396, 29.5669, 13.5349, 13.5349, 13.5349, 13.5349, 13.5349, 13.5349, 13.5349, 13.5349, 13.5349, 13.5349, 13.5349, 13.5349, 13.5349, 13.5349
5.59871, 22.5329, 25.8408, 13.5642, 4.95307, -3.30785, 0, 13.5642, 13.5661, 13.5647, 13.5689, 25.8336, 13.5642, 13.5642, 13.5642, 13.5642, 13.5642, 13.5642, 13.5642, 13.5642, 13.5642, 13.5642, 13.5642, 13.5642, 13.5642, 13.5642
5.60657, 20.4623, 22.8862, 13.5933, 4.73944, -2.42392, 0, 13.5933, 13.5952, 13.594, 13.5981, 22.8789, 13.5933, 13.5933, 13.5933, 13.5933, 13.5933, 13.5933, 13.5933, 13.5933, 13.5933, 13.5933, 13.5933, 13.5933, 13.5933, 13.5933
5.61442, 17.5377, 20.5797, 13.6223, 4.42014, -3.042, 0, 13.6223, 13.6242, 13.6231, 13.6271, 20.5722, 13.6223, 13.6223, 13.6223, 13.6223, 13.6223, 13.6223, 13.6223, 13.6223, 13.6223, 13.6223, 13.6223, 13.6223, 13.6223, 13.6223
5.62227, 11, 18.8041, 13.6511, 3.60555, -7.80415, 0, 13.6511, 13.653, 13.652, 13.656, 18.7965, 13.6511, 13.6511, 13.6511, 13.6511, 13.6511, 13.6511, 13.6511, 13.6511, 13.6511, 13.6511, 13.6511, 13.6511, 13.6511, 13.6511
5.63012, 13, 17.4569, 13.6798, 3.87298, -4.45694, 0, 13.6798, 13.6816, 13.6808, 13.6847, 17.4491, 13.6798, 13.6798, 13.6798, 13.6798, 13.6798, 13.6798, 13.6798, 13.6798, 13.6798, 13.6798, 13.6798, 13.6798, 13.6798, 13.6798
5.63797, 11, 16.45, 13.7083, 3.60555, -5.45002, 0, 13.7083, 13.7101, 13.7094, 13.7133, 16.442, 13.7083, 13.7083, 13.7083, 13.7083, 13.7083, 13.7083, 13.7083, 13.7083, 13.7083, 13.7083, 13.7083, 13.7083, 13.7083, 13.7083
5.64583, 12, 15.7101, 13.7366, 3.74166, -3.7101, 0, 13.7366, 13.7384, 13.7379, 13.7416, 15.7019, 13.7366, 13.7366, 13.7366, 13.7366, 13.7366, 13.7366, 13.7366, 13.7366, 13.7366, 13.7366, 13.7366, 13.7366, 13.7366, 13.7366
5.65368, 7, 15.1769, 13.7647, 3, -8.17695, 0, 13.7647, 13.7666, 13.7661, 13.7698, 15.1685, 13.7647, 13.7647, 13.7647, 13.7647, 13.7647, 13.7647, 13.7647, 13.7647, 13.7647, 13.7647, 13.7647, 13.7647, 13.7647, 13.7647
5.66153, 7, 14.8024, 13.7926, 3, -7.80238, 0, 13.7926, 13.7945, 13.7942, 13.7978, 14.7937, 13.7926, 13.7926, 13.7926, 13.7926, 13.7926, 13.7926, 13.7926, 13.7926, 13.7926, 13.7926, 13.7926, 13.7926, 13.7926, 13.7926
5.66938, 17, 14.5488, 13.8203, 4.3589, 2.45116, 0, 13.8203, 13.8222, 13.8221, 13.8256, 14.54, 13.8203, 13.8203, 13.8203, 13.8203, 13.8203, 13.8203, 13.8203, 13.8203, 13.8203, 13.8203, 13.8203, 13.8203, 13.8203, 13.8203
5.67724, 3, 14.3878, 13.8479, 2.23607, -11.3878, 0, 13.8479, 13.8497, 13.8498, 13.8531, 14.3787, 13.8479, 13.8479, 13.8479, 13.8479, 13.8479, 13.8479, 13.8479, 13.8479, 13.8479, 13.8479, 13.8479, 13.8479, 13.8479, 13.8479
5.68509, 10, 14.2985, 13.8751, 3.4641, -4.29849, 0, 13.8751, 13.877, 13.8772, 13.8805, 14.2892, 13.8751, 13.8751, 13.8751, 13.8751, 13.8751, 13.8751, 13.8751, 13.8751, 13.8751, 13.8751, 13.8751, 13.8751, 13.8751, 13.8751
5.69294, 11, 14.2668, 13.9022, 3.60555, -3.26679, 0, 13.9022, 13.9041, 13.9044, 13.9076, 14.2573, 13.9022, 13.9022, 13.9022, 13.9022, 13.9022, 13.9022, 13.9022, 13.9022, 13.9022, 13.9022, 13.9022, 13.9022, 13.9022, 13.9022
5.70079, 8, 14.2842, 13.929, 3.16228, -6.28419, 0, 13.929, 13.9309, 13.9313, 13.9345, 14.2746, 13.929, 13.929, 13.929, 13.929, 13.929, 13.929, 13.929, 13.929, 13.929, 13.929, 13.929, 13.929, 13.929, 13.929
5.70864, 8, 14.347, 13.9555, 3.16228, -6.34697, 0, 13.9555, 13.9574, 13.9579, 13.961, 14.3372, 13.9555, 13.9555, 13.9555, 13.9555, 13.9555, 13.9555, 13.9555, 13.9555, 13.9555, 13.9555, 13.9555, 13.9555, 13.9555, 13.9555
5.7165, 8.42856, 14.4557, 13.9818, 3.22933, -6.02716, 0, 13.9818, 13.9836, 13.9842, 13.9873, 14.4458, 13.9818, 13.9818, 13.9818, 13.9818, 13.9818, 13.9818, 13.9818, 13.9818, 13.9818, 13.9818, 13.9818, 13.9818, 13.9818, 13.9818
5.72435, 9.57144, 14.6149, 14.0077, 3.40168, -5.04346, 0, 14.0077, 14.0096, 14.0102, 14.0133, 14.6049, 14.0077, 14.0077, 14.0077, 14.0077, 14.0077, 14.0077, 14.0077, 14.0077, 14.0077, 14.0077, 14.0077, 14.0077, 14.0077, 14.0077
5.7322, 16, 14.8325, 14.0333, 4.24264, 1.16752, 0, 14.0333, 14.0351, 14.0357, 14.039, 14.8224, 14.0333, 14.0333, 14.0333, 14.0333, 14.0333, 14.0333, 14.0333, 14.0333, 14.0333, 14.0333, 14.0333, 14.0333, 14.0333, 14.0333
5.74005, 5, 15.1199, 14.0584, 2.64575, -10.1199, 0, 14.0584, 14.0603, 14.0609, 14.0642, 15.1098, 14.0584, 14.0584, 14.0584, 14.0584, 14.0584, 14.0584, 14.0584, 14.0584, 14.0584, 14.0584, 14.0584, 14.0584, 14.0584, 14.0584
5.74791, 15, 15.4915, 14.0831, 4.12311, -0.491484, 0, 14.0831, 14.085, 14.0856, 14.089, 15.4813, 14.0831, 14.0831, 14.0831, 14.0831, 14.0831, 14.0831, 14.0831, 14.0831, 14.0831, 14.0831, 14.0831, 14.0831, 14.0831, 14.0831
5.75576, 10, 15.9648, 14.1073, 3.4641, -5.96482, 0, 14.1073, 14.1092, 14.1097, 14.1132, 15.9547, 14.1073, 14.1073, 14.1073, 14.1073, 14.1073, 14.1073, 14.1073, 14.1073, 14.1073, 14.1073, 14.1073, 14.1073, 14.1073, 14.1073
5.76361, 14, 16.5599, 14.1308, 4, -2.55987, 0, 14.1308, 14.1327, 14.1331, 14.1368, 16.5498, 14.1308, 14.1308, 14.1308, 14.1308, 14.1308, 14.1308, 14.1308, 14.1308, 14.1308, 14.1308, 14.1308, 14.1308, 14.1308, 14.1308
5.77146, 10, 17.2986, 14.1536, 3.4641, -7.29862, 0, 14.1536, 14.1555, 14.1558, 14.1596, 17.2886, 14.1536, 14.1536, 14.1536, 14.1536, 14.1536, 14.1536, 14.1536, 14.1536, 14.1536, 14.1536, 14.1536, 14.1536, 14.1536, 14.1536
5.77931, 14, 18.2045, 14.1755, 4, -4.20448, 0, 14.1755, 14.1773, 14.1775, 14.1815, 18.1945, 14.1755, 14.1755, 14.1755, 14.1755, 14.1755, 14.1755, 14.1755, 14.1755, 14.1755, 14.1755, 14.1755, 14.1755, 14.1755, 14.1755
5.78717, 12, 19.3013, 14.1962, 3.74166, -7.30133, 0, 14.1962, 14.1981, 14.1981, 14.2023, 19.2914, 14.1962, 14.1962, 14.1962, 14.1962, 14.1962, 14.1962, 14.1962, 14.1962, 14.1962, 14.1962, 14.1962, 14.1962, 14.1962, 14.1962
5.79502, 14, 20.612, 14.2156, 4, -6.61204, 0, 14.2156, 14.2175, 14.2174, 14.2218, 20.6022, 14.2156, 14.2156, 14.2156, 14.2156, 14.2156, 14.2156, 14.2156, 14.2156, 14.2156, 14.2156, 14.2156, 14.2156, 14.2156, 14.2156
5.80287, 15, 22.1575, 14.2333, 4.12311, -7.15746, 0, 14.2333, 14.2352, 14.2349, 14.2396, 22.1477, 14.2333, 14.2333, 14.2333, 14.2333, 14.2333, 14.2333, 14.2333, 14.2333, 14.2333, 14.2333, 14.2333, 14.2333, 14.2333, 14.2333
5.81072, 12, 23.9542, 14.249, 3.74166, -11.9542, 0, 14.249, 14.2509, 14.2505, 14.2553, 23.9446, 14.249, 14.249, 14.249, 14.249, 14.249, 14.249, 14.249, 14.249, 14.249, 14.249, 14.249, 14.249, 14.249, 14.249
5.81858, 19, 26.0135, 14.2623, 4.58258, -7.01346, 0, 14.2623, 14.2642, 14.2636, 14.2687, 26.0039, 14.2623, 14.2623, 14.2623, 14.2623, 14.2623, 14.2623, 14.2623, 14.2623, 14.2623, 14.2623, 14.2623, 14.2623, 14.2623, 14.2623
5.82643, 20, 28.3388, 14.2727, 4.69042, -8.33878, 0, 14.2727, 14.2746, 14.2739, 14.2791, 28.3293, 14.2727, 14.2727, 14.2727, 14.2727, 14.2727, 14.2727, 14.2727, 14.2727, 14.2727, 14.2727, 14.2727, 14.2727, 14.2727, 14.2727
5.83428, 36, 30.9239, 14.2796, 6.16441, 5.07605, 0, 14.2796, 14.2815, 14.2806, 14.2861, 30.9145, 14.2796, 14.2796, 14.2796, 14.2796, 14.2796, 14.2796, 14.2796, 14.2796, 14.2796, 14.2796, 14.2796, 14.2796, 14.2796, 14.2796
5.84213, 25, 33.7523, 14.2824, 5.19615, -8.75227, 0, 14.2824, 14.2843, 14.2833, 14.289, 33.7429, 14.2824, 14.2824, 14.2824, 14.2824, 14.2824, 14.2824, 14.2824, 14.2824, 14.2824, 14.2824, 14.2824, 14.2824, 14.2824, 14.2824
5.84998, 28, 36.7951, 14.2805, 5.47723, -8.79507, 0, 14.2805, 14.2824, 14.2812, 14.2871, 36.7858, 14.2805, 14.2805, 14.2805, 14.2805, 14.2805, 14.2805, 14.2805, 14.2805, 14.2805, 14.2805, 14.2805, 14.2805, 14.2805, 14.2805
5.85784, 37, 40.0104, 14.2731, 6.245, -3.01042, 0, 14.2731, 14.2749, 14.2737, 14.2797, 40.0012, 14.2731, 14.2731, 14.2731, 14.2731, 14.2731, 14.2731, 14.2731, 14.2731, 14.2731, 14.2731, 14.2731, 14.2731, 14.2731, 14.2731
5.86569, 26, 43.3444, 14.2594, 5.2915, -17.3444, 0, 14.2594, 14.2613, 14.26, 14.2662, 43.3352, 14.2594, 14.2594, 14.2594, 14.2594, 14.2594, 14.2594, 14.2594, 14.2594, 14.2594, 14.2594, 14.2594, 14.2594, 14.2594, 14.2594
5.87354, 42, 46.7311, 14.2388, 6.63325, -4.73109, 0, 14.2388, 14.2407, 14.2393, 14.2456, 46.7219, 14.2388, 14.2388, 14.2388, 14.2388, 14.2388, 14.2388, 14.2388, 14.2388, 14.2388, 14.2388, 14.2388, 14.2388, 14.2388, 14.2388
5.88139, 49, 50.0947, 14.2105, 7.14143, -1.09471, 0, 14.2105, 14.2124, 14.2109, 14.2174, 50.0856, 14.2105, 14.2105, 14.2105, 14.2105, 14.2105, 14.2105, 14.2105, 14.2105, 14.2105, 14.2105, 14.2105, 14.2105, 14.2105, 14.2105
5.88925, 43, 53.352, 14.1738, 6.7082, -10.352, 0, 14.1738, 14.1757, 14.1741, 14.1808, 53.3428, 14.1738, 14.1738, 14.1738, 14.1738, 14.1738, 14.1738, 14.1738, 14.1738, 14.1738, 14.1738, 14.1738, 14.1738, 14.1738, 14.1738
5.8971, 40, 56.4147, 14.1281, 6.48074, -16.4147, 0, 14.1281, 14.13, 14.1284, 14.1352, 56.4055, 14.1281, 14.1281, 14.1281, 14.1281, 14.1281, 14.1281, 14.1281, 14.1281, 14.1281, 14.1281, 14.1281, 14.1281, 14.1281, 14.1281
5.90495, 35, 59.1947, 14.073, 6.08276, -24.1947, 0, 14.073, 14.0749, 14.0732, 14.0801, 59.1855, 14.073, 14.073, 14.073, 14.073, 14.073, 14.073, 14.073, 14.073, 14.073, 14.073, 14.073, 14.073, 14.073, 14.073
5.9128, 44, 61.6073, 14.0081, 6.78233, -17.6073, 0, 14.0082, 14.01, 14.0083, 14.0153, 61.5981, 14.0081, 14.0081, 14.0081, 14.0081, 14.0081, 14.0081, 14.0081, 14.0081, 14.0081, 14.0081, 14.0081, 14.0081, 14.0081, 14.0081
5.92065, 59, 63.5752, 13.9334, 7.81025, -4.57524, 0, 13.9334, 13.9353, 13.9335, 13.9406, 63.566, 13.9334, 13.9334, 13.9334, 13.9334, 13.9334, 13.9334, 13.9334, 13.9334, 13.9334, 13.9334, 13.9334, 13.9334, 13.9334, 13.9334
5.92851, 46, 65.0332, 13.8488, 6.9282, -19.0332, 0, 13.8488, 13.8507, 13.849, 13.8561, 65.024, 13.8488, 13.8488, 13.8488, 13.8488, 13.8488, 13.8488, 13.8488, 13.8488, 13.8488, 13.8488, 13.8488, 13.8488, 13.8488, 13.8488
5.93636, 50, 65.9311, 13.7548, 7.2111, -15.9311, 0, 13.7548, 13.7567, 13.7549, 13.7622, 65.9218, 13.7548, 13.7548, 13.7548, 13.7548, 13.7548, 13.7548, 13.7548, 13.7548, 13.7548, 13.7548, 13.7548, 13.7548, 13.7548, 13.7548
5.94421, 42, 66.2367, 13.6519, 6.63325, -24.2367, 0, 13.6519, 13.6538, 13.652, 13.6593, 66.2274, 13.6519, 13.6519, 13.6519, 13.6519, 13.6519, 13.6519, 13.6519, 13.6519, 13.6519, 13.6519, 13.6519, 13.6519, 13.6519, 13.6519
5.95206, 53, 65.9379, 13.5409, 7.4162, -12.9379, 0, 13.541, 13.5428, 13.541, 13.5484, 65.9284, 13.5409, 13.5409, 13.5409, 13.5409, 13.5409, 13.5409, 13.5409, 13.5409, 13.5409, 13.5409, 13.5409, 13.5409, 13.5409, 13.5409
5.95992, 63, 65.0426, 13.423, 8.06226, -2.04262, 0, 13.423, 13.4248, 13.423, 13.4305, 65.0331, 13.423, 13.423, 13.423, 13.423, 13.423, 13.423, 13.423, 13.423, 13.423, 13.423, 13.423, 13.423, 13.423, 13.423
5.96777, 53, 63.5792, 13.2993, 7.4162, -10.5792, 0, 13.2993, 13.3011, 13.2993, 13.3069, 63.5696, 13.2993, 13.2993, 13.2993, 13.2993, 13.2993, 13.2993, 13.2993, 13.2993, 13.2993, 13.2993, 13.2993, 13.2993, 13.2993, 13.2993
5.97562, 56, 61.5939, 13.1712, 7.61577, -5.5939, 0, 13.1712, 13.1731, 13.1713, 13.1789, 61.5843, 13.1712, 13.1712, 13.1712, 13.1712, 13.1712, 13.1712, 13.1712, 13.1712, 13.1712, 13.1712, 13.1712, 13.1712, 13.1712, 13.1712
5.98347, 47, 59.1497, 13.0405, 7, -12.1497, 0, 13.0405, 13.0424, 13.0405, 13.0482, 59.1401, 13.0405, 13.0405, 13.0405, 13.0405, 13.0405, 13.0405, 13.0405, 13.0405, 13.0405, 13.0405, 13.0405, 13.0405, 13.0405, 13.0405
5.99132, 42, 56.321, 12.9087, 6.63325, -14.321, 0, 12.9087, 12.9105, 12.9087, 12.9165, 56.3113, 12.9087, 12.9087, 12.9087, 12.9087, 12.9087, 12.9087, 12.9087, 12.9087, 12.9087, 12.9087, 12.9087, 12.9087, 12.9087, 12.9087
5.99918, 52, 53.1918, 12.7775, 7.34847, -1.19176, 0, 12.7775, 12.7793, 12.7775, 12.7854, 53.1819, 12.7775, 12.7775, 12.7775, 12.7775, 12.7775, 12.7775, 12.7775, 12.7775, 12.7775, 12.7775, 12.7775, 12.7775, 12.7775, 12.7775
6.00703, 29, 49.8499, 12.6485, 5.56776, -20.8499, 0, 12.6485, 12.6504, 12.6485, 12.6565, 49.84, 12.6485, 12.6485, 12.6485, 12.6485, 12.6485, 12.6485, 12.6485, 12.6485, 12.6485, 12.6485, 12.6485, 12.6485, 12.6485, 12.6485
6.01488, 38, 46.3835, 12.5234, 6.32456, -8.38351, 0, 12.5234, 12.5253, 12.5234, 12.5315, 46.3735, 12.5234, 12.5234, 12.5234, 12.5234, 12.5234, 12.5234, 12.5234, 12.5234, 12.5234, 12.5234, 12.5234, 12.5234, 12.5234, 12.5234
