   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_863.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Cr_K, Ti_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
6.17166, 21.6775, 11.4904, 10.91, 4.86595, 10.1871, 0, 10.91, 10.9103, 10.9398, 10.9936, 10.91, 10.91, 10.91, 10.91, 10.91, 10.91, 10.91, 10.91, 10.91, 10.91, 10.91, 10.91, 11.3766, 10.91
6.17968, 14, 11.5608, 10.9188, 4, 2.43922, 0, 10.9188, 10.9191, 10.9621, 10.9745, 10.9188, 10.9188, 10.9188, 10.9188, 10.9188, 10.9188, 10.9188, 10.9188, 10.9188, 10.9188, 10.9188, 10.9188, 11.4615, 10.9188
6.1877, 17, 11.6494, 10.9281, 4.3589, 5.35058, 0, 10.9281, 10.9284, 10.9907, 10.9647, 10.9281, 10.9281, 10.9281, 10.9281, 10.9281, 10.9281, 10.9281, 10.9281, 10.9281, 10.9281, 10.9281, 10.9281, 11.55, 10.9281
6.19572, 14, 11.7536, 10.9378, 4, 2.24642, 0, 10.9378, 10.9381, 11.0274, 10.9615, 10.9378, 10.9378, 10.9378, 10.9378, 10.9378, 10.9378, 10.9378, 10.9378, 10.9378, 10.9378, 10.9378, 10.9378, 11.6399, 10.9378
6.20373, 13, 11.8714, 10.9476, 3.87298, 1.12856, 0, 10.9476, 10.9479, 11.0747, 10.9627, 10.9476, 10.9476, 10.9476, 10.9476, 10.9476, 10.9476, 10.9476, 10.9476, 10.9476, 10.9476, 10.9476, 10.9476, 11.7289, 10.9476
6.21175, 13, 12.0022, 10.9575, 3.87298, 0.997821, 0, 10.9575, 10.9578, 11.1356, 10.967, 10.9575, 10.9575, 10.9575, 10.9575, 10.9575, 10.9575, 10.9575, 10.9575, 10.9575, 10.9575, 10.9575, 10.9575, 11.8142, 10.9575
6.21977, 8, 12.1459, 10.9674, 3.16228, -4.14592, 0, 10.9674, 10.9677, 11.2139, 10.9733, 10.9674, 10.9674, 10.9674, 10.9674, 10.9674, 10.9674, 10.9674, 10.9674, 10.9674, 10.9674, 10.9674, 10.9674, 11.8931, 10.9674
6.22779, 10, 12.3038, 10.9772, 3.4641, -2.30377, 0, 10.9772, 10.9775, 11.3139, 10.9808, 10.9772, 10.9772, 10.9772, 10.9772, 10.9772, 10.9772, 10.9772, 10.9772, 10.9772, 10.9772, 10.9772, 10.9772, 11.9631, 10.9772
6.23581, 8, 12.4779, 10.9868, 3.16228, -4.47789, 0, 10.9868, 10.9872, 11.4405, 10.989, 10.9868, 10.9868, 10.9868, 10.9868, 10.9868, 10.9868, 10.9868, 10.9868, 10.9868, 10.9868, 10.9868, 10.9868, 12.0217, 10.9868
6.24383, 7.29839, 12.6714, 10.9964, 3.04933, -5.37303, 0, 10.9964, 10.9967, 11.5992, 10.9977, 10.9964, 10.9964, 10.9964, 10.9964, 10.9964, 10.9964, 10.9964, 10.9964, 10.9964, 10.9964, 10.9964, 10.9964, 12.067, 10.9964
6.25184, 4.70161, 12.8883, 11.0057, 2.58875, -8.18671, 0, 11.0057, 11.006, 11.7956, 11.0065, 11.0057, 11.0057, 11.0057, 11.0057, 11.0057, 11.0057, 11.0057, 11.0057, 11.0057, 11.0057, 11.0057, 11.0057, 12.0974, 11.0057
6.25986, 4, 13.1332, 11.0149, 2.44949, -9.13318, 0, 11.0149, 11.0152, 12.0352, 11.0153, 11.0149, 11.0149, 11.0149, 11.0149, 11.0149, 11.0149, 11.0149, 11.0149, 11.0149, 11.0149, 11.0149, 11.0149, 12.1121, 11.0149
6.26788, 6, 13.4108, 11.0239, 2.82843, -7.41081, 0, 11.0239, 11.0242, 12.3232, 11.0241, 11.0239, 11.0239, 11.0239, 11.0239, 11.0239, 11.0239, 11.0239, 11.0239, 11.0239, 11.0239, 11.0239, 11.0239, 12.1109, 11.0239
6.2759, 6, 13.7259, 11.0326, 2.82843, -7.72589, 0, 11.0326, 11.0329, 12.6639, 11.0328, 11.0326, 11.0326, 11.0326, 11.0326, 11.0326, 11.0326, 11.0326, 11.0326, 11.0326, 11.0326, 11.0326, 11.0326, 12.0942, 11.0326
6.28392, 6, 14.0823, 11.0412, 2.82843, -8.08231, 0, 11.0412, 11.0415, 13.0599, 11.0413, 11.0412, 11.0412, 11.0412, 11.0412, 11.0412, 11.0412, 11.0412, 11.0412, 11.0412, 11.0412, 11.0412, 11.0412, 12.0632, 11.0412
6.29193, 7, 14.4825, 11.0496, 3, -7.48251, 0, 11.0496, 11.0499, 13.5122, 11.0496, 11.0496, 11.0496, 11.0496, 11.0496, 11.0496, 11.0496, 11.0496, 11.0496, 11.0496, 11.0496, 11.0496, 11.0496, 12.0195, 11.0496
6.29995, 10, 14.927, 11.0577, 3.4641, -4.92696, 0, 11.0577, 11.058, 14.0191, 11.0577, 11.0577, 11.0577, 11.0577, 11.0577, 11.0577, 11.0577, 11.0577, 11.0577, 11.0577, 11.0577, 11.0577, 11.0577, 11.9652, 11.0577
6.30797, 11, 15.4135, 11.0657, 3.60555, -4.41354, 0, 11.0657, 11.066, 14.5761, 11.0657, 11.0657, 11.0657, 11.0657, 11.0657, 11.0657, 11.0657, 11.0657, 11.0657, 11.0657, 11.0657, 11.0657, 11.0657, 11.9027, 11.0657
6.31599, 7, 15.9371, 11.0734, 3, -8.9371, 0, 11.0734, 11.0737, 15.1755, 11.0734, 11.0734, 11.0734, 11.0734, 11.0734, 11.0734, 11.0734, 11.0734, 11.0734, 11.0734, 11.0734, 11.0734, 11.0734, 11.8347, 11.0734
6.32401, 5, 16.4892, 11.0809, 2.64575, -11.4892, 0, 11.081, 11.0813, 15.8063, 11.081, 11.0809, 11.0809, 11.0809, 11.0809, 11.0809, 11.0809, 11.0809, 11.0809, 11.0809, 11.0809, 11.0809, 11.0809, 11.7636, 11.0809
6.33203, 8, 17.0581, 11.0883, 3.16228, -9.05811, 0, 11.0883, 11.0886, 16.4543, 11.0883, 11.0883, 11.0883, 11.0883, 11.0883, 11.0883, 11.0883, 11.0883, 11.0883, 11.0883, 11.0883, 11.0883, 11.0883, 11.6918, 11.0883
6.34004, 12, 17.629, 11.0954, 3.74166, -5.629, 0, 11.0954, 11.0957, 17.1025, 11.0954, 11.0954, 11.0954, 11.0954, 11.0954, 11.0954, 11.0954, 11.0954, 11.0954, 11.0954, 11.0954, 11.0954, 11.0954, 11.6216, 11.0954
6.34806, 8, 18.1848, 11.1024, 3.16228, -10.1848, 0, 11.1024, 11.1027, 17.7322, 11.1024, 11.1024, 11.1024, 11.1024, 11.1024, 11.1024, 11.1024, 11.1024, 11.1024, 11.1024, 11.1024, 11.1024, 11.1024, 11.5546, 11.1024
6.35608, 14, 18.7066, 11.1091, 4, -4.70659, 0, 11.1091, 11.1094, 18.3229, 11.1091, 11.1091, 11.1091, 11.1091, 11.1091, 11.1091, 11.1091, 11.1091, 11.1091, 11.1091, 11.1091, 11.1091, 11.1091, 11.4925, 11.1091
6.3641, 15, 19.175, 11.1157, 4.12311, -4.17501, 0, 11.1157, 11.116, 18.8542, 11.1157, 11.1157, 11.1157, 11.1157, 11.1157, 11.1157, 11.1157, 11.1157, 11.1157, 11.1157, 11.1157, 11.1157, 11.1157, 11.4361, 11.1157
6.37212, 14.2598, 19.5713, 11.122, 4.03235, -5.31148, 0, 11.122, 11.1223, 19.3068, 11.122, 11.122, 11.122, 11.122, 11.122, 11.122, 11.122, 11.122, 11.122, 11.122, 11.122, 11.122, 11.122, 11.3862, 11.122
6.38013, 21.9975, 19.8786, 11.1282, 4.89873, 2.11897, 0, 11.1282, 11.1285, 19.6635, 11.1282, 11.1282, 11.1282, 11.1282, 11.1282, 11.1282, 11.1282, 11.1282, 11.1282, 11.1282, 11.1282, 11.1282, 11.1282, 11.343, 11.1282
6.38815, 23.7426, 20.0828, 11.1342, 5.07372, 3.65978, 0, 11.1342, 11.1345, 19.9103, 11.1342, 11.1342, 11.1342, 11.1342, 11.1342, 11.1342, 11.1342, 11.1342, 11.1342, 11.1342, 11.1342, 11.1342, 11.1342, 11.3064, 11.1342
6.39617, 20, 20.1742, 11.14, 4.69042, -0.174171, 0, 11.14, 11.1403, 20.0377, 11.14, 11.14, 11.14, 11.14, 11.14, 11.14, 11.14, 11.14, 11.14, 11.14, 11.14, 11.14, 11.14, 11.2761, 11.14
6.40419, 27, 20.1473, 11.1456, 5.38516, 6.85271, 0, 11.1456, 11.1459, 20.0407, 11.1456, 11.1456, 11.1456, 11.1456, 11.1456, 11.1456, 11.1456, 11.1456, 11.1456, 11.1456, 11.1456, 11.1456, 11.1456, 11.2518, 11.1456
6.41221, 38, 20.002, 11.151, 6.32456, 17.998, 0, 11.151, 11.1513, 19.9199, 11.151, 11.151, 11.151, 11.151, 11.151, 11.151, 11.151, 11.151, 11.151, 11.151, 11.151, 11.151, 11.151, 11.2328, 11.151
6.42022, 39, 19.7431, 11.1562, 6.40312, 19.2569, 0, 11.1562, 11.1565, 19.6806, 11.1562, 11.1562, 11.1562, 11.1562, 11.1562, 11.1562, 11.1562, 11.1562, 11.1562, 11.1562, 11.1562, 11.1562, 11.1562, 11.2184, 11.1562
6.42824, 41, 19.3802, 11.1613, 6.55744, 21.6198, 0, 11.1613, 11.1616, 19.3332, 11.1613, 11.1613, 11.1613, 11.1613, 11.1613, 11.1613, 11.1613, 11.1613, 11.1613, 11.1613, 11.1613, 11.1613, 11.1613, 11.2079, 11.1613
6.43626, 38, 18.9268, 11.1662, 6.32456, 19.0732, 0, 11.1662, 11.1665, 18.8918, 11.1662, 11.1662, 11.1662, 11.1662, 11.1662, 11.1662, 11.1662, 11.1662, 11.1662, 11.1662, 11.1662, 11.1662, 11.1662, 11.2008, 11.1662
6.44428, 47, 18.3999, 11.1709, 7, 28.6001, 0, 11.1709, 11.1712, 18.374, 11.1709, 11.1709, 11.1709, 11.1709, 11.1709, 11.1709, 11.1709, 11.1709, 11.1709, 11.1709, 11.1709, 11.1709, 11.1709, 11.1964, 11.1709
6.4523, 46, 17.8181, 11.1754, 6.9282, 28.1819, 0, 11.1754, 11.1757, 17.7989, 11.1754, 11.1754, 11.1754, 11.1754, 11.1754, 11.1754, 11.1754, 11.1754, 11.1754, 11.1754, 11.1754, 11.1754, 11.1754, 11.1943, 11.1754
6.46032, 50, 17.201, 11.1797, 7.2111, 32.799, 0, 11.1797, 11.1801, 17.1866, 11.1797, 11.1797, 11.1797, 11.1797, 11.1797, 11.1797, 11.1797, 11.1797, 11.1797, 11.1797, 11.1797, 11.1797, 11.1797, 11.1938, 11.1797
6.46833, 54, 16.5682, 11.1839, 7.48331, 37.4318, 0, 11.1839, 11.1842, 16.5569, 11.1839, 11.1839, 11.1839, 11.1839, 11.1839, 11.1839, 11.1839, 11.1839, 11.1839, 11.1839, 11.1839, 11.1839, 11.1839, 11.1948, 11.1839
6.47635, 47, 15.9376, 11.1879, 7, 31.0624, 0, 11.1879, 11.1882, 15.9283, 11.1879, 11.1879, 11.1879, 11.1879, 11.1879, 11.1879, 11.1879, 11.1879, 11.1879, 11.1879, 11.1879, 11.1879, 11.1879, 11.1969, 11.1879
6.48437, 59, 15.3254, 11.1917, 7.81025, 43.6746, 0, 11.1917, 11.1921, 15.3169, 11.1917, 11.1917, 11.1917, 11.1917, 11.1917, 11.1917, 11.1917, 11.1917, 11.1917, 11.1917, 11.1917, 11.1917, 11.1917, 11.1999, 11.1917
6.49239, 47.2236, 14.745, 11.1954, 7.01595, 32.4786, 0, 11.1954, 11.1957, 14.7364, 11.1954, 11.1954, 11.1954, 11.1954, 11.1954, 11.1954, 11.1954, 11.1954, 11.1954, 11.1954, 11.1954, 11.1954, 11.1954, 11.2037, 11.1954
6.50041, 51.9976, 14.2068, 11.1989, 7.34831, 37.7909, 0, 11.1989, 11.1992, 14.1971, 11.1989, 11.1989, 11.1989, 11.1989, 11.1989, 11.1989, 11.1989, 11.1989, 11.1989, 11.1989, 11.1989, 11.1989, 11.1989, 11.2082, 11.1989
6.50842, 48.9975, 13.7181, 11.2022, 7.14126, 35.2795, 0, 11.2022, 11.2026, 13.7065, 11.2022, 11.2022, 11.2022, 11.2022, 11.2022, 11.2022, 11.2022, 11.2022, 11.2022, 11.2022, 11.2022, 11.2022, 11.2022, 11.2134, 11.2022
6.51644, 60.7812, 13.2831, 11.2054, 7.92346, 47.4981, 0, 11.2054, 11.2057, 13.2688, 11.2054, 11.2054, 11.2054, 11.2054, 11.2054, 11.2054, 11.2054, 11.2054, 11.2054, 11.2054, 11.2054, 11.2054, 11.2054, 11.2193, 11.2054
6.52446, 57, 12.9037, 11.2084, 7.68115, 44.0963, 0, 11.2084, 11.2087, 12.8857, 11.2084, 11.2084, 11.2084, 11.2084, 11.2084, 11.2084, 11.2084, 11.2084, 11.2084, 11.2084, 11.2084, 11.2084, 11.2084, 11.226, 11.2084
6.53248, 63, 12.5789, 11.2112, 8.06226, 50.4211, 0, 11.2112, 11.2115, 12.5563, 11.2112, 11.2112, 11.2112, 11.2112, 11.2112, 11.2112, 11.2112, 11.2112, 11.2112, 11.2112, 11.2112, 11.2112, 11.2112, 11.2335, 11.2112
6.5405, 53, 12.3063, 11.2139, 7.4162, 40.6937, 0, 11.2139, 11.2142, 12.2781, 11.2139, 11.2139, 11.2139, 11.2139, 11.2139, 11.2139, 11.2139, 11.2139, 11.2139, 11.2139, 11.2139, 11.2139, 11.2139, 11.2418, 11.2139
6.54851, 60, 12.082, 11.2164, 7.87401, 47.918, 0, 11.2164, 11.2167, 12.0471, 11.2164, 11.2164, 11.2164, 11.2164, 11.2164, 11.2164, 11.2164, 11.2164, 11.2164, 11.2164, 11.2164, 11.2164, 11.2164, 11.251, 11.2164
6.55653, 46, 11.9012, 11.2187, 6.9282, 34.0988, 0, 11.2187, 11.219, 11.8585, 11.2187, 11.2187, 11.2187, 11.2187, 11.2187, 11.2187, 11.2187, 11.2187, 11.2187, 11.2187, 11.2187, 11.2187, 11.2187, 11.2611, 11.2187
6.56455, 58, 11.7586, 11.2208, 7.74597, 46.2414, 0, 11.2209, 11.2212, 11.707, 11.2208, 11.2208, 11.2208, 11.2208, 11.2208, 11.2208, 11.2208, 11.2208, 11.2208, 11.2208, 11.2208, 11.2208, 11.2208, 11.2721, 11.2208
6.57257, 43, 11.6488, 11.2229, 6.7082, 31.3512, 0, 11.2229, 11.2232, 11.5874, 11.2229, 11.2229, 11.2229, 11.2229, 11.2229, 11.2229, 11.2229, 11.2229, 11.2229, 11.2229, 11.2229, 11.2229, 11.2229, 11.2839, 11.2229
6.58059, 51, 11.5666, 11.2247, 7.28011, 39.4334, 0, 11.2247, 11.2251, 11.4944, 11.2247, 11.2247, 11.2247, 11.2247, 11.2247, 11.2247, 11.2247, 11.2247, 11.2247, 11.2247, 11.2247, 11.2247, 11.2247, 11.2965, 11.2247
6.58861, 43, 11.5069, 11.2264, 6.7082, 31.4931, 0, 11.2264, 11.2267, 11.4233, 11.2264, 11.2264, 11.2264, 11.2264, 11.2264, 11.2264, 11.2264, 11.2264, 11.2264, 11.2264, 11.2264, 11.2264, 11.2264, 11.3095, 11.2264
6.59662, 34, 11.4653, 11.2279, 6, 22.5347, 0, 11.2279, 11.2283, 11.3698, 11.2279, 11.2279, 11.2279, 11.2279, 11.2279, 11.2279, 11.2279, 11.2279, 11.2279, 11.2279, 11.2279, 11.2279, 11.2279, 11.3229, 11.2279
6.60464, 28.1899, 11.4377, 11.2293, 5.49453, 16.7522, 0, 11.2293, 11.2297, 11.3302, 11.2293, 11.2293, 11.2293, 11.2293, 11.2293, 11.2293, 11.2293, 11.2293, 11.2293, 11.2293, 11.2293, 11.2293, 11.2293, 11.3363, 11.2293
6.61266, 19.8101, 11.4207, 11.2305, 4.67013, 8.38938, 0, 11.2305, 11.2309, 11.3013, 11.2305, 11.2305, 11.2305, 11.2305, 11.2305, 11.2305, 11.2305, 11.2305, 11.2305, 11.2305, 11.2305, 11.2305, 11.2305, 11.3494, 11.2305
6.62068, 26, 11.4114, 11.2315, 5.2915, 14.5886, 0, 11.2315, 11.232, 11.2806, 11.2315, 11.2315, 11.2315, 11.2315, 11.2315, 11.2315, 11.2315, 11.2315, 11.2315, 11.2315, 11.2315, 11.2315, 11.2315, 11.3618, 11.2315
6.6287, 19, 11.4073, 11.2324, 4.58258, 7.59272, 0, 11.2324, 11.2329, 11.266, 11.2324, 11.2324, 11.2324, 11.2324, 11.2324, 11.2324, 11.2324, 11.2324, 11.2324, 11.2324, 11.2324, 11.2324, 11.2324, 11.3731, 11.2324
6.63671, 22, 11.4064, 11.2331, 4.89898, 10.5936, 0, 11.2332, 11.2337, 11.2559, 11.2331, 11.2331, 11.2331, 11.2331, 11.2331, 11.2331, 11.2331, 11.2331, 11.2331, 11.2331, 11.2331, 11.2331, 11.2331, 11.3831, 11.2331
6.64473, 12, 11.4071, 11.2337, 3.74166, 0.59295, 0, 11.2337, 11.2344, 11.2489, 11.2337, 11.2337, 11.2337, 11.2337, 11.2337, 11.2337, 11.2337, 11.2337, 11.2337, 11.2337, 11.2337, 11.2337, 11.2337, 11.3912, 11.2337
6.65275, 17, 11.4081, 11.2342, 4.3589, 5.59191, 0, 11.2342, 11.2349, 11.2442, 11.2342, 11.2342, 11.2342, 11.2342, 11.2342, 11.2342, 11.2342, 11.2342, 11.2342, 11.2342, 11.2342, 11.2342, 11.2342, 11.3973, 11.2342
6.66077, 12, 11.4086, 11.2345, 3.74166, 0.591434, 0, 11.2345, 11.2353, 11.2411, 11.2345, 11.2345, 11.2345, 11.2345, 11.2345, 11.2345, 11.2345, 11.2345, 11.2345, 11.2345, 11.2345, 11.2345, 11.2345, 11.4011, 11.2345
6.66879, 8, 11.4078, 11.2346, 3.16228, -3.40783, 0, 11.2346, 11.2356, 11.2389, 11.2346, 11.2346, 11.2346, 11.2346, 11.2346, 11.2346, 11.2346, 11.2346, 11.2346, 11.2346, 11.2346, 11.2346, 11.2346, 11.4025, 11.2346
6.67681, 12, 11.4055, 11.2346, 3.74166, 0.594531, 0, 11.2346, 11.2358, 11.2374, 11.2346, 11.2346, 11.2346, 11.2346, 11.2346, 11.2346, 11.2346, 11.2346, 11.2346, 11.2346, 11.2346, 11.2346, 11.2346, 11.4015, 11.2346
6.68482, 9.16574, 11.4013, 11.2344, 3.34152, -2.23555, 0, 11.2344, 11.2359, 11.2362, 11.2344, 11.2344, 11.2344, 11.2344, 11.2344, 11.2344, 11.2344, 11.2344, 11.2344, 11.2344, 11.2344, 11.2344, 11.2344, 11.398, 11.2344
6.69284, 13.8343, 11.3953, 11.2341, 3.97923, 2.439, 0, 11.2341, 11.2359, 11.2353, 11.2341, 11.2341, 11.2341, 11.2341, 11.2341, 11.2341, 11.2341, 11.2341, 11.2341, 11.2341, 11.2341, 11.2341, 11.2341, 11.3923, 11.2341
6.70086, 5, 11.3875, 11.2337, 2.64575, -6.3875, 0, 11.2337, 11.2359, 11.2345, 11.2337, 11.2337, 11.2337, 11.2337, 11.2337, 11.2337, 11.2337, 11.2337, 11.2337, 11.2337, 11.2337, 11.2337, 11.2337, 11.3845, 11.2337
6.70888, 4, 11.3782, 11.2331, 2.44949, -7.37822, 0, 11.2331, 11.2358, 11.2337, 11.2331, 11.2331, 11.2331, 11.2331, 11.2331, 11.2331, 11.2331, 11.2331, 11.2331, 11.2331, 11.2331, 11.2331, 11.2331, 11.3749, 11.2331
6.7169, 10, 11.3677, 11.2323, 3.4641, -1.36773, 0, 11.2323, 11.2357, 11.2328, 11.2323, 11.2323, 11.2323, 11.2323, 11.2323, 11.2323, 11.2323, 11.2323, 11.2323, 11.2323, 11.2323, 11.2323, 11.2323, 11.364, 11.2323
6.72491, 5, 11.3564, 11.2315, 2.64575, -6.35638, 0, 11.2315, 11.2355, 11.2318, 11.2315, 11.2315, 11.2315, 11.2315, 11.2315, 11.2315, 11.2315, 11.2315, 11.2315, 11.2315, 11.2315, 11.2315, 11.2315, 11.3519, 11.2315
6.73293, 4.1513, 11.3445, 11.2304, 2.48018, -7.19323, 0, 11.2304, 11.2354, 11.2307, 11.2304, 11.2304, 11.2304, 11.2304, 11.2304, 11.2304, 11.2304, 11.2304, 11.2304, 11.2304, 11.2304, 11.2304, 11.2304, 11.3392, 11.2304
6.74095, 5.8487, 11.3326, 11.2293, 2.80155, -5.48385, 0, 11.2293, 11.2353, 11.2296, 11.2293, 11.2293, 11.2293, 11.2293, 11.2293, 11.2293, 11.2293, 11.2293, 11.2293, 11.2293, 11.2293, 11.2293, 11.2293, 11.3262, 11.2293
6.74897, 7, 11.3208, 11.228, 3, -4.32077, 0, 11.228, 11.2353, 11.2283, 11.228, 11.228, 11.228, 11.228, 11.228, 11.228, 11.228, 11.228, 11.228, 11.228, 11.228, 11.228, 11.228, 11.3131, 11.228
6.75699, 2.14411, 11.3095, 11.2265, 2.03571, -9.16537, 0, 11.2265, 11.2353, 11.2268, 11.2265, 11.2265, 11.2265, 11.2265, 11.2265, 11.2265, 11.2265, 11.2265, 11.2265, 11.2265, 11.2265, 11.2265, 11.2265, 11.3004, 11.2265
6.765, 4.85589, 11.2989, 11.2249, 2.61837, -6.44305, 0, 11.2249, 11.2354, 11.2253, 11.2249, 11.2249, 11.2249, 11.2249, 11.2249, 11.2249, 11.2249, 11.2249, 11.2249, 11.2249, 11.2249, 11.2249, 11.2249, 11.2881, 11.2249
6.77302, 1, 11.2893, 11.2232, 1.73205, -10.2893, 0, 11.2232, 11.2355, 11.2237, 11.2232, 11.2232, 11.2232, 11.2232, 11.2232, 11.2232, 11.2232, 11.2232, 11.2232, 11.2232, 11.2232, 11.2232, 11.2232, 11.2766, 11.2232
6.78104, 1, 11.2807, 11.2214, 1.73205, -10.2807, 0, 11.2214, 11.2357, 11.222, 11.2214, 11.2214, 11.2214, 11.2214, 11.2214, 11.2214, 11.2214, 11.2214, 11.2214, 11.2214, 11.2214, 11.2214, 11.2214, 11.2658, 11.2214
6.78906, 7, 11.2733, 11.2194, 3, -4.27327, 0, 11.2194, 11.2359, 11.2202, 11.2194, 11.2194, 11.2194, 11.2194, 11.2194, 11.2194, 11.2194, 11.2194, 11.2194, 11.2194, 11.2194, 11.2194, 11.2194, 11.2559, 11.2194
6.79708, 5, 11.267, 11.2172, 2.64575, -6.26696, 0, 11.2172, 11.2362, 11.2184, 11.2172, 11.2172, 11.2172, 11.2172, 11.2172, 11.2172, 11.2172, 11.2172, 11.2172, 11.2172, 11.2172, 11.2172, 11.2172, 11.2468, 11.2172
6.8051, 0, 11.2618, 11.215, 1.41421, -11.2618, 0, 11.215, 11.2364, 11.2167, 11.215, 11.215, 11.215, 11.215, 11.215, 11.215, 11.215, 11.215, 11.215, 11.215, 11.215, 11.215, 11.215, 11.2387, 11.215
6.81311, 5, 11.2578, 11.2126, 2.64575, -6.25778, 0, 11.2126, 11.2365, 11.2151, 11.2126, 11.2126, 11.2126, 11.2126, 11.2126, 11.2126, 11.2126, 11.2126, 11.2126, 11.2126, 11.2126, 11.2126, 11.2126, 11.2313, 11.2126
6.82113, 2.12478, 11.2549, 11.21, 2.03095, -9.13009, 0, 11.21, 11.2366, 11.2137, 11.21, 11.21, 11.21, 11.21, 11.21, 11.21, 11.21, 11.21, 11.21, 11.21, 11.21, 11.21, 11.21, 11.2246, 11.21
6.82915, 10.8752, 11.2531, 11.2074, 3.58821, -0.377833, 0, 11.2074, 11.2364, 11.2128, 11.2074, 11.2074, 11.2074, 11.2074, 11.2074, 11.2074, 11.2074, 11.2074, 11.2074, 11.2074, 11.2074, 11.2074, 11.2074, 11.2186, 11.2074
6.83717, 4, 11.2524, 11.2046, 2.44949, -7.2524, 0, 11.2046, 11.236, 11.2125, 11.2046, 11.2046, 11.2046, 11.2046, 11.2046, 11.2046, 11.2046, 11.2046, 11.2046, 11.2046, 11.2046, 11.2046, 11.2046, 11.2131, 11.2046
6.84519, 8, 11.253, 11.2016, 3.16228, -3.25299, 0, 11.2016, 11.2352, 11.213, 11.2016, 11.2016, 11.2016, 11.2016, 11.2016, 11.2016, 11.2016, 11.2016, 11.2016, 11.2016, 11.2016, 11.2016, 11.2016, 11.208, 11.2016
6.8532, 6, 11.255, 11.1986, 2.82843, -5.25501, 0, 11.1986, 11.2341, 11.2147, 11.1986, 11.1986, 11.1986, 11.1986, 11.1986, 11.1986, 11.1986, 11.1986, 11.1986, 11.1986, 11.1986, 11.1986, 11.1986, 11.2033, 11.1986
6.86122, 3, 11.2587, 11.1954, 2.23607, -8.25872, 0, 11.1954, 11.2325, 11.2181, 11.1954, 11.1954, 11.1954, 11.1954, 11.1954, 11.1954, 11.1954, 11.1954, 11.1954, 11.1954, 11.1954, 11.1954, 11.1954, 11.1988, 11.1954
6.86924, 5, 11.2645, 11.192, 2.64575, -6.26449, 0, 11.192, 11.2304, 11.2235, 11.192, 11.192, 11.192, 11.192, 11.192, 11.192, 11.192, 11.192, 11.192, 11.192, 11.192, 11.192, 11.192, 11.1946, 11.192
6.87726, 7, 11.2728, 11.1886, 3, -4.27283, 0, 11.1886, 11.2277, 11.2317, 11.1886, 11.1886, 11.1886, 11.1886, 11.1886, 11.1886, 11.1886, 11.1886, 11.1886, 11.1886, 11.1886, 11.1886, 11.1886, 11.1905, 11.1886
6.88528, 2, 11.2843, 11.185, 2, -9.28433, 0, 11.185, 11.2245, 11.2433, 11.185, 11.185, 11.185, 11.185, 11.185, 11.185, 11.185, 11.185, 11.185, 11.185, 11.185, 11.185, 11.185, 11.1864, 11.185
6.89329, 3, 11.2997, 11.1812, 2.23607, -8.29971, 0, 11.1812, 11.2206, 11.2591, 11.1812, 11.1812, 11.1812, 11.1812, 11.1812, 11.1812, 11.1812, 11.1812, 11.1812, 11.1812, 11.1812, 11.1812, 11.1812, 11.1824, 11.1812
6.90131, 6, 11.3198, 11.1773, 2.82843, -5.31977, 0, 11.1773, 11.2162, 11.2798, 11.1773, 11.1773, 11.1773, 11.1773, 11.1773, 11.1773, 11.1773, 11.1773, 11.1773, 11.1773, 11.1773, 11.1773, 11.1773, 11.1785, 11.1773
6.90933, 3, 11.3454, 11.1733, 2.23607, -8.34536, 0, 11.1733, 11.2111, 11.3063, 11.1733, 11.1733, 11.1733, 11.1733, 11.1733, 11.1733, 11.1733, 11.1733, 11.1733, 11.1733, 11.1733, 11.1733, 11.1733, 11.1745, 11.1733
6.91735, 5, 11.3773, 11.1691, 2.64575, -6.37735, 0, 11.1691, 11.2055, 11.3395, 11.1691, 11.1691, 11.1691, 11.1691, 11.1691, 11.1691, 11.1691, 11.1691, 11.1691, 11.1691, 11.1691, 11.1691, 11.1691, 11.1706, 11.1691
6.92537, 4, 11.4165, 11.1647, 2.44949, -7.41655, 0, 11.1647, 11.1993, 11.3799, 11.1647, 11.1647, 11.1647, 11.1647, 11.1647, 11.1647, 11.1647, 11.1647, 11.1647, 11.1647, 11.1647, 11.1647, 11.1647, 11.1668, 11.1647
6.93339, 6.09107, 11.4637, 11.1602, 2.84448, -5.3726, 0, 11.1602, 11.1927, 11.4283, 11.1602, 11.1602, 11.1602, 11.1602, 11.1602, 11.1602, 11.1602, 11.1602, 11.1602, 11.1602, 11.1602, 11.1602, 11.1602, 11.163, 11.1602
6.9414, 3.90893, 11.5193, 11.1554, 2.43083, -7.61033, 0, 11.1554, 11.1856, 11.485, 11.1554, 11.1554, 11.1554, 11.1554, 11.1554, 11.1554, 11.1554, 11.1554, 11.1554, 11.1554, 11.1554, 11.1554, 11.1554, 11.1595, 11.1554
