   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_831.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
7.57501, 335.453, 327.673, 23.4094, 18.3699, 7.77988, 23.4094, 0, 23.4094, 327.673, 23.4094, 23.4094, 23.4094, 23.4094, 23.4094, 23.4094, 23.4094, 23.4094, 23.4094, 23.4094, 23.4094, 23.4094, 23.4094, 23.4094, 23.4094, 23.4094, 23.4094, 23.4094
7.58288, 296.623, 292.128, 22.8943, 17.2807, 4.49557, 22.8943, 0, 22.8943, 292.128, 22.8943, 22.8943, 22.8943, 22.8943, 22.8943, 22.8943, 22.8943, 22.8943, 22.8943, 22.8943, 22.8943, 22.8943, 22.8943, 22.8943, 22.8943, 22.8943, 22.8943, 22.8943
7.59074, 254.623, 258.451, 22.3767, 16.0195, -3.82791, 22.3767, 0, 22.3767, 258.451, 22.3767, 22.3767, 22.3767, 22.3767, 22.3767, 22.3767, 22.3767, 22.3767, 22.3767, 22.3767, 22.3767, 22.3767, 22.3767, 22.3767, 22.3767, 22.3767, 22.3767, 22.3767
7.5986, 233.508, 226.977, 21.8586, 15.3463, 6.53166, 21.8586, 0, 21.8586, 226.977, 21.8586, 21.8586, 21.8586, 21.8586, 21.8586, 21.8586, 21.8586, 21.8586, 21.8586, 21.8586, 21.8586, 21.8586, 21.8586, 21.8586, 21.8586, 21.8586, 21.8586, 21.8586
7.60646, 193.229, 197.948, 21.3405, 13.9724, -4.71919, 21.3405, 0, 21.3405, 197.948, 21.3405, 21.3405, 21.3405, 21.3405, 21.3405, 21.3405, 21.3405, 21.3405, 21.3405, 21.3405, 21.3405, 21.3405, 21.3405, 21.3405, 21.3405, 21.3405, 21.3405, 21.3405
7.61432, 184.29, 171.508, 20.8232, 13.6488, 12.7813, 20.8232, 0, 20.8232, 171.508, 20.8232, 20.8232, 20.8232, 20.8232, 20.8232, 20.8232, 20.8232, 20.8232, 20.8232, 20.8232, 20.8232, 20.8232, 20.8232, 20.8232, 20.8232, 20.8232, 20.8232, 20.8232
7.62219, 155.835, 147.712, 20.3053, 12.5632, 8.12254, 20.3053, 0, 20.3053, 147.712, 20.3053, 20.3053, 20.3053, 20.3053, 20.3053, 20.3053, 20.3053, 20.3053, 20.3053, 20.3053, 20.3053, 20.3053, 20.3053, 20.3053, 20.3053, 20.3053, 20.3053, 20.3053
7.63005, 142.014, 126.541, 19.787, 12.0006, 15.4723, 19.787, 0, 19.787, 126.541, 19.787, 19.787, 19.787, 19.787, 19.787, 19.787, 19.787, 19.787, 19.787, 19.787, 19.787, 19.787, 19.787, 19.787, 19.787, 19.787, 19.787, 19.787
7.63791, 100.382, 107.914, 19.2696, 10.1184, -7.53208, 19.2696, 0, 19.2696, 107.914, 19.2696, 19.2696, 19.2696, 19.2696, 19.2696, 19.2696, 19.2696, 19.2696, 19.2696, 19.2696, 19.2696, 19.2696, 19.2696, 19.2696, 19.2696, 19.2696, 19.2696, 19.2696
7.64577, 105.138, 91.6999, 18.7545, 10.3508, 13.4385, 18.7545, 0, 18.7545, 91.6999, 18.7545, 18.7545, 18.7545, 18.7545, 18.7545, 18.7545, 18.7545, 18.7545, 18.7545, 18.7545, 18.7545, 18.7545, 18.7545, 18.7545, 18.7545, 18.7545, 18.7545, 18.7545
7.65364, 77.8266, 77.7326, 18.2433, 8.93457, 0.0940247, 18.2433, 0, 18.2433, 77.7326, 18.2433, 18.2433, 18.2433, 18.2433, 18.2433, 18.2433, 18.2433, 18.2433, 18.2433, 18.2433, 18.2433, 18.2433, 18.2433, 18.2433, 18.2433, 18.2433, 18.2433, 18.2433
7.6615, 60.5596, 65.8174, 17.7361, 7.90946, -5.25778, 17.7361, 0, 17.7361, 65.8174, 17.7361, 17.7361, 17.7361, 17.7361, 17.7361, 17.7361, 17.7361, 17.7361, 17.7361, 17.7361, 17.7361, 17.7361, 17.7361, 17.7361, 17.7361, 17.7361, 17.7361, 17.7361
7.66936, 58.129, 55.7467, 17.2326, 7.75429, 2.38233, 17.2326, 0, 17.2326, 55.7467, 17.2326, 17.2326, 17.2326, 17.2326, 17.2326, 17.2326, 17.2326, 17.2326, 17.2326, 17.2326, 17.2326, 17.2326, 17.2326, 17.2326, 17.2326, 17.2326, 17.2326, 17.2326
7.67722, 57.4646, 47.3089, 16.7332, 7.71133, 10.1557, 16.7332, 0, 16.7332, 47.3089, 16.7332, 16.7332, 16.7332, 16.7332, 16.7332, 16.7332, 16.7332, 16.7332, 16.7332, 16.7332, 16.7332, 16.7332, 16.7332, 16.7332, 16.7332, 16.7332, 16.7332, 16.7332
7.68509, 43.8057, 40.2951, 16.2376, 6.76799, 3.51065, 16.2376, 0, 16.2376, 40.2951, 16.2376, 16.2376, 16.2376, 16.2376, 16.2376, 16.2376, 16.2376, 16.2376, 16.2376, 16.2376, 16.2376, 16.2376, 16.2376, 16.2376, 16.2376, 16.2376, 16.2376, 16.2376
7.69295, 31.9717, 34.5075, 15.7463, 5.82853, -2.5358, 15.7463, 0, 15.7463, 34.5075, 15.7463, 15.7463, 15.7463, 15.7463, 15.7463, 15.7463, 15.7463, 15.7463, 15.7463, 15.7463, 15.7463, 15.7463, 15.7463, 15.7463, 15.7463, 15.7463, 15.7463, 15.7463
7.70081, 25.8418, 29.7621, 15.2603, 5.27654, -3.92031, 15.2603, 0, 15.2603, 29.7621, 15.2603, 15.2603, 15.2603, 15.2603, 15.2603, 15.2603, 15.2603, 15.2603, 15.2603, 15.2603, 15.2603, 15.2603, 15.2603, 15.2603, 15.2603, 15.2603, 15.2603, 15.2603
7.70867, 24.5704, 25.8911, 14.7808, 5.15465, -1.32064, 14.7808, 0, 14.7808, 25.8911, 14.7808, 14.7808, 14.7808, 14.7808, 14.7808, 14.7808, 14.7808, 14.7808, 14.7808, 14.7808, 14.7808, 14.7808, 14.7808, 14.7808, 14.7808, 14.7808, 14.7808, 14.7808
7.71654, 21.2907, 22.7453, 14.3079, 4.82605, -1.45452, 14.3079, 0, 14.3079, 22.7453, 14.3079, 14.3079, 14.3079, 14.3079, 14.3079, 14.3079, 14.3079, 14.3079, 14.3079, 14.3079, 14.3079, 14.3079, 14.3079, 14.3079, 14.3079, 14.3079, 14.3079, 14.3079
7.7244, 16.4512, 20.1929, 13.8414, 4.29549, -3.74164, 13.8414, 0, 13.8414, 20.1929, 13.8414, 13.8414, 13.8414, 13.8414, 13.8414, 13.8414, 13.8414, 13.8414, 13.8414, 13.8414, 13.8414, 13.8414, 13.8414, 13.8414, 13.8414, 13.8414, 13.8414, 13.8414
7.73226, 8.17124, 18.1219, 13.3821, 3.18924, -9.95065, 13.3821, 0, 13.3821, 18.1219, 13.3821, 13.3821, 13.3821, 13.3821, 13.3821, 13.3821, 13.3821, 13.3821, 13.3821, 13.3821, 13.3821, 13.3821, 13.3821, 13.3821, 13.3821, 13.3821, 13.3821, 13.3821
7.74012, 23.2456, 16.4372, 12.9305, 5.0245, 6.80831, 12.9305, 0, 12.9305, 16.4372, 12.9305, 12.9305, 12.9305, 12.9305, 12.9305, 12.9305, 12.9305, 12.9305, 12.9305, 12.9305, 12.9305, 12.9305, 12.9305, 12.9305, 12.9305, 12.9305, 12.9305, 12.9305
7.74799, 12.3584, 15.0591, 12.4868, 3.78924, -2.70075, 12.4868, 0, 12.4868, 15.0591, 12.4868, 12.4868, 12.4868, 12.4868, 12.4868, 12.4868, 12.4868, 12.4868, 12.4868, 12.4868, 12.4868, 12.4868, 12.4868, 12.4868, 12.4868, 12.4868, 12.4868, 12.4868
7.75585, 10.5584, 13.9216, 12.0504, 3.54378, -3.36325, 12.0504, 0, 12.0504, 13.9216, 12.0504, 12.0504, 12.0504, 12.0504, 12.0504, 12.0504, 12.0504, 12.0504, 12.0504, 12.0504, 12.0504, 12.0504, 12.0504, 12.0504, 12.0504, 12.0504, 12.0504, 12.0504
7.76371, 12.8323, 12.9719, 11.6219, 3.85128, -0.139555, 11.6219, 0, 11.6219, 12.9719, 11.6219, 11.6219, 11.6219, 11.6219, 11.6219, 11.6219, 11.6219, 11.6219, 11.6219, 11.6219, 11.6219, 11.6219, 11.6219, 11.6219, 11.6219, 11.6219, 11.6219, 11.6219
7.77157, 6.34922, 12.1678, 11.2014, 2.8895, -5.81862, 11.2014, 0, 11.2014, 12.1678, 11.2014, 11.2014, 11.2014, 11.2014, 11.2014, 11.2014, 11.2014, 11.2014, 11.2014, 11.2014, 11.2014, 11.2014, 11.2014, 11.2014, 11.2014, 11.2014, 11.2014, 11.2014
7.77943, 11.9951, 11.475, 10.7884, 3.74101, 0.520148, 10.7884, 0, 10.7884, 11.475, 10.7884, 10.7884, 10.7884, 10.7884, 10.7884, 10.7884, 10.7884, 10.7884, 10.7884, 10.7884, 10.7884, 10.7884, 10.7884, 10.7884, 10.7884, 10.7884, 10.7884, 10.7884
7.7873, 8.99507, 10.8676, 10.383, 3.31588, -1.87252, 10.383, 0, 10.383, 10.8676, 10.383, 10.383, 10.383, 10.383, 10.383, 10.383, 10.383, 10.383, 10.383, 10.383, 10.383, 10.383, 10.383, 10.383, 10.383, 10.383, 10.383, 10.383
7.79516, 12.7767, 10.7192, 10.3792, 3.84404, 2.05752, 10.3792, 0, 10.3792, 10.7192, 10.3792, 10.3792, 10.3792, 10.3792, 10.3792, 10.3792, 10.3792, 10.3792, 10.3792, 10.3792, 10.3792, 10.3792, 10.3792, 10.3792, 10.3792, 10.3792, 10.3792, 10.3792
7.80302, 12.8027, 10.6126, 10.3751, 3.84743, 2.19016, 10.3751, 0, 10.3751, 10.6126, 10.3751, 10.3751, 10.3751, 10.3751, 10.3751, 10.3751, 10.3751, 10.3751, 10.3751, 10.3751, 10.3751, 10.3751, 10.3751, 10.3751, 10.3751, 10.3751, 10.3751, 10.3751
7.81088, 6.99033, 10.5365, 10.371, 2.99839, -3.54617, 10.371, 0, 10.371, 10.5365, 10.371, 10.371, 10.371, 10.371, 10.371, 10.371, 10.371, 10.371, 10.371, 10.371, 10.371, 10.371, 10.371, 10.371, 10.371, 10.371, 10.371, 10.371
7.81875, 7.20072, 10.4837, 10.3682, 3.03327, -3.28295, 10.3682, 0, 10.3682, 10.4837, 10.3682, 10.3682, 10.3682, 10.3682, 10.3682, 10.3682, 10.3682, 10.3682, 10.3682, 10.3682, 10.3682, 10.3682, 10.3682, 10.3682, 10.3682, 10.3682, 10.3682, 10.3682
7.82661, 11.3544, 10.4462, 10.3652, 3.65437, 0.908259, 10.3652, 0, 10.3652, 10.4462, 10.3652, 10.3652, 10.3652, 10.3652, 10.3652, 10.3652, 10.3652, 10.3652, 10.3652, 10.3652, 10.3652, 10.3652, 10.3652, 10.3652, 10.3652, 10.3652, 10.3652, 10.3652
7.83447, 14.2007, 10.4196, 10.3622, 4.02501, 3.78107, 10.3622, 0, 10.3622, 10.4196, 10.3622, 10.3622, 10.3622, 10.3622, 10.3622, 10.3622, 10.3622, 10.3622, 10.3622, 10.3622, 10.3622, 10.3622, 10.3622, 10.3622, 10.3622, 10.3622, 10.3622, 10.3622
7.84233, 11.988, 10.401, 10.3594, 3.74005, 1.58701, 10.3594, 0, 10.3594, 10.401, 10.3594, 10.3594, 10.3594, 10.3594, 10.3594, 10.3594, 10.3594, 10.3594, 10.3594, 10.3594, 10.3594, 10.3594, 10.3594, 10.3594, 10.3594, 10.3594, 10.3594, 10.3594
7.8502, 9.42806, 10.3866, 10.3556, 3.38054, -0.9585, 10.3556, 0, 10.3556, 10.3866, 10.3556, 10.3556, 10.3556, 10.3556, 10.3556, 10.3556, 10.3556, 10.3556, 10.3556, 10.3556, 10.3556, 10.3556, 10.3556, 10.3556, 10.3556, 10.3556, 10.3556, 10.3556
7.85806, 13.3253, 10.3741, 10.35, 3.91475, 2.95114, 10.35, 0, 10.35, 10.3741, 10.35, 10.35, 10.35, 10.35, 10.35, 10.35, 10.35, 10.35, 10.35, 10.35, 10.35, 10.35, 10.35, 10.35, 10.35, 10.35, 10.35, 10.35
7.86592, 12.7611, 10.3628, 10.3431, 3.84202, 2.39825, 10.3431, 0, 10.3431, 10.3628, 10.3431, 10.3431, 10.3431, 10.3431, 10.3431, 10.3431, 10.3431, 10.3431, 10.3431, 10.3431, 10.3431, 10.3431, 10.3431, 10.3431, 10.3431, 10.3431, 10.3431, 10.3431
7.87378, 13.756, 10.3526, 10.3355, 3.96938, 3.40336, 10.3355, 0, 10.3355, 10.3526, 10.3355, 10.3355, 10.3355, 10.3355, 10.3355, 10.3355, 10.3355, 10.3355, 10.3355, 10.3355, 10.3355, 10.3355, 10.3355, 10.3355, 10.3355, 10.3355, 10.3355, 10.3355
7.88165, 11.7504, 10.3436, 10.3277, 3.70815, 1.40675, 10.3277, 0, 10.3277, 10.3436, 10.3277, 10.3277, 10.3277, 10.3277, 10.3277, 10.3277, 10.3277, 10.3277, 10.3277, 10.3277, 10.3277, 10.3277, 10.3277, 10.3277, 10.3277, 10.3277, 10.3277, 10.3277
7.88951, 13.6749, 10.335, 10.3193, 3.95915, 3.33988, 10.3193, 0, 10.3193, 10.335, 10.3193, 10.3193, 10.3193, 10.3193, 10.3193, 10.3193, 10.3193, 10.3193, 10.3193, 10.3193, 10.3193, 10.3193, 10.3193, 10.3193, 10.3193, 10.3193, 10.3193, 10.3193
7.89737, 8.75115, 10.3256, 10.3091, 3.2789, -1.57447, 10.3091, 0, 10.3091, 10.3256, 10.3091, 10.3091, 10.3091, 10.3091, 10.3091, 10.3091, 10.3091, 10.3091, 10.3091, 10.3091, 10.3091, 10.3091, 10.3091, 10.3091, 10.3091, 10.3091, 10.3091, 10.3091
7.90523, 12.6936, 10.3151, 10.2966, 3.83322, 2.37846, 10.2966, 0, 10.2966, 10.3151, 10.2966, 10.2966, 10.2966, 10.2966, 10.2966, 10.2966, 10.2966, 10.2966, 10.2966, 10.2966, 10.2966, 10.2966, 10.2966, 10.2966, 10.2966, 10.2966, 10.2966, 10.2966
7.9131, 5.4689, 10.3042, 10.2824, 2.73293, -4.83533, 10.2824, 0, 10.2824, 10.3042, 10.2824, 10.2824, 10.2824, 10.2824, 10.2824, 10.2824, 10.2824, 10.2824, 10.2824, 10.2824, 10.2824, 10.2824, 10.2824, 10.2824, 10.2824, 10.2824, 10.2824, 10.2824
7.92096, 11.7871, 10.2943, 10.2674, 3.7131, 1.49282, 10.2674, 0, 10.2674, 10.2943, 10.2674, 10.2674, 10.2674, 10.2674, 10.2674, 10.2674, 10.2674, 10.2674, 10.2674, 10.2674, 10.2674, 10.2674, 10.2674, 10.2674, 10.2674, 10.2674, 10.2674, 10.2674
7.92882, 9.22686, 10.286, 10.2515, 3.35065, -1.05914, 10.2515, 0, 10.2515, 10.286, 10.2515, 10.2515, 10.2515, 10.2515, 10.2515, 10.2515, 10.2515, 10.2515, 10.2515, 10.2515, 10.2515, 10.2515, 10.2515, 10.2515, 10.2515, 10.2515, 10.2515, 10.2515
7.93668, 9.47847, 10.2798, 10.2341, 3.38799, -0.801314, 10.2341, 0, 10.2341, 10.2798, 10.2341, 10.2341, 10.2341, 10.2341, 10.2341, 10.2341, 10.2341, 10.2341, 10.2341, 10.2341, 10.2341, 10.2341, 10.2341, 10.2341, 10.2341, 10.2341, 10.2341, 10.2341
7.94454, 7.7417, 10.2763, 10.2146, 3.12117, -2.53463, 10.2146, 0, 10.2147, 10.2763, 10.2146, 10.2146, 10.2146, 10.2146, 10.2146, 10.2146, 10.2146, 10.2146, 10.2146, 10.2146, 10.2146, 10.2146, 10.2146, 10.2146, 10.2146, 10.2146, 10.2146, 10.2146
7.95241, 17.485, 10.2774, 10.1929, 4.41418, 7.20762, 10.1929, 0, 10.1929, 10.2774, 10.1929, 10.1929, 10.1929, 10.1929, 10.1929, 10.1929, 10.1929, 10.1929, 10.1929, 10.1929, 10.1929, 10.1929, 10.1929, 10.1929, 10.1929, 10.1929, 10.1929, 10.1929
7.96027, 19.2216, 10.286, 10.1695, 4.60669, 8.93565, 10.1695, 0, 10.1695, 10.286, 10.1695, 10.1695, 10.1695, 10.1695, 10.1695, 10.1695, 10.1695, 10.1695, 10.1695, 10.1695, 10.1695, 10.1695, 10.1695, 10.1695, 10.1695, 10.1695, 10.1695, 10.1695
7.96813, 12.2571, 10.3061, 10.1451, 3.77586, 1.95104, 10.1451, 0, 10.1451, 10.3061, 10.1451, 10.1451, 10.1451, 10.1451, 10.1451, 10.1451, 10.1451, 10.1451, 10.1451, 10.1451, 10.1451, 10.1451, 10.1451, 10.1451, 10.1451, 10.1451, 10.1451, 10.1451
7.97599, 10.9882, 10.3412, 10.1188, 3.60392, 0.647017, 10.1188, 0, 10.1188, 10.3412, 10.1188, 10.1188, 10.1188, 10.1188, 10.1188, 10.1188, 10.1188, 10.1188, 10.1188, 10.1188, 10.1188, 10.1188, 10.1188, 10.1188, 10.1188, 10.1188, 10.1188, 10.1188
7.98386, 6.03143, 10.3966, 10.0904, 2.83398, -4.36515, 10.0904, 0, 10.0904, 10.3966, 10.0904, 10.0904, 10.0904, 10.0904, 10.0904, 10.0904, 10.0904, 10.0904, 10.0904, 10.0904, 10.0904, 10.0904, 10.0904, 10.0904, 10.0904, 10.0904, 10.0904, 10.0904
7.99172, 8.41733, 10.4789, 10.0597, 3.22759, -2.06157, 10.0597, 0, 10.0597, 10.4789, 10.0597, 10.0597, 10.0597, 10.0597, 10.0597, 10.0597, 10.0597, 10.0597, 10.0597, 10.0597, 10.0597, 10.0597, 10.0597, 10.0597, 10.0597, 10.0597, 10.0597, 10.0597
7.99958, 12.9835, 10.5971, 10.0268, 3.87086, 2.3864, 10.0268, 0, 10.0268, 10.5971, 10.0268, 10.0268, 10.0268, 10.0268, 10.0268, 10.0268, 10.0268, 10.0268, 10.0268, 10.0268, 10.0268, 10.0268, 10.0268, 10.0268, 10.0268, 10.0268, 10.0268, 10.0268
8.00744, 13.7141, 10.7625, 9.99229, 3.9641, 2.95154, 9.99229, 0, 9.9923, 10.7625, 9.99229, 9.99229, 9.99229, 9.99229, 9.99229, 9.99229, 9.99229, 9.99229, 9.99229, 9.99229, 9.99229, 9.99229, 9.99229, 9.99229, 9.99229, 9.99229, 9.99229, 9.99229
8.01531, 13.7104, 10.9884, 9.95635, 3.96363, 2.72203, 9.95635, 0, 9.95635, 10.9884, 9.95635, 9.95635, 9.95635, 9.95635, 9.95635, 9.95635, 9.95635, 9.95635, 9.95635, 9.95635, 9.95635, 9.95635, 9.95635, 9.95635, 9.95635, 9.95635, 9.95635, 9.95635
8.02317, 11.3437, 11.2894, 9.91807, 3.65291, 0.0543633, 9.91807, 0, 9.91807, 11.2894, 9.91807, 9.91807, 9.91807, 9.91807, 9.91807, 9.91807, 9.91807, 9.91807, 9.91807, 9.91807, 9.91807, 9.91807, 9.91807, 9.91807, 9.91807, 9.91807, 9.91807, 9.91807
8.03103, 7.71493, 11.6836, 9.87717, 3.11688, -3.96871, 9.87717, 0, 9.87717, 11.6836, 9.87717, 9.87717, 9.87717, 9.87717, 9.87717, 9.87717, 9.87717, 9.87717, 9.87717, 9.87717, 9.87717, 9.87717, 9.87717, 9.87717, 9.87717, 9.87717, 9.87717, 9.87717
8.03889, 12.8762, 12.1926, 9.83375, 3.85697, 0.683637, 9.83375, 0, 9.83376, 12.1926, 9.83375, 9.83375, 9.83375, 9.83375, 9.83375, 9.83375, 9.83375, 9.83375, 9.83375, 9.83375, 9.83375, 9.83375, 9.83375, 9.83375, 9.83375, 9.83375, 9.83375, 9.83375
8.04676, 13.6984, 12.8409, 9.78825, 3.96212, 0.857473, 9.78825, 0, 9.78826, 12.8409, 9.78825, 9.78825, 9.78825, 9.78825, 9.78825, 9.78825, 9.78825, 9.78825, 9.78825, 9.78825, 9.78825, 9.78825, 9.78825, 9.78825, 9.78825, 9.78825, 9.78825, 9.78825
8.05462, 12.8238, 13.656, 9.74087, 3.85017, -0.83217, 9.74087, 0, 9.74087, 13.656, 9.74087, 9.74087, 9.74087, 9.74087, 9.74087, 9.74087, 9.74087, 9.74087, 9.74087, 9.74087, 9.74087, 9.74087, 9.74087, 9.74087, 9.74087, 9.74087, 9.74087, 9.74087
8.06248, 22.2721, 14.6677, 9.69192, 4.92667, 7.60444, 9.69192, 0, 9.69193, 14.6677, 9.69192, 9.69192, 9.69192, 9.69192, 9.69192, 9.69192, 9.69192, 9.69192, 9.69192, 9.69192, 9.69192, 9.69192, 9.69192, 9.69192, 9.69192, 9.69192, 9.69192, 9.69192
8.07034, 22.8316, 15.9066, 9.64045, 4.98313, 6.92501, 9.64045, 0, 9.64045, 15.9066, 9.64045, 9.64045, 9.64045, 9.64045, 9.64045, 9.64045, 9.64045, 9.64045, 9.64045, 9.64045, 9.64045, 9.64045, 9.64045, 9.64045, 9.64045, 9.64045, 9.64045, 9.64045
8.07821, 17.9765, 17.4055, 9.58615, 4.4695, 0.571003, 9.58615, 0, 9.58615, 17.4054, 9.58615, 9.58615, 9.58615, 9.58615, 9.58615, 9.58615, 9.58615, 9.58615, 9.58615, 9.58615, 9.58615, 9.58615, 9.58615, 9.58615, 9.58615, 9.58615, 9.58615, 9.58615
8.08607, 17.3906, 19.1977, 9.52934, 4.40347, -1.80713, 9.52934, 0, 9.52935, 19.1977, 9.52934, 9.52934, 9.52934, 9.52934, 9.52934, 9.52934, 9.52934, 9.52934, 9.52934, 9.52934, 9.52934, 9.52934, 9.52934, 9.52934, 9.52934, 9.52934, 9.52934, 9.52934
8.09393, 23.6135, 21.3162, 9.4706, 5.06098, 2.29733, 9.4706, 0, 9.47061, 21.3162, 9.4706, 9.4706, 9.4706, 9.4706, 9.4706, 9.4706, 9.4706, 9.4706, 9.4706, 9.4706, 9.4706, 9.4706, 9.4706, 9.4706, 9.4706, 9.4706, 9.4706, 9.4706
8.10179, 31.3584, 23.7906, 9.40986, 5.77567, 7.56782, 9.40986, 0, 9.40986, 23.7905, 9.40986, 9.40986, 9.40986, 9.40986, 9.40986, 9.40986, 9.40986, 9.40986, 9.40986, 9.40986, 9.40986, 9.40986, 9.40986, 9.40986, 9.40986, 9.40986, 9.40986, 9.40986
8.10965, 26.4433, 26.6459, 9.34728, 5.33323, -0.20261, 9.34728, 0, 9.34728, 26.6459, 9.34728, 9.34728, 9.34728, 9.34728, 9.34728, 9.34728, 9.34728, 9.34728, 9.34728, 9.34728, 9.34728, 9.34728, 9.34728, 9.34728, 9.34728, 9.34728, 9.34728, 9.34728
8.11752, 31.3553, 29.9013, 9.28212, 5.77541, 1.45402, 9.28212, 0, 9.28212, 29.9013, 9.28212, 9.28212, 9.28212, 9.28212, 9.28212, 9.28212, 9.28212, 9.28212, 9.28212, 9.28212, 9.28212, 9.28212, 9.28212, 9.28212, 9.28212, 9.28212, 9.28212, 9.28212
8.12538, 40.6072, 33.5677, 9.21426, 6.52742, 7.03946, 9.21426, 0, 9.21427, 33.5677, 9.21426, 9.21426, 9.21426, 9.21426, 9.21426, 9.21426, 9.21426, 9.21426, 9.21426, 9.21426, 9.21426, 9.21426, 9.21426, 9.21426, 9.21426, 9.21426, 9.21426, 9.21426
8.13324, 35.6883, 37.6462, 9.14411, 6.13908, -1.95793, 9.14411, 0, 9.14411, 37.6462, 9.14411, 9.14411, 9.14411, 9.14411, 9.14411, 9.14411, 9.14411, 9.14411, 9.14411, 9.14411, 9.14411, 9.14411, 9.14411, 9.14411, 9.14411, 9.14411, 9.14411, 9.14411
8.1411, 38.7851, 42.1269, 9.07225, 6.38632, -3.34186, 9.07225, 0, 9.07225, 42.1269, 9.07225, 9.07225, 9.07225, 9.07225, 9.07225, 9.07225, 9.07225, 9.07225, 9.07225, 9.07225, 9.07225, 9.07225, 9.07225, 9.07225, 9.07225, 9.07225, 9.07225, 9.07225
8.14897, 40.9329, 46.9844, 8.99844, 6.55232, -6.05154, 8.99844, 0, 8.99845, 46.9844, 8.99844, 8.99844, 8.99844, 8.99844, 8.99844, 8.99844, 8.99844, 8.99844, 8.99844, 8.99844, 8.99844, 8.99844, 8.99844, 8.99844, 8.99844, 8.99844, 8.99844, 8.99844
8.15683, 68.9658, 52.1806, 8.92276, 8.42412, 16.7851, 8.92276, 0, 8.92276, 52.1806, 8.92276, 8.92276, 8.92276, 8.92276, 8.92276, 8.92276, 8.92276, 8.92276, 8.92276, 8.92276, 8.92276, 8.92276, 8.92276, 8.92276, 8.92276, 8.92276, 8.92276, 8.92276
8.16469, 63.3708, 57.6609, 8.84459, 8.08522, 5.7099, 8.84459, 0, 8.84459, 57.6609, 8.84459, 8.84459, 8.84459, 8.84459, 8.84459, 8.84459, 8.84459, 8.84459, 8.84459, 8.84459, 8.84459, 8.84459, 8.84459, 8.84459, 8.84459, 8.84459, 8.84459, 8.84459
8.17255, 62.0014, 63.3553, 8.76393, 8.00009, -1.3539, 8.76393, 0, 8.76393, 63.3553, 8.76393, 8.76393, 8.76393, 8.76393, 8.76393, 8.76393, 8.76393, 8.76393, 8.76393, 8.76393, 8.76393, 8.76393, 8.76393, 8.76393, 8.76393, 8.76393, 8.76393, 8.76393
8.18042, 64.4668, 69.1798, 8.68122, 8.15272, -4.71306, 8.68122, 0, 8.68122, 69.1798, 8.68122, 8.68122, 8.68122, 8.68122, 8.68122, 8.68122, 8.68122, 8.68122, 8.68122, 8.68122, 8.68122, 8.68122, 8.68122, 8.68122, 8.68122, 8.68122, 8.68122, 8.68122
8.18828, 68.9724, 75.0392, 8.59705, 8.42451, -6.06677, 8.59705, 0, 8.59705, 75.0391, 8.59705, 8.59705, 8.59705, 8.59705, 8.59705, 8.59705, 8.59705, 8.59705, 8.59705, 8.59705, 8.59705, 8.59705, 8.59705, 8.59705, 8.59705, 8.59705, 8.59705, 8.59705
8.19614, 68.2538, 80.8254, 8.51115, 8.38175, -12.5716, 8.51115, 0, 8.51115, 80.8254, 8.51115, 8.51115, 8.51115, 8.51115, 8.51115, 8.51115, 8.51115, 8.51115, 8.51115, 8.51115, 8.51115, 8.51115, 8.51115, 8.51115, 8.51115, 8.51115, 8.51115, 8.51115
8.204, 82.6471, 86.4221, 8.42358, 9.20039, -3.77496, 8.42358, 0, 8.42358, 86.422, 8.42358, 8.42358, 8.42358, 8.42358, 8.42358, 8.42358, 8.42358, 8.42358, 8.42358, 8.42358, 8.42358, 8.42358, 8.42358, 8.42358, 8.42358, 8.42358, 8.42358, 8.42358
8.21187, 93.1871, 91.7115, 8.3338, 9.75639, 1.47561, 8.3338, 0, 8.3338, 91.7115, 8.3338, 8.3338, 8.3338, 8.3338, 8.3338, 8.3338, 8.3338, 8.3338, 8.3338, 8.3338, 8.3338, 8.3338, 8.3338, 8.3338, 8.3338, 8.3338, 8.3338, 8.3338
8.21973, 93.5322, 96.5725, 8.24184, 9.77406, -3.0403, 8.24184, 0, 8.24185, 96.5725, 8.24184, 8.24184, 8.24184, 8.24184, 8.24184, 8.24184, 8.24184, 8.24184, 8.24184, 8.24184, 8.24184, 8.24184, 8.24184, 8.24184, 8.24184, 8.24184, 8.24184, 8.24184
8.22759, 89.8906, 100.891, 8.14814, 9.58596, -11.0006, 8.14814, 0, 8.14814, 100.891, 8.14814, 8.14814, 8.14814, 8.14814, 8.14814, 8.14814, 8.14814, 8.14814, 8.14814, 8.14814, 8.14814, 8.14814, 8.14814, 8.14814, 8.14814, 8.14814, 8.14814, 8.14814
