   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_25.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
12.1808, 1.99514, 2.98817, 2.97111, 1.99878, -0.993033, 0, 2.98817, 2.97111, 2.97111, 2.97111, 2.97111, 2.97111, 2.97111, 2.97111, 2.97111, 2.97111, 2.97111, 2.97111, 2.97111, 2.97111, 2.97111, 2.97111, 2.97111, 2.97111, 2.97111, 2.97111
12.1884, 2.99504, 2.9757, 2.96251, 2.23496, 0.0193474, 0, 2.9757, 2.96251, 2.96251, 2.96251, 2.96251, 2.96251, 2.96251, 2.96251, 2.96251, 2.96251, 2.96251, 2.96251, 2.96251, 2.96251, 2.96251, 2.96251, 2.96251, 2.96251, 2.96251, 2.96251
12.1961, 2.27038, 2.96304, 2.95291, 2.06649, -0.692656, 0, 2.96304, 2.95291, 2.95291, 2.95291, 2.95291, 2.95291, 2.95291, 2.95291, 2.95291, 2.95291, 2.95291, 2.95291, 2.95291, 2.95291, 2.95291, 2.95291, 2.95291, 2.95291, 2.95291, 2.95291
12.2038, 4.3601, 2.95013, 2.9424, 2.52192, 1.40997, 0, 2.95012, 2.9424, 2.9424, 2.9424, 2.9424, 2.9424, 2.9424, 2.9424, 2.9424, 2.9424, 2.9424, 2.9424, 2.9424, 2.9424, 2.9424, 2.94241, 2.9424, 2.9424, 2.9424, 2.9424
12.2114, 4.71276, 2.93729, 2.93145, 2.5909, 1.77547, 0, 2.93729, 2.93145, 2.93145, 2.93145, 2.93145, 2.93145, 2.93145, 2.93145, 2.93145, 2.93145, 2.93145, 2.93145, 2.93145, 2.93145, 2.93145, 2.93145, 2.93145, 2.93145, 2.93145, 2.93145
12.2191, 3.99331, 2.92491, 2.92052, 2.44812, 1.0684, 0, 2.92491, 2.92052, 2.92052, 2.92052, 2.92052, 2.92052, 2.92052, 2.92052, 2.92052, 2.92052, 2.92052, 2.92052, 2.92052, 2.92052, 2.92052, 2.92052, 2.92052, 2.92052, 2.92052, 2.92052
12.2267, 2.93383, 2.91441, 2.91113, 2.22122, 0.0194151, 0, 2.91441, 2.91113, 2.91113, 2.91113, 2.91113, 2.91113, 2.91113, 2.91113, 2.91113, 2.91113, 2.91113, 2.91113, 2.91113, 2.91113, 2.91113, 2.91113, 2.91113, 2.91113, 2.91113, 2.91113
12.2344, 3.70078, 2.90335, 2.90092, 2.38763, 0.797432, 0, 2.90335, 2.90092, 2.90092, 2.90092, 2.90092, 2.90092, 2.90092, 2.90092, 2.90092, 2.90092, 2.90092, 2.90092, 2.90092, 2.90092, 2.90092, 2.90092, 2.90092, 2.90092, 2.90092, 2.90092
12.242, 1.6473, 2.89172, 2.88993, 1.90979, -1.24443, 0, 2.89172, 2.88993, 2.88993, 2.88993, 2.88993, 2.88993, 2.88993, 2.88993, 2.88993, 2.88993, 2.88993, 2.88993, 2.88993, 2.88993, 2.88993, 2.88993, 2.88993, 2.88993, 2.88993, 2.88993
12.2497, 0.997522, 2.87989, 2.87858, 1.73134, -1.88237, 0, 2.87989, 2.87858, 2.87858, 2.87858, 2.87858, 2.87858, 2.87858, 2.87858, 2.87858, 2.87858, 2.87858, 2.87858, 2.87858, 2.87858, 2.87858, 2.87858, 2.87858, 2.87858, 2.87858, 2.87858
12.2573, 4.99752, 2.8682, 2.86725, 2.64528, 2.12932, 0, 2.8682, 2.86725, 2.86725, 2.86725, 2.86725, 2.86725, 2.86725, 2.86725, 2.86725, 2.86725, 2.86725, 2.86725, 2.86725, 2.86725, 2.86725, 2.86725, 2.86725, 2.86725, 2.86725, 2.86725
12.265, 4.65688, 2.8585, 2.85781, 2.58009, 1.79838, 0, 2.8585, 2.85781, 2.85781, 2.85781, 2.85781, 2.85781, 2.85781, 2.85781, 2.85781, 2.85781, 2.85781, 2.85781, 2.85781, 2.85781, 2.85781, 2.85781, 2.85781, 2.85781, 2.85781, 2.85781
12.2727, 2, 2.84813, 2.84764, 2, -0.848131, 0, 2.84813, 2.84764, 2.84764, 2.84764, 2.84764, 2.84764, 2.84764, 2.84764, 2.84764, 2.84764, 2.84764, 2.84764, 2.84764, 2.84764, 2.84764, 2.84764, 2.84764, 2.84764, 2.84764, 2.84764
12.2803, 5.33589, 2.83715, 2.83679, 2.70849, 2.49875, 0, 2.83714, 2.83679, 2.83679, 2.83679, 2.83679, 2.83679, 2.83679, 2.83679, 2.83679, 2.83679, 2.83679, 2.83679, 2.83679, 2.83679, 2.83679, 2.83679, 2.83679, 2.83679, 2.83679, 2.83679
12.288, 3.99769, 2.82587, 2.82562, 2.44902, 1.17181, 0, 2.82587, 2.82562, 2.82562, 2.82562, 2.82562, 2.82562, 2.82562, 2.82562, 2.82562, 2.82562, 2.82562, 2.82562, 2.82562, 2.82562, 2.82562, 2.82562, 2.82562, 2.82562, 2.82562, 2.82562
12.2956, 4.65973, 2.81465, 2.81448, 2.58064, 1.84507, 0, 2.81465, 2.81448, 2.81448, 2.81448, 2.81448, 2.81448, 2.81448, 2.81448, 2.81448, 2.81448, 2.81448, 2.81448, 2.81448, 2.81448, 2.81448, 2.81448, 2.81448, 2.81448, 2.81448, 2.81448
12.3033, 7.66394, 2.80442, 2.8043, 3.10869, 4.85952, 0, 2.80442, 2.8043, 2.8043, 2.8043, 2.8043, 2.8043, 2.8043, 2.8043, 2.8043, 2.8043, 2.8043, 2.8043, 2.8043, 2.8043, 2.8043, 2.8043, 2.8043, 2.8043, 2.8043, 2.8043
12.3109, 7.64833, 2.79366, 2.79357, 3.10618, 4.85467, 0, 2.79366, 2.79357, 2.79357, 2.79357, 2.79357, 2.79357, 2.79357, 2.79357, 2.79357, 2.79357, 2.79357, 2.79357, 2.79357, 2.79357, 2.79357, 2.79357, 2.79357, 2.79357, 2.79357, 2.79357
12.3186, 5.34226, 2.7824, 2.78234, 2.70966, 2.55985, 0, 2.7824, 2.78234, 2.78234, 2.78234, 2.78234, 2.78234, 2.78234, 2.78234, 2.78234, 2.78234, 2.78234, 2.78234, 2.78234, 2.78234, 2.78234, 2.78234, 2.78234, 2.78234, 2.78234, 2.78234
12.3262, 4.67373, 2.77092, 2.77087, 2.58336, 1.90281, 0, 2.77092, 2.77087, 2.77087, 2.77087, 2.77087, 2.77087, 2.77087, 2.77087, 2.77087, 2.77087, 2.77087, 2.77087, 2.77087, 2.77087, 2.77087, 2.77087, 2.77087, 2.77087, 2.77087, 2.77087
12.3339, 5.63606, 2.75946, 2.75943, 2.76334, 2.8766, 0, 2.75946, 2.75943, 2.75943, 2.75943, 2.75943, 2.75943, 2.75943, 2.75943, 2.75943, 2.75943, 2.75943, 2.75943, 2.75943, 2.75943, 2.75943, 2.75943, 2.75943, 2.75943, 2.75943, 2.75943
12.3416, 2.04238, 2.749, 2.74897, 2.01057, -0.706619, 0, 2.749, 2.74897, 2.74897, 2.74897, 2.74897, 2.74897, 2.74897, 2.74897, 2.74897, 2.74897, 2.74897, 2.74897, 2.74897, 2.74897, 2.74897, 2.74898, 2.74897, 2.74897, 2.74897, 2.74897
12.3492, 3.57125, 2.73819, 2.73818, 2.36035, 0.833058, 0, 2.73819, 2.73818, 2.73818, 2.73818, 2.73818, 2.73818, 2.73818, 2.73818, 2.73818, 2.73818, 2.73818, 2.73818, 2.73818, 2.73818, 2.73818, 2.73818, 2.73818, 2.73818, 2.73818, 2.73818
12.3569, 7.74064, 2.72708, 2.72707, 3.121, 5.01356, 0, 2.72708, 2.72707, 2.72707, 2.72707, 2.72707, 2.72707, 2.72707, 2.72707, 2.72707, 2.72707, 2.72707, 2.72707, 2.72707, 2.72707, 2.72707, 2.72707, 2.72707, 2.72707, 2.72707, 2.72707
12.3645, 3.30694, 2.71576, 2.71575, 2.30368, 0.591179, 0, 2.71576, 2.71575, 2.71575, 2.71575, 2.71575, 2.71575, 2.71575, 2.71575, 2.71575, 2.71575, 2.71575, 2.71575, 2.71575, 2.71575, 2.71575, 2.71575, 2.71575, 2.71575, 2.71575, 2.71575
12.3722, 3.91648, 2.70407, 2.70406, 2.43238, 1.21241, 0, 2.70407, 2.70406, 2.70406, 2.70406, 2.70406, 2.70406, 2.70406, 2.70406, 2.70406, 2.70406, 2.70406, 2.70406, 2.70406, 2.70406, 2.70406, 2.70406, 2.70406, 2.70406, 2.70406, 2.70406
12.3798, 6.76939, 2.69208, 2.69207, 2.96132, 4.07731, 0, 2.69208, 2.69207, 2.69207, 2.69207, 2.69207, 2.69207, 2.69207, 2.69207, 2.69207, 2.69207, 2.69207, 2.69207, 2.69207, 2.69207, 2.69207, 2.69207, 2.69207, 2.69207, 2.69207, 2.69207
12.3875, 4.29968, 2.67982, 2.67982, 2.50992, 1.61985, 0, 2.67982, 2.67982, 2.67982, 2.67982, 2.67982, 2.67982, 2.67982, 2.67982, 2.67982, 2.67982, 2.67982, 2.67982, 2.67982, 2.67982, 2.67982, 2.67982, 2.67982, 2.67982, 2.67982, 2.67982
12.3951, 6.99512, 2.66738, 2.66737, 2.99919, 4.32774, 0, 2.66738, 2.66737, 2.66737, 2.66737, 2.66737, 2.66737, 2.66737, 2.66737, 2.66737, 2.66737, 2.66737, 2.66737, 2.66737, 2.66737, 2.66737, 2.66738, 2.66737, 2.66737, 2.66737, 2.66737
12.4028, 1.99529, 2.65486, 2.65485, 1.99882, -0.659568, 0, 2.65486, 2.65485, 2.65485, 2.65485, 2.65485, 2.65485, 2.65485, 2.65485, 2.65485, 2.65485, 2.65485, 2.65485, 2.65485, 2.65485, 2.65485, 2.65485, 2.65485, 2.65485, 2.65485, 2.65485
12.4105, 2.70012, 2.64231, 2.6423, 2.16798, 0.0578151, 0, 2.64231, 2.6423, 2.6423, 2.6423, 2.6423, 2.6423, 2.6423, 2.6423, 2.6423, 2.6423, 2.6423, 2.6423, 2.6423, 2.6423, 2.6423, 2.6423, 2.6423, 2.6423, 2.6423, 2.6423
12.4181, 2.29021, 2.62976, 2.62975, 2.07128, -0.339548, 0, 2.62976, 2.62975, 2.62975, 2.62975, 2.62975, 2.62975, 2.62975, 2.62975, 2.62975, 2.62975, 2.62975, 2.62975, 2.62975, 2.62975, 2.62975, 2.62975, 2.62975, 2.62975, 2.62975, 2.62975
12.4258, 2.99529, 2.61696, 2.61695, 2.23501, 0.378335, 0, 2.61695, 2.61695, 2.61695, 2.61695, 2.61695, 2.61695, 2.61695, 2.61695, 2.61695, 2.61695, 2.61695, 2.61695, 2.61695, 2.61695, 2.61695, 2.61695, 2.61695, 2.61695, 2.61695, 2.61695
12.4334, 2.99504, 2.60391, 2.6039, 2.23496, 0.391134, 0, 2.60391, 2.6039, 2.6039, 2.6039, 2.6039, 2.6039, 2.6039, 2.6039, 2.6039, 2.6039, 2.6039, 2.6039, 2.6039, 2.6039, 2.6039, 2.6039, 2.6039, 2.6039, 2.6039, 2.6039
12.4411, 7.28104, 2.59068, 2.59068, 3.04648, 4.69036, 0, 2.59068, 2.59068, 2.59068, 2.59068, 2.59068, 2.59068, 2.59068, 2.59068, 2.59068, 2.59068, 2.59068, 2.59068, 2.59068, 2.59068, 2.59068, 2.59068, 2.59068, 2.59068, 2.59068, 2.59068
12.4487, 6.27545, 2.57735, 2.57734, 2.87671, 3.6981, 0, 2.57735, 2.57734, 2.57734, 2.57734, 2.57734, 2.57734, 2.57734, 2.57734, 2.57734, 2.57734, 2.57734, 2.57734, 2.57734, 2.57734, 2.57734, 2.57735, 2.57734, 2.57734, 2.57734, 2.57734
12.4564, 7.14847, 2.56398, 2.56398, 3.02464, 4.58449, 0, 2.56398, 2.56398, 2.56398, 2.56398, 2.56398, 2.56398, 2.56398, 2.56398, 2.56398, 2.56398, 2.56398, 2.56398, 2.56398, 2.56398, 2.56398, 2.56398, 2.56398, 2.56398, 2.56398, 2.56398
12.464, 3.27596, 2.55053, 2.55053, 2.29695, 0.725428, 0, 2.55053, 2.55053, 2.55053, 2.55053, 2.55053, 2.55053, 2.55053, 2.55053, 2.55053, 2.55053, 2.55053, 2.55053, 2.55053, 2.55053, 2.55053, 2.55053, 2.55053, 2.55053, 2.55053, 2.55053
12.4717, 4.71933, 2.537, 2.537, 2.59217, 2.18233, 0, 2.537, 2.537, 2.537, 2.537, 2.537, 2.537, 2.537, 2.537, 2.537, 2.537, 2.537, 2.537, 2.537, 2.537, 2.537, 2.537, 2.537, 2.537, 2.537, 2.537
12.4793, 1.54399, 2.52322, 2.52322, 1.88255, -0.979234, 0, 2.52322, 2.52322, 2.52322, 2.52322, 2.52322, 2.52322, 2.52322, 2.52322, 2.52322, 2.52322, 2.52322, 2.52322, 2.52322, 2.52322, 2.52322, 2.52322, 2.52322, 2.52322, 2.52322, 2.52322
12.487, 2.1803, 2.50922, 2.50922, 2.04458, -0.328925, 0, 2.50922, 2.50922, 2.50922, 2.50922, 2.50922, 2.50922, 2.50922, 2.50922, 2.50922, 2.50922, 2.50922, 2.50922, 2.50922, 2.50922, 2.50922, 2.50922, 2.50922, 2.50922, 2.50922, 2.50922
12.4947, 1.2684, 2.49513, 2.49512, 1.80787, -1.22673, 0, 2.49513, 2.49512, 2.49512, 2.49512, 2.49512, 2.49512, 2.49512, 2.49512, 2.49512, 2.49512, 2.49512, 2.49512, 2.49512, 2.49512, 2.49512, 2.49512, 2.49512, 2.49512, 2.49512, 2.49512
12.5023, 2.99752, 2.48108, 2.48107, 2.23551, 0.516444, 0, 2.48108, 2.48107, 2.48107, 2.48107, 2.48107, 2.48107, 2.48107, 2.48107, 2.48107, 2.48107, 2.48107, 2.48107, 2.48107, 2.48107, 2.48107, 2.48107, 2.48107, 2.48107, 2.48107, 2.48107
12.51, 3.99777, 2.46743, 2.46742, 2.44903, 1.53034, 0, 2.46743, 2.46742, 2.46742, 2.46742, 2.46742, 2.46742, 2.46742, 2.46742, 2.46742, 2.46742, 2.46742, 2.46742, 2.46742, 2.46742, 2.46742, 2.46742, 2.46742, 2.46742, 2.46742, 2.46742
12.5176, 0.997522, 2.45337, 2.45336, 1.73134, -1.45585, 0, 2.45337, 2.45336, 2.45336, 2.45336, 2.45336, 2.45336, 2.45336, 2.45336, 2.45336, 2.45336, 2.45336, 2.45336, 2.45336, 2.45336, 2.45336, 2.45336, 2.45336, 2.45336, 2.45336, 2.45336
12.5253, 3.25626, 2.43893, 2.43892, 2.29265, 0.817331, 0, 2.43893, 2.43892, 2.43892, 2.43892, 2.43892, 2.43892, 2.43892, 2.43892, 2.43892, 2.43892, 2.43892, 2.43892, 2.43892, 2.43892, 2.43892, 2.43892, 2.43892, 2.43892, 2.43892, 2.43892
12.5329, 4.25204, 2.42431, 2.42431, 2.50041, 1.82773, 0, 2.42431, 2.42431, 2.42431, 2.42431, 2.42431, 2.42431, 2.42431, 2.42431, 2.42431, 2.42431, 2.42431, 2.42431, 2.42431, 2.42431, 2.42431, 2.42431, 2.42431, 2.42431, 2.42431, 2.42431
12.5406, 4.99257, 2.40974, 2.40974, 2.64435, 2.58282, 0, 2.40974, 2.40974, 2.40974, 2.40974, 2.40974, 2.40974, 2.40974, 2.40974, 2.40974, 2.40974, 2.40974, 2.40974, 2.40974, 2.40974, 2.40974, 2.40974, 2.40974, 2.40974, 2.40974, 2.40974
12.5482, 4.74095, 2.39664, 2.39663, 2.59633, 2.34432, 0, 2.39664, 2.39663, 2.39663, 2.39663, 2.39663, 2.39663, 2.39663, 2.39663, 2.39663, 2.39663, 2.39663, 2.39663, 2.39663, 2.39663, 2.39663, 2.39663, 2.39663, 2.39663, 2.39663, 2.39663
12.5559, 4.49374, 2.3829, 2.3829, 2.54828, 2.11084, 0, 2.3829, 2.3829, 2.3829, 2.3829, 2.3829, 2.3829, 2.3829, 2.3829, 2.3829, 2.3829, 2.3829, 2.3829, 2.3829, 2.3829, 2.3829, 2.3829, 2.3829, 2.3829, 2.3829, 2.3829
12.5636, 5.24994, 2.36858, 2.36858, 2.69257, 2.88136, 0, 2.36858, 2.36858, 2.36858, 2.36858, 2.36858, 2.36858, 2.36858, 2.36858, 2.36858, 2.36858, 2.36858, 2.36858, 2.36858, 2.36858, 2.36858, 2.36858, 2.36858, 2.36858, 2.36858, 2.36858
12.5712, 6.24201, 2.35399, 2.35399, 2.87089, 3.88801, 0, 2.35399, 2.35399, 2.35399, 2.35399, 2.35399, 2.35399, 2.35399, 2.35399, 2.35399, 2.35399, 2.35399, 2.35399, 2.35399, 2.35399, 2.35399, 2.35399, 2.35399, 2.35399, 2.35399, 2.35399
12.5789, 6.2373, 2.33945, 2.33944, 2.87007, 3.89785, 0, 2.33945, 2.33944, 2.33944, 2.33944, 2.33944, 2.33944, 2.33944, 2.33944, 2.33944, 2.33944, 2.33944, 2.33944, 2.33944, 2.33944, 2.33944, 2.33944, 2.33944, 2.33944, 2.33944, 2.33944
12.5865, 4.27398, 2.32638, 2.32637, 2.50479, 1.9476, 0, 2.32638, 2.32637, 2.32637, 2.32637, 2.32637, 2.32637, 2.32637, 2.32637, 2.32637, 2.32637, 2.32637, 2.32637, 2.32637, 2.32637, 2.32637, 2.32637, 2.32637, 2.32637, 2.32637, 2.32637
12.5942, 9.18573, 2.31251, 2.31251, 3.34451, 6.87321, 0, 2.31251, 2.31251, 2.31251, 2.31251, 2.31251, 2.31251, 2.31251, 2.31251, 2.31251, 2.31251, 2.31251, 2.31251, 2.31251, 2.31251, 2.31251, 2.31251, 2.31251, 2.31251, 2.31251, 2.31251
12.6018, 5.75306, 2.2979, 2.29789, 2.78443, 3.45516, 0, 2.2979, 2.29789, 2.29789, 2.29789, 2.29789, 2.29789, 2.29789, 2.29789, 2.29789, 2.29789, 2.29789, 2.29789, 2.29789, 2.29789, 2.29789, 2.29789, 2.29789, 2.29789, 2.29789, 2.29789
12.6095, 4.75787, 2.28294, 2.28294, 2.59959, 2.47493, 0, 2.28294, 2.28294, 2.28294, 2.28294, 2.28294, 2.28294, 2.28294, 2.28294, 2.28294, 2.28294, 2.28294, 2.28294, 2.28294, 2.28294, 2.28294, 2.28294, 2.28294, 2.28294, 2.28294, 2.28294
12.6171, 2.76307, 2.26803, 2.26803, 2.18245, 0.49504, 0, 2.26803, 2.26803, 2.26803, 2.26803, 2.26803, 2.26803, 2.26803, 2.26803, 2.26803, 2.26803, 2.26803, 2.26803, 2.26803, 2.26803, 2.26803, 2.26803, 2.26803, 2.26803, 2.26803, 2.26803
12.6248, 4.99529, 2.2555, 2.2555, 2.64486, 2.73979, 0, 2.2555, 2.2555, 2.2555, 2.2555, 2.2555, 2.2555, 2.2555, 2.2555, 2.2555, 2.2555, 2.2555, 2.2555, 2.2555, 2.2555, 2.2555, 2.2555, 2.2555, 2.2555, 2.2555, 2.2555
12.6325, 3.99504, 2.24196, 2.24196, 2.44848, 1.75308, 0, 2.24196, 2.24196, 2.24196, 2.24196, 2.24196, 2.24196, 2.24196, 2.24196, 2.24196, 2.24196, 2.24196, 2.24196, 2.24196, 2.24196, 2.24196, 2.24196, 2.24196, 2.24196, 2.24196, 2.24196
12.6401, 2.54994, 2.22749, 2.22748, 2.13306, 0.322447, 0, 2.22749, 2.22748, 2.22748, 2.22748, 2.22748, 2.22748, 2.22748, 2.22748, 2.22748, 2.22748, 2.22748, 2.22748, 2.22748, 2.22748, 2.22748, 2.22749, 2.22748, 2.22748, 2.22748, 2.22748
12.6478, 2.44064, 2.21258, 2.21258, 2.10728, 0.228061, 0, 2.21258, 2.21258, 2.21258, 2.21258, 2.21258, 2.21258, 2.21258, 2.21258, 2.21258, 2.21258, 2.21258, 2.21258, 2.21258, 2.21258, 2.21258, 2.21258, 2.21258, 2.21258, 2.21258, 2.21258
12.6554, 4.21281, 2.19772, 2.19772, 2.49255, 2.01508, 0, 2.19772, 2.19772, 2.19772, 2.19772, 2.19772, 2.19772, 2.19772, 2.19772, 2.19772, 2.19772, 2.19772, 2.19772, 2.19772, 2.19772, 2.19772, 2.19772, 2.19772, 2.19772, 2.19772, 2.19772
12.6631, 5.77728, 2.18534, 2.18533, 2.78878, 3.59194, 0, 2.18534, 2.18533, 2.18533, 2.18533, 2.18533, 2.18533, 2.18533, 2.18533, 2.18533, 2.18533, 2.18533, 2.18533, 2.18533, 2.18533, 2.18533, 2.18534, 2.18533, 2.18533, 2.18533, 2.18533
12.6707, 2.42131, 2.17179, 2.17178, 2.10269, 0.249522, 0, 2.17179, 2.17178, 2.17178, 2.17178, 2.17178, 2.17178, 2.17178, 2.17178, 2.17178, 2.17178, 2.17178, 2.17178, 2.17178, 2.17178, 2.17178, 2.17178, 2.17178, 2.17178, 2.17178, 2.17178
12.6784, 6.35849, 2.15716, 2.15715, 2.8911, 4.20133, 0, 2.15716, 2.15715, 2.15715, 2.15715, 2.15715, 2.15715, 2.15715, 2.15715, 2.15715, 2.15715, 2.15715, 2.15715, 2.15715, 2.15715, 2.15715, 2.15715, 2.15715, 2.15715, 2.15715, 2.15715
12.686, 0.997769, 2.14202, 2.14201, 1.73141, -1.14425, 0, 2.14202, 2.14201, 2.14201, 2.14201, 2.14201, 2.14201, 2.14201, 2.14201, 2.14201, 2.14201, 2.14201, 2.14201, 2.14201, 2.14201, 2.14201, 2.14201, 2.14201, 2.14201, 2.14201, 2.14201
12.6937, 2.99752, 2.12693, 2.12692, 2.23551, 0.870592, 0, 2.12693, 2.12692, 2.12692, 2.12692, 2.12692, 2.12692, 2.12692, 2.12692, 2.12692, 2.12692, 2.12692, 2.12692, 2.12692, 2.12692, 2.12692, 2.12692, 2.12692, 2.12692, 2.12692, 2.12692
12.7014, 3.20082, 2.11496, 2.11495, 2.28053, 1.08586, 0, 2.11496, 2.11495, 2.11495, 2.11495, 2.11495, 2.11495, 2.11495, 2.11495, 2.11495, 2.11495, 2.11495, 2.11495, 2.11495, 2.11495, 2.11495, 2.11495, 2.11495, 2.11495, 2.11495, 2.11495
12.709, 2.79435, 2.10169, 2.10168, 2.1896, 0.692658, 0, 2.10169, 2.10168, 2.10168, 2.10168, 2.10168, 2.10168, 2.10168, 2.10168, 2.10168, 2.10168, 2.10168, 2.10168, 2.10168, 2.10168, 2.10168, 2.10169, 2.10168, 2.10168, 2.10168, 2.10168
12.7167, 3.39455, 2.08725, 2.08724, 2.32262, 1.3073, 0, 2.08725, 2.08724, 2.08724, 2.08724, 2.08724, 2.08724, 2.08724, 2.08724, 2.08724, 2.08724, 2.08724, 2.08724, 2.08724, 2.08724, 2.08724, 2.08724, 2.08724, 2.08724, 2.08724, 2.08724
12.7243, 5.1886, 2.07224, 2.07224, 2.68116, 3.11636, 0, 2.07224, 2.07224, 2.07224, 2.07224, 2.07224, 2.07224, 2.07224, 2.07224, 2.07224, 2.07224, 2.07224, 2.07224, 2.07224, 2.07224, 2.07224, 2.07224, 2.07224, 2.07224, 2.07224, 2.07224
12.732, 4.40967, 2.05729, 2.05729, 2.53173, 2.35237, 0, 2.05729, 2.05729, 2.05729, 2.05729, 2.05729, 2.05729, 2.05729, 2.05729, 2.05729, 2.05729, 2.05729, 2.05729, 2.05729, 2.05729, 2.05729, 2.05729, 2.05729, 2.05729, 2.05729, 2.05729
12.7396, 4.99752, 2.04539, 2.04538, 2.64528, 2.95213, 0, 2.04539, 2.04538, 2.04538, 2.04538, 2.04538, 2.04538, 2.04538, 2.04538, 2.04538, 2.04538, 2.04538, 2.04538, 2.04538, 2.04538, 2.04538, 2.04538, 2.04538, 2.04538, 2.04538, 2.04538
12.7473, 3.18637, 2.03215, 2.03215, 2.27736, 1.15422, 0, 2.03215, 2.03215, 2.03215, 2.03215, 2.03215, 2.03215, 2.03215, 2.03215, 2.03215, 2.03215, 2.03215, 2.03215, 2.03215, 2.03215, 2.03215, 2.03215, 2.03215, 2.03215, 2.03215, 2.03215
12.7549, 5.18216, 2.01772, 2.01772, 2.67995, 3.16443, 0, 2.01772, 2.01772, 2.01772, 2.01772, 2.01772, 2.01772, 2.01772, 2.01772, 2.01772, 2.01772, 2.01772, 2.01772, 2.01772, 2.01772, 2.01772, 2.01772, 2.01772, 2.01772, 2.01772, 2.01772
12.7626, 3.80838, 2.00273, 2.00272, 2.41006, 1.80565, 0, 2.00273, 2.00272, 2.00272, 2.00272, 2.00272, 2.00272, 2.00272, 2.00272, 2.00272, 2.00272, 2.00272, 2.00272, 2.00272, 2.00272, 2.00272, 2.00272, 2.00272, 2.00272, 2.00272, 2.00272
12.7703, 4.99484, 1.98778, 1.98778, 2.64478, 3.00706, 0, 1.98778, 1.98778, 1.98778, 1.98778, 1.98778, 1.98778, 1.98778, 1.98778, 1.98778, 1.98778, 1.98778, 1.98778, 1.98778, 1.98778, 1.98778, 1.98778, 1.98778, 1.98778, 1.98778, 1.98778
12.7779, 4.17485, 1.97618, 1.97617, 2.48492, 2.19867, 0, 1.97618, 1.97617, 1.97617, 1.97617, 1.97617, 1.97617, 1.97617, 1.97617, 1.97617, 1.97617, 1.97617, 1.97617, 1.97617, 1.97617, 1.97617, 1.97617, 1.97617, 1.97617, 1.97617, 1.97617
12.7856, 4.63891, 1.9632, 1.96319, 2.57661, 2.67571, 0, 1.9632, 1.96319, 1.96319, 1.96319, 1.96319, 1.96319, 1.96319, 1.96319, 1.96319, 1.96319, 1.96319, 1.96319, 1.96319, 1.96319, 1.96319, 1.96319, 1.96319, 1.96319, 1.96319, 1.96319
12.7932, 2.69554, 1.94899, 1.94898, 2.16692, 0.746547, 0, 1.94899, 1.94898, 1.94898, 1.94898, 1.94898, 1.94898, 1.94898, 1.94898, 1.94898, 1.94898, 1.94898, 1.94898, 1.94898, 1.94898, 1.94898, 1.94899, 1.94898, 1.94898, 1.94898, 1.94898
12.8009, 5.29975, 1.9342, 1.9342, 2.70181, 3.36555, 0, 1.9342, 1.9342, 1.9342, 1.9342, 1.9342, 1.9342, 1.9342, 1.9342, 1.9342, 1.9342, 1.9342, 1.9342, 1.9342, 1.9342, 1.9342, 1.9342, 1.9342, 1.9342, 1.9342, 1.9342
12.8085, 4.33674, 1.91947, 1.91946, 2.51729, 2.41727, 0, 1.91947, 1.91946, 1.91946, 1.91946, 1.91946, 1.91946, 1.91946, 1.91946, 1.91946, 1.91946, 1.91946, 1.91946, 1.91946, 1.91946, 1.91946, 1.91946, 1.91946, 1.91946, 1.91946, 1.91946
12.8162, 2.6583, 1.90802, 1.90801, 2.15831, 0.750286, 0, 1.90802, 1.90801, 1.90801, 1.90801, 1.90801, 1.90801, 1.90801, 1.90801, 1.90801, 1.90801, 1.90801, 1.90801, 1.90801, 1.90801, 1.90801, 1.90801, 1.90801, 1.90801, 1.90801, 1.90801
12.8238, 2.99765, 1.89518, 1.89517, 2.23554, 1.10247, 0, 1.89518, 1.89517, 1.89517, 1.89517, 1.89517, 1.89517, 1.89517, 1.89517, 1.89517, 1.89517, 1.89517, 1.89517, 1.89517, 1.89517, 1.89517, 1.89517, 1.89517, 1.89517, 1.89517, 1.89517
12.8315, 2.32218, 1.88111, 1.8811, 2.07899, 0.441075, 0, 1.88111, 1.8811, 1.8811, 1.8811, 1.8811, 1.8811, 1.8811, 1.8811, 1.8811, 1.8811, 1.8811, 1.8811, 1.8811, 1.8811, 1.8811, 1.8811, 1.8811, 1.8811, 1.8811, 1.8811
12.8392, 3.51301, 1.86645, 1.86644, 2.34798, 1.64656, 0, 1.86645, 1.86644, 1.86644, 1.86644, 1.86644, 1.86644, 1.86644, 1.86644, 1.86644, 1.86644, 1.86644, 1.86644, 1.86644, 1.86644, 1.86644, 1.86644, 1.86644, 1.86644, 1.86644, 1.86644
