   PIQUANT 0.0.0-main  ps__0661_0725638583_000rfs_shot_498.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_L_coh, Rh_K_inc, Pileup
15.3514, 0, 0.0764074, 0.0392694, 1.41421, -0.0764074, 0.0392694, 0, 0.0392694, 0.0392694, 0.0392694, 0.0392694, 0.0392694, 0.0392694, 0.0392694, 0.0392694, 0.0392694, 0.0392694, 0.0392694, 0.0392694, 0.0392694, 0.0392694, 0.0392694, 0.0392694, 0.0392694, 0.0392694, 0.0392694, 0.0764074
15.3593, 0, 0.074068, 0.0378377, 1.41421, -0.074068, 0.0378377, 0, 0.0378377, 0.0378377, 0.0378377, 0.0378377, 0.0378377, 0.0378377, 0.0378377, 0.0378377, 0.0378377, 0.0378377, 0.0378377, 0.0378377, 0.0378377, 0.0378377, 0.0378377, 0.0378377, 0.0378377, 0.0378377, 0.0378377, 0.074068
15.3672, 1, 0.0715184, 0.0363647, 1.73205, 0.928482, 0.0363647, 0, 0.0363647, 0.0363647, 0.0363647, 0.0363647, 0.0363647, 0.0363647, 0.0363647, 0.0363647, 0.0363647, 0.0363647, 0.0363647, 0.0363647, 0.0363647, 0.0363647, 0.0363647, 0.0363647, 0.0363647, 0.0363647, 0.0363647, 0.0715183
15.375, 0, 0.0688467, 0.034921, 1.41421, -0.0688467, 0.034921, 0, 0.034921, 0.034921, 0.034921, 0.034921, 0.034921, 0.034921, 0.034921, 0.034921, 0.034921, 0.034921, 0.034921, 0.034921, 0.034921, 0.034921, 0.034921, 0.034921, 0.034921, 0.034921, 0.034921, 0.0688467
15.3829, 0, 0.0663645, 0.0337973, 1.41421, -0.0663645, 0.0337973, 0, 0.0337973, 0.0337973, 0.0337973, 0.0337973, 0.0337973, 0.0337973, 0.0337973, 0.0337973, 0.0337973, 0.0337973, 0.0337973, 0.0337973, 0.0337973, 0.0337973, 0.0337973, 0.0337973, 0.0337973, 0.0337973, 0.0337974, 0.0663645
15.3908, 0, 0.0636511, 0.0325511, 1.41421, -0.0636511, 0.0325511, 0, 0.0325511, 0.0325511, 0.0325511, 0.0325511, 0.0325511, 0.0325511, 0.0325511, 0.0325511, 0.0325511, 0.0325511, 0.0325511, 0.0325511, 0.0325511, 0.0325511, 0.0325511, 0.0325511, 0.0325511, 0.0325511, 0.0325511, 0.063651
15.3986, 0, 0.0607569, 0.0312085, 1.41421, -0.0607569, 0.0312085, 0, 0.0312085, 0.0312085, 0.0312085, 0.0312085, 0.0312085, 0.0312085, 0.0312085, 0.0312085, 0.0312085, 0.0312085, 0.0312085, 0.0312085, 0.0312085, 0.0312085, 0.0312085, 0.0312085, 0.0312085, 0.0312085, 0.0312086, 0.0607569
15.4065, 0.463264, 0.0577731, 0.0298358, 1.56948, 0.40549, 0.0298358, 0, 0.0298358, 0.0298358, 0.0298358, 0.0298358, 0.0298358, 0.0298358, 0.0298358, 0.0298358, 0.0298358, 0.0298358, 0.0298358, 0.0298358, 0.0298358, 0.0298358, 0.0298358, 0.0298358, 0.0298358, 0.0298358, 0.0298359, 0.0577731
15.4143, 0.536736, 0.0547858, 0.028494, 1.59271, 0.481951, 0.028494, 0, 0.028494, 0.028494, 0.028494, 0.028494, 0.028494, 0.028494, 0.028494, 0.028494, 0.028494, 0.028494, 0.028494, 0.028494, 0.028494, 0.028494, 0.028494, 0.028494, 0.028494, 0.028494, 0.028494, 0.0547858
15.4222, 0, 0.0521153, 0.0274776, 1.41421, -0.0521153, 0.0274776, 0, 0.0274776, 0.0274776, 0.0274776, 0.0274776, 0.0274776, 0.0274776, 0.0274776, 0.0274776, 0.0274776, 0.0274776, 0.0274776, 0.0274776, 0.0274776, 0.0274776, 0.0274776, 0.0274776, 0.0274776, 0.0274776, 0.0274777, 0.0521152
15.4301, 0, 0.049354, 0.0263546, 1.41421, -0.049354, 0.0263546, 0, 0.0263546, 0.0263546, 0.0263546, 0.0263546, 0.0263546, 0.0263546, 0.0263546, 0.0263546, 0.0263546, 0.0263546, 0.0263546, 0.0263546, 0.0263546, 0.0263546, 0.0263546, 0.0263546, 0.0263546, 0.0263546, 0.0263547, 0.0493539
15.4379, 0, 0.04655, 0.0251485, 1.41421, -0.04655, 0.0251485, 0, 0.0251485, 0.0251485, 0.0251485, 0.0251485, 0.0251485, 0.0251485, 0.0251485, 0.0251485, 0.0251485, 0.0251485, 0.0251485, 0.0251485, 0.0251485, 0.0251485, 0.0251485, 0.0251485, 0.0251485, 0.0251485, 0.0251487, 0.0465498
15.4458, 0.451301, 0.0437852, 0.0239188, 1.56566, 0.407516, 0.0239188, 0, 0.0239188, 0.0239188, 0.0239188, 0.0239188, 0.0239188, 0.0239188, 0.0239188, 0.0239188, 0.0239188, 0.0239188, 0.0239188, 0.0239188, 0.0239188, 0.0239188, 0.0239188, 0.0239188, 0.0239188, 0.0239188, 0.023919, 0.043785
15.4536, 0.548699, 0.0411359, 0.02272, 1.59646, 0.507563, 0.02272, 0, 0.02272, 0.02272, 0.02272, 0.02272, 0.02272, 0.02272, 0.02272, 0.02272, 0.02272, 0.02272, 0.02272, 0.02272, 0.02272, 0.02272, 0.02272, 0.02272, 0.02272, 0.02272, 0.0227202, 0.0411356
15.4615, 0, 0.0388474, 0.0217771, 1.41421, -0.0388474, 0.0217771, 0, 0.0217771, 0.0217771, 0.0217771, 0.0217771, 0.0217771, 0.0217771, 0.0217771, 0.0217771, 0.0217771, 0.0217771, 0.0217771, 0.0217771, 0.0217771, 0.0217771, 0.0217771, 0.0217771, 0.0217771, 0.0217771, 0.0217774, 0.0388471
15.4694, 0, 0.0365963, 0.0207488, 1.41421, -0.0365963, 0.0207488, 0, 0.0207488, 0.0207488, 0.0207488, 0.0207488, 0.0207488, 0.0207488, 0.0207488, 0.0207488, 0.0207488, 0.0207488, 0.0207488, 0.0207488, 0.0207488, 0.0207488, 0.0207488, 0.0207488, 0.0207488, 0.0207488, 0.0207491, 0.036596
15.4772, 0, 0.034421, 0.0196565, 1.41421, -0.034421, 0.0196565, 0, 0.0196565, 0.0196565, 0.0196565, 0.0196565, 0.0196565, 0.0196565, 0.0196565, 0.0196565, 0.0196565, 0.0196565, 0.0196565, 0.0196565, 0.0196565, 0.0196565, 0.0196565, 0.0196565, 0.0196565, 0.0196565, 0.019657, 0.0344205
15.4851, 0.439033, 0.0323864, 0.0185507, 1.56174, 0.406647, 0.0185507, 0, 0.0185507, 0.0185507, 0.0185507, 0.0185507, 0.0185507, 0.0185507, 0.0185507, 0.0185507, 0.0185507, 0.0185507, 0.0185507, 0.0185507, 0.0185507, 0.0185507, 0.0185507, 0.0185507, 0.0185507, 0.0185507, 0.0185513, 0.0323858
15.4929, 0.560967, 0.030551, 0.0174769, 1.6003, 0.530416, 0.0174769, 0, 0.0174769, 0.0174769, 0.0174769, 0.0174769, 0.0174769, 0.0174769, 0.0174769, 0.0174769, 0.0174769, 0.0174769, 0.0174769, 0.0174769, 0.0174769, 0.0174769, 0.0174769, 0.0174769, 0.0174769, 0.0174769, 0.0174777, 0.0305502
15.5008, 0.434325, 0.0291384, 0.0166477, 1.56023, 0.405186, 0.0166477, 0, 0.0166477, 0.0166477, 0.0166477, 0.0166477, 0.0166477, 0.0166477, 0.0166477, 0.0166477, 0.0166477, 0.0166477, 0.0166477, 0.0166477, 0.0166477, 0.0166477, 0.0166477, 0.0166477, 0.0166477, 0.0166477, 0.0166487, 0.0291374
15.5087, 0.565675, 0.0278442, 0.0157493, 1.60177, 0.537831, 0.0157493, 0, 0.0157493, 0.0157493, 0.0157493, 0.0157493, 0.0157493, 0.0157493, 0.0157493, 0.0157493, 0.0157493, 0.0157493, 0.0157493, 0.0157493, 0.0157493, 0.0157493, 0.0157493, 0.0157493, 0.0157493, 0.0157493, 0.0157505, 0.027843
15.5165, 0, 0.0266946, 0.0148004, 1.41421, -0.0266946, 0.0148004, 0, 0.0148004, 0.0148004, 0.0148004, 0.0148004, 0.0148004, 0.0148004, 0.0148004, 0.0148004, 0.0148004, 0.0148004, 0.0148004, 0.0148004, 0.0148004, 0.0148004, 0.0148004, 0.0148004, 0.0148004, 0.0148004, 0.014802, 0.026693
15.5244, 0, 0.0257386, 0.0138446, 1.41421, -0.0257386, 0.0138446, 0, 0.0138446, 0.0138446, 0.0138446, 0.0138446, 0.0138446, 0.0138446, 0.0138446, 0.0138446, 0.0138446, 0.0138446, 0.0138446, 0.0138446, 0.0138446, 0.0138446, 0.0138446, 0.0138446, 0.0138446, 0.0138446, 0.0138466, 0.0257366
15.5322, 0, 0.0250189, 0.0129207, 1.41421, -0.0250189, 0.0129207, 0, 0.0129207, 0.0129207, 0.0129207, 0.0129207, 0.0129207, 0.0129207, 0.0129207, 0.0129207, 0.0129207, 0.0129207, 0.0129207, 0.0129207, 0.0129207, 0.0129207, 0.0129207, 0.0129207, 0.0129207, 0.0129207, 0.0129232, 0.0250165
15.5401, 0.422305, 0.0246971, 0.0121882, 1.55638, 0.397608, 0.0121882, 0, 0.0121882, 0.0121882, 0.0121882, 0.0121882, 0.0121882, 0.0121882, 0.0121882, 0.0121882, 0.0121882, 0.0121882, 0.0121882, 0.0121882, 0.0121882, 0.0121882, 0.0121882, 0.0121882, 0.0121882, 0.0121882, 0.0121912, 0.0246941
15.548, 0.577695, 0.0245315, 0.0114055, 1.60552, 0.553164, 0.0114055, 0, 0.0114055, 0.0114055, 0.0114055, 0.0114055, 0.0114055, 0.0114055, 0.0114055, 0.0114055, 0.0114055, 0.0114055, 0.0114055, 0.0114055, 0.0114055, 0.0114055, 0.0114055, 0.0114055, 0.0114055, 0.0114055, 0.0114093, 0.0245277
15.5558, 1, 0.0245366, 0.0105891, 1.73205, 0.975463, 0.0105891, 0, 0.0105891, 0.0105891, 0.0105891, 0.0105891, 0.0105891, 0.0105891, 0.0105891, 0.0105891, 0.0105891, 0.0105891, 0.0105891, 0.0105891, 0.0105891, 0.0105891, 0.0105891, 0.0105891, 0.0105891, 0.0105891, 0.0105937, 0.024532
15.5637, 0, 0.0247434, 0.00977441, 1.41421, -0.0247434, 0.00977441, 0, 0.00977441, 0.00977441, 0.00977441, 0.00977441, 0.00977441, 0.00977441, 0.00977441, 0.00977441, 0.00977441, 0.00977441, 0.00977441, 0.00977441, 0.00977441, 0.00977441, 0.00977441, 0.00977441, 0.00977441, 0.00977441, 0.0097801, 0.0247377
15.5716, 0, 0.0251766, 0.00899232, 1.41421, -0.0251766, 0.00899232, 0, 0.00899232, 0.00899232, 0.00899232, 0.00899232, 0.00899232, 0.00899232, 0.00899232, 0.00899232, 0.00899232, 0.00899232, 0.00899232, 0.00899232, 0.00899232, 0.00899232, 0.00899232, 0.00899232, 0.00899232, 0.00899232, 0.00899927, 0.0251696
15.5794, 0.410234, 0.0259635, 0.00837916, 1.55249, 0.384271, 0.00837916, 0, 0.00837916, 0.00837916, 0.00837916, 0.00837916, 0.00837916, 0.00837916, 0.00837916, 0.00837916, 0.00837916, 0.00837916, 0.00837916, 0.00837916, 0.00837916, 0.00837916, 0.00837916, 0.00837916, 0.00837916, 0.00837916, 0.00838759, 0.025955
15.5873, 0.589766, 0.0268888, 0.00773134, 1.60927, 0.562877, 0.00773134, 0, 0.00773134, 0.00773134, 0.00773134, 0.00773134, 0.00773134, 0.00773134, 0.00773134, 0.00773134, 0.00773134, 0.00773134, 0.00773134, 0.00773134, 0.00773134, 0.00773134, 0.00773134, 0.00773134, 0.00773134, 0.00773134, 0.00774153, 0.0268786
15.5951, 0, 0.0279529, 0.00706276, 1.41421, -0.0279529, 0.00706276, 0, 0.00706276, 0.00706276, 0.00706276, 0.00706276, 0.00706276, 0.00706276, 0.00706276, 0.00706276, 0.00706276, 0.00706276, 0.00706276, 0.00706276, 0.00706276, 0.00706276, 0.00706276, 0.00706276, 0.00706276, 0.00706276, 0.00707502, 0.0279406
15.603, 0.402974, 0.0291675, 0.00640213, 1.55015, 0.373807, 0.00640213, 0, 0.00640213, 0.00640213, 0.00640213, 0.00640213, 0.00640213, 0.00640213, 0.00640213, 0.00640213, 0.00640213, 0.00640213, 0.00640213, 0.00640213, 0.00640213, 0.00640213, 0.00640213, 0.00640213, 0.00640213, 0.00640213, 0.00641682, 0.0291528
15.6109, 0.997646, 0.0305374, 0.00577394, 1.73137, 0.967108, 0.00577394, 0, 0.00577394, 0.00577394, 0.00577394, 0.00577394, 0.00577394, 0.00577394, 0.00577394, 0.00577394, 0.00577394, 0.00577394, 0.00577394, 0.00577394, 0.00577394, 0.00577394, 0.00577394, 0.00577394, 0.00577394, 0.00577394, 0.00579145, 0.0305199
15.6187, 0.59938, 0.0321381, 0.00527495, 1.61226, 0.567242, 0.00527495, 0, 0.00527495, 0.00527495, 0.00527495, 0.00527495, 0.00527495, 0.00527495, 0.00527495, 0.00527495, 0.00527495, 0.00527495, 0.00527495, 0.00527495, 0.00527495, 0.00527495, 0.00527495, 0.00527495, 0.00527495, 0.00527495, 0.00529574, 0.0321173
15.6266, 0, 0.0337973, 0.00475768, 1.41421, -0.0337973, 0.00475768, 0, 0.00475768, 0.00475768, 0.00475768, 0.00475768, 0.00475768, 0.00475768, 0.00475768, 0.00475768, 0.00475768, 0.00475768, 0.00475768, 0.00475768, 0.00475768, 0.00475768, 0.00475768, 0.00475768, 0.00475768, 0.00475768, 0.00478226, 0.0337728
15.6344, 0.393309, 0.0354996, 0.00423361, 1.54703, 0.357809, 0.00423361, 0, 0.00423361, 0.00423361, 0.00423361, 0.00423361, 0.00423361, 0.00423361, 0.00423361, 0.00423361, 0.00423361, 0.00423361, 0.00423361, 0.00423361, 0.00423361, 0.00423361, 0.00423361, 0.00423361, 0.00423361, 0.00423361, 0.00426254, 0.0354706
15.6423, 0.997522, 0.0372382, 0.00372442, 1.73134, 0.960283, 0.00372442, 0, 0.00372442, 0.00372442, 0.00372442, 0.00372442, 0.00372442, 0.00372442, 0.00372442, 0.00372442, 0.00372442, 0.00372442, 0.00372442, 0.00372442, 0.00372442, 0.00372442, 0.00372442, 0.00372442, 0.00372442, 0.00372442, 0.00375832, 0.0372043
15.6502, 0.60917, 0.039001, 0.00324784, 1.61529, 0.570169, 0.00324784, 0, 0.00324784, 0.00324784, 0.00324784, 0.00324784, 0.00324784, 0.00324784, 0.00324784, 0.00324784, 0.00324784, 0.00324784, 0.00324784, 0.00324784, 0.00324784, 0.00324784, 0.00324784, 0.00324784, 0.00324784, 0.00324784, 0.00328739, 0.0389615
15.658, 0, 0.0408257, 0.00287328, 1.41421, -0.0408257, 0.00287328, 0, 0.00287328, 0.00287328, 0.00287328, 0.00287328, 0.00287328, 0.00287328, 0.00287328, 0.00287328, 0.00287328, 0.00287328, 0.00287328, 0.00287328, 0.00287328, 0.00287328, 0.00287328, 0.00287328, 0.00287328, 0.00287328, 0.00291923, 0.0407797
15.6659, 0, 0.0425742, 0.00249409, 1.41421, -0.0425742, 0.00249409, 0, 0.00249409, 0.00249409, 0.00249409, 0.00249409, 0.00249409, 0.00249409, 0.00249409, 0.00249409, 0.00249409, 0.00249409, 0.00249409, 0.00249409, 0.00249409, 0.00249409, 0.00249409, 0.00249409, 0.00249409, 0.00249409, 0.00254727, 0.042521
15.6737, 0, 0.0442239, 0.00211954, 1.41421, -0.0442239, 0.00211954, 0, 0.00211954, 0.00211954, 0.00211954, 0.00211954, 0.00211954, 0.00211954, 0.00211954, 0.00211954, 0.00211954, 0.00211954, 0.00211954, 0.00211954, 0.00211954, 0.00211954, 0.00211954, 0.00211954, 0.00211954, 0.00211954, 0.00218081, 0.0441626
15.6816, 0, 0.0457594, 0.00176533, 1.41421, -0.0457594, 0.00176533, 0, 0.00176533, 0.00176533, 0.00176533, 0.00176533, 0.00176533, 0.00176533, 0.00176533, 0.00176533, 0.00176533, 0.00176533, 0.00176533, 0.00176533, 0.00176533, 0.00176533, 0.00176533, 0.00176533, 0.00176533, 0.00176533, 0.00183564, 0.0456891
15.6895, 0, 0.0471628, 0.00144348, 1.41421, -0.0471628, 0.00144348, 0, 0.00144348, 0.00144348, 0.00144348, 0.00144348, 0.00144348, 0.00144348, 0.00144348, 0.00144348, 0.00144348, 0.00144348, 0.00144348, 0.00144348, 0.00144348, 0.00144348, 0.00144348, 0.00144348, 0.00144348, 0.00144348, 0.00152383, 0.0470825
15.6973, 0, 0.0484485, 0.00119554, 1.41421, -0.0484485, 0.00119554, 0, 0.00119554, 0.00119554, 0.00119554, 0.00119554, 0.00119554, 0.00119554, 0.00119554, 0.00119554, 0.00119554, 0.00119554, 0.00119554, 0.00119554, 0.00119554, 0.00119554, 0.00119554, 0.00119554, 0.00119554, 0.00119554, 0.00128698, 0.0483571
15.7052, 0, 0.0495248, 0.000955117, 1.41421, -0.0495248, 0.000955117, 0, 0.000955117, 0.000955117, 0.000955117, 0.000955117, 0.000955117, 0.000955117, 0.000955117, 0.000955117, 0.000955117, 0.000955117, 0.000955117, 0.000955117, 0.000955117, 0.000955117, 0.000955117, 0.000955117, 0.000955117, 0.000955117, 0.00105878, 0.0494211
15.7131, 0.369145, 0.0503771, 0.000729539, 1.5392, 0.318768, 0.000729539, 0, 0.000729539, 0.000729539, 0.000729539, 0.000729539, 0.000729539, 0.000729539, 0.000729539, 0.000729539, 0.000729539, 0.000729539, 0.000729539, 0.000729539, 0.000729539, 0.000729539, 0.000729539, 0.000729539, 0.000729539, 0.000729539, 0.00084659, 0.0502601
15.7209, 0.630855, 0.0509983, 0.000529152, 1.62199, 0.579857, 0.000529152, 0, 0.000529152, 0.000529152, 0.000529152, 0.000529152, 0.000529152, 0.000529152, 0.000529152, 0.000529152, 0.000529152, 0.000529152, 0.000529152, 0.000529152, 0.000529152, 0.000529152, 0.000529152, 0.000529152, 0.000529152, 0.000529152, 0.000660807, 0.0508666
15.7288, 0, 0.0513812, 0.000360871, 1.41421, -0.0513812, 0.000360871, 0, 0.000360871, 0.000360871, 0.000360871, 0.000360871, 0.000360871, 0.000360871, 0.000360871, 0.000360871, 0.000360871, 0.000360871, 0.000360871, 0.000360871, 0.000360871, 0.000360871, 0.000360871, 0.000360871, 0.000360871, 0.000360871, 0.000508384, 0.0512337
15.7366, 0, 0.0515355, 0.000243315, 1.41421, -0.0515355, 0.000243315, 0, 0.000243315, 0.000243315, 0.000243315, 0.000243315, 0.000243315, 0.000243315, 0.000243315, 0.000243315, 0.000243315, 0.000243315, 0.000243315, 0.000243315, 0.000243315, 0.000243315, 0.000243315, 0.000243315, 0.000243315, 0.000243315, 0.000407965, 0.0513708
15.7445, 0, 0.0514226, 0.00014243, 1.41421, -0.0514226, 0.00014243, 0, 0.00014243, 0.00014243, 0.00014243, 0.00014243, 0.00014243, 0.00014243, 0.00014243, 0.00014243, 0.00014243, 0.00014243, 0.00014243, 0.00014243, 0.00014243, 0.00014243, 0.00014243, 0.00014243, 0.00014243, 0.00014243, 0.000325522, 0.0512396
15.7524, 0, 0.0510496, 6.45571e-05, 1.41421, -0.0510496, 6.45571e-05, 0, 6.45571e-05, 6.45571e-05, 6.45571e-05, 6.45571e-05, 6.45571e-05, 6.45571e-05, 6.45571e-05, 6.45571e-05, 6.45571e-05, 6.45571e-05, 6.45571e-05, 6.45571e-05, 6.45571e-05, 6.45571e-05, 6.45571e-05, 6.45571e-05, 6.45571e-05, 6.45571e-05, 0.000267402, 0.0508467
15.7602, 0, 0.0504281, 1.61393e-05, 1.41421, -0.0504281, 1.61393e-05, 0, 1.61393e-05, 1.61393e-05, 1.61393e-05, 1.61393e-05, 1.61393e-05, 1.61393e-05, 1.61393e-05, 1.61393e-05, 1.61393e-05, 1.61393e-05, 1.61393e-05, 1.61393e-05, 1.61393e-05, 1.61393e-05, 1.61393e-05, 1.61393e-05, 1.61393e-05, 1.61393e-05, 0.00024005, 0.0502042
15.7681, 0, 0.0495708, 0, 1.41421, -0.0495708, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000246281, 0.0493246
15.7759, 0, 0.0484761, 0, 1.41421, -0.0484761, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000269929, 0.0482061
15.7838, 0, 0.047146, 0, 1.41421, -0.047146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000294816, 0.0468512
15.7917, 0, 0.0456021, 0, 1.41421, -0.0456021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0003209, 0.0452812
15.7995, 0, 0.0438691, 0, 1.41421, -0.0438691, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000348119, 0.0435209
15.8074, 0, 0.0419735, 0, 1.41421, -0.0419735, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000376401, 0.0415971
15.8152, 0, 0.039944, 0, 1.41421, -0.039944, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00040566, 0.0395383
15.8231, 0, 0.037809, 0, 1.41421, -0.037809, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000435812, 0.0373732
15.831, 0, 0.0355982, 7.62729e-11, 1.41421, -0.0355982, 7.62729e-11, 0, 7.62729e-11, 7.62729e-11, 7.62729e-11, 7.62729e-11, 7.62729e-11, 7.62729e-11, 7.62729e-11, 7.62729e-11, 7.62729e-11, 7.62729e-11, 7.62729e-11, 7.62729e-11, 7.62729e-11, 7.62729e-11, 7.62729e-11, 7.62729e-11, 7.62729e-11, 7.62729e-11, 0.00046675, 0.0351314
15.8388, 0, 0.0333404, 2.8826e-10, 1.41421, -0.0333404, 2.8826e-10, 0, 2.8826e-10, 2.8826e-10, 2.8826e-10, 2.8826e-10, 2.8826e-10, 2.8826e-10, 2.8826e-10, 2.8826e-10, 2.8826e-10, 2.8826e-10, 2.8826e-10, 2.8826e-10, 2.8826e-10, 2.8826e-10, 2.8826e-10, 2.8826e-10, 2.8826e-10, 2.8826e-10, 0.000498361, 0.032842
15.8467, 0, 0.0310628, 6.14443e-10, 1.41421, -0.0310628, 6.14443e-10, 0, 6.14443e-10, 6.14443e-10, 6.14443e-10, 6.14443e-10, 6.14443e-10, 6.14443e-10, 6.14443e-10, 6.14443e-10, 6.14443e-10, 6.14443e-10, 6.14443e-10, 6.14443e-10, 6.14443e-10, 6.14443e-10, 6.14443e-10, 6.14443e-10, 6.14443e-10, 6.14443e-10, 0.000530539, 0.0305322
15.8545, 0, 0.0287917, 1.04847e-09, 1.41421, -0.0287917, 1.04847e-09, 0, 1.04847e-09, 1.04847e-09, 1.04847e-09, 1.04847e-09, 1.04847e-09, 1.04847e-09, 1.04847e-09, 1.04847e-09, 1.04847e-09, 1.04847e-09, 1.04847e-09, 1.04847e-09, 1.04847e-09, 1.04847e-09, 1.04847e-09, 1.04847e-09, 1.04847e-09, 1.04847e-09, 0.000563158, 0.0282285
15.8624, 0, 0.0265516, 1.59779e-09, 1.41421, -0.0265516, 1.59779e-09, 0, 1.59779e-09, 1.59779e-09, 1.59779e-09, 1.59779e-09, 1.59779e-09, 1.59779e-09, 1.59779e-09, 1.59779e-09, 1.59779e-09, 1.59779e-09, 1.59779e-09, 1.59779e-09, 1.59779e-09, 1.59779e-09, 1.59779e-09, 1.59779e-09, 1.59779e-09, 1.59779e-09, 0.000596088, 0.0259555
15.8703, 0.320942, 0.0243631, 2.29199e-09, 1.52346, 0.296579, 2.29199e-09, 0, 2.29199e-09, 2.29199e-09, 2.29199e-09, 2.29199e-09, 2.29199e-09, 2.29199e-09, 2.29199e-09, 2.29199e-09, 2.29199e-09, 2.29199e-09, 2.29199e-09, 2.29199e-09, 2.29199e-09, 2.29199e-09, 2.29199e-09, 2.29199e-09, 2.29199e-09, 2.29199e-09, 0.000629219, 0.0237339
15.8781, 0.679058, 0.0222457, 3.07455e-09, 1.63678, 0.656813, 3.07455e-09, 0, 3.07455e-09, 3.07455e-09, 3.07455e-09, 3.07455e-09, 3.07455e-09, 3.07455e-09, 3.07455e-09, 3.07455e-09, 3.07455e-09, 3.07455e-09, 3.07455e-09, 3.07455e-09, 3.07455e-09, 3.07455e-09, 3.07455e-09, 3.07455e-09, 3.07455e-09, 3.07455e-09, 0.000662421, 0.0215833
15.886, 0, 0.0202157, 3.93056e-09, 1.41421, -0.0202157, 3.93056e-09, 0, 3.93056e-09, 3.93056e-09, 3.93056e-09, 3.93056e-09, 3.93056e-09, 3.93056e-09, 3.93056e-09, 3.93056e-09, 3.93056e-09, 3.93056e-09, 3.93056e-09, 3.93056e-09, 3.93056e-09, 3.93056e-09, 3.93056e-09, 3.93056e-09, 3.93056e-09, 3.93056e-09, 0.000695566, 0.0195201
15.8939, 0, 0.0182858, 4.80226e-09, 1.41421, -0.0182858, 4.80226e-09, 0, 4.80226e-09, 4.80226e-09, 4.80226e-09, 4.80226e-09, 4.80226e-09, 4.80226e-09, 4.80226e-09, 4.80226e-09, 4.80226e-09, 4.80226e-09, 4.80226e-09, 4.80226e-09, 4.80226e-09, 4.80226e-09, 4.80226e-09, 4.80226e-09, 4.80226e-09, 4.80226e-09, 0.000728544, 0.0175573
15.9017, 0, 0.0164666, 5.67658e-09, 1.41421, -0.0164666, 5.67658e-09, 0, 5.67658e-09, 5.67658e-09, 5.67658e-09, 5.67658e-09, 5.67658e-09, 5.67658e-09, 5.67658e-09, 5.67658e-09, 5.67658e-09, 5.67658e-09, 5.67658e-09, 5.67658e-09, 5.67658e-09, 5.67658e-09, 5.67658e-09, 5.67658e-09, 5.67658e-09, 5.67658e-09, 0.00076124, 0.0157054
15.9096, 0, 0.0147658, 6.5592e-09, 1.41421, -0.0147658, 6.5592e-09, 0, 6.5592e-09, 6.5592e-09, 6.5592e-09, 6.5592e-09, 6.5592e-09, 6.5592e-09, 6.5592e-09, 6.5592e-09, 6.5592e-09, 6.5592e-09, 6.5592e-09, 6.5592e-09, 6.5592e-09, 6.5592e-09, 6.5592e-09, 6.5592e-09, 6.5592e-09, 6.5592e-09, 0.000793545, 0.0139723
15.9174, 0.306444, 0.0131877, 7.46074e-09, 1.5187, 0.293256, 7.46074e-09, 0, 7.46074e-09, 7.46074e-09, 7.46074e-09, 7.46074e-09, 7.46074e-09, 7.46074e-09, 7.46074e-09, 7.46074e-09, 7.46074e-09, 7.46074e-09, 7.46074e-09, 7.46074e-09, 7.46074e-09, 7.46074e-09, 7.46074e-09, 7.46074e-09, 7.46074e-09, 7.46074e-09, 0.000825369, 0.0123623
15.9253, 1.99777, 0.0117349, 8.39654e-09, 1.99944, 1.98603, 8.39654e-09, 0, 8.39654e-09, 8.39654e-09, 8.39654e-09, 8.39654e-09, 8.39654e-09, 8.39654e-09, 8.39654e-09, 8.39654e-09, 8.39654e-09, 8.39654e-09, 8.39654e-09, 8.39654e-09, 8.39654e-09, 8.39654e-09, 8.39654e-09, 8.39654e-09, 8.39654e-09, 8.39654e-09, 0.00085662, 0.0108783
