,PMC,emblem,Na ox%,Na peak area,Na abs error,Mg ox%,Mg peak area,Mg abs error,Al ox%,Al peak area,Al abs error,Si ox%,Si peak area,Si abs error,P ox%,P peak area,P abs error,S ox%,S peak area,S abs error,Cl ox%,Cl peak area,Cl abs error,K ox%,K peak area,K abs error,Ca ox%,Ca peak area,Ca error,Ti ox%,Ti peak area,Ti abs error,Cr ox%,Cr peak area,Cr abs error,Mn ox%,Mn peak area,Mn abs error,Fe ox%,Fe peak area,Fe abs error,Ni ox%,Ni peak,Ni abs error,Zn ox%,Zn peak area%,Zn abs error,Br ox%,Br peak area,Br abs error
636,779,shot_636,3.82,15.5,2.34%,2.23,58,0.70%,4.15,339.8,0.52%,10.65,2202.2,0.58%,0.23,87.5,0.21%,2.02,1496.6,0.52%,0.1062,162,0.13%,0,0,,0,0,,1.68,3592.8,0.47%,12.65,36883.6,0.64%,0.91,2305.3,0.30%,44.31,81725.2,2.22%,14.9039,17624.8,1.22%,0.0079,6.1,0.03%,0,0,
637,780,shot_637,1.28,5.2,2.08%,2.17,57.5,0.69%,3.83,318.6,0.56%,11.1,2321.7,0.60%,0.31,114.8,0.23%,2.15,1591,0.53%,0.16,242.7,0.17%,0,0,,0,0,,1.52,3196.7,0.44%,12.11,34429,0.61%,0.78,1942.4,0.27%,40.83,73854.5,2.05%,13.0425,15306.7,1.07%,0,0.2,,0,0,
638,781,shot_638,0,0.1,,3.23,85.6,0.74%,3.83,317,0.56%,10.89,2264.9,0.59%,0.24,88.2,0.21%,2.13,1571.3,0.53%,0.1083,164.4,0.13%,0,0,,0,0,,1.49,3142.2,0.44%,12.4,35388.3,0.62%,0.87,2167.6,0.29%,42.56,76530.7,2.13%,13.4852,15628.8,1.10%,0.0021,1.6,0.02%,0,0,
639,782,shot_639,3.71,15.2,2.30%,2.82,74.1,0.74%,4.02,331.4,0.54%,11.44,2378.9,0.62%,0.26,98.4,0.22%,2.41,1790.3,0.56%,0.0776,118.7,0.10%,0,0,,0,0,,1.67,3611.8,0.47%,13.63,40180.1,0.69%,0.91,2322.2,0.31%,47.67,87538.9,2.39%,14.7919,17403.9,1.21%,0.0244,19,0.04%,0,0,
640,783,shot_640,3.94,16.1,2.48%,2.88,75.4,0.76%,3.9,321.1,0.56%,12.35,2566.5,0.67%,0.37,138.1,0.23%,2.53,1876.7,0.56%,0.0436,66.7,0.07%,0,0,,0,0,,1.77,3866.5,0.48%,14.67,43764.2,0.74%,1.08,2744.6,0.35%,51.56,94732.5,2.58%,16.0463,18769.4,1.31%,0.0277,21.4,0.04%,0,0,
641,784,shot_641,2.93,12,2.41%,3.66,97.3,0.75%,4.44,369,0.48%,13.76,2874.7,0.74%,0.27,100.3,0.23%,2.85,2115,0.57%,0.1618,246.6,0.17%,0,0,,0,0,,1.77,3868.4,0.48%,14.49,43434.4,0.73%,1.05,2684.7,0.34%,51.67,95981,2.59%,15.9755,18930.5,1.31%,0.0015,1.2,0.02%,0.0138,4,0.07%
642,785,shot_642,2.61,10.8,2.37%,3.59,96.1,0.74%,4.44,371.3,0.48%,14.36,3015.9,0.77%,0.26,97.2,0.22%,3.01,2230.5,0.57%,0.1419,216.1,0.16%,0,0,,0,0,,1.8,3928.7,0.49%,14,41998.7,0.70%,1.03,2642.5,0.34%,51.15,95457.9,2.56%,15.488,18431.8,1.27%,0.0041,3.2,0.02%,0,0,
643,786,shot_643,3.93,16.4,2.32%,3.54,94.7,0.74%,4.54,379.4,0.46%,14.17,2973,0.76%,0.26,96,0.22%,2.64,1960,0.57%,0.1331,203.2,0.15%,0,0,,0,0,,1.86,4053.7,0.50%,13.86,41639.5,0.70%,0.96,2484.3,0.32%,50.02,94039,2.51%,15.2782,18391.8,1.25%,0,0,,0.0412,12.3,0.07%
644,787,shot_644,3.5,14.3,2.39%,2.76,72.7,0.74%,4.06,334.8,0.53%,12.64,2632.9,0.68%,0.3,111,0.23%,2.45,1815,0.56%,0.0888,135.7,0.11%,0,0,,0,0,,1.86,4058,0.50%,14.01,41731.6,0.70%,1.1,2809,0.35%,50.97,94000.5,2.55%,15.7665,18466.3,1.29%,0.012,9.3,0.03%,0,0.3,
645,788,shot_645,2.83,11.3,2.39%,2.51,65,0.73%,3.74,305.8,0.57%,11.46,2367.7,0.62%,0.25,92.8,0.22%,2.2,1632.9,0.54%,0.0612,93.6,0.08%,0,0,,0,0,,1.91,4154.6,0.50%,14.4,42521.9,0.72%,1.05,2650.4,0.34%,51.7,93839.5,2.59%,16.5202,18961.5,1.35%,0.0035,2.7,0.02%,0,0,
646,789,shot_646,2.1,8.4,2.35%,3.15,82.2,0.76%,3.45,282.4,0.60%,11.36,2354.3,0.62%,0.26,98.4,0.22%,2.05,1525.4,0.52%,0.0509,78.2,0.07%,0,0,,0,0,,2.02,4396.1,0.52%,14.36,42322.5,0.72%,1.21,3043.4,0.38%,51.39,93152.6,2.58%,16.3316,18734.1,1.34%,0,1,,0,0,
647,790,shot_647,1.74,6.9,2.23%,2.59,67.6,0.73%,3.67,300.9,0.58%,11.17,2319.3,0.61%,0.21,79.3,0.20%,2.18,1631.9,0.54%,0.0799,123.2,0.10%,0,0,,0,0,,2.01,4394.7,0.52%,14.62,43123.1,0.74%,1.03,2585.5,0.34%,52.39,94426.5,2.63%,16.3437,18618,1.34%,0,0,,0,0,
648,791,shot_648,2.85,11.5,2.34%,2.4,62.5,0.72%,3.58,294.1,0.58%,10.93,2274.8,0.60%,0.23,88.4,0.21%,2.14,1604,0.53%,0.1133,175.3,0.13%,0,0,,0,0,,1.98,4343.8,0.51%,14.62,43529.2,0.74%,1.14,2898.7,0.36%,52.89,96206.4,2.65%,16.5942,19031.7,1.36%,0.0313,23.6,0.04%,0,0,
649,792,shot_649,2.62,10.3,2.42%,2.06,52.7,0.70%,3.3,267.6,0.60%,9.41,1943.4,0.52%,0.16,59.6,0.17%,1.82,1368.6,0.49%,0.0736,114.6,0.09%,0,0,,0,0,,2.13,4693.1,0.53%,15.05,44714.1,0.76%,1.32,3317.2,0.40%,55.03,98604.6,2.76%,17.2732,19353.2,1.41%,0,0.2,,0,0,
650,793,shot_650,0.22,0.9,2.17%,2.22,56.2,0.71%,3.05,243.7,0.61%,7.79,1591.2,0.44%,0.19,70.4,0.19%,1.74,1310.5,0.48%,0.0047,7.4,0.03%,0,0,,0,0,,2.3,5043.9,0.54%,15.63,45801.9,0.79%,1.35,3322.9,0.41%,57.33,99934.2,2.87%,18.2228,19702.8,1.49%,0.0203,14.4,0.04%,0,0,
651,794,shot_651,4.3,16.7,2.52%,1.21,30.4,0.58%,2.79,221.8,0.61%,6.72,1367.9,0.39%,0.13,50.7,0.15%,1.49,1129.7,0.44%,0,0,,0,0,,0,0,,2.58,5707.5,0.56%,15.47,45541.7,0.78%,1.31,3233.6,0.40%,56.71,99794,2.84%,17.9745,19670.9,1.47%,0.0012,0.9,0.02%,0,0,
652,795,shot_652,4.8,19,2.45%,1.06,27,0.54%,2.64,213.4,0.60%,8.69,1800.9,0.48%,0.13,48.4,0.15%,1.31,997.4,0.40%,0,14.7,,0,0,,0,0,,5.57,12119.3,0.28%,15.55,43618.8,0.78%,1.17,2809.1,0.37%,53.7,93878.5,2.69%,16.8637,18909.8,1.38%,0.0656,48.5,0.04%,0,0,
653,796,shot_653,3.43,14.5,2.60%,2.41,65.6,0.73%,2.44,209.7,0.60%,13.41,2933.9,0.72%,0.3,118.6,0.23%,1.05,818.5,0.34%,0,17.6,,0,0,,0,0,,13.19,27717.3,0.66%,15.29,38184.8,0.77%,0.92,2085.3,0.31%,45.71,78665.1,2.29%,13.0788,15685.2,1.07%,0.6183,501.8,0.23%,0,5.1,
654,797,shot_654,2.13,10.1,2.59%,2.98,89.9,0.74%,1.78,168.1,0.53%,18.68,4478.9,0.98%,0.54,220.9,0.20%,0.69,562.4,0.24%,0.0671,112.9,0.09%,0,0,,0,0,,26.14,51544.5,1.31%,14.6,29786.4,0.74%,0.66,1333.6,0.24%,29.71,49099.7,1.49%,7.0212,9537.1,0.58%,2.15,2067.6,0.53%,0.1163,40.7,0.07%
655,798,shot_655,6.57,36.4,2.33%,2.22,74.5,0.66%,2.47,261,0.59%,21.65,5731.1,1.12%,0.63,274.3,0.23%,0.46,393.9,0.21%,0.2872,510.7,0.23%,0,0,,0,0,,37.81,71393.7,1.90%,12.72,22005.7,0.64%,0.17,321.9,0.18%,12.49,20500.8,0.63%,2.0401,3411.5,0.46%,3.1081,3882.5,0.57%,0.0184,8.2,0.05%
656,799,shot_656,4.48,26.1,2.41%,2.93,103,0.72%,2.23,244.9,0.58%,21.46,5908.1,1.11%,0.68,305,0.24%,0.39,345.3,0.23%,0.3426,625.1,0.24%,0,0,,0,0,,44.61,80924.4,2.24%,12.43,19170.4,0.63%,0,0,,4.4,7027.9,0.41%,0.4478,811.7,0.16%,4.6961,6464.8,0.65%,0.0251,11.9,0.05%
657,800,shot_657,6.45,38.9,2.40%,2.91,101.6,0.72%,2.26,245.4,0.58%,19.97,5426.4,1.04%,1.02,451.5,0.34%,0.65,566.8,0.23%,0.4098,734.1,0.23%,0,0,,0.14,254.5,0.15%,39.35,71967,1.97%,11.46,18339.7,0.58%,0,0,,2.02,3390,0.52%,0.0152,30.3,0.03%,5.4652,8020.6,0.76%,0.0204,10,0.05%
658,801,shot_658,5.79,35.7,2.10%,2.17,76.2,0.65%,2.94,321.9,0.60%,20.82,5605.5,1.08%,0.52,217.3,0.19%,0.67,556.1,0.24%,0.7684,1307.7,0.27%,0,0,,0.22,371.7,0.20%,28.87,52124.2,1.45%,9.06,15337.9,0.46%,0,0,,1.88,3318.4,0.50%,0.0146,29.9,0.03%,4.9744,7689.7,0.69%,0.0835,42.3,0.04%
659,802,shot_659,6.88,42.1,2.17%,2.26,76,0.67%,1.88,195.3,0.53%,14.32,3705,0.76%,0.58,241.8,0.21%,0.63,516.5,0.22%,0.3937,662.6,0.23%,0,0,,0.09,157.4,0.11%,22.29,40169,1.12%,7.51,12746.9,0.38%,0,0,,1.41,2461.8,0.42%,0.0342,69.6,0.03%,4.0451,6203.7,0.56%,0.0328,16.4,0.05%
660,803,shot_660,6.44,40.3,2.01%,1.73,59.7,0.60%,1.11,118.7,0.39%,11.68,3145.9,0.62%,0.55,239.1,0.20%,0.42,362,0.22%,0.2804,491.6,0.23%,0,0,,0.01,16.7,0.03%,20.82,37385.4,1.05%,6.28,10412.9,0.32%,0,0,,0.76,1320.9,0.26%,0.0116,23.8,0.03%,2.5092,3935.1,0.56%,0.0208,11.1,0.05%
661,804,shot_661,10.33,63.8,2.42%,2.01,67.5,0.66%,1.15,120.3,0.41%,16.33,4312.8,0.86%,0.72,308.5,0.25%,0.28,241.1,0.23%,0.2556,447.9,0.22%,0,0,,0,0,,29.04,53537.5,1.46%,10.12,16806.8,0.51%,0,0,,1.22,2064.2,0.38%,0.0109,21.9,0.03%,4.1547,6338,0.58%,0.0347,17.7,0.05%
662,805,shot_662,8.24,49.5,2.33%,1.95,65.5,0.64%,1.52,159.9,0.48%,15.13,4005.7,0.80%,0.83,361.5,0.29%,0.27,227.7,0.22%,0.2902,512.5,0.23%,0,0,,0,0,,30.96,55909.4,1.55%,10.05,15898.4,0.51%,0,0,,1.32,2150.1,0.40%,0.0037,7,0.01%,3.8213,5597,0.56%,0.0162,8,0.04%
663,806,shot_663,11.86,73,2.47%,1.8,60.1,0.63%,1.39,145.6,0.46%,15.72,4150.1,0.83%,0.8,346.5,0.28%,0.22,187.8,0.20%,0.2892,513.4,0.23%,0,0,,0,0,,33.56,60907.7,1.68%,9.09,14394.8,0.46%,0,0,,1.27,2118.8,0.39%,0.0144,28.4,0.03%,3.3654,5102,0.56%,0.0269,14,0.05%
664,807,shot_664,9.14,55.9,2.23%,2.83,97,0.70%,1.74,183.9,0.51%,14.69,3911.5,0.77%,0.75,329.5,0.26%,0.27,237,0.22%,0.1807,324,0.18%,0,0,,0,0,,34.26,61661.1,1.72%,8.15,12532.7,0.41%,0,0,,0.9,1477.5,0.30%,0.0309,60.5,0.03%,2.883,4348.6,0.57%,0.0444,23.3,0.04%
665,808,shot_665,8.15,49.2,2.12%,1.95,66.3,0.62%,1.54,163.9,0.47%,13.87,3723.9,0.73%,0.69,307.5,0.25%,0.26,226.6,0.22%,0.2135,384.8,0.20%,0,0,,0,0,,33.63,59968,1.69%,7.76,11688.4,0.40%,0,0,,0.91,1475,0.30%,0.009,17.3,0.02%,2.8027,4141.8,0.56%,0.0216,11.1,0.05%
666,809,shot_666,8.91,54.1,2.32%,2.68,90,0.71%,1.24,128.7,0.42%,13.45,3540.2,0.71%,0.65,284.5,0.23%,0.34,288.2,0.23%,0.2259,401.2,0.21%,0,0,,0,0,,31.25,56065.9,1.57%,8.1,12547,0.41%,0,0,,0.98,1602.1,0.32%,0.005,9.7,0.02%,3.1822,4747.8,0.57%,0.0479,24.5,0.04%
667,810,shot_667,7.05,41.9,2.24%,1.79,59.2,0.62%,1.4,144.3,0.46%,13.07,3397.3,0.69%,0.73,311.1,0.26%,0.41,342.9,0.22%,0.261,451.7,0.22%,0,0,,0,0,,26.56,47282.9,1.33%,8.52,13453.7,0.43%,0,0,,1.13,1834.8,0.36%,0,0.1,,3.7878,5513.2,0.56%,0.0339,16.4,0.05%
668,811,shot_668,5.93,35.3,2.13%,2.72,90.5,0.70%,1.84,188.5,0.53%,14.75,3776,0.78%,0.69,287.3,0.25%,0.53,431.6,0.19%,0.361,603.6,0.23%,0,0,,0,0,,23.69,42244.3,1.19%,9.05,14964.8,0.46%,0,0,,1.23,2051.5,0.38%,0.0097,18.9,0.02%,4.3916,6497.8,0.61%,0.0537,25.8,0.04%
669,812,shot_669,3.32,19.2,2.24%,2.66,89.4,0.71%,1.98,205.5,0.55%,15.95,4128.5,0.84%,0.7,290.2,0.25%,0.55,451,0.20%,0.4185,702.2,0.22%,0,0,,0,1,,26.38,46517.3,1.32%,9.69,15580.8,0.49%,0,0,,1.48,2420.1,0.43%,0.02,38.9,0.03%,5.0223,7124.9,0.70%,0.0619,28.3,0.04%
670,813,shot_670,5.11,29.9,2.35%,2.09,70.9,0.66%,2.19,232.8,0.57%,17.03,4521.5,0.89%,0.73,317.1,0.26%,0.53,447.8,0.19%,0.3404,598,0.23%,0,0,,0.06,111.8,0.08%,36.16,63654.5,1.81%,9.83,14933.4,0.50%,0,0,,1.46,2333.4,0.43%,0.0054,10.1,0.02%,5.003,7095.9,0.69%,0.0863,40.6,0.05%
671,814,shot_671,7.47,45.2,2.39%,2.38,84.4,0.67%,3.01,334.2,0.60%,19.56,5398.1,1.02%,0.54,243.7,0.20%,0.52,456.7,0.19%,0.5984,1095.6,0.21%,0,0,,0.11,194.6,0.12%,46.19,82123.1,2.32%,8.81,13101.1,0.45%,0,0,,1.62,2628.1,0.46%,0.0087,16.7,0.02%,3.6852,5437.2,0.56%,0.018,9.3,0.04%
672,815,shot_672,11.43,70.1,2.65%,2.63,93.9,0.70%,2.37,265.2,0.59%,21.92,6151.7,1.14%,0.53,242.8,0.20%,0.4,364.8,0.23%,0.5945,1122.1,0.21%,0,0,,0.03,66.9,0.06%,56.14,101303.1,2.81%,8.57,12686.1,0.44%,0,0,,2.98,4912.2,0.57%,0.2769,530.8,0.11%,2.7886,4127.1,0.56%,0.0469,25.1,0.04%
673,816,shot_673,4.36,24.8,2.42%,2.11,75.1,0.64%,2.53,285.4,0.59%,20.71,5865.2,1.07%,0.48,221.7,0.20%,0.43,395.1,0.22%,0.5813,1112.4,0.21%,0,0,,0,0,,58.75,104789.9,2.94%,9.58,13761.7,0.49%,0.04,70.2,0.07%,6.82,10449.6,0.35%,0.9112,1552.3,0.29%,2.0784,2715.6,0.52%,0.0413,19.8,0.04%
674,817,shot_674,0,0,0.00%,1.72,58.5,0.62%,1.79,194,0.53%,21.6,5917.3,1.12%,0.32,147.4,0.24%,0.56,507.4,0.20%,0.2275,425.6,0.21%,0,0,,0,0,,58.17,103599.7,2.91%,11.66,17150.6,0.59%,0.31,487.1,0.23%,14.95,21881.2,0.76%,2.5958,3882.2,0.47%,1.4602,1643.2,0.44%,0.05,20.9,0.04%
675,818,shot_675,0,0,0.00%,2.43,78,0.71%,1.87,189.7,0.54%,20.97,5405.7,1.09%,0.41,177.5,0.23%,0.72,620,0.25%,0.1155,206.2,0.14%,0,0,,0,0,,48.03,87728.1,2.41%,13.09,21284.1,0.66%,0.51,863.6,0.19%,23.34,34684.4,1.17%,4.592,6394,0.38%,1.0615,1088,0.35%,0,11.2,
676,819,shot_676,3.57,16.9,2.83%,2.88,87.2,0.74%,2.47,235.5,0.60%,20.09,4841.2,1.05%,0.4,163.1,0.23%,0.97,787.1,0.32%,0,46,,0,0,,0,0,,34.83,66837.8,1.75%,13.99,26565.4,0.71%,0.79,1490.3,0.27%,30.47,48913.8,1.53%,6.7969,9173.1,0.56%,0.8638,837.4,0.30%,0,13.3,
677,820,shot_677,5.47,24.8,2.77%,2.75,78.9,0.75%,2.51,226.7,0.60%,18.46,4217.9,0.97%,0.38,152.1,0.23%,1.29,1011.9,0.40%,0.0261,42.5,0.07%,0,0,,0,0,,24.23,48142.7,1.22%,14.47,31143,0.73%,0.87,1801.5,0.30%,36.49,61243.5,1.83%,9.4042,12238.1,0.77%,0.8975,815.7,0.31%,0,7.6,
678,821,shot_678,1.78,7.6,2.58%,2.88,80,0.75%,3.45,301.9,0.60%,16.83,3708.8,0.89%,0.44,168.1,0.22%,1.64,1252.4,0.47%,0.044,69.6,0.08%,0,0,,0,0,,17.49,35275.9,0.88%,15.23,35286.7,0.77%,1.07,2278,0.35%,42.81,71713.3,2.15%,11.4893,13980.9,0.94%,0.6062,507.1,0.23%,0,8.7,
679,822,shot_679,1.82,7.6,2.54%,2.8,75.8,0.76%,3.96,337.8,0.55%,15.73,3377.9,0.84%,0.38,144,0.23%,1.64,1235.3,0.47%,0,5.2,,0,0,,0,0,,13.44,27523.2,0.68%,15.27,37476.2,0.77%,1.07,2364.2,0.35%,46.07,78475,2.31%,13.398,15930.7,1.10%,0.3322,267.3,0.13%,0,0,
680,823,shot_680,1.11,4.5,2.46%,1.88,49.7,0.68%,3.07,256.6,0.61%,14.53,3084.3,0.78%,0.3,112.1,0.23%,1.52,1141.4,0.44%,0.0517,80.4,0.08%,0,0,,0,0,,12.14,24889.6,0.61%,15.75,39011.3,0.79%,1.15,2548.3,0.37%,49.05,81959.8,2.46%,14.3886,16425.8,1.18%,0.1989,152.9,0.09%,0,0.7,
681,824,shot_681,0.56,2.2,2.44%,2.12,55.2,0.72%,2.51,206.9,0.60%,13.63,2853.5,0.73%,0.21,80.6,0.21%,1.33,993.7,0.41%,0,6.2,,0,0,,0,0,,10.59,21858,0.54%,15.84,40110.3,0.80%,1.26,2801.7,0.39%,51.43,85874,2.58%,15.4934,17302.9,1.27%,0.0845,63.1,0.05%,0.1125,31.3,0.08%
682,825,shot_682,4.51,18,2.66%,1.91,49,0.69%,2.87,232.7,0.61%,12.9,2664.1,0.70%,0.27,100.8,0.23%,1.31,972.6,0.40%,0,20.9,,0,0,,0,0,,10.87,22392.8,0.55%,15.74,39886.3,0.79%,1.33,2971.7,0.41%,50.87,85592.1,2.55%,15.3331,17339.3,1.25%,0.1028,77.8,0.05%,0,0,
683,826,shot_683,0.33,1.3,2.37%,2.6,66.9,0.74%,2.14,174.1,0.57%,12.43,2580.4,0.67%,0.25,92.2,0.22%,1.31,973.1,0.40%,0,4,,0,0,,0,0,,10.29,21212.8,0.52%,15.85,40132,0.80%,1.23,2726.6,0.38%,52.22,86416,2.62%,15.6285,17193.5,1.28%,0.1437,105.6,0.07%,0,4,
684,827,shot_684,1.71,6.8,2.67%,1.99,51.7,0.71%,2.09,171.6,0.57%,13.58,2848.8,0.73%,0.19,72.5,0.19%,1.23,920.9,0.39%,0,7.2,,0,0,,0,0,,11.77,24136.4,0.59%,15.72,39050.8,0.79%,1.29,2835.6,0.40%,50.07,83156.9,2.51%,15.0145,16862.2,1.23%,0.2616,196.9,0.11%,0,10.2,
685,828,shot_685,4.93,20.4,2.79%,1.17,30.9,0.58%,1.94,163.2,0.55%,15.52,3328.7,0.83%,0.18,68.5,0.19%,1.1,826.5,0.35%,0,11.4,,0,0,,0,0,,14.31,29250.5,0.72%,15.49,37491.2,0.78%,1.26,2764.2,0.39%,46.53,78166.4,2.33%,13.5156,15853.5,1.11%,0.2859,227.1,0.12%,0.0468,13.8,0.07%
686,829,shot_686,1.88,8,2.67%,2.31,63.9,0.73%,1.6,139.4,0.50%,18.03,4015.5,0.95%,0.22,86,0.21%,0.87,665.7,0.29%,0,0.3,,0,0,,0,0,,19.38,38531.1,0.97%,15,33429.3,0.76%,1,2086.2,0.33%,40.95,67249.7,2.05%,11.1484,13489.9,0.91%,0.6126,510.1,0.23%,0.0404,12.5,0.07%
687,830,shot_687,3.87,17.6,2.66%,1.44,41.6,0.60%,1.75,161,0.53%,20.4,4753.7,1.07%,0.23,89.8,0.21%,0.8,625.7,0.27%,0,14.3,,0,0,,0,0,,24.07,47252.3,1.21%,14.43,30240.5,0.73%,0.71,1437.4,0.25%,33.68,55601.8,1.69%,8.6187,11227.9,0.71%,1.0687,975.3,0.35%,0,7.2,
688,831,shot_688,4.85,23.6,2.67%,2.28,69.6,0.71%,1.32,126.7,0.45%,21.5,5262.4,1.12%,0.38,154.5,0.23%,0.7,566.2,0.25%,0,10.4,,0,0,,0,0,,29.55,57118.7,1.48%,13.4,26080.8,0.68%,0.61,1195.4,0.22%,25.73,42592.3,1.29%,5.7334,8133.1,0.47%,1.8106,1843.8,0.49%,0,10.2,
689,832,shot_689,5.16,27.7,2.32%,2.35,78.1,0.68%,2.32,241.7,0.58%,22.82,5961.7,1.18%,0.45,191,0.21%,0.51,428.8,0.19%,0.2628,458.8,0.22%,0,0,,0,0,,36.72,68869.1,1.84%,11.82,20693.8,0.60%,0.38,695.4,0.23%,15.6,25529.3,0.79%,2.8252,4522.9,0.46%,2.3329,2768,0.55%,0.034,14.6,0.05%
690,833,shot_690,3.29,18.5,2.34%,2.33,81.7,0.68%,1.95,214.7,0.54%,23.05,6379.8,1.19%,0.46,205.9,0.21%,0.43,375.2,0.22%,0.3032,552.2,0.23%,0,0,,0,0,,43.89,80849.5,2.20%,11.72,18778.6,0.59%,0.1,172.6,0.12%,9.5,15141.4,0.48%,1.3691,2319,0.39%,2.7239,3492.1,0.56%,0.127,58.5,0.06%
691,834,shot_691,3.54,20.6,2.44%,2.59,93.2,0.71%,1.32,148.7,0.44%,21.14,6028.7,1.10%,0.7,321.2,0.25%,0.29,263,0.23%,0.2209,418.2,0.21%,0,0,,0,0,,49.15,89197.4,2.46%,11.84,17627.9,0.60%,0,29.7,,5.02,7836.5,0.26%,0.5553,980.2,0.20%,3.2896,4444.4,0.56%,0.0555,26.6,0.04%
692,835,shot_692,8.16,50.2,2.50%,2.67,96.6,0.70%,1.47,167.1,0.47%,21.33,6099.6,1.10%,0.86,398,0.29%,0.32,289.5,0.23%,0.229,436.3,0.21%,0,0,,0,0,,49.4,91728.5,2.48%,11.35,17413.2,0.57%,0,0,,2.2,3605.1,0.54%,0.1582,304.3,0.06%,3.7319,5519.3,0.56%,0.046,23.9,0.04%
693,836,shot_693,7.91,49.1,2.30%,2.96,107,0.69%,1.79,202.2,0.51%,19.25,5470.1,1.00%,0.89,412.2,0.30%,0.34,307.8,0.23%,0.3693,702.8,0.23%,0,0,,0.01,25,0.04%,45.77,85345.4,2.29%,11.49,17831.6,0.58%,0,0,,1.38,2269.1,0.41%,0.0377,73.6,0.02%,4.0445,6062.8,0.56%,0.0392,20.3,0.05%
694,837,shot_694,9.33,57.7,2.34%,2.92,103.2,0.70%,2.14,236,0.56%,18.97,5254.6,0.99%,0.9,410.7,0.30%,0.36,327.2,0.23%,0.2795,521.9,0.23%,0,0,,0.03,65.9,0.06%,43.64,81352.2,2.19%,12.32,19407.5,0.62%,0,0,,1.4,2312.5,0.42%,0.0177,34.7,0.03%,4.3632,6537.9,0.60%,0.0725,37.3,0.04%
695,838,shot_695,13.64,86.5,2.65%,2.82,98.1,0.72%,1.53,165.9,0.48%,19.59,5381.7,1.02%,0.88,397.5,0.30%,0.29,260.9,0.23%,0.3072,571.7,0.23%,0,0,,0,4.2,,42.91,81420,2.15%,12.52,20424.1,0.63%,0,0,,1.37,2328.9,0.41%,0.0146,29.4,0.03%,4.6232,7157.1,0.64%,0.0184,9.7,0.05%
696,839,shot_696,9.38,58.1,2.49%,3.87,136.4,0.69%,1.7,185.2,0.51%,19.92,5483.9,1.04%,0.94,425.1,0.32%,0.29,254.5,0.23%,0.2451,453.4,0.22%,0,0,,0,0,,42.84,80230.8,2.15%,12.84,20549,0.65%,0,0,,1.47,2441.7,0.43%,0.0101,19.9,0.03%,4.8145,7243.9,0.67%,0.0014,0.7,0.03%
697,840,shot_697,7.24,44,2.36%,3.14,110.9,0.71%,1.74,191.3,0.51%,19.17,5320.7,1.00%,1.02,463.2,0.34%,0.28,254.5,0.23%,0.3316,615.7,0.23%,0,0,,0,4,0.02%,42.63,78949.8,2.14%,13.03,20404,0.66%,0,0,,1.49,2414.1,0.44%,0.0055,10.5,0.02%,4.7099,6902.5,0.65%,0.0505,25.2,0.03%
698,841,shot_698,7.14,43.5,2.48%,3.58,126.7,0.71%,1.38,151.6,0.46%,19.59,5441.3,1.02%,0.99,448.5,0.33%,0.27,240.2,0.22%,0.2487,461.9,0.22%,0,0,,0,8.3,,42.65,79305.1,2.14%,13.28,20897.2,0.67%,0,0,,1.53,2480.8,0.44%,0.0223,42.7,0.04%,4.8108,7056.5,0.67%,0.0528,26.3,0.04%
699,842,shot_699,10.99,68.8,2.46%,2.92,102.7,0.71%,2.13,233.7,0.57%,19.47,5364.8,1.01%,1.09,492.7,0.35%,0.28,254.2,0.23%,0.2482,460.3,0.22%,0,0,,0,0.6,,42.21,79573.5,2.12%,12.7,20529.2,0.64%,0,0,,1.38,2311.9,0.41%,0.0009,1.7,0.01%,4.5897,7005.5,0.64%,0.0275,14.3,0.05%
700,843,shot_700,7.01,42.6,2.39%,2.49,87.7,0.69%,1.64,180.9,0.50%,19.74,5500.9,1.03%,0.92,417.9,0.31%,0.26,231,0.22%,0.2275,422.7,0.21%,0,0,,0,0,,42.31,78957.3,2.12%,13.09,20698.6,0.66%,0,0,,1.49,2442.3,0.44%,0.0096,18.8,0.03%,5.0362,7362.5,0.70%,0.032,15.8,0.05%
701,844,shot_701,7.99,48.7,2.48%,3.62,126.7,0.71%,1.62,175.4,0.50%,19.48,5330,1.01%,0.82,366.4,0.28%,0.33,293,0.23%,0.2649,486,0.22%,0,0,,0,0,,41.05,76662.5,2.06%,13.39,21459.5,0.68%,0,0,,1.6,2648.1,0.46%,0.0223,44.2,0.04%,4.9995,7354.3,0.69%,0.0429,21.3,0.04%
702,845,shot_702,11.75,73.1,2.60%,3.32,114,0.72%,1.72,183,0.52%,19.66,5276,1.02%,0.99,437.9,0.33%,0.33,288.3,0.23%,0.3127,564,0.23%,0,0,,0,0,,38.42,72465.6,1.93%,13.15,21867.4,0.66%,0,0,,1.44,2473.5,0.43%,0.0132,27.2,0.03%,5.1444,7841,0.71%,0.0411,21,0.05%
703,846,shot_703,8.03,48.5,2.54%,3.37,115.2,0.72%,1.36,144.3,0.46%,21.03,5621.4,1.09%,0.96,412.8,0.32%,0.39,329.6,0.23%,0.296,522.3,0.23%,0,0,,0,3.2,,37.26,68931.6,1.87%,13.56,22229,0.68%,0,0,,1.57,2626.7,0.45%,0.0195,39.2,0.04%,5.8602,8619.7,0.81%,0.0758,36.8,0.04%
