   PIQUANT 0.0.0-main  ps__0368_0699563413_000PTFE_shot_19.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
11.8634, 89.5208, 102.835, 89.3035, 9.56665, -13.3144, 0, 102.835, 89.3035, 89.3035, 89.3035, 89.3035, 89.3035, 89.3035, 89.3035, 89.3035, 89.3035, 89.3035, 89.3035, 89.3035
11.8715, 91.4142, 102.721, 89.096, 9.6651, -11.3068, 0, 102.721, 89.096, 89.096, 89.096, 89.096, 89.096, 89.096, 89.096, 89.096, 89.096, 89.096, 89.096, 89.096
11.8796, 78.8093, 102.584, 88.8845, 8.9894, -23.775, 0, 102.584, 88.8845, 88.8845, 88.8845, 88.8845, 88.8845, 88.8845, 88.8845, 88.8845, 88.8845, 88.8845, 88.8845, 88.8845
11.8877, 98.4183, 102.425, 88.6692, 10.0209, -4.00665, 0, 102.425, 88.6692, 88.6692, 88.6692, 88.6692, 88.6692, 88.6692, 88.6692, 88.6692, 88.6692, 88.6692, 88.6692, 88.6692
11.8958, 105.288, 102.245, 88.452, 10.358, 3.04353, 0, 102.245, 88.452, 88.452, 88.452, 88.452, 88.452, 88.452, 88.452, 88.452, 88.452, 88.452, 88.452, 88.452
11.9039, 98.4587, 102.046, 88.2351, 10.0229, -3.5874, 0, 102.046, 88.2351, 88.2351, 88.2351, 88.2351, 88.2351, 88.2351, 88.2351, 88.2351, 88.2351, 88.2351, 88.2351, 88.2351
11.912, 101.153, 101.84, 88.0303, 10.1564, -0.68689, 0, 101.84, 88.0303, 88.0303, 88.0303, 88.0303, 88.0303, 88.0303, 88.0303, 88.0303, 88.0303, 88.0303, 88.0303, 88.0303
11.9201, 105.746, 101.61, 87.8199, 10.3801, 4.13663, 0, 101.61, 87.8199, 87.8199, 87.8199, 87.8199, 87.8199, 87.8199, 87.8199, 87.8199, 87.8199, 87.8199, 87.8199, 87.8199
11.9282, 98.77, 101.355, 87.604, 10.0384, -2.58496, 0, 101.355, 87.604, 87.604, 87.604, 87.604, 87.604, 87.604, 87.604, 87.604, 87.604, 87.604, 87.604, 87.604
11.9363, 95.1108, 101.079, 87.3855, 9.85448, -5.9679, 0, 101.079, 87.3855, 87.3855, 87.3855, 87.3855, 87.3855, 87.3855, 87.3855, 87.3855, 87.3855, 87.3855, 87.3855, 87.3855
11.9444, 102.878, 100.784, 87.1673, 10.241, 2.0932, 0, 100.784, 87.1673, 87.1673, 87.1673, 87.1673, 87.1673, 87.1673, 87.1673, 87.1673, 87.1673, 87.1673, 87.1673, 87.1673
11.9525, 115.239, 100.489, 86.9668, 10.8277, 14.7495, 0, 100.489, 86.9668, 86.9668, 86.9668, 86.9668, 86.9668, 86.9668, 86.9668, 86.9668, 86.9668, 86.9668, 86.9668, 86.9668
11.9606, 106.628, 100.169, 86.7589, 10.4225, 6.45877, 0, 100.169, 86.7589, 86.7589, 86.7589, 86.7589, 86.7589, 86.7589, 86.7589, 86.7589, 86.7589, 86.7589, 86.7589, 86.7589
11.9687, 83.8988, 99.8249, 86.5435, 9.26816, -15.9261, 0, 99.8249, 86.5435, 86.5435, 86.5435, 86.5435, 86.5435, 86.5435, 86.5435, 86.5435, 86.5435, 86.5435, 86.5435, 86.5435
11.9768, 88.838, 99.4601, 86.3246, 9.5309, -10.622, 0, 99.4601, 86.3246, 86.3246, 86.3246, 86.3246, 86.3246, 86.3246, 86.3246, 86.3246, 86.3246, 86.3246, 86.3246, 86.3246
11.9849, 93.5896, 99.0795, 86.106, 9.777, -5.48981, 0, 99.0795, 86.106, 86.106, 86.106, 86.106, 86.106, 86.106, 86.106, 86.106, 86.106, 86.106, 86.106, 86.106
11.993, 103.072, 98.7029, 85.9069, 10.2505, 4.36951, 0, 98.7029, 85.9069, 85.9069, 85.9069, 85.9069, 85.9069, 85.9069, 85.9069, 85.9069, 85.9069, 85.9069, 85.9069, 85.9069
12.0011, 87.0843, 98.3039, 85.6999, 9.43845, -11.2196, 0, 98.3039, 85.6999, 85.6999, 85.6999, 85.6999, 85.6999, 85.6999, 85.6999, 85.6999, 85.6999, 85.6999, 85.6999, 85.6999
12.0092, 102.26, 97.8831, 85.4851, 10.2108, 4.37688, 0, 97.8831, 85.4851, 85.4851, 85.4851, 85.4851, 85.4851, 85.4851, 85.4851, 85.4851, 85.4851, 85.4851, 85.4851, 85.4851
12.0173, 102.69, 97.4455, 85.2666, 10.2318, 5.24423, 0, 97.4455, 85.2666, 85.2666, 85.2666, 85.2666, 85.2666, 85.2666, 85.2666, 85.2666, 85.2666, 85.2666, 85.2666, 85.2666
12.0254, 107.108, 96.9959, 85.0483, 10.4455, 10.1117, 0, 96.9959, 85.0483, 85.0483, 85.0483, 85.0483, 85.0483, 85.0483, 85.0483, 85.0483, 85.0483, 85.0483, 85.0483, 85.0483
12.0335, 98.0617, 96.5552, 84.8504, 10.0031, 1.50653, 0, 96.5552, 84.8504, 84.8504, 84.8504, 84.8504, 84.8504, 84.8504, 84.8504, 84.8504, 84.8504, 84.8504, 84.8504, 84.8504
12.0416, 92.1958, 96.0962, 84.6446, 9.70545, -3.90044, 0, 96.0962, 84.6446, 84.6446, 84.6446, 84.6446, 84.6446, 84.6446, 84.6446, 84.6446, 84.6446, 84.6446, 84.6446, 84.6446
12.0497, 98.5699, 95.62, 84.4312, 10.0285, 2.94989, 0, 95.62, 84.4312, 84.4312, 84.4312, 84.4312, 84.4312, 84.4312, 84.4312, 84.4312, 84.4312, 84.4312, 84.4312, 84.4312
12.0578, 88.2943, 95.1316, 84.214, 9.50233, -6.83736, 0, 95.1316, 84.214, 84.214, 84.214, 84.214, 84.214, 84.214, 84.214, 84.214, 84.214, 84.214, 84.214, 84.214
12.0659, 98.9498, 94.6357, 83.9972, 10.0474, 4.31407, 0, 94.6357, 83.9972, 83.9972, 83.9972, 83.9972, 83.9972, 83.9972, 83.9972, 83.9972, 83.9972, 83.9972, 83.9972, 83.9972
12.0739, 97.9783, 94.1513, 83.7984, 9.99892, 3.82701, 0, 94.1513, 83.7984, 83.7984, 83.7984, 83.7984, 83.7984, 83.7984, 83.7984, 83.7984, 83.7984, 83.7984, 83.7984, 83.7984
12.082, 106.473, 93.6547, 83.5932, 10.415, 12.8181, 0, 93.6547, 83.5932, 83.5932, 83.5932, 83.5932, 83.5932, 83.5932, 83.5932, 83.5932, 83.5932, 83.5932, 83.5932, 83.5932
12.0901, 95.7193, 93.1469, 83.3816, 9.88531, 2.57248, 0, 93.1469, 83.3816, 83.3816, 83.3816, 83.3816, 83.3816, 83.3816, 83.3816, 83.3816, 83.3816, 83.3816, 83.3816, 83.3816
12.0982, 93.4562, 92.6321, 83.1669, 9.77017, 0.824081, 0, 92.6321, 83.1669, 83.1669, 83.1669, 83.1669, 83.1669, 83.1669, 83.1669, 83.1669, 83.1669, 83.1669, 83.1669, 83.1669
12.1063, 81.593, 92.1148, 82.9526, 9.14292, -10.5218, 0, 92.1148, 82.9526, 82.9526, 82.9526, 82.9526, 82.9526, 82.9526, 82.9526, 82.9526, 82.9526, 82.9526, 82.9526, 82.9526
12.1144, 93.1576, 91.6099, 82.7527, 9.75488, 1.5477, 0, 91.6099, 82.7527, 82.7527, 82.7527, 82.7527, 82.7527, 82.7527, 82.7527, 82.7527, 82.7527, 82.7527, 82.7527, 82.7527
12.1225, 92, 91.099, 82.548, 9.69536, 0.901031, 0, 91.099, 82.548, 82.548, 82.548, 82.548, 82.548, 82.548, 82.548, 82.548, 82.548, 82.548, 82.548, 82.548
12.1306, 83.7113, 90.5828, 82.3382, 9.25804, -6.87157, 0, 90.5828, 82.3382, 82.3382, 82.3382, 82.3382, 82.3382, 82.3382, 82.3382, 82.3382, 82.3382, 82.3382, 82.3382, 82.3382
12.1387, 70.5822, 90.0649, 82.1262, 8.51952, -19.4827, 0, 90.0649, 82.1262, 82.1262, 82.1262, 82.1262, 82.1262, 82.1262, 82.1262, 82.1262, 82.1262, 82.1262, 82.1262, 82.1262
12.1468, 80.3356, 89.5485, 81.9145, 9.07389, -9.21294, 0, 89.5485, 81.9145, 81.9145, 81.9145, 81.9145, 81.9145, 81.9145, 81.9145, 81.9145, 81.9145, 81.9145, 81.9145, 81.9145
12.1549, 85.9962, 89.0438, 81.7122, 9.38063, -3.04759, 0, 89.0438, 81.7122, 81.7122, 81.7122, 81.7122, 81.7122, 81.7122, 81.7122, 81.7122, 81.7122, 81.7122, 81.7122, 81.7122
12.163, 75.9982, 88.542, 81.5102, 8.83166, -12.5438, 0, 88.542, 81.5102, 81.5102, 81.5102, 81.5102, 81.5102, 81.5102, 81.5102, 81.5102, 81.5102, 81.5102, 81.5102, 81.5102
12.1711, 85.6912, 88.044, 81.3085, 9.36436, -2.35276, 0, 88.044, 81.3085, 81.3085, 81.3085, 81.3085, 81.3085, 81.3085, 81.3085, 81.3085, 81.3085, 81.3085, 81.3085, 81.3085
12.1792, 78.2616, 87.5502, 81.107, 8.95888, -9.28864, 0, 87.5502, 81.107, 81.107, 81.107, 81.107, 81.107, 81.107, 81.107, 81.107, 81.107, 81.107, 81.107, 81.107
12.1873, 73.7323, 87.0613, 80.9056, 8.70243, -13.3289, 0, 87.0613, 80.9056, 80.9056, 80.9056, 80.9056, 80.9056, 80.9056, 80.9056, 80.9056, 80.9056, 80.9056, 80.9056, 80.9056
12.1954, 91.7788, 86.5775, 80.7042, 9.68395, 5.2013, 0, 86.5775, 80.7042, 80.7042, 80.7042, 80.7042, 80.7042, 80.7042, 80.7042, 80.7042, 80.7042, 80.7042, 80.7042, 80.7042
12.2035, 96.0451, 86.0995, 80.5028, 9.90177, 9.94557, 0, 86.0995, 80.5028, 80.5028, 80.5028, 80.5028, 80.5028, 80.5028, 80.5028, 80.5028, 80.5028, 80.5028, 80.5028, 80.5028
12.2116, 99.2735, 85.6249, 80.2988, 10.0635, 13.6486, 0, 85.6249, 80.2988, 80.2988, 80.2988, 80.2988, 80.2988, 80.2988, 80.2988, 80.2988, 80.2988, 80.2988, 80.2988, 80.2988
12.2197, 105.688, 85.1542, 80.092, 10.3773, 20.5341, 0, 85.1542, 80.092, 80.092, 80.092, 80.092, 80.092, 80.092, 80.092, 80.092, 80.092, 80.092, 80.092, 80.092
12.2278, 80.9646, 84.6883, 79.8834, 9.10849, -3.72378, 0, 84.6883, 79.8834, 79.8834, 79.8834, 79.8834, 79.8834, 79.8834, 79.8834, 79.8834, 79.8834, 79.8834, 79.8834, 79.8834
12.2359, 90.9011, 84.2285, 79.6735, 9.63852, 6.67258, 0, 84.2285, 79.6735, 79.6735, 79.6735, 79.6735, 79.6735, 79.6735, 79.6735, 79.6735, 79.6735, 79.6735, 79.6735, 79.6735
12.244, 86.9487, 83.7758, 79.4632, 9.43126, 3.17294, 0, 83.7758, 79.4632, 79.4632, 79.4632, 79.4632, 79.4632, 79.4632, 79.4632, 79.4632, 79.4632, 79.4632, 79.4632, 79.4632
12.2521, 105.137, 83.3309, 79.2532, 10.3507, 21.8059, 0, 83.3309, 79.2532, 79.2532, 79.2532, 79.2532, 79.2532, 79.2532, 79.2532, 79.2532, 79.2532, 79.2532, 79.2532, 79.2532
12.2602, 83.5259, 82.9018, 79.051, 9.24802, 0.6241, 0, 82.9018, 79.051, 79.051, 79.051, 79.051, 79.051, 79.051, 79.051, 79.051, 79.051, 79.051, 79.051, 79.051
12.2683, 84.0182, 82.4751, 78.8433, 9.2746, 1.54312, 0, 82.4751, 78.8433, 78.8433, 78.8433, 78.8433, 78.8433, 78.8433, 78.8433, 78.8433, 78.8433, 78.8433, 78.8433, 78.8433
12.2764, 75.3771, 82.0519, 78.631, 8.79642, -6.67489, 0, 82.0519, 78.631, 78.631, 78.631, 78.631, 78.631, 78.631, 78.631, 78.631, 78.631, 78.631, 78.631, 78.631
12.2845, 79.5856, 81.6348, 78.4166, 9.03248, -2.04916, 0, 81.6348, 78.4166, 78.4166, 78.4166, 78.4166, 78.4166, 78.4166, 78.4166, 78.4166, 78.4166, 78.4166, 78.4166, 78.4166
12.2926, 94.2542, 81.2261, 78.2025, 9.81092, 13.0281, 0, 81.2261, 78.2025, 78.2025, 78.2025, 78.2025, 78.2025, 78.2025, 78.2025, 78.2025, 78.2025, 78.2025, 78.2025, 78.2025
12.3007, 85.8758, 80.8455, 78.0083, 9.37421, 5.0303, 0, 80.8455, 78.0083, 78.0083, 78.0083, 78.0083, 78.0083, 78.0083, 78.0083, 78.0083, 78.0083, 78.0083, 78.0083, 78.0083
12.3088, 101.917, 80.4631, 77.8042, 10.194, 21.4541, 0, 80.4631, 77.8042, 77.8042, 77.8042, 77.8042, 77.8042, 77.8042, 77.8042, 77.8042, 77.8042, 77.8042, 77.8042, 77.8042
12.3169, 90.8476, 80.0804, 77.5917, 9.63575, 10.7673, 0, 80.0804, 77.5917, 77.5917, 77.5917, 77.5917, 77.5917, 77.5917, 77.5917, 77.5917, 77.5917, 77.5917, 77.5917, 77.5917
12.325, 92.925, 79.7015, 77.3751, 9.74295, 13.2235, 0, 79.7015, 77.3751, 77.3751, 77.3751, 77.3751, 77.3751, 77.3751, 77.3751, 77.3751, 77.3751, 77.3751, 77.3751, 77.3751
12.3331, 92.3693, 79.3308, 77.1588, 9.71439, 13.0385, 0, 79.3308, 77.1588, 77.1588, 77.1588, 77.1588, 77.1588, 77.1588, 77.1588, 77.1588, 77.1588, 77.1588, 77.1588, 77.1588
12.3412, 83.3993, 78.9971, 76.9718, 9.24117, 4.40212, 0, 78.9971, 76.9718, 76.9718, 76.9718, 76.9718, 76.9718, 76.9718, 76.9718, 76.9718, 76.9718, 76.9718, 76.9718, 76.9718
12.3492, 90.3651, 78.6566, 76.7705, 9.61067, 11.7084, 0, 78.6566, 76.7705, 76.7705, 76.7705, 76.7705, 76.7705, 76.7705, 76.7705, 76.7705, 76.7705, 76.7705, 76.7705, 76.7705
12.3573, 85.92, 78.3114, 76.557, 9.37656, 7.60857, 0, 78.3114, 76.557, 76.557, 76.557, 76.557, 76.557, 76.557, 76.557, 76.557, 76.557, 76.557, 76.557, 76.557
12.3654, 87.891, 77.9674, 76.3376, 9.48108, 9.92358, 0, 77.9674, 76.3376, 76.3376, 76.3376, 76.3376, 76.3376, 76.3376, 76.3376, 76.3376, 76.3376, 76.3376, 76.3376, 76.3376
12.3735, 84.462, 77.6307, 76.1185, 9.29849, 6.83129, 0, 77.6307, 76.1185, 76.1185, 76.1185, 76.1185, 76.1185, 76.1185, 76.1185, 76.1185, 76.1185, 76.1185, 76.1185, 76.1185
12.3816, 82.7554, 77.3398, 75.9386, 9.20627, 5.41559, 0, 77.3398, 75.9386, 75.9386, 75.9386, 75.9386, 75.9386, 75.9386, 75.9386, 75.9386, 75.9386, 75.9386, 75.9386, 75.9386
12.3897, 88.5293, 77.0376, 75.7407, 9.51469, 11.4917, 0, 77.0376, 75.7407, 75.7407, 75.7407, 75.7407, 75.7407, 75.7407, 75.7407, 75.7407, 75.7407, 75.7407, 75.7407, 75.7407
12.3978, 88.7561, 76.7261, 75.5272, 9.5266, 12.03, 0, 76.7261, 75.5272, 75.5272, 75.5272, 75.5272, 75.5272, 75.5272, 75.5272, 75.5272, 75.5272, 75.5272, 75.5272, 75.5272
12.4059, 89.7502, 76.413, 75.3061, 9.57863, 13.3371, 0, 76.413, 75.3061, 75.3061, 75.3061, 75.3061, 75.3061, 75.3061, 75.3061, 75.3061, 75.3061, 75.3061, 75.3061, 75.3061
12.414, 94.687, 76.1061, 75.0854, 9.83295, 18.5808, 0, 76.1061, 75.0854, 75.0854, 75.0854, 75.0854, 75.0854, 75.0854, 75.0854, 75.0854, 75.0854, 75.0854, 75.0854, 75.0854
12.4221, 84.7974, 75.8502, 74.91, 9.31651, 8.94715, 0, 75.8502, 74.91, 74.91, 74.91, 74.91, 74.91, 74.91, 74.91, 74.91, 74.91, 74.91, 74.91, 74.91
12.4302, 93.7696, 75.5798, 74.7148, 9.7862, 18.1898, 0, 75.5798, 74.7148, 74.7148, 74.7148, 74.7148, 74.7148, 74.7148, 74.7148, 74.7148, 74.7148, 74.7148, 74.7148, 74.7148
12.4383, 88.7906, 75.2968, 74.5019, 9.52841, 13.4938, 0, 75.2968, 74.5019, 74.5019, 74.5019, 74.5019, 74.5019, 74.5019, 74.5019, 74.5019, 74.5019, 74.5019, 74.5019, 74.5019
12.4464, 92.2461, 75.0101, 74.2804, 9.70804, 17.236, 0, 75.0101, 74.2804, 74.2804, 74.2804, 74.2804, 74.2804, 74.2804, 74.2804, 74.2804, 74.2804, 74.2804, 74.2804, 74.2804
12.4545, 65.6525, 74.7282, 74.0592, 8.22512, -9.07566, 0, 74.7282, 74.0592, 74.0592, 74.0592, 74.0592, 74.0592, 74.0592, 74.0592, 74.0592, 74.0592, 74.0592, 74.0592, 74.0592
12.4626, 63.9973, 74.5015, 73.8888, 8.12387, -10.5042, 0, 74.5015, 73.8888, 73.8888, 73.8888, 73.8888, 73.8888, 73.8888, 73.8888, 73.8888, 73.8888, 73.8888, 73.8888, 73.8888
12.4707, 75.7606, 74.2569, 73.6963, 8.8182, 1.50369, 0, 74.2569, 73.6963, 73.6963, 73.6963, 73.6963, 73.6963, 73.6963, 73.6963, 73.6963, 73.6963, 73.6963, 73.6963, 73.6963
12.4788, 79.5628, 73.9964, 73.484, 9.03121, 5.56646, 0, 73.9964, 73.484, 73.484, 73.484, 73.484, 73.484, 73.484, 73.484, 73.484, 73.484, 73.484, 73.484, 73.484
12.4869, 68.3549, 73.7298, 73.2619, 8.38778, -5.37489, 0, 73.7298, 73.2619, 73.2619, 73.2619, 73.2619, 73.2619, 73.2619, 73.2619, 73.2619, 73.2619, 73.2619, 73.2619, 73.2619
12.495, 77.6285, 73.467, 73.0401, 8.92348, 4.16147, 0, 73.467, 73.0401, 73.0401, 73.0401, 73.0401, 73.0401, 73.0401, 73.0401, 73.0401, 73.0401, 73.0401, 73.0401, 73.0401
12.5031, 70.957, 73.2739, 72.8847, 8.54149, -2.31691, 0, 73.2739, 72.8847, 72.8847, 72.8847, 72.8847, 72.8847, 72.8847, 72.8847, 72.8847, 72.8847, 72.8847, 72.8847, 72.8847
12.5112, 62.2722, 73.0618, 72.7073, 8.017, -10.7896, 0, 73.0618, 72.7073, 72.7073, 72.7073, 72.7073, 72.7073, 72.7073, 72.7073, 72.7073, 72.7073, 72.7073, 72.7073, 72.7073
12.5193, 84.2581, 72.8323, 72.5094, 9.28753, 11.4258, 0, 72.8323, 72.5094, 72.5094, 72.5094, 72.5094, 72.5094, 72.5094, 72.5094, 72.5094, 72.5094, 72.5094, 72.5094, 72.5094
12.5274, 84.7973, 72.5955, 72.3016, 9.31651, 12.2018, 0, 72.5955, 72.3016, 72.3016, 72.3016, 72.3016, 72.3016, 72.3016, 72.3016, 72.3016, 72.3016, 72.3016, 72.3016, 72.3016
12.5355, 70.2004, 72.3615, 72.094, 8.49708, -2.16113, 0, 72.3615, 72.094, 72.094, 72.094, 72.094, 72.094, 72.094, 72.094, 72.094, 72.094, 72.094, 72.094, 72.094
12.5436, 72.8744, 72.1788, 71.9354, 8.653, 0.695572, 0, 72.1788, 71.9354, 71.9354, 71.9354, 71.9354, 71.9354, 71.9354, 71.9354, 71.9354, 71.9354, 71.9354, 71.9354, 71.9354
12.5517, 74.5241, 71.9792, 71.7575, 8.7478, 2.54491, 0, 71.9792, 71.7575, 71.7575, 71.7575, 71.7575, 71.7575, 71.7575, 71.7575, 71.7575, 71.7575, 71.7575, 71.7575, 71.7575
12.5598, 84.913, 71.764, 71.562, 9.32271, 13.149, 0, 71.764, 71.562, 71.562, 71.562, 71.562, 71.562, 71.562, 71.562, 71.562, 71.562, 71.562, 71.562, 71.562
12.5679, 68.1933, 71.5422, 71.3579, 8.37814, -3.34892, 0, 71.5422, 71.3579, 71.3579, 71.3579, 71.3579, 71.3579, 71.3579, 71.3579, 71.3579, 71.3579, 71.3579, 71.3579, 71.3579
12.576, 80.0409, 71.3226, 71.1541, 9.05764, 8.71831, 0, 71.3226, 71.1541, 71.1541, 71.1541, 71.1541, 71.1541, 71.1541, 71.1541, 71.1541, 71.1541, 71.1541, 71.1541, 71.1541
12.5841, 84.1866, 71.1485, 70.9941, 9.28367, 13.0381, 0, 71.1485, 70.9941, 70.9941, 70.9941, 70.9941, 70.9941, 70.9941, 70.9941, 70.9941, 70.9941, 70.9941, 70.9941, 70.9941
12.5922, 76.625, 70.9585, 70.8165, 8.86708, 5.66654, 0, 70.9585, 70.8165, 70.8165, 70.8165, 70.8165, 70.8165, 70.8165, 70.8165, 70.8165, 70.8165, 70.8165, 70.8165, 70.8165
12.6003, 85.8431, 70.7539, 70.6229, 9.37247, 15.0892, 0, 70.7539, 70.6229, 70.6229, 70.6229, 70.6229, 70.6229, 70.6229, 70.6229, 70.6229, 70.6229, 70.6229, 70.6229, 70.6229
12.6084, 76.7288, 70.5429, 70.4214, 8.87293, 6.18587, 0, 70.5429, 70.4214, 70.4214, 70.4214, 70.4214, 70.4214, 70.4214, 70.4214, 70.4214, 70.4214, 70.4214, 70.4214, 70.4214
12.6165, 86.3821, 70.3336, 70.2203, 9.40118, 16.0485, 0, 70.3336, 70.2203, 70.2203, 70.2203, 70.2203, 70.2203, 70.2203, 70.2203, 70.2203, 70.2203, 70.2203, 70.2203, 70.2203
12.6245, 77.0023, 70.1655, 70.059, 8.88833, 6.83685, 0, 70.1655, 70.059, 70.059, 70.059, 70.059, 70.059, 70.059, 70.059, 70.059, 70.059, 70.059, 70.059, 70.059
12.6326, 80.0814, 69.9827, 69.8818, 9.05988, 10.0987, 0, 69.9827, 69.8818, 69.8818, 69.8818, 69.8818, 69.8818, 69.8818, 69.8818, 69.8818, 69.8818, 69.8818, 69.8818, 69.8818
12.6407, 80.7491, 69.7865, 69.6901, 9.09665, 10.9626, 0, 69.7865, 69.6901, 69.6901, 69.6901, 69.6901, 69.6901, 69.6901, 69.6901, 69.6901, 69.6901, 69.6901, 69.6901, 69.6901
12.6488, 76.3166, 69.5843, 69.4912, 8.84967, 6.73235, 0, 69.5843, 69.4912, 69.4912, 69.4912, 69.4912, 69.4912, 69.4912, 69.4912, 69.4912, 69.4912, 69.4912, 69.4912, 69.4912
12.6569, 75.1085, 69.3834, 69.2926, 8.78115, 5.72516, 0, 69.3834, 69.2926, 69.2926, 69.2926, 69.2926, 69.2926, 69.2926, 69.2926, 69.2926, 69.2926, 69.2926, 69.2926, 69.2926
12.665, 72.9156, 69.2195, 69.1301, 8.65538, 3.6961, 0, 69.2195, 69.1301, 69.1301, 69.1301, 69.1301, 69.1301, 69.1301, 69.1301, 69.1301, 69.1301, 69.1301, 69.1301, 69.1301
12.6731, 68.7099, 69.0425, 68.9533, 8.40892, -0.332581, 0, 69.0425, 68.9533, 68.9533, 68.9533, 68.9533, 68.9533, 68.9533, 68.9533, 68.9533, 68.9533, 68.9533, 68.9533, 68.9533
12.6812, 85.6683, 68.8533, 68.7634, 9.36313, 16.8149, 0, 68.8533, 68.7634, 68.7634, 68.7634, 68.7634, 68.7634, 68.7634, 68.7634, 68.7634, 68.7634, 68.7634, 68.7634, 68.7634
12.6893, 83.7591, 68.6588, 68.5672, 9.26062, 15.1003, 0, 68.6588, 68.5672, 68.5672, 68.5672, 68.5672, 68.5672, 68.5672, 68.5672, 68.5672, 68.5672, 68.5672, 68.5672, 68.5672
12.6974, 79.0896, 68.4655, 68.3712, 9.00498, 10.6241, 0, 68.4655, 68.3712, 68.3712, 68.3712, 68.3712, 68.3712, 68.3712, 68.3712, 68.3712, 68.3712, 68.3712, 68.3712, 68.3712
12.7055, 91.5191, 68.3048, 68.207, 9.67053, 23.2143, 0, 68.3048, 68.207, 68.207, 68.207, 68.207, 68.207, 68.207, 68.207, 68.207, 68.207, 68.207, 68.207, 68.207
12.7136, 71.8129, 68.1328, 68.0304, 8.59144, 3.68011, 0, 68.1328, 68.0304, 68.0304, 68.0304, 68.0304, 68.0304, 68.0304, 68.0304, 68.0304, 68.0304, 68.0304, 68.0304, 68.0304
12.7217, 71.0806, 67.9503, 67.8425, 8.54872, 3.13026, 0, 67.9503, 67.8425, 67.8425, 67.8425, 67.8425, 67.8425, 67.8425, 67.8425, 67.8425, 67.8425, 67.8425, 67.8425, 67.8425
12.7298, 70.1562, 67.7633, 67.6491, 8.49448, 2.39293, 0, 67.7633, 67.6491, 67.6491, 67.6491, 67.6491, 67.6491, 67.6491, 67.6491, 67.6491, 67.6491, 67.6491, 67.6491, 67.6491
12.7379, 68.4059, 67.5775, 67.4559, 8.39083, 0.828461, 0, 67.5775, 67.4559, 67.4559, 67.4559, 67.4559, 67.4559, 67.4559, 67.4559, 67.4559, 67.4559, 67.4559, 67.4559, 67.4559
12.746, 61.5751, 67.4198, 67.2899, 7.9734, -5.84475, 0, 67.4198, 67.2899, 67.2899, 67.2899, 67.2899, 67.2899, 67.2899, 67.2899, 67.2899, 67.2899, 67.2899, 67.2899, 67.2899
12.7541, 73.0437, 67.2528, 67.1136, 8.66278, 5.79095, 0, 67.2528, 67.1136, 67.1136, 67.1136, 67.1136, 67.1136, 67.1136, 67.1136, 67.1136, 67.1136, 67.1136, 67.1136, 67.1136
12.7622, 71.3968, 67.0772, 66.9276, 8.56719, 4.31958, 0, 67.0772, 66.9276, 66.9276, 66.9276, 66.9276, 66.9276, 66.9276, 66.9276, 66.9276, 66.9276, 66.9276, 66.9276, 66.9276
12.7703, 76.7924, 66.898, 66.7371, 8.87651, 9.89447, 0, 66.898, 66.7371, 66.7371, 66.7371, 66.7371, 66.7371, 66.7371, 66.7371, 66.7371, 66.7371, 66.7371, 66.7371, 66.7371
12.7784, 70.8057, 66.7201, 66.5468, 8.53263, 4.08566, 0, 66.7201, 66.5468, 66.5468, 66.5468, 66.5468, 66.5468, 66.5468, 66.5468, 66.5468, 66.5468, 66.5468, 66.5468, 66.5468
12.7865, 67.1836, 66.5652, 66.3784, 8.31767, 0.618462, 0, 66.5652, 66.3784, 66.3784, 66.3784, 66.3784, 66.3784, 66.3784, 66.3784, 66.3784, 66.3784, 66.3784, 66.3784, 66.3784
12.7946, 82.0786, 66.4034, 66.202, 9.16944, 15.6752, 0, 66.4034, 66.202, 66.202, 66.202, 66.202, 66.202, 66.202, 66.202, 66.202, 66.202, 66.202, 66.202, 66.202
12.8027, 92.0872, 66.2353, 66.0182, 9.69986, 25.852, 0, 66.2353, 66.0182, 66.0182, 66.0182, 66.0182, 66.0182, 66.0182, 66.0182, 66.0182, 66.0182, 66.0182, 66.0182, 66.0182
12.8108, 69.1665, 66.0648, 65.8309, 8.43603, 3.10176, 0, 66.0648, 65.8309, 65.8309, 65.8309, 65.8309, 65.8309, 65.8309, 65.8309, 65.8309, 65.8309, 65.8309, 65.8309, 65.8309
12.8189, 67.3323, 65.8958, 65.6438, 8.3266, 1.43659, 0, 65.8958, 65.6438, 65.6438, 65.6438, 65.6438, 65.6438, 65.6438, 65.6438, 65.6438, 65.6438, 65.6438, 65.6438, 65.6438
12.827, 92.8835, 65.7364, 65.4652, 9.74082, 27.1471, 0, 65.7364, 65.4652, 65.4652, 65.4652, 65.4652, 65.4652, 65.4652, 65.4652, 65.4652, 65.4652, 65.4652, 65.4652, 65.4652
12.8351, 74.5311, 65.5749, 65.2832, 8.74821, 8.95617, 0, 65.5749, 65.2832, 65.2832, 65.2832, 65.2832, 65.2832, 65.2832, 65.2832, 65.2832, 65.2832, 65.2832, 65.2832, 65.2832
12.8432, 86.5456, 65.4113, 65.0978, 9.40987, 21.1344, 0, 65.4113, 65.0978, 65.0978, 65.0978, 65.0978, 65.0978, 65.0978, 65.0978, 65.0978, 65.0978, 65.0978, 65.0978, 65.0978
