   PIQUANT 0.0.0-main  ps__0368_0699563413_000PTFE_shot_4.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
4.17878, 63.1032, 83.3633, 83.362, 8.06865, -20.2601, 83.362, 0, 83.3622, 83.3623, 83.3627, 83.362, 83.362, 83.362, 83.362, 83.362, 83.362, 83.362, 83.362, 83.3621, 83.362, 83.362
4.18681, 54.0867, 83.8057, 83.8045, 7.48911, -29.719, 83.8045, 0, 83.8046, 83.8048, 83.8052, 83.8045, 83.8045, 83.8045, 83.8045, 83.8045, 83.8045, 83.8045, 83.8045, 83.8045, 83.8045, 83.8045
4.19484, 50.7544, 84.2493, 84.2481, 7.26322, -33.4949, 84.2481, 0, 84.2482, 84.2484, 84.2488, 84.2481, 84.2481, 84.2481, 84.2481, 84.2481, 84.2481, 84.2481, 84.2481, 84.2482, 84.2481, 84.2481
4.20286, 49.4513, 84.6943, 84.6931, 7.17296, -35.243, 84.6931, 0, 84.6932, 84.6934, 84.6938, 84.6931, 84.6931, 84.6931, 84.6931, 84.6931, 84.6931, 84.6931, 84.6931, 84.6931, 84.6931, 84.6931
4.21089, 62.6784, 85.1406, 85.1394, 8.04229, -22.4622, 85.1394, 0, 85.1395, 85.1397, 85.1401, 85.1394, 85.1394, 85.1394, 85.1394, 85.1394, 85.1394, 85.1394, 85.1394, 85.1395, 85.1394, 85.1394
4.21892, 66.4899, 85.5883, 85.5871, 8.27586, -19.0984, 85.5871, 0, 85.5872, 85.5874, 85.5878, 85.5871, 85.5871, 85.5871, 85.5871, 85.5871, 85.5871, 85.5871, 85.5871, 85.5871, 85.5871, 85.5871
4.22694, 54.4745, 86.0374, 86.0362, 7.51495, -31.5629, 86.0362, 0, 86.0363, 86.0365, 86.0369, 86.0362, 86.0362, 86.0362, 86.0362, 86.0362, 86.0362, 86.0362, 86.0362, 86.0362, 86.0362, 86.0362
4.23497, 45.8399, 86.4879, 86.4867, 6.91664, -40.6479, 86.4867, 0, 86.4868, 86.487, 86.4874, 86.4867, 86.4867, 86.4867, 86.4867, 86.4867, 86.4867, 86.4867, 86.4867, 86.4867, 86.4867, 86.4867
4.243, 57.4536, 86.9399, 86.9387, 7.71062, -29.4862, 86.9387, 0, 86.9388, 86.939, 86.9394, 86.9387, 86.9387, 86.9387, 86.9387, 86.9387, 86.9387, 86.9387, 86.9387, 86.9387, 86.9387, 86.9387
4.25102, 55.4191, 87.3934, 87.3922, 7.57754, -31.9743, 87.3922, 0, 87.3923, 87.3925, 87.3929, 87.3922, 87.3922, 87.3922, 87.3922, 87.3922, 87.3922, 87.3922, 87.3922, 87.3922, 87.3922, 87.3922
4.25905, 48.5426, 87.8483, 87.8471, 7.10933, -39.3057, 87.8471, 0, 87.8473, 87.8474, 87.8478, 87.8471, 87.8471, 87.8471, 87.8471, 87.8471, 87.8471, 87.8471, 87.8471, 87.8471, 87.8471, 87.8471
4.26708, 60.599, 88.3048, 88.3036, 7.91196, -27.7058, 88.3036, 0, 88.3038, 88.304, 88.3044, 88.3036, 88.3036, 88.3036, 88.3036, 88.3036, 88.3036, 88.3036, 88.3037, 88.3037, 88.3036, 88.3036
4.2751, 41.9363, 88.7628, 88.7616, 6.62844, -46.8265, 88.7616, 0, 88.7618, 88.7619, 88.7624, 88.7616, 88.7616, 88.7616, 88.7616, 88.7616, 88.7616, 88.7616, 88.7616, 88.7616, 88.7616, 88.7616
4.28313, 47.5526, 89.2224, 89.2212, 7.03936, -41.6698, 89.2212, 0, 89.2213, 89.2215, 89.2219, 89.2212, 89.2212, 89.2212, 89.2212, 89.2212, 89.2212, 89.2212, 89.2212, 89.2212, 89.2212, 89.2212
4.29116, 56.93, 89.6834, 89.6823, 7.67659, -32.7534, 89.6823, 0, 89.6824, 89.6826, 89.683, 89.6823, 89.6823, 89.6823, 89.6823, 89.6823, 89.6823, 89.6823, 89.6823, 89.6823, 89.6823, 89.6823
4.29918, 59.5945, 90.146, 90.1449, 7.84822, -30.5515, 90.1449, 0, 90.145, 90.1452, 90.1456, 90.1449, 90.1449, 90.1449, 90.1449, 90.1449, 90.1449, 90.1449, 90.1449, 90.1449, 90.1449, 90.1449
4.30721, 55.9673, 90.6103, 90.6091, 7.61363, -34.643, 90.6091, 0, 90.6092, 90.6094, 90.6098, 90.6091, 90.6091, 90.6091, 90.6091, 90.6091, 90.6091, 90.6091, 90.6091, 90.6091, 90.6091, 90.6091
4.31523, 53.474, 91.076, 91.0748, 7.44809, -37.602, 91.0748, 0, 91.0749, 91.0751, 91.0755, 91.0748, 91.0748, 91.0748, 91.0748, 91.0748, 91.0748, 91.0748, 91.0748, 91.0748, 91.0748, 91.0748
4.32326, 71.6105, 91.5432, 91.542, 8.57966, -19.9327, 91.542, 0, 91.5422, 91.5424, 91.5428, 91.542, 91.542, 91.542, 91.542, 91.542, 91.542, 91.542, 91.542, 91.542, 91.542, 91.542
4.33129, 58.7735, 92.012, 92.0109, 7.79574, -33.2385, 92.0109, 0, 92.011, 92.0112, 92.0116, 92.0109, 92.0109, 92.0109, 92.0109, 92.0109, 92.0109, 92.0109, 92.0109, 92.0109, 92.0109, 92.0109
4.33931, 70.7965, 92.4824, 92.4812, 8.53208, -21.6859, 92.4812, 0, 92.4814, 92.4815, 92.4819, 92.4812, 92.4812, 92.4812, 92.4812, 92.4812, 92.4812, 92.4812, 92.4812, 92.4812, 92.4812, 92.4812
4.34734, 66.5454, 92.9543, 92.9531, 8.27922, -26.4088, 92.9531, 0, 92.9532, 92.9534, 92.9538, 92.9531, 92.9531, 92.9531, 92.9531, 92.9531, 92.9531, 92.9531, 92.9531, 92.9531, 92.9531, 92.9531
4.35537, 50.8732, 93.4277, 93.4265, 7.2714, -42.5545, 93.4265, 0, 93.4266, 93.4268, 93.4272, 93.4265, 93.4265, 93.4265, 93.4265, 93.4265, 93.4265, 93.4265, 93.4265, 93.4265, 93.4265, 93.4265
4.36339, 54.9529, 93.9026, 93.9014, 7.54672, -38.9497, 93.9014, 0, 93.9016, 93.9018, 93.9022, 93.9014, 93.9014, 93.9014, 93.9014, 93.9014, 93.9014, 93.9014, 93.9015, 93.9014, 93.9014, 93.9014
4.37142, 58.6046, 94.3791, 94.3779, 7.78489, -35.7745, 94.3779, 0, 94.3781, 94.3783, 94.3787, 94.3779, 94.3779, 94.3779, 94.3779, 94.3779, 94.3779, 94.3779, 94.3779, 94.3779, 94.3779, 94.3779
4.37945, 59.7927, 94.857, 94.8559, 7.86083, -35.0644, 94.8559, 0, 94.856, 94.8562, 94.8566, 94.8559, 94.8559, 94.8559, 94.8559, 94.8559, 94.8559, 94.8559, 94.8559, 94.8559, 94.8559, 94.8559
4.38747, 53.1864, 95.3365, 95.3354, 7.42875, -42.1502, 95.3354, 0, 95.3355, 95.3357, 95.3361, 95.3354, 95.3354, 95.3354, 95.3354, 95.3354, 95.3354, 95.3354, 95.3354, 95.3354, 95.3354, 95.3354
4.3955, 66.3838, 95.8175, 95.8164, 8.26945, -29.4338, 95.8164, 0, 95.8165, 95.8167, 95.8171, 95.8164, 95.8164, 95.8164, 95.8164, 95.8164, 95.8164, 95.8164, 95.8164, 95.8164, 95.8164, 95.8164
4.40353, 68.0677, 96.3, 96.2988, 8.37064, -28.2323, 96.2988, 0, 96.2989, 96.2991, 96.2995, 96.2988, 96.2988, 96.2988, 96.2988, 96.2988, 96.2988, 96.2988, 96.2988, 96.2988, 96.2988, 96.2988
4.41155, 61.3362, 96.7839, 96.7827, 7.95841, -35.4477, 96.7827, 0, 96.7829, 96.7831, 96.7835, 96.7827, 96.7827, 96.7827, 96.7827, 96.7827, 96.7827, 96.7827, 96.7828, 96.7827, 96.7827, 96.7827
4.41958, 50.4581, 97.2694, 97.2682, 7.24279, -46.8113, 97.2682, 0, 97.2683, 97.2685, 97.2689, 97.2682, 97.2682, 97.2682, 97.2682, 97.2682, 97.2682, 97.2682, 97.2682, 97.2682, 97.2682, 97.2682
4.42761, 54.198, 97.7562, 97.7551, 7.49653, -43.5582, 97.7551, 0, 97.7552, 97.7554, 97.7558, 97.7551, 97.7551, 97.7551, 97.7551, 97.7551, 97.7551, 97.7551, 97.7551, 97.7551, 97.7551, 97.7551
4.43563, 74.3186, 98.2446, 98.2434, 8.73605, -23.926, 98.2434, 0, 98.2436, 98.2437, 98.2441, 98.2434, 98.2434, 98.2434, 98.2434, 98.2434, 98.2434, 98.2434, 98.2434, 98.2434, 98.2434, 98.2434
4.44366, 68.3143, 98.7344, 98.7332, 8.38536, -30.4201, 98.7332, 0, 98.7333, 98.7335, 98.7339, 98.7332, 98.7332, 98.7332, 98.7332, 98.7332, 98.7332, 98.7332, 98.7332, 98.7332, 98.7332, 98.7332
4.45168, 81.6537, 99.2255, 99.2243, 9.14624, -17.5719, 99.2243, 0, 99.2245, 99.2247, 99.2251, 99.2243, 99.2243, 99.2243, 99.2243, 99.2243, 99.2243, 99.2243, 99.2243, 99.2243, 99.2243, 99.2243
4.45971, 69.5219, 99.7182, 99.717, 8.45706, -30.1963, 99.717, 0, 99.7171, 99.7173, 99.7177, 99.717, 99.717, 99.717, 99.717, 99.717, 99.717, 99.717, 99.717, 99.717, 99.717, 99.717
4.46774, 79.3028, 100.212, 100.211, 9.01681, -20.9093, 100.211, 0, 100.211, 100.211, 100.212, 100.211, 100.211, 100.211, 100.211, 100.211, 100.211, 100.211, 100.211, 100.211, 100.211, 100.211
4.47576, 64.8911, 100.708, 100.706, 8.1787, -35.8165, 100.706, 0, 100.707, 100.707, 100.707, 100.706, 100.706, 100.706, 100.706, 100.706, 100.706, 100.706, 100.706, 100.706, 100.706, 100.706
4.48379, 57.5974, 101.204, 101.203, 7.71993, -43.6069, 101.203, 0, 101.203, 101.203, 101.204, 101.203, 101.203, 101.203, 101.203, 101.203, 101.203, 101.203, 101.203, 101.203, 101.203, 101.203
4.49182, 70.3849, 101.702, 101.701, 8.50793, -31.3175, 101.701, 0, 101.701, 101.702, 101.702, 101.701, 101.701, 101.701, 101.701, 101.701, 101.701, 101.701, 101.701, 101.701, 101.701, 101.701
4.49984, 79.0838, 102.202, 102.201, 9.00465, -23.1181, 102.201, 0, 102.201, 102.201, 102.201, 102.201, 102.201, 102.201, 102.201, 102.201, 102.201, 102.201, 102.201, 102.201, 102.201, 102.201
4.50787, 70.0889, 102.703, 102.702, 8.49052, -32.6139, 102.702, 0, 102.702, 102.702, 102.702, 102.702, 102.702, 102.702, 102.702, 102.702, 102.702, 102.702, 102.702, 102.702, 102.702, 102.702
4.5159, 65.4466, 103.205, 103.204, 8.21259, -37.7582, 103.204, 0, 103.204, 103.204, 103.204, 103.204, 103.204, 103.204, 103.204, 103.204, 103.204, 103.204, 103.204, 103.204, 103.204, 103.204
4.52392, 77.2916, 103.708, 103.707, 8.90459, -26.4167, 103.707, 0, 103.707, 103.707, 103.708, 103.707, 103.707, 103.707, 103.707, 103.707, 103.707, 103.707, 103.707, 103.707, 103.707, 103.707
4.53195, 84.8851, 104.213, 104.212, 9.32122, -19.3279, 104.212, 0, 104.212, 104.212, 104.213, 104.212, 104.212, 104.212, 104.212, 104.212, 104.212, 104.212, 104.212, 104.212, 104.212, 104.212
4.53998, 71.5857, 104.719, 104.718, 8.57821, -33.1333, 104.718, 0, 104.718, 104.718, 104.719, 104.718, 104.718, 104.718, 104.718, 104.718, 104.718, 104.718, 104.718, 104.718, 104.718, 104.718
4.548, 94.8489, 105.226, 105.225, 9.84118, -10.3773, 105.225, 0, 105.225, 105.225, 105.226, 105.225, 105.225, 105.225, 105.225, 105.225, 105.225, 105.225, 105.225, 105.225, 105.225, 105.225
4.55603, 90.3717, 105.735, 105.733, 9.61102, -15.3629, 105.733, 0, 105.734, 105.734, 105.734, 105.733, 105.733, 105.733, 105.733, 105.733, 105.733, 105.733, 105.733, 105.733, 105.733, 105.733
4.56405, 88.4507, 106.244, 106.243, 9.51056, -17.7936, 106.243, 0, 106.243, 106.243, 106.244, 106.243, 106.243, 106.243, 106.243, 106.243, 106.243, 106.243, 106.243, 106.243, 106.243, 106.243
4.57208, 91.2948, 106.755, 106.754, 9.65892, -15.4604, 106.754, 0, 106.754, 106.754, 106.755, 106.754, 106.754, 106.754, 106.754, 106.754, 106.754, 106.754, 106.754, 106.754, 106.754, 106.754
4.58011, 96.4709, 107.267, 107.266, 9.92325, -10.7964, 107.266, 0, 107.266, 107.266, 107.267, 107.266, 107.266, 107.266, 107.266, 107.266, 107.266, 107.266, 107.266, 107.266, 107.266, 107.266
4.58813, 80.2861, 107.781, 107.779, 9.07117, -27.4944, 107.779, 0, 107.779, 107.78, 107.78, 107.779, 107.779, 107.779, 107.779, 107.779, 107.779, 107.779, 107.779, 107.779, 107.779, 107.779
4.59616, 83.5031, 108.295, 108.294, 9.24679, -24.7918, 108.294, 0, 108.294, 108.294, 108.294, 108.294, 108.294, 108.294, 108.294, 108.294, 108.294, 108.294, 108.294, 108.294, 108.294, 108.294
4.60419, 83.8812, 108.81, 108.809, 9.26721, -24.9292, 108.809, 0, 108.809, 108.81, 108.81, 108.809, 108.809, 108.809, 108.809, 108.809, 108.809, 108.809, 108.809, 108.809, 108.809, 108.809
4.61221, 102.688, 109.327, 109.326, 10.2317, -6.63861, 109.326, 0, 109.326, 109.326, 109.327, 109.326, 109.326, 109.326, 109.326, 109.326, 109.326, 109.326, 109.326, 109.326, 109.326, 109.326
4.62024, 84.5655, 109.845, 109.844, 9.30406, -25.2793, 109.844, 0, 109.844, 109.844, 109.844, 109.844, 109.844, 109.844, 109.844, 109.844, 109.844, 109.844, 109.844, 109.844, 109.844, 109.844
4.62827, 79.002, 110.364, 110.362, 9.00011, -31.3616, 110.362, 0, 110.363, 110.363, 110.363, 110.362, 110.362, 110.362, 110.362, 110.362, 110.362, 110.362, 110.362, 110.362, 110.362, 110.362
4.63629, 84.1063, 110.883, 110.882, 9.27935, -26.7772, 110.882, 0, 110.882, 110.883, 110.883, 110.882, 110.882, 110.882, 110.882, 110.882, 110.882, 110.882, 110.882, 110.882, 110.882, 110.882
4.64432, 91.1083, 111.404, 111.403, 9.64926, -20.2962, 111.403, 0, 111.403, 111.404, 111.404, 111.403, 111.403, 111.403, 111.403, 111.403, 111.403, 111.403, 111.403, 111.403, 111.403, 111.403
4.65235, 98.4797, 111.926, 111.925, 10.024, -13.4467, 111.925, 0, 111.925, 111.926, 111.926, 111.925, 111.925, 111.925, 111.925, 111.925, 111.925, 111.925, 111.925, 111.925, 111.925, 111.925
4.66037, 86.6394, 112.449, 112.448, 9.41485, -25.81, 112.448, 0, 112.448, 112.449, 112.449, 112.448, 112.448, 112.448, 112.448, 112.448, 112.448, 112.448, 112.448, 112.448, 112.448, 112.448
4.6684, 74.5805, 112.973, 112.972, 8.75103, -38.3928, 112.972, 0, 112.972, 112.972, 112.973, 112.972, 112.972, 112.972, 112.972, 112.972, 112.972, 112.972, 112.972, 112.972, 112.972, 112.972
4.67643, 82.2857, 113.498, 113.497, 9.18073, -31.2126, 113.497, 0, 113.497, 113.497, 113.498, 113.497, 113.497, 113.497, 113.497, 113.497, 113.497, 113.497, 113.497, 113.497, 113.497, 113.497
4.68445, 95.6286, 114.024, 114.023, 9.88072, -18.3955, 114.023, 0, 114.023, 114.023, 114.024, 114.023, 114.023, 114.023, 114.023, 114.023, 114.023, 114.023, 114.023, 114.023, 114.023, 114.023
4.69248, 74.1373, 114.551, 114.55, 8.72567, -40.4137, 114.55, 0, 114.55, 114.55, 114.551, 114.55, 114.55, 114.55, 114.55, 114.55, 114.55, 114.55, 114.55, 114.55, 114.55, 114.55
4.7005, 82.1421, 115.079, 115.078, 9.1729, -32.9365, 115.078, 0, 115.078, 115.078, 115.078, 115.078, 115.078, 115.078, 115.078, 115.078, 115.078, 115.078, 115.078, 115.078, 115.078, 115.078
4.70853, 81.204, 115.607, 115.606, 9.12162, -34.4033, 115.606, 0, 115.606, 115.606, 115.607, 115.606, 115.606, 115.606, 115.606, 115.606, 115.606, 115.606, 115.606, 115.606, 115.606, 115.606
4.71656, 93.7556, 116.137, 116.136, 9.78548, -22.3811, 116.136, 0, 116.136, 116.136, 116.136, 116.136, 116.136, 116.136, 116.136, 116.136, 116.136, 116.136, 116.136, 116.136, 116.136, 116.136
4.72458, 95.6366, 116.667, 116.666, 9.88113, -21.0304, 116.666, 0, 116.666, 116.666, 116.667, 116.666, 116.666, 116.666, 116.666, 116.666, 116.666, 116.666, 116.666, 116.666, 116.666, 116.666
4.73261, 86.3416, 117.198, 117.197, 9.39902, -30.8566, 117.197, 0, 117.197, 117.197, 117.198, 117.197, 117.197, 117.197, 117.197, 117.197, 117.197, 117.197, 117.197, 117.197, 117.197, 117.197
4.74064, 99.682, 117.73, 117.729, 10.0837, -18.048, 117.729, 0, 117.729, 117.729, 117.73, 117.729, 117.729, 117.729, 117.729, 117.729, 117.729, 117.729, 117.729, 117.729, 117.729, 117.729
4.74866, 100.366, 118.263, 118.261, 10.1176, -17.8971, 118.261, 0, 118.262, 118.262, 118.262, 118.261, 118.261, 118.261, 118.261, 118.261, 118.261, 118.261, 118.262, 118.261, 118.261, 118.261
4.75669, 90.8896, 118.796, 118.795, 9.63792, -27.9065, 118.795, 0, 118.795, 118.795, 118.796, 118.795, 118.795, 118.795, 118.795, 118.795, 118.795, 118.795, 118.795, 118.795, 118.795, 118.795
4.76472, 109.592, 119.33, 119.329, 10.5637, -9.73848, 119.329, 0, 119.329, 119.329, 119.33, 119.329, 119.329, 119.329, 119.329, 119.329, 119.329, 119.329, 119.329, 119.329, 119.329, 119.329
4.77274, 102.408, 119.865, 119.864, 10.218, -17.4567, 119.864, 0, 119.864, 119.864, 119.865, 119.864, 119.864, 119.864, 119.864, 119.864, 119.864, 119.864, 119.864, 119.864, 119.864, 119.864
4.78077, 108.878, 120.401, 120.4, 10.5299, -11.5223, 120.4, 0, 120.4, 120.4, 120.4, 120.4, 120.4, 120.4, 120.4, 120.4, 120.4, 120.4, 120.4, 120.4, 120.4, 120.4
4.7888, 96.9732, 120.937, 120.936, 9.94853, -23.9638, 120.936, 0, 120.936, 120.936, 120.936, 120.936, 120.936, 120.936, 120.936, 120.936, 120.936, 120.936, 120.936, 120.936, 120.936, 120.936
4.79682, 126.105, 121.474, 121.473, 11.3183, 4.63107, 121.473, 0, 121.473, 121.473, 121.473, 121.473, 121.473, 121.473, 121.473, 121.473, 121.473, 121.473, 121.473, 121.473, 121.473, 121.473
4.80485, 116.049, 122.011, 122.01, 10.8651, -5.96172, 122.01, 0, 122.01, 122.01, 122.011, 122.01, 122.01, 122.01, 122.01, 122.01, 122.01, 122.01, 122.01, 122.01, 122.01, 122.01
4.81287, 121.913, 122.549, 122.548, 11.1316, -0.636292, 122.548, 0, 122.548, 122.548, 122.549, 122.548, 122.548, 122.548, 122.548, 122.548, 122.548, 122.548, 122.548, 122.548, 122.548, 122.548
4.8209, 101.928, 123.088, 123.087, 10.1945, -21.1597, 123.087, 0, 123.087, 123.087, 123.087, 123.087, 123.087, 123.087, 123.087, 123.087, 123.087, 123.087, 123.087, 123.087, 123.087, 123.087
4.82893, 115.765, 123.627, 123.626, 10.8519, -7.86224, 123.626, 0, 123.626, 123.626, 123.626, 123.626, 123.626, 123.626, 123.626, 123.626, 123.626, 123.626, 123.626, 123.626, 123.626, 123.626
4.83695, 128.126, 124.166, 124.165, 11.4073, 3.95904, 124.165, 0, 124.165, 124.166, 124.166, 124.165, 124.165, 124.165, 124.165, 124.165, 124.165, 124.165, 124.165, 124.165, 124.165, 124.165
4.84498, 118.019, 124.707, 124.705, 10.9553, -6.68729, 124.705, 0, 124.706, 124.706, 124.706, 124.705, 124.705, 124.705, 124.705, 124.705, 124.705, 124.705, 124.705, 124.705, 124.705, 124.705
4.85301, 117.599, 125.247, 125.246, 10.9362, -7.64783, 125.246, 0, 125.246, 125.246, 125.247, 125.246, 125.246, 125.246, 125.246, 125.246, 125.246, 125.246, 125.246, 125.246, 125.246, 125.246
4.86103, 126.803, 125.788, 125.787, 11.3492, 1.01502, 125.787, 0, 125.787, 125.787, 125.788, 125.787, 125.787, 125.787, 125.787, 125.787, 125.787, 125.787, 125.787, 125.787, 125.787, 125.787
4.86906, 146.439, 126.33, 126.328, 12.1836, 20.1093, 126.328, 0, 126.329, 126.329, 126.329, 126.328, 126.328, 126.328, 126.328, 126.328, 126.328, 126.328, 126.328, 126.328, 126.328, 126.328
4.87709, 127.529, 126.871, 126.87, 11.3811, 0.657768, 126.87, 0, 126.87, 126.87, 126.871, 126.87, 126.87, 126.87, 126.87, 126.87, 126.87, 126.87, 126.87, 126.87, 126.87, 126.87
4.88511, 120.844, 127.414, 127.412, 11.0835, -6.56947, 127.412, 0, 127.413, 127.413, 127.413, 127.412, 127.412, 127.412, 127.412, 127.412, 127.412, 127.412, 127.412, 127.412, 127.412, 127.412
4.89314, 122.886, 127.956, 127.955, 11.1752, -5.07015, 127.955, 0, 127.955, 127.955, 127.956, 127.955, 127.955, 127.955, 127.955, 127.955, 127.955, 127.955, 127.955, 127.955, 127.955, 127.955
4.90117, 134.74, 128.499, 128.498, 11.6936, 6.24162, 128.498, 0, 128.498, 128.498, 128.498, 128.498, 128.498, 128.498, 128.498, 128.498, 128.498, 128.498, 128.498, 128.498, 128.498, 128.498
4.90919, 145.231, 129.042, 129.041, 12.1339, 16.1895, 129.041, 0, 129.041, 129.041, 129.041, 129.041, 129.041, 129.041, 129.041, 129.041, 129.041, 129.041, 129.041, 129.041, 129.041, 129.041
4.91722, 162.547, 129.585, 129.584, 12.8276, 32.9614, 129.584, 0, 129.584, 129.584, 129.585, 129.584, 129.584, 129.584, 129.584, 129.584, 129.584, 129.584, 129.584, 129.584, 129.584, 129.584
4.92525, 161.278, 130.129, 130.128, 12.778, 31.1488, 130.128, 0, 130.128, 130.128, 130.128, 130.128, 130.128, 130.128, 130.128, 130.128, 130.128, 130.128, 130.128, 130.128, 130.128, 130.128
4.93327, 150.732, 130.673, 130.671, 12.3585, 20.0599, 130.671, 0, 130.672, 130.672, 130.672, 130.671, 130.671, 130.671, 130.671, 130.671, 130.671, 130.671, 130.671, 130.671, 130.671, 130.671
4.9413, 154.978, 131.216, 131.215, 12.5291, 23.7615, 131.215, 0, 131.215, 131.216, 131.216, 131.215, 131.215, 131.215, 131.215, 131.215, 131.215, 131.215, 131.215, 131.215, 131.215, 131.215
4.94932, 158.563, 131.76, 131.759, 12.6714, 26.8027, 131.759, 0, 131.759, 131.76, 131.76, 131.759, 131.759, 131.759, 131.759, 131.759, 131.759, 131.759, 131.759, 131.759, 131.759, 131.759
4.95735, 142.964, 132.305, 132.304, 12.0401, 10.6593, 132.304, 0, 132.304, 132.304, 132.304, 132.304, 132.304, 132.304, 132.304, 132.304, 132.304, 132.304, 132.304, 132.304, 132.304, 132.304
4.96538, 145.691, 132.849, 132.848, 12.1528, 12.8422, 132.848, 0, 132.848, 132.848, 132.848, 132.848, 132.848, 132.848, 132.848, 132.848, 132.848, 132.848, 132.848, 132.848, 132.848, 132.848
4.9734, 141.667, 133.393, 133.392, 11.9861, 8.27397, 133.392, 0, 133.392, 133.392, 133.393, 133.392, 133.392, 133.392, 133.392, 133.392, 133.392, 133.392, 133.392, 133.392, 133.392, 133.392
4.98143, 154.384, 133.937, 133.936, 12.5053, 20.4461, 133.936, 0, 133.936, 133.937, 133.937, 133.936, 133.936, 133.936, 133.936, 133.936, 133.936, 133.936, 133.936, 133.936, 133.936, 133.936
4.98946, 152.607, 134.482, 134.48, 12.4341, 18.1254, 134.48, 0, 134.481, 134.481, 134.481, 134.48, 134.48, 134.48, 134.48, 134.48, 134.48, 134.48, 134.48, 134.48, 134.48, 134.48
4.99748, 172.817, 135.026, 135.025, 13.2219, 37.7917, 135.025, 0, 135.025, 135.025, 135.025, 135.025, 135.025, 135.025, 135.025, 135.025, 135.025, 135.025, 135.025, 135.025, 135.025, 135.025
5.00551, 144.212, 135.57, 135.569, 12.0918, 8.64243, 135.569, 0, 135.569, 135.569, 135.569, 135.569, 135.569, 135.569, 135.569, 135.569, 135.569, 135.569, 135.569, 135.569, 135.569, 135.569
5.01354, 150.913, 136.114, 136.113, 12.3658, 14.7995, 136.113, 0, 136.113, 136.113, 136.113, 136.113, 136.113, 136.113, 136.113, 136.113, 136.113, 136.113, 136.113, 136.113, 136.113, 136.113
5.02156, 143.822, 136.658, 136.656, 12.0757, 7.16437, 136.656, 0, 136.656, 136.657, 136.657, 136.656, 136.656, 136.656, 136.656, 136.656, 136.656, 136.656, 136.656, 136.656, 136.656, 136.656
5.02959, 133.491, 137.201, 137.2, 11.6401, -3.70998, 137.2, 0, 137.2, 137.2, 137.201, 137.2, 137.2, 137.2, 137.2, 137.2, 137.2, 137.2, 137.2, 137.2, 137.2, 137.2
5.03762, 165.761, 137.744, 137.743, 12.9523, 28.0169, 137.743, 0, 137.743, 137.743, 137.744, 137.743, 137.743, 137.743, 137.743, 137.743, 137.743, 137.743, 137.743, 137.743, 137.743, 137.743
5.04564, 151.569, 138.287, 138.286, 12.3923, 13.2816, 138.286, 0, 138.286, 138.286, 138.287, 138.286, 138.286, 138.286, 138.286, 138.286, 138.286, 138.286, 138.286, 138.286, 138.286, 138.286
5.05367, 150.834, 138.83, 138.829, 12.3626, 12.0043, 138.829, 0, 138.829, 138.829, 138.829, 138.829, 138.829, 138.829, 138.829, 138.829, 138.829, 138.829, 138.829, 138.829, 138.829, 138.829
5.0617, 168.878, 139.372, 139.371, 13.072, 29.5053, 139.371, 0, 139.371, 139.371, 139.372, 139.371, 139.371, 139.371, 139.371, 139.371, 139.371, 139.371, 139.371, 139.371, 139.371, 139.371
5.06972, 144.761, 139.914, 139.913, 12.1145, 4.84663, 139.913, 0, 139.913, 139.913, 139.914, 139.913, 139.913, 139.913, 139.913, 139.913, 139.913, 139.913, 139.913, 139.913, 139.913, 139.913
5.07775, 149.965, 140.455, 140.454, 12.3274, 9.50964, 140.454, 0, 140.454, 140.455, 140.455, 140.454, 140.454, 140.454, 140.454, 140.454, 140.454, 140.454, 140.454, 140.454, 140.454, 140.454
5.08577, 148.844, 140.996, 140.995, 12.2818, 7.84721, 140.995, 0, 140.995, 140.996, 140.996, 140.995, 140.995, 140.995, 140.995, 140.995, 140.995, 140.995, 140.995, 140.995, 140.995, 140.995
5.0938, 159.399, 141.537, 141.536, 12.7043, 17.8619, 141.536, 0, 141.536, 141.536, 141.536, 141.536, 141.536, 141.536, 141.536, 141.536, 141.536, 141.536, 141.536, 141.536, 141.536, 141.536
5.10183, 152.44, 142.077, 142.076, 12.4274, 10.3629, 142.076, 0, 142.076, 142.076, 142.076, 142.076, 142.076, 142.076, 142.076, 142.076, 142.076, 142.076, 142.076, 142.076, 142.076, 142.076
5.10985, 168.78, 142.616, 142.615, 13.0683, 26.1637, 142.615, 0, 142.615, 142.615, 142.615, 142.615, 142.615, 142.615, 142.615, 142.615, 142.615, 142.615, 142.615, 142.615, 142.615, 142.615
5.11788, 162.517, 143.155, 143.153, 12.8264, 19.362, 143.153, 0, 143.154, 143.154, 143.154, 143.153, 143.153, 143.153, 143.153, 143.153, 143.153, 143.153, 143.153, 143.153, 143.153, 143.153
5.12591, 149.605, 143.692, 143.691, 12.3128, 5.91251, 143.691, 0, 143.691, 143.692, 143.692, 143.691, 143.691, 143.691, 143.691, 143.691, 143.691, 143.691, 143.691, 143.691, 143.691, 143.691
5.13393, 136.354, 144.23, 144.228, 11.7624, -7.87587, 144.228, 0, 144.229, 144.229, 144.229, 144.228, 144.228, 144.228, 144.228, 144.228, 144.228, 144.228, 144.229, 144.228, 144.228, 144.228
