   PIQUANT 0.0.0-main  ps__0246_0688790088_000PTFE_shot_2.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, S_K, P_K, Si_K, Br_L, Al_K, Zn_L, Ni_L, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
14.1893, 46.8447, 45.81, 45.81, 6.9889, 1.03476, 45.81, 0, 45.81, 45.81, 45.81, 45.81, 45.81, 45.81, 45.81, 45.81, 45.81, 45.81, 45.81, 45.81, 45.81
14.1976, 45.0908, 45.6954, 45.6954, 6.86228, -0.604584, 45.6954, 0, 45.6954, 45.6954, 45.6954, 45.6954, 45.6954, 45.6954, 45.6954, 45.6954, 45.6954, 45.6954, 45.6954, 45.6954, 45.6954
14.2059, 40.8963, 45.581, 45.581, 6.54953, -4.68473, 45.581, 0, 45.581, 45.581, 45.581, 45.581, 45.581, 45.581, 45.581, 45.581, 45.581, 45.581, 45.581, 45.581, 45.581
14.2142, 52.9848, 45.4778, 45.4778, 7.41517, 7.50698, 45.4778, 0, 45.4778, 45.4778, 45.4778, 45.4778, 45.4778, 45.4778, 45.4778, 45.4778, 45.4778, 45.4778, 45.4778, 45.4778, 45.4778
14.2226, 45.2232, 45.3696, 45.3696, 6.87191, -0.146427, 45.3696, 0, 45.3696, 45.3696, 45.3696, 45.3696, 45.3696, 45.3696, 45.3696, 45.3696, 45.3696, 45.3696, 45.3696, 45.3696, 45.3696
14.2309, 60.5897, 45.2568, 45.2568, 7.91137, 15.3329, 45.2568, 0, 45.2568, 45.2568, 45.2568, 45.2568, 45.2568, 45.2568, 45.2568, 45.2568, 45.2568, 45.2568, 45.2568, 45.2568, 45.2568
14.2392, 48.1182, 45.1418, 45.1418, 7.07942, 2.97641, 45.1418, 0, 45.1418, 45.1418, 45.1418, 45.1418, 45.1418, 45.1418, 45.1418, 45.1418, 45.1418, 45.1418, 45.1418, 45.1418, 45.1418
14.2475, 45.9043, 45.027, 45.027, 6.9213, 0.877354, 45.027, 0, 45.027, 45.027, 45.027, 45.027, 45.027, 45.027, 45.027, 45.027, 45.027, 45.027, 45.027, 45.027, 45.027
14.2558, 53.995, 44.9249, 44.9249, 7.48298, 9.07018, 44.9249, 0, 44.9249, 44.9249, 44.9249, 44.9249, 44.9249, 44.9249, 44.9249, 44.9249, 44.9249, 44.9249, 44.9249, 44.9249, 44.9249
14.2642, 57.6853, 44.8174, 44.8174, 7.72562, 12.8678, 44.8174, 0, 44.8174, 44.8174, 44.8174, 44.8174, 44.8174, 44.8174, 44.8174, 44.8174, 44.8174, 44.8174, 44.8174, 44.8174, 44.8174
14.2725, 43.283, 44.7052, 44.7052, 6.72927, -1.42219, 44.7052, 0, 44.7052, 44.7052, 44.7052, 44.7052, 44.7052, 44.7052, 44.7052, 44.7052, 44.7052, 44.7052, 44.7052, 44.7052, 44.7052
14.2808, 60.8756, 44.5907, 44.5907, 7.92941, 16.2849, 44.5907, 0, 44.5907, 44.5907, 44.5907, 44.5907, 44.5907, 44.5907, 44.5907, 44.5907, 44.5907, 44.5907, 44.5907, 44.5907, 44.5907
14.2891, 55.788, 44.4763, 44.4763, 7.60184, 11.3117, 44.4763, 0, 44.4763, 44.4763, 44.4763, 44.4763, 44.4763, 44.4763, 44.4763, 44.4763, 44.4763, 44.4763, 44.4763, 44.4763, 44.4763
14.2975, 54.0708, 44.3738, 44.3738, 7.48804, 9.69691, 44.3738, 0, 44.3738, 44.3738, 44.3738, 44.3738, 44.3738, 44.3738, 44.3738, 44.3738, 44.3738, 44.3738, 44.3738, 44.3738, 44.3738
14.3058, 59.7412, 44.266, 44.266, 7.85756, 15.4752, 44.266, 0, 44.266, 44.266, 44.266, 44.266, 44.266, 44.266, 44.266, 44.266, 44.266, 44.266, 44.266, 44.266, 44.266
14.3141, 48.1358, 44.1534, 44.1534, 7.08067, 3.98241, 44.1534, 0, 44.1534, 44.1534, 44.1534, 44.1534, 44.1534, 44.1534, 44.1534, 44.1534, 44.1534, 44.1534, 44.1534, 44.1534, 44.1534
14.3224, 55.7983, 44.0386, 44.0386, 7.60252, 11.7597, 44.0386, 0, 44.0386, 44.0386, 44.0386, 44.0386, 44.0386, 44.0386, 44.0386, 44.0386, 44.0386, 44.0386, 44.0386, 44.0386, 44.0386
14.3307, 54.0068, 43.9239, 43.9239, 7.48377, 10.083, 43.9239, 0, 43.9239, 43.9239, 43.9239, 43.9239, 43.9239, 43.9239, 43.9239, 43.9239, 43.9239, 43.9239, 43.9239, 43.9239, 43.9239
14.3391, 49.9136, 43.8217, 43.8217, 7.20511, 6.0919, 43.8217, 0, 43.8217, 43.8217, 43.8217, 43.8217, 43.8217, 43.8217, 43.8217, 43.8217, 43.8217, 43.8217, 43.8217, 43.8217, 43.8217
14.3474, 48.9458, 43.7145, 43.7145, 7.13764, 5.23138, 43.7145, 0, 43.7145, 43.7145, 43.7145, 43.7145, 43.7145, 43.7145, 43.7145, 43.7145, 43.7145, 43.7145, 43.7145, 43.7145, 43.7145
14.3557, 49.9456, 43.6027, 43.6027, 7.20733, 6.34293, 43.6027, 0, 43.6027, 43.6027, 43.6027, 43.6027, 43.6027, 43.6027, 43.6027, 43.6027, 43.6027, 43.6027, 43.6027, 43.6027, 43.6027
14.364, 45.9356, 43.4887, 43.4887, 6.92355, 2.4469, 43.4887, 0, 43.4887, 43.4887, 43.4887, 43.4887, 43.4887, 43.4887, 43.4887, 43.4887, 43.4887, 43.4887, 43.4887, 43.4887, 43.4887
14.3724, 47.9388, 43.3748, 43.3748, 7.06674, 4.56395, 43.3748, 0, 43.3748, 43.3748, 43.3748, 43.3748, 43.3748, 43.3748, 43.3748, 43.3748, 43.3748, 43.3748, 43.3748, 43.3748, 43.3748
14.3807, 45.9678, 43.2716, 43.2716, 6.92588, 2.69614, 43.2716, 0, 43.2716, 43.2716, 43.2716, 43.2716, 43.2716, 43.2716, 43.2716, 43.2716, 43.2716, 43.2716, 43.2716, 43.2716, 43.2716
14.389, 50.9242, 43.1637, 43.1637, 7.2749, 7.7605, 43.1637, 0, 43.1637, 43.1637, 43.1637, 43.1637, 43.1637, 43.1637, 43.1637, 43.1637, 43.1637, 43.1637, 43.1637, 43.1637, 43.1637
14.3973, 44.0104, 43.0515, 43.0515, 6.7831, 0.958897, 43.0515, 0, 43.0515, 43.0515, 43.0515, 43.0515, 43.0515, 43.0515, 43.0515, 43.0515, 43.0515, 43.0515, 43.0515, 43.0515, 43.0515
14.4056, 50.8463, 42.9374, 42.9374, 7.26955, 7.90899, 42.9374, 0, 42.9374, 42.9374, 42.9374, 42.9374, 42.9374, 42.9374, 42.9374, 42.9374, 42.9374, 42.9374, 42.9374, 42.9374, 42.9374
14.414, 36.0372, 42.8233, 42.8233, 6.16743, -6.78617, 42.8233, 0, 42.8233, 42.8233, 42.8233, 42.8233, 42.8233, 42.8233, 42.8233, 42.8233, 42.8233, 42.8233, 42.8233, 42.8233, 42.8233
14.4223, 32.0421, 42.7203, 42.7203, 5.83456, -10.6782, 42.7203, 0, 42.7203, 42.7203, 42.7203, 42.7203, 42.7203, 42.7203, 42.7203, 42.7203, 42.7203, 42.7203, 42.7203, 42.7203, 42.7203
14.4306, 38.9401, 42.6128, 42.6128, 6.39844, -3.67275, 42.6128, 0, 42.6128, 42.6128, 42.6128, 42.6128, 42.6128, 42.6128, 42.6128, 42.6128, 42.6128, 42.6128, 42.6128, 42.6128, 42.6128
14.4389, 51.6862, 42.5015, 42.5015, 7.32709, 9.18469, 42.5015, 0, 42.5015, 42.5015, 42.5015, 42.5015, 42.5015, 42.5015, 42.5015, 42.5015, 42.5015, 42.5015, 42.5015, 42.5015, 42.5015
14.4473, 61.828, 42.3884, 42.3884, 7.98924, 19.4396, 42.3884, 0, 42.3884, 42.3884, 42.3884, 42.3884, 42.3884, 42.3884, 42.3884, 42.3884, 42.3884, 42.3884, 42.3884, 42.3884, 42.3884
14.4556, 44.1457, 42.2754, 42.2754, 6.79306, 1.87034, 42.2754, 0, 42.2754, 42.2754, 42.2754, 42.2754, 42.2754, 42.2754, 42.2754, 42.2754, 42.2754, 42.2754, 42.2754, 42.2754, 42.2754
14.4639, 41.2501, 42.1708, 42.1708, 6.57648, -0.92078, 42.1708, 0, 42.1708, 42.1708, 42.1708, 42.1708, 42.1708, 42.1708, 42.1708, 42.1708, 42.1708, 42.1708, 42.1708, 42.1708, 42.1708
14.4722, 60.7, 42.0625, 42.0625, 7.91833, 18.6375, 42.0625, 0, 42.0625, 42.0625, 42.0625, 42.0625, 42.0625, 42.0625, 42.0625, 42.0625, 42.0625, 42.0625, 42.0625, 42.0625, 42.0625
14.4805, 48.8036, 41.9508, 41.9508, 7.12767, 6.85279, 41.9508, 0, 41.9508, 41.9508, 41.9508, 41.9508, 41.9508, 41.9508, 41.9508, 41.9508, 41.9508, 41.9508, 41.9508, 41.9508, 41.9508
14.4889, 45.9797, 41.8376, 41.8376, 6.92674, 4.14205, 41.8376, 0, 41.8376, 41.8376, 41.8376, 41.8376, 41.8376, 41.8376, 41.8376, 41.8376, 41.8376, 41.8376, 41.8376, 41.8376, 41.8376
14.4972, 48.8577, 41.7246, 41.7246, 7.13146, 7.13316, 41.7246, 0, 41.7246, 41.7246, 41.7246, 41.7246, 41.7246, 41.7246, 41.7246, 41.7246, 41.7246, 41.7246, 41.7246, 41.7246, 41.7246
14.5055, 42.1888, 41.6183, 41.6183, 6.64747, 0.570587, 41.6183, 0, 41.6183, 41.6183, 41.6183, 41.6183, 41.6183, 41.6183, 41.6183, 41.6183, 41.6183, 41.6183, 41.6183, 41.6183, 41.6183
14.5138, 45.9083, 41.5097, 41.5097, 6.92158, 4.39859, 41.5097, 0, 41.5097, 41.5097, 41.5097, 41.5097, 41.5097, 41.5097, 41.5097, 41.5097, 41.5097, 41.5097, 41.5097, 41.5097, 41.5097
14.5222, 51.9455, 41.3994, 41.3994, 7.34476, 10.5461, 41.3994, 0, 41.3994, 41.3994, 41.3994, 41.3994, 41.3994, 41.3994, 41.3994, 41.3994, 41.3994, 41.3994, 41.3994, 41.3994, 41.3994
14.5305, 54.4473, 41.2883, 41.2883, 7.51314, 13.159, 41.2883, 0, 41.2883, 41.2883, 41.2883, 41.2883, 41.2883, 41.2883, 41.2883, 41.2883, 41.2883, 41.2883, 41.2883, 41.2883, 41.2883
14.5388, 38.7595, 41.1774, 41.1774, 6.38431, -2.41792, 41.1774, 0, 41.1774, 41.1774, 41.1774, 41.1774, 41.1774, 41.1774, 41.1774, 41.1774, 41.1774, 41.1774, 41.1774, 41.1774, 41.1774
14.5471, 50.3591, 41.0655, 41.0655, 7.23596, 9.29364, 41.0655, 0, 41.0655, 41.0655, 41.0655, 41.0655, 41.0655, 41.0655, 41.0655, 41.0655, 41.0655, 41.0655, 41.0655, 41.0655, 41.0655
14.5554, 39.3924, 40.9529, 40.9529, 6.4337, -1.56047, 40.9529, 0, 40.9529, 40.9529, 40.9529, 40.9529, 40.9529, 40.9529, 40.9529, 40.9529, 40.9529, 40.9529, 40.9529, 40.9529, 40.9529
14.5638, 48.3024, 40.8405, 40.8405, 7.09242, 7.46185, 40.8405, 0, 40.8405, 40.8405, 40.8405, 40.8405, 40.8405, 40.8405, 40.8405, 40.8405, 40.8405, 40.8405, 40.8405, 40.8405, 40.8405
14.5721, 34.4822, 40.7289, 40.7289, 6.04005, -6.2467, 40.7289, 0, 40.7289, 40.7289, 40.7289, 40.7289, 40.7289, 40.7289, 40.7289, 40.7289, 40.7289, 40.7289, 40.7289, 40.7289, 40.7289
14.5804, 37.8222, 40.6164, 40.6164, 6.31048, -2.79425, 40.6164, 0, 40.6164, 40.6164, 40.6164, 40.6164, 40.6164, 40.6164, 40.6164, 40.6164, 40.6164, 40.6164, 40.6164, 40.6164, 40.6164
14.5887, 37.3431, 40.5035, 40.5035, 6.27241, -3.16035, 40.5035, 0, 40.5035, 40.5035, 40.5035, 40.5035, 40.5035, 40.5035, 40.5035, 40.5035, 40.5035, 40.5035, 40.5035, 40.5035, 40.5035
14.5971, 38.4737, 40.3904, 40.3904, 6.3619, -1.91665, 40.3904, 0, 40.3904, 40.3904, 40.3904, 40.3904, 40.3904, 40.3904, 40.3904, 40.3904, 40.3904, 40.3904, 40.3904, 40.3904, 40.3904
14.6054, 43.444, 40.2766, 40.2766, 6.74122, 3.16739, 40.2766, 0, 40.2766, 40.2766, 40.2766, 40.2766, 40.2766, 40.2766, 40.2766, 40.2766, 40.2766, 40.2766, 40.2766, 40.2766, 40.2766
14.6137, 48.5169, 40.1612, 40.1612, 7.10752, 8.35565, 40.1612, 0, 40.1612, 40.1612, 40.1612, 40.1612, 40.1612, 40.1612, 40.1612, 40.1612, 40.1612, 40.1612, 40.1612, 40.1612, 40.1612
14.622, 57.3323, 40.0451, 40.0451, 7.70275, 17.2873, 40.0451, 0, 40.0451, 40.0451, 40.0451, 40.0451, 40.0451, 40.0451, 40.0451, 40.0451, 40.0451, 40.0451, 40.0451, 40.0451, 40.0451
14.6303, 45.2418, 39.9291, 39.9291, 6.87326, 5.31266, 39.9291, 0, 39.9291, 39.9291, 39.9291, 39.9291, 39.9291, 39.9291, 39.9291, 39.9291, 39.9291, 39.9291, 39.9291, 39.9291, 39.9291
14.6387, 41.1796, 39.818, 39.818, 6.57112, 1.36153, 39.818, 0, 39.818, 39.818, 39.818, 39.818, 39.818, 39.818, 39.818, 39.818, 39.818, 39.818, 39.818, 39.818, 39.818
14.647, 52.69, 39.7038, 39.7038, 7.39527, 12.9862, 39.7038, 0, 39.7038, 39.7038, 39.7038, 39.7038, 39.7038, 39.7038, 39.7038, 39.7038, 39.7038, 39.7038, 39.7038, 39.7038, 39.7038
14.6553, 38.5353, 39.5865, 39.5865, 6.36673, -1.05122, 39.5865, 0, 39.5865, 39.5865, 39.5865, 39.5865, 39.5865, 39.5865, 39.5865, 39.5865, 39.5865, 39.5865, 39.5865, 39.5865, 39.5865
14.6636, 41.5109, 39.4678, 39.4678, 6.59628, 2.04311, 39.4678, 0, 39.4678, 39.4678, 39.4678, 39.4678, 39.4678, 39.4678, 39.4678, 39.4678, 39.4678, 39.4678, 39.4678, 39.4678, 39.4678
14.672, 33.1188, 39.3494, 39.3494, 5.92611, -6.23052, 39.3494, 0, 39.3494, 39.3494, 39.3494, 39.3494, 39.3494, 39.3494, 39.3494, 39.3494, 39.3494, 39.3494, 39.3494, 39.3494, 39.3494
14.6803, 43.9496, 39.2405, 39.2405, 6.77861, 4.70903, 39.2405, 0, 39.2405, 39.2405, 39.2405, 39.2405, 39.2405, 39.2405, 39.2405, 39.2405, 39.2405, 39.2405, 39.2405, 39.2405, 39.2405
14.6886, 43.1341, 39.1275, 39.1275, 6.71819, 4.00657, 39.1275, 0, 39.1275, 39.1275, 39.1275, 39.1275, 39.1275, 39.1275, 39.1275, 39.1275, 39.1275, 39.1275, 39.1275, 39.1275, 39.1275
14.6969, 47.144, 39.0107, 39.0107, 7.01028, 8.13324, 39.0107, 0, 39.0107, 39.0107, 39.0107, 39.0107, 39.0107, 39.0107, 39.0107, 39.0107, 39.0107, 39.0107, 39.0107, 39.0107, 39.0107
14.7052, 36.9555, 38.8922, 38.8922, 6.24143, -1.9367, 38.8922, 0, 38.8922, 38.8922, 38.8922, 38.8922, 38.8922, 38.8922, 38.8922, 38.8922, 38.8922, 38.8922, 38.8922, 38.8922, 38.8922
14.7136, 46.5413, 38.7738, 38.7738, 6.96716, 7.76743, 38.7738, 0, 38.7738, 38.7738, 38.7738, 38.7738, 38.7738, 38.7738, 38.7738, 38.7738, 38.7738, 38.7738, 38.7738, 38.7738, 38.7738
14.7219, 42.627, 38.6648, 38.6648, 6.68035, 3.9622, 38.6648, 0, 38.6648, 38.6648, 38.6648, 38.6648, 38.6648, 38.6648, 38.6648, 38.6648, 38.6648, 38.6648, 38.6648, 38.6648, 38.6648
14.7302, 40.5874, 38.5513, 38.5513, 6.5259, 2.03606, 38.5513, 0, 38.5513, 38.5513, 38.5513, 38.5513, 38.5513, 38.5513, 38.5513, 38.5513, 38.5513, 38.5513, 38.5513, 38.5513, 38.5513
14.7385, 50.1802, 38.4337, 38.4337, 7.22358, 11.7465, 38.4337, 0, 38.4337, 38.4337, 38.4337, 38.4337, 38.4337, 38.4337, 38.4337, 38.4337, 38.4337, 38.4337, 38.4337, 38.4337, 38.4337
14.7469, 42.4957, 38.3141, 38.3141, 6.67051, 4.18153, 38.3141, 0, 38.3141, 38.3141, 38.3141, 38.3141, 38.3141, 38.3141, 38.3141, 38.3141, 38.3141, 38.3141, 38.3141, 38.3141, 38.3141
14.7552, 37.6067, 38.1948, 38.1948, 6.29338, -0.588085, 38.1948, 0, 38.1948, 38.1948, 38.1948, 38.1948, 38.1948, 38.1948, 38.1948, 38.1948, 38.1948, 38.1948, 38.1948, 38.1948, 38.1948
14.7635, 43.462, 38.0865, 38.0865, 6.74255, 5.37545, 38.0865, 0, 38.0865, 38.0865, 38.0865, 38.0865, 38.0865, 38.0865, 38.0865, 38.0865, 38.0865, 38.0865, 38.0865, 38.0865, 38.0865
14.7718, 33.7708, 37.9738, 37.9738, 5.98087, -4.20298, 37.9738, 0, 37.9738, 37.9738, 37.9738, 37.9738, 37.9738, 37.9738, 37.9738, 37.9738, 37.9738, 37.9738, 37.9738, 37.9738, 37.9738
14.7801, 40.5609, 37.8571, 37.8571, 6.52387, 2.70378, 37.8571, 0, 37.8571, 37.8571, 37.8571, 37.8571, 37.8571, 37.8571, 37.8571, 37.8571, 37.8571, 37.8571, 37.8571, 37.8571, 37.8571
14.7885, 42.0861, 37.7385, 37.7385, 6.63974, 4.34763, 37.7385, 0, 37.7385, 37.7385, 37.7385, 37.7385, 37.7385, 37.7385, 37.7385, 37.7385, 37.7385, 37.7385, 37.7385, 37.7385, 37.7385
14.7968, 46.1945, 37.6201, 37.6201, 6.94223, 8.57449, 37.6201, 0, 37.6201, 37.6201, 37.6201, 37.6201, 37.6201, 37.6201, 37.6201, 37.6201, 37.6201, 37.6201, 37.6201, 37.6201, 37.6201
14.8051, 38.6924, 37.5105, 37.5105, 6.37906, 1.18195, 37.5105, 0, 37.5105, 37.5105, 37.5105, 37.5105, 37.5105, 37.5105, 37.5105, 37.5105, 37.5105, 37.5105, 37.5105, 37.5105, 37.5105
14.8134, 53.0722, 37.3969, 37.3969, 7.42107, 15.6753, 37.3969, 0, 37.3969, 37.3969, 37.3969, 37.3969, 37.3969, 37.3969, 37.3969, 37.3969, 37.3969, 37.3969, 37.3969, 37.3969, 37.3969
14.8218, 40.9434, 37.2798, 37.2798, 6.55312, 3.6636, 37.2798, 0, 37.2798, 37.2798, 37.2798, 37.2798, 37.2798, 37.2798, 37.2798, 37.2798, 37.2798, 37.2798, 37.2798, 37.2798, 37.2798
14.8301, 46.1261, 37.1609, 37.1609, 6.9373, 8.96519, 37.1609, 0, 37.1609, 37.1609, 37.1609, 37.1609, 37.1609, 37.1609, 37.1609, 37.1609, 37.1609, 37.1609, 37.1609, 37.1609, 37.1609
14.8384, 33.8746, 37.0423, 37.0423, 5.98954, -3.1677, 37.0423, 0, 37.0423, 37.0423, 37.0423, 37.0423, 37.0423, 37.0423, 37.0423, 37.0423, 37.0423, 37.0423, 37.0423, 37.0423, 37.0423
14.8467, 32.2475, 36.9331, 36.9331, 5.85213, -4.68568, 36.9331, 0, 36.9331, 36.9331, 36.9331, 36.9331, 36.9331, 36.9331, 36.9331, 36.9331, 36.9331, 36.9331, 36.9331, 36.9331, 36.9331
14.855, 41.6757, 36.8203, 36.8203, 6.60876, 4.85543, 36.8203, 0, 36.8203, 36.8203, 36.8203, 36.8203, 36.8203, 36.8203, 36.8203, 36.8203, 36.8203, 36.8203, 36.8203, 36.8203, 36.8203
14.8634, 35.6766, 36.7041, 36.7041, 6.13813, -1.02757, 36.7041, 0, 36.7041, 36.7041, 36.7041, 36.7041, 36.7041, 36.7041, 36.7041, 36.7041, 36.7041, 36.7041, 36.7041, 36.7041, 36.7041
14.8717, 45.3657, 36.5865, 36.5865, 6.88227, 8.7792, 36.5865, 0, 36.5865, 36.5865, 36.5865, 36.5865, 36.5865, 36.5865, 36.5865, 36.5865, 36.5865, 36.5865, 36.5865, 36.5865, 36.5865
14.88, 41.5543, 36.469, 36.469, 6.59957, 5.08529, 36.469, 0, 36.469, 36.469, 36.469, 36.469, 36.469, 36.469, 36.469, 36.469, 36.469, 36.469, 36.469, 36.469, 36.469
14.8883, 40.8026, 36.3586, 36.3586, 6.54237, 4.44394, 36.3586, 0, 36.3586, 36.3586, 36.3586, 36.3586, 36.3586, 36.3586, 36.3586, 36.3586, 36.3586, 36.3586, 36.3586, 36.3586, 36.3586
14.8967, 53.9308, 36.245, 36.245, 7.47869, 17.6857, 36.245, 0, 36.245, 36.245, 36.245, 36.245, 36.245, 36.245, 36.245, 36.245, 36.245, 36.245, 36.245, 36.245, 36.245
14.905, 43.3006, 36.1286, 36.1286, 6.73057, 7.17202, 36.1286, 0, 36.1286, 36.1286, 36.1286, 36.1286, 36.1286, 36.1286, 36.1286, 36.1286, 36.1286, 36.1286, 36.1286, 36.1286, 36.1286
14.9133, 36.1568, 36.0109, 36.0109, 6.17712, 0.145893, 36.0109, 0, 36.0109, 36.0109, 36.0109, 36.0109, 36.0109, 36.0109, 36.0109, 36.0109, 36.0109, 36.0109, 36.0109, 36.0109, 36.0109
14.9216, 36.605, 35.8933, 35.8933, 6.21329, 0.711639, 35.8933, 0, 35.8933, 35.8933, 35.8933, 35.8933, 35.8933, 35.8933, 35.8933, 35.8933, 35.8933, 35.8933, 35.8933, 35.8933, 35.8933
14.9299, 37.1233, 35.783, 35.783, 6.25486, 1.34027, 35.783, 0, 35.783, 35.783, 35.783, 35.783, 35.783, 35.783, 35.783, 35.783, 35.783, 35.783, 35.783, 35.783, 35.783
14.9383, 32.6227, 35.6701, 35.6701, 5.8841, -3.04739, 35.6701, 0, 35.6701, 35.6701, 35.6701, 35.6701, 35.6701, 35.6701, 35.6701, 35.6701, 35.6701, 35.6701, 35.6701, 35.6701, 35.6701
14.9466, 28.3, 35.5548, 35.5548, 5.50454, -7.25478, 35.5548, 0, 35.5548, 35.5548, 35.5548, 35.5548, 35.5548, 35.5548, 35.5548, 35.5548, 35.5548, 35.5548, 35.5548, 35.5548, 35.5548
14.9549, 28.6149, 35.4384, 35.4384, 5.53307, -6.82354, 35.4384, 0, 35.4384, 35.4384, 35.4384, 35.4384, 35.4384, 35.4384, 35.4384, 35.4384, 35.4384, 35.4384, 35.4384, 35.4384, 35.4384
14.9632, 42.3784, 35.3222, 35.3222, 6.66171, 7.0562, 35.3222, 0, 35.3222, 35.3222, 35.3222, 35.3222, 35.3222, 35.3222, 35.3222, 35.3222, 35.3222, 35.3222, 35.3222, 35.3222, 35.3222
14.9716, 30.2466, 35.2058, 35.2058, 5.67861, -4.95921, 35.2058, 0, 35.2058, 35.2058, 35.2058, 35.2058, 35.2058, 35.2058, 35.2058, 35.2058, 35.2058, 35.2058, 35.2058, 35.2058, 35.2058
14.9799, 36.0657, 35.0887, 35.0887, 6.16974, 0.976929, 35.0887, 0, 35.0887, 35.0887, 35.0887, 35.0887, 35.0887, 35.0887, 35.0887, 35.0887, 35.0887, 35.0887, 35.0887, 35.0887, 35.0887
14.9882, 52.4057, 34.9719, 34.9719, 7.37602, 17.4338, 34.9719, 0, 34.9719, 34.9719, 34.9719, 34.9719, 34.9719, 34.9719, 34.9719, 34.9719, 34.9719, 34.9719, 34.9719, 34.9719, 34.9719
14.9965, 36.7663, 34.8556, 34.8556, 6.22626, 1.91068, 34.8556, 0, 34.8556, 34.8556, 34.8556, 34.8556, 34.8556, 34.8556, 34.8556, 34.8556, 34.8556, 34.8556, 34.8556, 34.8556, 34.8556
15.0048, 35.6895, 34.7381, 34.7381, 6.13918, 0.951424, 34.7381, 0, 34.7381, 34.7381, 34.7381, 34.7381, 34.7381, 34.7381, 34.7381, 34.7381, 34.7381, 34.7381, 34.7381, 34.7381, 34.7381
15.0132, 36.5216, 34.6196, 34.6196, 6.20658, 1.90199, 34.6196, 0, 34.6196, 34.6196, 34.6196, 34.6196, 34.6196, 34.6196, 34.6196, 34.6196, 34.6196, 34.6196, 34.6196, 34.6196, 34.6196
15.0215, 44.4287, 34.5008, 34.5008, 6.81386, 9.928, 34.5008, 0, 34.5008, 34.5008, 34.5008, 34.5008, 34.5008, 34.5008, 34.5008, 34.5008, 34.5008, 34.5008, 34.5008, 34.5008, 34.5008
15.0298, 24.2457, 34.381, 34.381, 5.12306, -10.1353, 34.381, 0, 34.381, 34.381, 34.381, 34.381, 34.381, 34.381, 34.381, 34.381, 34.381, 34.381, 34.381, 34.381, 34.381
15.0381, 38.4384, 34.2598, 34.2598, 6.35912, 4.1786, 34.2598, 0, 34.2598, 34.2598, 34.2598, 34.2598, 34.2598, 34.2598, 34.2598, 34.2598, 34.2598, 34.2598, 34.2598, 34.2598, 34.2598
15.0465, 38.7408, 34.138, 34.138, 6.38285, 4.60273, 34.138, 0, 34.138, 34.138, 34.138, 34.138, 34.138, 34.138, 34.138, 34.138, 34.138, 34.138, 34.138, 34.138, 34.138
15.0548, 49.5425, 34.0165, 34.0165, 7.17931, 15.526, 34.0165, 0, 34.0165, 34.0165, 34.0165, 34.0165, 34.0165, 34.0165, 34.0165, 34.0165, 34.0165, 34.0165, 34.0165, 34.0165, 34.0165
15.0631, 30.3739, 33.8994, 33.8994, 5.68981, -3.52555, 33.8994, 0, 33.8994, 33.8994, 33.8994, 33.8994, 33.8994, 33.8994, 33.8994, 33.8994, 33.8994, 33.8994, 33.8994, 33.8994, 33.8994
15.0714, 32.1366, 33.7796, 33.7796, 5.84265, -1.64304, 33.7796, 0, 33.7796, 33.7796, 33.7796, 33.7796, 33.7796, 33.7796, 33.7796, 33.7796, 33.7796, 33.7796, 33.7796, 33.7796, 33.7796
15.0797, 34.7861, 33.6572, 33.6572, 6.06516, 1.12888, 33.6572, 0, 33.6572, 33.6572, 33.6572, 33.6572, 33.6572, 33.6572, 33.6572, 33.6572, 33.6572, 33.6572, 33.6572, 33.6572, 33.6572
15.0881, 34.3849, 33.5338, 33.5338, 6.03199, 0.851124, 33.5338, 0, 33.5338, 33.5338, 33.5338, 33.5338, 33.5338, 33.5338, 33.5338, 33.5338, 33.5338, 33.5338, 33.5338, 33.5338, 33.5338
15.0964, 41.4716, 33.4105, 33.4105, 6.5933, 8.06112, 33.4105, 0, 33.4105, 33.4105, 33.4105, 33.4105, 33.4105, 33.4105, 33.4105, 33.4105, 33.4105, 33.4105, 33.4105, 33.4105, 33.4105
15.1047, 34.948, 33.296, 33.296, 6.07848, 1.65191, 33.296, 0, 33.296, 33.296, 33.296, 33.296, 33.296, 33.296, 33.296, 33.296, 33.296, 33.296, 33.296, 33.296, 33.296
15.113, 32.8244, 33.1777, 33.1777, 5.90122, -0.353325, 33.1777, 0, 33.1777, 33.1777, 33.1777, 33.1777, 33.1777, 33.1777, 33.1777, 33.1777, 33.1777, 33.1777, 33.1777, 33.1777, 33.1777
15.1214, 34.6211, 33.0561, 33.0561, 6.05154, 1.56498, 33.0561, 0, 33.0561, 33.0561, 33.0561, 33.0561, 33.0561, 33.0561, 33.0561, 33.0561, 33.0561, 33.0561, 33.0561, 33.0561, 33.0561
15.1297, 42.9541, 32.9329, 32.9329, 6.70478, 10.0212, 32.9329, 0, 32.9329, 32.9329, 32.9329, 32.9329, 32.9329, 32.9329, 32.9329, 32.9329, 32.9329, 32.9329, 32.9329, 32.9329, 32.9329
15.138, 40.8489, 32.81, 32.81, 6.54591, 8.03896, 32.81, 0, 32.81, 32.81, 32.81, 32.81, 32.81, 32.81, 32.81, 32.81, 32.81, 32.81, 32.81, 32.81, 32.81
