   PIQUANT 0.0.0-main  ps__0846_0742001877_000PTFE_shot_24.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
12.0669, 85.4481, 89.0214, 88.4434, 9.35137, -3.5733, 88.4434, 0, 89.0214, 88.4434, 88.4434, 88.4434, 88.4434, 88.4434, 88.4434, 88.4434, 88.4434, 88.4434, 88.4434, 88.4434, 88.4434, 88.4434, 88.4434, 88.4434
12.0752, 87.5586, 88.654, 88.2344, 9.46354, -1.09539, 88.2344, 0, 88.654, 88.2344, 88.2344, 88.2344, 88.2344, 88.2344, 88.2344, 88.2344, 88.2344, 88.2344, 88.2344, 88.2344, 88.2344, 88.2344, 88.2344, 88.2344
12.0835, 95.7128, 88.3462, 88.0471, 9.88498, 7.36654, 88.0471, 0, 88.3462, 88.0471, 88.0471, 88.0471, 88.0471, 88.0471, 88.0471, 88.0471, 88.0471, 88.0471, 88.0471, 88.0471, 88.0471, 88.0471, 88.0471, 88.0471
12.0918, 92.3954, 88.0603, 87.8509, 9.71573, 4.33512, 87.8509, 0, 88.0603, 87.8509, 87.8509, 87.8509, 87.8509, 87.8509, 87.8509, 87.8509, 87.8509, 87.8509, 87.8509, 87.8509, 87.8509, 87.8509, 87.8509, 87.8509
12.1, 102.592, 87.7908, 87.6469, 10.227, 14.8008, 87.6469, 0, 87.7908, 87.6469, 87.6469, 87.6469, 87.6469, 87.6469, 87.6469, 87.6469, 87.6469, 87.6469, 87.6469, 87.6469, 87.6469, 87.6469, 87.6469, 87.6469
12.1083, 102.882, 87.5361, 87.439, 10.2412, 15.3454, 87.439, 0, 87.5361, 87.439, 87.439, 87.439, 87.439, 87.439, 87.439, 87.439, 87.439, 87.439, 87.439, 87.439, 87.439, 87.439, 87.439, 87.439
12.1166, 112.797, 87.2957, 87.2313, 10.7143, 25.5015, 87.2313, 0, 87.2957, 87.2313, 87.2313, 87.2313, 87.2313, 87.2313, 87.2313, 87.2313, 87.2313, 87.2313, 87.2313, 87.2313, 87.2314, 87.2313, 87.2313, 87.2313
12.1249, 99.3232, 87.086, 87.0441, 10.0659, 12.2372, 87.0441, 0, 87.086, 87.0441, 87.0441, 87.0441, 87.0441, 87.0441, 87.0441, 87.0441, 87.0441, 87.0441, 87.0441, 87.0441, 87.0441, 87.0441, 87.0441, 87.0441
12.1332, 93.6585, 86.875, 86.8482, 9.78052, 6.78345, 86.8482, 0, 86.875, 86.8482, 86.8482, 86.8482, 86.8482, 86.8482, 86.8482, 86.8482, 86.8482, 86.8482, 86.8482, 86.8482, 86.8483, 86.8482, 86.8482, 86.8482
12.1415, 92.483, 86.6617, 86.6448, 9.72024, 5.82137, 86.6448, 0, 86.6616, 86.6448, 86.6448, 86.6448, 86.6448, 86.6448, 86.6448, 86.6448, 86.6448, 86.6448, 86.6448, 86.6448, 86.6448, 86.6448, 86.6448, 86.6448
12.1498, 86.3822, 86.4481, 86.4378, 9.40118, -0.0659637, 86.4378, 0, 86.4481, 86.4378, 86.4378, 86.4378, 86.4378, 86.4378, 86.4378, 86.4378, 86.4378, 86.4378, 86.4378, 86.4378, 86.4378, 86.4378, 86.4378, 86.4378
12.1581, 80.4025, 86.2372, 86.2309, 9.07758, -5.83472, 86.2309, 0, 86.2372, 86.2309, 86.2309, 86.2309, 86.2309, 86.2309, 86.2309, 86.2309, 86.2309, 86.2309, 86.2309, 86.2309, 86.2309, 86.2309, 86.2309, 86.2309
12.1663, 107.558, 86.0477, 86.0439, 10.467, 21.5107, 86.0439, 0, 86.0477, 86.0439, 86.0439, 86.0439, 86.0439, 86.0439, 86.0439, 86.0439, 86.0439, 86.0439, 86.0439, 86.0439, 86.044, 86.0439, 86.0439, 86.0439
12.1746, 92.8633, 85.8512, 85.849, 9.73978, 7.01206, 85.849, 0, 85.8512, 85.849, 85.849, 85.849, 85.849, 85.849, 85.849, 85.849, 85.849, 85.849, 85.849, 85.849, 85.849, 85.849, 85.849, 85.849
12.1829, 95.9796, 85.6483, 85.647, 9.89846, 10.3313, 85.647, 0, 85.6483, 85.647, 85.647, 85.647, 85.647, 85.647, 85.647, 85.647, 85.647, 85.647, 85.647, 85.647, 85.647, 85.647, 85.647, 85.647
12.1912, 82.5326, 85.4422, 85.4415, 9.19416, -2.90965, 85.4415, 0, 85.4422, 85.4415, 85.4415, 85.4415, 85.4415, 85.4415, 85.4415, 85.4415, 85.4415, 85.4415, 85.4415, 85.4415, 85.4415, 85.4415, 85.4415, 85.4415
12.1995, 78.5804, 85.2367, 85.2363, 8.97666, -6.65627, 85.2363, 0, 85.2367, 85.2363, 85.2363, 85.2363, 85.2363, 85.2363, 85.2363, 85.2363, 85.2363, 85.2363, 85.2363, 85.2363, 85.2363, 85.2363, 85.2363, 85.2363
12.2078, 73.5143, 85.0489, 85.0487, 8.68989, -11.5347, 85.0487, 0, 85.0489, 85.0487, 85.0487, 85.0487, 85.0487, 85.0487, 85.0487, 85.0487, 85.0487, 85.0487, 85.0487, 85.0487, 85.0487, 85.0487, 85.0487, 85.0487
12.2161, 87.1156, 84.854, 84.8538, 9.44011, 2.26165, 84.8538, 0, 84.854, 84.8538, 84.8538, 84.8538, 84.8538, 84.8538, 84.8538, 84.8538, 84.8538, 84.8538, 84.8538, 84.8538, 84.8538, 84.8538, 84.8538, 84.8538
12.2244, 89.0973, 84.6525, 84.6524, 9.54449, 4.44479, 84.6524, 0, 84.6525, 84.6524, 84.6524, 84.6524, 84.6524, 84.6524, 84.6524, 84.6524, 84.6524, 84.6524, 84.6524, 84.6524, 84.6524, 84.6524, 84.6524, 84.6524
12.2326, 81.0829, 84.4479, 84.4478, 9.11498, -3.36494, 84.4478, 0, 84.4479, 84.4478, 84.4478, 84.4478, 84.4478, 84.4478, 84.4478, 84.4478, 84.4478, 84.4478, 84.4478, 84.4478, 84.4478, 84.4478, 84.4478, 84.4478
12.2409, 84.098, 84.2435, 84.2434, 9.2789, -0.145462, 84.2434, 0, 84.2435, 84.2434, 84.2434, 84.2434, 84.2434, 84.2434, 84.2434, 84.2434, 84.2434, 84.2434, 84.2434, 84.2434, 84.2435, 84.2434, 84.2434, 84.2434
12.2492, 85.3195, 84.0563, 84.0562, 9.34449, 1.26319, 84.0562, 0, 84.0563, 84.0562, 84.0562, 84.0562, 84.0562, 84.0562, 84.0562, 84.0562, 84.0562, 84.0562, 84.0562, 84.0562, 84.0562, 84.0562, 84.0562, 84.0562
12.2575, 85.6012, 83.8623, 83.8623, 9.35955, 1.73895, 83.8623, 0, 83.8623, 83.8623, 83.8623, 83.8623, 83.8623, 83.8623, 83.8623, 83.8623, 83.8623, 83.8623, 83.8623, 83.8623, 83.8623, 83.8623, 83.8623, 83.8623
12.2658, 91.7693, 83.6622, 83.6622, 9.68345, 8.10706, 83.6622, 0, 83.6622, 83.6622, 83.6622, 83.6622, 83.6622, 83.6622, 83.6622, 83.6622, 83.6622, 83.6622, 83.6622, 83.6622, 83.6622, 83.6622, 83.6622, 83.6622
12.2741, 102.48, 83.4592, 83.4592, 10.2215, 19.0208, 83.4592, 0, 83.4592, 83.4592, 83.4592, 83.4592, 83.4592, 83.4592, 83.4592, 83.4592, 83.4592, 83.4592, 83.4592, 83.4592, 83.4592, 83.4592, 83.4592, 83.4592
12.2824, 91.4865, 83.2565, 83.2564, 9.66884, 8.23003, 83.2564, 0, 83.2565, 83.2564, 83.2564, 83.2564, 83.2564, 83.2564, 83.2564, 83.2564, 83.2564, 83.2564, 83.2564, 83.2564, 83.2564, 83.2564, 83.2564, 83.2564
12.2907, 96.5572, 83.0686, 83.0686, 9.9276, 13.4886, 83.0686, 0, 83.0686, 83.0686, 83.0686, 83.0686, 83.0686, 83.0686, 83.0686, 83.0686, 83.0686, 83.0686, 83.0686, 83.0686, 83.0686, 83.0686, 83.0686, 83.0686
12.2989, 87.2277, 82.8745, 82.8745, 9.44604, 4.35316, 82.8745, 0, 82.8745, 82.8745, 82.8745, 82.8745, 82.8745, 82.8745, 82.8745, 82.8745, 82.8745, 82.8745, 82.8745, 82.8745, 82.8745, 82.8745, 82.8745, 82.8745
12.3072, 81.6175, 82.6749, 82.6749, 9.14426, -1.0574, 82.6749, 0, 82.6749, 82.6749, 82.6749, 82.6749, 82.6749, 82.6749, 82.6749, 82.6749, 82.6749, 82.6749, 82.6749, 82.6749, 82.6749, 82.6749, 82.6749, 82.6749
12.3155, 96.6098, 82.4726, 82.4725, 9.93025, 14.1372, 82.4725, 0, 82.4726, 82.4725, 82.4725, 82.4725, 82.4725, 82.4725, 82.4725, 82.4725, 82.4725, 82.4725, 82.4725, 82.4725, 82.4726, 82.4725, 82.4725, 82.4725
12.3238, 93.2965, 82.2705, 82.2705, 9.76199, 11.026, 82.2705, 0, 82.2705, 82.2705, 82.2705, 82.2705, 82.2705, 82.2705, 82.2705, 82.2705, 82.2705, 82.2705, 82.2705, 82.2705, 82.2705, 82.2705, 82.2705, 82.2705
12.3321, 99.0178, 82.0831, 82.0831, 10.0508, 16.9347, 82.0831, 0, 82.0831, 82.0831, 82.0831, 82.0831, 82.0831, 82.0831, 82.0831, 82.0831, 82.0831, 82.0831, 82.0831, 82.0831, 82.0831, 82.0831, 82.0831, 82.0831
12.3404, 82.61, 81.89, 81.89, 9.19837, 0.720062, 81.89, 0, 81.89, 81.89, 81.89, 81.89, 81.89, 81.89, 81.89, 81.89, 81.89, 81.89, 81.89, 81.89, 81.89, 81.89, 81.89, 81.89
12.3487, 89.461, 81.6917, 81.6917, 9.56352, 7.76926, 81.6917, 0, 81.6917, 81.6917, 81.6917, 81.6917, 81.6917, 81.6917, 81.6917, 81.6917, 81.6917, 81.6917, 81.6917, 81.6917, 81.6917, 81.6917, 81.6917, 81.6917
12.357, 94.774, 81.4909, 81.4909, 9.83738, 13.283, 81.4909, 0, 81.4909, 81.4909, 81.4909, 81.4909, 81.4909, 81.4909, 81.4909, 81.4909, 81.4909, 81.4909, 81.4909, 81.4909, 81.4909, 81.4909, 81.4909, 81.4909
12.3652, 92.2738, 81.2904, 81.2904, 9.70947, 10.9834, 81.2904, 0, 81.2904, 81.2904, 81.2904, 81.2904, 81.2904, 81.2904, 81.2904, 81.2904, 81.2904, 81.2904, 81.2904, 81.2904, 81.2904, 81.2904, 81.2904, 81.2904
12.3735, 73.6022, 81.1023, 81.1023, 8.69495, -7.50009, 81.1023, 0, 81.1023, 81.1023, 81.1023, 81.1023, 81.1023, 81.1023, 81.1023, 81.1023, 81.1023, 81.1023, 81.1023, 81.1023, 81.1023, 81.1023, 81.1023, 81.1023
12.3818, 89.6186, 80.909, 80.909, 9.57176, 8.70956, 80.909, 0, 80.909, 80.909, 80.909, 80.909, 80.909, 80.909, 80.909, 80.909, 80.909, 80.909, 80.909, 80.909, 80.909, 80.909, 80.909, 80.909
12.3901, 91.5537, 80.711, 80.711, 9.67231, 10.8427, 80.711, 0, 80.711, 80.711, 80.711, 80.711, 80.711, 80.711, 80.711, 80.711, 80.711, 80.711, 80.711, 80.711, 80.711, 80.711, 80.711, 80.711
12.3984, 81.1339, 80.5107, 80.5107, 9.11778, 0.623161, 80.5107, 0, 80.5107, 80.5107, 80.5107, 80.5107, 80.5107, 80.5107, 80.5107, 80.5107, 80.5107, 80.5107, 80.5107, 80.5107, 80.5107, 80.5107, 80.5107, 80.5107
12.4067, 86.3245, 80.3108, 80.3107, 9.39811, 6.0137, 80.3107, 0, 80.3107, 80.3107, 80.3107, 80.3107, 80.3107, 80.3107, 80.3107, 80.3107, 80.3107, 80.3107, 80.3107, 80.3107, 80.3107, 80.3107, 80.3107, 80.3107
12.415, 97.4704, 80.1232, 80.1231, 9.97348, 17.3472, 80.1231, 0, 80.1231, 80.1231, 80.1231, 80.1231, 80.1231, 80.1231, 80.1231, 80.1231, 80.1231, 80.1231, 80.1231, 80.1231, 80.1231, 80.1231, 80.1231, 80.1231
12.4233, 89.3218, 79.9308, 79.9308, 9.55624, 9.39097, 79.9308, 0, 79.9308, 79.9308, 79.9308, 79.9308, 79.9308, 79.9308, 79.9308, 79.9308, 79.9308, 79.9308, 79.9308, 79.9308, 79.9308, 79.9308, 79.9308, 79.9308
12.4315, 82.6156, 79.7342, 79.7341, 9.19867, 2.88145, 79.7341, 0, 79.7342, 79.7341, 79.7341, 79.7341, 79.7341, 79.7341, 79.7341, 79.7341, 79.7341, 79.7341, 79.7341, 79.7341, 79.7341, 79.7341, 79.7341, 79.7341
12.4398, 100.881, 79.5355, 79.5354, 10.143, 21.3456, 79.5354, 0, 79.5355, 79.5354, 79.5354, 79.5354, 79.5354, 79.5354, 79.5354, 79.5354, 79.5354, 79.5354, 79.5354, 79.5354, 79.5354, 79.5354, 79.5354, 79.5354
12.4481, 81.4991, 79.337, 79.337, 9.13778, 2.16206, 79.337, 0, 79.337, 79.337, 79.337, 79.337, 79.337, 79.337, 79.337, 79.337, 79.337, 79.337, 79.337, 79.337, 79.337, 79.337, 79.337, 79.337
12.4564, 80.1559, 79.1484, 79.1484, 9.06399, 1.0075, 79.1484, 0, 79.1484, 79.1484, 79.1484, 79.1484, 79.1484, 79.1484, 79.1484, 79.1484, 79.1484, 79.1484, 79.1484, 79.1484, 79.1484, 79.1484, 79.1484, 79.1484
12.4647, 78.9269, 78.9558, 78.9557, 8.99594, -0.0288773, 78.9557, 0, 78.9558, 78.9557, 78.9557, 78.9557, 78.9557, 78.9557, 78.9557, 78.9557, 78.9557, 78.9557, 78.9557, 78.9557, 78.9557, 78.9557, 78.9557, 78.9557
12.473, 82.4854, 78.7593, 78.7593, 9.19159, 3.72606, 78.7593, 0, 78.7593, 78.7593, 78.7593, 78.7593, 78.7593, 78.7593, 78.7593, 78.7593, 78.7593, 78.7593, 78.7593, 78.7593, 78.7593, 78.7593, 78.7593, 78.7593
12.4813, 82.3649, 78.5611, 78.5611, 9.18504, 3.80379, 78.5611, 0, 78.5611, 78.5611, 78.5611, 78.5611, 78.5611, 78.5611, 78.5611, 78.5611, 78.5611, 78.5611, 78.5611, 78.5611, 78.5611, 78.5611, 78.5611, 78.5611
12.4896, 68.2927, 78.3632, 78.3631, 8.38407, -10.0705, 78.3631, 0, 78.3632, 78.3631, 78.3631, 78.3631, 78.3631, 78.3631, 78.3631, 78.3631, 78.3631, 78.3631, 78.3631, 78.3631, 78.3632, 78.3631, 78.3631, 78.3631
12.4978, 78.2258, 78.1748, 78.1747, 8.95688, 0.0509949, 78.1747, 0, 78.1748, 78.1747, 78.1747, 78.1747, 78.1747, 78.1747, 78.1747, 78.1747, 78.1747, 78.1747, 78.1747, 78.1747, 78.1748, 78.1747, 78.1747, 78.1747
12.5061, 92.6491, 77.9829, 77.9829, 9.72878, 14.6662, 77.9829, 0, 77.9829, 77.9829, 77.9829, 77.9829, 77.9829, 77.9829, 77.9829, 77.9829, 77.9829, 77.9829, 77.9829, 77.9829, 77.9829, 77.9829, 77.9829, 77.9829
12.5144, 96.7988, 77.7879, 77.7879, 9.93976, 19.0109, 77.7879, 0, 77.7879, 77.7879, 77.7879, 77.7879, 77.7879, 77.7879, 77.7879, 77.7879, 77.7879, 77.7879, 77.7879, 77.7879, 77.7879, 77.7879, 77.7879, 77.7879
12.5227, 85.8579, 77.5915, 77.5915, 9.37325, 8.2664, 77.5915, 0, 77.5915, 77.5915, 77.5915, 77.5915, 77.5915, 77.5915, 77.5915, 77.5915, 77.5915, 77.5915, 77.5915, 77.5915, 77.5915, 77.5915, 77.5915, 77.5915
12.531, 87.4419, 77.3953, 77.3953, 9.45737, 10.0465, 77.3953, 0, 77.3953, 77.3953, 77.3953, 77.3953, 77.3953, 77.3953, 77.3953, 77.3953, 77.3953, 77.3953, 77.3953, 77.3953, 77.3953, 77.3953, 77.3953, 77.3953
12.5393, 89.9098, 77.2001, 77.2001, 9.58696, 12.7097, 77.2001, 0, 77.2001, 77.2001, 77.2001, 77.2001, 77.2001, 77.2001, 77.2001, 77.2001, 77.2001, 77.2001, 77.2001, 77.2001, 77.2001, 77.2001, 77.2001, 77.2001
12.5476, 75.3253, 77.0047, 77.0047, 8.79348, -1.67945, 77.0047, 0, 77.0047, 77.0047, 77.0047, 77.0047, 77.0047, 77.0047, 77.0047, 77.0047, 77.0047, 77.0047, 77.0047, 77.0047, 77.0047, 77.0047, 77.0047, 77.0047
12.5559, 88.8265, 76.8094, 76.8093, 9.5303, 12.0171, 76.8093, 0, 76.8094, 76.8093, 76.8093, 76.8093, 76.8093, 76.8093, 76.8093, 76.8093, 76.8093, 76.8093, 76.8093, 76.8093, 76.8094, 76.8093, 76.8093, 76.8093
12.5642, 77.9491, 76.6123, 76.6123, 8.94143, 1.33677, 76.6123, 0, 76.6123, 76.6123, 76.6123, 76.6123, 76.6123, 76.6123, 76.6123, 76.6123, 76.6123, 76.6123, 76.6123, 76.6123, 76.6123, 76.6123, 76.6123, 76.6123
12.5724, 72.4128, 76.4137, 76.4136, 8.62629, -4.00082, 76.4136, 0, 76.4137, 76.4136, 76.4136, 76.4136, 76.4136, 76.4136, 76.4136, 76.4136, 76.4136, 76.4136, 76.4136, 76.4136, 76.4136, 76.4136, 76.4136, 76.4136
12.5807, 75.9098, 76.2132, 76.2132, 8.82665, -0.303398, 76.2132, 0, 76.2132, 76.2132, 76.2132, 76.2132, 76.2132, 76.2132, 76.2132, 76.2132, 76.2132, 76.2132, 76.2132, 76.2132, 76.2132, 76.2132, 76.2132, 76.2132
12.589, 76.4092, 76.0114, 76.0114, 8.8549, 0.397781, 76.0114, 0, 76.0114, 76.0114, 76.0114, 76.0114, 76.0114, 76.0114, 76.0114, 76.0114, 76.0114, 76.0114, 76.0114, 76.0114, 76.0114, 76.0114, 76.0114, 76.0114
12.5973, 82.8981, 75.8091, 75.809, 9.21402, 7.08907, 75.809, 0, 75.8091, 75.809, 75.809, 75.809, 75.809, 75.809, 75.809, 75.809, 75.809, 75.809, 75.809, 75.809, 75.809, 75.809, 75.809, 75.809
12.6056, 80.8838, 75.607, 75.607, 9.10405, 5.27673, 75.607, 0, 75.607, 75.607, 75.607, 75.607, 75.607, 75.607, 75.607, 75.607, 75.607, 75.607, 75.607, 75.607, 75.607, 75.607, 75.607, 75.607
12.6139, 75.4228, 75.4101, 75.4101, 8.79902, 0.0127029, 75.4101, 0, 75.4101, 75.4101, 75.4101, 75.4101, 75.4101, 75.4101, 75.4101, 75.4101, 75.4101, 75.4101, 75.4101, 75.4101, 75.4101, 75.4101, 75.4101, 75.4101
12.6222, 79.4949, 75.21, 75.2099, 9.02745, 4.28495, 75.2099, 0, 75.21, 75.2099, 75.2099, 75.2099, 75.2099, 75.2099, 75.2099, 75.2099, 75.2099, 75.2099, 75.2099, 75.2099, 75.2099, 75.2099, 75.2099, 75.2099
12.6305, 63.9162, 75.0072, 75.0071, 8.11888, -11.0909, 75.0071, 0, 75.0071, 75.0071, 75.0071, 75.0071, 75.0071, 75.0071, 75.0071, 75.0071, 75.0071, 75.0071, 75.0071, 75.0071, 75.0071, 75.0071, 75.0071, 75.0071
12.6387, 67.7109, 74.8032, 74.8031, 8.34931, -7.09225, 74.8031, 0, 74.8031, 74.8031, 74.8031, 74.8031, 74.8031, 74.8031, 74.8031, 74.8031, 74.8031, 74.8031, 74.8031, 74.8031, 74.8031, 74.8031, 74.8031, 74.8031
12.647, 79.977, 74.5994, 74.5994, 9.05411, 5.37752, 74.5994, 0, 74.5994, 74.5994, 74.5994, 74.5994, 74.5994, 74.5994, 74.5994, 74.5994, 74.5994, 74.5994, 74.5994, 74.5994, 74.5994, 74.5994, 74.5994, 74.5994
12.6553, 80.0292, 74.4063, 74.4063, 9.057, 5.62291, 74.4063, 0, 74.4063, 74.4063, 74.4063, 74.4063, 74.4063, 74.4063, 74.4063, 74.4063, 74.4063, 74.4063, 74.4063, 74.4063, 74.4063, 74.4063, 74.4063, 74.4063
12.6636, 80.4827, 74.2084, 74.2083, 9.082, 6.27429, 74.2083, 0, 74.2084, 74.2083, 74.2083, 74.2083, 74.2083, 74.2083, 74.2083, 74.2083, 74.2083, 74.2083, 74.2083, 74.2083, 74.2083, 74.2083, 74.2083, 74.2083
12.6719, 90.826, 74.0063, 74.0063, 9.63463, 16.8197, 74.0063, 0, 74.0063, 74.0063, 74.0063, 74.0063, 74.0063, 74.0063, 74.0063, 74.0063, 74.0063, 74.0063, 74.0063, 74.0063, 74.0063, 74.0063, 74.0063, 74.0063
12.6802, 72.8506, 73.8023, 73.8023, 8.65162, -0.951721, 73.8023, 0, 73.8023, 73.8023, 73.8023, 73.8023, 73.8023, 73.8023, 73.8023, 73.8023, 73.8023, 73.8023, 73.8023, 73.8023, 73.8023, 73.8023, 73.8023, 73.8023
12.6885, 94.1877, 73.5986, 73.5986, 9.80753, 20.5891, 73.5986, 0, 73.5986, 73.5986, 73.5986, 73.5986, 73.5986, 73.5986, 73.5986, 73.5986, 73.5986, 73.5986, 73.5986, 73.5986, 73.5986, 73.5986, 73.5986, 73.5986
12.6968, 79.8941, 73.4073, 73.4073, 9.04953, 6.48676, 73.4073, 0, 73.4073, 73.4073, 73.4073, 73.4073, 73.4073, 73.4073, 73.4073, 73.4073, 73.4073, 73.4073, 73.4073, 73.4073, 73.4073, 73.4073, 73.4073, 73.4073
12.705, 80.4974, 73.2104, 73.2103, 9.08281, 7.28705, 73.2103, 0, 73.2103, 73.2103, 73.2103, 73.2103, 73.2103, 73.2103, 73.2103, 73.2103, 73.2103, 73.2103, 73.2103, 73.2103, 73.2103, 73.2103, 73.2103, 73.2103
12.7133, 75.2877, 73.0085, 73.0085, 8.79134, 2.27922, 73.0085, 0, 73.0085, 73.0085, 73.0085, 73.0085, 73.0085, 73.0085, 73.0085, 73.0085, 73.0085, 73.0085, 73.0085, 73.0085, 73.0085, 73.0085, 73.0085, 73.0085
12.7216, 67.6786, 72.8044, 72.8044, 8.34737, -5.12583, 72.8044, 0, 72.8044, 72.8044, 72.8044, 72.8044, 72.8044, 72.8044, 72.8044, 72.8044, 72.8044, 72.8044, 72.8044, 72.8044, 72.8044, 72.8044, 72.8044, 72.8044
12.7299, 80.0144, 72.6005, 72.6005, 9.05618, 7.41383, 72.6005, 0, 72.6005, 72.6005, 72.6005, 72.6005, 72.6005, 72.6005, 72.6005, 72.6005, 72.6005, 72.6005, 72.6005, 72.6005, 72.6005, 72.6005, 72.6005, 72.6005
12.7382, 81.0727, 72.4114, 72.4113, 9.11442, 8.66137, 72.4113, 0, 72.4114, 72.4113, 72.4113, 72.4113, 72.4113, 72.4113, 72.4113, 72.4113, 72.4113, 72.4113, 72.4113, 72.4113, 72.4113, 72.4113, 72.4113, 72.4113
12.7465, 78.5411, 72.2161, 72.2161, 8.97447, 6.32503, 72.2161, 0, 72.2161, 72.2161, 72.2161, 72.2161, 72.2161, 72.2161, 72.2161, 72.2161, 72.2161, 72.2161, 72.2161, 72.2161, 72.2161, 72.2161, 72.2161, 72.2161
12.7548, 70.3046, 72.0154, 72.0154, 8.50321, -1.71084, 72.0154, 0, 72.0154, 72.0154, 72.0154, 72.0154, 72.0154, 72.0154, 72.0154, 72.0154, 72.0154, 72.0154, 72.0154, 72.0154, 72.0154, 72.0154, 72.0154, 72.0154
12.7631, 73.7336, 71.8122, 71.8122, 8.7025, 1.92137, 71.8122, 0, 71.8122, 71.8122, 71.8122, 71.8122, 71.8122, 71.8122, 71.8122, 71.8122, 71.8122, 71.8122, 71.8122, 71.8122, 71.8122, 71.8122, 71.8122, 71.8122
12.7713, 82.7823, 71.6093, 71.6093, 9.20773, 11.173, 71.6093, 0, 71.6093, 71.6093, 71.6093, 71.6093, 71.6093, 71.6093, 71.6093, 71.6093, 71.6093, 71.6093, 71.6093, 71.6093, 71.6093, 71.6093, 71.6093, 71.6093
12.7796, 77.2542, 71.4213, 71.4213, 8.90248, 5.83285, 71.4213, 0, 71.4213, 71.4213, 71.4213, 71.4213, 71.4213, 71.4213, 71.4213, 71.4213, 71.4213, 71.4213, 71.4213, 71.4213, 71.4213, 71.4213, 71.4213, 71.4213
12.7879, 69.2059, 71.2269, 71.2268, 8.43836, -2.02093, 71.2268, 0, 71.2269, 71.2268, 71.2268, 71.2268, 71.2268, 71.2268, 71.2268, 71.2268, 71.2268, 71.2268, 71.2268, 71.2268, 71.2269, 71.2268, 71.2268, 71.2268
12.7962, 76.2651, 71.0267, 71.0266, 8.84676, 5.23843, 71.0266, 0, 71.0267, 71.0266, 71.0266, 71.0266, 71.0266, 71.0266, 71.0266, 71.0266, 71.0266, 71.0266, 71.0266, 71.0266, 71.0266, 71.0266, 71.0266, 71.0266
12.8045, 71.7297, 70.8237, 70.8237, 8.5866, 0.90596, 70.8237, 0, 70.8237, 70.8237, 70.8237, 70.8237, 70.8237, 70.8237, 70.8237, 70.8237, 70.8237, 70.8237, 70.8237, 70.8237, 70.8237, 70.8237, 70.8237, 70.8237
12.8128, 84.9264, 70.6211, 70.621, 9.32343, 14.3053, 70.621, 0, 70.6211, 70.621, 70.621, 70.621, 70.621, 70.621, 70.621, 70.621, 70.621, 70.621, 70.621, 70.621, 70.621, 70.621, 70.621, 70.621
12.8211, 80.0682, 70.4351, 70.4351, 9.05915, 9.63301, 70.4351, 0, 70.4351, 70.4351, 70.4351, 70.4351, 70.4351, 70.4351, 70.4351, 70.4351, 70.4351, 70.4351, 70.4351, 70.4351, 70.4351, 70.4351, 70.4351, 70.4351
12.8294, 71.1958, 70.2423, 70.2423, 8.55545, 0.953453, 70.2423, 0, 70.2423, 70.2423, 70.2423, 70.2423, 70.2423, 70.2423, 70.2423, 70.2423, 70.2423, 70.2423, 70.2423, 70.2423, 70.2423, 70.2423, 70.2423, 70.2423
12.8376, 76.7747, 70.0433, 70.0433, 8.87551, 6.73141, 70.0433, 0, 70.0433, 70.0433, 70.0433, 70.0433, 70.0433, 70.0433, 70.0433, 70.0433, 70.0433, 70.0433, 70.0433, 70.0433, 70.0433, 70.0433, 70.0433, 70.0433
12.8459, 71.7968, 69.8414, 69.8413, 8.59051, 1.95541, 69.8413, 0, 69.8414, 69.8413, 69.8413, 69.8413, 69.8413, 69.8413, 69.8413, 69.8413, 69.8413, 69.8413, 69.8413, 69.8413, 69.8413, 69.8413, 69.8413, 69.8413
12.8542, 62.8216, 69.6397, 69.6397, 8.05118, -6.81813, 69.6397, 0, 69.6397, 69.6397, 69.6397, 69.6397, 69.6397, 69.6397, 69.6397, 69.6397, 69.6397, 69.6397, 69.6397, 69.6397, 69.6397, 69.6397, 69.6397, 69.6397
12.8625, 71.8669, 69.4548, 69.4548, 8.59459, 2.41209, 69.4548, 0, 69.4548, 69.4548, 69.4548, 69.4548, 69.4548, 69.4548, 69.4548, 69.4548, 69.4548, 69.4548, 69.4548, 69.4548, 69.4548, 69.4548, 69.4548, 69.4548
12.8708, 71.3313, 69.2629, 69.2628, 8.56337, 2.06847, 69.2628, 0, 69.2629, 69.2628, 69.2628, 69.2628, 69.2628, 69.2628, 69.2628, 69.2628, 69.2628, 69.2628, 69.2628, 69.2628, 69.2628, 69.2628, 69.2628, 69.2628
12.8791, 65.9157, 69.0644, 69.0644, 8.2411, -3.14865, 69.0644, 0, 69.0644, 69.0644, 69.0644, 69.0644, 69.0644, 69.0644, 69.0644, 69.0644, 69.0644, 69.0644, 69.0644, 69.0644, 69.0644, 69.0644, 69.0644, 69.0644
12.8874, 67.6918, 68.8629, 68.8628, 8.34816, -1.17104, 68.8628, 0, 68.8628, 68.8628, 68.8628, 68.8628, 68.8628, 68.8628, 68.8628, 68.8628, 68.8628, 68.8628, 68.8628, 68.8628, 68.8628, 68.8628, 68.8628, 68.8628
