   PIQUANT 0.0.0-main  ps__0661_0725638583_PTFE_shot_9.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
5.72465, 151.633, 177.485, 177.425, 12.3949, -25.8519, 177.425, 0, 177.425, 177.425, 177.484, 177.425, 177.425, 177.425, 177.425, 177.425, 177.425, 177.425, 177.425, 177.425, 177.425, 177.425
5.73265, 157.051, 177.832, 177.771, 12.6115, -20.7809, 177.771, 0, 177.771, 177.771, 177.831, 177.771, 177.771, 177.771, 177.771, 177.771, 177.771, 177.771, 177.771, 177.771, 177.771, 177.771
5.74066, 164.909, 178.174, 178.114, 12.9193, -13.265, 178.114, 0, 178.114, 178.114, 178.173, 178.114, 178.114, 178.114, 178.114, 178.114, 178.114, 178.114, 178.114, 178.114, 178.114, 178.114
5.74867, 177.443, 178.511, 178.452, 13.3956, -1.06871, 178.452, 0, 178.452, 178.452, 178.511, 178.452, 178.452, 178.452, 178.452, 178.452, 178.452, 178.452, 178.452, 178.452, 178.452, 178.452
5.75668, 162.795, 178.844, 178.786, 12.8372, -16.0497, 178.786, 0, 178.786, 178.786, 178.844, 178.786, 178.786, 178.786, 178.786, 178.786, 178.786, 178.786, 178.786, 178.786, 178.786, 178.786
5.76469, 155.721, 179.173, 179.115, 12.5587, -23.4519, 179.115, 0, 179.116, 179.116, 179.172, 179.115, 179.115, 179.115, 179.115, 179.115, 179.115, 179.115, 179.115, 179.115, 179.115, 179.115
5.7727, 182.771, 179.496, 179.441, 13.5931, 3.27463, 179.441, 0, 179.441, 179.441, 179.496, 179.441, 179.441, 179.441, 179.441, 179.441, 179.441, 179.441, 179.441, 179.441, 179.441, 179.441
5.78071, 197.797, 179.816, 179.762, 14.1349, 17.9809, 179.762, 0, 179.763, 179.763, 179.815, 179.762, 179.762, 179.762, 179.762, 179.762, 179.762, 179.762, 179.762, 179.762, 179.762, 179.762
5.78872, 184.15, 180.131, 180.08, 13.6437, 4.01941, 180.08, 0, 180.08, 180.08, 180.13, 180.08, 180.08, 180.08, 180.08, 180.08, 180.08, 180.08, 180.08, 180.08, 180.08, 180.08
5.79673, 161.064, 180.441, 180.393, 12.7696, -19.3778, 180.393, 0, 180.393, 180.394, 180.441, 180.393, 180.393, 180.393, 180.393, 180.393, 180.393, 180.393, 180.393, 180.393, 180.393, 180.393
5.80473, 178.768, 180.748, 180.703, 13.445, -1.98033, 180.703, 0, 180.703, 180.703, 180.748, 180.703, 180.703, 180.703, 180.703, 180.703, 180.703, 180.703, 180.703, 180.703, 180.703, 180.703
5.81274, 176.417, 181.051, 181.008, 13.3573, -4.63383, 181.008, 0, 181.009, 181.009, 181.05, 181.008, 181.008, 181.008, 181.008, 181.008, 181.008, 181.008, 181.008, 181.008, 181.008, 181.008
5.82075, 154.81, 181.35, 181.311, 12.5224, -26.5404, 181.311, 0, 181.311, 181.311, 181.349, 181.311, 181.311, 181.311, 181.311, 181.311, 181.311, 181.311, 181.311, 181.311, 181.311, 181.311
5.82876, 175.055, 181.646, 181.609, 13.3062, -6.59021, 181.609, 0, 181.609, 181.61, 181.645, 181.609, 181.609, 181.609, 181.609, 181.609, 181.609, 181.609, 181.609, 181.609, 181.609, 181.609
5.83677, 192.221, 181.938, 181.905, 13.9363, 10.283, 181.905, 0, 181.905, 181.905, 181.938, 181.905, 181.905, 181.905, 181.905, 181.905, 181.905, 181.905, 181.905, 181.905, 181.905, 181.905
5.84478, 167.287, 182.228, 182.198, 13.011, -14.9409, 182.198, 0, 182.198, 182.198, 182.227, 182.198, 182.198, 182.198, 182.198, 182.198, 182.198, 182.198, 182.198, 182.198, 182.198, 182.198
5.85279, 176.482, 182.515, 182.488, 13.3597, -6.03329, 182.488, 0, 182.488, 182.488, 182.515, 182.488, 182.488, 182.488, 182.488, 182.488, 182.488, 182.488, 182.488, 182.488, 182.488, 182.488
5.8608, 168.49, 182.8, 182.776, 13.0572, -14.31, 182.776, 0, 182.776, 182.776, 182.8, 182.776, 182.776, 182.776, 182.776, 182.776, 182.776, 182.776, 182.776, 182.776, 182.776, 182.776
5.86881, 166.003, 183.084, 183.062, 12.9616, -17.0806, 183.062, 0, 183.062, 183.062, 183.083, 183.062, 183.062, 183.062, 183.062, 183.062, 183.062, 183.062, 183.062, 183.062, 183.062, 183.062
5.87681, 156.895, 183.366, 183.346, 12.6054, -26.4706, 183.346, 0, 183.346, 183.346, 183.365, 183.346, 183.346, 183.346, 183.346, 183.346, 183.346, 183.346, 183.346, 183.346, 183.346, 183.346
5.88482, 156.399, 183.647, 183.63, 12.5857, -27.2478, 183.63, 0, 183.63, 183.63, 183.646, 183.63, 183.63, 183.63, 183.63, 183.63, 183.63, 183.63, 183.63, 183.63, 183.63, 183.63
5.89283, 161.827, 183.928, 183.913, 12.7995, -22.1008, 183.913, 0, 183.913, 183.913, 183.928, 183.913, 183.913, 183.913, 183.913, 183.913, 183.913, 183.913, 183.913, 183.913, 183.913, 183.913
5.90084, 168.026, 184.209, 184.196, 13.0394, -16.1836, 184.196, 0, 184.196, 184.196, 184.209, 184.196, 184.196, 184.196, 184.196, 184.196, 184.196, 184.196, 184.196, 184.196, 184.196, 184.196
5.90885, 170.559, 184.491, 184.479, 13.1362, -13.9323, 184.479, 0, 184.479, 184.48, 184.49, 184.479, 184.479, 184.479, 184.479, 184.479, 184.479, 184.479, 184.479, 184.479, 184.479, 184.479
5.91686, 166.264, 184.774, 184.764, 12.9716, -18.5104, 184.764, 0, 184.764, 184.764, 184.774, 184.764, 184.764, 184.764, 184.764, 184.764, 184.764, 184.764, 184.764, 184.764, 184.764, 184.764
5.92487, 178.761, 185.059, 185.05, 13.4447, -6.29807, 185.05, 0, 185.05, 185.05, 185.058, 185.05, 185.05, 185.05, 185.05, 185.05, 185.05, 185.05, 185.05, 185.05, 185.05, 185.05
5.93288, 164.025, 185.346, 185.338, 12.8851, -21.3211, 185.338, 0, 185.338, 185.339, 185.345, 185.338, 185.338, 185.338, 185.338, 185.338, 185.338, 185.338, 185.338, 185.338, 185.338, 185.338
5.94089, 160.586, 185.636, 185.629, 12.7509, -25.0502, 185.629, 0, 185.629, 185.629, 185.635, 185.629, 185.629, 185.629, 185.629, 185.629, 185.629, 185.629, 185.629, 185.629, 185.629, 185.629
5.94889, 176.097, 185.929, 185.923, 13.3453, -9.83174, 185.923, 0, 185.923, 185.923, 185.928, 185.923, 185.923, 185.923, 185.923, 185.923, 185.923, 185.923, 185.923, 185.923, 185.923, 185.923
5.9569, 164.74, 186.225, 186.22, 12.9128, -21.4856, 186.22, 0, 186.22, 186.22, 186.225, 186.22, 186.22, 186.22, 186.22, 186.22, 186.22, 186.22, 186.22, 186.22, 186.22, 186.22
5.96491, 166.362, 186.526, 186.521, 12.9754, -20.1638, 186.521, 0, 186.521, 186.522, 186.525, 186.521, 186.521, 186.521, 186.521, 186.521, 186.521, 186.521, 186.521, 186.521, 186.521, 186.521
5.97292, 165.889, 186.83, 186.827, 12.9572, -20.941, 186.827, 0, 186.827, 186.827, 186.83, 186.827, 186.827, 186.827, 186.827, 186.827, 186.827, 186.827, 186.827, 186.827, 186.827, 186.827
5.98093, 179.018, 187.14, 187.136, 13.4543, -8.12137, 187.136, 0, 187.137, 187.137, 187.139, 187.136, 187.136, 187.136, 187.136, 187.136, 187.136, 187.136, 187.136, 187.136, 187.136, 187.136
5.98894, 193.555, 187.454, 187.451, 13.9841, 6.10098, 187.451, 0, 187.451, 187.451, 187.453, 187.451, 187.451, 187.451, 187.451, 187.451, 187.451, 187.451, 187.451, 187.451, 187.451, 187.451
5.99695, 170.268, 187.773, 187.77, 13.1251, -17.5054, 187.77, 0, 187.77, 187.771, 187.772, 187.77, 187.77, 187.77, 187.77, 187.77, 187.77, 187.77, 187.77, 187.77, 187.77, 187.77
6.00496, 162.046, 188.097, 188.094, 12.808, -26.0514, 188.094, 0, 188.095, 188.095, 188.097, 188.094, 188.094, 188.094, 188.094, 188.094, 188.094, 188.094, 188.094, 188.094, 188.094, 188.094
6.01297, 170.785, 188.426, 188.424, 13.1448, -17.641, 188.424, 0, 188.424, 188.424, 188.425, 188.424, 188.424, 188.424, 188.424, 188.424, 188.424, 188.424, 188.424, 188.424, 188.424, 188.424
6.02097, 162.845, 188.76, 188.757, 12.8392, -25.9147, 188.757, 0, 188.758, 188.758, 188.759, 188.757, 188.757, 188.757, 188.757, 188.757, 188.757, 188.757, 188.757, 188.757, 188.757, 188.757
6.02898, 178.159, 189.098, 189.096, 13.4223, -10.9388, 189.096, 0, 189.096, 189.096, 189.098, 189.096, 189.096, 189.096, 189.096, 189.096, 189.096, 189.096, 189.096, 189.096, 189.096, 189.096
6.03699, 194.994, 189.441, 189.439, 14.0355, 5.55324, 189.439, 0, 189.439, 189.439, 189.441, 189.439, 189.439, 189.439, 189.439, 189.439, 189.439, 189.439, 189.439, 189.439, 189.439, 189.439
6.045, 187.437, 189.788, 189.786, 13.7636, -2.35098, 189.786, 0, 189.786, 189.786, 189.788, 189.786, 189.786, 189.786, 189.786, 189.786, 189.786, 189.786, 189.786, 189.786, 189.786, 189.786
6.05301, 178.138, 190.139, 190.137, 13.4215, -12.0013, 190.137, 0, 190.137, 190.137, 190.138, 190.137, 190.137, 190.137, 190.137, 190.137, 190.137, 190.137, 190.137, 190.137, 190.137, 190.137
6.06102, 178.277, 190.493, 190.491, 13.4267, -12.2165, 190.491, 0, 190.492, 190.492, 190.493, 190.491, 190.491, 190.491, 190.491, 190.491, 190.491, 190.491, 190.491, 190.491, 190.491, 190.491
6.06903, 178.156, 190.85, 190.849, 13.4222, -12.6948, 190.849, 0, 190.849, 190.849, 190.85, 190.849, 190.849, 190.849, 190.849, 190.849, 190.849, 190.849, 190.849, 190.849, 190.849, 190.849
6.07704, 186.823, 191.21, 191.208, 13.7413, -4.38728, 191.208, 0, 191.209, 191.209, 191.21, 191.208, 191.208, 191.208, 191.208, 191.208, 191.208, 191.208, 191.208, 191.208, 191.208, 191.208
6.08505, 200.095, 191.572, 191.57, 14.216, 8.52271, 191.57, 0, 191.57, 191.571, 191.572, 191.57, 191.57, 191.57, 191.57, 191.57, 191.57, 191.57, 191.57, 191.57, 191.57, 191.57
6.09305, 203.7, 191.935, 191.933, 14.3423, 11.765, 191.933, 0, 191.934, 191.934, 191.935, 191.933, 191.933, 191.933, 191.933, 191.933, 191.933, 191.933, 191.933, 191.933, 191.933, 191.933
6.10106, 196.009, 192.299, 192.298, 14.0716, 3.70944, 192.298, 0, 192.298, 192.298, 192.299, 192.298, 192.298, 192.298, 192.298, 192.298, 192.298, 192.298, 192.298, 192.298, 192.298, 192.298
6.10907, 175.461, 192.664, 192.662, 13.3215, -17.2028, 192.662, 0, 192.662, 192.663, 192.663, 192.662, 192.662, 192.662, 192.662, 192.662, 192.662, 192.662, 192.662, 192.662, 192.662, 192.662
6.11708, 172.784, 193.029, 193.027, 13.2206, -20.2448, 193.027, 0, 193.027, 193.027, 193.028, 193.027, 193.027, 193.027, 193.027, 193.027, 193.027, 193.027, 193.027, 193.027, 193.027, 193.027
6.12509, 188.804, 193.393, 193.391, 13.8132, -4.58911, 193.391, 0, 193.391, 193.391, 193.392, 193.391, 193.391, 193.391, 193.391, 193.391, 193.391, 193.391, 193.391, 193.391, 193.391, 193.391
6.1331, 189.757, 193.756, 193.754, 13.8476, -3.99892, 193.754, 0, 193.754, 193.754, 193.755, 193.754, 193.754, 193.754, 193.754, 193.754, 193.754, 193.754, 193.754, 193.754, 193.754, 193.754
6.14111, 178.751, 194.117, 194.115, 13.4444, -15.3662, 194.115, 0, 194.115, 194.116, 194.117, 194.115, 194.115, 194.115, 194.115, 194.115, 194.115, 194.115, 194.115, 194.115, 194.115, 194.115
6.14912, 174.101, 194.477, 194.475, 13.2703, -20.3754, 194.475, 0, 194.475, 194.475, 194.476, 194.475, 194.475, 194.475, 194.475, 194.475, 194.475, 194.475, 194.475, 194.475, 194.475, 194.475
6.15712, 170.127, 194.834, 194.832, 13.1197, -24.7068, 194.832, 0, 194.832, 194.832, 194.833, 194.832, 194.832, 194.832, 194.832, 194.832, 194.832, 194.832, 194.832, 194.832, 194.832, 194.832
6.16513, 152.691, 195.189, 195.187, 12.4375, -42.4973, 195.187, 0, 195.187, 195.187, 195.188, 195.187, 195.187, 195.187, 195.187, 195.187, 195.187, 195.187, 195.187, 195.187, 195.187, 195.187
6.17314, 169.188, 195.54, 195.538, 13.0839, -26.3519, 195.538, 0, 195.538, 195.539, 195.54, 195.538, 195.538, 195.538, 195.538, 195.538, 195.538, 195.538, 195.538, 195.538, 195.538, 195.538
6.18115, 181.823, 195.888, 195.886, 13.5581, -14.065, 195.886, 0, 195.887, 195.887, 195.888, 195.886, 195.886, 195.886, 195.886, 195.886, 195.886, 195.886, 195.886, 195.886, 195.886, 195.886
6.18916, 189.227, 196.233, 196.231, 13.8285, -7.00629, 196.231, 0, 196.231, 196.232, 196.233, 196.231, 196.231, 196.231, 196.231, 196.231, 196.231, 196.231, 196.231, 196.231, 196.231, 196.231
6.19717, 172.254, 196.574, 196.572, 13.2005, -24.3204, 196.572, 0, 196.572, 196.573, 196.574, 196.572, 196.572, 196.572, 196.572, 196.572, 196.572, 196.572, 196.572, 196.572, 196.572, 196.572
6.20518, 163.421, 196.911, 196.909, 12.8616, -33.4908, 196.909, 0, 196.909, 196.91, 196.911, 196.909, 196.909, 196.909, 196.909, 196.909, 196.909, 196.909, 196.909, 196.909, 196.909, 196.909
6.21319, 169.521, 197.244, 197.242, 13.0966, -27.7231, 197.242, 0, 197.242, 197.242, 197.244, 197.242, 197.242, 197.242, 197.242, 197.242, 197.242, 197.242, 197.242, 197.242, 197.242, 197.242
6.2212, 173.877, 197.573, 197.571, 13.2619, -23.6955, 197.571, 0, 197.571, 197.571, 197.572, 197.571, 197.571, 197.571, 197.571, 197.571, 197.571, 197.571, 197.571, 197.571, 197.571, 197.571
6.22921, 172.387, 197.897, 197.895, 13.2056, -25.5096, 197.895, 0, 197.895, 197.895, 197.896, 197.895, 197.895, 197.895, 197.895, 197.895, 197.895, 197.895, 197.895, 197.895, 197.895, 197.895
6.23721, 185.924, 198.217, 198.214, 13.7085, -12.2928, 198.214, 0, 198.214, 198.215, 198.216, 198.214, 198.214, 198.214, 198.214, 198.214, 198.214, 198.214, 198.214, 198.214, 198.214, 198.214
6.24522, 193.928, 198.531, 198.529, 13.9974, -4.60306, 198.529, 0, 198.529, 198.53, 198.531, 198.529, 198.529, 198.529, 198.529, 198.529, 198.529, 198.529, 198.529, 198.529, 198.529, 198.529
6.25323, 189.476, 198.842, 198.839, 13.8375, -9.36612, 198.839, 0, 198.84, 198.84, 198.841, 198.839, 198.839, 198.839, 198.839, 198.839, 198.839, 198.839, 198.839, 198.839, 198.839, 198.839
6.26124, 191.504, 199.147, 199.145, 13.9106, -7.64325, 199.145, 0, 199.145, 199.145, 199.147, 199.145, 199.145, 199.145, 199.145, 199.145, 199.145, 199.145, 199.145, 199.145, 199.145, 199.145
6.26925, 175.067, 199.448, 199.446, 13.3067, -24.3808, 199.446, 0, 199.446, 199.446, 199.448, 199.446, 199.446, 199.446, 199.446, 199.446, 199.446, 199.446, 199.446, 199.446, 199.446, 199.446
6.27726, 183.794, 199.744, 199.741, 13.6306, -15.9494, 199.741, 0, 199.742, 199.742, 199.743, 199.741, 199.741, 199.741, 199.741, 199.741, 199.741, 199.741, 199.741, 199.741, 199.741, 199.741
6.28527, 169.923, 200.035, 200.032, 13.1119, -30.1121, 200.032, 0, 200.033, 200.033, 200.034, 200.032, 200.032, 200.032, 200.032, 200.032, 200.032, 200.032, 200.032, 200.032, 200.032, 200.032
6.29328, 176.787, 200.321, 200.319, 13.3711, -23.5339, 200.319, 0, 200.319, 200.319, 200.321, 200.319, 200.319, 200.319, 200.319, 200.319, 200.319, 200.319, 200.319, 200.319, 200.319, 200.319
6.30128, 179.325, 200.602, 200.6, 13.4657, -21.2775, 200.6, 0, 200.6, 200.6, 200.602, 200.6, 200.6, 200.6, 200.6, 200.6, 200.6, 200.6, 200.6, 200.6, 200.6, 200.6
6.30929, 190.529, 200.879, 200.876, 13.8755, -10.3496, 200.876, 0, 200.876, 200.876, 200.878, 200.876, 200.876, 200.876, 200.876, 200.876, 200.876, 200.876, 200.876, 200.876, 200.876, 200.876
6.3173, 183.323, 201.151, 201.147, 13.6133, -17.8275, 201.147, 0, 201.148, 201.148, 201.15, 201.147, 201.147, 201.147, 201.147, 201.147, 201.147, 201.147, 201.147, 201.147, 201.147, 201.147
6.32531, 176.706, 201.417, 201.414, 13.3681, -24.7107, 201.414, 0, 201.414, 201.414, 201.417, 201.414, 201.414, 201.414, 201.414, 201.414, 201.414, 201.414, 201.414, 201.414, 201.414, 201.414
6.33332, 196.933, 201.679, 201.676, 14.1044, -4.74602, 201.676, 0, 201.676, 201.676, 201.679, 201.676, 201.676, 201.676, 201.676, 201.676, 201.676, 201.676, 201.676, 201.676, 201.676, 201.676
6.34133, 197.024, 201.936, 201.932, 14.1076, -4.91249, 201.932, 0, 201.933, 201.933, 201.936, 201.932, 201.932, 201.932, 201.932, 201.932, 201.932, 201.932, 201.932, 201.932, 201.932, 201.932
6.34934, 191.116, 202.188, 202.184, 13.8966, -11.0724, 202.184, 0, 202.184, 202.185, 202.188, 202.184, 202.184, 202.184, 202.184, 202.184, 202.184, 202.184, 202.184, 202.184, 202.184, 202.184
6.35735, 209.029, 202.436, 202.431, 14.5268, 6.59349, 202.431, 0, 202.432, 202.432, 202.435, 202.431, 202.431, 202.431, 202.431, 202.431, 202.431, 202.431, 202.431, 202.431, 202.431, 202.431
6.36536, 199.68, 202.678, 202.674, 14.2014, -2.99805, 202.674, 0, 202.674, 202.674, 202.678, 202.674, 202.674, 202.674, 202.674, 202.674, 202.674, 202.674, 202.674, 202.674, 202.674, 202.674
6.37336, 198.078, 202.916, 202.911, 14.1449, -4.8382, 202.911, 0, 202.911, 202.912, 202.915, 202.911, 202.911, 202.911, 202.911, 202.911, 202.911, 202.911, 202.911, 202.911, 202.911, 202.911
6.38137, 197.18, 203.149, 203.144, 14.1131, -5.96883, 203.144, 0, 203.144, 203.144, 203.148, 203.144, 203.144, 203.144, 203.144, 203.144, 203.144, 203.144, 203.144, 203.144, 203.144, 203.144
6.38938, 196.532, 203.377, 203.372, 14.0901, -6.84541, 203.372, 0, 203.372, 203.372, 203.377, 203.372, 203.372, 203.372, 203.372, 203.372, 203.372, 203.372, 203.372, 203.372, 203.372, 203.372
6.39739, 210.777, 203.601, 203.595, 14.5869, 7.17654, 203.595, 0, 203.595, 203.595, 203.6, 203.595, 203.595, 203.595, 203.595, 203.595, 203.595, 203.595, 203.595, 203.595, 203.595, 203.595
6.4054, 187.501, 203.82, 203.814, 13.7659, -16.3187, 203.814, 0, 203.814, 203.814, 203.819, 203.814, 203.814, 203.814, 203.814, 203.814, 203.814, 203.814, 203.814, 203.814, 203.814, 203.814
6.41341, 199.403, 204.034, 204.027, 14.1917, -4.6306, 204.027, 0, 204.027, 204.028, 204.033, 204.027, 204.027, 204.027, 204.027, 204.027, 204.027, 204.027, 204.027, 204.027, 204.027, 204.027
6.42142, 236.872, 204.243, 204.236, 15.4555, 32.6286, 204.236, 0, 204.237, 204.237, 204.243, 204.236, 204.236, 204.236, 204.236, 204.236, 204.236, 204.236, 204.236, 204.236, 204.236, 204.236
6.42943, 216.625, 204.448, 204.441, 14.786, 12.1767, 204.441, 0, 204.441, 204.441, 204.448, 204.441, 204.441, 204.441, 204.441, 204.441, 204.441, 204.441, 204.441, 204.441, 204.441, 204.441
6.43744, 214.093, 204.648, 204.641, 14.7001, 9.44429, 204.641, 0, 204.641, 204.641, 204.648, 204.641, 204.641, 204.641, 204.641, 204.641, 204.641, 204.641, 204.641, 204.641, 204.641, 204.641
6.44544, 225.438, 204.844, 204.836, 15.081, 20.5936, 204.836, 0, 204.836, 204.836, 204.844, 204.836, 204.836, 204.836, 204.836, 204.836, 204.836, 204.836, 204.836, 204.836, 204.836, 204.836
6.45345, 210.98, 205.035, 205.027, 14.5938, 5.94493, 205.027, 0, 205.027, 205.027, 205.035, 205.027, 205.027, 205.027, 205.027, 205.027, 205.027, 205.027, 205.027, 205.027, 205.027, 205.027
6.46146, 210.693, 205.222, 205.213, 14.584, 5.47092, 205.213, 0, 205.213, 205.213, 205.221, 205.213, 205.213, 205.213, 205.213, 205.213, 205.213, 205.213, 205.213, 205.213, 205.213, 205.213
6.46947, 208.948, 205.404, 205.395, 14.524, 3.54396, 205.395, 0, 205.395, 205.395, 205.403, 205.395, 205.395, 205.395, 205.395, 205.395, 205.395, 205.395, 205.395, 205.395, 205.395, 205.395
6.47748, 194.716, 205.581, 205.572, 14.0255, -10.8657, 205.572, 0, 205.572, 205.572, 205.581, 205.572, 205.572, 205.572, 205.572, 205.572, 205.572, 205.572, 205.572, 205.572, 205.572, 205.572
6.48549, 211.51, 205.754, 205.745, 14.612, 5.75577, 205.745, 0, 205.745, 205.745, 205.754, 205.745, 205.745, 205.745, 205.745, 205.745, 205.745, 205.745, 205.745, 205.745, 205.745, 205.745
6.4935, 227.905, 205.923, 205.913, 15.1626, 21.9826, 205.913, 0, 205.913, 205.913, 205.922, 205.913, 205.913, 205.913, 205.913, 205.913, 205.913, 205.913, 205.913, 205.913, 205.913, 205.913
6.50151, 218.895, 206.087, 206.077, 14.8625, 12.8083, 206.077, 0, 206.077, 206.077, 206.086, 206.077, 206.077, 206.077, 206.077, 206.077, 206.077, 206.077, 206.077, 206.077, 206.077, 206.077
6.50952, 218.532, 206.246, 206.236, 14.8503, 12.2856, 206.236, 0, 206.236, 206.236, 206.246, 206.236, 206.236, 206.236, 206.236, 206.236, 206.236, 206.236, 206.236, 206.236, 206.236, 206.236
6.51752, 227.165, 206.401, 206.391, 15.1382, 20.7634, 206.391, 0, 206.391, 206.391, 206.401, 206.391, 206.391, 206.391, 206.391, 206.391, 206.391, 206.391, 206.391, 206.391, 206.391, 206.391
6.52553, 208.689, 206.552, 206.541, 14.5151, 2.13753, 206.541, 0, 206.542, 206.542, 206.551, 206.541, 206.541, 206.541, 206.541, 206.541, 206.541, 206.541, 206.541, 206.541, 206.541, 206.541
6.53354, 206.649, 206.698, 206.688, 14.4447, -0.0493774, 206.688, 0, 206.688, 206.688, 206.698, 206.688, 206.688, 206.688, 206.688, 206.688, 206.688, 206.688, 206.688, 206.688, 206.688, 206.688
6.54155, 207.301, 206.84, 206.83, 14.4672, 0.460587, 206.83, 0, 206.83, 206.83, 206.839, 206.83, 206.83, 206.83, 206.83, 206.83, 206.83, 206.83, 206.83, 206.83, 206.83, 206.83
6.54956, 227.86, 206.978, 206.967, 15.1611, 20.8825, 206.967, 0, 206.967, 206.968, 206.977, 206.967, 206.967, 206.967, 206.967, 206.967, 206.967, 206.967, 206.967, 206.967, 206.967, 206.967
6.55757, 206.394, 207.111, 207.1, 14.4358, -0.716995, 207.1, 0, 207.101, 207.101, 207.11, 207.1, 207.1, 207.1, 207.1, 207.1, 207.1, 207.1, 207.1, 207.1, 207.1, 207.1
6.56558, 194.337, 207.24, 207.23, 14.012, -12.9028, 207.23, 0, 207.23, 207.23, 207.239, 207.23, 207.23, 207.23, 207.23, 207.23, 207.23, 207.23, 207.23, 207.23, 207.23, 207.23
6.57359, 206.591, 207.364, 207.354, 14.4427, -0.773178, 207.354, 0, 207.354, 207.355, 207.363, 207.354, 207.354, 207.354, 207.354, 207.354, 207.354, 207.354, 207.354, 207.354, 207.354, 207.354
6.5816, 213.347, 207.484, 207.475, 14.6747, 5.86292, 207.475, 0, 207.475, 207.475, 207.484, 207.475, 207.475, 207.475, 207.475, 207.475, 207.475, 207.475, 207.475, 207.475, 207.475, 207.475
6.5896, 202.861, 207.601, 207.591, 14.313, -4.73993, 207.591, 0, 207.591, 207.592, 207.6, 207.591, 207.591, 207.591, 207.591, 207.591, 207.591, 207.591, 207.591, 207.591, 207.591, 207.591
6.59761, 202.589, 207.712, 207.703, 14.3034, -5.12383, 207.703, 0, 207.703, 207.704, 207.711, 207.703, 207.703, 207.703, 207.703, 207.703, 207.703, 207.703, 207.703, 207.703, 207.703, 207.703
6.60562, 179.561, 207.82, 207.811, 13.4745, -28.259, 207.811, 0, 207.811, 207.812, 207.819, 207.811, 207.811, 207.811, 207.811, 207.811, 207.811, 207.811, 207.811, 207.811, 207.811, 207.811
6.61363, 194.015, 207.924, 207.915, 14.0005, -13.9083, 207.915, 0, 207.915, 207.916, 207.922, 207.915, 207.915, 207.915, 207.915, 207.915, 207.915, 207.915, 207.915, 207.915, 207.915, 207.915
6.62164, 190.343, 208.023, 208.014, 13.8688, -17.68, 208.014, 0, 208.014, 208.016, 208.022, 208.014, 208.014, 208.014, 208.014, 208.014, 208.014, 208.014, 208.014, 208.014, 208.014, 208.014
6.62965, 172.472, 208.118, 208.11, 13.2088, -35.6469, 208.11, 0, 208.11, 208.111, 208.117, 208.11, 208.11, 208.11, 208.11, 208.11, 208.11, 208.11, 208.11, 208.11, 208.11, 208.11
6.63766, 185.492, 208.21, 208.201, 13.6928, -22.7178, 208.201, 0, 208.201, 208.203, 208.208, 208.201, 208.201, 208.201, 208.201, 208.201, 208.201, 208.201, 208.201, 208.201, 208.201, 208.201
6.64567, 185.006, 208.297, 208.289, 13.675, -23.2911, 208.289, 0, 208.289, 208.291, 208.295, 208.289, 208.289, 208.289, 208.289, 208.289, 208.289, 208.289, 208.289, 208.289, 208.289, 208.289
6.65368, 172.929, 208.381, 208.372, 13.2261, -35.4518, 208.372, 0, 208.372, 208.374, 208.378, 208.372, 208.372, 208.372, 208.372, 208.372, 208.372, 208.372, 208.372, 208.372, 208.372, 208.372
6.66168, 168.132, 208.46, 208.451, 13.0435, -40.3281, 208.451, 0, 208.451, 208.454, 208.457, 208.451, 208.451, 208.451, 208.451, 208.451, 208.451, 208.451, 208.451, 208.451, 208.451, 208.451
6.66969, 172.956, 208.535, 208.526, 13.2271, -35.5798, 208.526, 0, 208.526, 208.53, 208.532, 208.526, 208.526, 208.526, 208.526, 208.526, 208.526, 208.526, 208.526, 208.526, 208.526, 208.526
6.6777, 166.441, 208.607, 208.598, 12.9785, -42.1663, 208.598, 0, 208.598, 208.602, 208.603, 208.598, 208.598, 208.598, 208.598, 208.598, 208.598, 208.598, 208.598, 208.598, 208.598, 208.598
6.68571, 165.715, 208.675, 208.665, 12.9505, -42.9598, 208.665, 0, 208.665, 208.67, 208.67, 208.665, 208.665, 208.665, 208.665, 208.665, 208.665, 208.665, 208.665, 208.665, 208.665, 208.665
6.69372, 188.058, 208.739, 208.728, 13.7861, -20.6807, 208.728, 0, 208.728, 208.734, 208.733, 208.728, 208.728, 208.728, 208.728, 208.728, 208.728, 208.728, 208.728, 208.728, 208.728, 208.728
6.70173, 180.185, 208.799, 208.788, 13.4976, -28.6143, 208.788, 0, 208.788, 208.794, 208.792, 208.788, 208.788, 208.788, 208.788, 208.788, 208.788, 208.788, 208.788, 208.788, 208.788, 208.788
6.70974, 174.236, 208.855, 208.843, 13.2754, -34.6192, 208.843, 0, 208.844, 208.851, 208.848, 208.843, 208.843, 208.843, 208.843, 208.843, 208.843, 208.843, 208.843, 208.843, 208.843, 208.843
6.71775, 187.431, 208.908, 208.895, 13.7634, -21.4765, 208.895, 0, 208.895, 208.904, 208.899, 208.895, 208.895, 208.895, 208.895, 208.895, 208.895, 208.895, 208.895, 208.895, 208.895, 208.895
