   PIQUANT 0.0.0-main  ps__0246_0688790088_000PTFE_shot_1.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Cl_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
12.9796, 42.94, 44.0782, 43.9479, 6.70373, -1.13813, 0, 44.0782, 43.9479, 43.9479, 43.9479, 43.9479, 43.9479, 43.9479, 43.9479, 43.9479, 43.9479, 43.9479, 43.9479, 43.9479, 43.9479
12.987, 46.8978, 43.9619, 43.8156, 6.99269, 2.93588, 0, 43.9619, 43.8156, 43.8156, 43.8156, 43.8156, 43.8156, 43.8156, 43.8156, 43.8156, 43.8156, 43.8156, 43.8156, 43.8156, 43.8156
12.9944, 45.9699, 43.8465, 43.6827, 6.92603, 2.12339, 0, 43.8465, 43.6827, 43.6827, 43.6827, 43.6827, 43.6827, 43.6827, 43.6827, 43.6827, 43.6827, 43.6827, 43.6827, 43.6827, 43.6827
13.0018, 56.8587, 43.7323, 43.5495, 7.67194, 13.1265, 0, 43.7323, 43.5495, 43.5495, 43.5495, 43.5495, 43.5495, 43.5495, 43.5495, 43.5495, 43.5495, 43.5495, 43.5495, 43.5495, 43.5495
13.0092, 41.1234, 43.6195, 43.4161, 6.56684, -2.49612, 0, 43.6195, 43.4161, 43.4161, 43.4161, 43.4161, 43.4161, 43.4161, 43.4161, 43.4161, 43.4161, 43.4161, 43.4161, 43.4161, 43.4161
13.0166, 44.8637, 43.5087, 43.283, 6.84571, 1.35503, 0, 43.5087, 43.283, 43.283, 43.283, 43.283, 43.283, 43.283, 43.283, 43.283, 43.283, 43.283, 43.283, 43.283, 43.283
13.024, 42.024, 43.4003, 43.1507, 6.63506, -1.37638, 0, 43.4003, 43.1507, 43.1507, 43.1507, 43.1507, 43.1507, 43.1507, 43.1507, 43.1507, 43.1507, 43.1507, 43.1507, 43.1507, 43.1507
13.0314, 38.9344, 43.2932, 43.0179, 6.398, -4.35877, 0, 43.2932, 43.0179, 43.0179, 43.0179, 43.0179, 43.0179, 43.0179, 43.0179, 43.0179, 43.0179, 43.0179, 43.0179, 43.0179, 43.0179
13.0388, 40.8991, 43.1873, 42.8846, 6.54974, -2.28817, 0, 43.1873, 42.8846, 42.8846, 42.8846, 42.8846, 42.8846, 42.8846, 42.8846, 42.8846, 42.8846, 42.8846, 42.8846, 42.8846, 42.8846
13.0462, 50.7767, 43.083, 42.7513, 7.26476, 7.69366, 0, 43.083, 42.7513, 42.7513, 42.7513, 42.7513, 42.7513, 42.7513, 42.7513, 42.7513, 42.7513, 42.7513, 42.7513, 42.7513, 42.7513
13.0536, 51.9375, 42.9807, 42.6181, 7.34422, 8.95683, 0, 42.9807, 42.6181, 42.6181, 42.6181, 42.6181, 42.6181, 42.6181, 42.6181, 42.6181, 42.6181, 42.6181, 42.6181, 42.6181, 42.6181
13.061, 28.4216, 42.8815, 42.4865, 5.51558, -14.4599, 0, 42.8815, 42.4865, 42.4865, 42.4865, 42.4865, 42.4865, 42.4865, 42.4865, 42.4865, 42.4865, 42.4865, 42.4865, 42.4865, 42.4865
13.0684, 49.4007, 42.7833, 42.3541, 7.16943, 6.61735, 0, 42.7833, 42.3541, 42.3541, 42.3541, 42.3541, 42.3541, 42.3541, 42.3541, 42.3541, 42.3541, 42.3541, 42.3541, 42.3541, 42.3541
13.0758, 51.1237, 42.6861, 42.2213, 7.2886, 8.43753, 0, 42.6861, 42.2213, 42.2213, 42.2213, 42.2213, 42.2213, 42.2213, 42.2213, 42.2213, 42.2213, 42.2213, 42.2213, 42.2213, 42.2213
13.0832, 57.6996, 42.5902, 42.0882, 7.72655, 15.1094, 0, 42.5902, 42.0882, 42.0882, 42.0882, 42.0882, 42.0882, 42.0882, 42.0882, 42.0882, 42.0882, 42.0882, 42.0882, 42.0882, 42.0882
13.0906, 35.4798, 42.4959, 41.9553, 6.12208, -7.01612, 0, 42.4959, 41.9553, 41.9553, 41.9553, 41.9553, 41.9553, 41.9553, 41.9553, 41.9553, 41.9553, 41.9554, 41.9553, 41.9553, 41.9553
13.098, 49.5135, 42.4049, 41.8246, 7.17729, 7.10859, 0, 42.4049, 41.8246, 41.8246, 41.8246, 41.8246, 41.8246, 41.8246, 41.8246, 41.8246, 41.8246, 41.8246, 41.8246, 41.8246, 41.8246
13.1054, 42.1224, 42.3144, 41.6932, 6.64247, -0.19202, 0, 42.3144, 41.6932, 41.6932, 41.6932, 41.6932, 41.6932, 41.6932, 41.6932, 41.6932, 41.6932, 41.6932, 41.6932, 41.6932, 41.6932
13.1128, 37.2917, 42.2244, 41.5614, 6.26831, -4.93272, 0, 42.2244, 41.5614, 41.5614, 41.5614, 41.5614, 41.5614, 41.5614, 41.5614, 41.5614, 41.5614, 41.5614, 41.5614, 41.5614, 41.5614
13.1202, 46.493, 42.135, 41.4295, 6.96369, 4.35798, 0, 42.135, 41.4295, 41.4295, 41.4295, 41.4295, 41.4295, 41.4295, 41.4295, 41.4295, 41.4295, 41.4295, 41.4295, 41.4295, 41.4295
13.1276, 44.9379, 42.0463, 41.2977, 6.85112, 2.89158, 0, 42.0463, 41.2977, 41.2977, 41.2977, 41.2977, 41.2977, 41.2977, 41.2977, 41.2977, 41.2977, 41.2978, 41.2977, 41.2977, 41.2977
13.135, 38.1691, 41.9591, 41.1672, 6.33791, -3.78996, 0, 41.9591, 41.1672, 41.1672, 41.1672, 41.1672, 41.1672, 41.1672, 41.1672, 41.1672, 41.1672, 41.1672, 41.1672, 41.1672, 41.1672
13.1424, 49.6538, 41.8716, 41.0363, 7.18706, 7.78215, 0, 41.8716, 41.0363, 41.0363, 41.0363, 41.0363, 41.0363, 41.0363, 41.0363, 41.0363, 41.0363, 41.0363, 41.0363, 41.0363, 41.0363
13.1498, 34.4921, 41.7837, 40.9051, 6.04087, -7.2916, 0, 41.7837, 40.9051, 40.9051, 40.9051, 40.9051, 40.9051, 40.9051, 40.9051, 40.9051, 40.9051, 40.9051, 40.9051, 40.9051, 40.9051
13.1572, 42.639, 41.6952, 40.7738, 6.68124, 0.943806, 0, 41.6952, 40.7738, 40.7738, 40.7738, 40.7738, 40.7738, 40.7738, 40.7738, 40.7738, 40.7738, 40.7739, 40.7738, 40.7738, 40.7738
13.1646, 49.3457, 41.6063, 40.6428, 7.16559, 7.73944, 0, 41.6063, 40.6428, 40.6428, 40.6428, 40.6428, 40.6428, 40.6428, 40.6428, 40.6428, 40.6428, 40.6428, 40.6428, 40.6428, 40.6428
13.172, 39.6144, 41.5176, 40.513, 6.45092, -1.90326, 0, 41.5176, 40.513, 40.513, 40.513, 40.513, 40.513, 40.513, 40.513, 40.513, 40.513, 40.513, 40.513, 40.513, 40.513
13.1794, 38.8791, 41.4276, 40.3831, 6.39367, -2.54849, 0, 41.4275, 40.3831, 40.3831, 40.3831, 40.3831, 40.3831, 40.3831, 40.3831, 40.3831, 40.3831, 40.3831, 40.3831, 40.3831, 40.3831
13.1867, 42.7266, 41.3358, 40.253, 6.6878, 1.39085, 0, 41.3358, 40.253, 40.253, 40.253, 40.253, 40.253, 40.253, 40.253, 40.253, 40.253, 40.253, 40.253, 40.253, 40.253
13.1941, 43.0144, 41.2423, 40.123, 6.70928, 1.77211, 0, 41.2423, 40.123, 40.123, 40.123, 40.123, 40.123, 40.123, 40.123, 40.123, 40.123, 40.123, 40.123, 40.123, 40.123
13.2015, 46.4943, 41.1469, 39.9931, 6.96379, 5.34741, 0, 41.1469, 39.9931, 39.9931, 39.9931, 39.9931, 39.9931, 39.9931, 39.9931, 39.9931, 39.9931, 39.9931, 39.9931, 39.9931, 39.9931
13.2089, 41.6358, 41.0495, 39.8636, 6.60574, 0.586308, 0, 41.0495, 39.8636, 39.8636, 39.8636, 39.8636, 39.8636, 39.8636, 39.8636, 39.8636, 39.8636, 39.8636, 39.8636, 39.8636, 39.8636
13.2163, 44.0315, 40.9496, 39.734, 6.78465, 3.08192, 0, 40.9496, 39.734, 39.734, 39.734, 39.734, 39.734, 39.734, 39.734, 39.734, 39.734, 39.734, 39.734, 39.734, 39.734
13.2237, 38.0366, 40.8468, 39.6045, 6.32745, -2.81021, 0, 40.8468, 39.6045, 39.6045, 39.6045, 39.6045, 39.6045, 39.6045, 39.6045, 39.6045, 39.6045, 39.6045, 39.6045, 39.6045, 39.6045
13.2311, 39.9551, 40.7412, 39.4749, 6.47727, -0.786114, 0, 40.7412, 39.4749, 39.4749, 39.4749, 39.4749, 39.4749, 39.4749, 39.4749, 39.4749, 39.4749, 39.4749, 39.4749, 39.4749, 39.4749
13.2385, 40.1346, 40.6324, 39.3455, 6.49112, -0.497864, 0, 40.6324, 39.3455, 39.3455, 39.3455, 39.3455, 39.3455, 39.3455, 39.3455, 39.3455, 39.3455, 39.3455, 39.3455, 39.3455, 39.3455
13.2459, 35.6829, 40.5205, 39.2162, 6.13864, -4.83762, 0, 40.5205, 39.2162, 39.2162, 39.2162, 39.2162, 39.2162, 39.2162, 39.2162, 39.2162, 39.2162, 39.2162, 39.2162, 39.2162, 39.2162
13.2533, 37.5237, 40.4052, 39.0869, 6.28679, -2.88157, 0, 40.4052, 39.0869, 39.0869, 39.0869, 39.0869, 39.0869, 39.0869, 39.0869, 39.0869, 39.0869, 39.0869, 39.0869, 39.0869, 39.0869
13.2607, 41.4752, 40.2865, 38.9577, 6.59357, 1.18872, 0, 40.2865, 38.9577, 38.9577, 38.9577, 38.9577, 38.9577, 38.9577, 38.9577, 38.9577, 38.9577, 38.9578, 38.9577, 38.9577, 38.9577
13.2681, 41.9555, 40.1641, 38.8285, 6.62989, 1.79137, 0, 40.1641, 38.8285, 38.8285, 38.8285, 38.8285, 38.8285, 38.8285, 38.8285, 38.8285, 38.8285, 38.8285, 38.8285, 38.8285, 38.8285
13.2755, 46.0555, 40.0381, 38.6993, 6.93221, 6.01744, 0, 40.0381, 38.6993, 38.6993, 38.6993, 38.6993, 38.6993, 38.6993, 38.6993, 38.6993, 38.6993, 38.6993, 38.6993, 38.6993, 38.6993
13.2829, 35.0607, 39.9085, 38.5701, 6.08775, -4.84779, 0, 39.9085, 38.5701, 38.5701, 38.5701, 38.5701, 38.5701, 38.5701, 38.5701, 38.5701, 38.5701, 38.5701, 38.5701, 38.5701, 38.5701
13.2903, 41.747, 39.7755, 38.4412, 6.61415, 1.97143, 0, 39.7755, 38.4412, 38.4412, 38.4412, 38.4412, 38.4412, 38.4412, 38.4412, 38.4412, 38.4412, 38.4412, 38.4412, 38.4412, 38.4412
13.2977, 50.2927, 39.6398, 38.3131, 7.23137, 10.6529, 0, 39.6398, 38.3131, 38.3131, 38.3131, 38.3131, 38.3131, 38.3131, 38.3131, 38.3131, 38.3131, 38.3131, 38.3131, 38.3131, 38.3131
13.3051, 42.938, 39.5005, 38.1849, 6.70358, 3.43752, 0, 39.5005, 38.1849, 38.1849, 38.1849, 38.1849, 38.1849, 38.1849, 38.1849, 38.1849, 38.1849, 38.1849, 38.1849, 38.1849, 38.1849
13.3125, 40.059, 39.3578, 38.0567, 6.48529, 0.701176, 0, 39.3578, 38.0567, 38.0567, 38.0567, 38.0567, 38.0567, 38.0567, 38.0567, 38.0567, 38.0567, 38.0567, 38.0567, 38.0567, 38.0567
13.3199, 52.1199, 39.2119, 37.9285, 7.35663, 12.908, 0, 39.2119, 37.9285, 37.9285, 37.9285, 37.9285, 37.9285, 37.9285, 37.9285, 37.9285, 37.9285, 37.9286, 37.9285, 37.9285, 37.9285
13.3273, 51.4773, 39.0631, 37.8005, 7.31282, 12.4143, 0, 39.0631, 37.8005, 37.8005, 37.8005, 37.8005, 37.8005, 37.8005, 37.8005, 37.8005, 37.8005, 37.8005, 37.8005, 37.8005, 37.8005
13.3347, 45.3728, 38.9115, 37.6727, 6.88279, 6.46132, 0, 38.9115, 37.6727, 37.6727, 37.6727, 37.6727, 37.6727, 37.6727, 37.6727, 37.6727, 37.6727, 37.6727, 37.6727, 37.6727, 37.6727
13.3421, 41.5421, 38.7573, 37.5448, 6.59865, 2.78484, 0, 38.7573, 37.5448, 37.5448, 37.5448, 37.5448, 37.5448, 37.5448, 37.5448, 37.5448, 37.5448, 37.5448, 37.5448, 37.5448, 37.5448
13.3495, 44.1933, 38.6006, 37.417, 6.79657, 5.5927, 0, 38.6006, 37.417, 37.417, 37.417, 37.417, 37.417, 37.417, 37.417, 37.417, 37.417, 37.417, 37.417, 37.417, 37.417
13.3569, 37.1097, 38.4417, 37.2892, 6.25377, -1.332, 0, 38.4417, 37.2892, 37.2892, 37.2892, 37.2892, 37.2892, 37.2892, 37.2892, 37.2892, 37.2892, 37.2892, 37.2892, 37.2892, 37.2892
13.3643, 37.1187, 38.2807, 37.1614, 6.2545, -1.16203, 0, 38.2807, 37.1614, 37.1614, 37.1614, 37.1614, 37.1614, 37.1614, 37.1614, 37.1614, 37.1614, 37.1614, 37.1614, 37.1614, 37.1614
13.3717, 43.1363, 38.1182, 37.0338, 6.71835, 5.01809, 0, 38.1182, 37.0338, 37.0338, 37.0338, 37.0338, 37.0338, 37.0338, 37.0338, 37.0338, 37.0338, 37.0338, 37.0338, 37.0338, 37.0338
13.3791, 45.5429, 37.9543, 36.9064, 6.89514, 7.58858, 0, 37.9543, 36.9064, 36.9064, 36.9064, 36.9064, 36.9064, 36.9064, 36.9064, 36.9064, 36.9064, 36.9064, 36.9064, 36.9064, 36.9064
13.3865, 39.804, 37.7898, 36.7795, 6.4656, 2.01416, 0, 37.7898, 36.7795, 36.7795, 36.7795, 36.7795, 36.7795, 36.7795, 36.7795, 36.7795, 36.7795, 36.7795, 36.7795, 36.7795, 36.7795
13.3939, 41.6504, 37.624, 36.6525, 6.60685, 4.0264, 0, 37.624, 36.6525, 36.6525, 36.6525, 36.6525, 36.6525, 36.6525, 36.6525, 36.6525, 36.6525, 36.6525, 36.6525, 36.6525, 36.6525
13.4013, 39.524, 37.4573, 36.5252, 6.44391, 2.06673, 0, 37.4573, 36.5252, 36.5252, 36.5252, 36.5252, 36.5252, 36.5252, 36.5252, 36.5252, 36.5252, 36.5252, 36.5252, 36.5252, 36.5252
13.4087, 35.6766, 37.2901, 36.3979, 6.13813, -1.61348, 0, 37.2901, 36.3979, 36.3979, 36.3979, 36.3979, 36.3979, 36.3979, 36.3979, 36.3979, 36.3979, 36.3979, 36.3979, 36.3979, 36.3979
13.4161, 38.5143, 37.1227, 36.2709, 6.36508, 1.3915, 0, 37.1227, 36.2709, 36.2709, 36.2709, 36.2709, 36.2709, 36.2709, 36.2709, 36.2709, 36.2709, 36.2709, 36.2709, 36.2709, 36.2709
13.4235, 49.1983, 36.9569, 36.1453, 7.1553, 12.2414, 0, 36.9569, 36.1453, 36.1453, 36.1453, 36.1453, 36.1453, 36.1453, 36.1453, 36.1453, 36.1453, 36.1453, 36.1453, 36.1453, 36.1453
13.4309, 36.4705, 36.7908, 36.0194, 6.20246, -0.320221, 0, 36.7908, 36.0194, 36.0194, 36.0194, 36.0194, 36.0194, 36.0194, 36.0194, 36.0194, 36.0194, 36.0194, 36.0194, 36.0194, 36.0194
13.4383, 46.4055, 36.6247, 35.8932, 6.95741, 9.78085, 0, 36.6247, 35.8932, 35.8932, 35.8932, 35.8932, 35.8932, 35.8932, 35.8932, 35.8932, 35.8932, 35.8932, 35.8932, 35.8932, 35.8932
13.4457, 45.5741, 36.4591, 35.7669, 6.8974, 9.11502, 0, 36.4591, 35.7669, 35.7669, 35.7669, 35.7669, 35.7669, 35.7669, 35.7669, 35.7669, 35.7669, 35.7669, 35.7669, 35.7669, 35.7669
13.4531, 37.1444, 36.2944, 35.6409, 6.25655, 0.849976, 0, 36.2944, 35.6409, 35.6409, 35.6409, 35.6409, 35.6409, 35.6409, 35.6409, 35.6409, 35.6409, 35.6409, 35.6409, 35.6409, 35.6409
13.4605, 42.2456, 36.1316, 35.5159, 6.65174, 6.11401, 0, 36.1316, 35.5159, 35.5159, 35.5159, 35.5159, 35.5159, 35.5159, 35.5159, 35.5159, 35.5159, 35.5159, 35.5159, 35.5159, 35.5159
13.4679, 34.7825, 35.9694, 35.3906, 6.06486, -1.1869, 0, 35.9694, 35.3906, 35.3906, 35.3906, 35.3906, 35.3906, 35.3906, 35.3906, 35.3906, 35.3906, 35.3906, 35.3906, 35.3906, 35.3906
13.4753, 35.1264, 35.808, 35.265, 6.09314, -0.681625, 0, 35.808, 35.265, 35.265, 35.265, 35.265, 35.265, 35.265, 35.265, 35.265, 35.265, 35.265, 35.265, 35.265, 35.265
13.4827, 45.1082, 35.6475, 35.1392, 6.86354, 9.46063, 0, 35.6475, 35.1392, 35.1392, 35.1392, 35.1392, 35.1392, 35.1392, 35.1392, 35.1392, 35.1392, 35.1392, 35.1392, 35.1392, 35.1392
13.4901, 34.6704, 35.4882, 35.0133, 6.05561, -0.817841, 0, 35.4882, 35.0133, 35.0133, 35.0133, 35.0133, 35.0133, 35.0133, 35.0133, 35.0133, 35.0133, 35.0133, 35.0133, 35.0133, 35.0133
13.4975, 24.3182, 35.3303, 34.8874, 5.13013, -11.0121, 0, 35.3303, 34.8874, 34.8874, 34.8874, 34.8874, 34.8874, 34.8874, 34.8874, 34.8874, 34.8874, 34.8874, 34.8874, 34.8874, 34.8874
13.5049, 26.9755, 35.1739, 34.7618, 5.38289, -8.19844, 0, 35.1739, 34.7618, 34.7618, 34.7618, 34.7618, 34.7618, 34.7618, 34.7618, 34.7618, 34.7618, 34.7618, 34.7618, 34.7618, 34.7618
13.5123, 32.8932, 35.0232, 34.6405, 5.90705, -2.13004, 0, 35.0232, 34.6405, 34.6405, 34.6405, 34.6405, 34.6405, 34.6405, 34.6405, 34.6405, 34.6405, 34.6405, 34.6405, 34.6405, 34.6405
13.5197, 39.5931, 34.8737, 34.5189, 6.44927, 4.71939, 0, 34.8737, 34.5189, 34.5189, 34.5189, 34.5189, 34.5189, 34.5189, 34.5189, 34.5189, 34.5189, 34.5189, 34.5189, 34.5189, 34.5189
13.5271, 36.3269, 34.7257, 34.3974, 6.19087, 1.60115, 0, 34.7257, 34.3974, 34.3974, 34.3974, 34.3974, 34.3974, 34.3974, 34.3974, 34.3974, 34.3974, 34.3974, 34.3974, 34.3974, 34.3974
13.5345, 32.5178, 34.5911, 34.2879, 5.87518, -2.07332, 0, 34.5911, 34.2879, 34.2879, 34.2879, 34.2879, 34.2879, 34.2879, 34.2879, 34.2879, 34.2879, 34.2879, 34.2879, 34.2879, 34.2879
13.5418, 40.0678, 34.4562, 34.1767, 6.48597, 5.61163, 0, 34.4562, 34.1767, 34.1767, 34.1767, 34.1767, 34.1767, 34.1767, 34.1767, 34.1767, 34.1767, 34.1767, 34.1767, 34.1767, 34.1767
13.5492, 40.7142, 34.3213, 34.0641, 6.53561, 6.39291, 0, 34.3213, 34.0641, 34.0641, 34.0641, 34.0641, 34.0641, 34.0641, 34.0641, 34.0641, 34.0641, 34.0641, 34.0641, 34.0641, 34.0641
13.5566, 34.117, 34.1873, 33.951, 6.00974, -0.0703163, 0, 34.1873, 33.951, 33.951, 33.951, 33.951, 33.951, 33.951, 33.951, 33.951, 33.951, 33.951, 33.951, 33.951, 33.951
13.564, 36.1777, 34.0548, 33.838, 6.17881, 2.12294, 0, 34.0548, 33.838, 33.838, 33.838, 33.838, 33.838, 33.838, 33.838, 33.838, 33.838, 33.838, 33.838, 33.838, 33.838
13.5714, 43.159, 33.9313, 33.7329, 6.72004, 9.22767, 0, 33.9313, 33.7329, 33.7329, 33.7329, 33.7329, 33.7329, 33.7329, 33.7329, 33.7329, 33.7329, 33.7329, 33.7329, 33.7329, 33.7329
13.5788, 41.9476, 33.8053, 33.6239, 6.6293, 8.14234, 0, 33.8053, 33.6239, 33.6239, 33.6239, 33.6239, 33.6239, 33.6239, 33.6239, 33.6239, 33.6239, 33.6239, 33.6239, 33.6239, 33.6239
13.5862, 40.3558, 33.6769, 33.5114, 6.50814, 6.67893, 0, 33.6769, 33.5114, 33.5114, 33.5114, 33.5114, 33.5114, 33.5114, 33.5114, 33.5114, 33.5114, 33.5114, 33.5114, 33.5114, 33.5114
13.5936, 34.5722, 33.548, 33.3972, 6.0475, 1.02428, 0, 33.548, 33.3972, 33.3972, 33.3972, 33.3972, 33.3972, 33.3972, 33.3972, 33.3972, 33.3972, 33.3972, 33.3972, 33.3972, 33.3972
13.601, 36.54, 33.4203, 33.2832, 6.20806, 3.11972, 0, 33.4203, 33.2832, 33.2832, 33.2832, 33.2832, 33.2832, 33.2832, 33.2832, 33.2832, 33.2832, 33.2832, 33.2832, 33.2832, 33.2832
13.6084, 32.8004, 33.3052, 33.1807, 5.89918, -0.504829, 0, 33.3052, 33.1807, 33.1807, 33.1807, 33.1807, 33.1807, 33.1807, 33.1807, 33.1807, 33.1807, 33.1807, 33.1807, 33.1807, 33.1807
13.6158, 30.5374, 33.1861, 33.0733, 5.70416, -2.64872, 0, 33.1861, 33.0733, 33.0733, 33.0733, 33.0733, 33.0733, 33.0733, 33.0733, 33.0733, 33.0733, 33.0733, 33.0733, 33.0733, 33.0733
13.6232, 36.0384, 33.0634, 32.9612, 6.16753, 2.97503, 0, 33.0634, 32.9612, 32.9612, 32.9612, 32.9612, 32.9612, 32.9612, 32.9612, 32.9612, 32.9612, 32.9612, 32.9612, 32.9612, 32.9612
13.6306, 35.8794, 32.9393, 32.847, 6.15463, 2.94012, 0, 32.9393, 32.847, 32.847, 32.847, 32.847, 32.847, 32.847, 32.847, 32.847, 32.847, 32.847, 32.847, 32.847, 32.847
13.638, 36.842, 32.8162, 32.7329, 6.23233, 4.02575, 0, 32.8162, 32.7329, 32.7329, 32.7329, 32.7329, 32.7329, 32.7329, 32.7329, 32.7329, 32.7329, 32.7329, 32.7329, 32.7329, 32.7329
13.6454, 38.4035, 32.7082, 32.6331, 6.35637, 5.69533, 0, 32.7082, 32.6331, 32.6331, 32.6331, 32.6331, 32.6331, 32.6331, 32.6331, 32.6331, 32.6331, 32.6331, 32.6331, 32.6331, 32.6331
13.6528, 40.5014, 32.5947, 32.5272, 6.51931, 7.90665, 0, 32.5947, 32.5272, 32.5272, 32.5272, 32.5272, 32.5272, 32.5272, 32.5272, 32.5272, 32.5272, 32.5272, 32.5272, 32.5272, 32.5272
13.6602, 37.0888, 32.4763, 32.4156, 6.25211, 4.61258, 0, 32.4763, 32.4156, 32.4156, 32.4156, 32.4156, 32.4156, 32.4156, 32.4156, 32.4156, 32.4156, 32.4156, 32.4156, 32.4156, 32.4156
13.6676, 34.8048, 32.3557, 32.3014, 6.0667, 2.44912, 0, 32.3557, 32.3014, 32.3014, 32.3014, 32.3014, 32.3014, 32.3014, 32.3014, 32.3014, 32.3014, 32.3014, 32.3014, 32.3014, 32.3014
13.675, 43.8119, 32.2359, 32.1873, 6.76845, 11.576, 0, 32.2359, 32.1873, 32.1873, 32.1873, 32.1873, 32.1873, 32.1873, 32.1873, 32.1873, 32.1873, 32.1873, 32.1873, 32.1873, 32.1873
13.6824, 43.3762, 32.133, 32.0895, 6.73619, 11.2432, 0, 32.133, 32.0895, 32.0895, 32.0895, 32.0895, 32.0895, 32.0895, 32.0895, 32.0895, 32.0895, 32.0895, 32.0895, 32.0895, 32.0895
13.6898, 26.5544, 32.0236, 31.9849, 5.34363, -5.46923, 0, 32.0236, 31.9849, 31.9849, 31.9849, 31.9849, 31.9849, 31.9849, 31.9849, 31.9849, 31.9849, 31.9849, 31.9849, 31.9849, 31.9849
13.6972, 36.8468, 31.9085, 31.8739, 6.23272, 4.93836, 0, 31.9085, 31.8739, 31.8739, 31.8739, 31.8739, 31.8739, 31.8739, 31.8739, 31.8739, 31.8739, 31.8739, 31.8739, 31.8739, 31.8739
13.7046, 36.9036, 31.7907, 31.76, 6.23727, 5.11289, 0, 31.7907, 31.76, 31.76, 31.76, 31.76, 31.76, 31.76, 31.76, 31.76, 31.76, 31.76, 31.76, 31.76, 31.76
13.712, 35.6392, 31.6735, 31.6462, 6.13508, 3.96566, 0, 31.6735, 31.6462, 31.6462, 31.6462, 31.6462, 31.6462, 31.6462, 31.6462, 31.6462, 31.6462, 31.6462, 31.6462, 31.6462, 31.6462
13.7194, 32.9945, 31.5741, 31.5499, 5.91562, 1.42043, 0, 31.5741, 31.5499, 31.5499, 31.5499, 31.5499, 31.5499, 31.5499, 31.5499, 31.5499, 31.5499, 31.5499, 31.5499, 31.5499, 31.5499
13.7268, 36.201, 31.4678, 31.4464, 6.1807, 4.7332, 0, 31.4678, 31.4464, 31.4464, 31.4464, 31.4464, 31.4464, 31.4464, 31.4464, 31.4464, 31.4464, 31.4464, 31.4464, 31.4464, 31.4464
13.7342, 37.1953, 31.3551, 31.3362, 6.26061, 5.84016, 0, 31.3551, 31.3362, 31.3362, 31.3362, 31.3362, 31.3362, 31.3362, 31.3362, 31.3362, 31.3362, 31.3362, 31.3362, 31.3362, 31.3362
13.7416, 33.9674, 31.2395, 31.2229, 5.99728, 2.72782, 0, 31.2395, 31.2229, 31.2229, 31.2229, 31.2229, 31.2229, 31.2229, 31.2229, 31.2229, 31.2229, 31.2229, 31.2229, 31.2229, 31.2229
13.749, 38.269, 31.1244, 31.1097, 6.34578, 7.14456, 0, 31.1244, 31.1097, 31.1097, 31.1097, 31.1097, 31.1097, 31.1097, 31.1097, 31.1097, 31.1097, 31.1097, 31.1097, 31.1097, 31.1097
13.7564, 26.3817, 31.0275, 31.0146, 5.32744, -4.6458, 0, 31.0275, 31.0146, 31.0146, 31.0146, 31.0146, 31.0146, 31.0146, 31.0146, 31.0146, 31.0146, 31.0146, 31.0146, 31.0146, 31.0146
13.7638, 33.2195, 30.9232, 30.9119, 5.9346, 2.29621, 0, 30.9232, 30.9119, 30.9119, 30.9119, 30.9119, 30.9119, 30.9119, 30.9119, 30.9119, 30.9119, 30.912, 30.9119, 30.9119, 30.9119
13.7712, 27.484, 30.8125, 30.8027, 5.42992, -3.32853, 0, 30.8125, 30.8027, 30.8027, 30.8027, 30.8027, 30.8027, 30.8027, 30.8027, 30.8027, 30.8027, 30.8027, 30.8027, 30.8027, 30.8027
13.7786, 41.8932, 30.6988, 30.6901, 6.62519, 11.1944, 0, 30.6988, 30.6901, 30.6901, 30.6901, 30.6901, 30.6901, 30.6901, 30.6901, 30.6901, 30.6901, 30.6901, 30.6901, 30.6901, 30.6901
13.786, 29.3756, 30.5854, 30.5778, 5.60139, -1.20977, 0, 30.5854, 30.5778, 30.5778, 30.5778, 30.5778, 30.5778, 30.5778, 30.5778, 30.5778, 30.5778, 30.5778, 30.5778, 30.5778, 30.5778
13.7934, 25.8859, 30.4903, 30.4837, 5.28071, -4.60439, 0, 30.4903, 30.4837, 30.4837, 30.4837, 30.4837, 30.4837, 30.4837, 30.4837, 30.4837, 30.4837, 30.4837, 30.4837, 30.4837, 30.4837
13.8008, 24.4146, 30.3877, 30.382, 5.13952, -5.97305, 0, 30.3877, 30.382, 30.382, 30.382, 30.382, 30.382, 30.382, 30.382, 30.382, 30.382, 30.382, 30.382, 30.382, 30.382
13.8082, 34.5804, 30.2785, 30.2736, 6.04817, 4.30191, 0, 30.2785, 30.2736, 30.2736, 30.2736, 30.2736, 30.2736, 30.2736, 30.2736, 30.2736, 30.2736, 30.2736, 30.2736, 30.2736, 30.2736
13.8156, 46.7819, 30.1662, 30.1619, 6.9844, 16.6157, 0, 30.1662, 30.1619, 30.1619, 30.1619, 30.1619, 30.1619, 30.1619, 30.1619, 30.1619, 30.1619, 30.1619, 30.1619, 30.1619, 30.1619
13.823, 30.3929, 30.0542, 30.0505, 5.69148, 0.338741, 0, 30.0542, 30.0505, 30.0505, 30.0505, 30.0505, 30.0505, 30.0505, 30.0505, 30.0505, 30.0505, 30.0505, 30.0505, 30.0505, 30.0505
