   PIQUANT 0.0.0-main  ps__0661_0725638583_PTFE_shot_8.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, S_K, Si_K, Br_L, Al_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
8.08681, 177.841, 166.22, 165.716, 13.4105, 11.621, 165.716, 0, 165.716, 165.717, 166.219, 165.716, 165.716, 165.716, 165.716, 165.716, 165.716, 165.716, 165.716, 165.716, 165.716
8.09507, 163.202, 166.366, 165.675, 12.8531, -3.16368, 165.675, 0, 165.675, 165.676, 166.365, 165.675, 165.675, 165.675, 165.675, 165.675, 165.675, 165.675, 165.675, 165.675, 165.675
8.10333, 171.94, 166.564, 165.633, 13.1886, 5.3757, 165.633, 0, 165.633, 165.634, 166.563, 165.633, 165.633, 165.633, 165.633, 165.633, 165.633, 165.633, 165.633, 165.633, 165.633
8.11159, 159.898, 166.826, 165.591, 12.7239, -6.92761, 165.591, 0, 165.591, 165.592, 166.825, 165.591, 165.591, 165.591, 165.591, 165.591, 165.591, 165.591, 165.591, 165.591, 165.591
8.11985, 161.937, 167.159, 165.548, 12.8038, -5.22197, 165.548, 0, 165.548, 165.549, 167.158, 165.548, 165.548, 165.548, 165.548, 165.548, 165.548, 165.548, 165.548, 165.548, 165.548
8.12812, 151.838, 167.572, 165.505, 12.4031, -15.734, 165.505, 0, 165.505, 165.506, 167.571, 165.505, 165.505, 165.505, 165.505, 165.505, 165.505, 165.505, 165.505, 165.505, 165.505
8.13638, 158.923, 168.07, 165.461, 12.6855, -9.14777, 165.461, 0, 165.461, 165.462, 168.069, 165.461, 165.461, 165.461, 165.461, 165.461, 165.461, 165.461, 165.461, 165.461, 165.461
8.14464, 168.898, 168.656, 165.416, 13.0728, 0.242874, 165.416, 0, 165.416, 165.416, 168.655, 165.416, 165.416, 165.416, 165.416, 165.416, 165.416, 165.416, 165.416, 165.416, 165.416
8.1529, 187.133, 169.327, 165.369, 13.7525, 17.8059, 165.369, 0, 165.369, 165.37, 169.326, 165.369, 165.369, 165.369, 165.369, 165.369, 165.369, 165.369, 165.369, 165.369, 165.369
8.16116, 198.76, 170.077, 165.321, 14.169, 28.6836, 165.321, 0, 165.321, 165.322, 170.076, 165.321, 165.321, 165.321, 165.321, 165.321, 165.321, 165.321, 165.321, 165.321, 165.321
8.16943, 160.346, 170.894, 165.272, 12.7415, -10.5478, 165.272, 0, 165.272, 165.273, 170.893, 165.272, 165.272, 165.272, 165.272, 165.272, 165.272, 165.272, 165.272, 165.272, 165.272
8.17769, 175.997, 171.758, 165.221, 13.3416, 4.23883, 165.221, 0, 165.221, 165.222, 171.757, 165.221, 165.221, 165.221, 165.221, 165.221, 165.221, 165.221, 165.221, 165.221, 165.221
8.18595, 162.494, 172.647, 165.168, 12.8255, -10.1538, 165.168, 0, 165.168, 165.169, 172.646, 165.168, 165.168, 165.168, 165.168, 165.168, 165.168, 165.168, 165.168, 165.168, 165.168
8.19421, 173.361, 173.531, 165.113, 13.2424, -0.170654, 165.113, 0, 165.113, 165.114, 173.53, 165.113, 165.113, 165.113, 165.113, 165.113, 165.113, 165.113, 165.113, 165.113, 165.113
8.20247, 184.477, 174.378, 165.056, 13.6557, 10.0988, 165.056, 0, 165.056, 165.057, 174.377, 165.056, 165.056, 165.056, 165.056, 165.056, 165.056, 165.056, 165.056, 165.056, 165.056
8.21073, 155.039, 175.154, 164.996, 12.5315, -20.1145, 164.996, 0, 164.996, 164.997, 175.153, 164.996, 164.996, 164.996, 164.996, 164.996, 164.996, 164.996, 164.996, 164.996, 164.996
8.219, 182.517, 175.824, 164.935, 13.5837, 6.69302, 164.935, 0, 164.935, 164.936, 175.823, 164.935, 164.935, 164.935, 164.935, 164.935, 164.935, 164.935, 164.935, 164.935, 164.935
8.22726, 178.039, 176.357, 164.871, 13.4178, 1.68159, 164.871, 0, 164.871, 164.872, 176.356, 164.871, 164.871, 164.871, 164.871, 164.871, 164.871, 164.871, 164.871, 164.871, 164.871
8.23552, 178.246, 176.727, 164.806, 13.4256, 1.51871, 164.806, 0, 164.806, 164.807, 176.726, 164.806, 164.806, 164.806, 164.806, 164.806, 164.806, 164.806, 164.806, 164.806, 164.806
8.24378, 175.295, 176.914, 164.74, 13.3152, -1.61964, 164.74, 0, 164.74, 164.741, 176.913, 164.74, 164.74, 164.74, 164.74, 164.74, 164.74, 164.74, 164.74, 164.74, 164.74
8.25204, 181.528, 176.908, 164.673, 13.5473, 4.62033, 164.673, 0, 164.673, 164.674, 176.907, 164.673, 164.673, 164.673, 164.673, 164.673, 164.673, 164.673, 164.673, 164.673, 164.673
8.2603, 184.24, 176.705, 164.605, 13.647, 7.53535, 164.605, 0, 164.605, 164.606, 176.704, 164.605, 164.605, 164.605, 164.605, 164.605, 164.605, 164.605, 164.605, 164.605, 164.605
8.26857, 177.791, 176.312, 164.535, 13.4086, 1.47906, 164.535, 0, 164.535, 164.536, 176.311, 164.535, 164.535, 164.535, 164.535, 164.535, 164.535, 164.535, 164.535, 164.535, 164.535
8.27683, 174.361, 175.745, 164.464, 13.2801, -1.38394, 164.464, 0, 164.464, 164.466, 175.744, 164.464, 164.464, 164.464, 164.464, 164.464, 164.464, 164.464, 164.464, 164.464, 164.464
8.28509, 163.613, 175.026, 164.392, 12.8691, -11.4138, 164.392, 0, 164.392, 164.393, 175.025, 164.392, 164.392, 164.392, 164.392, 164.392, 164.392, 164.392, 164.392, 164.392, 164.392
8.29335, 154.922, 174.185, 164.318, 12.5269, -19.263, 164.318, 0, 164.318, 164.319, 174.184, 164.318, 164.318, 164.318, 164.318, 164.318, 164.318, 164.318, 164.318, 164.318, 164.318
8.30161, 188.926, 173.255, 164.243, 13.8176, 15.6712, 164.243, 0, 164.243, 164.245, 173.253, 164.243, 164.243, 164.243, 164.243, 164.243, 164.243, 164.243, 164.243, 164.243, 164.243
8.30987, 171.513, 172.27, 164.169, 13.1724, -0.756332, 164.169, 0, 164.169, 164.171, 172.268, 164.169, 164.169, 164.169, 164.169, 164.169, 164.169, 164.169, 164.169, 164.169, 164.169
8.31814, 166.934, 171.262, 164.093, 12.9975, -4.328, 164.093, 0, 164.093, 164.096, 171.26, 164.093, 164.093, 164.093, 164.093, 164.093, 164.093, 164.093, 164.093, 164.093, 164.093
8.3264, 170.494, 170.263, 164.017, 13.1337, 0.23175, 164.017, 0, 164.017, 164.02, 170.259, 164.017, 164.017, 164.017, 164.017, 164.017, 164.017, 164.017, 164.017, 164.017, 164.017
8.33466, 173.579, 169.296, 163.939, 13.2506, 4.28282, 163.939, 0, 163.939, 163.943, 169.292, 163.939, 163.939, 163.939, 163.939, 163.939, 163.939, 163.939, 163.939, 163.939, 163.939
8.34292, 154.428, 168.385, 163.86, 12.5071, -13.9575, 163.86, 0, 163.86, 163.866, 168.379, 163.86, 163.86, 163.86, 163.86, 163.86, 163.86, 163.86, 163.86, 163.86, 163.86
8.35118, 172.901, 167.545, 163.78, 13.225, 5.35628, 163.78, 0, 163.78, 163.788, 167.536, 163.78, 163.78, 163.78, 163.78, 163.78, 163.78, 163.78, 163.78, 163.78, 163.78
8.35945, 165.787, 166.787, 163.7, 12.9533, -0.999481, 163.7, 0, 163.7, 163.712, 166.774, 163.7, 163.7, 163.7, 163.7, 163.7, 163.7, 163.7, 163.7, 163.7, 163.7
8.36771, 159.209, 166.116, 163.619, 12.6968, -6.90677, 163.619, 0, 163.619, 163.638, 166.097, 163.619, 163.619, 163.619, 163.619, 163.619, 163.619, 163.619, 163.619, 163.619, 163.619
8.37597, 152.241, 165.533, 163.539, 12.4194, -13.2922, 163.539, 0, 163.539, 163.566, 165.505, 163.539, 163.539, 163.539, 163.539, 163.539, 163.539, 163.539, 163.539, 163.539, 163.539
8.38423, 159.077, 165.034, 163.456, 12.6916, -5.95714, 163.456, 0, 163.456, 163.497, 164.993, 163.456, 163.456, 163.456, 163.456, 163.456, 163.456, 163.456, 163.456, 163.456, 163.456
8.39249, 180.284, 164.616, 163.372, 13.5013, 15.6676, 163.372, 0, 163.372, 163.433, 164.556, 163.372, 163.372, 163.372, 163.372, 163.372, 163.372, 163.372, 163.372, 163.372, 163.372
8.40075, 182.591, 164.274, 163.288, 13.5864, 18.3166, 163.288, 0, 163.288, 163.377, 164.185, 163.288, 163.288, 163.288, 163.288, 163.288, 163.288, 163.288, 163.288, 163.288, 163.288
8.40902, 154.407, 164.003, 163.203, 12.5063, -9.59573, 163.203, 0, 163.203, 163.333, 163.874, 163.203, 163.203, 163.203, 163.203, 163.203, 163.203, 163.203, 163.203, 163.203, 163.203
8.41728, 165.799, 163.799, 163.119, 12.9537, 2.00073, 163.119, 0, 163.119, 163.305, 163.612, 163.119, 163.119, 163.119, 163.119, 163.119, 163.119, 163.119, 163.119, 163.119, 163.119
8.42554, 176.88, 163.656, 163.034, 13.3746, 13.2241, 163.034, 0, 163.034, 163.298, 163.392, 163.034, 163.034, 163.034, 163.034, 163.034, 163.034, 163.034, 163.034, 163.034, 163.034
8.4338, 158.559, 163.574, 162.948, 12.6712, -5.01491, 162.948, 0, 162.948, 163.319, 163.204, 162.948, 162.948, 162.948, 162.948, 162.948, 162.948, 162.948, 162.948, 162.948, 162.948
8.44206, 160.978, 163.552, 162.861, 12.7663, -2.57417, 162.861, 0, 162.861, 163.372, 163.041, 162.861, 162.861, 162.861, 162.861, 162.861, 162.861, 162.861, 162.861, 162.861, 162.861
8.45033, 172.64, 163.594, 162.772, 13.2151, 9.04611, 162.772, 0, 162.773, 163.469, 162.897, 162.772, 162.772, 162.772, 162.772, 162.772, 162.772, 162.772, 162.772, 162.772, 162.772
8.45859, 163.839, 163.704, 162.684, 12.8779, 0.135651, 162.684, 0, 162.684, 163.618, 162.77, 162.684, 162.684, 162.684, 162.684, 162.684, 162.684, 162.684, 162.684, 162.684, 162.684
8.46685, 184.107, 163.888, 162.597, 13.6421, 20.2195, 162.597, 0, 162.597, 163.83, 162.654, 162.597, 162.597, 162.597, 162.597, 162.597, 162.597, 162.597, 162.597, 162.597, 162.597
8.47511, 175.792, 164.151, 162.508, 13.3339, 11.6408, 162.508, 0, 162.508, 164.113, 162.547, 162.508, 162.508, 162.508, 162.508, 162.508, 162.508, 162.508, 162.508, 162.508, 162.508
8.48337, 169.334, 164.5, 162.42, 13.0895, 4.83412, 162.42, 0, 162.42, 164.475, 162.445, 162.42, 162.42, 162.42, 162.42, 162.42, 162.42, 162.42, 162.42, 162.42, 162.42
8.49163, 153.837, 164.938, 162.33, 12.4835, -11.1012, 162.33, 0, 162.33, 164.921, 162.346, 162.33, 162.33, 162.33, 162.33, 162.33, 162.33, 162.33, 162.33, 162.33, 162.33
8.4999, 184.226, 165.468, 162.239, 13.6465, 18.7576, 162.239, 0, 162.239, 165.458, 162.249, 162.239, 162.239, 162.239, 162.239, 162.239, 162.239, 162.239, 162.239, 162.239, 162.239
8.50816, 162.338, 166.091, 162.148, 12.8194, -3.75243, 162.148, 0, 162.148, 166.084, 162.155, 162.148, 162.148, 162.148, 162.148, 162.148, 162.148, 162.148, 162.148, 162.148, 162.148
8.51642, 167.12, 166.801, 162.058, 13.0046, 0.319321, 162.058, 0, 162.058, 166.797, 162.062, 162.058, 162.058, 162.058, 162.058, 162.058, 162.058, 162.058, 162.058, 162.058, 162.058
8.52468, 177.182, 167.588, 161.967, 13.3859, 9.59415, 161.967, 0, 161.967, 167.585, 161.97, 161.967, 161.967, 161.967, 161.967, 161.967, 161.967, 161.967, 161.967, 161.967, 161.967
8.53294, 188.777, 168.436, 161.876, 13.8122, 20.3408, 161.876, 0, 161.876, 168.435, 161.878, 161.876, 161.876, 161.876, 161.876, 161.876, 161.876, 161.876, 161.876, 161.876, 161.876
8.5412, 156.165, 169.324, 161.784, 12.5764, -13.1589, 161.784, 0, 161.784, 169.323, 161.785, 161.784, 161.784, 161.784, 161.784, 161.784, 161.784, 161.784, 161.784, 161.784, 161.784
8.54947, 153.136, 170.224, 161.692, 12.4554, -17.0877, 161.692, 0, 161.692, 170.223, 161.692, 161.692, 161.692, 161.692, 161.692, 161.692, 161.692, 161.692, 161.692, 161.692, 161.692
8.55773, 154.115, 171.108, 161.599, 12.4946, -16.9927, 161.599, 0, 161.599, 171.107, 161.6, 161.599, 161.599, 161.599, 161.599, 161.599, 161.599, 161.599, 161.599, 161.599, 161.599
8.56599, 167.637, 171.942, 161.508, 13.0245, -4.30502, 161.508, 0, 161.508, 171.941, 161.508, 161.508, 161.508, 161.508, 161.508, 161.508, 161.508, 161.508, 161.508, 161.508, 161.508
8.57425, 175.592, 172.69, 161.415, 13.3264, 2.90198, 161.415, 0, 161.415, 172.69, 161.415, 161.415, 161.415, 161.415, 161.415, 161.415, 161.415, 161.415, 161.415, 161.415, 161.415
8.58251, 157.411, 173.321, 161.323, 12.6258, -15.9092, 161.323, 0, 161.323, 173.321, 161.323, 161.323, 161.323, 161.323, 161.323, 161.323, 161.323, 161.323, 161.323, 161.323, 161.323
8.59077, 183.192, 173.803, 161.23, 13.6085, 9.38902, 161.23, 0, 161.23, 173.803, 161.23, 161.23, 161.23, 161.23, 161.23, 161.23, 161.23, 161.23, 161.23, 161.23, 161.23
8.59904, 189.095, 174.111, 161.137, 13.8237, 14.9835, 161.137, 0, 161.137, 174.111, 161.137, 161.137, 161.137, 161.137, 161.137, 161.137, 161.137, 161.137, 161.137, 161.137, 161.137
8.6073, 184.569, 174.229, 161.044, 13.659, 10.3394, 161.044, 0, 161.044, 174.229, 161.044, 161.044, 161.044, 161.044, 161.044, 161.044, 161.044, 161.044, 161.044, 161.044, 161.044
8.61556, 187.792, 174.148, 160.952, 13.7765, 13.6443, 160.952, 0, 160.952, 174.148, 160.952, 160.952, 160.952, 160.952, 160.952, 160.952, 160.952, 160.952, 160.952, 160.952, 160.952
8.62382, 177.643, 173.866, 160.858, 13.4031, 3.77713, 160.858, 0, 160.858, 173.866, 160.858, 160.858, 160.858, 160.858, 160.858, 160.858, 160.858, 160.858, 160.858, 160.858, 160.858
8.63208, 185.909, 173.393, 160.765, 13.708, 12.5163, 160.765, 0, 160.765, 173.393, 160.765, 160.765, 160.765, 160.765, 160.765, 160.765, 160.765, 160.765, 160.765, 160.765, 160.765
8.64035, 157.868, 172.747, 160.673, 12.6439, -14.8782, 160.673, 0, 160.673, 172.747, 160.673, 160.673, 160.673, 160.673, 160.673, 160.673, 160.673, 160.673, 160.673, 160.673, 160.673
8.64861, 166.698, 171.95, 160.58, 12.9884, -5.25143, 160.58, 0, 160.58, 171.95, 160.58, 160.58, 160.58, 160.58, 160.58, 160.58, 160.58, 160.58, 160.58, 160.58, 160.58
8.65687, 156.244, 171.032, 160.487, 12.5795, -14.7884, 160.487, 0, 160.487, 171.032, 160.487, 160.487, 160.487, 160.487, 160.487, 160.487, 160.487, 160.487, 160.487, 160.487, 160.487
8.66513, 162.245, 170.029, 160.395, 12.8158, -7.78322, 160.395, 0, 160.395, 170.029, 160.395, 160.395, 160.395, 160.395, 160.395, 160.395, 160.395, 160.395, 160.395, 160.395, 160.395
8.67339, 153.28, 168.971, 160.302, 12.4612, -15.6903, 160.302, 0, 160.302, 168.971, 160.302, 160.302, 160.302, 160.302, 160.302, 160.302, 160.302, 160.302, 160.302, 160.302, 160.302
8.68165, 183.638, 167.892, 160.209, 13.6249, 15.7454, 160.209, 0, 160.209, 167.892, 160.209, 160.209, 160.209, 160.209, 160.209, 160.209, 160.209, 160.209, 160.209, 160.209, 160.209
8.68992, 178.309, 166.913, 160.205, 13.4279, 11.3954, 160.205, 0, 160.205, 166.913, 160.205, 160.205, 160.205, 160.205, 160.205, 160.205, 160.205, 160.205, 160.205, 160.205, 160.205
8.69818, 148.026, 165.97, 160.2, 12.2485, -17.9434, 160.2, 0, 160.2, 165.969, 160.2, 160.2, 160.2, 160.2, 160.2, 160.2, 160.2, 160.2, 160.2, 160.2, 160.2
8.70644, 146.831, 165.083, 160.195, 12.1996, -18.2524, 160.195, 0, 160.195, 165.083, 160.195, 160.195, 160.195, 160.195, 160.195, 160.195, 160.195, 160.195, 160.195, 160.195, 160.195
8.7147, 155.586, 164.27, 160.191, 12.5533, -8.68388, 160.191, 0, 160.191, 164.27, 160.191, 160.191, 160.191, 160.191, 160.191, 160.191, 160.191, 160.191, 160.191, 160.191, 160.191
8.72296, 153.568, 163.54, 160.186, 12.4727, -9.972, 160.186, 0, 160.187, 163.54, 160.186, 160.186, 160.186, 160.186, 160.186, 160.186, 160.186, 160.186, 160.186, 160.186, 160.186
8.73123, 169.08, 162.898, 160.182, 13.0798, 6.18239, 160.182, 0, 160.182, 162.898, 160.182, 160.182, 160.182, 160.182, 160.182, 160.182, 160.182, 160.182, 160.182, 160.182, 160.182
8.73949, 167.933, 162.343, 160.176, 13.0358, 5.58994, 160.176, 0, 160.176, 162.343, 160.176, 160.176, 160.176, 160.176, 160.176, 160.176, 160.176, 160.176, 160.176, 160.176, 160.176
8.74775, 180.647, 161.873, 160.169, 13.5147, 18.7739, 160.169, 0, 160.169, 161.873, 160.169, 160.169, 160.169, 160.169, 160.169, 160.169, 160.169, 160.169, 160.169, 160.169, 160.169
8.75601, 165.786, 161.482, 160.163, 12.9532, 4.30434, 160.163, 0, 160.163, 161.482, 160.163, 160.163, 160.163, 160.163, 160.163, 160.163, 160.163, 160.163, 160.163, 160.163, 160.163
8.76427, 176.591, 161.163, 160.157, 13.3638, 15.4275, 160.157, 0, 160.157, 161.163, 160.157, 160.157, 160.157, 160.157, 160.157, 160.157, 160.157, 160.157, 160.157, 160.157, 160.157
8.77253, 173.222, 160.907, 160.15, 13.2372, 12.3152, 160.15, 0, 160.15, 160.907, 160.15, 160.15, 160.15, 160.15, 160.15, 160.15, 160.15, 160.15, 160.15, 160.15, 160.15
8.7808, 147.436, 160.703, 160.143, 12.2244, -13.2676, 160.143, 0, 160.143, 160.703, 160.143, 160.143, 160.143, 160.143, 160.143, 160.143, 160.143, 160.143, 160.143, 160.143, 160.143
8.78906, 172.177, 160.543, 160.134, 13.1976, 11.6332, 160.134, 0, 160.134, 160.543, 160.134, 160.134, 160.134, 160.134, 160.134, 160.134, 160.134, 160.134, 160.134, 160.134, 160.134
8.79732, 177.139, 160.42, 160.125, 13.3843, 16.7198, 160.125, 0, 160.125, 160.419, 160.125, 160.125, 160.125, 160.125, 160.125, 160.125, 160.125, 160.125, 160.125, 160.125, 160.125
8.80558, 172.008, 160.325, 160.116, 13.1912, 11.6832, 160.116, 0, 160.116, 160.325, 160.116, 160.116, 160.116, 160.116, 160.116, 160.116, 160.116, 160.116, 160.116, 160.116, 160.116
8.81384, 167.942, 160.253, 160.107, 13.0362, 7.68889, 160.107, 0, 160.107, 160.253, 160.107, 160.107, 160.107, 160.107, 160.107, 160.107, 160.107, 160.107, 160.107, 160.107, 160.107
8.8221, 175.955, 160.198, 160.098, 13.34, 15.757, 160.098, 0, 160.098, 160.198, 160.098, 160.098, 160.098, 160.098, 160.098, 160.098, 160.098, 160.098, 160.098, 160.098, 160.098
8.83037, 180.973, 160.155, 160.087, 13.5267, 20.818, 160.087, 0, 160.087, 160.155, 160.087, 160.087, 160.087, 160.087, 160.087, 160.087, 160.087, 160.087, 160.087, 160.087, 160.087
8.83863, 180.19, 160.121, 160.075, 13.4978, 20.0698, 160.075, 0, 160.075, 160.121, 160.075, 160.075, 160.075, 160.075, 160.075, 160.075, 160.075, 160.075, 160.075, 160.075, 160.075
8.84689, 175.032, 160.093, 160.063, 13.3054, 14.9398, 160.063, 0, 160.063, 160.093, 160.063, 160.063, 160.063, 160.063, 160.063, 160.063, 160.063, 160.063, 160.063, 160.063, 160.063
8.85515, 177.112, 160.069, 160.049, 13.3833, 17.0432, 160.049, 0, 160.049, 160.069, 160.049, 160.049, 160.049, 160.049, 160.049, 160.049, 160.049, 160.049, 160.049, 160.049, 160.049
8.86341, 176.064, 160.047, 160.034, 13.3441, 16.017, 160.034, 0, 160.034, 160.047, 160.034, 160.034, 160.034, 160.034, 160.034, 160.034, 160.034, 160.034, 160.034, 160.034, 160.034
8.87167, 175.555, 160.025, 160.017, 13.325, 15.5301, 160.017, 0, 160.017, 160.025, 160.017, 160.017, 160.017, 160.017, 160.017, 160.017, 160.017, 160.017, 160.017, 160.017, 160.017
8.87994, 163.12, 160.004, 159.999, 12.8499, 3.11644, 159.999, 0, 159.999, 160.004, 159.999, 159.999, 159.999, 159.999, 159.999, 159.999, 159.999, 159.999, 159.999, 159.999, 159.999
8.8882, 165.129, 159.98, 159.977, 12.9278, 5.14851, 159.977, 0, 159.977, 159.98, 159.977, 159.977, 159.977, 159.977, 159.977, 159.977, 159.977, 159.977, 159.977, 159.977, 159.977
8.89646, 168.684, 159.954, 159.952, 13.0646, 8.72986, 159.952, 0, 159.953, 159.954, 159.952, 159.952, 159.952, 159.952, 159.952, 159.952, 159.952, 159.952, 159.952, 159.952, 159.952
8.90472, 152.084, 159.926, 159.925, 12.4131, -7.84204, 159.925, 0, 159.925, 159.926, 159.925, 159.925, 159.925, 159.925, 159.925, 159.925, 159.925, 159.925, 159.925, 159.925, 159.925
8.91298, 161.709, 159.895, 159.894, 12.7949, 1.81447, 159.894, 0, 159.894, 159.895, 159.894, 159.894, 159.894, 159.894, 159.894, 159.894, 159.894, 159.894, 159.894, 159.894, 159.894
8.92125, 194.549, 159.861, 159.86, 14.0196, 34.6884, 159.86, 0, 159.86, 159.861, 159.86, 159.86, 159.86, 159.86, 159.86, 159.86, 159.86, 159.86, 159.86, 159.86, 159.86
8.92951, 183.519, 159.823, 159.823, 13.6206, 23.696, 159.823, 0, 159.823, 159.823, 159.823, 159.823, 159.823, 159.823, 159.823, 159.823, 159.823, 159.823, 159.823, 159.823, 159.823
8.93777, 173.936, 159.783, 159.783, 13.2641, 14.1526, 159.783, 0, 159.783, 159.783, 159.783, 159.783, 159.783, 159.783, 159.783, 159.783, 159.783, 159.783, 159.783, 159.783, 159.783
8.94603, 154.063, 159.741, 159.74, 12.4925, -5.67754, 159.74, 0, 159.74, 159.741, 159.74, 159.74, 159.74, 159.74, 159.74, 159.74, 159.74, 159.74, 159.74, 159.74, 159.74
8.95429, 170.147, 159.697, 159.696, 13.1205, 10.4506, 159.696, 0, 159.696, 159.696, 159.696, 159.696, 159.696, 159.696, 159.696, 159.696, 159.696, 159.696, 159.696, 159.696, 159.696
8.96255, 166.705, 159.651, 159.651, 12.9886, 7.05376, 159.651, 0, 159.651, 159.651, 159.651, 159.651, 159.651, 159.651, 159.651, 159.651, 159.651, 159.651, 159.651, 159.651, 159.651
8.97082, 167.825, 159.604, 159.604, 13.0317, 8.22081, 159.604, 0, 159.604, 159.604, 159.604, 159.604, 159.604, 159.604, 159.604, 159.604, 159.604, 159.604, 159.604, 159.604, 159.604
8.97908, 173.326, 159.556, 159.556, 13.2411, 13.7699, 159.556, 0, 159.556, 159.556, 159.556, 159.556, 159.556, 159.556, 159.556, 159.556, 159.556, 159.556, 159.556, 159.556, 159.556
8.98734, 178.931, 159.508, 159.508, 13.451, 19.4225, 159.508, 0, 159.508, 159.508, 159.508, 159.508, 159.508, 159.508, 159.508, 159.508, 159.508, 159.508, 159.508, 159.508, 159.508
8.9956, 164.105, 159.46, 159.46, 12.8882, 4.64557, 159.46, 0, 159.46, 159.46, 159.46, 159.46, 159.46, 159.46, 159.46, 159.46, 159.46, 159.46, 159.46, 159.46, 159.46
9.00386, 161.486, 159.411, 159.411, 12.7862, 2.07454, 159.411, 0, 159.411, 159.411, 159.411, 159.411, 159.411, 159.411, 159.411, 159.411, 159.411, 159.411, 159.411, 159.411, 159.411
9.01213, 181.848, 159.363, 159.363, 13.5591, 22.4858, 159.363, 0, 159.363, 159.363, 159.363, 159.363, 159.363, 159.363, 159.363, 159.363, 159.363, 159.363, 159.363, 159.363, 159.363
9.02039, 174.457, 159.314, 159.314, 13.2837, 15.1426, 159.314, 0, 159.314, 159.314, 159.314, 159.314, 159.314, 159.314, 159.314, 159.314, 159.314, 159.314, 159.314, 159.314, 159.314
9.02865, 170.058, 159.266, 159.266, 13.1171, 10.7922, 159.266, 0, 159.266, 159.266, 159.266, 159.266, 159.266, 159.266, 159.266, 159.266, 159.266, 159.266, 159.266, 159.266, 159.266
9.03691, 167.559, 159.217, 159.217, 13.0215, 8.34155, 159.217, 0, 159.217, 159.217, 159.217, 159.217, 159.217, 159.217, 159.217, 159.217, 159.217, 159.217, 159.217, 159.217, 159.217
9.04517, 149.928, 159.169, 159.168, 12.3259, -9.24106, 159.168, 0, 159.168, 159.169, 159.168, 159.168, 159.168, 159.168, 159.168, 159.168, 159.168, 159.168, 159.168, 159.168, 159.168
9.05343, 162.136, 159.118, 159.118, 12.8115, 3.01733, 159.118, 0, 159.118, 159.118, 159.118, 159.118, 159.118, 159.118, 159.118, 159.118, 159.118, 159.118, 159.118, 159.118, 159.118
9.0617, 185.473, 159.066, 159.066, 13.6921, 26.4068, 159.066, 0, 159.066, 159.066, 159.066, 159.066, 159.066, 159.066, 159.066, 159.066, 159.066, 159.066, 159.066, 159.066, 159.066
9.06996, 165.804, 159.01, 159.01, 12.9539, 6.79367, 159.01, 0, 159.01, 159.01, 159.01, 159.01, 159.01, 159.01, 159.01, 159.01, 159.01, 159.01, 159.01, 159.01, 159.01
9.07822, 143.287, 158.952, 158.951, 12.0535, -15.6648, 158.951, 0, 158.951, 158.952, 158.951, 158.951, 158.951, 158.951, 158.951, 158.951, 158.951, 158.951, 158.951, 158.951, 158.951
9.08648, 182.358, 158.89, 158.89, 13.5779, 23.4688, 158.89, 0, 158.89, 158.89, 158.89, 158.89, 158.89, 158.89, 158.89, 158.89, 158.89, 158.89, 158.89, 158.89, 158.89
9.09474, 156.214, 158.825, 158.825, 12.5783, -2.61197, 158.825, 0, 158.825, 158.825, 158.825, 158.825, 158.825, 158.825, 158.825, 158.825, 158.825, 158.825, 158.825, 158.825, 158.825
9.103, 159.853, 158.76, 158.759, 12.7221, 1.09337, 158.759, 0, 158.76, 158.76, 158.759, 158.759, 158.759, 158.759, 158.759, 158.759, 158.759, 158.759, 158.759, 158.759, 158.759
9.11127, 159.82, 158.693, 158.693, 12.7208, 1.12648, 158.693, 0, 158.693, 158.693, 158.693, 158.693, 158.693, 158.693, 158.693, 158.693, 158.693, 158.693, 158.693, 158.693, 158.693
9.11953, 143.847, 158.627, 158.626, 12.0767, -14.7795, 158.626, 0, 158.626, 158.626, 158.626, 158.626, 158.626, 158.626, 158.626, 158.626, 158.626, 158.626, 158.626, 158.626, 158.626
9.12779, 153.731, 158.585, 158.585, 12.4792, -4.85422, 158.585, 0, 158.585, 158.585, 158.585, 158.585, 158.585, 158.585, 158.585, 158.585, 158.585, 158.585, 158.585, 158.585, 158.585
9.13605, 170.335, 158.544, 158.544, 13.1276, 11.7908, 158.544, 0, 158.544, 158.544, 158.544, 158.544, 158.544, 158.544, 158.544, 158.544, 158.544, 158.544, 158.544, 158.544, 158.544
9.14431, 163.608, 158.503, 158.502, 12.8689, 5.10527, 158.502, 0, 158.502, 158.502, 158.502, 158.502, 158.502, 158.502, 158.502, 158.502, 158.502, 158.502, 158.502, 158.502, 158.502
9.15257, 162.471, 158.461, 158.46, 12.8246, 4.01097, 158.46, 0, 158.46, 158.46, 158.46, 158.46, 158.46, 158.46, 158.46, 158.46, 158.46, 158.46, 158.46, 158.46, 158.46
9.16084, 149.366, 158.418, 158.418, 12.3031, -9.05188, 158.418, 0, 158.418, 158.418, 158.418, 158.418, 158.418, 158.418, 158.418, 158.418, 158.418, 158.418, 158.418, 158.418, 158.418
