   PIQUANT 0.0.0-main  ps__0846_0742001877_000PTFE_shot_19.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
14.5501, 29.8183, 29.448, 29.448, 5.64077, 0.370342, 0, 29.448, 29.448, 29.448, 29.448, 29.448, 29.448, 29.448, 29.448, 29.448, 29.448, 29.448, 29.448, 29.448, 29.448, 29.448
14.558, 32.9603, 29.3599, 29.3599, 5.91273, 3.60048, 0, 29.3599, 29.3599, 29.3599, 29.3599, 29.3599, 29.3599, 29.3599, 29.3599, 29.3599, 29.3599, 29.3599, 29.3599, 29.3599, 29.3599, 29.3599
14.5659, 30.8864, 29.2592, 29.2592, 5.73467, 1.62723, 0, 29.2592, 29.2592, 29.2592, 29.2592, 29.2592, 29.2592, 29.2592, 29.2592, 29.2592, 29.2592, 29.2592, 29.2592, 29.2592, 29.2592, 29.2592
14.5738, 41.3079, 29.1478, 29.1477, 6.58087, 12.1601, 0, 29.1477, 29.1477, 29.1477, 29.1477, 29.1477, 29.1477, 29.1477, 29.1477, 29.1477, 29.1477, 29.1477, 29.1478, 29.1477, 29.1477, 29.1477
14.5816, 37.4959, 29.0311, 29.0311, 6.28458, 8.46482, 0, 29.0311, 29.0311, 29.0311, 29.0311, 29.0311, 29.0311, 29.0311, 29.0311, 29.0311, 29.0311, 29.0311, 29.0311, 29.0311, 29.0311, 29.0311
14.5895, 42.8808, 28.9147, 28.9147, 6.69931, 13.9661, 0, 28.9147, 28.9147, 28.9147, 28.9147, 28.9147, 28.9147, 28.9147, 28.9147, 28.9147, 28.9147, 28.9147, 28.9147, 28.9147, 28.9147, 28.9147
14.5974, 27.2367, 28.827, 28.827, 5.4071, -1.5903, 0, 28.827, 28.827, 28.827, 28.827, 28.827, 28.827, 28.827, 28.827, 28.827, 28.827, 28.827, 28.827, 28.827, 28.827, 28.827
14.6053, 33.5247, 28.7271, 28.7271, 5.96026, 4.79756, 0, 28.7271, 28.7271, 28.7271, 28.7271, 28.7271, 28.7271, 28.7271, 28.7271, 28.7271, 28.7271, 28.7271, 28.7271, 28.7271, 28.7271, 28.7271
14.6132, 26.8176, 28.6168, 28.6168, 5.3682, -1.79919, 0, 28.6168, 28.6168, 28.6168, 28.6168, 28.6168, 28.6168, 28.6168, 28.6168, 28.6168, 28.6168, 28.6168, 28.6168, 28.6168, 28.6168, 28.6168
14.621, 30.4007, 28.5014, 28.5014, 5.69216, 1.89936, 0, 28.5014, 28.5014, 28.5014, 28.5014, 28.5014, 28.5014, 28.5014, 28.5014, 28.5014, 28.5014, 28.5014, 28.5014, 28.5014, 28.5014, 28.5014
14.6289, 35.0838, 28.3862, 28.3862, 6.08965, 6.69764, 0, 28.3862, 28.3862, 28.3862, 28.3862, 28.3862, 28.3862, 28.3862, 28.3862, 28.3862, 28.3862, 28.3862, 28.3862, 28.3862, 28.3862, 28.3862
14.6368, 33.1083, 28.2978, 28.2978, 5.92523, 4.81057, 0, 28.2978, 28.2978, 28.2978, 28.2978, 28.2978, 28.2978, 28.2978, 28.2978, 28.2978, 28.2978, 28.2978, 28.2978, 28.2978, 28.2978, 28.2978
14.6447, 39.7797, 28.1977, 28.1976, 6.46372, 11.582, 0, 28.1976, 28.1976, 28.1976, 28.1976, 28.1976, 28.1976, 28.1976, 28.1976, 28.1976, 28.1976, 28.1976, 28.1977, 28.1976, 28.1976, 28.1976
14.6526, 36.4242, 28.0875, 28.0875, 6.19872, 8.33664, 0, 28.0875, 28.0875, 28.0875, 28.0875, 28.0875, 28.0875, 28.0875, 28.0875, 28.0875, 28.0875, 28.0875, 28.0875, 28.0875, 28.0875, 28.0875
14.6604, 30.5537, 27.9725, 27.9725, 5.70558, 2.58115, 0, 27.9725, 27.9725, 27.9725, 27.9725, 27.9725, 27.9725, 27.9725, 27.9725, 27.9725, 27.9725, 27.9725, 27.9725, 27.9725, 27.9725, 27.9725
14.6683, 30.9603, 27.8577, 27.8577, 5.74111, 3.10261, 0, 27.8577, 27.8577, 27.8577, 27.8577, 27.8577, 27.8577, 27.8577, 27.8577, 27.8577, 27.8577, 27.8577, 27.8577, 27.8577, 27.8577, 27.8577
14.6762, 29.9609, 27.7697, 27.7697, 5.6534, 2.19125, 0, 27.7697, 27.7697, 27.7697, 27.7697, 27.7697, 27.7697, 27.7697, 27.7697, 27.7697, 27.7697, 27.7697, 27.7697, 27.7697, 27.7697, 27.7697
14.6841, 23.4884, 27.6704, 27.6704, 5.0486, -4.18199, 0, 27.6704, 27.6704, 27.6704, 27.6704, 27.6704, 27.6704, 27.6704, 27.6704, 27.6704, 27.6704, 27.6704, 27.6704, 27.6704, 27.6704, 27.6704
14.692, 29.9727, 27.5614, 27.5614, 5.65444, 2.41137, 0, 27.5614, 27.5614, 27.5614, 27.5614, 27.5614, 27.5614, 27.5614, 27.5614, 27.5614, 27.5614, 27.5614, 27.5614, 27.5614, 27.5614, 27.5614
14.6998, 24.9741, 27.4477, 27.4477, 5.19366, -2.47358, 0, 27.4477, 27.4477, 27.4477, 27.4477, 27.4477, 27.4477, 27.4477, 27.4477, 27.4477, 27.4477, 27.4477, 27.4477, 27.4477, 27.4477, 27.4477
14.7077, 24.6616, 27.3342, 27.3342, 5.16349, -2.67265, 0, 27.3342, 27.3342, 27.3342, 27.3342, 27.3342, 27.3342, 27.3342, 27.3342, 27.3342, 27.3342, 27.3342, 27.3342, 27.3342, 27.3342, 27.3342
14.7156, 28.3403, 27.2456, 27.2456, 5.5082, 1.09465, 0, 27.2456, 27.2456, 27.2456, 27.2456, 27.2456, 27.2456, 27.2456, 27.2456, 27.2456, 27.2456, 27.2456, 27.2456, 27.2456, 27.2456, 27.2456
14.7235, 28.9688, 27.1461, 27.1461, 5.56496, 1.82268, 0, 27.1461, 27.1461, 27.1461, 27.1461, 27.1461, 27.1461, 27.1461, 27.1461, 27.1461, 27.1461, 27.1461, 27.1461, 27.1461, 27.1461, 27.1461
14.7314, 25.3246, 27.0372, 27.0372, 5.22729, -1.71269, 0, 27.0372, 27.0372, 27.0372, 27.0372, 27.0372, 27.0372, 27.0372, 27.0372, 27.0372, 27.0372, 27.0372, 27.0372, 27.0372, 27.0372, 27.0372
14.7392, 32.6043, 26.9239, 26.9239, 5.88254, 5.68045, 0, 26.9239, 26.9239, 26.9239, 26.9239, 26.9239, 26.9239, 26.9239, 26.9239, 26.9239, 26.9239, 26.9239, 26.9239, 26.9239, 26.9239, 26.9239
14.7471, 27.9688, 26.8107, 26.8107, 5.47437, 1.15804, 0, 26.8107, 26.8107, 26.8107, 26.8107, 26.8107, 26.8107, 26.8107, 26.8107, 26.8107, 26.8107, 26.8107, 26.8107, 26.8107, 26.8107, 26.8107
14.755, 24.9653, 26.723, 26.723, 5.19281, -1.75769, 0, 26.723, 26.723, 26.723, 26.723, 26.723, 26.723, 26.723, 26.723, 26.723, 26.723, 26.723, 26.723, 26.723, 26.723, 26.723
14.7629, 36.9999, 26.6244, 26.6244, 6.24499, 10.3754, 0, 26.6244, 26.6244, 26.6244, 26.6244, 26.6244, 26.6244, 26.6244, 26.6244, 26.6244, 26.6244, 26.6244, 26.6244, 26.6244, 26.6244, 26.6244
14.7708, 33.9439, 26.5166, 26.5166, 5.99532, 7.42724, 0, 26.5166, 26.5166, 26.5166, 26.5166, 26.5166, 26.5166, 26.5166, 26.5166, 26.5166, 26.5166, 26.5166, 26.5166, 26.5166, 26.5166, 26.5166
14.7786, 26.2888, 26.4043, 26.4043, 5.31872, -0.115576, 0, 26.4043, 26.4043, 26.4043, 26.4043, 26.4043, 26.4043, 26.4043, 26.4043, 26.4043, 26.4043, 26.4043, 26.4043, 26.4043, 26.4043, 26.4043
14.7865, 20.6409, 26.2923, 26.2923, 4.75824, -5.65145, 0, 26.2923, 26.2923, 26.2923, 26.2923, 26.2923, 26.2923, 26.2923, 26.2923, 26.2923, 26.2923, 26.2923, 26.2923, 26.2923, 26.2923, 26.2923
14.7944, 23.6193, 26.2044, 26.2044, 5.06155, -2.58504, 0, 26.2044, 26.2044, 26.2044, 26.2044, 26.2044, 26.2044, 26.2044, 26.2044, 26.2044, 26.2044, 26.2044, 26.2044, 26.2044, 26.2044, 26.2044
14.8023, 28.9628, 26.1058, 26.1058, 5.56442, 2.85706, 0, 26.1058, 26.1058, 26.1058, 26.1058, 26.1058, 26.1058, 26.1058, 26.1058, 26.1058, 26.1058, 26.1058, 26.1058, 26.1058, 26.1058, 26.1058
14.8102, 26.9948, 25.9981, 25.998, 5.38468, 0.996744, 0, 25.998, 25.998, 25.998, 25.998, 25.998, 25.998, 25.998, 25.998, 25.998, 25.998, 25.998, 25.9981, 25.998, 25.998, 25.998
14.818, 30.2808, 25.8859, 25.8859, 5.68162, 4.39487, 0, 25.8859, 25.8859, 25.8859, 25.8859, 25.8859, 25.8859, 25.8859, 25.8859, 25.8859, 25.8859, 25.8859, 25.8859, 25.8859, 25.8859, 25.8859
14.8259, 36.5244, 25.774, 25.774, 6.2068, 10.7504, 0, 25.774, 25.774, 25.774, 25.774, 25.774, 25.774, 25.774, 25.774, 25.774, 25.774, 25.774, 25.774, 25.774, 25.774, 25.774
14.8338, 39.3527, 25.6872, 25.6872, 6.4306, 13.6655, 0, 25.6872, 25.6872, 25.6872, 25.6872, 25.6872, 25.6872, 25.6872, 25.6872, 25.6872, 25.6872, 25.6872, 25.6872, 25.6872, 25.6872, 25.6872
14.8417, 35.0212, 25.5896, 25.5896, 6.0845, 9.43159, 0, 25.5896, 25.5896, 25.5896, 25.5896, 25.5896, 25.5896, 25.5896, 25.5896, 25.5896, 25.5896, 25.5896, 25.5896, 25.5896, 25.5896, 25.5896
14.8496, 28.8967, 25.4829, 25.4829, 5.55848, 3.41376, 0, 25.4829, 25.4829, 25.4829, 25.4829, 25.4829, 25.4829, 25.4829, 25.4829, 25.4829, 25.4829, 25.4829, 25.4829, 25.4829, 25.4829, 25.4829
14.8575, 33.2432, 25.3718, 25.3718, 5.9366, 7.87145, 0, 25.3718, 25.3718, 25.3718, 25.3718, 25.3718, 25.3718, 25.3718, 25.3718, 25.3718, 25.3718, 25.3718, 25.3718, 25.3718, 25.3718, 25.3718
14.8653, 33.6767, 25.2609, 25.2609, 5.973, 8.41576, 0, 25.2609, 25.2609, 25.2609, 25.2609, 25.2609, 25.2609, 25.2609, 25.2609, 25.2609, 25.2609, 25.2609, 25.2609, 25.2609, 25.2609, 25.2609
14.8732, 41.5051, 25.1741, 25.1741, 6.59584, 16.331, 0, 25.1741, 25.1741, 25.1741, 25.1741, 25.1741, 25.1741, 25.1741, 25.1741, 25.1741, 25.1741, 25.1741, 25.1741, 25.1741, 25.1741, 25.1741
14.8811, 28.6061, 25.0766, 25.0766, 5.53228, 3.52945, 0, 25.0766, 25.0766, 25.0766, 25.0766, 25.0766, 25.0766, 25.0766, 25.0766, 25.0766, 25.0766, 25.0766, 25.0766, 25.0766, 25.0766, 25.0766
14.889, 33.9254, 24.97, 24.97, 5.99378, 8.95537, 0, 24.97, 24.97, 24.97, 24.97, 24.97, 24.97, 24.97, 24.97, 24.97, 24.97, 24.97, 24.97, 24.97, 24.97, 24.97
14.8969, 32.6496, 24.8591, 24.8591, 5.88639, 7.79048, 0, 24.8591, 24.8591, 24.8591, 24.8591, 24.8591, 24.8591, 24.8591, 24.8591, 24.8591, 24.8591, 24.8591, 24.8591, 24.8591, 24.8591, 24.8591
14.9047, 24.4803, 24.7483, 24.7483, 5.1459, -0.268047, 0, 24.7483, 24.7483, 24.7483, 24.7483, 24.7483, 24.7483, 24.7483, 24.7483, 24.7483, 24.7483, 24.7483, 24.7483, 24.7483, 24.7483, 24.7483
14.9126, 28.9623, 24.6626, 24.6626, 5.56438, 4.29971, 0, 24.6626, 24.6626, 24.6626, 24.6626, 24.6626, 24.6626, 24.6626, 24.6626, 24.6626, 24.6626, 24.6626, 24.6626, 24.6626, 24.6626, 24.6626
14.9205, 30.4711, 24.5662, 24.5662, 5.69834, 5.90491, 0, 24.5662, 24.5662, 24.5662, 24.5662, 24.5662, 24.5662, 24.5662, 24.5662, 24.5662, 24.5662, 24.5662, 24.5662, 24.5662, 24.5662, 24.5662
14.9284, 29.4515, 24.4607, 24.4607, 5.60817, 4.99088, 0, 24.4607, 24.4607, 24.4607, 24.4607, 24.4607, 24.4607, 24.4607, 24.4607, 24.4607, 24.4607, 24.4607, 24.4607, 24.4607, 24.4607, 24.4607
14.9363, 24.4919, 24.3507, 24.3507, 5.14703, 0.141233, 0, 24.3507, 24.3507, 24.3507, 24.3507, 24.3507, 24.3507, 24.3507, 24.3507, 24.3507, 24.3507, 24.3507, 24.3507, 24.3507, 24.3507, 24.3507
14.9441, 22.0458, 24.241, 24.241, 4.90366, -2.19515, 0, 24.241, 24.241, 24.241, 24.241, 24.241, 24.241, 24.241, 24.241, 24.241, 24.241, 24.241, 24.241, 24.241, 24.241, 24.241
14.952, 24.0572, 24.1554, 24.1554, 5.10462, -0.0981789, 0, 24.1554, 24.1554, 24.1554, 24.1554, 24.1554, 24.1554, 24.1554, 24.1554, 24.1554, 24.1554, 24.1554, 24.1554, 24.1554, 24.1554, 24.1554
14.9599, 26.4709, 24.0591, 24.0591, 5.33582, 2.41182, 0, 24.0591, 24.0591, 24.0591, 24.0591, 24.0591, 24.0591, 24.0591, 24.0591, 24.0591, 24.0591, 24.0591, 24.0591, 24.0591, 24.0591, 24.0591
14.9678, 25.4851, 23.9538, 23.9538, 5.24263, 1.53132, 0, 23.9538, 23.9538, 23.9538, 23.9538, 23.9538, 23.9538, 23.9538, 23.9538, 23.9538, 23.9538, 23.9538, 23.9538, 23.9538, 23.9538, 23.9538
14.9757, 26.6134, 23.8441, 23.8441, 5.34915, 2.7693, 0, 23.8441, 23.8441, 23.8441, 23.8441, 23.8441, 23.8441, 23.8441, 23.8441, 23.8441, 23.8441, 23.8441, 23.8441, 23.8441, 23.8441, 23.8441
14.9835, 29.1535, 23.7346, 23.7346, 5.58153, 5.41891, 0, 23.7346, 23.7346, 23.7346, 23.7346, 23.7346, 23.7346, 23.7346, 23.7346, 23.7346, 23.7346, 23.7346, 23.7346, 23.7346, 23.7346, 23.7346
14.9914, 24.3696, 23.6501, 23.6501, 5.13514, 0.719549, 0, 23.6501, 23.6501, 23.6501, 23.6501, 23.6501, 23.6501, 23.6501, 23.6501, 23.6501, 23.6501, 23.6501, 23.6501, 23.6501, 23.6501, 23.6501
14.9993, 33.3679, 23.5549, 23.5549, 5.94709, 9.81297, 0, 23.5549, 23.5549, 23.5549, 23.5549, 23.5549, 23.5549, 23.5549, 23.5549, 23.5549, 23.5549, 23.5549, 23.5549, 23.5549, 23.5549, 23.5549
15.0072, 24.1747, 23.4507, 23.4507, 5.11612, 0.724045, 0, 23.4507, 23.4507, 23.4507, 23.4507, 23.4507, 23.4507, 23.4507, 23.4507, 23.4507, 23.4507, 23.4507, 23.4507, 23.4507, 23.4507, 23.4507
15.0151, 16.0037, 23.342, 23.342, 4.24308, -7.33828, 0, 23.342, 23.342, 23.342, 23.342, 23.342, 23.342, 23.342, 23.342, 23.342, 23.342, 23.342, 23.342, 23.342, 23.342, 23.342
15.0229, 27.1219, 23.2336, 23.2336, 5.39647, 3.88836, 0, 23.2336, 23.2336, 23.2336, 23.2336, 23.2336, 23.2336, 23.2336, 23.2336, 23.2336, 23.2336, 23.2336, 23.2336, 23.2336, 23.2336, 23.2336
15.0308, 26.7311, 23.1493, 23.1493, 5.36014, 3.58181, 0, 23.1493, 23.1493, 23.1493, 23.1493, 23.1493, 23.1493, 23.1493, 23.1493, 23.1493, 23.1493, 23.1493, 23.1493, 23.1493, 23.1493, 23.1493
15.0387, 28.544, 23.0544, 23.0544, 5.52666, 5.48955, 0, 23.0544, 23.0544, 23.0544, 23.0544, 23.0544, 23.0544, 23.0544, 23.0544, 23.0544, 23.0544, 23.0544, 23.0544, 23.0544, 23.0544, 23.0544
15.0466, 21.7048, 22.9505, 22.9505, 4.86876, -1.24567, 0, 22.9505, 22.9505, 22.9505, 22.9505, 22.9505, 22.9505, 22.9505, 22.9505, 22.9505, 22.9505, 22.9505, 22.9505, 22.9505, 22.9505, 22.9505
15.0545, 17.8149, 22.8421, 22.8421, 4.45139, -5.02728, 0, 22.8421, 22.8421, 22.8421, 22.8421, 22.8421, 22.8421, 22.8421, 22.8421, 22.8421, 22.8421, 22.8421, 22.8421, 22.8421, 22.8421, 22.8421
15.0623, 25.6131, 22.7341, 22.734, 5.25481, 2.879, 0, 22.734, 22.734, 22.734, 22.734, 22.734, 22.734, 22.734, 22.734, 22.734, 22.734, 22.734, 22.7341, 22.734, 22.734, 22.734
15.0702, 32.3892, 22.651, 22.6509, 5.86423, 9.73822, 0, 22.6509, 22.6509, 22.6509, 22.6509, 22.6509, 22.6509, 22.6509, 22.6509, 22.6509, 22.6509, 22.6509, 22.651, 22.6509, 22.6509, 22.6509
15.0781, 31.3912, 22.5572, 22.5572, 5.77851, 8.83397, 0, 22.5572, 22.5572, 22.5572, 22.5572, 22.5572, 22.5572, 22.5572, 22.5572, 22.5572, 22.5572, 22.5572, 22.5572, 22.5572, 22.5572, 22.5572
15.086, 24.538, 22.4543, 22.4543, 5.15151, 2.0837, 0, 22.4543, 22.4543, 22.4543, 22.4543, 22.4543, 22.4543, 22.4543, 22.4543, 22.4543, 22.4543, 22.4543, 22.4543, 22.4543, 22.4543, 22.4543
15.0939, 27.4007, 22.347, 22.347, 5.42225, 5.05372, 0, 22.347, 22.347, 22.347, 22.347, 22.347, 22.347, 22.347, 22.347, 22.347, 22.347, 22.347, 22.347, 22.347, 22.347, 22.347
15.1017, 27.4009, 22.24, 22.24, 5.42226, 5.16091, 0, 22.24, 22.24, 22.24, 22.24, 22.24, 22.24, 22.24, 22.24, 22.24, 22.24, 22.24, 22.24, 22.24, 22.24, 22.24
15.1096, 25.9709, 22.1573, 22.1573, 5.28875, 3.8136, 0, 22.1573, 22.1573, 22.1573, 22.1573, 22.1573, 22.1573, 22.1573, 22.1573, 22.1573, 22.1573, 22.1573, 22.1573, 22.1573, 22.1573, 22.1573
15.1175, 22.409, 22.064, 22.064, 4.94055, 0.344984, 0, 22.064, 22.064, 22.064, 22.064, 22.064, 22.064, 22.064, 22.064, 22.064, 22.064, 22.064, 22.064, 22.064, 22.064, 22.064
15.1254, 28.4496, 21.9616, 21.9616, 5.51811, 6.48799, 0, 21.9616, 21.9616, 21.9616, 21.9616, 21.9616, 21.9616, 21.9616, 21.9616, 21.9616, 21.9616, 21.9616, 21.9616, 21.9616, 21.9616, 21.9616
15.1333, 27.9553, 21.8547, 21.8547, 5.47314, 6.10059, 0, 21.8547, 21.8547, 21.8547, 21.8547, 21.8547, 21.8547, 21.8547, 21.8547, 21.8547, 21.8547, 21.8547, 21.8547, 21.8547, 21.8547, 21.8547
15.1411, 24.071, 21.748, 21.748, 5.10598, 2.32298, 0, 21.748, 21.748, 21.748, 21.748, 21.748, 21.748, 21.748, 21.748, 21.748, 21.748, 21.748, 21.748, 21.748, 21.748, 21.748
15.149, 26.4178, 21.6666, 21.6666, 5.33084, 4.75123, 0, 21.6666, 21.6666, 21.6666, 21.6666, 21.6666, 21.6666, 21.6666, 21.6666, 21.6666, 21.6666, 21.6666, 21.6666, 21.6666, 21.6666, 21.6666
15.1569, 22.5242, 21.5745, 21.5745, 4.95219, 0.949677, 0, 21.5745, 21.5745, 21.5745, 21.5745, 21.5745, 21.5745, 21.5745, 21.5745, 21.5745, 21.5745, 21.5745, 21.5745, 21.5745, 21.5745, 21.5745
15.1648, 21.9717, 21.4731, 21.4731, 4.89609, 0.498655, 0, 21.4731, 21.4731, 21.4731, 21.4731, 21.4731, 21.4731, 21.4731, 21.4731, 21.4731, 21.4731, 21.4731, 21.4731, 21.4731, 21.4731, 21.4731
15.1727, 19.6082, 21.3672, 21.3672, 4.64846, -1.75906, 0, 21.3672, 21.3672, 21.3672, 21.3672, 21.3672, 21.3672, 21.3672, 21.3672, 21.3672, 21.3672, 21.3672, 21.3672, 21.3672, 21.3672, 21.3672
15.1805, 18.8751, 21.2616, 21.2616, 4.56893, -2.38649, 0, 21.2616, 21.2616, 21.2616, 21.2616, 21.2616, 21.2616, 21.2616, 21.2616, 21.2616, 21.2616, 21.2616, 21.2616, 21.2616, 21.2616, 21.2616
15.1884, 18.8078, 21.1808, 21.1808, 4.56156, -2.37303, 0, 21.1808, 21.1808, 21.1808, 21.1808, 21.1808, 21.1808, 21.1808, 21.1808, 21.1808, 21.1808, 21.1808, 21.1808, 21.1808, 21.1808, 21.1808
15.1963, 24.0535, 21.0893, 21.0893, 5.10427, 2.9642, 0, 21.0893, 21.0893, 21.0893, 21.0893, 21.0893, 21.0893, 21.0893, 21.0893, 21.0893, 21.0893, 21.0893, 21.0893, 21.0893, 21.0893, 21.0893
15.2042, 13.4398, 20.9885, 20.9885, 3.92935, -7.54871, 0, 20.9885, 20.9885, 20.9885, 20.9885, 20.9885, 20.9885, 20.9885, 20.9885, 20.9885, 20.9885, 20.9885, 20.9885, 20.9885, 20.9885, 20.9885
15.2121, 27.5084, 20.8831, 20.8831, 5.43217, 6.6253, 0, 20.8831, 20.8831, 20.8831, 20.8831, 20.8831, 20.8831, 20.8831, 20.8831, 20.8831, 20.8831, 20.8831, 20.8831, 20.8831, 20.8831, 20.8831
15.2199, 24.564, 20.778, 20.778, 5.15403, 3.78598, 0, 20.778, 20.778, 20.778, 20.778, 20.778, 20.778, 20.778, 20.778, 20.778, 20.778, 20.778, 20.778, 20.778, 20.778, 20.778
15.2278, 29.9112, 20.6986, 20.6986, 5.649, 9.21263, 0, 20.6986, 20.6986, 20.6986, 20.6986, 20.6986, 20.6986, 20.6986, 20.6986, 20.6986, 20.6986, 20.6986, 20.6986, 20.6986, 20.6986, 20.6986
15.2357, 22.8667, 20.6083, 20.6082, 4.98665, 2.25842, 0, 20.6082, 20.6082, 20.6082, 20.6082, 20.6082, 20.6082, 20.6082, 20.6082, 20.6082, 20.6082, 20.6082, 20.6082, 20.6082, 20.6082, 20.6082
15.2436, 21.5036, 20.5085, 20.5085, 4.84805, 0.995125, 0, 20.5085, 20.5085, 20.5085, 20.5085, 20.5085, 20.5085, 20.5085, 20.5085, 20.5085, 20.5085, 20.5085, 20.5085, 20.5085, 20.5085, 20.5085
15.2515, 24.1071, 20.4041, 20.4041, 5.10951, 3.70295, 0, 20.4041, 20.4041, 20.4041, 20.4041, 20.4041, 20.4041, 20.4041, 20.4041, 20.4041, 20.4041, 20.4041, 20.4041, 20.4041, 20.4041, 20.4041
15.2593, 19.8131, 20.3, 20.3, 4.67045, -0.486893, 0, 20.3, 20.3, 20.3, 20.3, 20.3, 20.3, 20.3, 20.3, 20.3, 20.3, 20.3, 20.3, 20.3, 20.3, 20.3
15.2672, 17.4989, 20.2214, 20.2214, 4.41575, -2.72256, 0, 20.2214, 20.2214, 20.2214, 20.2214, 20.2214, 20.2214, 20.2214, 20.2214, 20.2214, 20.2214, 20.2214, 20.2214, 20.2214, 20.2214, 20.2214
15.2751, 21.9822, 20.1319, 20.1319, 4.89716, 1.85026, 0, 20.1319, 20.1319, 20.1319, 20.1319, 20.1319, 20.1319, 20.1319, 20.1319, 20.1319, 20.1319, 20.1319, 20.1319, 20.1319, 20.1319, 20.1319
15.283, 17.9797, 20.0328, 20.0328, 4.46986, -2.05313, 0, 20.0328, 20.0328, 20.0328, 20.0328, 20.0328, 20.0328, 20.0328, 20.0328, 20.0328, 20.0328, 20.0328, 20.0328, 20.0328, 20.0328, 20.0328
15.2909, 21.4886, 19.9291, 19.929, 4.84651, 1.55954, 0, 19.929, 19.929, 19.929, 19.929, 19.929, 19.929, 19.929, 19.929, 19.929, 19.929, 19.929, 19.9291, 19.929, 19.9291, 19.929
15.2987, 26.5, 19.8256, 19.8256, 5.33854, 6.67439, 0, 19.8256, 19.8256, 19.8256, 19.8256, 19.8256, 19.8256, 19.8256, 19.8256, 19.8256, 19.8256, 19.8256, 19.8256, 19.8256, 19.8256, 19.8256
15.3066, 25.4829, 19.7484, 19.7484, 5.24241, 5.73452, 0, 19.7484, 19.7484, 19.7484, 19.7484, 19.7484, 19.7484, 19.7484, 19.7484, 19.7484, 19.7484, 19.7484, 19.7484, 19.7484, 19.7484, 19.7484
15.3145, 23.9455, 19.66, 19.66, 5.09367, 4.28544, 0, 19.66, 19.66, 19.66, 19.66, 19.66, 19.66, 19.66, 19.66, 19.66, 19.66, 19.66, 19.66, 19.66, 19.66, 19.66
15.3224, 27.9829, 19.562, 19.562, 5.47566, 8.4209, 0, 19.562, 19.562, 19.562, 19.562, 19.562, 19.562, 19.562, 19.562, 19.562, 19.562, 19.562, 19.562, 19.562, 19.562, 19.562
15.3303, 27.472, 19.4593, 19.4592, 5.42881, 8.01273, 0, 19.4592, 19.4592, 19.4592, 19.4592, 19.4592, 19.4592, 19.4592, 19.4592, 19.4592, 19.4592, 19.4592, 19.4592, 19.4592, 19.4593, 19.4592
15.3381, 19.9819, 19.3568, 19.3568, 4.68849, 0.625095, 0, 19.3568, 19.3568, 19.3568, 19.3568, 19.3568, 19.3568, 19.3568, 19.3568, 19.3568, 19.3568, 19.3568, 19.3568, 19.3568, 19.3568, 19.3568
15.346, 20.4686, 19.2806, 19.2806, 4.74011, 1.18803, 0, 19.2806, 19.2806, 19.2806, 19.2806, 19.2806, 19.2806, 19.2806, 19.2806, 19.2806, 19.2806, 19.2806, 19.2806, 19.2806, 19.2806, 19.2806
15.3539, 15.9933, 19.1932, 19.1932, 4.24185, -3.19992, 0, 19.1932, 19.1932, 19.1932, 19.1932, 19.1932, 19.1932, 19.1932, 19.1932, 19.1932, 19.1932, 19.1932, 19.1932, 19.1932, 19.1932, 19.1932
15.3618, 17.9788, 19.096, 19.096, 4.46977, -1.11719, 0, 19.096, 19.096, 19.096, 19.096, 19.096, 19.096, 19.096, 19.096, 19.096, 19.096, 19.096, 19.096, 19.096, 19.096, 19.096
15.3697, 17.9188, 18.994, 18.994, 4.46305, -1.07519, 0, 18.994, 18.994, 18.994, 18.994, 18.994, 18.994, 18.994, 18.994, 18.994, 18.994, 18.994, 18.994, 18.994, 18.994, 18.994
15.3775, 18.0726, 18.8923, 18.8923, 4.48025, -0.819714, 0, 18.8923, 18.8923, 18.8923, 18.8923, 18.8923, 18.8923, 18.8923, 18.8923, 18.8923, 18.8923, 18.8923, 18.8923, 18.8923, 18.8923, 18.8923
15.3854, 27.8646, 18.8175, 18.8174, 5.46485, 9.04707, 0, 18.8174, 18.8174, 18.8174, 18.8174, 18.8174, 18.8174, 18.8174, 18.8174, 18.8174, 18.8174, 18.8174, 18.8174, 18.8174, 18.8175, 18.8174
15.3933, 21.4909, 18.7313, 18.7312, 4.84674, 2.75955, 0, 18.7312, 18.7312, 18.7312, 18.7312, 18.7312, 18.7312, 18.7312, 18.7312, 18.7312, 18.7312, 18.7312, 18.7312, 18.7312, 18.7313, 18.7312
15.4012, 19.9199, 18.6352, 18.6351, 4.68187, 1.28475, 0, 18.6351, 18.6351, 18.6351, 18.6351, 18.6351, 18.6351, 18.6351, 18.6351, 18.6351, 18.6351, 18.6351, 18.6351, 18.6351, 18.6352, 18.6351
15.4091, 25.0756, 18.5342, 18.5341, 5.20342, 6.54139, 0, 18.5341, 18.5341, 18.5341, 18.5341, 18.5341, 18.5341, 18.5341, 18.5341, 18.5341, 18.5341, 18.5341, 18.5341, 18.5341, 18.5342, 18.5341
