   PIQUANT 0.0.0-main  ps__0845_0741970080_000PTFE_shot_5.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
7.09044, 146.348, 140.21, 140.206, 12.1798, 6.13835, 140.206, 0, 140.206, 140.206, 140.21, 140.206, 140.206, 140.206, 140.206, 140.206, 140.206, 140.206, 140.206, 140.206, 140.206, 140.206, 140.206
7.09864, 128.568, 134.857, 134.853, 11.4266, -6.28882, 134.853, 0, 134.853, 134.853, 134.856, 134.853, 134.853, 134.853, 134.853, 134.853, 134.853, 134.853, 134.853, 134.853, 134.853, 134.853, 134.853
7.10685, 163.331, 129.507, 129.503, 12.8581, 33.8236, 129.503, 0, 129.503, 129.503, 129.507, 129.503, 129.503, 129.503, 129.503, 129.503, 129.503, 129.503, 129.503, 129.503, 129.503, 129.503, 129.503
7.11505, 146.823, 124.16, 124.156, 12.1993, 22.6631, 124.156, 0, 124.156, 124.156, 124.16, 124.156, 124.156, 124.156, 124.156, 124.156, 124.156, 124.156, 124.156, 124.156, 124.156, 124.156, 124.156
7.12325, 158.793, 118.817, 118.812, 12.6804, 39.9761, 118.812, 0, 118.813, 118.813, 118.816, 118.812, 118.812, 118.812, 118.812, 118.812, 118.812, 118.812, 118.812, 118.812, 118.812, 118.812, 118.812
7.13145, 173.213, 113.477, 113.472, 13.2368, 59.7368, 113.472, 0, 113.473, 113.473, 113.476, 113.472, 113.472, 113.472, 113.472, 113.472, 113.472, 113.472, 113.472, 113.472, 113.472, 113.472, 113.472
7.13965, 162.509, 108.14, 108.136, 12.8261, 54.3689, 108.136, 0, 108.136, 108.136, 108.14, 108.136, 108.136, 108.136, 108.136, 108.136, 108.136, 108.136, 108.136, 108.136, 108.136, 108.136, 108.136
7.14785, 160.587, 102.808, 102.804, 12.751, 57.7788, 102.804, 0, 102.804, 102.804, 102.808, 102.804, 102.804, 102.804, 102.804, 102.804, 102.804, 102.804, 102.804, 102.804, 102.804, 102.804, 102.804
7.15606, 163.021, 97.4802, 97.476, 12.846, 65.5404, 97.476, 0, 97.4761, 97.4762, 97.48, 97.476, 97.476, 97.476, 97.476, 97.476, 97.476, 97.476, 97.476, 97.476, 97.476, 97.476, 97.476
7.16426, 152.569, 92.1564, 92.1522, 12.4326, 60.4122, 92.1522, 0, 92.1522, 92.1523, 92.1562, 92.1522, 92.1522, 92.1522, 92.1522, 92.1522, 92.1522, 92.1522, 92.1522, 92.1522, 92.1522, 92.1522, 92.1522
7.17246, 169.158, 86.8378, 86.8335, 13.0827, 82.3201, 86.8335, 0, 86.8336, 86.8337, 86.8376, 86.8335, 86.8335, 86.8335, 86.8335, 86.8335, 86.8335, 86.8335, 86.8335, 86.8335, 86.8335, 86.8335, 86.8335
7.18066, 155.718, 81.5238, 81.5194, 12.5586, 74.1938, 81.5194, 0, 81.5194, 81.5195, 81.5235, 81.5194, 81.5194, 81.5194, 81.5194, 81.5194, 81.5194, 81.5194, 81.5194, 81.5194, 81.5194, 81.5194, 81.5194
7.18886, 155.179, 76.2147, 76.2102, 12.5371, 78.9646, 76.2102, 0, 76.2103, 76.2104, 76.2145, 76.2102, 76.2102, 76.2102, 76.2102, 76.2102, 76.2102, 76.2102, 76.2102, 76.2102, 76.2102, 76.2102, 76.2102
7.19706, 155.971, 70.9109, 70.9063, 12.5687, 85.0602, 70.9063, 0, 70.9063, 70.9065, 70.9107, 70.9063, 70.9063, 70.9063, 70.9063, 70.9063, 70.9063, 70.9063, 70.9063, 70.9063, 70.9063, 70.9063, 70.9063
7.20527, 173.797, 65.6125, 65.6077, 13.2588, 108.185, 65.6077, 0, 65.6077, 65.6079, 65.6123, 65.6077, 65.6077, 65.6077, 65.6077, 65.6077, 65.6077, 65.6077, 65.6077, 65.6077, 65.6077, 65.6077, 65.6077
7.21347, 181.564, 60.3197, 60.3146, 13.5486, 121.244, 60.3146, 0, 60.3147, 60.3148, 60.3195, 60.3146, 60.3146, 60.3146, 60.3146, 60.3146, 60.3146, 60.3146, 60.3146, 60.3146, 60.3146, 60.3146, 60.3146
7.22167, 148.09, 59.0874, 59.0819, 12.2511, 89.0027, 59.0819, 0, 59.082, 59.0821, 59.0872, 59.0819, 59.0819, 59.0819, 59.0819, 59.0819, 59.0819, 59.0819, 59.0819, 59.0819, 59.0819, 59.0819, 59.0819
7.22987, 157.761, 57.888, 57.8819, 12.6397, 99.8735, 57.8819, 0, 57.882, 57.8821, 57.8877, 57.8819, 57.8819, 57.8819, 57.8819, 57.8819, 57.8819, 57.8819, 57.8819, 57.8819, 57.8819, 57.8819, 57.8819
7.23807, 159.913, 56.6979, 56.6911, 12.7245, 103.215, 56.6911, 0, 56.6912, 56.6913, 56.6977, 56.6911, 56.6911, 56.6911, 56.6911, 56.6911, 56.6911, 56.6911, 56.6911, 56.6911, 56.6911, 56.6911, 56.6911
7.24627, 171.914, 55.5179, 55.5101, 13.1876, 116.396, 55.5101, 0, 55.5101, 55.5103, 55.5176, 55.5101, 55.5101, 55.5101, 55.5101, 55.5101, 55.5101, 55.5101, 55.5101, 55.5101, 55.5101, 55.5101, 55.5101
7.25448, 175.078, 54.3511, 54.342, 13.3071, 120.727, 54.342, 0, 54.342, 54.3421, 54.3509, 54.342, 54.342, 54.342, 54.342, 54.342, 54.342, 54.342, 54.342, 54.342, 54.342, 54.342, 54.342
7.26268, 190.558, 53.1946, 53.1835, 13.8765, 137.363, 53.1835, 0, 53.1835, 53.1837, 53.1944, 53.1835, 53.1835, 53.1835, 53.1835, 53.1835, 53.1835, 53.1835, 53.1835, 53.1835, 53.1835, 53.1835, 53.1835
7.27088, 177.45, 52.0487, 52.0345, 13.3959, 125.401, 52.0345, 0, 52.0346, 52.0347, 52.0484, 52.0345, 52.0345, 52.0345, 52.0345, 52.0345, 52.0345, 52.0345, 52.0345, 52.0345, 52.0345, 52.0345, 52.0345
7.27908, 156.069, 50.9147, 50.8957, 12.5726, 105.155, 50.8957, 0, 50.8957, 50.8959, 50.9145, 50.8957, 50.8957, 50.8957, 50.8957, 50.8957, 50.8957, 50.8957, 50.8957, 50.8957, 50.8957, 50.8957, 50.8957
7.28728, 170.631, 49.7944, 49.7672, 13.1389, 120.837, 49.7672, 0, 49.7672, 49.7673, 49.7941, 49.7672, 49.7672, 49.7672, 49.7672, 49.7672, 49.7672, 49.7672, 49.7672, 49.7672, 49.7672, 49.7672, 49.7672
7.29548, 157.28, 48.693, 48.6516, 12.6206, 108.587, 48.6516, 0, 48.6516, 48.6517, 48.6928, 48.6516, 48.6516, 48.6516, 48.6516, 48.6516, 48.6516, 48.6516, 48.6516, 48.6516, 48.6516, 48.6516, 48.6516
7.30369, 140.324, 47.6122, 47.546, 11.9299, 92.7114, 47.546, 0, 47.546, 47.5461, 47.6119, 47.546, 47.546, 47.546, 47.546, 47.546, 47.546, 47.546, 47.546, 47.546, 47.546, 47.546, 47.546
7.31189, 160.727, 49.2753, 49.1662, 12.7564, 111.452, 49.1662, 0, 49.1663, 49.1664, 49.275, 49.1662, 49.1662, 49.1662, 49.1662, 49.1662, 49.1662, 49.1662, 49.1662, 49.1662, 49.1662, 49.1662, 49.1662
7.32009, 155.148, 53.4703, 53.2886, 12.5359, 101.677, 53.2886, 0, 53.2886, 53.2888, 53.47, 53.2886, 53.2886, 53.2886, 53.2886, 53.2886, 53.2886, 53.2886, 53.2886, 53.2886, 53.2886, 53.2886, 53.2886
7.32829, 178.781, 57.7154, 57.4133, 13.4455, 121.065, 57.4133, 0, 57.4133, 57.4135, 57.7151, 57.4133, 57.4133, 57.4133, 57.4133, 57.4133, 57.4133, 57.4133, 57.4133, 57.4133, 57.4133, 57.4133, 57.4133
7.33649, 173.603, 62.0366, 61.5403, 13.2515, 111.567, 61.5403, 0, 61.5404, 61.5405, 62.0364, 61.5403, 61.5403, 61.5403, 61.5403, 61.5403, 61.5403, 61.5403, 61.5403, 61.5403, 61.5403, 61.5403, 61.5403
7.34469, 163.705, 66.4693, 65.6692, 12.8727, 97.2362, 65.6692, 0, 65.6692, 65.6694, 66.469, 65.6692, 65.6692, 65.6692, 65.6692, 65.6692, 65.6692, 65.6692, 65.6692, 65.6692, 65.6692, 65.6692, 65.6692
7.35289, 139.92, 71.0608, 69.7999, 11.913, 68.8592, 69.7999, 0, 69.8, 69.8002, 71.0605, 69.7999, 69.7999, 69.7999, 69.7999, 69.7999, 69.7999, 69.7999, 69.7999, 69.7999, 69.7999, 69.7999, 69.7999
7.3611, 180.815, 75.8703, 73.9327, 13.5209, 104.945, 73.9327, 0, 73.9328, 73.9329, 75.8701, 73.9327, 73.9327, 73.9327, 73.9327, 73.9327, 73.9327, 73.9327, 73.9327, 73.9327, 73.9327, 73.9327, 73.9327
7.3693, 188.692, 80.9665, 78.067, 13.8091, 107.726, 78.067, 0, 78.067, 78.0672, 80.9662, 78.067, 78.067, 78.067, 78.067, 78.067, 78.067, 78.067, 78.067, 78.067, 78.067, 78.067, 78.067
7.3775, 154.833, 86.4246, 82.203, 12.5233, 68.4086, 82.203, 0, 82.2031, 82.2032, 86.4244, 82.203, 82.203, 82.203, 82.203, 82.203, 82.203, 82.203, 82.203, 82.203, 82.203, 82.203, 82.203
7.3857, 159.805, 92.3181, 86.3408, 12.7203, 67.4868, 86.3408, 0, 86.3409, 86.341, 92.3178, 86.3408, 86.3408, 86.3408, 86.3408, 86.3408, 86.3408, 86.3408, 86.3408, 86.3408, 86.3408, 86.3408, 86.3408
7.3939, 157.774, 98.7073, 90.4796, 12.6402, 59.0671, 90.4796, 0, 90.4796, 90.4798, 98.707, 90.4796, 90.4796, 90.4796, 90.4796, 90.4796, 90.4796, 90.4796, 90.4796, 90.4796, 90.4796, 90.4796, 90.4796
7.40211, 157.8, 105.628, 94.6195, 12.6412, 52.1716, 94.6195, 0, 94.6196, 94.6197, 105.628, 94.6195, 94.6195, 94.6195, 94.6195, 94.6195, 94.6195, 94.6195, 94.6195, 94.6195, 94.6195, 94.6195, 94.6195
7.41031, 170.744, 113.077, 98.7598, 13.1432, 57.6664, 98.7598, 0, 98.7599, 98.7601, 113.077, 98.7598, 98.7598, 98.7598, 98.7598, 98.7598, 98.7598, 98.7598, 98.7598, 98.7598, 98.7598, 98.7598, 98.7598
7.41851, 179.808, 120.998, 102.901, 13.4836, 58.8097, 102.901, 0, 102.901, 102.901, 120.998, 102.901, 102.901, 102.901, 102.901, 102.901, 102.901, 102.901, 102.901, 102.901, 102.901, 102.901, 102.901
7.42671, 153.742, 129.275, 107.042, 12.4797, 24.4671, 107.042, 0, 107.042, 107.042, 129.275, 107.042, 107.042, 107.042, 107.042, 107.042, 107.042, 107.042, 107.042, 107.042, 107.042, 107.042, 107.042
7.43491, 150.99, 137.73, 111.184, 12.3689, 13.2597, 111.184, 0, 111.184, 111.184, 137.73, 111.184, 111.184, 111.184, 111.184, 111.184, 111.184, 111.184, 111.184, 111.184, 111.184, 111.184, 111.184
7.44311, 143.869, 146.132, 115.326, 12.0776, -2.26335, 115.326, 0, 115.326, 115.326, 146.132, 115.326, 115.326, 115.326, 115.326, 115.326, 115.326, 115.326, 115.326, 115.326, 115.326, 115.326, 115.326
7.45132, 159.772, 154.215, 119.469, 12.719, 5.55658, 119.469, 0, 119.469, 119.469, 154.215, 119.469, 119.469, 119.469, 119.469, 119.469, 119.469, 119.469, 119.469, 119.469, 119.469, 119.469, 119.469
7.45952, 140.014, 161.702, 123.611, 11.9169, -21.6887, 123.611, 0, 123.612, 123.612, 161.702, 123.611, 123.611, 123.611, 123.611, 123.611, 123.611, 123.611, 123.611, 123.611, 123.611, 123.611, 123.611
7.46772, 193.1, 168.341, 127.755, 13.9678, 24.759, 127.755, 0, 127.755, 127.755, 168.341, 127.755, 127.755, 127.755, 127.755, 127.755, 127.755, 127.755, 127.755, 127.755, 127.755, 127.755, 127.755
7.47592, 153.557, 173.931, 131.898, 12.4723, -20.3735, 131.898, 0, 131.898, 131.898, 173.931, 131.898, 131.898, 131.898, 131.898, 131.898, 131.898, 131.898, 131.898, 131.898, 131.898, 131.898, 131.898
7.48412, 163.293, 178.353, 136.041, 12.8566, -15.0603, 136.041, 0, 136.041, 136.041, 178.353, 136.041, 136.041, 136.041, 136.041, 136.041, 136.041, 136.041, 136.041, 136.041, 136.041, 136.041, 136.041
7.49232, 164.721, 181.585, 140.184, 12.9121, -16.8635, 140.184, 0, 140.184, 140.185, 181.585, 140.184, 140.184, 140.184, 140.184, 140.184, 140.184, 140.184, 140.184, 140.184, 140.184, 140.184, 140.184
7.50052, 210.043, 183.702, 144.328, 14.5617, 26.3409, 144.328, 0, 144.328, 144.328, 183.702, 144.328, 144.328, 144.328, 144.328, 144.328, 144.328, 144.328, 144.328, 144.328, 144.328, 144.328, 144.328
7.50873, 160.075, 184.872, 148.471, 12.7309, -24.7968, 148.471, 0, 148.471, 148.471, 184.871, 148.471, 148.471, 148.471, 148.471, 148.471, 148.471, 148.471, 148.471, 148.471, 148.471, 148.471, 148.471
7.51693, 159.408, 185.324, 152.614, 12.7047, -25.9159, 152.614, 0, 152.614, 152.614, 185.324, 152.614, 152.614, 152.614, 152.614, 152.614, 152.614, 152.614, 152.614, 152.614, 152.614, 152.614, 152.614
7.52513, 156.922, 185.329, 156.757, 12.6064, -28.4078, 156.757, 0, 156.757, 156.757, 185.329, 156.757, 156.757, 156.757, 156.757, 156.757, 156.757, 156.757, 156.757, 156.757, 156.757, 156.757, 156.757
7.53333, 156.616, 181.711, 157.45, 12.5943, -25.0945, 157.45, 0, 157.45, 157.45, 181.71, 157.45, 157.45, 157.45, 157.45, 157.45, 157.45, 157.45, 157.45, 157.45, 157.45, 157.45, 157.45
7.54153, 167.798, 177.49, 157.465, 13.0306, -9.69228, 157.465, 0, 157.465, 157.466, 177.489, 157.465, 157.465, 157.465, 157.465, 157.465, 157.465, 157.465, 157.465, 157.465, 157.465, 157.465, 157.465
7.54974, 162.351, 173.546, 157.479, 12.8199, -11.1952, 157.479, 0, 157.479, 157.479, 173.546, 157.479, 157.479, 157.479, 157.479, 157.479, 157.479, 157.479, 157.479, 157.479, 157.479, 157.479, 157.479
7.55794, 166.584, 170.023, 157.491, 12.984, -3.43855, 157.491, 0, 157.491, 157.492, 170.023, 157.491, 157.491, 157.491, 157.491, 157.491, 157.491, 157.491, 157.491, 157.491, 157.491, 157.491, 157.491
7.56614, 156.609, 167.004, 157.502, 12.594, -10.3945, 157.502, 0, 157.502, 157.502, 167.004, 157.502, 157.502, 157.502, 157.502, 157.502, 157.502, 157.502, 157.502, 157.502, 157.502, 157.502, 157.502
7.57434, 128.968, 164.516, 157.512, 11.4441, -35.5476, 157.512, 0, 157.512, 157.512, 164.515, 157.512, 157.512, 157.512, 157.512, 157.512, 157.512, 157.512, 157.512, 157.512, 157.512, 157.512, 157.512
7.58254, 179.443, 162.539, 157.52, 13.4701, 16.9046, 157.52, 0, 157.52, 157.52, 162.538, 157.52, 157.52, 157.52, 157.52, 157.52, 157.52, 157.52, 157.52, 157.52, 157.52, 157.52, 157.52
7.59074, 176.544, 161.023, 157.527, 13.362, 15.5208, 157.527, 0, 157.527, 157.528, 161.023, 157.527, 157.527, 157.527, 157.527, 157.527, 157.527, 157.527, 157.527, 157.527, 157.527, 157.527, 157.527
7.59895, 172.44, 159.901, 157.533, 13.2076, 12.5388, 157.533, 0, 157.533, 157.533, 159.9, 157.533, 157.533, 157.533, 157.533, 157.533, 157.533, 157.533, 157.533, 157.533, 157.533, 157.533, 157.533
7.60715, 170.006, 159.096, 157.537, 13.1151, 10.9099, 157.537, 0, 157.537, 157.537, 159.096, 157.537, 157.537, 157.537, 157.537, 157.537, 157.537, 157.537, 157.537, 157.537, 157.537, 157.537, 157.537
7.61535, 154.184, 158.537, 157.539, 12.4974, -4.35274, 157.539, 0, 157.539, 157.539, 158.537, 157.539, 157.539, 157.539, 157.539, 157.539, 157.539, 157.539, 157.539, 157.539, 157.539, 157.539, 157.539
7.62355, 158.798, 158.16, 157.539, 12.6806, 0.637222, 157.539, 0, 157.539, 157.539, 158.16, 157.539, 157.539, 157.539, 157.539, 157.539, 157.539, 157.539, 157.539, 157.539, 157.539, 157.539, 157.539
7.63175, 180.616, 157.914, 157.538, 13.5135, 22.7016, 157.538, 0, 157.538, 157.538, 157.914, 157.538, 157.538, 157.538, 157.538, 157.538, 157.538, 157.538, 157.538, 157.538, 157.538, 157.538, 157.538
7.63995, 155.13, 157.757, 157.536, 12.5352, -2.62698, 157.536, 0, 157.536, 157.536, 157.757, 157.536, 157.536, 157.536, 157.536, 157.536, 157.536, 157.536, 157.536, 157.536, 157.536, 157.536, 157.536
7.64815, 155.352, 157.659, 157.532, 12.544, -2.30731, 157.532, 0, 157.532, 157.532, 157.659, 157.532, 157.532, 157.532, 157.532, 157.532, 157.532, 157.532, 157.532, 157.532, 157.532, 157.532, 157.532
7.65636, 165.736, 157.598, 157.527, 12.9513, 8.13811, 157.527, 0, 157.527, 157.527, 157.598, 157.527, 157.527, 157.527, 157.527, 157.527, 157.527, 157.527, 157.527, 157.527, 157.527, 157.527, 157.527
7.66456, 152.737, 157.558, 157.52, 12.4393, -4.82123, 157.52, 0, 157.52, 157.52, 157.558, 157.52, 157.52, 157.52, 157.52, 157.52, 157.52, 157.52, 157.52, 157.52, 157.52, 157.52, 157.52
7.67276, 155.27, 157.531, 157.511, 12.5407, -2.26166, 157.511, 0, 157.511, 157.511, 157.531, 157.511, 157.511, 157.511, 157.511, 157.511, 157.511, 157.511, 157.511, 157.511, 157.511, 157.511, 157.511
7.68096, 172.064, 157.511, 157.5, 13.1933, 14.5529, 157.5, 0, 157.5, 157.5, 157.511, 157.5, 157.5, 157.5, 157.5, 157.5, 157.5, 157.5, 157.5, 157.5, 157.5, 157.5, 157.5
7.68916, 180.617, 157.494, 157.488, 13.5136, 23.1233, 157.488, 0, 157.488, 157.489, 157.494, 157.488, 157.488, 157.488, 157.488, 157.488, 157.488, 157.488, 157.488, 157.488, 157.488, 157.488, 157.488
7.69736, 179.987, 157.479, 157.476, 13.4902, 22.5078, 157.476, 0, 157.476, 157.476, 157.479, 157.476, 157.476, 157.476, 157.476, 157.476, 157.476, 157.476, 157.476, 157.476, 157.476, 157.476, 157.476
7.70557, 163.122, 157.464, 157.462, 12.85, 5.65866, 157.462, 0, 157.462, 157.462, 157.463, 157.462, 157.462, 157.462, 157.462, 157.462, 157.462, 157.462, 157.462, 157.462, 157.462, 157.462, 157.462
7.71377, 171.775, 157.447, 157.446, 13.1824, 14.3278, 157.446, 0, 157.446, 157.446, 157.447, 157.446, 157.446, 157.446, 157.446, 157.446, 157.446, 157.446, 157.446, 157.446, 157.446, 157.446, 157.446
7.72197, 196.674, 157.429, 157.428, 14.0952, 39.2453, 157.428, 0, 157.428, 157.428, 157.429, 157.428, 157.428, 157.428, 157.428, 157.428, 157.428, 157.428, 157.428, 157.428, 157.428, 157.428, 157.428
7.73017, 170.057, 157.409, 157.408, 13.1171, 12.6479, 157.408, 0, 157.408, 157.409, 157.409, 157.408, 157.408, 157.408, 157.408, 157.408, 157.408, 157.408, 157.408, 157.408, 157.408, 157.408, 157.408
7.73837, 180.66, 157.388, 157.387, 13.5152, 23.272, 157.387, 0, 157.387, 157.388, 157.388, 157.387, 157.387, 157.387, 157.387, 157.387, 157.387, 157.387, 157.387, 157.387, 157.387, 157.387, 157.387
7.74657, 188.91, 157.366, 157.365, 13.817, 31.5431, 157.365, 0, 157.365, 157.366, 157.366, 157.365, 157.365, 157.365, 157.365, 157.365, 157.365, 157.365, 157.365, 157.365, 157.365, 157.365, 157.365
7.75478, 166.416, 157.344, 157.342, 12.9775, 9.07275, 157.342, 0, 157.342, 157.343, 157.343, 157.342, 157.342, 157.342, 157.342, 157.342, 157.342, 157.342, 157.342, 157.342, 157.342, 157.342, 157.342
7.76298, 177.318, 157.32, 157.318, 13.391, 19.9983, 157.318, 0, 157.319, 157.319, 157.319, 157.318, 157.318, 157.318, 157.318, 157.318, 157.318, 157.318, 157.318, 157.318, 157.318, 157.318, 157.318
7.77118, 177.167, 157.294, 157.292, 13.3853, 19.8734, 157.292, 0, 157.293, 157.294, 157.293, 157.292, 157.292, 157.292, 157.292, 157.292, 157.292, 157.292, 157.292, 157.292, 157.292, 157.292, 157.292
7.77938, 166.905, 157.266, 157.264, 12.9963, 9.63884, 157.264, 0, 157.264, 157.265, 157.265, 157.264, 157.264, 157.264, 157.264, 157.264, 157.264, 157.264, 157.264, 157.264, 157.264, 157.264, 157.264
7.78758, 171.124, 157.236, 157.234, 13.1577, 13.8884, 157.234, 0, 157.234, 157.235, 157.234, 157.234, 157.234, 157.234, 157.234, 157.234, 157.234, 157.234, 157.234, 157.234, 157.234, 157.234, 157.234
7.79578, 148.745, 157.205, 157.203, 12.2778, -8.46008, 157.203, 0, 157.203, 157.204, 157.203, 157.203, 157.203, 157.203, 157.203, 157.203, 157.203, 157.203, 157.203, 157.203, 157.203, 157.203, 157.203
7.80399, 169.553, 157.173, 157.171, 13.0978, 12.3792, 157.171, 0, 157.171, 157.173, 157.172, 157.171, 157.171, 157.171, 157.171, 157.171, 157.171, 157.171, 157.171, 157.171, 157.171, 157.171, 157.171
7.81219, 189.109, 157.141, 157.139, 13.8242, 31.9676, 157.139, 0, 157.139, 157.141, 157.139, 157.139, 157.139, 157.139, 157.139, 157.139, 157.139, 157.139, 157.139, 157.139, 157.139, 157.139, 157.139
7.82039, 162.974, 157.107, 157.105, 12.8442, 5.86632, 157.105, 0, 157.105, 157.107, 157.106, 157.105, 157.105, 157.105, 157.105, 157.105, 157.105, 157.105, 157.105, 157.105, 157.105, 157.105, 157.105
7.82859, 172.727, 157.071, 157.069, 13.2184, 15.6561, 157.069, 0, 157.069, 157.071, 157.069, 157.069, 157.069, 157.069, 157.069, 157.069, 157.069, 157.069, 157.069, 157.069, 157.069, 157.069, 157.069
7.83679, 191.179, 157.033, 157.031, 13.8989, 34.146, 157.031, 0, 157.031, 157.033, 157.031, 157.031, 157.031, 157.031, 157.031, 157.031, 157.031, 157.031, 157.031, 157.031, 157.031, 157.031, 157.031
7.84499, 187.332, 156.994, 156.991, 13.7598, 30.3385, 156.991, 0, 156.991, 156.993, 156.992, 156.991, 156.991, 156.991, 156.991, 156.991, 156.991, 156.991, 156.991, 156.991, 156.991, 156.991, 156.991
7.8532, 172.34, 156.954, 156.952, 13.2038, 15.3851, 156.952, 0, 156.952, 156.954, 156.953, 156.952, 156.952, 156.952, 156.952, 156.952, 156.952, 156.952, 156.952, 156.952, 156.952, 156.952, 156.952
7.8614, 185.251, 156.914, 156.912, 13.684, 28.3366, 156.912, 0, 156.912, 156.914, 156.912, 156.912, 156.912, 156.912, 156.912, 156.912, 156.912, 156.912, 156.912, 156.912, 156.912, 156.912, 156.912
7.8696, 174.634, 156.873, 156.871, 13.2904, 17.7616, 156.871, 0, 156.871, 156.872, 156.871, 156.871, 156.871, 156.871, 156.871, 156.871, 156.871, 156.871, 156.871, 156.871, 156.871, 156.871, 156.871
7.8778, 171.94, 156.829, 156.827, 13.1886, 15.1105, 156.827, 0, 156.827, 156.829, 156.828, 156.827, 156.827, 156.827, 156.827, 156.827, 156.827, 156.827, 156.827, 156.827, 156.827, 156.827, 156.827
7.886, 185.19, 156.783, 156.782, 13.6818, 28.4069, 156.782, 0, 156.782, 156.783, 156.782, 156.782, 156.782, 156.782, 156.782, 156.782, 156.782, 156.782, 156.782, 156.782, 156.782, 156.782, 156.782
7.8942, 148.452, 156.737, 156.735, 12.2659, -8.28511, 156.735, 0, 156.735, 156.736, 156.735, 156.735, 156.735, 156.735, 156.735, 156.735, 156.735, 156.735, 156.735, 156.735, 156.735, 156.735, 156.735
7.90241, 183.882, 156.689, 156.688, 13.6339, 27.1929, 156.688, 0, 156.688, 156.689, 156.688, 156.688, 156.688, 156.688, 156.688, 156.688, 156.688, 156.688, 156.688, 156.688, 156.688, 156.688, 156.688
7.91061, 169.753, 156.641, 156.639, 13.1055, 13.1123, 156.639, 0, 156.64, 156.64, 156.64, 156.639, 156.639, 156.639, 156.639, 156.639, 156.639, 156.639, 156.639, 156.639, 156.639, 156.639, 156.639
7.91881, 173.677, 156.589, 156.588, 13.2543, 17.0875, 156.588, 0, 156.588, 156.589, 156.588, 156.588, 156.588, 156.588, 156.588, 156.588, 156.588, 156.588, 156.588, 156.588, 156.588, 156.588, 156.588
7.92701, 158.596, 156.534, 156.532, 12.6726, 2.06223, 156.532, 0, 156.533, 156.533, 156.533, 156.532, 156.532, 156.532, 156.532, 156.532, 156.532, 156.532, 156.532, 156.532, 156.532, 156.532, 156.532
7.93521, 158.3, 156.474, 156.473, 12.6609, 1.82513, 156.473, 0, 156.473, 156.474, 156.474, 156.473, 156.473, 156.473, 156.473, 156.473, 156.473, 156.473, 156.473, 156.473, 156.473, 156.473, 156.473
7.94341, 157.972, 156.412, 156.41, 12.648, 1.56047, 156.41, 0, 156.41, 156.411, 156.411, 156.41, 156.41, 156.41, 156.41, 156.41, 156.41, 156.41, 156.41, 156.41, 156.41, 156.41, 156.41
7.95162, 173.286, 156.345, 156.344, 13.2396, 16.941, 156.344, 0, 156.344, 156.345, 156.345, 156.344, 156.344, 156.344, 156.344, 156.344, 156.344, 156.344, 156.344, 156.344, 156.344, 156.344, 156.344
7.95982, 168.31, 156.276, 156.275, 13.0503, 12.0349, 156.275, 0, 156.275, 156.275, 156.275, 156.275, 156.275, 156.275, 156.275, 156.275, 156.275, 156.275, 156.275, 156.275, 156.275, 156.275, 156.275
7.96802, 149.842, 156.203, 156.202, 12.3224, -6.36076, 156.202, 0, 156.202, 156.202, 156.202, 156.202, 156.202, 156.202, 156.202, 156.202, 156.202, 156.202, 156.202, 156.202, 156.202, 156.202, 156.202
7.97622, 169.752, 156.128, 156.127, 13.1054, 13.6242, 156.127, 0, 156.127, 156.127, 156.127, 156.127, 156.127, 156.127, 156.127, 156.127, 156.127, 156.127, 156.127, 156.127, 156.127, 156.127, 156.127
7.98442, 162.798, 156.051, 156.051, 12.8374, 6.74649, 156.051, 0, 156.051, 156.051, 156.051, 156.051, 156.051, 156.051, 156.051, 156.051, 156.051, 156.051, 156.051, 156.051, 156.051, 156.051, 156.051
7.99262, 152.889, 155.973, 155.973, 12.4455, -3.08403, 155.973, 0, 155.973, 155.973, 155.973, 155.973, 155.973, 155.973, 155.973, 155.973, 155.973, 155.973, 155.973, 155.973, 155.973, 155.973, 155.973
8.00083, 169.493, 155.894, 155.893, 13.0955, 13.5989, 155.893, 0, 155.893, 155.893, 155.894, 155.893, 155.893, 155.893, 155.893, 155.893, 155.893, 155.893, 155.893, 155.893, 155.893, 155.893, 155.893
8.00903, 178.332, 155.814, 155.813, 13.4288, 22.5178, 155.813, 0, 155.813, 155.813, 155.813, 155.813, 155.813, 155.813, 155.813, 155.813, 155.813, 155.813, 155.813, 155.813, 155.813, 155.813, 155.813
8.01723, 171.724, 155.732, 155.731, 13.1804, 15.9919, 155.731, 0, 155.731, 155.732, 155.732, 155.731, 155.731, 155.731, 155.731, 155.731, 155.731, 155.731, 155.731, 155.731, 155.731, 155.731, 155.731
8.02543, 152.782, 155.649, 155.648, 12.4411, -2.86723, 155.648, 0, 155.648, 155.649, 155.649, 155.648, 155.648, 155.648, 155.648, 155.648, 155.648, 155.648, 155.648, 155.648, 155.648, 155.648, 155.648
8.03363, 132.983, 155.566, 155.565, 11.6182, -22.5829, 155.565, 0, 155.565, 155.565, 155.565, 155.565, 155.565, 155.565, 155.565, 155.565, 155.565, 155.565, 155.565, 155.565, 155.565, 155.565, 155.565
