   PIQUANT 0.0.0-main  ps__0246_0688790088_000PTFE_shot_10.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
10.5752, 133.703, 117.958, 117.958, 11.6492, 15.7454, 0, 117.958, 117.958, 117.958, 117.958, 117.958, 117.958, 117.958, 117.958, 117.958, 117.958, 117.958, 117.958, 117.958, 117.958, 117.958
10.583, 107.273, 117.764, 117.764, 10.4534, -10.491, 0, 117.764, 117.764, 117.764, 117.764, 117.764, 117.764, 117.764, 117.764, 117.764, 117.764, 117.764, 117.764, 117.764, 117.764, 117.764
10.5908, 115.639, 117.566, 117.566, 10.8461, -1.92752, 0, 117.566, 117.566, 117.566, 117.566, 117.566, 117.566, 117.566, 117.566, 117.566, 117.566, 117.566, 117.566, 117.566, 117.566, 117.566
10.5986, 135.041, 117.366, 117.366, 11.7065, 17.6745, 0, 117.366, 117.366, 117.366, 117.366, 117.366, 117.366, 117.366, 117.366, 117.366, 117.366, 117.366, 117.366, 117.366, 117.366, 117.366
10.6064, 114.835, 117.167, 117.166, 10.809, -2.33215, 0, 117.167, 117.166, 117.166, 117.166, 117.166, 117.166, 117.166, 117.166, 117.166, 117.166, 117.166, 117.166, 117.166, 117.166, 117.166
10.6142, 134.943, 116.975, 116.975, 11.7022, 17.9673, 0, 116.975, 116.975, 116.975, 116.975, 116.975, 116.975, 116.975, 116.975, 116.975, 116.975, 116.975, 116.975, 116.975, 116.975, 116.975
10.6219, 128.734, 116.78, 116.779, 11.4339, 11.9542, 0, 116.78, 116.779, 116.779, 116.779, 116.779, 116.779, 116.779, 116.779, 116.779, 116.779, 116.779, 116.779, 116.779, 116.779, 116.779
10.6297, 120.109, 116.581, 116.58, 11.0503, 3.52853, 0, 116.581, 116.58, 116.58, 116.58, 116.58, 116.58, 116.58, 116.58, 116.58, 116.58, 116.58, 116.58, 116.58, 116.58, 116.58
10.6375, 123.174, 116.38, 116.38, 11.1881, 6.79362, 0, 116.38, 116.38, 116.38, 116.38, 116.38, 116.38, 116.38, 116.38, 116.38, 116.38, 116.38, 116.38, 116.38, 116.38, 116.38
10.6453, 129.132, 116.18, 116.179, 11.4513, 12.9527, 0, 116.18, 116.179, 116.179, 116.179, 116.179, 116.179, 116.179, 116.179, 116.179, 116.179, 116.179, 116.179, 116.179, 116.179, 116.179
10.6531, 118.049, 115.988, 115.988, 10.9567, 2.06141, 0, 115.988, 115.988, 115.988, 115.988, 115.988, 115.988, 115.988, 115.988, 115.988, 115.988, 115.988, 115.988, 115.988, 115.988, 115.988
10.6609, 135.63, 115.793, 115.793, 11.7316, 19.8376, 0, 115.793, 115.793, 115.793, 115.793, 115.793, 115.793, 115.793, 115.793, 115.793, 115.793, 115.793, 115.793, 115.793, 115.793, 115.793
10.6687, 126.708, 115.595, 115.595, 11.3449, 11.1128, 0, 115.595, 115.595, 115.595, 115.595, 115.595, 115.595, 115.595, 115.595, 115.595, 115.595, 115.595, 115.595, 115.595, 115.595, 115.595
10.6765, 104.09, 115.396, 115.396, 10.3, -11.3061, 0, 115.396, 115.396, 115.396, 115.396, 115.396, 115.396, 115.396, 115.396, 115.396, 115.396, 115.396, 115.396, 115.396, 115.396, 115.396
10.6842, 120.164, 115.197, 115.196, 11.0528, 4.967, 0, 115.197, 115.196, 115.196, 115.196, 115.196, 115.196, 115.196, 115.196, 115.196, 115.196, 115.196, 115.196, 115.196, 115.196, 115.196
10.692, 128.308, 115.002, 115.001, 11.4152, 13.3063, 0, 115.002, 115.001, 115.001, 115.001, 115.001, 115.001, 115.001, 115.001, 115.001, 115.001, 115.001, 115.001, 115.001, 115.001, 115.001
10.6998, 111.581, 114.804, 114.804, 10.6574, -3.22353, 0, 114.804, 114.804, 114.804, 114.804, 114.804, 114.804, 114.804, 114.804, 114.804, 114.804, 114.804, 114.804, 114.804, 114.804, 114.804
10.7076, 132.745, 114.605, 114.604, 11.608, 18.1399, 0, 114.605, 114.604, 114.604, 114.604, 114.604, 114.604, 114.604, 114.604, 114.604, 114.604, 114.604, 114.604, 114.604, 114.604, 114.604
10.7154, 113.484, 114.404, 114.404, 10.7463, -0.920502, 0, 114.404, 114.404, 114.404, 114.404, 114.404, 114.404, 114.404, 114.404, 114.404, 114.404, 114.404, 114.404, 114.404, 114.404, 114.404
10.7232, 135.111, 114.204, 114.204, 11.7094, 20.9063, 0, 114.204, 114.204, 114.204, 114.204, 114.204, 114.204, 114.204, 114.204, 114.204, 114.204, 114.204, 114.204, 114.204, 114.204, 114.204
10.731, 117.973, 114.009, 114.008, 10.9532, 3.96474, 0, 114.009, 114.008, 114.008, 114.008, 114.008, 114.008, 114.008, 114.008, 114.008, 114.008, 114.008, 114.008, 114.008, 114.008, 114.008
10.7388, 110.894, 113.812, 113.812, 10.6251, -2.91814, 0, 113.812, 113.812, 113.812, 113.812, 113.812, 113.812, 113.812, 113.812, 113.812, 113.812, 113.812, 113.812, 113.812, 113.812, 113.812
10.7465, 112.809, 113.614, 113.613, 10.7149, -0.804848, 0, 113.614, 113.613, 113.613, 113.613, 113.613, 113.613, 113.613, 113.613, 113.613, 113.613, 113.613, 113.613, 113.613, 113.613, 113.613
10.7543, 124.66, 113.415, 113.414, 11.2543, 11.2455, 0, 113.415, 113.414, 113.414, 113.414, 113.414, 113.414, 113.414, 113.414, 113.414, 113.414, 113.414, 113.414, 113.414, 113.414, 113.414
10.7621, 116.551, 113.216, 113.216, 10.8881, 3.33542, 0, 113.216, 113.216, 113.216, 113.216, 113.216, 113.216, 113.216, 113.216, 113.216, 113.216, 113.216, 113.216, 113.216, 113.216, 113.216
10.7699, 132.209, 113.017, 113.017, 11.5849, 19.1923, 0, 113.017, 113.017, 113.017, 113.017, 113.017, 113.017, 113.017, 113.017, 113.017, 113.017, 113.017, 113.017, 113.017, 113.017, 113.017
10.7777, 117.543, 112.817, 112.817, 10.9336, 4.72552, 0, 112.817, 112.817, 112.817, 112.817, 112.817, 112.817, 112.817, 112.817, 112.817, 112.817, 112.817, 112.817, 112.817, 112.817, 112.817
10.7855, 125.854, 112.617, 112.617, 11.3072, 13.2366, 0, 112.617, 112.617, 112.617, 112.617, 112.617, 112.617, 112.617, 112.617, 112.617, 112.617, 112.617, 112.617, 112.617, 112.617, 112.617
10.7933, 121.418, 112.417, 112.416, 11.1094, 9.00127, 0, 112.417, 112.416, 112.416, 112.416, 112.416, 112.416, 112.416, 112.416, 112.416, 112.416, 112.416, 112.416, 112.416, 112.416, 112.416
10.8011, 121.297, 112.216, 112.216, 11.1039, 9.0805, 0, 112.216, 112.216, 112.216, 112.216, 112.216, 112.216, 112.216, 112.216, 112.216, 112.216, 112.216, 112.216, 112.216, 112.216, 112.216
10.8088, 122.402, 112.016, 112.016, 11.1536, 10.3859, 0, 112.016, 112.016, 112.016, 112.016, 112.016, 112.016, 112.016, 112.016, 112.016, 112.016, 112.016, 112.016, 112.016, 112.016, 112.016
10.8166, 117.612, 111.816, 111.816, 10.9367, 5.79596, 0, 111.816, 111.816, 111.816, 111.816, 111.816, 111.816, 111.816, 111.816, 111.816, 111.816, 111.816, 111.816, 111.816, 111.816, 111.816
10.8244, 106.612, 111.615, 111.615, 10.4217, -5.0025, 0, 111.615, 111.615, 111.615, 111.615, 111.615, 111.615, 111.615, 111.615, 111.615, 111.615, 111.615, 111.615, 111.615, 111.615, 111.615
10.8322, 124.843, 111.413, 111.413, 11.2625, 13.4296, 0, 111.413, 111.413, 111.413, 111.413, 111.413, 111.413, 111.413, 111.413, 111.413, 111.413, 111.413, 111.413, 111.413, 111.413, 111.413
10.84, 105.146, 111.212, 111.212, 10.3511, -6.06553, 0, 111.212, 111.212, 111.212, 111.212, 111.212, 111.212, 111.212, 111.212, 111.212, 111.212, 111.212, 111.212, 111.212, 111.212, 111.212
10.8478, 99.684, 111.01, 111.01, 10.0838, -11.3261, 0, 111.01, 111.01, 111.01, 111.01, 111.01, 111.01, 111.01, 111.01, 111.01, 111.01, 111.01, 111.01, 111.01, 111.01, 111.01
10.8556, 115.869, 110.808, 110.808, 10.8567, 5.06033, 0, 110.808, 110.808, 110.808, 110.808, 110.808, 110.808, 110.808, 110.808, 110.808, 110.808, 110.808, 110.808, 110.808, 110.808, 110.808
10.8634, 130.321, 110.606, 110.606, 11.5031, 19.715, 0, 110.606, 110.606, 110.606, 110.606, 110.606, 110.606, 110.606, 110.606, 110.606, 110.606, 110.606, 110.606, 110.606, 110.606, 110.606
10.8711, 132.608, 110.404, 110.404, 11.6021, 22.2046, 0, 110.404, 110.404, 110.404, 110.404, 110.404, 110.404, 110.404, 110.404, 110.404, 110.404, 110.404, 110.404, 110.404, 110.404, 110.404
10.8789, 122.658, 110.2, 110.2, 11.165, 12.4573, 0, 110.2, 110.2, 110.2, 110.2, 110.2, 110.2, 110.2, 110.2, 110.2, 110.2, 110.2, 110.2, 110.2, 110.2, 110.2
10.8867, 116.571, 109.997, 109.996, 10.889, 6.57455, 0, 109.997, 109.996, 109.996, 109.996, 109.996, 109.996, 109.996, 109.996, 109.996, 109.996, 109.996, 109.996, 109.996, 109.996, 109.996
10.8945, 108.04, 109.793, 109.793, 10.49, -1.75275, 0, 109.793, 109.793, 109.793, 109.793, 109.793, 109.793, 109.793, 109.793, 109.793, 109.793, 109.793, 109.793, 109.793, 109.793, 109.793
10.9023, 135.782, 109.589, 109.589, 11.738, 26.1923, 0, 109.589, 109.589, 109.589, 109.589, 109.589, 109.589, 109.589, 109.589, 109.589, 109.589, 109.589, 109.589, 109.589, 109.589, 109.589
10.9101, 114.415, 109.385, 109.384, 10.7896, 5.03035, 0, 109.385, 109.384, 109.384, 109.384, 109.384, 109.384, 109.384, 109.384, 109.384, 109.384, 109.384, 109.384, 109.384, 109.384, 109.384
10.9179, 119.994, 109.178, 109.178, 11.0451, 10.8153, 0, 109.178, 109.178, 109.178, 109.178, 109.178, 109.178, 109.178, 109.178, 109.178, 109.178, 109.178, 109.178, 109.178, 109.178, 109.178
10.9257, 115.065, 108.972, 108.972, 10.8197, 6.09336, 0, 108.972, 108.972, 108.972, 108.972, 108.972, 108.972, 108.972, 108.972, 108.972, 108.972, 108.972, 108.972, 108.972, 108.972, 108.972
10.9334, 124.007, 108.766, 108.765, 11.2253, 15.2412, 0, 108.766, 108.765, 108.765, 108.765, 108.765, 108.765, 108.765, 108.765, 108.765, 108.765, 108.765, 108.765, 108.765, 108.765, 108.765
10.9412, 115.193, 108.564, 108.563, 10.8256, 6.62949, 0, 108.564, 108.563, 108.563, 108.563, 108.563, 108.563, 108.563, 108.563, 108.563, 108.563, 108.563, 108.563, 108.563, 108.563, 108.563
10.949, 116.89, 108.36, 108.36, 10.9037, 8.53004, 0, 108.36, 108.36, 108.36, 108.36, 108.36, 108.36, 108.36, 108.36, 108.36, 108.36, 108.36, 108.36, 108.36, 108.36, 108.36
10.9568, 114.449, 108.155, 108.154, 10.7911, 6.29412, 0, 108.155, 108.154, 108.154, 108.154, 108.154, 108.154, 108.154, 108.154, 108.154, 108.154, 108.154, 108.154, 108.154, 108.154, 108.154
10.9646, 112.055, 107.949, 107.948, 10.6797, 4.10638, 0, 107.949, 107.948, 107.948, 107.948, 107.948, 107.948, 107.948, 107.948, 107.948, 107.948, 107.948, 107.948, 107.948, 107.948, 107.948
10.9724, 124.051, 107.743, 107.742, 11.2272, 16.3078, 0, 107.743, 107.742, 107.742, 107.742, 107.742, 107.742, 107.742, 107.742, 107.742, 107.742, 107.742, 107.742, 107.742, 107.742, 107.742
10.9802, 105.7, 107.538, 107.538, 10.3779, -1.83843, 0, 107.538, 107.538, 107.538, 107.538, 107.538, 107.538, 107.538, 107.538, 107.538, 107.538, 107.538, 107.538, 107.538, 107.538, 107.538
10.988, 116.993, 107.332, 107.332, 10.9084, 9.66077, 0, 107.332, 107.332, 107.332, 107.332, 107.332, 107.332, 107.332, 107.332, 107.332, 107.332, 107.332, 107.332, 107.332, 107.332, 107.332
10.9957, 109.336, 107.124, 107.124, 10.5516, 2.21223, 0, 107.124, 107.124, 107.124, 107.124, 107.124, 107.124, 107.124, 107.124, 107.124, 107.124, 107.124, 107.124, 107.124, 107.124, 107.124
11.0035, 95.9907, 106.915, 106.915, 9.89902, -10.9247, 0, 106.915, 106.915, 106.915, 106.915, 106.915, 106.915, 106.915, 106.915, 106.915, 106.915, 106.915, 106.915, 106.915, 106.915, 106.915
11.0113, 104.161, 106.707, 106.707, 10.3035, -2.54551, 0, 106.707, 106.707, 106.707, 106.707, 106.707, 106.707, 106.707, 106.707, 106.707, 106.707, 106.707, 106.707, 106.707, 106.707, 106.707
11.0191, 114.228, 106.504, 106.504, 10.7809, 7.72398, 0, 106.504, 106.504, 106.504, 106.504, 106.504, 106.504, 106.504, 106.504, 106.504, 106.504, 106.504, 106.504, 106.504, 106.504, 106.504
11.0269, 118.523, 106.299, 106.298, 10.9783, 12.2238, 0, 106.299, 106.298, 106.298, 106.298, 106.298, 106.298, 106.298, 106.298, 106.298, 106.298, 106.298, 106.298, 106.298, 106.298, 106.298
11.0347, 100.098, 106.092, 106.091, 10.1044, -5.99368, 0, 106.092, 106.091, 106.091, 106.091, 106.091, 106.091, 106.091, 106.091, 106.091, 106.091, 106.091, 106.091, 106.091, 106.091, 106.091
11.0425, 106.878, 105.884, 105.883, 10.4344, 0.993782, 0, 105.884, 105.883, 105.883, 105.883, 105.883, 105.883, 105.883, 105.883, 105.883, 105.883, 105.883, 105.883, 105.883, 105.883, 105.883
11.0503, 98.183, 105.676, 105.676, 10.0091, -7.49307, 0, 105.676, 105.676, 105.676, 105.676, 105.676, 105.676, 105.676, 105.676, 105.676, 105.676, 105.676, 105.676, 105.676, 105.676, 105.676
11.058, 115.179, 105.47, 105.47, 10.8249, 9.70855, 0, 105.47, 105.47, 105.47, 105.47, 105.47, 105.47, 105.47, 105.47, 105.47, 105.47, 105.47, 105.47, 105.47, 105.47, 105.47
11.0658, 110.863, 105.262, 105.262, 10.6237, 5.60133, 0, 105.262, 105.262, 105.262, 105.262, 105.262, 105.262, 105.262, 105.262, 105.262, 105.262, 105.262, 105.262, 105.262, 105.262, 105.262
11.0736, 114.977, 105.052, 105.052, 10.8156, 9.92435, 0, 105.052, 105.052, 105.052, 105.052, 105.052, 105.052, 105.052, 105.052, 105.052, 105.052, 105.052, 105.052, 105.052, 105.052, 105.052
11.0814, 105.065, 104.842, 104.841, 10.3472, 0.223389, 0, 104.842, 104.841, 104.841, 104.841, 104.841, 104.841, 104.841, 104.841, 104.841, 104.841, 104.841, 104.841, 104.841, 104.841, 104.841
11.0892, 118.74, 104.631, 104.631, 10.9882, 14.1081, 0, 104.631, 104.631, 104.631, 104.631, 104.631, 104.631, 104.631, 104.631, 104.631, 104.631, 104.631, 104.631, 104.631, 104.631, 104.631
11.097, 116.869, 104.427, 104.426, 10.9027, 12.4421, 0, 104.427, 104.426, 104.426, 104.426, 104.426, 104.426, 104.426, 104.426, 104.426, 104.426, 104.426, 104.426, 104.426, 104.426, 104.426
11.1048, 108.364, 104.22, 104.219, 10.5054, 4.14452, 0, 104.22, 104.219, 104.219, 104.219, 104.219, 104.219, 104.219, 104.219, 104.219, 104.219, 104.219, 104.219, 104.219, 104.219, 104.219
11.1126, 110.406, 104.011, 104.011, 10.6022, 6.39488, 0, 104.011, 104.011, 104.011, 104.011, 104.011, 104.011, 104.011, 104.011, 104.011, 104.011, 104.011, 104.011, 104.011, 104.011, 104.011
11.1203, 96.3414, 103.801, 103.801, 9.91672, -7.46001, 0, 103.801, 103.801, 103.801, 103.801, 103.801, 103.801, 103.801, 103.801, 103.801, 103.801, 103.801, 103.801, 103.801, 103.801, 103.801
11.1281, 102.125, 103.592, 103.592, 10.2041, -1.46753, 0, 103.592, 103.592, 103.592, 103.592, 103.592, 103.592, 103.592, 103.592, 103.592, 103.592, 103.592, 103.592, 103.592, 103.592, 103.592
11.1359, 118.16, 103.384, 103.383, 10.9618, 14.7765, 0, 103.384, 103.383, 103.383, 103.383, 103.383, 103.383, 103.383, 103.383, 103.383, 103.383, 103.383, 103.383, 103.383, 103.383, 103.383
11.1437, 108.862, 103.174, 103.173, 10.5291, 5.68819, 0, 103.174, 103.173, 103.173, 103.173, 103.173, 103.173, 103.173, 103.173, 103.173, 103.173, 103.173, 103.173, 103.173, 103.173, 103.173
11.1515, 108.891, 102.962, 102.962, 10.5305, 5.92833, 0, 102.962, 102.962, 102.962, 102.962, 102.962, 102.962, 102.962, 102.962, 102.962, 102.962, 102.962, 102.962, 102.962, 102.962, 102.962
11.1593, 117.168, 102.75, 102.75, 10.9164, 14.418, 0, 102.75, 102.75, 102.75, 102.75, 102.75, 102.75, 102.75, 102.75, 102.75, 102.75, 102.75, 102.75, 102.75, 102.75, 102.75
11.1671, 110.638, 102.539, 102.538, 10.6131, 8.09991, 0, 102.539, 102.538, 102.538, 102.538, 102.538, 102.538, 102.538, 102.538, 102.538, 102.538, 102.538, 102.538, 102.538, 102.538, 102.538
11.1749, 103.569, 102.331, 102.331, 10.2747, 1.23763, 0, 102.331, 102.331, 102.331, 102.331, 102.331, 102.331, 102.331, 102.331, 102.331, 102.331, 102.331, 102.331, 102.331, 102.331, 102.331
11.1826, 110.07, 102.122, 102.122, 10.5863, 7.94789, 0, 102.122, 102.122, 102.122, 102.122, 102.122, 102.122, 102.122, 102.122, 102.122, 102.122, 102.122, 102.122, 102.122, 102.122, 102.122
11.1904, 107.326, 101.912, 101.912, 10.4559, 5.41444, 0, 101.912, 101.912, 101.912, 101.912, 101.912, 101.912, 101.912, 101.912, 101.912, 101.912, 101.912, 101.912, 101.912, 101.912, 101.912
11.1982, 114.431, 101.701, 101.701, 10.7903, 12.7299, 0, 101.701, 101.701, 101.701, 101.701, 101.701, 101.701, 101.701, 101.701, 101.701, 101.701, 101.701, 101.701, 101.701, 101.701, 101.701
11.206, 104.758, 101.49, 101.49, 10.3324, 3.268, 0, 101.49, 101.49, 101.49, 101.49, 101.49, 101.49, 101.49, 101.49, 101.49, 101.49, 101.49, 101.49, 101.49, 101.49, 101.49
11.2138, 104.137, 101.279, 101.279, 10.3023, 2.85759, 0, 101.279, 101.279, 101.279, 101.279, 101.279, 101.279, 101.279, 101.279, 101.279, 101.279, 101.279, 101.279, 101.279, 101.279, 101.279
11.2216, 99.2733, 101.067, 101.067, 10.0635, -1.7942, 0, 101.067, 101.067, 101.067, 101.067, 101.067, 101.067, 101.067, 101.067, 101.067, 101.067, 101.067, 101.067, 101.067, 101.067, 101.067
11.2294, 108.89, 100.855, 100.854, 10.5304, 8.03529, 0, 100.854, 100.854, 100.854, 100.854, 100.854, 100.854, 100.854, 100.854, 100.854, 100.854, 100.854, 100.854, 100.854, 100.854, 100.854
11.2372, 96.2838, 100.641, 100.641, 9.91382, -4.35744, 0, 100.641, 100.641, 100.641, 100.641, 100.641, 100.641, 100.641, 100.641, 100.641, 100.641, 100.641, 100.641, 100.641, 100.641, 100.641
11.2449, 84.4881, 100.428, 100.428, 9.2999, -15.94, 0, 100.428, 100.428, 100.428, 100.428, 100.428, 100.428, 100.428, 100.428, 100.428, 100.428, 100.428, 100.428, 100.428, 100.428, 100.428
11.2527, 102.263, 100.217, 100.216, 10.2109, 2.04611, 0, 100.217, 100.216, 100.216, 100.216, 100.216, 100.216, 100.216, 100.216, 100.216, 100.216, 100.216, 100.216, 100.216, 100.216, 100.216
11.2605, 110.09, 100.004, 100.004, 10.5872, 10.0852, 0, 100.004, 100.004, 100.004, 100.004, 100.004, 100.004, 100.004, 100.004, 100.004, 100.004, 100.004, 100.004, 100.004, 100.004, 100.004
11.2683, 95.8367, 99.7909, 99.7905, 9.89124, -3.95412, 0, 99.7908, 99.7905, 99.7905, 99.7905, 99.7905, 99.7905, 99.7905, 99.7905, 99.7905, 99.7905, 99.7905, 99.7905, 99.7905, 99.7905, 99.7905
11.2761, 107.877, 99.5764, 99.576, 10.4822, 8.30037, 0, 99.5764, 99.576, 99.576, 99.576, 99.576, 99.576, 99.576, 99.576, 99.576, 99.576, 99.576, 99.576, 99.576, 99.576, 99.576
11.2839, 108.085, 99.3613, 99.3609, 10.4921, 8.7233, 0, 99.3613, 99.3609, 99.3609, 99.3609, 99.3609, 99.3609, 99.3609, 99.3609, 99.3609, 99.3609, 99.3609, 99.3609, 99.3609, 99.3609, 99.3609
11.2917, 101.522, 99.1453, 99.1448, 10.1746, 2.37703, 0, 99.1453, 99.1448, 99.1448, 99.1448, 99.1448, 99.1448, 99.1448, 99.1448, 99.1448, 99.1448, 99.1448, 99.1449, 99.1448, 99.1448, 99.1448
11.2995, 101.907, 98.9284, 98.928, 10.1935, 2.97863, 0, 98.9284, 98.928, 98.928, 98.928, 98.928, 98.928, 98.928, 98.928, 98.928, 98.928, 98.928, 98.928, 98.928, 98.928, 98.928
11.3072, 116.404, 98.7113, 98.7108, 10.8814, 17.6928, 0, 98.7113, 98.7108, 98.7108, 98.7108, 98.7108, 98.7108, 98.7108, 98.7108, 98.7108, 98.7108, 98.7108, 98.7109, 98.7108, 98.7108, 98.7108
11.315, 89.499, 98.4943, 98.4938, 9.56551, -8.99526, 0, 98.4943, 98.4938, 98.4938, 98.4938, 98.4938, 98.4938, 98.4938, 98.4938, 98.4938, 98.4938, 98.4938, 98.4938, 98.4938, 98.4938, 98.4938
11.3228, 95.1906, 98.2764, 98.2759, 9.85853, -3.08584, 0, 98.2764, 98.2759, 98.2759, 98.2759, 98.2759, 98.2759, 98.2759, 98.2759, 98.2759, 98.2759, 98.2759, 98.2759, 98.2759, 98.2759, 98.2759
11.3306, 108.109, 98.0578, 98.0573, 10.4933, 10.0516, 0, 98.0578, 98.0573, 98.0573, 98.0573, 98.0573, 98.0573, 98.0573, 98.0573, 98.0573, 98.0573, 98.0573, 98.0573, 98.0573, 98.0573, 98.0573
11.3384, 119.342, 97.8387, 97.8382, 11.0155, 21.503, 0, 97.8387, 97.8382, 97.8382, 97.8382, 97.8382, 97.8382, 97.8382, 97.8382, 97.8382, 97.8382, 97.8382, 97.8382, 97.8382, 97.8382, 97.8382
11.3462, 100.492, 97.6195, 97.619, 10.1238, 2.87241, 0, 97.6195, 97.619, 97.619, 97.619, 97.619, 97.619, 97.619, 97.619, 97.619, 97.619, 97.619, 97.619, 97.619, 97.619, 97.619
11.354, 106.698, 97.4006, 97.4, 10.4258, 9.2972, 0, 97.4006, 97.4, 97.4, 97.4, 97.4, 97.4, 97.4, 97.4, 97.4, 97.4, 97.4, 97.4, 97.4, 97.4, 97.4
11.3617, 106.458, 97.1812, 97.1805, 10.4143, 9.27696, 0, 97.1811, 97.1805, 97.1805, 97.1805, 97.1805, 97.1805, 97.1805, 97.1805, 97.1805, 97.1805, 97.1805, 97.1805, 97.1805, 97.1805, 97.1805
11.3695, 88.8377, 96.9601, 96.9595, 9.53088, -8.12247, 0, 96.9601, 96.9595, 96.9595, 96.9595, 96.9595, 96.9595, 96.9595, 96.9595, 96.9595, 96.9595, 96.9595, 96.9595, 96.9595, 96.9595, 96.9595
11.3773, 108.606, 96.7378, 96.7371, 10.5169, 11.8678, 0, 96.7378, 96.7371, 96.7371, 96.7371, 96.7371, 96.7371, 96.7371, 96.7371, 96.7371, 96.7371, 96.7371, 96.7371, 96.7371, 96.7371, 96.7371
11.3851, 94.1985, 96.515, 96.5142, 9.80808, -2.31654, 0, 96.515, 96.5142, 96.5142, 96.5142, 96.5142, 96.5142, 96.5142, 96.5142, 96.5142, 96.5142, 96.5142, 96.5142, 96.5142, 96.5142, 96.5142
11.3929, 97.5477, 96.2924, 96.2916, 9.97736, 1.25529, 0, 96.2924, 96.2916, 96.2916, 96.2916, 96.2916, 96.2916, 96.2916, 96.2916, 96.2916, 96.2916, 96.2916, 96.2916, 96.2916, 96.2916, 96.2916
11.4007, 105.886, 96.0752, 96.0743, 10.3868, 9.81026, 0, 96.0752, 96.0743, 96.0743, 96.0743, 96.0743, 96.0743, 96.0743, 96.0743, 96.0743, 96.0743, 96.0743, 96.0743, 96.0743, 96.0743, 96.0743
11.4085, 102.168, 95.8559, 95.8549, 10.2063, 6.31187, 0, 95.8559, 95.8549, 95.8549, 95.8549, 95.8549, 95.8549, 95.8549, 95.8549, 95.8549, 95.8549, 95.8549, 95.8549, 95.8549, 95.8549, 95.8549
11.4163, 112.515, 95.6347, 95.6336, 10.7012, 16.8805, 0, 95.6347, 95.6336, 95.6336, 95.6336, 95.6336, 95.6336, 95.6336, 95.6336, 95.6336, 95.6336, 95.6336, 95.6336, 95.6336, 95.6336, 95.6336
11.424, 103.212, 95.4127, 95.4114, 10.2573, 7.79894, 0, 95.4127, 95.4114, 95.4114, 95.4114, 95.4114, 95.4114, 95.4114, 95.4114, 95.4114, 95.4114, 95.4114, 95.4114, 95.4114, 95.4114, 95.4114
11.4318, 92.7336, 95.191, 95.1895, 9.73312, -2.45741, 0, 95.191, 95.1895, 95.1895, 95.1895, 95.1895, 95.1895, 95.1895, 95.1895, 95.1895, 95.1895, 95.1895, 95.1895, 95.1895, 95.1895, 95.1895
11.4396, 106.885, 94.971, 94.9693, 10.4348, 11.9136, 0, 94.971, 94.9693, 94.9693, 94.9693, 94.9693, 94.9693, 94.9693, 94.9693, 94.9693, 94.9693, 94.9693, 94.9693, 94.9693, 94.9693, 94.9693
11.4474, 104.958, 94.749, 94.747, 10.342, 10.2089, 0, 94.749, 94.747, 94.747, 94.747, 94.747, 94.747, 94.747, 94.747, 94.747, 94.747, 94.747, 94.747, 94.747, 94.747, 94.747
11.4552, 104.444, 94.5252, 94.5228, 10.3172, 9.91895, 0, 94.5252, 94.5228, 94.5228, 94.5228, 94.5228, 94.5228, 94.5228, 94.5228, 94.5228, 94.5228, 94.5228, 94.5228, 94.5228, 94.5228, 94.5228
11.463, 109.757, 94.3007, 94.2978, 10.5715, 15.4564, 0, 94.3006, 94.2978, 94.2978, 94.2978, 94.2978, 94.2978, 94.2978, 94.2978, 94.2978, 94.2978, 94.2978, 94.2978, 94.2978, 94.2978, 94.2978
11.4708, 87.6017, 94.0766, 94.073, 9.46582, -6.47482, 0, 94.0765, 94.073, 94.073, 94.073, 94.073, 94.073, 94.073, 94.073, 94.073, 94.073, 94.073, 94.073, 94.073, 94.073, 94.073
11.4786, 92.3195, 93.8589, 93.8546, 9.71182, -1.53947, 0, 93.8589, 93.8546, 93.8546, 93.8546, 93.8546, 93.8546, 93.8546, 93.8546, 93.8546, 93.8546, 93.8546, 93.8546, 93.8546, 93.8546, 93.8546
11.4864, 99.9921, 93.6392, 93.6337, 10.0991, 6.35293, 0, 93.6392, 93.6337, 93.6337, 93.6337, 93.6337, 93.6337, 93.6337, 93.6337, 93.6337, 93.6337, 93.6337, 93.6337, 93.6337, 93.6337, 93.6337
11.4941, 94.6157, 93.4176, 93.4107, 9.82933, 1.19814, 0, 93.4176, 93.4107, 93.4107, 93.4107, 93.4107, 93.4107, 93.4107, 93.4107, 93.4107, 93.4107, 93.4107, 93.4107, 93.4107, 93.4107, 93.4107
11.5019, 86.9606, 93.1954, 93.1868, 9.43189, -6.23485, 0, 93.1954, 93.1868, 93.1868, 93.1868, 93.1868, 93.1868, 93.1868, 93.1868, 93.1868, 93.1868, 93.1868, 93.1868, 93.1868, 93.1868, 93.1868
11.5097, 97.511, 92.9741, 92.9631, 9.97552, 4.53692, 0, 92.9741, 92.9631, 92.9631, 92.9631, 92.9631, 92.9631, 92.9631, 92.9631, 92.9631, 92.9631, 92.9631, 92.9631, 92.9631, 92.9631, 92.9631
