   PIQUANT 0.0.0-main  ps__0846_0742001877_000PTFE_shot_1.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
8.34681, 160.394, 154.253, 153.293, 12.7434, 6.14093, 153.293, 0, 153.293, 153.294, 154.252, 153.293, 153.293, 153.293, 153.293, 153.293, 153.293, 153.293, 153.293, 153.293, 153.293, 153.293, 153.293, 153.293
8.3548, 170.178, 153.92, 153.156, 13.1217, 16.2581, 153.156, 0, 153.156, 153.157, 153.919, 153.156, 153.156, 153.156, 153.156, 153.156, 153.156, 153.156, 153.156, 153.156, 153.156, 153.156, 153.156, 153.156
8.36279, 167.83, 153.615, 153.019, 13.0319, 14.2148, 153.019, 0, 153.019, 153.02, 153.613, 153.019, 153.019, 153.019, 153.019, 153.019, 153.019, 153.019, 153.019, 153.019, 153.019, 153.019, 153.019, 153.019
8.37078, 171.73, 153.336, 152.881, 13.1807, 18.3934, 152.881, 0, 152.881, 152.883, 153.335, 152.881, 152.881, 152.881, 152.881, 152.881, 152.881, 152.881, 152.881, 152.881, 152.881, 152.881, 152.881, 152.881
8.37877, 157.188, 153.082, 152.742, 12.617, 4.10606, 152.742, 0, 152.742, 152.744, 153.08, 152.742, 152.742, 152.742, 152.742, 152.742, 152.742, 152.742, 152.742, 152.742, 152.742, 152.742, 152.742, 152.742
8.38676, 144.157, 152.851, 152.6, 12.0895, -8.69351, 152.6, 0, 152.6, 152.603, 152.848, 152.6, 152.6, 152.6, 152.6, 152.6, 152.6, 152.6, 152.6, 152.6, 152.6, 152.6, 152.6, 152.6
8.39474, 165.972, 152.638, 152.457, 12.9604, 13.3341, 152.457, 0, 152.457, 152.46, 152.635, 152.457, 152.457, 152.457, 152.457, 152.457, 152.457, 152.457, 152.457, 152.457, 152.457, 152.457, 152.457, 152.457
8.40273, 157.898, 152.442, 152.313, 12.6451, 5.45561, 152.313, 0, 152.313, 152.317, 152.437, 152.313, 152.313, 152.313, 152.313, 152.313, 152.313, 152.313, 152.313, 152.313, 152.313, 152.313, 152.313, 152.313
8.41072, 169.682, 152.261, 152.168, 13.1028, 17.4215, 152.168, 0, 152.168, 152.175, 152.254, 152.168, 152.168, 152.168, 152.168, 152.168, 152.168, 152.168, 152.168, 152.168, 152.168, 152.168, 152.168, 152.168
8.41871, 152.534, 152.091, 152.023, 12.4312, 0.442657, 152.023, 0, 152.023, 152.033, 152.081, 152.023, 152.023, 152.023, 152.023, 152.023, 152.023, 152.023, 152.023, 152.023, 152.023, 152.023, 152.023, 152.023
8.4267, 153.837, 151.98, 151.927, 12.4835, 1.85681, 151.927, 0, 151.927, 151.942, 151.965, 151.927, 151.927, 151.927, 151.927, 151.927, 151.927, 151.927, 151.927, 151.927, 151.927, 151.927, 151.927, 151.927
8.43469, 152.642, 152.048, 152, 12.4355, 0.593552, 152, 0, 152, 152.023, 152.025, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152, 152
8.44268, 134.73, 152.125, 152.072, 11.6932, -17.3945, 152.072, 0, 152.073, 152.109, 152.088, 152.072, 152.072, 152.072, 152.072, 152.072, 152.072, 152.072, 152.072, 152.072, 152.072, 152.072, 152.072, 152.072
8.45066, 143.626, 152.212, 152.145, 12.0676, -8.58562, 152.145, 0, 152.145, 152.202, 152.155, 152.145, 152.145, 152.145, 152.145, 152.145, 152.145, 152.145, 152.145, 152.145, 152.145, 152.145, 152.145, 152.145
8.45865, 139.988, 152.311, 152.218, 11.9159, -12.3238, 152.218, 0, 152.218, 152.305, 152.224, 152.218, 152.218, 152.218, 152.218, 152.218, 152.218, 152.218, 152.218, 152.218, 152.218, 152.218, 152.218, 152.218
8.46664, 156.128, 152.427, 152.291, 12.5749, 3.70081, 152.291, 0, 152.291, 152.423, 152.295, 152.291, 152.291, 152.291, 152.291, 152.291, 152.291, 152.291, 152.291, 152.291, 152.291, 152.291, 152.291, 152.291
8.47463, 172.661, 152.563, 152.363, 13.2159, 20.0977, 152.363, 0, 152.363, 152.561, 152.365, 152.363, 152.363, 152.363, 152.363, 152.363, 152.363, 152.363, 152.363, 152.363, 152.363, 152.363, 152.363, 152.363
8.48262, 203.68, 152.726, 152.434, 14.3415, 50.9542, 152.434, 0, 152.434, 152.724, 152.435, 152.434, 152.434, 152.434, 152.434, 152.434, 152.434, 152.434, 152.434, 152.434, 152.434, 152.434, 152.434, 152.434
8.49061, 166.218, 152.924, 152.504, 12.9699, 13.2939, 152.504, 0, 152.504, 152.924, 152.505, 152.504, 152.504, 152.504, 152.504, 152.504, 152.504, 152.504, 152.504, 152.504, 152.504, 152.504, 152.504, 152.504
8.49859, 145.907, 153.169, 152.574, 12.1617, -7.26184, 152.574, 0, 152.574, 153.169, 152.574, 152.574, 152.574, 152.574, 152.574, 152.574, 152.574, 152.574, 152.574, 152.574, 152.574, 152.574, 152.574, 152.574
8.50658, 164.636, 153.471, 152.645, 12.9087, 11.165, 152.645, 0, 152.645, 153.47, 152.645, 152.645, 152.645, 152.645, 152.645, 152.645, 152.645, 152.645, 152.645, 152.645, 152.645, 152.645, 152.645, 152.645
8.51457, 144.558, 153.839, 152.715, 12.1061, -9.28059, 152.715, 0, 152.715, 153.838, 152.715, 152.715, 152.715, 152.715, 152.715, 152.715, 152.715, 152.715, 152.715, 152.715, 152.715, 152.715, 152.715, 152.715
8.52256, 156.155, 154.282, 152.783, 12.576, 1.87296, 152.783, 0, 152.783, 154.282, 152.783, 152.783, 152.783, 152.783, 152.783, 152.783, 152.783, 152.783, 152.783, 152.783, 152.783, 152.783, 152.783, 152.783
8.53055, 153.807, 154.808, 152.85, 12.4823, -1.00175, 152.85, 0, 152.85, 154.808, 152.85, 152.85, 152.85, 152.85, 152.85, 152.85, 152.85, 152.85, 152.85, 152.85, 152.85, 152.85, 152.85, 152.85
8.53854, 157.192, 155.423, 152.917, 12.6171, 1.76924, 152.917, 0, 152.917, 155.422, 152.917, 152.917, 152.917, 152.917, 152.917, 152.917, 152.917, 152.917, 152.917, 152.917, 152.917, 152.917, 152.917, 152.917
8.54653, 171.662, 156.124, 152.983, 13.1781, 15.5375, 152.983, 0, 152.983, 156.124, 152.983, 152.983, 152.983, 152.983, 152.983, 152.983, 152.983, 152.983, 152.983, 152.983, 152.983, 152.983, 152.983, 152.983
8.55451, 152.193, 156.907, 153.049, 12.4174, -4.71402, 153.049, 0, 153.049, 156.906, 153.049, 153.049, 153.049, 153.049, 153.049, 153.049, 153.049, 153.049, 153.049, 153.049, 153.049, 153.049, 153.049, 153.049
8.5625, 150.45, 157.754, 153.115, 12.3471, -7.30429, 153.115, 0, 153.115, 157.754, 153.115, 153.115, 153.115, 153.115, 153.115, 153.115, 153.115, 153.115, 153.115, 153.115, 153.115, 153.115, 153.115, 153.115
8.57049, 154.494, 158.644, 153.179, 12.5098, -4.14932, 153.179, 0, 153.179, 158.644, 153.179, 153.179, 153.179, 153.179, 153.179, 153.179, 153.179, 153.179, 153.179, 153.179, 153.179, 153.179, 153.179, 153.179
8.57848, 156.699, 159.546, 153.241, 12.5976, -2.84705, 153.241, 0, 153.241, 159.546, 153.241, 153.241, 153.241, 153.241, 153.241, 153.241, 153.241, 153.241, 153.241, 153.241, 153.241, 153.241, 153.241, 153.241
8.58647, 162.28, 160.427, 153.302, 12.8172, 1.8531, 153.302, 0, 153.302, 160.426, 153.302, 153.302, 153.302, 153.302, 153.302, 153.302, 153.302, 153.302, 153.302, 153.302, 153.302, 153.302, 153.302, 153.302
8.59446, 142.137, 161.249, 153.363, 12.0057, -19.1112, 153.363, 0, 153.363, 161.248, 153.363, 153.363, 153.363, 153.363, 153.363, 153.363, 153.363, 153.363, 153.363, 153.363, 153.363, 153.363, 153.363, 153.363
8.60245, 155.296, 161.973, 153.425, 12.5418, -6.67677, 153.425, 0, 153.425, 161.972, 153.425, 153.425, 153.425, 153.425, 153.425, 153.425, 153.425, 153.425, 153.425, 153.425, 153.425, 153.425, 153.425, 153.425
8.61043, 170.547, 162.561, 153.485, 13.1357, 7.98598, 153.485, 0, 153.485, 162.561, 153.485, 153.485, 153.485, 153.485, 153.485, 153.485, 153.485, 153.485, 153.485, 153.485, 153.485, 153.485, 153.485, 153.485
8.61842, 160.053, 162.982, 153.543, 12.73, -2.92911, 153.543, 0, 153.543, 162.982, 153.543, 153.543, 153.543, 153.543, 153.543, 153.543, 153.543, 153.543, 153.543, 153.543, 153.543, 153.543, 153.543, 153.543
8.62641, 170.628, 163.213, 153.599, 13.1388, 7.41528, 153.599, 0, 153.599, 163.213, 153.599, 153.599, 153.599, 153.599, 153.599, 153.599, 153.599, 153.599, 153.599, 153.599, 153.599, 153.599, 153.599, 153.599
8.6344, 152.5, 163.245, 153.653, 12.4298, -10.7452, 153.653, 0, 153.653, 163.245, 153.653, 153.653, 153.653, 153.653, 153.653, 153.653, 153.653, 153.653, 153.653, 153.653, 153.653, 153.653, 153.653, 153.653
8.64239, 166.387, 163.081, 153.708, 12.9764, 3.30609, 153.708, 0, 153.708, 163.081, 153.708, 153.708, 153.708, 153.708, 153.708, 153.708, 153.708, 153.708, 153.708, 153.708, 153.708, 153.708, 153.708, 153.708
8.65038, 160.083, 162.733, 153.762, 12.7312, -2.65004, 153.762, 0, 153.762, 162.733, 153.762, 153.762, 153.762, 153.762, 153.762, 153.762, 153.762, 153.762, 153.762, 153.762, 153.762, 153.762, 153.762, 153.762
8.65837, 166.972, 162.225, 153.816, 12.9989, 4.74771, 153.816, 0, 153.816, 162.225, 153.816, 153.816, 153.816, 153.816, 153.816, 153.816, 153.816, 153.816, 153.816, 153.816, 153.816, 153.816, 153.816, 153.816
8.66635, 169.501, 161.587, 153.866, 13.0958, 7.91376, 153.866, 0, 153.866, 161.587, 153.866, 153.866, 153.866, 153.866, 153.866, 153.866, 153.866, 153.866, 153.866, 153.866, 153.866, 153.866, 153.866, 153.866
8.67434, 163.68, 160.858, 153.914, 12.8717, 2.82205, 153.914, 0, 153.914, 160.858, 153.914, 153.914, 153.914, 153.914, 153.914, 153.914, 153.914, 153.914, 153.914, 153.914, 153.914, 153.914, 153.914, 153.914
8.68233, 150.765, 160.077, 153.961, 12.3598, -9.31233, 153.961, 0, 153.961, 160.077, 153.961, 153.961, 153.961, 153.961, 153.961, 153.961, 153.961, 153.961, 153.961, 153.961, 153.961, 153.961, 153.961, 153.961
8.69032, 140.727, 159.284, 154.008, 11.9468, -18.5572, 154.008, 0, 154.008, 159.284, 154.008, 154.008, 154.008, 154.008, 154.008, 154.008, 154.008, 154.008, 154.008, 154.008, 154.008, 154.008, 154.008, 154.008
8.69831, 170.695, 158.513, 154.055, 13.1413, 12.1815, 154.055, 0, 154.055, 158.513, 154.055, 154.055, 154.055, 154.055, 154.055, 154.055, 154.055, 154.055, 154.055, 154.055, 154.055, 154.055, 154.055, 154.055
8.7063, 178.023, 157.79, 154.1, 13.4173, 20.233, 154.1, 0, 154.1, 157.79, 154.1, 154.1, 154.1, 154.1, 154.1, 154.1, 154.1, 154.1, 154.1, 154.1, 154.1, 154.1, 154.1, 154.1
8.71428, 156.086, 157.133, 154.142, 12.5732, -1.04718, 154.142, 0, 154.142, 157.133, 154.142, 154.142, 154.142, 154.142, 154.142, 154.142, 154.142, 154.142, 154.142, 154.142, 154.142, 154.142, 154.142, 154.142
8.72227, 166.182, 156.556, 154.181, 12.9685, 9.62549, 154.181, 0, 154.181, 156.556, 154.181, 154.181, 154.181, 154.181, 154.181, 154.181, 154.181, 154.181, 154.181, 154.181, 154.181, 154.181, 154.181, 154.181
8.73026, 159.815, 156.066, 154.219, 12.7206, 3.74866, 154.219, 0, 154.219, 156.066, 154.219, 154.219, 154.219, 154.219, 154.219, 154.219, 154.219, 154.219, 154.219, 154.219, 154.219, 154.219, 154.219, 154.219
8.73825, 167.07, 155.664, 154.257, 13.0027, 11.4056, 154.257, 0, 154.257, 155.664, 154.257, 154.257, 154.257, 154.257, 154.257, 154.257, 154.257, 154.257, 154.257, 154.257, 154.257, 154.257, 154.257, 154.257
8.74624, 153.261, 155.344, 154.294, 12.4604, -2.08318, 154.294, 0, 154.294, 155.344, 154.294, 154.294, 154.294, 154.294, 154.294, 154.294, 154.294, 154.294, 154.294, 154.294, 154.294, 154.294, 154.294, 154.294
8.75423, 155.523, 155.097, 154.33, 12.5508, 0.426468, 154.33, 0, 154.33, 155.097, 154.33, 154.33, 154.33, 154.33, 154.33, 154.33, 154.33, 154.33, 154.33, 154.33, 154.33, 154.33, 154.33, 154.33
8.76222, 159.504, 154.911, 154.362, 12.7084, 4.59323, 154.362, 0, 154.362, 154.911, 154.362, 154.362, 154.362, 154.362, 154.362, 154.362, 154.362, 154.362, 154.362, 154.362, 154.362, 154.362, 154.362, 154.362
8.7702, 148.214, 154.777, 154.391, 12.2562, -6.56213, 154.391, 0, 154.391, 154.776, 154.391, 154.391, 154.391, 154.391, 154.391, 154.391, 154.391, 154.391, 154.391, 154.391, 154.391, 154.391, 154.391, 154.391
8.77819, 148.819, 154.684, 154.419, 12.2809, -5.86467, 154.419, 0, 154.42, 154.684, 154.419, 154.419, 154.419, 154.419, 154.419, 154.419, 154.419, 154.419, 154.419, 154.419, 154.419, 154.419, 154.419, 154.419
8.78618, 171.551, 154.625, 154.447, 13.1739, 16.9258, 154.447, 0, 154.447, 154.625, 154.447, 154.447, 154.447, 154.447, 154.447, 154.447, 154.447, 154.447, 154.447, 154.447, 154.447, 154.447, 154.447, 154.447
8.79417, 165.776, 154.592, 154.474, 12.9529, 11.1846, 154.474, 0, 154.474, 154.592, 154.474, 154.474, 154.474, 154.474, 154.474, 154.474, 154.474, 154.474, 154.474, 154.474, 154.474, 154.474, 154.474, 154.474
8.80216, 171.229, 154.575, 154.499, 13.1617, 16.6543, 154.499, 0, 154.499, 154.575, 154.499, 154.499, 154.499, 154.499, 154.499, 154.499, 154.499, 154.499, 154.499, 154.499, 154.499, 154.499, 154.499, 154.499
8.81015, 152.947, 154.568, 154.52, 12.4478, -1.62105, 154.52, 0, 154.52, 154.568, 154.52, 154.52, 154.52, 154.52, 154.52, 154.52, 154.52, 154.52, 154.52, 154.52, 154.52, 154.52, 154.52, 154.52
8.81813, 146.735, 154.568, 154.539, 12.1957, -7.83325, 154.539, 0, 154.539, 154.568, 154.539, 154.539, 154.539, 154.539, 154.539, 154.539, 154.539, 154.539, 154.539, 154.539, 154.539, 154.539, 154.539, 154.539
8.82612, 165.445, 154.574, 154.556, 12.94, 10.871, 154.556, 0, 154.556, 154.574, 154.556, 154.556, 154.556, 154.556, 154.556, 154.556, 154.556, 154.556, 154.556, 154.556, 154.556, 154.556, 154.556, 154.556
8.83411, 164.827, 154.583, 154.572, 12.9161, 10.2433, 154.572, 0, 154.572, 154.583, 154.572, 154.572, 154.572, 154.572, 154.572, 154.572, 154.572, 154.572, 154.572, 154.572, 154.572, 154.572, 154.572, 154.572
8.8421, 155.14, 154.594, 154.588, 12.5355, 0.545288, 154.588, 0, 154.588, 154.594, 154.588, 154.588, 154.588, 154.588, 154.588, 154.588, 154.588, 154.588, 154.588, 154.588, 154.588, 154.588, 154.588, 154.588
8.85009, 150.889, 154.604, 154.601, 12.3648, -3.71533, 154.601, 0, 154.601, 154.604, 154.601, 154.601, 154.601, 154.601, 154.601, 154.601, 154.601, 154.601, 154.601, 154.601, 154.601, 154.601, 154.601, 154.601
8.85808, 163.297, 154.612, 154.61, 12.8568, 8.685, 154.61, 0, 154.61, 154.612, 154.61, 154.61, 154.61, 154.61, 154.61, 154.61, 154.61, 154.61, 154.61, 154.61, 154.61, 154.61, 154.61, 154.61
8.86607, 165.884, 154.618, 154.616, 12.957, 11.266, 154.616, 0, 154.616, 154.617, 154.616, 154.616, 154.616, 154.616, 154.616, 154.616, 154.616, 154.616, 154.616, 154.616, 154.616, 154.616, 154.616, 154.616
8.87405, 151.279, 154.622, 154.621, 12.3806, -3.34358, 154.621, 0, 154.622, 154.622, 154.621, 154.621, 154.621, 154.621, 154.621, 154.621, 154.621, 154.621, 154.621, 154.621, 154.621, 154.621, 154.621, 154.621
8.88204, 154.794, 154.626, 154.626, 12.5217, 0.167496, 154.626, 0, 154.626, 154.626, 154.626, 154.626, 154.626, 154.626, 154.626, 154.626, 154.626, 154.626, 154.626, 154.626, 154.626, 154.626, 154.626, 154.626
8.89003, 160.327, 154.628, 154.628, 12.7408, 5.69872, 154.628, 0, 154.628, 154.628, 154.628, 154.628, 154.628, 154.628, 154.628, 154.628, 154.628, 154.628, 154.628, 154.628, 154.628, 154.628, 154.628, 154.628
8.89802, 155.752, 154.628, 154.628, 12.56, 1.12456, 154.628, 0, 154.628, 154.628, 154.628, 154.628, 154.628, 154.628, 154.628, 154.628, 154.628, 154.628, 154.628, 154.628, 154.628, 154.628, 154.628, 154.628
8.90601, 173.379, 154.624, 154.624, 13.2431, 18.755, 154.624, 0, 154.624, 154.624, 154.624, 154.624, 154.624, 154.624, 154.624, 154.624, 154.624, 154.624, 154.624, 154.624, 154.624, 154.624, 154.624, 154.624
8.914, 156.374, 154.618, 154.618, 12.5847, 1.75575, 154.618, 0, 154.618, 154.618, 154.618, 154.618, 154.618, 154.618, 154.618, 154.618, 154.618, 154.618, 154.618, 154.618, 154.618, 154.618, 154.618, 154.618
8.92199, 146.008, 154.611, 154.61, 12.1658, -8.60291, 154.61, 0, 154.61, 154.61, 154.61, 154.61, 154.61, 154.61, 154.61, 154.61, 154.61, 154.61, 154.61, 154.61, 154.61, 154.61, 154.61, 154.61
8.92997, 171.014, 154.601, 154.601, 13.1535, 16.4126, 154.601, 0, 154.601, 154.601, 154.601, 154.601, 154.601, 154.601, 154.601, 154.601, 154.601, 154.601, 154.601, 154.601, 154.601, 154.601, 154.601, 154.601
8.93796, 162.242, 154.59, 154.59, 12.8157, 7.65216, 154.59, 0, 154.59, 154.59, 154.59, 154.59, 154.59, 154.59, 154.59, 154.59, 154.59, 154.59, 154.59, 154.59, 154.59, 154.59, 154.59, 154.59
8.94595, 148.754, 154.575, 154.575, 12.2782, -5.82132, 154.575, 0, 154.575, 154.575, 154.575, 154.575, 154.575, 154.575, 154.575, 154.575, 154.575, 154.575, 154.575, 154.575, 154.575, 154.575, 154.575, 154.575
8.95394, 168.171, 154.558, 154.558, 13.0449, 13.6124, 154.558, 0, 154.558, 154.558, 154.558, 154.558, 154.558, 154.558, 154.558, 154.558, 154.558, 154.558, 154.558, 154.558, 154.558, 154.558, 154.558, 154.558
8.96193, 160.183, 154.538, 154.538, 12.7351, 5.64493, 154.538, 0, 154.538, 154.538, 154.538, 154.538, 154.538, 154.538, 154.538, 154.538, 154.538, 154.538, 154.538, 154.538, 154.538, 154.538, 154.538, 154.538
8.96992, 164.805, 154.517, 154.517, 12.9153, 10.2875, 154.517, 0, 154.517, 154.517, 154.517, 154.517, 154.517, 154.517, 154.517, 154.517, 154.517, 154.517, 154.517, 154.517, 154.517, 154.517, 154.517, 154.517
8.9779, 147.642, 154.494, 154.494, 12.2328, -6.85168, 154.494, 0, 154.494, 154.494, 154.494, 154.494, 154.494, 154.494, 154.494, 154.494, 154.494, 154.494, 154.494, 154.494, 154.494, 154.494, 154.494, 154.494
8.98589, 165.474, 154.468, 154.468, 12.9412, 11.0055, 154.468, 0, 154.468, 154.468, 154.468, 154.468, 154.468, 154.468, 154.468, 154.468, 154.468, 154.468, 154.468, 154.468, 154.468, 154.468, 154.468, 154.468
8.99388, 145.545, 154.439, 154.439, 12.1468, -8.89417, 154.439, 0, 154.439, 154.439, 154.439, 154.439, 154.439, 154.439, 154.439, 154.439, 154.439, 154.439, 154.439, 154.439, 154.439, 154.439, 154.439, 154.439
9.00187, 147.972, 154.407, 154.407, 12.2463, -6.43517, 154.407, 0, 154.407, 154.407, 154.407, 154.407, 154.407, 154.407, 154.407, 154.407, 154.407, 154.407, 154.407, 154.407, 154.407, 154.407, 154.407, 154.407
9.00986, 152.632, 154.374, 154.373, 12.4351, -1.74141, 154.373, 0, 154.374, 154.374, 154.373, 154.373, 154.373, 154.373, 154.373, 154.373, 154.373, 154.373, 154.373, 154.373, 154.373, 154.373, 154.373, 154.373
9.01785, 175.332, 154.338, 154.338, 13.3166, 20.9942, 154.338, 0, 154.338, 154.338, 154.338, 154.338, 154.338, 154.338, 154.338, 154.338, 154.338, 154.338, 154.338, 154.338, 154.338, 154.338, 154.338, 154.338
9.02584, 173.505, 154.3, 154.3, 13.2478, 19.2048, 154.3, 0, 154.3, 154.3, 154.3, 154.3, 154.3, 154.3, 154.3, 154.3, 154.3, 154.3, 154.3, 154.3, 154.3, 154.3, 154.3, 154.3
9.03382, 154.821, 154.259, 154.259, 12.5228, 0.561798, 154.259, 0, 154.259, 154.259, 154.259, 154.259, 154.259, 154.259, 154.259, 154.259, 154.259, 154.259, 154.259, 154.259, 154.259, 154.259, 154.259, 154.259
9.04181, 164.642, 154.215, 154.215, 12.909, 10.4266, 154.215, 0, 154.215, 154.215, 154.215, 154.215, 154.215, 154.215, 154.215, 154.215, 154.215, 154.215, 154.215, 154.215, 154.215, 154.215, 154.215, 154.215
9.0498, 157.532, 154.168, 154.168, 12.6306, 3.36353, 154.168, 0, 154.168, 154.168, 154.168, 154.168, 154.168, 154.168, 154.168, 154.168, 154.168, 154.168, 154.168, 154.168, 154.168, 154.168, 154.168, 154.168
9.05779, 170.978, 154.119, 154.119, 13.1521, 16.8586, 154.119, 0, 154.119, 154.119, 154.119, 154.119, 154.119, 154.119, 154.119, 154.119, 154.119, 154.119, 154.119, 154.119, 154.119, 154.119, 154.119, 154.119
9.06578, 172.32, 154.069, 154.069, 13.203, 18.2509, 154.069, 0, 154.069, 154.069, 154.069, 154.069, 154.069, 154.069, 154.069, 154.069, 154.069, 154.069, 154.069, 154.069, 154.069, 154.069, 154.069, 154.069
9.07377, 161.013, 154.015, 154.015, 12.7677, 6.99751, 154.015, 0, 154.015, 154.015, 154.015, 154.015, 154.015, 154.015, 154.015, 154.015, 154.015, 154.015, 154.015, 154.015, 154.015, 154.015, 154.015, 154.015
9.08175, 165.185, 153.959, 153.959, 12.93, 11.2258, 153.959, 0, 153.959, 153.959, 153.959, 153.959, 153.959, 153.959, 153.959, 153.959, 153.959, 153.959, 153.959, 153.959, 153.959, 153.959, 153.959, 153.959
9.08974, 158.384, 153.899, 153.899, 12.6643, 4.48499, 153.899, 0, 153.899, 153.899, 153.899, 153.899, 153.899, 153.899, 153.899, 153.899, 153.899, 153.899, 153.899, 153.899, 153.899, 153.899, 153.899, 153.899
9.09773, 157.475, 153.837, 153.837, 12.6283, 3.63753, 153.837, 0, 153.837, 153.837, 153.837, 153.837, 153.837, 153.837, 153.837, 153.837, 153.837, 153.837, 153.837, 153.837, 153.837, 153.837, 153.837, 153.837
9.10572, 165.946, 153.773, 153.773, 12.9594, 12.1734, 153.773, 0, 153.773, 153.773, 153.773, 153.773, 153.773, 153.773, 153.773, 153.773, 153.773, 153.773, 153.773, 153.773, 153.773, 153.773, 153.773, 153.773
9.11371, 160.92, 153.707, 153.707, 12.764, 7.21326, 153.707, 0, 153.707, 153.707, 153.707, 153.707, 153.707, 153.707, 153.707, 153.707, 153.707, 153.707, 153.707, 153.707, 153.707, 153.707, 153.707, 153.707
9.1217, 151.816, 153.638, 153.637, 12.4023, -1.82112, 153.637, 0, 153.638, 153.638, 153.637, 153.637, 153.637, 153.637, 153.637, 153.637, 153.637, 153.637, 153.637, 153.637, 153.637, 153.637, 153.637, 153.637
9.12969, 158.96, 153.565, 153.565, 12.687, 5.3945, 153.565, 0, 153.565, 153.565, 153.565, 153.565, 153.565, 153.565, 153.565, 153.565, 153.565, 153.565, 153.565, 153.565, 153.565, 153.565, 153.565, 153.565
9.13767, 161.106, 153.49, 153.49, 12.7713, 7.61594, 153.49, 0, 153.49, 153.49, 153.49, 153.49, 153.49, 153.49, 153.49, 153.49, 153.49, 153.49, 153.49, 153.49, 153.49, 153.49, 153.49, 153.49
9.14566, 164.24, 153.412, 153.412, 12.8934, 10.8275, 153.412, 0, 153.412, 153.412, 153.412, 153.412, 153.412, 153.412, 153.412, 153.412, 153.412, 153.412, 153.412, 153.412, 153.412, 153.412, 153.412, 153.412
9.15365, 173.244, 153.332, 153.332, 13.238, 19.9117, 153.332, 0, 153.332, 153.332, 153.332, 153.332, 153.332, 153.332, 153.332, 153.332, 153.332, 153.332, 153.332, 153.332, 153.332, 153.332, 153.332, 153.332
9.16164, 167.465, 153.25, 153.25, 13.0179, 14.2145, 153.25, 0, 153.25, 153.25, 153.25, 153.25, 153.25, 153.25, 153.25, 153.25, 153.25, 153.25, 153.25, 153.25, 153.25, 153.25, 153.25, 153.25
9.16963, 166.241, 153.166, 153.165, 12.9708, 13.0757, 153.165, 0, 153.165, 153.165, 153.165, 153.165, 153.165, 153.165, 153.165, 153.165, 153.165, 153.165, 153.165, 153.165, 153.165, 153.165, 153.165, 153.165
9.17762, 177.438, 153.077, 153.077, 13.3954, 24.3601, 153.077, 0, 153.077, 153.077, 153.077, 153.077, 153.077, 153.077, 153.077, 153.077, 153.077, 153.077, 153.077, 153.077, 153.077, 153.077, 153.077, 153.077
9.1856, 157.372, 152.986, 152.986, 12.6243, 4.38565, 152.986, 0, 152.986, 152.986, 152.986, 152.986, 152.986, 152.986, 152.986, 152.986, 152.986, 152.986, 152.986, 152.986, 152.986, 152.986, 152.986, 152.986
9.19359, 173.81, 152.893, 152.893, 13.2594, 20.9176, 152.893, 0, 152.893, 152.893, 152.893, 152.893, 152.893, 152.893, 152.893, 152.893, 152.893, 152.893, 152.893, 152.893, 152.893, 152.893, 152.893, 152.893
9.20158, 159.001, 152.797, 152.797, 12.6886, 6.20407, 152.797, 0, 152.797, 152.797, 152.797, 152.797, 152.797, 152.797, 152.797, 152.797, 152.797, 152.797, 152.797, 152.797, 152.797, 152.797, 152.797, 152.797
9.20957, 148.971, 152.7, 152.699, 12.287, -3.72812, 152.699, 0, 152.7, 152.7, 152.699, 152.699, 152.699, 152.699, 152.699, 152.699, 152.699, 152.699, 152.699, 152.699, 152.699, 152.699, 152.699, 152.699
9.21756, 148.622, 152.599, 152.599, 12.2728, -3.97754, 152.599, 0, 152.599, 152.599, 152.599, 152.599, 152.599, 152.599, 152.599, 152.599, 152.599, 152.599, 152.599, 152.599, 152.599, 152.599, 152.599, 152.599
9.22555, 163.536, 152.495, 152.495, 12.8661, 11.0406, 152.495, 0, 152.495, 152.495, 152.495, 152.495, 152.495, 152.495, 152.495, 152.495, 152.495, 152.495, 152.495, 152.495, 152.495, 152.495, 152.495, 152.495
9.23354, 174.655, 152.388, 152.388, 13.2912, 22.2664, 152.388, 0, 152.388, 152.388, 152.388, 152.388, 152.388, 152.388, 152.388, 152.388, 152.388, 152.388, 152.388, 152.388, 152.388, 152.388, 152.388, 152.388
9.24152, 155.381, 152.279, 152.279, 12.5452, 3.10197, 152.279, 0, 152.279, 152.279, 152.279, 152.279, 152.279, 152.279, 152.279, 152.279, 152.279, 152.279, 152.279, 152.279, 152.279, 152.279, 152.279, 152.279
9.24951, 159.338, 152.168, 152.168, 12.7019, 7.17027, 152.168, 0, 152.168, 152.168, 152.168, 152.168, 152.168, 152.168, 152.168, 152.168, 152.168, 152.168, 152.168, 152.168, 152.168, 152.168, 152.168, 152.168
9.2575, 164.133, 152.055, 152.055, 12.8893, 12.0782, 152.055, 0, 152.055, 152.055, 152.055, 152.055, 152.055, 152.055, 152.055, 152.055, 152.055, 152.055, 152.055, 152.055, 152.055, 152.055, 152.055, 152.055
