   PIQUANT 0.0.0-main  ps__0545_0715362334_000PTFE_shot_1.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
3.75008, 66.6955, 59.3398, 59.3391, 8.28827, 7.35567, 59.3391, 0, 59.3392, 59.3392, 59.3395, 59.3391, 59.3391, 59.3391, 59.3391, 59.3391, 59.3391, 59.3391, 59.3391, 59.3393, 59.3391, 59.3391
3.75818, 55.545, 59.7424, 59.7418, 7.58584, -4.19741, 59.7418, 0, 59.7419, 59.7419, 59.7422, 59.7418, 59.7418, 59.7418, 59.7418, 59.7418, 59.7418, 59.7418, 59.7418, 59.7419, 59.7418, 59.7418
3.76628, 66.8069, 60.1466, 60.146, 8.29499, 6.66035, 60.146, 0, 60.1461, 60.1461, 60.1464, 60.146, 60.146, 60.146, 60.146, 60.146, 60.146, 60.146, 60.146, 60.1461, 60.146, 60.146
3.77439, 66.8143, 60.5522, 60.5517, 8.29544, 6.26202, 60.5517, 0, 60.5517, 60.5518, 60.552, 60.5517, 60.5517, 60.5517, 60.5517, 60.5517, 60.5517, 60.5517, 60.5517, 60.5517, 60.5517, 60.5517
3.78249, 78.5833, 60.9594, 60.9589, 8.97682, 17.6238, 60.9589, 0, 60.959, 60.959, 60.9592, 60.9589, 60.9589, 60.9589, 60.9589, 60.9589, 60.9589, 60.9589, 60.9589, 60.9589, 60.9589, 60.9589
3.7906, 58.0744, 61.3681, 61.3676, 7.75077, -3.29374, 61.3676, 0, 61.3677, 61.3677, 61.3679, 61.3676, 61.3676, 61.3676, 61.3676, 61.3676, 61.3676, 61.3676, 61.3676, 61.3676, 61.3676, 61.3676
3.7987, 55.0165, 61.7784, 61.7779, 7.55093, -6.76188, 61.7779, 0, 61.7779, 61.778, 61.7782, 61.7779, 61.7779, 61.7779, 61.7779, 61.7779, 61.7779, 61.7779, 61.7779, 61.7779, 61.7779, 61.7779
3.80681, 64.967, 62.1902, 62.1897, 8.18334, 2.7768, 62.1897, 0, 62.1897, 62.1898, 62.19, 62.1897, 62.1897, 62.1897, 62.1897, 62.1897, 62.1897, 62.1897, 62.1897, 62.1897, 62.1897, 62.1897
3.81491, 56.7293, 62.6035, 62.603, 7.66351, -5.87419, 62.603, 0, 62.6031, 62.6031, 62.6034, 62.603, 62.603, 62.603, 62.603, 62.603, 62.603, 62.603, 62.603, 62.603, 62.603, 62.603
3.82302, 59.0069, 63.0184, 63.0179, 7.81069, -4.01157, 63.0179, 0, 63.018, 63.018, 63.0183, 63.0179, 63.0179, 63.0179, 63.0179, 63.0179, 63.0179, 63.0179, 63.0179, 63.0179, 63.0179, 63.0179
3.83112, 61.9991, 63.435, 63.4345, 7.99994, -1.43588, 63.4345, 0, 63.4345, 63.4346, 63.4348, 63.4345, 63.4345, 63.4345, 63.4345, 63.4345, 63.4345, 63.4345, 63.4345, 63.4345, 63.4345, 63.4345
3.83922, 54.6428, 63.8531, 63.8526, 7.52614, -9.21031, 63.8526, 0, 63.8527, 63.8527, 63.853, 63.8526, 63.8526, 63.8526, 63.8526, 63.8526, 63.8526, 63.8526, 63.8526, 63.8526, 63.8526, 63.8526
3.84733, 47.9757, 64.2729, 64.2724, 7.06935, -16.2972, 64.2724, 0, 64.2725, 64.2725, 64.2728, 64.2724, 64.2724, 64.2724, 64.2724, 64.2724, 64.2724, 64.2724, 64.2724, 64.2724, 64.2724, 64.2724
3.85543, 61.9451, 64.6943, 64.6938, 7.99657, -2.74922, 64.6938, 0, 64.6939, 64.6939, 64.6942, 64.6938, 64.6938, 64.6938, 64.6938, 64.6938, 64.6938, 64.6938, 64.6938, 64.6938, 64.6938, 64.6938
3.86354, 53.9197, 65.1174, 65.1169, 7.47795, -11.1977, 65.1169, 0, 65.117, 65.117, 65.1173, 65.1169, 65.1169, 65.1169, 65.1169, 65.1169, 65.1169, 65.1169, 65.1169, 65.1169, 65.1169, 65.1169
3.87164, 42.9692, 65.5422, 65.5417, 6.7059, -22.573, 65.5417, 0, 65.5417, 65.5418, 65.542, 65.5417, 65.5417, 65.5417, 65.5417, 65.5417, 65.5417, 65.5417, 65.5417, 65.5417, 65.5417, 65.5417
3.87975, 49.8484, 65.9686, 65.9681, 7.20058, -16.1202, 65.9681, 0, 65.9681, 65.9682, 65.9684, 65.9681, 65.9681, 65.9681, 65.9681, 65.9681, 65.9681, 65.9681, 65.9681, 65.9681, 65.9681, 65.9681
3.88785, 48.1748, 66.3966, 66.3961, 7.08342, -18.2218, 66.3961, 0, 66.3961, 66.3962, 66.3964, 66.3961, 66.3961, 66.3961, 66.3961, 66.3961, 66.3961, 66.3961, 66.3961, 66.3961, 66.3961, 66.3961
3.89596, 67.7388, 66.8262, 66.8257, 8.35098, 0.912621, 66.8257, 0, 66.8257, 66.8258, 66.826, 66.8257, 66.8257, 66.8257, 66.8257, 66.8257, 66.8257, 66.8257, 66.8257, 66.8257, 66.8257, 66.8257
3.90406, 39.0038, 67.2572, 67.2567, 6.40342, -28.2534, 67.2567, 0, 67.2568, 67.2568, 67.257, 67.2567, 67.2567, 67.2567, 67.2567, 67.2567, 67.2567, 67.2567, 67.2567, 67.2567, 67.2567, 67.2567
3.91216, 40.9858, 67.6896, 67.689, 6.55636, -26.7038, 67.689, 0, 67.6891, 67.6891, 67.6894, 67.689, 67.689, 67.689, 67.689, 67.689, 67.689, 67.689, 67.689, 67.689, 67.689, 67.689
3.92027, 56.9229, 68.123, 68.1225, 7.67612, -11.2001, 68.1225, 0, 68.1226, 68.1226, 68.1228, 68.1225, 68.1225, 68.1225, 68.1225, 68.1225, 68.1225, 68.1225, 68.1225, 68.1225, 68.1225, 68.1225
3.92837, 42.946, 68.5574, 68.5569, 6.70418, -25.6115, 68.5569, 0, 68.557, 68.557, 68.5573, 68.5569, 68.5569, 68.5569, 68.5569, 68.5569, 68.5569, 68.5569, 68.5569, 68.5569, 68.5569, 68.5569
3.93648, 55.9576, 68.9924, 68.9919, 7.61299, -13.0348, 68.9919, 0, 68.992, 68.992, 68.9923, 68.9919, 68.9919, 68.9919, 68.9919, 68.9919, 68.9919, 68.9919, 68.9919, 68.9919, 68.9919, 68.9919
3.94458, 52.9227, 69.4277, 69.4272, 7.41098, -16.5051, 69.4272, 0, 69.4273, 69.4273, 69.4276, 69.4272, 69.4272, 69.4272, 69.4272, 69.4272, 69.4272, 69.4272, 69.4272, 69.4272, 69.4272, 69.4272
3.95269, 52.9461, 69.863, 69.8625, 7.41256, -16.9169, 69.8625, 0, 69.8625, 69.8626, 69.8628, 69.8625, 69.8625, 69.8625, 69.8625, 69.8625, 69.8625, 69.8625, 69.8625, 69.8625, 69.8625, 69.8625
3.96079, 55.9286, 70.2978, 70.2973, 7.61109, -14.3692, 70.2973, 0, 70.2973, 70.2974, 70.2976, 70.2973, 70.2973, 70.2973, 70.2973, 70.2973, 70.2973, 70.2973, 70.2973, 70.2973, 70.2973, 70.2973
3.96889, 37.9737, 70.7318, 70.7312, 6.32248, -32.758, 70.7312, 0, 70.7313, 70.7313, 70.7316, 70.7312, 70.7312, 70.7312, 70.7312, 70.7312, 70.7312, 70.7312, 70.7312, 70.7312, 70.7312, 70.7312
3.977, 44.9493, 71.1645, 71.164, 6.85195, -26.2153, 71.164, 0, 71.1641, 71.1641, 71.1644, 71.164, 71.164, 71.164, 71.164, 71.164, 71.164, 71.164, 71.164, 71.164, 71.164, 71.164
3.9851, 51.9128, 71.5958, 71.5953, 7.34254, -19.683, 71.5953, 0, 71.5954, 71.5954, 71.5956, 71.5953, 71.5953, 71.5953, 71.5953, 71.5953, 71.5953, 71.5953, 71.5953, 71.5953, 71.5953, 71.5953
3.99321, 53.9129, 72.0254, 72.0249, 7.47749, -18.1125, 72.0249, 0, 72.0249, 72.025, 72.0252, 72.0249, 72.0249, 72.0249, 72.0249, 72.0249, 72.0249, 72.0249, 72.0249, 72.0249, 72.0249, 72.0249
4.00131, 37.1587, 72.453, 72.4525, 6.25769, -35.2944, 72.4525, 0, 72.4526, 72.4526, 72.4529, 72.4525, 72.4525, 72.4525, 72.4525, 72.4525, 72.4525, 72.4525, 72.4525, 72.4525, 72.4525, 72.4525
4.00942, 51.6188, 72.8787, 72.8782, 7.32248, -21.2599, 72.8782, 0, 72.8782, 72.8783, 72.8785, 72.8782, 72.8782, 72.8782, 72.8782, 72.8782, 72.8782, 72.8782, 72.8782, 72.8782, 72.8782, 72.8782
4.01752, 60.9469, 73.3024, 73.3019, 7.93391, -12.3555, 73.3019, 0, 73.3019, 73.302, 73.3022, 73.3019, 73.3019, 73.3019, 73.3019, 73.3019, 73.3019, 73.3019, 73.3019, 73.3019, 73.3019, 73.3019
4.02563, 46.1468, 73.7243, 73.7238, 6.93879, -27.5775, 73.7238, 0, 73.7239, 73.7239, 73.7242, 73.7238, 73.7238, 73.7238, 73.7238, 73.7238, 73.7238, 73.7238, 73.7238, 73.7238, 73.7238, 73.7238
4.03373, 59.5229, 74.1446, 74.1441, 7.84365, -14.6217, 74.1441, 0, 74.1442, 74.1442, 74.1444, 74.1441, 74.1441, 74.1441, 74.1441, 74.1441, 74.1441, 74.1441, 74.1441, 74.1441, 74.1441, 74.1441
4.04183, 61.2009, 74.5636, 74.5631, 7.9499, -13.3627, 74.5631, 0, 74.5631, 74.5632, 74.5634, 74.5631, 74.5631, 74.5631, 74.5631, 74.5631, 74.5631, 74.5631, 74.5631, 74.5631, 74.5631, 74.5631
4.04994, 41.1869, 74.9814, 74.9809, 6.57167, -33.7946, 74.9809, 0, 74.981, 74.981, 74.9813, 74.9809, 74.9809, 74.9809, 74.9809, 74.9809, 74.9809, 74.9809, 74.9809, 74.9809, 74.9809, 74.9809
4.05804, 61.6496, 75.3986, 75.3981, 7.97807, -13.749, 75.3981, 0, 75.3982, 75.3982, 75.3985, 75.3981, 75.3981, 75.3981, 75.3981, 75.3981, 75.3981, 75.3981, 75.3981, 75.3981, 75.3981, 75.3981
4.06615, 49.1136, 75.8155, 75.815, 7.14938, -26.7019, 75.815, 0, 75.815, 75.8151, 75.8153, 75.815, 75.815, 75.815, 75.815, 75.815, 75.815, 75.815, 75.815, 75.815, 75.815, 75.815
4.07425, 54.8671, 76.2323, 76.2318, 7.54102, -21.3652, 76.2318, 0, 76.2318, 76.2319, 76.2321, 76.2318, 76.2318, 76.2318, 76.2318, 76.2318, 76.2318, 76.2318, 76.2318, 76.2318, 76.2318, 76.2318
4.08236, 57.7753, 76.6493, 76.6488, 7.73145, -18.8741, 76.6488, 0, 76.6489, 76.6489, 76.6492, 76.6488, 76.6488, 76.6488, 76.6488, 76.6488, 76.6488, 76.6488, 76.6488, 76.6488, 76.6488, 76.6488
4.09046, 63.9309, 77.0669, 77.0664, 8.11978, -13.1361, 77.0664, 0, 77.0665, 77.0665, 77.0668, 77.0664, 77.0664, 77.0664, 77.0664, 77.0664, 77.0664, 77.0664, 77.0664, 77.0664, 77.0664, 77.0664
4.09857, 54.3422, 77.4853, 77.4847, 7.50615, -23.143, 77.4847, 0, 77.4848, 77.4848, 77.4851, 77.4847, 77.4847, 77.4847, 77.4847, 77.4847, 77.4847, 77.4847, 77.4847, 77.4847, 77.4847, 77.4847
4.10667, 60.615, 77.9045, 77.904, 7.91297, -17.2895, 77.904, 0, 77.9041, 77.9041, 77.9044, 77.904, 77.904, 77.904, 77.904, 77.904, 77.904, 77.904, 77.904, 77.904, 77.904, 77.904
4.11477, 53.8334, 78.325, 78.3244, 7.47217, -24.4916, 78.3244, 0, 78.3245, 78.3245, 78.3248, 78.3244, 78.3244, 78.3244, 78.3244, 78.3244, 78.3244, 78.3244, 78.3244, 78.3244, 78.3244, 78.3244
4.12288, 52.2472, 78.7465, 78.746, 7.36527, -26.4993, 78.746, 0, 78.746, 78.7461, 78.7463, 78.746, 78.746, 78.746, 78.746, 78.746, 78.746, 78.746, 78.746, 78.746, 78.746, 78.746
4.13098, 46.1123, 79.1694, 79.1689, 6.9363, -33.0571, 79.1689, 0, 79.1689, 79.169, 79.1692, 79.1689, 79.1689, 79.1689, 79.1689, 79.1689, 79.1689, 79.1689, 79.1689, 79.1689, 79.1689, 79.1689
4.13909, 60.1406, 79.5936, 79.5931, 7.88293, -19.453, 79.5931, 0, 79.5932, 79.5932, 79.5935, 79.5931, 79.5931, 79.5931, 79.5931, 79.5931, 79.5931, 79.5931, 79.5931, 79.5931, 79.5931, 79.5931
4.14719, 61.7369, 80.0193, 80.0188, 7.98354, -18.2824, 80.0188, 0, 80.0189, 80.0189, 80.0191, 80.0188, 80.0188, 80.0188, 80.0188, 80.0188, 80.0188, 80.0188, 80.0188, 80.0188, 80.0188, 80.0188
4.1553, 61.4754, 80.4464, 80.4459, 7.96715, -18.971, 80.4459, 0, 80.446, 80.446, 80.4462, 80.4459, 80.4459, 80.4459, 80.4459, 80.4459, 80.4459, 80.4459, 80.4459, 80.4459, 80.4459, 80.4459
4.1634, 65.9323, 80.875, 80.8745, 8.2421, -14.9427, 80.8745, 0, 80.8746, 80.8746, 80.8748, 80.8745, 80.8745, 80.8745, 80.8745, 80.8745, 80.8745, 80.8745, 80.8745, 80.8745, 80.8745, 80.8745
4.17151, 49.9341, 81.3051, 81.3046, 7.20653, -31.3711, 81.3046, 0, 81.3047, 81.3047, 81.305, 81.3046, 81.3046, 81.3046, 81.3046, 81.3046, 81.3046, 81.3046, 81.3046, 81.3046, 81.3046, 81.3046
4.17961, 39.8408, 81.7368, 81.7362, 6.46845, -41.8959, 81.7362, 0, 81.7363, 81.7363, 81.7366, 81.7362, 81.7362, 81.7362, 81.7362, 81.7362, 81.7362, 81.7362, 81.7362, 81.7362, 81.7362, 81.7362
4.18772, 39.8188, 82.17, 82.1695, 6.46675, -42.3512, 82.1695, 0, 82.1695, 82.1696, 82.1698, 82.1695, 82.1695, 82.1695, 82.1695, 82.1695, 82.1695, 82.1695, 82.1695, 82.1695, 82.1695, 82.1695
4.19582, 64.3147, 82.6047, 82.6042, 8.14339, -18.29, 82.6042, 0, 82.6043, 82.6043, 82.6046, 82.6042, 82.6042, 82.6042, 82.6042, 82.6042, 82.6042, 82.6042, 82.6042, 82.6042, 82.6042, 82.6042
4.20392, 52.7534, 83.0411, 83.0406, 7.39955, -30.2877, 83.0406, 0, 83.0406, 83.0407, 83.0409, 83.0406, 83.0406, 83.0406, 83.0406, 83.0406, 83.0406, 83.0406, 83.0406, 83.0406, 83.0406, 83.0406
4.21203, 59.9322, 83.479, 83.4785, 7.8697, -23.5468, 83.4785, 0, 83.4785, 83.4786, 83.4788, 83.4785, 83.4785, 83.4785, 83.4785, 83.4785, 83.4785, 83.4785, 83.4785, 83.4785, 83.4785, 83.4785
4.22013, 60.4263, 83.9184, 83.9179, 7.90103, -23.4922, 83.9179, 0, 83.918, 83.918, 83.9183, 83.9179, 83.9179, 83.9179, 83.9179, 83.9179, 83.9179, 83.9179, 83.9179, 83.9179, 83.9179, 83.9179
4.22824, 54.0326, 84.3595, 84.359, 7.48549, -30.3269, 84.359, 0, 84.3591, 84.3591, 84.3594, 84.359, 84.359, 84.359, 84.359, 84.359, 84.359, 84.359, 84.359, 84.359, 84.359, 84.359
4.23634, 51.9468, 84.8022, 84.8016, 7.34485, -32.8554, 84.8016, 0, 84.8017, 84.8017, 84.802, 84.8016, 84.8016, 84.8016, 84.8016, 84.8016, 84.8016, 84.8016, 84.8016, 84.8016, 84.8016, 84.8016
4.24445, 58.9684, 85.2463, 85.2458, 7.80822, -26.278, 85.2458, 0, 85.2459, 85.2459, 85.2462, 85.2458, 85.2458, 85.2458, 85.2458, 85.2458, 85.2458, 85.2458, 85.2458, 85.2458, 85.2458, 85.2458
4.25255, 64.9247, 85.6921, 85.6916, 8.18075, -20.7674, 85.6916, 0, 85.6916, 85.6917, 85.6919, 85.6916, 85.6916, 85.6916, 85.6916, 85.6916, 85.6916, 85.6916, 85.6916, 85.6916, 85.6916, 85.6916
4.26065, 60.8606, 86.1393, 86.1388, 7.92847, -25.2787, 86.1388, 0, 86.1389, 86.1389, 86.1391, 86.1388, 86.1388, 86.1388, 86.1388, 86.1388, 86.1388, 86.1388, 86.1388, 86.1388, 86.1388, 86.1388
4.26876, 55.3689, 86.5881, 86.5876, 7.57423, -31.2192, 86.5876, 0, 86.5876, 86.5877, 86.5879, 86.5876, 86.5876, 86.5876, 86.5876, 86.5876, 86.5876, 86.5876, 86.5876, 86.5876, 86.5876, 86.5876
4.27686, 55.9341, 87.0384, 87.0378, 7.61144, -31.1043, 87.0378, 0, 87.0379, 87.0379, 87.0382, 87.0378, 87.0378, 87.0378, 87.0378, 87.0378, 87.0378, 87.0378, 87.0378, 87.0378, 87.0378, 87.0378
4.28497, 57.3375, 87.4901, 87.4896, 7.70309, -30.1525, 87.4896, 0, 87.4896, 87.4897, 87.4899, 87.4896, 87.4896, 87.4896, 87.4896, 87.4896, 87.4896, 87.4896, 87.4896, 87.4896, 87.4896, 87.4896
4.29307, 58.8369, 87.9432, 87.9427, 7.7998, -29.1063, 87.9427, 0, 87.9428, 87.9428, 87.9431, 87.9427, 87.9427, 87.9427, 87.9427, 87.9427, 87.9427, 87.9427, 87.9427, 87.9427, 87.9427, 87.9427
4.30118, 39.7901, 88.3979, 88.3974, 6.46452, -48.6078, 88.3974, 0, 88.3974, 88.3975, 88.3977, 88.3974, 88.3974, 88.3974, 88.3974, 88.3974, 88.3974, 88.3974, 88.3974, 88.3974, 88.3974, 88.3974
4.30928, 54.982, 88.8539, 88.8534, 7.54864, -33.8719, 88.8534, 0, 88.8535, 88.8535, 88.8537, 88.8534, 88.8534, 88.8534, 88.8534, 88.8534, 88.8534, 88.8534, 88.8534, 88.8534, 88.8534, 88.8534
4.31739, 58.0476, 89.3114, 89.3109, 7.74904, -31.2638, 89.3109, 0, 89.3109, 89.311, 89.3112, 89.3109, 89.3109, 89.3109, 89.3109, 89.3109, 89.3109, 89.3109, 89.3109, 89.3109, 89.3109, 89.3109
4.32549, 57.0331, 89.7702, 89.7697, 7.6833, -32.7371, 89.7697, 0, 89.7698, 89.7698, 89.77, 89.7697, 89.7697, 89.7697, 89.7697, 89.7697, 89.7697, 89.7697, 89.7697, 89.7697, 89.7697, 89.7697
4.33359, 69.6887, 90.2304, 90.2299, 8.46692, -20.5417, 90.2299, 0, 90.2299, 90.23, 90.2302, 90.2299, 90.2299, 90.2299, 90.2299, 90.2299, 90.2299, 90.2299, 90.2299, 90.2299, 90.2299, 90.2299
4.3417, 54.2158, 90.692, 90.6915, 7.49772, -36.4762, 90.6915, 0, 90.6916, 90.6916, 90.6919, 90.6915, 90.6915, 90.6915, 90.6915, 90.6915, 90.6915, 90.6915, 90.6915, 90.6915, 90.6915, 90.6915
4.3498, 73.2534, 91.155, 91.1545, 8.67487, -17.9015, 91.1545, 0, 91.1545, 91.1546, 91.1548, 91.1545, 91.1545, 91.1545, 91.1545, 91.1545, 91.1545, 91.1545, 91.1545, 91.1545, 91.1545, 91.1545
4.35791, 61.8941, 91.6194, 91.6189, 7.99338, -29.7253, 91.6189, 0, 91.619, 91.619, 91.6192, 91.6189, 91.6189, 91.6189, 91.6189, 91.6189, 91.6189, 91.6189, 91.6189, 91.6189, 91.6189, 91.6189
4.36601, 50.0548, 92.0852, 92.0847, 7.2149, -42.0303, 92.0847, 0, 92.0847, 92.0848, 92.085, 92.0847, 92.0847, 92.0847, 92.0847, 92.0847, 92.0847, 92.0847, 92.0847, 92.0847, 92.0847, 92.0847
4.37412, 54.9494, 92.5524, 92.5519, 7.54648, -37.603, 92.5519, 0, 92.5519, 92.552, 92.5522, 92.5519, 92.5519, 92.5519, 92.5519, 92.5519, 92.5519, 92.5519, 92.5519, 92.5519, 92.5519, 92.5519
4.38222, 52.5178, 93.021, 93.0205, 7.38362, -40.5032, 93.0205, 0, 93.0206, 93.0206, 93.0208, 93.0205, 93.0205, 93.0205, 93.0205, 93.0205, 93.0205, 93.0205, 93.0205, 93.0205, 93.0205, 93.0205
4.39033, 59.6553, 93.4911, 93.4906, 7.85209, -33.8359, 93.4906, 0, 93.4907, 93.4907, 93.491, 93.4906, 93.4906, 93.4906, 93.4906, 93.4906, 93.4906, 93.4906, 93.4906, 93.4906, 93.4906, 93.4906
4.39843, 57.6498, 93.9626, 93.9621, 7.72333, -36.3128, 93.9621, 0, 93.9621, 93.9622, 93.9624, 93.9621, 93.9621, 93.9621, 93.9621, 93.9621, 93.9621, 93.9621, 93.9621, 93.9621, 93.9621, 93.9621
4.40653, 71.951, 94.4357, 94.4352, 8.59948, -22.4847, 94.4352, 0, 94.4352, 94.4352, 94.4355, 94.4352, 94.4352, 94.4352, 94.4352, 94.4352, 94.4352, 94.4352, 94.4352, 94.4352, 94.4352, 94.4352
4.41464, 53.1341, 94.9101, 94.9096, 7.42524, -41.7759, 94.9096, 0, 94.9096, 94.9097, 94.9099, 94.9096, 94.9096, 94.9096, 94.9096, 94.9096, 94.9096, 94.9096, 94.9096, 94.9096, 94.9096, 94.9096
4.42274, 63.7924, 95.386, 95.3855, 8.11125, -31.5936, 95.3855, 0, 95.3856, 95.3856, 95.3859, 95.3855, 95.3855, 95.3855, 95.3855, 95.3855, 95.3855, 95.3855, 95.3855, 95.3855, 95.3855, 95.3855
4.43085, 64.4984, 95.8634, 95.8629, 8.15466, -31.365, 95.8629, 0, 95.8629, 95.863, 95.8632, 95.8629, 95.8629, 95.8629, 95.8629, 95.8629, 95.8629, 95.8629, 95.8629, 95.8629, 95.8629, 95.8629
4.43895, 57.072, 96.3422, 96.3417, 7.68583, -39.2702, 96.3417, 0, 96.3418, 96.3418, 96.342, 96.3417, 96.3417, 96.3417, 96.3417, 96.3417, 96.3417, 96.3417, 96.3417, 96.3417, 96.3417, 96.3417
4.44706, 75.3849, 96.8225, 96.8219, 8.79687, -21.4376, 96.8219, 0, 96.822, 96.822, 96.8223, 96.8219, 96.8219, 96.8219, 96.8219, 96.8219, 96.8219, 96.8219, 96.8219, 96.8219, 96.8219, 96.8219
4.45516, 64.8643, 97.3041, 97.3036, 8.17706, -32.4398, 97.3036, 0, 97.3036, 97.3037, 97.3039, 97.3036, 97.3036, 97.3036, 97.3036, 97.3036, 97.3036, 97.3036, 97.3036, 97.3036, 97.3036, 97.3036
4.46326, 59.3792, 97.787, 97.7865, 7.83449, -38.4078, 97.7865, 0, 97.7866, 97.7866, 97.7869, 97.7865, 97.7865, 97.7865, 97.7865, 97.7865, 97.7865, 97.7865, 97.7865, 97.7865, 97.7865, 97.7865
4.47137, 60.6112, 98.2713, 98.2708, 7.91272, -37.6602, 98.2708, 0, 98.2709, 98.2709, 98.2712, 98.2708, 98.2708, 98.2708, 98.2708, 98.2708, 98.2708, 98.2708, 98.2708, 98.2708, 98.2708, 98.2708
4.47947, 67.8081, 98.7569, 98.7564, 8.35513, -30.9488, 98.7564, 0, 98.7565, 98.7565, 98.7568, 98.7564, 98.7564, 98.7564, 98.7564, 98.7564, 98.7564, 98.7564, 98.7564, 98.7564, 98.7564, 98.7564
4.48758, 70.0653, 99.2438, 99.2433, 8.48913, -29.1785, 99.2433, 0, 99.2434, 99.2434, 99.2436, 99.2433, 99.2433, 99.2433, 99.2433, 99.2433, 99.2433, 99.2433, 99.2433, 99.2433, 99.2433, 99.2433
4.49568, 63.903, 99.7319, 99.7314, 8.11806, -35.8289, 99.7314, 0, 99.7314, 99.7315, 99.7317, 99.7314, 99.7314, 99.7314, 99.7314, 99.7314, 99.7314, 99.7314, 99.7314, 99.7314, 99.7314, 99.7314
4.50379, 72.7432, 100.221, 100.221, 8.64542, -27.478, 100.221, 0, 100.221, 100.221, 100.221, 100.221, 100.221, 100.221, 100.221, 100.221, 100.221, 100.221, 100.221, 100.221, 100.221, 100.221
4.51189, 63.7482, 100.712, 100.711, 8.10853, -36.9636, 100.711, 0, 100.711, 100.711, 100.712, 100.711, 100.711, 100.711, 100.711, 100.711, 100.711, 100.711, 100.711, 100.711, 100.711, 100.711
4.52, 74.8836, 101.203, 101.203, 8.76833, -26.3198, 101.203, 0, 101.203, 101.203, 101.203, 101.203, 101.203, 101.203, 101.203, 101.203, 101.203, 101.203, 101.203, 101.203, 101.203, 101.203
4.5281, 75.424, 101.696, 101.696, 8.79909, -26.2723, 101.696, 0, 101.696, 101.696, 101.696, 101.696, 101.696, 101.696, 101.696, 101.696, 101.696, 101.696, 101.696, 101.696, 101.696, 101.696
4.5362, 86.5585, 102.19, 102.19, 9.41055, -15.6319, 102.19, 0, 102.19, 102.19, 102.19, 102.19, 102.19, 102.19, 102.19, 102.19, 102.19, 102.19, 102.19, 102.19, 102.19, 102.19
4.54431, 77.6153, 102.686, 102.685, 8.92274, -25.0703, 102.685, 0, 102.685, 102.685, 102.685, 102.685, 102.685, 102.685, 102.685, 102.685, 102.685, 102.685, 102.685, 102.685, 102.685, 102.685
4.55241, 77.7416, 103.182, 103.181, 8.92982, -25.4402, 103.181, 0, 103.181, 103.181, 103.182, 103.181, 103.181, 103.181, 103.181, 103.181, 103.181, 103.181, 103.181, 103.181, 103.181, 103.181
4.56052, 86.2695, 103.679, 103.679, 9.39519, -17.4097, 103.679, 0, 103.679, 103.679, 103.679, 103.679, 103.679, 103.679, 103.679, 103.679, 103.679, 103.679, 103.679, 103.679, 103.679, 103.679
4.56862, 87.0585, 104.178, 104.177, 9.43708, -17.1191, 104.177, 0, 104.177, 104.177, 104.177, 104.177, 104.177, 104.177, 104.177, 104.177, 104.177, 104.177, 104.177, 104.177, 104.177, 104.177
4.57673, 81.7009, 104.677, 104.677, 9.14882, -22.9764, 104.677, 0, 104.677, 104.677, 104.677, 104.677, 104.677, 104.677, 104.677, 104.677, 104.677, 104.677, 104.677, 104.677, 104.677, 104.677
4.58483, 83.0817, 105.178, 105.177, 9.22397, -22.0962, 105.177, 0, 105.177, 105.177, 105.178, 105.177, 105.177, 105.177, 105.177, 105.177, 105.177, 105.177, 105.177, 105.177, 105.177, 105.177
4.59294, 89.696, 105.68, 105.679, 9.5758, -15.9835, 105.679, 0, 105.679, 105.679, 105.679, 105.679, 105.679, 105.679, 105.679, 105.679, 105.679, 105.679, 105.679, 105.679, 105.679, 105.679
4.60104, 87.2791, 106.182, 106.182, 9.44876, -18.9032, 106.182, 0, 106.182, 106.182, 106.182, 106.182, 106.182, 106.182, 106.182, 106.182, 106.182, 106.182, 106.182, 106.182, 106.182, 106.182
4.60914, 89.6763, 106.686, 106.686, 9.57478, -17.0098, 106.686, 0, 106.686, 106.686, 106.686, 106.686, 106.686, 106.686, 106.686, 106.686, 106.686, 106.686, 106.686, 106.686, 106.686, 106.686
4.61725, 90.1165, 107.191, 107.191, 9.59773, -17.0746, 107.191, 0, 107.191, 107.191, 107.191, 107.191, 107.191, 107.191, 107.191, 107.191, 107.191, 107.191, 107.191, 107.191, 107.191, 107.191
4.62535, 87.0936, 107.697, 107.696, 9.43894, -20.6034, 107.696, 0, 107.697, 107.697, 107.697, 107.696, 107.696, 107.696, 107.696, 107.696, 107.696, 107.696, 107.696, 107.696, 107.696, 107.696
4.63346, 102.077, 108.204, 108.203, 10.2018, -6.1273, 108.203, 0, 108.203, 108.203, 108.204, 108.203, 108.203, 108.203, 108.203, 108.203, 108.203, 108.203, 108.203, 108.203, 108.203, 108.203
4.64156, 77.0961, 108.712, 108.711, 8.8936, -31.6159, 108.711, 0, 108.712, 108.712, 108.712, 108.711, 108.711, 108.711, 108.711, 108.711, 108.711, 108.711, 108.711, 108.711, 108.711, 108.711
4.64967, 101.686, 109.221, 109.221, 10.1826, -7.53528, 109.221, 0, 109.221, 109.221, 109.221, 109.221, 109.221, 109.221, 109.221, 109.221, 109.221, 109.221, 109.221, 109.221, 109.221, 109.221
