   PIQUANT 0.0.0-main  ps__0846_0742001877_000PTFE_shot_0.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cl_K, S_K, Si_K, Br_L, Al_K, Zn_L, Ni_L, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.855372, 12.0671, 9.34009, 6.62743, 3.75062, 2.72705, 6.76629, 6.62743, 6.62745, 6.62749, 6.62845, 7.69768, 6.63533, 6.66408, 6.62763, 6.62873, 6.62796, 6.65651, 7.8283, 6.62743, 6.85332
0.863674, 6.34535, 10.095, 6.82749, 2.88883, -3.74963, 6.97009, 6.82749, 6.82751, 6.82755, 6.82854, 8.0446, 6.8356, 6.86513, 6.82769, 6.82882, 6.82811, 6.85582, 8.42443, 6.82749, 7.06095
0.871976, 20.0547, 10.8786, 6.94338, 4.69624, 9.17613, 7.0885, 6.94338, 6.94341, 6.94345, 6.94445, 8.26339, 6.95163, 6.98169, 6.94359, 6.94473, 6.94409, 6.96981, 9.09668, 6.94338, 7.18374
0.880278, 15.2541, 11.7347, 6.99245, 4.15381, 3.51943, 7.13918, 6.99245, 6.99248, 6.99252, 6.99353, 8.35785, 7.00079, 7.03118, 6.99266, 6.9938, 6.99326, 7.01611, 9.90044, 6.99245, 7.24033
0.88858, 22.2848, 12.7021, 6.99206, 4.92796, 9.58267, 7.13977, 6.99206, 6.99208, 6.99212, 6.99315, 8.33926, 7.00045, 7.03105, 6.99227, 6.9934, 6.99299, 7.01244, 10.8782, 6.99206, 7.24964
0.896883, 14.9646, 13.8027, 6.95747, 4.11881, 1.1619, 7.10574, 6.95747, 6.95749, 6.95753, 6.95856, 8.22566, 6.96589, 6.99661, 6.95767, 6.95878, 6.95856, 6.97443, 12.0467, 6.95747, 7.22867
0.905185, 18.9807, 15.0311, 6.90082, 4.58047, 3.94965, 7.0494, 6.90082, 6.90085, 6.90089, 6.90191, 8.04014, 6.90925, 6.94004, 6.90102, 6.90208, 6.90218, 6.91454, 13.3872, 6.90082, 7.19141
0.913487, 16.5581, 16.347, 6.83097, 4.30791, 0.211164, 6.97972, 6.83097, 6.831, 6.83104, 6.83206, 7.80824, 6.8394, 6.87023, 6.83116, 6.83217, 6.83276, 6.84181, 14.8405, 6.83097, 7.1485
0.921789, 13.8355, 17.6744, 6.75392, 3.97938, -3.83891, 6.90274, 6.75392, 6.75394, 6.75398, 6.75501, 7.55487, 6.76234, 6.7932, 6.75409, 6.75504, 6.7564, 6.76236, 16.3099, 6.75392, 7.10755
0.930091, 21.1067, 18.9091, 6.67343, 4.80694, 2.19765, 6.8223, 6.67343, 6.67346, 6.6735, 6.67453, 7.3014, 6.68185, 6.71272, 6.6736, 6.67446, 6.67698, 6.67996, 17.6718, 6.67343, 7.07367
0.938393, 17.3097, 19.9328, 6.59173, 4.39428, -2.62314, 6.74062, 6.59173, 6.59176, 6.5918, 6.59283, 7.06367, 6.60015, 6.63103, 6.59189, 6.59266, 6.59683, 6.59679, 18.7932, 6.59173, 7.05041
0.946695, 13.4394, 20.6342, 6.51003, 3.9293, -7.19487, 6.65893, 6.51003, 6.51005, 6.51009, 6.51112, 6.85117, 6.51844, 6.54933, 6.51017, 6.51083, 6.51726, 6.51398, 19.5521, 6.51003, 7.04104
0.954997, 17.9288, 20.9301, 6.42893, 4.46417, -3.0013, 6.57786, 6.42893, 6.42895, 6.429, 6.43002, 6.66759, 6.43733, 6.46823, 6.42906, 6.42962, 6.43892, 6.43206, 19.8582, 6.42893, 7.05042
0.9633, 18.4467, 20.7844, 6.34872, 4.52181, -2.33764, 6.49769, 6.34872, 6.34874, 6.34878, 6.34981, 6.51208, 6.35712, 6.38802, 6.34883, 6.34929, 6.36207, 6.35123, 19.6679, 6.34872, 7.08742
0.971602, 14.2209, 20.2201, 6.26949, 4.02751, -5.99927, 6.41858, 6.26949, 6.26951, 6.26955, 6.27058, 6.38101, 6.27789, 6.30879, 6.26959, 6.26995, 6.28665, 6.27153, 18.9926, 6.26949, 7.16777
0.979904, 20.3559, 19.3217, 6.19127, 4.7282, 1.03418, 6.3406, 6.19127, 6.1913, 6.19134, 6.19237, 6.26962, 6.19967, 6.23057, 6.19137, 6.19164, 6.21245, 6.19295, 17.8963, 6.19127, 7.31679
0.988206, 14.4782, 18.2265, 6.11405, 4.05934, -3.74822, 6.26389, 6.11405, 6.11407, 6.11412, 6.11514, 6.17319, 6.12244, 6.15335, 6.11414, 6.11434, 6.13907, 6.11544, 16.485, 6.11405, 7.57081
0.996508, 24.1999, 17.1071, 6.03776, 5.11858, 7.09274, 6.18861, 6.03776, 6.03778, 6.03782, 6.03885, 6.08776, 6.04615, 6.07706, 6.03784, 6.03799, 6.06605, 6.03891, 14.889, 6.03776, 7.97639
1.00481, 13.8889, 16.1476, 5.96233, 3.98609, -2.25873, 6.11509, 5.96233, 5.96235, 5.96239, 5.96342, 6.01037, 5.97072, 6.00163, 5.96241, 5.96251, 5.99294, 5.96328, 13.2426, 5.96233, 8.58582
1.01311, 20.9806, 15.5154, 5.88764, 4.79381, 5.46517, 6.04381, 5.88763, 5.88766, 5.8877, 5.88873, 5.93895, 5.89603, 5.92694, 5.88772, 5.88778, 5.91936, 5.88842, 11.6653, 5.88764, 9.44863
1.02141, 20.8439, 15.3357, 5.81355, 4.77953, 5.50826, 5.9755, 5.81355, 5.81358, 5.81362, 5.81465, 5.87205, 5.82195, 5.85286, 5.81364, 5.81368, 5.84506, 5.8142, 10.2481, 5.81355, 10.5995
1.02972, 20.1177, 15.6706, 5.73993, 4.70294, 4.44707, 5.91111, 5.73993, 5.73995, 5.73999, 5.74102, 5.80853, 5.74832, 5.77923, 5.74002, 5.74005, 5.76997, 5.74046, 9.04646, 5.73993, 12.0446
1.03802, 22.8461, 16.5076, 5.66661, 4.98459, 6.33851, 5.85177, 5.66661, 5.66664, 5.66668, 5.66771, 5.74727, 5.67501, 5.70591, 5.66671, 5.66673, 5.69417, 5.66704, 8.08148, 5.66661, 13.7499
1.04632, 16.2594, 17.7586, 5.59348, 4.2731, -1.49927, 5.79864, 5.59348, 5.59351, 5.59355, 5.59458, 5.68707, 5.60188, 5.63279, 5.59359, 5.59362, 5.61787, 5.59383, 7.34563, 5.59348, 15.6339
1.05462, 7.86283, 19.2707, 5.52045, 3.14051, -11.4079, 5.75271, 5.52045, 5.52048, 5.52052, 5.52155, 5.62653, 5.52885, 5.55976, 5.52057, 5.52062, 5.54135, 5.52073, 6.81241, 5.52045, 17.5701
1.06293, 22.3155, 20.847, 5.4475, 4.93107, 1.46849, 5.71469, 5.44748, 5.44752, 5.44756, 5.44859, 5.56429, 5.45589, 5.4868, 5.44763, 5.44771, 5.46492, 5.44771, 6.44603, 5.4475, 19.3976
1.07123, 19.4682, 22.2751, 5.37464, 4.63338, -2.80685, 5.68501, 5.37462, 5.37466, 5.3747, 5.37573, 5.49908, 5.38303, 5.41394, 5.37479, 5.37494, 5.38884, 5.3748, 6.20938, 5.37464, 20.9418
1.07953, 18.3628, 23.3587, 5.30196, 4.51252, -4.99593, 5.66434, 5.30193, 5.30198, 5.30202, 5.30305, 5.43001, 5.31035, 5.34125, 5.30215, 5.3024, 5.31334, 5.30208, 6.06928, 5.30196, 22.04
1.08783, 22.125, 23.9469, 5.22958, 4.91173, -1.82189, 5.65476, 5.22955, 5.2296, 5.22964, 5.23067, 5.35672, 5.23797, 5.26887, 5.22981, 5.23024, 5.23861, 5.22967, 5.99883, 5.22958, 22.5665
1.09613, 19.6057, 23.9572, 5.15764, 4.64819, -4.35147, 5.66166, 5.1576, 5.15767, 5.15771, 5.15874, 5.27942, 5.16603, 5.19693, 5.15793, 5.15861, 5.16477, 5.15771, 5.97745, 5.15764, 22.4543
1.10444, 29.8532, 23.3882, 5.08629, 5.64387, 6.46504, 5.69622, 5.08623, 5.08632, 5.08636, 5.08739, 5.19892, 5.09468, 5.12556, 5.08666, 5.08768, 5.0919, 5.08634, 5.98977, 5.08629, 21.7059
1.11274, 13.4351, 22.3202, 5.01563, 3.92875, -8.88511, 5.77796, 5.01556, 5.01566, 5.0157, 5.01673, 5.11636, 5.02403, 5.05487, 5.01609, 5.01759, 5.02006, 5.01567, 6.02397, 5.01563, 20.3932
1.12104, 15.3221, 20.903, 4.94574, 4.16198, -5.58089, 5.9363, 4.94564, 4.94577, 4.94581, 4.94684, 5.03311, 4.95414, 4.98492, 4.94632, 4.94844, 4.94924, 4.94577, 6.07053, 4.94574, 18.6447
1.12934, 11.4808, 19.3325, 4.87663, 3.67162, -7.85167, 6.20998, 4.87649, 4.87666, 4.8767, 4.87773, 4.95044, 4.88502, 4.91572, 4.87736, 4.88025, 4.87941, 4.87665, 6.12145, 4.87663, 16.6247
1.13764, 13.8123, 17.821, 4.80826, 3.97647, -4.00862, 6.64293, 4.80807, 4.80828, 4.80832, 4.80935, 4.86938, 4.81665, 4.8472, 4.80917, 4.813, 4.81046, 4.80827, 6.17004, 4.80826, 14.507
1.14595, 9.67322, 16.5636, 4.74051, 3.41661, -6.89042, 7.27609, 4.74027, 4.74054, 4.74058, 4.74161, 4.79057, 4.7489, 4.77925, 4.74165, 4.7466, 4.74227, 4.74052, 6.2111, 4.74051, 12.4501
1.15425, 16.937, 15.708, 4.67323, 4.35167, 1.22907, 8.13546, 4.67291, 4.67326, 4.6733, 4.67433, 4.71422, 4.68163, 4.71169, 4.67465, 4.68089, 4.67463, 4.67324, 6.24117, 4.67323, 10.5783
1.16255, 11.5099, 15.3298, 4.60621, 3.67558, -3.81987, 9.21866, 4.6058, 4.60624, 4.60628, 4.60731, 4.64019, 4.61461, 4.6443, 4.608, 4.61565, 4.60733, 4.60622, 6.25862, 4.60621, 8.97096
1.17085, 13.3438, 15.421, 4.53921, 3.91711, -2.07728, 10.4834, 4.53868, 4.53924, 4.53928, 4.54031, 4.56806, 4.5476, 4.57682, 4.54148, 4.55064, 4.5401, 4.53921, 6.26351, 4.53921, 7.66192
1.17915, 9.98797, 15.891, 4.47196, 3.46236, -5.903, 11.8427, 4.47127, 4.47198, 4.47202, 4.47305, 4.49726, 4.48035, 4.50901, 4.47489, 4.48558, 4.47267, 4.47196, 6.25701, 4.47196, 6.646
1.18746, 13.6176, 16.5822, 4.40417, 3.95191, -2.9646, 13.1697, 4.40329, 4.4042, 4.40424, 4.40527, 4.42715, 4.41257, 4.44059, 4.40805, 4.42018, 4.40474, 4.40417, 6.24077, 4.40417, 5.89067
1.19576, 12.1707, 17.299, 4.33558, 3.7644, -5.12834, 14.3144, 4.33446, 4.3356, 4.33564, 4.33667, 4.35709, 4.34397, 4.37132, 4.34082, 4.35414, 4.33603, 4.33558, 6.21608, 4.33558, 5.34859
1.20406, 12.7956, 17.8436, 4.26592, 3.8465, -5.04805, 15.1293, 4.26451, 4.26594, 4.26599, 4.26701, 4.28656, 4.27431, 4.30097, 4.27313, 4.28721, 4.26628, 4.26592, 6.18324, 4.26592, 4.96875
1.21236, 10.983, 18.052, 4.19496, 3.6032, -7.06899, 15.498, 4.19318, 4.19498, 4.19502, 4.19605, 4.21511, 4.20335, 4.22935, 4.20494, 4.21914, 4.19524, 4.19496, 6.1412, 4.19496, 4.70415
1.22067, 19.7884, 17.8231, 4.12251, 4.66781, 1.96533, 15.36, 4.12029, 4.12254, 4.12258, 4.12361, 4.14239, 4.13091, 4.15633, 4.13628, 4.14972, 4.12273, 4.12251, 6.08747, 4.12251, 4.51622
1.22897, 9.16414, 17.1329, 4.04845, 3.34128, -7.9688, 14.7235, 4.04568, 4.04847, 4.04851, 4.04954, 4.06818, 4.05684, 4.0818, 4.06717, 4.07883, 4.04862, 4.04845, 6.01847, 4.04845, 4.37596
1.23727, 5.39626, 16.0324, 3.9727, 2.71961, -10.6361, 13.6633, 3.96927, 3.97273, 3.97277, 3.9738, 3.99235, 3.9811, 4.00576, 3.99764, 4.00639, 3.97283, 3.9727, 5.93014, 3.9727, 4.26329
1.24557, 14.1899, 14.6292, 3.89529, 4.02367, -0.439307, 12.3042, 3.89106, 3.89532, 3.89536, 3.89639, 3.91489, 3.90369, 3.92827, 3.92758, 3.9324, 3.89539, 3.89529, 5.81866, 3.89529, 4.16529
1.25387, 13.1948, 13.0612, 3.81633, 3.89805, 0.133628, 10.7947, 3.81113, 3.81635, 3.81639, 3.81742, 3.83589, 3.82472, 3.84952, 3.8568, 3.85698, 3.8164, 3.81633, 5.68131, 3.81633, 4.07428
1.26218, 11.4066, 11.4666, 3.736, 3.6615, -0.0599709, 9.27907, 3.72964, 3.73602, 3.73606, 3.73709, 3.75553, 3.74439, 3.76977, 3.78499, 3.78031, 3.73605, 3.736, 5.51714, 3.736, 3.9861
1.27048, 15.7418, 9.96099, 3.65459, 4.2121, 5.78077, 7.87471, 3.64685, 3.65461, 3.65465, 3.65568, 3.67409, 3.66298, 3.68944, 3.71173, 3.70268, 3.65463, 3.65459, 5.32748, 3.65459, 3.89878
1.27878, 6.25341, 8.62385, 3.57244, 2.87287, -2.37044, 6.65915, 3.56307, 3.57247, 3.57251, 3.57353, 3.59192, 3.58083, 3.60898, 3.63666, 3.62441, 3.57247, 3.57244, 5.11611, 3.57244, 3.81166
1.28708, 8.35523, 7.49531, 3.48994, 3.21795, 0.859926, 5.66778, 3.47863, 3.48997, 3.49001, 3.49104, 3.5094, 3.49833, 3.52896, 3.55948, 3.5459, 3.48996, 3.48994, 4.8891, 3.48994, 3.72475
1.29538, 11.5573, 6.58195, 3.40748, 3.68203, 4.97539, 4.9002, 3.39389, 3.40751, 3.40755, 3.40858, 3.42692, 3.41588, 3.44994, 3.48013, 3.46755, 3.4075, 3.40748, 4.65416, 3.40748, 3.63837
1.30369, 8.9855, 5.86721, 3.32546, 3.31444, 3.11829, 4.33158, 3.30918, 3.32549, 3.32553, 3.32656, 3.34488, 3.33385, 3.3725, 3.39885, 3.38978, 3.32547, 3.32546, 4.41987, 3.32546, 3.55294
1.31199, 9.09227, 5.32222, 3.24422, 3.33051, 3.77005, 3.92458, 3.2248, 3.24425, 3.24429, 3.24532, 3.26363, 3.25261, 3.29715, 3.31614, 3.31304, 3.24423, 3.24422, 4.19457, 3.24422, 3.46886
1.32029, 7.55009, 4.91505, 3.16407, 3.09032, 2.63503, 3.6396, 3.14099, 3.1641, 3.16414, 3.16517, 3.18347, 3.17246, 3.22434, 3.23282, 3.23788, 3.16408, 3.16407, 3.98536, 3.16407, 3.38644
1.32859, 4.21894, 4.61679, 3.08526, 2.49378, -0.397845, 3.44151, 3.05793, 3.08528, 3.08532, 3.08635, 3.10464, 3.09365, 3.15443, 3.14985, 3.16512, 3.08526, 3.08526, 3.79728, 3.08526, 3.3059
1.3369, 13.538, 4.40489, 3.00798, 3.94183, 9.13314, 3.30311, 2.97574, 3.00801, 3.00805, 3.00908, 3.02736, 3.01637, 3.08768, 3.06841, 3.09628, 3.00798, 3.00798, 3.63298, 3.00798, 3.22737
1.3452, 7.2213, 4.26467, 2.9324, 3.03666, 2.95663, 3.20582, 2.8945, 2.93243, 2.93247, 2.9335, 2.95178, 2.9408, 3.02427, 2.98984, 3.03428, 2.93241, 2.9324, 3.49261, 2.9324, 3.15092
1.3535, 7.4596, 4.19019, 2.85866, 3.07565, 3.26941, 3.1388, 2.81424, 2.85868, 2.85872, 2.85975, 2.87803, 2.86705, 2.96431, 2.91579, 2.98472, 2.85866, 2.85866, 3.3743, 2.85866, 3.0766
1.3618, 10.3469, 4.18521, 2.78685, 3.51382, 6.16173, 3.09713, 2.73497, 2.78687, 2.78692, 2.78794, 2.80622, 2.79524, 2.90786, 2.84852, 2.95786, 2.78685, 2.78685, 3.27473, 2.78685, 3.00441
1.3701, 13.9806, 4.26488, 2.7171, 3.99757, 9.71569, 3.07967, 2.6567, 2.71712, 2.71716, 2.71819, 2.73647, 2.72549, 2.85496, 2.79121, 2.97132, 2.7171, 2.7171, 3.18987, 2.7171, 2.93441
1.37841, 11.7401, 4.45776, 2.64953, 3.70676, 7.28232, 3.08694, 2.57942, 2.64955, 2.64959, 2.65062, 2.66889, 2.65791, 2.80563, 2.74829, 3.05337, 2.64953, 2.64953, 3.11559, 2.64953, 2.86664
1.38671, 9.95053, 4.80743, 2.58428, 3.45695, 5.1431, 3.11909, 2.50316, 2.5843, 2.58434, 2.58537, 2.60363, 2.59266, 2.75992, 2.72567, 3.24585, 2.58428, 2.58428, 3.04817, 2.58428, 2.80119
1.39501, 9.76081, 5.37212, 2.52152, 3.4294, 4.38868, 3.17423, 2.42795, 2.52155, 2.52159, 2.52261, 2.54085, 2.52989, 2.7179, 2.73055, 3.60541, 2.52152, 2.52152, 2.98459, 2.52152, 2.73817
1.40331, 17.4715, 6.22035, 2.46147, 4.41265, 11.2512, 3.24728, 2.35383, 2.46149, 2.46153, 2.46256, 2.48076, 2.46983, 2.67967, 2.77069, 4.20086, 2.46147, 2.46147, 2.92266, 2.46147, 2.67771
1.41161, 17.9795, 7.4207, 2.40436, 4.46984, 10.5588, 3.3296, 2.28089, 2.40438, 2.40442, 2.40544, 2.4236, 2.41269, 2.64534, 2.85298, 5.10482, 2.40436, 2.40436, 2.86103, 2.40436, 2.61997
1.41992, 15.7293, 9.02498, 2.35045, 4.21061, 6.70428, 3.40954, 2.20924, 2.35048, 2.35052, 2.35154, 2.36961, 2.35875, 2.61509, 2.98151, 6.37828, 2.35045, 2.35045, 2.79909, 2.35045, 2.56512
1.42822, 18.2334, 11.0463, 2.30005, 4.49815, 7.18706, 3.47392, 2.13899, 2.30007, 2.30011, 2.30112, 2.31908, 2.30829, 2.58909, 3.15526, 8.04967, 2.30005, 2.30005, 2.73685, 2.30005, 2.51335
1.43652, 20.4357, 13.4366, 2.25344, 4.73663, 6.99901, 3.51009, 2.07027, 2.25347, 2.25351, 2.25451, 2.27231, 2.26161, 2.56755, 3.36636, 10.092, 2.25344, 2.25344, 2.67479, 2.25344, 2.46488
1.44482, 24.6664, 16.0709, 2.21092, 5.16395, 8.59549, 3.5082, 2.00322, 2.21094, 2.21098, 2.21197, 2.22957, 2.21899, 2.55068, 3.59935, 12.4057, 2.21092, 2.21092, 2.61375, 2.21092, 2.41993
1.45313, 26.5285, 18.7461, 2.17273, 5.34121, 7.78236, 3.46314, 1.93795, 2.17276, 2.17279, 2.17377, 2.19112, 2.18069, 2.53869, 3.83228, 14.8148, 2.17273, 2.17273, 2.55474, 2.17273, 2.37872
1.46143, 20.7629, 21.201, 2.13907, 4.77105, -0.438108, 3.37549, 1.87457, 2.13909, 2.13913, 2.14009, 2.15713, 2.14689, 2.53174, 4.0396, 17.0822, 2.13907, 2.13907, 2.49889, 2.13907, 2.34148
1.46973, 17.9757, 23.155, 2.11003, 4.46942, -5.17928, 3.25146, 1.81315, 2.11005, 2.11009, 2.11102, 2.12773, 2.11769, 2.52997, 4.19655, 18.945, 2.11003, 2.11003, 2.44725, 2.11003, 2.30841
1.47803, 21.9759, 24.3609, 2.08559, 4.89652, -2.38497, 3.10159, 1.75374, 2.08562, 2.08565, 2.08657, 2.10292, 2.09309, 2.53342, 4.28386, 20.1637, 2.08559, 2.08559, 2.40073, 2.08559, 2.27965
1.48633, 15.9759, 24.6566, 2.06562, 4.2398, -8.68072, 2.9388, 1.69635, 2.06565, 2.06568, 2.06657, 2.08255, 2.07294, 2.54204, 4.29151, 20.5719, 2.06562, 2.06562, 2.36003, 2.06562, 2.25525
1.49464, 24.5248, 24.0016, 2.04985, 5.15023, 0.523249, 2.7761, 1.64096, 2.04988, 2.04991, 2.05078, 2.0664, 2.05701, 2.55565, 4.2205, 20.1132, 2.04985, 2.04985, 2.32555, 2.04985, 2.23517
1.50294, 23.5966, 22.4857, 2.03793, 5.05931, 1.11085, 2.62465, 1.58752, 2.03795, 2.03798, 2.03883, 2.05412, 2.04492, 2.57398, 4.08209, 18.8539, 2.03793, 2.03793, 2.29738, 2.03793, 2.21923
1.51124, 14.3647, 20.3096, 2.02945, 4.04534, -5.94482, 2.49245, 1.53594, 2.02947, 2.0295, 2.03034, 2.04532, 2.0363, 2.5967, 3.89486, 16.9665, 2.02945, 2.02945, 2.2754, 2.02945, 2.20719
1.51954, 13.6705, 17.7401, 2.02406, 3.95859, -4.0696, 2.3839, 1.48611, 2.02408, 2.02411, 2.02493, 2.03966, 2.0308, 2.6235, 3.68056, 14.691, 2.02406, 2.02406, 2.25928, 2.02406, 2.1988
1.52784, 10.859, 15.0567, 2.02152, 3.58595, -4.19773, 2.30013, 1.43787, 2.02154, 2.02157, 2.02238, 2.03691, 2.02817, 2.65415, 3.45995, 12.2847, 2.02152, 2.02152, 2.24866, 2.02152, 2.19385
1.53615, 18.4126, 12.5029, 2.02182, 4.51804, 5.90974, 2.23981, 1.39108, 2.02184, 2.02187, 2.02267, 2.03704, 2.02839, 2.68864, 3.24979, 9.97552, 2.02182, 2.02182, 2.24325, 2.02182, 2.19228
1.54445, 14.5584, 10.2527, 2.02517, 4.0692, 4.30565, 2.20022, 1.34555, 2.02519, 2.02522, 2.02601, 2.04027, 2.03169, 2.72729, 3.06127, 7.93006, 2.02517, 2.02517, 2.24291, 2.02517, 2.19427
1.55275, 15.9856, 8.40032, 2.03206, 4.24095, 7.58532, 2.17819, 1.30109, 2.03207, 2.03211, 2.03289, 2.04707, 2.03854, 2.77088, 2.90015, 6.24104, 2.03206, 2.03206, 2.24773, 2.03206, 2.20021
1.56105, 11.9856, 6.96731, 2.04319, 3.73973, 5.01824, 2.17076, 1.25753, 2.04321, 2.04324, 2.04402, 2.05815, 2.04965, 2.82103, 2.76787, 4.93257, 2.04319, 2.04319, 2.25801, 2.04319, 2.21071
1.56936, 11.6894, 5.92339, 2.05941, 3.69992, 5.766, 2.17561, 1.2147, 2.05943, 2.05946, 2.06024, 2.07434, 2.06585, 2.8809, 2.66316, 3.97775, 2.05941, 2.05941, 2.27424, 2.05941, 2.22652
1.57766, 17.595, 5.21128, 2.08161, 4.42663, 12.3837, 2.19114, 1.17245, 2.08163, 2.08166, 2.08244, 2.09651, 2.08804, 2.95682, 2.58356, 3.32014, 2.08161, 2.08161, 2.29697, 2.08161, 2.24848
1.58596, 15.2739, 4.77103, 2.11061, 4.15619, 10.5029, 2.21638, 1.13067, 2.11063, 2.11066, 2.11144, 2.1255, 2.11704, 3.06157, 2.52649, 2.89336, 2.11061, 2.11061, 2.32675, 2.11061, 2.27733
1.59426, 19.654, 4.56044, 2.14712, 4.65338, 15.0935, 2.2508, 1.08926, 2.14713, 2.14717, 2.14794, 2.162, 2.15354, 3.22057, 2.48979, 2.63485, 2.14712, 2.14712, 2.36407, 2.14712, 2.31375
1.60256, 25.7407, 4.57303, 2.19167, 5.26695, 21.1677, 2.29418, 1.04818, 2.19168, 2.19171, 2.19249, 2.20654, 2.19808, 3.48227, 2.4719, 2.49327, 2.19167, 2.19167, 2.4093, 2.19167, 2.35824
1.61087, 43.7157, 4.856, 2.24464, 6.76134, 38.8597, 2.34645, 1.00739, 2.24466, 2.24469, 2.24547, 2.25951, 2.25106, 3.9344, 2.47174, 2.43055, 2.24464, 2.24464, 2.46268, 2.24464, 2.41116
1.61917, 43.0189, 5.5308, 2.30628, 6.70961, 37.4881, 2.40761, 0.966902, 2.3063, 2.30633, 2.30711, 2.32115, 2.3127, 4.72612, 2.48854, 2.42064, 2.30628, 2.30628, 2.52438, 2.30628, 2.47274
1.62747, 52.1208, 6.81661, 2.37676, 7.35669, 45.3042, 2.47768, 0.92674, 2.37678, 2.37681, 2.37759, 2.39162, 2.38317, 6.0946, 2.52165, 2.44677, 2.37676, 2.37676, 2.59447, 2.37676, 2.5431
1.63577, 57.6539, 9.05169, 2.45621, 7.7236, 48.6022, 2.55671, 0.886943, 2.45623, 2.45626, 2.45703, 2.47105, 2.46261, 8.38947, 2.57042, 2.49863, 2.45621, 2.45621, 2.67302, 2.45621, 2.62235
1.64407, 69.9053, 12.7028, 2.54475, 8.4797, 57.2025, 2.64477, 0.847563, 2.54476, 2.5448, 2.54557, 2.55955, 2.55114, 12.0848, 2.63422, 2.57002, 2.54475, 2.54475, 2.7601, 2.54475, 2.71054
1.65238, 68.744, 18.3465, 2.64253, 8.41095, 50.3976, 2.74197, 0.808664, 2.64255, 2.64258, 2.64335, 2.65728, 2.64891, 17.7619, 2.71239, 2.65723, 2.64253, 2.64253, 2.85581, 2.64253, 2.80774
1.66068, 87.5844, 26.6066, 2.74975, 9.46491, 60.9778, 2.84845, 0.770317, 2.74977, 2.7498, 2.75056, 2.76442, 2.7561, 26.0483, 2.80432, 2.75805, 2.74975, 2.74975, 2.96026, 2.74975, 2.91407
1.66898, 88.9648, 38.0374, 2.86663, 9.53755, 50.9274, 2.96437, 0.732603, 2.86665, 2.86668, 2.86744, 2.88119, 2.87295, 37.5006, 2.90947, 2.87117, 2.86663, 2.86663, 3.07361, 2.86663, 3.02962
1.67728, 87.0743, 52.9582, 2.99346, 9.43792, 34.1161, 3.08991, 0.695605, 2.99347, 2.9935, 2.99425, 3.00784, 2.99973, 52.4402, 3.02741, 2.99584, 2.99346, 2.99346, 3.19607, 2.99346, 3.15454
1.68558, 107.618, 71.2644, 3.13047, 10.4698, 36.3532, 3.22528, 0.659419, 3.13049, 3.13052, 3.13126, 3.14463, 3.13669, 70.7639, 3.15779, 3.13168, 3.13047, 3.13047, 3.32783, 3.13047, 3.28897
1.69389, 117.155, 92.2713, 3.27795, 10.9158, 24.8837, 3.37069, 0.624141, 3.27797, 3.27799, 3.27871, 3.2918, 3.28411, 91.7884, 3.30037, 3.27853, 3.27795, 3.27795, 3.46916, 3.27795, 3.43311
1.70219, 120.835, 114.645, 3.43606, 11.0831, 6.19045, 3.52629, 0.589873, 3.43608, 3.4361, 3.4368, 3.44954, 3.44217, 114.18, 3.45491, 3.43633, 3.43606, 3.43606, 3.62027, 3.43606, 3.58711
1.71049, 123.138, 136.48, 3.60485, 11.1865, -13.3419, 3.69217, 0.556712, 3.60487, 3.60489, 3.60557, 3.6179, 3.61092, 136.033, 3.62114, 3.60497, 3.60485, 3.60485, 3.78133, 3.60485, 3.75106
1.71879, 120.48, 155.538, 3.7841, 11.0671, -35.0574, 3.86817, 0.524756, 3.78411, 3.78414, 3.78479, 3.79666, 3.79017, 155.111, 3.79858, 3.78415, 3.7841, 3.7841, 3.95232, 3.7841, 3.9249
1.7271, 147.16, 169.621, 3.97315, 12.2131, -22.4609, 4.05378, 0.494089, 3.97317, 3.97319, 3.97381, 3.98519, 3.97928, 169.213, 3.98638, 3.97317, 3.97315, 3.97315, 4.13287, 3.97315, 4.10818
1.7354, 125.261, 176.994, 4.17071, 11.281, -51.7323, 4.24785, 0.464788, 4.17072, 4.17075, 4.17134, 4.18222, 4.17697, 176.605, 4.18308, 4.17072, 4.17071, 4.17071, 4.322, 4.17071, 4.29989
1.7437, 146.988, 176.744, 4.37452, 12.206, -29.7567, 4.44832, 0.436909, 4.37454, 4.37456, 4.37512, 4.38553, 4.38102, 176.374, 4.38632, 4.37453, 4.37452, 4.37452, 4.51782, 4.37452, 4.49808
1.752, 134.142, 168.979, 4.58111, 11.668, -34.8364, 4.65189, 0.410495, 4.58112, 4.58114, 4.58168, 4.59165, 4.58796, 168.624, 4.59252, 4.58111, 4.58111, 4.58111, 4.71715, 4.58111, 4.69957
1.7603, 123.806, 154.796, 4.78549, 11.2163, -30.9903, 4.85373, 0.385564, 4.7855, 4.78552, 4.78605, 4.79564, 4.79284, 154.455, 4.79662, 4.78549, 4.78549, 4.78549, 4.91532, 4.78549, 4.89965
1.76861, 129.791, 136.046, 4.98114, 11.48, -6.25453, 5.04744, 0.362116, 4.98115, 4.98117, 4.98169, 4.99097, 4.98913, 135.714, 4.99203, 4.98114, 4.98114, 4.98114, 5.10599, 4.98114, 5.09197
