   PIQUANT 0.0.0-main  ps__0097_0675553164_000PTFE_shot_3.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, S_K, Si_K, Br_L, Al_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
6.15091, 193.059, 204.744, 204.741, 13.9663, -11.6854, 204.741, 0, 204.741, 204.741, 204.744, 204.741, 204.741, 204.741, 204.741, 204.741, 204.741, 204.741, 204.741, 204.741, 204.741
6.15896, 183.09, 205.099, 205.096, 13.6048, -22.0094, 205.096, 0, 205.096, 205.096, 205.099, 205.096, 205.096, 205.096, 205.096, 205.096, 205.096, 205.096, 205.096, 205.096, 205.096
6.16701, 185.135, 205.453, 205.449, 13.6797, -20.3172, 205.449, 0, 205.449, 205.449, 205.452, 205.449, 205.449, 205.449, 205.449, 205.449, 205.449, 205.449, 205.449, 205.449, 205.449
6.17506, 196.065, 205.804, 205.8, 14.0735, -9.73915, 205.8, 0, 205.8, 205.801, 205.803, 205.8, 205.8, 205.8, 205.8, 205.8, 205.8, 205.8, 205.8, 205.8, 205.8
6.18312, 171.13, 206.152, 206.149, 13.1579, -35.0225, 206.149, 0, 206.149, 206.149, 206.152, 206.149, 206.149, 206.149, 206.149, 206.149, 206.149, 206.149, 206.149, 206.149, 206.149
6.19117, 184.486, 206.499, 206.495, 13.656, -22.0124, 206.495, 0, 206.495, 206.496, 206.498, 206.495, 206.495, 206.495, 206.495, 206.495, 206.495, 206.495, 206.495, 206.495, 206.495
6.19922, 161.818, 206.842, 206.838, 12.7991, -45.0239, 206.838, 0, 206.839, 206.839, 206.842, 206.838, 206.838, 206.838, 206.838, 206.838, 206.838, 206.838, 206.838, 206.838, 206.838
6.20727, 177.784, 207.182, 207.179, 13.4083, -29.3988, 207.179, 0, 207.179, 207.179, 207.182, 207.179, 207.179, 207.179, 207.179, 207.179, 207.179, 207.179, 207.179, 207.179, 207.179
6.21532, 176.108, 207.519, 207.516, 13.3457, -31.4113, 207.516, 0, 207.516, 207.516, 207.519, 207.516, 207.516, 207.516, 207.516, 207.516, 207.516, 207.516, 207.516, 207.516, 207.516
6.22338, 179.355, 207.853, 207.849, 13.4668, -28.498, 207.849, 0, 207.849, 207.849, 207.852, 207.849, 207.849, 207.849, 207.849, 207.849, 207.849, 207.849, 207.849, 207.849, 207.849
6.23143, 188.455, 208.183, 208.179, 13.8005, -19.728, 208.179, 0, 208.179, 208.179, 208.182, 208.179, 208.179, 208.179, 208.179, 208.179, 208.179, 208.179, 208.179, 208.179, 208.179
6.23948, 183.549, 208.509, 208.505, 13.6216, -24.9599, 208.505, 0, 208.505, 208.505, 208.508, 208.505, 208.505, 208.505, 208.505, 208.505, 208.505, 208.505, 208.505, 208.505, 208.505
6.24753, 196.371, 208.831, 208.827, 14.0844, -12.4599, 208.827, 0, 208.827, 208.827, 208.83, 208.827, 208.827, 208.827, 208.827, 208.827, 208.827, 208.827, 208.827, 208.827, 208.827
6.25559, 202.012, 209.149, 209.144, 14.2833, -7.13692, 209.144, 0, 209.145, 209.145, 209.148, 209.144, 209.144, 209.144, 209.144, 209.144, 209.144, 209.144, 209.144, 209.144, 209.144
6.26364, 197.464, 209.463, 209.458, 14.1232, -11.9986, 209.458, 0, 209.458, 209.458, 209.462, 209.458, 209.458, 209.458, 209.458, 209.458, 209.458, 209.458, 209.458, 209.458, 209.458
6.27169, 179.472, 209.772, 209.767, 13.4711, -30.3004, 209.767, 0, 209.767, 209.767, 209.771, 209.767, 209.767, 209.767, 209.767, 209.767, 209.767, 209.767, 209.767, 209.767, 209.767
6.27974, 197.047, 210.077, 210.072, 14.1084, -13.0299, 210.072, 0, 210.072, 210.072, 210.076, 210.072, 210.072, 210.072, 210.072, 210.072, 210.072, 210.072, 210.072, 210.072, 210.072
6.28779, 171.05, 210.377, 210.372, 13.1549, -39.3272, 210.372, 0, 210.372, 210.372, 210.377, 210.372, 210.372, 210.372, 210.372, 210.372, 210.372, 210.372, 210.372, 210.372, 210.372
6.29585, 171.675, 210.673, 210.667, 13.1786, -38.9981, 210.667, 0, 210.668, 210.668, 210.673, 210.667, 210.667, 210.667, 210.667, 210.667, 210.667, 210.668, 210.667, 210.667, 210.667
6.3039, 176.873, 210.964, 210.958, 13.3743, -34.0914, 210.958, 0, 210.958, 210.959, 210.964, 210.958, 210.958, 210.958, 210.958, 210.958, 210.958, 210.958, 210.958, 210.958, 210.958
6.31195, 209.536, 211.25, 211.244, 14.5443, -1.71437, 211.244, 0, 211.244, 211.245, 211.25, 211.244, 211.244, 211.244, 211.244, 211.244, 211.244, 211.244, 211.244, 211.244, 211.244
6.32, 183.487, 211.532, 211.526, 13.6193, -28.0454, 211.526, 0, 211.526, 211.526, 211.531, 211.526, 211.526, 211.526, 211.526, 211.526, 211.526, 211.526, 211.526, 211.526, 211.526
6.32805, 191.464, 211.809, 211.802, 13.9091, -20.3445, 211.802, 0, 211.802, 211.802, 211.808, 211.802, 211.802, 211.802, 211.802, 211.802, 211.802, 211.802, 211.802, 211.802, 211.802
6.33611, 199.04, 212.08, 212.073, 14.1789, -13.0406, 212.073, 0, 212.074, 212.074, 212.08, 212.073, 212.073, 212.073, 212.073, 212.073, 212.073, 212.073, 212.073, 212.073, 212.073
6.34416, 205.806, 212.347, 212.34, 14.4155, -6.54083, 212.34, 0, 212.34, 212.34, 212.347, 212.34, 212.34, 212.34, 212.34, 212.34, 212.34, 212.34, 212.34, 212.34, 212.34
6.35221, 200.231, 212.609, 212.602, 14.2208, -12.3785, 212.602, 0, 212.602, 212.602, 212.609, 212.602, 212.602, 212.602, 212.602, 212.602, 212.602, 212.602, 212.602, 212.602, 212.602
6.36026, 168.151, 212.866, 212.858, 13.0442, -44.7157, 212.858, 0, 212.858, 212.859, 212.866, 212.858, 212.858, 212.858, 212.858, 212.858, 212.858, 212.858, 212.858, 212.858, 212.858
6.36831, 188.772, 213.118, 213.11, 13.812, -24.346, 213.11, 0, 213.11, 213.11, 213.118, 213.11, 213.11, 213.11, 213.11, 213.11, 213.11, 213.11, 213.11, 213.11, 213.11
6.37637, 176.167, 213.365, 213.357, 13.3479, -37.1981, 213.357, 0, 213.357, 213.357, 213.365, 213.357, 213.357, 213.357, 213.357, 213.357, 213.357, 213.357, 213.357, 213.357, 213.357
6.38442, 195.423, 213.608, 213.598, 14.0507, -18.185, 213.598, 0, 213.598, 213.599, 213.607, 213.598, 213.598, 213.598, 213.598, 213.598, 213.598, 213.598, 213.598, 213.598, 213.598
6.39247, 204.387, 213.845, 213.835, 14.3662, -9.45821, 213.835, 0, 213.835, 213.836, 213.844, 213.835, 213.835, 213.835, 213.835, 213.835, 213.835, 213.835, 213.835, 213.835, 213.835
6.40052, 197.038, 214.077, 214.067, 14.1081, -17.0387, 214.067, 0, 214.067, 214.067, 214.077, 214.067, 214.067, 214.067, 214.067, 214.067, 214.067, 214.067, 214.067, 214.067, 214.067
6.40857, 230.459, 214.304, 214.294, 15.2466, 16.1551, 214.294, 0, 214.294, 214.294, 214.304, 214.294, 214.294, 214.294, 214.294, 214.294, 214.294, 214.294, 214.294, 214.294, 214.294
6.41663, 203.175, 214.527, 214.516, 14.3239, -11.3518, 214.516, 0, 214.516, 214.516, 214.526, 214.516, 214.516, 214.516, 214.516, 214.516, 214.516, 214.516, 214.516, 214.516, 214.516
6.42468, 220.027, 214.744, 214.733, 14.9006, 5.28268, 214.733, 0, 214.733, 214.733, 214.744, 214.733, 214.733, 214.733, 214.733, 214.733, 214.733, 214.733, 214.733, 214.733, 214.733
6.43273, 208.973, 214.957, 214.945, 14.5249, -5.9838, 214.945, 0, 214.945, 214.945, 214.956, 214.945, 214.945, 214.945, 214.945, 214.945, 214.945, 214.945, 214.945, 214.945, 214.945
6.44078, 222.201, 215.164, 215.152, 14.9733, 7.03644, 215.152, 0, 215.152, 215.153, 215.164, 215.152, 215.152, 215.152, 215.152, 215.152, 215.152, 215.152, 215.152, 215.152, 215.152
6.44884, 225.463, 215.367, 215.355, 15.0819, 10.0958, 215.355, 0, 215.355, 215.355, 215.366, 215.355, 215.355, 215.355, 215.355, 215.355, 215.355, 215.355, 215.355, 215.355, 215.355
6.45689, 239.859, 215.565, 215.552, 15.5518, 24.2942, 215.552, 0, 215.552, 215.553, 215.564, 215.552, 215.552, 215.552, 215.552, 215.552, 215.552, 215.552, 215.552, 215.552, 215.552
6.46494, 230.894, 215.758, 215.745, 15.2609, 15.1362, 215.745, 0, 215.745, 215.745, 215.757, 215.745, 215.745, 215.745, 215.745, 215.745, 215.745, 215.745, 215.745, 215.745, 215.745
6.47299, 226.83, 215.946, 215.933, 15.1271, 10.8841, 215.933, 0, 215.933, 215.933, 215.945, 215.933, 215.933, 215.933, 215.933, 215.933, 215.933, 215.933, 215.933, 215.933, 215.933
6.48104, 202.993, 216.129, 216.116, 14.3176, -13.1365, 216.116, 0, 216.116, 216.116, 216.128, 216.116, 216.116, 216.116, 216.116, 216.116, 216.116, 216.116, 216.116, 216.116, 216.116
6.4891, 241.666, 216.308, 216.294, 15.6098, 25.3584, 216.294, 0, 216.294, 216.294, 216.307, 216.294, 216.294, 216.294, 216.294, 216.294, 216.294, 216.294, 216.294, 216.294, 216.294
6.49715, 220.744, 216.481, 216.467, 14.9246, 4.26328, 216.467, 0, 216.467, 216.468, 216.48, 216.467, 216.467, 216.467, 216.467, 216.467, 216.467, 216.467, 216.467, 216.467, 216.467
6.5052, 229.113, 216.65, 216.636, 15.2024, 12.463, 216.636, 0, 216.636, 216.637, 216.649, 216.636, 216.636, 216.636, 216.636, 216.636, 216.636, 216.636, 216.636, 216.636, 216.636
6.51325, 210.097, 216.814, 216.8, 14.5636, -6.71721, 216.8, 0, 216.8, 216.801, 216.813, 216.8, 216.8, 216.8, 216.8, 216.8, 216.8, 216.8, 216.8, 216.8, 216.8
6.5213, 216.234, 216.974, 216.959, 14.7728, -0.739624, 216.959, 0, 216.959, 216.96, 216.973, 216.959, 216.959, 216.959, 216.959, 216.959, 216.959, 216.959, 216.959, 216.959, 216.959
6.52936, 256.391, 217.129, 217.114, 16.0745, 39.262, 217.114, 0, 217.114, 217.115, 217.128, 217.114, 217.114, 217.114, 217.114, 217.114, 217.114, 217.114, 217.114, 217.114, 217.114
6.53741, 231.534, 217.279, 217.264, 15.2818, 14.2549, 217.264, 0, 217.264, 217.265, 217.278, 217.264, 217.264, 217.264, 217.264, 217.264, 217.264, 217.264, 217.264, 217.264, 217.264
6.54546, 218.184, 217.424, 217.409, 14.8386, 0.75943, 217.409, 0, 217.41, 217.411, 217.423, 217.409, 217.409, 217.409, 217.409, 217.409, 217.409, 217.409, 217.409, 217.409, 217.409
6.55351, 218.683, 217.565, 217.55, 14.8554, 1.11751, 217.55, 0, 217.55, 217.552, 217.564, 217.55, 217.55, 217.55, 217.55, 217.55, 217.55, 217.55, 217.55, 217.55, 217.55
6.56156, 209.721, 217.702, 217.686, 14.5506, -7.98096, 217.686, 0, 217.687, 217.688, 217.7, 217.686, 217.686, 217.686, 217.686, 217.686, 217.686, 217.686, 217.686, 217.686, 217.686
6.56962, 227.677, 217.833, 217.818, 15.1551, 9.84393, 217.818, 0, 217.818, 217.82, 217.831, 217.818, 217.818, 217.818, 217.818, 217.818, 217.818, 217.818, 217.818, 217.818, 217.818
6.57767, 233.497, 217.961, 217.945, 15.3459, 15.5369, 217.945, 0, 217.946, 217.947, 217.958, 217.945, 217.945, 217.945, 217.945, 217.945, 217.945, 217.945, 217.945, 217.945, 217.945
6.58572, 220.954, 218.083, 218.068, 14.9316, 2.87094, 218.068, 0, 218.068, 218.07, 218.081, 218.068, 218.068, 218.068, 218.068, 218.068, 218.068, 218.068, 218.068, 218.068, 218.068
6.59377, 187.101, 218.201, 218.186, 13.7514, -31.1005, 218.186, 0, 218.186, 218.189, 218.199, 218.186, 218.186, 218.186, 218.186, 218.186, 218.186, 218.186, 218.186, 218.186, 218.186
6.60183, 181.006, 218.315, 218.3, 13.528, -37.3089, 218.3, 0, 218.3, 218.303, 218.312, 218.3, 218.3, 218.3, 218.3, 218.3, 218.3, 218.3, 218.3, 218.3, 218.3
6.60988, 199.555, 218.425, 218.409, 14.197, -18.8693, 218.409, 0, 218.409, 218.412, 218.421, 218.409, 218.409, 218.409, 218.409, 218.409, 218.409, 218.409, 218.409, 218.409, 218.409
6.61793, 209.334, 218.529, 218.514, 14.5373, -9.19571, 218.514, 0, 218.514, 218.517, 218.526, 218.514, 218.514, 218.514, 218.514, 218.514, 218.514, 218.514, 218.514, 218.514, 218.514
6.62598, 195.023, 218.63, 218.614, 14.0365, -23.6068, 218.614, 0, 218.614, 218.618, 218.626, 218.614, 218.614, 218.614, 218.614, 218.614, 218.614, 218.614, 218.614, 218.614, 218.614
6.63403, 195.303, 218.726, 218.71, 14.0465, -23.4233, 218.71, 0, 218.711, 218.715, 218.722, 218.71, 218.71, 218.71, 218.71, 218.71, 218.71, 218.71, 218.71, 218.71, 218.71
6.64209, 173.607, 218.818, 218.802, 13.2517, -45.2111, 218.802, 0, 218.802, 218.807, 218.813, 218.802, 218.802, 218.802, 218.802, 218.802, 218.802, 218.802, 218.802, 218.802, 218.802
6.65014, 197.397, 218.906, 218.89, 14.1208, -21.509, 218.89, 0, 218.89, 218.895, 218.9, 218.89, 218.89, 218.89, 218.89, 218.89, 218.89, 218.89, 218.89, 218.89, 218.89
6.65819, 192.776, 218.989, 218.973, 13.9562, -26.2128, 218.973, 0, 218.973, 218.979, 218.983, 218.973, 218.973, 218.973, 218.973, 218.973, 218.973, 218.973, 218.973, 218.973, 218.973
6.66624, 186.23, 219.068, 219.052, 13.7197, -32.8385, 219.052, 0, 219.052, 219.058, 219.062, 219.052, 219.052, 219.052, 219.052, 219.052, 219.052, 219.052, 219.052, 219.052, 219.052
6.67429, 186, 219.143, 219.126, 13.7113, -33.1437, 219.126, 0, 219.126, 219.133, 219.136, 219.126, 219.126, 219.126, 219.126, 219.126, 219.126, 219.126, 219.126, 219.126, 219.126
6.68235, 195.034, 219.214, 219.197, 14.0369, -24.1798, 219.197, 0, 219.197, 219.204, 219.206, 219.197, 219.197, 219.197, 219.197, 219.197, 219.197, 219.197, 219.197, 219.197, 219.197
6.6904, 174.126, 219.281, 219.263, 13.2713, -45.1542, 219.263, 0, 219.263, 219.271, 219.272, 219.263, 219.263, 219.263, 219.263, 219.263, 219.263, 219.263, 219.263, 219.263, 219.263
6.69845, 179.074, 219.343, 219.325, 13.4564, -40.2695, 219.325, 0, 219.325, 219.334, 219.334, 219.325, 219.325, 219.325, 219.325, 219.325, 219.325, 219.325, 219.325, 219.325, 219.325
6.7065, 180.496, 219.402, 219.383, 13.5091, -38.9059, 219.383, 0, 219.383, 219.393, 219.392, 219.383, 219.383, 219.383, 219.383, 219.383, 219.383, 219.383, 219.383, 219.383, 219.383
6.71455, 184.103, 219.456, 219.437, 13.6419, -35.3532, 219.437, 0, 219.437, 219.447, 219.445, 219.437, 219.437, 219.437, 219.437, 219.437, 219.437, 219.437, 219.437, 219.437, 219.437
6.72261, 186.019, 219.506, 219.486, 13.712, -33.4873, 219.486, 0, 219.486, 219.498, 219.495, 219.486, 219.486, 219.486, 219.486, 219.486, 219.486, 219.486, 219.486, 219.486, 219.486
6.73066, 157.894, 219.552, 219.532, 12.6449, -61.6589, 219.532, 0, 219.532, 219.544, 219.54, 219.532, 219.532, 219.532, 219.532, 219.532, 219.532, 219.532, 219.532, 219.532, 219.532
6.73871, 182.486, 219.595, 219.574, 13.5826, -37.1089, 219.574, 0, 219.574, 219.587, 219.582, 219.574, 219.574, 219.574, 219.574, 219.574, 219.574, 219.574, 219.574, 219.574, 219.574
6.74676, 201.581, 219.633, 219.611, 14.2682, -18.0516, 219.611, 0, 219.611, 219.625, 219.619, 219.611, 219.611, 219.611, 219.611, 219.611, 219.611, 219.611, 219.611, 219.611, 219.611
6.75482, 151.826, 219.667, 219.645, 12.4026, -67.8418, 219.645, 0, 219.645, 219.66, 219.652, 219.645, 219.645, 219.645, 219.645, 219.645, 219.645, 219.645, 219.645, 219.645, 219.645
6.76287, 187.247, 219.698, 219.675, 13.7567, -32.4509, 219.675, 0, 219.675, 219.69, 219.682, 219.675, 219.675, 219.675, 219.675, 219.675, 219.675, 219.675, 219.675, 219.675, 219.675
6.77092, 176.994, 219.724, 219.701, 13.3788, -42.7307, 219.701, 0, 219.701, 219.717, 219.708, 219.701, 219.701, 219.701, 219.701, 219.701, 219.701, 219.701, 219.701, 219.701, 219.701
6.77897, 163.162, 219.747, 219.722, 12.8515, -56.5848, 219.722, 0, 219.723, 219.74, 219.729, 219.722, 219.722, 219.722, 219.722, 219.722, 219.722, 219.722, 219.722, 219.722, 219.722
6.78702, 187.781, 219.766, 219.741, 13.7761, -31.9847, 219.741, 0, 219.741, 219.759, 219.747, 219.741, 219.741, 219.741, 219.741, 219.741, 219.741, 219.741, 219.741, 219.741, 219.741
6.79508, 169.916, 219.781, 219.755, 13.1117, -49.8645, 219.755, 0, 219.755, 219.774, 219.762, 219.755, 219.755, 219.755, 219.755, 219.755, 219.755, 219.755, 219.755, 219.755, 219.755
6.80313, 184.401, 219.792, 219.765, 13.6529, -35.3906, 219.765, 0, 219.765, 219.785, 219.772, 219.765, 219.765, 219.765, 219.765, 219.765, 219.765, 219.765, 219.765, 219.765, 219.765
6.81118, 164.502, 219.799, 219.772, 12.9036, -55.2968, 219.772, 0, 219.772, 219.792, 219.779, 219.772, 219.772, 219.772, 219.772, 219.772, 219.772, 219.772, 219.772, 219.772, 219.772
6.81923, 167.485, 219.803, 219.775, 13.0186, -52.3175, 219.775, 0, 219.775, 219.796, 219.782, 219.775, 219.775, 219.775, 219.775, 219.775, 219.775, 219.775, 219.775, 219.775, 219.775
6.82728, 209.85, 219.803, 219.774, 14.5551, -9.95235, 219.774, 0, 219.774, 219.796, 219.781, 219.774, 219.774, 219.774, 219.774, 219.774, 219.774, 219.774, 219.774, 219.774, 219.774
6.83534, 173.478, 219.799, 219.77, 13.2468, -46.3208, 219.77, 0, 219.77, 219.792, 219.776, 219.77, 219.77, 219.77, 219.77, 219.77, 219.77, 219.77, 219.77, 219.77, 219.77
6.84339, 201.522, 219.791, 219.761, 14.2661, -18.2689, 219.761, 0, 219.762, 219.784, 219.768, 219.761, 219.761, 219.761, 219.761, 219.761, 219.761, 219.762, 219.761, 219.761, 219.761
6.85144, 172.171, 219.78, 219.75, 13.1974, -47.6085, 219.75, 0, 219.75, 219.773, 219.757, 219.75, 219.75, 219.75, 219.75, 219.75, 219.75, 219.75, 219.75, 219.75, 219.75
6.85949, 185.162, 219.765, 219.734, 13.6807, -34.6032, 219.734, 0, 219.735, 219.758, 219.741, 219.734, 219.734, 219.734, 219.734, 219.734, 219.734, 219.734, 219.734, 219.734, 219.734
6.86755, 171.11, 219.747, 219.716, 13.1571, -48.6368, 219.716, 0, 219.716, 219.739, 219.723, 219.716, 219.716, 219.716, 219.716, 219.716, 219.716, 219.716, 219.716, 219.716, 219.716
6.8756, 164.864, 219.725, 219.693, 12.9176, -54.8603, 219.693, 0, 219.693, 219.717, 219.701, 219.693, 219.693, 219.693, 219.693, 219.693, 219.693, 219.693, 219.693, 219.693, 219.693
6.88365, 195.762, 219.699, 219.667, 14.0628, -23.937, 219.667, 0, 219.667, 219.691, 219.675, 219.667, 219.667, 219.667, 219.667, 219.667, 219.667, 219.667, 219.667, 219.667, 219.667
6.8917, 190.747, 219.67, 219.638, 13.8833, -28.9229, 219.638, 0, 219.638, 219.662, 219.646, 219.638, 219.638, 219.638, 219.638, 219.638, 219.638, 219.638, 219.638, 219.638, 219.638
6.89975, 192.426, 219.638, 219.605, 13.9437, -27.2118, 219.605, 0, 219.605, 219.629, 219.614, 219.605, 219.605, 219.605, 219.605, 219.605, 219.605, 219.605, 219.605, 219.605, 219.605
6.9078, 197.805, 219.603, 219.569, 14.1352, -21.7979, 219.569, 0, 219.569, 219.592, 219.579, 219.569, 219.569, 219.569, 219.569, 219.569, 219.569, 219.569, 219.569, 219.569, 219.569
6.91586, 177.258, 219.564, 219.529, 13.3887, -42.3059, 219.529, 0, 219.529, 219.553, 219.54, 219.529, 219.529, 219.529, 219.529, 219.529, 219.529, 219.529, 219.529, 219.529, 219.529
6.92391, 172.796, 219.522, 219.486, 13.2211, -46.7255, 219.486, 0, 219.486, 219.509, 219.499, 219.486, 219.486, 219.486, 219.486, 219.486, 219.486, 219.486, 219.486, 219.486, 219.486
6.93196, 169.799, 219.477, 219.44, 13.1072, -49.6787, 219.44, 0, 219.44, 219.463, 219.454, 219.44, 219.44, 219.44, 219.44, 219.44, 219.44, 219.44, 219.44, 219.44, 219.44
6.94001, 175.993, 219.429, 219.39, 13.3414, -43.4369, 219.39, 0, 219.391, 219.413, 219.407, 219.39, 219.39, 219.39, 219.39, 219.39, 219.39, 219.39, 219.39, 219.39, 219.39
6.94807, 173.134, 219.379, 219.338, 13.2338, -46.245, 219.338, 0, 219.338, 219.359, 219.357, 219.338, 219.338, 219.338, 219.338, 219.338, 219.338, 219.338, 219.338, 219.338, 219.338
6.95612, 194.077, 219.326, 219.282, 14.0027, -25.2495, 219.282, 0, 219.282, 219.303, 219.305, 219.282, 219.282, 219.282, 219.282, 219.282, 219.282, 219.282, 219.282, 219.282, 219.282
6.96417, 172.078, 219.271, 219.222, 13.1939, -47.1929, 219.222, 0, 219.223, 219.243, 219.25, 219.222, 219.222, 219.222, 219.222, 219.222, 219.222, 219.222, 219.222, 219.222, 219.222
6.97222, 156.146, 219.213, 219.16, 12.5756, -63.0673, 219.16, 0, 219.16, 219.18, 219.193, 219.16, 219.16, 219.16, 219.16, 219.16, 219.16, 219.16, 219.16, 219.16, 219.16
6.98027, 186.612, 219.154, 219.095, 13.7336, -32.542, 219.095, 0, 219.095, 219.114, 219.135, 219.095, 219.095, 219.095, 219.095, 219.095, 219.095, 219.095, 219.095, 219.095, 219.095
6.98833, 175.953, 219.093, 219.026, 13.3399, -43.1407, 219.026, 0, 219.026, 219.044, 219.075, 219.026, 219.026, 219.026, 219.026, 219.026, 219.026, 219.026, 219.026, 219.026, 219.026
6.99638, 156.958, 219.031, 218.954, 12.6079, -62.0728, 218.954, 0, 218.955, 218.972, 219.014, 218.954, 218.954, 218.954, 218.954, 218.954, 218.954, 218.954, 218.954, 218.954, 218.954
7.00443, 170.932, 217.064, 216.975, 13.1504, -46.1315, 216.975, 0, 216.975, 216.992, 217.047, 216.975, 216.975, 216.975, 216.975, 216.975, 216.975, 216.975, 216.975, 216.975, 216.975
7.01248, 194.001, 211.13, 211.027, 14, -17.1292, 211.027, 0, 211.027, 211.043, 211.114, 211.027, 211.027, 211.027, 211.027, 211.027, 211.027, 211.027, 211.027, 211.027, 211.027
7.02053, 201.593, 205.201, 205.08, 14.2686, -3.60812, 205.08, 0, 205.08, 205.095, 205.186, 205.08, 205.08, 205.08, 205.08, 205.08, 205.08, 205.08, 205.08, 205.08, 205.08
7.02859, 191.588, 199.278, 199.135, 13.9136, -7.69048, 199.135, 0, 199.135, 199.149, 199.264, 199.135, 199.135, 199.135, 199.135, 199.135, 199.135, 199.135, 199.135, 199.135, 199.135
7.03664, 173.676, 193.362, 193.192, 13.2543, -19.6856, 193.192, 0, 193.192, 193.206, 193.348, 193.192, 193.192, 193.192, 193.192, 193.192, 193.192, 193.192, 193.192, 193.192, 193.192
7.04469, 167.957, 187.452, 187.251, 13.0367, -19.4956, 187.251, 0, 187.251, 187.264, 187.439, 187.251, 187.251, 187.251, 187.251, 187.251, 187.251, 187.251, 187.251, 187.251, 187.251
7.05274, 179.036, 181.552, 181.313, 13.4549, -2.51604, 181.313, 0, 181.313, 181.325, 181.54, 181.313, 181.313, 181.313, 181.313, 181.313, 181.313, 181.313, 181.313, 181.313, 181.313
7.0608, 179.216, 175.661, 175.377, 13.4616, 3.55519, 175.377, 0, 175.377, 175.388, 175.649, 175.377, 175.377, 175.377, 175.377, 175.377, 175.377, 175.377, 175.377, 175.377, 175.377
7.06885, 164.042, 169.781, 169.444, 12.8857, -5.73911, 169.444, 0, 169.444, 169.455, 169.771, 169.444, 169.444, 169.444, 169.444, 169.444, 169.444, 169.444, 169.444, 169.444, 169.444
7.0769, 211.561, 163.915, 163.515, 14.6137, 47.6461, 163.515, 0, 163.515, 163.524, 163.905, 163.515, 163.515, 163.515, 163.515, 163.515, 163.515, 163.515, 163.515, 163.515, 163.515
7.08495, 208.02, 158.062, 157.588, 14.4921, 49.9581, 157.588, 0, 157.589, 157.597, 158.053, 157.588, 157.588, 157.588, 157.588, 157.588, 157.588, 157.588, 157.588, 157.588, 157.588
7.093, 191.324, 152.226, 151.666, 13.9041, 39.0974, 151.666, 0, 151.667, 151.675, 152.218, 151.666, 151.666, 151.666, 151.666, 151.666, 151.666, 151.666, 151.666, 151.666, 151.666
7.10106, 170.845, 146.408, 145.748, 13.147, 24.4364, 145.748, 0, 145.748, 145.756, 146.4, 145.748, 145.748, 145.748, 145.748, 145.748, 145.748, 145.748, 145.748, 145.748, 145.748
7.10911, 190.225, 140.609, 139.834, 13.8645, 49.6151, 139.834, 0, 139.834, 139.841, 140.602, 139.834, 139.834, 139.834, 139.834, 139.834, 139.834, 139.834, 139.834, 139.834, 139.834
7.11716, 218.375, 139.393, 138.484, 14.845, 78.9818, 138.484, 0, 138.484, 138.49, 139.386, 138.484, 138.484, 138.484, 138.484, 138.484, 138.484, 138.484, 138.484, 138.484, 138.484
7.12521, 144.617, 138.231, 137.169, 12.1085, 6.38597, 137.169, 0, 137.169, 137.174, 138.224, 137.169, 137.169, 137.169, 137.169, 137.169, 137.169, 137.169, 137.169, 137.169, 137.169
7.13326, 185.013, 137.099, 135.862, 13.6753, 47.9136, 135.862, 0, 135.863, 135.868, 137.093, 135.862, 135.862, 135.862, 135.862, 135.862, 135.862, 135.862, 135.862, 135.862, 135.862
7.14132, 197.838, 136, 134.565, 14.1364, 61.8376, 134.565, 0, 134.565, 134.57, 135.995, 134.565, 134.565, 134.565, 134.565, 134.565, 134.565, 134.565, 134.565, 134.565, 134.565
7.14937, 195.189, 134.937, 133.277, 14.0424, 60.2524, 133.277, 0, 133.278, 133.282, 134.932, 133.277, 133.277, 133.277, 133.277, 133.277, 133.277, 133.277, 133.277, 133.277, 133.277
7.15742, 181.853, 133.911, 131.999, 13.5592, 47.9423, 131.999, 0, 131.999, 132.003, 133.906, 131.999, 131.999, 131.999, 131.999, 131.999, 131.999, 131.999, 131.999, 131.999, 131.999
7.16547, 193.427, 132.924, 130.729, 13.9795, 60.502, 130.729, 0, 130.729, 130.733, 132.921, 130.729, 130.729, 130.729, 130.729, 130.729, 130.729, 130.729, 130.729, 130.729, 130.729
7.17352, 174.762, 131.98, 129.468, 13.2952, 42.7822, 129.468, 0, 129.468, 129.472, 131.976, 129.468, 129.468, 129.468, 129.468, 129.468, 129.468, 129.468, 129.468, 129.468, 129.468
7.18158, 180.813, 131.079, 128.216, 13.5208, 49.734, 128.216, 0, 128.216, 128.219, 131.076, 128.216, 128.216, 128.216, 128.216, 128.216, 128.216, 128.216, 128.216, 128.216, 128.216
7.18963, 182.78, 130.225, 126.973, 13.5934, 52.5548, 126.973, 0, 126.973, 126.976, 130.222, 126.973, 126.973, 126.973, 126.973, 126.973, 126.973, 126.973, 126.973, 126.973, 126.973
7.19768, 169.621, 129.42, 125.74, 13.1004, 40.2019, 125.74, 0, 125.74, 125.742, 129.417, 125.74, 125.74, 125.74, 125.74, 125.74, 125.74, 125.74, 125.74, 125.74, 125.74
7.20573, 185.104, 128.667, 124.518, 13.6786, 56.437, 124.518, 0, 124.518, 124.52, 128.664, 124.518, 124.518, 124.518, 124.518, 124.518, 124.518, 124.518, 124.518, 124.518, 124.518
