   PIQUANT 0.0.0-main  ps__0368_0699563413_000PTFE_shot_17.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ca_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
21.7188, 0, 0.65362, 0.573595, 1.41421, -0.65362, 0.573595, 0, 0.573595, 0.573595, 0.573595, 0.573595, 0.573595, 0.573595, 0.573595, 0.573595, 0.573595, 0.573595, 0.573595, 0.573595, 0.573595, 0.573597, 0.573595, 0.653618, 0.573595
21.7267, 0, 0.649336, 0.570875, 1.41421, -0.649336, 0.570875, 0, 0.570875, 0.570875, 0.570875, 0.570875, 0.570875, 0.570875, 0.570875, 0.570875, 0.570875, 0.570875, 0.570875, 0.570875, 0.570875, 0.570876, 0.570875, 0.649334, 0.570875
21.7346, 0.551314, 0.643166, 0.566232, 1.59728, -0.0918522, 0.566232, 0, 0.566232, 0.566232, 0.566232, 0.566232, 0.566232, 0.566232, 0.566232, 0.566232, 0.566232, 0.566232, 0.566232, 0.566232, 0.566232, 0.566233, 0.566232, 0.643164, 0.566232
21.7425, 1.99774, 0.635292, 0.559848, 1.99944, 1.36245, 0.559848, 0, 0.559848, 0.559848, 0.559848, 0.559848, 0.559848, 0.559848, 0.559848, 0.559848, 0.559848, 0.559848, 0.559848, 0.559848, 0.559848, 0.55985, 0.559848, 0.63529, 0.559848
21.7504, 0.450942, 0.626615, 0.552628, 1.56555, -0.175673, 0.552628, 0, 0.552628, 0.552628, 0.552628, 0.552628, 0.552628, 0.552628, 0.552628, 0.552628, 0.552628, 0.552628, 0.552628, 0.552628, 0.552628, 0.55263, 0.552628, 0.626613, 0.552628
21.7583, 0, 0.618019, 0.545455, 1.41421, -0.618019, 0.545455, 0, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545455, 0.545456, 0.545455, 0.618017, 0.545455
21.7662, 0.54176, 0.616162, 0.544987, 1.59429, -0.0744022, 0.544987, 0, 0.544987, 0.544987, 0.544987, 0.544987, 0.544987, 0.544987, 0.544987, 0.544987, 0.544987, 0.544987, 0.544987, 0.544987, 0.544987, 0.544989, 0.544987, 0.61616, 0.544987
21.7741, 0.45824, 0.612361, 0.542543, 1.56788, -0.15412, 0.542543, 0, 0.542543, 0.542543, 0.542543, 0.542543, 0.542543, 0.542543, 0.542543, 0.542543, 0.542543, 0.542543, 0.542543, 0.542543, 0.542543, 0.542545, 0.542543, 0.612359, 0.542543
21.782, 1, 0.60676, 0.538268, 1.73205, 0.39324, 0.538268, 0, 0.538268, 0.538268, 0.538268, 0.538268, 0.538268, 0.538268, 0.538268, 0.538268, 0.538268, 0.538268, 0.538268, 0.538268, 0.538268, 0.53827, 0.538268, 0.606758, 0.538268
21.7899, 0.534457, 0.600293, 0.533097, 1.592, -0.0658362, 0.533097, 0, 0.533097, 0.533097, 0.533097, 0.533097, 0.533097, 0.533097, 0.533097, 0.533097, 0.533097, 0.533097, 0.533097, 0.533097, 0.533097, 0.533099, 0.533097, 0.600292, 0.533097
21.7978, 0.465543, 0.59388, 0.527951, 1.5702, -0.128338, 0.527951, 0, 0.527951, 0.527951, 0.527951, 0.527951, 0.527951, 0.527951, 0.527951, 0.527951, 0.527951, 0.527951, 0.527951, 0.527951, 0.527951, 0.527952, 0.527951, 0.593879, 0.527951
21.8057, 1, 0.591611, 0.526918, 1.73205, 0.408389, 0.526918, 0, 0.526918, 0.526918, 0.526918, 0.526918, 0.526918, 0.526918, 0.526918, 0.526918, 0.526918, 0.526918, 0.526918, 0.526918, 0.526918, 0.52692, 0.526918, 0.591609, 0.526918
21.8136, 0.527255, 0.587781, 0.524297, 1.58973, -0.0605258, 0.524297, 0, 0.524297, 0.524297, 0.524297, 0.524297, 0.524297, 0.524297, 0.524297, 0.524297, 0.524297, 0.524297, 0.524297, 0.524297, 0.524297, 0.524299, 0.524297, 0.587779, 0.524297
21.8215, 1.99778, 0.582538, 0.520237, 1.99945, 1.41524, 0.520237, 0, 0.520237, 0.520237, 0.520237, 0.520237, 0.520237, 0.520237, 0.520237, 0.520237, 0.520237, 0.520237, 0.520237, 0.520237, 0.520237, 0.520239, 0.520237, 0.582536, 0.520237
21.8294, 2.47496, 0.576618, 0.515474, 2.11541, 1.89834, 0.515474, 0, 0.515474, 0.515474, 0.515474, 0.515474, 0.515474, 0.515474, 0.515474, 0.515474, 0.515474, 0.515474, 0.515474, 0.515474, 0.515474, 0.515475, 0.515474, 0.576616, 0.515474
21.8373, 0, 0.570745, 0.510732, 1.41421, -0.570745, 0.510732, 0, 0.510732, 0.510732, 0.510732, 0.510732, 0.510732, 0.510732, 0.510732, 0.510732, 0.510732, 0.510732, 0.510732, 0.510732, 0.510732, 0.510734, 0.510732, 0.570743, 0.510732
21.8452, 1, 0.568345, 0.509439, 1.73205, 0.431655, 0.509439, 0, 0.509439, 0.509439, 0.509439, 0.509439, 0.509439, 0.509439, 0.509439, 0.509439, 0.509439, 0.509439, 0.509439, 0.509439, 0.509439, 0.509441, 0.509439, 0.568343, 0.509439
21.8531, 0, 0.564576, 0.506753, 1.41421, -0.564576, 0.506753, 0, 0.506753, 0.506753, 0.506753, 0.506753, 0.506753, 0.506753, 0.506753, 0.506753, 0.506753, 0.506753, 0.506753, 0.506753, 0.506753, 0.506755, 0.506753, 0.564574, 0.506753
21.861, 0.512884, 0.559573, 0.502811, 1.58521, -0.0466889, 0.502811, 0, 0.502811, 0.502811, 0.502811, 0.502811, 0.502811, 0.502811, 0.502811, 0.502811, 0.502811, 0.502811, 0.502811, 0.502811, 0.502811, 0.502813, 0.502811, 0.559571, 0.502811
21.8689, 0.997775, 0.553979, 0.498256, 1.73141, 0.443796, 0.498256, 0, 0.498256, 0.498256, 0.498256, 0.498256, 0.498256, 0.498256, 0.498256, 0.498256, 0.498256, 0.498256, 0.498256, 0.498256, 0.498256, 0.498258, 0.498256, 0.553977, 0.498256
21.8768, 1.48934, 0.548427, 0.493721, 1.86798, 0.940913, 0.493721, 0, 0.493721, 0.493721, 0.493721, 0.493721, 0.493721, 0.493721, 0.493721, 0.493721, 0.493721, 0.493721, 0.493721, 0.493721, 0.493721, 0.493723, 0.493721, 0.548425, 0.493721
21.8847, 0.505451, 0.545913, 0.492205, 1.58286, -0.0404623, 0.492205, 0, 0.492205, 0.492205, 0.492205, 0.492205, 0.492205, 0.492205, 0.492205, 0.492205, 0.492205, 0.492205, 0.492205, 0.492205, 0.492205, 0.492207, 0.492205, 0.545911, 0.492205
21.8926, 1.49455, 0.54221, 0.48948, 1.86937, 0.952339, 0.48948, 0, 0.48948, 0.48948, 0.48948, 0.48948, 0.48948, 0.48948, 0.48948, 0.48948, 0.48948, 0.48948, 0.48948, 0.48948, 0.48948, 0.489482, 0.48948, 0.542208, 0.48948
21.9005, 0, 0.537438, 0.485666, 1.41421, -0.537438, 0.485666, 0, 0.485666, 0.485666, 0.485666, 0.485666, 0.485666, 0.485666, 0.485666, 0.485666, 0.485666, 0.485666, 0.485666, 0.485666, 0.485666, 0.485669, 0.485666, 0.537435, 0.485666
21.9084, 0, 0.532153, 0.481323, 1.41421, -0.532153, 0.481323, 0, 0.481323, 0.481323, 0.481323, 0.481323, 0.481323, 0.481323, 0.481323, 0.481323, 0.481323, 0.481323, 0.481323, 0.481323, 0.481323, 0.481325, 0.481323, 0.53215, 0.481323
21.9163, 0, 0.526905, 0.476999, 1.41421, -0.526905, 0.476999, 0, 0.476999, 0.476999, 0.476999, 0.476999, 0.476999, 0.476999, 0.476999, 0.476999, 0.476999, 0.476999, 0.476999, 0.476999, 0.476999, 0.477002, 0.476999, 0.526902, 0.476999
21.9242, 2.49355, 0.524243, 0.475243, 2.1198, 1.96931, 0.475243, 0, 0.475243, 0.475243, 0.475243, 0.475243, 0.475243, 0.475243, 0.475243, 0.475243, 0.475243, 0.475243, 0.475243, 0.475243, 0.475243, 0.475247, 0.475243, 0.524239, 0.475243
21.9321, 0.997526, 0.520567, 0.47246, 1.73134, 0.476958, 0.47246, 0, 0.47246, 0.47246, 0.47246, 0.47246, 0.47246, 0.47246, 0.47246, 0.47246, 0.47246, 0.47246, 0.47246, 0.47246, 0.47246, 0.472464, 0.47246, 0.520564, 0.47246
21.94, 0.50892, 0.515986, 0.468754, 1.58396, -0.00706637, 0.468754, 0, 0.468754, 0.468754, 0.468754, 0.468754, 0.468754, 0.468754, 0.468754, 0.468754, 0.468754, 0.468754, 0.468754, 0.468754, 0.468754, 0.468759, 0.468754, 0.515982, 0.468754
21.9479, 0.486373, 0.510971, 0.464601, 1.57682, -0.0245988, 0.464601, 0, 0.464601, 0.464601, 0.464601, 0.464601, 0.464601, 0.464601, 0.464601, 0.464601, 0.464601, 0.464601, 0.464601, 0.464601, 0.464601, 0.464606, 0.464601, 0.510966, 0.464601
21.9558, 0.513627, 0.505989, 0.460466, 1.58544, 0.00763834, 0.460466, 0, 0.460466, 0.460466, 0.460466, 0.460466, 0.460466, 0.460466, 0.460466, 0.460466, 0.460466, 0.460466, 0.460466, 0.460466, 0.460466, 0.460472, 0.460466, 0.505983, 0.460466
21.9637, 1.445, 0.503127, 0.458437, 1.85607, 0.941868, 0.458437, 0, 0.458437, 0.458437, 0.458437, 0.458437, 0.458437, 0.458437, 0.458437, 0.458437, 0.458437, 0.458437, 0.458437, 0.458437, 0.458437, 0.458444, 0.458437, 0.50312, 0.458437
21.9716, 1.555, 0.499477, 0.455608, 1.88547, 1.05553, 0.455608, 0, 0.455608, 0.455608, 0.455608, 0.455608, 0.455608, 0.455608, 0.455608, 0.455608, 0.455608, 0.455608, 0.455608, 0.455608, 0.455608, 0.455616, 0.455608, 0.499469, 0.455608
21.9795, 0, 0.495106, 0.452045, 1.41421, -0.495106, 0.452045, 0, 0.452045, 0.452045, 0.452045, 0.452045, 0.452045, 0.452045, 0.452045, 0.452045, 0.452045, 0.452045, 0.452045, 0.452045, 0.452045, 0.452055, 0.452045, 0.495096, 0.452045
21.9874, 1, 0.490391, 0.448126, 1.73205, 0.509609, 0.448126, 0, 0.448126, 0.448126, 0.448126, 0.448126, 0.448126, 0.448126, 0.448126, 0.448126, 0.448126, 0.448126, 0.448126, 0.448126, 0.448126, 0.448138, 0.448126, 0.490379, 0.448126
21.9953, 2, 0.485705, 0.444225, 2, 1.51429, 0.444225, 0, 0.444225, 0.444225, 0.444225, 0.444225, 0.444225, 0.444225, 0.444225, 0.444225, 0.444225, 0.444225, 0.444225, 0.444225, 0.444225, 0.444239, 0.444225, 0.485691, 0.444225
22.0032, 0, 0.482559, 0.441851, 1.41421, -0.482559, 0.441851, 0, 0.441851, 0.441851, 0.441851, 0.441851, 0.441851, 0.441851, 0.441851, 0.441851, 0.441851, 0.441851, 0.441851, 0.441851, 0.441851, 0.441868, 0.441851, 0.482542, 0.441851
22.0111, 0.46703, 0.478878, 0.438932, 1.57068, -0.0118478, 0.438932, 0, 0.438932, 0.438932, 0.438932, 0.438932, 0.438932, 0.438932, 0.438932, 0.438932, 0.438932, 0.438932, 0.438932, 0.438932, 0.438932, 0.438953, 0.438932, 0.478858, 0.438932
22.019, 0.53297, 0.474698, 0.435503, 1.59153, 0.058272, 0.435503, 0, 0.435503, 0.435503, 0.435503, 0.435503, 0.435503, 0.435503, 0.435503, 0.435503, 0.435503, 0.435503, 0.435503, 0.435503, 0.435503, 0.435527, 0.435503, 0.474673, 0.435503
22.0269, 0, 0.470282, 0.431828, 1.41421, -0.470282, 0.431828, 0, 0.431828, 0.431828, 0.431828, 0.431828, 0.431828, 0.431828, 0.431828, 0.431828, 0.431828, 0.431828, 0.431828, 0.431828, 0.431828, 0.431857, 0.431828, 0.470253, 0.431828
22.0348, 0, 0.465893, 0.428169, 1.41421, -0.465893, 0.428169, 0, 0.428169, 0.428169, 0.428169, 0.428169, 0.428169, 0.428169, 0.428169, 0.428169, 0.428169, 0.428169, 0.428169, 0.428169, 0.428169, 0.428204, 0.428169, 0.465858, 0.428169
22.0427, 2.45736, 0.462154, 0.42515, 2.11125, 1.99521, 0.42515, 0, 0.42515, 0.42515, 0.42515, 0.42515, 0.42515, 0.42515, 0.42515, 0.42515, 0.42515, 0.42515, 0.42515, 0.42515, 0.42515, 0.425192, 0.42515, 0.462113, 0.42515
22.0506, 0.997543, 0.458259, 0.421964, 1.73134, 0.539285, 0.421964, 0, 0.421964, 0.421964, 0.421964, 0.421964, 0.421964, 0.421964, 0.421964, 0.421964, 0.421964, 0.421964, 0.421964, 0.421964, 0.421964, 0.422014, 0.421964, 0.458208, 0.421964
22.0585, 0.545094, 0.454252, 0.418656, 1.59534, 0.0908421, 0.418656, 0, 0.418656, 0.418656, 0.418656, 0.418656, 0.418656, 0.418656, 0.418656, 0.418656, 0.418656, 0.418656, 0.418656, 0.418656, 0.418656, 0.418716, 0.418656, 0.454192, 0.418656
22.0664, 0.450198, 0.450035, 0.415128, 1.56531, 0.000163615, 0.415128, 0, 0.415128, 0.415128, 0.415128, 0.415128, 0.415128, 0.415128, 0.415128, 0.415128, 0.415128, 0.415128, 0.415128, 0.415128, 0.415128, 0.415199, 0.415128, 0.449963, 0.415128
22.0743, 1.5498, 0.445642, 0.411413, 1.88409, 1.10416, 0.411413, 0, 0.411413, 0.411413, 0.411413, 0.411413, 0.411413, 0.411413, 0.411413, 0.411413, 0.411413, 0.411413, 0.411413, 0.411413, 0.411413, 0.411499, 0.411413, 0.445556, 0.411413
22.0822, 0, 0.441078, 0.407517, 1.41421, -0.441078, 0.407517, 0, 0.407517, 0.407517, 0.407517, 0.407517, 0.407517, 0.407517, 0.407517, 0.407517, 0.407517, 0.407517, 0.407517, 0.407517, 0.407517, 0.407619, 0.407517, 0.440976, 0.407517
22.0901, 0, 0.436396, 0.403491, 1.41421, -0.436396, 0.403491, 0, 0.403491, 0.403491, 0.403491, 0.403491, 0.403491, 0.403491, 0.403491, 0.403491, 0.403491, 0.403491, 0.403491, 0.403491, 0.403491, 0.403612, 0.403491, 0.436275, 0.403491
22.0979, 0, 0.431672, 0.399411, 1.41421, -0.431672, 0.399411, 0, 0.399411, 0.399411, 0.399411, 0.399411, 0.399411, 0.399411, 0.399411, 0.399411, 0.399411, 0.399411, 0.399411, 0.399411, 0.399411, 0.399555, 0.399411, 0.431528, 0.399411
22.1058, 0, 0.426973, 0.395345, 1.41421, -0.426973, 0.395345, 0, 0.395345, 0.395345, 0.395345, 0.395345, 0.395345, 0.395345, 0.395345, 0.395345, 0.395345, 0.395345, 0.395345, 0.395345, 0.395345, 0.395515, 0.395345, 0.426803, 0.395345
22.1137, 0.435796, 0.422174, 0.391165, 1.5607, 0.0136219, 0.391165, 0, 0.391165, 0.391165, 0.391165, 0.391165, 0.391165, 0.391165, 0.391165, 0.391165, 0.391165, 0.391165, 0.391165, 0.391165, 0.391165, 0.391367, 0.391165, 0.421973, 0.391165
22.1216, 0.997306, 0.417205, 0.386803, 1.73127, 0.580101, 0.386803, 0, 0.386803, 0.386803, 0.386803, 0.386803, 0.386803, 0.386803, 0.386803, 0.386803, 0.386803, 0.386803, 0.386803, 0.386803, 0.386803, 0.38704, 0.386803, 0.416968, 0.386803
22.1295, 0.997736, 0.412103, 0.382293, 1.7314, 0.585633, 0.382293, 0, 0.382293, 0.382293, 0.382293, 0.382293, 0.382293, 0.382293, 0.382293, 0.382293, 0.382293, 0.382293, 0.382293, 0.382293, 0.382293, 0.382572, 0.382293, 0.411823, 0.382293
22.1374, 0.569162, 0.406957, 0.377724, 1.60286, 0.162205, 0.377724, 0, 0.377724, 0.377724, 0.377724, 0.377724, 0.377724, 0.377724, 0.377724, 0.377724, 0.377724, 0.377724, 0.377724, 0.377724, 0.377724, 0.378052, 0.377724, 0.406629, 0.377724
22.1453, 0.42588, 0.401855, 0.373182, 1.55752, 0.0240254, 0.373182, 0, 0.373182, 0.373182, 0.373182, 0.373182, 0.373182, 0.373182, 0.373182, 0.373182, 0.373182, 0.373182, 0.373182, 0.373182, 0.373182, 0.373567, 0.373182, 0.40147, 0.373182
22.1532, 0.997807, 0.397331, 0.369203, 1.73142, 0.600475, 0.369203, 0, 0.369203, 0.369203, 0.369203, 0.369203, 0.369203, 0.369203, 0.369203, 0.369203, 0.369203, 0.369203, 0.369203, 0.369203, 0.369203, 0.369653, 0.369203, 0.396881, 0.369203
22.1611, 2.57631, 0.392559, 0.364955, 2.13923, 2.18375, 0.364955, 0, 0.364955, 0.364955, 0.364955, 0.364955, 0.364955, 0.364955, 0.364955, 0.364955, 0.364955, 0.364955, 0.364955, 0.364955, 0.364955, 0.36548, 0.364955, 0.392034, 0.364955
22.169, 1.41873, 0.387568, 0.36047, 1.84898, 1.03116, 0.36047, 0, 0.36047, 0.36047, 0.36047, 0.36047, 0.36047, 0.36047, 0.36047, 0.36047, 0.36047, 0.36047, 0.36047, 0.36047, 0.36047, 0.361081, 0.36047, 0.386957, 0.36047
22.1769, 1.58127, 0.382496, 0.355882, 1.89242, 1.19877, 0.355882, 0, 0.355882, 0.355882, 0.355882, 0.355882, 0.355882, 0.355882, 0.355882, 0.355882, 0.355882, 0.355882, 0.355882, 0.355882, 0.355882, 0.356592, 0.355882, 0.381786, 0.355882
22.1848, 0.828543, 0.377477, 0.351323, 1.68183, 0.451066, 0.351323, 0, 0.351323, 0.351323, 0.351323, 0.351323, 0.351323, 0.351323, 0.351323, 0.351323, 0.351323, 0.351323, 0.351323, 0.351323, 0.351323, 0.352147, 0.351323, 0.376653, 0.351323
22.1927, 1.58296, 0.373162, 0.347443, 1.89287, 1.2098, 0.347443, 0, 0.347443, 0.347443, 0.347443, 0.347443, 0.347443, 0.347443, 0.347443, 0.347443, 0.347443, 0.347443, 0.347443, 0.347443, 0.347443, 0.348396, 0.347443, 0.372209, 0.347443
22.2006, 1.99781, 0.36863, 0.343321, 1.99945, 1.62918, 0.343321, 0, 0.343321, 0.343321, 0.343321, 0.343321, 0.343321, 0.343321, 0.343321, 0.343321, 0.343321, 0.343321, 0.343321, 0.343321, 0.343321, 0.344421, 0.343321, 0.36753, 0.343321
22.2085, 1.40436, 0.363906, 0.338975, 1.84509, 1.04046, 0.338975, 0, 0.338975, 0.338975, 0.338975, 0.338975, 0.338975, 0.338975, 0.338975, 0.338975, 0.338975, 0.338975, 0.338975, 0.338975, 0.338975, 0.340242, 0.338975, 0.362639, 0.338975
22.2164, 2.59039, 0.359117, 0.334535, 2.14252, 2.23127, 0.334535, 0, 0.334535, 0.334535, 0.334535, 0.334535, 0.334535, 0.334535, 0.334535, 0.334535, 0.334535, 0.334535, 0.334535, 0.334535, 0.334535, 0.33599, 0.334535, 0.357661, 0.334535
22.2243, 0.595935, 0.354392, 0.330123, 1.61119, 0.241543, 0.330123, 0, 0.330123, 0.330123, 0.330123, 0.330123, 0.330123, 0.330123, 0.330123, 0.330123, 0.330123, 0.330123, 0.330123, 0.330123, 0.330123, 0.331792, 0.330123, 0.352723, 0.330123
22.2322, 1, 0.350239, 0.326248, 1.73205, 0.649761, 0.326248, 0, 0.326248, 0.326248, 0.326248, 0.326248, 0.326248, 0.326248, 0.326248, 0.326248, 0.326248, 0.326248, 0.326248, 0.326248, 0.326248, 0.328158, 0.326248, 0.34833, 0.326248
22.2401, 0, 0.345937, 0.322185, 1.41421, -0.345937, 0.322185, 0, 0.322185, 0.322185, 0.322185, 0.322185, 0.322185, 0.322185, 0.322185, 0.322185, 0.322185, 0.322185, 0.322185, 0.322185, 0.322185, 0.324365, 0.322185, 0.343758, 0.322185
22.248, 0.394646, 0.3415, 0.317944, 1.54746, 0.0531455, 0.317944, 0, 0.317944, 0.317944, 0.317944, 0.317944, 0.317944, 0.317944, 0.317944, 0.317944, 0.317944, 0.317944, 0.317944, 0.317944, 0.317944, 0.320426, 0.317944, 0.339018, 0.317944
22.2559, 0.605354, 0.337035, 0.31363, 1.61411, 0.268319, 0.31363, 0, 0.31363, 0.31363, 0.31363, 0.31363, 0.31363, 0.31363, 0.31363, 0.31363, 0.31363, 0.31363, 0.31363, 0.31363, 0.31363, 0.316451, 0.31363, 0.334214, 0.31363
22.2638, 0.389688, 0.332649, 0.309345, 1.54586, 0.0570389, 0.309345, 0, 0.309345, 0.309345, 0.309345, 0.309345, 0.309345, 0.309345, 0.309345, 0.309345, 0.309345, 0.309345, 0.309345, 0.309345, 0.309345, 0.312544, 0.309345, 0.32945, 0.309345
22.2717, 1.61031, 0.328743, 0.305489, 1.90008, 1.28157, 0.305489, 0, 0.305489, 0.305489, 0.305489, 0.305489, 0.305489, 0.305489, 0.305489, 0.305489, 0.305489, 0.305489, 0.305489, 0.305489, 0.305489, 0.309108, 0.305489, 0.325125, 0.305489
22.2796, 1.38523, 0.324777, 0.301518, 1.8399, 1.06045, 0.301518, 0, 0.301518, 0.301518, 0.301518, 0.301518, 0.301518, 0.301518, 0.301518, 0.301518, 0.301518, 0.301518, 0.301518, 0.301518, 0.301518, 0.305602, 0.301518, 0.320693, 0.301518
22.2875, 0.614774, 0.320766, 0.297441, 1.61703, 0.294009, 0.297441, 0, 0.297441, 0.297441, 0.297441, 0.297441, 0.297441, 0.297441, 0.297441, 0.297441, 0.297441, 0.297441, 0.297441, 0.297441, 0.297441, 0.302042, 0.297441, 0.316165, 0.297441
22.2954, 0, 0.31678, 0.293327, 1.41421, -0.31678, 0.293327, 0, 0.293327, 0.293327, 0.293327, 0.293327, 0.293327, 0.293327, 0.293327, 0.293327, 0.293327, 0.293327, 0.293327, 0.293327, 0.293327, 0.298497, 0.293327, 0.31161, 0.293327
22.3033, 0, 0.312889, 0.289242, 1.41421, -0.312889, 0.289242, 0, 0.289242, 0.289242, 0.289242, 0.289242, 0.289242, 0.289242, 0.289242, 0.289242, 0.289242, 0.289242, 0.289242, 0.289242, 0.289242, 0.295039, 0.289242, 0.307092, 0.289242
22.3112, 1, 0.309218, 0.285305, 1.73205, 0.690782, 0.285305, 0, 0.285305, 0.285305, 0.285305, 0.285305, 0.285305, 0.285305, 0.285305, 0.285305, 0.285305, 0.285305, 0.285305, 0.285305, 0.285305, 0.29179, 0.285305, 0.302732, 0.285305
22.3191, 1, 0.305627, 0.281374, 1.73205, 0.694373, 0.281374, 0, 0.281374, 0.281374, 0.281374, 0.281374, 0.281374, 0.281374, 0.281374, 0.281374, 0.281374, 0.281374, 0.281374, 0.281374, 0.281374, 0.288614, 0.281374, 0.298387, 0.281374
22.327, 0, 0.302122, 0.27745, 1.41421, -0.302122, 0.27745, 0, 0.27745, 0.27745, 0.27745, 0.27745, 0.27745, 0.27745, 0.27745, 0.27745, 0.27745, 0.27745, 0.27745, 0.27745, 0.27745, 0.285514, 0.27745, 0.294058, 0.27745
22.3349, 0.368121, 0.298682, 0.273509, 1.53887, 0.0694389, 0.273509, 0, 0.273509, 0.273509, 0.273509, 0.273509, 0.273509, 0.273509, 0.273509, 0.273509, 0.273509, 0.273509, 0.273509, 0.273509, 0.273509, 0.282471, 0.273509, 0.289721, 0.273509
22.3428, 1.99759, 0.295318, 0.269557, 1.9994, 1.70227, 0.269557, 0, 0.269557, 0.269557, 0.269557, 0.269557, 0.269557, 0.269557, 0.269557, 0.269557, 0.269557, 0.269557, 0.269557, 0.269557, 0.269557, 0.279495, 0.269557, 0.28538, 0.269557
22.3507, 1.36111, 0.292045, 0.265606, 1.83333, 1.06907, 0.265606, 0, 0.265606, 0.265606, 0.265606, 0.265606, 0.265606, 0.265606, 0.265606, 0.265606, 0.265606, 0.265606, 0.265606, 0.265606, 0.265606, 0.276601, 0.265606, 0.28105, 0.265606
22.3586, 2.27318, 0.288876, 0.261666, 2.06717, 1.9843, 0.261666, 0, 0.261666, 0.261666, 0.261666, 0.261666, 0.261666, 0.261666, 0.261666, 0.261666, 0.261666, 0.261666, 0.261666, 0.261666, 0.261666, 0.273804, 0.261666, 0.276738, 0.261666
22.3665, 1, 0.285825, 0.257747, 1.73205, 0.714175, 0.257747, 0, 0.257747, 0.257747, 0.257747, 0.257747, 0.257747, 0.257747, 0.257747, 0.257747, 0.257747, 0.257747, 0.257747, 0.257747, 0.257747, 0.271118, 0.257747, 0.272455, 0.257747
22.3744, 0, 0.282904, 0.253857, 1.41421, -0.282904, 0.253857, 0, 0.253857, 0.253857, 0.253857, 0.253857, 0.253857, 0.253857, 0.253857, 0.253857, 0.253857, 0.253857, 0.253857, 0.253857, 0.253857, 0.268553, 0.253857, 0.268208, 0.253857
22.3823, 0, 0.280236, 0.250117, 1.41421, -0.280236, 0.250117, 0, 0.250117, 0.250117, 0.250117, 0.250117, 0.250117, 0.250117, 0.250117, 0.250117, 0.250117, 0.250117, 0.250117, 0.250117, 0.250117, 0.266234, 0.250117, 0.26412, 0.250117
22.3902, 0.351338, 0.277602, 0.246306, 1.53341, 0.073736, 0.246306, 0, 0.246306, 0.246306, 0.246306, 0.246306, 0.246306, 0.246306, 0.246306, 0.246306, 0.246306, 0.246306, 0.246306, 0.246306, 0.246306, 0.263942, 0.246306, 0.259966, 0.246306
22.3981, 0.648662, 0.275021, 0.242441, 1.62747, 0.373641, 0.242441, 0, 0.242441, 0.242441, 0.242441, 0.242441, 0.242441, 0.242441, 0.242441, 0.242441, 0.242441, 0.242441, 0.242441, 0.242441, 0.242441, 0.261697, 0.242441, 0.255766, 0.242441
22.406, 0.34663, 0.27254, 0.238566, 1.53187, 0.0740904, 0.238566, 0, 0.238566, 0.238566, 0.238566, 0.238566, 0.238566, 0.238566, 0.238566, 0.238566, 0.238566, 0.238566, 0.238566, 0.238566, 0.238566, 0.259544, 0.238566, 0.251562, 0.238566
22.4139, 1.65337, 0.2702, 0.234723, 1.91138, 1.38317, 0.234723, 0, 0.234723, 0.234723, 0.234723, 0.234723, 0.234723, 0.234723, 0.234723, 0.234723, 0.234723, 0.234723, 0.234723, 0.234723, 0.234723, 0.257527, 0.234723, 0.247396, 0.234723
22.4218, 0, 0.268291, 0.2312, 1.41421, -0.268291, 0.2312, 0, 0.2312, 0.2312, 0.2312, 0.2312, 0.2312, 0.2312, 0.2312, 0.2312, 0.2312, 0.2312, 0.2312, 0.2312, 0.2312, 0.255934, 0.2312, 0.243557, 0.2312
22.4297, 1, 0.266376, 0.227561, 1.73205, 0.733624, 0.227561, 0, 0.227561, 0.227561, 0.227561, 0.227561, 0.227561, 0.227561, 0.227561, 0.227561, 0.227561, 0.227561, 0.227561, 0.227561, 0.227561, 0.25433, 0.227561, 0.239607, 0.227561
22.4376, 0, 0.264477, 0.223829, 1.41421, -0.264477, 0.223829, 0, 0.223829, 0.223829, 0.223829, 0.223829, 0.223829, 0.223829, 0.223829, 0.223829, 0.223829, 0.223829, 0.223829, 0.223829, 0.223829, 0.252737, 0.223829, 0.235569, 0.223829
22.4455, 1, 0.262656, 0.220068, 1.73205, 0.737344, 0.220068, 0, 0.220068, 0.220068, 0.220068, 0.220068, 0.220068, 0.220068, 0.220068, 0.220068, 0.220068, 0.220068, 0.220068, 0.220068, 0.220068, 0.251217, 0.220068, 0.231507, 0.220068
22.4534, 0, 0.260972, 0.216338, 1.41421, -0.260972, 0.216338, 0, 0.216338, 0.216338, 0.216338, 0.216338, 0.216338, 0.216338, 0.216338, 0.216338, 0.216338, 0.216338, 0.216338, 0.216338, 0.216338, 0.249828, 0.216338, 0.227482, 0.216338
22.4613, 0.329534, 0.259789, 0.213006, 1.52628, 0.0697453, 0.213006, 0, 0.213006, 0.213006, 0.213006, 0.213006, 0.213006, 0.213006, 0.213006, 0.213006, 0.213006, 0.213006, 0.213006, 0.213006, 0.213006, 0.248936, 0.213006, 0.223859, 0.213006
