   PIQUANT 0.0.0-main  ps__0846_0742001877_000PTFE_shot_13.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
3.66146, 59.7994, 53.0621, 53.0193, 7.86126, 6.73729, 53.0193, 0, 53.0194, 53.0195, 53.0196, 53.0195, 53.0193, 53.0193, 53.0193, 53.0193, 53.0193, 53.0193, 53.0193, 53.0193, 53.0193, 53.0614, 53.0193, 53.0193
3.66941, 65.0654, 53.4202, 53.3865, 8.18935, 11.6452, 53.3865, 0, 53.3866, 53.3866, 53.3868, 53.3866, 53.3865, 53.3865, 53.3865, 53.3865, 53.3865, 53.3865, 53.3865, 53.3865, 53.3865, 53.4195, 53.3865, 53.3865
3.67737, 52.8657, 53.7814, 53.7549, 7.40714, -0.915695, 53.7549, 0, 53.755, 53.7551, 53.7552, 53.755, 53.7549, 53.7549, 53.7549, 53.7549, 53.7549, 53.7549, 53.7549, 53.7549, 53.7549, 53.7807, 53.7549, 53.7549
3.68532, 60.0648, 54.1453, 54.1245, 7.87812, 5.91953, 54.1245, 0, 54.1246, 54.1247, 54.1249, 54.1247, 54.1245, 54.1245, 54.1245, 54.1245, 54.1245, 54.1245, 54.1245, 54.1245, 54.1246, 54.1446, 54.1245, 54.1245
3.69327, 56.1794, 54.5116, 54.4954, 7.62754, 1.6678, 54.4954, 0, 54.4955, 54.4956, 54.4958, 54.4956, 54.4954, 54.4954, 54.4954, 54.4954, 54.4954, 54.4954, 54.4954, 54.4954, 54.4955, 54.5109, 54.4954, 54.4954
3.70122, 57.5847, 54.8802, 54.8676, 7.71911, 2.70449, 54.8676, 0, 54.8677, 54.8678, 54.868, 54.8678, 54.8676, 54.8676, 54.8676, 54.8676, 54.8676, 54.8676, 54.8676, 54.8676, 54.8676, 54.8795, 54.8676, 54.8676
3.70918, 72.0835, 55.2508, 55.2411, 8.60718, 16.8326, 55.2411, 0, 55.2412, 55.2412, 55.2414, 55.2412, 55.2411, 55.2411, 55.2411, 55.2411, 55.2411, 55.2411, 55.2411, 55.2411, 55.2411, 55.2501, 55.2411, 55.2411
3.71713, 55.65, 55.6234, 55.6159, 7.59276, 0.0265579, 55.6159, 0, 55.616, 55.616, 55.6162, 55.616, 55.6159, 55.6159, 55.6159, 55.6159, 55.6159, 55.6159, 55.6159, 55.6159, 55.6159, 55.6227, 55.6159, 55.6159
3.72508, 62.7292, 55.9978, 55.9919, 8.04545, 6.73146, 55.9919, 0, 55.992, 55.9921, 55.9923, 55.9921, 55.9919, 55.9919, 55.9919, 55.9919, 55.9919, 55.9919, 55.9919, 55.9919, 55.9919, 55.9971, 55.9919, 55.9919
3.73303, 51.9492, 56.3739, 56.3693, 7.34501, -4.42468, 56.3693, 0, 56.3694, 56.3695, 56.3697, 56.3695, 56.3693, 56.3693, 56.3693, 56.3693, 56.3693, 56.3693, 56.3693, 56.3693, 56.3693, 56.3732, 56.3693, 56.3693
3.74099, 52.9493, 56.7517, 56.7481, 7.41278, -3.80241, 56.7481, 0, 56.7482, 56.7482, 56.7484, 56.7482, 56.7481, 56.7481, 56.7481, 56.7481, 56.7481, 56.7481, 56.7481, 56.7481, 56.7481, 56.7509, 56.7481, 56.7481
3.74894, 48.1322, 57.1311, 57.1282, 7.08041, -8.99887, 57.1282, 0, 57.1283, 57.1284, 57.1285, 57.1283, 57.1282, 57.1282, 57.1282, 57.1282, 57.1282, 57.1282, 57.1282, 57.1282, 57.1282, 57.1303, 57.1282, 57.1282
3.75689, 59.286, 57.512, 57.5097, 7.82854, 1.77404, 57.5097, 0, 57.5098, 57.5098, 57.51, 57.5098, 57.5097, 57.5097, 57.5097, 57.5097, 57.5097, 57.5097, 57.5097, 57.5097, 57.5097, 57.5112, 57.5097, 57.5097
3.76484, 54.6758, 57.8944, 57.8926, 7.52833, -3.21866, 57.8926, 0, 57.8926, 57.8927, 57.8929, 57.8927, 57.8926, 57.8926, 57.8926, 57.8926, 57.8926, 57.8926, 57.8926, 57.8926, 57.8926, 57.8937, 57.8926, 57.8926
3.7728, 44.8185, 58.2784, 58.2768, 6.84241, -13.4598, 58.2768, 0, 58.2769, 58.277, 58.2771, 58.2769, 58.2768, 58.2768, 58.2768, 58.2768, 58.2768, 58.2768, 58.2768, 58.2768, 58.2768, 58.2776, 58.2768, 58.2768
3.78075, 55.9059, 58.6638, 58.6625, 7.6096, -2.75783, 58.6625, 0, 58.6625, 58.6626, 58.6628, 58.6626, 58.6625, 58.6625, 58.6625, 58.6625, 58.6625, 58.6625, 58.6625, 58.6625, 58.6625, 58.6631, 58.6625, 58.6625
3.7887, 50.148, 59.0507, 59.0496, 7.22136, -8.90268, 59.0496, 0, 59.0497, 59.0497, 59.0499, 59.0497, 59.0496, 59.0496, 59.0496, 59.0496, 59.0496, 59.0496, 59.0496, 59.0496, 59.0496, 59.05, 59.0496, 59.0496
3.79665, 57.8978, 59.4391, 59.4381, 7.73937, -1.54135, 59.4381, 0, 59.4382, 59.4382, 59.4384, 59.4382, 59.4381, 59.4381, 59.4381, 59.4381, 59.4381, 59.4381, 59.4381, 59.4381, 59.4381, 59.4384, 59.4381, 59.4381
3.80461, 65.6728, 59.829, 59.828, 8.22635, 5.84382, 59.828, 0, 59.8281, 59.8282, 59.8284, 59.8282, 59.828, 59.828, 59.828, 59.828, 59.828, 59.828, 59.828, 59.828, 59.828, 59.8283, 59.828, 59.828
3.81256, 42.0076, 60.2203, 60.2194, 6.63382, -18.2127, 60.2194, 0, 60.2195, 60.2196, 60.2198, 60.2196, 60.2194, 60.2194, 60.2194, 60.2194, 60.2194, 60.2194, 60.2194, 60.2194, 60.2194, 60.2196, 60.2194, 60.2194
3.82051, 41.9246, 60.6131, 60.6123, 6.62756, -18.6885, 60.6123, 0, 60.6124, 60.6124, 60.6126, 60.6124, 60.6123, 60.6123, 60.6123, 60.6123, 60.6123, 60.6123, 60.6123, 60.6123, 60.6123, 60.6124, 60.6123, 60.6123
3.82846, 44.9956, 61.0074, 61.0066, 6.85533, -16.0119, 61.0066, 0, 61.0067, 61.0068, 61.0069, 61.0068, 61.0066, 61.0066, 61.0066, 61.0066, 61.0066, 61.0066, 61.0066, 61.0066, 61.0066, 61.0067, 61.0066, 61.0066
3.83641, 44.7548, 61.4032, 61.4024, 6.83775, -16.6484, 61.4024, 0, 61.4025, 61.4026, 61.4027, 61.4025, 61.4024, 61.4024, 61.4024, 61.4024, 61.4024, 61.4024, 61.4024, 61.4024, 61.4024, 61.4025, 61.4024, 61.4024
3.84437, 32.9878, 61.8004, 61.7996, 5.91505, -28.8126, 61.7996, 0, 61.7997, 61.7998, 61.8, 61.7998, 61.7996, 61.7996, 61.7996, 61.7996, 61.7996, 61.7996, 61.7996, 61.7996, 61.7996, 61.7997, 61.7996, 61.7996
3.85232, 43.113, 62.1992, 62.1984, 6.71662, -19.0861, 62.1984, 0, 62.1985, 62.1986, 62.1987, 62.1986, 62.1984, 62.1984, 62.1984, 62.1984, 62.1984, 62.1984, 62.1984, 62.1984, 62.1984, 62.1984, 62.1984, 62.1984
3.86027, 51.9318, 62.5993, 62.5986, 7.34382, -10.6676, 62.5986, 0, 62.5987, 62.5987, 62.5989, 62.5987, 62.5986, 62.5986, 62.5986, 62.5986, 62.5986, 62.5986, 62.5986, 62.5986, 62.5986, 62.5986, 62.5986, 62.5986
3.86822, 47.9858, 63.001, 63.0002, 7.07006, -15.0152, 63.0002, 0, 63.0003, 63.0004, 63.0006, 63.0004, 63.0002, 63.0002, 63.0002, 63.0002, 63.0002, 63.0002, 63.0002, 63.0002, 63.0002, 63.0002, 63.0002, 63.0002
3.87618, 50.9658, 63.404, 63.4032, 7.27776, -12.4382, 63.4032, 0, 63.4033, 63.4034, 63.4036, 63.4034, 63.4032, 63.4032, 63.4032, 63.4032, 63.4032, 63.4032, 63.4032, 63.4032, 63.4032, 63.4032, 63.4032, 63.4032
3.88413, 47.8936, 63.8083, 63.8076, 7.06354, -15.9147, 63.8076, 0, 63.8077, 63.8077, 63.8079, 63.8077, 63.8076, 63.8076, 63.8076, 63.8076, 63.8076, 63.8076, 63.8076, 63.8076, 63.8076, 63.8076, 63.8076, 63.8076
3.89208, 47.9411, 64.2139, 64.2132, 7.0669, -16.2728, 64.2132, 0, 64.2132, 64.2133, 64.2135, 64.2133, 64.2132, 64.2132, 64.2132, 64.2132, 64.2132, 64.2132, 64.2132, 64.2132, 64.2132, 64.2132, 64.2132, 64.2132
3.90003, 37.9493, 64.6206, 64.6199, 6.32054, -26.6714, 64.6199, 0, 64.62, 64.6201, 64.6202, 64.62, 64.6199, 64.6199, 64.6199, 64.6199, 64.6199, 64.6199, 64.6199, 64.6199, 64.6199, 64.6199, 64.6199, 64.6199
3.90799, 58.9251, 65.0284, 65.0277, 7.80545, -6.10328, 65.0277, 0, 65.0277, 65.0278, 65.028, 65.0278, 65.0277, 65.0277, 65.0277, 65.0277, 65.0277, 65.0277, 65.0277, 65.0277, 65.0277, 65.0277, 65.0277, 65.0277
3.91594, 50.9538, 65.437, 65.4363, 7.27694, -14.4832, 65.4363, 0, 65.4364, 65.4364, 65.4366, 65.4364, 65.4363, 65.4363, 65.4363, 65.4363, 65.4363, 65.4363, 65.4363, 65.4363, 65.4363, 65.4363, 65.4363, 65.4363
3.92389, 48.9542, 65.8463, 65.8456, 7.13822, -16.8921, 65.8456, 0, 65.8456, 65.8457, 65.8459, 65.8457, 65.8456, 65.8456, 65.8456, 65.8456, 65.8456, 65.8456, 65.8456, 65.8456, 65.8456, 65.8456, 65.8456, 65.8456
3.93184, 42.9736, 66.256, 66.2553, 6.70624, -23.2824, 66.2553, 0, 66.2554, 66.2555, 66.2557, 66.2555, 66.2553, 66.2553, 66.2553, 66.2553, 66.2553, 66.2553, 66.2553, 66.2553, 66.2553, 66.2553, 66.2553, 66.2553
3.9398, 53.891, 66.666, 66.6653, 7.47603, -12.7751, 66.6653, 0, 66.6654, 66.6655, 66.6656, 66.6654, 66.6653, 66.6653, 66.6653, 66.6653, 66.6653, 66.6653, 66.6653, 66.6653, 66.6653, 66.6653, 66.6653, 66.6653
3.94775, 45.9541, 67.076, 67.0752, 6.92489, -21.1218, 67.0752, 0, 67.0753, 67.0754, 67.0756, 67.0754, 67.0752, 67.0752, 67.0752, 67.0752, 67.0752, 67.0752, 67.0752, 67.0752, 67.0753, 67.0752, 67.0752, 67.0752
3.9557, 60.9942, 67.4857, 67.485, 7.93689, -6.49144, 67.485, 0, 67.485, 67.4851, 67.4853, 67.4851, 67.485, 67.485, 67.485, 67.485, 67.485, 67.485, 67.485, 67.485, 67.485, 67.485, 67.485, 67.485
3.96365, 44.8704, 67.8949, 67.8941, 6.8462, -23.0244, 67.8941, 0, 67.8942, 67.8943, 67.8945, 67.8943, 67.8941, 67.8941, 67.8941, 67.8941, 67.8941, 67.8941, 67.8941, 67.8941, 67.8941, 67.8941, 67.8941, 67.8941
3.9716, 46.8959, 68.3033, 68.3026, 6.99256, -21.4073, 68.3026, 0, 68.3026, 68.3027, 68.3029, 68.3027, 68.3026, 68.3026, 68.3026, 68.3026, 68.3026, 68.3026, 68.3026, 68.3026, 68.3026, 68.3026, 68.3026, 68.3026
3.97956, 51.0573, 68.7108, 68.71, 7.28404, -17.6535, 68.71, 0, 68.7101, 68.7102, 68.7104, 68.7102, 68.71, 68.71, 68.71, 68.71, 68.71, 68.71, 68.71, 68.71, 68.7101, 68.71, 68.71, 68.71
3.98751, 54.893, 69.1171, 69.1164, 7.54274, -14.2241, 69.1164, 0, 69.1164, 69.1165, 69.1167, 69.1165, 69.1164, 69.1164, 69.1164, 69.1164, 69.1164, 69.1164, 69.1164, 69.1164, 69.1164, 69.1164, 69.1164, 69.1164
3.99546, 52.884, 69.5222, 69.5214, 7.40837, -16.6382, 69.5214, 0, 69.5215, 69.5216, 69.5218, 69.5216, 69.5214, 69.5214, 69.5214, 69.5214, 69.5214, 69.5214, 69.5214, 69.5214, 69.5214, 69.5214, 69.5214, 69.5214
4.00341, 42.1264, 69.9259, 69.9252, 6.64277, -27.7995, 69.9252, 0, 69.9252, 69.9253, 69.9255, 69.9253, 69.9252, 69.9252, 69.9252, 69.9252, 69.9252, 69.9252, 69.9252, 69.9252, 69.9252, 69.9252, 69.9252, 69.9252
4.01137, 50.7487, 70.3282, 70.3275, 7.26283, -19.5795, 70.3275, 0, 70.3276, 70.3277, 70.3278, 70.3276, 70.3275, 70.3275, 70.3275, 70.3275, 70.3275, 70.3275, 70.3275, 70.3275, 70.3275, 70.3275, 70.3275, 70.3275
4.01932, 51.1909, 70.7292, 70.7285, 7.29321, -19.5383, 70.7285, 0, 70.7286, 70.7287, 70.7289, 70.7287, 70.7285, 70.7285, 70.7285, 70.7285, 70.7285, 70.7285, 70.7285, 70.7285, 70.7285, 70.7285, 70.7285, 70.7285
4.02727, 45.954, 71.129, 71.1283, 6.92489, -25.1749, 71.1283, 0, 71.1283, 71.1284, 71.1286, 71.1284, 71.1283, 71.1283, 71.1283, 71.1283, 71.1283, 71.1283, 71.1283, 71.1283, 71.1283, 71.1283, 71.1283, 71.1283
4.03522, 54.5433, 71.5275, 71.5268, 7.51953, -16.9842, 71.5268, 0, 71.5269, 71.5269, 71.5271, 71.5269, 71.5268, 71.5268, 71.5268, 71.5268, 71.5268, 71.5268, 71.5268, 71.5268, 71.5268, 71.5268, 71.5268, 71.5268
4.04318, 44.4089, 71.9251, 71.9244, 6.81241, -27.5162, 71.9244, 0, 71.9245, 71.9245, 71.9247, 71.9245, 71.9244, 71.9244, 71.9244, 71.9244, 71.9244, 71.9244, 71.9244, 71.9244, 71.9244, 71.9244, 71.9244, 71.9244
4.05113, 51.5428, 72.3219, 72.3212, 7.31729, -20.7791, 72.3212, 0, 72.3213, 72.3213, 72.3215, 72.3213, 72.3212, 72.3212, 72.3212, 72.3212, 72.3212, 72.3212, 72.3212, 72.3212, 72.3212, 72.3212, 72.3212, 72.3212
4.05908, 58.8881, 72.718, 72.7173, 7.80308, -13.8299, 72.7173, 0, 72.7174, 72.7175, 72.7176, 72.7174, 72.7173, 72.7173, 72.7173, 72.7173, 72.7173, 72.7173, 72.7173, 72.7173, 72.7173, 72.7173, 72.7173, 72.7173
4.06703, 48.3378, 73.1139, 73.1131, 7.09491, -24.7761, 73.1131, 0, 73.1132, 73.1133, 73.1135, 73.1133, 73.1131, 73.1131, 73.1131, 73.1131, 73.1131, 73.1131, 73.1131, 73.1131, 73.1132, 73.1131, 73.1131, 73.1131
4.07499, 46.791, 73.5095, 73.5088, 6.98506, -26.7185, 73.5088, 0, 73.5089, 73.5089, 73.5091, 73.5089, 73.5088, 73.5088, 73.5088, 73.5088, 73.5088, 73.5088, 73.5088, 73.5088, 73.5088, 73.5088, 73.5088, 73.5088
4.08294, 49.0013, 73.9052, 73.9045, 7.14152, -24.9039, 73.9045, 0, 73.9046, 73.9047, 73.9048, 73.9046, 73.9045, 73.9045, 73.9045, 73.9045, 73.9045, 73.9045, 73.9045, 73.9045, 73.9045, 73.9045, 73.9045, 73.9045
4.09089, 50.8889, 74.3012, 74.3005, 7.27248, -23.4123, 74.3005, 0, 74.3006, 74.3007, 74.3008, 74.3006, 74.3005, 74.3005, 74.3005, 74.3005, 74.3005, 74.3005, 74.3005, 74.3005, 74.3005, 74.3005, 74.3005, 74.3005
4.09884, 63.1858, 74.6977, 74.697, 8.07378, -11.5118, 74.697, 0, 74.697, 74.6971, 74.6973, 74.6971, 74.697, 74.697, 74.697, 74.697, 74.697, 74.697, 74.697, 74.697, 74.697, 74.697, 74.697, 74.697
4.10679, 56.3892, 75.0947, 75.094, 7.64128, -18.7055, 75.094, 0, 75.0941, 75.0942, 75.0943, 75.0941, 75.094, 75.094, 75.094, 75.094, 75.094, 75.094, 75.094, 75.094, 75.094, 75.094, 75.094, 75.094
4.11475, 50.8019, 75.4926, 75.4919, 7.26649, -24.6907, 75.4919, 0, 75.4919, 75.492, 75.4922, 75.492, 75.4919, 75.4919, 75.4919, 75.4919, 75.4919, 75.4919, 75.4919, 75.4919, 75.4919, 75.4919, 75.4919, 75.4919
4.1227, 52.3346, 75.8913, 75.8906, 7.3712, -23.5568, 75.8906, 0, 75.8907, 75.8908, 75.8909, 75.8907, 75.8906, 75.8906, 75.8906, 75.8906, 75.8906, 75.8906, 75.8906, 75.8906, 75.8906, 75.8906, 75.8906, 75.8906
4.13065, 58.2207, 76.2911, 76.2904, 7.7602, -18.0704, 76.2904, 0, 76.2905, 76.2905, 76.2907, 76.2905, 76.2904, 76.2904, 76.2904, 76.2904, 76.2904, 76.2904, 76.2904, 76.2904, 76.2904, 76.2904, 76.2904, 76.2904
4.1386, 52.7343, 76.6919, 76.6912, 7.39826, -23.9576, 76.6912, 0, 76.6913, 76.6913, 76.6915, 76.6913, 76.6912, 76.6912, 76.6912, 76.6912, 76.6912, 76.6912, 76.6912, 76.6912, 76.6912, 76.6912, 76.6912, 76.6912
4.14656, 45.4693, 77.0939, 77.0932, 6.8898, -31.6246, 77.0932, 0, 77.0933, 77.0933, 77.0935, 77.0933, 77.0932, 77.0932, 77.0932, 77.0932, 77.0932, 77.0932, 77.0932, 77.0932, 77.0932, 77.0932, 77.0932, 77.0932
4.15451, 43.7287, 77.4971, 77.4964, 6.7623, -33.7685, 77.4964, 0, 77.4965, 77.4965, 77.4967, 77.4965, 77.4964, 77.4964, 77.4964, 77.4964, 77.4964, 77.4964, 77.4964, 77.4964, 77.4964, 77.4964, 77.4964, 77.4964
4.16246, 51.5556, 77.9016, 77.9009, 7.31817, -26.346, 77.9009, 0, 77.9009, 77.901, 77.9012, 77.901, 77.9009, 77.9009, 77.9009, 77.9009, 77.9009, 77.9009, 77.9009, 77.9009, 77.9009, 77.9009, 77.9009, 77.9009
4.17041, 48.0255, 78.3073, 78.3066, 7.07287, -30.2818, 78.3066, 0, 78.3067, 78.3068, 78.3069, 78.3067, 78.3066, 78.3066, 78.3066, 78.3066, 78.3066, 78.3066, 78.3066, 78.3066, 78.3066, 78.3066, 78.3066, 78.3066
4.17837, 60.6927, 78.7144, 78.7137, 7.91787, -18.0217, 78.7137, 0, 78.7138, 78.7139, 78.714, 78.7138, 78.7137, 78.7137, 78.7137, 78.7137, 78.7137, 78.7137, 78.7137, 78.7137, 78.7137, 78.7137, 78.7137, 78.7137
4.18632, 56.1949, 79.1229, 79.1222, 7.62856, -22.928, 79.1222, 0, 79.1222, 79.1223, 79.1225, 79.1223, 79.1222, 79.1222, 79.1222, 79.1222, 79.1222, 79.1222, 79.1222, 79.1222, 79.1222, 79.1222, 79.1222, 79.1222
4.19427, 49.9457, 79.5327, 79.5319, 7.20734, -29.5869, 79.5319, 0, 79.532, 79.5321, 79.5323, 79.5321, 79.5319, 79.5319, 79.5319, 79.5319, 79.5319, 79.5319, 79.5319, 79.5319, 79.532, 79.5319, 79.5319, 79.5319
4.20222, 39.4957, 79.9439, 79.9431, 6.44171, -40.4482, 79.9431, 0, 79.9432, 79.9433, 79.9435, 79.9433, 79.9431, 79.9431, 79.9431, 79.9431, 79.9431, 79.9431, 79.9431, 79.9431, 79.9431, 79.9431, 79.9431, 79.9431
4.21018, 62.4861, 80.3564, 80.3557, 8.03032, -17.8704, 80.3557, 0, 80.3558, 80.3559, 80.356, 80.3558, 80.3557, 80.3557, 80.3557, 80.3557, 80.3557, 80.3557, 80.3557, 80.3557, 80.3557, 80.3557, 80.3557, 80.3557
4.21813, 63.1758, 80.7703, 80.7696, 8.07315, -17.5945, 80.7696, 0, 80.7697, 80.7698, 80.7699, 80.7697, 80.7696, 80.7696, 80.7696, 80.7696, 80.7696, 80.7696, 80.7696, 80.7696, 80.7696, 80.7696, 80.7696, 80.7696
4.22608, 50.6216, 81.1857, 81.1849, 7.25407, -30.5641, 81.1849, 0, 81.185, 81.1851, 81.1853, 81.1851, 81.1849, 81.1849, 81.1849, 81.1849, 81.1849, 81.1849, 81.1849, 81.1849, 81.185, 81.1849, 81.1849, 81.1849
4.23403, 63.0327, 81.6023, 81.6016, 8.06429, -18.5696, 81.6016, 0, 81.6017, 81.6018, 81.602, 81.6018, 81.6016, 81.6016, 81.6016, 81.6016, 81.6016, 81.6016, 81.6016, 81.6016, 81.6016, 81.6016, 81.6016, 81.6016
4.24198, 44.1662, 82.0204, 82.0197, 6.79457, -37.8543, 82.0197, 0, 82.0198, 82.0199, 82.0201, 82.0199, 82.0197, 82.0197, 82.0197, 82.0197, 82.0197, 82.0197, 82.0197, 82.0197, 82.0197, 82.0197, 82.0197, 82.0197
4.24994, 58.4669, 82.4399, 82.4392, 7.77605, -23.973, 82.4392, 0, 82.4392, 82.4393, 82.4395, 82.4393, 82.4392, 82.4392, 82.4392, 82.4392, 82.4392, 82.4392, 82.4392, 82.4392, 82.4392, 82.4392, 82.4392, 82.4392
4.25789, 58.352, 82.8607, 82.8599, 7.76866, -24.5086, 82.8599, 0, 82.86, 82.8601, 82.8603, 82.8601, 82.8599, 82.8599, 82.8599, 82.8599, 82.8599, 82.8599, 82.8599, 82.8599, 82.86, 82.8599, 82.8599, 82.8599
4.26584, 46.1471, 83.2828, 83.2821, 6.93881, -37.1357, 83.2821, 0, 83.2822, 83.2823, 83.2825, 83.2823, 83.2821, 83.2821, 83.2821, 83.2821, 83.2821, 83.2821, 83.2821, 83.2821, 83.2821, 83.2821, 83.2821, 83.2821
4.27379, 45.9551, 83.7063, 83.7056, 6.92496, -37.7512, 83.7056, 0, 83.7057, 83.7058, 83.7059, 83.7057, 83.7056, 83.7056, 83.7056, 83.7056, 83.7056, 83.7056, 83.7056, 83.7056, 83.7056, 83.7056, 83.7056, 83.7056
4.28175, 58.3329, 84.1311, 84.1304, 7.76743, -25.7982, 84.1304, 0, 84.1305, 84.1306, 84.1308, 84.1306, 84.1304, 84.1304, 84.1304, 84.1304, 84.1304, 84.1304, 84.1304, 84.1304, 84.1304, 84.1304, 84.1304, 84.1304
4.2897, 53.866, 84.5573, 84.5565, 7.47435, -30.6913, 84.5565, 0, 84.5566, 84.5567, 84.5569, 84.5567, 84.5565, 84.5565, 84.5565, 84.5565, 84.5565, 84.5565, 84.5565, 84.5565, 84.5566, 84.5565, 84.5565, 84.5565
4.29765, 49.5779, 84.9846, 84.9839, 7.18178, -35.4067, 84.9839, 0, 84.984, 84.9841, 84.9843, 84.9841, 84.9839, 84.9839, 84.9839, 84.9839, 84.9839, 84.9839, 84.9839, 84.9839, 84.9839, 84.9839, 84.9839, 84.9839
4.3056, 53.4258, 85.4134, 85.4127, 7.44485, -31.9876, 85.4127, 0, 85.4128, 85.4128, 85.413, 85.4128, 85.4127, 85.4127, 85.4127, 85.4127, 85.4127, 85.4127, 85.4127, 85.4127, 85.4127, 85.4127, 85.4127, 85.4127
4.31356, 56.1877, 85.8434, 85.8427, 7.62809, -29.6557, 85.8427, 0, 85.8428, 85.8429, 85.843, 85.8428, 85.8427, 85.8427, 85.8427, 85.8427, 85.8427, 85.8427, 85.8427, 85.8427, 85.8427, 85.8427, 85.8427, 85.8427
4.32151, 40.8229, 86.2747, 86.274, 6.54392, -45.4519, 86.274, 0, 86.2741, 86.2741, 86.2743, 86.2741, 86.274, 86.274, 86.274, 86.274, 86.274, 86.274, 86.274, 86.274, 86.274, 86.274, 86.274, 86.274
4.32946, 63.7735, 86.7073, 86.7066, 8.11009, -22.9337, 86.7066, 0, 86.7066, 86.7067, 86.7069, 86.7067, 86.7066, 86.7066, 86.7066, 86.7066, 86.7066, 86.7066, 86.7066, 86.7066, 86.7066, 86.7066, 86.7066, 86.7066
4.33741, 52.1861, 87.1411, 87.1404, 7.36112, -34.955, 87.1404, 0, 87.1404, 87.1405, 87.1407, 87.1405, 87.1404, 87.1404, 87.1404, 87.1404, 87.1404, 87.1404, 87.1404, 87.1404, 87.1404, 87.1404, 87.1404, 87.1404
4.34537, 45.2801, 87.5762, 87.5755, 6.87605, -42.2962, 87.5755, 0, 87.5756, 87.5757, 87.5758, 87.5756, 87.5755, 87.5755, 87.5755, 87.5755, 87.5755, 87.5755, 87.5755, 87.5755, 87.5755, 87.5755, 87.5755, 87.5755
4.35332, 42.5394, 88.0126, 88.0118, 6.67379, -45.4732, 88.0118, 0, 88.0119, 88.012, 88.0122, 88.012, 88.0118, 88.0118, 88.0118, 88.0118, 88.0118, 88.0118, 88.0118, 88.0118, 88.0119, 88.0118, 88.0118, 88.0118
4.36127, 60.1048, 88.4502, 88.4494, 7.88066, -28.3454, 88.4494, 0, 88.4495, 88.4496, 88.4498, 88.4496, 88.4494, 88.4494, 88.4494, 88.4494, 88.4494, 88.4494, 88.4494, 88.4494, 88.4495, 88.4494, 88.4494, 88.4494
4.36922, 53.4992, 88.8891, 88.8884, 7.44978, -35.3899, 88.8884, 0, 88.8884, 88.8885, 88.8887, 88.8885, 88.8884, 88.8884, 88.8884, 88.8884, 88.8884, 88.8884, 88.8884, 88.8884, 88.8884, 88.8884, 88.8884, 88.8884
4.37717, 57.4926, 89.3292, 89.3285, 7.71314, -31.8367, 89.3285, 0, 89.3286, 89.3287, 89.3288, 89.3287, 89.3285, 89.3285, 89.3285, 89.3285, 89.3285, 89.3285, 89.3285, 89.3285, 89.3285, 89.3285, 89.3285, 89.3285
4.38513, 46.9452, 89.7707, 89.7699, 6.99608, -42.8255, 89.7699, 0, 89.77, 89.7701, 89.7703, 89.7701, 89.7699, 89.7699, 89.7699, 89.7699, 89.7699, 89.7699, 89.7699, 89.7699, 89.7699, 89.7699, 89.7699, 89.7699
4.39308, 59.1845, 90.2133, 90.2126, 7.82205, -31.0288, 90.2126, 0, 90.2127, 90.2128, 90.2129, 90.2128, 90.2126, 90.2126, 90.2126, 90.2126, 90.2126, 90.2126, 90.2126, 90.2126, 90.2126, 90.2126, 90.2126, 90.2126
4.40103, 49.9857, 90.6573, 90.6566, 7.21011, -40.6716, 90.6566, 0, 90.6567, 90.6568, 90.6569, 90.6568, 90.6566, 90.6566, 90.6566, 90.6566, 90.6566, 90.6566, 90.6566, 90.6566, 90.6566, 90.6566, 90.6566, 90.6566
4.40898, 50.8551, 91.1025, 91.1018, 7.27015, -40.2475, 91.1018, 0, 91.1019, 91.102, 91.1021, 91.102, 91.1018, 91.1018, 91.1018, 91.1018, 91.1018, 91.1018, 91.1018, 91.1018, 91.1018, 91.1018, 91.1018, 91.1018
4.41694, 69.6063, 91.5491, 91.5483, 8.46205, -21.9428, 91.5483, 0, 91.5484, 91.5485, 91.5487, 91.5485, 91.5483, 91.5483, 91.5483, 91.5483, 91.5483, 91.5483, 91.5483, 91.5483, 91.5483, 91.5483, 91.5483, 91.5483
4.42489, 57.7134, 91.9969, 91.9961, 7.72745, -34.2835, 91.9961, 0, 91.9962, 91.9963, 91.9965, 91.9963, 91.9961, 91.9961, 91.9961, 91.9961, 91.9961, 91.9961, 91.9961, 91.9961, 91.9961, 91.9961, 91.9961, 91.9961
4.43284, 65.4736, 92.446, 92.4451, 8.21423, -26.9723, 92.4451, 0, 92.4452, 92.4453, 92.4455, 92.4454, 92.4451, 92.4451, 92.4451, 92.4451, 92.4451, 92.4451, 92.4451, 92.4451, 92.4452, 92.4451, 92.4451, 92.4451
4.44079, 63.3795, 92.8963, 92.8954, 8.08576, -29.5168, 92.8954, 0, 92.8955, 92.8956, 92.8958, 92.8957, 92.8954, 92.8954, 92.8954, 92.8954, 92.8954, 92.8954, 92.8954, 92.8954, 92.8954, 92.8954, 92.8954, 92.8954
