PMC,x,y,z
767,-0.126399,0.12411400000000003,0.242446
768,-0.126323,0.12418,0.242446
769,-0.126256,0.124237,0.242446
770,-0.12618,0.124303,0.242445
771,-0.126104,0.12435999999999997,0.242445
772,-0.126038,0.124427,0.242445
773,-0.125961,0.124483,0.242445
774,-0.125895,0.12455,0.242444
775,-0.125819,0.124607,0.242444
776,-0.125743,0.124673,0.242444
777,-0.125676,0.12473,0.242444
778,-0.1256,0.124796,0.242443
779,-0.125533,0.124853,0.242443
780,-0.125457,0.12492,0.242443
781,-0.125381,0.124977,0.242443
782,-0.125315,0.12504300000000002,0.242443
783,-0.12523800000000002,0.1251,0.242442
784,-0.125172,0.125166,0.242442
785,-0.125096,0.125223,0.242442
786,-0.12502,0.12529,0.242442
787,-0.124953,0.125346,0.242441
788,-0.124877,0.12541300000000002,0.242441
789,-0.12481,0.12547,0.242441
790,-0.124734,0.12553599999999998,0.242441
791,-0.124658,0.125593,0.24244
792,-0.124591,0.125659,0.24244
793,-0.124515,0.125716,0.24244
794,-0.124449,0.125783,0.24244
795,-0.124373,0.12584,0.24244
796,-0.124297,0.125896,0.242439
797,-0.12423,0.12596300000000002,0.242439
798,-0.124154,0.12602,0.242439
799,-0.124087,0.126086,0.242439
800,-0.124011,0.126143,0.242438
801,-0.123935,0.126209,0.242438
802,-0.123869,0.12626600000000002,0.242438
803,-0.123792,0.126333,0.242438
804,-0.123726,0.12639,0.242437
805,-0.12365,0.126456,0.242437
806,-0.123573,0.126513,0.242437
807,-0.123507,0.126579,0.242437
808,-0.123431,0.126636,0.242437
809,-0.12336400000000003,0.126703,0.242436
810,-0.123288,0.12675999999999998,0.242436
811,-0.123212,0.126826,0.242436
812,-0.123145,0.126883,0.242436
813,-0.123069,0.126949,0.242435
814,-0.123003,0.127006,0.242435
815,-0.122926,0.127073,0.242435
816,-0.12231,0.126352,0.242433
817,-0.122386,0.12628499999999998,0.242433
818,-0.122452,0.126228,0.242433
819,-0.122528,0.126162,0.242434
820,-0.122595,0.126105,0.242434
821,-0.122671,0.126039,0.242434
822,-0.122747,0.12598199999999998,0.242434
823,-0.122814,0.125915,0.242435
824,-0.12289,0.125859,0.242435
825,-0.122957,0.125792,0.242435
826,-0.123033,0.125735,0.242435
827,-0.123109,0.125669,0.242435
828,-0.123175,0.125612,0.242436
829,-0.123251,0.12554500000000002,0.242436
830,-0.123318,0.12548900000000002,0.242436
831,-0.123394,0.125422,0.242436
832,-0.12347,0.125365,0.242437
833,-0.123537,0.125299,0.242437
834,-0.123613,0.12524200000000002,0.242437
835,-0.12368,0.125176,0.242437
836,-0.123756,0.125119,0.242438
837,-0.123832,0.125052,0.242438
838,-0.123898,0.124995,0.242438
839,-0.123974,0.124929,0.242438
840,-0.124041,0.124872,0.242438
841,-0.124117,0.124806,0.242439
842,-0.124193,0.124749,0.242439
843,-0.12426,0.124692,0.242439
844,-0.124336,0.124625,0.242439
845,-0.124403,0.124569,0.24244
846,-0.124479,0.124502,0.24244
847,-0.124555,0.124445,0.24244
848,-0.124621,0.124379,0.24244
849,-0.124697,0.124322,0.242441
850,-0.12476400000000001,0.12425599999999999,0.242441
851,-0.12484,0.124199,0.242441
852,-0.12491600000000001,0.12413199999999999,0.242441
853,-0.124983,0.124076,0.242441
854,-0.125059,0.124009,0.24244200000000002
855,-0.125126,0.12395199999999999,0.24244200000000002
856,-0.125202,0.123886,0.24244200000000002
857,-0.125278,0.123829,0.24244200000000002
858,-0.125345,0.12376300000000001,0.242443
859,-0.125421,0.123706,0.242443
860,-0.125487,0.12363900000000001,0.242443
861,-0.125563,0.123582,0.242443
862,-0.125639,0.12351600000000001,0.242444
863,-0.12570599999999998,0.12345899999999999,0.242444
864,-0.125782,0.123393,0.242444
865,-0.125849,0.12333599999999999,0.242444
866,-0.125925,0.12327,0.242444
867,-0.125308,0.122549,0.242443
868,-0.12524100000000002,0.12261500000000002,0.24244200000000002
869,-0.125165,0.122672,0.24244200000000002
870,-0.125089,0.12273800000000001,0.24244200000000002
871,-0.125022,0.122795,0.24244200000000002
872,-0.124946,0.12286199999999999,0.242441
873,-0.12487000000000001,0.122918,0.242441
874,-0.124803,0.122985,0.242441
875,-0.124727,0.12304200000000001,0.242441
876,-0.124661,0.123108,0.24244000000000002
877,-0.12458499999999999,0.12316500000000001,0.24244000000000002
878,-0.124509,0.123231,0.24244000000000002
879,-0.12444200000000001,0.12328800000000001,0.24244000000000002
880,-0.124366,0.12335499999999999,0.242439
881,-0.124299,0.123412,0.242439
882,-0.124223,0.12347799999999999,0.242439
883,-0.12414700000000001,0.12353499999999999,0.242439
884,-0.124081,0.12359200000000001,0.242439
885,-0.12400499999999999,0.12365799999999999,0.24243800000000001
886,-0.123938,0.123715,0.24243800000000001
887,-0.12386199999999999,0.12378099999999999,0.24243800000000001
888,-0.123786,0.12383800000000002,0.24243800000000001
889,-0.12371900000000001,0.123905,0.24243699999999999
890,-0.123643,0.12396199999999999,0.24243699999999999
891,-0.123576,0.124028,0.24243699999999999
892,-0.1235,0.12408499999999999,0.24243699999999999
893,-0.123424,0.124151,0.242436
894,-0.123358,0.124208,0.242436
895,-0.12328099999999999,0.124275,0.242436
896,-0.123215,0.124332,0.242436
897,-0.12313900000000001,0.12439800000000001,0.242436
898,-0.123063,0.124455,0.24243499999999998
899,-0.12299600000000001,0.124521,0.24243499999999998
900,-0.12292,0.124578,0.24243499999999998
901,-0.122853,0.124645,0.24243499999999998
902,-0.122777,0.12470099999999999,0.242434
903,-0.122701,0.124768,0.242434
904,-0.122635,0.124825,0.242434
905,-0.12255899999999999,0.124891,0.242434
906,-0.122492,0.124948,0.242434
907,-0.12241600000000001,0.12501400000000001,0.24243299999999998
908,-0.12234,0.12507100000000002,0.24243299999999998
909,-0.122273,0.125138,0.24243299999999998
910,-0.122197,0.125195,0.24243299999999998
911,-0.12212999999999999,0.12526099999999998,0.242432
912,-0.122054,0.125318,0.242432
913,-0.121978,0.125384,0.242432
914,-0.12191199999999999,0.125441,0.242432
915,-0.12183599999999999,0.12550799999999998,0.242431
916,-0.121769,0.125565,0.242431
917,-0.12169300000000001,0.125631,0.242431
