PMC,x,y,z
755,-0.14171,0.12551600000000002,0.242714
756,-0.141644,0.125582,0.242713
757,-0.141568,0.125638,0.242713
758,-0.141492,0.12570499999999998,0.242713
759,-0.141425,0.12576099999999998,0.242712
760,-0.141349,0.125827,0.242712
761,-0.141283,0.125884,0.242712
765,-0.126845,0.124057,0.242646
766,-0.12676800000000002,0.12411400000000003,0.242646
767,-0.126702,0.12418,0.242645
768,-0.126626,0.124237,0.242645
769,-0.126559,0.124304,0.242645
770,-0.12648299999999998,0.124361,0.242644
771,-0.126406,0.124427,0.242644
772,-0.12634,0.124484,0.242644
773,-0.12626400000000002,0.124551,0.242643
774,-0.126197,0.124607,0.242643
775,-0.126121,0.124674,0.242643
776,-0.12604500000000002,0.124731,0.242642
777,-0.125978,0.124797,0.242642
778,-0.125902,0.124854,0.242642
779,-0.125835,0.124921,0.242642
780,-0.12575899999999998,0.124978,0.242641
781,-0.125683,0.12504400000000002,0.242641
782,-0.125616,0.125101,0.242641
783,-0.12554,0.125168,0.24264
784,-0.12546400000000002,0.125225,0.24264
785,-0.125397,0.125291,0.24264
786,-0.12532100000000002,0.125348,0.242639
787,-0.125254,0.125415,0.242639
788,-0.12517799999999998,0.125472,0.242639
789,-0.125102,0.125538,0.242638
790,-0.12503499999999998,0.125595,0.242638
791,-0.124959,0.125661,0.242638
792,-0.124892,0.125718,0.242637
793,-0.124816,0.12578499999999998,0.242637
794,-0.12474,0.125842,0.242637
795,-0.124673,0.125908,0.242636
796,-0.124597,0.12596500000000002,0.242636
797,-0.12453,0.126032,0.242636
798,-0.124454,0.126089,0.242635
799,-0.124378,0.126155,0.242635
800,-0.124311,0.126212,0.242635
801,-0.12423499999999997,0.126269,0.242634
802,-0.124168,0.126336,0.242634
803,-0.124092,0.126393,0.242634
804,-0.12401600000000003,0.126459,0.242633
805,-0.123949,0.12651600000000002,0.242633
806,-0.123873,0.126583,0.242633
807,-0.123806,0.12664,0.242632
808,-0.12373,0.126706,0.242632
809,-0.123654,0.126763,0.242632
810,-0.123587,0.126829,0.242631
811,-0.123511,0.126886,0.242631
812,-0.123444,0.126953,0.242631
813,-0.123368,0.12700999999999998,0.24263
814,-0.123292,0.127076,0.24263
815,-0.123225,0.127133,0.24263
816,-0.122607,0.126412,0.242627
817,-0.122674,0.126355,0.242627
818,-0.12275,0.126288,0.242628
819,-0.122827,0.12623099999999998,0.242628
820,-0.122893,0.126165,0.242628
821,-0.122969,0.126108,0.242628
822,-0.123036,0.126041,0.242629
823,-0.123112,0.12598399999999998,0.242629
824,-0.123189,0.125918,0.242629
825,-0.123255,0.125861,0.24263
826,-0.123331,0.12579400000000002,0.24263
827,-0.123398,0.125737,0.24263
828,-0.123474,0.125671,0.242631
829,-0.12355,0.125614,0.242631
830,-0.123617,0.125547,0.242631
831,-0.123693,0.12549000000000002,0.242632
832,-0.12376,0.125424,0.242632
833,-0.123836,0.125367,0.242632
834,-0.123913,0.125301,0.242633
835,-0.123979,0.125244,0.242633
836,-0.124055,0.125177,0.242633
837,-0.124132,0.12512,0.242634
838,-0.124198,0.125063,0.242634
839,-0.124274,0.124997,0.242634
840,-0.124341,0.12494,0.242635
841,-0.124417,0.124873,0.242635
842,-0.124493,0.124816,0.242635
843,-0.12456,0.12475,0.242636
844,-0.124636,0.124693,0.242636
845,-0.124703,0.124626,0.242636
846,-0.124779,0.124569,0.242637
847,-0.124855,0.124503,0.242637
848,-0.124922,0.124446,0.242637
849,-0.124998,0.124379,0.242638
850,-0.125065,0.124323,0.24263800000000002
851,-0.125141,0.12425599999999999,0.24263800000000002
852,-0.125217,0.124199,0.242639
853,-0.12528399999999998,0.124133,0.242639
854,-0.12536,0.124076,0.242639
855,-0.125427,0.124009,0.24264000000000002
856,-0.125503,0.12395199999999999,0.24264000000000002
857,-0.125579,0.123886,0.24264000000000002
858,-0.125646,0.123829,0.242641
859,-0.125722,0.12376199999999998,0.242641
860,-0.125789,0.123705,0.242641
861,-0.125865,0.12363900000000001,0.242642
862,-0.125941,0.123582,0.242642
863,-0.12600799999999998,0.12351600000000001,0.242642
864,-0.126084,0.12345899999999999,0.24264299999999997
865,-0.12615099999999999,0.123392,0.24264299999999997
866,-0.126227,0.12333499999999999,0.24264299999999997
867,-0.125609,0.12261300000000001,0.24264000000000002
868,-0.125533,0.122671,0.24264000000000002
869,-0.12546600000000002,0.12273699999999999,0.24264000000000002
870,-0.12539,0.122794,0.24264000000000002
871,-0.125323,0.12286,0.242639
872,-0.125247,0.12291700000000001,0.242639
873,-0.125171,0.122984,0.242639
874,-0.125104,0.12304100000000001,0.24263800000000002
875,-0.125028,0.123107,0.24263800000000002
876,-0.12496199999999999,0.12316400000000001,0.24263800000000002
877,-0.124885,0.123231,0.242637
878,-0.12480899999999999,0.123287,0.242637
879,-0.124742,0.12335399999999999,0.242637
880,-0.12466600000000001,0.12341099999999999,0.24263600000000002
881,-0.1246,0.123477,0.24263600000000002
882,-0.12452300000000001,0.12353399999999999,0.24263600000000002
883,-0.124447,0.123601,0.242635
884,-0.12437999999999999,0.12365799999999999,0.242635
885,-0.124304,0.123724,0.242635
886,-0.12423800000000002,0.12378099999999999,0.24263400000000002
887,-0.124161,0.123848,0.24263400000000002
888,-0.12408499999999999,0.123905,0.24263400000000002
889,-0.124019,0.123971,0.242633
890,-0.12394200000000001,0.124028,0.242633
891,-0.123876,0.12408499999999999,0.242633
892,-0.1238,0.124152,0.24263200000000001
893,-0.123723,0.12420899999999999,0.24263200000000001
894,-0.12365699999999999,0.124275,0.24263200000000001
895,-0.123581,0.124332,0.24263099999999999
896,-0.12351400000000001,0.12439800000000001,0.24263099999999999
897,-0.123438,0.124455,0.24263099999999999
898,-0.12336199999999999,0.12452200000000001,0.24263
899,-0.123295,0.124579,0.24263
900,-0.12321900000000001,0.124645,0.24263
901,-0.123152,0.124702,0.24262899999999998
902,-0.123076,0.124769,0.24262899999999998
903,-0.123,0.12482599999999999,0.24262899999999998
904,-0.12293299999999999,0.124892,0.242628
905,-0.122857,0.124949,0.242628
906,-0.12279000000000001,0.12501600000000002,0.242628
907,-0.122714,0.125073,0.242627
908,-0.12263800000000001,0.125139,0.242627
909,-0.122571,0.125196,0.242627
910,-0.122495,0.125263,0.242626
911,-0.122428,0.12532000000000001,0.242626
912,-0.122352,0.125386,0.242626
913,-0.122276,0.125443,0.242625
914,-0.122209,0.12550999999999998,0.242625
915,-0.12213299999999999,0.125567,0.242625
916,-0.122057,0.125633,0.24262399999999998
917,-0.12199000000000002,0.12569,0.24262399999999998
