   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_26.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
22.3418, 0, 0.00112299, 0, 1.41421, -0.00112299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.68296e-06, 0, 0.00112131, 0, 0
22.35, 0, 0.00110203, 0, 1.41421, -0.00110203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.48172e-06, 0, 0.00109954, 0, 0
22.3583, 0, 0.00108242, 0, 1.41421, -0.00108242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.67731e-06, 0, 0.00107874, 0, 0
22.3665, 0, 0.00106422, 0, 1.41421, -0.00106422, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.44946e-06, 0, 0.00105877, 0, 0
22.3748, 0, 0.00104757, 0, 1.41421, -0.00104757, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.04858e-06, 0, 0.00103952, 0, 0
22.383, 0, 0.00103272, 0, 1.41421, -0.00103272, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18218e-05, 0, 0.0010209, 0, 0
22.3912, 0, 0.00102002, 0, 1.41421, -0.00102002, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7248e-05, 0, 0.00100278, 0, 0
22.3995, 0, 0.00101005, 0, 1.41421, -0.00101005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.49668e-05, 0, 0.000985081, 0, 0
22.4077, 0, 0.00100356, 0, 1.41421, -0.00100356, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.58368e-05, 0, 0.000967721, 0, 0
22.416, 0, 0.0010016, 0, 1.41421, -0.0010016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.09871e-05, 0, 0.000950611, 0, 0
22.4242, 0, 0.00100556, 0, 1.41421, -0.00100556, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.18856e-05, 0, 0.00093367, 0, 0
22.4325, 0, 0.00101723, 0, 1.41421, -0.00101723, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000100414, 0, 0.000916818, 0, 0
22.4407, 0, 0.00103893, 0, 1.41421, -0.00103893, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000138964, 0, 0.000899968, 0, 0
22.449, 0, 0.00107352, 0, 1.41421, -0.00107352, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000190471, 0, 0.00088305, 0, 0
22.4572, 0, 0.00112458, 0, 1.41421, -0.00112458, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00025861, 0, 0.000865967, 0, 0
22.4655, 0, 0.00119644, 0, 1.41421, -0.00119644, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000347804, 0, 0.000848635, 0, 0
22.4737, 0, 0.00129423, 0, 1.41421, -0.00129423, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000463258, 0, 0.000830975, 0, 0
22.482, 0, 0.00142406, 0, 1.41421, -0.00142406, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000611166, 0, 0.000812894, 0, 0
22.4902, 1, 0.00159278, 0, 1.73205, 0.998407, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000798462, 0, 0.000794322, 0, 0
22.4984, 0.585233, 0.00180837, 0, 1.60787, 0.583425, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0010332, 0, 0.000775167, 0, 0
22.5067, 0.414767, 0.00207954, 0, 1.55395, 0.412688, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00132418, 0, 0.00075536, 0, 0
22.5149, 0, 0.00241554, 0, 1.41421, -0.00241554, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00168069, 0, 0.000734847, 0, 0
22.5232, 0, 0.00282612, 0, 1.41421, -0.00282612, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00211254, 0, 0.000713585, 0, 0
22.5314, 0, 0.00332159, 0, 1.41421, -0.00332159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00263006, 0, 0.000691527, 0, 0
22.5397, 0, 0.00391136, 0, 1.41421, -0.00391136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00324268, 0, 0.000668677, 0, 0
22.5479, 0, 0.00460454, 0, 1.41421, -0.00460454, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0039595, 0, 0.000645041, 0, 0
22.5562, 0, 0.00540887, 0, 1.41421, -0.00540887, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00478821, 0, 0.000620654, 0, 0
22.5644, 0, 0.00633019, 0, 1.41421, -0.00633019, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00573461, 0, 0.000595575, 0, 0
22.5727, 0, 0.00737183, 0, 1.41421, -0.00737183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00680194, 0, 0.000569887, 0, 0
22.5809, 0, 0.00853423, 0, 1.41421, -0.00853423, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00799053, 0, 0.000543694, 0, 0
22.5892, 0, 0.00981292, 0, 1.41421, -0.00981292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00929578, 0, 0.000517144, 0, 0
22.5974, 0, 0.0112009, 0, 1.41421, -0.0112009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0107105, 0, 0.000490369, 0, 0
22.6056, 0, 0.0126858, 0, 1.41421, -0.0126858, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0122222, 0, 0.000463532, 0, 0
22.6139, 0, 0.0142495, 0, 1.41421, -0.0142495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0138127, 0, 0.000436825, 0, 0
22.6221, 0, 0.0158704, 0, 1.41421, -0.0158704, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.01546, 0, 0.000410423, 0, 0
22.6304, 0, 0.0175219, 0, 1.41421, -0.0175219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0171374, 0, 0.000384509, 0, 0
22.6386, 0, 0.0191736, 0, 1.41421, -0.0191736, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0188143, 0, 0.000359261, 0, 0
22.6469, 0, 0.0207918, 0, 1.41421, -0.0207918, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0204569, 0, 0.000334848, 0, 0
22.6551, 0, 0.0223412, 0, 1.41421, -0.0223412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0220298, 0, 0.000311415, 0, 0
22.6634, 0, 0.0237844, 0, 1.41421, -0.0237844, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0234953, 0, 0.000289114, 0, 0
22.6716, 0, 0.0250864, 0, 1.41421, -0.0250864, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0248184, 0, 0.000268038, 0, 0
22.6799, 0, 0.0262133, 0, 1.41421, -0.0262133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0259651, 0, 0.000248273, 0, 0
22.6881, 0, 0.0271342, 0, 1.41421, -0.0271342, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0269044, 0, 0.000229889, 0, 0
22.6964, 0, 0.0278238, 0, 1.41421, -0.0278238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0276108, 0, 0.000212917, 0, 0
22.7046, 0, 0.0282627, 0, 1.41421, -0.0282627, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0280654, 0, 0.000197352, 0, 0
22.7128, 0, 0.0284381, 0, 1.41421, -0.0284381, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0282549, 0, 0.000183189, 0, 0
22.7211, 0, 0.028345, 0, 1.41421, -0.028345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0281746, 0, 0.000170386, 0, 0
22.7293, 0, 0.0279857, 0, 1.41421, -0.0279857, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0278268, 0, 0.000158882, 0, 0
22.7376, 0, 0.027371, 0, 1.41421, -0.027371, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0272224, 0, 0.000148613, 0, 0
22.7458, 0, 0.0265175, 0, 1.41421, -0.0265175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.026378, 0, 0.000139485, 0, 0
22.7541, 0, 0.0254494, 0, 1.41421, -0.0254494, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.025318, 0, 0.000131413, 0, 0
22.7623, 0, 0.0241953, 0, 1.41421, -0.0241953, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.024071, 0, 0.000124299, 0, 0
22.7706, 1, 0.022788, 0, 1.73205, 0.977212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.02267, 0, 0.000118043, 0, 0
22.7788, 0, 0.0212627, 0, 1.41421, -0.0212627, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0211502, 0, 0.00011255, 0, 0
22.7871, 1, 0.0196556, 0, 1.73205, 0.980344, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0195479, 0, 0.000107725, 0, 0
22.7953, 0, 0.0180021, 0, 1.41421, -0.0180021, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0178986, 0, 0.000103479, 0, 0
22.8036, 0, 0.0163376, 0, 1.41421, -0.0163376, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0162379, 0, 9.97336e-05, 0, 0
22.8118, 0, 0.0146923, 0, 1.41421, -0.0146923, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0145959, 0, 9.64105e-05, 0, 0
22.8201, 0, 0.0130939, 0, 1.41421, -0.0130939, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0130005, 0, 9.34432e-05, 0, 0
22.8283, 0, 0.0115667, 0, 1.41421, -0.0115667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0114759, 0, 9.07736e-05, 0, 0
22.8365, 0, 0.0101289, 0, 1.41421, -0.0101289, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0100406, 0, 8.83489e-05, 0, 0
22.8448, 0, 0.00879481, 0, 1.41421, -0.00879481, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00870869, 0, 8.61241e-05, 0, 0
22.853, 0, 0.00757368, 0, 1.41421, -0.00757368, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00748962, 0, 8.40603e-05, 0, 0
22.8613, 0, 0.00647064, 0, 1.41421, -0.00647064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00638852, 0, 8.2124e-05, 0, 0
22.8695, 0, 0.00548672, 0, 1.41421, -0.00548672, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00540643, 0, 8.02863e-05, 0, 0
22.8778, 0, 0.00462052, 0, 1.41421, -0.00462052, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00454199, 0, 7.85239e-05, 0, 0
22.886, 0, 0.00386669, 0, 1.41421, -0.00386669, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00378988, 0, 7.68141e-05, 0, 0
22.8943, 0, 0.00321861, 0, 1.41421, -0.00321861, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00314347, 0, 7.51384e-05, 0, 0
22.9025, 0, 0.00266849, 0, 1.41421, -0.00266849, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00259501, 0, 7.34808e-05, 0, 0
22.9108, 0, 0.0022074, 0, 1.41421, -0.0022074, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00213557, 0, 7.18264e-05, 0, 0
22.919, 0, 0.00182587, 0, 1.41421, -0.00182587, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00175571, 0, 7.01605e-05, 0, 0
22.9273, 0, 0.0015152, 0, 1.41421, -0.0015152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00144673, 0, 6.84715e-05, 0, 0
22.9355, 0, 0.00126675, 0, 1.41421, -0.00126675, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0012, 0, 6.67476e-05, 0, 0
22.9437, 0, 0.00107269, 0, 1.41421, -0.00107269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00100771, 0, 6.49778e-05, 0, 0
22.952, 0, 0.000926236, 0, 1.41421, -0.000926236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000863082, 0, 6.31538e-05, 0, 0
22.9602, 0, 0.000821367, 0, 1.41421, -0.000821367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000760101, 0, 6.12661e-05, 0, 0
22.9685, 0, 0.000753193, 0, 1.41421, -0.000753193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000693885, 0, 5.93078e-05, 0, 0
22.9767, 0, 0.000717786, 0, 1.41421, -0.000717786, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000660511, 0, 5.72747e-05, 0, 0
22.985, 0, 0.000712037, 0, 1.41421, -0.000712037, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000656873, 0, 5.51635e-05, 0, 0
22.9932, 0, 0.000733607, 0, 1.41421, -0.000733607, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000680635, 0, 5.29717e-05, 0, 0
23.0015, 0, 0.000780739, 0, 1.41421, -0.000780739, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000730037, 0, 5.07021e-05, 0, 0
23.0097, 0, 0.000852132, 0, 1.41421, -0.000852132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000803774, 0, 4.83575e-05, 0, 0
23.018, 0, 0.000946655, 0, 1.41421, -0.000946655, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000900709, 0, 4.5946e-05, 0, 0
23.0262, 0, 0.00106338, 0, 1.41421, -0.00106338, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0010199, 0, 4.34749e-05, 0, 0
23.0345, 0, 0.00120123, 0, 1.41421, -0.00120123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00116028, 0, 4.09557e-05, 0, 0
23.0427, 0, 0.00135884, 0, 1.41421, -0.00135884, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00132044, 0, 3.84032e-05, 0, 0
23.0509, 0, 0.0015345, 0, 1.41421, -0.0015345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00149867, 0, 3.58331e-05, 0, 0
23.0592, 0, 0.00172619, 0, 1.41421, -0.00172619, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00169293, 0, 3.32608e-05, 0, 0
23.0674, 0, 0.00193109, 0, 1.41421, -0.00193109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00190038, 0, 3.07062e-05, 0, 0
23.0757, 0, 0.00214599, 0, 1.41421, -0.00214599, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0021178, 0, 2.81874e-05, 0, 0
23.0839, 0, 0.00236713, 0, 1.41421, -0.00236713, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00234141, 0, 2.57225e-05, 0, 0
23.0922, 0, 0.00259004, 1.34316e-22, 1.41421, -0.00259004, 1.34316e-22, 0, 1.34316e-22, 1.34316e-22, 1.34316e-22, 1.34316e-22, 1.34316e-22, 1.34316e-22, 1.34316e-22, 1.34316e-22, 1.34316e-22, 1.34316e-22, 1.34316e-22, 1.34316e-22, 1.34316e-22, 1.34316e-22, 0.00256671, 1.34316e-22, 2.33311e-05, 1.34316e-22, 1.34316e-22
23.1004, 0, 0.00281016, 4.93284e-22, 1.41421, -0.00281016, 4.93284e-22, 0, 4.93284e-22, 4.93284e-22, 4.93284e-22, 4.93284e-22, 4.93284e-22, 4.93284e-22, 4.93284e-22, 4.93284e-22, 4.93284e-22, 4.93284e-22, 4.93284e-22, 4.93284e-22, 4.93284e-22, 4.93284e-22, 0.00278913, 4.93284e-22, 2.10284e-05, 4.93284e-22, 4.93284e-22
23.1087, 0, 0.00302248, 1.02003e-21, 1.41421, -0.00302248, 1.02003e-21, 0, 1.02003e-21, 1.02003e-21, 1.02003e-21, 1.02003e-21, 1.02003e-21, 1.02003e-21, 1.02003e-21, 1.02003e-21, 1.02003e-21, 1.02003e-21, 1.02003e-21, 1.02003e-21, 1.02003e-21, 1.02003e-21, 0.00300365, 1.02003e-21, 1.88296e-05, 1.02003e-21, 1.02003e-21
23.1169, 0, 0.00322178, 1.69906e-21, 1.41421, -0.00322178, 1.69906e-21, 0, 1.69906e-21, 1.69906e-21, 1.69906e-21, 1.69906e-21, 1.69906e-21, 1.69906e-21, 1.69906e-21, 1.69906e-21, 1.69906e-21, 1.69906e-21, 1.69906e-21, 1.69906e-21, 1.69906e-21, 1.69906e-21, 0.00320503, 1.69906e-21, 1.67488e-05, 1.69906e-21, 1.69906e-21
23.1252, 0, 0.00340301, 2.55038e-21, 1.41421, -0.00340301, 2.55038e-21, 0, 2.55038e-21, 2.55038e-21, 2.55038e-21, 2.55038e-21, 2.55038e-21, 2.55038e-21, 2.55038e-21, 2.55038e-21, 2.55038e-21, 2.55038e-21, 2.55038e-21, 2.55038e-21, 2.55038e-21, 2.55038e-21, 0.00338822, 2.55038e-21, 1.47967e-05, 2.55038e-21, 2.55038e-21
23.1334, 1, 0.0035615, 3.56978e-21, 1.73205, 0.996439, 3.56978e-21, 0, 3.56978e-21, 3.56978e-21, 3.56978e-21, 3.56978e-21, 3.56978e-21, 3.56978e-21, 3.56978e-21, 3.56978e-21, 3.56978e-21, 3.56978e-21, 3.56978e-21, 3.56978e-21, 3.56978e-21, 3.56978e-21, 0.00354852, 3.56978e-21, 1.29801e-05, 3.56978e-21, 3.56978e-21
23.1417, 0, 0.00369278, 4.65803e-21, 1.41421, -0.00369278, 4.65803e-21, 0, 4.65803e-21, 4.65803e-21, 4.65803e-21, 4.65803e-21, 4.65803e-21, 4.65803e-21, 4.65803e-21, 4.65803e-21, 4.65803e-21, 4.65803e-21, 4.65803e-21, 4.65803e-21, 4.65803e-21, 4.65803e-21, 0.00368148, 4.65803e-21, 1.13057e-05, 4.65803e-21, 4.65803e-21
23.1499, 0, 0.00379319, 5.79484e-21, 1.41421, -0.00379319, 5.79484e-21, 0, 5.79484e-21, 5.79484e-21, 5.79484e-21, 5.79484e-21, 5.79484e-21, 5.79484e-21, 5.79484e-21, 5.79484e-21, 5.79484e-21, 5.79484e-21, 5.79484e-21, 5.79484e-21, 5.79484e-21, 5.79484e-21, 0.00378342, 5.79484e-21, 9.77577e-06, 5.79484e-21, 5.79484e-21
23.1581, 0, 0.00385985, 6.95265e-21, 1.41421, -0.00385985, 6.95265e-21, 0, 6.95265e-21, 6.95265e-21, 6.95265e-21, 6.95265e-21, 6.95265e-21, 6.95265e-21, 6.95265e-21, 6.95265e-21, 6.95265e-21, 6.95265e-21, 6.95265e-21, 6.95265e-21, 6.95265e-21, 6.95265e-21, 0.00385146, 6.95265e-21, 8.39044e-06, 6.95265e-21, 6.95265e-21
23.1664, 0, 0.00389078, 8.05808e-21, 1.41421, -0.00389078, 8.05808e-21, 0, 8.05808e-21, 8.05808e-21, 8.05808e-21, 8.05808e-21, 8.05808e-21, 8.05808e-21, 8.05808e-21, 8.05808e-21, 8.05808e-21, 8.05808e-21, 8.05808e-21, 8.05808e-21, 8.05808e-21, 8.05808e-21, 0.00388363, 8.05808e-21, 7.14739e-06, 8.05808e-21, 8.05808e-21
23.1746, 0, 0.00388504, 9.10695e-21, 1.41421, -0.00388504, 9.10695e-21, 0, 9.10695e-21, 9.10695e-21, 9.10695e-21, 9.10695e-21, 9.10695e-21, 9.10695e-21, 9.10695e-21, 9.10695e-21, 9.10695e-21, 9.10695e-21, 9.10695e-21, 9.10695e-21, 9.10695e-21, 9.10695e-21, 0.00387899, 9.10695e-21, 6.04217e-06, 9.10695e-21, 9.10695e-21
23.1829, 0, 0.00384273, 1.00947e-20, 1.41421, -0.00384273, 1.00947e-20, 0, 1.00947e-20, 1.00947e-20, 1.00947e-20, 1.00947e-20, 1.00947e-20, 1.00947e-20, 1.00947e-20, 1.00947e-20, 1.00947e-20, 1.00947e-20, 1.00947e-20, 1.00947e-20, 1.00947e-20, 1.00947e-20, 0.00383767, 1.00947e-20, 5.06826e-06, 1.00947e-20, 1.00947e-20
23.1911, 0, 0.00376506, 1.09805e-20, 1.41421, -0.00376506, 1.09805e-20, 0, 1.09805e-20, 1.09805e-20, 1.09805e-20, 1.09805e-20, 1.09805e-20, 1.09805e-20, 1.09805e-20, 1.09805e-20, 1.09805e-20, 1.09805e-20, 1.09805e-20, 1.09805e-20, 1.09805e-20, 1.09805e-20, 0.00376084, 1.09805e-20, 4.21834e-06, 1.09805e-20, 1.09805e-20
23.1994, 0, 0.0036542, 1.17791e-20, 1.41421, -0.0036542, 1.17791e-20, 0, 1.17791e-20, 1.17791e-20, 1.17791e-20, 1.17791e-20, 1.17791e-20, 1.17791e-20, 1.17791e-20, 1.17791e-20, 1.17791e-20, 1.17791e-20, 1.17791e-20, 1.17791e-20, 1.17791e-20, 1.17791e-20, 0.00365071, 1.17791e-20, 3.48344e-06, 1.17791e-20, 1.17791e-20
23.2076, 1.3781, 0.0035131, 1.24531e-20, 1.83796, 1.37458, 1.24531e-20, 0, 1.24531e-20, 1.24531e-20, 1.24531e-20, 1.24531e-20, 1.24531e-20, 1.24531e-20, 1.24531e-20, 1.24531e-20, 1.24531e-20, 1.24531e-20, 1.24531e-20, 1.24531e-20, 1.24531e-20, 1.24531e-20, 0.00351025, 1.24531e-20, 2.8534e-06, 1.24531e-20, 1.24531e-20
23.2159, 0.621903, 0.00334566, 1.30198e-20, 1.61923, 0.618557, 1.30198e-20, 0, 1.30198e-20, 1.30198e-20, 1.30198e-20, 1.30198e-20, 1.30198e-20, 1.30198e-20, 1.30198e-20, 1.30198e-20, 1.30198e-20, 1.30198e-20, 1.30198e-20, 1.30198e-20, 1.30198e-20, 1.30198e-20, 0.00334335, 1.30198e-20, 2.31865e-06, 1.30198e-20, 1.30198e-20
23.2241, 0, 0.00315621, 1.34369e-20, 1.41421, -0.00315621, 1.34369e-20, 0, 1.34369e-20, 1.34369e-20, 1.34369e-20, 1.34369e-20, 1.34369e-20, 1.34369e-20, 1.34369e-20, 1.34369e-20, 1.34369e-20, 1.34369e-20, 1.34369e-20, 1.34369e-20, 1.34369e-20, 1.34369e-20, 0.00315434, 1.34369e-20, 1.86887e-06, 1.34369e-20, 1.34369e-20
23.2324, 0, 0.00294947, 1.36931e-20, 1.41421, -0.00294947, 1.36931e-20, 0, 1.36931e-20, 1.36931e-20, 1.36931e-20, 1.36931e-20, 1.36931e-20, 1.36931e-20, 1.36931e-20, 1.36931e-20, 1.36931e-20, 1.36931e-20, 1.36931e-20, 1.36931e-20, 1.36931e-20, 1.36931e-20, 0.00294798, 1.36931e-20, 1.49406e-06, 1.36931e-20, 1.36931e-20
23.2406, 0, 0.00273039, 1.38246e-20, 1.41421, -0.00273039, 1.38246e-20, 0, 1.38246e-20, 1.38246e-20, 1.38246e-20, 1.38246e-20, 1.38246e-20, 1.38246e-20, 1.38246e-20, 1.38246e-20, 1.38246e-20, 1.38246e-20, 1.38246e-20, 1.38246e-20, 1.38246e-20, 1.38246e-20, 0.0027292, 1.38246e-20, 1.18463e-06, 1.38246e-20, 1.38246e-20
23.2489, 0.365709, 0.00250381, 1.3805e-20, 1.53809, 0.363205, 1.3805e-20, 0, 1.3805e-20, 1.3805e-20, 1.3805e-20, 1.3805e-20, 1.3805e-20, 1.3805e-20, 1.3805e-20, 1.3805e-20, 1.3805e-20, 1.3805e-20, 1.3805e-20, 1.3805e-20, 1.3805e-20, 1.3805e-20, 0.00250288, 1.3805e-20, 9.31472e-07, 1.3805e-20, 1.3805e-20
