   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_406.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
12.1949, 0.533829, 0.182015, 0.181834, 1.5918, 0.351814, 0, 0.182015, 0.181834, 0.181834, 0.181834, 0.181834, 0.181834, 0.181834, 0.181834, 0.181834, 0.181834, 0.181834, 0.181834, 0.181834, 0.181834, 0.181834, 0.181834, 0.181834, 0.181834, 0.181834
12.2028, 0, 0.181943, 0.181826, 1.41421, -0.181943, 0, 0.181943, 0.181826, 0.181826, 0.181826, 0.181826, 0.181826, 0.181826, 0.181826, 0.181826, 0.181826, 0.181826, 0.181826, 0.181826, 0.181826, 0.181826, 0.181826, 0.181826, 0.181826, 0.181826
12.2107, 0, 0.181894, 0.181818, 1.41421, -0.181894, 0, 0.181894, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818
12.2186, 0, 0.181866, 0.181818, 1.41421, -0.181866, 0, 0.181866, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818
12.2265, 0, 0.181848, 0.181818, 1.41421, -0.181848, 0, 0.181848, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818
12.2344, 0.451741, 0.182006, 0.181987, 1.5658, 0.269735, 0, 0.182006, 0.181987, 0.181987, 0.181987, 0.181987, 0.181987, 0.181987, 0.181987, 0.181987, 0.181987, 0.181987, 0.181987, 0.181987, 0.181987, 0.181987, 0.181987, 0.181987, 0.181987, 0.181987
12.2423, 0.548259, 0.18206, 0.182048, 1.59633, 0.366199, 0, 0.18206, 0.182048, 0.182048, 0.182048, 0.182048, 0.182048, 0.182048, 0.182048, 0.182048, 0.182048, 0.182048, 0.182048, 0.182048, 0.182048, 0.182048, 0.182048, 0.182048, 0.182048, 0.182048
12.2502, 0, 0.182013, 0.182006, 1.41421, -0.182013, 0, 0.182013, 0.182006, 0.182006, 0.182006, 0.182006, 0.182006, 0.182006, 0.182006, 0.182006, 0.182006, 0.182006, 0.182006, 0.182006, 0.182006, 0.182006, 0.182006, 0.182006, 0.182006, 0.182006
12.2581, 0.444486, 0.181917, 0.181912, 1.56349, 0.262569, 0, 0.181917, 0.181912, 0.181912, 0.181912, 0.181912, 0.181912, 0.181912, 0.181912, 0.181912, 0.181912, 0.181912, 0.181912, 0.181912, 0.181912, 0.181912, 0.181912, 0.181912, 0.181912, 0.181912
12.266, 1.88154, 0.181822, 0.181818, 1.97016, 1.69972, 0, 0.181822, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818
12.2739, 1.67398, 0.182124, 0.182121, 1.91676, 1.49185, 0, 0.182124, 0.182121, 0.182121, 0.182121, 0.182121, 0.182121, 0.182121, 0.182121, 0.182121, 0.182121, 0.182121, 0.182121, 0.182121, 0.182121, 0.182121, 0.182121, 0.182121, 0.182121, 0.182121
12.2818, 0, 0.182298, 0.182297, 1.41421, -0.182298, 0, 0.182298, 0.182297, 0.182297, 0.182297, 0.182297, 0.182297, 0.182297, 0.182297, 0.182297, 0.182297, 0.182297, 0.182297, 0.182297, 0.182297, 0.182297, 0.182297, 0.182297, 0.182297, 0.182297
12.2897, 0.434696, 0.182345, 0.182343, 1.56035, 0.252351, 0, 0.182345, 0.182343, 0.182343, 0.182343, 0.182343, 0.182343, 0.182343, 0.182343, 0.182343, 0.182343, 0.182343, 0.182343, 0.182343, 0.182343, 0.182343, 0.182343, 0.182343, 0.182343, 0.182343
12.2976, 0.565304, 0.182286, 0.182285, 1.60166, 0.383017, 0, 0.182286, 0.182285, 0.182285, 0.182285, 0.182285, 0.182285, 0.182285, 0.182285, 0.182285, 0.182285, 0.182285, 0.182285, 0.182285, 0.182285, 0.182285, 0.182285, 0.182285, 0.182285, 0.182285
12.3055, 0, 0.182155, 0.182154, 1.41421, -0.182155, 0, 0.182155, 0.182154, 0.182154, 0.182154, 0.182154, 0.182154, 0.182154, 0.182154, 0.182154, 0.182154, 0.182154, 0.182154, 0.182154, 0.182154, 0.182154, 0.182154, 0.182154, 0.182154, 0.182154
12.3134, 0, 0.181987, 0.181986, 1.41421, -0.181987, 0, 0.181987, 0.181986, 0.181986, 0.181986, 0.181986, 0.181986, 0.181986, 0.181986, 0.181986, 0.181986, 0.181986, 0.181986, 0.181986, 0.181986, 0.181986, 0.181986, 0.181986, 0.181986, 0.181986
12.3213, 0, 0.181819, 0.181818, 1.41421, -0.181819, 0, 0.181819, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818
12.3292, 0.4228, 0.182444, 0.182443, 1.55653, 0.240356, 0, 0.182444, 0.182443, 0.182443, 0.182443, 0.182443, 0.182443, 0.182443, 0.182443, 0.182443, 0.182443, 0.182443, 0.182443, 0.182443, 0.182443, 0.182443, 0.182443, 0.182443, 0.182443, 0.182443
12.3371, 0.5772, 0.182909, 0.182907, 1.60537, 0.394291, 0, 0.182909, 0.182907, 0.182907, 0.182907, 0.182907, 0.182907, 0.182907, 0.182907, 0.182907, 0.182907, 0.182907, 0.182907, 0.182907, 0.182907, 0.182907, 0.182907, 0.182907, 0.182907, 0.182907
12.345, 0, 0.183219, 0.183218, 1.41421, -0.183219, 0, 0.183219, 0.183218, 0.183218, 0.183218, 0.183218, 0.183218, 0.183218, 0.183218, 0.183218, 0.183218, 0.183218, 0.183218, 0.183218, 0.183218, 0.183218, 0.183218, 0.183218, 0.183218, 0.183218
12.3529, 0, 0.183453, 0.183452, 1.41421, -0.183453, 0, 0.183453, 0.183452, 0.183452, 0.183452, 0.183452, 0.183452, 0.183452, 0.183452, 0.183452, 0.183452, 0.183452, 0.183452, 0.183452, 0.183452, 0.183452, 0.183452, 0.183452, 0.183452, 0.183452
12.3608, 0, 0.183687, 0.183686, 1.41421, -0.183687, 0, 0.183687, 0.183686, 0.183686, 0.183686, 0.183686, 0.183686, 0.183686, 0.183686, 0.183686, 0.183686, 0.183686, 0.183686, 0.183686, 0.183686, 0.183686, 0.183686, 0.183686, 0.183686, 0.183686
12.3687, 1.41078, 0.184227, 0.184225, 1.84683, 1.22655, 0, 0.184227, 0.184225, 0.184225, 0.184225, 0.184225, 0.184225, 0.184225, 0.184225, 0.184225, 0.184225, 0.184225, 0.184225, 0.184225, 0.184225, 0.184225, 0.184225, 0.184225, 0.184225, 0.184225
12.3766, 0.997522, 0.18466, 0.184659, 1.73134, 0.812862, 0, 0.18466, 0.184659, 0.184659, 0.184659, 0.184659, 0.184659, 0.184659, 0.184659, 0.184659, 0.184659, 0.184659, 0.184659, 0.184659, 0.184659, 0.184659, 0.184659, 0.184659, 0.184659, 0.184659
12.3845, 1.40335, 0.184994, 0.184993, 1.84482, 1.21835, 0, 0.184994, 0.184993, 0.184993, 0.184993, 0.184993, 0.184993, 0.184993, 0.184993, 0.184993, 0.184993, 0.184993, 0.184993, 0.184993, 0.184993, 0.184993, 0.184993, 0.184993, 0.184993, 0.184993
12.3924, 1.5919, 0.185279, 0.185278, 1.89523, 1.40662, 0, 0.185279, 0.185278, 0.185278, 0.185278, 0.185278, 0.185278, 0.185278, 0.185278, 0.185278, 0.185278, 0.185278, 0.185278, 0.185278, 0.185278, 0.185278, 0.185278, 0.185278, 0.185278, 0.185278
12.4003, 0.596456, 0.185564, 0.185563, 1.61135, 0.410892, 0, 0.185564, 0.185563, 0.185563, 0.185563, 0.185563, 0.185563, 0.185563, 0.185563, 0.185563, 0.185563, 0.185563, 0.185563, 0.185563, 0.185563, 0.185563, 0.185563, 0.185563, 0.185563, 0.185563
12.4082, 0, 0.186066, 0.186065, 1.41421, -0.186066, 0, 0.186066, 0.186065, 0.186065, 0.186065, 0.186065, 0.186065, 0.186065, 0.186065, 0.186065, 0.186065, 0.186065, 0.186065, 0.186065, 0.186065, 0.186065, 0.186065, 0.186065, 0.186065, 0.186065
12.4161, 0.396283, 0.186464, 0.186463, 1.54799, 0.209819, 0, 0.186464, 0.186463, 0.186463, 0.186463, 0.186463, 0.186463, 0.186463, 0.186463, 0.186463, 0.186463, 0.186463, 0.186463, 0.186463, 0.186463, 0.186463, 0.186463, 0.186463, 0.186463, 0.186463
12.424, 0.603717, 0.186766, 0.186765, 1.6136, 0.416951, 0, 0.186766, 0.186765, 0.186765, 0.186765, 0.186765, 0.186765, 0.186765, 0.186765, 0.186765, 0.186765, 0.186765, 0.186765, 0.186765, 0.186765, 0.186765, 0.186765, 0.186765, 0.186765, 0.186765
12.4319, 0.39145, 0.18702, 0.187019, 1.54643, 0.20443, 0, 0.18702, 0.187019, 0.187019, 0.187019, 0.187019, 0.187019, 0.187019, 0.187019, 0.187019, 0.187019, 0.187019, 0.187019, 0.187019, 0.187019, 0.187019, 0.187019, 0.187019, 0.187019, 0.187019
12.4398, 0.997646, 0.187274, 0.187273, 1.73137, 0.810371, 0, 0.187274, 0.187273, 0.187273, 0.187273, 0.187273, 0.187273, 0.187273, 0.187273, 0.187273, 0.187273, 0.187273, 0.187273, 0.187273, 0.187273, 0.187273, 0.187273, 0.187273, 0.187273, 0.187273
12.4477, 1.38414, 0.187761, 0.18776, 1.8396, 1.19638, 0, 0.187761, 0.18776, 0.18776, 0.18776, 0.18776, 0.18776, 0.18776, 0.18776, 0.18776, 0.18776, 0.18776, 0.18776, 0.18776, 0.18776, 0.18776, 0.18776, 0.18776, 0.18776, 0.18776
12.4556, 1.22677, 0.188155, 0.188154, 1.79632, 1.03861, 0, 0.188155, 0.188154, 0.188154, 0.188154, 0.188154, 0.188154, 0.188154, 0.188154, 0.188154, 0.188154, 0.188154, 0.188154, 0.188154, 0.188154, 0.188154, 0.188154, 0.188154, 0.188154, 0.188154
12.4635, 0, 0.188463, 0.188461, 1.41421, -0.188463, 0, 0.188463, 0.188461, 0.188461, 0.188461, 0.188461, 0.188461, 0.188461, 0.188461, 0.188461, 0.188461, 0.188461, 0.188461, 0.188461, 0.188461, 0.188461, 0.188461, 0.188461, 0.188461, 0.188461
12.4714, 0.379306, 0.188727, 0.188726, 1.5425, 0.190579, 0, 0.188727, 0.188726, 0.188726, 0.188726, 0.188726, 0.188726, 0.188726, 0.188726, 0.188726, 0.188726, 0.188726, 0.188726, 0.188726, 0.188726, 0.188726, 0.188726, 0.188726, 0.188726, 0.188726
12.4793, 0.997646, 0.188992, 0.188991, 1.73137, 0.808653, 0, 0.188992, 0.188991, 0.188991, 0.188991, 0.188991, 0.188991, 0.188991, 0.188991, 0.188991, 0.188991, 0.188991, 0.188991, 0.188991, 0.188991, 0.188991, 0.188991, 0.188991, 0.188991, 0.188991
12.4872, 0.997646, 0.189273, 0.189271, 1.73137, 0.808373, 0, 0.189273, 0.189271, 0.189271, 0.189271, 0.189271, 0.189271, 0.189271, 0.189271, 0.189271, 0.189271, 0.189271, 0.189271, 0.189271, 0.189271, 0.189271, 0.189271, 0.189271, 0.189271, 0.189271
12.4951, 0.997522, 0.189462, 0.18946, 1.73134, 0.80806, 0, 0.189462, 0.18946, 0.18946, 0.18946, 0.18946, 0.18946, 0.18946, 0.18946, 0.18946, 0.18946, 0.18946, 0.18946, 0.18946, 0.18946, 0.18946, 0.18946, 0.18946, 0.18946, 0.18946
12.503, 0.627881, 0.189565, 0.189564, 1.62107, 0.438316, 0, 0.189565, 0.189564, 0.189564, 0.189564, 0.189564, 0.189564, 0.189564, 0.189564, 0.189564, 0.189564, 0.189564, 0.189564, 0.189564, 0.189564, 0.189564, 0.189564, 0.189564, 0.189564, 0.189564
12.5109, 0.367286, 0.189625, 0.189624, 1.5386, 0.177661, 0, 0.189625, 0.189624, 0.189624, 0.189624, 0.189624, 0.189624, 0.189624, 0.189624, 0.189624, 0.189624, 0.189624, 0.189624, 0.189624, 0.189624, 0.189624, 0.189624, 0.189624, 0.189624, 0.189624
12.5188, 0.632714, 0.189686, 0.189685, 1.62256, 0.443028, 0, 0.189686, 0.189685, 0.189685, 0.189685, 0.189685, 0.189685, 0.189685, 0.189685, 0.189685, 0.189685, 0.189685, 0.189685, 0.189685, 0.189685, 0.189685, 0.189685, 0.189685, 0.189685, 0.189685
12.5267, 0.725155, 0.189991, 0.18999, 1.6508, 0.535164, 0, 0.189991, 0.18999, 0.18999, 0.18999, 0.18999, 0.18999, 0.18999, 0.18999, 0.18999, 0.18999, 0.18999, 0.18999, 0.18999, 0.18999, 0.18999, 0.18999, 0.18999, 0.18999, 0.18999
12.5346, 1.63494, 0.190189, 0.190188, 1.90655, 1.44476, 0, 0.190189, 0.190188, 0.190188, 0.190188, 0.190188, 0.190188, 0.190188, 0.190188, 0.190188, 0.190188, 0.190188, 0.190188, 0.190188, 0.190188, 0.190188, 0.190188, 0.190188, 0.190188, 0.190188
12.5425, 0.997522, 0.190286, 0.190285, 1.73134, 0.807236, 0, 0.190286, 0.190285, 0.190285, 0.190285, 0.190285, 0.190285, 0.190285, 0.190285, 0.190285, 0.190285, 0.190285, 0.190285, 0.190285, 0.190285, 0.190285, 0.190285, 0.190285, 0.190285, 0.190285
12.5504, 0.642379, 0.190322, 0.190321, 1.62554, 0.452057, 0, 0.190322, 0.190321, 0.190321, 0.190321, 0.190321, 0.190321, 0.190321, 0.190321, 0.190321, 0.190321, 0.190321, 0.190321, 0.190321, 0.190321, 0.190321, 0.190321, 0.190321, 0.190321, 0.190321
12.5583, 0.352912, 0.190306, 0.190305, 1.53392, 0.162606, 0, 0.190306, 0.190305, 0.190305, 0.190305, 0.190305, 0.190305, 0.190305, 0.190305, 0.190305, 0.190305, 0.190305, 0.190305, 0.190305, 0.190305, 0.190305, 0.190305, 0.190305, 0.190305, 0.190305
12.5662, 0.647088, 0.190251, 0.19025, 1.62699, 0.456837, 0, 0.190251, 0.19025, 0.19025, 0.19025, 0.19025, 0.19025, 0.19025, 0.19025, 0.19025, 0.19025, 0.19025, 0.19025, 0.19025, 0.19025, 0.19025, 0.19025, 0.19025, 0.19025, 0.19025
12.5741, 0.348079, 0.190086, 0.190085, 1.53234, 0.157993, 0, 0.190086, 0.190085, 0.190085, 0.190085, 0.190085, 0.190085, 0.190085, 0.190085, 0.190085, 0.190085, 0.190085, 0.190085, 0.190085, 0.190085, 0.190085, 0.190085, 0.190085, 0.190085, 0.190085
12.582, 0.997522, 0.18982, 0.189819, 1.73134, 0.807702, 0, 0.18982, 0.189819, 0.189819, 0.189819, 0.189819, 0.189819, 0.189819, 0.189819, 0.189819, 0.189819, 0.189819, 0.189819, 0.189819, 0.189819, 0.189819, 0.189819, 0.189819, 0.189819, 0.189819
12.5899, 1.34064, 0.189481, 0.189479, 1.82774, 1.15116, 0, 0.189481, 0.189479, 0.189479, 0.189479, 0.189479, 0.189479, 0.189479, 0.189479, 0.189479, 0.189479, 0.189479, 0.189479, 0.189479, 0.189479, 0.189479, 0.189479, 0.189479, 0.189479, 0.189479
12.5978, 1.99554, 0.189094, 0.189092, 1.99888, 1.80645, 0, 0.189094, 0.189092, 0.189092, 0.189092, 0.189092, 0.189092, 0.189092, 0.189092, 0.189092, 0.189092, 0.189092, 0.189092, 0.189092, 0.189092, 0.189092, 0.189092, 0.189092, 0.189092, 0.189092
12.6057, 1.31822, 0.188683, 0.188682, 1.8216, 1.12953, 0, 0.188683, 0.188682, 0.188682, 0.188682, 0.188682, 0.188682, 0.188682, 0.188682, 0.188682, 0.188682, 0.188682, 0.188682, 0.188682, 0.188682, 0.188682, 0.188682, 0.188682, 0.188682, 0.188682
12.6136, 0, 0.18826, 0.188258, 1.41421, -0.18826, 0, 0.18826, 0.188258, 0.188258, 0.188258, 0.188258, 0.188258, 0.188258, 0.188258, 0.188258, 0.188258, 0.188258, 0.188258, 0.188258, 0.188258, 0.188258, 0.188258, 0.188258, 0.188258, 0.188258
12.6215, 0.333581, 0.187816, 0.187815, 1.52761, 0.145765, 0, 0.187816, 0.187815, 0.187815, 0.187815, 0.187815, 0.187815, 0.187815, 0.187815, 0.187815, 0.187815, 0.187815, 0.187815, 0.187815, 0.187815, 0.187815, 0.187815, 0.187815, 0.187815, 0.187815
12.6294, 0.666419, 0.187243, 0.187242, 1.63292, 0.479176, 0, 0.187243, 0.187242, 0.187242, 0.187242, 0.187242, 0.187242, 0.187242, 0.187242, 0.187242, 0.187242, 0.187242, 0.187242, 0.187242, 0.187242, 0.187242, 0.187242, 0.187242, 0.187242, 0.187242
12.6373, 0.657249, 0.186546, 0.186545, 1.63011, 0.470703, 0, 0.186546, 0.186545, 0.186545, 0.186545, 0.186545, 0.186545, 0.186545, 0.186545, 0.186545, 0.186545, 0.186545, 0.186545, 0.186545, 0.186545, 0.186545, 0.186545, 0.186545, 0.186545, 0.186545
12.6452, 1.34275, 0.185788, 0.185787, 1.82832, 1.15696, 0, 0.185788, 0.185787, 0.185787, 0.185787, 0.185787, 0.185787, 0.185787, 0.185787, 0.185787, 0.185787, 0.185787, 0.185787, 0.185787, 0.185787, 0.185787, 0.185787, 0.185787, 0.185787, 0.185787
12.6531, 0, 0.185032, 0.185031, 1.41421, -0.185032, 0, 0.185032, 0.185031, 0.185031, 0.185031, 0.185031, 0.185031, 0.185031, 0.185031, 0.185031, 0.185031, 0.185031, 0.185031, 0.185031, 0.185031, 0.185031, 0.185031, 0.185031, 0.185031, 0.185031
12.661, 0, 0.184877, 0.184876, 1.41421, -0.184877, 0, 0.184877, 0.184876, 0.184876, 0.184876, 0.184876, 0.184876, 0.184876, 0.184876, 0.184876, 0.184876, 0.184876, 0.184876, 0.184876, 0.184876, 0.184876, 0.184876, 0.184876, 0.184876, 0.184876
12.6689, 0, 0.184407, 0.184406, 1.41421, -0.184407, 0, 0.184407, 0.184406, 0.184406, 0.184406, 0.184406, 0.184406, 0.184406, 0.184406, 0.184406, 0.184406, 0.184406, 0.184406, 0.184406, 0.184406, 0.184406, 0.184406, 0.184406, 0.184406, 0.184406
12.6768, 0, 0.183641, 0.18364, 1.41421, -0.183641, 0, 0.183641, 0.18364, 0.18364, 0.18364, 0.18364, 0.18364, 0.18364, 0.18364, 0.18364, 0.18364, 0.18364, 0.18364, 0.18364, 0.18364, 0.18364, 0.18364, 0.18364, 0.18364, 0.18364
12.6847, 0, 0.182729, 0.182728, 1.41421, -0.182729, 0, 0.182729, 0.182728, 0.182728, 0.182728, 0.182728, 0.182728, 0.182728, 0.182728, 0.182728, 0.182728, 0.182728, 0.182728, 0.182728, 0.182728, 0.182728, 0.182728, 0.182728, 0.182728, 0.182728
12.6926, 0, 0.181819, 0.181818, 1.41421, -0.181819, 0, 0.181819, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818, 0.181818
12.7005, 0, 0.182906, 0.182905, 1.41421, -0.182906, 0, 0.182906, 0.182905, 0.182905, 0.182905, 0.182905, 0.182905, 0.182905, 0.182905, 0.182905, 0.182905, 0.182905, 0.182905, 0.182905, 0.182905, 0.182905, 0.182905, 0.182905, 0.182905, 0.182905
12.7084, 0.307063, 0.183567, 0.183565, 1.5189, 0.123496, 0, 0.183567, 0.183565, 0.183565, 0.183565, 0.183565, 0.183565, 0.183565, 0.183565, 0.183565, 0.183565, 0.183565, 0.183565, 0.183565, 0.183565, 0.183565, 0.183565, 0.183565, 0.183565, 0.183565
12.7163, 0.692937, 0.183815, 0.183814, 1.64102, 0.509122, 0, 0.183815, 0.183814, 0.183814, 0.183814, 0.183814, 0.183814, 0.183814, 0.183814, 0.183814, 0.183814, 0.183814, 0.183814, 0.183814, 0.183814, 0.183814, 0.183814, 0.183814, 0.183814, 0.183814
12.7242, 0.302193, 0.183856, 0.183855, 1.5173, 0.118337, 0, 0.183856, 0.183855, 0.183855, 0.183855, 0.183855, 0.183855, 0.183855, 0.183855, 0.183855, 0.183855, 0.183855, 0.183855, 0.183855, 0.183855, 0.183855, 0.183855, 0.183855, 0.183855, 0.183855
12.7321, 0.697807, 0.183898, 0.183896, 1.6425, 0.513909, 0, 0.183898, 0.183896, 0.183896, 0.183896, 0.183896, 0.183896, 0.183896, 0.183896, 0.183896, 0.183896, 0.183896, 0.183896, 0.183896, 0.183896, 0.183896, 0.183896, 0.183896, 0.183896, 0.183896
12.74, 0.594796, 0.184781, 0.18478, 1.61084, 0.410015, 0, 0.184781, 0.18478, 0.18478, 0.18478, 0.18478, 0.18478, 0.18478, 0.18478, 0.18478, 0.18478, 0.18478, 0.18478, 0.18478, 0.18478, 0.18478, 0.18478, 0.18478, 0.18478, 0.18478
12.7479, 1.99504, 0.185364, 0.185362, 1.99876, 1.80968, 0, 0.185364, 0.185362, 0.185362, 0.185362, 0.185362, 0.185362, 0.185362, 0.185362, 0.185362, 0.185362, 0.185362, 0.185362, 0.185362, 0.185362, 0.185362, 0.185362, 0.185362, 0.185362, 0.185362
12.7558, 1.41016, 0.185665, 0.185664, 1.84666, 1.2245, 0, 0.185665, 0.185664, 0.185664, 0.185664, 0.185664, 0.185664, 0.185664, 0.185664, 0.185664, 0.185664, 0.185664, 0.185664, 0.185664, 0.185664, 0.185664, 0.185664, 0.185664, 0.185664, 0.185664
12.7637, 0, 0.185827, 0.185825, 1.41421, -0.185827, 0, 0.185827, 0.185825, 0.185825, 0.185825, 0.185825, 0.185825, 0.185825, 0.185825, 0.185825, 0.185825, 0.185825, 0.185825, 0.185825, 0.185825, 0.185825, 0.185825, 0.185825, 0.185825, 0.185825
12.7716, 0, 0.185988, 0.185987, 1.41421, -0.185988, 0, 0.185988, 0.185987, 0.185987, 0.185987, 0.185987, 0.185987, 0.185987, 0.185987, 0.185987, 0.185987, 0.185987, 0.185987, 0.185987, 0.185987, 0.185987, 0.185987, 0.185987, 0.185987, 0.185987
12.7795, 0.571004, 0.186786, 0.186785, 1.60343, 0.384218, 0, 0.186786, 0.186785, 0.186785, 0.186785, 0.186785, 0.186785, 0.186785, 0.186785, 0.186785, 0.186785, 0.186785, 0.186785, 0.186785, 0.186785, 0.186785, 0.186785, 0.186785, 0.186785, 0.186785
12.7874, 2.27796, 0.187314, 0.187312, 2.06832, 2.09065, 0, 0.187314, 0.187312, 0.187312, 0.187312, 0.187312, 0.187312, 0.187312, 0.187312, 0.187312, 0.187312, 0.187312, 0.187312, 0.187312, 0.187312, 0.187312, 0.187312, 0.187312, 0.187312, 0.187312
12.7953, 2.43146, 0.187588, 0.187587, 2.1051, 2.24387, 0, 0.187588, 0.187587, 0.187587, 0.187587, 0.187587, 0.187587, 0.187587, 0.187587, 0.187587, 0.187587, 0.187587, 0.187587, 0.187587, 0.187587, 0.187587, 0.187587, 0.187587, 0.187587, 0.187587
12.8032, 0.719579, 0.187737, 0.187735, 1.64911, 0.531842, 0, 0.187737, 0.187735, 0.187735, 0.187735, 0.187735, 0.187735, 0.187735, 0.187735, 0.187735, 0.187735, 0.187735, 0.187735, 0.187735, 0.187735, 0.187735, 0.187735, 0.187735, 0.187735, 0.187735
12.8111, 0.275713, 0.187885, 0.187884, 1.50855, 0.0878276, 0, 0.187885, 0.187884, 0.187884, 0.187884, 0.187884, 0.187884, 0.187884, 0.187884, 0.187884, 0.187884, 0.187884, 0.187884, 0.187884, 0.187884, 0.187884, 0.187884, 0.187884, 0.187884, 0.187884
12.819, 0.724288, 0.188641, 0.18864, 1.65054, 0.535646, 0, 0.188641, 0.18864, 0.18864, 0.18864, 0.18864, 0.18864, 0.18864, 0.18864, 0.18864, 0.18864, 0.18864, 0.18864, 0.18864, 0.18864, 0.18864, 0.18864, 0.18864, 0.18864, 0.18864
12.8269, 0.27097, 0.189155, 0.189154, 1.50697, 0.0818148, 0, 0.189155, 0.189154, 0.189154, 0.189154, 0.189154, 0.189154, 0.189154, 0.189154, 0.189154, 0.189154, 0.189154, 0.189154, 0.189154, 0.189154, 0.189154, 0.189154, 0.189154, 0.189154, 0.189154
12.8348, 0.72903, 0.189443, 0.189442, 1.65198, 0.539587, 0, 0.189443, 0.189442, 0.189442, 0.189442, 0.189442, 0.189442, 0.189442, 0.189442, 0.189442, 0.189442, 0.189442, 0.189442, 0.189442, 0.189442, 0.189442, 0.189442, 0.189442, 0.189442, 0.189442
12.8427, 0.265923, 0.189617, 0.189616, 1.5053, 0.0763059, 0, 0.189617, 0.189616, 0.189616, 0.189616, 0.189616, 0.189616, 0.189616, 0.189616, 0.189616, 0.189616, 0.189616, 0.189616, 0.189616, 0.189616, 0.189616, 0.189616, 0.189616, 0.189616, 0.189616
12.8505, 0.734077, 0.189792, 0.18979, 1.6535, 0.544285, 0, 0.189792, 0.18979, 0.18979, 0.18979, 0.18979, 0.18979, 0.18979, 0.18979, 0.18979, 0.18979, 0.18979, 0.18979, 0.18979, 0.18979, 0.18979, 0.18979, 0.18979, 0.18979, 0.18979
12.8584, 0.261214, 0.190434, 0.190432, 1.50373, 0.0707807, 0, 0.190434, 0.190432, 0.190432, 0.190432, 0.190432, 0.190432, 0.190432, 0.190432, 0.190432, 0.190432, 0.190432, 0.190432, 0.190432, 0.190432, 0.190432, 0.190432, 0.190432, 0.190432, 0.190432
12.8663, 0.997522, 0.190872, 0.190871, 1.73134, 0.80665, 0, 0.190872, 0.190871, 0.190871, 0.190871, 0.190871, 0.190871, 0.190871, 0.190871, 0.190871, 0.190871, 0.190871, 0.190871, 0.190871, 0.190871, 0.190871, 0.190871, 0.190871, 0.190871, 0.190871
12.8742, 0.741264, 0.191118, 0.191117, 1.65568, 0.550146, 0, 0.191118, 0.191117, 0.191117, 0.191117, 0.191117, 0.191117, 0.191117, 0.191117, 0.191117, 0.191117, 0.191117, 0.191117, 0.191117, 0.191117, 0.191117, 0.191117, 0.191117, 0.191117, 0.191117
12.8821, 0, 0.191268, 0.191267, 1.41421, -0.191268, 0, 0.191268, 0.191267, 0.191267, 0.191267, 0.191267, 0.191267, 0.191267, 0.191267, 0.191267, 0.191267, 0.191267, 0.191267, 0.191267, 0.191267, 0.191267, 0.191267, 0.191267, 0.191267, 0.191267
12.89, 0, 0.191418, 0.191417, 1.41421, -0.191418, 0, 0.191418, 0.191417, 0.191417, 0.191417, 0.191417, 0.191417, 0.191417, 0.191417, 0.191417, 0.191417, 0.191417, 0.191417, 0.191417, 0.191417, 0.191417, 0.191417, 0.191417, 0.191417, 0.191417
12.8979, 0, 0.192006, 0.192005, 1.41421, -0.192006, 0, 0.192006, 0.192005, 0.192005, 0.192005, 0.192005, 0.192005, 0.192005, 0.192005, 0.192005, 0.192005, 0.192005, 0.192005, 0.192005, 0.192005, 0.192005, 0.192005, 0.192005, 0.192005, 0.192005
12.9058, 0, 0.192427, 0.192426, 1.41421, -0.192427, 0, 0.192427, 0.192426, 0.192426, 0.192426, 0.192426, 0.192426, 0.192426, 0.192426, 0.192426, 0.192426, 0.192426, 0.192426, 0.192426, 0.192426, 0.192426, 0.192426, 0.192426, 0.192426, 0.192426
