   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_528.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Zn_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
15.8567, 1.32813, 0.262239, 0.257038, 1.82432, 1.06589, 0, 0.257038, 0.257038, 0.257038, 0.257038, 0.257038, 0.257038, 0.257038, 0.257038, 0.257038, 0.257038, 0.257038, 0.257038, 0.257038, 0.257038, 0.257038, 0.257038, 0.257039, 0.257038, 0.257765, 0.261512, 0.257038
15.8646, 2.97497, 0.260477, 0.255729, 2.23046, 2.71449, 0, 0.255729, 0.255729, 0.255729, 0.255729, 0.255729, 0.255729, 0.255729, 0.255729, 0.255729, 0.255729, 0.255729, 0.255729, 0.255729, 0.255729, 0.255729, 0.255729, 0.255729, 0.255729, 0.256504, 0.259701, 0.255729
15.8725, 2.6969, 0.258614, 0.254202, 2.16723, 2.43829, 0, 0.254202, 0.254202, 0.254202, 0.254202, 0.254202, 0.254202, 0.254202, 0.254202, 0.254202, 0.254202, 0.254202, 0.254202, 0.254202, 0.254202, 0.254202, 0.254202, 0.254203, 0.254202, 0.255027, 0.257789, 0.254202
15.8804, 0.320942, 0.256681, 0.252488, 1.52346, 0.064261, 0, 0.252488, 0.252488, 0.252488, 0.252488, 0.252488, 0.252488, 0.252488, 0.252488, 0.252488, 0.252488, 0.252488, 0.252488, 0.252488, 0.252488, 0.252488, 0.252488, 0.252489, 0.252488, 0.253363, 0.255806, 0.252488
15.8882, 3.95341, 0.254774, 0.250684, 2.43996, 3.69863, 0, 0.250684, 0.250684, 0.250684, 0.250684, 0.250684, 0.250684, 0.250684, 0.250684, 0.250684, 0.250684, 0.250684, 0.250684, 0.250684, 0.250684, 0.250684, 0.250684, 0.250685, 0.250684, 0.251608, 0.253849, 0.250684
15.8961, 2.72565, 0.252989, 0.248887, 2.17386, 2.47266, 0, 0.248887, 0.248887, 0.248887, 0.248887, 0.248887, 0.248887, 0.248887, 0.248887, 0.248887, 0.248887, 0.248887, 0.248887, 0.248887, 0.248887, 0.248887, 0.248887, 0.248888, 0.248887, 0.24986, 0.252016, 0.248887
15.904, 2.62751, 0.251781, 0.24755, 2.15116, 2.37573, 0, 0.24755, 0.24755, 0.24755, 0.24755, 0.24755, 0.24755, 0.24755, 0.24755, 0.24755, 0.24755, 0.24755, 0.24755, 0.24755, 0.24755, 0.24755, 0.24755, 0.247551, 0.24755, 0.248571, 0.250759, 0.24755
15.9118, 3.68385, 0.250511, 0.246035, 2.38408, 3.43334, 0, 0.246035, 0.246035, 0.246035, 0.246035, 0.246035, 0.246035, 0.246035, 0.246035, 0.246035, 0.246035, 0.246035, 0.246035, 0.246035, 0.246035, 0.246035, 0.246035, 0.246036, 0.246035, 0.247104, 0.249442, 0.246035
15.9197, 1.99756, 0.249199, 0.244361, 1.99939, 1.74836, 0, 0.244361, 0.244361, 0.244361, 0.244361, 0.244361, 0.244361, 0.244361, 0.244361, 0.244361, 0.244361, 0.244361, 0.244361, 0.244361, 0.244361, 0.244361, 0.244361, 0.244362, 0.244361, 0.245477, 0.248083, 0.244361
15.9276, 0.691078, 0.247928, 0.242611, 1.64045, 0.443151, 0, 0.242611, 0.242611, 0.242611, 0.242611, 0.242611, 0.242611, 0.242611, 0.242611, 0.242611, 0.242611, 0.242611, 0.242611, 0.242611, 0.242611, 0.242611, 0.242611, 0.242611, 0.242611, 0.243772, 0.246766, 0.242611
15.9354, 2, 0.24678, 0.240867, 2, 1.75322, 0, 0.240867, 0.240867, 0.240867, 0.240867, 0.240867, 0.240867, 0.240867, 0.240867, 0.240867, 0.240867, 0.240867, 0.240867, 0.240867, 0.240867, 0.240867, 0.240867, 0.240867, 0.240867, 0.242072, 0.245575, 0.240867
15.9433, 2.30173, 0.245899, 0.239272, 2.07406, 2.05584, 0, 0.239272, 0.239272, 0.239272, 0.239272, 0.239272, 0.239272, 0.239272, 0.239272, 0.239272, 0.239272, 0.239272, 0.239272, 0.239272, 0.239272, 0.239272, 0.239272, 0.239272, 0.239272, 0.24052, 0.24465, 0.239272
15.9512, 1.99752, 0.245008, 0.237551, 1.99938, 1.75251, 0, 0.237551, 0.237551, 0.237551, 0.237551, 0.237551, 0.237551, 0.237551, 0.237551, 0.237551, 0.237551, 0.237551, 0.237551, 0.237551, 0.237551, 0.237551, 0.237551, 0.237552, 0.237551, 0.23884, 0.243718, 0.237551
15.959, 2.18569, 0.244122, 0.235723, 2.0459, 1.94157, 0, 0.235723, 0.235723, 0.235723, 0.235723, 0.235723, 0.235723, 0.235723, 0.235723, 0.235723, 0.235723, 0.235723, 0.235723, 0.235723, 0.235723, 0.235723, 0.235723, 0.235724, 0.235723, 0.237052, 0.242793, 0.235723
15.9669, 3.51505, 0.243296, 0.233845, 2.34842, 3.27176, 0, 0.233845, 0.233845, 0.233845, 0.233845, 0.233845, 0.233845, 0.233845, 0.233845, 0.233845, 0.233845, 0.233845, 0.233845, 0.233845, 0.233845, 0.233845, 0.233845, 0.233846, 0.233845, 0.235212, 0.241929, 0.233845
15.9748, 1.29195, 0.242581, 0.231974, 1.81437, 1.04936, 0, 0.231974, 0.231974, 0.231974, 0.231974, 0.231974, 0.231974, 0.231974, 0.231974, 0.231974, 0.231974, 0.231974, 0.231974, 0.231974, 0.231974, 0.231974, 0.231974, 0.231975, 0.231974, 0.233378, 0.241176, 0.231974
15.9827, 0.99777, 0.242102, 0.230246, 1.73141, 0.755668, 0, 0.230246, 0.230246, 0.230246, 0.230246, 0.230246, 0.230246, 0.230246, 0.230246, 0.230246, 0.230246, 0.230246, 0.230246, 0.230246, 0.230246, 0.230246, 0.230246, 0.230247, 0.230246, 0.231685, 0.240662, 0.230246
15.9905, 0.710285, 0.241656, 0.228468, 1.64629, 0.468629, 0, 0.228468, 0.228468, 0.228468, 0.228468, 0.228468, 0.228468, 0.228468, 0.228468, 0.228468, 0.228468, 0.228468, 0.228468, 0.228468, 0.228468, 0.228468, 0.228468, 0.228468, 0.228468, 0.229941, 0.240183, 0.228468
15.9984, 1.28476, 0.241244, 0.226654, 1.81239, 1.04351, 0, 0.226654, 0.226654, 0.226654, 0.226654, 0.226654, 0.226654, 0.226654, 0.226654, 0.226654, 0.226654, 0.226654, 0.226654, 0.226654, 0.226654, 0.226654, 0.226654, 0.226655, 0.226654, 0.22816, 0.239738, 0.226654
16.0063, 0.997769, 0.240844, 0.224801, 1.73141, 0.756925, 0, 0.224801, 0.224801, 0.224801, 0.224801, 0.224801, 0.224801, 0.224801, 0.224801, 0.224801, 0.224801, 0.224801, 0.224801, 0.224801, 0.224801, 0.224801, 0.224801, 0.224802, 0.224801, 0.226337, 0.239308, 0.224801
16.0141, 0.717472, 0.24044, 0.222911, 1.64848, 0.477032, 0, 0.222911, 0.222911, 0.222911, 0.222911, 0.222911, 0.222911, 0.222911, 0.222911, 0.222911, 0.222911, 0.222911, 0.222911, 0.222911, 0.222911, 0.222911, 0.222911, 0.222912, 0.222911, 0.224477, 0.238874, 0.222911
16.022, 0, 0.239986, 0.220961, 1.41421, -0.239986, 0, 0.220961, 0.220961, 0.220961, 0.220961, 0.220961, 0.220961, 0.220961, 0.220961, 0.220961, 0.220961, 0.220961, 0.220961, 0.220961, 0.220961, 0.220961, 0.220961, 0.220962, 0.220961, 0.222556, 0.238391, 0.220961
16.0299, 0, 0.23947, 0.218963, 1.41421, -0.23947, 0, 0.218963, 0.218963, 0.218963, 0.218963, 0.218963, 0.218963, 0.218963, 0.218963, 0.218963, 0.218963, 0.218963, 0.218963, 0.218963, 0.218963, 0.218963, 0.218963, 0.218964, 0.218963, 0.220586, 0.237846, 0.218963
16.0377, 0, 0.238879, 0.21693, 1.41421, -0.238879, 0, 0.21693, 0.21693, 0.21693, 0.21693, 0.21693, 0.21693, 0.21693, 0.21693, 0.21693, 0.21693, 0.21693, 0.21693, 0.21693, 0.21693, 0.21693, 0.21693, 0.216931, 0.21693, 0.21858, 0.237229, 0.21693
16.0456, 2, 0.238179, 0.214855, 2, 1.76182, 0, 0.214855, 0.214855, 0.214855, 0.214855, 0.214855, 0.214855, 0.214855, 0.214855, 0.214855, 0.214855, 0.214855, 0.214855, 0.214855, 0.214855, 0.214855, 0.214855, 0.214855, 0.214855, 0.216531, 0.236503, 0.214855
16.0535, 0, 0.237338, 0.212731, 1.41421, -0.237338, 0, 0.212731, 0.212731, 0.212731, 0.212731, 0.212731, 0.212731, 0.212731, 0.212731, 0.212731, 0.212731, 0.212731, 0.212731, 0.212731, 0.212731, 0.212731, 0.212731, 0.212732, 0.212731, 0.214432, 0.235636, 0.212731
16.0613, 0.265551, 0.236342, 0.210573, 1.50517, 0.029209, 0, 0.210573, 0.210573, 0.210573, 0.210573, 0.210573, 0.210573, 0.210573, 0.210573, 0.210573, 0.210573, 0.210573, 0.210573, 0.210573, 0.210573, 0.210573, 0.210573, 0.210573, 0.210573, 0.212299, 0.234616, 0.210573
16.0692, 1.73445, 0.235173, 0.208384, 1.93247, 1.49928, 0, 0.208384, 0.208384, 0.208384, 0.208384, 0.208384, 0.208384, 0.208384, 0.208384, 0.208384, 0.208384, 0.208384, 0.208384, 0.208384, 0.208384, 0.208384, 0.208384, 0.208384, 0.208384, 0.210134, 0.233422, 0.208384
16.0771, 0, 0.233815, 0.206172, 1.41421, -0.233815, 0, 0.206172, 0.206172, 0.206172, 0.206172, 0.206172, 0.206172, 0.206172, 0.206172, 0.206172, 0.206172, 0.206172, 0.206172, 0.206172, 0.206172, 0.206172, 0.206172, 0.206173, 0.206172, 0.207947, 0.23204, 0.206172
16.085, 0, 0.23225, 0.203937, 1.41421, -0.23225, 0, 0.203937, 0.203937, 0.203937, 0.203937, 0.203937, 0.203937, 0.203937, 0.203937, 0.203937, 0.203937, 0.203937, 0.203937, 0.203937, 0.203937, 0.203937, 0.203937, 0.203937, 0.203937, 0.205736, 0.23045, 0.203937
16.0928, 1.51177, 0.23047, 0.201687, 1.87397, 1.2813, 0, 0.201687, 0.201687, 0.201687, 0.201687, 0.201687, 0.201687, 0.201687, 0.201687, 0.201687, 0.201687, 0.201687, 0.201687, 0.201687, 0.201687, 0.201687, 0.201687, 0.201688, 0.201687, 0.20351, 0.228647, 0.201687
16.1007, 1.48823, 0.228459, 0.199415, 1.86768, 1.25977, 0, 0.199415, 0.199415, 0.199415, 0.199415, 0.199415, 0.199415, 0.199415, 0.199415, 0.199415, 0.199415, 0.199415, 0.199415, 0.199415, 0.199415, 0.199415, 0.199415, 0.199416, 0.199415, 0.201262, 0.226612, 0.199415
16.1086, 0, 0.226218, 0.197128, 1.41421, -0.226218, 0, 0.197128, 0.197128, 0.197128, 0.197128, 0.197128, 0.197128, 0.197128, 0.197128, 0.197128, 0.197128, 0.197128, 0.197128, 0.197128, 0.197128, 0.197128, 0.197128, 0.197129, 0.197128, 0.198998, 0.224347, 0.197128
16.1164, 0, 0.223738, 0.194818, 1.41421, -0.223738, 0, 0.194818, 0.194818, 0.194818, 0.194818, 0.194818, 0.194818, 0.194818, 0.194818, 0.194818, 0.194818, 0.194818, 0.194818, 0.194818, 0.194818, 0.194818, 0.194818, 0.194819, 0.194818, 0.196712, 0.221844, 0.194818
16.1243, 0.492689, 0.221032, 0.192493, 1.57883, 0.271657, 0, 0.192493, 0.192493, 0.192493, 0.192493, 0.192493, 0.192493, 0.192493, 0.192493, 0.192493, 0.192493, 0.192493, 0.192493, 0.192493, 0.192493, 0.192493, 0.192493, 0.192493, 0.192493, 0.19441, 0.219114, 0.192493
16.1322, 1.75115, 0.218104, 0.190146, 1.93679, 1.53304, 0, 0.190146, 0.190146, 0.190146, 0.190146, 0.190146, 0.190146, 0.190146, 0.190146, 0.190146, 0.190146, 0.190146, 0.190146, 0.190146, 0.190146, 0.190146, 0.190146, 0.190147, 0.190146, 0.192087, 0.216162, 0.190146
16.14, 0.756164, 0.214976, 0.187787, 1.66017, 0.541188, 0, 0.187787, 0.187787, 0.187787, 0.187787, 0.187787, 0.187787, 0.187787, 0.187787, 0.187787, 0.187787, 0.187787, 0.187787, 0.187787, 0.187787, 0.187787, 0.187787, 0.187787, 0.187787, 0.189752, 0.21301, 0.187787
16.1479, 1, 0.211676, 0.185424, 1.73205, 0.788324, 0, 0.185424, 0.185424, 0.185424, 0.185424, 0.185424, 0.185424, 0.185424, 0.185424, 0.185424, 0.185424, 0.185424, 0.185424, 0.185424, 0.185424, 0.185424, 0.185424, 0.185424, 0.185424, 0.187413, 0.209686, 0.185424
16.1558, 1, 0.20822, 0.183052, 1.73205, 0.79178, 0, 0.183052, 0.183052, 0.183052, 0.183052, 0.183052, 0.183052, 0.183052, 0.183052, 0.183052, 0.183052, 0.183052, 0.183052, 0.183052, 0.183052, 0.183052, 0.183052, 0.183053, 0.183052, 0.185066, 0.206206, 0.183052
16.1637, 0.234325, 0.204639, 0.180678, 1.49477, 0.029686, 0, 0.180678, 0.180678, 0.180678, 0.180678, 0.180678, 0.180678, 0.180678, 0.180678, 0.180678, 0.180678, 0.180678, 0.180678, 0.180678, 0.180678, 0.180678, 0.180678, 0.180679, 0.180678, 0.182716, 0.2026, 0.180678
16.1715, 0.765675, 0.200945, 0.17829, 1.66303, 0.56473, 0, 0.17829, 0.17829, 0.17829, 0.17829, 0.17829, 0.17829, 0.17829, 0.17829, 0.17829, 0.17829, 0.17829, 0.17829, 0.17829, 0.17829, 0.17829, 0.17829, 0.178291, 0.17829, 0.180353, 0.198882, 0.17829
16.1794, 1, 0.197171, 0.175893, 1.73205, 0.802829, 0, 0.175893, 0.175893, 0.175893, 0.175893, 0.175893, 0.175893, 0.175893, 0.175893, 0.175893, 0.175893, 0.175893, 0.175893, 0.175893, 0.175893, 0.175893, 0.175893, 0.175894, 0.175893, 0.177981, 0.195083, 0.175893
16.1873, 0, 0.193356, 0.1735, 1.41421, -0.193356, 0, 0.1735, 0.1735, 0.1735, 0.1735, 0.1735, 0.1735, 0.1735, 0.1735, 0.1735, 0.1735, 0.1735, 0.1735, 0.1735, 0.1735, 0.1735, 0.1735, 0.1735, 0.1735, 0.175613, 0.191243, 0.1735
16.1951, 0.224535, 0.189531, 0.171116, 1.49149, 0.0350045, 0, 0.171116, 0.171116, 0.171116, 0.171116, 0.171116, 0.171116, 0.171116, 0.171116, 0.171116, 0.171116, 0.171116, 0.171116, 0.171116, 0.171116, 0.171116, 0.171116, 0.171116, 0.171116, 0.173254, 0.187392, 0.171116
16.203, 1.77546, 0.185721, 0.168743, 1.94306, 1.58974, 0, 0.168743, 0.168743, 0.168743, 0.168743, 0.168743, 0.168743, 0.168743, 0.168743, 0.168743, 0.168743, 0.168743, 0.168743, 0.168743, 0.168743, 0.168743, 0.168743, 0.168744, 0.168743, 0.170908, 0.183556, 0.168743
16.2109, 0, 0.181934, 0.166368, 1.41421, -0.181934, 0, 0.166368, 0.166368, 0.166368, 0.166368, 0.166368, 0.166368, 0.166368, 0.166368, 0.166368, 0.166368, 0.166368, 0.166368, 0.166368, 0.166368, 0.166368, 0.166368, 0.166368, 0.166368, 0.168558, 0.179743, 0.166368
16.2187, 0, 0.178191, 0.163991, 1.41421, -0.178191, 0, 0.163991, 0.163991, 0.163991, 0.163991, 0.163991, 0.163991, 0.163991, 0.163991, 0.163991, 0.163991, 0.163991, 0.163991, 0.163991, 0.163991, 0.163991, 0.163991, 0.163992, 0.163991, 0.166208, 0.175974, 0.163991
16.2266, 1, 0.174504, 0.161609, 1.73205, 0.825496, 0, 0.161609, 0.161609, 0.161609, 0.161609, 0.161609, 0.161609, 0.161609, 0.161609, 0.161609, 0.161609, 0.161609, 0.161609, 0.161609, 0.161609, 0.161609, 0.161609, 0.16161, 0.161609, 0.163853, 0.17226, 0.161609
16.2345, 0, 0.170891, 0.159227, 1.41421, -0.170891, 0, 0.159227, 0.159227, 0.159227, 0.159227, 0.159227, 0.159227, 0.159227, 0.159227, 0.159227, 0.159227, 0.159227, 0.159227, 0.159227, 0.159227, 0.159227, 0.159227, 0.159227, 0.159227, 0.161497, 0.168619, 0.159227
16.2423, 0, 0.167367, 0.15685, 1.41421, -0.167367, 0, 0.15685, 0.15685, 0.15685, 0.15685, 0.15685, 0.15685, 0.15685, 0.15685, 0.15685, 0.15685, 0.15685, 0.15685, 0.15685, 0.15685, 0.15685, 0.15685, 0.156851, 0.15685, 0.159148, 0.165068, 0.15685
16.2502, 0.207559, 0.163935, 0.154474, 1.48579, 0.0436242, 0, 0.154474, 0.154474, 0.154474, 0.154474, 0.154474, 0.154474, 0.154474, 0.154474, 0.154474, 0.154474, 0.154474, 0.154474, 0.154474, 0.154474, 0.154474, 0.154474, 0.154475, 0.154474, 0.1568, 0.161608, 0.154474
16.2581, 0.792441, 0.160601, 0.152102, 1.67106, 0.63184, 0, 0.152102, 0.152102, 0.152102, 0.152102, 0.152102, 0.152102, 0.152102, 0.152102, 0.152102, 0.152102, 0.152102, 0.152102, 0.152102, 0.152102, 0.152102, 0.152102, 0.152103, 0.152102, 0.154456, 0.158247, 0.152102
16.266, 0, 0.157349, 0.149715, 1.41421, -0.157349, 0, 0.149715, 0.149715, 0.149715, 0.149715, 0.149715, 0.149715, 0.149715, 0.149715, 0.149715, 0.149715, 0.149715, 0.149715, 0.149715, 0.149715, 0.149715, 0.149715, 0.149716, 0.149715, 0.152097, 0.154967, 0.149715
16.2738, 0, 0.154182, 0.147318, 1.41421, -0.154182, 0, 0.147318, 0.147318, 0.147318, 0.147318, 0.147318, 0.147318, 0.147318, 0.147318, 0.147318, 0.147318, 0.147318, 0.147318, 0.147318, 0.147318, 0.147318, 0.147318, 0.147319, 0.147318, 0.149729, 0.151771, 0.147318
16.2817, 0.198141, 0.151106, 0.14492, 1.48261, 0.0470354, 0, 0.14492, 0.14492, 0.14492, 0.14492, 0.14492, 0.14492, 0.14492, 0.14492, 0.14492, 0.14492, 0.14492, 0.14492, 0.14492, 0.14492, 0.14492, 0.14492, 0.14492, 0.14492, 0.147359, 0.148665, 0.14492
16.2896, 0.801859, 0.148123, 0.142527, 1.67388, 0.653735, 0, 0.142527, 0.142527, 0.142527, 0.142527, 0.142527, 0.142527, 0.142527, 0.142527, 0.142527, 0.142527, 0.142527, 0.142527, 0.142527, 0.142527, 0.142527, 0.142527, 0.142528, 0.142527, 0.144996, 0.145654, 0.142527
16.2974, 0, 0.145237, 0.140148, 1.41421, -0.145237, 0, 0.140148, 0.140148, 0.140148, 0.140148, 0.140148, 0.140148, 0.140148, 0.140148, 0.140148, 0.140148, 0.140148, 0.140148, 0.140148, 0.140148, 0.140148, 0.140148, 0.140148, 0.140148, 0.142647, 0.142737, 0.140148
16.3053, 1, 0.142411, 0.137754, 1.73205, 0.857589, 0, 0.137754, 0.137754, 0.137754, 0.137754, 0.137754, 0.137754, 0.137754, 0.137754, 0.137754, 0.137754, 0.137754, 0.137754, 0.137754, 0.137754, 0.137754, 0.137754, 0.137754, 0.137754, 0.140283, 0.139882, 0.137754
16.3132, 0, 0.139642, 0.135348, 1.41421, -0.139642, 0, 0.135348, 0.135348, 0.135348, 0.135348, 0.135348, 0.135348, 0.135348, 0.135348, 0.135348, 0.135348, 0.135348, 0.135348, 0.135348, 0.135348, 0.135348, 0.135348, 0.135348, 0.135348, 0.137907, 0.137082, 0.135348
16.321, 0, 0.13694, 0.132946, 1.41421, -0.13694, 0, 0.132946, 0.132946, 0.132946, 0.132946, 0.132946, 0.132946, 0.132946, 0.132946, 0.132946, 0.132946, 0.132946, 0.132946, 0.132946, 0.132946, 0.132946, 0.132946, 0.132946, 0.132946, 0.135536, 0.134349, 0.132946
16.3289, 0, 0.134314, 0.130566, 1.41421, -0.134314, 0, 0.130566, 0.130566, 0.130566, 0.130566, 0.130566, 0.130566, 0.130566, 0.130566, 0.130566, 0.130566, 0.130566, 0.130566, 0.130566, 0.130566, 0.130566, 0.130566, 0.130566, 0.130566, 0.133187, 0.131692, 0.130566
16.3368, 0, 0.131828, 0.128277, 1.41421, -0.131828, 0, 0.128277, 0.128277, 0.128277, 0.128277, 0.128277, 0.128277, 0.128277, 0.128277, 0.128277, 0.128277, 0.128277, 0.128277, 0.128277, 0.128277, 0.128277, 0.128277, 0.128278, 0.128277, 0.13093, 0.129174, 0.128277
16.3447, 0, 0.129362, 0.125967, 1.41421, -0.129362, 0, 0.125967, 0.125967, 0.125967, 0.125967, 0.125967, 0.125967, 0.125967, 0.125967, 0.125967, 0.125967, 0.125967, 0.125967, 0.125967, 0.125967, 0.125967, 0.125967, 0.125968, 0.125967, 0.128652, 0.126676, 0.125967
16.3525, 0, 0.126913, 0.123639, 1.41421, -0.126913, 0, 0.123639, 0.123639, 0.123639, 0.123639, 0.123639, 0.123639, 0.123639, 0.123639, 0.123639, 0.123639, 0.123639, 0.123639, 0.123639, 0.123639, 0.123639, 0.123639, 0.12364, 0.123639, 0.126357, 0.124195, 0.123639
16.3604, 1.17385, 0.124498, 0.121315, 1.78153, 1.04936, 0, 0.121315, 0.121315, 0.121315, 0.121315, 0.121315, 0.121315, 0.121315, 0.121315, 0.121315, 0.121315, 0.121315, 0.121315, 0.121315, 0.121315, 0.121315, 0.121315, 0.121315, 0.121315, 0.124065, 0.121747, 0.121315
16.3683, 0.997667, 0.12213, 0.119012, 1.73138, 0.875537, 0, 0.119012, 0.119012, 0.119012, 0.119012, 0.119012, 0.119012, 0.119012, 0.119012, 0.119012, 0.119012, 0.119012, 0.119012, 0.119012, 0.119012, 0.119012, 0.119012, 0.119012, 0.119012, 0.121795, 0.119346, 0.119012
16.3761, 0.828479, 0.1198, 0.116727, 1.68181, 0.70868, 0, 0.116727, 0.116727, 0.116727, 0.116727, 0.116727, 0.116727, 0.116727, 0.116727, 0.116727, 0.116727, 0.116727, 0.116727, 0.116727, 0.116727, 0.116727, 0.116727, 0.116727, 0.116727, 0.119543, 0.116982, 0.116727
16.384, 0, 0.117462, 0.114417, 1.41421, -0.117462, 0, 0.114417, 0.114417, 0.114417, 0.114417, 0.114417, 0.114417, 0.114417, 0.114417, 0.114417, 0.114417, 0.114417, 0.114417, 0.114417, 0.114417, 0.114417, 0.114417, 0.114417, 0.114417, 0.117267, 0.114611, 0.114417
16.3919, 0, 0.115118, 0.112086, 1.41421, -0.115118, 0, 0.112086, 0.112086, 0.112086, 0.112086, 0.112086, 0.112086, 0.112086, 0.112086, 0.112086, 0.112086, 0.112086, 0.112086, 0.112086, 0.112086, 0.112086, 0.112086, 0.112087, 0.112086, 0.114971, 0.112233, 0.112086
16.3997, 1, 0.112788, 0.109758, 1.73205, 0.887212, 0, 0.109758, 0.109758, 0.109758, 0.109758, 0.109758, 0.109758, 0.109758, 0.109758, 0.109758, 0.109758, 0.109758, 0.109758, 0.109758, 0.109758, 0.109758, 0.109758, 0.109758, 0.109758, 0.112678, 0.109867, 0.109758
16.4076, 0, 0.110491, 0.107454, 1.41421, -0.110491, 0, 0.107454, 0.107454, 0.107454, 0.107454, 0.107454, 0.107454, 0.107454, 0.107454, 0.107454, 0.107454, 0.107454, 0.107454, 0.107454, 0.107454, 0.107454, 0.107454, 0.107455, 0.107454, 0.110409, 0.107536, 0.107454
16.4155, 1, 0.108358, 0.105306, 1.73205, 0.891642, 0, 0.105306, 0.105306, 0.105306, 0.105306, 0.105306, 0.105306, 0.105306, 0.105306, 0.105306, 0.105306, 0.105306, 0.105306, 0.105306, 0.105306, 0.105306, 0.105306, 0.105307, 0.105306, 0.108297, 0.105366, 0.105306
16.4233, 0, 0.106192, 0.10312, 1.41421, -0.106192, 0, 0.10312, 0.10312, 0.10312, 0.10312, 0.10312, 0.10312, 0.10312, 0.10312, 0.10312, 0.10312, 0.10312, 0.10312, 0.10312, 0.10312, 0.10312, 0.10312, 0.103121, 0.10312, 0.106147, 0.103164, 0.10312
16.4312, 1, 0.103999, 0.100903, 1.73205, 0.896001, 0, 0.100903, 0.100903, 0.100903, 0.100903, 0.100903, 0.100903, 0.100903, 0.100903, 0.100903, 0.100903, 0.100903, 0.100903, 0.100903, 0.100903, 0.100903, 0.100903, 0.100903, 0.100903, 0.103966, 0.100935, 0.100903
16.4391, 0.149727, 0.101806, 0.0986824, 1.46619, 0.0479212, 0, 0.0986824, 0.0986824, 0.0986824, 0.0986824, 0.0986824, 0.0986824, 0.0986824, 0.0986824, 0.0986824, 0.0986824, 0.0986824, 0.0986824, 0.0986824, 0.0986824, 0.0986824, 0.0986824, 0.0986829, 0.0986824, 0.101783, 0.0987053, 0.0986824
16.447, 0.997696, 0.0996413, 0.0964866, 1.73139, 0.898055, 0, 0.0964866, 0.0964866, 0.0964866, 0.0964866, 0.0964866, 0.0964866, 0.0964866, 0.0964866, 0.0964866, 0.0964866, 0.0964866, 0.0964866, 0.0964866, 0.0964866, 0.0964866, 0.0964866, 0.0964872, 0.0964866, 0.0996243, 0.096503, 0.0964866
16.4548, 0.852577, 0.0975535, 0.0943658, 1.68896, 0.755023, 0, 0.0943658, 0.0943658, 0.0943658, 0.0943658, 0.0943658, 0.0943658, 0.0943658, 0.0943658, 0.0943658, 0.0943658, 0.0943658, 0.0943658, 0.0943658, 0.0943658, 0.0943658, 0.0943658, 0.0943663, 0.0943658, 0.0975413, 0.0943773, 0.0943658
16.4627, 1, 0.0954326, 0.09221, 1.73205, 0.904567, 0, 0.09221, 0.09221, 0.09221, 0.09221, 0.09221, 0.09221, 0.09221, 0.09221, 0.09221, 0.09221, 0.09221, 0.09221, 0.09221, 0.09221, 0.09221, 0.09221, 0.0922106, 0.09221, 0.0954239, 0.0922181, 0.09221
16.4706, 0.14006, 0.0932838, 0.0900248, 1.46289, 0.0467757, 0, 0.0900248, 0.0900248, 0.0900248, 0.0900248, 0.0900248, 0.0900248, 0.0900248, 0.0900248, 0.0900248, 0.0900248, 0.0900248, 0.0900248, 0.0900248, 0.0900248, 0.0900248, 0.0900248, 0.0900254, 0.0900248, 0.0932775, 0.0900305, 0.0900248
16.4784, 0.859941, 0.0911356, 0.0878391, 1.69114, 0.768805, 0, 0.0878391, 0.0878391, 0.0878391, 0.0878391, 0.0878391, 0.0878391, 0.0878391, 0.0878391, 0.0878391, 0.0878391, 0.0878391, 0.0878391, 0.0878391, 0.0878391, 0.0878391, 0.0878391, 0.0878397, 0.0878391, 0.091131, 0.087843, 0.0878391
16.4863, 0, 0.0890152, 0.0856802, 1.41421, -0.0890152, 0, 0.0856802, 0.0856802, 0.0856802, 0.0856802, 0.0856802, 0.0856802, 0.0856802, 0.0856802, 0.0856802, 0.0856802, 0.0856802, 0.0856802, 0.0856802, 0.0856802, 0.0856802, 0.0856802, 0.0856808, 0.0856802, 0.0890119, 0.0856829, 0.0856802
16.4942, 0, 0.0870705, 0.0836961, 1.41421, -0.0870705, 0, 0.0836961, 0.0836961, 0.0836961, 0.0836961, 0.0836961, 0.0836961, 0.0836961, 0.0836961, 0.0836961, 0.0836961, 0.0836961, 0.0836961, 0.0836961, 0.0836961, 0.0836961, 0.0836961, 0.0836967, 0.0836961, 0.087068, 0.0836979, 0.0836961
16.502, 0, 0.0850853, 0.0816708, 1.41421, -0.0850853, 0, 0.0816708, 0.0816708, 0.0816708, 0.0816708, 0.0816708, 0.0816708, 0.0816708, 0.0816708, 0.0816708, 0.0816708, 0.0816708, 0.0816708, 0.0816708, 0.0816708, 0.0816708, 0.0816708, 0.0816714, 0.0816708, 0.0850835, 0.081672, 0.0816708
