   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_37.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
12.0757, 3.15192, 3.40973, 3.15324, 2.26978, -0.257813, 0, 3.40973, 3.15324, 3.15324, 3.15324, 3.15324, 3.15324, 3.15324, 3.15324, 3.15324, 3.15324, 3.15324, 3.15324, 3.15324, 3.15324, 3.15324, 3.15324, 3.15324, 3.15324, 3.15324, 3.15324
12.0834, 2.99772, 3.35074, 3.13989, 2.23556, -0.353026, 0, 3.35074, 3.13989, 3.13989, 3.13989, 3.13989, 3.13989, 3.13989, 3.13989, 3.13989, 3.13989, 3.13989, 3.13989, 3.13989, 3.13989, 3.13989, 3.13989, 3.13989, 3.13989, 3.13989, 3.13989
12.0911, 2.24392, 3.29818, 3.12637, 2.06008, -1.05426, 0, 3.29818, 3.12637, 3.12637, 3.12637, 3.12637, 3.12637, 3.12637, 3.12637, 3.12637, 3.12637, 3.12637, 3.12637, 3.12637, 3.12637, 3.12637, 3.12637, 3.12637, 3.12637, 3.12637, 3.12637
12.0988, 4.75105, 3.25155, 3.11279, 2.59828, 1.4995, 0, 3.25155, 3.11279, 3.11279, 3.11279, 3.11279, 3.11279, 3.11279, 3.11279, 3.11279, 3.11279, 3.11279, 3.11279, 3.11279, 3.11279, 3.11279, 3.11279, 3.11279, 3.11279, 3.11279, 3.11279
12.1065, 0.99777, 3.21032, 3.09923, 1.73141, -2.21255, 0, 3.21032, 3.09923, 3.09923, 3.09923, 3.09923, 3.09923, 3.09923, 3.09923, 3.09923, 3.09923, 3.09923, 3.09923, 3.09923, 3.09923, 3.09923, 3.09923, 3.09923, 3.09923, 3.09923, 3.09923
12.1142, 2.99752, 3.17496, 3.0868, 2.23551, -0.177437, 0, 3.17496, 3.0868, 3.0868, 3.0868, 3.0868, 3.0868, 3.0868, 3.0868, 3.0868, 3.0868, 3.0868, 3.0868, 3.0868, 3.0868, 3.0868, 3.0868, 3.0868, 3.0868, 3.0868, 3.0868
12.1219, 3.80917, 3.14314, 3.0738, 2.41022, 0.666034, 0, 3.14314, 3.0738, 3.0738, 3.0738, 3.0738, 3.0738, 3.0738, 3.0738, 3.0738, 3.0738, 3.0738, 3.0738, 3.0738, 3.0738, 3.0738, 3.0738, 3.0738, 3.0738, 3.0738, 3.0738
12.1296, 4.18607, 3.11433, 3.06027, 2.48718, 1.07174, 0, 3.11433, 3.06027, 3.06027, 3.06027, 3.06027, 3.06027, 3.06027, 3.06027, 3.06027, 3.06027, 3.06027, 3.06027, 3.06027, 3.06027, 3.06027, 3.06027, 3.06027, 3.06027, 3.06027, 3.06027
12.1373, 4.99745, 3.08827, 3.04649, 2.64527, 1.90918, 0, 3.08827, 3.04649, 3.04649, 3.04649, 3.04649, 3.04649, 3.04649, 3.04649, 3.04649, 3.04649, 3.04649, 3.04649, 3.04649, 3.04649, 3.04649, 3.04649, 3.04649, 3.04649, 3.04649, 3.04649
12.145, 2.39628, 3.06475, 3.03275, 2.09673, -0.668468, 0, 3.06475, 3.03275, 3.03275, 3.03275, 3.03275, 3.03275, 3.03275, 3.03275, 3.03275, 3.03275, 3.03275, 3.03275, 3.03275, 3.03275, 3.03275, 3.03275, 3.03275, 3.03275, 3.03275, 3.03275
12.1527, 1.99529, 3.04868, 3.02437, 1.99882, -1.05339, 0, 3.04868, 3.02437, 3.02437, 3.02437, 3.02437, 3.02437, 3.02437, 3.02437, 3.02437, 3.02437, 3.02437, 3.02437, 3.02437, 3.02437, 3.02437, 3.02438, 3.02437, 3.02437, 3.02437, 3.02437
12.1604, 4.78265, 3.03357, 3.01528, 2.60435, 1.74908, 0, 3.03357, 3.01528, 3.01528, 3.01528, 3.01528, 3.01528, 3.01528, 3.01528, 3.01528, 3.01528, 3.01528, 3.01528, 3.01528, 3.01528, 3.01528, 3.01528, 3.01528, 3.01528, 3.01528, 3.01528
12.1681, 3.42478, 3.01919, 3.00554, 2.32912, 0.405591, 0, 3.01919, 3.00554, 3.00554, 3.00554, 3.00554, 3.00554, 3.00554, 3.00554, 3.00554, 3.00554, 3.00554, 3.00554, 3.00554, 3.00554, 3.00554, 3.00555, 3.00554, 3.00554, 3.00554, 3.00554
12.1759, 0.778191, 3.00559, 2.9955, 1.66679, -2.2274, 0, 3.00559, 2.9955, 2.9955, 2.9955, 2.9955, 2.9955, 2.9955, 2.9955, 2.9955, 2.9955, 2.9955, 2.9955, 2.9955, 2.9955, 2.9955, 2.9955, 2.9955, 2.9955, 2.9955, 2.9955
12.1836, 2.99504, 2.99287, 2.98547, 2.23496, 0.00216913, 0, 2.99287, 2.98547, 2.98547, 2.98547, 2.98547, 2.98547, 2.98547, 2.98547, 2.98547, 2.98547, 2.98547, 2.98547, 2.98547, 2.98547, 2.98547, 2.98547, 2.98547, 2.98547, 2.98547, 2.98547
12.1913, 3.76363, 2.98123, 2.97585, 2.40076, 0.782396, 0, 2.98123, 2.97585, 2.97585, 2.97585, 2.97585, 2.97585, 2.97585, 2.97585, 2.97585, 2.97585, 2.97585, 2.97585, 2.97585, 2.97585, 2.97585, 2.97585, 2.97585, 2.97585, 2.97585, 2.97585
12.199, 9.22671, 2.97007, 2.9662, 3.35063, 6.25664, 0, 2.97007, 2.9662, 2.9662, 2.9662, 2.9662, 2.9662, 2.9662, 2.9662, 2.9662, 2.9662, 2.9662, 2.9662, 2.9662, 2.9662, 2.9662, 2.9662, 2.9662, 2.9662, 2.9662, 2.9662
12.2067, 3.37435, 2.95906, 2.95629, 2.31826, 0.415287, 0, 2.95906, 2.95629, 2.95629, 2.95629, 2.95629, 2.95629, 2.95629, 2.95629, 2.95629, 2.95629, 2.95629, 2.95629, 2.95629, 2.95629, 2.95629, 2.95629, 2.95629, 2.95629, 2.95629, 2.95629
12.2144, 3.61599, 2.94808, 2.94612, 2.36981, 0.667907, 0, 2.94808, 2.94612, 2.94612, 2.94612, 2.94612, 2.94612, 2.94612, 2.94612, 2.94612, 2.94612, 2.94612, 2.94612, 2.94612, 2.94612, 2.94612, 2.94612, 2.94612, 2.94612, 2.94612, 2.94612
12.2221, 5.2461, 2.93706, 2.93568, 2.69186, 2.30904, 0, 2.93706, 2.93568, 2.93568, 2.93568, 2.93568, 2.93568, 2.93568, 2.93568, 2.93568, 2.93568, 2.93568, 2.93568, 2.93568, 2.93568, 2.93568, 2.93568, 2.93568, 2.93568, 2.93568, 2.93568
12.2298, 2.74424, 2.926, 2.92504, 2.17813, -0.181762, 0, 2.926, 2.92504, 2.92504, 2.92504, 2.92504, 2.92504, 2.92504, 2.92504, 2.92504, 2.92504, 2.92504, 2.92504, 2.92504, 2.92504, 2.92504, 2.92504, 2.92504, 2.92504, 2.92504, 2.92504
12.2375, 1.9952, 2.91493, 2.91426, 1.9988, -0.919726, 0, 2.91492, 2.91426, 2.91426, 2.91426, 2.91426, 2.91426, 2.91426, 2.91426, 2.91426, 2.91426, 2.91426, 2.91426, 2.91426, 2.91426, 2.91426, 2.91426, 2.91426, 2.91426, 2.91426, 2.91426
12.2452, 3.62785, 2.90364, 2.90319, 2.37231, 0.724205, 0, 2.90364, 2.90319, 2.90319, 2.90319, 2.90319, 2.90319, 2.90319, 2.90319, 2.90319, 2.90319, 2.90319, 2.90319, 2.90319, 2.90319, 2.90319, 2.90319, 2.90319, 2.90319, 2.90319, 2.90319
12.2529, 2.36233, 2.89217, 2.89186, 2.08862, -0.52984, 0, 2.89217, 2.89186, 2.89186, 2.89186, 2.89186, 2.89186, 2.89186, 2.89186, 2.89186, 2.89186, 2.89186, 2.89186, 2.89186, 2.89186, 2.89186, 2.89186, 2.89186, 2.89186, 2.89186, 2.89186
12.2606, 3.35812, 2.88062, 2.88041, 2.31476, 0.477493, 0, 2.88062, 2.88041, 2.88041, 2.88041, 2.88041, 2.88041, 2.88041, 2.88041, 2.88041, 2.88041, 2.88041, 2.88041, 2.88041, 2.88041, 2.88041, 2.88041, 2.88041, 2.88041, 2.88041, 2.88041
12.2683, 6.99257, 2.86913, 2.86899, 2.99876, 4.12343, 0, 2.86913, 2.86899, 2.86899, 2.86899, 2.86899, 2.86899, 2.86899, 2.86899, 2.86899, 2.86899, 2.86899, 2.86899, 2.86899, 2.86899, 2.86899, 2.86899, 2.86899, 2.86899, 2.86899, 2.86899
12.276, 3.63494, 2.85799, 2.8579, 2.3738, 0.77695, 0, 2.85799, 2.8579, 2.8579, 2.8579, 2.8579, 2.8579, 2.8579, 2.8579, 2.8579, 2.8579, 2.8579, 2.8579, 2.8579, 2.8579, 2.8579, 2.8579, 2.8579, 2.8579, 2.8579, 2.8579
12.2837, 5.64015, 2.84643, 2.84636, 2.76408, 2.79372, 0, 2.84643, 2.84636, 2.84636, 2.84636, 2.84636, 2.84636, 2.84636, 2.84636, 2.84636, 2.84636, 2.84636, 2.84636, 2.84636, 2.84636, 2.84636, 2.84637, 2.84636, 2.84636, 2.84636, 2.84636
12.2914, 3.05626, 2.83453, 2.83448, 2.24861, 0.221733, 0, 2.83452, 2.83448, 2.83448, 2.83448, 2.83448, 2.83448, 2.83448, 2.83448, 2.83448, 2.83448, 2.83448, 2.83448, 2.83448, 2.83448, 2.83448, 2.83448, 2.83448, 2.83448, 2.83448, 2.83448
12.2991, 5.63952, 2.82246, 2.82243, 2.76397, 2.81706, 0, 2.82246, 2.82243, 2.82243, 2.82243, 2.82243, 2.82243, 2.82243, 2.82243, 2.82243, 2.82243, 2.82243, 2.82243, 2.82243, 2.82243, 2.82243, 2.82243, 2.82243, 2.82243, 2.82243, 2.82243
12.3068, 4.29691, 2.81043, 2.81041, 2.50936, 1.48647, 0, 2.81043, 2.81041, 2.81041, 2.81041, 2.81041, 2.81041, 2.81041, 2.81041, 2.81041, 2.81041, 2.81041, 2.81041, 2.81041, 2.81041, 2.81041, 2.81041, 2.81041, 2.81041, 2.81041, 2.81041
12.3145, 5.34312, 2.79996, 2.79994, 2.70982, 2.54316, 0, 2.79996, 2.79994, 2.79994, 2.79994, 2.79994, 2.79994, 2.79994, 2.79994, 2.79994, 2.79994, 2.79994, 2.79994, 2.79994, 2.79994, 2.79994, 2.79995, 2.79994, 2.79994, 2.79994, 2.79994
12.3223, 4.99504, 2.78872, 2.78871, 2.64481, 2.20632, 0, 2.78872, 2.78871, 2.78871, 2.78871, 2.78871, 2.78871, 2.78871, 2.78871, 2.78871, 2.78871, 2.78871, 2.78871, 2.78871, 2.78871, 2.78871, 2.78871, 2.78871, 2.78871, 2.78871, 2.78871
12.33, 2.99554, 2.77683, 2.77681, 2.23507, 0.218714, 0, 2.77682, 2.77681, 2.77681, 2.77681, 2.77681, 2.77681, 2.77681, 2.77681, 2.77681, 2.77681, 2.77681, 2.77681, 2.77681, 2.77681, 2.77681, 2.77682, 2.77681, 2.77681, 2.77681, 2.77681
12.3377, 2.65663, 2.76462, 2.76461, 2.15792, -0.107992, 0, 2.76462, 2.76461, 2.76461, 2.76461, 2.76461, 2.76461, 2.76461, 2.76461, 2.76461, 2.76461, 2.76461, 2.76461, 2.76461, 2.76461, 2.76461, 2.76461, 2.76461, 2.76461, 2.76461, 2.76461
12.3454, 3.33337, 2.75244, 2.75244, 2.30941, 0.58093, 0, 2.75244, 2.75244, 2.75244, 2.75244, 2.75244, 2.75244, 2.75244, 2.75244, 2.75244, 2.75244, 2.75244, 2.75244, 2.75244, 2.75244, 2.75244, 2.75244, 2.75244, 2.75244, 2.75244, 2.75244
12.3531, 4.32896, 2.74219, 2.74218, 2.51574, 1.58677, 0, 2.74218, 2.74218, 2.74218, 2.74218, 2.74218, 2.74218, 2.74218, 2.74218, 2.74218, 2.74218, 2.74218, 2.74218, 2.74218, 2.74218, 2.74218, 2.74218, 2.74218, 2.74218, 2.74218, 2.74218
12.3608, 3.33036, 2.73106, 2.73105, 2.30876, 0.599297, 0, 2.73106, 2.73105, 2.73105, 2.73105, 2.73105, 2.73105, 2.73105, 2.73105, 2.73105, 2.73105, 2.73105, 2.73105, 2.73105, 2.73105, 2.73105, 2.73106, 2.73105, 2.73105, 2.73105, 2.73105
12.3685, 7.32615, 2.71919, 2.71918, 3.05387, 4.60695, 0, 2.71919, 2.71918, 2.71918, 2.71918, 2.71918, 2.71918, 2.71918, 2.71918, 2.71918, 2.71918, 2.71918, 2.71918, 2.71918, 2.71918, 2.71918, 2.71919, 2.71918, 2.71918, 2.71918, 2.71918
12.3762, 4.32193, 2.70696, 2.70696, 2.51435, 1.61497, 0, 2.70696, 2.70696, 2.70696, 2.70696, 2.70696, 2.70696, 2.70696, 2.70696, 2.70696, 2.70696, 2.70696, 2.70696, 2.70696, 2.70696, 2.70696, 2.70696, 2.70696, 2.70696, 2.70696, 2.70696
12.3839, 5.99257, 2.69476, 2.69476, 2.82711, 3.2978, 0, 2.69476, 2.69476, 2.69476, 2.69476, 2.69476, 2.69476, 2.69476, 2.69476, 2.69476, 2.69476, 2.69476, 2.69476, 2.69476, 2.69476, 2.69476, 2.69476, 2.69476, 2.69476, 2.69476, 2.69476
12.3916, 6.34981, 2.68442, 2.68441, 2.8896, 3.6654, 0, 2.68442, 2.68441, 2.68441, 2.68441, 2.68441, 2.68441, 2.68441, 2.68441, 2.68441, 2.68441, 2.68441, 2.68441, 2.68441, 2.68441, 2.68441, 2.68441, 2.68441, 2.68441, 2.68441, 2.68441
12.3993, 4.31685, 2.67339, 2.67338, 2.51333, 1.64347, 0, 2.67338, 2.67338, 2.67338, 2.67338, 2.67338, 2.67338, 2.67338, 2.67338, 2.67338, 2.67338, 2.67338, 2.67338, 2.67338, 2.67338, 2.67338, 2.67338, 2.67338, 2.67338, 2.67338, 2.67338
12.407, 3.67828, 2.66169, 2.66168, 2.38291, 1.01658, 0, 2.66169, 2.66168, 2.66168, 2.66168, 2.66168, 2.66168, 2.66168, 2.66168, 2.66168, 2.66168, 2.66168, 2.66168, 2.66168, 2.66168, 2.66168, 2.66168, 2.66168, 2.66168, 2.66168, 2.66168
12.4147, 4.31181, 2.64968, 2.64967, 2.51233, 1.66213, 0, 2.64968, 2.64967, 2.64967, 2.64967, 2.64967, 2.64967, 2.64967, 2.64967, 2.64967, 2.64967, 2.64967, 2.64967, 2.64967, 2.64967, 2.64967, 2.64967, 2.64967, 2.64967, 2.64967, 2.64967
12.4224, 3.99529, 2.63766, 2.63765, 2.44853, 1.35764, 0, 2.63765, 2.63765, 2.63765, 2.63765, 2.63765, 2.63765, 2.63765, 2.63765, 2.63765, 2.63765, 2.63765, 2.63765, 2.63765, 2.63765, 2.63765, 2.63765, 2.63765, 2.63765, 2.63765, 2.63765
12.4301, 2.68563, 2.62564, 2.62563, 2.16463, 0.0599902, 0, 2.62563, 2.62563, 2.62563, 2.62563, 2.62563, 2.62563, 2.62563, 2.62563, 2.62563, 2.62563, 2.62563, 2.62563, 2.62563, 2.62563, 2.62563, 2.62563, 2.62563, 2.62563, 2.62563, 2.62563
12.4378, 4.61177, 2.61319, 2.61318, 2.57134, 1.99859, 0, 2.61318, 2.61318, 2.61318, 2.61318, 2.61318, 2.61318, 2.61318, 2.61318, 2.61318, 2.61318, 2.61318, 2.61318, 2.61318, 2.61318, 2.61318, 2.61318, 2.61318, 2.61318, 2.61318, 2.61318
12.4455, 2.68823, 2.60031, 2.6003, 2.16523, 0.0879154, 0, 2.60031, 2.6003, 2.6003, 2.6003, 2.6003, 2.6003, 2.6003, 2.6003, 2.6003, 2.6003, 2.6003, 2.6003, 2.6003, 2.6003, 2.6003, 2.60031, 2.6003, 2.6003, 2.6003, 2.6003
12.4532, 2.39058, 2.58683, 2.58682, 2.09537, -0.19625, 0, 2.58683, 2.58682, 2.58682, 2.58682, 2.58682, 2.58682, 2.58682, 2.58682, 2.58682, 2.58682, 2.58682, 2.58682, 2.58682, 2.58682, 2.58682, 2.58683, 2.58682, 2.58682, 2.58682, 2.58682
12.4609, 3.5995, 2.57286, 2.57286, 2.36633, 1.02664, 0, 2.57286, 2.57286, 2.57286, 2.57286, 2.57286, 2.57286, 2.57286, 2.57286, 2.57286, 2.57286, 2.57286, 2.57286, 2.57286, 2.57286, 2.57286, 2.57286, 2.57286, 2.57286, 2.57286, 2.57286
12.4687, 3.69789, 2.55867, 2.55866, 2.38703, 1.13922, 0, 2.55867, 2.55866, 2.55866, 2.55866, 2.55866, 2.55866, 2.55866, 2.55866, 2.55866, 2.55866, 2.55866, 2.55866, 2.55866, 2.55866, 2.55866, 2.55866, 2.55866, 2.55866, 2.55866, 2.55866
12.4764, 1.99752, 2.54452, 2.54451, 1.99938, -0.546997, 0, 2.54452, 2.54451, 2.54451, 2.54451, 2.54451, 2.54451, 2.54451, 2.54451, 2.54451, 2.54451, 2.54451, 2.54451, 2.54451, 2.54451, 2.54451, 2.54451, 2.54451, 2.54451, 2.54451, 2.54451
12.4841, 2.58278, 2.53159, 2.53158, 2.14074, 0.0511844, 0, 2.53159, 2.53158, 2.53158, 2.53158, 2.53158, 2.53158, 2.53158, 2.53158, 2.53158, 2.53158, 2.53158, 2.53158, 2.53158, 2.53158, 2.53158, 2.53158, 2.53158, 2.53158, 2.53158, 2.53158
12.4918, 4.99294, 2.5177, 2.51769, 2.64442, 2.47524, 0, 2.51769, 2.51769, 2.51769, 2.51769, 2.51769, 2.51769, 2.51769, 2.51769, 2.51769, 2.51769, 2.51769, 2.51769, 2.51769, 2.51769, 2.51769, 2.51769, 2.51769, 2.51769, 2.51769, 2.51769
12.4995, 2.99257, 2.50291, 2.5029, 2.2344, 0.489659, 0, 2.50291, 2.5029, 2.5029, 2.5029, 2.5029, 2.5029, 2.5029, 2.5029, 2.5029, 2.5029, 2.5029, 2.5029, 2.5029, 2.5029, 2.5029, 2.5029, 2.5029, 2.5029, 2.5029, 2.5029
12.5072, 4.42231, 2.4877, 2.48769, 2.53423, 1.93461, 0, 2.48769, 2.48769, 2.48769, 2.48769, 2.48769, 2.48769, 2.48769, 2.48769, 2.48769, 2.48769, 2.48769, 2.48769, 2.48769, 2.48769, 2.48769, 2.48769, 2.48769, 2.48769, 2.48769, 2.48769
12.5149, 5.28048, 2.47253, 2.47252, 2.69824, 2.80794, 0, 2.47253, 2.47252, 2.47252, 2.47252, 2.47252, 2.47252, 2.47252, 2.47252, 2.47252, 2.47252, 2.47252, 2.47252, 2.47252, 2.47252, 2.47252, 2.47252, 2.47252, 2.47252, 2.47252, 2.47252
12.5226, 2.27529, 2.46032, 2.46031, 2.06768, -0.18503, 0, 2.46032, 2.46031, 2.46031, 2.46031, 2.46031, 2.46031, 2.46031, 2.46031, 2.46031, 2.46031, 2.46031, 2.46031, 2.46031, 2.46031, 2.46031, 2.46031, 2.46031, 2.46031, 2.46031, 2.46031
12.5303, 4.71512, 2.44679, 2.44678, 2.59135, 2.26832, 0, 2.44679, 2.44678, 2.44678, 2.44678, 2.44678, 2.44678, 2.44678, 2.44678, 2.44678, 2.44678, 2.44678, 2.44678, 2.44678, 2.44678, 2.44678, 2.44679, 2.44678, 2.44678, 2.44678, 2.44678
12.538, 4.99504, 2.43208, 2.43207, 2.64481, 2.56296, 0, 2.43208, 2.43207, 2.43207, 2.43207, 2.43207, 2.43207, 2.43207, 2.43207, 2.43207, 2.43207, 2.43207, 2.43207, 2.43207, 2.43207, 2.43207, 2.43207, 2.43207, 2.43207, 2.43207, 2.43207
12.5457, 3.26828, 2.41681, 2.4168, 2.29527, 0.851472, 0, 2.4168, 2.4168, 2.4168, 2.4168, 2.4168, 2.4168, 2.4168, 2.4168, 2.4168, 2.4168, 2.4168, 2.4168, 2.4168, 2.4168, 2.4168, 2.4168, 2.4168, 2.4168, 2.4168, 2.4168
12.5534, 3.26418, 2.40158, 2.40157, 2.29438, 0.8626, 0, 2.40158, 2.40157, 2.40157, 2.40157, 2.40157, 2.40157, 2.40157, 2.40157, 2.40157, 2.40157, 2.40157, 2.40157, 2.40157, 2.40157, 2.40157, 2.40157, 2.40157, 2.40157, 2.40157, 2.40157
12.5611, 5.18452, 2.38985, 2.38984, 2.6804, 2.79467, 0, 2.38985, 2.38984, 2.38984, 2.38984, 2.38984, 2.38984, 2.38984, 2.38984, 2.38984, 2.38984, 2.38984, 2.38984, 2.38984, 2.38984, 2.38984, 2.38984, 2.38984, 2.38984, 2.38984, 2.38984
12.5688, 3.52937, 2.37657, 2.37656, 2.35146, 1.1528, 0, 2.37657, 2.37656, 2.37656, 2.37656, 2.37656, 2.37656, 2.37656, 2.37656, 2.37656, 2.37656, 2.37656, 2.37656, 2.37656, 2.37656, 2.37656, 2.37656, 2.37656, 2.37656, 2.37656, 2.37656
12.5765, 6.20223, 2.36191, 2.3619, 2.86395, 3.84032, 0, 2.36191, 2.3619, 2.3619, 2.3619, 2.3619, 2.3619, 2.3619, 2.3619, 2.3619, 2.3619, 2.3619, 2.3619, 2.3619, 2.3619, 2.3619, 2.3619, 2.3619, 2.3619, 2.3619, 2.3619
12.5842, 2.52243, 2.34658, 2.34658, 2.1266, 0.175844, 0, 2.34658, 2.34658, 2.34658, 2.34658, 2.34658, 2.34658, 2.34658, 2.34658, 2.34658, 2.34658, 2.34658, 2.34658, 2.34658, 2.34658, 2.34658, 2.34658, 2.34658, 2.34658, 2.34658, 2.34658
12.5919, 4.73631, 2.33131, 2.3313, 2.59544, 2.40499, 0, 2.33131, 2.3313, 2.3313, 2.3313, 2.3313, 2.3313, 2.3313, 2.3313, 2.3313, 2.3313, 2.3313, 2.3313, 2.3313, 2.3313, 2.3313, 2.33131, 2.3313, 2.3313, 2.3313, 2.3313
12.5996, 4.51078, 2.32011, 2.3201, 2.55162, 2.19067, 0, 2.32011, 2.3201, 2.3201, 2.3201, 2.3201, 2.3201, 2.3201, 2.3201, 2.3201, 2.3201, 2.3201, 2.3201, 2.3201, 2.3201, 2.3201, 2.3201, 2.3201, 2.3201, 2.3201, 2.3201
12.6073, 3.73854, 2.30714, 2.30713, 2.39552, 1.4314, 0, 2.30714, 2.30713, 2.30713, 2.30713, 2.30713, 2.30713, 2.30713, 2.30713, 2.30713, 2.30713, 2.30713, 2.30713, 2.30713, 2.30713, 2.30713, 2.30714, 2.30713, 2.30713, 2.30713, 2.30713
12.6151, 2.2465, 2.29261, 2.2926, 2.0607, -0.0461113, 0, 2.29261, 2.2926, 2.2926, 2.2926, 2.2926, 2.2926, 2.2926, 2.2926, 2.2926, 2.2926, 2.2926, 2.2926, 2.2926, 2.2926, 2.2926, 2.2926, 2.2926, 2.2926, 2.2926, 2.2926
12.6228, 3.99303, 2.27732, 2.27732, 2.44807, 1.71571, 0, 2.27732, 2.27732, 2.27732, 2.27732, 2.27732, 2.27732, 2.27732, 2.27732, 2.27732, 2.27732, 2.27732, 2.27732, 2.27732, 2.27732, 2.27732, 2.27732, 2.27732, 2.27732, 2.27732, 2.27732
12.6305, 5.74585, 2.26209, 2.26208, 2.78314, 3.48376, 0, 2.26209, 2.26208, 2.26208, 2.26208, 2.26208, 2.26208, 2.26208, 2.26208, 2.26208, 2.26208, 2.26208, 2.26208, 2.26208, 2.26208, 2.26208, 2.26208, 2.26208, 2.26208, 2.26208, 2.26208
12.6382, 1.50657, 2.25152, 2.25151, 1.87258, -0.744955, 0, 2.25152, 2.25151, 2.25151, 2.25151, 2.25151, 2.25151, 2.25151, 2.25151, 2.25151, 2.25151, 2.25151, 2.25151, 2.25151, 2.25151, 2.25151, 2.25152, 2.25151, 2.25151, 2.25151, 2.25151
12.6459, 1, 2.23892, 2.23891, 1.73205, -1.23892, 0, 2.23892, 2.23891, 2.23891, 2.23891, 2.23891, 2.23891, 2.23891, 2.23891, 2.23891, 2.23891, 2.23891, 2.23891, 2.23891, 2.23891, 2.23891, 2.23891, 2.23891, 2.23891, 2.23891, 2.23891
12.6536, 2.95812, 2.22449, 2.22448, 2.22668, 0.73363, 0, 2.22449, 2.22448, 2.22448, 2.22448, 2.22448, 2.22448, 2.22448, 2.22448, 2.22448, 2.22448, 2.22448, 2.22448, 2.22448, 2.22448, 2.22448, 2.22448, 2.22448, 2.22448, 2.22448, 2.22448
12.6613, 4.27903, 2.20917, 2.20916, 2.5058, 2.06986, 0, 2.20917, 2.20916, 2.20916, 2.20916, 2.20916, 2.20916, 2.20916, 2.20916, 2.20916, 2.20916, 2.20916, 2.20916, 2.20916, 2.20916, 2.20916, 2.20917, 2.20916, 2.20916, 2.20916, 2.20916
12.669, 1.76285, 2.19391, 2.1939, 1.93981, -0.431058, 0, 2.19391, 2.1939, 2.1939, 2.1939, 2.1939, 2.1939, 2.1939, 2.1939, 2.1939, 2.1939, 2.1939, 2.1939, 2.1939, 2.1939, 2.1939, 2.1939, 2.1939, 2.1939, 2.1939, 2.1939
12.6767, 2.23222, 2.18471, 2.1847, 2.05724, 0.0475075, 0, 2.18471, 2.1847, 2.1847, 2.1847, 2.1847, 2.1847, 2.1847, 2.1847, 2.1847, 2.1847, 2.1847, 2.1847, 2.1847, 2.1847, 2.1847, 2.1847, 2.1847, 2.1847, 2.1847, 2.1847
12.6844, 1.76778, 2.1727, 2.17269, 1.94108, -0.404918, 0, 2.1727, 2.17269, 2.17269, 2.17269, 2.17269, 2.17269, 2.17269, 2.17269, 2.17269, 2.17269, 2.17269, 2.17269, 2.17269, 2.17269, 2.17269, 2.17269, 2.17269, 2.17269, 2.17269, 2.17269
12.6921, 2, 2.15818, 2.15818, 2, -0.158184, 0, 2.15818, 2.15818, 2.15818, 2.15818, 2.15818, 2.15818, 2.15818, 2.15818, 2.15818, 2.15818, 2.15818, 2.15818, 2.15818, 2.15818, 2.15818, 2.15818, 2.15818, 2.15818, 2.15818, 2.15818
12.6998, 1.45006, 2.14245, 2.14244, 1.85743, -0.69239, 0, 2.14245, 2.14244, 2.14244, 2.14244, 2.14244, 2.14244, 2.14244, 2.14244, 2.14244, 2.14244, 2.14244, 2.14244, 2.14244, 2.14244, 2.14244, 2.14244, 2.14244, 2.14244, 2.14244, 2.14244
12.7075, 4.21797, 2.12678, 2.12677, 2.49359, 2.09119, 0, 2.12678, 2.12677, 2.12677, 2.12677, 2.12677, 2.12677, 2.12677, 2.12677, 2.12677, 2.12677, 2.12677, 2.12677, 2.12677, 2.12677, 2.12677, 2.12677, 2.12677, 2.12677, 2.12677, 2.12677
12.7152, 3.55229, 2.1259, 2.12589, 2.35633, 1.42639, 0, 2.1259, 2.12589, 2.12589, 2.12589, 2.12589, 2.12589, 2.12589, 2.12589, 2.12589, 2.12589, 2.12589, 2.12589, 2.12589, 2.12589, 2.12589, 2.12589, 2.12589, 2.12589, 2.12589, 2.12589
12.7229, 1.77968, 2.12191, 2.1219, 1.94414, -0.34223, 0, 2.12191, 2.1219, 2.1219, 2.1219, 2.1219, 2.1219, 2.1219, 2.1219, 2.1219, 2.1219, 2.1219, 2.1219, 2.1219, 2.1219, 2.1219, 2.1219, 2.1219, 2.1219, 2.1219, 2.1219
12.7306, 0, 2.11499, 2.11498, 1.41421, -2.11499, 0, 2.11499, 2.11498, 2.11498, 2.11498, 2.11498, 2.11498, 2.11498, 2.11498, 2.11498, 2.11498, 2.11498, 2.11498, 2.11498, 2.11498, 2.11498, 2.11498, 2.11498, 2.11498, 2.11498, 2.11498
12.7383, 2.21301, 2.10662, 2.10661, 2.05256, 0.106395, 0, 2.10662, 2.10661, 2.10661, 2.10661, 2.10661, 2.10661, 2.10661, 2.10661, 2.10661, 2.10661, 2.10661, 2.10661, 2.10661, 2.10661, 2.10661, 2.10661, 2.10661, 2.10661, 2.10661, 2.10661
