   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_111.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
6.62763, 10.6662, 14.0264, 14.0246, 3.55897, -3.36015, 14.0246, 0, 14.0246, 14.0246, 14.0249, 14.0261, 14.0246, 14.0246, 14.0246, 14.0246, 14.0246, 14.0246, 14.0246, 14.0246, 14.0246, 14.0246, 14.0246, 14.0246, 14.0246, 14.0246, 14.0246, 14.0246
6.63551, 17.2359, 14.0331, 14.0319, 4.38588, 3.20287, 14.0319, 0, 14.0319, 14.0319, 14.0322, 14.0328, 14.0319, 14.0319, 14.0319, 14.0319, 14.0319, 14.0319, 14.0319, 14.0319, 14.0319, 14.0319, 14.0319, 14.0319, 14.0319, 14.0319, 14.0319, 14.0319
6.64338, 17.3544, 14.0397, 14.0389, 4.39937, 3.31474, 14.0389, 0, 14.0389, 14.0389, 14.0391, 14.0394, 14.0389, 14.0389, 14.0389, 14.0389, 14.0389, 14.0389, 14.0389, 14.0389, 14.0389, 14.0389, 14.0389, 14.0389, 14.0389, 14.0389, 14.0389, 14.0389
6.65126, 22.2218, 14.0462, 14.0457, 4.92157, 8.1756, 14.0457, 0, 14.0457, 14.0457, 14.0459, 14.046, 14.0457, 14.0457, 14.0457, 14.0457, 14.0457, 14.0457, 14.0457, 14.0457, 14.0457, 14.0457, 14.0457, 14.0457, 14.0457, 14.0457, 14.0457, 14.0457
6.65914, 9.28773, 14.0526, 14.0522, 3.35972, -4.76486, 14.0522, 0, 14.0522, 14.0522, 14.0523, 14.0524, 14.0522, 14.0522, 14.0522, 14.0522, 14.0522, 14.0522, 14.0522, 14.0522, 14.0522, 14.0522, 14.0522, 14.0522, 14.0522, 14.0522, 14.0522, 14.0522
6.66702, 9.13234, 14.0587, 14.0584, 3.33652, -4.9264, 14.0584, 0, 14.0584, 14.0584, 14.0586, 14.0585, 14.0584, 14.0584, 14.0584, 14.0584, 14.0584, 14.0584, 14.0584, 14.0584, 14.0584, 14.0584, 14.0584, 14.0584, 14.0584, 14.0584, 14.0584, 14.0584
6.6749, 11.2629, 14.0647, 14.0643, 3.64183, -2.80171, 14.0643, 0, 14.0643, 14.0644, 14.0645, 14.0645, 14.0643, 14.0643, 14.0643, 14.0643, 14.0643, 14.0643, 14.0643, 14.0643, 14.0643, 14.0643, 14.0643, 14.0643, 14.0643, 14.0643, 14.0643, 14.0643
6.68278, 7.70359, 14.0703, 14.07, 3.11506, -6.36675, 14.07, 0, 14.07, 14.0701, 14.0702, 14.0701, 14.07, 14.07, 14.07, 14.07, 14.07, 14.07, 14.07, 14.07, 14.07, 14.07, 14.07, 14.07, 14.07, 14.07, 14.07, 14.07
6.69066, 15.9827, 14.0758, 14.0755, 4.2406, 1.90694, 14.0755, 0, 14.0755, 14.0755, 14.0756, 14.0756, 14.0755, 14.0755, 14.0755, 14.0755, 14.0755, 14.0755, 14.0755, 14.0755, 14.0755, 14.0755, 14.0755, 14.0755, 14.0755, 14.0755, 14.0755, 14.0755
6.69854, 12.9835, 14.081, 14.0807, 3.87085, -1.0975, 14.0807, 0, 14.0807, 14.0807, 14.0808, 14.0808, 14.0807, 14.0807, 14.0807, 14.0807, 14.0807, 14.0807, 14.0807, 14.0807, 14.0807, 14.0807, 14.0807, 14.0807, 14.0807, 14.0807, 14.0807, 14.0807
6.70642, 14.5796, 14.0859, 14.0856, 4.0718, 0.493667, 14.0856, 0, 14.0856, 14.0856, 14.0857, 14.0857, 14.0856, 14.0856, 14.0856, 14.0856, 14.0856, 14.0856, 14.0856, 14.0856, 14.0856, 14.0856, 14.0856, 14.0856, 14.0856, 14.0856, 14.0856, 14.0856
6.7143, 5.99033, 14.0906, 14.0903, 2.82672, -8.10023, 14.0903, 0, 14.0903, 14.0903, 14.0904, 14.0904, 14.0903, 14.0903, 14.0903, 14.0903, 14.0903, 14.0903, 14.0903, 14.0903, 14.0903, 14.0903, 14.0903, 14.0903, 14.0903, 14.0903, 14.0903, 14.0903
6.72218, 14.3794, 14.095, 14.0947, 4.04715, 0.284426, 14.0947, 0, 14.0947, 14.0947, 14.0948, 14.0948, 14.0947, 14.0947, 14.0947, 14.0947, 14.0947, 14.0947, 14.0947, 14.0947, 14.0947, 14.0947, 14.0947, 14.0947, 14.0947, 14.0947, 14.0947, 14.0947
6.73006, 9.72869, 14.0992, 14.0989, 3.42472, -4.37051, 14.0989, 0, 14.0989, 14.0989, 14.099, 14.099, 14.0989, 14.0989, 14.0989, 14.0989, 14.0989, 14.0989, 14.0989, 14.0989, 14.0989, 14.0989, 14.0989, 14.0989, 14.0989, 14.0989, 14.0989, 14.0989
6.73794, 9.73833, 14.1031, 14.1028, 3.42612, -4.36481, 14.1028, 0, 14.1028, 14.1029, 14.1029, 14.1029, 14.1028, 14.1028, 14.1028, 14.1028, 14.1028, 14.1028, 14.1028, 14.1028, 14.1028, 14.1028, 14.1028, 14.1028, 14.1028, 14.1028, 14.1028, 14.1028
6.74582, 10.6046, 14.1068, 14.1065, 3.5503, -3.50224, 14.1065, 0, 14.1065, 14.1066, 14.1066, 14.1066, 14.1065, 14.1065, 14.1065, 14.1065, 14.1065, 14.1065, 14.1065, 14.1065, 14.1065, 14.1065, 14.1065, 14.1065, 14.1065, 14.1065, 14.1065, 14.1065
6.7537, 14.5011, 14.1103, 14.1099, 4.06215, 0.390773, 14.1099, 0, 14.1099, 14.11, 14.1101, 14.11, 14.1099, 14.1099, 14.1099, 14.1099, 14.1099, 14.1099, 14.1099, 14.1099, 14.1099, 14.1099, 14.1099, 14.1099, 14.1099, 14.1099, 14.1099, 14.1099
6.76158, 8.22481, 14.1135, 14.1131, 3.19763, -5.88873, 14.1131, 0, 14.1131, 14.1133, 14.1132, 14.1132, 14.1131, 14.1131, 14.1131, 14.1131, 14.1131, 14.1131, 14.1131, 14.1131, 14.1131, 14.1131, 14.1131, 14.1131, 14.1131, 14.1131, 14.1131, 14.1131
6.76945, 13.3312, 14.1165, 14.116, 3.91551, -0.785323, 14.116, 0, 14.1161, 14.1163, 14.1162, 14.1162, 14.116, 14.116, 14.116, 14.116, 14.116, 14.116, 14.116, 14.116, 14.116, 14.116, 14.116, 14.116, 14.116, 14.116, 14.116, 14.116
6.77733, 14.6405, 14.1193, 14.1188, 4.07928, 0.521201, 14.1188, 0, 14.1188, 14.119, 14.1189, 14.1189, 14.1188, 14.1188, 14.1188, 14.1188, 14.1188, 14.1188, 14.1188, 14.1188, 14.1188, 14.1188, 14.1188, 14.1188, 14.1188, 14.1188, 14.1188, 14.1188
6.78521, 13.7571, 14.1219, 14.1212, 3.96952, -0.36473, 14.1212, 0, 14.1212, 14.1216, 14.1214, 14.1213, 14.1212, 14.1212, 14.1212, 14.1212, 14.1212, 14.1212, 14.1212, 14.1212, 14.1212, 14.1212, 14.1212, 14.1212, 14.1212, 14.1212, 14.1212, 14.1212
6.79309, 18.998, 14.1242, 14.1235, 4.58236, 4.87382, 14.1235, 0, 14.1235, 14.1239, 14.1236, 14.1236, 14.1235, 14.1235, 14.1235, 14.1235, 14.1235, 14.1235, 14.1235, 14.1235, 14.1235, 14.1235, 14.1235, 14.1235, 14.1235, 14.1235, 14.1235, 14.1235
6.80097, 9.09588, 14.1263, 14.1255, 3.33105, -5.0304, 14.1255, 0, 14.1255, 14.126, 14.1256, 14.1256, 14.1255, 14.1255, 14.1255, 14.1255, 14.1255, 14.1255, 14.1255, 14.1255, 14.1255, 14.1255, 14.1255, 14.1255, 14.1255, 14.1255, 14.1255, 14.1255
6.80885, 9.88479, 14.1282, 14.1273, 3.44743, -4.24336, 14.1273, 0, 14.1273, 14.1278, 14.1274, 14.1274, 14.1273, 14.1273, 14.1273, 14.1273, 14.1273, 14.1273, 14.1273, 14.1273, 14.1273, 14.1273, 14.1273, 14.1273, 14.1273, 14.1273, 14.1273, 14.1273
6.81673, 13.0907, 14.1298, 14.1288, 3.88468, -1.0391, 14.1288, 0, 14.1288, 14.1295, 14.129, 14.129, 14.1288, 14.1288, 14.1288, 14.1288, 14.1288, 14.1288, 14.1288, 14.1288, 14.1288, 14.1288, 14.1288, 14.1288, 14.1288, 14.1288, 14.1288, 14.1288
6.82461, 12.3813, 14.1313, 14.1301, 3.79227, -1.75001, 14.1301, 0, 14.1301, 14.1309, 14.1303, 14.1303, 14.1301, 14.1301, 14.1301, 14.1301, 14.1301, 14.1301, 14.1301, 14.1301, 14.1301, 14.1301, 14.1301, 14.1301, 14.1301, 14.1301, 14.1301, 14.1301
6.83249, 15.4032, 14.1326, 14.1312, 4.17171, 1.27057, 14.1312, 0, 14.1312, 14.1321, 14.1314, 14.1315, 14.1312, 14.1312, 14.1312, 14.1312, 14.1312, 14.1312, 14.1312, 14.1312, 14.1312, 14.1312, 14.1312, 14.1312, 14.1312, 14.1312, 14.1312, 14.1312
6.84037, 8.99275, 14.1337, 14.1321, 3.31553, -5.14097, 14.1321, 0, 14.1321, 14.133, 14.1322, 14.1326, 14.1321, 14.1321, 14.1321, 14.1321, 14.1321, 14.1321, 14.1321, 14.1321, 14.1321, 14.1321, 14.1321, 14.1321, 14.1321, 14.1321, 14.1321, 14.1321
6.84825, 9.53935, 14.1347, 14.1327, 3.39696, -4.59538, 14.1327, 0, 14.1327, 14.1338, 14.1329, 14.1335, 14.1327, 14.1327, 14.1327, 14.1327, 14.1327, 14.1327, 14.1327, 14.1327, 14.1327, 14.1327, 14.1327, 14.1327, 14.1327, 14.1327, 14.1327, 14.1327
6.85613, 12.8005, 14.1357, 14.1331, 3.84715, -1.33515, 14.1331, 0, 14.1331, 14.1343, 14.1333, 14.1344, 14.1331, 14.1331, 14.1331, 14.1331, 14.1331, 14.1331, 14.1331, 14.1331, 14.1331, 14.1331, 14.1331, 14.1331, 14.1331, 14.1331, 14.1331, 14.1331
6.86401, 11.8107, 14.1367, 14.1333, 3.71627, -2.32601, 14.1333, 0, 14.1334, 14.1346, 14.1335, 14.1353, 14.1333, 14.1333, 14.1333, 14.1333, 14.1333, 14.1333, 14.1333, 14.1333, 14.1333, 14.1333, 14.1333, 14.1333, 14.1333, 14.1333, 14.1333, 14.1333
6.87189, 8.90418, 14.1379, 14.1333, 3.30215, -5.2337, 14.1333, 0, 14.1333, 14.1346, 14.1335, 14.1364, 14.1333, 14.1333, 14.1333, 14.1333, 14.1333, 14.1333, 14.1333, 14.1333, 14.1333, 14.1333, 14.1333, 14.1333, 14.1333, 14.1333, 14.1333, 14.1333
6.87977, 8.31623, 14.1394, 14.1331, 3.21189, -5.82321, 14.1331, 0, 14.1331, 14.1344, 14.1333, 14.1379, 14.1331, 14.1331, 14.1331, 14.1331, 14.1331, 14.1331, 14.1331, 14.1331, 14.1331, 14.1331, 14.1331, 14.1331, 14.1331, 14.1331, 14.1331, 14.1331
6.88765, 15.6644, 14.1416, 14.1327, 4.20291, 1.5228, 14.1327, 0, 14.1327, 14.134, 14.1329, 14.1401, 14.1327, 14.1327, 14.1327, 14.1327, 14.1327, 14.1327, 14.1327, 14.1327, 14.1327, 14.1327, 14.1327, 14.1327, 14.1327, 14.1327, 14.1327, 14.1327
6.89552, 13.2969, 14.1448, 14.132, 3.91112, -0.847971, 14.132, 0, 14.1321, 14.1334, 14.1322, 14.1433, 14.132, 14.132, 14.132, 14.132, 14.132, 14.132, 14.132, 14.132, 14.132, 14.132, 14.132, 14.132, 14.132, 14.132, 14.132, 14.132
6.9034, 13.6099, 14.1495, 14.1312, 3.95094, -0.539587, 14.1312, 0, 14.1312, 14.1325, 14.1314, 14.148, 14.1312, 14.1312, 14.1312, 14.1312, 14.1312, 14.1312, 14.1312, 14.1312, 14.1312, 14.1312, 14.1312, 14.1312, 14.1312, 14.1312, 14.1312, 14.1312
6.91128, 8.84919, 14.1561, 14.1301, 3.29381, -5.30694, 14.1301, 0, 14.1301, 14.1314, 14.1303, 14.1547, 14.1301, 14.1301, 14.1301, 14.1301, 14.1301, 14.1301, 14.1301, 14.1301, 14.1301, 14.1301, 14.1301, 14.1301, 14.1301, 14.1301, 14.1301, 14.1301
6.91916, 6.55225, 14.1655, 14.1289, 2.92442, -7.61321, 14.1289, 0, 14.1289, 14.1301, 14.1291, 14.1641, 14.1289, 14.1289, 14.1289, 14.1289, 14.1289, 14.1289, 14.1289, 14.1289, 14.1289, 14.1289, 14.1289, 14.1289, 14.1289, 14.1289, 14.1289, 14.1289
6.92704, 12.6437, 14.1782, 14.1274, 3.82671, -1.53451, 14.1274, 0, 14.1274, 14.1285, 14.1276, 14.1769, 14.1274, 14.1274, 14.1274, 14.1274, 14.1274, 14.1274, 14.1274, 14.1274, 14.1274, 14.1274, 14.1274, 14.1274, 14.1274, 14.1274, 14.1274, 14.1274
6.93492, 14.1838, 14.1953, 14.1257, 4.02291, -0.0114222, 14.1257, 0, 14.1258, 14.1267, 14.1259, 14.1941, 14.1257, 14.1257, 14.1257, 14.1257, 14.1257, 14.1257, 14.1257, 14.1257, 14.1257, 14.1257, 14.1257, 14.1257, 14.1257, 14.1257, 14.1257, 14.1257
6.9428, 11.7968, 14.2173, 14.1239, 3.71441, -2.42049, 14.1239, 0, 14.1239, 14.1248, 14.1241, 14.2162, 14.1239, 14.1239, 14.1239, 14.1239, 14.1239, 14.1239, 14.1239, 14.1239, 14.1239, 14.1239, 14.1239, 14.1239, 14.1239, 14.1239, 14.1239, 14.1239
6.95068, 12.1697, 14.2452, 14.1218, 3.76427, -2.07551, 14.1218, 0, 14.1218, 14.1226, 14.122, 14.2443, 14.1218, 14.1218, 14.1218, 14.1218, 14.1218, 14.1218, 14.1218, 14.1218, 14.1218, 14.1218, 14.1218, 14.1218, 14.1218, 14.1218, 14.1218, 14.1218
6.95856, 15.0972, 14.2796, 14.1195, 4.13487, 0.817595, 14.1195, 0, 14.1195, 14.1202, 14.1197, 14.2787, 14.1195, 14.1195, 14.1195, 14.1195, 14.1195, 14.1195, 14.1195, 14.1195, 14.1195, 14.1195, 14.1195, 14.1195, 14.1195, 14.1195, 14.1195, 14.1195
6.96644, 13.8686, 14.3207, 14.117, 3.98354, -0.452102, 14.117, 0, 14.117, 14.1176, 14.1172, 14.3199, 14.117, 14.117, 14.117, 14.117, 14.117, 14.117, 14.117, 14.117, 14.117, 14.117, 14.117, 14.117, 14.117, 14.117, 14.117, 14.117
6.97432, 9.9835, 14.3685, 14.1143, 3.46172, -4.38505, 14.1143, 0, 14.1143, 14.1148, 14.1145, 14.3678, 14.1143, 14.1143, 14.1143, 14.1143, 14.1143, 14.1143, 14.1143, 14.1143, 14.1143, 14.1143, 14.1143, 14.1143, 14.1143, 14.1143, 14.1143, 14.1143
6.9822, 13.0327, 14.4227, 14.1114, 3.8772, -1.38998, 14.1114, 0, 14.1114, 14.1118, 14.1116, 14.422, 14.1114, 14.1114, 14.1114, 14.1114, 14.1114, 14.1114, 14.1114, 14.1114, 14.1114, 14.1114, 14.1114, 14.1114, 14.1114, 14.1114, 14.1114, 14.1114
6.99008, 13.0283, 14.482, 14.1082, 3.87663, -1.45378, 14.1082, 0, 14.1082, 14.1086, 14.1084, 14.4815, 14.1082, 14.1082, 14.1082, 14.1082, 14.1082, 14.1082, 14.1082, 14.1082, 14.1082, 14.1082, 14.1082, 14.1082, 14.1082, 14.1082, 14.1082, 14.1082
6.99796, 15.9336, 14.8013, 14.3611, 4.23481, 1.13224, 14.3611, 0, 14.3611, 14.3614, 14.3613, 14.8009, 14.3611, 14.3611, 14.3611, 14.3611, 14.3611, 14.3611, 14.3611, 14.3611, 14.3611, 14.3611, 14.3611, 14.3611, 14.3611, 14.3611, 14.3611, 14.3611
7.00584, 12.1526, 14.8491, 14.3406, 3.762, -2.69647, 14.3406, 0, 14.3406, 14.3408, 14.3408, 14.8487, 14.3406, 14.3406, 14.3406, 14.3406, 14.3406, 14.3406, 14.3406, 14.3406, 14.3406, 14.3406, 14.3406, 14.3406, 14.3406, 14.3406, 14.3406, 14.3406
7.01372, 20.7679, 14.7997, 14.2237, 4.77157, 5.9682, 14.2237, 0, 14.2237, 14.2238, 14.2239, 14.7993, 14.2237, 14.2237, 14.2237, 14.2237, 14.2237, 14.2237, 14.2237, 14.2237, 14.2237, 14.2237, 14.2237, 14.2237, 14.2237, 14.2237, 14.2237, 14.2237
7.02159, 15.9076, 14.7463, 14.1064, 4.23173, 1.16122, 14.1064, 0, 14.1064, 14.1065, 14.1066, 14.746, 14.1064, 14.1064, 14.1064, 14.1064, 14.1064, 14.1064, 14.1064, 14.1064, 14.1064, 14.1064, 14.1064, 14.1064, 14.1064, 14.1064, 14.1064, 14.1064
7.02947, 11.917, 14.6864, 13.9891, 3.73055, -2.76948, 13.9891, 0, 13.9892, 13.9892, 13.9894, 14.6861, 13.9891, 13.9891, 13.9891, 13.9891, 13.9891, 13.9891, 13.9891, 13.9891, 13.9891, 13.9891, 13.9891, 13.9891, 13.9891, 13.9891, 13.9891, 13.9891
7.03735, 7.25707, 14.6168, 13.8716, 3.04254, -7.35972, 13.8716, 0, 13.8716, 13.8716, 13.8718, 14.6165, 13.8716, 13.8716, 13.8716, 13.8716, 13.8716, 13.8716, 13.8716, 13.8716, 13.8716, 13.8716, 13.8716, 13.8716, 13.8716, 13.8716, 13.8716, 13.8716
7.04523, 17.759, 14.5347, 13.7536, 4.44511, 3.22423, 13.7536, 0, 13.7536, 13.7536, 13.7538, 14.5345, 13.7536, 13.7536, 13.7536, 13.7536, 13.7536, 13.7536, 13.7536, 13.7536, 13.7536, 13.7536, 13.7536, 13.7536, 13.7536, 13.7536, 13.7536, 13.7536
7.05311, 13.9338, 14.4385, 13.6352, 3.99172, -0.504627, 13.6352, 0, 13.6352, 13.6353, 13.6354, 14.4382, 13.6352, 13.6352, 13.6352, 13.6352, 13.6352, 13.6352, 13.6352, 13.6352, 13.6352, 13.6352, 13.6352, 13.6352, 13.6352, 13.6352, 13.6352, 13.6352
7.06099, 9.02112, 14.3268, 13.5166, 3.31981, -5.30564, 13.5166, 0, 13.5166, 13.5166, 13.5168, 14.3265, 13.5166, 13.5166, 13.5166, 13.5166, 13.5166, 13.5166, 13.5166, 13.5166, 13.5166, 13.5166, 13.5166, 13.5166, 13.5166, 13.5166, 13.5166, 13.5166
7.06887, 9.06302, 14.1998, 13.3981, 3.32611, -5.13674, 13.3981, 0, 13.3982, 13.3982, 13.3984, 14.1995, 13.3981, 13.3981, 13.3981, 13.3981, 13.3981, 13.3981, 13.3981, 13.3981, 13.3981, 13.3981, 13.3981, 13.3981, 13.3981, 13.3981, 13.3981, 13.3981
7.07675, 11.9647, 14.0573, 13.2793, 3.73694, -2.0926, 13.2793, 0, 13.2793, 13.2793, 13.2795, 14.0571, 13.2793, 13.2793, 13.2793, 13.2793, 13.2793, 13.2793, 13.2793, 13.2793, 13.2793, 13.2793, 13.2793, 13.2793, 13.2793, 13.2793, 13.2793, 13.2793
7.08463, 13.0066, 13.9009, 13.16, 3.87384, -0.894293, 13.16, 0, 13.16, 13.16, 13.1602, 13.9007, 13.16, 13.16, 13.16, 13.16, 13.16, 13.16, 13.16, 13.16, 13.16, 13.16, 13.16, 13.16, 13.16, 13.16, 13.16, 13.16
7.09251, 14.0663, 13.7326, 13.0404, 4.00828, 0.333673, 13.0404, 0, 13.0404, 13.0404, 13.0406, 13.7324, 13.0404, 13.0404, 13.0404, 13.0404, 13.0404, 13.0404, 13.0404, 13.0404, 13.0404, 13.0404, 13.0404, 13.0404, 13.0404, 13.0404, 13.0404, 13.0404
7.10039, 15.9325, 13.5552, 12.9206, 4.23467, 2.37728, 12.9206, 0, 12.9206, 12.9206, 12.9208, 13.5549, 12.9206, 12.9206, 12.9206, 12.9206, 12.9206, 12.9206, 12.9206, 12.9206, 12.9206, 12.9206, 12.9206, 12.9206, 12.9206, 12.9206, 12.9206, 12.9206
7.10827, 15.912, 13.3724, 12.8016, 4.23226, 2.53961, 12.8016, 0, 12.8016, 12.8016, 12.8018, 13.3722, 12.8016, 12.8016, 12.8016, 12.8016, 12.8016, 12.8016, 12.8016, 12.8016, 12.8016, 12.8016, 12.8016, 12.8016, 12.8016, 12.8016, 12.8016, 12.8016
7.11615, 10.0222, 13.186, 12.6822, 3.4673, -3.16386, 12.6822, 0, 12.6822, 12.6822, 12.6824, 13.1858, 12.6822, 12.6822, 12.6822, 12.6822, 12.6822, 12.6822, 12.6822, 12.6822, 12.6822, 12.6822, 12.6822, 12.6822, 12.6822, 12.6822, 12.6822, 12.6822
7.12403, 13.9879, 12.9989, 12.5625, 3.99849, 0.989041, 12.5625, 0, 12.5625, 12.5625, 12.5627, 12.9986, 12.5625, 12.5625, 12.5625, 12.5625, 12.5625, 12.5625, 12.5625, 12.5625, 12.5625, 12.5625, 12.5625, 12.5625, 12.5625, 12.5625, 12.5625, 12.5625
7.13191, 11.9968, 12.8134, 12.4425, 3.74123, -0.816666, 12.4425, 0, 12.4425, 12.4425, 12.4427, 12.8132, 12.4425, 12.4425, 12.4425, 12.4425, 12.4425, 12.4425, 12.4425, 12.4425, 12.4425, 12.4425, 12.4425, 12.4425, 12.4425, 12.4425, 12.4425, 12.4425
7.13978, 12.9755, 12.632, 12.3225, 3.86981, 0.343467, 12.3225, 0, 12.3225, 12.3225, 12.3227, 12.6317, 12.3225, 12.3225, 12.3225, 12.3225, 12.3225, 12.3225, 12.3225, 12.3225, 12.3225, 12.3225, 12.3225, 12.3225, 12.3225, 12.3225, 12.3225, 12.3225
7.14766, 8.99275, 12.4585, 12.205, 3.31553, -3.46576, 12.205, 0, 12.205, 12.2051, 12.2053, 12.4582, 12.205, 12.205, 12.205, 12.205, 12.205, 12.205, 12.205, 12.205, 12.205, 12.205, 12.205, 12.205, 12.205, 12.205, 12.205, 12.205
7.15554, 5.99591, 12.2909, 12.0872, 2.8277, -6.29502, 12.0872, 0, 12.0872, 12.0872, 12.0874, 12.2907, 12.0872, 12.0872, 12.0872, 12.0872, 12.0872, 12.0872, 12.0872, 12.0872, 12.0872, 12.0872, 12.0872, 12.0872, 12.0872, 12.0872, 12.0872, 12.0872
7.16342, 13.9628, 12.1296, 11.9688, 3.99535, 1.83324, 11.9688, 0, 11.9688, 11.9688, 11.969, 12.1293, 11.9688, 11.9688, 11.9688, 11.9688, 11.9688, 11.9688, 11.9688, 11.9688, 11.9688, 11.9688, 11.9688, 11.9688, 11.9688, 11.9688, 11.9688, 11.9688
7.1713, 13.9885, 11.9744, 11.8498, 3.99856, 2.01408, 11.8498, 0, 11.8498, 11.8498, 11.85, 11.9741, 11.8498, 11.8498, 11.8498, 11.8498, 11.8498, 11.8498, 11.8498, 11.8498, 11.8498, 11.8498, 11.8498, 11.8498, 11.8498, 11.8498, 11.8498, 11.8498
7.17918, 13.9831, 11.825, 11.7301, 3.99789, 2.1581, 11.7301, 0, 11.7302, 11.7302, 11.7304, 11.8247, 11.7301, 11.7301, 11.7301, 11.7301, 11.7301, 11.7301, 11.7301, 11.7301, 11.7301, 11.7301, 11.7301, 11.7301, 11.7301, 11.7301, 11.7301, 11.7301
7.18706, 15.021, 11.6807, 11.6098, 4.12565, 3.34027, 11.6098, 0, 11.6098, 11.6098, 11.6101, 11.6804, 11.6098, 11.6098, 11.6098, 11.6098, 11.6098, 11.6098, 11.6098, 11.6098, 11.6098, 11.6098, 11.6098, 11.6098, 11.6098, 11.6098, 11.6098, 11.6098
7.19494, 10.9602, 11.5407, 11.4886, 3.60003, -0.580509, 11.4886, 0, 11.4886, 11.4887, 11.4889, 11.5404, 11.4886, 11.4886, 11.4886, 11.4886, 11.4886, 11.4886, 11.4886, 11.4886, 11.4886, 11.4886, 11.4886, 11.4886, 11.4886, 11.4886, 11.4886, 11.4886
7.20282, 12.968, 11.4041, 11.3665, 3.86885, 1.56389, 11.3665, 0, 11.3665, 11.3665, 11.3669, 11.4038, 11.3665, 11.3665, 11.3665, 11.3665, 11.3665, 11.3665, 11.3665, 11.3665, 11.3665, 11.3665, 11.3665, 11.3665, 11.3665, 11.3665, 11.3665, 11.3665
7.2107, 12.9433, 11.2703, 11.2435, 3.86566, 1.67303, 11.2435, 0, 11.2435, 11.2435, 11.2439, 11.2698, 11.2435, 11.2435, 11.2435, 11.2435, 11.2435, 11.2435, 11.2435, 11.2435, 11.2435, 11.2435, 11.2435, 11.2435, 11.2435, 11.2435, 11.2435, 11.2435
7.21858, 19.0229, 11.1385, 11.1197, 4.58507, 7.88433, 11.1197, 0, 11.1197, 11.1197, 11.1202, 11.138, 11.1197, 11.1197, 11.1197, 11.1197, 11.1197, 11.1197, 11.1197, 11.1197, 11.1197, 11.1197, 11.1197, 11.1197, 11.1197, 11.1197, 11.1197, 11.1197
7.22646, 14.9835, 11.0084, 10.9953, 4.12111, 3.97512, 10.9953, 0, 10.9953, 10.9953, 10.9959, 11.0077, 10.9953, 10.9953, 10.9953, 10.9953, 10.9953, 10.9953, 10.9953, 10.9953, 10.9953, 10.9953, 10.9953, 10.9953, 10.9953, 10.9953, 10.9953, 10.9953
7.23434, 16.956, 10.8793, 10.8701, 4.35385, 6.07671, 10.8701, 0, 10.8701, 10.8701, 10.8709, 10.8784, 10.8701, 10.8701, 10.8701, 10.8701, 10.8701, 10.8701, 10.8701, 10.8701, 10.8701, 10.8701, 10.8701, 10.8701, 10.8701, 10.8701, 10.8701, 10.8701
7.24222, 8.09838, 10.7508, 10.7441, 3.17779, -2.65245, 10.7441, 0, 10.7441, 10.7441, 10.7453, 10.7496, 10.7441, 10.7441, 10.7441, 10.7441, 10.7441, 10.7441, 10.7441, 10.7441, 10.7441, 10.7441, 10.7441, 10.7441, 10.7441, 10.7441, 10.7441, 10.7441
7.2501, 12.9906, 10.6228, 10.6175, 3.87177, 2.3678, 10.6175, 0, 10.6175, 10.6175, 10.6192, 10.6211, 10.6175, 10.6175, 10.6175, 10.6175, 10.6175, 10.6175, 10.6175, 10.6175, 10.6175, 10.6175, 10.6175, 10.6175, 10.6175, 10.6175, 10.6175, 10.6175
7.25798, 8.05899, 10.495, 10.4902, 3.17159, -2.43605, 10.4902, 0, 10.4902, 10.4902, 10.4927, 10.4925, 10.4902, 10.4902, 10.4902, 10.4902, 10.4902, 10.4902, 10.4902, 10.4902, 10.4902, 10.4902, 10.4902, 10.4902, 10.4902, 10.4902, 10.4902, 10.4902
7.26585, 14.7374, 10.3676, 10.3623, 4.09114, 4.36979, 10.3623, 0, 10.3623, 10.3623, 10.3662, 10.3637, 10.3623, 10.3623, 10.3623, 10.3623, 10.3623, 10.3623, 10.3623, 10.3623, 10.3623, 10.3623, 10.3623, 10.3623, 10.3623, 10.3623, 10.3623, 10.3623
7.27373, 8.1746, 10.2407, 10.2339, 3.18976, -2.06607, 10.2339, 0, 10.2339, 10.2339, 10.2398, 10.2347, 10.2339, 10.2339, 10.2339, 10.2339, 10.2339, 10.2339, 10.2339, 10.2339, 10.2339, 10.2339, 10.2339, 10.2339, 10.2339, 10.2339, 10.2339, 10.2339
7.28161, 7.94907, 10.1145, 10.1049, 3.15421, -2.16545, 10.1049, 0, 10.1049, 10.1049, 10.114, 10.1054, 10.1049, 10.1049, 10.1049, 10.1049, 10.1049, 10.1049, 10.1049, 10.1049, 10.1049, 10.1049, 10.1049, 10.1049, 10.1049, 10.1049, 10.1049, 10.1049
7.28949, 7.03161, 9.98973, 9.97563, 3.00526, -2.95812, 9.97563, 0, 9.97564, 9.97565, 9.98938, 9.97594, 9.97563, 9.97563, 9.97563, 9.97563, 9.97563, 9.97563, 9.97563, 9.97563, 9.97563, 9.97563, 9.97563, 9.97563, 9.97563, 9.97563, 9.97563, 9.97563
