   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_580.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
4.35173, 26.5352, 44.7596, 32.5762, 5.34184, -18.2244, 32.5762, 0, 32.5891, 32.6864, 32.5912, 32.8587, 44.3391, 32.5763, 32.5762, 32.5762, 32.5762, 32.5762, 32.5762, 32.5762, 32.5762, 32.5762, 32.5762, 32.5762, 32.5762, 32.5762, 32.5762
4.35959, 33.5078, 47.9386, 32.7275, 5.95884, -14.4308, 32.7275, 0, 32.7403, 32.8406, 32.7396, 32.9864, 47.5414, 32.7275, 32.7275, 32.7275, 32.7275, 32.7275, 32.7275, 32.7275, 32.7275, 32.7275, 32.7275, 32.7275, 32.7275, 32.7275, 32.7275
4.36746, 35.2544, 51.6996, 32.879, 6.10364, -16.4452, 32.879, 0, 32.8919, 32.9962, 32.8889, 33.1186, 51.3199, 32.879, 32.879, 32.879, 32.879, 32.879, 32.879, 32.879, 32.879, 32.879, 32.879, 32.879, 32.879, 32.879, 32.879
4.37532, 47.1004, 56.0873, 33.0308, 7.00717, -8.98692, 33.0308, 0, 33.0437, 33.1536, 33.0391, 33.2547, 55.7196, 33.0309, 33.0308, 33.0308, 33.0308, 33.0308, 33.0308, 33.0308, 33.0308, 33.0308, 33.0308, 33.0308, 33.0308, 33.0308, 33.0308
4.38319, 63.1407, 61.133, 33.183, 8.07098, 2.0077, 33.183, 0, 33.1959, 33.3131, 33.1901, 33.3945, 60.7715, 33.183, 33.183, 33.183, 33.183, 33.183, 33.183, 33.183, 33.183, 33.183, 33.183, 33.183, 33.183, 33.183, 33.183
4.39105, 52.7111, 66.8481, 33.3355, 7.39669, -14.137, 33.3355, 0, 33.3484, 33.4755, 33.3416, 33.5375, 66.4871, 33.3355, 33.3355, 33.3355, 33.3355, 33.3355, 33.3355, 33.3355, 33.3355, 33.3355, 33.3355, 33.3355, 33.3355, 33.3355, 33.3355
4.39892, 58.7944, 73.2224, 33.4883, 7.79707, -14.428, 33.4883, 0, 33.5012, 33.6415, 33.4937, 33.6833, 72.8559, 33.4883, 33.4883, 33.4883, 33.4883, 33.4883, 33.4883, 33.4883, 33.4883, 33.4883, 33.4883, 33.4883, 33.4883, 33.4883, 33.4883
4.40678, 85.2804, 80.217, 33.6414, 9.3424, 5.06343, 33.6414, 0, 33.6543, 33.8119, 33.6464, 33.8316, 79.8385, 33.6414, 33.6414, 33.6414, 33.6414, 33.6414, 33.6414, 33.6414, 33.6414, 33.6414, 33.6414, 33.6414, 33.6414, 33.6414, 33.6414
4.41465, 96.5385, 87.7641, 33.7948, 9.92666, 8.77442, 33.7948, 0, 33.8077, 33.988, 33.7994, 33.982, 87.3663, 33.7948, 33.7948, 33.7948, 33.7948, 33.7948, 33.7948, 33.7948, 33.7948, 33.7948, 33.7948, 33.7948, 33.7948, 33.7948, 33.7948
4.42251, 119.182, 95.7646, 33.9485, 11.0083, 23.4173, 33.9485, 0, 33.9614, 34.1712, 33.9529, 34.1342, 95.3391, 33.9485, 33.9485, 33.9485, 33.9485, 33.9485, 33.9485, 33.9485, 33.9485, 33.9485, 33.9485, 33.9485, 33.9485, 33.9485, 33.9485
4.43037, 106.518, 104.086, 34.1026, 10.4172, 2.43222, 34.1026, 0, 34.1154, 34.3633, 34.1068, 34.2878, 103.623, 34.1026, 34.1026, 34.1026, 34.1026, 34.1026, 34.1026, 34.1026, 34.1026, 34.1026, 34.1026, 34.1026, 34.1026, 34.1026, 34.1026
4.43824, 130.248, 112.568, 34.2569, 11.4999, 17.6799, 34.2569, 0, 34.2697, 34.5663, 34.261, 34.4428, 112.056, 34.2569, 34.2569, 34.2569, 34.2569, 34.2569, 34.2569, 34.2569, 34.2569, 34.2569, 34.2569, 34.2569, 34.2569, 34.2569, 34.2569
4.4461, 120.051, 121.027, 34.4115, 11.0477, -0.975937, 34.4115, 0, 34.4243, 34.7828, 34.4155, 34.5988, 120.451, 34.4115, 34.4115, 34.4115, 34.4115, 34.4115, 34.4115, 34.4115, 34.4115, 34.4115, 34.4115, 34.4115, 34.4115, 34.4115, 34.4115
4.45397, 136.47, 129.256, 34.5664, 11.7673, 7.21448, 34.5664, 0, 34.5792, 35.0156, 34.5704, 34.7557, 128.6, 34.5664, 34.5664, 34.5664, 34.5664, 34.5664, 34.5664, 34.5664, 34.5664, 34.5664, 34.5664, 34.5664, 34.5664, 34.5664, 34.5664
4.46183, 144.835, 137.042, 34.7215, 12.1176, 7.79318, 34.7215, 0, 34.7344, 35.268, 34.7256, 34.9133, 136.287, 34.7215, 34.7215, 34.7215, 34.7215, 34.7215, 34.7215, 34.7215, 34.7215, 34.7215, 34.7215, 34.7215, 34.7215, 34.7215, 34.7215
4.4697, 172.972, 144.169, 34.877, 13.2277, 28.8031, 34.877, 0, 34.8899, 35.5437, 34.8811, 35.0716, 143.29, 34.877, 34.877, 34.877, 34.877, 34.877, 34.877, 34.877, 34.877, 34.877, 34.877, 34.877, 34.877, 34.877, 34.877
4.47756, 141.675, 150.431, 35.0327, 11.9864, -8.75629, 35.0327, 0, 35.0456, 35.8467, 35.0369, 35.2305, 149.402, 35.0327, 35.0327, 35.0327, 35.0327, 35.0327, 35.0327, 35.0327, 35.0327, 35.0327, 35.0327, 35.0327, 35.0327, 35.0327, 35.0327
4.48543, 162.188, 155.643, 35.1888, 12.8136, 6.54482, 35.1888, 0, 35.2016, 36.1812, 35.193, 35.3899, 154.433, 35.1888, 35.1888, 35.1888, 35.1888, 35.1888, 35.1888, 35.1888, 35.1888, 35.1888, 35.1888, 35.1888, 35.1888, 35.1888, 35.1888
4.49329, 186.606, 159.65, 35.345, 13.7334, 26.9561, 35.345, 0, 35.3579, 36.5516, 35.3494, 35.5497, 158.221, 35.345, 35.345, 35.345, 35.345, 35.345, 35.345, 35.345, 35.345, 35.345, 35.345, 35.345, 35.345, 35.345, 35.345
4.50115, 189.943, 162.334, 35.5016, 13.8544, 27.6097, 35.5016, 0, 35.5144, 36.9621, 35.506, 35.7099, 160.648, 35.5016, 35.5016, 35.5016, 35.5016, 35.5016, 35.5016, 35.5016, 35.5016, 35.5016, 35.5016, 35.5016, 35.5016, 35.5016, 35.5016
4.50902, 176.194, 163.623, 35.6584, 13.3489, 12.5708, 35.6584, 0, 35.6712, 37.4168, 35.663, 35.8704, 161.635, 35.6584, 35.6584, 35.6584, 35.6584, 35.6584, 35.6584, 35.6584, 35.6584, 35.6584, 35.6584, 35.6584, 35.6584, 35.6584, 35.6584
4.51688, 176.407, 163.496, 35.8154, 13.3569, 12.9115, 35.8154, 0, 35.8283, 37.919, 35.8202, 36.0313, 161.159, 35.8154, 35.8154, 35.8154, 35.8154, 35.8154, 35.8154, 35.8154, 35.8154, 35.8154, 35.8154, 35.8154, 35.8154, 35.8154, 35.8154
4.52475, 191.219, 161.978, 35.9727, 13.9003, 29.2404, 35.9727, 0, 35.9855, 38.4714, 35.9777, 36.1925, 159.242, 35.9727, 35.9727, 35.9727, 35.9727, 35.9727, 35.9727, 35.9727, 35.9727, 35.9727, 35.9727, 35.9727, 35.9727, 35.9727, 35.9727
4.53261, 198.629, 159.147, 36.1302, 14.1644, 39.4826, 36.1302, 0, 36.143, 39.0753, 36.1355, 36.354, 155.96, 36.1302, 36.1302, 36.1302, 36.1302, 36.1302, 36.1302, 36.1302, 36.1302, 36.1302, 36.1302, 36.1302, 36.1302, 36.1302, 36.1302
4.54048, 192.397, 155.12, 36.2879, 13.9426, 37.2766, 36.2879, 0, 36.3007, 39.7304, 36.2935, 36.5158, 151.431, 36.2879, 36.2879, 36.2879, 36.2879, 36.2879, 36.2879, 36.2879, 36.2879, 36.2879, 36.2879, 36.2879, 36.2879, 36.2879, 36.2879
4.54834, 155.684, 150.053, 36.4458, 12.5572, 5.63116, 36.4458, 0, 36.4587, 40.435, 36.4519, 36.6779, 145.813, 36.4458, 36.4458, 36.4458, 36.4458, 36.4458, 36.4458, 36.4458, 36.4458, 36.4458, 36.4458, 36.4458, 36.4458, 36.4458, 36.4458
4.55621, 156.507, 144.128, 36.604, 12.59, 12.3789, 36.604, 0, 36.6168, 41.1848, 36.6105, 36.8402, 139.292, 36.604, 36.604, 36.604, 36.604, 36.604, 36.604, 36.604, 36.604, 36.604, 36.604, 36.604, 36.604, 36.604, 36.604
4.56407, 117.679, 137.546, 36.7623, 10.9398, -19.8675, 36.7623, 0, 36.7752, 41.9736, 36.7694, 37.0027, 132.075, 36.7623, 36.7623, 36.7623, 36.7623, 36.7623, 36.7623, 36.7623, 36.7623, 36.7623, 36.7623, 36.7623, 36.7623, 36.7623, 36.7623
4.57193, 143.682, 130.512, 36.9209, 12.0699, 13.1695, 36.9209, 0, 36.9337, 42.7928, 36.9287, 37.1655, 124.375, 36.9209, 36.9209, 36.9209, 36.9209, 36.9209, 36.9209, 36.9209, 36.9209, 36.9209, 36.9209, 36.9209, 36.9209, 36.9209, 36.9209
4.5798, 117.118, 123.23, 37.0796, 10.9141, -6.11252, 37.0796, 0, 37.0925, 43.6314, 37.0882, 37.3285, 116.408, 37.0796, 37.0796, 37.0796, 37.0796, 37.0796, 37.0796, 37.0796, 37.0796, 37.0796, 37.0796, 37.0796, 37.0796, 37.0796, 37.0796
4.58766, 131.996, 115.89, 37.2385, 11.5757, 16.1057, 37.2385, 0, 37.2514, 44.4764, 37.2481, 37.4918, 108.376, 37.2385, 37.2385, 37.2385, 37.2385, 37.2385, 37.2385, 37.2385, 37.2385, 37.2385, 37.2385, 37.2385, 37.2385, 37.2385, 37.2385
4.59553, 106.686, 108.663, 37.3976, 10.4253, -1.9767, 37.3976, 0, 37.4105, 45.3131, 37.4083, 37.6553, 100.466, 37.3976, 37.3976, 37.3976, 37.3976, 37.3976, 37.3976, 37.3976, 37.3976, 37.3976, 37.3976, 37.3976, 37.3976, 37.3976, 37.3976
4.60339, 103.808, 101.692, 37.5569, 10.2863, 2.11571, 37.5569, 0, 37.5698, 46.1253, 37.5689, 37.8189, 92.8371, 37.5569, 37.5569, 37.5569, 37.5569, 37.5569, 37.5569, 37.5569, 37.5569, 37.5569, 37.5569, 37.5569, 37.5569, 37.5569, 37.5569
4.61126, 86.0907, 95.0944, 37.7163, 9.38567, -9.00363, 37.7163, 0, 37.7292, 46.8964, 37.7298, 37.9828, 85.6215, 37.7163, 37.7163, 37.7163, 37.7163, 37.7163, 37.7163, 37.7163, 37.7163, 37.7163, 37.7163, 37.7163, 37.7163, 37.7163, 37.7163
4.61912, 76.1197, 88.9545, 37.8759, 8.83853, -12.8348, 37.8759, 0, 37.8888, 47.6096, 37.8911, 38.1469, 78.9218, 37.8759, 37.8759, 37.8759, 37.8759, 37.8759, 37.8759, 37.8759, 37.8759, 37.8759, 37.8759, 37.8759, 37.8759, 37.8759, 37.8759
4.62699, 57.9423, 83.3271, 38.0357, 7.74224, -25.3848, 38.0357, 0, 38.0486, 48.249, 38.0528, 38.3112, 72.8085, 38.0357, 38.0357, 38.0357, 38.0357, 38.0357, 38.0357, 38.0357, 38.0357, 38.0357, 38.0357, 38.0357, 38.0357, 38.0357, 38.0357
4.63485, 71.6242, 78.2402, 38.1957, 8.58046, -6.61601, 38.1957, 0, 38.2085, 48.8001, 38.2148, 38.4757, 67.3238, 38.1957, 38.1957, 38.1957, 38.1957, 38.1957, 38.1957, 38.1957, 38.1957, 38.1957, 38.1957, 38.1957, 38.1957, 38.1957, 38.1957
4.64271, 57.3042, 73.6975, 38.3557, 7.70092, -16.3933, 38.3557, 0, 38.3686, 49.2508, 38.3771, 38.6404, 62.4836, 38.3557, 38.3557, 38.3557, 38.3557, 38.3557, 38.3557, 38.3557, 38.3557, 38.3557, 38.3557, 38.3557, 38.3557, 38.3557, 38.3557
4.65058, 49.2027, 69.6821, 38.516, 7.15561, -20.4795, 38.516, 0, 38.5288, 49.5918, 38.5397, 38.8052, 58.2804, 38.516, 38.516, 38.516, 38.516, 38.516, 38.516, 38.516, 38.516, 38.516, 38.516, 38.516, 38.516, 38.516, 38.516
4.65844, 41.7591, 66.1635, 38.6763, 6.61507, -24.4044, 38.6763, 0, 38.6892, 49.8171, 38.7027, 38.9703, 54.6896, 38.6763, 38.6763, 38.6763, 38.6763, 38.6763, 38.6763, 38.6763, 38.6763, 38.6763, 38.6763, 38.6763, 38.6763, 38.6763, 38.6763
4.66631, 41.1724, 63.1001, 38.8368, 6.57057, -21.9277, 38.8368, 0, 38.8497, 49.9245, 38.8658, 39.1354, 51.6719, 38.8368, 38.8368, 38.8368, 38.8368, 38.8368, 38.8368, 38.8368, 38.8368, 38.8368, 38.8368, 38.8368, 38.8368, 38.8368, 38.8368
4.67417, 41.4588, 60.4449, 38.9974, 6.59233, -18.9861, 38.9974, 0, 39.0103, 49.9156, 39.0291, 39.3008, 49.1787, 38.9974, 38.9974, 38.9974, 38.9974, 38.9974, 38.9974, 38.9974, 38.9974, 38.9974, 38.9974, 38.9974, 38.9974, 38.9974, 38.9974
4.68204, 29.7156, 58.1498, 39.1581, 5.63166, -28.4342, 39.1581, 0, 39.171, 49.7958, 39.1925, 39.4662, 47.1567, 39.1581, 39.1581, 39.1581, 39.1581, 39.1581, 39.1581, 39.1581, 39.1581, 39.1581, 39.1581, 39.1581, 39.1581, 39.1581, 39.1581
4.6899, 28.2296, 56.1679, 39.3189, 5.49815, -27.9383, 39.3189, 0, 39.3318, 49.5737, 39.356, 39.6318, 45.5501, 39.3189, 39.3189, 39.3189, 39.3189, 39.3189, 39.3189, 39.3189, 39.3189, 39.3189, 39.3189, 39.3189, 39.3189, 39.3189, 39.3189
4.69777, 26.7154, 54.4561, 39.4798, 5.35867, -27.7407, 39.4798, 0, 39.4926, 49.2611, 39.5195, 39.7975, 44.3044, 39.4798, 39.4798, 39.4798, 39.4798, 39.4798, 39.4798, 39.4798, 39.4798, 39.4798, 39.4798, 39.4798, 39.4798, 39.4798, 39.4798
4.70563, 24.5017, 52.9775, 39.6407, 5.14798, -28.4758, 39.6407, 0, 39.6536, 48.8721, 39.6828, 39.9633, 43.3685, 39.6407, 39.6407, 39.6407, 39.6407, 39.6407, 39.6407, 39.6407, 39.6407, 39.6407, 39.6407, 39.6407, 39.6407, 39.6407, 39.6407
4.71349, 15.241, 51.7015, 39.8017, 4.15223, -36.4604, 39.8017, 0, 39.8145, 48.4225, 39.8459, 40.1292, 42.696, 39.8017, 39.8017, 39.8017, 39.8017, 39.8017, 39.8017, 39.8017, 39.8017, 39.8017, 39.8017, 39.8017, 39.8017, 39.8017, 39.8017
4.72136, 12.9856, 50.6043, 39.9626, 3.87112, -37.6187, 39.9626, 0, 39.9755, 47.929, 40.0087, 40.2951, 42.2466, 39.9626, 39.9626, 39.9626, 39.9626, 39.9626, 39.9626, 39.9626, 39.9626, 39.9626, 39.9626, 39.9626, 39.9626, 39.9626, 39.9626
4.72922, 21.7225, 49.6689, 40.1236, 4.87058, -27.9464, 40.1236, 0, 40.1365, 47.4084, 40.1712, 40.461, 41.9862, 40.1236, 40.1236, 40.1236, 40.1236, 40.1236, 40.1236, 40.1236, 40.1236, 40.1236, 40.1236, 40.1236, 40.1236, 40.1236, 40.1236
4.73709, 21.1872, 48.884, 40.2845, 4.81531, -27.6969, 40.2845, 0, 40.2973, 46.8768, 40.3332, 40.6268, 41.8877, 40.2845, 40.2845, 40.2845, 40.2845, 40.2845, 40.2845, 40.2845, 40.2845, 40.2845, 40.2845, 40.2845, 40.2845, 40.2845, 40.2845
4.74495, 13.2441, 48.244, 40.4452, 3.90437, -34.9999, 40.4452, 0, 40.4581, 46.3496, 40.4946, 40.7926, 41.9299, 40.4452, 40.4452, 40.4452, 40.4452, 40.4452, 40.4452, 40.4452, 40.4452, 40.4452, 40.4452, 40.4452, 40.4452, 40.4452, 40.4452
4.75282, 16.5184, 47.7469, 40.6058, 4.3033, -31.2285, 40.6058, 0, 40.6187, 45.8401, 40.6555, 40.9582, 42.0976, 40.6058, 40.6058, 40.6058, 40.6058, 40.6058, 40.6058, 40.6058, 40.6058, 40.6058, 40.6058, 40.6058, 40.6058, 40.6058, 40.6058
4.76068, 15.7102, 47.394, 40.7661, 4.20835, -31.6837, 40.7661, 0, 40.779, 45.3596, 40.8156, 41.1236, 42.3807, 40.7661, 40.7661, 40.7661, 40.7661, 40.7661, 40.7661, 40.7661, 40.7661, 40.7661, 40.7661, 40.7661, 40.7661, 40.7661, 40.7661
4.76855, 15.5308, 47.1886, 40.926, 4.18699, -31.6578, 40.926, 0, 40.9389, 44.9172, 40.9749, 41.2886, 42.7732, 40.926, 40.926, 40.926, 40.926, 40.926, 40.926, 40.926, 40.926, 40.926, 40.926, 40.926, 40.926, 40.926, 40.926
4.77641, 18.5991, 47.135, 41.0855, 4.53862, -28.5359, 41.0855, 0, 41.0983, 44.5195, 41.1333, 41.4531, 43.2726, 41.0855, 41.0855, 41.0855, 41.0855, 41.0855, 41.0855, 41.0855, 41.0855, 41.0855, 41.0855, 41.0855, 41.0855, 41.0855, 41.0855
4.78427, 23.5735, 47.2373, 41.2443, 5.05703, -23.6637, 41.2443, 0, 41.2571, 44.1711, 41.2907, 41.6171, 43.8784, 41.2443, 41.2443, 41.2443, 41.2443, 41.2443, 41.2443, 41.2443, 41.2443, 41.2443, 41.2443, 41.2443, 41.2443, 41.2443, 41.2443
4.79214, 27.9623, 47.4986, 41.4023, 5.47379, -19.5363, 41.4023, 0, 41.4151, 43.874, 41.4469, 41.7802, 44.5914, 41.4023, 41.4023, 41.4023, 41.4023, 41.4023, 41.4023, 41.4023, 41.4023, 41.4023, 41.4023, 41.4023, 41.4023, 41.4023, 41.4023
4.8, 16.6694, 47.9204, 41.5593, 4.32081, -31.251, 41.5593, 0, 41.5721, 43.6286, 41.6019, 41.9424, 45.4125, 41.5593, 41.5593, 41.5593, 41.5593, 41.5593, 41.5593, 41.5593, 41.5593, 41.5593, 41.5593, 41.5593, 41.5593, 41.5593, 41.5593
4.80787, 29.9663, 48.5013, 41.715, 5.65387, -18.535, 41.715, 0, 41.7278, 43.4334, 41.7554, 42.1033, 46.3412, 41.715, 41.715, 41.715, 41.715, 41.715, 41.715, 41.715, 41.715, 41.715, 41.715, 41.715, 41.715, 41.715, 41.715
4.81573, 26.538, 49.2366, 41.8692, 5.3421, -22.6986, 41.8692, 0, 41.882, 43.2857, 41.9072, 42.2627, 47.3756, 41.8692, 41.8692, 41.8692, 41.8692, 41.8692, 41.8692, 41.8692, 41.8692, 41.8692, 41.8692, 41.8692, 41.8692, 41.8692, 41.8692
4.8236, 23.0067, 50.118, 42.0215, 5.00067, -27.1113, 42.0215, 0, 42.0344, 43.1819, 42.0571, 42.4203, 48.5104, 42.0215, 42.0215, 42.0215, 42.0215, 42.0215, 42.0215, 42.0215, 42.0215, 42.0215, 42.0215, 42.0215, 42.0215, 42.0215, 42.0215
4.83146, 24.4497, 51.1326, 42.1717, 5.14293, -26.6829, 42.1717, 0, 42.1846, 43.1174, 42.2048, 42.5758, 49.7368, 42.1717, 42.1717, 42.1717, 42.1717, 42.1717, 42.1717, 42.1717, 42.1717, 42.1717, 42.1717, 42.1717, 42.1717, 42.1717, 42.1717
4.83933, 44.358, 52.2629, 42.3194, 6.80867, -7.90492, 42.3194, 0, 42.3322, 43.0876, 42.35, 42.7288, 51.0418, 42.3194, 42.3194, 42.3194, 42.3194, 42.3194, 42.3194, 42.3194, 42.3194, 42.3194, 42.3194, 42.3194, 42.3194, 42.3194, 42.3194
4.84719, 39.2472, 53.487, 42.4641, 6.4224, -14.2397, 42.4641, 0, 42.477, 43.0875, 42.4924, 42.8788, 52.4077, 42.4641, 42.4641, 42.4641, 42.4641, 42.4641, 42.4641, 42.4641, 42.4641, 42.4641, 42.4641, 42.4641, 42.4641, 42.4641, 42.4641
4.85505, 43.8393, 54.7783, 42.6056, 6.77047, -10.939, 42.6056, 0, 42.6185, 43.1122, 42.6317, 43.0257, 53.8127, 42.6056, 42.6056, 42.6056, 42.6056, 42.6056, 42.6056, 42.6056, 42.6056, 42.6056, 42.6056, 42.6056, 42.6056, 42.6056, 42.6056
4.86292, 44.0592, 56.1068, 42.7435, 6.7867, -12.0476, 42.7435, 0, 42.7564, 43.1572, 42.7675, 43.1689, 55.2309, 42.7435, 42.7435, 42.7435, 42.7435, 42.7435, 42.7435, 42.7435, 42.7435, 42.7435, 42.7435, 42.7435, 42.7435, 42.7435, 42.7435
4.87078, 50.581, 57.4389, 42.8774, 7.25128, -6.85783, 42.8774, 0, 42.8903, 43.2181, 42.8995, 43.3082, 56.6324, 42.8774, 42.8774, 42.8774, 42.8774, 42.8774, 42.8774, 42.8774, 42.8774, 42.8774, 42.8774, 42.8774, 42.8774, 42.8774, 42.8774
4.87865, 74.07, 58.739, 43.0071, 8.72181, 15.331, 43.0071, 0, 43.0199, 43.2912, 43.0275, 43.4433, 57.9854, 43.0071, 43.0071, 43.0071, 43.0071, 43.0071, 43.0071, 43.0071, 43.0071, 43.0071, 43.0071, 43.0071, 43.0071, 43.0071, 43.0071
4.88651, 68.9732, 59.9711, 43.1321, 8.42456, 9.00204, 43.1321, 0, 43.145, 43.3731, 43.151, 43.5738, 59.2567, 43.1321, 43.1321, 43.1321, 43.1321, 43.1321, 43.1321, 43.1321, 43.1321, 43.1321, 43.1321, 43.1321, 43.1321, 43.1321, 43.1321
4.89438, 69.2162, 61.0993, 43.2525, 8.43897, 8.11685, 43.2525, 0, 43.2654, 43.4609, 43.2701, 43.6997, 60.4133, 43.2525, 43.2525, 43.2525, 43.2525, 43.2525, 43.2525, 43.2525, 43.2525, 43.2525, 43.2525, 43.2525, 43.2525, 43.2525, 43.2525
4.90224, 78.7486, 62.0904, 43.3682, 8.98602, 16.6582, 43.3682, 0, 43.381, 43.5525, 43.3847, 43.8209, 61.4241, 43.3682, 43.3682, 43.3682, 43.3682, 43.3682, 43.3682, 43.3682, 43.3682, 43.3682, 43.3682, 43.3682, 43.3682, 43.3682, 43.3682
4.91011, 72.0581, 62.9144, 43.479, 8.6057, 9.1437, 43.479, 0, 43.4919, 43.6458, 43.4946, 43.9372, 62.261, 43.479, 43.479, 43.479, 43.479, 43.479, 43.479, 43.479, 43.479, 43.479, 43.479, 43.479, 43.479, 43.479, 43.479
4.91797, 100.416, 63.5468, 43.5852, 10.1201, 36.8693, 43.5852, 0, 43.5981, 43.7395, 43.6, 44.049, 62.901, 43.5852, 43.5852, 43.5852, 43.5852, 43.5852, 43.5852, 43.5852, 43.5852, 43.5852, 43.5852, 43.5852, 43.5852, 43.5852, 43.5852
4.92583, 100.224, 63.9694, 43.687, 10.1106, 36.2551, 43.687, 0, 43.6998, 43.8328, 43.7012, 44.1564, 63.327, 43.687, 43.687, 43.687, 43.687, 43.687, 43.687, 43.687, 43.687, 43.687, 43.687, 43.687, 43.687, 43.687, 43.687
4.9337, 87.4183, 64.1709, 43.7847, 9.45613, 23.2475, 43.7847, 0, 43.7976, 43.9249, 43.7985, 44.2598, 63.529, 43.7847, 43.7847, 43.7847, 43.7847, 43.7847, 43.7847, 43.7847, 43.7847, 43.7847, 43.7847, 43.7847, 43.7847, 43.7847, 43.7847
4.94156, 90.2755, 64.1479, 43.8788, 9.60601, 26.1276, 43.8788, 0, 43.8917, 44.0155, 43.8923, 44.3596, 63.5041, 43.8788, 43.8788, 43.8788, 43.8788, 43.8788, 43.8788, 43.8788, 43.8788, 43.8788, 43.8788, 43.8788, 43.8788, 43.8788, 43.8788
4.94943, 110.854, 63.9049, 43.9699, 10.6233, 46.9496, 43.9699, 0, 43.9828, 44.1048, 43.9831, 44.4564, 63.2574, 43.9699, 43.9699, 43.9699, 43.9699, 43.9699, 43.9699, 43.9699, 43.9699, 43.9699, 43.9699, 43.9699, 43.9699, 43.9699, 43.9699
4.95729, 98.9026, 63.4538, 44.0586, 10.045, 35.4488, 44.0586, 0, 44.0715, 44.1928, 44.0717, 44.5509, 62.8014, 44.0586, 44.0586, 44.0586, 44.0586, 44.0586, 44.0586, 44.0586, 44.0586, 44.0586, 44.0586, 44.0586, 44.0586, 44.0586, 44.0586
4.96516, 106.24, 62.8133, 44.1457, 10.4038, 43.4268, 44.1457, 0, 44.1585, 44.2801, 44.1586, 44.6437, 62.1549, 44.1457, 44.1457, 44.1457, 44.1457, 44.1457, 44.1457, 44.1457, 44.1457, 44.1457, 44.1457, 44.1457, 44.1457, 44.1457, 44.1457
4.97302, 73.9497, 62.0077, 44.2317, 8.71491, 11.942, 44.2317, 0, 44.2446, 44.3671, 44.2447, 44.7356, 61.3426, 44.2317, 44.2317, 44.2317, 44.2317, 44.2317, 44.2317, 44.2317, 44.2317, 44.2317, 44.2317, 44.2317, 44.2317, 44.2317, 44.2317
4.98089, 94.4914, 61.0659, 44.3177, 9.823, 33.4254, 44.3177, 0, 44.3306, 44.4545, 44.3307, 44.8275, 60.3935, 44.3177, 44.3177, 44.3177, 44.3177, 44.3177, 44.3177, 44.3177, 44.3177, 44.3177, 44.3177, 44.3177, 44.3177, 44.3177, 44.3177
4.98875, 96.9483, 60.0195, 44.4042, 9.94728, 36.9288, 44.4042, 0, 44.4171, 44.5428, 44.4173, 44.92, 59.3392, 44.4042, 44.4042, 44.4042, 44.4042, 44.4042, 44.4042, 44.4042, 44.4042, 44.4042, 44.4042, 44.4042, 44.4042, 44.4042, 44.4042
4.99661, 82.978, 58.9015, 44.4921, 9.21835, 24.0765, 44.4921, 0, 44.5049, 44.6327, 44.5052, 45.014, 58.2129, 44.4921, 44.4921, 44.4921, 44.4921, 44.4921, 44.4921, 44.4921, 44.4921, 44.4921, 44.4921, 44.4921, 44.4921, 44.4921, 44.4921
5.00448, 88.922, 57.7446, 44.5819, 9.5353, 31.1774, 44.5819, 0, 44.5947, 44.7248, 44.5952, 45.11, 57.0473, 44.5819, 44.5819, 44.5819, 44.5819, 44.5819, 44.5819, 44.5819, 44.5819, 44.5819, 44.5819, 44.5819, 44.5819, 44.5819, 44.5819
5.01234, 74.7693, 56.5801, 44.6742, 8.76181, 18.1891, 44.6742, 0, 44.6871, 44.8198, 44.6877, 45.2088, 55.8737, 44.6742, 44.6742, 44.6742, 44.6742, 44.6742, 44.6742, 44.6742, 44.6742, 44.6742, 44.6742, 44.6742, 44.6742, 44.6742, 44.6742
5.02021, 79.1342, 55.4366, 44.7696, 9.00745, 23.6976, 44.7696, 0, 44.7825, 44.918, 44.7833, 45.3109, 54.7204, 44.7696, 44.7696, 44.7696, 44.7696, 44.7696, 44.7696, 44.7696, 44.7696, 44.7696, 44.7696, 44.7696, 44.7696, 44.7696, 44.7696
5.02807, 59.475, 54.3389, 44.8684, 7.8406, 5.13602, 44.8684, 0, 44.8813, 45.0199, 44.8822, 45.4171, 53.6121, 44.8684, 44.8684, 44.8684, 44.8684, 44.8684, 44.8684, 44.8684, 44.8684, 44.8684, 44.8684, 44.8684, 44.8684, 44.8684, 44.8684
5.03594, 66.3831, 53.3079, 44.9709, 8.26941, 13.0752, 44.9709, 0, 44.9838, 45.1258, 44.9849, 45.5277, 52.5694, 44.9709, 44.9709, 44.9709, 44.9709, 44.9709, 44.9709, 44.9709, 44.9709, 44.9709, 44.9709, 44.9709, 44.9709, 44.9709, 44.9709
5.0438, 68.884, 52.3599, 45.0773, 8.41926, 16.5241, 45.0773, 0, 45.0901, 45.2359, 45.0915, 45.6435, 51.6079, 45.0773, 45.0773, 45.0773, 45.0773, 45.0773, 45.0773, 45.0773, 45.0773, 45.0773, 45.0773, 45.0773, 45.0773, 45.0773, 45.0773
