   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_826.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
13.9428, 5.229, 0.601938, 0.54185, 2.68868, 4.62706, 0, 0.54185, 0.54185, 0.54185, 0.54185, 0.54185, 0.54185, 0.54185, 0.54185, 0.54185, 0.54185, 0.54185, 0.54185, 0.54185, 0.54185, 0.54185, 0.54185, 0.54185, 0.54185, 0.54185, 0.601938, 0.54185
13.9506, 6.67584, 0.60795, 0.54114, 2.94548, 6.06789, 0, 0.54114, 0.54114, 0.54114, 0.54114, 0.54114, 0.54114, 0.54114, 0.54114, 0.54114, 0.54114, 0.54114, 0.54114, 0.54114, 0.54114, 0.54114, 0.54114, 0.54114, 0.54114, 0.54114, 0.60795, 0.54114
13.9585, 4.15712, 0.615838, 0.542204, 2.48136, 3.54129, 0, 0.542204, 0.542204, 0.542204, 0.542204, 0.542204, 0.542204, 0.542204, 0.542204, 0.542204, 0.542204, 0.542204, 0.542204, 0.542204, 0.542204, 0.542204, 0.542204, 0.542204, 0.542204, 0.542204, 0.615838, 0.542204
13.9664, 3.90908, 0.623181, 0.54274, 2.43086, 3.2859, 0, 0.54274, 0.54274, 0.54274, 0.54274, 0.54274, 0.54274, 0.54274, 0.54274, 0.54274, 0.54274, 0.54274, 0.54274, 0.54274, 0.54274, 0.54274, 0.54274, 0.54274, 0.54274, 0.54274, 0.623181, 0.54274
13.9743, 8.72785, 0.629945, 0.542839, 3.27534, 8.09791, 0, 0.542839, 0.542839, 0.542839, 0.542839, 0.542839, 0.542839, 0.542839, 0.542839, 0.542839, 0.542839, 0.542839, 0.542839, 0.542839, 0.542839, 0.542839, 0.542839, 0.542839, 0.542839, 0.542839, 0.629945, 0.542839
13.9822, 4.34845, 0.636066, 0.54257, 2.51961, 3.71238, 0, 0.54257, 0.54257, 0.54257, 0.54257, 0.54257, 0.54257, 0.54257, 0.54257, 0.54257, 0.54257, 0.54257, 0.54257, 0.54257, 0.54257, 0.54257, 0.54257, 0.54257, 0.54257, 0.54257, 0.636066, 0.54257
13.9901, 5.90248, 0.641517, 0.542042, 2.81113, 5.26096, 0, 0.542042, 0.542042, 0.542042, 0.542042, 0.542042, 0.542042, 0.542042, 0.542042, 0.542042, 0.542042, 0.542042, 0.542042, 0.542042, 0.542042, 0.542042, 0.542042, 0.542042, 0.542042, 0.542042, 0.641517, 0.542042
13.998, 5.89703, 0.646085, 0.541175, 2.81016, 5.25094, 0, 0.541175, 0.541175, 0.541175, 0.541175, 0.541175, 0.541175, 0.541175, 0.541175, 0.541175, 0.541175, 0.541175, 0.541175, 0.541175, 0.541175, 0.541175, 0.541175, 0.541175, 0.541175, 0.541175, 0.646085, 0.541175
14.0059, 6.89207, 0.649705, 0.540035, 2.98196, 6.24236, 0, 0.540035, 0.540035, 0.540035, 0.540035, 0.540035, 0.540035, 0.540035, 0.540035, 0.540035, 0.540035, 0.540035, 0.540035, 0.540035, 0.540035, 0.540035, 0.540035, 0.540035, 0.540035, 0.540035, 0.649705, 0.540035
14.0138, 7.08865, 0.65235, 0.538707, 3.01474, 6.4363, 0, 0.538707, 0.538707, 0.538707, 0.538707, 0.538707, 0.538707, 0.538707, 0.538707, 0.538707, 0.538707, 0.538707, 0.538707, 0.538707, 0.538707, 0.538707, 0.538707, 0.538707, 0.538707, 0.538707, 0.65235, 0.538707
14.0217, 12.4758, 0.653604, 0.536874, 3.80471, 11.8222, 0, 0.536874, 0.536874, 0.536874, 0.536874, 0.536874, 0.536874, 0.536874, 0.536874, 0.536874, 0.536874, 0.536874, 0.536874, 0.536874, 0.536874, 0.536874, 0.536874, 0.536874, 0.536874, 0.536874, 0.653604, 0.536874
14.0296, 11.399, 0.653437, 0.534586, 3.66047, 10.7456, 0, 0.534586, 0.534586, 0.534586, 0.534586, 0.534586, 0.534586, 0.534586, 0.534586, 0.534586, 0.534586, 0.534586, 0.534586, 0.534586, 0.534586, 0.534586, 0.534586, 0.534586, 0.534586, 0.534586, 0.653437, 0.534586
14.0374, 10.6662, 0.651835, 0.531882, 3.55896, 10.0143, 0, 0.531882, 0.531882, 0.531882, 0.531882, 0.531882, 0.531882, 0.531882, 0.531882, 0.531882, 0.531882, 0.531882, 0.531882, 0.531882, 0.531882, 0.531882, 0.531882, 0.531882, 0.531882, 0.531882, 0.651835, 0.531882
14.0453, 9.20025, 0.648885, 0.528879, 3.34668, 8.55136, 0, 0.528879, 0.528879, 0.528879, 0.528879, 0.528879, 0.528879, 0.528879, 0.528879, 0.528879, 0.528879, 0.528879, 0.528879, 0.528879, 0.528879, 0.528879, 0.528879, 0.528879, 0.528879, 0.528879, 0.648885, 0.528879
14.0532, 7.32268, 0.644742, 0.525732, 3.05331, 6.67793, 0, 0.525732, 0.525732, 0.525732, 0.525732, 0.525732, 0.525732, 0.525732, 0.525732, 0.525732, 0.525732, 0.525732, 0.525732, 0.525732, 0.525732, 0.525732, 0.525732, 0.525732, 0.525732, 0.525732, 0.644742, 0.525732
14.0611, 11.1901, 0.639373, 0.52238, 3.63182, 10.5507, 0, 0.52238, 0.52238, 0.52238, 0.52238, 0.52238, 0.52238, 0.52238, 0.52238, 0.52238, 0.52238, 0.52238, 0.52238, 0.52238, 0.52238, 0.52238, 0.52238, 0.52238, 0.52238, 0.52238, 0.639373, 0.52238
14.069, 11.3269, 0.632686, 0.518682, 3.6506, 10.6942, 0, 0.518682, 0.518682, 0.518682, 0.518682, 0.518682, 0.518682, 0.518682, 0.518682, 0.518682, 0.518682, 0.518682, 0.518682, 0.518682, 0.518682, 0.518682, 0.518682, 0.518682, 0.518682, 0.518682, 0.632686, 0.518682
14.0769, 17.8621, 0.624588, 0.514464, 4.45669, 17.2375, 0, 0.514464, 0.514464, 0.514464, 0.514464, 0.514464, 0.514464, 0.514464, 0.514464, 0.514464, 0.514464, 0.514464, 0.514464, 0.514464, 0.514464, 0.514464, 0.514464, 0.514464, 0.514464, 0.514464, 0.624588, 0.514464
14.0848, 11.86, 0.615269, 0.509823, 3.7229, 11.2447, 0, 0.509823, 0.509823, 0.509823, 0.509823, 0.509823, 0.509823, 0.509823, 0.509823, 0.509823, 0.509823, 0.509823, 0.509823, 0.509823, 0.509823, 0.509823, 0.509823, 0.509823, 0.509823, 0.509823, 0.615269, 0.509823
14.0927, 13.3513, 0.60507, 0.504983, 3.91807, 12.7462, 0, 0.504983, 0.504983, 0.504983, 0.504983, 0.504983, 0.504983, 0.504983, 0.504983, 0.504983, 0.504983, 0.504983, 0.504983, 0.504983, 0.504983, 0.504983, 0.504983, 0.504983, 0.504983, 0.504983, 0.60507, 0.504983
14.1006, 13.3501, 0.59434, 0.500165, 3.91792, 12.7557, 0, 0.500165, 0.500165, 0.500165, 0.500165, 0.500165, 0.500165, 0.500165, 0.500165, 0.500165, 0.500165, 0.500165, 0.500165, 0.500165, 0.500165, 0.500165, 0.500165, 0.500165, 0.500165, 0.500165, 0.59434, 0.500165
14.1085, 19.1047, 0.584772, 0.496934, 4.59399, 18.5199, 0, 0.496934, 0.496934, 0.496934, 0.496934, 0.496934, 0.496934, 0.496934, 0.496934, 0.496934, 0.496934, 0.496934, 0.496934, 0.496934, 0.496934, 0.496934, 0.496934, 0.496934, 0.496934, 0.496934, 0.584772, 0.496934
14.1164, 23.7118, 0.574154, 0.49294, 5.07068, 23.1376, 0, 0.49294, 0.49294, 0.49294, 0.49294, 0.49294, 0.49294, 0.49294, 0.49294, 0.49294, 0.49294, 0.49294, 0.49294, 0.49294, 0.49294, 0.49294, 0.49294, 0.49294, 0.49294, 0.49294, 0.574154, 0.49294
14.1242, 20.9705, 0.562685, 0.488249, 4.79275, 20.4078, 0, 0.488249, 0.488249, 0.488249, 0.488249, 0.488249, 0.488249, 0.488249, 0.488249, 0.488249, 0.488249, 0.488249, 0.488249, 0.488249, 0.488249, 0.488249, 0.488249, 0.488249, 0.488249, 0.488249, 0.562685, 0.488249
14.1321, 17.3812, 0.550857, 0.483226, 4.40241, 16.8304, 0, 0.483226, 0.483226, 0.483226, 0.483226, 0.483226, 0.483226, 0.483226, 0.483226, 0.483226, 0.483226, 0.483226, 0.483226, 0.483226, 0.483226, 0.483226, 0.483226, 0.483226, 0.483226, 0.483226, 0.550857, 0.483226
14.14, 22.7264, 0.539143, 0.478229, 4.97256, 22.1873, 0, 0.478229, 0.478229, 0.478229, 0.478229, 0.478229, 0.478229, 0.478229, 0.478229, 0.478229, 0.478229, 0.478229, 0.478229, 0.478229, 0.478229, 0.478229, 0.478229, 0.478229, 0.478229, 0.478229, 0.539143, 0.478229
14.1479, 20.8059, 0.528911, 0.474524, 4.77556, 20.277, 0, 0.474524, 0.474524, 0.474524, 0.474524, 0.474524, 0.474524, 0.474524, 0.474524, 0.474524, 0.474524, 0.474524, 0.474524, 0.474524, 0.474524, 0.474524, 0.474524, 0.474524, 0.474524, 0.474524, 0.528911, 0.474524
14.1558, 19.403, 0.518108, 0.469971, 4.62633, 18.8849, 0, 0.469971, 0.469971, 0.469971, 0.469971, 0.469971, 0.469971, 0.469971, 0.469971, 0.469971, 0.469971, 0.469971, 0.469971, 0.469971, 0.469971, 0.469971, 0.469971, 0.469971, 0.469971, 0.469971, 0.518108, 0.469971
14.1637, 13.6853, 0.506873, 0.464637, 3.96046, 13.1784, 0, 0.464637, 0.464637, 0.464637, 0.464637, 0.464637, 0.464637, 0.464637, 0.464637, 0.464637, 0.464637, 0.464637, 0.464637, 0.464637, 0.464637, 0.464637, 0.464637, 0.464637, 0.464637, 0.464637, 0.506873, 0.464637
14.1716, 30.677, 0.495672, 0.458936, 5.71638, 30.1813, 0, 0.458936, 0.458936, 0.458936, 0.458936, 0.458936, 0.458936, 0.458936, 0.458936, 0.458936, 0.458936, 0.458936, 0.458936, 0.458936, 0.458936, 0.458936, 0.458936, 0.458936, 0.458936, 0.458936, 0.495672, 0.458936
14.1795, 13.0259, 0.484946, 0.45327, 3.87633, 12.541, 0, 0.45327, 0.45327, 0.45327, 0.45327, 0.45327, 0.45327, 0.45327, 0.45327, 0.45327, 0.45327, 0.45327, 0.45327, 0.45327, 0.45327, 0.45327, 0.45327, 0.45327, 0.45327, 0.45327, 0.484946, 0.45327
14.1874, 23.3704, 0.47692, 0.449845, 5.03691, 22.8935, 0, 0.449845, 0.449845, 0.449845, 0.449845, 0.449845, 0.449845, 0.449845, 0.449845, 0.449845, 0.449845, 0.449845, 0.449845, 0.449845, 0.449845, 0.449845, 0.449845, 0.449845, 0.449845, 0.449845, 0.47692, 0.449845
14.1953, 26.041, 0.468417, 0.445474, 5.29537, 25.5725, 0, 0.445474, 0.445474, 0.445474, 0.445474, 0.445474, 0.445474, 0.445474, 0.445474, 0.445474, 0.445474, 0.445474, 0.445474, 0.445474, 0.445474, 0.445474, 0.445474, 0.445474, 0.445474, 0.445474, 0.468417, 0.445474
14.2032, 17.7535, 0.45951, 0.440237, 4.44449, 17.294, 0, 0.440237, 0.440237, 0.440237, 0.440237, 0.440237, 0.440237, 0.440237, 0.440237, 0.440237, 0.440237, 0.440237, 0.440237, 0.440237, 0.440237, 0.440237, 0.440237, 0.440237, 0.440237, 0.440237, 0.45951, 0.440237
14.211, 19.9727, 0.45064, 0.43459, 4.68751, 19.5221, 0, 0.43459, 0.43459, 0.43459, 0.43459, 0.43459, 0.43459, 0.43459, 0.43459, 0.43459, 0.43459, 0.43459, 0.43459, 0.43459, 0.43459, 0.43459, 0.43459, 0.43459, 0.43459, 0.43459, 0.45064, 0.43459
14.2189, 17.3014, 0.44223, 0.428979, 4.39333, 16.8591, 0, 0.428979, 0.428979, 0.428979, 0.428979, 0.428979, 0.428979, 0.428979, 0.428979, 0.428979, 0.428979, 0.428979, 0.428979, 0.428979, 0.428979, 0.428979, 0.428979, 0.428979, 0.428979, 0.428979, 0.44223, 0.428979
14.2268, 19.8123, 0.435936, 0.425091, 4.67036, 19.3763, 0, 0.425091, 0.425091, 0.425091, 0.425091, 0.425091, 0.425091, 0.425091, 0.425091, 0.425091, 0.425091, 0.425091, 0.425091, 0.425091, 0.425091, 0.425091, 0.425091, 0.425091, 0.425091, 0.425091, 0.435936, 0.425091
14.2347, 32.6301, 0.429074, 0.420273, 5.88474, 32.201, 0, 0.420273, 0.420273, 0.420273, 0.420273, 0.420273, 0.420273, 0.420273, 0.420273, 0.420273, 0.420273, 0.420273, 0.420273, 0.420273, 0.420273, 0.420273, 0.420273, 0.420273, 0.420273, 0.420273, 0.429074, 0.420273
14.2426, 15.3431, 0.421689, 0.414607, 4.16451, 14.9214, 0, 0.414607, 0.414607, 0.414607, 0.414607, 0.414607, 0.414607, 0.414607, 0.414607, 0.414607, 0.414607, 0.414607, 0.414607, 0.414607, 0.414607, 0.414607, 0.414607, 0.414607, 0.414607, 0.414607, 0.421689, 0.414607
14.2505, 13.4719, 0.414196, 0.408545, 3.93343, 13.0577, 0, 0.408545, 0.408545, 0.408545, 0.408545, 0.408545, 0.408545, 0.408545, 0.408545, 0.408545, 0.408545, 0.408545, 0.408545, 0.408545, 0.408545, 0.408545, 0.408545, 0.408545, 0.408545, 0.408545, 0.414196, 0.408545
14.2584, 10.5083, 0.407001, 0.402528, 3.53671, 10.1013, 0, 0.402528, 0.402528, 0.402528, 0.402528, 0.402528, 0.402528, 0.402528, 0.402528, 0.402528, 0.402528, 0.402528, 0.402528, 0.402528, 0.402528, 0.402528, 0.402528, 0.402528, 0.402528, 0.402528, 0.407001, 0.402528
14.2663, 25.1038, 0.402384, 0.398869, 5.20613, 24.7015, 0, 0.398869, 0.398869, 0.398869, 0.398869, 0.398869, 0.398869, 0.398869, 0.398869, 0.398869, 0.398869, 0.398869, 0.398869, 0.398869, 0.398869, 0.398869, 0.398869, 0.398869, 0.398869, 0.398869, 0.402384, 0.398869
14.2742, 15.7978, 0.39698, 0.394237, 4.21874, 15.4008, 0, 0.394237, 0.394237, 0.394237, 0.394237, 0.394237, 0.394237, 0.394237, 0.394237, 0.394237, 0.394237, 0.394237, 0.394237, 0.394237, 0.394237, 0.394237, 0.394237, 0.394237, 0.394237, 0.394237, 0.39698, 0.394237
14.2821, 15.0696, 0.390854, 0.388723, 4.13154, 14.6788, 0, 0.388723, 0.388723, 0.388723, 0.388723, 0.388723, 0.388723, 0.388723, 0.388723, 0.388723, 0.388723, 0.388723, 0.388723, 0.388723, 0.388723, 0.388723, 0.388723, 0.388723, 0.388723, 0.388723, 0.390854, 0.388723
14.29, 15.8064, 0.384449, 0.382798, 4.21977, 15.422, 0, 0.382798, 0.382798, 0.382798, 0.382798, 0.382798, 0.382798, 0.382798, 0.382798, 0.382798, 0.382798, 0.382798, 0.382798, 0.382798, 0.382798, 0.382798, 0.382798, 0.382798, 0.382798, 0.382798, 0.384449, 0.382798
14.2978, 5.73596, 0.378201, 0.376917, 2.78136, 5.35776, 0, 0.376917, 0.376917, 0.376917, 0.376917, 0.376917, 0.376917, 0.376917, 0.376917, 0.376917, 0.376917, 0.376917, 0.376917, 0.376917, 0.376917, 0.376917, 0.376917, 0.376917, 0.376917, 0.376917, 0.378201, 0.376917
14.3057, 12.6695, 0.373975, 0.372966, 3.83008, 12.2955, 0, 0.372966, 0.372966, 0.372966, 0.372966, 0.372966, 0.372966, 0.372966, 0.372966, 0.372966, 0.372966, 0.372966, 0.372966, 0.372966, 0.372966, 0.372966, 0.372966, 0.372966, 0.372966, 0.372966, 0.373975, 0.372966
14.3136, 7.74994, 0.368885, 0.368072, 3.12249, 7.38105, 0, 0.368072, 0.368072, 0.368072, 0.368072, 0.368072, 0.368072, 0.368072, 0.368072, 0.368072, 0.368072, 0.368072, 0.368072, 0.368072, 0.368072, 0.368072, 0.368072, 0.368072, 0.368072, 0.368072, 0.368885, 0.368072
14.3215, 4.18451, 0.363005, 0.362322, 2.48687, 3.82151, 0, 0.362322, 0.362322, 0.362322, 0.362322, 0.362322, 0.362322, 0.362322, 0.362322, 0.362322, 0.362322, 0.362322, 0.362322, 0.362322, 0.362322, 0.362322, 0.362322, 0.362322, 0.362322, 0.362322, 0.363005, 0.362322
14.3294, 9.40186, 0.356786, 0.356177, 3.37666, 9.04507, 0, 0.356177, 0.356177, 0.356177, 0.356177, 0.356177, 0.356177, 0.356177, 0.356177, 0.356177, 0.356177, 0.356177, 0.356177, 0.356177, 0.356177, 0.356177, 0.356177, 0.356177, 0.356177, 0.356177, 0.356786, 0.356177
14.3373, 2.98228, 0.35067, 0.350085, 2.2321, 2.63161, 0, 0.350085, 0.350085, 0.350085, 0.350085, 0.350085, 0.350085, 0.350085, 0.350085, 0.350085, 0.350085, 0.350085, 0.350085, 0.350085, 0.350085, 0.350085, 0.350085, 0.350085, 0.350085, 0.350085, 0.35067, 0.350085
14.3452, 5.99742, 0.346959, 0.346351, 2.82797, 5.65046, 0, 0.346351, 0.346351, 0.346351, 0.346351, 0.346351, 0.346351, 0.346351, 0.346351, 0.346351, 0.346351, 0.346351, 0.346351, 0.346351, 0.346351, 0.346351, 0.346351, 0.346351, 0.346351, 0.346351, 0.346959, 0.346351
14.3531, 8.58944, 0.342335, 0.341659, 3.25414, 8.24711, 0, 0.341659, 0.341659, 0.341659, 0.341659, 0.341659, 0.341659, 0.341659, 0.341659, 0.341659, 0.341659, 0.341659, 0.341659, 0.341659, 0.341659, 0.341659, 0.341659, 0.341659, 0.341659, 0.341659, 0.342335, 0.341659
14.361, 6.99294, 0.336889, 0.336102, 2.99882, 6.65605, 0, 0.336102, 0.336102, 0.336102, 0.336102, 0.336102, 0.336102, 0.336102, 0.336102, 0.336102, 0.336102, 0.336102, 0.336102, 0.336102, 0.336102, 0.336102, 0.336102, 0.336102, 0.336102, 0.336102, 0.336889, 0.336102
14.3689, 9.20149, 0.33109, 0.330145, 3.34686, 8.8704, 0, 0.330145, 0.330145, 0.330145, 0.330145, 0.330145, 0.330145, 0.330145, 0.330145, 0.330145, 0.330145, 0.330145, 0.330145, 0.330145, 0.330145, 0.330145, 0.330145, 0.330145, 0.330145, 0.330145, 0.33109, 0.330145
14.3768, 4.99529, 0.325393, 0.324243, 2.64486, 4.6699, 0, 0.324243, 0.324243, 0.324243, 0.324243, 0.324243, 0.324243, 0.324243, 0.324243, 0.324243, 0.324243, 0.324243, 0.324243, 0.324243, 0.324243, 0.324243, 0.324243, 0.324243, 0.324243, 0.324243, 0.325393, 0.324243
14.3846, 5.56803, 0.321802, 0.320395, 2.75101, 5.24623, 0, 0.320395, 0.320395, 0.320395, 0.320395, 0.320395, 0.320395, 0.320395, 0.320395, 0.320395, 0.320395, 0.320395, 0.320395, 0.320395, 0.320395, 0.320395, 0.320395, 0.320395, 0.320395, 0.320395, 0.321802, 0.320395
14.3925, 4.63841, 0.317344, 0.315623, 2.57651, 4.32107, 0, 0.315623, 0.315623, 0.315623, 0.315623, 0.315623, 0.315623, 0.315623, 0.315623, 0.315623, 0.315623, 0.315623, 0.315623, 0.315623, 0.315623, 0.315623, 0.315623, 0.315623, 0.315623, 0.315623, 0.317344, 0.315623
14.4004, 1.99765, 0.312111, 0.310015, 1.99941, 1.68553, 0, 0.310015, 0.310015, 0.310015, 0.310015, 0.310015, 0.310015, 0.310015, 0.310015, 0.310015, 0.310015, 0.310015, 0.310015, 0.310015, 0.310015, 0.310015, 0.310015, 0.310015, 0.310015, 0.310015, 0.312111, 0.310015
14.4083, 2.99755, 0.306562, 0.304026, 2.23552, 2.69099, 0, 0.304026, 0.304026, 0.304026, 0.304026, 0.304026, 0.304026, 0.304026, 0.304026, 0.304026, 0.304026, 0.304026, 0.304026, 0.304026, 0.304026, 0.304026, 0.304026, 0.304026, 0.304026, 0.304026, 0.306562, 0.304026
14.4162, 2.22091, 0.301142, 0.298096, 2.05449, 1.91977, 0, 0.298096, 0.298096, 0.298096, 0.298096, 0.298096, 0.298096, 0.298096, 0.298096, 0.298096, 0.298096, 0.298096, 0.298096, 0.298096, 0.298096, 0.298096, 0.298096, 0.298096, 0.298096, 0.298096, 0.301142, 0.298096
14.4241, 4.54845, 0.29809, 0.294459, 2.55899, 4.25036, 0, 0.294459, 0.294459, 0.294459, 0.294459, 0.294459, 0.294459, 0.294459, 0.294459, 0.294459, 0.294459, 0.294459, 0.294459, 0.294459, 0.294459, 0.294459, 0.294459, 0.294459, 0.294459, 0.294459, 0.29809, 0.294459
14.432, 1.45155, 0.294192, 0.289901, 1.85783, 1.15736, 0, 0.289901, 0.289901, 0.289901, 0.289901, 0.289901, 0.289901, 0.289901, 0.289901, 0.289901, 0.289901, 0.289901, 0.289901, 0.289901, 0.289901, 0.289901, 0.289901, 0.289901, 0.289901, 0.289901, 0.294192, 0.289901
14.4399, 5.53879, 0.289543, 0.284515, 2.74568, 5.24924, 0, 0.284515, 0.284515, 0.284515, 0.284515, 0.284515, 0.284515, 0.284515, 0.284515, 0.284515, 0.284515, 0.284515, 0.284515, 0.284515, 0.284515, 0.284515, 0.284515, 0.284515, 0.284515, 0.284515, 0.289543, 0.284515
14.4478, 1.46121, 0.284592, 0.278752, 1.86043, 1.17662, 0, 0.278752, 0.278752, 0.278752, 0.278752, 0.278752, 0.278752, 0.278752, 0.278752, 0.278752, 0.278752, 0.278752, 0.278752, 0.278752, 0.278752, 0.278752, 0.278752, 0.278752, 0.278752, 0.278752, 0.284592, 0.278752
14.4557, 0, 0.279774, 0.273048, 1.41421, -0.279774, 0, 0.273048, 0.273048, 0.273048, 0.273048, 0.273048, 0.273048, 0.273048, 0.273048, 0.273048, 0.273048, 0.273048, 0.273048, 0.273048, 0.273048, 0.273048, 0.273048, 0.273048, 0.273048, 0.273048, 0.279774, 0.273048
14.4635, 0.762082, 0.277134, 0.269455, 1.66195, 0.484947, 0, 0.269455, 0.269455, 0.269455, 0.269455, 0.269455, 0.269455, 0.269455, 0.269455, 0.269455, 0.269455, 0.269455, 0.269455, 0.269455, 0.269455, 0.269455, 0.269455, 0.269455, 0.269455, 0.269455, 0.277134, 0.269455
14.4714, 1.23792, 0.27367, 0.264979, 1.79942, 0.964248, 0, 0.264979, 0.264979, 0.264979, 0.264979, 0.264979, 0.264979, 0.264979, 0.264979, 0.264979, 0.264979, 0.264979, 0.264979, 0.264979, 0.264979, 0.264979, 0.264979, 0.264979, 0.264979, 0.264979, 0.27367, 0.264979
14.4793, 0, 0.269457, 0.259707, 1.41421, -0.269457, 0, 0.259707, 0.259707, 0.259707, 0.259707, 0.259707, 0.259707, 0.259707, 0.259707, 0.259707, 0.259707, 0.259707, 0.259707, 0.259707, 0.259707, 0.259707, 0.259707, 0.259707, 0.259707, 0.259707, 0.269457, 0.259707
14.4872, 0, 0.26492, 0.254076, 1.41421, -0.26492, 0, 0.254076, 0.254076, 0.254076, 0.254076, 0.254076, 0.254076, 0.254076, 0.254076, 0.254076, 0.254076, 0.254076, 0.254076, 0.254076, 0.254076, 0.254076, 0.254076, 0.254076, 0.254076, 0.254076, 0.26492, 0.254076
14.4951, 2.50533, 0.260462, 0.248507, 2.12258, 2.24487, 0, 0.248507, 0.248507, 0.248507, 0.248507, 0.248507, 0.248507, 0.248507, 0.248507, 0.248507, 0.248507, 0.248507, 0.248507, 0.248507, 0.248507, 0.248507, 0.248507, 0.248507, 0.248507, 0.248507, 0.260462, 0.248507
14.503, 0.494672, 0.258177, 0.245111, 1.57945, 0.236495, 0, 0.245111, 0.245111, 0.245111, 0.245111, 0.245111, 0.245111, 0.245111, 0.245111, 0.245111, 0.245111, 0.245111, 0.245111, 0.245111, 0.245111, 0.245111, 0.245111, 0.245111, 0.245111, 0.245111, 0.258177, 0.245111
14.5109, 0.747708, 0.255008, 0.240853, 1.65762, 0.4927, 0, 0.240853, 0.240853, 0.240853, 0.240853, 0.240853, 0.240853, 0.240853, 0.240853, 0.240853, 0.240853, 0.240853, 0.240853, 0.240853, 0.240853, 0.240853, 0.240853, 0.240853, 0.240853, 0.240853, 0.255008, 0.240853
14.5188, 0.997677, 0.251022, 0.23582, 1.73138, 0.746655, 0, 0.23582, 0.23582, 0.23582, 0.23582, 0.23582, 0.23582, 0.23582, 0.23582, 0.23582, 0.23582, 0.23582, 0.23582, 0.23582, 0.23582, 0.23582, 0.23582, 0.23582, 0.23582, 0.23582, 0.251022, 0.23582
14.5267, 1.74037, 0.246625, 0.23044, 1.934, 1.49374, 0, 0.23044, 0.23044, 0.23044, 0.23044, 0.23044, 0.23044, 0.23044, 0.23044, 0.23044, 0.23044, 0.23044, 0.23044, 0.23044, 0.23044, 0.23044, 0.23044, 0.23044, 0.23044, 0.23044, 0.246625, 0.23044
14.5346, 2.25465, 0.242204, 0.225122, 2.06268, 2.01244, 0, 0.225122, 0.225122, 0.225122, 0.225122, 0.225122, 0.225122, 0.225122, 0.225122, 0.225122, 0.225122, 0.225122, 0.225122, 0.225122, 0.225122, 0.225122, 0.225122, 0.225122, 0.225122, 0.225122, 0.242204, 0.225122
14.5425, 0.259603, 0.239878, 0.222006, 1.5032, 0.0197258, 0, 0.222006, 0.222006, 0.222006, 0.222006, 0.222006, 0.222006, 0.222006, 0.222006, 0.222006, 0.222006, 0.222006, 0.222006, 0.222006, 0.222006, 0.222006, 0.222006, 0.222006, 0.222006, 0.222006, 0.239878, 0.222006
14.5504, 0.735688, 0.236536, 0.217999, 1.65399, 0.499152, 0, 0.217999, 0.217999, 0.217999, 0.217999, 0.217999, 0.217999, 0.217999, 0.217999, 0.217999, 0.217999, 0.217999, 0.217999, 0.217999, 0.217999, 0.217999, 0.217999, 0.217999, 0.217999, 0.217999, 0.236536, 0.217999
14.5582, 0.997522, 0.232244, 0.213185, 1.73134, 0.765278, 0, 0.213185, 0.213185, 0.213185, 0.213185, 0.213185, 0.213185, 0.213185, 0.213185, 0.213185, 0.213185, 0.213185, 0.213185, 0.213185, 0.213185, 0.213185, 0.213185, 0.213185, 0.213185, 0.213185, 0.232244, 0.213185
14.5661, 0.266791, 0.227433, 0.208007, 1.50559, 0.0393573, 0, 0.208007, 0.208007, 0.208007, 0.208007, 0.208007, 0.208007, 0.208007, 0.208007, 0.208007, 0.208007, 0.208007, 0.208007, 0.208007, 0.208007, 0.208007, 0.208007, 0.208007, 0.208007, 0.208007, 0.227433, 0.208007
14.574, 0, 0.222522, 0.202893, 1.41421, -0.222522, 0, 0.202893, 0.202893, 0.202893, 0.202893, 0.202893, 0.202893, 0.202893, 0.202893, 0.202893, 0.202893, 0.202893, 0.202893, 0.202893, 0.202893, 0.202893, 0.202893, 0.202893, 0.202893, 0.202893, 0.222522, 0.202893
14.5819, 0, 0.220201, 0.200538, 1.41421, -0.220201, 0, 0.200538, 0.200538, 0.200538, 0.200538, 0.200538, 0.200538, 0.200538, 0.200538, 0.200538, 0.200538, 0.200538, 0.200538, 0.200538, 0.200538, 0.200538, 0.200538, 0.200538, 0.200538, 0.200538, 0.220201, 0.200538
14.5898, 1, 0.216464, 0.196938, 1.73205, 0.783536, 0, 0.196938, 0.196938, 0.196938, 0.196938, 0.196938, 0.196938, 0.196938, 0.196938, 0.196938, 0.196938, 0.196938, 0.196938, 0.196938, 0.196938, 0.196938, 0.196938, 0.196938, 0.196938, 0.196938, 0.216464, 0.196938
14.5977, 1, 0.211438, 0.192215, 1.73205, 0.788562, 0, 0.192215, 0.192215, 0.192215, 0.192215, 0.192215, 0.192215, 0.192215, 0.192215, 0.192215, 0.192215, 0.192215, 0.192215, 0.192215, 0.192215, 0.192215, 0.192215, 0.192215, 0.192215, 0.192215, 0.211438, 0.192215
