   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_576.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup
11.995, 0, 1.72571, 1.00515, 1.41421, -1.72571, 1.00515, 0, 1.14209, 1.00515, 1.00515, 1.00515, 1.00515, 1.00515, 1.00515, 1.00515, 1.00515, 1.00515, 1.00515, 1.00515, 1.00515, 1.00515, 1.00515, 1.00515, 1.00515, 1.00515, 1.00515, 1.58877
12.0029, 1, 1.63659, 1.0028, 1.73205, -0.636594, 1.0028, 0, 1.13017, 1.0028, 1.0028, 1.0028, 1.0028, 1.0028, 1.0028, 1.0028, 1.0028, 1.0028, 1.0028, 1.0028, 1.0028, 1.0028, 1.0028, 1.0028, 1.0028, 1.0028, 1.0028, 1.50922
12.0107, 1, 1.5557, 1.00019, 1.73205, -0.555699, 1.00019, 0, 1.11792, 1.00019, 1.00019, 1.00019, 1.00019, 1.00019, 1.00019, 1.00019, 1.00019, 1.00019, 1.00019, 1.00019, 1.00019, 1.00019, 1.00019, 1.00019, 1.00019, 1.00019, 1.00019, 1.43797
12.0186, 0.502354, 1.48288, 0.997589, 1.58188, -0.980524, 0.997589, 0, 1.10572, 0.997589, 0.997589, 0.997589, 0.997589, 0.997589, 0.997589, 0.997589, 0.997589, 0.997589, 0.997589, 0.997589, 0.997589, 0.997589, 0.997589, 0.997589, 0.99759, 0.997589, 0.997589, 1.37474
12.0265, 0.497646, 1.42204, 0.999312, 1.58039, -0.924392, 0.999312, 0, 1.09801, 0.999312, 0.999312, 0.999312, 0.999312, 0.999312, 0.999312, 0.999312, 0.999312, 0.999312, 0.999312, 0.999312, 0.999312, 0.999312, 0.999312, 0.999312, 0.999312, 0.999312, 0.999312, 1.32334
12.0343, 1.4974, 1.36831, 1.00097, 1.87013, 0.129087, 1.00097, 0, 1.09049, 1.00097, 1.00097, 1.00097, 1.00097, 1.00097, 1.00097, 1.00097, 1.00097, 1.00097, 1.00097, 1.00097, 1.00097, 1.00097, 1.00097, 1.00097, 1.00097, 1.00097, 1.00097, 1.27878
12.0422, 1.5026, 1.32126, 1.00262, 1.87152, 0.181341, 1.00262, 0, 1.08332, 1.00262, 1.00262, 1.00262, 1.00262, 1.00262, 1.00262, 1.00262, 1.00262, 1.00262, 1.00262, 1.00262, 1.00262, 1.00262, 1.00262, 1.00262, 1.00262, 1.00262, 1.00262, 1.24056
12.0501, 0.492689, 1.28046, 1.00436, 1.57883, -0.787769, 1.00436, 0, 1.07664, 1.00436, 1.00436, 1.00436, 1.00436, 1.00436, 1.00436, 1.00436, 1.00436, 1.00436, 1.00436, 1.00436, 1.00436, 1.00436, 1.00436, 1.00436, 1.00436, 1.00436, 1.00436, 1.20817
12.0579, 1.99752, 1.24527, 1.00601, 1.99938, 0.752253, 1.00601, 0, 1.07036, 1.00601, 1.00601, 1.00601, 1.00601, 1.00601, 1.00601, 1.00601, 1.00601, 1.00601, 1.00601, 1.00601, 1.00601, 1.00601, 1.00601, 1.00601, 1.00601, 1.00601, 1.00601, 1.18092
12.0658, 2.50979, 1.2153, 1.00767, 2.12363, 1.29449, 1.00767, 0, 1.06459, 1.00767, 1.00767, 1.00767, 1.00767, 1.00767, 1.00767, 1.00767, 1.00767, 1.00767, 1.00767, 1.00767, 1.00767, 1.00767, 1.00767, 1.00767, 1.00767, 1.00767, 1.00767, 1.15837
12.0737, 0.485442, 1.19037, 1.00959, 1.57653, -0.704927, 1.00959, 0, 1.05963, 1.00959, 1.00959, 1.00959, 1.00959, 1.00959, 1.00959, 1.00959, 1.00959, 1.00959, 1.00959, 1.00959, 1.00959, 1.00959, 1.00959, 1.00959, 1.00959, 1.00959, 1.00959, 1.14033
12.0815, 0.997458, 1.16974, 1.01141, 1.73132, -0.172278, 1.01141, 0, 1.05513, 1.01141, 1.01141, 1.01141, 1.01141, 1.01141, 1.01141, 1.01141, 1.01141, 1.01141, 1.01141, 1.01141, 1.01141, 1.01141, 1.01141, 1.01141, 1.01141, 1.01141, 1.01141, 1.12602
12.0894, 1.99777, 1.15276, 1.01285, 1.99944, 0.845013, 1.01285, 0, 1.05081, 1.01285, 1.01285, 1.01285, 1.01285, 1.01285, 1.01285, 1.01285, 1.01285, 1.01285, 1.01285, 1.01285, 1.01285, 1.01285, 1.01285, 1.01285, 1.01285, 1.01285, 1.01285, 1.1148
12.0973, 2.47571, 1.13931, 1.01411, 2.11559, 1.3364, 1.01411, 0, 1.04686, 1.01411, 1.01411, 1.01411, 1.01411, 1.01411, 1.01411, 1.01411, 1.01411, 1.01411, 1.01411, 1.01411, 1.01411, 1.01411, 1.01411, 1.01411, 1.01411, 1.01411, 1.01411, 1.10657
12.1051, 2.04362, 1.12933, 1.01537, 2.01087, 0.91429, 1.01537, 0, 1.04345, 1.01537, 1.01537, 1.01537, 1.01537, 1.01537, 1.01537, 1.01537, 1.01537, 1.01537, 1.01537, 1.01537, 1.01537, 1.01537, 1.01537, 1.01537, 1.01537, 1.01537, 1.01537, 1.10125
12.113, 1, 1.12352, 1.01757, 1.73205, -0.123519, 1.01757, 0, 1.04149, 1.01757, 1.01757, 1.01757, 1.01757, 1.01757, 1.01757, 1.01757, 1.01757, 1.01757, 1.01757, 1.01757, 1.01757, 1.01757, 1.01757, 1.01757, 1.01757, 1.01757, 1.01757, 1.0996
12.1209, 0.470945, 1.1202, 1.01922, 1.57192, -0.649258, 1.01922, 0, 1.03948, 1.01922, 1.01922, 1.01922, 1.01922, 1.01922, 1.01922, 1.01922, 1.01922, 1.01922, 1.01922, 1.01922, 1.01922, 1.01922, 1.01922, 1.01922, 1.01922, 1.01922, 1.01922, 1.09995
12.1287, 0.529055, 1.11919, 1.02027, 1.5903, -0.590135, 1.02027, 0, 1.03731, 1.02027, 1.02027, 1.02027, 1.02027, 1.02027, 1.02027, 1.02027, 1.02027, 1.02027, 1.02027, 1.02027, 1.02027, 1.02027, 1.02027, 1.02027, 1.02027, 1.02027, 1.02027, 1.10214
12.1366, 0.466171, 1.12066, 1.02102, 1.5704, -0.65449, 1.02102, 0, 1.03527, 1.02102, 1.02102, 1.02102, 1.02102, 1.02102, 1.02102, 1.02102, 1.02102, 1.02102, 1.02102, 1.02102, 1.02102, 1.02102, 1.02102, 1.02102, 1.02102, 1.02102, 1.02102, 1.1064
12.1445, 0.533829, 1.12482, 1.02177, 1.5918, -0.590994, 1.02177, 0, 1.03362, 1.02177, 1.02177, 1.02177, 1.02177, 1.02177, 1.02177, 1.02177, 1.02177, 1.02177, 1.02177, 1.02177, 1.02177, 1.02177, 1.02177, 1.02177, 1.02177, 1.02177, 1.02177, 1.11298
12.1523, 1.46134, 1.13328, 1.02419, 1.86047, 0.328058, 1.02419, 0, 1.03398, 1.02419, 1.02419, 1.02419, 1.02419, 1.02419, 1.02419, 1.02419, 1.02419, 1.02419, 1.02419, 1.02419, 1.02419, 1.02419, 1.02419, 1.02419, 1.02419, 1.02419, 1.02419, 1.12349
12.1602, 0.997646, 1.14358, 1.02589, 1.73137, -0.145934, 1.02589, 0, 1.03393, 1.02589, 1.02589, 1.02589, 1.02589, 1.02589, 1.02589, 1.02589, 1.02589, 1.02589, 1.02589, 1.02589, 1.02589, 1.02589, 1.02589, 1.02589, 1.02589, 1.02589, 1.02589, 1.13555
12.1681, 3.45403, 1.15569, 1.02689, 2.33539, 2.29833, 1.02689, 0, 1.03344, 1.02689, 1.02689, 1.02689, 1.02689, 1.02689, 1.02689, 1.02689, 1.02689, 1.02689, 1.02689, 1.02689, 1.02689, 1.02689, 1.02689, 1.02689, 1.02689, 1.02689, 1.02689, 1.14914
12.1759, 3.08699, 1.16992, 1.02754, 2.25544, 1.91707, 1.02754, 0, 1.03285, 1.02754, 1.02754, 1.02754, 1.02754, 1.02754, 1.02754, 1.02754, 1.02754, 1.02754, 1.02754, 1.02754, 1.02754, 1.02754, 1.02754, 1.02754, 1.02754, 1.02754, 1.02754, 1.16461
12.1838, 1, 1.18657, 1.02819, 1.73205, -0.186568, 1.02819, 0, 1.03247, 1.02819, 1.02819, 1.02819, 1.02819, 1.02819, 1.02819, 1.02819, 1.02819, 1.02819, 1.02819, 1.02819, 1.02819, 1.02819, 1.02819, 1.02819, 1.02819, 1.02819, 1.02819, 1.18229
12.1917, 2.44919, 1.20708, 1.03035, 2.10931, 1.24211, 1.03035, 0, 1.03378, 1.03035, 1.03035, 1.03035, 1.03035, 1.03035, 1.03035, 1.03035, 1.03035, 1.03035, 1.03035, 1.03035, 1.03035, 1.03035, 1.03035, 1.03035, 1.03035, 1.03035, 1.03035, 1.20366
12.1995, 0.550805, 1.22907, 1.03171, 1.59712, -0.678263, 1.03171, 0, 1.03443, 1.03171, 1.03171, 1.03171, 1.03171, 1.03171, 1.03171, 1.03171, 1.03171, 1.03171, 1.03171, 1.03171, 1.03171, 1.03171, 1.03171, 1.03171, 1.03171, 1.03171, 1.03171, 1.22634
12.2074, 3, 1.25246, 1.0323, 2.23607, 1.74754, 1.0323, 0, 1.03446, 1.0323, 1.0323, 1.0323, 1.0323, 1.0323, 1.0323, 1.0323, 1.0323, 1.0323, 1.0323, 1.0323, 1.0323, 1.0323, 1.0323, 1.0323, 1.0323, 1.0323, 1.0323, 1.25031
12.2153, 1, 1.27754, 1.03251, 1.73205, -0.27754, 1.03251, 0, 1.03421, 1.03251, 1.03251, 1.03251, 1.03251, 1.03251, 1.03251, 1.03251, 1.03251, 1.03251, 1.03251, 1.03251, 1.03251, 1.03251, 1.03251, 1.03251, 1.03251, 1.03251, 1.03251, 1.27584
12.2231, 0, 1.30453, 1.03272, 1.41421, -1.30453, 1.03272, 0, 1.03405, 1.03272, 1.03272, 1.03272, 1.03272, 1.03272, 1.03272, 1.03272, 1.03272, 1.03272, 1.03272, 1.03272, 1.03272, 1.03272, 1.03272, 1.03272, 1.03272, 1.03272, 1.03272, 1.3032
12.231, 2.87449, 1.33539, 1.03507, 2.20782, 1.5391, 1.03507, 0, 1.0361, 1.03507, 1.03507, 1.03507, 1.03507, 1.03507, 1.03507, 1.03507, 1.03507, 1.03507, 1.03507, 1.03507, 1.03507, 1.03507, 1.03507, 1.03507, 1.03507, 1.03507, 1.03507, 1.33436
12.2389, 1.9949, 1.36684, 1.03649, 1.99873, 0.628065, 1.03649, 0, 1.03728, 1.03649, 1.03649, 1.03649, 1.03649, 1.03649, 1.03649, 1.03649, 1.03649, 1.03649, 1.03649, 1.03649, 1.03649, 1.03649, 1.03649, 1.03649, 1.03649, 1.03649, 1.03649, 1.36605
12.2467, 4.99554, 1.39873, 1.03704, 2.64491, 3.5968, 1.03704, 0, 1.03765, 1.03704, 1.03704, 1.03704, 1.03704, 1.03704, 1.03704, 1.03704, 1.03704, 1.03704, 1.03704, 1.03704, 1.03704, 1.03704, 1.03704, 1.03704, 1.03704, 1.03704, 1.03704, 1.39813
12.2546, 2.99504, 1.43124, 1.03715, 2.23496, 1.5638, 1.03715, 0, 1.03762, 1.03715, 1.03715, 1.03715, 1.03715, 1.03715, 1.03715, 1.03715, 1.03715, 1.03715, 1.03715, 1.03715, 1.03715, 1.03715, 1.03715, 1.03715, 1.03715, 1.03715, 1.03715, 1.43078
12.2625, 3.42255, 1.46452, 1.03727, 2.32864, 1.95803, 1.03727, 0, 1.03762, 1.03727, 1.03727, 1.03727, 1.03727, 1.03727, 1.03727, 1.03727, 1.03727, 1.03727, 1.03727, 1.03727, 1.03727, 1.03727, 1.03727, 1.03727, 1.03727, 1.03727, 1.03727, 1.46417
12.2703, 2.71747, 1.50015, 1.03925, 2.17197, 1.21732, 1.03925, 0, 1.03952, 1.03925, 1.03925, 1.03925, 1.03925, 1.03925, 1.03925, 1.03925, 1.03925, 1.03925, 1.03925, 1.03925, 1.03925, 1.03925, 1.03925, 1.03925, 1.03925, 1.03925, 1.03925, 1.49988
12.2782, 2, 1.53494, 1.04022, 2, 0.465064, 1.04022, 0, 1.04042, 1.04022, 1.04022, 1.04022, 1.04022, 1.04022, 1.04022, 1.04022, 1.04022, 1.04022, 1.04022, 1.04022, 1.04022, 1.04022, 1.04022, 1.04022, 1.04022, 1.04022, 1.04022, 1.53474
12.286, 1.42032, 1.56865, 1.04027, 1.84941, -0.148327, 1.04027, 0, 1.04042, 1.04027, 1.04027, 1.04027, 1.04027, 1.04027, 1.04027, 1.04027, 1.04027, 1.04027, 1.04027, 1.04027, 1.04027, 1.04027, 1.04027, 1.04027, 1.04027, 1.04027, 1.04027, 1.5685
12.2939, 0.579678, 1.60144, 1.03985, 1.60614, -1.02176, 1.03985, 0, 1.03996, 1.03985, 1.03985, 1.03985, 1.03985, 1.03985, 1.03985, 1.03985, 1.03985, 1.03985, 1.03985, 1.03985, 1.03985, 1.03985, 1.03985, 1.03985, 1.03985, 1.03985, 1.03985, 1.60133
12.3018, 1.83098, 1.63345, 1.03944, 1.95729, 0.197529, 1.03944, 0, 1.03952, 1.03944, 1.03944, 1.03944, 1.03944, 1.03944, 1.03944, 1.03944, 1.03944, 1.03944, 1.03944, 1.03944, 1.03944, 1.03944, 1.03944, 1.03944, 1.03944, 1.03944, 1.03944, 1.63337
12.3096, 3.16902, 1.66696, 1.0416, 2.27355, 1.50206, 1.0416, 0, 1.04166, 1.0416, 1.0416, 1.0416, 1.0416, 1.0416, 1.0416, 1.0416, 1.0416, 1.0416, 1.0416, 1.0416, 1.0416, 1.0416, 1.0416, 1.0416, 1.0416, 1.0416, 1.0416, 1.6669
12.3175, 0.410781, 1.69795, 1.04263, 1.55267, -1.28717, 1.04263, 0, 1.04267, 1.04263, 1.04263, 1.04263, 1.04263, 1.04263, 1.04263, 1.04263, 1.04263, 1.04263, 1.04263, 1.04263, 1.04263, 1.04263, 1.04263, 1.04263, 1.04263, 1.04263, 1.04263, 1.69791
12.3254, 3.40582, 1.72626, 1.04263, 2.32504, 1.67956, 1.04263, 0, 1.04266, 1.04263, 1.04263, 1.04263, 1.04263, 1.04263, 1.04263, 1.04263, 1.04263, 1.04263, 1.04263, 1.04263, 1.04263, 1.04263, 1.04263, 1.04263, 1.04263, 1.04263, 1.04263, 1.72623
12.3332, 1.1834, 1.75215, 1.04212, 1.78421, -0.568754, 1.04212, 0, 1.04214, 1.04212, 1.04212, 1.04212, 1.04212, 1.04212, 1.04212, 1.04212, 1.04212, 1.04212, 1.04212, 1.04212, 1.04212, 1.04212, 1.04212, 1.04212, 1.04212, 1.04212, 1.04212, 1.75213
12.3411, 2, 1.77591, 1.04161, 2, 0.224093, 1.04161, 0, 1.04162, 1.04161, 1.04161, 1.04161, 1.04161, 1.04161, 1.04161, 1.04161, 1.04161, 1.04161, 1.04161, 1.04161, 1.04161, 1.04161, 1.04161, 1.04161, 1.04161, 1.04161, 1.04161, 1.77589
12.349, 4, 1.79949, 1.04326, 2.44949, 2.20051, 1.04326, 0, 1.04327, 1.04326, 1.04326, 1.04326, 1.04326, 1.04326, 1.04326, 1.04326, 1.04326, 1.04326, 1.04326, 1.04326, 1.04326, 1.04326, 1.04326, 1.04326, 1.04326, 1.04326, 1.04326, 1.79948
12.3568, 2, 1.81939, 1.04374, 2, 0.180614, 1.04374, 0, 1.04375, 1.04374, 1.04374, 1.04374, 1.04374, 1.04374, 1.04374, 1.04374, 1.04374, 1.04374, 1.04374, 1.04374, 1.04374, 1.04374, 1.04374, 1.04374, 1.04374, 1.04374, 1.04374, 1.81938
12.3647, 3, 1.83558, 1.04318, 2.23607, 1.16442, 1.04318, 0, 1.04319, 1.04318, 1.04318, 1.04318, 1.04318, 1.04318, 1.04318, 1.04318, 1.04318, 1.04318, 1.04318, 1.04318, 1.04318, 1.04318, 1.04318, 1.04318, 1.04318, 1.04318, 1.04318, 1.83557
12.3726, 0, 1.84847, 1.0421, 1.41421, -1.84847, 1.0421, 0, 1.04211, 1.0421, 1.0421, 1.0421, 1.0421, 1.0421, 1.0421, 1.0421, 1.0421, 1.0421, 1.0421, 1.0421, 1.0421, 1.0421, 1.0421, 1.0421, 1.04211, 1.0421, 1.0421, 1.84847
12.3804, 0, 1.85849, 1.04103, 1.41421, -1.85849, 1.04103, 0, 1.04103, 1.04103, 1.04103, 1.04103, 1.04103, 1.04103, 1.04103, 1.04103, 1.04103, 1.04103, 1.04103, 1.04103, 1.04103, 1.04103, 1.04103, 1.04103, 1.04103, 1.04103, 1.04103, 1.85849
12.3883, 3, 1.86837, 1.04274, 2.23607, 1.13163, 1.04274, 0, 1.04274, 1.04274, 1.04274, 1.04274, 1.04274, 1.04274, 1.04274, 1.04274, 1.04274, 1.04274, 1.04274, 1.04274, 1.04274, 1.04274, 1.04274, 1.04274, 1.04274, 1.04274, 1.04274, 1.86836
12.3962, 1, 1.87407, 1.04324, 1.73205, -0.874066, 1.04324, 0, 1.04324, 1.04324, 1.04324, 1.04324, 1.04324, 1.04324, 1.04324, 1.04324, 1.04324, 1.04324, 1.04324, 1.04324, 1.04324, 1.04324, 1.04324, 1.04324, 1.04324, 1.04324, 1.04324, 1.87406
12.404, 0.76843, 1.8757, 1.04267, 1.66386, -1.10727, 1.04267, 0, 1.04267, 1.04267, 1.04267, 1.04267, 1.04267, 1.04267, 1.04267, 1.04267, 1.04267, 1.04267, 1.04267, 1.04267, 1.04267, 1.04267, 1.04267, 1.04267, 1.04267, 1.04267, 1.04267, 1.8757
12.4119, 2.99514, 1.87384, 1.04156, 2.23498, 1.1213, 1.04156, 0, 1.04156, 1.04156, 1.04156, 1.04156, 1.04156, 1.04156, 1.04156, 1.04156, 1.04156, 1.04156, 1.04156, 1.04156, 1.04156, 1.04156, 1.04156, 1.04156, 1.04156, 1.04156, 1.04156, 1.87384
12.4198, 1.23643, 1.86907, 1.04045, 1.79901, -0.632634, 1.04045, 0, 1.04045, 1.04045, 1.04045, 1.04045, 1.04045, 1.04045, 1.04045, 1.04045, 1.04045, 1.04045, 1.04045, 1.04045, 1.04045, 1.04045, 1.04045, 1.04045, 1.04045, 1.04045, 1.04045, 1.86906
12.4276, 2.37695, 1.86358, 1.04147, 2.09212, 0.513371, 1.04147, 0, 1.04147, 1.04147, 1.04147, 1.04147, 1.04147, 1.04147, 1.04147, 1.04147, 1.04147, 1.04147, 1.04147, 1.04147, 1.04147, 1.04147, 1.04147, 1.04147, 1.04147, 1.04147, 1.04147, 1.86358
12.4355, 2.62305, 1.85423, 1.04134, 2.15013, 0.768819, 1.04134, 0, 1.04134, 1.04134, 1.04134, 1.04134, 1.04134, 1.04134, 1.04134, 1.04134, 1.04134, 1.04134, 1.04134, 1.04134, 1.04134, 1.04134, 1.04134, 1.04134, 1.04134, 1.04134, 1.04134, 1.85423
12.4434, 0, 1.84128, 1.04019, 1.41421, -1.84128, 1.04019, 0, 1.04019, 1.04019, 1.04019, 1.04019, 1.04019, 1.04019, 1.04019, 1.04019, 1.04019, 1.04019, 1.04019, 1.04019, 1.04019, 1.04019, 1.04019, 1.04019, 1.04019, 1.04019, 1.04019, 1.84128
12.4512, 1.36972, 1.82543, 1.03853, 1.83568, -0.455713, 1.03853, 0, 1.03853, 1.03853, 1.03853, 1.03853, 1.03853, 1.03853, 1.03853, 1.03853, 1.03853, 1.03853, 1.03853, 1.03853, 1.03853, 1.03853, 1.03853, 1.03853, 1.03853, 1.03853, 1.03853, 1.82543
12.4591, 0.997568, 1.80744, 1.03687, 1.73135, -0.809868, 1.03687, 0, 1.03687, 1.03687, 1.03687, 1.03687, 1.03687, 1.03687, 1.03687, 1.03687, 1.03687, 1.03687, 1.03687, 1.03687, 1.03687, 1.03687, 1.03687, 1.03687, 1.03687, 1.03687, 1.03687, 1.80743
12.467, 2.36233, 1.79024, 1.03789, 2.08862, 0.572086, 1.03789, 0, 1.03789, 1.03789, 1.03789, 1.03789, 1.03789, 1.03789, 1.03789, 1.03789, 1.03789, 1.03789, 1.03789, 1.03789, 1.03789, 1.03789, 1.03789, 1.03789, 1.03789, 1.03789, 1.03789, 1.79024
12.4748, 4.63296, 1.77037, 1.03776, 2.57545, 2.86259, 1.03776, 0, 1.03776, 1.03776, 1.03776, 1.03776, 1.03776, 1.03776, 1.03776, 1.03776, 1.03776, 1.03776, 1.03776, 1.03776, 1.03776, 1.03776, 1.03776, 1.03776, 1.03776, 1.03776, 1.03776, 1.77037
12.4827, 1.63742, 1.74833, 1.03662, 1.9072, -0.110912, 1.03662, 0, 1.03662, 1.03662, 1.03662, 1.03662, 1.03662, 1.03662, 1.03662, 1.03662, 1.03662, 1.03662, 1.03662, 1.03662, 1.03662, 1.03662, 1.03662, 1.03662, 1.03662, 1.03662, 1.03662, 1.74833
12.4906, 3, 1.72511, 1.03496, 2.23607, 1.27489, 1.03496, 0, 1.03496, 1.03496, 1.03496, 1.03496, 1.03496, 1.03496, 1.03496, 1.03496, 1.03496, 1.03496, 1.03496, 1.03496, 1.03496, 1.03496, 1.03496, 1.03496, 1.03496, 1.03496, 1.03496, 1.7251
12.4984, 2, 1.70171, 1.0333, 2, 0.298289, 1.0333, 0, 1.0333, 1.0333, 1.0333, 1.0333, 1.0333, 1.0333, 1.0333, 1.0333, 1.0333, 1.0333, 1.0333, 1.0333, 1.0333, 1.0333, 1.0333, 1.0333, 1.0333, 1.0333, 1.0333, 1.70171
12.5063, 2, 1.68067, 1.03359, 2, 0.319329, 1.03359, 0, 1.03359, 1.03359, 1.03359, 1.03359, 1.03359, 1.03359, 1.03359, 1.03359, 1.03359, 1.03359, 1.03359, 1.03359, 1.03359, 1.03359, 1.03359, 1.03359, 1.03359, 1.03359, 1.03359, 1.68067
12.5142, 2.35039, 1.65963, 1.0328, 2.08576, 0.690759, 1.0328, 0, 1.0328, 1.0328, 1.0328, 1.0328, 1.0328, 1.0328, 1.0328, 1.0328, 1.0328, 1.0328, 1.0328, 1.0328, 1.0328, 1.0328, 1.0328, 1.0328, 1.0328, 1.0328, 1.0328, 1.65963
12.522, 2.34577, 1.63942, 1.03106, 2.08465, 0.706344, 1.03106, 0, 1.03106, 1.03106, 1.03106, 1.03106, 1.03106, 1.03106, 1.03106, 1.03106, 1.03106, 1.03106, 1.03106, 1.03106, 1.03106, 1.03106, 1.03106, 1.03106, 1.03106, 1.03106, 1.03106, 1.63942
12.5299, 1.64944, 1.62132, 1.02885, 1.91035, 0.0281265, 1.02885, 0, 1.02885, 1.02885, 1.02885, 1.02885, 1.02885, 1.02885, 1.02885, 1.02885, 1.02885, 1.02885, 1.02885, 1.02885, 1.02885, 1.02885, 1.02885, 1.02885, 1.02885, 1.02885, 1.02885, 1.62131
12.5378, 0.997522, 1.60662, 1.02664, 1.73134, -0.609099, 1.02664, 0, 1.02664, 1.02664, 1.02664, 1.02664, 1.02664, 1.02664, 1.02664, 1.02664, 1.02664, 1.02664, 1.02664, 1.02664, 1.02664, 1.02664, 1.02664, 1.02664, 1.02664, 1.02664, 1.02664, 1.60662
12.5456, 0.99777, 1.59873, 1.02693, 1.73141, -0.600964, 1.02693, 0, 1.02693, 1.02693, 1.02693, 1.02693, 1.02693, 1.02693, 1.02693, 1.02693, 1.02693, 1.02693, 1.02693, 1.02693, 1.02693, 1.02693, 1.02693, 1.02693, 1.02693, 1.02693, 1.02693, 1.59873
12.5535, 0.659108, 1.59501, 1.02615, 1.63068, -0.935905, 1.02615, 0, 1.02615, 1.02615, 1.02615, 1.02615, 1.02615, 1.02615, 1.02615, 1.02615, 1.02615, 1.02615, 1.02615, 1.02615, 1.02615, 1.02615, 1.02615, 1.02615, 1.02615, 1.02615, 1.02615, 1.59501
12.5613, 1.67179, 1.59656, 1.02441, 1.91619, 0.075232, 1.02441, 0, 1.02441, 1.02441, 1.02441, 1.02441, 1.02441, 1.02441, 1.02441, 1.02441, 1.02441, 1.02441, 1.02441, 1.02441, 1.02441, 1.02441, 1.02441, 1.02441, 1.02441, 1.02441, 1.02441, 1.59655
12.5692, 2.32821, 1.60483, 1.0222, 2.08044, 0.72338, 1.0222, 0, 1.0222, 1.0222, 1.0222, 1.0222, 1.0222, 1.0222, 1.0222, 1.0222, 1.0222, 1.0222, 1.0222, 1.0222, 1.0222, 1.0222, 1.0222, 1.0222, 1.0222, 1.0222, 1.0222, 1.60483
12.5771, 4.3311, 1.62131, 1.01999, 2.51617, 2.70979, 1.01999, 0, 1.01999, 1.01999, 1.01999, 1.01999, 1.01999, 1.01999, 1.01999, 1.01999, 1.01999, 1.01999, 1.01999, 1.01999, 1.01999, 1.01999, 1.01999, 1.01999, 1.01999, 1.01999, 1.01999, 1.62131
12.5849, 2.32615, 1.64874, 1.01957, 2.07994, 0.677403, 1.01957, 0, 1.01957, 1.01957, 1.01957, 1.01957, 1.01957, 1.01957, 1.01957, 1.01957, 1.01957, 1.01957, 1.01957, 1.01957, 1.01957, 1.01957, 1.01957, 1.01957, 1.01957, 1.01957, 1.01957, 1.64874
12.5928, 1.34275, 1.68527, 1.01813, 1.82832, -0.342523, 1.01813, 0, 1.01813, 1.01813, 1.01813, 1.01813, 1.01813, 1.01813, 1.01813, 1.01813, 1.01813, 1.01813, 1.01813, 1.01813, 1.01813, 1.01813, 1.01813, 1.01813, 1.01813, 1.01813, 1.01813, 1.68527
12.6007, 5.32392, 1.73191, 1.01581, 2.70627, 3.59201, 1.01581, 0, 1.01581, 1.01581, 1.01581, 1.01581, 1.01581, 1.01581, 1.01581, 1.01581, 1.01581, 1.01581, 1.01581, 1.01581, 1.01581, 1.01581, 1.01581, 1.01581, 1.01581, 1.01581, 1.01581, 1.73191
12.6085, 1.31921, 1.78987, 1.01305, 1.82187, -0.470663, 1.01305, 0, 1.01305, 1.01305, 1.01305, 1.01305, 1.01305, 1.01305, 1.01305, 1.01305, 1.01305, 1.01305, 1.01305, 1.01305, 1.01305, 1.01305, 1.01305, 1.01305, 1.01305, 1.01305, 1.01305, 1.78987
12.6164, 8.67608, 1.86026, 1.01029, 3.26743, 6.81583, 1.01029, 0, 1.01029, 1.01029, 1.01029, 1.01029, 1.01029, 1.01029, 1.01029, 1.01029, 1.01029, 1.01029, 1.01029, 1.01029, 1.01029, 1.01029, 1.01029, 1.01029, 1.01029, 1.01029, 1.01029, 1.86026
12.6243, 1.68079, 1.94596, 1.00989, 1.91854, -0.265163, 1.00989, 0, 1.00989, 1.00989, 1.00989, 1.00989, 1.00989, 1.00989, 1.00989, 1.00989, 1.00989, 1.00989, 1.00989, 1.00989, 1.00989, 1.00989, 1.00989, 1.00989, 1.00989, 1.00989, 1.00989, 1.94595
12.6321, 3, 2.0439, 1.00846, 2.23607, 0.956096, 1.00846, 0, 1.00846, 1.00846, 1.00846, 1.00846, 1.00846, 1.00846, 1.00846, 1.00846, 1.00846, 1.00846, 1.00846, 1.00846, 1.00846, 1.00846, 1.00846, 1.00846, 1.00846, 1.00846, 1.00846, 2.0439
12.64, 1.62379, 2.15438, 1.00614, 1.90363, -0.530589, 1.00614, 0, 1.00615, 1.00614, 1.00614, 1.00614, 1.00614, 1.00614, 1.00614, 1.00614, 1.00614, 1.00614, 1.00614, 1.00614, 1.00614, 1.00614, 1.00614, 1.00614, 1.00614, 1.00614, 1.00614, 2.15438
12.6479, 3.99504, 2.27775, 1.00339, 2.44848, 1.7173, 1.00339, 0, 1.00339, 1.00339, 1.00339, 1.00339, 1.00339, 1.00339, 1.00339, 1.00339, 1.00339, 1.00339, 1.00339, 1.00339, 1.00339, 1.00339, 1.00339, 1.00339, 1.00339, 1.00339, 1.00339, 2.27774
