   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_344.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Cr_K, Ti_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
3.89987, 4.99027, 25.3056, 25.0436, 2.64391, -20.3153, 25.0436, 0, 25.0436, 25.0566, 25.1429, 25.0483, 25.1421, 25.09, 25.0436, 25.0436, 25.0436, 25.0436, 25.0436, 25.0436, 25.0436, 25.0436, 25.0436, 25.0436, 25.0436, 25.0436, 25.0436, 25.0436
3.90773, 3.99758, 25.4458, 25.1932, 2.449, -21.4482, 25.1932, 0, 25.1932, 25.2062, 25.2926, 25.1984, 25.2809, 25.2406, 25.1932, 25.1932, 25.1932, 25.1932, 25.1932, 25.1932, 25.1932, 25.1932, 25.1932, 25.1932, 25.1932, 25.1932, 25.1932, 25.1932
3.9156, 3.01214, 25.5895, 25.343, 2.23878, -22.5773, 25.343, 0, 25.343, 25.3561, 25.4424, 25.3488, 25.423, 25.3913, 25.343, 25.343, 25.343, 25.343, 25.343, 25.343, 25.343, 25.343, 25.343, 25.343, 25.343, 25.343, 25.343, 25.343
3.92347, 4.96617, 25.7358, 25.4929, 2.63935, -20.7696, 25.4929, 0, 25.4929, 25.506, 25.5923, 25.4995, 25.5677, 25.5421, 25.4929, 25.4929, 25.4929, 25.4929, 25.4929, 25.4929, 25.4929, 25.4929, 25.4929, 25.4929, 25.4929, 25.4929, 25.4929, 25.4929
3.93134, 6.03383, 25.8842, 25.6429, 2.8344, -19.8504, 25.6429, 0, 25.6429, 25.6559, 25.7423, 25.6505, 25.7141, 25.693, 25.6429, 25.6429, 25.6429, 25.6429, 25.6429, 25.6429, 25.6429, 25.6429, 25.6429, 25.6429, 25.6429, 25.6429, 25.6429, 25.6429
3.93921, 1.97819, 26.0343, 25.7928, 1.99454, -24.0561, 25.7928, 0, 25.7928, 25.8058, 25.8921, 25.8018, 25.8619, 25.8438, 25.7928, 25.7928, 25.7928, 25.7928, 25.7928, 25.7928, 25.7928, 25.7928, 25.7928, 25.7928, 25.7928, 25.7928, 25.7928, 25.7928
3.94707, 1.97348, 26.1857, 25.9426, 1.99336, -24.2122, 25.9426, 0, 25.9426, 25.9556, 26.0419, 25.9533, 26.0106, 25.9945, 25.9426, 25.9426, 25.9426, 25.9426, 25.9426, 25.9426, 25.9426, 25.9426, 25.9426, 25.9426, 25.9426, 25.9426, 25.9426, 25.9426
3.95494, 8.94189, 26.3383, 26.0922, 3.30785, -17.3964, 26.0922, 0, 26.0922, 26.1052, 26.1916, 26.1052, 26.16, 26.1451, 26.0922, 26.0922, 26.0922, 26.0922, 26.0922, 26.0922, 26.0922, 26.0922, 26.0922, 26.0922, 26.0922, 26.0922, 26.0922, 26.0922
3.96281, 4.04839, 26.4921, 26.2416, 2.45935, -22.4437, 26.2416, 0, 26.2416, 26.2546, 26.341, 26.2575, 26.3101, 26.2955, 26.2416, 26.2416, 26.2416, 26.2416, 26.2416, 26.2416, 26.2416, 26.2416, 26.2416, 26.2416, 26.2416, 26.2416, 26.2416, 26.2416
3.97068, 5.99523, 26.6471, 26.3908, 2.82758, -20.6519, 26.3908, 0, 26.3908, 26.4038, 26.4902, 26.4101, 26.4606, 26.4456, 26.3908, 26.3908, 26.3908, 26.3908, 26.3908, 26.3908, 26.3908, 26.3908, 26.3908, 26.3908, 26.3908, 26.3908, 26.3908, 26.3908
3.97855, 4.06283, 26.8035, 26.5396, 2.46228, -22.7406, 26.5396, 0, 26.5396, 26.5527, 26.639, 26.5634, 26.6116, 26.5954, 26.5396, 26.5396, 26.5396, 26.5396, 26.5396, 26.5396, 26.5396, 26.5396, 26.5396, 26.5396, 26.5396, 26.5396, 26.5396, 26.5396
3.98642, 9.85503, 26.9614, 26.6881, 3.44311, -17.1063, 26.6881, 0, 26.6881, 26.7011, 26.7875, 26.7172, 26.7631, 26.7448, 26.6881, 26.6881, 26.6881, 26.6881, 26.6881, 26.6881, 26.6881, 26.6881, 26.6881, 26.6881, 26.6881, 26.6881, 26.6881, 26.6881
3.99428, 4.14497, 27.1211, 26.8362, 2.47891, -22.9761, 26.8362, 0, 26.8362, 26.8492, 26.9356, 26.8719, 26.9153, 26.8939, 26.8362, 26.8362, 26.8362, 26.8362, 26.8362, 26.8362, 26.8362, 26.8362, 26.8362, 26.8362, 26.8362, 26.8362, 26.8362, 26.8362
4.00215, 4, 27.2829, 26.9839, 2.44949, -23.2829, 26.9839, 0, 26.9839, 26.9969, 27.0833, 27.0274, 27.0683, 27.0426, 26.9839, 26.9839, 26.9839, 26.9839, 26.9839, 26.9839, 26.9839, 26.9839, 26.9839, 26.9839, 26.9839, 26.9839, 26.9839, 26.9839
4.01002, 5.91308, 27.4474, 27.1312, 2.81302, -21.5343, 27.1312, 0, 27.1312, 27.1442, 27.2306, 27.1841, 27.2224, 27.1908, 27.1312, 27.1312, 27.1312, 27.1312, 27.1312, 27.1312, 27.1312, 27.1312, 27.1312, 27.1312, 27.1312, 27.1312, 27.1312, 27.1312
4.01789, 8.99511, 27.6148, 27.278, 3.31589, -18.6197, 27.278, 0, 27.2781, 27.2911, 27.3774, 27.342, 27.3778, 27.3387, 27.278, 27.278, 27.278, 27.278, 27.278, 27.278, 27.278, 27.278, 27.278, 27.2781, 27.278, 27.278, 27.278, 27.278
4.02576, 7.09182, 27.7857, 27.4245, 3.01526, -20.6939, 27.4245, 0, 27.4245, 27.4375, 27.5239, 27.5013, 27.5349, 27.4862, 27.4245, 27.4245, 27.4245, 27.4245, 27.4245, 27.4245, 27.4245, 27.4245, 27.4245, 27.4245, 27.4245, 27.4245, 27.4245, 27.4245
4.03363, 3.89864, 27.9605, 27.5706, 2.42871, -24.0619, 27.5706, 0, 27.5706, 27.5836, 27.67, 27.662, 27.694, 27.6333, 27.5706, 27.5706, 27.5706, 27.5706, 27.5706, 27.5706, 27.5706, 27.5706, 27.5706, 27.5706, 27.5706, 27.5706, 27.5706, 27.5706
4.04149, 8.04821, 28.1397, 27.7164, 3.16989, -20.0915, 27.7164, 0, 27.7164, 27.7294, 27.8158, 27.8243, 27.8557, 27.7801, 27.7164, 27.7164, 27.7164, 27.7164, 27.7164, 27.7164, 27.7164, 27.7164, 27.7164, 27.7164, 27.7164, 27.7164, 27.7164, 27.7164
4.04936, 6.8311, 28.3237, 27.8618, 2.97172, -21.4926, 27.8618, 0, 27.8618, 27.8748, 27.9612, 27.9881, 28.0203, 27.9266, 27.8618, 27.8618, 27.8618, 27.8618, 27.8618, 27.8618, 27.8618, 27.8618, 27.8618, 27.8618, 27.8618, 27.8618, 27.8618, 27.8618
4.05723, 7.04827, 28.5128, 28.007, 3.00803, -21.4645, 28.007, 0, 28.007, 28.0201, 28.1064, 28.1533, 28.1883, 28.0728, 28.007, 28.007, 28.007, 28.007, 28.007, 28.007, 28.007, 28.007, 28.007, 28.007, 28.007, 28.007, 28.007, 28.007
4.0651, 4.17379, 28.7071, 28.152, 2.48471, -24.5333, 28.152, 0, 28.152, 28.1651, 28.2514, 28.3199, 28.36, 28.2189, 28.152, 28.152, 28.152, 28.152, 28.152, 28.152, 28.152, 28.152, 28.152, 28.152, 28.152, 28.152, 28.152, 28.152
4.07297, 6.87448, 28.9068, 28.2969, 2.97901, -22.0323, 28.2969, 0, 28.2969, 28.3099, 28.3963, 28.4875, 28.5359, 28.3648, 28.2969, 28.2969, 28.2969, 28.2969, 28.2969, 28.2969, 28.2969, 28.2969, 28.2969, 28.2969, 28.2969, 28.2969, 28.2969, 28.2969
4.08083, 5.92998, 29.1117, 28.4417, 2.81602, -23.1817, 28.4417, 0, 28.4417, 28.4547, 28.541, 28.6558, 28.7162, 28.5106, 28.4417, 28.4417, 28.4417, 28.4417, 28.4417, 28.4417, 28.4417, 28.4417, 28.4417, 28.4417, 28.4417, 28.4417, 28.4417, 28.4417
4.0887, 8.06047, 29.3214, 28.5864, 3.17182, -21.2609, 28.5864, 0, 28.5864, 28.5994, 28.6857, 28.8244, 28.901, 28.6564, 28.5864, 28.5864, 28.5864, 28.5864, 28.5864, 28.5864, 28.5864, 28.5864, 28.5864, 28.5864, 28.5864, 28.5864, 28.5864, 28.5864
4.09657, 7.06506, 29.5352, 28.7311, 3.01082, -22.4702, 28.7311, 0, 28.7311, 28.7441, 28.8305, 28.9927, 29.0902, 28.8022, 28.7311, 28.7311, 28.7311, 28.7311, 28.7311, 28.7311, 28.7311, 28.7311, 28.7311, 28.7311, 28.7311, 28.7311, 28.7311, 28.7311
4.10444, 6.99758, 29.7525, 28.8759, 2.9996, -22.7549, 28.8759, 0, 28.8759, 28.8889, 28.9753, 29.1602, 29.2836, 28.9481, 28.8759, 28.8759, 28.8759, 28.8759, 28.8759, 28.8759, 28.8759, 28.8759, 28.8759, 28.8759, 28.8759, 28.8759, 28.8759, 28.8759
4.11231, 6.84808, 29.9721, 29.0208, 2.97457, -23.124, 29.0208, 0, 29.0208, 29.0338, 29.1202, 29.3263, 29.4809, 29.0941, 29.0208, 29.0208, 29.0208, 29.0208, 29.0208, 29.0208, 29.0208, 29.0208, 29.0208, 29.0208, 29.0208, 29.0208, 29.0208, 29.0208
4.12018, 4.14709, 30.1926, 29.1658, 2.47933, -26.0455, 29.1658, 0, 29.1658, 29.1788, 29.2652, 29.4904, 29.6812, 29.2402, 29.1658, 29.1658, 29.1658, 29.1658, 29.1658, 29.1658, 29.1658, 29.1658, 29.1658, 29.1658, 29.1658, 29.1658, 29.1658, 29.1658
4.12804, 5.9179, 30.4125, 29.3111, 2.81388, -24.4946, 29.3111, 0, 29.3111, 29.3241, 29.4104, 29.6519, 29.8838, 29.3866, 29.3111, 29.3111, 29.3111, 29.3111, 29.3111, 29.3111, 29.3111, 29.3111, 29.3111, 29.3111, 29.3111, 29.3111, 29.3111, 29.3111
4.13591, 3.07732, 30.6302, 29.4565, 2.25329, -27.5529, 29.4565, 0, 29.4565, 29.4695, 29.5559, 29.8103, 30.0874, 29.5332, 29.4565, 29.4565, 29.4565, 29.4565, 29.4565, 29.4565, 29.4565, 29.4565, 29.4565, 29.4565, 29.4565, 29.4565, 29.4565, 29.4565
4.14378, 2.08203, 30.844, 29.6022, 2.0204, -28.762, 29.6022, 0, 29.6022, 29.6152, 29.7016, 29.9652, 30.2909, 29.6801, 29.6022, 29.6022, 29.6022, 29.6022, 29.6022, 29.6022, 29.6022, 29.6022, 29.6022, 29.6022, 29.6022, 29.6022, 29.6022, 29.6022
4.15165, 7.56539, 31.0522, 29.7482, 3.0928, -23.4868, 29.7482, 0, 29.7482, 29.7612, 29.8476, 30.1162, 30.4927, 29.8273, 29.7482, 29.7482, 29.7482, 29.7482, 29.7482, 29.7482, 29.7482, 29.7482, 29.7482, 29.7482, 29.7482, 29.7482, 29.7482, 29.7482
4.15952, 11.256, 31.2529, 29.8945, 3.64089, -19.9969, 29.8945, 0, 29.8945, 29.9075, 29.9938, 30.2633, 30.6913, 29.9749, 29.8945, 29.8945, 29.8945, 29.8945, 29.8945, 29.8945, 29.8945, 29.8945, 29.8945, 29.8945, 29.8945, 29.8945, 29.8945, 29.8945
4.16738, 11.9037, 31.4448, 30.041, 3.72876, -19.5412, 30.041, 0, 30.0411, 30.0541, 30.1404, 30.4063, 30.8853, 30.1229, 30.041, 30.041, 30.041, 30.041, 30.041, 30.041, 30.041, 30.041, 30.041, 30.0411, 30.041, 30.041, 30.041, 30.041
4.17525, 4.9924, 31.6267, 30.188, 2.64431, -26.6343, 30.188, 0, 30.188, 30.201, 30.2873, 30.5455, 31.0732, 30.2715, 30.188, 30.188, 30.188, 30.188, 30.188, 30.188, 30.188, 30.188, 30.188, 30.188, 30.188, 30.188, 30.188, 30.188
4.18312, 4.08945, 31.7976, 30.3352, 2.46768, -27.7082, 30.3352, 0, 30.3352, 30.3482, 30.4346, 30.6811, 31.2537, 30.4208, 30.3352, 30.3352, 30.3352, 30.3352, 30.3352, 30.3352, 30.3352, 30.3352, 30.3352, 30.3352, 30.3352, 30.3352, 30.3352, 30.3352
4.19099, 3.99529, 31.9571, 30.4828, 2.44853, -27.9618, 30.4828, 0, 30.4828, 30.4958, 30.5822, 30.8135, 31.4258, 30.571, 30.4828, 30.4828, 30.4828, 30.4828, 30.4828, 30.4828, 30.4828, 30.4828, 30.4828, 30.4828, 30.4828, 30.4828, 30.4828, 30.4828
4.19886, 2.19777, 32.1052, 30.6307, 2.04885, -29.9075, 30.6307, 0, 30.6307, 30.6437, 30.7301, 30.9433, 31.5885, 30.7225, 30.6307, 30.6307, 30.6307, 30.6307, 30.6307, 30.6307, 30.6307, 30.6307, 30.6307, 30.6307, 30.6307, 30.6307, 30.6307, 30.6307
4.20673, 5.79245, 32.2427, 30.779, 2.7915, -26.4502, 30.779, 0, 30.779, 30.792, 30.8784, 31.0709, 31.7416, 30.8758, 30.779, 30.779, 30.779, 30.779, 30.779, 30.779, 30.779, 30.779, 30.779, 30.779, 30.779, 30.779, 30.779, 30.779
4.21459, 5.99528, 32.3708, 30.9277, 2.82759, -26.3755, 30.9277, 0, 30.9277, 30.9407, 31.0271, 31.1972, 31.8848, 31.0318, 30.9277, 30.9277, 30.9277, 30.9277, 30.9277, 30.9277, 30.9277, 30.9277, 30.9277, 30.9277, 30.9277, 30.9277, 30.9277, 30.9277
4.22246, 6.10372, 32.4917, 31.0767, 2.8467, -26.388, 31.0767, 0, 31.0767, 31.0897, 31.1761, 31.3226, 32.0184, 31.1916, 31.0767, 31.0767, 31.0767, 31.0767, 31.0767, 31.0767, 31.0767, 31.0767, 31.0767, 31.0767, 31.0767, 31.0767, 31.0767, 31.0767
4.23033, 2.99753, 32.6084, 31.2261, 2.23552, -29.6108, 31.2261, 0, 31.2261, 31.2391, 31.3255, 31.4479, 32.1431, 31.3571, 31.2261, 31.2261, 31.2261, 31.2261, 31.2261, 31.2261, 31.2261, 31.2261, 31.2261, 31.2261, 31.2261, 31.2261, 31.2261, 31.2261
4.2382, 8.77087, 32.7249, 31.3758, 3.2819, -23.954, 31.3758, 0, 31.3758, 31.3888, 31.4752, 31.5737, 32.2597, 31.5307, 31.3758, 31.3758, 31.3758, 31.3758, 31.3758, 31.3758, 31.3758, 31.3758, 31.3758, 31.3758, 31.3758, 31.3758, 31.3758, 31.3758
4.24607, 4.34015, 32.8466, 31.5259, 2.51797, -28.5065, 31.5259, 0, 31.5259, 31.539, 31.6254, 31.7004, 32.3695, 31.7162, 31.5259, 31.5259, 31.5259, 31.5259, 31.5259, 31.5259, 31.5259, 31.5259, 31.5259, 31.5259, 31.5259, 31.5259, 31.5259, 31.5259
4.25393, 3.76357, 32.9805, 31.6764, 2.40074, -29.2169, 31.6764, 0, 31.6764, 31.6894, 31.7759, 31.8285, 32.4737, 31.9187, 31.6764, 31.6764, 31.6764, 31.6764, 31.6764, 31.6764, 31.6764, 31.6764, 31.6764, 31.6764, 31.6764, 31.6764, 31.6764, 31.6764
4.2618, 5.99518, 33.1354, 31.8273, 2.82758, -27.1402, 31.8273, 0, 31.8273, 31.8403, 31.9267, 31.9584, 32.574, 32.145, 31.8273, 31.8273, 31.8273, 31.8273, 31.8273, 31.8273, 31.8273, 31.8273, 31.8273, 31.8273, 31.8273, 31.8273, 31.8273, 31.8273
4.26967, 6.87229, 33.3224, 31.9785, 2.97864, -26.4502, 31.9785, 0, 31.9785, 31.9915, 32.078, 32.0904, 32.6717, 32.4048, 31.9785, 31.9785, 31.9785, 31.9785, 31.9785, 31.9785, 31.9785, 31.9785, 31.9785, 31.9785, 31.9785, 31.9785, 31.9785, 31.9785
4.27754, 5.11803, 33.5559, 32.1301, 2.66796, -28.4379, 32.1301, 0, 32.1301, 32.1431, 32.2296, 32.2245, 32.7685, 32.7104, 32.1301, 32.1301, 32.1301, 32.1301, 32.1301, 32.1301, 32.1301, 32.1301, 32.1301, 32.1301, 32.1301, 32.1301, 32.1301, 32.1301
4.28541, 8.86731, 33.8536, 32.282, 3.29656, -24.9862, 32.282, 0, 32.282, 32.295, 32.3816, 32.3609, 32.8657, 33.0782, 32.282, 32.282, 32.282, 32.282, 32.282, 32.282, 32.282, 32.282, 32.282, 32.282, 32.282, 32.282, 32.282, 32.282
4.29328, 12.2115, 34.2375, 32.4343, 3.76981, -22.026, 32.4343, 0, 32.4343, 32.4473, 32.534, 32.4996, 32.9646, 33.529, 32.4343, 32.4343, 32.4343, 32.4343, 32.4343, 32.4343, 32.4343, 32.4343, 32.4343, 32.4343, 32.4343, 32.4343, 32.4343, 32.4343
4.30114, 8.64126, 34.7346, 32.5869, 3.26209, -26.0934, 32.5869, 0, 32.5869, 32.5999, 32.6869, 32.6405, 33.0662, 34.0887, 32.5869, 32.5869, 32.5869, 32.5869, 32.5869, 32.5869, 32.5869, 32.5869, 32.5869, 32.5869, 32.5869, 32.5869, 32.5869, 32.5869
4.30901, 13.7204, 35.3776, 32.7398, 3.9649, -21.6571, 32.7398, 0, 32.7398, 32.7529, 32.8401, 32.7834, 33.1715, 34.7891, 32.7398, 32.7398, 32.7398, 32.7398, 32.7398, 32.7398, 32.7398, 32.7398, 32.7398, 32.7398, 32.7398, 32.7398, 32.7398, 32.7398
4.31688, 7.98555, 36.2048, 32.8931, 3.15999, -28.2193, 32.8931, 0, 32.8931, 32.9061, 32.9938, 32.9283, 33.2809, 35.6681, 32.8931, 32.8931, 32.8931, 32.8931, 32.8931, 32.8931, 32.8931, 32.8931, 32.8931, 32.8931, 32.8931, 32.8931, 32.8931, 32.8931
4.32475, 8.70565, 37.2611, 33.0467, 3.27195, -28.5554, 33.0467, 0, 33.0467, 33.0598, 33.148, 33.075, 33.3951, 36.7701, 33.0467, 33.0467, 33.0467, 33.0467, 33.0467, 33.0467, 33.0467, 33.0467, 33.0467, 33.0467, 33.0467, 33.0467, 33.0467, 33.0467
4.33262, 14.5537, 38.597, 33.2007, 4.06863, -24.0432, 33.2007, 0, 33.2007, 33.2137, 33.3028, 33.2233, 33.5141, 38.1458, 33.2007, 33.2007, 33.2007, 33.2007, 33.2007, 33.2007, 33.2007, 33.2007, 33.2007, 33.2007, 33.2007, 33.2007, 33.2007, 33.2007
4.34049, 30.1052, 40.2679, 33.355, 5.66614, -10.1627, 33.355, 0, 33.355, 33.368, 33.4583, 33.3731, 33.6381, 39.8504, 33.355, 33.355, 33.355, 33.355, 33.355, 33.355, 33.355, 33.355, 33.355, 33.355, 33.355, 33.355, 33.355, 33.355
4.34835, 20.4002, 42.3335, 33.5096, 4.73289, -21.9332, 33.5096, 0, 33.5096, 33.5226, 33.6144, 33.524, 33.7668, 41.9438, 33.5096, 33.5096, 33.5096, 33.5096, 33.5096, 33.5096, 33.5096, 33.5096, 33.5096, 33.5096, 33.5096, 33.5096, 33.5096, 33.5096
4.35622, 29.0688, 44.8545, 33.6645, 5.57394, -15.7858, 33.6645, 0, 33.6645, 33.6775, 33.7716, 33.6761, 33.9002, 44.4871, 33.6645, 33.6645, 33.6645, 33.6645, 33.6645, 33.6645, 33.6645, 33.6645, 33.6645, 33.6645, 33.6645, 33.6645, 33.6645, 33.6645
4.36409, 35.4087, 47.8901, 33.8197, 6.11626, -12.4814, 33.8197, 0, 33.8197, 33.8327, 33.9298, 33.8292, 34.0377, 47.5396, 33.8197, 33.8197, 33.8197, 33.8197, 33.8197, 33.8197, 33.8197, 33.8197, 33.8197, 33.8197, 33.8197, 33.8197, 33.8197, 33.8197
4.37196, 42.1124, 51.4941, 33.9752, 6.64172, -9.38171, 33.9752, 0, 33.9752, 33.9882, 34.0894, 33.983, 34.1791, 51.1553, 33.9752, 33.9752, 33.9752, 33.9752, 33.9752, 33.9752, 33.9752, 33.9752, 33.9752, 33.9752, 33.9752, 33.9752, 33.9752, 33.9752
4.37983, 33.3339, 55.7118, 34.131, 5.94423, -22.3779, 34.131, 0, 34.131, 34.1441, 34.2507, 34.1376, 34.3239, 55.3797, 34.131, 34.131, 34.131, 34.131, 34.131, 34.131, 34.131, 34.131, 34.131, 34.131, 34.131, 34.131, 34.131, 34.131
4.38769, 52.202, 60.5726, 34.2872, 7.3622, -8.37052, 34.2872, 0, 34.2872, 34.3002, 34.4142, 34.2928, 34.4718, 60.2423, 34.2872, 34.2872, 34.2872, 34.2872, 34.2872, 34.2872, 34.2872, 34.2872, 34.2872, 34.2872, 34.2872, 34.2872, 34.2872, 34.2872
4.39556, 62.4407, 66.0875, 34.4436, 8.02749, -3.64687, 34.4436, 0, 34.4436, 34.4566, 34.5804, 34.4485, 34.6223, 65.7541, 34.4436, 34.4436, 34.4436, 34.4436, 34.4436, 34.4436, 34.4436, 34.4436, 34.4436, 34.4436, 34.4436, 34.4436, 34.4436, 34.4436
4.40343, 78.2747, 72.2423, 34.6003, 8.95962, 6.03249, 34.6003, 0, 34.6003, 34.6133, 34.75, 34.6047, 34.7751, 71.9003, 34.6003, 34.6003, 34.6003, 34.6003, 34.6003, 34.6003, 34.6003, 34.6003, 34.6003, 34.6003, 34.6003, 34.6003, 34.6003, 34.6003
4.4113, 75.3957, 78.996, 34.7573, 8.79748, -3.60036, 34.7573, 0, 34.7573, 34.7703, 34.924, 34.7614, 34.9298, 78.6398, 34.7573, 34.7573, 34.7573, 34.7573, 34.7573, 34.7573, 34.7573, 34.7573, 34.7573, 34.7573, 34.7573, 34.7573, 34.7573, 34.7573
4.41917, 93.5659, 86.276, 34.9146, 9.77578, 7.28988, 34.9146, 0, 34.9146, 34.9276, 35.1035, 34.9185, 35.0861, 85.8989, 34.9146, 34.9146, 34.9146, 34.9146, 34.9146, 34.9146, 34.9146, 34.9146, 34.9146, 34.9146, 34.9146, 34.9146, 34.9146, 34.9146
4.42704, 96.206, 93.9759, 35.0722, 9.90989, 2.23007, 35.0722, 0, 35.0722, 35.0852, 35.2898, 35.0759, 35.2437, 93.5701, 35.0722, 35.0722, 35.0722, 35.0722, 35.0722, 35.0722, 35.0722, 35.0722, 35.0722, 35.0722, 35.0722, 35.0722, 35.0722, 35.0722
4.4349, 101.021, 101.958, 35.2301, 10.1499, -0.937592, 35.2301, 0, 35.2301, 35.2431, 35.4847, 35.2337, 35.4025, 101.514, 35.2301, 35.2301, 35.2301, 35.2301, 35.2301, 35.2301, 35.2301, 35.2301, 35.2301, 35.2301, 35.2301, 35.2301, 35.2301, 35.2301
4.44277, 118.469, 110.057, 35.3883, 10.9759, 8.41214, 35.3883, 0, 35.3883, 35.4013, 35.6903, 35.3918, 35.5622, 109.565, 35.3883, 35.3883, 35.3883, 35.3883, 35.3883, 35.3883, 35.3883, 35.3883, 35.3883, 35.3883, 35.3883, 35.3883, 35.3883, 35.3883
4.45064, 118.387, 118.081, 35.5467, 10.9721, 0.306442, 35.5467, 0, 35.5467, 35.5597, 35.909, 35.5502, 35.7228, 117.526, 35.5467, 35.5467, 35.5467, 35.5467, 35.5467, 35.5467, 35.5467, 35.5467, 35.5467, 35.5467, 35.5467, 35.5467, 35.5467, 35.5467
4.45851, 120.138, 125.822, 35.7054, 11.0516, -5.68447, 35.7054, 0, 35.7054, 35.7185, 36.1437, 35.7089, 35.884, 125.189, 35.7054, 35.7054, 35.7054, 35.7054, 35.7054, 35.7054, 35.7054, 35.7054, 35.7054, 35.7054, 35.7054, 35.7054, 35.7054, 35.7054
4.46638, 139.573, 133.065, 35.8644, 11.8985, 6.50897, 35.8644, 0, 35.8644, 35.8775, 36.3977, 35.868, 36.0458, 132.333, 35.8644, 35.8644, 35.8644, 35.8644, 35.8644, 35.8644, 35.8644, 35.8644, 35.8644, 35.8644, 35.8644, 35.8644, 35.8644, 35.8644
4.47425, 170.236, 139.596, 36.0237, 13.1239, 30.6405, 36.0237, 0, 36.0237, 36.0367, 36.6747, 36.0273, 36.2081, 138.744, 36.0237, 36.0237, 36.0237, 36.0237, 36.0237, 36.0237, 36.0237, 36.0237, 36.0237, 36.0237, 36.0237, 36.0237, 36.0237, 36.0237
4.48211, 159.244, 145.216, 36.1833, 12.6982, 14.0278, 36.1833, 0, 36.1833, 36.1963, 36.9791, 36.1869, 36.3709, 144.216, 36.1833, 36.1833, 36.1833, 36.1833, 36.1833, 36.1833, 36.1833, 36.1833, 36.1833, 36.1833, 36.1833, 36.1833, 36.1833, 36.1833
4.48998, 176.837, 149.75, 36.343, 13.373, 27.0865, 36.343, 0, 36.3431, 36.3561, 37.315, 36.3468, 36.534, 148.571, 36.343, 36.343, 36.343, 36.343, 36.343, 36.343, 36.343, 36.343, 36.343, 36.343, 36.343, 36.343, 36.343, 36.343
4.49785, 165.602, 153.058, 36.5031, 12.9461, 12.5434, 36.5031, 0, 36.5031, 36.5161, 37.6871, 36.5069, 36.6975, 151.663, 36.5031, 36.5031, 36.5031, 36.5031, 36.5031, 36.5031, 36.5031, 36.5031, 36.5031, 36.5031, 36.5031, 36.5031, 36.5031, 36.5031
4.50572, 186.083, 155.043, 36.6634, 13.7144, 31.0402, 36.6634, 0, 36.6634, 36.6764, 38.1001, 36.6673, 36.8614, 153.392, 36.6634, 36.6634, 36.6634, 36.6634, 36.6634, 36.6634, 36.6634, 36.6634, 36.6634, 36.6634, 36.6634, 36.6634, 36.6634, 36.6634
4.51359, 190.221, 155.655, 36.8239, 13.8644, 34.5663, 36.8239, 0, 36.8239, 36.8369, 38.5582, 36.828, 37.0255, 153.702, 36.8239, 36.8239, 36.8239, 36.8239, 36.8239, 36.8239, 36.8239, 36.8239, 36.8239, 36.8239, 36.8239, 36.8239, 36.8239, 36.8239
4.52146, 188.432, 154.896, 36.9847, 13.7997, 33.5365, 36.9847, 0, 36.9847, 36.9977, 39.0651, 36.9889, 37.19, 152.593, 36.9847, 36.9847, 36.9847, 36.9847, 36.9847, 36.9847, 36.9847, 36.9847, 36.9847, 36.9847, 36.9847, 36.9847, 36.9847, 36.9847
4.52932, 164.677, 152.818, 37.1456, 12.9104, 11.8596, 37.1456, 0, 37.1456, 37.1586, 39.6236, 37.1501, 37.3547, 150.113, 37.1456, 37.1456, 37.1456, 37.1456, 37.1456, 37.1456, 37.1456, 37.1456, 37.1456, 37.1456, 37.1456, 37.1456, 37.1456, 37.1456
4.53719, 171.65, 149.52, 37.3068, 13.1776, 22.1297, 37.3068, 0, 37.3068, 37.3198, 40.2354, 37.3115, 37.5197, 146.361, 37.3068, 37.3068, 37.3068, 37.3068, 37.3068, 37.3068, 37.3068, 37.3068, 37.3068, 37.3068, 37.3068, 37.3068, 37.3068, 37.3068
4.54506, 191.734, 145.143, 37.4682, 13.9188, 46.591, 37.4682, 0, 37.4682, 37.4812, 40.9003, 37.4732, 37.685, 141.476, 37.4682, 37.4682, 37.4682, 37.4682, 37.4682, 37.4682, 37.4682, 37.4682, 37.4682, 37.4682, 37.4682, 37.4682, 37.4682, 37.4682
4.55293, 166.622, 139.859, 37.6298, 12.9854, 26.7631, 37.6298, 0, 37.6298, 37.6428, 41.6162, 37.6352, 37.8505, 135.633, 37.6298, 37.6298, 37.6298, 37.6298, 37.6298, 37.6298, 37.6298, 37.6298, 37.6298, 37.6298, 37.6298, 37.6298, 37.6298, 37.6298
4.5608, 130.785, 133.862, 37.7915, 11.5232, -3.07684, 37.7915, 0, 37.7915, 37.8045, 42.3789, 37.7974, 38.0162, 129.031, 37.7915, 37.7915, 37.7915, 37.7915, 37.7915, 37.7915, 37.7915, 37.7915, 37.7915, 37.7915, 37.7915, 37.7915, 37.7915, 37.7915
