   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_28.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
13.9188, 3.914, 1.54762, 1.54762, 2.43187, 2.36638, 1.54762, 0, 1.54762, 1.54762, 1.54762, 1.54762, 1.54762, 1.54762, 1.54762, 1.54762, 1.54762, 1.54762, 1.54762, 1.54762, 1.54762, 1.54762, 1.54762, 1.54762, 1.54762, 1.54762, 1.54762, 1.54762
13.9266, 3.16704, 1.53998, 1.53998, 2.27311, 1.62706, 1.53998, 0, 1.53998, 1.53998, 1.53998, 1.53998, 1.53998, 1.53998, 1.53998, 1.53998, 1.53998, 1.53998, 1.53998, 1.53998, 1.53998, 1.53998, 1.53998, 1.53998, 1.53998, 1.53998, 1.53998, 1.53998
13.9345, 2.91165, 1.53237, 1.53236, 2.21622, 1.37928, 1.53236, 0, 1.53236, 1.53236, 1.53236, 1.53236, 1.53236, 1.53236, 1.53236, 1.53236, 1.53236, 1.53236, 1.53236, 1.53236, 1.53236, 1.53236, 1.53236, 1.53236, 1.53237, 1.53236, 1.53236, 1.53236
13.9423, 2.99752, 1.53257, 1.53256, 2.23551, 1.46496, 1.53256, 0, 1.53256, 1.53256, 1.53256, 1.53256, 1.53256, 1.53256, 1.53256, 1.53256, 1.53256, 1.53256, 1.53256, 1.53256, 1.53256, 1.53256, 1.53256, 1.53256, 1.53257, 1.53256, 1.53256, 1.53256
13.9502, 1.09083, 1.5294, 1.5294, 1.75808, -0.438571, 1.5294, 0, 1.5294, 1.5294, 1.5294, 1.5294, 1.5294, 1.5294, 1.5294, 1.5294, 1.5294, 1.5294, 1.5294, 1.5294, 1.5294, 1.5294, 1.5294, 1.5294, 1.5294, 1.5294, 1.5294, 1.5294
13.958, 0.904461, 1.52324, 1.52324, 1.70425, -0.618783, 1.52324, 0, 1.52324, 1.52324, 1.52324, 1.52324, 1.52324, 1.52324, 1.52324, 1.52324, 1.52324, 1.52324, 1.52324, 1.52324, 1.52324, 1.52324, 1.52324, 1.52324, 1.52324, 1.52324, 1.52324, 1.52324
13.9659, 0.997522, 1.5156, 1.5156, 1.73134, -0.518082, 1.5156, 0, 1.5156, 1.5156, 1.5156, 1.5156, 1.5156, 1.5156, 1.5156, 1.5156, 1.5156, 1.5156, 1.5156, 1.5156, 1.5156, 1.5156, 1.5156, 1.5156, 1.5156, 1.5156, 1.5156, 1.5156
13.9737, 1.99766, 1.50798, 1.50798, 1.99941, 0.489674, 1.50798, 0, 1.50798, 1.50798, 1.50798, 1.50798, 1.50798, 1.50798, 1.50798, 1.50798, 1.50798, 1.50798, 1.50798, 1.50798, 1.50798, 1.50798, 1.50798, 1.50798, 1.50798, 1.50798, 1.50798, 1.50798
13.9816, 2.99751, 1.50808, 1.50807, 2.23551, 1.48943, 1.50807, 0, 1.50807, 1.50807, 1.50807, 1.50807, 1.50807, 1.50807, 1.50807, 1.50807, 1.50807, 1.50807, 1.50807, 1.50807, 1.50807, 1.50807, 1.50807, 1.50807, 1.50808, 1.50807, 1.50807, 1.50807
13.9895, 1.99752, 1.50477, 1.50477, 1.99938, 0.492747, 1.50477, 0, 1.50477, 1.50477, 1.50477, 1.50477, 1.50477, 1.50477, 1.50477, 1.50477, 1.50477, 1.50477, 1.50477, 1.50477, 1.50477, 1.50477, 1.50477, 1.50477, 1.50477, 1.50477, 1.50477, 1.50477
13.9973, 2.78265, 1.49845, 1.49845, 2.18693, 1.2842, 1.49845, 0, 1.49845, 1.49845, 1.49845, 1.49845, 1.49845, 1.49845, 1.49845, 1.49845, 1.49845, 1.49845, 1.49845, 1.49845, 1.49845, 1.49845, 1.49845, 1.49845, 1.49845, 1.49845, 1.49845, 1.49845
14.0052, 0.322677, 1.49063, 1.49063, 1.52403, -1.16796, 1.49063, 0, 1.49063, 1.49063, 1.49063, 1.49063, 1.49063, 1.49063, 1.49063, 1.49063, 1.49063, 1.49063, 1.49063, 1.49063, 1.49063, 1.49063, 1.49063, 1.49063, 1.49063, 1.49063, 1.49063, 1.49063
14.013, 0.887484, 1.48284, 1.48284, 1.69926, -0.595352, 1.48284, 0, 1.48284, 1.48284, 1.48284, 1.48284, 1.48284, 1.48284, 1.48284, 1.48284, 1.48284, 1.48284, 1.48284, 1.48284, 1.48284, 1.48284, 1.48284, 1.48284, 1.48284, 1.48284, 1.48284, 1.48284
14.0209, 1.11252, 1.48305, 1.48305, 1.76423, -0.370534, 1.48305, 0, 1.48305, 1.48305, 1.48305, 1.48305, 1.48305, 1.48305, 1.48305, 1.48305, 1.48305, 1.48305, 1.48305, 1.48305, 1.48305, 1.48305, 1.48305, 1.48305, 1.48305, 1.48305, 1.48305, 1.48305
14.0287, 3.88278, 1.47982, 1.47981, 2.42544, 2.40296, 1.47981, 0, 1.47981, 1.47981, 1.47981, 1.47981, 1.47981, 1.47981, 1.47981, 1.47981, 1.47981, 1.47981, 1.47981, 1.47981, 1.47981, 1.47981, 1.47981, 1.47981, 1.47982, 1.47981, 1.47981, 1.47981
14.0366, 1.99741, 1.47352, 1.47351, 1.99935, 0.523897, 1.47351, 0, 1.47351, 1.47351, 1.47351, 1.47351, 1.47351, 1.47351, 1.47351, 1.47351, 1.47351, 1.47351, 1.47351, 1.47351, 1.47351, 1.47351, 1.47351, 1.47351, 1.47352, 1.47351, 1.47351, 1.47351
14.0444, 0.119812, 1.4657, 1.4657, 1.45596, -1.34589, 1.4657, 0, 1.4657, 1.4657, 1.4657, 1.4657, 1.4657, 1.4657, 1.4657, 1.4657, 1.4657, 1.4657, 1.4657, 1.4657, 1.4657, 1.4657, 1.4657, 1.4657, 1.4657, 1.4657, 1.4657, 1.4657
14.0523, 3, 1.4579, 1.4579, 2.23607, 1.5421, 1.4579, 0, 1.4579, 1.4579, 1.4579, 1.4579, 1.4579, 1.4579, 1.4579, 1.4579, 1.4579, 1.4579, 1.4579, 1.4579, 1.4579, 1.4579, 1.4579, 1.4579, 1.4579, 1.4579, 1.4579, 1.4579
14.0602, 0.872986, 1.45806, 1.45805, 1.69499, -0.58507, 1.45805, 0, 1.45805, 1.45805, 1.45805, 1.45805, 1.45805, 1.45805, 1.45805, 1.45805, 1.45805, 1.45805, 1.45805, 1.45805, 1.45805, 1.45805, 1.45805, 1.45805, 1.45806, 1.45805, 1.45805, 1.45805
14.068, 1.12701, 1.45474, 1.45473, 1.76834, -0.327722, 1.45473, 0, 1.45473, 1.45473, 1.45473, 1.45473, 1.45473, 1.45473, 1.45473, 1.45473, 1.45473, 1.45473, 1.45473, 1.45473, 1.45473, 1.45473, 1.45473, 1.45473, 1.45474, 1.45473, 1.45473, 1.45473
14.0759, 3.86828, 1.44832, 1.44832, 2.42245, 2.41996, 1.44832, 0, 1.44832, 1.44832, 1.44832, 1.44832, 1.44832, 1.44832, 1.44832, 1.44832, 1.44832, 1.44832, 1.44832, 1.44832, 1.44832, 1.44832, 1.44832, 1.44832, 1.44832, 1.44832, 1.44832, 1.44832
14.0837, 1.13172, 1.44037, 1.44037, 1.76967, -0.308652, 1.44037, 0, 1.44037, 1.44037, 1.44037, 1.44037, 1.44037, 1.44037, 1.44037, 1.44037, 1.44037, 1.44037, 1.44037, 1.44037, 1.44037, 1.44037, 1.44037, 1.44037, 1.44037, 1.44037, 1.44037, 1.44037
14.0916, 1.86344, 1.43245, 1.43245, 1.96556, 0.430994, 1.43245, 0, 1.43245, 1.43245, 1.43245, 1.43245, 1.43245, 1.43245, 1.43245, 1.43245, 1.43245, 1.43245, 1.43245, 1.43245, 1.43245, 1.43245, 1.43245, 1.43245, 1.43245, 1.43245, 1.43245, 1.43245
14.0994, 5.99752, 1.43272, 1.43272, 2.82799, 4.5648, 1.43272, 0, 1.43272, 1.43272, 1.43272, 1.43272, 1.43272, 1.43272, 1.43272, 1.43272, 1.43272, 1.43272, 1.43272, 1.43272, 1.43272, 1.43272, 1.43272, 1.43272, 1.43272, 1.43272, 1.43272, 1.43272
14.1073, 0.997646, 1.42947, 1.42946, 1.73137, -0.431821, 1.42946, 0, 1.42946, 1.42946, 1.42946, 1.42946, 1.42946, 1.42946, 1.42946, 1.42946, 1.42946, 1.42946, 1.42946, 1.42946, 1.42946, 1.42946, 1.42946, 1.42946, 1.42947, 1.42946, 1.42946, 1.42946
14.1151, 1.14139, 1.42308, 1.42308, 1.7724, -0.28169, 1.42308, 0, 1.42308, 1.42308, 1.42308, 1.42308, 1.42308, 1.42308, 1.42308, 1.42308, 1.42308, 1.42308, 1.42308, 1.42308, 1.42308, 1.42308, 1.42308, 1.42308, 1.42308, 1.42308, 1.42308, 1.42308
14.123, 7.41512, 1.41514, 1.41514, 3.06841, 5.99998, 1.41514, 0, 1.41514, 1.41514, 1.41514, 1.41514, 1.41514, 1.41514, 1.41514, 1.41514, 1.41514, 1.41514, 1.41514, 1.41514, 1.41514, 1.41514, 1.41514, 1.41514, 1.41514, 1.41514, 1.41514, 1.41514
14.1309, 1.43631, 1.40722, 1.40722, 1.85373, 0.0290831, 1.40722, 0, 1.40722, 1.40722, 1.40722, 1.40722, 1.40722, 1.40722, 1.40722, 1.40722, 1.40722, 1.40722, 1.40722, 1.40722, 1.40722, 1.40722, 1.40722, 1.40722, 1.40722, 1.40722, 1.40722, 1.40722
14.1387, 1.84672, 1.40748, 1.40748, 1.9613, 0.439239, 1.40748, 0, 1.40748, 1.40748, 1.40748, 1.40748, 1.40748, 1.40748, 1.40748, 1.40748, 1.40748, 1.40748, 1.40748, 1.40748, 1.40748, 1.40748, 1.40748, 1.40748, 1.40748, 1.40748, 1.40748, 1.40748
14.1466, 3.99483, 1.40419, 1.40418, 2.44843, 2.59065, 1.40418, 0, 1.40418, 1.40418, 1.40418, 1.40418, 1.40418, 1.40418, 1.40418, 1.40418, 1.40418, 1.40418, 1.40418, 1.40418, 1.40418, 1.40418, 1.40418, 1.40418, 1.40419, 1.40418, 1.40418, 1.40418
14.1544, 2.99525, 1.39774, 1.39773, 2.23501, 1.59752, 1.39773, 0, 1.39773, 1.39773, 1.39773, 1.39773, 1.39773, 1.39773, 1.39773, 1.39773, 1.39773, 1.39773, 1.39773, 1.39773, 1.39773, 1.39773, 1.39773, 1.39773, 1.39774, 1.39773, 1.39773, 1.39773
14.1623, 2.15353, 1.38973, 1.38972, 2.03802, 0.763805, 1.38972, 0, 1.38972, 1.38972, 1.38972, 1.38972, 1.38972, 1.38972, 1.38972, 1.38972, 1.38972, 1.38972, 1.38972, 1.38972, 1.38972, 1.38972, 1.38972, 1.38972, 1.38973, 1.38972, 1.38972, 1.38972
14.1701, 0.15824, 1.38174, 1.38174, 1.4691, -1.2235, 1.38174, 0, 1.38174, 1.38174, 1.38174, 1.38174, 1.38174, 1.38174, 1.38174, 1.38174, 1.38174, 1.38174, 1.38174, 1.38174, 1.38174, 1.38174, 1.38174, 1.38174, 1.38174, 1.38174, 1.38174, 1.38174
14.178, 4.6741, 1.38209, 1.38209, 2.58343, 3.29201, 1.38209, 0, 1.38209, 1.38209, 1.38209, 1.38209, 1.38209, 1.38209, 1.38209, 1.38209, 1.38209, 1.38209, 1.38209, 1.38209, 1.38209, 1.38209, 1.38209, 1.38209, 1.38209, 1.38209, 1.38209, 1.38209
14.1858, 2.99504, 1.37886, 1.37886, 2.23496, 1.61618, 1.37886, 0, 1.37886, 1.37886, 1.37886, 1.37886, 1.37886, 1.37886, 1.37886, 1.37886, 1.37886, 1.37886, 1.37886, 1.37886, 1.37886, 1.37886, 1.37886, 1.37886, 1.37886, 1.37886, 1.37886, 1.37886
14.1937, 1.99484, 1.37245, 1.37244, 1.99871, 0.622391, 1.37244, 0, 1.37244, 1.37244, 1.37244, 1.37244, 1.37244, 1.37244, 1.37244, 1.37244, 1.37244, 1.37244, 1.37244, 1.37244, 1.37244, 1.37244, 1.37244, 1.37244, 1.37245, 1.37244, 1.37244, 1.37244
14.2016, 0.336018, 1.36446, 1.36445, 1.5284, -1.02844, 1.36445, 0, 1.36445, 1.36445, 1.36445, 1.36445, 1.36445, 1.36445, 1.36445, 1.36445, 1.36445, 1.36445, 1.36445, 1.36445, 1.36445, 1.36445, 1.36445, 1.36445, 1.36446, 1.36445, 1.36445, 1.36445
14.2094, 0.827261, 1.35649, 1.35649, 1.68145, -0.529227, 1.35649, 0, 1.35649, 1.35649, 1.35649, 1.35649, 1.35649, 1.35649, 1.35649, 1.35649, 1.35649, 1.35649, 1.35649, 1.35649, 1.35649, 1.35649, 1.35649, 1.35649, 1.35649, 1.35649, 1.35649, 1.35649
14.2173, 1.17274, 1.35686, 1.35686, 1.78122, -0.184119, 1.35686, 0, 1.35686, 1.35686, 1.35686, 1.35686, 1.35686, 1.35686, 1.35686, 1.35686, 1.35686, 1.35686, 1.35686, 1.35686, 1.35686, 1.35686, 1.35686, 1.35686, 1.35686, 1.35686, 1.35686, 1.35686
14.2251, 2.64511, 1.35364, 1.35363, 2.15525, 1.29147, 1.35363, 0, 1.35363, 1.35363, 1.35363, 1.35363, 1.35363, 1.35363, 1.35363, 1.35363, 1.35363, 1.35363, 1.35363, 1.35363, 1.35363, 1.35363, 1.35363, 1.35363, 1.35364, 1.35363, 1.35363, 1.35363
14.233, 0.354895, 1.34721, 1.34721, 1.53457, -0.992319, 1.34721, 0, 1.34721, 1.34721, 1.34721, 1.34721, 1.34721, 1.34721, 1.34721, 1.34721, 1.34721, 1.34721, 1.34721, 1.34721, 1.34721, 1.34721, 1.34721, 1.34721, 1.34721, 1.34721, 1.34721, 1.34721
14.2408, 1.8176, 1.33921, 1.33921, 1.95387, 0.478384, 1.33921, 0, 1.33921, 1.33921, 1.33921, 1.33921, 1.33921, 1.33921, 1.33921, 1.33921, 1.33921, 1.33921, 1.33921, 1.33921, 1.33921, 1.33921, 1.33921, 1.33921, 1.33921, 1.33921, 1.33921, 1.33921
14.2487, 2.81314, 1.33123, 1.33123, 2.19389, 1.4819, 1.33123, 0, 1.33123, 1.33123, 1.33123, 1.33123, 1.33123, 1.33123, 1.33123, 1.33123, 1.33123, 1.33123, 1.33123, 1.33123, 1.33123, 1.33123, 1.33123, 1.33123, 1.33123, 1.33123, 1.33123, 1.33123
14.2565, 5.62041, 1.33167, 1.33167, 2.76051, 4.28874, 1.33167, 0, 1.33167, 1.33167, 1.33167, 1.33167, 1.33167, 1.33167, 1.33167, 1.33167, 1.33167, 1.33167, 1.33167, 1.33167, 1.33167, 1.33167, 1.33167, 1.33167, 1.33167, 1.33167, 1.33167, 1.33167
14.2644, 4.17971, 1.32851, 1.32851, 2.4859, 2.8512, 1.32851, 0, 1.32851, 1.32851, 1.32851, 1.32851, 1.32851, 1.32851, 1.32851, 1.32851, 1.32851, 1.32851, 1.32851, 1.32851, 1.32851, 1.32851, 1.32851, 1.32851, 1.32851, 1.32851, 1.32851, 1.32851
14.2723, 2.3772, 1.32213, 1.32213, 2.09218, 1.05507, 1.32213, 0, 1.32213, 1.32213, 1.32213, 1.32213, 1.32213, 1.32213, 1.32213, 1.32213, 1.32213, 1.32213, 1.32213, 1.32213, 1.32213, 1.32213, 1.32213, 1.32213, 1.32213, 1.32213, 1.32213, 1.32213
14.2801, 3.8031, 1.31416, 1.31416, 2.40896, 2.48894, 1.31416, 0, 1.31416, 1.31416, 1.31416, 1.31416, 1.31416, 1.31416, 1.31416, 1.31416, 1.31416, 1.31416, 1.31416, 1.31416, 1.31416, 1.31416, 1.31416, 1.31416, 1.31416, 1.31416, 1.31416, 1.31416
14.288, 2.38885, 1.30621, 1.30621, 2.09496, 1.08263, 1.30621, 0, 1.30621, 1.30621, 1.30621, 1.30621, 1.30621, 1.30621, 1.30621, 1.30621, 1.30621, 1.30621, 1.30621, 1.30621, 1.30621, 1.30621, 1.30621, 1.30621, 1.30621, 1.30621, 1.30621, 1.30621
14.2958, 1, 1.30674, 1.30674, 1.73205, -0.306741, 1.30674, 0, 1.30674, 1.30674, 1.30674, 1.30674, 1.30674, 1.30674, 1.30674, 1.30674, 1.30674, 1.30674, 1.30674, 1.30674, 1.30674, 1.30674, 1.30674, 1.30674, 1.30674, 1.30674, 1.30674, 1.30674
14.3037, 3.59658, 1.30364, 1.30363, 2.36571, 2.29295, 1.30363, 0, 1.30363, 1.30363, 1.30363, 1.30363, 1.30363, 1.30363, 1.30363, 1.30363, 1.30363, 1.30363, 1.30363, 1.30363, 1.30363, 1.30363, 1.30363, 1.30363, 1.30364, 1.30363, 1.30363, 1.30363
14.3115, 2.19933, 1.29729, 1.29729, 2.04923, 0.902037, 1.29729, 0, 1.29729, 1.29729, 1.29729, 1.29729, 1.29729, 1.29729, 1.29729, 1.29729, 1.29729, 1.29729, 1.29729, 1.29729, 1.29729, 1.29729, 1.29729, 1.29729, 1.29729, 1.29729, 1.29729, 1.29729
14.3194, 4.37831, 1.28935, 1.28935, 2.52553, 3.08896, 1.28935, 0, 1.28935, 1.28935, 1.28935, 1.28935, 1.28935, 1.28935, 1.28935, 1.28935, 1.28935, 1.28935, 1.28935, 1.28935, 1.28935, 1.28935, 1.28935, 1.28935, 1.28935, 1.28935, 1.28935, 1.28935
14.3272, 0.825774, 1.28143, 1.28143, 1.681, -0.455659, 1.28143, 0, 1.28143, 1.28143, 1.28143, 1.28143, 1.28143, 1.28143, 1.28143, 1.28143, 1.28143, 1.28143, 1.28143, 1.28143, 1.28143, 1.28143, 1.28143, 1.28143, 1.28143, 1.28143, 1.28143, 1.28143
14.3351, 2.36617, 1.28214, 1.28214, 2.08954, 1.08403, 1.28214, 0, 1.28214, 1.28214, 1.28214, 1.28214, 1.28214, 1.28214, 1.28214, 1.28214, 1.28214, 1.28214, 1.28214, 1.28214, 1.28214, 1.28214, 1.28214, 1.28214, 1.28214, 1.28214, 1.28214, 1.28214
14.343, 0.633829, 1.27913, 1.27913, 1.62291, -0.645304, 1.27913, 0, 1.27913, 1.27913, 1.27913, 1.27913, 1.27913, 1.27913, 1.27913, 1.27913, 1.27913, 1.27913, 1.27913, 1.27913, 1.27913, 1.27913, 1.27913, 1.27913, 1.27913, 1.27913, 1.27913, 1.27913
14.3508, 1.78389, 1.2728, 1.2728, 1.94522, 0.511087, 1.2728, 0, 1.2728, 1.2728, 1.2728, 1.2728, 1.2728, 1.2728, 1.2728, 1.2728, 1.2728, 1.2728, 1.2728, 1.2728, 1.2728, 1.2728, 1.2728, 1.2728, 1.2728, 1.2728, 1.2728, 1.2728
14.3587, 0.997646, 1.26483, 1.26483, 1.73137, -0.267189, 1.26483, 0, 1.26483, 1.26483, 1.26483, 1.26483, 1.26483, 1.26483, 1.26483, 1.26483, 1.26483, 1.26483, 1.26483, 1.26483, 1.26483, 1.26483, 1.26483, 1.26483, 1.26483, 1.26483, 1.26483, 1.26483
14.3665, 1.99755, 1.25689, 1.25689, 1.99939, 0.740659, 1.25689, 0, 1.25689, 1.25689, 1.25689, 1.25689, 1.25689, 1.25689, 1.25689, 1.25689, 1.25689, 1.25689, 1.25689, 1.25689, 1.25689, 1.25689, 1.25689, 1.25689, 1.25689, 1.25689, 1.25689, 1.25689
14.3744, 0.220914, 1.259, 1.259, 1.49027, -1.03809, 1.259, 0, 1.259, 1.259, 1.259, 1.259, 1.259, 1.259, 1.259, 1.259, 1.259, 1.259, 1.259, 1.259, 1.259, 1.259, 1.259, 1.259, 1.259, 1.259, 1.259, 1.259
14.3822, 3, 1.25754, 1.25754, 2.23607, 1.74246, 1.25754, 0, 1.25754, 1.25754, 1.25754, 1.25754, 1.25754, 1.25754, 1.25754, 1.25754, 1.25754, 1.25754, 1.25754, 1.25754, 1.25754, 1.25754, 1.25754, 1.25754, 1.25754, 1.25754, 1.25754, 1.25754
14.3901, 0, 1.25283, 1.25283, 1.41421, -1.25283, 1.25283, 0, 1.25283, 1.25283, 1.25283, 1.25283, 1.25283, 1.25283, 1.25283, 1.25283, 1.25283, 1.25283, 1.25283, 1.25283, 1.25283, 1.25283, 1.25283, 1.25283, 1.25283, 1.25283, 1.25283, 1.25283
14.3979, 2, 1.24651, 1.24651, 2, 0.753489, 1.24651, 0, 1.24651, 1.24651, 1.24651, 1.24651, 1.24651, 1.24651, 1.24651, 1.24651, 1.24651, 1.24651, 1.24651, 1.24651, 1.24651, 1.24651, 1.24651, 1.24651, 1.24651, 1.24651, 1.24651, 1.24651
14.4058, 0, 1.2402, 1.2402, 1.41421, -1.2402, 1.2402, 0, 1.2402, 1.2402, 1.2402, 1.2402, 1.2402, 1.2402, 1.2402, 1.2402, 1.2402, 1.2402, 1.2402, 1.2402, 1.2402, 1.2402, 1.2402, 1.2402, 1.2402, 1.2402, 1.2402, 1.2402
14.4137, 4.52918, 1.24154, 1.24154, 2.55523, 3.28764, 1.24154, 0, 1.24154, 1.24154, 1.24154, 1.24154, 1.24154, 1.24154, 1.24154, 1.24154, 1.24154, 1.24154, 1.24154, 1.24154, 1.24154, 1.24154, 1.24154, 1.24154, 1.24154, 1.24154, 1.24154, 1.24154
14.4215, 2.2329, 1.23982, 1.23982, 2.0574, 0.993085, 1.23982, 0, 1.23982, 1.23982, 1.23982, 1.23982, 1.23982, 1.23982, 1.23982, 1.23982, 1.23982, 1.23982, 1.23982, 1.23982, 1.23982, 1.23982, 1.23982, 1.23982, 1.23982, 1.23982, 1.23982, 1.23982
14.4294, 2.75762, 1.23533, 1.23533, 2.1812, 1.52229, 1.23533, 0, 1.23533, 1.23533, 1.23533, 1.23533, 1.23533, 1.23533, 1.23533, 1.23533, 1.23533, 1.23533, 1.23533, 1.23533, 1.23533, 1.23533, 1.23533, 1.23533, 1.23533, 1.23533, 1.23533, 1.23533
14.4372, 1.4803, 1.22947, 1.22947, 1.86556, 0.250824, 1.22947, 0, 1.22947, 1.22947, 1.22947, 1.22947, 1.22947, 1.22947, 1.22947, 1.22947, 1.22947, 1.22947, 1.22947, 1.22947, 1.22947, 1.22947, 1.22947, 1.22947, 1.22947, 1.22947, 1.22947, 1.22947
14.4451, 3, 1.22363, 1.22363, 2.23607, 1.77637, 1.22363, 0, 1.22363, 1.22363, 1.22363, 1.22363, 1.22363, 1.22363, 1.22363, 1.22363, 1.22363, 1.22363, 1.22363, 1.22363, 1.22363, 1.22363, 1.22363, 1.22363, 1.22363, 1.22363, 1.22363, 1.22363
14.4529, 0.752664, 1.22444, 1.22443, 1.65912, -0.471773, 1.22443, 0, 1.22443, 1.22443, 1.22443, 1.22443, 1.22443, 1.22443, 1.22443, 1.22443, 1.22443, 1.22443, 1.22443, 1.22443, 1.22443, 1.22443, 1.22443, 1.22443, 1.22444, 1.22443, 1.22443, 1.22443
14.4608, 4.49789, 1.22252, 1.22252, 2.5491, 3.27538, 1.22252, 0, 1.22252, 1.22252, 1.22252, 1.22252, 1.22252, 1.22252, 1.22252, 1.22252, 1.22252, 1.22252, 1.22252, 1.22252, 1.22252, 1.22252, 1.22252, 1.22252, 1.22252, 1.22252, 1.22252, 1.22252
14.4686, 3.74944, 1.21811, 1.21811, 2.3978, 2.53133, 1.21811, 0, 1.21811, 1.21811, 1.21811, 1.21811, 1.21811, 1.21811, 1.21811, 1.21811, 1.21811, 1.21811, 1.21811, 1.21811, 1.21811, 1.21811, 1.21811, 1.21811, 1.21811, 1.21811, 1.21811, 1.21811
14.4765, 3.74538, 1.21248, 1.21248, 2.39695, 2.5329, 1.21248, 0, 1.21248, 1.21248, 1.21248, 1.21248, 1.21248, 1.21248, 1.21248, 1.21248, 1.21248, 1.21248, 1.21248, 1.21248, 1.21248, 1.21248, 1.21248, 1.21248, 1.21248, 1.21248, 1.21248, 1.21248
14.4843, 1.99749, 1.20686, 1.20686, 1.99937, 0.790631, 1.20686, 0, 1.20686, 1.20686, 1.20686, 1.20686, 1.20686, 1.20686, 1.20686, 1.20686, 1.20686, 1.20686, 1.20686, 1.20686, 1.20686, 1.20686, 1.20686, 1.20686, 1.20686, 1.20686, 1.20686, 1.20686
14.4922, 2.73792, 1.20722, 1.20721, 2.17668, 1.5307, 1.20721, 0, 1.20721, 1.20721, 1.20721, 1.20721, 1.20721, 1.20721, 1.20721, 1.20721, 1.20721, 1.20721, 1.20721, 1.20721, 1.20721, 1.20721, 1.20721, 1.20721, 1.20722, 1.20721, 1.20721, 1.20721
14.5001, 2.51921, 1.20516, 1.20516, 2.12584, 1.31404, 1.20516, 0, 1.20516, 1.20516, 1.20516, 1.20516, 1.20516, 1.20516, 1.20516, 1.20516, 1.20516, 1.20516, 1.20516, 1.20516, 1.20516, 1.20516, 1.20516, 1.20516, 1.20516, 1.20516, 1.20516, 1.20516
14.5079, 3, 1.2009, 1.2009, 2.23607, 1.7991, 1.2009, 0, 1.2009, 1.2009, 1.2009, 1.2009, 1.2009, 1.2009, 1.2009, 1.2009, 1.2009, 1.2009, 1.2009, 1.2009, 1.2009, 1.2009, 1.2009, 1.2009, 1.2009, 1.2009, 1.2009, 1.2009
14.5158, 1, 1.19555, 1.19555, 1.73205, -0.195549, 1.19555, 0, 1.19555, 1.19555, 1.19555, 1.19555, 1.19555, 1.19555, 1.19555, 1.19555, 1.19555, 1.19555, 1.19555, 1.19555, 1.19555, 1.19555, 1.19555, 1.19555, 1.19555, 1.19555, 1.19555, 1.19555
14.5236, 2.73089, 1.19021, 1.1902, 2.17506, 1.54068, 1.1902, 0, 1.1902, 1.1902, 1.1902, 1.1902, 1.1902, 1.1902, 1.1902, 1.1902, 1.1902, 1.1902, 1.1902, 1.1902, 1.1902, 1.1902, 1.1902, 1.1902, 1.19021, 1.1902, 1.1902, 1.1902
14.5315, 2.26911, 1.19002, 1.19001, 2.06618, 1.0791, 1.19001, 0, 1.19001, 1.19001, 1.19001, 1.19001, 1.19001, 1.19001, 1.19001, 1.19001, 1.19001, 1.19001, 1.19001, 1.19001, 1.19001, 1.19001, 1.19001, 1.19001, 1.19002, 1.19001, 1.19001, 1.19001
14.5393, 1.7259, 1.18774, 1.18774, 1.93026, 0.538156, 1.18774, 0, 1.18774, 1.18774, 1.18774, 1.18774, 1.18774, 1.18774, 1.18774, 1.18774, 1.18774, 1.18774, 1.18774, 1.18774, 1.18774, 1.18774, 1.18774, 1.18774, 1.18774, 1.18774, 1.18774, 1.18774
14.5472, 2.2741, 1.18354, 1.18354, 2.06739, 1.09056, 1.18354, 0, 1.18354, 1.18354, 1.18354, 1.18354, 1.18354, 1.18354, 1.18354, 1.18354, 1.18354, 1.18354, 1.18354, 1.18354, 1.18354, 1.18354, 1.18354, 1.18354, 1.18354, 1.18354, 1.18354, 1.18354
14.555, 0, 1.17838, 1.17838, 1.41421, -1.17838, 1.17838, 0, 1.17838, 1.17838, 1.17838, 1.17838, 1.17838, 1.17838, 1.17838, 1.17838, 1.17838, 1.17838, 1.17838, 1.17838, 1.17838, 1.17838, 1.17838, 1.17838, 1.17838, 1.17838, 1.17838, 1.17838
14.5629, 0, 1.17324, 1.17323, 1.41421, -1.17324, 1.17323, 0, 1.17323, 1.17323, 1.17323, 1.17323, 1.17323, 1.17323, 1.17323, 1.17323, 1.17323, 1.17323, 1.17323, 1.17323, 1.17323, 1.17323, 1.17323, 1.17323, 1.17324, 1.17323, 1.17323, 1.17323
14.5708, 1.43296, 1.17257, 1.17257, 1.85283, 0.260387, 1.17257, 0, 1.17257, 1.17257, 1.17257, 1.17257, 1.17257, 1.17257, 1.17257, 1.17257, 1.17257, 1.17257, 1.17257, 1.17257, 1.17257, 1.17257, 1.17257, 1.17257, 1.17257, 1.17257, 1.17257, 1.17257
