   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_154.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
16.5244, 0.111249, 0.420148, 0.415349, 1.45301, -0.308899, 0.415349, 0, 0.415349, 0.415349, 0.415349, 0.415349, 0.415349, 0.415349, 0.415349, 0.415349, 0.415349, 0.415349, 0.415349, 0.415349, 0.415349, 0.415349, 0.415349, 0.415349, 0.415349, 0.415349, 0.415351, 0.415349, 0.420146, 0.415349, 0.415349
16.5323, 1.88875, 0.418978, 0.414112, 1.97199, 1.46977, 0.414112, 0, 0.414112, 0.414112, 0.414112, 0.414112, 0.414112, 0.414112, 0.414112, 0.414112, 0.414112, 0.414112, 0.414112, 0.414112, 0.414112, 0.414112, 0.414112, 0.414112, 0.414112, 0.414112, 0.414113, 0.414112, 0.418976, 0.414112, 0.414112
16.5401, 0.106541, 0.417811, 0.412876, 1.45139, -0.31127, 0.412876, 0, 0.412876, 0.412876, 0.412876, 0.412876, 0.412876, 0.412876, 0.412876, 0.412876, 0.412876, 0.412876, 0.412876, 0.412876, 0.412876, 0.412876, 0.412876, 0.412876, 0.412876, 0.412876, 0.412878, 0.412876, 0.417809, 0.412876, 0.412876
16.548, 1.99733, 0.42023, 0.415226, 1.99933, 1.5771, 0.415226, 0, 0.415226, 0.415226, 0.415226, 0.415226, 0.415226, 0.415226, 0.415226, 0.415226, 0.415226, 0.415226, 0.415226, 0.415226, 0.415226, 0.415226, 0.415226, 0.415226, 0.415226, 0.415226, 0.415227, 0.415226, 0.420228, 0.415226, 0.415226
16.5558, 1.89613, 0.421041, 0.415966, 1.97386, 1.47509, 0.415966, 0, 0.415966, 0.415966, 0.415966, 0.415966, 0.415966, 0.415966, 0.415966, 0.415966, 0.415966, 0.415966, 0.415966, 0.415966, 0.415966, 0.415966, 0.415966, 0.415966, 0.415966, 0.415966, 0.415968, 0.415966, 0.421039, 0.415966, 0.415966
16.5637, 1, 0.420429, 0.415282, 1.73205, 0.579571, 0.415282, 0, 0.415282, 0.415282, 0.415282, 0.415282, 0.415282, 0.415282, 0.415282, 0.415282, 0.415282, 0.415282, 0.415282, 0.415282, 0.415282, 0.415282, 0.415282, 0.415282, 0.415282, 0.415282, 0.415284, 0.415282, 0.420427, 0.415282, 0.415282
16.5715, 0.0971259, 0.419108, 0.413888, 1.44815, -0.321982, 0.413888, 0, 0.413888, 0.413888, 0.413888, 0.413888, 0.413888, 0.413888, 0.413888, 0.413888, 0.413888, 0.413888, 0.413888, 0.413888, 0.413888, 0.413888, 0.413888, 0.413888, 0.413888, 0.413888, 0.41389, 0.413888, 0.419106, 0.413888, 0.413888
16.5794, 1.90287, 0.41779, 0.412496, 1.97557, 1.48508, 0.412496, 0, 0.412496, 0.412496, 0.412496, 0.412496, 0.412496, 0.412496, 0.412496, 0.412496, 0.412496, 0.412496, 0.412496, 0.412496, 0.412496, 0.412496, 0.412496, 0.412496, 0.412496, 0.412496, 0.412498, 0.412496, 0.417788, 0.412496, 0.412496
16.5872, 0, 0.420133, 0.414764, 1.41421, -0.420133, 0.414764, 0, 0.414764, 0.414764, 0.414764, 0.414764, 0.414764, 0.414764, 0.414764, 0.414764, 0.414764, 0.414764, 0.414764, 0.414764, 0.414764, 0.414764, 0.414764, 0.414764, 0.414764, 0.414764, 0.414766, 0.414764, 0.420131, 0.414764, 0.414764
16.5951, 0.179474, 0.420931, 0.415485, 1.4763, -0.241456, 0.415485, 0, 0.415485, 0.415485, 0.415485, 0.415485, 0.415485, 0.415485, 0.415485, 0.415485, 0.415485, 0.415485, 0.415485, 0.415485, 0.415485, 0.415485, 0.415485, 0.415485, 0.415485, 0.415485, 0.415487, 0.415485, 0.420929, 0.415485, 0.415485
16.6029, 1.90774, 0.420345, 0.414822, 1.9768, 1.4874, 0.414822, 0, 0.414822, 0.414822, 0.414822, 0.414822, 0.414822, 0.414822, 0.414822, 0.414822, 0.414822, 0.414822, 0.414822, 0.414822, 0.414822, 0.414822, 0.414822, 0.414822, 0.414822, 0.414822, 0.414824, 0.414822, 0.420343, 0.414822, 0.414822
16.6107, 0.912785, 0.41907, 0.413468, 1.70669, 0.493715, 0.413468, 0, 0.413468, 0.413468, 0.413468, 0.413468, 0.413468, 0.413468, 0.413468, 0.413468, 0.413468, 0.413468, 0.413468, 0.413468, 0.413468, 0.413468, 0.413468, 0.413468, 0.413468, 0.413468, 0.41347, 0.413468, 0.419068, 0.413468, 0.413468
16.6186, 0, 0.417798, 0.412116, 1.41421, -0.417798, 0.412116, 0, 0.412116, 0.412116, 0.412116, 0.412116, 0.412116, 0.412116, 0.412116, 0.412116, 0.412116, 0.412116, 0.412116, 0.412116, 0.412116, 0.412116, 0.412116, 0.412116, 0.412116, 0.412116, 0.412118, 0.412116, 0.417797, 0.412116, 0.412116
16.6264, 1, 0.419815, 0.414051, 1.73205, 0.580185, 0.414051, 0, 0.414051, 0.414051, 0.414051, 0.414051, 0.414051, 0.414051, 0.414051, 0.414051, 0.414051, 0.414051, 0.414051, 0.414051, 0.414051, 0.414051, 0.414051, 0.414051, 0.414051, 0.414051, 0.414053, 0.414051, 0.419813, 0.414051, 0.414051
16.6343, 2.15469, 0.420365, 0.414519, 2.0383, 1.73432, 0.414519, 0, 0.414519, 0.414519, 0.414519, 0.414519, 0.414519, 0.414519, 0.414519, 0.414519, 0.414519, 0.414519, 0.414519, 0.414519, 0.414519, 0.414519, 0.414519, 0.414519, 0.414519, 0.414519, 0.414521, 0.414519, 0.420363, 0.414519, 0.414519
16.6421, 2.84531, 0.419599, 0.413669, 2.20121, 2.42572, 0.413669, 0, 0.413669, 0.413669, 0.413669, 0.413669, 0.413669, 0.413669, 0.413669, 0.413669, 0.413669, 0.413669, 0.413669, 0.413669, 0.413669, 0.413669, 0.413669, 0.413669, 0.413669, 0.413669, 0.413671, 0.413669, 0.419598, 0.413669, 0.413669
16.65, 0.0723847, 0.418178, 0.412162, 1.43958, -0.345793, 0.412162, 0, 0.412162, 0.412162, 0.412162, 0.412162, 0.412162, 0.412162, 0.412162, 0.412162, 0.412162, 0.412162, 0.412162, 0.412162, 0.412162, 0.412162, 0.412162, 0.412162, 0.412162, 0.412162, 0.412164, 0.412162, 0.418176, 0.412162, 0.412162
16.6578, 0.927615, 0.416761, 0.410658, 1.71103, 0.510854, 0.410658, 0, 0.410658, 0.410658, 0.410658, 0.410658, 0.410658, 0.410658, 0.410658, 0.410658, 0.410658, 0.410658, 0.410658, 0.410658, 0.410658, 0.410658, 0.410658, 0.410658, 0.410658, 0.410658, 0.41066, 0.410658, 0.416759, 0.410658, 0.410658
16.6657, 0, 0.418693, 0.412501, 1.41421, -0.418693, 0.412501, 0, 0.412501, 0.412501, 0.412501, 0.412501, 0.412501, 0.412501, 0.412501, 0.412501, 0.412501, 0.412501, 0.412501, 0.412501, 0.412501, 0.412501, 0.412501, 0.412501, 0.412501, 0.412501, 0.412503, 0.412501, 0.418691, 0.412501, 0.412501
16.6735, 0.0654113, 0.419226, 0.412945, 1.43715, -0.353815, 0.412945, 0, 0.412945, 0.412945, 0.412945, 0.412945, 0.412945, 0.412945, 0.412945, 0.412945, 0.412945, 0.412945, 0.412945, 0.412945, 0.412945, 0.412945, 0.412945, 0.412945, 0.412945, 0.412945, 0.412947, 0.412945, 0.419224, 0.412945, 0.412945
16.6814, 1.99755, 0.41849, 0.412118, 1.99939, 1.57906, 0.412118, 0, 0.412118, 0.412118, 0.412118, 0.412118, 0.412118, 0.412118, 0.412118, 0.412118, 0.412118, 0.412118, 0.412118, 0.412118, 0.412118, 0.412118, 0.412118, 0.412118, 0.412118, 0.412118, 0.41212, 0.412118, 0.418489, 0.412118, 0.412118
16.6892, 0.937035, 0.417124, 0.410659, 1.71378, 0.519912, 0.410659, 0, 0.410659, 0.410659, 0.410659, 0.410659, 0.410659, 0.410659, 0.410659, 0.410659, 0.410659, 0.410659, 0.410659, 0.410659, 0.410659, 0.410659, 0.410659, 0.410659, 0.410659, 0.410659, 0.410661, 0.410659, 0.417122, 0.410659, 0.410659
16.6971, 1, 0.415761, 0.409202, 1.73205, 0.584239, 0.409202, 0, 0.409202, 0.409202, 0.409202, 0.409202, 0.409202, 0.409202, 0.409202, 0.409202, 0.409202, 0.409202, 0.409202, 0.409202, 0.409202, 0.409202, 0.409202, 0.409202, 0.409202, 0.409202, 0.409204, 0.409202, 0.415759, 0.409202, 0.409202
16.7049, 2, 0.417367, 0.410713, 2, 1.58263, 0.410713, 0, 0.410713, 0.410713, 0.410713, 0.410713, 0.410713, 0.410713, 0.410713, 0.410713, 0.410713, 0.410713, 0.410713, 0.410713, 0.410713, 0.410713, 0.410713, 0.410713, 0.410713, 0.410713, 0.410715, 0.410713, 0.417365, 0.410713, 0.410713
16.7127, 1, 0.417659, 0.410908, 1.73205, 0.582341, 0.410908, 0, 0.410908, 0.410908, 0.410908, 0.410908, 0.410908, 0.410908, 0.410908, 0.410908, 0.410908, 0.410908, 0.410908, 0.410908, 0.410908, 0.410908, 0.410908, 0.410908, 0.410908, 0.410908, 0.41091, 0.410908, 0.417658, 0.410908, 0.410908
16.7206, 2, 0.416758, 0.409908, 2, 1.58324, 0.409908, 0, 0.409908, 0.409908, 0.409908, 0.409908, 0.409908, 0.409908, 0.409908, 0.409908, 0.409908, 0.409908, 0.409908, 0.409908, 0.409908, 0.409908, 0.409908, 0.409908, 0.409908, 0.409908, 0.40991, 0.409908, 0.416756, 0.409908, 0.409908
16.7284, 0, 0.415263, 0.408313, 1.41421, -0.415263, 0.408313, 0, 0.408313, 0.408313, 0.408313, 0.408313, 0.408313, 0.408313, 0.408313, 0.408313, 0.408313, 0.408313, 0.408313, 0.408313, 0.408313, 0.408313, 0.408313, 0.408313, 0.408313, 0.408313, 0.408315, 0.408313, 0.415261, 0.408313, 0.408313
16.7363, 1.04611, 0.413772, 0.40672, 1.74531, 0.632336, 0.40672, 0, 0.40672, 0.40672, 0.40672, 0.40672, 0.40672, 0.40672, 0.40672, 0.40672, 0.40672, 0.40672, 0.40672, 0.40672, 0.40672, 0.40672, 0.40672, 0.40672, 0.40672, 0.40672, 0.406722, 0.40672, 0.41377, 0.40672, 0.40672
16.7441, 1.95389, 0.415303, 0.408148, 1.98844, 1.53859, 0.408148, 0, 0.408148, 0.408148, 0.408148, 0.408148, 0.408148, 0.408148, 0.408148, 0.408148, 0.408148, 0.408148, 0.408148, 0.408148, 0.408148, 0.408148, 0.408148, 0.408148, 0.408148, 0.408148, 0.408149, 0.408148, 0.415301, 0.408148, 0.408148
16.752, 0, 0.415582, 0.408322, 1.41421, -0.415582, 0.408322, 0, 0.408322, 0.408322, 0.408322, 0.408322, 0.408322, 0.408322, 0.408322, 0.408322, 0.408322, 0.408322, 0.408322, 0.408322, 0.408322, 0.408322, 0.408322, 0.408322, 0.408322, 0.408322, 0.408324, 0.408322, 0.41558, 0.408322, 0.408322
16.7598, 1, 0.414712, 0.407344, 1.73205, 0.585288, 0.407344, 0, 0.407344, 0.407344, 0.407344, 0.407344, 0.407344, 0.407344, 0.407344, 0.407344, 0.407344, 0.407344, 0.407344, 0.407344, 0.407344, 0.407344, 0.407344, 0.407344, 0.407344, 0.407344, 0.407346, 0.407344, 0.41471, 0.407344, 0.407344
16.7677, 2.07238, 0.413269, 0.405794, 2.01802, 1.65912, 0.405794, 0, 0.405794, 0.405794, 0.405794, 0.405794, 0.405794, 0.405794, 0.405794, 0.405794, 0.405794, 0.405794, 0.405794, 0.405794, 0.405794, 0.405794, 0.405794, 0.405794, 0.405794, 0.405794, 0.405796, 0.405794, 0.413268, 0.405794, 0.405794
16.7755, 1.92762, 0.411832, 0.404246, 1.98182, 1.51578, 0.404246, 0, 0.404246, 0.404246, 0.404246, 0.404246, 0.404246, 0.404246, 0.404246, 0.404246, 0.404246, 0.404246, 0.404246, 0.404246, 0.404246, 0.404246, 0.404246, 0.404246, 0.404246, 0.404246, 0.404248, 0.404246, 0.41183, 0.404246, 0.404246
16.7834, 1.03173, 0.413065, 0.405367, 1.74119, 0.618665, 0.405367, 0, 0.405367, 0.405367, 0.405367, 0.405367, 0.405367, 0.405367, 0.405367, 0.405367, 0.405367, 0.405367, 0.405367, 0.405367, 0.405367, 0.405367, 0.405367, 0.405367, 0.405367, 0.405367, 0.405369, 0.405367, 0.413063, 0.405367, 0.405367
16.7912, 0.96827, 0.413123, 0.405311, 1.72287, 0.555147, 0.405311, 0, 0.405311, 0.405311, 0.405311, 0.405311, 0.405311, 0.405311, 0.405311, 0.405311, 0.405311, 0.405311, 0.405311, 0.405311, 0.405311, 0.405311, 0.405311, 0.405311, 0.405311, 0.405311, 0.405313, 0.405311, 0.413121, 0.405311, 0.405311
16.799, 0, 0.412097, 0.40417, 1.41421, -0.412097, 0.40417, 0, 0.40417, 0.40417, 0.40417, 0.40417, 0.40417, 0.40417, 0.40417, 0.40417, 0.40417, 0.40417, 0.40417, 0.40417, 0.40417, 0.40417, 0.40417, 0.40417, 0.40417, 0.40417, 0.404172, 0.40417, 0.412095, 0.40417, 0.40417
16.8069, 1.02478, 0.410534, 0.402489, 1.73919, 0.614243, 0.402489, 0, 0.402489, 0.402489, 0.402489, 0.402489, 0.402489, 0.402489, 0.402489, 0.402489, 0.402489, 0.402489, 0.402489, 0.402489, 0.402489, 0.402489, 0.402489, 0.402489, 0.402489, 0.402489, 0.402491, 0.402489, 0.410532, 0.402489, 0.402489
16.8147, 1.01935, 0.408977, 0.400812, 1.73763, 0.610371, 0.400812, 0, 0.400812, 0.400812, 0.400812, 0.400812, 0.400812, 0.400812, 0.400812, 0.400812, 0.400812, 0.400812, 0.400812, 0.400812, 0.400812, 0.400812, 0.400812, 0.400812, 0.400812, 0.400812, 0.400814, 0.400812, 0.408975, 0.400812, 0.400812
16.8226, 1.9757, 0.410099, 0.401814, 1.99391, 1.5656, 0.401814, 0, 0.401814, 0.401814, 0.401814, 0.401814, 0.401814, 0.401814, 0.401814, 0.401814, 0.401814, 0.401814, 0.401814, 0.401814, 0.401814, 0.401814, 0.401814, 0.401814, 0.401814, 0.401814, 0.401816, 0.401814, 0.410097, 0.401814, 0.401814
16.8304, 0.980178, 0.41013, 0.401721, 1.72632, 0.570049, 0.401721, 0, 0.401721, 0.401721, 0.401721, 0.401721, 0.401721, 0.401721, 0.401721, 0.401721, 0.401721, 0.401721, 0.401721, 0.401721, 0.401721, 0.401721, 0.401721, 0.401721, 0.401721, 0.401721, 0.401723, 0.401721, 0.410128, 0.401721, 0.401721
16.8383, 1, 0.409148, 0.400614, 1.73205, 0.590852, 0.400614, 0, 0.400614, 0.400614, 0.400614, 0.400614, 0.400614, 0.400614, 0.400614, 0.400614, 0.400614, 0.400614, 0.400614, 0.400614, 0.400614, 0.400614, 0.400614, 0.400614, 0.400614, 0.400614, 0.400616, 0.400614, 0.409146, 0.400614, 0.400614
16.8461, 0.0123885, 0.407663, 0.399002, 1.41859, -0.395274, 0.399002, 0, 0.399002, 0.399002, 0.399002, 0.399002, 0.399002, 0.399002, 0.399002, 0.399002, 0.399002, 0.399002, 0.399002, 0.399002, 0.399002, 0.399002, 0.399002, 0.399002, 0.399002, 0.399002, 0.399004, 0.399002, 0.407661, 0.399002, 0.399002
16.854, 0.987611, 0.406183, 0.397394, 1.72847, 0.581428, 0.397394, 0, 0.397394, 0.397394, 0.397394, 0.397394, 0.397394, 0.397394, 0.397394, 0.397394, 0.397394, 0.397394, 0.397394, 0.397394, 0.397394, 0.397394, 0.397394, 0.397394, 0.397394, 0.397394, 0.397396, 0.397394, 0.406181, 0.397394, 0.397394
16.8618, 1.00768, 0.406986, 0.398065, 1.73427, 0.600695, 0.398065, 0, 0.398065, 0.398065, 0.398065, 0.398065, 0.398065, 0.398065, 0.398065, 0.398065, 0.398065, 0.398065, 0.398065, 0.398065, 0.398065, 0.398065, 0.398065, 0.398065, 0.398065, 0.398065, 0.398067, 0.398065, 0.406984, 0.398065, 0.398065
16.8697, 0.992319, 0.406796, 0.397742, 1.72983, 0.585523, 0.397742, 0, 0.397742, 0.397742, 0.397742, 0.397742, 0.397742, 0.397742, 0.397742, 0.397742, 0.397742, 0.397742, 0.397742, 0.397742, 0.397742, 0.397742, 0.397742, 0.397742, 0.397742, 0.397742, 0.397744, 0.397742, 0.406794, 0.397742, 0.397742
16.8775, 0, 0.405685, 0.396496, 1.41421, -0.405685, 0.396496, 0, 0.396496, 0.396496, 0.396496, 0.396496, 0.396496, 0.396496, 0.396496, 0.396496, 0.396496, 0.396496, 0.396496, 0.396496, 0.396496, 0.396496, 0.396496, 0.396496, 0.396496, 0.396496, 0.396498, 0.396496, 0.405683, 0.396496, 0.396496
16.8854, 0, 0.404118, 0.394791, 1.41421, -0.404118, 0.394791, 0, 0.394791, 0.394791, 0.394791, 0.394791, 0.394791, 0.394791, 0.394791, 0.394791, 0.394791, 0.394791, 0.394791, 0.394791, 0.394791, 0.394791, 0.394791, 0.394791, 0.394791, 0.394791, 0.394793, 0.394791, 0.404116, 0.394791, 0.394791
16.8932, 0, 0.402557, 0.393091, 1.41421, -0.402557, 0.393091, 0, 0.393091, 0.393091, 0.393091, 0.393091, 0.393091, 0.393091, 0.393091, 0.393091, 0.393091, 0.393091, 0.393091, 0.393091, 0.393091, 0.393091, 0.393091, 0.393091, 0.393091, 0.393091, 0.393093, 0.393091, 0.402555, 0.393091, 0.393091
16.901, 1, 0.403236, 0.393629, 1.73205, 0.596764, 0.393629, 0, 0.393629, 0.393629, 0.393629, 0.393629, 0.393629, 0.393629, 0.393629, 0.393629, 0.393629, 0.393629, 0.393629, 0.393629, 0.393629, 0.393629, 0.393629, 0.393629, 0.393629, 0.393629, 0.393631, 0.393629, 0.403234, 0.393629, 0.393629
16.9089, 2, 0.403014, 0.393263, 2, 1.59699, 0.393263, 0, 0.393263, 0.393263, 0.393263, 0.393263, 0.393263, 0.393263, 0.393263, 0.393263, 0.393263, 0.393263, 0.393263, 0.393263, 0.393263, 0.393263, 0.393263, 0.393263, 0.393263, 0.393263, 0.393265, 0.393263, 0.403012, 0.393263, 0.393263
16.9167, 1, 0.401954, 0.392056, 1.73205, 0.598046, 0.392056, 0, 0.392056, 0.392056, 0.392056, 0.392056, 0.392056, 0.392056, 0.392056, 0.392056, 0.392056, 0.392056, 0.392056, 0.392056, 0.392056, 0.392056, 0.392056, 0.392056, 0.392056, 0.392056, 0.392058, 0.392056, 0.401952, 0.392056, 0.392056
16.9246, 1.9886, 0.400478, 0.390432, 1.99715, 1.58812, 0.390432, 0, 0.390432, 0.390432, 0.390432, 0.390432, 0.390432, 0.390432, 0.390432, 0.390432, 0.390432, 0.390432, 0.390432, 0.390432, 0.390432, 0.390432, 0.390432, 0.390432, 0.390432, 0.390432, 0.390434, 0.390432, 0.400476, 0.390432, 0.390432
16.9324, 0.0114031, 0.399008, 0.388811, 1.41824, -0.387605, 0.388811, 0, 0.388811, 0.388811, 0.388811, 0.388811, 0.388811, 0.388811, 0.388811, 0.388811, 0.388811, 0.388811, 0.388811, 0.388811, 0.388811, 0.388811, 0.388811, 0.388811, 0.388811, 0.388811, 0.388813, 0.388811, 0.399006, 0.388811, 0.388811
16.9403, 2.96679, 0.399376, 0.389026, 2.22863, 2.56741, 0.389026, 0, 0.389026, 0.389026, 0.389026, 0.389026, 0.389026, 0.389026, 0.389026, 0.389026, 0.389026, 0.389026, 0.389026, 0.389026, 0.389026, 0.389026, 0.389026, 0.389026, 0.389026, 0.389026, 0.389028, 0.389026, 0.399374, 0.389026, 0.389026
16.9481, 0.0332094, 0.398946, 0.38844, 1.42591, -0.365736, 0.38844, 0, 0.38844, 0.38844, 0.38844, 0.38844, 0.38844, 0.38844, 0.38844, 0.38844, 0.38844, 0.38844, 0.38844, 0.38844, 0.38844, 0.38844, 0.38844, 0.38844, 0.38844, 0.38844, 0.388442, 0.38844, 0.398944, 0.38844, 0.38844
16.956, 0, 0.397776, 0.387112, 1.41421, -0.397776, 0.387112, 0, 0.387112, 0.387112, 0.387112, 0.387112, 0.387112, 0.387112, 0.387112, 0.387112, 0.387112, 0.387112, 0.387112, 0.387112, 0.387112, 0.387112, 0.387112, 0.387112, 0.387112, 0.387112, 0.387114, 0.387112, 0.397774, 0.387112, 0.387112
16.9638, 0, 0.39624, 0.385417, 1.41421, -0.39624, 0.385417, 0, 0.385417, 0.385417, 0.385417, 0.385417, 0.385417, 0.385417, 0.385417, 0.385417, 0.385417, 0.385417, 0.385417, 0.385417, 0.385417, 0.385417, 0.385417, 0.385417, 0.385417, 0.385417, 0.385419, 0.385417, 0.396238, 0.385417, 0.385417
16.9717, 1.97374, 0.394711, 0.383725, 1.99342, 1.57903, 0.383725, 0, 0.383725, 0.383725, 0.383725, 0.383725, 0.383725, 0.383725, 0.383725, 0.383725, 0.383725, 0.383725, 0.383725, 0.383725, 0.383725, 0.383725, 0.383725, 0.383725, 0.383725, 0.383725, 0.383727, 0.383725, 0.394709, 0.383725, 0.383725
16.9795, 0.997756, 0.394975, 0.383823, 1.7314, 0.602781, 0.383823, 0, 0.383823, 0.383823, 0.383823, 0.383823, 0.383823, 0.383823, 0.383823, 0.383823, 0.383823, 0.383823, 0.383823, 0.383823, 0.383823, 0.383823, 0.383823, 0.383823, 0.383823, 0.383823, 0.383825, 0.383823, 0.394973, 0.383823, 0.383823
16.9874, 0.0285077, 0.394521, 0.383203, 1.42426, -0.366014, 0.383203, 0, 0.383203, 0.383203, 0.383203, 0.383203, 0.383203, 0.383203, 0.383203, 0.383203, 0.383203, 0.383203, 0.383203, 0.383203, 0.383203, 0.383203, 0.383203, 0.383203, 0.383203, 0.383203, 0.383205, 0.383203, 0.394519, 0.383203, 0.383203
16.9952, 0.966782, 0.393402, 0.381912, 1.72243, 0.573381, 0.381912, 0, 0.381912, 0.381912, 0.381912, 0.381912, 0.381912, 0.381912, 0.381912, 0.381912, 0.381912, 0.381912, 0.381912, 0.381912, 0.381912, 0.381912, 0.381912, 0.381912, 0.381912, 0.381912, 0.381914, 0.381912, 0.3934, 0.381912, 0.381912
17.003, 1.99729, 0.391952, 0.38029, 1.99932, 1.60534, 0.38029, 0, 0.38029, 0.38029, 0.38029, 0.38029, 0.38029, 0.38029, 0.38029, 0.38029, 0.38029, 0.38029, 0.38029, 0.38029, 0.38029, 0.38029, 0.38029, 0.38029, 0.38029, 0.38029, 0.380292, 0.38029, 0.39195, 0.38029, 0.38029
17.0109, 1.03593, 0.390509, 0.378671, 1.74239, 0.645418, 0.378671, 0, 0.378671, 0.378671, 0.378671, 0.378671, 0.378671, 0.378671, 0.378671, 0.378671, 0.378671, 0.378671, 0.378671, 0.378671, 0.378671, 0.378671, 0.378671, 0.378671, 0.378671, 0.378671, 0.378673, 0.378671, 0.390507, 0.378671, 0.378671
17.0187, 1, 0.390502, 0.378487, 1.73205, 0.609498, 0.378487, 0, 0.378487, 0.378487, 0.378487, 0.378487, 0.378487, 0.378487, 0.378487, 0.378487, 0.378487, 0.378487, 0.378487, 0.378487, 0.378487, 0.378487, 0.378487, 0.378487, 0.378487, 0.378487, 0.378489, 0.378487, 0.3905, 0.378487, 0.378487
17.0266, 1, 0.389866, 0.377669, 1.73205, 0.610134, 0.377669, 0, 0.377669, 0.377669, 0.377669, 0.377669, 0.377669, 0.377669, 0.377669, 0.377669, 0.377669, 0.377669, 0.377669, 0.377669, 0.377669, 0.377669, 0.377669, 0.377669, 0.377669, 0.377669, 0.377671, 0.377669, 0.389864, 0.377669, 0.377669
17.0344, 0, 0.388647, 0.376267, 1.41421, -0.388647, 0.376267, 0, 0.376267, 0.376267, 0.376267, 0.376267, 0.376267, 0.376267, 0.376267, 0.376267, 0.376267, 0.376267, 0.376267, 0.376267, 0.376267, 0.376267, 0.376267, 0.376267, 0.376267, 0.376267, 0.376269, 0.376267, 0.388645, 0.376267, 0.376267
17.0423, 0, 0.387141, 0.374574, 1.41421, -0.387141, 0.374574, 0, 0.374574, 0.374574, 0.374574, 0.374574, 0.374574, 0.374574, 0.374574, 0.374574, 0.374574, 0.374574, 0.374574, 0.374574, 0.374574, 0.374574, 0.374574, 0.374574, 0.374574, 0.374574, 0.374576, 0.374574, 0.387139, 0.374574, 0.374574
17.0501, 0, 0.385641, 0.372886, 1.41421, -0.385641, 0.372886, 0, 0.372886, 0.372886, 0.372886, 0.372886, 0.372886, 0.372886, 0.372886, 0.372886, 0.372886, 0.372886, 0.372886, 0.372886, 0.372886, 0.372886, 0.372886, 0.372886, 0.372886, 0.372886, 0.372888, 0.372886, 0.385639, 0.372886, 0.372886
17.058, 0, 0.385557, 0.37261, 1.41421, -0.385557, 0.37261, 0, 0.37261, 0.37261, 0.37261, 0.37261, 0.37261, 0.37261, 0.37261, 0.37261, 0.37261, 0.37261, 0.37261, 0.37261, 0.37261, 0.37261, 0.37261, 0.37261, 0.37261, 0.37261, 0.372612, 0.37261, 0.385555, 0.37261, 0.37261
17.0658, 1.94497, 0.38491, 0.371768, 1.98619, 1.56006, 0.371768, 0, 0.371768, 0.371768, 0.371768, 0.371768, 0.371768, 0.371768, 0.371768, 0.371768, 0.371768, 0.371768, 0.371768, 0.371768, 0.371768, 0.371768, 0.371768, 0.371768, 0.371768, 0.371768, 0.37177, 0.371768, 0.384908, 0.371768, 0.371768
17.0737, 0.0550322, 0.383739, 0.370399, 1.43354, -0.328707, 0.370399, 0, 0.370399, 0.370399, 0.370399, 0.370399, 0.370399, 0.370399, 0.370399, 0.370399, 0.370399, 0.370399, 0.370399, 0.370399, 0.370399, 0.370399, 0.370399, 0.370399, 0.370399, 0.370399, 0.370401, 0.370399, 0.383737, 0.370399, 0.370399
17.0815, 0, 0.382311, 0.36877, 1.41421, -0.382311, 0.36877, 0, 0.36877, 0.36877, 0.36877, 0.36877, 0.36877, 0.36877, 0.36877, 0.36877, 0.36877, 0.36877, 0.36877, 0.36877, 0.36877, 0.36877, 0.36877, 0.36877, 0.36877, 0.36877, 0.368772, 0.36877, 0.382309, 0.36877, 0.36877
17.0894, 0.937562, 0.380889, 0.367145, 1.71393, 0.556673, 0.367145, 0, 0.367145, 0.367145, 0.367145, 0.367145, 0.367145, 0.367145, 0.367145, 0.367145, 0.367145, 0.367145, 0.367145, 0.367145, 0.367145, 0.367145, 0.367145, 0.367145, 0.367145, 0.367145, 0.367147, 0.367145, 0.380887, 0.367145, 0.367145
17.0972, 0.0624381, 0.380575, 0.366624, 1.43612, -0.318137, 0.366624, 0, 0.366624, 0.366624, 0.366624, 0.366624, 0.366624, 0.366624, 0.366624, 0.366624, 0.366624, 0.366624, 0.366624, 0.366624, 0.366624, 0.366624, 0.366624, 0.366624, 0.366624, 0.366624, 0.366626, 0.366624, 0.380573, 0.366624, 0.366624
17.105, 1.86521, 0.379769, 0.365609, 1.96601, 1.48544, 0.365609, 0, 0.365609, 0.365609, 0.365609, 0.365609, 0.365609, 0.365609, 0.365609, 0.365609, 0.365609, 0.365609, 0.365609, 0.365609, 0.365609, 0.365609, 0.365609, 0.365609, 0.365609, 0.365609, 0.365611, 0.365609, 0.379767, 0.365609, 0.365609
17.1129, 0.134787, 0.378509, 0.364136, 1.46109, -0.243723, 0.364136, 0, 0.364136, 0.364136, 0.364136, 0.364136, 0.364136, 0.364136, 0.364136, 0.364136, 0.364136, 0.364136, 0.364136, 0.364136, 0.364136, 0.364136, 0.364136, 0.364136, 0.364136, 0.364136, 0.364138, 0.364136, 0.378507, 0.364136, 0.364136
