   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_71.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
16.1958, 0.997769, 0.373089, 0.370636, 1.73141, 0.624681, 0.370636, 0, 0.370636, 0.370636, 0.370636, 0.370636, 0.370636, 0.370636, 0.370636, 0.370636, 0.370636, 0.370636, 0.370636, 0.370636, 0.370636, 0.370636, 0.370636, 0.370636, 0.370636, 0.370638, 0.370636, 0.373087, 0.370636
16.2037, 3.79467, 0.368289, 0.365805, 2.40721, 3.42638, 0.365805, 0, 0.365805, 0.365805, 0.365805, 0.365805, 0.365805, 0.365805, 0.365805, 0.365805, 0.365805, 0.365805, 0.365805, 0.365805, 0.365805, 0.365805, 0.365805, 0.365805, 0.365805, 0.365807, 0.365805, 0.368287, 0.365805
16.2115, 0, 0.367589, 0.365073, 1.41421, -0.367589, 0.365073, 0, 0.365073, 0.365073, 0.365073, 0.365073, 0.365073, 0.365073, 0.365073, 0.365073, 0.365073, 0.365073, 0.365073, 0.365073, 0.365073, 0.365073, 0.365073, 0.365073, 0.365073, 0.365075, 0.365073, 0.367587, 0.365073
16.2193, 0, 0.365133, 0.362584, 1.41421, -0.365133, 0.362584, 0, 0.362584, 0.362584, 0.362584, 0.362584, 0.362584, 0.362584, 0.362584, 0.362584, 0.362584, 0.362584, 0.362584, 0.362584, 0.362584, 0.362584, 0.362584, 0.362584, 0.362584, 0.362586, 0.362584, 0.365131, 0.362584
16.2272, 1, 0.36108, 0.358498, 1.73205, 0.63892, 0.358498, 0, 0.358498, 0.358498, 0.358498, 0.358498, 0.358498, 0.358498, 0.358498, 0.358498, 0.358498, 0.358498, 0.358498, 0.358498, 0.358498, 0.358498, 0.358498, 0.358498, 0.358498, 0.3585, 0.358498, 0.361078, 0.358498
16.235, 0, 0.356254, 0.353638, 1.41421, -0.356254, 0.353638, 0, 0.353638, 0.353638, 0.353638, 0.353638, 0.353638, 0.353638, 0.353638, 0.353638, 0.353638, 0.353638, 0.353638, 0.353638, 0.353638, 0.353638, 0.353638, 0.353638, 0.353638, 0.35364, 0.353638, 0.356252, 0.353638
16.2428, 0, 0.351461, 0.348812, 1.41421, -0.351461, 0.348812, 0, 0.348812, 0.348812, 0.348812, 0.348812, 0.348812, 0.348812, 0.348812, 0.348812, 0.348812, 0.348812, 0.348812, 0.348812, 0.348812, 0.348812, 0.348812, 0.348812, 0.348812, 0.348814, 0.348812, 0.351459, 0.348812
16.2507, 1.18835, 0.350916, 0.348232, 1.7856, 0.837436, 0.348232, 0, 0.348232, 0.348232, 0.348232, 0.348232, 0.348232, 0.348232, 0.348232, 0.348232, 0.348232, 0.348232, 0.348232, 0.348232, 0.348232, 0.348232, 0.348232, 0.348232, 0.348232, 0.348234, 0.348232, 0.350914, 0.348232
16.2585, 0.811648, 0.348561, 0.345842, 1.6768, 0.463087, 0.345842, 0, 0.345842, 0.345842, 0.345842, 0.345842, 0.345842, 0.345842, 0.345842, 0.345842, 0.345842, 0.345842, 0.345842, 0.345842, 0.345842, 0.345842, 0.345842, 0.345842, 0.345842, 0.345844, 0.345842, 0.348559, 0.345842
16.2663, 0.183643, 0.344552, 0.341798, 1.47772, -0.160909, 0.341798, 0, 0.341798, 0.341798, 0.341798, 0.341798, 0.341798, 0.341798, 0.341798, 0.341798, 0.341798, 0.341798, 0.341798, 0.341798, 0.341798, 0.341798, 0.341798, 0.341798, 0.341798, 0.3418, 0.341798, 0.34455, 0.341798
16.2742, 0.816357, 0.339743, 0.336953, 1.6782, 0.476614, 0.336953, 0, 0.336953, 0.336953, 0.336953, 0.336953, 0.336953, 0.336953, 0.336953, 0.336953, 0.336953, 0.336953, 0.336953, 0.336953, 0.336953, 0.336953, 0.336953, 0.336953, 0.336953, 0.336954, 0.336953, 0.339741, 0.336953
16.282, 1.35758, 0.334969, 0.332142, 1.83237, 1.02261, 0.332142, 0, 0.332142, 0.332142, 0.332142, 0.332142, 0.332142, 0.332142, 0.332142, 0.332142, 0.332142, 0.332142, 0.332142, 0.332142, 0.332142, 0.332142, 0.332142, 0.332142, 0.332142, 0.332144, 0.332142, 0.334967, 0.332142
16.2898, 1.64242, 0.334539, 0.331675, 1.90851, 1.30788, 0.331675, 0, 0.331675, 0.331675, 0.331675, 0.331675, 0.331675, 0.331675, 0.331675, 0.331675, 0.331675, 0.331675, 0.331675, 0.331675, 0.331675, 0.331675, 0.331675, 0.331675, 0.331675, 0.331677, 0.331675, 0.334537, 0.331675
16.2977, 2, 0.332279, 0.329378, 2, 1.66772, 0.329378, 0, 0.329378, 0.329378, 0.329378, 0.329378, 0.329378, 0.329378, 0.329378, 0.329378, 0.329378, 0.329378, 0.329378, 0.329378, 0.329378, 0.329378, 0.329378, 0.329378, 0.329378, 0.329379, 0.329378, 0.332278, 0.329378
16.3055, 0, 0.328347, 0.325407, 1.41421, -0.328347, 0.325407, 0, 0.325407, 0.325407, 0.325407, 0.325407, 0.325407, 0.325407, 0.325407, 0.325407, 0.325407, 0.325407, 0.325407, 0.325407, 0.325407, 0.325407, 0.325407, 0.325407, 0.325407, 0.325409, 0.325407, 0.328345, 0.325407
16.3133, 0.338454, 0.323605, 0.320626, 1.5292, 0.0148492, 0.320626, 0, 0.320626, 0.320626, 0.320626, 0.320626, 0.320626, 0.320626, 0.320626, 0.320626, 0.320626, 0.320626, 0.320626, 0.320626, 0.320626, 0.320626, 0.320626, 0.320626, 0.320626, 0.320628, 0.320626, 0.323603, 0.320626
16.3212, 1.66155, 0.318899, 0.31588, 1.91352, 1.34265, 0.31588, 0, 0.31588, 0.31588, 0.31588, 0.31588, 0.31588, 0.31588, 0.31588, 0.31588, 0.31588, 0.31588, 0.31588, 0.31588, 0.31588, 0.31588, 0.31588, 0.31588, 0.31588, 0.315882, 0.31588, 0.318897, 0.31588
16.329, 2.16452, 0.318635, 0.315577, 2.04072, 1.84588, 0.315577, 0, 0.315577, 0.315577, 0.315577, 0.315577, 0.315577, 0.315577, 0.315577, 0.315577, 0.315577, 0.315577, 0.315577, 0.315577, 0.315577, 0.315577, 0.315577, 0.315577, 0.315577, 0.315579, 0.315577, 0.318634, 0.315577
16.3368, 0.997355, 0.316493, 0.313394, 1.73129, 0.680862, 0.313394, 0, 0.313394, 0.313394, 0.313394, 0.313394, 0.313394, 0.313394, 0.313394, 0.313394, 0.313394, 0.313394, 0.313394, 0.313394, 0.313394, 0.313394, 0.313394, 0.313394, 0.313394, 0.313395, 0.313394, 0.316491, 0.313394
16.3447, 1.83813, 0.312623, 0.309483, 1.95911, 1.5255, 0.309483, 0, 0.309483, 0.309483, 0.309483, 0.309483, 0.309483, 0.309483, 0.309483, 0.309483, 0.309483, 0.309483, 0.309483, 0.309483, 0.309483, 0.309483, 0.309483, 0.309483, 0.309483, 0.309485, 0.309483, 0.312622, 0.309483
16.3525, 1, 0.307919, 0.304736, 1.73205, 0.692081, 0.304736, 0, 0.304736, 0.304736, 0.304736, 0.304736, 0.304736, 0.304736, 0.304736, 0.304736, 0.304736, 0.304736, 0.304736, 0.304736, 0.304736, 0.304736, 0.304736, 0.304736, 0.304736, 0.304738, 0.304736, 0.307917, 0.304736
16.3603, 0, 0.303252, 0.300027, 1.41421, -0.303252, 0.300027, 0, 0.300027, 0.300027, 0.300027, 0.300027, 0.300027, 0.300027, 0.300027, 0.300027, 0.300027, 0.300027, 0.300027, 0.300027, 0.300027, 0.300027, 0.300027, 0.300027, 0.300027, 0.300028, 0.300027, 0.30325, 0.300027
16.3682, 1, 0.303489, 0.30022, 1.73205, 0.696511, 0.30022, 0, 0.30022, 0.30022, 0.30022, 0.30022, 0.30022, 0.30022, 0.30022, 0.30022, 0.30022, 0.30022, 0.30022, 0.30022, 0.30022, 0.30022, 0.30022, 0.30022, 0.30022, 0.300222, 0.30022, 0.303487, 0.30022
16.376, 0, 0.301573, 0.298261, 1.41421, -0.301573, 0.298261, 0, 0.298261, 0.298261, 0.298261, 0.298261, 0.298261, 0.298261, 0.298261, 0.298261, 0.298261, 0.298261, 0.298261, 0.298261, 0.298261, 0.298261, 0.298261, 0.298261, 0.298261, 0.298262, 0.298261, 0.301571, 0.298261
16.3838, 0, 0.297681, 0.294324, 1.41421, -0.297681, 0.294324, 0, 0.294324, 0.294324, 0.294324, 0.294324, 0.294324, 0.294324, 0.294324, 0.294324, 0.294324, 0.294324, 0.294324, 0.294324, 0.294324, 0.294324, 0.294324, 0.294324, 0.294324, 0.294326, 0.294324, 0.29768, 0.294324
16.3917, 1, 0.292834, 0.289432, 1.73205, 0.707166, 0.289432, 0, 0.289432, 0.289432, 0.289432, 0.289432, 0.289432, 0.289432, 0.289432, 0.289432, 0.289432, 0.289432, 0.289432, 0.289432, 0.289432, 0.289432, 0.289432, 0.289432, 0.289432, 0.289434, 0.289432, 0.292833, 0.289432
16.3995, 1, 0.288029, 0.284581, 1.73205, 0.711971, 0.284581, 0, 0.284581, 0.284581, 0.284581, 0.284581, 0.284581, 0.284581, 0.284581, 0.284581, 0.284581, 0.284581, 0.284581, 0.284581, 0.284581, 0.284581, 0.284581, 0.284581, 0.284581, 0.284583, 0.284581, 0.288028, 0.284581
16.4073, 0, 0.291268, 0.287773, 1.41421, -0.291268, 0.287773, 0, 0.287773, 0.287773, 0.287773, 0.287773, 0.287773, 0.287773, 0.287773, 0.287773, 0.287773, 0.287773, 0.287773, 0.287773, 0.287773, 0.287773, 0.287773, 0.287773, 0.287773, 0.287774, 0.287773, 0.291266, 0.287773
16.4152, 0, 0.292338, 0.288795, 1.41421, -0.292338, 0.288795, 0, 0.288795, 0.288795, 0.288795, 0.288795, 0.288795, 0.288795, 0.288795, 0.288795, 0.288795, 0.288795, 0.288795, 0.288795, 0.288795, 0.288795, 0.288795, 0.288795, 0.288795, 0.288797, 0.288795, 0.292336, 0.288795
16.423, 0, 0.291334, 0.287743, 1.41421, -0.291334, 0.287743, 0, 0.287743, 0.287743, 0.287743, 0.287743, 0.287743, 0.287743, 0.287743, 0.287743, 0.287743, 0.287743, 0.287743, 0.287743, 0.287743, 0.287743, 0.287743, 0.287743, 0.287743, 0.287745, 0.287743, 0.291332, 0.287743
16.4308, 0, 0.289299, 0.28566, 1.41421, -0.289299, 0.28566, 0, 0.28566, 0.28566, 0.28566, 0.28566, 0.28566, 0.28566, 0.28566, 0.28566, 0.28566, 0.28566, 0.28566, 0.28566, 0.28566, 0.28566, 0.28566, 0.28566, 0.28566, 0.285662, 0.28566, 0.289298, 0.28566
16.4387, 0.130392, 0.287273, 0.283584, 1.45959, -0.156881, 0.283584, 0, 0.283584, 0.283584, 0.283584, 0.283584, 0.283584, 0.283584, 0.283584, 0.283584, 0.283584, 0.283584, 0.283584, 0.283584, 0.283584, 0.283584, 0.283584, 0.283584, 0.283584, 0.283585, 0.283584, 0.287271, 0.283584
16.4465, 0.997953, 0.289704, 0.285965, 1.73146, 0.708249, 0.285965, 0, 0.285965, 0.285965, 0.285965, 0.285965, 0.285965, 0.285965, 0.285965, 0.285965, 0.285965, 0.285965, 0.285965, 0.285965, 0.285965, 0.285965, 0.285965, 0.285965, 0.285965, 0.285966, 0.285965, 0.289703, 0.285965
16.4543, 0.871655, 0.290472, 0.286681, 1.6946, 0.581183, 0.286681, 0, 0.286681, 0.286681, 0.286681, 0.286681, 0.286681, 0.286681, 0.286681, 0.286681, 0.286681, 0.286681, 0.286681, 0.286681, 0.286681, 0.286681, 0.286681, 0.286681, 0.286681, 0.286683, 0.286681, 0.29047, 0.286681
16.4622, 1.12339, 0.289677, 0.285834, 1.76731, 0.833712, 0.285834, 0, 0.285834, 0.285834, 0.285834, 0.285834, 0.285834, 0.285834, 0.285834, 0.285834, 0.285834, 0.285834, 0.285834, 0.285834, 0.285834, 0.285834, 0.285834, 0.285834, 0.285834, 0.285836, 0.285834, 0.289675, 0.285834
16.47, 0.876611, 0.288105, 0.284209, 1.69606, 0.588506, 0.284209, 0, 0.284209, 0.284209, 0.284209, 0.284209, 0.284209, 0.284209, 0.284209, 0.284209, 0.284209, 0.284209, 0.284209, 0.284209, 0.284209, 0.284209, 0.284209, 0.284209, 0.284209, 0.284211, 0.284209, 0.288103, 0.284209
16.4778, 0, 0.286538, 0.282588, 1.41421, -0.286538, 0.282588, 0, 0.282588, 0.282588, 0.282588, 0.282588, 0.282588, 0.282588, 0.282588, 0.282588, 0.282588, 0.282588, 0.282588, 0.282588, 0.282588, 0.282588, 0.282588, 0.282588, 0.282588, 0.28259, 0.282588, 0.286536, 0.282588
16.4857, 0, 0.288742, 0.284737, 1.41421, -0.288742, 0.284737, 0, 0.284737, 0.284737, 0.284737, 0.284737, 0.284737, 0.284737, 0.284737, 0.284737, 0.284737, 0.284737, 0.284737, 0.284737, 0.284737, 0.284737, 0.284737, 0.284737, 0.284737, 0.284739, 0.284737, 0.28874, 0.284737
16.4935, 1.11353, 0.289427, 0.285367, 1.76452, 0.824108, 0.285367, 0, 0.285367, 0.285367, 0.285367, 0.285367, 0.285367, 0.285367, 0.285367, 0.285367, 0.285367, 0.285367, 0.285367, 0.285367, 0.285367, 0.285367, 0.285367, 0.285367, 0.285367, 0.285369, 0.285367, 0.289425, 0.285367
16.5013, 1.99771, 0.288695, 0.284579, 1.99943, 1.70902, 0.284579, 0, 0.284579, 0.284579, 0.284579, 0.284579, 0.284579, 0.284579, 0.284579, 0.284579, 0.284579, 0.284579, 0.284579, 0.284579, 0.284579, 0.284579, 0.284579, 0.284579, 0.284579, 0.284581, 0.284579, 0.288693, 0.284579
16.5092, 0.888751, 0.287258, 0.283085, 1.69963, 0.601493, 0.283085, 0, 0.283085, 0.283085, 0.283085, 0.283085, 0.283085, 0.283085, 0.283085, 0.283085, 0.283085, 0.283085, 0.283085, 0.283085, 0.283085, 0.283085, 0.283085, 0.283085, 0.283085, 0.283086, 0.283085, 0.287256, 0.283085
16.517, 0, 0.285826, 0.281594, 1.41421, -0.285826, 0.281594, 0, 0.281594, 0.281594, 0.281594, 0.281594, 0.281594, 0.281594, 0.281594, 0.281594, 0.281594, 0.281594, 0.281594, 0.281594, 0.281594, 0.281594, 0.281594, 0.281594, 0.281594, 0.281596, 0.281594, 0.285824, 0.281594
16.5248, 1, 0.287874, 0.283583, 1.73205, 0.712126, 0.283583, 0, 0.283583, 0.283583, 0.283583, 0.283583, 0.283583, 0.283583, 0.283583, 0.283583, 0.283583, 0.283583, 0.283583, 0.283583, 0.283583, 0.283583, 0.283583, 0.283583, 0.283583, 0.283585, 0.283583, 0.287873, 0.283583
16.5327, 1, 0.288507, 0.284156, 1.73205, 0.711493, 0.284156, 0, 0.284156, 0.284156, 0.284156, 0.284156, 0.284156, 0.284156, 0.284156, 0.284156, 0.284156, 0.284156, 0.284156, 0.284156, 0.284156, 0.284156, 0.284156, 0.284156, 0.284156, 0.284158, 0.284156, 0.288505, 0.284156
16.5405, 0, 0.28782, 0.283408, 1.41421, -0.28782, 0.283408, 0, 0.283408, 0.283408, 0.283408, 0.283408, 0.283408, 0.283408, 0.283408, 0.283408, 0.283408, 0.283408, 0.283408, 0.283408, 0.283408, 0.283408, 0.283408, 0.283408, 0.283408, 0.28341, 0.283408, 0.287819, 0.283408
16.5483, 0, 0.286477, 0.282003, 1.41421, -0.286477, 0.282003, 0, 0.282003, 0.282003, 0.282003, 0.282003, 0.282003, 0.282003, 0.282003, 0.282003, 0.282003, 0.282003, 0.282003, 0.282003, 0.282003, 0.282003, 0.282003, 0.282003, 0.282003, 0.282005, 0.282003, 0.286476, 0.282003
16.5562, 0, 0.285139, 0.280602, 1.41421, -0.285139, 0.280602, 0, 0.280602, 0.280602, 0.280602, 0.280602, 0.280602, 0.280602, 0.280602, 0.280602, 0.280602, 0.280602, 0.280602, 0.280602, 0.280602, 0.280602, 0.280602, 0.280602, 0.280602, 0.280604, 0.280602, 0.285137, 0.280602
16.564, 0, 0.287046, 0.282445, 1.41421, -0.287046, 0.282445, 0, 0.282445, 0.282445, 0.282445, 0.282445, 0.282445, 0.282445, 0.282445, 0.282445, 0.282445, 0.282445, 0.282445, 0.282445, 0.282445, 0.282445, 0.282445, 0.282445, 0.282445, 0.282447, 0.282445, 0.287044, 0.282445
16.5718, 0, 0.287632, 0.282966, 1.41421, -0.287632, 0.282966, 0, 0.282966, 0.282966, 0.282966, 0.282966, 0.282966, 0.282966, 0.282966, 0.282966, 0.282966, 0.282966, 0.282966, 0.282966, 0.282966, 0.282966, 0.282966, 0.282966, 0.282966, 0.282968, 0.282966, 0.28763, 0.282966
16.5797, 1, 0.286987, 0.282255, 1.73205, 0.713013, 0.282255, 0, 0.282255, 0.282255, 0.282255, 0.282255, 0.282255, 0.282255, 0.282255, 0.282255, 0.282255, 0.282255, 0.282255, 0.282255, 0.282255, 0.282255, 0.282255, 0.282255, 0.282255, 0.282257, 0.282255, 0.286986, 0.282255
16.5875, 1, 0.285731, 0.280932, 1.73205, 0.714269, 0.280932, 0, 0.280932, 0.280932, 0.280932, 0.280932, 0.280932, 0.280932, 0.280932, 0.280932, 0.280932, 0.280932, 0.280932, 0.280932, 0.280932, 0.280932, 0.280932, 0.280932, 0.280932, 0.280934, 0.280932, 0.285729, 0.280932
16.5953, 0.0823004, 0.284479, 0.279612, 1.44302, -0.202178, 0.279612, 0, 0.279612, 0.279612, 0.279612, 0.279612, 0.279612, 0.279612, 0.279612, 0.279612, 0.279612, 0.279612, 0.279612, 0.279612, 0.279612, 0.279612, 0.279612, 0.279612, 0.279612, 0.279613, 0.279612, 0.284477, 0.279612
16.6032, 1.9177, 0.286243, 0.281306, 1.97932, 1.63146, 0.281306, 0, 0.281306, 0.281306, 0.281306, 0.281306, 0.281306, 0.281306, 0.281306, 0.281306, 0.281306, 0.281306, 0.281306, 0.281306, 0.281306, 0.281306, 0.281306, 0.281306, 0.281306, 0.281308, 0.281306, 0.286241, 0.281306
16.611, 0, 0.286781, 0.281774, 1.41421, -0.286781, 0.281774, 0, 0.281774, 0.281774, 0.281774, 0.281774, 0.281774, 0.281774, 0.281774, 0.281774, 0.281774, 0.281774, 0.281774, 0.281774, 0.281774, 0.281774, 0.281774, 0.281774, 0.281774, 0.281776, 0.281774, 0.286779, 0.281774
16.6188, 0.150644, 0.28618, 0.281101, 1.46651, -0.135536, 0.281101, 0, 0.281101, 0.281101, 0.281101, 0.281101, 0.281101, 0.281101, 0.281101, 0.281101, 0.281101, 0.281101, 0.281101, 0.281101, 0.281101, 0.281101, 0.281101, 0.281101, 0.281101, 0.281103, 0.281101, 0.286178, 0.281101
16.6267, 2.84936, 0.285012, 0.279861, 2.20213, 2.56434, 0.279861, 0, 0.279861, 0.279861, 0.279861, 0.279861, 0.279861, 0.279861, 0.279861, 0.279861, 0.279861, 0.279861, 0.279861, 0.279861, 0.279861, 0.279861, 0.279861, 0.279861, 0.279861, 0.279863, 0.279861, 0.28501, 0.279861
16.6345, 0, 0.283848, 0.278623, 1.41421, -0.283848, 0.278623, 0, 0.278623, 0.278623, 0.278623, 0.278623, 0.278623, 0.278623, 0.278623, 0.278623, 0.278623, 0.278623, 0.278623, 0.278623, 0.278623, 0.278623, 0.278623, 0.278623, 0.278623, 0.278625, 0.278623, 0.283846, 0.278623
16.6423, 0, 0.285432, 0.280132, 1.41421, -0.285432, 0.280132, 0, 0.280132, 0.280132, 0.280132, 0.280132, 0.280132, 0.280132, 0.280132, 0.280132, 0.280132, 0.280132, 0.280132, 0.280132, 0.280132, 0.280132, 0.280132, 0.280132, 0.280132, 0.280134, 0.280132, 0.285431, 0.280132
16.6502, 0, 0.28591, 0.280533, 1.41421, -0.28591, 0.280533, 0, 0.280533, 0.280533, 0.280533, 0.280533, 0.280533, 0.280533, 0.280533, 0.280533, 0.280533, 0.280533, 0.280533, 0.280533, 0.280533, 0.280533, 0.280533, 0.280533, 0.280533, 0.280535, 0.280533, 0.285908, 0.280533
16.658, 1.06296, 0.285361, 0.279908, 1.75013, 0.777603, 0.279908, 0, 0.279908, 0.279908, 0.279908, 0.279908, 0.279908, 0.279908, 0.279908, 0.279908, 0.279908, 0.279908, 0.279908, 0.279908, 0.279908, 0.279908, 0.279908, 0.279908, 0.279908, 0.27991, 0.279908, 0.28536, 0.279908
16.6658, 0.937035, 0.284303, 0.278771, 1.71378, 0.652732, 0.278771, 0, 0.278771, 0.278771, 0.278771, 0.278771, 0.278771, 0.278771, 0.278771, 0.278771, 0.278771, 0.278771, 0.278771, 0.278771, 0.278771, 0.278771, 0.278771, 0.278771, 0.278771, 0.278772, 0.278771, 0.284301, 0.278771
16.6737, 0, 0.283248, 0.277636, 1.41421, -0.283248, 0.277636, 0, 0.277636, 0.277636, 0.277636, 0.277636, 0.277636, 0.277636, 0.277636, 0.277636, 0.277636, 0.277636, 0.277636, 0.277636, 0.277636, 0.277636, 0.277636, 0.277636, 0.277636, 0.277638, 0.277636, 0.283247, 0.277636
16.6815, 0.055996, 0.284532, 0.278839, 1.43387, -0.228536, 0.278839, 0, 0.278839, 0.278839, 0.278839, 0.278839, 0.278839, 0.278839, 0.278839, 0.278839, 0.278839, 0.278839, 0.278839, 0.278839, 0.278839, 0.278839, 0.278839, 0.278839, 0.278839, 0.27884, 0.278839, 0.284531, 0.278839
16.6894, 0.944004, 0.284918, 0.279142, 1.71581, 0.659086, 0.279142, 0, 0.279142, 0.279142, 0.279142, 0.279142, 0.279142, 0.279142, 0.279142, 0.279142, 0.279142, 0.279142, 0.279142, 0.279142, 0.279142, 0.279142, 0.279142, 0.279142, 0.279142, 0.279144, 0.279142, 0.284917, 0.279142
16.6972, 1.05081, 0.284454, 0.278594, 1.74666, 0.766351, 0.278594, 0, 0.278594, 0.278594, 0.278594, 0.278594, 0.278594, 0.278594, 0.278594, 0.278594, 0.278594, 0.278594, 0.278594, 0.278594, 0.278594, 0.278594, 0.278594, 0.278594, 0.278594, 0.278596, 0.278594, 0.284452, 0.278594
16.705, 0.997757, 0.283567, 0.277621, 1.7314, 0.71419, 0.277621, 0, 0.277621, 0.277621, 0.277621, 0.277621, 0.277621, 0.277621, 0.277621, 0.277621, 0.277621, 0.277621, 0.277621, 0.277621, 0.277621, 0.277621, 0.277621, 0.277621, 0.277621, 0.277623, 0.277621, 0.283565, 0.277621
16.7128, 0.997545, 0.282683, 0.276651, 1.73134, 0.714862, 0.276651, 0, 0.276651, 0.276651, 0.276651, 0.276651, 0.276651, 0.276651, 0.276651, 0.276651, 0.276651, 0.276651, 0.276651, 0.276651, 0.276651, 0.276651, 0.276651, 0.276651, 0.276651, 0.276653, 0.276651, 0.282681, 0.276651
16.7207, 0.953892, 0.283345, 0.277224, 1.71869, 0.670547, 0.277224, 0, 0.277224, 0.277224, 0.277224, 0.277224, 0.277224, 0.277224, 0.277224, 0.277224, 0.277224, 0.277224, 0.277224, 0.277224, 0.277224, 0.277224, 0.277224, 0.277224, 0.277224, 0.277226, 0.277224, 0.283343, 0.277224
16.7285, 2, 0.283499, 0.277289, 2, 1.7165, 0.277289, 0, 0.277289, 0.277289, 0.277289, 0.277289, 0.277289, 0.277289, 0.277289, 0.277289, 0.277289, 0.277289, 0.277289, 0.277289, 0.277289, 0.277289, 0.277289, 0.277289, 0.277289, 0.277291, 0.277289, 0.283497, 0.277289
16.7363, 0, 0.2832, 0.2769, 1.41421, -0.2832, 0.2769, 0, 0.2769, 0.2769, 0.2769, 0.2769, 0.2769, 0.2769, 0.2769, 0.2769, 0.2769, 0.2769, 0.2769, 0.2769, 0.2769, 0.2769, 0.2769, 0.2769, 0.2769, 0.276901, 0.2769, 0.283198, 0.2769
16.7442, 0, 0.282676, 0.276283, 1.41421, -0.282676, 0.276283, 0, 0.276283, 0.276283, 0.276283, 0.276283, 0.276283, 0.276283, 0.276283, 0.276283, 0.276283, 0.276283, 0.276283, 0.276283, 0.276283, 0.276283, 0.276283, 0.276283, 0.276283, 0.276285, 0.276283, 0.282674, 0.276283
16.752, 0, 0.281943, 0.275456, 1.41421, -0.281943, 0.275456, 0, 0.275456, 0.275456, 0.275456, 0.275456, 0.275456, 0.275456, 0.275456, 0.275456, 0.275456, 0.275456, 0.275456, 0.275456, 0.275456, 0.275456, 0.275456, 0.275456, 0.275456, 0.275458, 0.275456, 0.281941, 0.275456
16.7599, 1, 0.28101, 0.274428, 1.73205, 0.71899, 0.274428, 0, 0.274428, 0.274428, 0.274428, 0.274428, 0.274428, 0.274428, 0.274428, 0.274428, 0.274428, 0.274428, 0.274428, 0.274428, 0.274428, 0.274428, 0.274428, 0.274428, 0.274428, 0.27443, 0.274428, 0.281008, 0.274428
16.7677, 0, 0.279689, 0.273011, 1.41421, -0.279689, 0.273011, 0, 0.273011, 0.273011, 0.273011, 0.273011, 0.273011, 0.273011, 0.273011, 0.273011, 0.273011, 0.273011, 0.273011, 0.273011, 0.273011, 0.273011, 0.273011, 0.273011, 0.273011, 0.273012, 0.273011, 0.279688, 0.273011
16.7755, 1.05354, 0.278035, 0.271258, 1.74744, 0.77551, 0.271258, 0, 0.271258, 0.271258, 0.271258, 0.271258, 0.271258, 0.271258, 0.271258, 0.271258, 0.271258, 0.271258, 0.271258, 0.271258, 0.271258, 0.271258, 0.271258, 0.271258, 0.271258, 0.271259, 0.271258, 0.278033, 0.271258
16.7834, 1.94646, 0.276218, 0.269341, 1.98657, 1.67024, 0.269341, 0, 0.269341, 0.269341, 0.269341, 0.269341, 0.269341, 0.269341, 0.269341, 0.269341, 0.269341, 0.269341, 0.269341, 0.269341, 0.269341, 0.269341, 0.269341, 0.269341, 0.269341, 0.269343, 0.269341, 0.276217, 0.269341
16.7912, 0, 0.27441, 0.267431, 1.41421, -0.27441, 0.267431, 0, 0.267431, 0.267431, 0.267431, 0.267431, 0.267431, 0.267431, 0.267431, 0.267431, 0.267431, 0.267431, 0.267431, 0.267431, 0.267431, 0.267431, 0.267431, 0.267431, 0.267431, 0.267433, 0.267431, 0.274408, 0.267431
16.799, 0, 0.273184, 0.266102, 1.41421, -0.273184, 0.266102, 0, 0.266102, 0.266102, 0.266102, 0.266102, 0.266102, 0.266102, 0.266102, 0.266102, 0.266102, 0.266102, 0.266102, 0.266102, 0.266102, 0.266102, 0.266102, 0.266102, 0.266102, 0.266104, 0.266102, 0.273182, 0.266102
16.8069, 1, 0.271537, 0.26435, 1.73205, 0.728463, 0.26435, 0, 0.26435, 0.26435, 0.26435, 0.26435, 0.26435, 0.26435, 0.26435, 0.26435, 0.26435, 0.26435, 0.26435, 0.26435, 0.26435, 0.26435, 0.26435, 0.26435, 0.26435, 0.264352, 0.26435, 0.271535, 0.26435
16.8147, 0.0146257, 0.269496, 0.262202, 1.41938, -0.25487, 0.262202, 0, 0.262202, 0.262202, 0.262202, 0.262202, 0.262202, 0.262202, 0.262202, 0.262202, 0.262202, 0.262202, 0.262202, 0.262202, 0.262202, 0.262202, 0.262202, 0.262202, 0.262202, 0.262204, 0.262202, 0.269494, 0.262202
16.8225, 0.985374, 0.267127, 0.259725, 1.72782, 0.718248, 0.259725, 0, 0.259725, 0.259725, 0.259725, 0.259725, 0.259725, 0.259725, 0.259725, 0.259725, 0.259725, 0.259725, 0.259725, 0.259725, 0.259725, 0.259725, 0.259725, 0.259725, 0.259725, 0.259727, 0.259725, 0.267125, 0.259725
16.8304, 1, 0.264534, 0.257023, 1.73205, 0.735466, 0.257023, 0, 0.257023, 0.257023, 0.257023, 0.257023, 0.257023, 0.257023, 0.257023, 0.257023, 0.257023, 0.257023, 0.257023, 0.257023, 0.257023, 0.257023, 0.257023, 0.257023, 0.257023, 0.257024, 0.257023, 0.264532, 0.257023
