   PIQUANT 0.0.0-main  ps__0545_0715362334_000rfs_shot_48.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
16.2469, 0, 0.621177, 0.618705, 1.41421, -0.621177, 0.618705, 0, 0.618705, 0.618705, 0.618705, 0.618705, 0.618705, 0.618705, 0.618705, 0.618705, 0.618705, 0.618705, 0.618705, 0.618705, 0.618705, 0.618705, 0.618705, 0.618707, 0.618705, 0.621175, 0.618705
16.255, 2, 0.617758, 0.615254, 2, 1.38224, 0.615254, 0, 0.615254, 0.615254, 0.615254, 0.615254, 0.615254, 0.615254, 0.615254, 0.615254, 0.615254, 0.615254, 0.615254, 0.615254, 0.615254, 0.615254, 0.615254, 0.615255, 0.615254, 0.617757, 0.615254
16.2631, 2.67088, 0.61435, 0.611811, 2.16122, 2.05653, 0.611811, 0, 0.611811, 0.611811, 0.611811, 0.611811, 0.611811, 0.611811, 0.611811, 0.611811, 0.611811, 0.611811, 0.611811, 0.611811, 0.611811, 0.611811, 0.611811, 0.611813, 0.611811, 0.614349, 0.611811
16.2712, 3.32912, 0.611827, 0.609254, 2.30849, 2.71729, 0.609254, 0, 0.609254, 0.609254, 0.609254, 0.609254, 0.609254, 0.609254, 0.609254, 0.609254, 0.609254, 0.609254, 0.609254, 0.609254, 0.609254, 0.609254, 0.609254, 0.609255, 0.609254, 0.611825, 0.609254
16.2793, 1, 0.608849, 0.606241, 1.73205, 0.391151, 0.606241, 0, 0.606241, 0.606241, 0.606241, 0.606241, 0.606241, 0.606241, 0.606241, 0.606241, 0.606241, 0.606241, 0.606241, 0.606241, 0.606241, 0.606241, 0.606241, 0.606242, 0.606241, 0.608847, 0.606241
16.2875, 0.656258, 0.605426, 0.602783, 1.6298, 0.0508316, 0.602783, 0, 0.602783, 0.602783, 0.602783, 0.602783, 0.602783, 0.602783, 0.602783, 0.602783, 0.602783, 0.602783, 0.602783, 0.602783, 0.602783, 0.602783, 0.602783, 0.602784, 0.602783, 0.605425, 0.602783
16.2956, 1.34374, 0.601789, 0.599109, 1.82859, 0.741953, 0.599109, 0, 0.599109, 0.599109, 0.599109, 0.599109, 0.599109, 0.599109, 0.599109, 0.599109, 0.599109, 0.599109, 0.599109, 0.599109, 0.599109, 0.599109, 0.599109, 0.599111, 0.599109, 0.601787, 0.599109
16.3037, 0.64684, 0.598163, 0.595447, 1.62691, 0.048677, 0.595447, 0, 0.595447, 0.595447, 0.595447, 0.595447, 0.595447, 0.595447, 0.595447, 0.595447, 0.595447, 0.595447, 0.595447, 0.595447, 0.595447, 0.595447, 0.595447, 0.595448, 0.595447, 0.598162, 0.595447
16.3118, 1.6741, 0.595817, 0.593064, 1.91679, 1.07828, 0.593064, 0, 0.593064, 0.593064, 0.593064, 0.593064, 0.593064, 0.593064, 0.593064, 0.593064, 0.593064, 0.593064, 0.593064, 0.593064, 0.593064, 0.593064, 0.593064, 0.593065, 0.593064, 0.595816, 0.593064
16.3199, 0.997646, 0.592927, 0.590136, 1.73137, 0.404719, 0.590136, 0, 0.590136, 0.590136, 0.590136, 0.590136, 0.590136, 0.590136, 0.590136, 0.590136, 0.590136, 0.590136, 0.590136, 0.590136, 0.590136, 0.590136, 0.590136, 0.590137, 0.590136, 0.592926, 0.590136
16.328, 0.997646, 0.589519, 0.586689, 1.73137, 0.408127, 0.586689, 0, 0.586689, 0.586689, 0.586689, 0.586689, 0.586689, 0.586689, 0.586689, 0.586689, 0.586689, 0.586689, 0.586689, 0.586689, 0.586689, 0.586689, 0.586689, 0.586691, 0.586689, 0.589518, 0.586689
16.3361, 0.683767, 0.58586, 0.582991, 1.63822, 0.0979073, 0.582991, 0, 0.582991, 0.582991, 0.582991, 0.582991, 0.582991, 0.582991, 0.582991, 0.582991, 0.582991, 0.582991, 0.582991, 0.582991, 0.582991, 0.582991, 0.582991, 0.582992, 0.582991, 0.585858, 0.582991
16.3442, 0, 0.582213, 0.579304, 1.41421, -0.582213, 0.579304, 0, 0.579304, 0.579304, 0.579304, 0.579304, 0.579304, 0.579304, 0.579304, 0.579304, 0.579304, 0.579304, 0.579304, 0.579304, 0.579304, 0.579304, 0.579304, 0.579306, 0.579304, 0.582211, 0.579304
16.3523, 2, 0.579952, 0.577004, 2, 1.42005, 0.577004, 0, 0.577004, 0.577004, 0.577004, 0.577004, 0.577004, 0.577004, 0.577004, 0.577004, 0.577004, 0.577004, 0.577004, 0.577004, 0.577004, 0.577004, 0.577004, 0.577005, 0.577004, 0.579951, 0.577004
16.3604, 1.30644, 0.577083, 0.574093, 1.81836, 0.729361, 0.574093, 0, 0.574093, 0.574093, 0.574093, 0.574093, 0.574093, 0.574093, 0.574093, 0.574093, 0.574093, 0.574093, 0.574093, 0.574093, 0.574093, 0.574093, 0.574093, 0.574094, 0.574093, 0.577081, 0.574093
16.3685, 0.693556, 0.573637, 0.570606, 1.64121, 0.119919, 0.570606, 0, 0.570606, 0.570606, 0.570606, 0.570606, 0.570606, 0.570606, 0.570606, 0.570606, 0.570606, 0.570606, 0.570606, 0.570606, 0.570606, 0.570606, 0.570606, 0.570608, 0.570606, 0.573636, 0.570606
16.3766, 0.301735, 0.569913, 0.566839, 1.51715, -0.268178, 0.566839, 0, 0.566839, 0.566839, 0.566839, 0.566839, 0.566839, 0.566839, 0.566839, 0.566839, 0.566839, 0.566839, 0.566839, 0.566839, 0.566839, 0.566839, 0.566839, 0.566841, 0.566839, 0.569911, 0.566839
16.3847, 1.99752, 0.566201, 0.563085, 1.99938, 1.43132, 0.563085, 0, 0.563085, 0.563085, 0.563085, 0.563085, 0.563085, 0.563085, 0.563085, 0.563085, 0.563085, 0.563085, 0.563085, 0.563085, 0.563085, 0.563085, 0.563085, 0.563086, 0.563085, 0.5662, 0.563085
16.3928, 1.70074, 0.564078, 0.560918, 1.92373, 1.13667, 0.560918, 0, 0.560918, 0.560918, 0.560918, 0.560918, 0.560918, 0.560918, 0.560918, 0.560918, 0.560918, 0.560918, 0.560918, 0.560918, 0.560918, 0.560918, 0.560918, 0.56092, 0.560918, 0.564076, 0.560918
16.401, 1.29442, 0.561284, 0.55808, 1.81505, 0.73314, 0.55808, 0, 0.55808, 0.55808, 0.55808, 0.55808, 0.55808, 0.55808, 0.55808, 0.55808, 0.55808, 0.55808, 0.55808, 0.55808, 0.55808, 0.55808, 0.55808, 0.558082, 0.55808, 0.561283, 0.55808
16.4091, 1.70558, 0.557866, 0.554617, 1.92499, 1.14771, 0.554617, 0, 0.554617, 0.554617, 0.554617, 0.554617, 0.554617, 0.554617, 0.554617, 0.554617, 0.554617, 0.554617, 0.554617, 0.554617, 0.554617, 0.554617, 0.554617, 0.554619, 0.554617, 0.557865, 0.554617
16.4172, 2, 0.554145, 0.55085, 2, 1.44586, 0.55085, 0, 0.55085, 0.55085, 0.55085, 0.55085, 0.55085, 0.55085, 0.55085, 0.55085, 0.55085, 0.55085, 0.55085, 0.55085, 0.55085, 0.55085, 0.55085, 0.550851, 0.55085, 0.554143, 0.55085
16.4253, 1.28724, 0.550437, 0.547096, 1.81307, 0.7368, 0.547096, 0, 0.547096, 0.547096, 0.547096, 0.547096, 0.547096, 0.547096, 0.547096, 0.547096, 0.547096, 0.547096, 0.547096, 0.547096, 0.547096, 0.547096, 0.547096, 0.547097, 0.547096, 0.550436, 0.547096
16.4334, 0.997522, 0.548396, 0.545007, 1.73134, 0.449126, 0.545007, 0, 0.545007, 0.545007, 0.545007, 0.545007, 0.545007, 0.545007, 0.545007, 0.545007, 0.545007, 0.545007, 0.545007, 0.545007, 0.545007, 0.545007, 0.545007, 0.545009, 0.545007, 0.548395, 0.545007
16.4415, 0.997769, 0.545636, 0.5422, 1.73141, 0.452133, 0.5422, 0, 0.5422, 0.5422, 0.5422, 0.5422, 0.5422, 0.5422, 0.5422, 0.5422, 0.5422, 0.5422, 0.5422, 0.5422, 0.5422, 0.5422, 0.5422, 0.542201, 0.5422, 0.545635, 0.5422
16.4496, 1.71747, 0.542211, 0.538725, 1.92807, 1.17526, 0.538725, 0, 0.538725, 0.538725, 0.538725, 0.538725, 0.538725, 0.538725, 0.538725, 0.538725, 0.538725, 0.538725, 0.538725, 0.538725, 0.538725, 0.538725, 0.538725, 0.538727, 0.538725, 0.542209, 0.538725
16.4577, 3.27754, 0.538461, 0.534926, 2.29729, 2.73908, 0.534926, 0, 0.534926, 0.534926, 0.534926, 0.534926, 0.534926, 0.534926, 0.534926, 0.534926, 0.534926, 0.534926, 0.534926, 0.534926, 0.534926, 0.534926, 0.534926, 0.534928, 0.534926, 0.53846, 0.534926
16.4658, 1.72246, 0.534726, 0.531141, 1.92937, 1.18774, 0.531141, 0, 0.531141, 0.531141, 0.531141, 0.531141, 0.531141, 0.531141, 0.531141, 0.531141, 0.531141, 0.531141, 0.531141, 0.531141, 0.531141, 0.531141, 0.531141, 0.531142, 0.531141, 0.534725, 0.531141
16.4739, 0, 0.532795, 0.529159, 1.41421, -0.532795, 0.529159, 0, 0.529159, 0.529159, 0.529159, 0.529159, 0.529159, 0.529159, 0.529159, 0.529159, 0.529159, 0.529159, 0.529159, 0.529159, 0.529159, 0.529159, 0.529159, 0.52916, 0.529159, 0.532794, 0.529159
16.482, 0.27026, 0.530104, 0.526415, 1.50674, -0.259844, 0.526415, 0, 0.526415, 0.526415, 0.526415, 0.526415, 0.526415, 0.526415, 0.526415, 0.526415, 0.526415, 0.526415, 0.526415, 0.526415, 0.526415, 0.526415, 0.526415, 0.526417, 0.526415, 0.530103, 0.526415
16.4901, 2.72974, 0.526715, 0.522973, 2.1748, 2.20302, 0.522973, 0, 0.522973, 0.522973, 0.522973, 0.522973, 0.522973, 0.522973, 0.522973, 0.522973, 0.522973, 0.522973, 0.522973, 0.522973, 0.522973, 0.522973, 0.522973, 0.522975, 0.522973, 0.526714, 0.522973
16.4982, 1, 0.522986, 0.519191, 1.73205, 0.477014, 0.519191, 0, 0.519191, 0.519191, 0.519191, 0.519191, 0.519191, 0.519191, 0.519191, 0.519191, 0.519191, 0.519191, 0.519191, 0.519191, 0.519191, 0.519191, 0.519191, 0.519192, 0.519191, 0.522985, 0.519191
16.5064, 0.263164, 0.519272, 0.515422, 1.50438, -0.256108, 0.515422, 0, 0.515422, 0.515422, 0.515422, 0.515422, 0.515422, 0.515422, 0.515422, 0.515422, 0.515422, 0.515422, 0.515422, 0.515422, 0.515422, 0.515422, 0.515422, 0.515423, 0.515422, 0.519271, 0.515422
16.5145, 2.99755, 0.517418, 0.513512, 2.23552, 2.48014, 0.513512, 0, 0.513512, 0.513512, 0.513512, 0.513512, 0.513512, 0.513512, 0.513512, 0.513512, 0.513512, 0.513512, 0.513512, 0.513512, 0.513512, 0.513512, 0.513512, 0.513514, 0.513512, 0.517417, 0.513512
16.5226, 0.997522, 0.514774, 0.510811, 1.73134, 0.482748, 0.510811, 0, 0.510811, 0.510811, 0.510811, 0.510811, 0.510811, 0.510811, 0.510811, 0.510811, 0.510811, 0.510811, 0.510811, 0.510811, 0.510811, 0.510811, 0.510811, 0.510813, 0.510811, 0.514772, 0.510811
16.5307, 0.74176, 0.511406, 0.507386, 1.65583, 0.230354, 0.507386, 0, 0.507386, 0.507386, 0.507386, 0.507386, 0.507386, 0.507386, 0.507386, 0.507386, 0.507386, 0.507386, 0.507386, 0.507386, 0.507386, 0.507386, 0.507386, 0.507388, 0.507386, 0.511404, 0.507386
16.5388, 0.253532, 0.507686, 0.503608, 1.50118, -0.254155, 0.503608, 0, 0.503608, 0.503608, 0.503608, 0.503608, 0.503608, 0.503608, 0.503608, 0.503608, 0.503608, 0.503608, 0.503608, 0.503608, 0.503608, 0.503608, 0.503608, 0.50361, 0.503608, 0.507685, 0.503608
16.5469, 0.746468, 0.503982, 0.499844, 1.65725, 0.242487, 0.499844, 0, 0.499844, 0.499844, 0.499844, 0.499844, 0.499844, 0.499844, 0.499844, 0.499844, 0.499844, 0.499844, 0.499844, 0.499844, 0.499844, 0.499844, 0.499844, 0.499846, 0.499844, 0.50398, 0.499844
16.555, 0.248699, 0.502209, 0.498012, 1.49957, -0.253511, 0.498012, 0, 0.498012, 0.498012, 0.498012, 0.498012, 0.498012, 0.498012, 0.498012, 0.498012, 0.498012, 0.498012, 0.498012, 0.498012, 0.498012, 0.498012, 0.498012, 0.498013, 0.498012, 0.502208, 0.498012
16.5631, 1.7513, 0.499625, 0.495366, 1.93683, 1.25168, 0.495366, 0, 0.495366, 0.495366, 0.495366, 0.495366, 0.495366, 0.495366, 0.495366, 0.495366, 0.495366, 0.495366, 0.495366, 0.495366, 0.495366, 0.495366, 0.495366, 0.495368, 0.495366, 0.499624, 0.495366
16.5712, 0, 0.496303, 0.491981, 1.41421, -0.496303, 0.491981, 0, 0.491981, 0.491981, 0.491981, 0.491981, 0.491981, 0.491981, 0.491981, 0.491981, 0.491981, 0.491981, 0.491981, 0.491981, 0.491981, 0.491981, 0.491981, 0.491983, 0.491981, 0.496301, 0.491981
16.5793, 3.24139, 0.492621, 0.488236, 2.28941, 2.74877, 0.488236, 0, 0.488236, 0.488236, 0.488236, 0.488236, 0.488236, 0.488236, 0.488236, 0.488236, 0.488236, 0.488236, 0.488236, 0.488236, 0.488236, 0.488236, 0.488236, 0.488238, 0.488236, 0.49262, 0.488236
16.5874, 1.99765, 0.488955, 0.484506, 1.99941, 1.50869, 0.484506, 0, 0.484506, 0.484506, 0.484506, 0.484506, 0.484506, 0.484506, 0.484506, 0.484506, 0.484506, 0.484506, 0.484506, 0.484506, 0.484506, 0.484506, 0.484506, 0.484507, 0.484506, 0.488954, 0.484506
16.5955, 1.99752, 0.487252, 0.482737, 1.99938, 1.51027, 0.482737, 0, 0.482737, 0.482737, 0.482737, 0.482737, 0.482737, 0.482737, 0.482737, 0.482737, 0.482737, 0.482737, 0.482737, 0.482737, 0.482737, 0.482737, 0.482737, 0.482738, 0.482737, 0.48725, 0.482737
16.6036, 0.763445, 0.484725, 0.480144, 1.66236, 0.27872, 0.480144, 0, 0.480144, 0.480144, 0.480144, 0.480144, 0.480144, 0.480144, 0.480144, 0.480144, 0.480144, 0.480144, 0.480144, 0.480144, 0.480144, 0.480144, 0.480144, 0.480145, 0.480144, 0.484724, 0.480144
16.6117, 0.463693, 0.481452, 0.476803, 1.56962, -0.0177591, 0.476803, 0, 0.476803, 0.476803, 0.476803, 0.476803, 0.476803, 0.476803, 0.476803, 0.476803, 0.476803, 0.476803, 0.476803, 0.476803, 0.476803, 0.476803, 0.476803, 0.476804, 0.476803, 0.48145, 0.476803
16.6199, 2.53631, 0.477815, 0.473097, 2.12986, 2.05849, 0.473097, 0, 0.473097, 0.473097, 0.473097, 0.473097, 0.473097, 0.473097, 0.473097, 0.473097, 0.473097, 0.473097, 0.473097, 0.473097, 0.473097, 0.473097, 0.473097, 0.473099, 0.473097, 0.477814, 0.473097
16.628, 0, 0.474194, 0.469406, 1.41421, -0.474194, 0.469406, 0, 0.469406, 0.469406, 0.469406, 0.469406, 0.469406, 0.469406, 0.469406, 0.469406, 0.469406, 0.469406, 0.469406, 0.469406, 0.469406, 0.469406, 0.469406, 0.469408, 0.469406, 0.474193, 0.469406
16.6361, 0, 0.472849, 0.46799, 1.41421, -0.472849, 0.46799, 0, 0.46799, 0.46799, 0.46799, 0.46799, 0.46799, 0.46799, 0.46799, 0.46799, 0.46799, 0.46799, 0.46799, 0.46799, 0.46799, 0.46799, 0.46799, 0.467992, 0.46799, 0.472848, 0.46799
16.6442, 1, 0.470496, 0.465564, 1.73205, 0.529504, 0.465564, 0, 0.465564, 0.465564, 0.465564, 0.465564, 0.465564, 0.465564, 0.465564, 0.465564, 0.465564, 0.465564, 0.465564, 0.465564, 0.465564, 0.465564, 0.465564, 0.465566, 0.465564, 0.470494, 0.465564
16.6523, 0, 0.467199, 0.462194, 1.41421, -0.467199, 0.462194, 0, 0.462194, 0.462194, 0.462194, 0.462194, 0.462194, 0.462194, 0.462194, 0.462194, 0.462194, 0.462194, 0.462194, 0.462194, 0.462194, 0.462194, 0.462194, 0.462195, 0.462194, 0.467197, 0.462194
16.6604, 0, 0.463441, 0.458362, 1.41421, -0.463441, 0.458362, 0, 0.458362, 0.458362, 0.458362, 0.458362, 0.458362, 0.458362, 0.458362, 0.458362, 0.458362, 0.458362, 0.458362, 0.458362, 0.458362, 0.458362, 0.458362, 0.458363, 0.458362, 0.46344, 0.458362
16.6685, 0, 0.459701, 0.454545, 1.41421, -0.459701, 0.454545, 0, 0.454545, 0.454545, 0.454545, 0.454545, 0.454545, 0.454545, 0.454545, 0.454545, 0.454545, 0.454545, 0.454545, 0.454545, 0.454545, 0.454545, 0.454545, 0.454547, 0.454545, 0.4597, 0.454545
16.6766, 0.212639, 0.459589, 0.454356, 1.48749, -0.24695, 0.454356, 0, 0.454356, 0.454356, 0.454356, 0.454356, 0.454356, 0.454356, 0.454356, 0.454356, 0.454356, 0.454356, 0.454356, 0.454356, 0.454356, 0.454356, 0.454356, 0.454358, 0.454356, 0.459588, 0.454356
16.6847, 0.787361, 0.459479, 0.454167, 1.66954, 0.327882, 0.454167, 0, 0.454167, 0.454167, 0.454167, 0.454167, 0.454167, 0.454167, 0.454167, 0.454167, 0.454167, 0.454167, 0.454167, 0.454167, 0.454167, 0.454167, 0.454167, 0.454169, 0.454167, 0.459477, 0.454167
16.6928, 0.415118, 0.459369, 0.453978, 1.55406, -0.0442516, 0.453978, 0, 0.453978, 0.453978, 0.453978, 0.453978, 0.453978, 0.453978, 0.453978, 0.453978, 0.453978, 0.453978, 0.453978, 0.453978, 0.453978, 0.453978, 0.453978, 0.453979, 0.453978, 0.459368, 0.453978
16.7009, 2.58488, 0.459257, 0.453784, 2.14123, 2.12563, 0.453784, 0, 0.453784, 0.453784, 0.453784, 0.453784, 0.453784, 0.453784, 0.453784, 0.453784, 0.453784, 0.453784, 0.453784, 0.453784, 0.453784, 0.453784, 0.453784, 0.453785, 0.453784, 0.459255, 0.453784
16.709, 0, 0.458856, 0.453301, 1.41421, -0.458856, 0.453301, 0, 0.453301, 0.453301, 0.453301, 0.453301, 0.453301, 0.453301, 0.453301, 0.453301, 0.453301, 0.453301, 0.453301, 0.453301, 0.453301, 0.453301, 0.453301, 0.453303, 0.453301, 0.458855, 0.453301
16.7171, 0.400743, 0.458024, 0.452385, 1.54943, -0.0572804, 0.452385, 0, 0.452385, 0.452385, 0.452385, 0.452385, 0.452385, 0.452385, 0.452385, 0.452385, 0.452385, 0.452385, 0.452385, 0.452385, 0.452385, 0.452385, 0.452385, 0.452386, 0.452385, 0.458022, 0.452385
16.7253, 2.99554, 0.456832, 0.451108, 2.23507, 2.53871, 0.451108, 0, 0.451108, 0.451108, 0.451108, 0.451108, 0.451108, 0.451108, 0.451108, 0.451108, 0.451108, 0.451108, 0.451108, 0.451108, 0.451108, 0.451108, 0.451108, 0.45111, 0.451108, 0.456831, 0.451108
16.7334, 3.60372, 0.455243, 0.449432, 2.36722, 3.14847, 0.449432, 0, 0.449432, 0.449432, 0.449432, 0.449432, 0.449432, 0.449432, 0.449432, 0.449432, 0.449432, 0.449432, 0.449432, 0.449432, 0.449432, 0.449432, 0.449432, 0.449434, 0.449432, 0.455242, 0.449432
16.7415, 0, 0.453349, 0.44745, 1.41421, -0.453349, 0.44745, 0, 0.44745, 0.44745, 0.44745, 0.44745, 0.44745, 0.44745, 0.44745, 0.44745, 0.44745, 0.44745, 0.44745, 0.44745, 0.44745, 0.44745, 0.44745, 0.447451, 0.44745, 0.453347, 0.44745
16.7496, 1.38166, 0.451251, 0.445262, 1.83893, 0.93041, 0.445262, 0, 0.445262, 0.445262, 0.445262, 0.445262, 0.445262, 0.445262, 0.445262, 0.445262, 0.445262, 0.445262, 0.445262, 0.445262, 0.445262, 0.445262, 0.445262, 0.445264, 0.445262, 0.451249, 0.445262
16.7577, 2.61834, 0.449028, 0.442948, 2.14903, 2.16931, 0.442948, 0, 0.442948, 0.442948, 0.442948, 0.442948, 0.442948, 0.442948, 0.442948, 0.442948, 0.442948, 0.442948, 0.442948, 0.442948, 0.442948, 0.442948, 0.442948, 0.44295, 0.442948, 0.449027, 0.442948
16.7658, 0.185998, 0.446747, 0.440574, 1.47851, -0.260749, 0.440574, 0, 0.440574, 0.440574, 0.440574, 0.440574, 0.440574, 0.440574, 0.440574, 0.440574, 0.440574, 0.440574, 0.440574, 0.440574, 0.440574, 0.440574, 0.440574, 0.440576, 0.440574, 0.446745, 0.440574
16.7739, 0.814002, 0.444474, 0.438207, 1.6775, 0.369529, 0.438207, 0, 0.438207, 0.438207, 0.438207, 0.438207, 0.438207, 0.438207, 0.438207, 0.438207, 0.438207, 0.438207, 0.438207, 0.438207, 0.438207, 0.438207, 0.438207, 0.438209, 0.438207, 0.444472, 0.438207
16.782, 0.181165, 0.442525, 0.436162, 1.47688, -0.26136, 0.436162, 0, 0.436162, 0.436162, 0.436162, 0.436162, 0.436162, 0.436162, 0.436162, 0.436162, 0.436162, 0.436162, 0.436162, 0.436162, 0.436162, 0.436162, 0.436162, 0.436164, 0.436162, 0.442523, 0.436162
16.7901, 1.81884, 0.44, 0.43354, 1.95418, 1.37884, 0.43354, 0, 0.43354, 0.43354, 0.43354, 0.43354, 0.43354, 0.43354, 0.43354, 0.43354, 0.43354, 0.43354, 0.43354, 0.43354, 0.43354, 0.43354, 0.43354, 0.433541, 0.43354, 0.439998, 0.43354
16.7982, 1, 0.436957, 0.430399, 1.73205, 0.563043, 0.430399, 0, 0.430399, 0.430399, 0.430399, 0.430399, 0.430399, 0.430399, 0.430399, 0.430399, 0.430399, 0.430399, 0.430399, 0.430399, 0.430399, 0.430399, 0.430399, 0.4304, 0.430399, 0.436956, 0.430399
16.8063, 0.173854, 0.433666, 0.427007, 1.4744, -0.259812, 0.427007, 0, 0.427007, 0.427007, 0.427007, 0.427007, 0.427007, 0.427007, 0.427007, 0.427007, 0.427007, 0.427007, 0.427007, 0.427007, 0.427007, 0.427007, 0.427007, 0.427008, 0.427007, 0.433664, 0.427007
16.8144, 2.82615, 0.430389, 0.423628, 2.19685, 2.39576, 0.423628, 0, 0.423628, 0.423628, 0.423628, 0.423628, 0.423628, 0.423628, 0.423628, 0.423628, 0.423628, 0.423628, 0.423628, 0.423628, 0.423628, 0.423628, 0.423628, 0.42363, 0.423628, 0.430388, 0.423628
16.8225, 0, 0.42861, 0.421745, 1.41421, -0.42861, 0.421745, 0, 0.421745, 0.421745, 0.421745, 0.421745, 0.421745, 0.421745, 0.421745, 0.421745, 0.421745, 0.421745, 0.421745, 0.421745, 0.421745, 0.421745, 0.421745, 0.421746, 0.421745, 0.428608, 0.421745
16.8307, 1, 0.426128, 0.419157, 1.73205, 0.573872, 0.419157, 0, 0.419157, 0.419157, 0.419157, 0.419157, 0.419157, 0.419157, 0.419157, 0.419157, 0.419157, 0.419157, 0.419157, 0.419157, 0.419157, 0.419157, 0.419157, 0.419159, 0.419157, 0.426126, 0.419157
16.8388, 0.164519, 0.422997, 0.415919, 1.47123, -0.258477, 0.415919, 0, 0.415919, 0.415919, 0.415919, 0.415919, 0.415919, 0.415919, 0.415919, 0.415919, 0.415919, 0.415919, 0.415919, 0.415919, 0.415919, 0.415919, 0.415919, 0.41592, 0.415919, 0.422995, 0.415919
16.8469, 2.83548, 0.419552, 0.412365, 2.19897, 2.41593, 0.412365, 0, 0.412365, 0.412365, 0.412365, 0.412365, 0.412365, 0.412365, 0.412365, 0.412365, 0.412365, 0.412365, 0.412365, 0.412365, 0.412365, 0.412365, 0.412365, 0.412366, 0.412365, 0.41955, 0.412365
16.855, 0.159564, 0.416124, 0.408827, 1.46955, -0.25656, 0.408827, 0, 0.408827, 0.408827, 0.408827, 0.408827, 0.408827, 0.408827, 0.408827, 0.408827, 0.408827, 0.408827, 0.408827, 0.408827, 0.408827, 0.408827, 0.408827, 0.408828, 0.408827, 0.416123, 0.408827
16.8631, 0.9976, 0.41448, 0.407069, 1.73136, 0.58312, 0.407069, 0, 0.407069, 0.407069, 0.407069, 0.407069, 0.407069, 0.407069, 0.407069, 0.407069, 0.407069, 0.407069, 0.407069, 0.407069, 0.407069, 0.407069, 0.407069, 0.407071, 0.407069, 0.414478, 0.407069
16.8712, 1.84284, 0.412084, 0.404559, 1.96032, 1.43075, 0.404559, 0, 0.404559, 0.404559, 0.404559, 0.404559, 0.404559, 0.404559, 0.404559, 0.404559, 0.404559, 0.404559, 0.404559, 0.404559, 0.404559, 0.404559, 0.404559, 0.40456, 0.404559, 0.412082, 0.404559
16.8793, 0, 0.408996, 0.401354, 1.41421, -0.408996, 0.401354, 0, 0.401354, 0.401354, 0.401354, 0.401354, 0.401354, 0.401354, 0.401354, 0.401354, 0.401354, 0.401354, 0.401354, 0.401354, 0.401354, 0.401354, 0.401354, 0.401356, 0.401354, 0.408994, 0.401354
16.8874, 2, 0.405573, 0.397813, 2, 1.59443, 0.397813, 0, 0.397813, 0.397813, 0.397813, 0.397813, 0.397813, 0.397813, 0.397813, 0.397813, 0.397813, 0.397813, 0.397813, 0.397813, 0.397813, 0.397813, 0.397813, 0.397815, 0.397813, 0.405571, 0.397813
16.8955, 0, 0.402168, 0.394288, 1.41421, -0.402168, 0.394288, 0, 0.394288, 0.394288, 0.394288, 0.394288, 0.394288, 0.394288, 0.394288, 0.394288, 0.394288, 0.394288, 0.394288, 0.394288, 0.394288, 0.394288, 0.394288, 0.39429, 0.394288, 0.402166, 0.394288
16.9036, 1, 0.400559, 0.392557, 1.73205, 0.599441, 0.392557, 0, 0.392557, 0.392557, 0.392557, 0.392557, 0.392557, 0.392557, 0.392557, 0.392557, 0.392557, 0.392557, 0.392557, 0.392557, 0.392557, 0.392557, 0.392557, 0.392558, 0.392557, 0.400557, 0.392557
16.9117, 1, 0.39816, 0.390035, 1.73205, 0.60184, 0.390035, 0, 0.390035, 0.390035, 0.390035, 0.390035, 0.390035, 0.390035, 0.390035, 0.390035, 0.390035, 0.390035, 0.390035, 0.390035, 0.390035, 0.390035, 0.390035, 0.390036, 0.390035, 0.398159, 0.390035
16.9198, 1, 0.395034, 0.386782, 1.73205, 0.604966, 0.386782, 0, 0.386782, 0.386782, 0.386782, 0.386782, 0.386782, 0.386782, 0.386782, 0.386782, 0.386782, 0.386782, 0.386782, 0.386782, 0.386782, 0.386782, 0.386782, 0.386784, 0.386782, 0.395032, 0.386782
16.9279, 0.27552, 0.391556, 0.383176, 1.50848, -0.116036, 0.383176, 0, 0.383176, 0.383176, 0.383176, 0.383176, 0.383176, 0.383176, 0.383176, 0.383176, 0.383176, 0.383176, 0.383176, 0.383176, 0.383176, 0.383176, 0.383176, 0.383178, 0.383176, 0.391555, 0.383176
16.9361, 5.72448, 0.388097, 0.379587, 2.77929, 5.33638, 0.379587, 0, 0.379587, 0.379587, 0.379587, 0.379587, 0.379587, 0.379587, 0.379587, 0.379587, 0.379587, 0.379587, 0.379587, 0.379587, 0.379587, 0.379587, 0.379587, 0.379589, 0.379587, 0.388096, 0.379587
16.9442, 0, 0.386623, 0.377981, 1.41421, -0.386623, 0.377981, 0, 0.377981, 0.377981, 0.377981, 0.377981, 0.377981, 0.377981, 0.377981, 0.377981, 0.377981, 0.377981, 0.377981, 0.377981, 0.377981, 0.377981, 0.377981, 0.377983, 0.377981, 0.386622, 0.377981
